,UKF243,UKF251,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
FGF11,0.1858184278036437,0.00045023088916597834,0.060737736665868486,0.07296825278147763,0.10199680366256524,0.003329206932512188,0.09720454946668514,0.1026071364386272,0.059810641913504124
CD59,-0.0556810292584172,0.07319162318531916,0.02907372064048775,-0.06311620571877971,-0.047714256964074366,0.07603857062288553,0.07775978706305717,-0.06238318117728206,-0.0601453096901537
COL9A2,-0.0036541719600589576,-0.03565224682484822,0.07416435902984755,0.037610359851344276,0.0644631223592011,-0.034124839433191674,0.025025110379251033,-0.04034668919015033,0.05871495135246139
DLL3,-0.08470990897954508,0.006938133362474507,-0.006781596426461739,-0.02956689713434988,-0.03327484222379403,0.0602713329789951,0.025174989585103637,-0.04522393376060687,0.030708994378864547
FGF5,,,,,,,,-0.05532718980254834,-0.009564022309613288
LIN7C,-0.013527810868194219,0.022099323655293848,-0.0165871267893066,0.02638120504437959,0.005050959363875905,0.036565669107041524,0.0018916399618071568,0.03754716349566401,-0.01167224133540931
GDF7,-0.003950383602733676,0.06039099253726049,-0.002011186215822445,,,,-0.01614568096366242,-0.03080655063816896,0.044988809516172464
PSPN,0.09798779891731531,-0.021879994270218146,0.008947217229382501,0.002718618921977661,0.011266777130141592,0.07258394274608107,0.026487715945791926,0.024815532001146116,0.06828365974397213
ANGPT1,-0.009477568967444032,-0.013655323831577566,0.03870521486454345,0.03292299534940781,-0.06764769577389504,0.016645176697302907,0.012297789329713751,0.011772601336192052,0.031798040568563765
PNOC,-0.03396575896108372,0.07576393222504448,0.018294944766913575,-0.007840650715313984,,,0.029868651233948197,-0.022289720522617646,-0.038026924979990294
L1CAM,-0.017654322963547752,-0.001215448849720132,-0.0008436587484087107,-0.043145198707914084,0.02432318008282043,-0.0739091451513635,-0.029515852772023014,0.14609025202437415,-0.09301955418044401
APOA1,0.06512366162436105,0.06276586899261143,0.007640483901036027,0.06449467154066406,0.10236252175461691,0.055148403274522195,0.03797968598168249,-0.023013842947783057,0.017498813583796697
PSEN1,0.016291592986869823,-0.016786972372610655,-0.029829477258693934,0.06002142824928183,-0.06925400126264675,-0.0849619690069975,0.0006098059558254579,-0.015366761345604107,0.0041460898137217475
CALM2,-0.11559227009379108,0.055888067567502045,-0.05010341983563398,-0.0038819677056463144,0.054919109347911714,0.04472532053478199,0.01864569408461898,0.03565532859179139,0.013846584735917156
CLEC2B,-0.006942662434682147,-0.044755249667425,0.049273435361249375,0.010471984223008154,0.017955477876855076,0.04916801534283593,-0.03833903094972637,0.04150498054056436,0.03165711411799852
NTNG1,-0.06447322877311118,0.025269201801357073,-0.027817798737087694,-0.0033238151256395434,0.05477993549783543,-0.06215489457090108,0.050035847246387904,0.02054826937970683,-0.04471730113237681
LRIG1,-0.0009066584007513524,0.033585380437575585,0.010999660951411925,0.03594583132204016,0.0006554310213073775,-0.01788255874315159,0.07639439218093078,-0.02231031365030831,-0.013647563467034385
CPAMD8,,,-0.03225557582862091,-0.0036264496413975695,,0.014567331643299342,0.004534245436970227,-0.02262911248171314,-0.023399589309488267
GHRL,,-0.04020685917874219,0.002933455445813916,-0.019816947333900083,-0.04583485089257005,-0.04644977882160792,,-0.031064697402285513,-0.02062698145007122
NPY,-0.05801729801747945,0.024095911555154424,0.025266129030103425,0.01728690703390304,0.08800502775513644,,0.06996152607358887,0.036114775460178564,0.023866421911985364
MMP2,0.056045640869632256,0.011063718272454334,0.019927486690277756,-0.009274776332244043,-0.130780231084892,0.03876616197400342,-0.02521464667188174,-0.0709868486554057,0.08573157023230381
PPY,,,,,,,0.07919707065391797,0.028466748548918164,0.03259940546506729
ALKAL2,0.035253484691449136,-0.025443705030384733,0.04620515295382433,0.05163987185003607,-0.057065138293009,,0.021188362994197005,-0.0004791795501382844,-0.025742412293715756
CSF1,0.06794178012133098,0.013272022173532926,0.009493519021439953,0.006543149566814132,-0.1337681063199111,0.0725299123753709,0.009113802752313287,0.0054192721495895995,0.03268070595906554
SEMA4C,-0.010111135799937217,-0.031368694498842435,0.03415760329927365,-0.038962338642198516,0.04850218339933202,0.0033322835975137205,-0.007972301406968559,0.01939481562359327,0.03092135381860202
BMP8A,,,,,,,,-0.019384132269671027,
ICAM2,-0.0601710550663634,-0.0012074390973134373,-0.006117976663238545,-0.01028192889947938,-0.06552735972833343,0.032333132594124646,0.10167510023294181,-0.030212613615172332,0.0254344838134638
SYTL3,0.067373813053449,-0.03015987885630106,0.0034743978515356703,0.058838585124580164,0.016041544531294628,-0.006713215724502077,0.009418152663453435,-0.054129931861115414,-0.021851061852999048
IL1A,0.05204283366402256,-0.01192651282944556,-0.040005799577748476,0.0842165708881208,0.08782048642110492,0.02430888657454313,-0.03311599555650567,0.013578698943142885,0.07213562521106862
HLA-G,0.009613560756419283,,,,-0.050005248710396,-0.01626011492682389,-0.027061314874988574,,
PGF,0.0858199483048552,-0.04618987274812156,-0.02194502202453739,0.01594597704368721,0.02432064200736802,-0.0015378627635725458,-0.020905777516393977,0.0001436820270846179,-0.014964080697211798
LGALS8,0.037732310553858076,-0.044184921491245206,0.011399833632395965,0.01971156506853492,0.11285915985564786,-0.0012777090238829847,-0.003762365279580454,0.004003963630010725,-0.013505115207225069
DKK3,-0.08056601714937847,0.04038118164336927,-0.047867458871090625,-0.0068365847145390206,0.05713512688347268,0.08784969301177212,0.01433688542278129,-0.03997490273530346,-0.05192479535010585
COL16A1,0.00977005131359091,0.014896476382886223,-0.047801812547071054,-0.007518628485636135,0.0038168300050156947,-0.028115964906396524,0.0926344348953211,-0.08229197532532166,0.05792406139315161
TPH1,0.05163182308039963,,,-0.018686339939375664,0.052042694516463796,0.11860111843401076,-0.006839877127175182,-0.0005051858368128386,0.08995025996829432
TNC,0.033169676276988656,0.02625388597898902,0.06319637955111958,0.06715880842871551,0.004850027619484346,0.09273686320702937,0.0020607810562747143,0.059124810904635436,-0.048516749773605976
TNFSF9,-0.07493632924914843,0.013125446543408751,-0.04056773407613158,-0.009979374337929562,,0.007688513418861603,0.021430567532055345,0.05664911088509089,-0.0005641840363282445
C4A,,-0.011287944258657591,,-0.016426002661682867,0.03417811506514958,,,-0.02610369650422171,
CNTN2,0.021793520465294636,-0.012457796499323255,-0.03520529900344275,-0.008221479256314388,0.009507442612073829,-0.007776255711669218,0.008000230146022788,-0.03166229612839761,-0.013960869555198962
F7,,,,,,,,,0.043217987014986435
LUM,0.051420981174028046,-0.03696725834103275,0.09083681100645243,-0.01093202886816903,0.10471284285387764,-0.024985966153939786,0.004301555600296231,-0.08126015324164618,0.014406090154440833
BTC,,-0.014699065988948538,0.06329463024542611,,,-0.052645687241124395,0.09245304530578892,-0.013589718895035918,0.030748683573890385
APOC1,0.021128976969280084,-0.026950261290946832,0.03790491859124415,-0.024287456472690972,-0.2160002168947945,-0.032556188907657525,0.06206249523196563,-0.06289649551919418,0.1293057950927642
PKM,0.09111211984252925,0.08140573847190782,0.004916578566106254,0.050534791727644475,-0.02794068881986913,0.01231545771927358,0.004616799137047215,0.12082397647825421,-0.10129693665690782
TNF,0.0005522689229874778,0.027786332652295586,-0.02500386027641461,0.008255027401213236,0.08445219142793278,0.06506065863826313,-0.018834307162584604,0.010985038671897235,0.06483613015233271
GNAS,-0.03537653173060669,0.015940687441636528,-0.021086293152058865,0.09353976010013355,-0.018288019586702054,-0.022737887248836488,-0.014230287543526053,0.07097198375711812,-0.06202799448690949
BMP8B,0.07033381101807004,-0.04295589779886305,0.028017106706705003,-0.025728864106204865,-0.008158842938097419,-0.044989712734883884,0.06063234610837376,0.022686625517558512,-0.005369932086014786
LIPH,0.020573586782596506,,,,0.2501614560371107,,-0.020998632146889285,-0.0023809966183579103,-0.005722044179338701
CCL28,0.04443075931568317,,0.007846216586847997,-0.01481907930928247,0.058632951548377374,,,-0.015051820622081848,0.029457534678482396
PTPN11,0.04461818289323042,-0.03186050347791038,-0.04376725696387161,0.06610659899898752,0.1546934973734757,-0.03130808834755487,-0.05245205522553193,0.022752345311980324,-0.026409506503431716
ADAM12,0.01389482498014423,-0.007791110027967983,-0.037712767306087774,-0.00734787043591498,0.059554768097199735,0.0056007662832895854,0.0360616562049446,-0.020902055209152483,0.04182456227783847
EPO,0.0971437555367772,,,-0.01868634268352797,,-0.016013994003310158,-0.0025005159797955793,-0.016006360306053354,
EDN3,-0.03420136397540213,0.004996366992569626,0.03096712485389624,-0.018879157930522594,,,0.014553383885047774,-0.014782430581198928,0.08029814503506956
CCL22,,0.009403701431556995,,,,,-0.01994370419637188,-0.00759772822680161,
CCL2,0.00734027449023837,0.020906676067239345,-0.017100957191193655,-0.01238152444857767,0.07298591390598151,-0.006668180655646081,-0.028109341896377305,0.019645562169164434,-0.06090474843783022
DSCAM,0.06891083814922701,0.0186397533705607,-0.0408777906642199,0.00554286501508641,0.11079310292190682,-0.04701068159763427,0.042306116681697446,0.11140442683456432,-0.011440331361904492
ANG,0.09756070655742716,0.03247824621429007,0.0049638270064934235,0.009981830332292102,-0.05463676976751439,0.0026655662296941334,0.058038427429653754,0.08295965834513926,-0.008891438277087325
FBLN2,0.07646018124013707,0.003253074136724063,0.03026969768613275,-0.002409420104374078,-0.034722742562352214,,0.09902489189417137,-0.049794018367300866,0.03205650213343076
VTN,0.12546260720772343,,-0.003563248975787869,0.028787415474849396,-0.016531584522995503,-0.0006979214935534786,-0.015335424328200974,-0.026103701923661928,-0.036490227729306275
VEGFA,0.08567721120177267,0.005246278134948174,0.04143848281441886,0.06255940916050352,-0.05267302778280007,-0.022715430661507306,-0.0015639489210158813,0.08984016233785543,-0.0064520496246429
F10,,-0.01829149098571104,-0.0035889793804858147,,,-0.06321118069213183,-0.026191503814902244,-0.028259144826203467,0.03839776386117963
SERPINA1,0.08931548857006208,-0.03053409615706377,-0.037114744076355406,-0.0011833018872048225,0.03519739648201115,0.01339699079475302,-0.04350796753446613,-0.07326835238694791,-0.04525774450806393
VWF,-0.0690186270517092,6.857689129754758e-05,0.008766700197047261,0.027394468683567416,0.11241544433222866,-0.02938049369422022,0.027113975325750994,-0.04833984717902964,0.04150959413538734
GDNF,,,,0.01773886242956451,,-0.04801094971890699,-0.011318993835786266,,
VASP,0.025700150602070877,-0.050089077825258226,-0.008504067472504769,0.008620993005801606,0.02581676738987535,0.044835216240131495,0.0457496206098164,0.04806650164179136,-0.01438782951435073
ADAM15,0.04760991707201126,-0.023954377476531744,0.02832210738429275,0.0444077177579673,0.031695326209562016,0.0002855933072855972,-0.023380147279641002,0.0025327727971450054,0.04688796807072028
WNT2,-0.020650188344797343,,0.0022757312512274004,0.06080140194537066,0.0975110649653753,,-0.022398607076824447,-0.038925292883598944,0.013626981345957445
CALCB,-0.03706966521524997,-0.010988836013049959,,,,,0.11222675834663418,,-0.006343075712286966
OLFM2,0.01928549468919827,0.01058173351363611,0.06564502020213893,0.04724261823368438,0.08844795521712752,-0.08477112571919375,0.012519504181410122,0.041552581801326836,-0.06578417774827655
MFAP2,0.02831993394745191,-0.005040167091610282,0.0012377877720739217,-0.020316566218453357,0.06937199417883703,-0.009094379851743968,0.03287469293751447,-0.0026912478697381738,0.035728874320399694
HLA-C,-0.025092271946251462,-0.009284402140920332,0.042082843692150394,0.02084970970771068,-0.06476497327012125,-0.069246081717043,0.016012984961922442,-0.05366251373815381,-0.0005807976364068961
THBS1,0.08443644904950642,0.007001320881124854,0.00017868365159375214,-0.04191656114132909,-0.006423646856044791,0.05159167127955594,0.06339684213778721,-0.07155426390294926,-0.05020471412769846
HSPA4,0.008009609149602644,-0.02362870185364431,-0.008489308083254538,-0.01958338597680135,0.15321690708467717,-0.002316083017282756,-0.011580240348331489,-0.02688962714585219,-0.04546597575343172
LMAN1,0.08912842185080501,0.0012351418703218158,0.030800368155452226,0.09830039859300992,-0.10252651445778896,-0.05637308211327441,-0.0398964085435463,0.0552089002265621,-0.0800050707144201
LYPD3,,0.005210704577187854,0.013774925507905574,,0.026004891272309243,0.09292612087599757,0.009854926554608547,-0.006743113990434582,0.12450136489644265
APOE,-0.00587958303285099,-0.024543883192511603,-0.015004058862115482,-0.0215388586657903,-0.1931800137290559,-0.030136728049046303,-0.0036163721927795745,-0.11362185925785899,-0.02066144834960257
SOSTDC1,0.022181016149431777,,-0.025815404797895868,-0.015998221591204124,,,-0.0412675520242602,-0.0266929190474268,0.013117004223777188
ANXA1,0.07217084640008382,-0.010883004082889992,-0.019554339987175137,0.0032006869484068733,-0.08469163713490328,0.0794718377853949,0.07443134854745721,-0.07678513585506029,0.03584768179685072
WNT2B,0.07486406570958222,0.059875906295010314,0.020239133315415433,0.002235641681854188,-0.018192048409164007,0.049348538025240855,0.08211772598673361,0.0016213202473023796,-0.018036346945483478
AMH,0.10480709344822647,-0.0062637963429565775,0.017768366072549103,0.043126346681533326,,-0.04964365452746708,0.05464119008826279,-0.029335975481744814,0.00481953265583664
GDF10,0.0074600816874572685,0.009946037480533078,0.034641239587519516,-0.02662606484381997,-0.046679821985462826,-0.030513439651487027,0.09005501661728431,0.009281523876939859,-0.03629269304980221
EFNB3,0.10645108413541621,-0.0013814142231740323,0.012414597630759899,0.009800932654032087,-0.1970492212926342,0.0647395762930003,0.04011972945506764,0.09609641700318226,-0.01503996777514856
LTB,-0.002621301795235701,0.010909514716304164,-0.009162286421532327,-0.03473138750510891,-0.07782860883926394,0.06572027114742263,0.14310985448019584,0.005911971221796369,0.014528613276619405
ANGPT2,-0.02534884096096577,0.005495318951499734,0.012048850243777326,-0.011617417365091316,-0.02666655498850794,-0.022139836240732617,-0.02232808853196989,0.0352677657713631,-0.0022387688387558425
ADAM17,0.04884846873316443,-0.015876716141462143,0.020540914047047217,0.012699816742992984,-0.023619458436892657,-0.09103605330920839,-0.03278186388110901,-0.03645205089145487,-0.040013592503047896
LRPAP1,0.035597225015677275,-0.031176081968226865,-0.016694892613956014,0.03800914125102053,-0.16014366278860584,0.0340178381857255,0.08564082208886951,-0.04586762378536923,-0.028315652285634107
NID1,-0.007125696425501555,0.023910163136019125,-0.01696780193637422,0.01855293939475324,0.02091492644140603,6.677076319246167e-05,-0.04280169843530334,-0.02631718068034237,0.02369486250804057
MST1,0.08550425637552735,-0.0071497716910531375,0.0017676649908099393,0.0021965002550292565,-0.05747778725109258,-0.026850806722327456,0.08635072242696272,0.015820036696282586,0.05440087283011658
IL13,,,,0.009335811095395115,0.05552820479629959,,,,
DCN,-0.06279223740120596,-0.04982489322454797,0.08521943573358481,-0.03826208987424626,0.034322383690423335,0.028246910573572686,0.016165040760386443,-0.10342744093579055,0.10747335117029962
IGFL2,,,,,,,-0.0032342921558200493,-0.031736172939005235,
COL7A1,0.02641761136597073,0.028804084716296686,-0.01269679394906133,-0.03561021136282806,0.01236364487957471,0.012211854106871343,0.016822919087299583,0.02353514434836993,0.05512452320066536
CALR,0.05951872279783139,-0.027023458914893488,-0.05800367674638064,0.06437707318935322,0.0501717362722337,-0.0034634085815731354,-0.04466294550869274,0.016971906854057372,-0.02973677885214398
PIGA,0.08651617494472676,-0.021620067518839197,-0.022013024177689584,0.020584756249532897,0.012357697214245358,0.0527716704482875,0.07926941693475442,0.06528639038087868,-0.049461847774880205
CD200,-0.08250103828149605,0.07624704458908191,-0.042225910816776874,-0.015915017995167233,-0.0843915730765545,-0.01644426248467496,0.019482716316956743,0.032211346765867725,-0.0102997428014707
GRP,,0.12715142828549553,-0.04876671255446048,-0.001289632813296999,,,0.05887295165789623,-0.018992579112803096,-0.0016922822036391629
CDH1,,-0.012606565534477024,,-0.030723193497152752,-0.06193548326748996,-0.026063677269528757,0.06299819594817027,0.045746149504999715,0.03216776168676557
LPL,0.0488953693027627,0.04453997275811434,-0.0023061842985326957,0.01098815023262501,-0.020566380299202266,-0.049538849100827176,0.05655472021791989,0.06427469715951649,0.10438621414695183
SEMA5A,-0.003507083499648835,-0.01963137955438255,0.07462276843702584,0.009227205720587975,-0.07500896825704599,0.07909184430530009,0.02469313959164061,-0.030557126872328706,0.000658495813236684
SEMA7A,-0.0504782200879844,-0.021850534004828115,0.0030686780625243035,-0.015537695180110089,0.10564365112780748,-0.017354003769400266,0.022938307067773327,0.01924496981198086,0.015088507323644057
SEMA4G,0.04145468772891381,-0.03797213891972614,-0.006415160323049173,0.020662667401930908,-0.006320935792883336,0.07513543829435126,0.0075586400392387496,-0.04063245978089499,-0.007732520756183443
SEMA3B,0.012957217870341245,-0.006209181785955555,-0.002268447791468247,-0.010844953649513997,0.07947765456446887,-0.03504138956615738,0.025405700314866886,0.04655709434075209,-0.03787003878930243
RPH3A,-0.07080771615359548,-0.0036728725009366955,-0.029444230013376975,-0.06319179580258347,0.017418543955560525,,0.053854377108247184,0.08473386080989004,-0.08727710486311893
JAG2,0.011920024279652273,0.049211692906231314,0.026402894210383183,0.007645057351053546,-0.0798820581203658,0.0318476992441281,-0.00988198725288321,0.011699445671445556,-0.030069055316497888
CGN,0.03801194201548378,-0.03799062659226095,0.06813602658092419,0.0592611264347626,-0.05054170653129407,-0.020476042291257098,0.043540374727145184,-0.005384649982872223,0.026392205938554947
GDF15,0.06932053464635683,-0.043676309703152484,,-0.00027809796297744674,0.07679071921873057,0.006245412534674608,-0.014708970166993792,0.08687570091095256,0.09907541511704997
SEMA4F,0.042890160219765106,0.03131369124959041,0.004016233485723094,0.021473776242788026,0.04813797065717685,-0.011453889104234982,0.07996888609379993,-0.04344012817245749,0.07225486722180281
NXPH1,-0.006284876948195996,-0.04857190739227578,-0.011382078556895502,-0.02894590674078092,0.0025794074410968875,0.03806278897285182,0.09595093884243718,-0.0019187935363758637,0.004362503168430867
ARF1,-0.043823863536348755,-0.014028314909553035,0.005087031484165059,0.05393265636734754,0.05138306715415514,-0.060183453948059774,-0.016317130412571552,0.03310885060650688,-0.021351780391842826
DSC3,,,,,,,,0.0892677789997595,
EBI3,-0.048039020248429855,-0.070270855967922,0.07600855415763082,-0.03573093238354282,-0.045546791343978404,-0.037050423706630864,0.007602270185681846,7.79372721598365e-05,0.0771818377900753
TIMP1,0.029145221712392533,0.03455033402839613,0.01830859469148724,0.005243495398207314,-0.08566140267790386,-0.03042628416100643,-0.03247652713312095,-0.062043579848801544,0.0011186666352564494
SEMA3C,-0.0006471525399899971,0.012245167228176495,-0.03902527438326189,-0.003516624378231765,-0.00025025133813170894,-0.0347843258879837,-0.07245406812553955,-0.003266579575580447,0.0037659596162629653
GNRH2,,,,,,,,-0.0173450781355688,
GAS6,0.06731886636317978,-0.016746940129181778,0.02164236338022817,0.026024403684981406,-0.0721223409302864,-0.02092150050779719,0.004846758832554927,-0.07131162276858463,-0.0018891150687896762
MEPE,-0.011067484038088932,,-0.043726344962174084,-0.0346189004573371,,,0.09202931885353943,-0.003449413541289128,-0.08977131435212324
SERPINE1,0.08758734710279448,0.013846204015439954,-0.03586924528969832,0.015701872255166446,0.012269106971904092,-0.06196715069690149,-0.03633368068463182,0.016913822743205333,0.06804491898544641
RSPO2,-0.011509535459722465,-0.0043828904864406685,-0.05370453137520138,0.02256616424029066,,,0.01399077491007321,-0.021989756776330013,-0.047269684284830187
SHBG,0.07546825161106653,0.023627338004625596,0.027801314116032563,-0.015058671357728443,-0.01608280716514506,0.09780033519496835,0.07983412718647409,-0.0207428032387497,0.009714144659018396
LGALS3BP,0.032043279557628195,0.048957061306204884,-0.009280469286912327,-0.05312144307863436,-0.03456635671194421,0.06733496961722774,0.023674451878512495,0.02304837173332233,0.012116614827031589
LAMB1,0.015492437583320076,-0.017400948690434,0.03294286427823469,-0.01628657999355267,0.09625038582184609,0.04884462681290714,0.021853556136071397,-0.04137540888303256,0.0254591813861195
SPTBN2,-0.03928595699185288,0.03603229700408003,0.0001615513351759252,-0.04715934631821699,-0.021171901719732007,0.04195764833579279,0.00824784116989028,0.10903162059468656,-0.059440549512692085
COL1A2,0.0038534064845349406,0.045251259798322244,0.08460601983411896,-0.015596582602141643,0.05081835728276199,-0.03999087106340882,-0.04965181888400621,-0.10473170011877037,0.044469240672455425
DEFB1,,-0.024698245624241867,,,,,,-0.03427834102299936,-0.010378144682355506
CEACAM16,,,,-0.027334899339969465,-0.05303921619818474,,,,
WNT11,,,0.007667397728757359,,,,0.027753001098337927,-0.021242450379361174,-0.02509010019539802
LGALS1,0.003925270160272452,-0.013607636178863979,-0.00026701585863356676,0.020822009066257918,-0.013326528602861815,-0.08161354003462115,-0.011132538375629032,0.09301139878767448,-0.05048150244802292
BCAN,-0.005613486101193118,-0.06923864440878122,0.03224670463040846,-0.02493012361466515,-0.03431874760048904,-0.0487799862823897,0.045508623620589744,-0.02945342582551841,0.10742901447744135
ANOS1,0.020086537471982982,0.020984290588096102,0.014944952907700535,0.019544053720655593,0.05920996878073028,0.048788915006265914,0.061968356384155446,-0.02158848178913119,0.02987403535610121
EDA,0.08155294663754853,-0.03711125113076972,0.0010809593659685556,0.0002781353929595952,-0.019208728955840658,-0.04706853442898399,0.051590020130708354,0.05765545401919009,0.02302573277805204
FGF22,-0.06322452064554063,-0.034009101559487914,0.04333088516317534,-0.004311352288637048,,,0.12139615332310211,0.0962786713483031,-0.02087599398047873
SHANK1,,0.019154946495799376,-0.0021403687623836997,-0.02106454959474638,,,-0.02619150106487771,-0.01313004231596884,-0.03784930832153751
NPVF,,,,,,,-0.018605034808822505,,
RAET1G,,,,,,,,-0.01995820905051726,-0.02310679552584619
TGFB1,0.01836692486124044,-0.03836672039334643,-0.010331596612671206,0.010265676029874146,-0.04250962930911118,0.040059841130429596,-0.0006052334906990475,-0.06219312633363916,0.06620179546071801
MSTN,0.02182546172132316,-0.012305101452812208,0.0007330063835744037,0.027321133303277262,0.06830260093486047,0.008810851614489062,-0.03826276869769088,-0.038599314639995656,0.03282557124467057
WNT4,0.0377134884555228,-0.03229097620162948,-0.007079038815223175,-0.02089054432137645,,,0.05451257201367149,-0.04720281150196798,0.1371290813334174
TNFSF4,-0.00924374783705371,0.027923593417747663,0.004604570142741247,-0.009421103146641263,0.11696856874906664,-0.010320510796586767,0.06037441875276715,0.02999522159545307,0.05227605905677631
NTN1,0.05731952451348551,0.01995986680540461,0.005167400923845627,-9.034406923759293e-05,0.005110897350525324,0.11212180591953609,0.01643112717049535,0.02895493757412006,0.09775545386300348
CXCL12,-0.01378753388911865,0.010968649883086861,0.0745624377693521,-0.03665089471861663,-0.03495581361760626,-0.01839405349102481,0.016155340424773505,-0.050631286839551884,0.012036210975173609
GNRH1,0.028143727133500645,-0.021542296240737176,-0.014265948735679785,0.007230423092924832,0.1401600195497746,-0.023444658709397662,0.0268448692992929,-0.040015562639076,0.001109889582636825
FGF8,,,,,,,0.006220662956692465,,
RIMS1,-0.056235114823864694,0.012188058378678764,-0.029179158008307785,-0.03502840518507019,,0.03625586313806262,-0.019068243909954697,0.017737086126596743,0.01450233332869252
FGF14,-0.0693678802550829,-0.04431601526793146,-0.0015201133446650637,0.035418968670762364,0.08753173074062587,0.020692123173188092,0.06652353647963748,0.07379104539320658,-0.0716615403502747
IGF1,-0.02646122304458248,0.04909357774320956,-0.02298831031206135,0.031182248007006207,-0.03899243040935368,-0.035220437376927156,0.09622445361868542,-0.01427952766818532,0.03673003176930175
TNFSF10,-0.0025613952874906664,-0.01372224951347088,-0.010528568798120731,0.0018264720706598874,-0.005286548532176943,-0.02419694133067603,0.026982782012071254,0.0029847192595861068,-0.001937902545410455
GDF5,-0.03448105852150925,,-0.008136267272733791,-0.015294666518697098,,,-0.039726015378704765,-0.04616711629348397,-0.055658559195409
CHAD,,,0.05373942571347403,,,,-0.04500865523460236,,
RGMA,0.022125351438458882,0.03317088137348619,0.014050448220719141,0.007576675386916657,-0.06711602818546658,0.010145829163554734,0.037395188857462895,0.01702963646544779,0.09429962526038965
CLEC3A,,,0.009605268805297957,,,,,,
WNT16,-0.011767177995327564,0.0020817429594484687,0.044364807371084794,,,,,-0.025132446493971013,0.04980633374726527
CX3CL1,-0.025448696042085495,0.04032344499383912,-0.023628849848624768,-0.013073782395174375,0.016752917275142824,0.007688125460117565,0.06351168634433926,0.0079196091664449,-0.039516951190980865
FGF1,-0.06678491293163225,0.03271308961844313,-0.01068652108323723,-0.027366614774180627,0.06354069907254391,-0.04137866088877395,-0.016942045808437084,-0.05449546945112127,-0.07992020577218235
ALOX5AP,-0.008702954733899761,0.05721972878942057,0.03357903828442228,-0.032644834124751256,-0.038134220032562484,0.05797460563517246,0.018188412085957246,0.025482271256022405,-0.014247022581050494
IL1RN,0.07785340003888162,0.003200126449900748,,-0.01642599904589735,-0.08004675821387246,-0.06186234880067581,0.016142762641825084,0.06201506175541444,-0.013136792374303851
PCSK9,,,,,,,-0.019726477197366483,,
NPW,-0.03531560632803197,,,-0.018294986604090593,0.016109527284119324,0.10992250497236856,0.05336138935096952,0.032078237487755026,-0.06827155721427604
CXCL9,0.0425854265177915,0.02886620529009486,-0.0479459146750917,,,-0.07757829719119126,,0.00544725281582737,0.06005234210050271
ANGPTL4,0.10964607372797928,-0.06184667630878228,0.0048022030296185365,0.06850888676113563,0.025568121136078318,-0.06153452809517155,0.02234730482863468,0.10345800070071465,-0.0364316584103892
UCN2,,,,,0.03860266289057632,,-0.034266643624972996,,
OBP2A,,,,,0.03401571013936128,,,-0.017979332016361697,
COL4A3,-0.008521293061076421,0.0006141975934068805,0.04726084573185674,-0.020715186096710088,,,-0.01560996389595632,0.015507768600002157,-0.009971437366733416
NRG3,-0.034369989455098685,-0.004933059384564012,-0.02235298356340923,-0.03659743542401509,,-0.045762591378328894,0.02904302788660278,-0.06295634018894801,-0.03779755741981551
IL23A,0.01787548433410212,-0.023863632333483327,,0.09339449001225099,-0.053629101969043164,0.028600433928289443,-0.02533447637568502,-0.02595460051937946,0.0013153428321530118
COLQ,0.014542995302955547,-0.021561501705220754,-0.020773251598708912,0.04395125565401721,-0.07401077797552334,-0.04270281962449236,0.019604018434963833,0.01624726073345436,-0.027184470835894804
SCGB1A1,,0.02776113394823114,,,,,-0.024807757997634447,,
TNFSF12,0.02401489590688191,0.04501108130769489,-0.015153798584926322,-0.026605101562453336,-0.042371400678603774,0.003730976776465954,0.022789578772830315,-0.03329369585835918,0.0690502611622644
DKK2,-0.027582789863937036,-0.029857840319171082,0.02459015738864213,,,,,0.021477457806329352,0.06497947364695938
FYN,0.028376193722528413,-0.003078273692412409,0.0585540446097454,-0.020918127666243742,0.05707783500826648,0.02137454623423279,0.04017352615601041,-0.08032852947866612,-0.028550230708432926
ACE,-0.054249591494545134,0.009052792355598931,-0.026640027966418543,0.011031470264658217,0.034025298101391696,0.003301865068565557,0.006624584051433451,-0.0034777323227304655,-0.033578340519137904
IL18,0.015812765602573723,-0.009905758883624948,0.001078854207159334,-0.023347037651783618,0.02147362601370563,0.0808089503131488,0.1116055953713004,-0.012984664936785283,0.027793784027040535
PPBP,,,,,,,-0.005965324084669386,,-0.02589746976010242
CCL27,0.09679071497561875,,-0.03398639454985447,-0.02613528019681032,0.051753790660989056,0.11762986274997275,0.06305181262521155,0.06816034963669892,0.11097716447458737
SERPING1,0.03496383412711264,-0.01782688278770132,0.042213333240596375,-0.051387352185730456,-0.059210335204580536,-0.058292143827042696,0.07102737962726903,-0.013237418434203773,-0.03296804001852084
AZGP1,0.08335624884023099,0.02425278248097408,0.05291654191939636,0.017372364022361114,0.10989029633189831,,0.04846537688021419,0.06138723276490448,-0.05550766667114928
INHA,0.09841207140013704,-0.030694566524153304,-0.006145544436999755,-0.0424908612721355,-0.0675231523940446,-0.03520336145113407,0.07247069688850218,0.05272826786743105,0.05404731522296894
SEMA3G,0.014507356590930701,-0.01263026432880582,0.016702577786485734,-0.023375798226739276,-0.02677976184191945,-0.10535637066482753,,-0.0444053820262968,-0.026504844932249368
