,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
TCN2,0.00822848564088424,0.017969029519032797,0.010931936540511382,0.1163983445805932,0.04585107227101426,-0.07457972231304096,0.06296556714768518,-0.022343023058658578,0.12179055464535103,0.013558396060089382,0.0036984037439819948,0.051667404484521576
THPO,,0.026541083984928448,0.007768668531971843,-0.014886214966221384,-0.018597791084501845,,-0.03418858976886367,0.012005844624590261,0.05724138589555014,,-0.025293159539912412,0.03347121514310167
CUBN,0.012906462998596884,0.00637763281749099,-0.022428476651019894,0.043892815824336774,0.0949413592656762,-0.013990173496782696,-0.049390470169124796,-0.007527542271880105,0.05607954269182048,0.03494284536782248,0.028479749320086355,0.06134087713000367
TIMP3,0.024796869778179128,0.014057386858379567,0.036889947610397385,0.03357013141043006,0.004057444533855412,-0.04208420208265826,-0.08778825295961913,0.029524018661070496,0.033199628057370464,-0.0426600418117061,0.006381035867646897,0.08651697120755804
PIGF,-0.024591882290144324,0.02302668680580403,-0.0033598751912586305,0.0016949931838851425,0.06847892405544316,0.051165914092414985,-0.022585934412484323,0.015074058965665122,0.029587094600266196,-0.018433342161380546,0.031002114138106943,0.011433145284017905
CRH,,0.03084374653663391,-0.021670887691462023,0.03169704684302774,-0.012155918712901958,,,,,0.023937109192650095,-0.028808166218272615,-0.02281234357807364
BDNF,,0.0037944120682206293,-0.046676606770382253,-0.04010734755341079,-0.020945889362204227,0.06931131771812399,-0.0044842869053439175,,,0.007141393618662611,0.012977042336026229,0.02397366689667962
CCL5,-0.06222119440392064,-0.006285133858762551,0.026081743069140458,0.0068866388148546695,-0.011326029347952463,0.07871798033946464,0.03808028070921933,0.017628058270799614,0.06627224524555124,-0.01753469774339771,0.04575720472093641,0.05657281035527328
GAD1,-0.06873276735535001,0.02291264096504438,0.034193309131856114,-0.0497366625890344,-0.03300764776692306,0.019253911253600434,0.13476253605499086,0.16469591557968086,0.09491118282187384,0.015516656445798931,-0.04956623203932993,-0.0008846412096283487
COL14A1,-0.05382738472671681,-0.030100146253726902,0.01831148521701928,0.014956225111912795,0.046422758039297095,0.041937357947739895,-0.07018862348957683,0.059749719715297266,0.055258923648433406,-0.028729551245123077,0.09409546644768751,0.04831329474701901
HLA-A,0.10895535791582343,-0.009821494564033285,0.02159838725737095,0.09664310637521725,0.06577124899317961,-0.06055250167873046,0.09159254040439653,-0.03912919540910257,0.04084030869573254,0.015520723886499471,0.06563183443825868,0.03937179712414704
CD5L,0.03699165588627262,-0.014882717437790535,,,,,,,0.07615150824136815,,,
FGF18,,-0.013466169318968926,-0.01721735821098401,,,,,,,-0.02473397908041326,-0.01921106953148524,-0.028196535136743934
ADM,-0.041010126805174144,-0.043815754932608274,-0.0017816994789160371,0.08956741888707025,0.04629883706684757,0.06650206864157779,-0.08095908407843011,-0.02356122934874863,0.08584519653797903,-0.04236622941126669,0.022645735228721244,-0.004039596431098631
CCL15,,-0.011158117587870827,,,,0.03938885699337546,,,,,0.13174615355855232,
GNAI2,0.01043735082787175,0.04505996901822706,0.028777161803327213,0.07586424405569962,0.02861893912103291,0.01741743973903716,0.010000033017784914,0.00831823391038745,-0.014934102612341153,-0.02591408079980573,-0.013896374718338073,0.030121682222228212
HDC,,,,0.01945806809717453,,,,-0.0013866263087712316,,,-0.019135526797409437,-0.020539133352918036
COL11A1,-0.03496969603717007,-0.0238596984949967,-0.01820898843826044,-0.03279859704103711,0.0847558706947259,0.10667763645571764,0.02724895794575238,,0.016633805648486467,-0.003969528763263761,0.0186608643199751,0.07141065020280742
NUCB2,-8.430523683084874e-05,-0.042425252142268124,0.0038270200790197196,0.036174993663221036,0.022907003289938752,-0.04580949730341284,-0.021550919319344195,-0.018523018459385625,0.02969067652329781,0.04069714608945502,0.010486154625229178,0.002904690655917419
FGF16,,,,,,,,,,,,-0.02023864584865337
CXCL1,,-0.0290888921180196,0.008653763899131525,0.013682953862719578,-0.025230144372000114,-0.006194476164833476,0.04461589138950337,0.051849840414620194,,0.06258163358366169,0.03189060454078556,0.0026122120396936833
VCAN,-0.0033773926831630126,0.01368631639447076,0.026054034405956113,0.04528354681488522,-0.021256392636820786,-0.10024416984952346,-0.07665420183958625,0.05048422881532331,-0.012978297675134212,-0.002651621178358445,-0.030532097929900335,0.093630141343243
MMP7,,0.029606896958883282,0.019841735440913093,-0.013167856192849792,-0.02874478083358505,0.1594863296427958,0.026548228069388075,,,0.03456358857067921,0.11080124601603626,0.09289821381598616
PTPN6,-0.032413447705327524,0.0820840187300337,0.018943167837175066,0.0818770150881603,0.03696480409974677,0.009528322438923036,0.00886950449507951,0.0031811543464598875,0.015586453557981828,0.05288144608249919,0.021336891165367185,0.007977005833398887
PTGS2,-0.042786068063377286,-0.0290894178942532,0.00822502911686813,-0.021971247793490377,0.01963043507415096,-0.006753597808851195,0.017724577154628534,0.0074148463988237085,0.059581670914724195,-0.00594682879702202,-0.01583394629186962,0.037446766734326106
XCL1,0.04456939650436602,0.004520667830966113,-0.018733101913544964,,,,,,,,,0.0993254240899402
CD58,0.04001135328073592,-0.03623482611140535,0.011284069095534428,0.10628772619984844,0.08438728920946967,0.01602156048527594,0.09574764641244499,-0.00349179445160912,0.04849859221592798,0.05359661057655927,0.015551008182307372,0.10855327194142796
TNFSF14,0.03193631573774152,-0.016432793642556866,-0.03157427470663238,0.0015706446122567266,,-0.01479866964658814,0.07461183570474333,,-0.045114727261639766,-0.019785882327604164,0.1448244157124053,0.012706765808434491
CNTN4,,-0.016595774420380797,0.011765441807873468,-0.012462335604613791,-0.005542281103042,0.09425054328780097,,,-0.008024170738009455,0.06053149636450397,-0.013883605296107259,-0.029749093511804277
NTF4,,,0.0008823217371482249,,,,,,,,,
INSL3,,-0.014609671627093455,-0.01721735483389969,,,,,,,-0.022004368813772535,-0.02281372754132126,
BTLA,,,0.004602158320083207,,,,,,-0.006837932966127758,,0.0157272823697828,
MFNG,-0.029738710424816867,0.052048225107784014,-0.022175506805476215,0.03649074356535094,0.047266319652512365,0.005510481009681572,0.04436943200906184,0.024847726981664542,-0.0028814448030156665,0.003967690433428784,9.892121364186666e-05,0.06422977215814431
ICAM1,0.04032718172090477,0.040517619868678835,0.010547407107003182,0.054909808177089695,0.03810047923158397,0.13157030229699723,0.03179271725914308,0.025070842539903472,0.008224019568886062,-0.03830853131234741,0.019690846036886117,0.016038771306970075
PROS1,0.023195987567016383,0.005406441519168907,-0.04067040092749815,0.10386669092588278,0.011332598023338945,0.13919824610900525,0.04497315549899559,-0.061779604379861304,-0.005342868348805332,0.0556347488137669,0.009500361694262395,-0.007526315060949608
CLCF1,-0.028414543253044114,0.04119470173231004,-0.003555512566029071,0.031215872990188437,0.05277743550666449,0.08026740587770297,0.08666303504101443,0.019373625448357152,0.06307943498470292,0.03870217786425893,0.05020922960312316,-0.009690028027147258
PSAP,-0.01767099040315136,0.04419263396945329,-0.0058229674084528844,-0.056910467869761616,0.021910370525348975,0.1997627854733529,0.003974418355270507,-0.04864418180531072,0.036242912210103256,0.08399689032533354,-0.008967861400414735,0.03781666870791601
EFEMP1,0.02922026608647127,0.02616360093738876,-0.06192087230084132,0.07244830648715007,0.09299190514430346,0.11853749951337016,0.02940432758999641,-0.0531172935901317,-0.03909138146100893,0.027327991333676423,0.04910704202552725,0.0906985514643283
C1QTNF1,0.02000070499875981,-0.033907068386580114,0.011092262205794415,0.04545278641336564,0.06496730400220087,0.0034342250964923366,0.027604569184093694,0.018141478566786707,0.08943499951236517,0.06511426483404295,0.045654863358337794,0.06641969671186022
ALB,0.021943379436826612,0.023675638628500587,-0.011074254257770028,-0.022087422045572735,0.0018331584701814548,-0.054389332831272695,0.058923359224767484,0.0264510252553103,0.09979981006538495,-0.005220181054540626,-0.025796862843291576,-0.029079725535853234
CCL13,,,,,,,,,,-0.014687673683239326,,
EFNA3,0.026584495842013018,0.017163715142331854,-0.014746099535611991,-0.05070793188660996,0.05724762547403477,-0.041037240063812666,0.05637094132963382,-0.007541475802409303,0.03078346127634171,0.021172995966384875,0.04356196699750586,0.014522030999441764
DRAXIN,0.007123626198310006,0.014735052430536591,0.02003182957167932,0.07980462231428324,0.11611879654547405,0.13022909759305662,-0.030663921441316765,0.06026190884376171,0.0015184543541250245,0.008477170958793846,-0.011669316399517196,0.1007395058306602
RAET1L,,-0.011381076084985484,,,,,,,,,,
NPTX2,-0.0327637978839384,0.04590242715400524,0.03298954127888676,-0.05632117803237463,0.040322220749674134,0.09161767094430542,0.05265136660007514,,0.01493840811594775,-0.027184615864966025,0.13125931259910145,0.028196710837231808
FGF11,0.08658577358836142,-0.038563601842753835,-0.019182894320020072,0.061372530331602254,0.080642596060305,0.02512661355120645,-0.09249150716945045,0.02242181707040379,0.0022278140066232716,0.023288525016152282,0.0545440620861416,-0.024299917243213436
CD59,-0.020096891709021295,0.0508565543365304,-0.010195712754045497,0.025031011583782767,-0.02558793910627807,0.061051944837853436,0.09413552767303926,0.16347338003451672,0.061901651677465,0.006161405014687457,-0.00827701396762989,0.0708898529503389
COL9A2,-0.032067808901152406,-0.02469505974509165,-0.03814125096793877,-0.02954708953745296,0.008379555173974396,0.028843606242877906,0.05945506039757938,0.013344421634650482,0.0197008486090985,0.04417882949313344,-0.027593556656391294,0.006837974530240747
DLL3,-0.061548890253312435,-0.023788434510545107,0.07768783695886859,0.04940720728279062,-0.01740689659337358,-0.08074638976671762,0.054241767345249936,-0.00426381263146873,-0.013621670755934089,0.0019372975767387266,-0.02552799599732223,0.052347006254852974
FGF5,,,,0.026305964365526874,,,,,,,0.030028319092948366,0.022467247691792973
LIN7C,0.04827308285148713,0.024027492144675457,-0.042286197403326314,-0.01108271042578423,0.07274179056681346,0.10206155491637486,0.06634373033009729,0.020081706067765145,0.07737051960096113,-0.014860804645944097,0.03146650363855809,0.07173340583218012
GDF7,-0.028086490289236755,0.03885236712559521,0.04791540939579466,-0.01909324865127949,,,,,0.010524377115637291,,-0.007062409441936439,-0.03139680335588891
PSPN,0.0515093558464362,-0.008208963708998927,0.023955642580121648,0.017116670094284893,0.06782896458865985,0.05165965915291652,0.060819197941610136,-0.004270461321662495,-0.07915095491796455,0.016775502921369728,0.0038249351589212245,0.018587607437309164
ANGPT1,0.043000691729759365,0.006212467049408057,-0.025767057108065813,0.05333480367089056,-0.02947411118718841,0.05941250784439169,0.03475580331661412,0.03781902183429631,-0.05053610496815031,0.044973846456083766,0.011643233874465302,0.020474526348849994
PNOC,-0.03966396338697539,0.09226262919385056,0.06715423154314028,-0.043624075530713416,-0.03679879958948568,,,,,,0.1167306496358499,0.0026397543233970936
L1CAM,0.024918021684284284,-0.012516803390493087,-0.02448617456011025,-0.032625089942482186,-0.03789818954467595,0.014705483993544648,0.1347733569665281,0.0163530393936807,0.01916173894363492,0.11013921754242822,0.030970959721451127,-0.0021327979918344384
APOA1,0.02705022375988031,-0.04981471984895637,-0.026813185458336285,0.08833855604242781,0.034643524762712194,0.04024613517513733,-0.020361095040529922,0.10038661057941242,0.17879836573681154,0.03173409877031004,0.05242616677446834,0.02522012285238549
PSEN1,-0.029195341132547837,-0.029193767602385602,-0.05145764111409857,0.02082746131938681,0.019419559488896083,0.1152090602254024,0.05550487747777564,-0.03913332208140026,-0.008455625139711351,0.012589636571646436,-0.011558052986916556,0.031417824521741924
CALM2,0.024357034444368448,0.02412728261853225,-0.03253490982638243,-0.10358473871075695,-0.05547456306303158,0.0021827437703286234,0.10412231862299173,0.02816386464604077,-0.0006409907537990188,0.0921157413611753,0.009994098061998502,-0.04547560389049419
CLEC2B,-0.03747311720549297,0.0018067868819918547,0.020199928458382147,0.12139068024431272,0.053482723851838186,0.06254183738779319,0.0766788081028266,0.028304099617579202,0.04969591021880987,-0.001768745232752813,0.06673281468774758,-0.004485650211741978
NTNG1,0.07253386485239384,0.02810946087515214,0.02052095526517882,0.032171222822940077,-0.04437417736958471,0.13609577249858354,-0.03667721985813196,-0.03467229309695441,-0.0368791343615882,0.047214925441361445,0.04922415098810054,-0.0022559519552805083
LRIG1,0.007839171760823398,0.02179030027784077,-0.01539582381289413,0.04122508692478306,0.02014950118139274,0.01437363822541218,0.10402723355009647,0.07253150588698379,0.039141564088809436,0.015275250695179278,-0.026822797413425116,0.055687889156657226
CPAMD8,-0.00493965051578198,-0.022865758663783792,-0.020365058573541123,-0.015910794200497822,-0.014326963141074145,-0.04290009517612292,,0.08661873094965615,-0.014925093313446935,,0.04579076956385063,-0.022262686758370474
GHRL,-0.002353326937193171,0.05882634983295521,-0.012666004018025671,0.06370194940373942,0.0320731101439862,-0.032409649844252826,0.028068550592441795,-0.009666965667555562,0.05275213143697615,,0.044078821740611264,-0.019624790021739773
NPY,0.018207424622783575,0.02477195908202583,-0.013750983845417092,-0.031049861038461433,0.020762239794552065,-0.036124874558406336,-0.012958482300535805,,-0.04278825191306679,0.03553612558982632,0.02924961729008929,0.03513678542659259
MMP2,-0.037119276594345066,0.06562630266673523,0.04595770379506819,0.045869369442626914,0.023373191755422067,0.052572965612708876,0.12550860072909703,-0.06693849053459414,0.021155525294260097,0.0643209322932004,-0.00887501588373731,0.07999967395328231
LHB,,,0.18015345710052155,,,,,,,,,
PPY,,-0.01919074336596987,0.03554051423516491,,,,,,,0.07266598207351911,0.0018173762672022808,-0.0022849688743735957
ALKAL2,0.07524458090069529,-0.02134342044903503,-0.017478745407603774,0.06767170488925318,0.03532667467361679,-0.0013878912617501151,-0.01540667744288896,,-0.02115982836718958,0.04160704928060714,0.01137313273048647,0.024743904019272532
CSF1,0.0055800410638234595,0.08352738743091889,0.02384965721999619,0.068365809224132,0.05245508241752927,0.09303385271324287,-0.012366966724828772,-0.008830820567753432,0.022493219871374513,0.08100466181553981,0.013566850394880883,-0.0065365733536409
SEMA4C,-0.050622877442930606,0.02182381868311585,0.011215616094181978,0.01790230998805489,0.0232959657002872,0.008068862576044474,-0.13178984839934765,0.057227456319027696,0.10595178670743056,-0.0326311557409245,0.014454152454272973,0.05092930238370895
BMP8A,,,,,,,,,,,-0.020476548513176256,
ICAM2,0.008629439200314894,0.040203982759497346,0.055812454425261865,0.043445603960755926,0.013406034070499517,0.013316578138413375,-0.06842058541280341,0.06347433513542754,0.06294460044890537,-0.021152912756315752,0.07510158959277462,0.057588287258352744
SYTL3,0.030258100894211524,-0.022192411460249924,-0.022728121248561373,0.025141196720269706,0.0031712221681641033,0.08914750534499206,-0.007153049072434016,-0.014611394858614186,0.04192108217275833,0.025810942525573113,0.06031598224966747,0.029587467008766508
IL1A,-0.028716923435350556,0.10574620502169739,0.018923408004955768,0.03040741532118958,-0.006151128158834917,0.054453139044304016,0.08729497839302834,0.0332808303038696,0.028308012651034265,-0.03710654167911466,0.018690013577976772,-0.03527617676137422
HLA-G,,-0.01751275849899814,-0.01873310022178852,,,,0.03678436748592933,-0.03916482290330287,,-0.00528068542415835,,
PGF,-0.024708601236471544,0.059638721179557014,0.02129855466197246,0.12157883530785886,0.07725598495859833,0.007609830169984436,0.03938236470937345,-0.029795744918399283,0.06353046308447333,0.03693665905030081,0.06767665940860923,0.05669229981435331
LGALS8,0.03626412150461924,0.017712484987499527,0.041446373456710324,0.030110671675298677,0.012159224161151418,0.06330283077462888,-0.10655676399645543,-0.06063102069433445,0.028623482187273286,0.012431168380193336,0.07979238017146405,-0.012118514898882179
DKK3,0.028575145738536485,0.07215605335201614,-0.05308958156974749,-0.06764201513099118,-0.013469056794446887,0.02847568554191626,0.01483121138925965,0.048546751713420655,0.016057056064771695,0.03061600896414058,0.005171300722978565,-0.001998062090688272
COL16A1,0.016661725332367493,-0.0045179125059402825,-0.027635861133053875,0.006385442885660516,-0.007314620749027992,0.06599169106481623,0.08749337591714196,0.01616549957065108,0.0281730910221836,0.05151201968441233,0.01762391368863085,0.08205817125296004
TPH1,0.007669554039740134,-0.012858812392880675,-0.03408940461961635,0.06040015108761943,-0.0074859475991503445,,-0.08060726782388163,0.06136551595080593,,0.05025518742849446,0.09724120386936776,0.044808040181069334
TNC,0.004876494529548621,0.05293934914555935,0.022850456696602833,0.07376406546523631,0.0775406786602103,0.18667877994303925,-0.04811897749475138,-0.021517669034155654,-0.025136707783438114,0.03911139541649034,0.06841053934267798,0.04845749566835522
TNFSF9,-0.024713689326369744,0.0981683885295256,-0.0023500310927961165,-0.042696373384839795,-0.0013807247488473828,,,0.06010828214407267,0.16774475294039345,0.027012117454526165,-0.03240564457640166,0.004578026678095379
C4A,,,-0.021027564649355457,,-0.00218464235581458,,-0.01603267915987517,,,-0.016352019791082438,0.07736746781461758,
CNTN2,-0.03056119531501169,0.028311202342837884,-0.012045587733371273,-0.017748165795376063,-0.023758143456954473,0.04161710843098628,0.07915417316622353,0.024286916810422284,-0.027677137999330637,0.02966886769448104,0.07053954493737993,-0.016021140749456972
F7,,-0.012544740614198177,,0.08041000649040764,,,,,,-0.020602600832276555,,-0.02751793891475459
LUM,-0.006499803767228459,0.04148143045530177,-0.01933231555839439,0.09373625309564634,0.024908968566742493,0.038276497607371895,-0.02564445083670566,0.04223610182761305,0.11519473418733295,-0.018948614944749892,0.0299352100362339,0.0812064995885277
IZUMO1,-0.02361471304893693,,,,,,,,,,,
BTC,,-0.011381071344401516,-0.03518515144756082,,,,,-0.07817012556730187,,-0.014905257391036587,-0.009357992614089147,0.050907675502054425
APOC1,-0.038887774763474464,0.043047293200388755,0.06346255498827093,0.12098402222313338,0.0793458151771422,0.20625612343147143,-0.11429910287462443,-0.028361033447743718,0.04803883973345926,-0.01602465572862917,-0.08862433949472603,-0.02521970798011714
PKM,0.0249730499479301,-0.02754327715260314,-0.09499464423243874,0.02765560913541143,0.036865492547158804,0.0617479609842003,-0.015990659464375095,-0.12177684593228044,0.04131102380608596,-0.008824570439600464,0.08266377604820889,0.018947925730525034
TNF,,-0.006433679956236471,0.000744157281726349,-0.007206098239917555,-0.01813109974582183,0.0800634039830688,0.022586035313935524,0.06540239024246744,-0.010174922121590109,-0.014467023415243,-0.05397397891165869,-0.02141698367792356
GNAS,0.018062722642039022,-0.021298385884891052,0.009198855580956199,-0.022204394946390066,-0.01256888672602364,0.10164193008328541,-0.09406504099637523,-0.03836081773974329,-0.011361145351313672,-0.040052463946172234,-0.03039077415793597,0.011515400399766496
BMP8B,-0.03893607296563498,0.05563463940152871,-0.005624819734069527,-0.01921231017139659,0.04120524108175557,0.025646317805439117,0.045584268167992055,-0.00010160106185077243,-0.011967821174931585,0.034870281329663064,0.07085725560006957,0.1102641816463538
LIPH,,-0.0128588092271416,-0.015537925055064917,,,,0.004128886087122621,,,-0.014687679085008412,-0.013527588167666414,0.042095168517454686
CCL28,,-0.018087514722118822,,,0.04088120264836468,,-0.04109704342950646,,,,0.16181483863732096,-0.016377368394549067
PTPN11,-0.030860127003314586,-0.01715344350405907,0.02058954093919072,0.0038436004682650088,-0.04177059891744315,-0.039445075619851465,-0.03610669723394477,0.17352353703596027,-0.0628033715582537,-0.032924858230941066,-0.02023968809698287,0.035592030480108366
ADAM12,0.0817944080071595,0.014600301573096346,0.024325271751831724,0.07442298425383886,0.046181722485447704,-0.022622581978155257,0.09409934197220213,0.05378526152634567,0.014460092233975671,-0.02915406071425238,0.039430081115668474,0.07988356938887595
EPO,,-0.017278058741016063,0.005385283360144229,,-0.02238163068876176,,,0.015788104243162814,-0.0431834004443627,-0.015951194590969827,-0.01690841812089237,
EDN3,0.021651387242864348,-0.022399436183801493,0.0364639098467536,0.015997511523315966,-0.022612575808547034,,,,0.10251896781062074,-0.028779653081847947,0.01034821248907908,0.025792059105261774
CCL22,,,,,,,,,,-0.018053316670190132,0.06902397375512642,
CCL2,-0.019514809123410356,0.09308544479587827,0.005397283249946913,0.042844526715791705,0.06150355288218847,0.13349911209836854,0.0724909042863354,0.007699058747454684,0.06869129596456082,0.0816756019223235,0.03824151252042063,-0.02640554649568907
DSCAM,-0.06365132028383139,-0.006484837577651234,0.04826919101829646,-0.019230063270421857,0.08272153814093376,0.04005894293228559,0.03363938648003384,-0.061617160890480936,-0.01601476218899229,0.02340171470741264,0.026301543379480683,0.019467019882865966
GPHA2,,-0.01433179627353901,,,,,,,,,,
ANG,0.03041908562365158,0.018920316539446886,0.05506090314084379,0.017423583236740973,0.09117879401731073,0.016959720770380014,-0.05021163958684373,-0.006575346090941004,0.053476557409484204,0.016324004166097122,0.06945773665961294,0.0446016404573378
FBLN2,-0.03254251490850968,0.07343418751979405,0.01921323669699227,-0.013462496260981059,-0.011071530215483709,-0.032680274082523116,-0.018455426786026363,,0.08904904608473814,0.025874880700676325,0.014134025818447455,0.007311091704854677
VTN,,0.030395879766504697,-0.03492144226637705,-0.02682039249222353,-0.01859778758322121,-0.04300445940552346,-0.052266571338527544,-0.03887455306738452,,0.028041647866013875,-0.02757480765077482,0.039784573725783645
VEGFA,-0.006561985098912132,-0.044231939161821686,-0.07656083251310379,0.06539253843850641,0.04228245558135585,0.14252716267745988,-0.09432867502808191,-0.027791091057131227,0.054196512003346985,-0.038988502041411174,0.0056952015330573435,-0.008068041311751574
F10,,,,0.06518059200883991,,0.03707703376440831,,-0.007130238817821966,,,-0.029851723147803783,0.04228322482215714
SERPINA1,-0.03460984742394447,0.08481624984201523,-0.012210275806396687,0.09806979010091259,0.07878382675923729,0.16241743669442824,0.041390859291649255,-0.014192540669091022,0.04075536245043015,0.020553094636408857,-0.0016602634306153185,-0.015923524991469054
VWF,0.04657350625223719,0.06518644490158887,0.034468540322144386,0.08383229632898827,0.028622547741293684,-0.08002473304126768,0.009643339205692707,0.011519452680506852,0.12906500280291297,-0.01619799332533139,0.044964970540769936,0.008377126026902642
GDNF,,-0.02013782669961028,-0.022089948549021927,,0.008023579315921283,,,0.02003622598799737,0.04364392423552782,-0.016576997636474203,,
VASP,-0.08672667621153544,0.001673000445186473,-0.005928878043049163,0.05628743531155677,0.09471781528629812,-0.050014156822262665,-0.01965852537886597,-0.06033290720721421,0.029857990539771243,0.062095145334765095,0.09390409259410569,0.08636832197669089
ADAM15,0.03371559921811059,0.006564077037439706,-0.0025068075159978267,0.017102754789710222,0.013632810061803545,0.042105778232336175,0.02160554721279238,0.027545433825438257,0.03681349538930515,0.05704802339688376,0.043740064507990006,0.025542995576233716
WNT2,,-0.02249334610677559,,0.007445543759900369,-0.0052409017957722485,,0.05426929683177667,,,0.0015168999110655474,0.043051316725363394,-0.024273098052140372
CALCB,,,,-0.017588089643629384,,,,,,0.1078581480242119,,-0.03299419272441885
OLFM2,-0.01038017096577628,0.007638785090258434,0.025304622595588452,-0.029905646386687648,0.016442017154237445,0.005054559370190715,0.006462952237169761,-0.04865006566127181,0.006200752445466403,0.024359693309460903,-0.0006732511847636468,0.051157966258083144
MFAP2,0.004610765189885909,0.02450769055618733,0.0771030840729835,0.040136690762256504,0.020068428291401732,-0.0022795365102068737,0.019857042263518514,-0.06665906646753347,0.004375120347136673,0.04237949681725148,0.0868333811506294,0.028700600100858047
HLA-C,0.06433097028258178,0.01743344567681077,0.05649299605306666,0.10112181002093334,0.06993411076379288,0.09637027948754422,0.052805017286125196,-0.08148929319551666,0.07034787507596177,0.026291289449832812,0.08279119859249193,0.03737988658881535
THBS1,-0.007939714889279048,0.01250921078685257,-0.013244826724562161,0.03722745123757797,-0.03568050297323108,-0.027738627791299,-0.009404310557538386,-0.09033561314001018,0.04986985835342972,-0.011642460877537264,-0.004419574270010936,0.06195952875428187
HSPA4,0.05673135466360793,-0.020698237145688112,-0.025576017368603453,0.026816118077254484,-0.03381448939064524,-0.04532851641847651,-0.1030150002575824,-0.021010174784734707,0.01916366396959822,-0.009281664720339965,-0.021318493245139254,0.004686822117346492
LMAN1,0.0056578773253316275,0.012827360064990731,-0.013171942830624634,0.04958129583032497,0.03957318443338544,0.05375710020393807,-0.05839749421005815,-0.051656118170099616,-0.12662737345836994,-0.0007243399733017217,0.044651848799983934,0.029905393789004458
LYPD3,,-0.019616615763432346,-0.01991179227279258,-0.013552773137441378,,-0.02563844183679285,-0.0762299937887236,-0.0699135621897639,-0.03187176215346224,-0.01960014109972463,0.05281385891923085,-0.031192284225712862
APOE,0.029688600851329707,0.011257773835139394,-0.038211975388177395,0.06252581359928032,-0.01575307961546188,0.13798012708872573,-0.07520557865124913,0.10137126293066966,0.008661292564960954,-0.046530068547094676,-0.10974330491346827,-0.039410178977042624
SOSTDC1,-0.024713699003226352,-0.005775864146955296,,-0.03179296861905763,0.02763767640256705,,,,,0.0774068247508053,-0.028197230818947434,-0.01996880789033524
ANXA1,-0.036603080635272414,0.02122120148592502,0.011027377142385077,0.11595062925450779,0.026729446617003712,0.1066996887807569,0.030736958469464,-0.07759696359869753,-0.037630112830278464,-0.01039077862439506,-0.05807196175631184,-0.02792490039769068
WNT2B,0.019261837048143042,0.08479120797019934,0.012165509875186465,-0.010787602766089229,-0.036649812301495846,0.09388559207700159,0.028208354017144055,0.010295378701667019,0.03430992309131962,0.02029300634231119,-0.019559305361251954,0.02396719374693935
AMH,,-0.009266116832256501,-0.02766828868433568,-0.014151346583006796,0.054795136013941155,,,0.012824160432870917,0.032307878104553864,0.02821035941796634,0.026234796522657342,0.01394903904976977
GDF10,,-0.01488271812058006,,0.029022608405083,0.009375262204244717,-0.010404227771220216,0.0911394529147493,0.07628813439934357,,-0.024596835949305725,0.005964867589304592,0.02210396802614938
EFNB3,0.004070545490802398,0.03035027450969548,0.01830357599182138,0.004592810310089348,0.008632532215234679,0.07789568553064408,0.05617594500211351,-0.05557563019666087,0.09415411121355688,0.04311710261576956,-0.01572110794448229,0.011704048343268636
LTB,0.006555804802618506,-0.02534461113808079,0.0004852371614019376,0.02598137819229881,-0.01700791624561276,0.06640782816766976,0.02215271057715328,-0.0593086842745443,0.12996158663629995,-0.023230131818239613,-0.018468323548739514,-0.008036175101574408
ANGPT2,0.016694983796790103,0.06490348070698883,0.05455976297573131,0.11468719689989784,0.03586419183313028,0.036886544008576466,-0.00534540839465732,0.003533197516143395,0.01107697093527714,0.0006438933418157402,0.05881196898803916,0.04300426370183556
NRTN,,,,,,,,,0.023657346674042082,,,
ADAM17,-0.0011031845891892411,0.02556679642097173,0.05580939549023317,0.035772135939642305,0.009909079929305514,0.06462388963025019,-0.04883403022686945,0.06730053245989692,0.011068251998296247,0.0073114627649577164,-0.03856707725744394,0.09634889229963402
LRPAP1,0.02855073729382315,0.09633764703429569,0.027666946340000564,0.01975907381746134,0.00742071256507537,0.12046992096394511,0.042504669930650794,0.0009126379505337835,0.03435121771412301,0.02014414372635761,0.02873025884998078,0.06654846378746522
NID1,0.028796781832363727,0.04655914784641017,0.0696832179146537,0.06382253201913164,0.017534796135470494,-0.022436066315523005,-0.10091634705331495,0.047674317371714216,0.025733532684567982,-0.012847588306752967,0.06223426445786922,0.1066572248414945
MST1,-0.0012356545846614509,0.0094096917610964,0.006352911986289918,0.0718160740249802,0.05066956407273212,0.07214647184746467,0.1194958251683971,0.03586192937921456,-0.015663531059310468,-0.016283828457437425,0.1035258606811756,0.07741965357062774
IL13,,,,-0.017815498792452193,-0.026249401731844972,,-0.009902950749663898,,,,,
DCN,-0.027597206919277344,0.03692635621650867,0.04618378584963047,0.10071057819228563,-0.03379911380271932,-0.04924966372320207,0.005764629386933634,0.05651719037007782,0.056035447324859544,-0.014489919020276378,-0.025653485502977386,0.06454687625062468
IGFL2,,,,,,,,,,,0.04886795476274485,
COL7A1,-0.0027287818749453666,-0.016856643779698016,0.009332250532098517,0.07880010532694584,0.024590105556403407,-0.022015216542463845,0.04850245817804883,-0.03267909059713241,0.0176739380654578,0.010924802702233744,-0.018122405208158745,0.02499925178731101
