,UKF243,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1
PTPN6,0.01879517788325686,-0.01885260266946918,0.0026852831533470496,0.007973522329380898,-0.03114533704128388,-0.03723424943028218,-0.05781670008576996,-0.012833166200029784,-0.014256417167414083,-0.018896015951702764
PTGS2,0.04759181435901524,0.011568245351266637,0.07154878081213273,0.052592093094208536,-0.04442443971275241,-0.04356362484933664,0.0006708538172821566,0.07492951854780003,-0.06341593190222863,0.004687010175727128
XCL1,,-0.014300414656586612,,,-0.015928640128145325,,0.07416778512897458,,,
CD58,0.0421138954959159,0.011816412093550017,0.0007329353891414024,-0.07636429705929869,0.005391476828008198,0.033706854835326615,0.02264409363482956,-0.011752314771604154,0.00039969619044856035,-0.024719752659245947
TNFSF14,-0.0015555494606730245,-0.040250892028141264,,-0.025868207460791593,-0.025685652552144764,-0.019951374452156338,-0.07092721878420831,,-0.031539859591338266,-0.017854577616885834
CNTN4,0.10599453027910792,0.030741130103266852,0.017477690512326144,0.0026214565770386012,0.10059078218502254,0.05521853066423517,0.1585692203915958,0.11226563523251575,0.028574208659823148,0.01814381035389206
INSL3,,,,,0.013702658103750197,,,,-0.035076257469405715,0.003233683892071875
BTLA,,0.08358902989787226,,,,0.06690639902955944,,,,
MFNG,-0.03536807268960784,-0.006012282144756913,0.019158910987117767,-0.04884322432846719,0.012769144528156667,0.03014115362505723,-0.04677823443623843,0.031977036897904855,0.06637848405062578,-0.034808827831449736
ICAM1,0.030183742762235923,-0.09887197084163202,0.02025620272616474,-0.07985660584506447,0.0032419362397265103,0.02526580209999616,-0.047046886343471685,-0.006511119863219454,-0.0342816480232163,-0.055522655407134205
PROS1,0.035685934040177045,-0.07324952194583124,-0.06313763156815533,-0.08526113685842412,-0.05476450165431832,0.048753508695135235,-0.04645442250504324,-0.011951993563900622,-0.07162959651501905,-0.04292834486012543
CLCF1,0.04804467757248166,-0.06340092050928943,-0.02805567460926048,-0.04682779562950913,-0.06986499327113369,0.029066501533224952,-0.026892203190978087,0.003425128022005317,0.012945193478014245,-0.07079457336459259
PSAP,0.05476959045378675,-0.06083599245556717,0.010791906328991685,0.012230329176172065,0.05640592899477075,-0.03532185313574605,-0.1097803270501504,0.0553760954878023,-0.020477819177790138,-0.11884672347086551
EFEMP1,0.03939194951258469,-0.06611875904759627,-0.06369649787251773,-0.08939554008248925,-0.02480645803745422,0.00631594641007156,-0.22219350831676415,-0.03821659775983533,-0.09193048224478201,-0.020773653727169883
C1QTNF1,-0.08506513233761617,0.05008917077882035,-0.0012260181553161538,-0.05915817967721889,-0.019821683176564152,0.015218224644722887,0.08266345969270417,0.0038869495199942367,-0.06652863610554759,-0.09453014263008726
ALB,-0.002584867184733756,0.03073015772883472,-0.028869322154025157,-0.020824383498237512,-0.012208728925066494,0.0020534438647704404,-0.06499320551279514,-0.011051662647800355,0.027342288089698668,0.03543035159642107
CCL13,,,,,,,,,-0.023413015301645947,0.01733958391049506
EFNA3,0.03135575588680897,-0.0239307795215456,0.0573342702636439,0.10081847024597479,0.013680561040685412,0.021150911717492674,0.18710910891778845,0.0035754905333544892,0.06743729603409991,0.07631056329546262
DRAXIN,0.033392377060873904,0.045264703338573194,-0.018318155674200188,-0.08360671915664865,-0.07614053283067768,0.04540086936081732,0.021657310890197134,-0.06956398409600195,-0.019114359303689585,0.027296642728274142
RAET1L,,,,,,-0.008355393665260653,,,,0.010777572876860307
NPTX2,0.05001893419501012,0.06897595950556787,0.03962661002077966,0.07634745718649465,0.06549858184589921,0.04588456915526523,-0.05403731926273542,0.018395010045538073,-0.041666085502950104,-0.02532279693948746
FGF11,-0.05803199362832463,-0.021889182003368347,-0.036972209136396525,-0.07677505291308968,0.0032075274964357406,-0.007546675125658476,0.12471522462079655,-0.01730541160528598,-0.012032958445290327,0.004672911018619593
CD59,0.0754203293513033,0.03179576240386894,-0.004236716856385295,0.00983135242686709,0.04355784360768433,0.022235423639822966,-0.10323343047273309,0.0562004070949133,-0.06858829059462236,-0.03395057996433357
COL9A2,-0.031716133562561435,0.0196376809491117,-0.05356874599132828,-0.0762905733240044,0.047759454297157646,-0.004040116135391722,-0.10592802170179169,-0.023519851441433298,0.1335317058912501,-0.01266874262079137
DLL3,0.07593776091376458,0.02320933346832203,-0.035469223372543844,-0.021561175903106952,-0.02637964181091779,0.046688270966844185,0.15528332285018898,-0.05029000929027328,0.08415964310125693,0.011461792192256282
FGF5,,,,-0.016582339349739152,,,0.1271659209717443,,,
LIN7C,0.031766639326341335,0.0354596461653862,0.008483968884456017,-0.07115235130027917,0.027700243381204002,-0.02053509517808656,0.020237921786045377,0.04847153988506352,0.054591172326159995,0.04439989357532245
GDF7,-0.01813871022541066,,-0.004961457495030333,-0.002112098137078956,-0.022970960251352812,0.03862584590630586,0.1565967065169938,,,-0.00941143756954204
PSPN,0.01153232639258909,0.01168543352635906,0.012098622380519902,0.018440687715226594,-0.024887646692174928,-0.018287284444480377,-0.00667407873020293,0.00829816694630676,0.026389472541205872,0.0518072749848465
ANGPT1,0.1431212410508163,-0.013777035216043487,-0.027310574723923245,-0.06095439856381803,0.010814756006626325,0.024674104711161878,-0.06601694375739474,-0.01862743828997795,0.007623682855870788,0.03493872599366037
PNOC,0.05312331465525244,0.11000940984689138,0.059717468144705,0.06627602669736714,0.11640218662973643,0.009958217745115206,0.1742320173581794,0.09582462001210637,,-0.029497737024979764
L1CAM,0.1268167399886222,-0.0044579575277198975,0.08617928351795652,0.13351407538054846,0.07951721237257924,0.08703209870188161,0.1194451962755047,0.1188354629242076,0.029771154503308042,0.026337931522058492
APOA1,0.05803189052244031,-0.0031983815555833898,0.024179598616504618,-0.03548871424973829,0.004082077461475468,0.02930421004152931,-0.028099128924792244,-0.025641833811926605,0.054914785142167376,-0.0014917065234599178
PSEN1,0.047151075005186185,0.03539433887501146,-0.03979756288557887,-0.09090412881216274,0.0028652180518510765,0.0398681379148337,-0.17671990236348775,0.010871296289801512,-0.03398964117475967,0.010754468191261845
CALM2,0.033266480165441384,0.08789373471680983,0.07639650737709879,0.15127967535439116,0.04487387727957434,0.032975988770221704,0.23895970022615448,0.09492496570860517,0.12734203715757908,0.0512984376756529
CLEC2B,0.03700014732371179,0.010712813064440522,0.012847317155864098,-0.05912720073244958,-0.005774997192887838,0.03994817239191898,-0.04332616695079261,-0.013740625061555786,-0.022297379277308318,-0.05613753721331892
NTNG1,-0.03664594805840381,-0.01623828915659003,-0.05710507672626042,0.043588284538467734,-0.017816053086081297,-0.04168538133589032,0.048350670248975186,0.025787927955389554,0.024594728044104446,0.012015178787466232
LRIG1,-0.023058134459196657,0.031854733271413534,-0.042367025635131755,-0.08699688825397217,-0.07493893720181302,0.001166347474756939,-0.05185946417007329,-0.058995763998281936,0.10872747758198055,0.03565253381222297
CPAMD8,,-0.01815670793563475,0.03130924154483181,-0.015000957536332911,0.14216551437772731,-0.012491043531035223,-0.02225768376310143,-0.005351751707959454,,
GHRL,,0.09546069876285855,0.04358253180196791,-0.0319016518550503,-0.021749230030749453,0.04759735128162705,-0.011179031645619179,-0.015000874833357438,,0.04034016973403312
NPY,0.08956576182160925,0.024928563565959797,0.00379064315154571,0.002930905846034017,-0.019888039355054996,0.011161652447374042,-0.024557093599363127,0.07517203451369099,-0.08485177820857247,0.023089092132902733
MMP2,0.00688641491278367,0.06619804699783352,-0.007209471445135636,-0.08707892676217052,0.012498913035154057,-0.003375226702426225,0.028532467021407954,-0.09800838372097373,0.05324893161471939,-0.022706845562024968
PPY,,,,,-0.00906556345363246,,,,-0.02475789682658015,0.006540840198753727
ALKAL2,0.023752271429732883,,0.0023222709294250412,-0.017008590828785555,-0.021867600501748723,0.03864590570207562,-0.0916342017886056,0.0072954508920690594,0.01643843853304887,0.052819890304134184
CSF1,0.004764149617530324,0.005573298166819269,-0.05105368353965057,-0.0921585474553635,-0.042634438262850106,0.007592281453934447,-0.10754503000140503,-0.03546279063732778,-0.062479627817101153,-0.06330408664023039
SEMA4C,0.023036774413148522,0.01746408151349115,-0.02868839842887362,-0.01792353421740411,1.1708220739839824e-05,0.0525058625824306,0.0021347736733590495,-0.04327127083509425,-0.002490192233993299,0.04922027952908363
ICAM2,0.04127026758954136,0.0700910951624875,0.018736332258802144,-0.07243721202554748,-0.008809528510052955,0.0029750704854197454,-0.045875672433503,-0.01838571976005751,-0.014104142251393833,-0.020488648644542955
SYTL3,-0.0010131778735314855,0.03919235703602628,-0.039652119034833226,-0.06667162075853135,0.014747375741881211,0.022608505527603122,-0.03996646919293754,-0.017766130425367947,-0.014017247579344827,-0.03776970309765724
IL1A,0.06631799604360201,-0.006393298848066308,-0.003305822539333301,-0.04125937984188335,-0.04068996831372516,0.009486955897094,-0.0466543424869157,-0.022590540489185382,-0.008125588511398189,-0.00854924702498007
HLA-G,-0.006859565391955074,,-0.022273179018318046,,,,,,-0.008175891894219668,-0.02688650139574862
PGF,-0.0867436273986184,0.00567837801769339,-0.0029921707553163517,-0.09361389927259313,0.010736642422792434,0.031840279061370616,0.02115012135694029,-0.061937538155563014,0.06004218688496054,0.008344669026554237
LGALS8,0.03933372532241857,-0.02898954678016128,-0.0073412888953870966,0.004076293703141325,0.028687469738568283,0.05381668650848255,0.0767377987724369,0.0879807967318783,0.07599435012842191,0.0660712650698904
DKK3,0.06273515895311887,0.08898309417920859,0.05572727951990056,0.07368553797642789,0.050358102869623896,0.05032274629112218,0.2286198557423872,0.05776840851752101,0.08939378651597095,0.016026421283644912
COL16A1,-0.022145832833601116,0.039031508384258395,0.000809218441429023,0.016424487146568537,-0.07245874986981195,0.047716966618959494,-0.001361421583685684,-0.0723130018736361,0.0548193942621917,-0.004444950017611462
TPH1,0.07171551668716343,-0.01782316255397658,0.008628225989605954,-0.017832353877048145,-0.020966745959354438,,,-0.01414503665984036,0.052651433009267196,-0.009792544950712924
TNC,-0.023797389227516327,-0.06689552292172898,-0.001721642108544479,-0.0934550601419412,-0.08987812701464255,0.019024538261560052,-0.20438341503155547,-0.078354723921677,-0.05286141562859268,-0.03542598882486524
TNFSF9,0.07258981513706403,-0.03387437554191653,0.042130664543243414,-0.008701235108898668,0.0350452527371947,-0.03039165873404943,0.02333259248977934,-0.023998761539954505,0.0069276010576491565,-0.027856835625685927
C4A,,,,,-0.010746770757350935,,0.03478923118586323,0.0409825642907315,-0.026066080840175223,0.016031113870220607
CNTN2,-0.03431359061692646,0.043051032661643916,0.050196018353853414,-0.041893832880269904,-0.05141256786209745,-0.013385527134562666,-0.18961200876297052,0.03852256089437538,0.11573627542024272,0.0030444571990625507
F7,,,-0.020498004124524995,0.062170348311328276,,,,,0.07767306668239034,-0.02173829787750597
LUM,0.00941333485871404,0.03811610902287871,0.0014280504210597285,-0.0664425947477465,-0.021390960766553606,-0.05910737202675398,0.022985474724579468,-0.03019866260317185,-0.010863664909234075,0.013911506238710916
BTC,,-0.007993795376786761,,,,-0.03284672930072947,-0.024018508420586216,,0.11922498153862601,0.0027496789077535084
APOC1,-0.028789535850755252,0.07741009823478251,-0.04724897985588075,-0.12555222644110137,0.01959960640938736,-0.010719204476334353,-0.24659128166349817,-0.13150227857942942,0.1119241707641276,-0.014198204863350373
PKM,-0.003056540042551898,-0.03885021642199683,-0.018468587163601564,0.002534097541899854,0.00530735539276059,-0.015785610853046216,0.20058401685908933,0.026458735872875977,-0.07564686548123116,-0.0739987394918394
TNF,-0.04307596988351623,-0.03850560600779466,0.016668264225002515,-0.022015753764260453,-0.02451798923853494,0.06405385175985102,-0.04030890572872339,-0.029536426181740197,-0.0047021866943284425,
GNAS,-0.0002174942369428984,0.13321276902903215,0.020525131963056033,0.10982031624625063,0.05170201459663225,0.020541167204566745,0.26551558075582415,0.012626258992676857,0.0011149886820111692,-0.0027396443018685547
BMP8B,-0.021515869332771952,0.02847861269437059,-0.020451750408452794,-0.02874210669052793,0.015255589672874952,0.04836315160051908,-0.08507271052627673,0.049152808539183745,0.048056674735112825,-0.02595864719254243
LIPH,0.09250950567083546,,,,-0.008664835037512645,,,,0.013379027392451179,-0.04021440502634894
CCL28,-0.018138694303465226,,-0.00837785476804748,,0.007381761303350535,-0.020891459730856224,-0.03941911404187649,-0.011217628533728038,,
PTPN11,-0.07034683374947502,0.033475494489074636,-0.050926649440669575,-0.052171392199639934,-0.0266649000754279,-0.007906340898357156,-0.02482663932032562,-0.014918176254858301,-0.0457684367898845,-0.003822329543144514
ADAM12,0.052117371207182385,0.11262012653830826,0.09843977174175826,-0.046026663712059136,-0.06025831614061927,-0.020190297103102103,-0.03567792604901837,-0.008029613277097234,-0.03803863450799971,-0.06035199482087719
EPO,-0.050048103635139396,-0.01912515803165237,,,-0.009065563849346097,,,0.03259327662123758,-0.02542714190771304,0.013553255010587116
EDN3,-0.02503348104989367,-0.019592909465429444,-0.004583305893147401,-0.026579564523723124,0.1040912505023792,-0.008976152370303718,0.036246142861281264,0.056349831142123094,0.052548823837561556,0.04830085347185446
CCL22,,,,,-0.018253709137685592,,,,-0.013657909536922969,-0.03397428195375806
CCL2,-0.0027042939419351514,-0.11935269112146668,0.0163811672748929,-0.009665608414734798,-0.043517479476436444,0.034269431383145595,-0.11396836300879626,-0.03654214380018674,-0.017240072198077043,-0.021665041475847264
DSCAM,-0.002466761198725388,-0.008892036451076545,0.04585198906935483,0.019204727622080815,0.009032520103050883,0.06777448622554855,0.06101841702582969,0.007254295298147951,0.060507770742146375,-0.011621077830280825
ANG,-0.03168635886367991,-0.03344411834013614,0.024893150885900717,-0.030371068320809033,0.006328588939406734,-0.02339393742891805,-0.03639661755061936,-0.035389933644239126,0.026555247075392183,-0.0060809220478963795
FBLN2,-0.049531535575862914,-0.02428920904432982,0.031603602835954536,-0.02155919569585207,0.09302258361065699,0.020450435180064088,-0.034118000896398146,0.03355888147029201,0.047687113266576354,0.013994752410600629
VTN,-0.023481629892210133,-0.019282228409675427,0.15424464126941836,0.022193976653632402,0.11367914097682416,-0.01726354263237183,,-0.011753675567565697,-0.029064963264803494,-0.0192278135084066
VEGFA,-0.09148939661318388,-0.09563301169739284,-0.013928246090110664,0.016918953731391576,-0.047644615267322936,0.07402312413321979,0.08601833805417942,-0.037553187733844334,-0.08352779481890858,-0.06629960353271207
F10,,0.06137602689498069,-0.04104252700394815,-0.0243918626811627,-0.009940194822608906,-0.014373621796444651,-0.031245464426372885,,,0.015570476159548161
SERPINA1,0.05452155262667268,-0.08789912726223953,0.030595126260187913,-0.07404341915047886,-0.030098964952389732,0.008097697684687937,-0.1574937127183122,-0.02479035184463297,-0.07577478976322823,-0.014631454753396755
VWF,0.028293106876495826,0.08837034043272328,0.04463081463035044,-0.1184354376543965,-0.04417216413169258,-0.023120806216224712,-0.022689504309923517,0.006220266178278365,-0.014257168822107839,0.08715714576917451
GDNF,,,0.0076181325989542045,,,,,0.08019682396882276,0.04374554583232188,-0.039670569602757916
VASP,-0.07065827453638678,-0.04603218894133544,-0.047991441628168444,-0.06449700417427721,-0.037230349577691335,-0.030525415487839196,-0.0389608159816627,-0.047041375534126614,-0.00741053877740497,0.015397223599237932
ADAM15,0.006641573747264015,-0.01856457708818252,-0.0749699349198902,-0.09264384458126641,0.006316520396162675,-0.045353508506450445,-0.11931518742116341,0.024533765603311063,-0.038540531991063866,0.004499490951555285
WNT2,0.08742137314362065,0.07761140062321248,0.042540504882707525,-0.038505143922209176,,0.013519472276870814,0.005987545152304606,0.03806622851656571,0.009571411975627433,0.052684376626154016
CALCB,-0.02207531831739635,-0.023290943313150545,-0.023922676976983703,0.0534967032757771,,,-0.029888509909711335,,-0.011095306759384095,0.04459131230578954
OLFM2,0.026643933384764167,-0.00783242281932849,-0.005056370754382175,0.11021432347245955,0.027698751703476868,0.041086322436275045,0.05095652908262488,0.008201519209559027,0.13934753581524778,0.004598772570580551
MFAP2,0.13471117363042834,-0.031166502514782722,-0.031372081259969806,-0.06248700512866201,0.03325238656653454,0.042897235552020345,-0.034745924242576706,-0.03310894107143991,0.00022790989071163614,0.0374410740954773
HLA-C,0.03287242444814309,-0.0401552520494681,-0.037609752348415876,-0.13155589041993906,0.04742167244461592,-0.04338331782693995,-0.1719000083443217,-0.0375269299577274,-0.03856024364891469,0.006837688939398384
THBS1,-0.005285490461570558,-0.07345435549218833,-0.058681404318028235,-0.05187967670904237,-0.041861576593783825,-0.008426854201328543,-0.0031647761310141537,-0.031729664338876945,-0.02500382951135627,-0.017430217905584192
HSPA4,0.008073115584628886,0.014552040066232945,-0.00881656781652131,0.02825183961776094,-0.06263822117266928,0.017444097937854397,0.08545564090984466,-0.016593316042276672,0.015322901354361053,-0.020900164720137237
LMAN1,0.0001775374232467678,-0.035669857927731786,0.043142760791453405,-0.06502186797477405,-0.05898589273350691,0.009626716616540744,-0.053969867902430364,0.02232428337581925,-0.06259492528400055,-0.012582512326989113
LYPD3,,0.01792964403583472,-0.004206808406946581,-0.02572390973569372,-0.012692518576391065,0.05627043367589005,-0.035965593298834364,,0.1129521232154105,0.011829977098397093
APOE,-0.018143333167385253,0.027010160587597778,-0.04961468216487502,-0.13177515144361931,-0.0018069671206615203,-0.0034152152219340147,-0.24880703446506686,-0.057871735655928784,0.10416708647766892,-0.06657392505806828
SOSTDC1,0.10778380709889579,-0.009073173740605468,0.07726847330626972,0.012650438497742219,-0.021926594107250636,0.02058410481385081,0.1689703035007973,0.04403376900147239,0.15748151671768407,0.030885538385141114
ANXA1,0.013601103503461451,-0.06603964330532776,-0.034159666811399154,-0.1216277918842419,0.032068352133498575,0.003945639314243004,-0.1750814482149678,-0.06914405967937697,-0.0383421717660226,-0.021278479014348376
WNT2B,-0.025828224124783805,-0.02769371754266043,0.001985722805396906,-0.03789450971276293,-0.012477414091767348,0.01148179768035776,0.1844583940247808,0.005619412278876175,0.10044697568538608,0.012510532960395464
AMH,-0.006480974855123847,0.03919972921793713,-0.01711492810683431,-0.034020519255984004,-0.013067551357954132,-0.023497925727651064,,-0.006920591615480949,-0.004874923291997835,0.07444274679111867
GDF10,0.03492594615446231,-0.026533205316528797,0.03942272230297896,0.018707622637560976,-0.01220872858414463,0.03783801630538219,0.10801414276984472,0.025705414701831866,0.04436067831224099,0.03894466869664892
EFNB3,0.013765945585791948,0.07736014692598882,0.0005143724473978166,0.03867015297589307,0.05328790940966798,-0.02416184345068792,0.19681319798376828,0.0689404512757135,0.07456920072615615,0.04064977624590755
LTB,-0.025033475565452365,0.07884365970276636,-0.02455302775361129,-0.027137077836923477,0.0017019290433482608,0.021666423205260386,-0.013230166814192817,0.024653489543065024,0.057250910388884024,0.047692131521534585
ANGPT2,-0.009122872845241152,0.05716334727096449,7.468967512238446e-05,-0.09169117496880466,-0.07012341932748256,0.015332910801181722,-0.06651370666623542,-0.018303650137928146,-0.04624572968132624,0.007166426713615472
NRTN,,,,,,,,,,-0.012242342488992388
ADAM17,-0.0031294885138377164,-0.03074552483748261,-0.037167746378348986,-0.07250802769603762,-0.041568144800898356,0.008070968924808743,0.012858783634172921,-0.03689599838914582,-0.044504120400132754,-0.07829514676827579
LRPAP1,0.010140890161562235,0.00223791117932898,-0.001385941493447221,0.0036183410904099137,0.0015331234168001861,-0.027943740510203725,0.11117450051185532,-0.013206484021004793,0.04273591729170159,-0.08608836662250366
NID1,0.019062473013345474,0.06389674715260191,0.03630589177280457,-0.10459005566039142,-0.0711186930613212,0.009968466384639576,-0.016973264480576792,-0.06120292360896702,-0.029214288313018706,-0.015831226131119796
MST1,0.11279376564198122,0.023569806994070675,-0.00578103096071107,-0.05911585609200162,-0.06262925236336116,-0.003976355781916608,-0.022199398456499927,-0.016374554792796224,0.042331235100437105,0.035307866553921124
IL13,,,,-0.01679674424208213,,,,0.0033356360132874106,,
DCN,-0.01995671057003387,0.06118291754036286,0.03407506482440237,-0.05771977780997645,9.844883554655647e-05,-0.043950855244091494,-0.023619111847305654,-0.009310406016753217,-0.006368224818613914,0.05620489806006797
IGFL2,,,,,-0.010746771894490015,,,,,
COL7A1,0.02338534542459285,-0.06724366302156619,-0.00099699497802153,-0.03459396206410766,-0.0073327944761496615,0.020855461100668927,-0.030541687755005046,-0.01783977410914402,-0.02473750257263297,0.025024614126347364
CALR,0.007556603793718117,-0.07326958581475841,0.0008640636811499398,-0.11067386439366078,-0.0554457507276735,-0.0145126030747461,-0.07889332133830158,-0.048574921642433926,-0.038752043768336596,-0.10348426195999968
PIGA,0.010833834425096568,0.011177680714478855,0.04573694119755967,-0.036742881027723905,-0.006941034407836627,0.020335861706802957,-0.04081117178477283,-0.018105171415764218,-0.016985166918711655,-0.0036891269510676253
CD200,0.1124914159932636,0.005971377729788024,0.031919243722486945,0.05586203800142009,0.08891883837123199,-0.02474839152284721,0.19318680939216049,0.10959072853748998,0.0969739469530844,0.08264982649357391
GRP,,,-0.0077312495825145825,,-0.016685663769329215,0.0311277678104046,-0.033056027135602836,0.033559145559897224,,-0.0378151258247935
CDH1,,,-0.026773731445494442,-0.07505210873089758,0.0007161662786388435,,-0.0549044335362297,-0.023256598121114698,0.003203799156771062,0.09864729153502139
LPL,-0.005884787176946356,0.10319111043921582,-0.07705121747726722,-0.08531335253277231,-0.07160445854726413,-0.03812619827974341,-0.03788381035684203,0.018813199586664418,0.14409550823966324,-0.05746208488753643
SEMA5A,-0.032443072929017054,0.03224013306137109,-0.0184432697936406,-0.1135579004492408,-0.009775185572582418,0.015508785244371158,-0.01222657158584352,-0.08176714789431175,-0.007929755967622099,-0.05898517104682035
SEMA7A,0.039318215958732486,0.047446150864821894,0.01979192813123019,-0.04513416048858085,-0.04664181862894948,0.001463707665607953,-0.0032022944470253907,0.06233954009625996,0.038415017338096664,0.058490978029935144
SEMA4G,-0.04957313133295678,0.02742604117842588,-0.04229885033980133,0.022021789838291377,-0.023784307680613254,0.011610756799998805,0.08302358048174364,0.06207906978356371,-0.011715233854964818,0.13070747591855544
SEMA3B,0.005474636049561973,-0.048245679485565275,-0.013622943408613773,0.0022771782019397314,-0.02267930581772636,0.040356020117032446,-0.22996344211591266,0.009909404947866175,0.02132332459817717,-0.0764931940230453
RPH3A,0.033887394049346105,0.03507444376085689,-0.003547747635508517,0.07712727314407113,0.04155168368440893,0.0614986649426221,0.1621461014197806,-0.009630164458909114,0.03712036099310299,-0.01592468182745539
JAG2,0.11572448986277391,0.12486791515138185,0.04736239961150406,-0.01633402030532723,0.07221037408896788,-0.04624589717884606,0.059938023567735976,0.006859733779052144,0.07286668815478096,0.013356442048242429
CGN,-0.0413358087958328,0.113107273571772,-0.028776497739918878,-0.005160421375872073,0.05096451801637317,-0.022012895244983063,-0.014618150338529482,-0.005208187475277951,0.005949032363830162,-0.08346630841902088
GDF15,0.008647171913449042,-0.0559141151522119,-0.023047999979700893,-0.06873734561071021,-0.06427366674089666,,-0.07004712576883539,-0.021033311887741678,0.011430957789705298,-0.05342360922850884
SEMA4F,0.1327636113183314,0.08991896291664375,-0.013260776605326692,0.05947866929569223,0.014803887556959506,-0.00860220754524913,0.17984496716546544,0.07317892743838636,0.038136198348921055,0.06711891594869332
NXPH1,0.009761261880260297,0.11056177702776993,-0.005670264988119769,-0.008395586492172025,0.04411343671935613,0.017156653204271746,0.14029152368680917,0.05158853723621429,-0.022316847979715917,-0.06647297109759545
ARF1,0.07228018664222019,-0.01419243365664431,-0.011065459963948301,0.08148511505066622,0.022836011490806992,-0.010126709121354664,0.11410389372708044,0.05107728492964149,0.0174396256325956,-0.01353184454802433
EBI3,-0.014502505954005688,-0.02127498317376674,-0.030278553340624435,-0.046108551136414454,-0.01442619620532814,-0.04557251141000708,-0.0816562867950512,-0.027047316387008687,0.07220926772724029,-0.002554071413719693
TIMP1,-0.019375270191707178,-0.10804080633375636,-0.036107632892716096,-0.0939801070350227,-0.047915577663114994,-0.001811289515650471,-0.1465669723131376,-0.08250908242842755,-0.1335973124624865,-0.06155436344439158
SEMA3C,0.0036871966522923814,-0.004704142260651779,0.004262345153537881,0.02711197364097826,-0.031313884552621504,0.0206170946610565,-0.10622789991077686,0.0641486928322718,0.09973987004794403,0.011653453842753752
GAS6,-0.049566946036779726,-0.023684766986827834,0.0001380407302948219,-0.05996032025101216,-0.06127912876113674,0.023795886476939997,0.05720157857219151,0.06453490382433498,0.013061356079977769,0.04528809721609073
MEPE,0.16940574634003536,0.07236375532663783,0.09849770477295489,0.105959297712999,0.08433060311391774,-0.014126660692934126,0.23394279325442996,0.05307273991660157,-0.03298998029404339,-0.05170561257709286
SERPINE1,0.04581802178058333,-0.11943858721531868,-0.013462470353582659,0.04031001290761506,-0.1155624001670214,0.05158453705604592,-0.11060359742263784,-0.0688031133147726,-0.10276361997889348,-0.01948546889472689
RSPO2,0.13492887737964607,0.07476005404846012,0.10690361010161956,0.09238526798441733,-0.02145100771673834,0.009627815124985525,0.17052549254762012,0.15255442217005263,0.15518300324383003,0.04128514070818334
SHBG,0.05126011158631702,0.02558207768951274,-0.026358807797001532,0.06068021545428273,0.041231082779727986,-0.035676562782788364,-0.03035978813567748,0.018331771741418902,-0.02681110301471187,0.0009939900934732473
LGALS3BP,-0.010468026982954192,-0.02684821715242881,-0.014200045031793685,-0.11548609616040496,0.0011066478275073206,-0.046492132128068825,-0.20678044846319624,-0.0381860721257859,-0.05088699307346174,-0.05824798782899066
LAMB1,0.051548086966673776,-0.031795863632707054,-0.010708762402020323,-0.09312359014542144,-0.034333585089602894,0.026838129114188976,-0.025732247439048186,-0.07129569775928832,-0.0492381674368642,-0.046605831304919125
SPTBN2,0.13642125206000552,0.05201717298714769,0.005177059749399508,0.14301689631078282,0.04328506938399947,0.037298187094844025,0.26081875682831474,0.10396128286296522,0.0666499279177154,0.04070157222787207
COL1A2,0.0030761745771354376,0.018627845898302284,0.023383227664135392,-0.07086909541855442,-0.06432445599990695,-0.023300999148509936,-0.06903213102477522,-0.034258882699666426,-0.06252656540974508,0.03117536722368265
DEFB1,,-0.01568489673485534,,,-0.00957474084049622,,,,,
CEACAM16,,,,,,,,-0.020691754217858495,,
SCT,,,,,-0.008800366744433564,,,,,
WNT11,,,,-0.016365305189603687,,0.027460541265080112,,,0.004992327089061784,0.03640842459478949
LGALS1,0.05062119038218236,-0.0710960358696116,0.008376387898179195,-0.07621407268296367,0.027923192978897397,-0.03375416363312056,-0.21168906052277656,-0.06607223759930292,-0.1673799360181667,-0.027871335315019983
BCAN,-0.05633924185791292,0.07977059542230572,-0.058650066578938474,-0.07792698767501095,-0.023643706993421793,0.010805861324982732,0.24806421188517308,-0.11510848165350164,0.10431433645854593,-0.013992680216577793
ANOS1,0.018610199099423016,0.06038893004261723,-0.017257859576424988,-0.08072840171216068,-0.040107003350122114,0.024464092258419334,-0.09373683170410899,-0.007823764695764691,0.0564144149631917,0.04869706383335755
EDA,0.04577177454394362,-0.023037941550580126,-0.008218102832309055,-0.019567395776575,0.04736095263749319,0.0076996558052762525,-0.022612907712612196,-0.024900586474560654,0.1010188306728117,0.05044858256519349
FGF22,0.03936259628282788,0.08979030052843302,0.12949992139690872,-0.01500095555472741,,-0.025668824518535444,-0.004780970897245065,0.042617600004030746,0.045678511888110535,-0.018797041456256658
SHANK1,,,-0.020864611301589366,0.06572928897843001,0.008724011169949648,-0.032135046248021604,0.023430958826941285,0.0052129862853728705,0.10643061391832137,0.05228470044784614
NPVF,,,,,,,,,0.09858994117755568,
TGFB1,-0.006221657722180648,0.10104537355641222,,0.01918529875542029,-0.020966744778310037,-0.03815658073683692,-0.04719858198953723,-0.02790766039288869,0.02982687812128724,-0.03142220525426814
MSTN,-0.030557554459001934,0.03108082144964532,0.025459656810693333,-0.06329226251707282,-0.023250423048046715,0.004942624249936707,,-0.03663847552003911,0.02167786410762194,0.04891913510412352
