,UKF304,ZH8812bulk,ZH916inf
EDIL3,-0.0016320190793656596,-0.0021640156803205426,0.05240804979371298
CD86,0.07227353445801328,-0.04098281310334019,-0.008561047108341205
HRAS,-0.06563141635159984,0.037533376605797523,0.12143649089231091
C1QTNF5,,0.011720939150108637,
RLN1,,-0.01585613307017555,
COL4A1,-0.034353656380416396,0.010272275235874179,-0.07719968647617138
CCL3,-0.00805331869863863,-0.03783185287854594,-0.04738735815884463
BGN,-0.015258004157655181,0.014193188990249206,0.08353250024232944
RETN,0.04476283963294341,,
S100A9,0.0061861812793997184,0.07449749469236133,-0.03242798071366729
HCRT,0.004194341125964951,0.025990808405554715,0.03622059052545381
FADD,-0.05459796031677714,0.06584157339283447,0.044551625981518767
ACTR2,-0.008033814883765608,-0.027922771595006838,0.005996363480908735
BMP2,-0.01723704127959803,0.01760341363700183,0.007204296333342337
PDYN,0.05679480452424748,,-0.05753994623390328
CD55,0.060085602197437415,0.023509045128637253,0.009678106648287253
OSTN,,-0.016367658031000386,
CD6,0.03048465693703185,-0.021045913821910397,
IL16,-0.00523998757480978,-0.012256400536003534,0.06621858352362645
LAMA5,0.05471100026787022,0.0409412286929426,0.08541808574501514
RGMB,-0.0675790283985378,0.031286193671876274,0.05668263461406271
IL12A,0.05411320560650947,0.021442439026760993,-0.06047054657565366
S100A8,-0.0016780339695850405,0.061110768369513443,-0.035137256539954385
TAC3,-0.064906555914586,,-0.0014665412395577085
MFAP5,-0.03230336255844793,-0.022595521154044104,
CXCL16,-0.012026733805247375,-0.018642884795491938,-0.017011359828890578
AGRN,-0.002192423492731987,0.012615736247898995,0.07994286771898988
COL4A6,,0.0043825621008987,
FST,-0.026502170074502913,0.04547951819971116,
MEGF10,0.022391367189189236,0.06265343543848306,0.04213170878638722
C1QB,-0.03544483941920399,-0.03347513491761724,-0.008678477422451678
HLA-B,-0.0056506476233168165,0.017181285665277348,-0.004940767717961925
PDGFA,0.021428457715045833,0.021288238111604466,-0.01577511025377845
LAMA3,0.05888422144255059,-0.018506047195156087,
DKK1,-0.01923551071814201,0.1057802464082507,0.0002695065376143986
INHBA,0.004452299318999165,-0.046261653748781814,-0.0755507264850377
IL7,0.008113287416945936,-0.017348276442470847,
FABP5,0.05026894132777864,0.07217997004087791,-0.059243092193582966
CCL4,-0.004983627852936138,0.0029840846775035946,-0.021940166398903678
FBN1,-0.023840903466747207,0.05439273037305065,-0.014350149222689495
TCTN1,0.07774862472572348,0.007236417336523995,-0.0017355806630147477
NCR3LG1,,-0.017348285653801445,
BMP7,0.05370557047985759,0.006134764751029035,-0.004964900220471969
NLGN2,0.04501505428593997,0.0030834470609418024,0.06859505538936372
NPNT,-0.0579476818401453,0.02917274277468684,0.022836843145078778
KITLG,-0.012663414716874459,0.1155923894811707,-0.047118972981438724
MADCAM1,0.062361567372761786,-0.02296840205334216,
F12,-0.029638765588114097,-0.03514337179378811,-0.0651432269472088
S100B,0.00588892091558673,-0.03400437689538226,-0.01235548730670832
CD99,0.004865144176447057,-0.011218914965948502,0.0029289421488217326
PDGFB,0.032390095170708774,-0.015038731576404223,-0.0483034619030624
CLEC2D,-0.011145730279508045,-0.0412361941355824,0.07699934352820358
F8,0.012732686369857778,0.012604400668129385,0.011028176035056776
C3,-0.03844270786692788,0.0336920243839475,0.04231061807065608
DLK2,-0.03906597196974121,-0.018506054587177516,-0.055011205355508255
TSLP,-0.029118131700224988,-0.030892108268483178,0.045287006891400784
OSM,-0.020662281417698852,-0.040244742197834596,0.02540107744332329
SLPI,0.11985276650175525,0.029910589788127228,
AFDN,0.005228443129299163,-0.0037006168259202396,0.04657268952834328
ULBP2,0.020028771243107955,-0.025948129900334564,
TDGF1,0.18316948220589144,,
ANGPTL1,-0.013394930272090213,-0.01072067102244344,0.05369793166519103
LTBP1,0.029299212199990047,0.010630782562436028,-0.03571409033044247
NTN4,-0.03195092455404161,-0.05164360323506024,-0.0232695477456732
APP,-0.049888181391515476,-0.006433971927023982,0.0015637701545334996
RIMS2,0.0223237771634992,-0.024409799673232594,0.11321448895021884
WNT7A,-0.008745102267539988,-0.020978837844755387,0.04307543012833812
GAST,,-0.020023258446106543,
GPI,-0.0003217167472683829,0.020376749212582344,-0.04481743925384492
IL1B,-0.04175448988184457,-0.014409756963931512,-0.10755429051175783
HAS2,0.008895911334912248,0.08872967262737305,
IL11,-0.029118125170333835,0.16912883223743422,
SEMA4B,0.03886608419505516,0.04032524522792165,-0.04082173763012163
FGF12,0.01984819887616403,0.016041038649195007,0.14467482297406917
CP,-0.03590782250854621,-0.06098326842034086,-0.028210427465721027
NLGN3,0.03593927807339747,0.03792434825559577,-0.022705943027454285
GZMB,0.07935019550690861,,
PROC,-0.024722511760166654,-0.05306930892096588,
AGT,0.02929885120800161,0.04428748504674986,-0.01111674220498634
PTHLH,0.003498529692937391,0.002378593625657352,0.11080015911914043
COL1A1,-0.002151985634490792,0.00862974013336036,0.07214672626351508
LAMB2,-0.059904171139557226,0.045383286405973944,0.08236349719033861
DSC2,-0.014393204901570804,-0.010054072360193936,-0.05222868061253649
WNT5B,0.04114618658324496,0.02895163391495208,-0.040627787095511604
LEFTY1,0.15890415903577054,0.008333427461312793,
FGL1,-0.05150047701090384,0.06824997755966156,-0.04563275500043085
CXCL5,0.009141448294326922,0.04860891822844373,-0.04062783290541796
S100A1,-0.045958477717379806,-0.022400828097305682,-0.020031058159888072
NPTX1,0.010429570274808017,-0.016617878441024917,0.01506758750256131
TGS1,-0.019379846418925928,0.045119676463404965,0.06665663963677279
SST,-0.001271751053336357,0.06870408978792049,0.0701787121141688
IL34,0.005612960622631225,-0.042118218320563006,-0.06094895381523253
DHH,-0.029487525235885013,-0.029269970860570795,
TF,0.006954084302336137,-0.02572155389948784,0.01989867381826079
IL33,-0.033115492831679125,0.06018335110183439,0.011574008623713777
RBP4,-0.002753259566845543,-0.022025791643326485,-0.06009960298964854
CCL19,0.05937089971150571,,
CCL20,0.001460517531505673,-0.01850605726544834,
NAMPT,0.008281616241736343,0.05600854302730949,0.026597886476853842
