,MGH258,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH916T1,ZH916bulk
CNTF,-0.023482322687134956,,,-0.00965462573936909,0.004537619269809338,,,
BST1,0.009669004974115705,0.08675645526863843,-0.017648674588226873,-0.0069809398946085064,0.08712595084077394,-0.011528688573641718,0.0328711559714637,0.05837364250415911
AGTRAP,-0.04683050246161818,0.02523914055553108,-0.01708530956930571,-0.03081740691575498,0.09906573439627502,0.15032368214108416,-0.032011920649446086,-0.03377908294804797
LAMC1,0.014957647673798284,0.03685669176906972,0.058473043426249115,0.048522716938822666,0.09210288679892692,-0.04533592497631878,-0.001822818920599575,0.006108376141109541
COL6A3,0.012791918913459235,-0.014884507462548243,0.06185798537150883,-0.0034767875250426195,-0.05972268931890686,0.055342537112743236,-0.07407115067246987,-0.04660769027495216
FN1,0.0025233299481867227,0.03669209044918467,0.0605950145149979,-0.01304091058851431,0.11667663828255165,-0.06507406605020909,-0.04601465501879003,-0.07983405941652916
MIF,0.07367300968848214,-0.014593238929559774,0.019648035708063585,0.08288269971198603,-0.008462370880155938,0.021867933876335562,0.08349735958682258,0.026753959292040604
JAG1,-0.016367849940545777,-0.005283890304821581,0.01684855402108649,0.0016856710987439099,0.1539948278174096,-0.03058486881997255,-0.03447112393303913,-0.029409626045033607
NID2,0.028965506581080505,0.026857512019773797,-0.02024431258713821,0.0052243956175338875,0.08577547466684134,-0.08786899891843876,-0.00518357290583327,0.01720894225473023
EFNB1,-0.02348270354081396,0.023961337318844835,-0.01365400432883491,-0.038059699229311565,0.06415598189817262,0.08656064619617937,0.03650034674378437,0.026846839840041253
COL4A2,0.05436066969949896,0.029673253521681375,0.0015039101548635096,-0.06101039212277219,0.11453443424999937,-0.10471723896734587,-0.026714857418233675,-0.03617501252129136
SPP1,0.0034158409369163954,0.0362972176402812,-0.04241242983485939,0.06365096113845271,0.1739866018186247,0.12101002001783127,-0.017309251209118255,-0.003612383236364464
PODXL2,-0.013233748853093327,-0.027800624601246295,-0.01589238129004351,-0.02849716465585517,-0.023928855106780715,0.03391450063852654,0.02826502560575329,0.0047851094261954765
FGF9,0.0009450303555377564,-0.04101862538574461,0.0009611488302206057,0.030316337650044434,-0.034127212628601224,,-0.031352059497507655,-0.05618912497507866
ITIH2,-0.020985139995346493,-0.02173247142247092,,-0.012898952695456215,0.02033678419384471,,-0.04067505266653967,-0.04707681757066891
ADAM10,0.010452581101999257,-0.02900761476029619,-0.0023374684528101983,-0.018382753781952685,0.07292507633409427,0.07042413734433882,-0.017393530137716096,-0.04898844877313357
CFH,-0.037490355540540816,6.936372463606547e-05,0.024824956057520074,-0.038995739214521714,0.0541580495165475,-0.02399852959920188,0.023239739119192974,-0.032289925892754645
COL4A5,-0.004507533223582647,-0.028982766412575987,0.04865322462416312,-0.05041091140258362,0.0311729595857802,0.003162174403932258,0.002639737427581694,0.11697168269589692
LTBP3,0.0009062330950856981,0.008190955989496271,-0.004223278521302803,-0.02164555048822689,0.050278463791090265,-0.0013923752596639546,-0.06304385690053171,-0.019082855561067192
GNB3,-0.019359812909840894,-0.019281660992501216,-0.02627744906041859,0.005199741918280101,0.11667310375991854,-0.011948029296333727,0.04183144647295635,0.024714208155044656
COL6A2,0.030304877277363074,0.015159900061167396,0.04231945714261764,0.016346913719455913,0.08816298599217347,0.009169636365328608,-0.006694543635020672,-0.031879402150537875
GDF9,-0.023048674398584545,0.028477166305574897,-0.016704897784522076,0.002715890340579072,0.056132782369970345,0.0013644777712128072,0.0016098246448757788,-0.03118083420833113
NCAM1,-0.023325841945692354,-0.006056089583310382,-0.033373676415458645,-0.07422583900549663,-0.010699710326117422,0.04858555511761062,-0.0009201649995140382,-0.10668814048212412
APOC2,-0.047124976870565945,-0.03206449817122648,0.007366666207226514,-0.0430945167660696,0.04803232090354416,0.026407929663996754,0.0295338528982836,-0.003527023553663264
BST2,-0.027076821952012175,-0.0031283015804501836,0.02853512117758473,-0.002381489966522596,0.1420857160319487,0.07087607687350492,0.013269162961110257,0.008339656074333034
COL5A1,-0.047730169224740375,0.03547898225656673,-0.0018129902202759928,0.03411501577248224,0.029489823220436803,0.08618567858949602,-0.03537728835974774,-0.06717251964228128
CALM3,-0.00568526317820651,0.0302262111690588,-0.047383295243738945,-0.0602365209064543,-0.14077854260196088,0.14051980779815995,-0.03003864236951199,-0.04824660192681038
THBS2,-0.049565560988759846,0.02844698724547351,0.03628442159271139,0.005934457984546392,-0.0035908232952765722,0.011616306033472926,-0.07259528664464068,-0.02927417744350196
SERPINE2,-0.01800021483772492,0.028799367769784787,-0.03848008717955495,0.032740953837914415,-0.027065784335884004,-0.01169577034198316,0.007503412484927071,-0.04534292972789652
EFNB2,0.03365923295868767,-0.00873775778746952,-0.018775758954563508,-0.019739416541789963,0.06039359961251938,-0.020011401572272748,0.01786746156871484,0.06891037952912693
PROK1,,-0.02104761766121059,0.03140147627635036,0.0031895253361011893,,,,-0.02249441564547777
MMP9,-0.03018312280310629,0.044135274745925566,-0.0109664786776792,0.013083343674758618,0.08150070130941554,-0.05644606615396772,-0.01835436957508031,-0.026503401651089584
DMP1,,0.006366037421651008,,,,,,-0.019084278670096544
NPPA,-0.03349018890821891,0.0048957968154615256,0.016850374851479638,0.025319378215828237,0.11462099306249916,0.019618658193813688,-0.02400177335251254,-0.04712179225451318
APOB,,,-0.01112833965172396,,0.13384325794709248,,-0.018193551203449183,-0.0224944152922921
C4B,,,0.012153744426899269,-0.016470167674520777,,-0.028683171648406305,-0.02014623210846917,
NTNG2,-0.040239464889860806,0.04435793067121633,0.03341075189702785,0.024198713456049195,0.08927431108518798,-0.04208092906217381,-0.01126864497854673,-0.034423452118264815
LAMA1,0.014157115493671666,0.027053767280255228,-0.0030532725573378257,-0.01050734458910281,0.09641761921117536,,0.009311405532054399,0.06530101278308487
UCN,0.04049544603594601,-0.018756368863422586,0.013931368897114731,0.020084493464134608,0.04006190862453393,-0.03392866769381611,0.010480554581812272,-0.017604745195566793
ARTN,,0.04461722648118786,,0.018762283920959976,0.06362401644279386,,-0.007327865284026977,0.01423956556366313
PDGFD,0.0037735009069117804,0.03102181099098051,0.06235908807321725,0.002005626236802548,0.03247195454863223,-0.002195263392874758,0.03089550323515111,0.03517797293878913
EDN1,-0.035402714230769065,0.06450131718782817,0.03275086986100887,-0.007927065893978241,0.09375731927533514,-0.11836103473228492,-0.03284261054665943,-0.018456165731903278
ARPC5,-0.0469527311246937,0.023614943038842175,0.007145509021179187,0.02543359797231072,0.028309250965556202,-0.043060637962450736,-0.06084950907204413,-0.04145476928162952
GSTO1,-0.00618468406713192,0.030654042971230082,-0.018731325941498858,0.005756368989012561,-0.12576517861518227,0.013635782484158416,0.01951330803752427,-0.08508328802726416
PROK2,,,,,,,-0.01658828556266264,
SYK,0.0594540375718406,0.004392703929776668,-0.0668454482161497,-0.033216668649053184,0.07878667020346,0.12015006599154095,0.014777140616894734,-0.03549679248521777
CD40LG,,,,,,,-0.01967509510649429,
ST6GAL1,0.038235173771702144,-0.016087166176343377,-0.017142142528724362,-0.07497500518654723,0.08360015842492234,0.0026341385394556514,0.03350032738927808,0.011390579563088152
WNT3,0.07646668579381702,-0.0346479038798259,0.009150443092047482,0.002448927154006902,-0.06347867320606854,-0.011850285166145393,-0.009068250528318314,-0.05937553720637744
HSP90B1,0.08185015627960748,0.042299856770073425,-0.025648531417365165,0.01756586063383795,0.023390421998634513,0.009398100750749438,0.008158146076326762,-0.04304764704144736
ZP3,-0.00578501907649748,0.007023565959623044,0.02891785175026083,0.02690452305322671,0.06520856352076611,0.00322767265843359,-0.004168914485715222,0.06113035217765083
ANGPT4,,0.01626818257026589,-0.015592521137293074,,,,,
NRG2,0.03920407647867758,-0.033397325930787966,-0.022966269926576265,-0.01708215914832687,-0.03202703127602929,0.10807152477321882,0.0746980725565715,0.043054725182222406
MELTF,-0.016493415312362664,-0.03354458728625321,0.002201213933853367,0.03543654374600105,0.03720971995489841,0.09554262524492865,0.06412491571759621,-0.07851366104445924
NLGN1,-0.008800512135787102,-0.010902854157011825,0.03356177447282493,-0.009095638361333857,0.06940525433063637,0.09490903344133717,-0.0029955818959594245,0.04638998424413122
SLIT3,0.008290374662123515,-0.03741961767747167,0.037071823777363296,-0.022610366786176166,-0.05799934949857987,0.10479781483914381,-0.04139489311197301,-0.059066881067759376
CCL8,,0.025414709984568556,-0.010120083866275071,0.010927720814374412,0.002904973276310262,0.010434172643707116,0.028776104022024133,-0.061554895775935294
S100A4,0.06877061546234782,0.04558526639468961,-0.015742191331884578,0.026699118950335464,0.1516845017596723,0.043066357278422396,0.034004484807306466,-0.030141527222329576
TNFSF13B,-0.0314091483156368,0.055211788056201624,0.019884998686625438,-0.04569396446713811,0.1422137937470704,0.038014078991416504,-0.02681695268456916,0.029902925719390544
HSPG2,0.040575345492741714,-0.005284934066056145,-0.03230646790205955,-0.039765837699945614,0.13142799922205806,-0.0374126821577163,0.005444187817380884,-0.027899680898382292
FAM3C,0.003635059910757938,0.043657984766752325,-0.03824948398535039,0.0648623729414109,0.035502162123233434,-0.009584014918632018,0.035598142132188496,0.08498804738090694
FLT3LG,-0.029115714050322348,-0.0629663363867852,0.033825931963043426,0.044991502697565175,-0.005499178019715979,0.054645990545693725,0.03492747499211321,0.004113016530530617
A2M,-0.037632359964783986,0.03954244150196013,0.020404930214088672,-0.050785883697947454,0.1350347925764595,-0.008823971087913147,-0.019722070147786038,0.125025923436412
VCL,0.07644611876561791,0.0012353741970218767,0.007982237108142099,0.004013078511158063,0.03103834362984073,0.0033022334517290013,-0.03969921299528626,0.06572077421740703
FGF2,0.03744049625251101,-0.027669501181367885,0.011903197077143322,0.002134314708832876,0.042139126969614256,0.009635586460812692,0.02794885490765037,0.04924802266316106
AGRP,-0.017932092192881346,,,-0.004567678557093237,,0.0003311756167604782,,-0.016789651535873834
CNTN3,,0.03186613748452014,0.016394883492099575,-0.023123131792255055,-0.06211283335011118,,,-0.05076019638387787
RNASE2,-0.0764032163135759,-0.010952206595894083,0.00560307625686727,0.02344022589278419,0.1211344787129966,0.02696423958539942,0.018447689581788763,0.006052540523612478
ADM2,,-0.017159618890158036,-0.019004929195011865,-0.014783245858242875,,,-0.0186996418642811,0.09546684426652076
GAL,,-0.05345896592152043,0.0053419095453516845,-0.010552065694683617,-0.03075024250740351,-0.01792789817282411,-0.018448231866690493,-0.007313365308855309
IL36B,,,,,,,,-0.024125002353433577
CXCL6,,-0.01285880915234814,,,,,-0.03378746911128675,-0.024727381836030102
PDGFC,-0.01998122504729357,0.013955507228706485,-0.00635471136980991,0.022298884244140907,0.11644134195777824,-0.08035720457056339,0.031435274320950696,0.00836175939325039
COL8A2,0.07186379462857781,-0.013567158079558009,0.055258317501534225,0.00021403279398259317,0.15949108738537127,-0.015278530110067943,0.016899035583524742,0.01773451124547778
SPON2,-0.0012836640613999545,0.027074950079831253,0.00021438813679351196,-0.02490392522205333,0.07288063103254228,-0.03597295443516492,-0.024751406592794782,0.015288478550984676
LCN2,,,,0.06372471972817076,,,,
SEMA3D,0.05390051259023552,-0.012223034868362674,0.13925624930873248,-0.02280373393652923,0.07944464424854282,,,-0.03325894479519997
BMP6,,-0.014746780136888217,-0.0109664793547056,0.04458650339502751,-0.02210505729939819,,-0.03854283250502744,0.09074841035195191
TIMP2,-0.0935932982608966,-0.03916774816185024,0.00974665548117046,0.01548330959525353,0.09887134913909036,0.05104360752233504,-0.015004990579433802,-0.002957956036421314
EFNA1,-0.03983916495533302,0.022117960342921326,0.00027492548110254607,0.03835375488900239,0.038828532083226265,0.02431228876805617,-0.017994853854772442,0.0019890440139130124
S100A12,,0.040253463255555504,,0.06169583504589751,,,-0.020377980417548278,-0.015785704541321558
TFPI,-0.12480190765106097,0.056837089238709476,-0.02664965419440172,-0.02496932454277624,0.08324815295019039,0.06482873996059466,-0.0260828551391532,-0.0278387171908485
GPC3,-0.006144299855882195,0.008804827865604508,0.05958285928908127,-0.014968884921682862,0.009731132805907415,,0.008283945926059745,-0.06528649852760103
NMU,0.042631853583998645,0.02390325544845862,,,0.05769531143452871,-0.007894675010807397,0.047679371460813545,0.014273675992660445
SCGB3A2,,-0.02013782127743188,,,,,-0.02941599019715328,-0.01842364755948344
LAMB3,-0.03833738359530822,0.06373286386095667,0.014495420853650558,0.030821218030218187,-0.04780844306934438,0.03250584704388378,0.07782534659977176,0.005557848763537841
LGALS9,-0.05770959895256968,-0.05755819614244643,-0.037609851009224614,-0.005040565805927669,0.15669694795577296,0.12014679185281799,-0.0031994678757651693,0.029074696620179495
VIM,-0.06510705963541229,0.01625061565242575,-0.04397336057260259,0.08121161467667856,0.10817641015609582,0.019474238689033713,0.02895851531031465,0.11739419444058877
PLAU,-0.01781374935489151,0.036502628460847404,0.00041353894152201787,-0.04380330619553168,0.131258329093757,0.09082987440562842,0.07414160600139029,-0.036146304616954866
TGFB3,-0.09146440250946189,-0.04472123059421883,0.03781727732996341,-0.028618917835548378,0.053834929062131054,0.04751152072123844,-0.04547428680517057,0.034873176017133585
APLN,-0.050040895736724704,0.020803115688660053,0.014896795371870128,0.03965102166123347,0.1492320625956139,-0.11921860311165412,-0.00024767787064123757,-0.027488347115126998
SHANK2,0.06763467704589768,0.03253792247330904,-0.032155433994361715,-0.00320741727406613,-0.08379575328854168,0.04360305409376699,0.05769656330136239,-0.048093517716693165
LTF,,-0.030945850210746365,,0.019681954796285005,0.13274407320898862,0.12786716510308316,0.03230037133708296,0.09318293304953791
PYY,,,,,,,0.04911812349301366,-0.01678965568344592
PENK,0.08047009237421199,-0.01260707060679259,0.04102112260799755,0.02100640564243282,-0.08089964768938024,,-0.022151079576481006,-0.04904001286689466
CTF1,-0.02791983562492199,-0.04962436063138413,-0.029496642447652797,0.029657524680731184,0.08255707011159436,-0.010907275635520509,-0.00693524174277281,0.028836191447144645
COL3A1,-0.05878599460044084,0.00459313553390241,-0.008985573792800289,-0.025450140419007092,0.11703026190000969,-0.09610985844972854,-0.05992575252295582,-0.02389885186687348
S100A10,0.06054186583093903,0.03213056949395805,-0.01873826569793378,0.07598351398479991,0.11512270297900548,0.03237353595560207,0.07337102302906466,-0.013058172291085643
FGF13,-0.027481259032424894,0.04319220907569898,-0.021895036111473275,-0.03553548410835506,-0.08304693200308975,,-0.001277753408936827,-0.051794076797145226
SEMA4A,-0.030174601810566092,-0.0030133865167337667,0.05230120549999697,-0.019934295003166905,-0.04576710731369429,0.045655321849859515,0.05290657426193822,-0.04032857899754277
EFNA4,-0.02331984795514145,0.0026321374393110573,0.08027597858501806,-0.03355646532669832,0.1340183547818442,0.01523931463279216,-0.01881578775933107,0.026210030209027325
HSPA8,0.0369581811528085,-0.058333506477989544,0.021055713191231857,0.0009782325121258434,0.02756775661145323,-0.11220128667076341,0.006816251128067862,-0.041795187180548594
NPB,-0.027066491885556765,-0.011205447014938199,0.16267737565968404,-0.010328516751877027,,0.015407141316619908,-0.020900653996225916,0.00435675659736817
ULBP1,,-0.02350557563228249,0.038157103890705375,-0.01769997532905368,-0.026195039217712376,-0.011343500666554701,0.06949002874426363,-0.047760742093682855
SEMA3E,0.012064698957401124,0.04198151356546838,0.0015228471009331012,-0.0019274940043526242,0.0039209962594479895,0.036445210644925376,0.02753572262296229,0.05152684961041404
ADAM9,0.07591496191059205,0.03071122562411848,0.008524389615788133,0.005520961701353295,0.14638529640818065,0.055380038755824916,0.048179075416331964,0.07410850012730577
ASIP,-0.04352500508263726,,,-0.009514360064503614,,-0.0009628139687896264,0.02715734865356283,0.1121891080691277
IBSP,,0.007756945857122217,,-0.05197600855631439,0.06759920197511515,0.008321564473491565,-0.021777807730897894,-0.009884944613709212
MMP12,,-0.011381070505491381,,,,,,
FAT4,-0.03782016773788791,0.0603949161394906,0.07188522501949941,-0.023059535430096832,0.023379926993557926,0.05490755359980368,0.012175860456228437,-0.04405959765296337
MDK,0.0680502649674468,0.002946768458855051,0.055041553243677835,-0.021506614254526997,0.1793987000541454,-0.030993074430367144,0.00011786089236238181,0.07244179749002078
BMP5,,,,-0.015602811811596883,,,0.017054791394644404,0.0734073894613242
CAMP,,,0.01847717595485926,-0.0028261189839554166,,,-0.024199468868197956,-0.023049162229862818
HSPA1A,0.0069716546703793665,-0.008306358569551217,0.03656547764971793,-0.0025143260419075914,0.09679541640591213,0.1195968081791961,0.04034519092472437,-0.046437536828339544
SOST,,-0.017629055501466043,,,,,,
SEMA3F,-0.03712620742711913,0.016127088878077987,-0.021772643691068162,0.01484841006855201,0.07372461296319152,0.006683756674005606,0.03445232945810078,0.01616827286759315
ARF6,-0.036296849352289905,0.028392905911042775,-0.04747068293378931,-0.0014872157530607885,0.01622317290122904,0.024430686462232565,0.02795349120054273,0.027762447932474323
IL6,-0.02432869293992849,0.04774822368200854,0.0735985047077346,-0.0038095747837691763,-0.04457991910771274,0.06217626466530142,0.05756494643264295,0.016123872391274188
CALM1,-0.04429494295606421,-0.001242154189856103,0.013702087545265007,-0.08533710760066816,-0.13600249064081577,-0.07442036524689738,0.07377639704660505,-0.04586490429003882
VIP,,0.05523742735800023,-0.024979729147628225,-0.016128240762083856,-0.06313360418927177,,-0.025544660624453642,0.00023008443829548124
NMB,0.012372488711496562,-0.009685874679809062,-0.019917041898083854,0.0174449589895616,0.12834700244301409,-0.08355712436692309,0.07451861052096427,0.05135741093880764
CCL26,-0.027667800877974626,0.06373277397280368,-0.011445485444799312,0.09415577619407399,0.08212947733902871,0.029406639808673512,0.007109015257665047,-0.03562938307966847
FBLN1,0.010952068360703508,-0.0034673529596240815,0.010377173753338919,-0.03191127310132232,-0.009647742416152945,-0.08243775968116313,0.01221620613606137,0.014890096758542255
SAA1,0.003411181061579747,-0.024196152695416796,,-0.013391987152353846,0.036534749154447675,0.12222379524351916,-0.060143446692320184,-0.040349165289250005
MICB,-0.027864718747712597,-0.035948470218793306,0.029686652509522092,-0.027172240468676934,0.0706891833159811,-0.021920320716609466,-0.03189382498523702,-0.026148036261178037
MMP13,,-0.013466166114912529,,,,,-0.022151070218463163,
F13A1,-0.02785323922709481,-0.05495333671496334,0.06551705298883048,-0.0458168423379619,0.028641866420988246,-0.06448615157921778,-0.05235099235176384,0.06691389526910174
CXCL11,-0.020060255023145977,0.010486242260239524,0.054862317924411395,0.0077954473921588606,-0.009401360808001543,-0.0012303023784637009,-0.0360872016742272,-0.03588556328786823
COL5A2,0.008589725583673408,0.034232996316987736,0.019581296116522637,-0.05543214030075721,0.09877545405519016,0.019271243903796184,-0.042454036479970376,0.03239337991517667
EFNA5,0.08141198986568061,-0.016671128179291134,-0.021509667486961623,-0.0233131010768314,-0.05035693594723341,-0.01017312311600084,0.01035371436031189,0.014606608534154098
AREG,,-0.010927769457200616,0.01266775875721464,-0.023689403086790746,-0.03948987585799197,,-0.0057657888510896215,0.016073007196753444
EDIL3,-0.006882952284147444,-0.01869158697943908,-0.03190079996376389,-0.03265098445106129,-0.14259616842634676,-0.051356381295262384,-0.04781001522593265,-0.061970281080264915
CD86,0.05749964698409932,-0.019067174090375227,-0.025676316114287934,-0.0002445156847198431,0.05523446843022437,0.054314865940525696,0.017729463476408563,0.030569252242129433
AHSG,,,,,,0.13969740420750856,,
WNT9B,,,,-0.009372076111659192,,,,
HRAS,-0.027123475855774667,-0.010413608365797536,-0.02396747210994695,0.03379729084818829,0.009268887857034164,-0.010979619737187701,0.08809041841070689,-0.010746484567961241
C1QTNF5,-0.03000146914937737,,,,,-0.011287070260657495,0.013663372751550037,-0.008866876346069742
RLN1,-0.01847588901517565,-0.01172478064732395,,,-0.02896456773318765,0.04671523680422246,-0.017408467282546698,
COL4A1,0.04719638214875931,0.023067848389213375,0.09900630933699141,-0.05328320609848376,0.12124830668646207,-0.07802178246443564,-0.008789655507660515,-0.0430171222011897
CCL3,-0.04048444971384518,0.019223701110973927,-0.007153760431882214,-0.012134088775370047,0.1609051159669396,0.04772055696098954,0.04441832488027635,0.026785706132842455
BGN,-0.04871291441527661,-0.011097375184885544,-0.003418920483627082,0.025143697774481166,0.04900025586574309,-0.07027901396902572,-0.03315798280345124,-0.032067338316326674
RETN,,-0.015803932030661494,-0.010802299561324188,-0.011563958198636114,,0.06511368943788122,-0.016073104499466462,-0.022680649379076167
S100A9,0.003309515243438812,0.07801826062755395,-0.037157331085814704,0.035943030433926014,0.14966040974681954,0.023281785844992416,0.03774248022751447,0.026474171259121125
HCRT,-0.02556132347356328,,-0.018509004968269092,-0.024245226980429243,0.05074760936494015,-0.07130428852035868,0.03336306006429051,0.01958437444382512
FADD,-0.01840367060934965,-0.030179119760462794,-0.023036298997115234,-0.029849079708886807,0.11339979351411898,0.0536512463266189,0.00731135989916071,0.005706141690122292
ACTR2,-0.008931012943931284,0.030442179830129795,-0.007097294043266175,-0.03829569735163047,0.025732765120248274,0.0019891424833100193,-0.08217051939443927,0.01104530522849193
BMP2,-0.05247668833429588,0.00444865344207175,0.003237534231714187,-0.0002930050403038233,0.0025194078893458456,-0.0735445604050251,-0.03490936235762865,-0.030611350559496004
PDYN,,-0.02229512778954496,-0.04123622972968639,0.001678078505398035,-0.09353534583452386,,,0.014517584276634483
CD55,-0.020323380486635696,-0.006658234665684156,0.007149013892848059,0.03685702151017901,0.04534226111107898,0.07707391613746933,-0.06118129646533514,-0.060065317103686906
OSTN,,,,-0.019379566751969862,-0.0223647910458248,,,-0.06436098690273331
CD6,0.06462396363647596,0.03830347492150467,0.043086858693810126,-0.019158018314378036,-0.0289645670518851,0.0164800577963262,0.007994971210422835,-0.032163549500953445
IL16,0.0028293598644130386,0.025697530316759698,-0.015744035877791537,-0.02400937847909577,0.11481602373762081,0.043498864459255396,-8.59180073835691e-05,0.040194060617928844
LAMA5,-0.01255450116524664,0.04517806394696502,-0.00777903320436707,-0.06247895250994594,0.09573164599894758,0.07244000339644315,0.012093889047268989,-0.01033739435809569
RGMB,-0.005472302363160054,-0.017850633516819217,-0.0022488808025695334,0.014546228094664182,0.046249684080325336,0.054078672134124775,-0.029488259756628277,-0.033446935717764276
INSL5,-0.017932092192881346,,,-0.016041743018271392,0.05794411503779773,,-0.01609414896835306,
IL12A,-0.006640788099907247,0.022029895043114416,0.06291665315717754,-0.03203997522243195,0.11144706244596533,0.0016617057183723372,0.032405567443925976,0.006608558455394216
S100A8,0.025403877873688575,0.021818481838048197,0.10141332167119736,0.008289948760503449,0.14038228326215704,0.035729052249710215,0.03927719863074261,-0.018088197025521346
TAC3,,0.023988827065425784,0.020566703217678717,0.009740221346758587,-0.026367303697803983,,0.07245783921943443,-0.03929200851177783
TAC4,,-0.025134355944808454,,-0.01809352541143084,0.14645478150401006,,,
MFAP5,0.03999235132109677,0.09555493796217963,-0.012055898344163667,,,,-0.03996155666141515,0.04946580276173709
CXCL16,0.015460164357703336,-0.008520404586908224,0.04539829207394072,-0.040217782171504554,0.09987280586584361,0.059369651493133314,0.06241171959578608,0.029226473084294147
AGRN,0.08250897531105197,0.0023736415177144803,-0.005313405414978926,-0.03303203673043593,0.1459267683229787,-0.0862244428491194,0.004597358250403599,-0.045678585043773645
COL4A6,-0.024742132003534797,-0.01580393231152978,0.059172060555841566,-0.012792695974279874,0.023738020579491096,0.0282324927545929,0.03794115092811194,-0.01493109167305172
FST,,0.031110328704857422,0.03992560331245807,-0.02094330377443738,-0.007627993438904288,-0.0175722897992809,0.004068617870091195,0.08935475231987575
MEGF10,0.05008371295282638,-0.01921057743787486,-0.0319810832796232,-0.03107750455702247,-0.042271799500623944,-0.018947825457604674,0.023413788772870568,-0.022008614465949768
C1QB,-0.04877475133481704,-0.010648452101185863,0.05324657710443331,-0.0646481849189602,0.15870644414375934,0.05284465437174446,-0.041429240034917124,0.02643944259660409
HLA-B,-0.12014101290344564,0.04583280764234635,0.01907316076519244,-0.0622863886306968,0.1501279094099611,-0.014967182157106297,-0.06209660950900925,-0.10635086472912417
PDGFA,0.017402410577349543,0.02578275511318122,0.010536723595923505,-0.011621008135570649,0.008412765981345615,-0.07987619937198592,0.0234872034067109,-0.006924483196960486
LAMA3,,-0.02094821551074121,-0.01559251990943117,0.046638457081096846,-0.03553417220684158,,-0.02010825669078867,0.012433816084555451
DKK1,-0.018475893618882206,0.010457512326569348,,,-0.04123035259305984,0.021430389011703695,-0.039313949314725045,0.031534378483056055
INHBA,-0.02304866072067844,0.055701954613574474,-0.010802297991306952,-0.0069031624169442985,-0.06739042570358393,-0.053638292815256984,-0.016853756217747956,-0.03624342596752531
LEP,,,,,,,0.0767219326585047,
IL7,-0.027481256354928412,0.015187916581242682,-0.020975363840060192,0.11337997350985773,0.03251371963931121,,0.02966816451160392,-0.03223475833625745
FABP5,0.04460381477866999,0.030128955762998157,-0.004640429376223392,-0.002621263352070677,0.09827978596950074,-0.02054277469578883,0.07174078908041642,0.06335495353569975
CCL4,-0.009482187890567172,-0.007272397345056341,-0.0042639580657530445,-0.05395268131928126,0.0885037421294586,0.06514652463039067,0.03217706769707785,0.05493756134383607
FBN1,0.01821502167128263,-0.01686752124534912,0.03626118685852729,0.0007281082707029202,0.06361582494852532,0.04854736707552962,-0.047916072572361045,-0.02523431658597563
TCTN1,-0.06099799690539329,-0.03107169876267708,0.012105998596894684,-0.0072188747233082025,0.14244974498884314,-0.006996875444306641,-0.004517597197630764,-0.024285849290890026
NCR3LG1,-0.02193069526387387,,,,,,,-0.020751920337936738
BMP7,-0.03213162535752596,-0.018972921061183694,-0.048124784558658804,0.017468083389566007,0.08184875574520774,-0.12406142362717361,0.061905988057724244,0.056261324944528956
NLGN2,-0.01836977630723723,-0.017866008203750172,0.007403940246848466,-0.08405037192392045,-0.0034030051304505464,-0.02076834167062631,0.015085268650201246,0.05112429854954043
CCL25,-0.017932089825531447,0.00023855875572264572,,-0.015954822597487525,0.04366235316963971,-0.07420108544457675,-0.02736381444779026,0.14353710105460693
NPNT,-0.019140430014913726,-0.004223603191043444,0.024772461998764584,-0.0022401994354051195,0.10818551570479432,-0.017598360218960583,0.11395675932821178,0.05235895320263728
KITLG,-0.029199967475285946,0.010328797228149451,-0.03901181077183638,-0.04008683126616736,0.07234910557475652,0.055161991518680134,0.03519041574712341,0.03546342423461161
MADCAM1,-0.018475893618882206,-0.002214313988708418,-0.020151332483778216,0.07255093181966595,-0.012351037739023218,0.00946493941718392,-0.037442960002281214,0.08149537858943541
F12,0.03031204956282443,0.017183916944076852,0.055334847881964425,0.032247746679408315,-0.10673339574091369,-0.03051438944918097,0.06845461475244095,-0.009888106167771232
S100B,-0.04233233240629096,-0.014762922697211378,-0.08302558401188916,-0.07354299288428842,0.09753664947493369,-0.04612171575711814,0.10927379856877004,0.02149561437924787
IL27,,-0.0175127602088,,0.009782726399534713,,-0.04702750264205692,0.04908338898388733,-0.017740447626204758
CD99,0.017381572324858527,0.02889173684006568,0.04472366506226776,-0.03706343956477863,0.12151978788059235,0.0596310807545541,0.007974873548049996,0.08909202837699387
PDGFB,-0.0727161245604572,0.0028896995475502273,0.04847365384402548,-0.053819212380820276,-5.0695676370793305e-05,-0.09609343771420732,0.02047217527705065,-0.011322584184406083
CLEC2D,-0.03395547753435638,0.07183378957186295,-0.05606051830710126,-0.016007774860087358,0.08553997248869775,-0.07157535613167644,-0.061158981145018845,-0.020565947316039578
F8,0.001001242650195784,0.031474091059962996,-0.020248769276348826,0.026616568584605545,0.07472787847638747,-0.006601157116391351,0.0205545083516397,0.043173757207489095
C3,-0.029599440877960202,0.011564788032719236,0.03585858084982274,-0.07177418003321223,0.13866235205935387,0.02165252532456386,-0.06300445174124712,0.05068647197318258
DLK2,,0.0003729839070045995,0.0913157949425706,0.005595411250723859,-0.0002615100044806059,-0.02966680911114531,-0.01967508312838076,-0.04517386143960031
