,MGH258,UKF248,UKF266,UKF269,UKF296,UKF304,ZH1019inf,ZH8812bulk
FGF9,0.038732689825121965,0.07573390977437565,-0.004804492713668589,-0.025400786747722028,-0.015309916920231023,0.021843614371029173,,
ITIH2,0.060116576888947566,-0.021384692479512288,-0.021091150518981756,0.03374895357213425,0.02412302618410103,-0.054404457889992916,0.012036981440720794,-0.04771692398186442
ADAM10,-0.018246505940166826,-0.001169779632411741,-0.027142448988174774,-0.016036648023466125,0.003141448596829753,0.019368148289048655,0.03756975269099202,-0.0603246702518665
CFH,-0.01243553343445247,0.032870812581668504,0.05753685219965012,0.04049425952347358,-0.004771138651802656,-0.05982992081900809,0.08322943314651289,-0.02414960202069725
COL4A5,-0.0010013635760888321,-0.04858527288268527,0.07165617730024222,-0.03166058823442208,0.01371506785405015,-0.01750630661344663,-0.030596774676079182,0.07332461173228239
LTBP3,-0.03726105261727927,-0.06433698299818062,-0.01825458597365985,0.025247841769552137,-0.01827410150448109,-0.02848752714647885,0.03906335574218435,-0.039153194308273714
GNB3,-0.026479953364429765,-0.020691169788133842,0.010829714861168996,0.005701633737188623,0.04966349106703122,0.0643985711455938,0.10445429173212258,-0.027914353348957078
COL6A2,0.008803902257651005,-0.02445443963736775,0.014962190607938347,0.013564898249219377,-0.015737115684532694,0.02526566155722411,-0.02043428572871462,-0.007668924782586661
GDF9,0.0585503895640349,0.01773503898196386,0.0010798665329170057,0.020783552935958505,0.0901850444666271,,-0.009404813178544457,-0.023984960229536056
NCAM1,0.004188680538232079,-0.006678118655081449,-0.009190289226431886,-0.07226474460574339,0.010791882094451637,-0.04432882633712234,-0.0034861680014279966,0.016368523170152766
APOC2,-0.019555807817299927,-0.004052447083191968,-0.04142682112186434,-0.02003806840610569,-0.0045309988869075505,-0.01462658456273733,0.0032429784175318087,-0.006207368311207021
BST2,-0.024530378181526733,0.031960129193206045,-0.022122273992696884,0.00602600951544817,-0.03035132516050462,-0.03733281188518001,0.011992710109966626,-0.026411110939624314
COL5A1,0.10659141465091244,0.020008670501291174,0.059905134295473145,0.027707802892832714,0.05443242262956282,-0.024311833242236854,0.04669461470428328,-0.04327851525654486
CALM3,-0.019416675874138187,-0.04004161427129331,-0.049848891154409956,-0.005876816840771951,0.04980063043321269,-0.00970264770230013,-0.04673305409304723,0.08702640742723101
THBS2,-0.009551758880404503,0.004078117790527273,0.0009755593818611238,0.004827728618308976,0.02559845928869887,0.022062315448060324,-0.06919718744721191,0.06894730462694976
SERPINE2,-0.024137309516775066,0.0064152551093265295,-0.02938305147951136,-0.037602320354473015,-0.038591533958602944,-0.03758078441760657,0.003038789467089847,-0.020691239328609695
EFNB2,0.024961663165533495,0.017102362249631797,-0.021014361260016292,-0.005400958444193506,0.010425198587058183,0.059255493489370155,0.04874880222211283,-0.014173081154904298
PROK1,,-0.0217224665296755,0.01991827890250388,,,,,0.014155232348669377
LACRT,,,,,-0.004910808983313231,,,
MMP9,-0.03374369165760887,0.0747290845540367,0.02585608359679497,-0.011110137288521109,,0.038973098445437976,0.010114646832667214,-0.05364170982394031
DMP1,,0.02049297886141401,,,,,,
NPPA,0.0767788415916986,0.02286494474919298,0.08210518721990644,-0.021158207144385162,-0.0033977036222986434,0.07070510203495739,0.032555125217862114,-0.03771237319395679
APOB,,,,-0.012238776841440578,-0.01432594524554227,,-0.025859634297079232,-0.017927709388580643
C4B,,,,,,,,-0.018144319301309535
NTNG2,-0.0018893221351061807,0.03550203711004812,-0.019348001828312044,-0.03828874606337075,-0.014982579105661958,0.09116105009755851,0.1450688722860772,-0.060186397034470866
LAMA1,0.01434763707354551,0.015274592447870444,0.09084271236505202,0.0452948061532054,-0.022234797974324566,-0.014727598876757944,-0.0005894707004148144,0.06241646206734552
UCN,0.020842245356488272,-0.024477943160813587,-0.008782084532371092,-0.0205032302699516,0.048764721270063476,0.0019464133319198127,0.0678747116331538,-0.019726411831254627
ARTN,,-0.0377271828318587,-0.0047408327353313535,0.0021207537040496935,,-0.021165082583532727,0.11762880678389703,-0.022606728771082545
PDGFD,0.01820622404042551,0.004432807564070131,-0.011918228857216797,-0.026165089029695342,-0.021341894150725023,-0.01670307838427863,0.09135873784963924,-0.028770515403778247
EDN1,0.006590320997730892,-0.008022210346926888,0.08035593150017561,0.018213450158379243,0.003344728586288019,0.03683194520890067,0.0010534428701179117,0.013526625991164748
ARPC5,-0.05673704988531591,0.01898301348748078,0.0025991174278004493,0.00349757931509429,0.009629487403047296,-0.03580668613040094,-0.006710980917972424,0.011279189136480034
GSTO1,-0.002886231706027181,0.0323826362337664,-0.03665118896153335,0.012605837810873073,0.05100126802897655,0.03914778136948673,0.04908539204088332,0.045559187916508835
PROK2,,,,,0.02582842253265171,,,
SYK,0.014387544376718854,-0.0025255692953817127,0.018670470852546354,-0.008986222307040189,-0.035846890286920896,-0.01687769062775607,0.03133249225469269,-0.0006270238933558062
ST6GAL1,0.005794462014134593,0.08505541702483754,-0.04681047648977573,-0.0006001508420102807,-0.05434364317610115,-0.024753215495593128,-0.02061556084190057,0.01955608850917147
WNT3,-0.0076363700648223965,0.012049228973947916,-0.01014739638323697,-0.0035638400676802134,-0.013313892397979145,0.05033149757385173,-0.03361184428587721,-0.04300025165925474
HSP90B1,-0.05364050174083641,0.04206753890072076,0.027600882511820888,0.09778788194680219,0.005904974023393341,0.004455489129390259,-0.007959455860358022,-0.00629702640552106
ZP3,-0.045600024348078236,-0.03360822391461016,-0.02732499509063034,0.07797498831324878,-0.014325946520495294,0.001514399602925936,0.03371878882523657,-0.02670973482560716
ANGPT4,,0.024894796662776806,,,,,,0.02238606667872637
NRG2,-0.016297182065743206,-0.026044472752700987,0.01907843218817632,0.04210417518124553,-0.005951022293433264,-0.04051482748148629,0.024806632402808365,-0.03738622593766828
MELTF,0.014443876539253308,-0.050433192233709775,-0.019880950132732934,-0.03155361088577974,0.09163036820243012,0.043858472496885285,0.07422862305383232,-0.05594722448706767
NLGN1,0.0011266255512969857,0.047537962153754144,0.014291434799128196,-0.006542738801101855,-0.0026415800016481375,0.06789342949900724,-0.004419166286890621,0.06299205523719198
SLIT3,0.0010867932773086174,-0.04762729596010413,-0.0836629849985714,-0.011101570710589129,-0.011246994125435348,0.03177317267664551,-0.0454583572095557,-0.02295801297987118
CCL8,,-0.013115213769488331,0.045694555149507335,-0.015961948479875056,-0.012927404266681717,-0.015192117955745665,-0.024190360578518016,
S100A4,0.029504729412365604,-0.006645238613023088,0.09306083505060464,0.03272593865477051,-0.00759020786156277,-0.013472853103454726,0.012507446874401211,0.04580361312832577
TNFSF13B,-0.01863699858822005,-0.05788438873311509,0.008487508573430799,-0.020882568330735606,-0.04325413387807599,-0.029592208080902127,0.03871301603076161,-0.030848012199027292
HSPG2,-0.0073378585044408156,0.04114484667889901,0.053424156749236514,0.01396364419588986,0.028874158475719284,-0.03620756124594605,0.020636363738809522,-0.01599500998025911
FAM3C,0.037831590344736085,0.008062524544675655,-0.007119785493120988,0.04364856215216802,0.0066285134068381265,0.0001627442981768582,-0.01414013362868609,-0.04246744923732086
FLT3LG,-0.051028033245409075,-0.0015253153111375634,-0.027218618375185553,0.052465944015608536,0.06486892087495767,-0.012202892417218452,0.05665631621716498,-0.0524833444435521
A2M,0.005595681364113555,0.05169950550814422,-0.04464430992717125,0.019504498048563988,-0.00018226226245047757,0.010956521186541467,0.031117074792422483,-0.05892515038266235
VCL,-0.011058174380153645,0.009364512969494148,0.03742325992306604,0.0036073254688547478,0.014801516727988176,0.05632001729675007,0.024862091236120352,0.02037302207414905
FGF2,-0.04345090615908505,-0.03186566287440001,0.0261712188790012,0.013679807598240255,-0.044550564885479836,-0.0266200416429496,-0.047344976414551446,-0.0197347193585915
AGRP,0.05239374169380503,,-0.013858647049050776,,,-0.026803794715001352,-0.023843403814837034,
CNTN3,,-0.01469290182787378,-0.054750586921932534,0.09172343535807978,0.010399311022324607,-0.03577233211640102,,-0.025617464747624413
RNASE2,-0.01562854181753182,0.041739931433730594,-0.007964791584096761,0.02976506954469491,2.2439681618818527e-05,0.0539752823562397,-0.0393456463307087,-0.028942418290193832
ADM2,,-0.008939757748941348,,,,,,
GAL,,-0.0005876692984949629,-0.0369952159165253,0.042946384408765206,0.013239264597142246,-0.034504245013753924,-0.04009875571945061,
CXCL6,,0.005668986836753902,,,-0.016793906415321132,-0.03297315396199245,,
PDGFC,-0.013905539646531188,-0.0005686737031698031,-0.011435540963664033,0.03986690922963614,0.031042470434192018,-0.018811842653508135,0.07186226563042052,-0.011229804211592321
COL8A2,0.006364192851578783,-0.052659011732761794,0.00032072259143716537,0.01143627462205979,0.06454839288878732,-0.05356676481790728,-0.00602310542481723,-0.015367243975197656
SPON2,-0.010345621975794866,0.04549807267517632,-0.005037867583650076,0.012637162191434806,-0.02316373669844255,0.011691549591272957,0.010220595976964057,-0.05798762542514573
SEMA3D,-0.019569452024670315,-0.006650507035629375,0.0006525452839625756,-0.043079231487442506,-0.03436921740073297,-0.02551372443110001,-0.030936019440680973,0.02686287434934204
BMP6,,-0.02721227497279315,0.06336950349020803,-0.013585935752167586,0.01857530040109706,,,-0.021522808801592987
TIMP2,-0.04341553884329529,0.0632848229638485,0.014426604258139603,-0.00045275001405580104,-0.009408369459677695,-0.046461353617432304,-0.03844186643895669,-0.06135616618189981
EFNA1,0.03763244044736407,0.0007537491002774196,0.021542203077107344,-0.0009803304038447402,0.009136740785413988,0.003574140186821055,-0.03810960676281141,0.09746264994466165
S100A12,,0.04272482805292317,,,,,,-0.017487048679916222
TFPI,-0.020338542435237878,-0.05214409531996829,-0.006884447819007411,0.04055460938067952,-0.013251238404502624,-0.019259662376852255,-0.009508462192238413,0.058291848496128715
GPC3,-0.02005103696385955,0.048705249600164646,0.06126448732207463,-0.017926731215512408,0.015745666604522226,-0.028744366893946074,-0.023136864719399807,-0.0375879284180517
NMU,0.07199979243560624,0.03518305083966232,-0.03341400362406481,-0.03130679259559437,-0.017047473952281445,-0.03645990683475727,0.004889406933196488,
SCGB3A2,,-0.018082707580570522,,,,,,
LAMB3,-0.009457437933750933,0.0034998724167302053,0.03825041180901223,-0.008642169927152213,-0.007225792717166145,0.013412113130383081,0.03495134241866483,-0.022410345294903194
LGALS9,-0.013743243720483663,0.0009483061403230213,0.006827778198027109,0.012646476743769088,0.006888799618727971,-0.01775511096648434,0.05465386677696057,0.005806950579024456
VIM,0.04266647037348296,-0.01712228097435309,0.08317819323265263,-0.018373463781962245,-0.01128543777521319,-0.043103826820748675,0.031375993686161764,0.06531100207497172
PLAU,-0.05192340650031372,0.012279317355806854,0.017989936688750638,-0.004597958711067386,0.04621713970431594,0.013304068703284967,-0.011855537536717631,-0.05669621920465313
TGFB3,0.0014109153763172896,0.034451669795891426,-0.030319711419186393,-0.006820701028837053,0.022604061825250148,-0.0023268460933932736,0.04008025206753388,0.07200795504321825
APLN,0.005189050139312115,-0.02907139617785014,0.022870649513606844,-0.007479388444039123,-0.0056753787874144765,0.0152231018447183,-0.05218367231920225,-0.007545448452388283
SHANK2,-0.01679493664667598,0.03510974183710874,-0.03464012948310278,-0.033238635535772575,0.05384540716112485,-0.039149340238984275,,-0.01703589187755804
LTF,,-0.016541386603099603,-0.022631106950578368,0.035365629597483766,-0.00458558899402429,-0.040422917291159204,-0.05120018367881645,0.003445520071028099
PENK,0.0487348446893132,0.08201477387010028,-0.016237096370803502,0.018876339976156294,0.0022121473344382113,0.06491735047840196,,-0.0199972204397013
CTF1,-0.014994389132696372,0.04425064508562383,-0.029983062693182138,-0.04771375456020353,0.04944244333220575,-0.06890856242872692,0.05718413938826239,0.044058117458087784
COL3A1,0.013706174877263343,0.04192489417534239,0.05668958182032553,0.056464235502858236,-0.029665974950327387,0.01950865387382005,0.019240347402093464,-0.07078191198881623
S100A10,0.049716899602783596,-0.024088209353023134,0.06222401988806877,0.014038266532768016,-0.009484086481460553,-0.040861375806846637,0.025597972381420725,0.10362320236601111
FGF13,-0.02173593229358874,0.011808350145488849,-0.016314906544647966,0.018321465542184424,0.03765061697464721,0.037752910784384634,,-0.01585613688246677
SEMA4A,0.0333324943565701,-0.04618683943068408,-0.0692356236200234,-0.008250120324776795,-0.024269258317150755,-0.030039905637080658,-0.01081389360603045,-0.04648611586801718
EFNA4,0.03439438628122055,0.022574201899684697,-0.025803224779238416,0.019675413830587202,0.024946034988336873,-0.014313973270350215,-0.021838869114808666,-0.007258882651420855
HSPA8,-0.03271349844586755,0.07576067252776993,-0.03138222174251722,-0.06158055204343582,0.048344327955528066,-0.0245323465764728,0.04409464694904104,0.03872213290209594
NPB,0.01584728939042465,-0.02067744297623374,-0.021744437289985534,,-0.019637673030270298,-0.0030634724532381794,0.07165393535821232,0.08830218559006224
ULBP1,,0.046246920915352284,-0.019586378341812916,0.0778562535634857,,,,
SEMA3E,0.08594540630996589,-0.032646798975026384,0.006866368843611742,-0.037896162362513613,-0.02474839625860059,0.027162664405929942,0.003115216753842015,-0.022904765554286693
ADAM9,0.012075117327115088,0.004891696087479674,0.07045062374149282,0.023503183327706647,0.0016826651804243077,-0.015349602938131719,-0.013836235541260617,-0.04527300040489172
ASIP,0.055238016510359,,,,0.009626288151293159,-0.021838930724414733,0.030068560589148374,-0.03130456879718167
IBSP,,-0.026945912071580928,-0.03134956008014742,0.06160222229373092,,-0.030182383846167355,-0.04400569164916183,-0.020581154499017942
MMP12,,-0.021001521498613028,,,,,,
FAT4,-0.04962193846338105,-0.0346296964265638,0.0157003092308557,0.006594900323756421,0.0682320126628479,-0.06698515564983341,0.07639450326170898,-0.021108522712901836
MDK,0.12711899292446818,0.005200013290159264,0.07103284247122249,0.011417484344292043,0.032466102929918327,-0.004732035197187811,-0.013591508595421561,0.04500385364794411
HSPA1A,-0.013239958851347879,-0.0007328179292804366,0.014907577544929919,0.0034988256634263365,0.030289585111737738,0.0003055778020415292,0.034676482525855215,0.006780688749593506
SOST,,-0.0013696435181618262,,,,,,
SEMA3F,-0.02936447453158726,0.06782241550219407,0.010187666484084881,0.004221245080319922,0.010209889836172933,-0.03774984164402067,0.019477737812018277,-0.04973115807432402
ARF6,0.0024705515199104472,0.024966972951239255,0.0007714981504226454,0.024530967762061397,0.024773020934836677,-0.018619137434057582,0.02734686893862106,0.005803973205356122
IL6,-0.019242452535011646,0.01608641589695998,0.014840122038448282,0.023441578502309973,,0.03144252504126551,,
CALM1,0.0804168707998239,-0.00023088219257024704,-0.05951184487055355,-0.017818216335557253,0.04015652296582508,0.02210226893712323,0.0012060126447280776,0.01447879234870839
VIP,,0.019892137934040016,0.01193465534481369,-0.04222864525649616,0.003130294091113283,-0.0518779617239103,,
NMB,-0.00868025547643237,-0.012916777105611392,0.038869007173544017,0.04553385295659802,0.03372443157082788,0.012430183249260724,0.0036128404597714488,0.0030407268083783474
CCL26,0.020963760510989405,0.042649936937681016,0.0916442985371456,-0.02039231651825283,,,-0.05396374754646346,-0.019193805878327964
FBLN1,-0.05202022942516761,-0.02011752966539502,-0.0393397419433066,0.00715194296992526,-0.000484613181892893,-0.016076238626424603,0.04470603367550721,0.008280702223072117
SAA1,-0.016033518646483624,-0.05602874165488532,,0.06948187701976004,-0.0147641454284657,-0.02641721048035477,0.042690597241667995,-0.0008305966647439454
MICB,0.021980203543486475,-0.0323701643522902,0.06004766939467685,0.012538303014421097,-0.01085442223282291,-0.0009611665242942128,-0.04143135451545275,-0.031300538964746195
MMP13,,-0.02484915430668614,-0.01326144670860575,,,,0.037758432067093665,
F13A1,-0.022030145026577484,0.030460662667008597,0.014191730061749865,0.0014231729447957816,0.05334750237601754,-0.0172062352214213,-0.035384334690443074,-0.04710374008908104
CXCL11,0.05336830082444892,-0.03228562216870612,-0.02082477830737701,0.015963804048997998,-0.003872443953482964,-0.02720216512544632,,
COL5A2,0.024938915565314742,0.018175457744120067,0.03497562859232297,0.015571190103695362,-0.03522733422544664,-0.035473891047721376,0.006471154600504095,-0.04963569376253416
EFNA5,-0.03638730577473733,-0.02205999297896378,0.03165926280326944,-0.004323194409057291,0.016811688974760725,-0.03308279585034837,-0.023136884986321053,0.04107782860062981
AREG,,-0.054119916011799926,,-0.033091877912588004,,0.013627244872730374,,-0.021889360725305496
EDIL3,0.03052765801491271,0.019346542162943303,-0.04138886501088567,-0.0035411223246555315,0.023364187144868945,-0.02113754126651058,0.03180901887607708,0.020128195165996378
CD86,0.05286330095848457,-0.005747500908309795,0.019277272955241554,-0.002494041913875148,-0.026614006470621634,-0.021952372898145424,0.0016918809394398534,0.012039846273756715
WNT9B,,,,,0.024991540830533746,,,
HRAS,0.059806338845643035,0.027128028956201176,0.012337341083939586,0.0758153844329951,-0.05008510392669176,0.0666604308693035,0.020083557466562704,0.007556792723076063
C1QTNF5,0.18081272361897247,,,,,,-0.022228102746844305,-0.03392723392194859
RLN1,-0.014613255972875357,-0.021635770792605636,,0.06781627382518382,0.047010615928301025,,,-0.015360596043445689
COL4A1,0.058835316547828836,0.058543365383504964,0.03184851842199722,0.031090165518475283,-0.026858699738762638,-0.0016925819716381947,-0.019988368318875092,-0.09095418143810063
CCL3,0.06405823226247713,-0.05719124909401947,0.07847399189956109,0.010889154372312249,-0.027354374119479153,-0.03040188092300909,-0.05660241659058431,-0.05431218024681689
BGN,0.07964299538323177,0.018913338132393296,0.06842601269151234,0.06801828869575742,0.003294113944345931,-0.027079953493072934,-0.027693535660884516,-0.10503199729390628
RETN,,-0.0037269936798095377,,,-0.03190997221098241,0.09302442997250528,,
S100A9,0.03508050536786669,0.05762392287947044,0.11742961301600102,0.03455419763376138,0.015996153140023263,-0.04403261218088717,0.0273229565600432,0.00914334432645951
HCRT,-0.015456492272855516,,0.001192031532110362,-0.026703652846623984,-0.02331630207943448,-0.02902092165306201,-0.0047085442899968116,0.018008714329911593
FADD,-0.06474537468988545,0.012431518943658317,0.014103648401141635,-0.01988907211571923,0.005774277619479746,0.001673827890902341,-0.051856773366846874,-0.0596187737790255
ACTR2,0.015230346759491009,0.03496982653661453,0.02427610102681019,0.02634951439337072,-0.05182507203310378,-0.024831415202958385,0.0206623000536816,-0.05509771649873205
BMP2,0.007241091363095527,0.034439468996981484,0.0719198478504331,-0.02512828565492954,0.05290635888638836,0.015674207351569804,0.01276035696737346,0.0656133232904268
PDYN,,0.005146276240620342,-0.026960330043756652,0.025511808962957745,0.019748439477501878,-0.026688839271203253,,
CD55,0.029126296324116237,0.030683252215719388,-0.022761442378463382,-0.027741088276491296,0.025613609623089253,-0.06793183832484836,-0.018739209784644936,-0.0026132216503778538
OSTN,,,,-0.013745570081263751,-0.008721532739286497,,,-0.01585613478890115
PDX1,,,-0.019301530477595797,,,,,
CD6,-0.02386619610549093,0.013437295340814566,0.03202285712620609,-0.01780184243480674,0.04548070743651705,-0.033303537309646775,-0.007376746125490474,-0.020388185388756745
IL16,-0.012730265182310112,0.02258437966939958,-0.024918665390363914,0.0029567248639258015,-0.01602912240932811,-0.01416460212944002,-0.00428695678487589,0.011791220349033803
LAMA5,0.05244651704773606,0.007165904616446024,-0.027136072998706646,0.018440581211121944,-0.00394676333250484,-0.04933067107423187,0.027562836707291302,0.041334098562643605
RGMB,0.0114215788509323,0.027416686742342763,0.002450199597804721,-0.027701222954475253,0.015781075876045072,-0.009300952413931864,0.018436407173400875,0.04441730233793972
INSL5,-0.014183147188670406,,,0.04371948410366682,-0.010131189078725513,,-0.026182033254314143,
IL12A,-0.02783135816899391,0.04939802795853207,-0.021485222088234744,0.01677014163641349,0.05075357236956737,-0.027202180086250475,,0.09023823173357727
S100A8,0.0324927281448136,0.007644394684534058,0.06352649890529982,0.022484597578599975,-0.009603774712658792,-0.0009674737904558111,0.10042832320036382,-0.025846184680186006
TAC3,,-0.009057295602280161,0.0458271850431108,0.018111129377622718,0.002581411518991393,-0.005949305065541082,,
TAC4,,0.08077805099689905,0.026551947205838606,-0.01780184459826456,,,-0.004509254958713142,
MFAP5,0.01845839517134836,-0.022853848755794926,,,-0.0343428605752069,-0.01605121651038875,-0.01093319891806563,0.0012518394043573519
CXCL16,0.02681986114148837,0.021422686224253026,-0.011077172820425637,-0.03982908329524938,-0.03560827151105981,0.02022321713635439,0.030267120931977042,0.03224308800676141
AGRN,-0.03472159446675682,0.05454748999784479,0.029471571716781494,0.04335865389770918,0.04381920432334403,-0.0611563185296841,0.018718246264176636,-0.04337461031822527
COL4A6,0.028601652782840888,0.007696383856312871,,-0.0144786074640662,0.02324255737050802,,-0.026797235829750275,0.025437020656408706
FST,,0.05419073536683418,0.06315839949781404,-0.026525071711747086,-0.03033475420013497,-0.012437345857021097,-0.03175861919601829,-0.07091004819478418
MEGF10,-0.005068237781505195,-0.0658380346899896,0.04673837916295095,-0.00675280470826895,-0.0088622443025645,-0.024529059503888416,0.05152213304266459,0.03727243990088668
C1QB,-0.008830215727082336,0.0785811983312615,0.01650736583455174,-0.00016356421844024405,0.014483914838269364,-0.021378931305028027,0.02493557381663238,0.024725605431227222
HLA-B,-0.06590257194532174,0.06590309744453905,0.0018072482403223775,0.009310969898686579,0.026250318568979036,-0.014145677800163355,-0.03227754132234412,-0.05320975931157386
PDGFA,0.00617007139057008,0.005068189808400685,0.0019879367880695806,-0.042454175878559985,0.019019142079786236,-0.0006392538479105917,-0.03662115376882802,0.023706149364283058
LAMA3,,-0.029059381554353076,0.040121081752151386,-0.039537715671968114,-0.027637863077677738,-0.012348739386726959,-0.034885430715074994,-0.017927694858995438
DKK1,-0.014613259614115153,-0.0229576488307414,-0.014052353797637232,-0.025340487191760293,0.015024143250571217,-0.050575536829629196,0.019007928575205345,-0.016098539305892553
INHBA,0.132345469148619,-0.044709689752708434,-0.03135335487408376,0.002039907766332942,-0.01701392985795399,0.0017166210294287793,0.0823016755692178,-0.022244184617772788
IL7,0.06505185263604159,-0.04131890535903712,,-0.015823122615095813,0.00031509364992389564,0.025721947652113494,0.02264119999245617,-0.016806106842282537
FABP5,0.09053794188082741,0.057101081209984916,0.07618232071234851,-0.033121413212230874,0.01754253908728599,-0.020221579240213252,0.04565945635782318,0.0015087187042968598
CCL4,0.02060539147007684,0.004426777261425215,0.04596867128666688,-0.014796872460364558,0.00920777073221132,-0.011731563200418155,-0.014408175516540521,-0.0625654423132392
FBN1,-0.017626977888692105,-0.006643793794243295,0.026378605377036155,0.02301841044664818,-0.015984039114601008,0.049078477696447104,0.006692105267160507,0.12942774429260284
TCTN1,0.01563279659364538,-0.011003069320765106,0.06237569887907567,0.011689048887677753,-0.0034201191452318458,-0.0653336791878838,0.06121532201010005,-0.036171579567646044
NCR3LG1,-0.017345788518803106,,,,,,,-0.01680611576573996
BMP7,-0.012444330462324082,0.034977757968714746,0.018638025324017093,0.043465441119780346,0.013843235360000036,0.04549303822786307,0.05324820451375676,0.07672092487403871
NLGN2,0.05709248237612522,0.04120006515079267,-0.03221654935319173,-0.003903419574861084,-0.003509136255215526,0.007208276374843913,0.013044657353361645,0.026347841606185442
CCL25,-0.014183145316246835,0.03169691065457377,,-0.016506566517779382,,,,
NPNT,0.05920927419840329,0.0027580097921453303,-0.02201388182107363,-0.02910060848553001,0.027428113646179454,0.16319308242190372,-0.005480337222332092,0.015562204608406894
KITLG,-0.006149997103645208,0.0001011647876120598,0.03435064821153038,-0.0504214609973921,-0.01882272391738544,-0.022869421554414016,0.024458154931906135,-0.022756702090341578
MADCAM1,0.048899609732490655,0.023635636704475965,-0.021485224489868105,0.05407146556571412,0.0459623209407686,0.10461105238202659,0.0334319621835325,-0.02225059187781724
F12,-0.013088531071527652,0.07324678568571441,-0.0375278879519097,0.0039374647527200355,0.03966055474471827,6.78106125555658e-05,-0.040990777496690216,-0.034045068576296064
S100B,-0.01418760794068091,0.03982216281673833,-0.009998268362978171,-0.03354019657739466,-0.014968890374008616,0.006184352860916236,0.07534428493782803,0.11366617860105865
IL27,,0.023338455201673654,,,,,,
CD99,0.10909033111920155,0.02607076837748904,0.04724790250620491,0.013304212180171625,0.006333876217577105,-0.03587270158030039,0.043880397223132535,-0.025263804976008598
PDGFB,-0.029930547374996466,0.053145009149236054,0.01997535644078222,0.04422956899535906,0.04259955682660298,-0.054976568214724054,0.051404339712946806,-0.01887078388476317
CLEC2D,-0.0016291172675760156,0.03806757970539207,0.026106026776851615,0.008325058429663608,-0.04373056625775571,-0.00650664743447092,0.05807263659195986,-0.017160403149960098
F8,-0.033805049241303814,-0.04179076950762965,-0.012473755033187095,-0.05332632722157336,-0.00879226391426203,-0.002277530659384689,0.042487597752386176,0.0005213736846296737
C3,-0.053073590327863296,0.072071608412555,0.01139951646202657,0.03700467462880518,-0.08688963060899008,-0.017254395523339166,0.011134884223120587,0.011449482744846747
DLK2,,0.0361978793250741,0.02251538998837294,-0.033922761050300884,0.02391821835149725,-0.018984465622941114,-0.027743933875292955,-0.017927702020000873
TSLP,-0.01439970764642587,0.01890229072377419,-0.017504872870332467,-0.018781402036832595,0.08254063319015523,0.007326347879517115,,-0.029926665848630195
OSM,-0.013740391061855657,-0.004334312765967269,0.03415103343804206,0.05766573657727064,,0.005111605185016705,0.027444512907816118,0.10476454281959426
PRND,-0.014613257793494915,0.03367068644572158,,-0.014367566971092314,,,-0.03256360181380062,
SLPI,0.02895004008268103,0.038434268335003005,0.10542978794213309,0.012465155928710808,0.14456148095805627,0.005377106606094378,0.02792530516333484,0.04584356509517909
AFDN,0.06139215376022198,-0.0016663440557154335,0.016862019991563715,0.03113900455882579,-0.014843178463778492,-0.035673080216237066,-0.013220507243261351,-0.021306720878272668
ULBP2,0.02593755315381332,-0.026391607224304597,-0.017520786482003045,0.04970977148198855,0.06915605560335554,0.12118945124228991,0.010092886471562066,-0.004386405193134845
ICAM4,,0.0110478625374856,,,,,,
TDGF1,,,-0.014985310389663881,,0.0765999550441565,0.02504914019513603,,
ANGPTL1,-0.02564186882812173,-0.006179070949224972,0.006757624950247243,-0.0314501236364982,-0.034699101134107464,-0.048225203575161364,0.07834439302407355,0.05180464276293478
LTBP1,0.06585695569239261,0.00464046584840224,-0.0062621239571488815,-0.017559500549138837,-0.012946405649395443,0.03866220614345045,-0.07343225593250935,0.005319865799119243
NTN4,-0.0035500893654193655,-0.03223966270038211,0.03274278788746926,-0.041035901605353656,-0.018755965483736498,0.0025319700294181807,0.013737883163341836,-0.03964862260581628
APP,-0.031428065715353705,-0.0026273058905497164,-0.05243072684031158,0.006035107570826986,0.012906374522723993,0.043989719088092544,0.06971832392318696,0.010774337882382464
RIMS2,-0.01461325657974847,0.0019073880757471502,-0.011129752220904572,-0.0037986217587587063,0.008834665370853317,0.05459169344087476,0.00776759731755658,-0.02364694283420309
WNT7A,0.07562206283855893,-0.020322551686947427,0.018343826696828325,-0.006397000624878102,0.025667658662338964,-0.015388826088560589,0.009279407097182613,0.03674452558288343
GAST,,,,,,,,-0.019397490113316092
GPI,-0.0016720214462984874,-0.05640856217952916,-0.00335035449203416,-0.0632847802703955,0.006881752857010386,0.02261025663721151,0.011847885844923264,0.030920283580840917
IL1B,0.007089458268130571,0.06842596088738903,0.031113255601665755,-0.03345424580499005,-0.028128779179363253,-0.046292665895696535,0.06191680082017144,-0.05141077807184472
HAS2,0.028010313792432004,-0.015337989099951712,0.041892679815911264,-0.011089813541071867,-0.01575152370027032,-0.002004210854472193,-0.0301491106765815,0.020430649018740085
IL11,,-0.011345265460052998,0.0793393363061217,-0.004650114955973506,,-0.029118115497493564,,0.028625120820294826
SEMA4B,0.070029370731574,-0.03377390480288528,0.01794583313057934,0.009621025266622193,0.015690309896269992,-0.0649852872737184,0.03240803542075569,0.013396151941784843
FGF12,-0.05529293147620427,-0.03795714451470471,-0.0412221364694586,-0.003795373374134662,-0.017680549022067477,0.00883393159576826,0.03365573488110083,-0.0073004879513854214
