,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH916T1,ZH916bulk
GAD1,-0.04863121131578586,0.08726176519260989,-0.023581912241037683,0.0016959538912452198,-0.053610715449501016,0.01369653665414237,-0.00849160809784461,0.16883607914939525,0.045583009901949335,-0.006431760834855134,-0.004605196227122832
COL14A1,-0.0036762716964475386,0.04692986932211438,-0.0027450408828705855,-0.020891562010949893,0.032694581978004365,-0.008480393687072214,0.027149505606887833,0.038759834798119536,-0.04542518167267618,0.009547546150372491,-0.0463731739548324
HLA-A,0.10807440453456403,-0.05980492437746656,-0.01810176763796583,0.008020098176698376,0.1497349370813336,0.024759702907528977,-0.037198904536193206,-0.057795221426861144,-0.00573156677722568,-0.03382476053699739,0.009733120691244159
CD5L,,0.09761105598408529,,,,,-0.027390069593345584,,,,
FGF18,,-0.01844317424624556,0.03180845247855198,-0.029078322161301313,,0.039122199850766745,,-0.0142644018941396,,-0.025949290319019155,-0.032081778332343304
ADM,-0.0016549989142866253,-0.012989458085788868,0.04366901450328539,0.052619077900350926,0.04214440768325519,0.06736605828587125,0.009633958772060178,-0.06129226121284386,-0.02021669183011905,0.05707077876828257,0.025435396061088675
CCL15,,-0.0237301828787489,,,,,,,,-0.022505817479157635,
GNAI2,0.036529305665597055,-0.04141855726036446,-0.04932656501325633,-0.018564240837130295,0.13163971419668583,0.041338115765116756,-0.0866720835929631,-0.008038743741505304,-0.0004656948751920371,-0.0328244722056103,-0.02077347855533571
HDC,,,,,0.08585210484612894,,,,,0.03897561311584131,-0.023369251582549135
COL11A1,,0.05713093371432405,0.059633139474836845,0.019541064340761104,-0.02100422914092744,0.0026449701876113453,-0.03324703132198397,-0.03353202230905542,0.04369715670682043,-0.002453657103826988,0.02650904721562767
NUCB2,-0.001790305539478888,-0.024881564937336904,0.02997526605594175,-0.03425490133865926,0.09712452665646006,-0.006957218718800109,-0.056658898958747345,-0.024142660346593504,0.02604799953350912,-0.016869516759637285,0.0005834698632757488
FGF16,,,,,,,,,,,-0.023027359450884504
CXCL1,-0.0621713870843202,0.012443304006840497,0.028852384618536137,,-0.0018936714375097682,0.01854250714610358,-0.03736856099619269,-0.0155838171013006,-0.03416917300579334,-0.05661607482705777,-0.03923239244035673
VCAN,-0.023079992035165208,-0.032938729003817765,0.023188621050582926,-0.0052699260171305455,0.07135853755634118,0.012339860379413013,-0.014253185239522207,-0.005508934990523608,-0.10928795536580076,-0.02269675669923308,-0.026956866453848625
MMP7,-0.042070313188458615,-0.0646133854156692,-0.018003307577729513,0.0035694824789806187,0.06316895317510776,-0.017478872118097243,-0.016118663282291616,0.01316807032935143,-0.0651330577501631,-0.0340145214640562,-0.08464805609554071
PTPN6,-0.07209557357076676,-0.05601487187690438,0.026727855239247963,-0.01450181979576837,0.12120880734204582,0.024103160052989354,-0.07555141799439946,-0.021730576710856254,0.03432121594590711,0.056943923541108006,0.027154264274440416
PTGS2,-0.01615755268440639,-0.04718874810594298,-0.032428000242377734,-0.007328892873840447,-0.07748329039299479,0.011950751428110676,-0.026285448880464152,-0.0362003106204238,0.03657854126482805,0.05653595108357524,0.07086844470053055
XCL1,,0.03806818643953342,0.012856456989580897,,,0.0433807065017465,0.0291033973373041,0.0851880078868026,,,-0.041589817647309874
CD58,-0.015984081696506607,-0.02078839222026159,-0.012740347139198686,0.020119395649501964,0.14828194018855323,0.01282128282475928,0.008735640621423076,0.02843539400568816,-0.07679686206180282,0.02605395420743047,-0.037583278911189726
TNFSF14,-0.035894158018168636,-0.022506242816608072,-0.018246382558927205,,-0.03012105063196774,0.02902374496173173,-0.03463197664309815,,-0.04411302558734166,-0.02262164417570155,-0.05835632427561635
CNTN4,-0.03571350391668417,-0.010378127161550604,0.015539492678747092,0.012696266318859869,-0.0445418292316272,0.015723269686697475,0.02338205860197343,,,-0.004561477798613409,-0.030427859354134435
NTF4,,,0.06392824459037376,,,,,,,,
INSL3,,-0.020009307258550456,0.07300253080403259,,,0.006781401134810256,,,,-0.017408795489243012,
BTLA,,,0.04648036950889533,,,,,,,-0.029797114450284677,
MFNG,0.09848476006817312,-0.008365383047602412,0.0247381635915712,-0.006770394385500949,0.0907890624266277,0.003989027523545896,-0.007631785886876922,0.026792362411483254,-0.011777327868226313,0.02903164422540696,-0.037156881289446934
ICAM1,0.024507268970791352,-0.05578821488969644,-0.024938652171252598,-0.06765071166418876,0.11817584245453568,-0.0036577702337522227,-0.010960667094451934,-0.05810031236274777,0.02361655801429854,0.06646445498148963,-0.07879339311779292
PROS1,-0.03143999379610171,-0.015430842296334181,0.013035685937614375,0.03129033399889706,0.11826962785687248,0.015266918916663522,-0.03458401895546217,0.024166259025573518,-0.02372710767084985,0.06942653734242808,0.013760032645364687
CLCF1,-0.021571207182995288,-0.0006632114620006117,0.030197786705704954,0.006567059504769308,0.03423649823586314,-0.04083496500382259,0.03817543831147825,-0.011147599977483116,-0.030885276261254976,0.05747639521919193,-0.05604356213082021
PSAP,0.02312147109454821,0.002063148379104006,0.05375490678478107,0.011256406346716982,-0.06930678732171204,-0.029931248760626358,-0.0023960078056206426,0.0020920845614750866,-0.09051315990479705,0.04783028841096448,-0.07821761660216449
EFEMP1,-0.00367637985423799,-0.0831972778904262,0.05430248355240682,-0.009078542941581232,0.09284360730791287,-0.04629701703732018,-0.031027851492738283,0.03901180305918881,-0.026275289665967812,-0.0006159257740697035,-0.017066441978967437
C1QTNF1,0.06664019678209684,-0.025535731413830833,0.00794334897120932,0.011827470018545777,0.1169718228394504,0.03013355434544046,-0.05837701991245209,-0.02435019532728911,-0.08744794496902931,-0.01813086803559874,-0.020147608980712686
ALB,0.04447857973805799,0.00372903145496383,0.005016353288976378,0.04957060144329077,-0.03200747860515525,0.003595052568097631,-0.03779258025810987,0.045439256167669154,-0.028597932531096826,-0.010949122338800587,-0.0013020192227728977
CCL13,,,,,,,,0.03635000062572772,,,
EFNA3,-0.016292855710713858,0.02042382489727253,-0.055504020578747246,-0.040785852791906434,-0.08616935038217637,-0.0027554153345398275,-0.042505919102158805,-0.03784607650961408,-0.018141590783124186,0.061181988346795634,-0.01940923627563906
DRAXIN,0.11325798249330174,0.03812270350072104,-0.0013467439328588193,0.000997029089376174,0.10172110030773844,0.04967540385364039,-0.022066142100384652,0.01646435787427418,-0.000335133809649395,-0.01683439702973876,0.03905374503212973
RAET1L,,-0.015587444682541486,,,,,,,,,
NPTX2,-0.0009714912458034015,0.069376450166863,0.05198270198951942,-0.019941569378042492,-0.11464250956257516,-0.013899548041242864,-0.06861030118046461,-0.02994751822464867,-0.04400083183772098,-0.024822756761601582,-0.02860167364884881
FGF11,0.03598654614085905,-0.027427681631144934,0.025954299996768505,-0.01848956058770779,0.07242096607549255,0.06463615843301874,0.006646792305480366,-0.028625346206225588,0.026774801686463356,0.04162955133473079,-0.0025778055420805778
CD59,0.06620689856998004,-0.03198858855576271,-0.008214373360276838,0.017322154155997877,-0.08184724520309443,0.019607099012375027,-0.04867494908291124,0.041338700307396455,0.0301780680564966,-0.027692868162409696,-0.0067212209295198595
COL9A2,0.04249514437356383,0.05022663485373723,-0.005522978550111508,0.04013078961684634,0.018702306488901126,-0.02265556859764846,-0.007290822612418942,0.044975828350513336,0.08411055064174545,0.0551591460667496,0.02321174762575767
DLL3,-0.0189286835728404,0.04755543850242817,0.0026320424958199357,0.04700967424182626,0.13684614497612413,-0.035411427987895545,-0.04050772755690253,-0.016664264603130533,-0.05530191855662287,0.08635041710556987,0.01910425927900704
FGF5,,,,,-0.02548737502865912,,-0.015502163725195398,0.017820285091849717,,0.06369167073997187,-0.03950103298887507
LIN7C,0.037711346329192784,0.024989150101925973,0.009261352013679986,-0.0041298905751321995,0.01634485793480548,0.022606274727363103,-0.0249857420679205,0.024715936483406364,0.039940903167149086,0.07474954304576033,0.044832333243887044
GDF7,0.004694585970526393,-0.03675905616917658,0.06607779752374397,-0.02461734832298686,0.07379556766842438,0.03816327657503628,-0.02849538813278626,,,0.023973101180558395,-0.03572301634661473
PSPN,-0.05080888559154675,0.0075108099425187265,0.04279396539584313,0.04101602365500183,-0.01458257737717443,0.021751009667826535,0.04849877854859615,0.05224561698251692,-0.005622350481102155,0.07741253853084219,0.0759599589583802
ANGPT1,-0.026876114369678485,-0.018905327741528567,0.03813864956225986,0.0801216294510887,0.07857278306446139,-0.036129490288321575,-0.027784684691151203,-0.04318970809702822,-0.03178011581534833,-0.003720520962792084,-0.023666081846649426
PNOC,-0.04111356638639514,0.06386116780404427,-0.04054012796732153,-0.005690899548540668,-0.07384763049320353,-0.0017416218062326482,0.07885847814383795,-0.013004533514630018,,0.07143341967953021,-0.03789451694972775
L1CAM,0.0075859965267469865,0.0910965007105573,-0.035189017491292975,0.022778912514295077,-0.06507410464762471,0.010308425028814691,-0.0009034190924690367,0.012283452778728086,0.28143794892839874,0.02944473216734544,-0.043535616432476845
APOA1,-0.03356158162316296,-0.022725606423252817,-0.03490867899687142,-0.019388051836825255,0.0696439992393372,-0.02624528734836688,0.014197568799929814,-0.021902036911938438,0.033239092619883046,0.04994964259584209,0.03869776055989209
PSEN1,0.017790012916913997,-0.005119334642715372,0.01010709764553772,-0.0030765149129249906,-0.017774432094525904,-0.037860801111369725,-0.03206978430388396,0.09792530640683934,-0.06052615959195499,0.010521314299574635,0.0324104617902508
CALM2,0.031789296755787275,0.05078316368456792,-0.006892287022620374,-0.015052667561399507,-0.15684975009494256,0.0006869871767222728,0.04424203614171415,0.023604464642276092,-0.02353398334081151,0.08349868836632532,0.024390828771009794
CLEC2B,-0.11024669541913576,-0.007382327294747903,-0.032501824331618745,-0.006415553291109329,0.16200313194896088,0.037519625644173445,0.0035849331819335175,0.03689586542201531,0.03223142508111605,0.014078905300284585,-0.01676912788835031
NTNG1,0.010454185371641507,-0.028704443278720786,0.027473035703304526,-0.0355117228452618,0.002973466086925647,0.019012089336987552,0.03342609454006094,0.10809741359911965,0.02514874013870349,0.09888047259956989,-0.02567316637019696
LRIG1,0.05394953447120984,0.017694852592521477,0.030880430053895534,-0.0059246203328773145,0.053581409357593944,-0.017709556979742004,0.02739048161772151,0.026852121710414057,0.04727667435908444,0.04975528966042708,-0.02834888004754442
CPAMD8,,0.0365786842578704,-0.02651372003527486,0.005604933985800946,0.1147152526569592,-0.022356523994939644,-0.01949185889228538,,,0.006485324348034801,-0.02533029601689256
GHRL,,-0.03242222388574651,-0.028864874799056257,0.03315344294386955,0.025059232367528602,0.012419630006385936,-0.017289345096136794,,-0.05166497321609406,-0.006924142004200919,0.02239914191621522
NPY,-0.0627381877060372,0.00979850843126292,-0.006530050254670501,-0.018598690657906397,-0.03962916580580803,-0.00637725638736883,0.006370068923366002,,-0.006224332493370228,-0.03891252689212269,0.04225237965303296
MMP2,0.08514526616174133,-0.010850671204705993,-0.027845834036677997,-0.03644216812820228,0.132597535988844,0.0014839598814673151,-0.03567272958538931,-0.008939661650970607,0.01955151041985245,-0.017002669908830967,0.022047883571184514
LHB,,,-0.02309144782763366,,,,,,,,
PPY,,-0.02628351206864696,-0.007677382333083714,,,-0.016338981886434647,,-0.012028613598716032,,-0.033195371678357934,0.059913498092644714
ALKAL2,-0.02821783949095289,0.019238044045599825,-0.02275596510717381,-0.015624574029326595,-0.02614253176341423,0.06093133404826618,-0.06096962157898372,-0.017209561355948554,0.004052042771865787,0.09303517667542643,0.041857737263923445
CSF1,-0.008770950639903597,-0.006262033084077241,-0.007433854530547257,-0.018365074566721505,0.08581590736852689,-0.009212594045874604,0.01704246665676056,-0.017188056842050197,-0.04661904609451916,0.09437228623753859,-0.0353288309684883
SEMA4C,0.018725471481168793,0.005586196855350667,0.01616524191757228,0.002045120130107341,0.01771787410408485,-0.010039958929364181,-0.043319549783493255,0.016333517285784457,-0.018561640578287582,0.08962777638961629,0.026246279939018027
BMP8A,,,,,,,,,,-0.012276499017481023,
ICAM2,-0.062439963043067405,0.048529955692604806,-0.020850342524156597,-0.05014390767701888,0.12198569321768295,-0.029823974948860712,-0.016039707099073056,0.05084574759921986,-0.033848624519986735,0.013279454671858969,-0.05336710954196487
SYTL3,-0.017529473477679577,-0.02573766851924082,0.03786704629577426,-0.022535963413597513,0.054056017177219425,0.012497643480827764,0.003249263503263222,-0.030145069311270808,-0.042115980289589953,0.06606085411765618,0.046803351904123595
IL1A,0.026898890783174152,0.05281990472919389,0.0551630903311208,-0.03520044353742152,0.027846679354868373,-0.021220104985349403,0.021773071543272186,,0.06892579229584779,0.053895153691631566,0.058444102488205404
HLA-G,-0.03414375611681924,0.03378592571439523,-0.02438903737397313,0.019812714909464922,,,,,-0.013304262073545481,,
PGF,0.03323444757815149,-0.014999179574349271,0.05798469488568175,-0.04632518399227716,0.11984531861633968,-0.042027351580453086,-0.025747602742706623,0.001582530801358401,-0.04106889479504901,0.008680783887163113,-0.03517675410863818
LGALS8,-0.0035864315238963323,0.022821348076054994,0.0003517447671456164,-0.01392554326088584,0.06402998043948167,0.022504048852674985,-0.005758358551650815,-0.020242293853337187,0.019495153821211406,0.08751449376548194,-0.09377555423857946
DKK3,0.02889133386340936,0.015487218987922572,0.03972148680300929,-0.023068788911655664,-0.08131487913641867,0.04616567116558908,0.055757985938079936,0.011068153268446684,-8.536212768997686e-05,0.019439225131510716,-0.0022263397618120717
COL16A1,0.12412605152262268,-0.01559343962509641,0.060264654146835996,-4.5915397418641666e-05,0.014004551493330544,0.0038418963476211194,-0.0154564762601802,0.07512661446637199,0.030822307149760225,0.03323589874604742,0.10065925180034717
TPH1,0.052971625539728895,0.11835557711379956,0.02755955006686563,-0.020146150041032197,0.0013315162270300799,-0.030333399539234095,,,-0.052911509634937175,0.0434633657331966,0.032566256466843725
TNC,-0.05063176311306225,-0.06904676198821869,-0.01943226944751086,0.023122875851014697,0.14148603511345442,0.016965928337660884,-0.05317676219615996,-0.039654564818645224,-0.029015937489382516,-0.01232415865085263,-0.045716022386553576
TNFSF9,-0.04051962772068499,0.04873031572044217,-0.001154932985086365,-0.011117636349454762,-0.0488219256979373,-0.014894302037968437,0.01877039274322436,0.07999158106789041,,0.12050519852407011,-0.03165061006546755
C4A,,,-0.02737625134361254,,,0.03663455051272897,-0.018655729213186294,-0.014264409635027467,0.0013388618679965791,-0.026172158038409152,
CNTN2,-0.0526533961545419,0.04094043321256682,-0.04601734884976075,-0.011288436962293045,-0.02044891111673834,-0.0036521990182414115,-0.02955775204397083,-0.015103734094703012,0.008703387827716607,0.024884719258581513,0.004486986714827546
F7,,-0.01718119173622017,,0.06830618477443867,-0.005239787438759902,,,-0.01300453533949052,,,-0.03130967731122678
LUM,-0.051410052641124734,-0.023702643792585087,0.0007020032192505869,0.03145313518857551,0.14755930541452952,-0.016138857481470075,-0.05249482506441209,-0.0028778396739219097,-0.0012168553152376328,-0.00890410668658276,0.003514924099255072
BTC,,-0.015587438189869806,-0.05337631814756661,,,,0.04774505719502902,,,0.014900254945220006,0.04589375327665253
APOC1,-0.06601464295865182,-0.01209213374155631,0.02599731827177026,0.018337647518644407,0.15144891108587819,-0.0377525400559348,-0.04191440494446849,0.03091330102813898,-0.16521049061058918,0.046011628659868686,0.0773634553773151
PKM,0.02295006014511786,-0.06264021923174133,0.01160343937603168,-0.0025844611761642084,0.02556157990816565,0.013327557880581353,0.05827518171988817,0.0006314973503561943,-0.03623717049045192,0.025605066681645333,-0.0473575408542651
TNF,-0.05259814209177533,0.05831091772455487,0.03771939954416143,-0.04298519661990073,-0.02249622180005048,0.015310246738505971,-0.00874706001914977,-0.018512139573038208,-0.0807517591790485,0.020056907562177182,0.12362402577758709
GNAS,0.007587762052928527,0.032307140426363054,-0.024565385063082427,0.03042400298311,-0.050383420175561855,-0.0071455302701581,-0.00609121679991141,0.0012097058910896655,-0.00735026352911243,-0.043750766682682574,-0.02235709117707161
BMP8B,0.01010470272191529,0.0035899051924725665,-0.008672979143417553,0.03674971004164476,0.05607901670076056,0.00398040912814821,0.02568549176094391,0.040372701820762316,0.06627117368644793,0.024364447946957003,-0.040964209939626295
LIPH,-0.029536819754271897,-0.017611337980232768,0.05877053109853849,,,-0.015616743895839832,,,-0.040688607428479316,0.09259960701896033,-0.03885662183127804
CCL28,-0.0215883985826844,0.08317583490572628,,-0.016888977672369732,,0.023235336380842984,-0.02317331221910893,,-0.006464375987207029,-0.02147698753871053,0.019752329909281215
PTPN11,0.025274964180029225,-0.025585049240127347,-0.027331379015696114,0.08767148795252722,0.0006636694672006837,0.009382494502705084,0.003502982020799241,0.010544337092120064,-0.017781811363724902,0.008441518079794957,-0.014125515435256326
ADAM12,0.0016514104900813707,-0.03985090083602871,0.007143608092838463,0.015147423598002032,0.11717454061438323,0.05257931094375522,-0.03979779121659329,0.01715813056270422,0.02980118207511032,-0.035825871059495695,-0.008041057663420921
EPO,0.07961563028457665,-0.023663912167549112,-0.01711016256747127,,,-0.016338982599634434,,-0.011824225343104204,,-0.022838991339618517,
EDN3,-0.02979446909328731,0.014118456868374025,0.0009103080941339797,-0.025095846091672206,0.016679382029510567,0.019234168760621263,-0.02776262661643009,,,0.012745830947443762,-0.025416721165019227
CCL22,,,,,,-0.006971545786015452,,,,0.09740259787326767,
CCL2,-0.043397690266229874,-0.06446096304420157,-0.011550313041927954,0.07220827563965894,0.0009492488919927372,-0.008256873971173402,-0.07753254681864319,-0.004537845506213851,0.0011426227337292861,0.04910864194317246,-0.11360779746882495
DSCAM,-0.018759245246144817,0.008176321926252495,0.02690735121661133,-0.014186208852845706,0.05116223456383769,-0.010939325367429474,0.09773773914199964,0.07221859662989598,-0.05203184422257318,0.09604101905934498,0.05183087323643372
GPHA2,,0.014903482685296605,,,,,,,,,
ANG,-0.0754289772704483,-0.05183888752258017,0.00635292843999023,-0.013056430942957662,0.13195716235505475,-0.002435519483974766,0.006170811381918273,-0.04564304194587568,-0.06683016213016076,0.009314880035400189,-0.023060860199880476
FBLN2,-0.007324762477329818,0.01318403600371918,-0.03118869315873961,0.010198713579622634,-0.017094356449256155,-0.040899849748218704,0.01874712951318442,0.08724107017447114,0.06876409580689448,0.022884513445129102,-0.01583742558904645
VTN,0.1141139482327118,-0.012680898946816985,0.0013823705039542268,-0.020146143453222964,0.10254566820831597,-0.016180929322270853,,,-0.004183358093090315,0.0898697950482192,-0.01208978265035998
VEGFA,0.017355998684029803,-0.0123769582522959,0.019435725007641826,0.029746064318797796,0.035080838218572136,0.054096114227889576,0.05106716071147622,-0.010954852811716655,-0.042730086632250225,-0.03818913509616123,0.010108285838604946
F10,,,,0.020426159353769312,0.025108328006630532,-0.01791534127855689,-0.025457987765017703,-0.015841761854790748,,0.056649353837370874,-0.032081789880581885
SERPINA1,-0.03350057999026461,-0.0820788161262873,-0.01992757950400549,0.0026563088446729046,0.10213366258667061,-0.010877549492612016,-0.03923541167837527,-0.009327746211328192,0.046055399288002515,0.041572778198394805,0.02333077007401464
VWF,-0.006063986365591517,-0.035103072053240376,0.010225993668105714,-0.035103852554231,0.11617575536822645,-0.02919477800724092,-0.0066362262922729605,0.014065683012056384,0.029405806461963398,0.0008326468463066872,-0.017813654678800524
GDNF,,-0.027580630984524564,0.03193124659026515,-0.03135825341952858,,,,0.004274731645031692,,,
VASP,-0.013857039735620103,-0.010415745597422232,-0.03431587307835817,-0.021067606036464986,0.10226937296367436,-0.013132564624552276,0.03498916247449647,-0.016247564602559095,-0.03798517097835292,-0.022460305532630547,-0.041867406433998264
ADAM15,-0.059555614543879566,-0.0293360344997869,0.003871524022990328,0.0038375935722213803,0.034950166596068026,-0.0042061696100668166,0.05359869158546115,0.037430623545058946,0.015670458895032175,-0.009197449359391475,0.02289858637590709
WNT2,-0.02510259632291228,0.03870164512315605,,-0.021976628951071338,-0.017400277737183584,,-0.026245487981133356,,0.16494288513070487,0.005665682630642314,0.0838093358683997
CALCB,-0.026273708719185038,,,-0.020420271581938435,-0.025487374751679524,,0.10247127590148081,,,,-0.023343376856841708
OLFM2,0.12233964540483833,-0.0200387462654713,-0.03228452193387411,0.034722865568303764,-0.03128678352739681,-0.0038048836897220197,0.02532816153141102,-0.013159604822312853,0.06517684879882565,0.03648082515961715,0.023607504466686427
MFAP2,0.1059482862723875,-0.0013426579995888708,0.031213032122957035,-0.050546871427030904,0.15258843658273613,0.06184119126430652,-0.02042608441070906,0.03879216280867525,-0.01858753980419817,0.03127593046680851,0.0315462215350095
HLA-C,0.08717843862371158,-0.0005519838168069816,0.054861981574629924,0.041321719635488495,0.16077664739141254,-0.015334102202415208,-0.03553702245853867,-0.015887327358065396,0.08477051142405749,0.0358183723827357,-0.01926959633274295
THBS1,-0.041017426608692266,-0.06053663034525163,0.03379550723142118,0.05180685667908729,0.120101750811114,0.008869156835822224,0.0059770282254184015,0.03593415441053181,-0.07547417151418787,-0.03425280629343755,-0.05710787720756468
HSPA4,-0.06130975004765443,-0.024119808306188675,0.016078165296055075,0.082327469485981,0.03507260843898545,-0.03190112610722384,0.040541970299061154,0.02489850909981742,0.014852624775779562,-0.012344799724470253,-0.021955371801510817
LMAN1,0.01813718122352276,-0.0029421822850803398,0.004112805886958241,0.005641959896758807,0.09660457069792894,0.009870151358645404,0.005779009841867067,0.04711881758991904,-0.1369274816335109,0.002821149301699364,-0.0945604494518897
LYPD3,,0.023995313786507697,0.06762312600515197,-0.025319627229569635,0.00064544404201318,-0.02287588986317151,-0.021143091186016566,0.0026551125949306315,-0.045052511007111225,-0.011482595001865588,0.05537074227018142
APOE,0.046737627000993556,-0.04454208873069542,0.004832370859661808,0.010068679197504852,0.056273471132000534,-0.00853455536187273,-0.060182856381325284,-0.017284214174999094,-0.10840923332105086,0.050283584774484934,0.019286658802950774
SOSTDC1,-0.03179017499974289,0.04241193983612426,,-0.01822942613633739,0.018600645874357783,-0.025209058893896134,0.05139267448866487,,,-0.01460027297550898,0.026347006521268486
ANXA1,-0.03218496445712034,-0.08903589068357286,0.07780238486361359,0.059899440275765825,0.1335165581086154,-0.03131692891700574,-0.05995852014668482,0.01205060073762402,-0.06509972455161701,0.06527175389501531,0.008208250061939813
WNT2B,-0.02430751366755378,-0.02115060760574791,0.016485186430329465,-0.02429087683563657,0.08235114275072473,-0.00019951920424572214,0.10259631941677272,-0.020332441050925486,0.013593224490574709,0.07641293114742244,-0.008660376570157058
AMH,0.0240320258372082,-0.0006418208211653759,-0.0041707193854783366,-0.036672374478279014,0.02450802880804689,0.07154866139990385,,-0.02902908547117994,,0.008353045890718369,0.06012949544507512
GDF10,-0.024498135082079688,-0.02038326988573992,,-0.007164093666487305,0.008992893766475996,-0.009136966086537369,-0.04181052164855029,,0.014519357219343507,-0.008133355774132375,-0.0392872133798067
EFNB3,-0.029542777976277777,0.01877836624396093,-0.02276861176547068,-0.03891292892873322,-0.011210961017018607,0.04090583159845286,0.03757580978116522,-0.027229659963391988,-0.007976949903091116,0.03127035569996415,0.04127489747185486
LTB,-0.02979446256578853,-0.034711807667865434,-0.014486402678848294,-0.020958335698383485,0.045177039686970906,-0.02842856730677185,-0.010569468283778902,0.04638177003572452,-0.06332806989156776,0.05325487570469221,-0.019369943300704014
ANGPT2,-0.019158797656376146,-0.028997044484385982,-0.03277032224458621,0.012089888739850879,0.15131888576696476,-0.010140421383997022,-0.03207436383067516,-0.03360471491510728,-0.04011351681167196,-0.0022399897551943562,-0.04358801166814435
ADAM17,0.024649349599336016,0.06071063123285631,0.008462461771151833,0.06746061976397115,0.07204357892053471,-0.04676595238971117,-0.046708026644279386,0.006870054871921362,-0.026828517413878452,0.012449587005470426,-0.022973188304675356
LRPAP1,0.0869595166959819,0.0671951181518983,-0.024083333329102674,-0.0010954361098649737,0.04604045746958215,0.006030845579281925,-0.027041295415930748,0.02357072830415302,0.08641126426678535,0.020069360705353725,0.06666346200337282
NID1,0.05841586540531343,-0.03063662292793188,-0.0027790604135059524,0.0009809916899608565,0.18672670317357834,0.025912659718565115,-0.01528407054428539,0.015215487758166285,-0.08061918876061101,-0.05403094976904921,-0.029464773641257953
MST1,0.040550408789359005,-0.022613494155939762,0.05252616869387295,0.010243148150292647,0.07749862014896376,0.044157835255558046,-0.03751462193166874,0.005445626336946179,0.025939178605433606,0.035927490385315446,0.02322167178549281
CCL14,,,,,,,,-0.018238920994593302,,,
IL13,,,,,0.0036085035702819518,,,,-0.006779280074013949,,
DCN,0.01220600640457306,-0.016518882473147742,-0.023541472330545196,-0.010567283967817111,0.12543903374657117,-0.04660782991196801,0.0591031583026716,0.012471646254839897,0.006022784444560936,-0.005371426185408315,-0.03623834772420041
IGFL2,,,,,,-0.01936904553366289,,,,0.024585769504862937,
COL7A1,0.07816872998491035,0.015422909202994732,0.02152841793860332,-0.035917225289923936,0.15865035021365617,0.0009207873848667605,-0.04076776991687529,-0.018985486779979993,-0.007689282537483399,0.010142128413031188,0.00277750712350686
CALR,-0.053627844299368774,-0.03900584365604984,0.0009603518603325371,0.012138164910950357,0.13757641477603225,0.002993766082561214,-0.015434761612806661,-0.02801554364297889,0.055678560031759826,0.019383782689258524,-0.04324741435044175
PIGA,-0.02034464835676137,0.06138187769904775,-0.004986655990378275,-0.03989920726693284,0.05150970225771538,0.014081583522369746,-0.026863316688131595,0.01832495886150295,-0.046669769775673504,0.017208618934237467,-0.02545047837474065
CD200,-0.016410072749648053,0.005986010076841673,0.05509844697210926,0.03534130035464408,-0.01814715340453251,0.006333141216566979,0.006217937080803543,-0.0454202190271629,-0.018301180833481794,0.047130870209821096,-0.032299000939735416
GRP,,0.0121004139288194,,0.028180931038402003,,0.05568878985600892,-0.019432644699292095,,,0.048760157138426345,-0.036413538043965854
CDH1,,0.0011470488497202238,-0.031657637337031086,-0.03154166798554275,0.059892856985259375,0.027000879049548274,-0.0322766660660291,,-0.05039605193550476,0.01250478185246103,-0.024839201069330328
LPL,0.04332801518516175,-0.03201831118981396,0.04640579429904636,-0.00853145371947806,0.12832941933946848,0.07357160362181807,0.03404253850113148,-0.011616997681032552,0.04601195746060583,0.03381465893744363,0.048070245079764096
SEMA5A,0.0321231797870122,0.06587842271865722,-0.0003532081605381356,0.032590169832135384,0.10644752408372486,0.042188984929124144,0.036417208819702326,0.046633531660962714,-0.03347562196361942,0.025767241038451,-0.04825023626235175
SEMA7A,-0.033515651007635656,0.026517320346124515,0.027501808128262743,-0.033976772767552336,0.08138058135588502,0.059498949075626584,0.02485034681070611,-0.013592675916341864,0.05944260526166306,-0.018290932068127617,-0.10571954812107283
SEMA4G,0.057347341530714205,-0.03323617202067481,0.058601942177792576,-0.018527628039049934,0.06853167914103597,0.017534438577447364,0.06594024319792924,0.13407257765365044,-0.05589379187779678,-0.014230565016999507,-0.014022628020496721
SEMA3B,0.0336097643005704,-0.01094030204142681,-0.010583284405889924,0.1004568458703517,-0.0020501770161284326,0.010626018250202419,-0.06191369608104487,0.004556727318815352,0.025558275518240997,0.05309768861483539,0.0029700697965327387
RPH3A,0.015009957926712569,0.06466639581037828,-0.0045067822344388424,-0.005459332649174281,-0.05790682091013872,-0.002030345804448797,0.0462132324881199,,-0.019918407919198505,-0.016027323293811645,-0.03197938526728086
JAG2,-0.06509829525944116,0.003039859288157092,-0.0480418539294137,0.006714823034703781,0.06440406399602149,-0.0063973198544127014,0.04438676240883202,0.03007368478593692,-0.07862731025030925,-0.015344477433449346,0.0009894998624957678
CGN,0.047272860391938794,0.013642476353861947,0.0027116438464938578,-0.03315236882653398,0.10787467718599258,-0.03956427262748289,-0.03573313512681946,,0.007844388141721519,-0.016514105716260715,-0.0439755675072972
GDF15,0.004163817066399764,-0.04739977577053091,-0.024532084247924225,-0.010661039031556999,0.09941077545046423,0.022400152277299336,-0.041178599645035105,-0.036437838587806734,0.059999776568428226,-0.0032219397600235966,0.013466412022789441
