,MGH258,UKF248,UKF334,ZH8811Abulk
GREM1,-0.040460105666873865,-0.023373356271505632,-0.036960120709622825,-0.004849347982520037
EGF,-0.012620382120319979,0.027361014964398002,-0.01365138965091176,0.05347891785435765
VEGFB,-0.025296351690748453,0.0019673734969576405,0.06935407174132424,0.022529692861478646
FARP2,0.07311027836622952,0.040901817942327834,0.008406210597979948,0.00025905246731099346
IHH,,,,0.04953549046748988
LAMA2,0.08213850452556774,0.047852820109519086,0.08181861011409691,-0.009848478603758946
NRG1,,-0.0075189149107970895,-0.038117809736535224,0.052780900096805916
SPINK1,,-0.029418970416330077,0.052779312184689266,-0.041725546086363564
EFEMP2,0.008141781451057192,0.06948435768674485,0.04294232802511245,-0.0064000795637179095
SELPLG,-0.008252424206498441,0.02474083879497367,0.0015626760641362565,0.016819686689433472
GDF6,,0.045588032000567706,,-0.025530826615669203
HLA-E,-0.033434095520590186,-0.02477787606067706,0.013577803618451382,0.004848318211044529
PTN,0.10146106615133213,0.03730004224735637,0.06522463388439982,0.09582981680246523
CD274,0.057097328360441374,0.05919357679731914,0.012677400903408452,0.026357789577798094
CD14,-0.03783147501686309,0.013310217232409835,0.06349227958550381,0.03090286073956268
SFTPD,,0.024595138987488205,0.08698142560022748,-0.005455207792561847
SLIT1,0.04111468641163481,0.009469927700730555,-0.014641197244356089,0.03705688473734539
CNTF,-0.020133365312581426,,0.04215679859540978,
BST1,0.03997015244572794,0.0532209299304633,0.03723662257846093,0.06343052068904259
AGTRAP,0.05701778296598546,0.001614952167274706,0.021799013815738934,-0.002959877232711449
LAMC1,0.060106805365339425,-0.005982825534796886,0.06242723903587124,-0.01832605500962711
COL6A3,-0.033065523640790365,-0.06917219188458229,-0.019611715738617554,0.010095500637750625
FN1,0.038912375911477205,0.023347918497353074,0.02906744108603553,-0.07357072475741018
MIF,0.007656310267795057,-0.015923532231883388,0.06937923670345586,-0.018794724042852196
JAG1,0.0757486522848455,0.02071672957631852,0.055642617462568524,-0.008083102847555512
NID2,0.027457856443886326,0.04272221818957381,0.03442432241990241,0.00150208352802689
EFNB1,-0.05470658650798872,0.02693338351173871,0.013132642834135969,0.05327631051476675
COL4A2,-0.011529588253891597,0.03060014641683423,0.03150408874057248,-0.010409863691048654
SPP1,-0.08827884661453948,-0.0059352236110233325,0.07851160027067665,-0.004713295088046435
PODXL2,0.03890207588817308,0.05063013898253445,0.04093371122177722,-0.014271289639366184
FGF9,0.08382847828265629,0.022398565773195662,-0.02429458716582704,3.0582975099936338e-06
ITIH2,0.02339732041298871,0.08250443644356155,-0.030713154695416786,0.1146970556220919
ADAM10,-0.05728679612829972,0.04534022878304413,0.003618567078436908,0.04756258691490975
CFH,0.004307294848687534,0.03863599186784943,0.026964704703801707,0.008169535853893567
COL4A5,0.02129405203026459,0.04063425891938779,-0.004563180350696189,0.07419232620816754
LTBP3,0.022929712887633152,0.03204438220056562,0.04926656067737346,0.0042523906228273565
GNB3,0.12400057563957667,0.009198047687020913,0.06918459691025193,0.06913749536788534
COL6A2,0.012183593849187515,0.025884206917500135,0.014259954987860476,0.024249221456239242
PLG,,,0.0973480058317898,
GDF9,0.004761758386750752,0.035398128600032545,0.003866310392296066,0.01983560904613124
NCAM1,0.057845913116371474,-0.009590943235047288,-0.028186028877082967,-0.0045242921605757914
APOC2,-0.027946172178777002,-0.04143493474774328,0.04234529792647334,0.05666515060525019
BST2,0.07187897297983577,-0.013475408938307941,0.09070484266264221,0.05652390644133038
COL5A1,-0.029844887802408245,0.021662271529974242,0.030132415737124215,-0.004994954196711224
CALM3,-0.049537094136273704,0.010845678834003943,-0.05213440263581663,0.049918816418712764
THBS2,-0.01162596647280972,0.049478674246787424,0.024201310778472217,-0.006595963690600045
SERPINE2,0.08854930435030509,0.05908818580324051,-0.012828210479127494,-0.015817056351699728
EFNB2,0.023398243493038644,0.07049641227795238,-0.022787866568536208,-0.014013090447981795
PROK1,,0.023450161478591764,,0.075992927789644
MMP9,0.06457971546914647,-0.020203874063630604,-0.008010197087809076,-0.069185201886066
DMP1,,-0.01992028306761891,,
NPPA,-0.00032736555766861764,-0.014232833819762515,0.04979998684064812,-0.007579796423685248
C4B,,,0.020217075596428356,
NTNG2,0.00022690629959984293,-0.010356368717741893,0.09446903509065094,-0.01200358251837719
LAMA1,0.012282408413038813,-0.005301751984179771,-0.036500309949193836,0.016367627714518666
UCN,-0.02388091941301804,-0.02423767606810456,0.02885873526495306,0.011478416267915067
ARTN,,9.875736955174919e-05,0.009676456773498592,-0.03427731585574033
PDGFD,0.0158047047459616,-0.008564638078605444,0.02764989779764112,0.06109805115765639
EDN1,-0.0440721045959584,0.001806109931132207,0.10862191615974481,-0.017087442936259727
ARPC5,0.029599944780683504,-0.0014120623920314895,0.05181127958796432,-0.00892525372391745
GSTO1,-0.08211442175995165,-0.0003750720391582953,-0.05474431274466106,-0.0244248457926864
PROK2,,,,-0.015824900545276945
SYK,0.004156521067068045,0.009763411171814658,0.022396475466286567,0.008318848344442348
ST6GAL1,-0.1060735457147776,0.02633454186417301,-0.0026543276084384057,0.04326192078241043
WNT3,0.04024809701760988,0.024105820223161843,-0.026892913098603234,0.020207579501846446
HSP90B1,0.044272789710754164,0.007892468647283027,0.07146390870526592,-0.05823851880140065
ZP3,-0.00521667543076663,0.005843824755492308,0.028329119174880076,0.07257644140156146
ANGPT4,,-0.015583252688977166,,
NRG2,-0.005486348067985686,-0.026745018070960507,-0.04177065671514512,0.027064060474395298
MELTF,-0.021514934735890466,0.0729920912923426,0.011280646391264467,0.041691746009771935
NLGN1,-0.05604749578378453,-0.003762006754490748,0.03661669035703363,0.0006431370174020838
SLIT3,0.015353085999428905,-0.010991676663109936,-0.005967375723018173,0.07449269433210101
CCL8,,-0.03565752255444844,-0.0037605337684006104,-0.035765735092781754
S100A4,-0.012064585583293437,0.020504919028129537,0.047866198676626164,0.022052653712061564
TNFSF13B,0.011918035911858242,-0.016714036534477745,0.016239054615337308,0.01869490908469743
HSPG2,-0.010625214786533799,0.015604795627510184,0.07742335750286766,0.010088260368743515
FAM3C,0.04961099882098284,0.019706434075131448,-0.07599679710802748,0.01933061151598651
FLT3LG,0.04522675595253286,0.0377982937756779,0.07880259373042452,-0.03988709377078583
A2M,-0.09148165754383478,0.026609774869361676,0.011666952570723099,0.03270519702935747
VCL,0.0631636384708199,-0.013262822697068643,0.04081718432827765,-0.012591903360026135
FGF2,-0.045769586528180244,0.05008867637976938,0.06873848717113686,0.015048156802651279
AGRP,-0.01537468706773055,,,-0.018763789411954366
CNTN3,,0.02563857169231469,-0.03916225492450474,0.04015938651114549
RNASE2,0.01448335057409805,-0.05616741252633484,0.05243783213569014,0.01848095247892287
ADM2,,0.040559755778861964,,
GAL,,-0.02700861689259669,-0.028928650130027024,-0.04375530300514502
CXCL6,,-0.016616630496320946,,-0.04237919420148285
PDGFC,0.06984869621467912,0.05533901223613326,-0.002958656464883582,0.023710026151852144
COL8A2,-0.011148079319109551,0.011981810845620585,0.00916170935615092,0.006693009372965008
SPON2,-0.004306766476180244,-0.01999540124646164,-0.014327950071057782,0.0012918556135851538
LCN2,,,,0.04753992826888912
SEMA3D,-0.02121350056964878,-0.015795059367075252,-0.022148412116044753,
BMP6,,-0.01905633668265539,,-0.019730893266215417
TIMP2,-0.0288614264236744,0.022413050415454185,-0.045091092525442245,0.00010647646543030525
EFNA1,0.0356940755633245,0.03524883935947086,0.024913852186550674,0.040496718100305105
S100A12,,0.007030226328492301,,-0.02008049153865926
TFPI,0.008209294305170258,-0.018897968770298566,0.10306390297785002,0.008079637027609393
GPC3,-0.021735543924207,-0.0023846263850396095,,0.049845741278620244
NMU,0.03403851731894079,0.07192443107156093,0.011914907449334877,0.06746498377553733
SCGB3A2,,-0.00023870308418639524,0.003258716053438426,-0.022726797767788496
LAMB3,0.02670671697041163,-0.01525160460609646,0.03417116395274732,0.03163694438869581
LGALS9,-0.024554381395584003,0.02316812934153441,0.04788396368533288,0.02780549352004352
VIM,0.05621067838062497,-0.02476646008021879,0.09817354094063165,0.0032125025861448587
PLAU,0.03480700189741812,0.06484758078006778,0.033141307749679105,0.061936235785972855
TGFB3,0.10342026788727939,0.03285414846624327,0.07155653320814008,0.026602844725679323
APLN,0.02478016910039446,0.037981046498090976,0.09399996979150457,-0.02717877846837006
SHANK2,-0.01820589547792809,0.02512343148839922,0.024084389431096944,-0.020484063960753075
LTF,,-0.014265330915319454,-0.0349558129137912,0.02818659538794298
PYY,,,-0.018319242741952818,0.0734332879570047
PENK,0.10065531038965388,-0.027850283269877114,-0.02217462341445136,
CTF1,-0.04216762815265528,0.012448672656802084,-0.03339227234758656,0.08875404119092364
COL3A1,0.04404920830674595,0.008452441284704073,0.03945048145570732,-0.00043719071983237346
S100A10,-0.06303132702654779,0.00894501325475876,0.08211046338115813,0.017387530552879747
FGF13,0.01778297382831574,-0.0014727403654524172,-0.009872210000828956,0.037487025796303905
SEMA4A,-0.025871217660535867,0.05373925811200467,-0.005614516051851002,0.08833203686901392
EFNA4,0.09077064202830594,0.04784235986124371,0.05594166854432162,-0.01771013566601271
HSPA8,0.09366540277883821,0.00945147168889719,-0.04914138923180908,0.035384535423421
NPB,-0.03414720536373467,-0.01448009457075808,-0.024659645949049104,-0.036652386995681074
ULBP1,,0.06006908753217431,-0.02044625519981119,-0.024485774045686994
SEMA3E,-0.03857462707626264,0.044183337598801706,-0.0305921380358358,0.05084174034653904
FGF3,,,,0.04016400586960743
ADAM9,0.011172116529727778,-0.024262707507911464,0.019697204420379925,0.03072997816817792
ASIP,0.016572775940354178,,-0.0005179796533969702,-0.01778165677469916
IBSP,,-0.005638434382446719,0.01615735532424735,0.046465148135686495
MMP12,,-0.01470704176426732,,
FAT4,0.029860866133315657,0.056542130895481484,0.013262751267714814,0.05322058363242792
MDK,-0.09455950411920921,0.005181302333227583,0.048919407544856484,0.04691361428485622
BMP5,,,,0.007500009402891199
CAMP,,,,0.028304890920840365
HSPA1A,0.004015552784683545,0.007269027235603428,0.025490915957482842,-0.06562522324887914
SOST,,0.040320649849393916,0.08177482338481443,
SEMA3F,-0.03183141236749871,0.02392512736921829,0.009698871302482516,0.06667143776435933
ARF6,0.05503463405843916,0.0012563462500043872,0.005931574383025847,-0.02177863241205351
IL6,-0.020859029537378476,0.006430414451663823,0.0005173891622733888,0.06275936955335959
CALM1,0.0028616049062487442,-0.015543885861866783,-0.06434869792138437,0.011575301568157587
VIP,,0.042379261154712355,-0.03840578800141209,
NMB,0.033541562087719204,-0.04421848154535133,0.08254236785708141,-0.005001242382623672
CCL26,-0.023721926910458813,0.02671220317567917,-0.0052026084173128016,-0.03712484235277992
FBLN1,0.009143958683525496,-0.02239149215241026,0.0024757428748187886,0.0024766522290536296
SAA1,-0.017380510016932103,0.06906471788504877,,0.04098187475887442
MICB,0.03355917636311517,0.08683737222923618,0.0020561848478684464,-0.01171872498375988
MMP13,,-0.017401479707995996,0.02153806442155683,
F13A1,-0.02388091876469494,-0.022295339065851183,-0.028144739363017368,0.018692586977390874
CXCL11,-0.00872057043111924,-0.021881673965190758,0.0419808045952159,
COL5A2,0.055507657528079984,0.03875185516940588,0.028127639332156666,-0.01722830519420615
EFNA5,0.0808798215960651,0.016650975787967464,0.04804255317596912,-0.006963257518206495
AREG,,0.05780341999305038,,0.1110346578813692
EDIL3,-0.0502343564905382,0.007522288938900138,-0.04622655978911721,-0.0028259329509799694
CD86,-0.016103371509840946,-0.029184727355473995,0.011401362927168946,0.0857492974429402
HRAS,0.015650479377956873,0.06477561068453563,-0.017447706481360514,-0.07781433522871718
C1QTNF5,0.12276780248312263,,,0.01862007869912695
RLN1,-0.015840929705860648,-0.015151196767814202,,0.04368109477838662
COL4A1,0.0022821306876615014,0.014049865726139846,0.04871637263071186,0.006136899413990349
CCL3,0.013443981854145875,0.05708838460290378,0.033923765853492445,-0.022979134279028698
BGN,-0.003239331011738481,0.03530057165583246,0.017600004312789845,-0.024335280035906504
RETN,,-0.020422427600499733,,0.017177518719772144
S100A9,-0.03743047863356173,0.02040779829179933,0.03316358175113113,0.018140188632238742
HCRT,0.012311225162255258,,-0.01229074106658438,0.07627627391809988
FADD,0.021569512128451825,0.06627253360527283,0.054269626749276996,-0.01040214316331332
ACTR2,-0.036112529270432264,0.024257948992234737,-0.0043847567737139,0.0372947684521873
BMP2,-0.029833000794489986,0.04822375004473793,0.024881925704579956,0.06099203419605445
PDYN,,0.041956676510413696,-0.03897650767520551,0.021586291041957747
CD55,0.05050927900436749,-0.017060079436008523,0.043437360200118943,0.026469835656501343
PDX1,,,,-0.016878097915893345
CD6,0.009394571734868105,-0.018046634900043105,-0.023067992261805354,-0.02383999026075687
IL16,0.013386907737573825,0.035476081547442515,0.04090636996332122,0.05932840262901436
LAMA5,0.01085765095307268,-0.006915847415622345,0.053137447095081045,-0.001113656579754535
RGMB,0.02989156586276148,0.021396114683483163,0.059131074728808714,0.02059149963223091
INSL5,-0.01537468706773055,,,
IL12A,0.015160088804518055,0.03256226565335907,0.03408415724517964,0.08608311015803538
S100A8,0.007472739507111476,0.023024914882397326,0.0762618874452371,0.012309572116470007
TAC3,,-0.0022603692323119994,-0.02298040813682309,0.07708998275857461
TAC4,,0.02429945454645766,,
MFAP5,0.015293452608110868,0.06965861824484564,,0.011163835955425097
CXCL16,-0.023197163547418558,0.04105416619247645,0.02728395991226796,-0.03808574756645136
AGRN,0.0731406738153494,0.040139677568664094,0.03491583760643196,0.04176343776289746
COL4A6,0.0870431473188304,-0.020422427963448158,-0.01887241165358634,0.06007631471779975
FST,,0.04701584494661789,,0.03373714272627817
MEGF10,0.0005096520901654535,0.007720980021046712,0.02483413473077163,0.08484220120027423
C1QB,-0.07599658748253393,0.023830923163448314,0.04739894449894311,0.0563118955258605
HLA-B,0.03953948591921796,-0.0030219839229246896,0.11367614174019944,-0.026457228651381098
PDGFA,0.035220346296797884,0.010297237414601633,0.08322433017774424,0.009118996651242349
LAMA3,,0.06198543396355086,0.028209042698824287,
DKK1,-0.015840933653004513,0.033184766237231926,,0.05738601122760314
INHBA,-0.019761550526234718,-0.02199071343570557,-0.027565154266800198,-0.03491777941849135
IL7,-0.023561986640512334,0.09128146645433464,-0.02238163188511456,0.0305124903644351
FABP5,0.00918699186584127,0.04874516495998912,0.04754924379438803,0.013901499243738845
CCL4,-0.018539229117042352,0.06366672172472317,0.03637286536158514,0.031209626893226733
FBN1,-0.02298516602942987,0.0006240308369459066,0.048209667456264475,-0.0010773404129519604
TCTN1,0.030796307150653405,0.04185775963260809,0.029959287960571637,0.05087075859906146
NCR3LG1,-0.01880302494728827,,,0.022346492813889143
BMP7,0.03837074991675382,0.031783762546369665,0.06691141723050711,0.04311925601288969
NLGN2,-0.010414305618940642,0.06938520512185736,0.020006880877576422,0.023985347739212834
CCL25,0.015334753269076382,0.16954551734052167,0.059310817122397205,0.0033614388456515423
NPNT,-0.03134000323848458,0.05796404825736745,0.030973139169065876,0.05643525792517151
KITLG,0.020909440903444734,0.023954666883354032,0.01268158689539167,0.06351859624348494
MADCAM1,-0.015840933653004513,-0.03582276140746893,0.021431389300946513,-0.024485770524334653
F12,0.010496753459907552,0.06913003274251793,-0.027240260788207647,0.060000228369696894
S100B,0.07055725034193928,0.023048536491423396,-0.08932526480098767,0.043613432057591585
IL27,,0.021987425096941106,,
CD99,0.027997682497823372,0.0525243047684304,0.07864905596453704,0.02693306048200213
PDGFB,-0.04223057476429798,0.02168880040861326,0.01839864333374712,0.015819184241361025
CLEC2D,-0.03295040894015748,-0.008050224608210246,-0.02198892802143271,0.09163268726382731
F8,0.0522269622804862,-0.01685434214763337,0.01183552066813005,0.0774600619069087
C3,-0.10865760098637424,0.015903150066391987,0.0037329516868539092,0.006050424141198602
DLK2,,0.029745723183368628,-0.03001068759418421,0.032729607647204555
TSLP,-0.01560944097847713,0.007205403566552486,-0.026048478114251206,-0.006183538916713519
OSM,-0.01489473457153599,-0.02883734955758535,0.06851121676083743,-0.0035774284984866496
PRND,-0.01584093167943221,0.0655104807392169,,
SLPI,0.03142533026788389,0.04414063951345757,0.011062534506117546,-0.007526003127315687
AFDN,0.013189650539781038,0.028178345695168996,-0.0007489798707447427,0.007818009043442082
KISS1,,,0.11476595219888544,-0.027890631703026848
ULBP2,0.034341444626333116,0.0021980042250740344,0.02211641011101638,0.02299585852989277
ICAM4,,-0.014930700685063239,,
ANGPTL1,-0.010394020328300555,0.08981004843330465,-0.028744782013868344,0.04579969327260019
LTBP1,-0.008525827384304465,0.012983695795198636,0.027890443590791965,0.03632497459503368
NTN4,0.0268836985439956,-0.012446770187950606,-0.0013556513119530873,0.06473540665440895
APP,0.1100527206014482,0.1031771003120418,-0.0333669605590194,0.03766911636533411
RIMS2,-0.015840930363717757,-0.034343328002838305,-0.046990745111401014,-0.008376568367508141
WNT7A,-0.01629463633326393,0.09427705902086002,0.03688190564396421,0.03240078342316535
GPI,0.04642385732184807,0.007224438513161878,0.04371215342450122,-0.04705520228336838
IL1B,-0.019761558421025182,0.04555276723354188,0.03759208425187548,-0.0324724544299489
SFTPA2,,,-0.0177495956102184,0.0018314177604327928
HAS2,0.05422495759599434,0.02324318248097097,0.026852594135659644,0.02979995592836445
IL11,,-0.022630644621448065,-0.019934770322073834,-0.014389977011722694
SEMA4B,-0.01083588704447746,0.01766348744029272,0.015361608691683444,0.009675689088912007
FGF12,0.02602437096651475,0.007749651830486693,0.013875214288138156,0.02203233011862513
CP,-0.005274868050931284,0.014528329392645792,0.014142464798207757,0.0017413793426274346
NLGN3,0.05737433528731511,0.008873567698452538,0.000715364475461912,0.06352253725800393
GZMB,-0.019573265643164788,-0.031068892880261243,,-0.028453868523014243
PROC,0.023159595265008416,-0.030954100435181767,-0.04037429485241844,0.12681812079811666
TNFSF11,,-0.015368662248745293,,0.0042498762420213835
AGT,0.03336519839452804,-0.009853190175732105,0.05646365088497307,-0.031397684833994265
PTHLH,0.018989539208090062,0.0005318093017652587,-0.005450840062491451,0.012665665965457035
COL1A1,-0.006139048358153247,0.028012966766735425,-0.019603197073453853,-0.02093624540439425
LAMB2,-0.04861593794712121,0.02220115676917415,0.075293752136525,-0.020781249488031305
DSC2,0.0234744830431072,-0.030556267995618242,0.040840201274962525,0.016008844096283004
WNT5B,-0.02937768473927511,-0.03219839076564616,-0.03940008294953571,0.036833081700873016
LEFTY1,-0.017590194773955722,0.023254849335914103,0.08092824152943105,0.01780126597857226
FGL1,,-0.029066739208929094,-0.02044625357297604,0.18023445150775824
CXCL5,-0.008549739594543119,0.07209225426026376,,-0.008958475870000445
S100A1,-0.04834391306059968,0.0010582495832586146,-0.021063177937360483,0.0686387771459498
NPTX1,-0.02372192169387878,0.02988589117417664,0.029090971372776046,0.0018294456957202456
TGS1,0.07377558881487006,-0.009978001291649661,0.04680828826347578,0.02069990043603568
SST,0.026629048139472523,-0.016092191580254347,-0.04807651230425221,0.09137591491549399
IL34,0.002252618721314991,0.03518419495775318,-0.06634921638566209,0.010115099868132247
DHH,,,,0.11332877980733606
XCL2,-0.029775689574791785,-0.01720843066771048,,
RSPO1,,,0.05231050462529245,
TF,-0.07134631466445629,0.05055694780268412,-0.027348864528331563,6.080478408877708e-05
IL33,0.07017582315165616,0.03706042525036347,0.060542827825001165,0.07969791532760921
RBP4,,0.06263036735979514,-0.024246580362750368,0.05345103315934345
CCL20,,0.01604965773709124,-0.01859778863666208,-0.05769334676002884
NAMPT,6.232747359545177e-05,0.060505979210308466,-0.008135749360196015,-0.04818345626154559
