,UKF243,UKF275,UKF296,UKF304,ZH1019inf,ZH8812bulk
MST1,-0.007730323057720606,0.04760128147429361,0.05874971293322951,0.07495544208365701,-0.048220960856132124,-0.012305124990358492
DCN,-0.014003312385266153,-0.007562419061559463,0.01315473872851862,-0.00751390778349562,0.06013235133398905,-0.06482036144934655
IGFL2,,-0.012179271175317103,,,,
COL7A1,-0.07595045393491152,-0.030353199288455972,-0.030478929072039945,-0.007051638852494133,0.0628624114878521,-0.005248954852800346
CALR,0.013844655757682388,0.013806133392004804,0.005929761090129367,0.038194720538938534,0.05877880042163151,-0.060330714726197866
PIGA,-0.07400425302017263,0.048158998170944656,-0.016360706819924128,0.06557672233532369,-0.02057252534739427,0.10057205490308635
CD200,0.05719122895216787,0.01843284635782953,-0.031966615607535435,0.022705967495613887,-0.005906035969951726,0.04640435533500371
GRP,,0.08545906065408031,0.02428638669275335,-0.029140343703297874,,-0.0302783618524247
CDH1,,0.01639878957200769,,-0.04840067614651146,0.06455371626523307,-0.024539613172156503
LPL,0.0022307487300069215,-0.02701989044394344,-0.012448043721649489,0.00431342025353028,-0.005800821445481244,-0.031378183966430065
SEMA5A,0.05359163444178662,0.03816769449261258,0.023472641257951673,-0.04298656285322946,0.0329924331045438,-0.021243794338513675
SEMA7A,-0.038528749921991706,-0.034288785073148954,0.05406020894027511,0.03531835300779817,0.03283094551049496,0.04109418991240069
SEMA4G,0.03311980490589659,-0.012574253640967446,0.0469775078518484,-0.03849067690670835,0.008323642752555448,-0.01388990793459469
SEMA3B,0.047945615756646964,-0.0009739936012875001,0.010790378068158718,0.06960784576294327,0.07141105813717193,0.09769802861228709
RPH3A,0.09916527930317456,-0.038281743786615044,0.0231605555499462,0.010931475610431085,-0.005871796116570189,0.034649046108659785
JAG2,-0.03863354714603057,0.010866595951462233,0.05629785675839676,-0.05301699879881998,0.03423865098610412,-0.02747097064658852
CGN,-0.005104583215329606,-0.03543624701364798,0.054111120676659796,-0.00026851091109736326,-0.04838868563525832,0.05426436283143246
GDF15,-0.05976542341901313,-0.009429369026388417,,-0.044484755454851525,-0.030417580462721566,-0.06033029971847685
SEMA4F,-0.03239485221578087,0.05475767327615559,-0.010257361427241292,-0.05859573982321843,0.018990376665248353,-0.027756296295184113
NXPH1,0.04916887298993318,0.06551909317107926,-0.05481026749397007,-0.03698492496857953,0.026228112020394573,-0.0010409911874889844
ARF1,0.05197876232768018,-0.02001911300095541,0.03102811965276994,-0.06709767715041753,-0.05311223702512808,-0.02944312925735628
EBI3,0.04451560440064636,0.00398665739595367,0.05558481845446234,0.010748109120063212,-0.03268466585335487,0.0220509685612929
TIMP1,0.025546145858088284,0.017272212088769844,0.046949101125946927,-0.04565852641412481,0.023440126984283865,-0.08806973041527996
SEMA3C,-0.03713585357102602,0.01784022620640562,-0.012446374460323107,0.035933486788994044,0.05810947679328643,0.10096761898574425
GAS6,-0.018214205589234086,0.017147755268698908,-0.005365331875361898,-0.03639377022323908,0.005889777030394468,0.02666840680219511
MEPE,-0.022980133822558254,-0.03625697022379057,0.03215006296780423,-0.08007664527579136,,
SERPINE1,-0.08787078075044912,0.010575215453093685,0.039736813161023274,-0.03303375874514515,0.04138017177387697,-0.053095664528784205
RSPO2,0.02036191043225139,-0.02431033639970768,-0.021967851237882155,-0.03848420201612603,,0.03441005833860478
SHBG,-0.03170892732907228,-0.020686851509410378,-0.029862979339155226,-0.026763490282838337,-0.024253060178673427,0.05884158164541306
LGALS3BP,0.008601897502861082,0.08171232408415069,0.04166216487814152,0.0164104021371466,0.08513740393590856,-0.030096324576134665
LAMB1,-0.013067062286918696,-0.03415972978315499,0.013946963575985285,0.024463270048718438,0.08338503500457245,-0.05861105285931314
SPTBN2,0.0070597131824846095,-0.01823842699276506,0.019881874328433843,0.010248155441941614,0.09574420476098873,-0.014143533302128489
COL1A2,0.013408414907428905,0.007265035346085214,-0.0335080309246968,-0.04568483667843136,0.01952792468475903,-0.07677570847001833
DEFB1,,0.06438919744118071,,,,
SCT,,-0.00997341844369585,,,,
WNT11,,,0.02330316507491498,,,
LGALS1,-0.016017253041208195,0.03890042366755872,0.039575785431475684,-0.007238279282516202,-0.030650805304385458,-0.020263887687580074
BCAN,0.1454070939887427,0.039885502653106,0.019836478618968666,0.07394533406595258,0.04754683915995709,-0.06680659476311542
ANOS1,0.07005439019087181,0.017950176045381953,-0.051822784445055524,0.02144077285334117,0.008160705757897497,-0.04703248413382893
EDA,0.050563579624390675,-0.015627364828252152,-0.009284989852090284,0.10223322473826893,-0.05164014246676665,-0.008794660750164085
FGF22,0.03220206497065123,,0.012879183624976682,0.012699949591112335,-0.03772066179620467,0.006573429775971731
SHANK1,,-0.014598321944611513,-0.013936815496893844,-0.016771557656008265,-0.03955727394436142,
TGFB1,0.00010902326954447981,-0.023761523257940134,-0.007296743842496356,0.060221374486359565,0.05139299733165103,0.007150862486716281
MSTN,0.05565616163275874,0.0584976276979488,0.025648859366879374,,0.04501861929905838,-0.049524003947309124
WNT4,-0.025284954187807716,-0.015325337438112825,0.039378286816243065,0.05182025780510065,0.06538349179464534,-0.019569188117300938
TNFSF4,-0.03152607212854672,-0.026221834172514197,0.09429970236698643,0.04386943266096869,0.08487268971512979,0.035749832972635794
NTN1,0.07539954438139017,-0.044390996634000895,-0.021967252339258215,0.0008458497262752652,0.06842455696346944,-0.07377031311436774
CXCL12,0.041489255539575845,0.034738803639351265,0.00697767332571199,0.023822248473185495,0.079611278581615,-0.06140066188890695
GNRH1,-0.009784278181140712,-0.02313146872158048,-0.04171430528235148,0.05902647090154578,0.08302923275720044,-0.022001481198836704
RIMS1,0.0352638439900511,-0.011219313548292881,-0.021256069909653553,-0.03391244436536515,0.02178678653723076,0.008679056772619428
FGF14,0.026197535737752825,0.04825671762557004,0.06120819240865279,0.05531340302936366,0.08526642576528974,0.029638024551829085
IGF1,0.12315710701686217,0.0521765484278282,-0.047496023886866016,0.010547214981817406,-0.0651465262719482,0.019231465075183727
TNFSF10,0.03757015782089371,-0.02536640972018975,0.06718051623775886,0.02485319721535226,0.044002254463976744,0.019391341457689996
GDF5,0.22498409800132363,,-0.016735935128188332,0.08991706425124309,0.16282359383500358,-0.02520914891041959
CHAD,,,-0.0038577603350605,,,-0.006215613217437232
RGMA,0.0954592698589054,-0.03489229756340373,0.046666081988677055,-0.045643307942364264,0.07150218627005163,-0.10415328383736668
CLEC3A,,,0.030898796739861657,,,
WNT16,0.109893126109486,-0.017156017153407012,0.0805150673998945,0.060363741329206355,,0.009194881508307344
CX3CL1,-0.01628479912101028,0.006927101677578638,0.0209844344949748,-0.032066455654240045,0.041272838548925425,-0.06984673375538171
FGF1,0.15584913895466637,-0.06085472090818004,0.05334921378775956,0.010519288239634376,-0.04932235757654607,0.05281559569304084
ALOX5AP,-0.054728085909362616,-0.002274976432313434,0.036542503721881864,0.020983838448266037,0.01710072295414778,-0.0031422323641292667
IL1RN,-0.07298082363731921,-0.026981394809922118,,-0.043550434791563855,0.030658494167735254,
NPW,0.022544207619983384,-0.013836101817885207,,,-0.031108783463523082,0.0019058835935543926
CXCL9,0.07438993715876144,0.015016298531689698,-0.019143807512452687,-0.027576903769384053,0.09495381037575466,0.009999464244733176
ANGPTL4,-0.10420200531585896,-0.027259866544126647,0.007094866557411386,-0.021582938128486405,0.049810335056022295,0.0417702147545535
UCN2,,-0.015627365792034477,,,,
COL4A3,-0.01799952575629353,-0.0068837716945966045,0.03732864651598659,,,0.028790439642232202
NRG3,0.10102554561304575,0.014424846812624377,-0.007197108209797171,0.0976539931022277,0.01656434465828236,0.00823420572537194
IL23A,-0.04013740172381078,,,,,
COLQ,-0.031097104158393483,0.021911376227358174,-0.028335829377515394,0.03730795208538945,0.039236218000305696,-0.06705863771786602
TNFSF12,-0.09654354432864773,-0.009876995451879762,-0.0005993804037265756,0.038328868802886294,0.05131910706987893,-0.008646702200176107
DKK2,0.08441229178084814,-0.016021946545382883,-0.022140996442315226,-0.04937452176636623,0.0010512639568980174,
FYN,0.0896178093500949,0.06001596730180258,0.0209858194450618,-0.0484603393386639,0.05355430677519574,-0.05323754452709372
ACE,0.023095904352692345,0.009101658948265657,-0.04050317014948752,-0.0753309434414772,0.009651775963642795,-0.05743949076959095
IL18,0.023223184827532946,0.01722169397921717,-0.04436360590465886,0.02998873231240626,-0.057448261032845865,-0.03535034167953985
PPBP,,,,,,-0.03303888791748695
CCL27,0.04865174510665472,-0.022414366955460646,-0.032178972248260086,-0.01685105498725902,0.051638458902780675,0.0009188887304945817
SERPING1,0.03274208398634846,0.08389991319110253,-0.01945964758536883,0.05299354591772852,0.07941024447694152,-0.0609759951703043
AZGP1,0.004365840149884956,0.08643556556302472,0.015306118000345738,-0.027700993726292027,0.057290569490416436,-0.05836518905493997
INHA,0.06785143057600428,-0.02845352990570761,0.0010935561249461431,0.003980101277502856,-0.0036346565139366723,-0.04665133113186874
SEMA3G,-0.03211142834815282,-0.024782460150211513,0.009961805735930267,-0.03817569727166669,0.04672647771947506,0.003443834896295528
COL6A1,0.02361952784115159,-0.011054482828314664,0.04491063471709037,-0.0454973559165364,0.054466612536323886,-0.0702075058572072
FGF17,-0.023246334271637574,-0.010155829404101521,-0.03385857355247067,-0.0002647875666202581,,
TNFSF8,-0.017576075843047722,-0.012794193292842971,,,,0.045618957025919456
FGF20,,0.02185309530538177,0.03006042198227686,-0.002075565200293691,-0.026172686999552094,-0.019731214516966616
ICAM3,0.09272187408239899,0.024110466832340974,0.034346669940921434,-0.006932116648732323,0.07217891593518447,0.02821629965793285
LAMA4,0.03938900627397625,-0.005574194492082933,0.018049579650435254,-0.0036586403393637492,0.034722847634975566,-0.0011015871748451327
INHBE,-0.027645006253043617,,,,,
DLL4,-0.03860156749851535,0.009282805603082504,-0.0037106192626667643,-0.038473848236652175,0.00835384341994549,0.017766651370760677
SEMA3A,0.12522493886073413,-0.04034905857216284,-0.028503682049312404,0.0032542612785500255,,-0.03016867534840457
RLN2,,-0.013032483487610854,0.015274289921360694,0.04240698161782524,,-0.04059200602543325
C5,-0.06343958851733324,0.038830301281208054,0.061081173019753854,-0.04590576777505899,0.03392196304597102,-0.02564564420674273
COMP,,,,,,-0.00347606490276009
EDN2,-0.023770637050947074,-0.015825777969556754,,,,
C1QA,0.029341435901122266,0.010616577706114119,0.025641622645060164,-0.0005555297617427747,0.05135759504294516,-0.09412383528377934
UTS2B,-0.01890090308091501,-0.011265180514415099,0.03270951476332631,,,
COL9A3,0.11904090469125797,-0.07246587218798935,0.018963427751922723,0.05652830814444367,0.024496318655851227,0.008403530259367608
DLK1,,-0.0038198969152352046,,,,
HGF,0.061265518500687635,-0.006975555409137315,0.07582619486291907,-0.07579175833334703,0.01907095303546868,-0.0842173631901691
P4HB,-0.05066676738736603,-0.0115160878491109,-0.014623604662121018,-0.0201073751301237,0.0069075261870534385,-0.11376427258397788
ADCYAP1,,0.030306625459157674,-0.04109206515889968,-0.05899304461539286,-0.029436208609592875,-0.059695515347204346
GREM1,0.10339336333978241,0.054156688596918294,0.047712367210790474,0.07154276661013946,-0.014287816666809129,0.09427245175311413
EGF,0.07790051418638014,-0.0449972663291747,-0.04383149602889251,0.10978591033892068,-0.03740722518886835,0.04957947142005416
VEGFB,-0.006903478888173029,-0.07525825434036912,0.008725438180046927,-0.003432767351615704,0.01664194119411149,-0.05869948075662484
FARP2,-0.05174239594624782,-0.0067240449215012,0.010504801892290095,0.0220508221472424,-0.00190512954355116,0.021364552901539827
BMP3,,,-0.012677647950653369,0.18528735073440195,,
IHH,,,0.01470970307316394,,,
LAMA2,0.058384005433316004,-0.054494069074339506,0.06152824855558844,0.019945737110130545,0.10273459048074182,-0.0826341395954728
SERPINC1,,-0.012052725489955129,,,,
NRG1,0.05713915127338567,-0.008022621970754368,-0.002885738264228098,-0.017707588698616872,0.03856677994425735,
SPINK1,-0.044353731280807066,,,,-0.02825248747584476,
EFEMP2,0.01823280136768315,-0.02731184105323462,0.055129341925013044,0.01581763831170131,0.11650404285485413,-0.10156069820262793
SELPLG,0.09738443552634429,0.004082477297024875,0.013444567868461677,0.04109491734931982,0.028208458793481137,0.023101563727915986
GDF6,0.030135867207247584,,,,,
HLA-E,0.05013600350917856,0.05955723450338147,0.022186585063811583,0.007857090901614152,0.08619173208698386,-0.05906730624272833
PTN,0.12720686716233837,-0.036724769127331906,0.05782558646174782,0.011032837546069896,0.17196118339113772,-0.10862605744422171
CD274,-0.022550121252889514,0.02335870320966754,-0.01507632486209567,-0.03865960984490528,0.010197507792156517,0.012744092511096634
FGF10,,,-0.03254106495631747,,,
CD14,-0.022557702902802578,0.029522544118681177,-0.01941603749654743,-0.010256756773221387,0.03263197428115353,-0.02625025464021631
SFTPD,-0.00044119548850442264,0.04632782120686675,-0.011167324750529669,,-0.0012034722349044847,-0.024764401581991134
SLIT1,0.0987670842743208,0.019210076776752117,-0.009910265935659367,-0.04046499715245509,0.0449515826413323,0.07593878541920758
CNTF,,-0.010273964219705814,-0.02736203941450452,0.005951723167200938,,-0.04303945112615432
BST1,-0.03772821717333978,0.07059230651379339,0.021005989194842114,-0.04188759748410097,0.10982155153603772,0.06824798320835143
AGTRAP,0.027775972582354366,0.008860303594055022,0.02280188285565385,-0.05523524110980052,0.10850337122136008,0.03269984644483676
LAMC1,0.01585632264220786,-0.03257218085237669,0.0032518505339982047,-0.04016716360364427,0.036259423948566946,-0.08308407419708932
COL6A3,-0.06538531186721075,-0.021301172417569604,-0.01927654996916686,0.003804111313648121,0.041374936425799626,-0.03822899448327567
FN1,-0.14437653748356435,-0.057973837866565715,0.010377429593629613,-0.02498616572806275,0.03623750603722529,-0.03592632198254771
MIF,-0.09603076520999626,0.022769860805545418,-0.006547935794765668,-0.031014516418890335,0.05849663035601996,0.049946906121039664
JAG1,-0.006293326114827336,0.003255676117240519,-0.01949272352699783,0.04310379835170859,-0.0449441143848124,-0.005421100140155447
NID2,-0.020086791005211973,-0.005936162123420687,0.010252575424012072,-0.022865336959146946,0.050985199292575646,0.003910831982817983
EFNB1,0.07306867946274175,0.07472250449510798,-0.030286195366982613,-0.01675978510514096,0.046614932278989885,-0.006497367448997347
COL4A2,0.007252170616031187,-0.03643505021606201,-0.013862474662542956,-0.046354214789934005,0.04350769897131093,-0.07567914968383363
SPP1,-0.15166727612614925,0.018508853609228684,0.0028556198229354396,-0.012397646051889855,-0.00020262719632862836,-0.036227709909136284
PODXL2,0.12750173049865687,-0.03615501909388446,-0.004038540815646704,-0.06252263736913356,0.09273330700467826,-0.014590611880006293
IFNE,,,-0.002051691744503109,,,
FGF9,0.03519639218039566,0.0033101256317769226,0.0345411514933984,0.034415318182754485,,
ITIH2,-0.017576094555120308,,-0.025150864780628387,0.005002720103479688,0.052638853331054204,0.0036830627353362584
ADAM10,0.043713348271758205,-0.03389895512490695,0.02752072484489511,-0.02090626597589616,0.03443977649176644,0.06054123684626783
CFH,0.06633823127415991,-0.019110319625126073,-0.003903417805735299,-0.017152951000576396,0.06564680051492312,-0.011405931208193386
COL4A5,0.08579591879255086,-0.01562952994203822,0.03036789685936918,0.017130990863793973,-0.03753023796611129,-0.048200024049197654
LTBP3,0.042359783929825985,0.019417831204271093,0.04696327745332813,-0.00821810413627082,0.02907197326614406,-0.023302464162304838
GNB3,-0.04860673697214599,0.009460887860363146,-0.036112341264402166,0.024925398939193242,0.04424024878577905,-0.0002446922267433848
COL6A2,-0.019329275401654307,0.02031907886844684,-0.006735775985046637,0.0030698703268655517,0.09221732904805442,0.03846582326378285
GDF9,0.014249682227638684,-0.015919873526364668,-0.035732500946476765,,0.20742384167577493,-0.04635655991801826
NCAM1,0.019531007965982936,0.06575085797701487,0.08090340374557377,-0.004740004643109401,-0.002012256591457599,0.04115822841050685
APOC2,0.059020320192730846,0.02245013685164174,0.00043018424605469204,0.06533341804544665,-0.028765733982203445,0.0348857132622838
BST2,0.04298994087583019,0.054029614152178725,0.0038761031060830257,0.009479721364765369,0.07768834782616992,0.0034638090293037894
COL5A1,-0.05393897437177622,-0.04125843193508595,0.00014266971435903487,-0.01359036415414428,0.07234559481019373,-0.04196734296824941
CALM3,0.09465865732496796,-0.006865801939404269,-0.0465775557605835,-0.014276947175423134,0.03786224985355493,-0.038376497404270966
THBS2,0.09105909956836514,-0.013822959065451695,0.014613139996325459,0.008370275961319075,0.04273213411766807,-0.030581445718114542
SERPINE2,0.0748938692021767,0.003858906586050775,-0.06050854327812308,0.05891248484177282,0.021389052210042066,0.00897072514383344
EFNB2,0.024816967587441886,0.004732766052664285,0.01995425483263409,-0.01722016489875109,0.012668520561780914,0.01045588207677566
PROK1,,0.017824832879025417,,,,0.005220262524488241
LACRT,,,0.012077649805233175,,,
MMP9,0.10427550170121783,0.0458971825970147,,-0.04218409894272808,-0.007808681834409266,0.0418900335725376
NPPA,0.13208970988051053,0.07172250149483805,-0.026599955681733123,-0.008931780808750912,0.06361927648543736,0.08949497240630305
APOB,,0.04515749614317384,-0.020648679148914995,,0.06357780431985215,0.025278490416722844
C4B,0.06466656088507114,-0.013497184270468006,,,,0.001295036115507817
NTNG2,0.06481051500201382,-0.013398672791746247,-0.0037904333473434124,-0.01871375805098508,-0.020359312909432534,0.060994619302963196
LAMA1,0.054201391587503304,0.020645651235240425,0.011771418034288411,-0.03643228868903912,0.018131547237678795,-0.05735906409983229
UCN,-0.018397150658421783,-0.0213261466663393,-0.03822026166480803,0.0034483928873211976,0.012465296458300062,-0.011835727289511728
ARTN,0.050444051258608895,-0.017156015963874685,,0.025830054399627527,0.007694108999557461,-0.033669524975190816
PDGFD,0.04950454510337444,0.004518818732328804,0.00640181307524968,-0.03409426246308037,-0.061953489753525166,-0.07650071614958164
EDN1,0.0488222190936449,-0.019569265262943763,0.050261829825290254,-0.03705133133870534,0.07455339743567115,0.0075342327007819855
ARPC5,0.01576075074830879,0.0029386303657930363,-0.006757639660661825,0.002496240752615649,0.031622091332230345,-0.014428559275106606
GSTO1,-0.03383075286818781,-0.05602835987354689,0.002465360961908221,0.011535563128622407,-0.006950435580591369,0.03417354499931724
PROK2,,,-0.005791083742280963,,,
SYK,0.016744007825171794,-0.0026630590411553,0.057345047111573476,0.07295297187241201,-0.011501186437738444,-0.014094431663699388
ST6GAL1,0.13743358293409205,0.0548182710084993,0.024034309041853323,0.032725482868756046,-0.017835832336752535,-0.008339907570248864
WNT3,0.0065334341299019445,-0.005404145138573826,0.03714585449571537,0.011639428979091765,-0.039256101791137595,0.11672564694781959
HSP90B1,-0.035426766373567065,-0.05019340972804139,-0.03226982346979403,-0.048941531076724755,0.0753097159617521,0.009743516251552913
ZP3,-0.0406008768724412,-0.01943410608954871,-0.004769816443967263,-0.03240401045027518,0.004012749668082293,-0.00823256946397071
ANGPT4,,,,,,0.06427648838195613
NRG2,-0.0019839462165710574,-0.005750701739346818,0.002453916473854707,0.014485177154348057,-0.010680065173557986,0.0500677894543919
MELTF,0.0023864594000931336,0.008510862965265799,0.02630917571447524,0.041519453728117946,0.0692820793587391,-0.027702800931805972
NLGN1,0.06067884939887653,0.014151723055001479,-0.021841846329670917,0.04932850156658392,0.000576554693737917,-0.08632549497629807
SLIT3,0.05942918435378661,-0.026586626760696112,0.051895147393754844,0.0449173427788584,0.19027616106603518,-0.03490217567274554
CCL8,0.1914730706588145,-0.02952122293055639,0.026305956994479688,-0.0466561846682084,-0.028252518640687316,
S100A4,-0.08945107091303062,0.017376528810266564,-0.011055208514550455,0.012181965148438077,0.019659887393846612,-0.024219094291516065
TNFSF13B,-0.003143134710774754,0.06580083815312308,-0.026523716215541122,-0.046623203015733986,0.03232258478843264,-0.037057358094182445
HSPG2,0.0482444718201268,0.01596626619596994,0.02364729330677648,-0.08096124680732941,0.023618556342560215,-0.0814467202067553
FAM3C,-0.02271377476602642,-0.00567015184449301,0.002788563002962065,-0.03750350677946948,0.11121405150829718,-0.02605674773653268
FLT3LG,0.05300781309664832,0.0037206343289317347,0.010519402607308425,-0.009296907948605368,0.011819326640684111,0.0343474632778128
A2M,-0.04690616024617419,-0.026736720088731687,0.03623774168585984,-0.013250884531374428,0.014878557375305558,-0.11161971817431374
VCL,0.06675724074229088,0.03555370794556356,-0.02050324112880345,-0.039632401945256975,-0.08827080932501324,-0.00785747092021263
FGF2,-0.0149701227639806,0.024613048388404304,0.03216009705657859,0.026311913130464343,0.04458838985190697,-0.018580839320351882
AGRP,,-0.012179271175317103,,-0.027173030439701176,0.013107722133392943,
CNTN3,-0.019591243580113143,0.006662270872790936,0.01720195462533409,0.005878626907741511,,-0.05959025482624567
RNASE2,-0.05478100196730604,0.01899731191909645,0.016698459660759397,0.013583853612199652,-0.02327817272936388,-0.008428469007164886
ADM2,0.024830289605323727,,,,,
GAL,0.10604475566207358,-0.03533281689086589,0.015171826633696702,0.00999676141879534,0.013306448155343847,
CXCL6,-0.022980129839809536,,-0.024200236019608964,-0.033427375706646424,,
PDGFC,0.09596888006165513,-0.008961433402946917,0.023840135758839618,0.01399889477259401,0.10319595587829339,0.01262111936550987
COL8A2,-0.01862258261805452,0.04306351775842369,0.0008799580411082447,0.06699388966392132,0.018526046038299212,0.027665104200289108
SPON2,-0.0010939435054180603,0.024229133435754176,-0.02768148989553417,-0.02822156643084245,0.08907847469502876,-0.002299364468166324
LCN2,-0.019840088242367212,,,,,
SEMA3D,,-0.030561465007964417,0.044724100974237964,-0.04954653237789492,-0.016959168501262997,0.018596180466558816
BMP6,,-0.011128762995380844,-0.022607427183369135,,,0.0847811571805077
TIMP2,0.06692263090406819,0.09567783561284378,0.04768274283239996,-0.02238690933215211,0.05755269751548888,-0.03722799742936491
EFNA1,0.008877271383508885,0.02487933422869235,-0.023388624479369294,-0.014327876117398908,-0.03470797174991245,0.04404648378947239
S100A12,,,,,,0.023432470472907422
TFPI,0.06324586834794566,0.0006139545125402555,0.030024330800898762,0.06097918175381847,0.05332150325275178,0.03818053429344685
GPC3,-0.028319501695347856,-0.01459832880609285,0.017661690973649804,-0.029140334974360586,-0.027022114848192568,-0.06671603203010601
NMU,0.08495446965568876,,-0.031857828736391786,-0.036962160350192716,0.04284290426462841,
LAMB3,0.007965257623484576,0.02677997272377843,0.026556185689794964,-0.05616403917025929,0.07364189607598141,0.02478436572872298
LGALS9,0.01535033972135072,0.017262481692511673,0.020016610404218507,0.009686949812898544,0.05569900438429792,0.01900169397262691
VIM,-0.0790258371211565,-0.024521567636033022,0.055698556958559936,-0.036248375788579736,0.03900003167609439,-0.0504657240416803
PLAU,-0.07270563535334182,-0.00921121257080552,-0.010754149197505055,-0.00931103919682147,0.005588930569023025,-0.07723235161660218
TGFB3,0.10913895673224255,0.009133444865546318,-0.0015988253146445419,0.04330518808014863,-0.01888871058212535,-0.009308400553462742
APLN,-0.09061367285339915,0.0219281723091951,-0.0074320487620761965,-0.04741615037988066,-0.00032015282024009154,-0.027868377105532933
SHANK2,-0.02214647750557094,-0.04209932330659487,0.007046497995269584,0.0197177561493247,,0.04384729317663745
LTF,0.1154027636088558,0.07217269013946025,0.03351825714541782,0.011431099517433175,-0.011610167214251586,-0.10236594260155561
PYY,,-0.013836101254435702,,,,
PENK,-0.03860153566888886,-0.008279294069183991,0.009678877082572937,-0.05515386553537846,,-0.023325628443148103
CTF1,0.059870874250354124,-0.0011604840511864687,-0.042682062626361976,0.04514391067996115,0.025723584602682634,0.014495827705975689
COL3A1,0.022334936613481477,0.005687904457707305,-0.04359735788362361,0.019869816295230172,0.05828938264425551,-0.06377972857916026
S100A10,-0.06546442381242794,-0.01841399841367961,0.0736046961810893,0.0007767218088130449,0.012177496316987472,0.045587287529010756
FGF13,0.08859976091540421,0.001922743897750751,0.06327892217879223,0.006507303538623214,,-0.04177114366795456
SEMA4A,0.07831994794723035,0.03398672693324403,-0.012671213693725899,-0.054497752556978994,-0.05114977585167176,-0.028943714781041806
EFNA4,-0.04043007625348828,0.0754974300798461,0.02523393634314903,-0.016387081090376843,-0.003178185575192702,-0.06046959417415466
HSPA8,-0.02584798956735618,0.06364679178236639,0.001171129249319065,0.0115538417930038,-0.031383681831309025,0.05172932212856959
NPB,-0.02695596762425256,-0.016503057461928893,0.0719910511885946,0.01082749856467606,-0.04486081468259417,0.038408629595879415
ULBP1,-0.017462898654093274,-0.016971772077730325,,,,
SEMA3E,0.023192494640909795,-0.022724084045025725,0.03076596851374414,-0.055810271137012084,0.023813463316859795,-0.04209599899004504
ADAM9,0.017563741574266652,-0.05005327358452738,-0.014670082015784652,0.04219273960533916,-0.03895506659477434,-0.04678128057314794
ASIP,0.07525973618428125,-0.0152234396208517,0.08034121048817162,-0.03502177899768371,0.04391769385668582,-0.02823256111408951
IBSP,-0.0434065366873524,,,-0.019959771258691902,0.052665181171430514,-0.02286497164193492
FAT4,0.004786557962602814,-0.022486931663415494,0.03828597851990678,-0.005531152048659339,0.017194084185724715,-0.02138613980742671
MDK,0.054452511839158176,0.0658371590661714,0.010209291758400987,0.05290275463642951,0.013618794793017915,-0.009698223810604341
HSPA1A,-0.07841254497611364,0.05587035706289333,0.01080657486419214,0.016891083958792904,-0.06322488851943868,0.020926253569490825
SOST,-0.02503825277427783,,,,,
SEMA3F,0.006561948354334482,0.0007218293948573083,0.004350948840218256,-0.04879909253772152,0.08118344031761589,0.01914805311076504
ARF6,-0.0657649818457545,-0.024892584723142524,0.07153125004021081,0.02183564232039819,-0.007490669285392206,0.02206399724523309
IL6,0.030593055562820243,0.04014122961410083,,-0.005932378074670171,,
CALM1,0.1010208852164714,-0.05162730164908886,-0.012441182118743083,0.001071376401034551,-0.08582979022504288,-0.04822641064797637
VIP,-0.009808129355051702,0.036909727480378775,-0.031462849216411265,-0.07783457653774602,,
NMB,-0.017013251723947444,-0.051605690069899186,0.020513393651200886,-0.05253635044807563,-0.01448139721014831,0.09230627886254032
CCL26,-0.030683599065624827,-0.010273964433258434,,,-0.0016059852682260409,-0.027121130394124626
FBLN1,0.01616365804818028,-0.0228015004570994,-0.03753444264478796,0.046692888484342436,0.14178636048624313,-0.057117748142899584
SAA1,0.0008653139829666225,0.07947625600252302,0.005135546891288548,-0.008274375800881872,0.0018832501522371137,0.024254027063442016
MICB,0.01669813528749978,0.08360398533536234,0.01473585355758242,-0.02912409783041943,0.040826091541711684,-0.05388912220148882
MMP13,,,,,0.07369986396458618,
F13A1,-0.00925645320790929,-0.023970206896965253,0.02222261334624323,0.02199407467693094,-0.04132623704327217,0.033510136544207966
CXCL11,0.037149930234939,0.04286078167604953,-0.04442923888523378,-0.027576888602487314,,
COL5A2,0.12485161103226594,-0.009377640478450916,0.0037696548324851076,-0.04735124901570351,0.047737870590623906,-0.046595170810332674
EFNA5,0.011901503305895947,-0.017949592868386526,-0.03977198867305801,0.01832273099811517,-0.02702213851842966,-0.0407804628038226
AREG,-0.01953169876518632,-0.014763666857447089,,-0.006337258033459381,,-0.009438930291197578
EDIL3,0.03635550326047414,-0.002278438776000641,0.021486112130338988,0.02938944716940651,-0.023406739350315335,0.09947431901961919
CD86,-0.03123746014878221,-0.006153321234244526,0.012509068721117853,0.025081999400898128,0.08920430765639267,-0.02740322533431458
WNT9B,-0.02672288874942338,-0.012179271175317103,-0.002142618652435198,,,
HRAS,0.023262194903838178,-0.01631206298477899,0.01285158550919174,-0.04719731886275866,0.0440646098605996,-0.0013792159759258708
C1QTNF5,,,,,-0.014979194452707373,0.01044891257570275
RLN1,,,0.03910441517939529,,,0.012893277870412856
COL4A1,-0.004807654338859176,-0.06670211887119551,0.0020826586165928317,-0.09516681617950346,0.04580061830481385,-0.11892388159445638
CCL3,0.05291019202408456,0.04383077482262642,0.0969685113372058,0.02420575144053325,0.01718830325970344,0.059545984978726006
BGN,0.05409803795790355,-0.017137767683068864,0.01399420624974071,-0.007832195479758358,0.03762867601107002,-0.08413070209293842
