,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
WNT3,-0.03120861168022781,-0.052997965986073085,-0.010860326285612829,0.05937788717830428,0.005314766523567907,0.041004090692976225,0.07391463082659849
HSP90B1,-0.028886664972994493,-0.0025012983519910434,-0.04254334588377235,-0.10016470327524477,-0.026613971015517466,0.030641507318877808,0.03354355144980806
ZP3,-0.02352661495395121,0.07728537455782218,-0.012775127246878999,-0.03570236347989616,-0.02840854194345066,0.030808454298695605,-0.008960825108355297
ANGPT4,,,,,-0.024044573185122053,,
NRG2,,0.057433038515939915,0.017680680879452893,0.006850786552005486,0.058991989578544346,-0.05060590362708309,0.05293521119853743
MELTF,-0.011690710125415019,-0.020209824880524904,-0.04087393211556502,0.024811289648534168,-0.01797877650796484,0.09918223876560923,0.0050451812588204635
NLGN1,-0.02293119257519917,-0.0670771737905412,0.004737838961093029,0.012420595090759217,0.011994562830381294,0.00034839465717136813,0.00010968505250459852
SLIT3,-0.016300511534433532,-0.04284227369820423,0.05513477439638999,-0.05223098900908786,-0.024418201039258326,0.005205021078198757,0.05672112206250552
CCL8,-0.019699004057048598,-0.08665521018804084,0.019235129618477405,-0.002547941373963799,,-0.05143559900268227,0.09225311380316072
S100A4,0.10600322813580855,0.11550675026652704,-0.0257751309572504,0.02789313607371473,0.022388430969526335,0.00621972487554995,0.028692890556778244
TNFSF13B,-0.019047706229195722,-0.027026733335407522,0.02703970922489254,0.013083945959438154,0.025571324163419017,0.036158708117981865,-0.030706017376430632
HSPG2,0.04861082092943268,-0.04403596345076738,-0.0025794910769444046,0.01952727549256055,-0.029927675794727996,0.058689823892966335,0.024787314857946365
FAM3C,-0.08214059508589093,-0.02903757795208395,-0.023912811607274966,0.0034242275695197393,-0.027897188008372063,0.005191076347198162,0.019851924120903305
FLT3LG,0.053620300998495025,0.0015173034222901798,0.032185042496601944,0.017389533496358477,0.006517710766019192,-0.027238669800583398,0.12861500871924356
A2M,0.049034762010494067,-0.07660733868588422,-0.06073869535170755,-0.02321639721006543,0.04276394943510374,0.06267120214137223,0.03250609131578587
VCL,0.05806246571711003,-0.036197530940011824,-0.015618376921720621,-0.018880525295889204,-0.044254433789626575,0.022399997723805527,0.044505267551029494
FGF2,0.005846276202181564,0.02869921262109456,-0.05633402155662812,0.018350484009385784,-0.010500926139824424,0.06331351826127755,0.03559771540115262
AGRP,-0.016102782908430164,0.032019347939828156,0.07764189206107958,-0.019210336475589805,,,0.18401010537334517
CNTN3,,,0.07451048424237072,0.10898755067998114,0.10669206266938049,,-0.0047220177417910646
RNASE2,-0.028148133359397743,0.0938456986278608,-0.007166780518505353,0.014825996010576882,0.02956899542892539,0.013481607728722863,0.09321689650366011
ADM2,0.04700201366337639,,,,,0.03722411473281852,0.062448619764179855
GAL,-0.01876468574455452,-0.053370926642541366,0.001408658304914073,-0.024424728397249625,,0.09038095210278901,-0.0028499615634937667
IL36B,,,,,,,-0.01593168845560751
CXCL6,,,-0.004468787123439279,-0.030609952479088987,,-0.027988210011498114,0.12247069114751317
PDGFC,-0.014412108794960363,0.07164164396089924,0.036718184140838085,0.07662225586362408,0.006914247245582899,-0.042109881333234296,0.08080539169105243
COL8A2,-0.02445186841852417,-0.036437395142309315,-0.00946528704266714,0.04569291907982802,0.009479246587686374,0.0425140961557263,-0.018652914665217415
SPON2,0.03187613015634504,-0.007388091728683634,-0.016878937742858115,-0.02914561560273117,-0.03273866881381392,0.0716122184901747,0.0631702864669982
LCN2,,,0.02044859718702031,-0.040449176205936896,,,
SEMA3D,-0.0008381100832534049,,,,-0.03858023115182641,,0.07775563021881025
BMP6,,,0.039322116695983296,0.09351592493717417,-0.022891714222289153,-0.031927365942551404,0.06017531090180261
TIMP2,0.00013813086175224945,0.09724932125330028,-0.07166570067250984,-0.04413043213934099,-0.0483739591659373,0.07342001049045721,0.05024345689519309
EFNA1,0.043524041314116496,0.057255622913625834,0.029365034403702417,-0.033447230053669445,-0.05640339403724367,0.03321102197001688,0.06278654390862427
S100A12,-0.019515449182504096,,-0.019125770767728863,,-0.01859926948485797,0.007179095337625376,0.003608732496311549
TFPI,0.003154343751742252,8.287161585810052e-05,-0.0035994760114413213,0.04516275742870801,-0.006773349983494019,0.04444352509189585,0.037115969977728175
GPC3,-0.018764686009351578,,0.0020887192859720036,0.10776589920398341,-0.015114450670457075,0.0696538331250295,0.03478019081603644
NMU,-0.03034234757922942,0.02627555497744709,0.007089942402927389,0.05917709102744025,,-0.010733201136416995,-0.02939610544323803
SCGB3A2,,,-0.021646259184165205,0.03558383733608948,,0.16263672744223193,0.05968000544461804
LAMB3,-0.017256353305844137,0.13570207045742064,-0.05380162419605899,-0.052782103193870375,-0.0578682972684384,0.08883795910603887,0.02000249121488482
LGALS9,0.035914832652069906,-0.03381491375896307,-0.0497167082018603,-0.021943537411502175,0.04750106845419191,-0.039962856705401645,0.043667089031020116
VIM,0.0010442207917575454,0.033250306077374725,-0.047407711359003755,-0.06730404604826824,-0.06102190148233179,0.04079059816468597,-0.024932616724819938
PLAU,0.0411128096380399,-0.002452622212347282,-0.02472046034076233,-0.042843657292280575,0.05074698370460037,0.053703733532087905,0.06156228685259929
TGFB3,0.03178533722410517,-0.048541627303550286,-0.001019778494863692,0.05503882871077654,-0.00779213082105854,0.06474239599203392,0.06836299108863862
APLN,0.0245891230246022,-0.05769635571540338,-0.032946154992530355,0.0005011902442542274,0.05145923043683615,0.0004147495800140076,-0.018887097756989227
SHANK2,,-0.05062235291947495,-0.008736212571299955,0.11211044485359724,0.09485535947752913,0.04761644209716862,-0.050051752530345606
LTF,,0.06194786603715913,0.025362597923454123,0.026532250268943142,0.003420460835099506,-0.006048527881704983,-0.015192846139332127
PYY,-0.015427513274739586,,-0.025274140340887014,-0.013145026547456353,,0.006945052287924551,-0.02199496047861983
PENK,,,,,0.2196324516969295,-0.018349082765742156,-0.006777359808670012
CTF1,-0.03300264377977523,-0.06354889080961203,0.022589595732293133,0.03727488979980162,-0.049428804123213516,0.09957645110334488,0.05522642102298024
COL3A1,-0.0010150221300656735,-0.022312858531323754,-0.0021280082644949787,-0.08281939318284694,0.01859622057900571,0.07772768435698224,0.0942726462774941
S100A10,0.032185792471447004,-0.024420806510359546,-0.033282636040355834,-0.05648842979392768,0.061227754224396566,-0.0542683916479358,-0.0008253066800450878
FGF13,-0.019330285743119135,,0.05007280232080366,0.04582635703159309,-0.016864627546013557,-0.02531306768252792,-0.02747416170380068
SEMA4A,-0.037981349821433134,-0.08307762546990853,-0.03913568799998009,0.019149205653606966,-0.049442751155978716,0.07640035025826865,0.028165645216874473
EFNA4,-0.0020322777894776337,0.03901547872579775,-0.023203953235421258,0.025048037506926583,-0.046421194026603795,0.002977403324018977,0.09751732910626773
HSPA8,0.03058131928985192,-0.008753051097804377,0.025229239234488048,0.053143005906412334,-0.06083875942777894,-0.013194385093852639,-0.04920507067684754
NPB,,0.004011984363703689,-0.008441608512078671,0.047353354810788915,-0.012500328808609022,0.01292581779931552,-0.016545544125286762
ULBP1,0.0008647185236538724,-0.05908598447407709,-0.023321605477964438,-0.02347080986985307,,0.09442804720283586,0.08486746168194984
SEMA3E,-0.02277145128167897,0.06529929259442865,0.01652976110356899,0.046207853267138735,-0.061063863379839815,-0.06869817325066242,0.06847678630055261
FGF3,,,0.001947882734450906,0.11434892899378846,,,
ADAM9,-0.023277601932708177,0.03539683587501093,-0.0160868952109022,-0.04387895419491708,-0.01809318200787343,0.008940474550834434,0.0693525305191936
ASIP,-0.013784070532131192,-0.02793779840296989,-0.028774470027795984,0.057259714871430195,0.015401443404540591,0.029380397284854965,0.037033343253108184
IBSP,-0.005900264521920743,-0.024410360395820382,-0.0076092802902365635,-0.07330948891520142,0.02322107411515928,0.039411120328497425,0.06826478443787096
MMP12,-0.017378865159681678,,,,,,
FAT4,-0.019319285228991352,0.13757041164749223,0.026449552736480843,0.006055988197686364,-0.016558137400528312,0.0217837718031476,0.06894452187269302
MDK,-0.03405068832946147,-0.006728659797882304,0.04176061818738257,-0.007119376119631743,-0.019382759483913745,0.03724951578834317,0.08889511193560419
BMP5,,,0.021726314692692112,0.03878749876800711,,0.03562077910006873,0.0713265740235426
CAMP,,,0.00844948844567405,-0.002394765639250191,,-0.020045887859164398,-0.030195104763880397
HSPA1A,-0.060534485106773644,-0.04486047544354101,0.01244335875403837,-0.06321968664948648,0.01397273899251582,0.0045448432382533535,-0.04767878187380214
SEMA3F,0.05173303009099612,-0.05690515772439463,-0.05614719388773349,0.009276025513615714,0.05344881153848896,0.08809929311043228,0.01045090653284783
ARF6,0.07283679505191093,-0.05575289897868951,-0.05741184606050623,0.007886665503994496,0.013435341740693578,0.04811996370173653,0.012514011429045367
IL6,0.0306141423229689,-0.04547868216963379,0.07478679331897689,0.04004623737259081,,0.030368155121276247,0.06305439057986915
CALM1,0.061208397087391474,0.06950987474942635,0.09701287092860844,0.09368045619241513,0.0010004632722956082,0.008241230941867163,-0.06849191590237391
VIP,,,,,,0.05664525020755889,0.03223051381882138
NMB,-0.043402936883962,0.11833954269683125,0.08985081895858857,0.06210040264729802,0.05517727087008405,-0.021537124007664717,-0.01722024389857723
CCL26,-0.025631275130058553,0.16323471665738637,0.030063649026687338,-0.04052143902867399,0.0815753439830835,0.13560210445838922,0.01846017177582917
FBLN1,0.03339436922670532,0.010632732913879162,-0.03616498866210891,0.014928444787020542,0.061899207025515275,0.001987479684929213,0.026748125849520736
SAA1,0.034079528542607776,-0.003328419103838134,-0.06478332630225526,-0.07559917150257554,0.14578646907615758,0.06501568298992283,0.035987643197396
MICB,-0.03021693990585259,-0.058341452944402725,0.06834759906209187,-0.04493398933279686,0.06425527728558188,0.05795722152386103,0.022694848494887152
MMP13,0.04640900648263784,,,,,-0.018349075013928375,
F13A1,0.006416074703091603,0.013352593867458018,-0.0042305768100205435,-0.08773001703004993,-0.039472710023895505,0.04176960238962447,0.06424684340137604
CXCL11,,-0.037581810042591014,,,,-0.029893217981460468,0.019979351136907585
COL5A2,0.005922268168750447,-0.04916353360125671,-0.035665358874890814,-0.015055348223075053,0.03334824375698789,0.07134116659037724,0.07771905364025443
EFNA5,-0.012838288632356046,0.035198645345268495,0.04231297737212033,-0.02061519339109882,-0.027412970712808824,0.017071522216416675,0.11432421409141462
AREG,0.08134151635254094,,0.024552045950918686,0.11887872920218415,-0.0011926604266190794,0.06463917331224779,0.07622953625419455
EDIL3,0.03927385398798609,0.016999449911933983,0.014626657062776468,0.023791300724027062,-0.02161200269798163,0.03910041630740312,-0.027014806216382626
CD86,-0.027859929655575568,0.031080417045251222,0.01745389615100904,-0.045813764651844203,-0.05651461104512035,-0.034278052026174594,0.1118322159462269
AHSG,,-0.03582834496102484,,-0.005390860786426983,,,
HRAS,-0.02131351423271216,-0.002285015378899828,-0.02181350011191461,0.011462636113614366,-0.026184838583810738,-0.013632818194183433,0.03038135110038632
C1QTNF5,,-0.049261144320396646,-0.028312477312745964,0.029692316427199352,-0.014522092838585892,-0.013626635748821423,0.07626404792245817
RLN1,,0.08679422527404303,0.1378957728076233,0.005361864509833304,-0.016337569048355743,0.01423644046213424,
COL4A1,0.013485159938837941,-0.02533012521640213,0.022862821347697748,-0.014816896719162656,0.030226648670295564,0.04726527069289668,0.058607579939116285
CCL3,0.0029310843472563504,0.014160620011469165,0.029685474234630155,0.0014080440981094518,0.041209598863090384,-0.026529973016421755,0.040116604564037026
BGN,0.030640972299310492,-0.01436280958922766,-0.0293002970467455,-0.07331574515040494,0.015252301439376144,0.051052407940650864,0.013668185206469936
RETN,-0.015196104231603124,0.08945015171472794,-0.0320372630424909,-0.024070377554015848,,0.04268416125857722,0.12256951516786899
S100A9,-0.0003962557331836174,0.0926465133917955,-0.02071566676136807,-0.05972957761290773,0.06082153973098378,0.008955007902362677,0.0010693673385037197
HCRT,,0.011616048417524486,0.005970669450822337,-0.03740548743923487,-0.0014858494731391783,-0.037382549666960224,0.026338824711353157
FADD,0.014787763411694417,0.0010357954546186081,0.045504067787853354,0.02660474698776189,0.022127464216477606,0.03236678925149848,0.0531847964749332
ACTR2,0.032259642765568204,-0.00869422167219248,-0.047633921826073046,-0.07144440743088512,0.0139277310521226,0.05156287602330989,0.017871675473808923
BMP2,0.05185050501108761,-0.0221084232557348,0.011856429727339619,0.0703200700921411,-0.03604953267767272,0.0340083781482719,0.025479657855702033
PDYN,,,0.10967402176531829,-0.026880395070784435,,,0.008421847739420342
CD55,-0.049750895841206844,-0.060823527437869306,-0.0529095339842701,0.014127855689422004,-0.03548220295027747,0.05838665458985883,0.06439602382013432
OSTN,,,,,0.10327518305665355,,0.10756175860753515
PDX1,,,0.0174363511680141,0.0970286283530698,,,
CD6,0.018386604670797637,-0.038150762969486614,0.07451909712576552,,-0.021684925872497034,0.011865883673989684,0.06818076003538763
IL16,0.009076297083062217,0.024373200314267686,-0.04544973886437921,-0.01762644255221996,0.10148796656170292,-0.008242668549865748,0.10036276305218751
LAMA5,-0.05345312074245687,-0.007621852999471043,0.010133677230836488,-0.022758245828414052,-0.0023892695939222116,0.04571717980592841,0.08195314992616705
RGMB,0.017724717839638783,0.09245875569229176,-0.04839278409308745,0.007966641147659057,-8.698291799588485e-05,-0.0012676642035832114,0.04635339967923423
INSL5,,,,,,-0.025179781980453095,
IL12A,,0.13396551842527105,0.04649575176972563,-0.01048556466632138,-0.020792165430835608,-0.020183059503015258,0.09580132616620794
S100A8,-0.02447802207555236,0.04865663497627005,-0.03555515682221686,-0.04710581182301608,-0.01207129554364522,-0.04201314597048616,0.043211549227041575
TAC3,,,-0.052954473198510564,-0.016291256290115054,,-0.030009046314136263,0.002490812998776325
MFAP5,0.027961987514672926,,0.020753011120359915,0.045625186392307185,-0.023281583561640184,0.0017331409567506286,-0.00489830115897769
CXCL16,0.011219104151677884,0.016595125597924375,-0.05294063654335975,0.03393309528234281,-0.034294196780620755,0.03401318421902763,0.0016375225204540932
AGRN,-0.031376466639445794,-0.04167578976803674,-0.01703735420839401,0.0874975418577288,0.01437965652247874,0.06444973631364187,0.09250759387559715
COL4A6,,-0.05495387265864201,0.020621390316985736,0.11093199235273499,-0.017016362054280015,0.019580910124197434,0.04340238119133278
FST,0.03517278831648781,0.06400704695867834,-0.03213632027831035,0.07835356022051214,-0.004389188357350941,0.08150026501598655,-0.013995727890310597
MEGF10,0.06824319279797436,-0.0023924486017985643,-0.0280429578817195,0.10611833807504964,-0.046171409588929326,-0.002415367601885301,-0.07449576892553202
C1QB,0.0348635802150838,0.03633123911193675,0.0012663188390273506,-0.0011847648652623505,0.04103184271254644,0.03410442480161292,0.08017242972576061
HLA-B,-0.05267110566332444,-0.06422746470305941,-0.05562225756289393,-0.09362620263196712,-0.004743591772969381,0.03934040795910757,0.10942388198562725
PDGFA,-0.004573029100689551,0.022961826382880975,-0.005590330626993473,-0.04173308010491468,0.006764509689386887,0.019964060815844474,0.04841061395323746
LAMA3,-0.027475043305831337,,,-0.00045574003281825646,-0.019067941882481017,-0.027619246060604664,-0.03491177984779699
DKK1,,0.055326267332248845,0.07829770579986439,0.021086819309024462,-0.017122447380543828,0.05447430723253005,0.04636614995083611
INHBA,-0.047661562145573086,-0.005459601874549987,-0.060463279448290164,-0.008556624393029238,-0.04766628528323018,0.001362421651878643,0.020992051338691406
LEP,,,,,,0.09821908435171431,
IL7,0.005566616846375663,,0.07560530415299951,0.03430306660471947,-0.017875018013184023,-0.032639087409434046,0.1006858667210046
FABP5,-0.010181367009953642,0.07314207291743818,-0.028020437071568753,0.02884784097617888,0.004895617638399997,0.010706177830368573,0.012308980912641047
CCL4,0.00508591754769034,-0.07562754662687265,0.028055921407210273,0.007848026626271648,0.08296798154254496,-0.01973501845837305,0.020701407453842507
FBN1,0.029077595518885318,-0.0956611401414052,0.026054014706822188,-0.02013773436680676,-0.004624516278758618,0.05840593801455093,0.028320456997875592
TCTN1,0.011030880181691762,0.053376785601313245,-0.0008239483973219184,0.03241250966148087,-0.06849715538255881,-0.017567184936540615,0.03637697664187569
NCR3LG1,,,0.029660162120092728,-0.002783428640405579,-0.017875027504196048,,0.06551275134349008
BMP7,-0.03229459564867178,0.018506841163006712,0.016753738327256965,0.010056153686948758,0.04984252041571197,-0.04060829110933745,-0.03214034503337112
NLGN2,0.02775519966495593,0.004091974941014116,0.017443410221967777,0.06818502111835911,-0.029773619291418276,0.0001473472821141326,0.0024299623120286706
CCL25,,-0.057465666428168596,0.07021754950877243,0.05886726959236148,,-0.022667107233094952,-0.02796501982411577
NPNT,0.08150274102315139,0.056749415730010216,0.03658460518862008,0.024424228594666645,0.03996498760556928,-0.0471913368430448,-0.04765429840908007
KITLG,0.064341772352066,-0.014546111591372755,0.026184238062099553,0.028104945026916645,-0.0743125723630745,0.042249614355269166,-0.04198292806787588
MADCAM1,,-0.05705565466965884,-0.023321602124033707,-0.023985159409434426,-0.0028347886551442813,-0.006815291485082982,-0.04427437722126097
F12,-0.04434758666534532,0.022301283778131394,0.025782839069730824,0.08732073332683928,0.022210798449967272,0.03053225100043811,0.06041318123024859
S100B,0.08180926426303303,0.05156508973635403,0.06295907080949015,0.09322401743988962,-0.028482812682685106,-0.016765875698287688,-0.016541131817981187
IL27,,-0.03642085238492668,,-0.014368256223958384,,0.04179467804513303,0.06312809038326789
CD99,0.032003209093813885,-0.01449863136192898,0.023332419965645727,-0.0007885839243493432,-0.015497729019371813,0.07913116581936477,0.015828021551750594
PDGFB,0.061828215787177086,-0.06925821435010959,-0.04462848730008518,0.03783440387030554,0.07937965610613414,0.05985595456443068,-0.009553491316916511
CLEC2D,-0.023882177106132496,-0.034438018787829774,0.01687472344432002,0.06090314775079567,-0.027126260062723798,0.00470123536818113,0.023995020880621915
F8,0.009443895730718695,0.026209874968899483,-0.027289620719001515,0.011745932841353446,0.026419753526030352,0.010146184222005493,0.0015284686371152892
C3,-0.0003457777299671358,0.07849704928418881,-0.037319650179480905,-0.0339398108706733,-0.04282853424728515,0.052538709621275735,-0.038853331922323465
DLK2,0.012284395057200314,0.01866522571068942,-0.0011515339467845684,0.06001009945239169,-0.019067949498944626,-0.016298064728584596,-0.04971446821857883
TSLP,-0.018378673186319836,-0.012936948330941302,-0.0019666447762284596,0.010945986728937866,-0.03183007796742952,0.010584452454784014,0.013147457263464198
OSM,-0.0008059273535748776,0.0738588028953749,-0.011257088033915586,0.034829414967348225,-0.0016844276038961705,0.04989081257110706,0.051457472628684414
PRND,0.07728899017300168,,,,,-0.019044305030819643,
SLPI,0.012752209175329762,0.0032385492880613073,-0.009162052403217323,-0.09225653620863106,-0.05857677749198261,0.003948968574814903,0.08671589934739857
AFDN,-0.022228081177461008,-0.036906405534855725,-0.0011451535545179206,-0.0039800179233018505,0.041936542483353476,-0.05083466940053739,0.007053007899054143
KISS1,,-0.04035760424285611,-0.026564580229138098,-0.004201612044663354,,,
ULBP2,0.04702542889910096,0.05270924988087183,0.028499448138383707,0.09686489236154527,0.030918860653475193,0.016457037323366123,0.07169498788661274
ICAM4,,,,0.12152596043323602,,0.05372049904105132,0.05331761565680932
ANGPTL1,0.044081954230769625,,-0.031573112989873274,-0.028551695853148613,-0.039474126415344,-0.025840395704905404,-0.026114057690432062
LTBP1,-0.00954464335909895,0.057667773760448196,0.0073622077781395874,0.019996487929420624,-0.021711184907614426,0.014474593645413859,0.004355283894340115
NTN4,0.023285016870986282,0.019481870359991844,0.022997318809855855,0.05323896145834519,0.030585781757063887,-0.014264607688420824,0.04573537103213872
APP,-0.02675547456322042,-0.05804887553129547,-0.022390401396679766,0.032001940756910194,-0.08719902741978455,0.0571808819744111,-0.005076657292678076
RIMS2,-0.011010866101035402,0.07389601711159469,-0.08631512221172309,0.06890658584162528,-0.004371815362145644,-0.017992275049358283,-0.01455353351585305
WNT7A,,0.046673863552280676,0.02572238478628096,0.04509890955282187,0.008095788084431595,0.01634870101181454,0.030032766037899537
GAST,,,,-0.022945766755144634,0.028990197649983493,-0.020045883283151364,-0.022380399512403802
GPI,0.01686962911181607,0.027592522389931116,-0.08755771116191101,-0.021432646089785228,0.10427611284728851,-0.020601078795590703,-0.0049107196828874575
IL1B,0.02638745626053385,-0.030441212672788553,0.06640670329755517,0.023557768160397185,0.012851829912085442,-0.005897787062404558,0.06174985611630396
SFTPA2,,,-0.018881208737174648,-0.01982821569064572,,,0.0006640996790358649
HAS2,0.020489296403774143,-0.019879648371961104,-0.07361200359710018,-0.06697635043945023,0.003655071225678288,0.05524550906324664,0.04380853425615135
IL11,-0.014722918934712156,-0.053695233891718555,-0.016471479662993983,0.08422067344375098,-0.02168492931001991,0.025827546743451234,0.1274997658599187
SEMA4B,-0.03463512485072668,0.05990098118371136,-0.05796068384743435,-0.05136261534454687,-0.034839432355672904,0.030465782254136858,0.023993226561476674
FGF12,-0.03850435951587676,-0.06374712958325425,-0.024546464969842554,0.1405749543070462,-0.07164923070812163,0.01619453301373453,-0.031188373967746943
CP,0.003842088214853202,0.019618708929354425,-0.06335633341430967,0.01394487091384056,0.0024544973641554843,-0.01117616691814282,0.028089416915717428
NLGN3,0.04808528365460631,0.019575291944636558,0.007006755172236194,0.10944324824743015,-0.005871823541953594,-0.006657011877302458,0.020443035951147905
GZMB,-0.022122168791371074,,-0.027101038128402394,0.03187281383647798,,0.023880673127128733,0.03138625936355865
PROC,,-0.07649164874514858,0.006250896591778012,0.06313021101532314,0.03871895423165386,-0.028834129756215004,0.028269451305292147
TNFSF11,-0.024924788720664132,,0.07821050740064461,0.009354521008949748,,0.04545284712679434,0.022203761685671425
AGT,-0.007545259060963796,0.014742310857538422,-0.037019304236783505,-0.08110435620985806,0.04055649321127311,-0.03806691565298112,0.06859663729136461
PTHLH,-0.025575682125645243,-0.029333506841050145,-0.012912183488639394,-0.043327780860142016,0.009879539490488599,0.015650829543905193,0.0017180618859649476
COL1A1,0.03723027928889905,-0.025164121038097054,-0.028468719914803525,-0.08394885539423597,-0.01275514163219329,0.06714981651657072,0.09629172228678899
LAMB2,-0.031829193695150346,-0.009791376902046137,-0.051969622084654006,-0.02715145845646181,0.022406786464459434,0.0003001149459435137,0.0783045154115101
DSC2,0.03297235872104588,0.09206973335545038,0.04532686311833672,0.02428437811884167,-0.02981562426643036,-0.0069669169021327505,0.013571513850286588
WNT5B,-0.03769282956052859,0.10437808194009622,-0.06172273518902718,-0.01929786495756331,-0.04134406082079388,0.05426053215981663,0.014429443007094603
LEFTY1,,-0.05581262880573013,0.015202184774785358,0.036186533330362654,-0.02905497206241333,-0.030124530748590776,-0.02053948827671074
FGL1,,,0.006756708606005383,-0.032154182446520484,-0.027915616290472088,,0.11694805932664538
CXCL5,0.03205972237137282,-0.0664088795683404,-0.008059248327637693,-0.07776803353124286,-0.0388370950900102,0.09650965484320437,0.013651117349470339
S100A1,-0.017583079142189394,0.013071564406172236,0.10681397624826368,0.090909675886639,-0.031773440888672295,-0.0019390306441936411,-0.035127980729876794
C4BPA,,,,,,-0.014640301002155034,
NPTX1,0.08884943515706548,-0.002281907868395256,-0.014113823133984139,-0.021465112262075918,-0.017122443111813584,,-0.03341686107340274
TGS1,0.023284517875762883,-0.018283160988154096,0.03717751610865813,0.022656816310366625,-0.04532858484194875,0.015602386803557964,0.06904649038834916
SST,,,-0.030264474670715198,-0.008725872154768478,-0.0362104116874655,,0.022220944676255225
IL34,-0.007919048115494149,-0.07839536249127779,0.004302127607955928,0.06257408831420513,0.04301844481626487,0.02654301327991345,0.05939279860301842
DHH,,,0.0015819992493579416,0.010829342864502083,-0.03015868798915432,0.05304396735061544,
XCL2,0.05942842748923629,,,,,-0.015281785631652951,-0.02611404003450304
TF,-0.02841359200031172,0.08871245881275294,0.04906626861291362,0.11220969951408048,-0.018837630506335263,-0.02734634280270884,-0.03674237076364909
IL33,-0.03021693572706051,-0.06603670343237195,-0.03700213227732315,0.02275010950297362,-0.01781775849203904,0.024750304953371795,0.012247936627448362
RBP4,0.0115855394929023,-0.06528849431856162,0.04661481808641412,0.08667938565434419,-0.02269455548997605,-0.026995127751063865,-0.023139273329280393
CCL19,-0.022610687996050614,,,,,0.0638615905884475,-0.03362219495021837
CCL20,-0.022286072191483246,-0.018998061630517767,-0.01972454201309424,-0.03832655863128173,-0.019067952258535144,0.03370531980872535,0.1198424216493748
NAMPT,-0.03152404532297702,7.67470963105137e-05,-0.0544354919250487,-0.09769782625986505,0.04259323902578339,-0.021281460702460647,0.002750945815453115
