,UKF248,UKF259,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CLCF1,0.10990946540591336,-0.03350488324628977,-0.015494659037422169,0.050967454454584574,0.025851492234616167,0.03451977280351444,0.05178467140324129,0.023806784832095366,0.08753196712810574
PSAP,0.10139575459382534,-0.06548091837668701,0.018912403276748594,0.011404285988089515,-0.04265577306665265,-0.01164875490717026,0.00844951068219638,0.05443009820371883,-0.023376039370722353
EFEMP1,0.12881023760957913,-0.03489767141964143,-0.0006509157757125092,0.16178042060087947,0.013228514196514187,0.01736392041048296,-0.0037002113081588284,0.015229190979259363,0.05739937044646804
C1QTNF1,0.07795427143760902,0.017408815952631544,0.016606535136174175,-0.009808755860780493,-0.04440594666162954,-0.04504152870173406,0.03893224760716478,0.07128254604264883,0.05212357740324602
ALB,0.022032928477692882,-0.002943209186822348,0.036578156605194104,0.05056202379246686,0.0029777746789195624,0.01347240885217108,0.00035892797861506576,0.046729992521345236,-0.031140901092178208
CCL13,,,,,-0.025301769337742218,,0.05994981012762103,,
EFNA3,0.029773233725122885,-0.02493740330616201,0.018173561681588162,0.04965274703212991,0.002680740761660836,-0.0035013665977587454,-0.03763145912015958,0.03281533839343622,-0.10041466013059837
DRAXIN,0.002754824369899333,-0.011919248849926409,-0.01276040522328513,0.016277838529454462,-0.060319158738662934,-0.018358548546084097,-0.021638789844823186,0.003948833792399542,-0.019916409695469258
RAET1L,0.03597481904933325,,-0.015283457000981732,,,-0.026271715104673393,0.0290320997867754,,
NPTX2,0.031119591826670883,-0.07303082127933219,-0.048959822063787066,0.052593785240941264,-0.02176815764860197,0.020923126225683944,-0.01032700673901136,-0.033604239392628826,-0.0729228045093361
FGF11,0.0183815332192367,0.011645033964055992,0.049765152468407896,0.12542350667318383,0.008181150105208134,-0.022444165191281916,0.03967910137306226,0.08999720203135816,0.042921262152216
CD59,0.04659233195973059,0.035325482987271006,-0.038122612523915876,-0.052238214246453744,-8.110297491104295e-05,0.016909567889529555,0.020447131860582956,-0.032813678201839176,-0.04609058257204004
COL9A2,-0.01132289698010983,0.01700712889969721,-0.021820031554776177,-0.05883099356721265,0.023545227069240744,0.05331292754571826,-0.04318296931191551,0.041889313703158564,0.08342956923828333
DLL3,-0.07037825730196791,0.04436219465691102,-0.017451660095221137,0.07081920568515634,0.08453526649548232,0.07080159037886968,-0.046919855536236746,0.07256512522465862,-0.050003398967315295
FGF5,,,,,,,,0.016075476357623728,-0.03717805243058481
LIN7C,0.0008088191526146081,0.04315951513811024,0.030613800352081225,-0.0590634712401486,0.05299422803048412,-0.017849200544244336,-0.05305622660528315,0.013770056696103065,-0.01615438973873008
GDF7,0.02906842463306281,-0.0025210656062114,-0.013991937800152444,,,0.023611812769315125,-0.0032845724027863684,0.02436556174516458,0.02845543278412093
PSPN,-0.00011826690080597637,0.01364401138894957,-0.05653544119515461,0.006205883272173256,-0.04941618400328274,0.03968928309823068,-0.05190949242690929,0.07423881242353647,0.011872950565727554
ANGPT1,0.059896848501049475,0.06809978811478867,-0.02778166800099715,-0.023448730096577188,-0.025632976214059803,0.01635319342994924,-0.002514786183068927,0.034092671591738795,0.02632916649129802
PNOC,0.06922322854239699,-0.01870980444194288,-0.02876222370129424,,,-0.009890182156001941,-0.024971165723508625,-0.02203051187547708,-0.04355924684655389
L1CAM,0.0007192466311152916,0.045047020493294884,0.014152502747814962,-0.03280387928559724,-0.03717746097036834,-0.06066731653591774,-0.03983613166807572,0.00523081680988748,-0.03786327736418707
APOA1,-0.04647377490190089,-0.016287077241476416,-0.02264460796007173,-0.05874823957825469,0.02669329900824196,0.04639845918698724,0.023832272311978524,0.10968834804701869,0.042922039273268965
PSEN1,0.05679867693722214,-0.038483560008467914,-0.010262889016158174,-0.04238701966001485,0.01492216276026946,0.0005766629900389054,0.031845143072171206,-0.032996390558537765,0.028412847301006492
CALM2,0.04962831351062205,0.01305651944591025,-0.007613915948483362,-0.03551040995107593,0.040547957794923116,0.056692524987285546,-0.025166876540801637,0.05734732464062391,-0.010748311289424687
CLEC2B,0.06009463298537465,0.017799256898633327,-0.03855444275162665,0.03615649240665178,-0.022246463047445503,-0.061890631970408505,-0.0015538081404707631,-0.007166228060337001,-0.024631993256157746
NTNG1,0.11236094029813232,-0.007128489087136125,0.0006282969370296919,0.04141300613667715,-0.027122851743998474,0.08052997112229672,-0.05369030160629287,0.05867296164181776,0.09233246335834798
LRIG1,-0.021223284995138262,-0.00782220800418315,0.0026199859747322936,-0.01860508503840087,0.09858450894953859,0.054376790710735395,-0.040968640374577266,0.06038533678571618,-0.0214468383550699
CPAMD8,-0.02794997634534114,-0.012370304995273636,-0.0258979199224419,,,-0.00039508825219808813,,-0.022365957022835826,-0.0026486571890557
GHRL,-0.027559465645459323,0.019890728279701633,-0.01276040522328513,-0.011628736814868878,,,-0.022783832432840552,-0.0028601654135670734,-0.0210157982498246
NPY,-0.038774452008568494,-0.008565823101435702,0.061144434369293746,0.05208539596306699,-0.037402253790683446,0.058543515491446714,0.003363188475270013,0.05118881406592566,-0.007928029341376095
MMP2,-0.0470631202614008,-0.015028200994722725,-0.023860229173647253,0.0041525116906846815,-0.002984282045796677,0.041734871482880735,0.0770462489852598,-0.03455123535375756,0.02102802911368032
LHB,,0.01562435951625226,,,,,,,
PPY,-0.023457818785515457,0.12194123120090207,,,-0.01072828255094623,0.04801837715730448,0.03079541486375106,0.052308249244654687,0.010304796227556414
ALKAL2,0.05166812241770643,-0.010617077817184038,-0.03392843284120356,0.040100589415927756,-0.06478932731759628,-0.00362772943995362,-0.009142894798007166,-0.0541640610972906,0.06769825235376484
CSF1,0.08216229695520227,-0.07111246885454363,0.014611707773016,0.08767071848163956,-0.026693350749693142,-0.029976282556172663,-0.009040769951257315,0.01110967726680297,0.06893835702748523
SEMA4C,0.0018067799875540879,0.0020388207991395607,0.03916343427542357,-0.07836316196745102,-0.0049852360277068625,0.034582455553521636,0.0017509249431476416,0.06155498702972609,0.029323871189921174
BMP8A,,,,,,,,-0.019158712902186504,
ICAM2,-0.007485301440626006,0.0023281167498319186,-0.03651180498374945,0.005308800510247055,0.008887802544954835,0.06619147408564549,0.015511984980162255,-0.05238223156108451,-0.04926769154071871
SYTL3,0.03908614371409905,0.004820582372659319,0.03194236105001014,-0.017124360682276504,0.0213702473729322,-0.00883676449742756,0.02776642818048944,0.031781914762072344,0.031447034452650624
IL1A,0.02529329266544168,0.019361268112437328,0.0274298655255771,0.07058253128248403,0.0213188202459414,-0.01599451583554621,0.010028361741204365,0.035829392051354755,0.014995072361200155
HLA-G,-0.02140673279141797,-0.011379007942144002,,0.17160963909273147,0.061888720730451555,0.013678823809710906,-0.03820096287004929,,
PGF,-0.007564077583212583,0.036736722226403534,-0.02307305388259433,-0.08862232985455146,0.05231956946750238,0.030733231300300312,0.035420981427254424,-0.000650200677513961,-0.006593866340425958
LGALS8,-0.011306052680589262,0.014310675430650354,0.00016793324332689435,0.04204573248452534,-0.0032979937059397346,0.002721684505441344,0.013721097193924716,0.02555554467615163,-0.020847080320643696
DKK3,-0.03883260714736238,-0.003123030239968564,-0.0018190873592221059,-0.11516782757609496,0.0884142397468104,0.021912084535189336,-0.004219629683254694,0.025592363614590278,-0.0944798100384441
COL16A1,-0.003605519451671064,-0.015735969348939904,0.07123805833497493,-0.05413801266665925,0.01579509410525133,0.011078611712890575,0.07898491839816961,-0.013226367973927159,-0.017861511478279222
TPH1,-0.015717978462680096,0.006677856811611369,,0.02463716564333274,-0.03940156023800869,0.11571376643444033,0.030561645512601963,0.03105004495972715,0.06416175107055573
TNC,0.08844508641122899,-0.017065420047360252,-0.010823307672688352,0.1515616083458951,-0.0412763904350547,-0.07346692584134439,0.09131757693328994,0.03162366202213907,0.0388054959676684
TNFSF9,-0.02794997344367543,-0.01866066513094969,-0.02131373034949367,,0.003940581490389619,0.019472627647608178,0.015181893028358493,-0.0012833743341638879,-0.022726655447025425
C4A,,0.010231280645390087,,0.009622131849586362,-0.028168860629869022,,-0.021285245394807105,0.022376871097069716,
CNTN2,-0.008991489929124812,-0.023997856993022242,-0.001871268744486599,0.007372068921469659,0.08286497538742008,0.039783204872860106,-0.08375157410784871,0.017854107297024194,-0.04567833102030774
F7,0.09398865473791766,,,,0.0021019877971838975,,-0.021063102364763883,,-0.029468414787768085
LUM,0.0672451429996848,0.021325402330746153,-0.04434738187721786,-0.03594169371057489,-0.011628780950056476,0.04786529845606195,0.03392814475982131,-0.0644434542497659,-0.0036990687863642595
BTC,-0.01391166064235996,0.000860759661753389,0.08350298564499753,,-0.025676590627012774,-0.03947525658826927,-0.02038317069538429,0.06335235673198686,0.0675321003193242
APOC1,-0.03228475672245843,-0.0008225055487117027,-0.006352724725569433,-0.049448461091585696,-0.021560692663714506,0.05698178340723598,-0.04581040693304862,0.05311998900043067,0.0712901214538734
PKM,0.01837870755273723,-0.009204670667829592,0.02087051159223573,0.09783314253600736,-0.01754269116321595,-0.06453017196077525,0.04275207164782182,0.04126914550265156,0.0061566164653575695
TNF,-0.035781530782071226,-0.028197777659597918,-0.018655430424684805,-0.000605825974320259,-0.02492166542846727,0.008624132935148524,,-0.015761745402947187,0.06390003599359725
GNAS,-0.02161139504008624,-0.017143633056940232,-0.07141441384793967,0.11590007946140615,-0.06481360587545476,-0.07891215647192726,-0.01757200652637123,0.04530406871176517,-0.06653647520076694
BMP8B,0.04133502892439194,-0.01649663042948115,-0.012387014048288226,0.09566953656871655,0.0648667809556143,-0.018499411049454295,0.0790394561915037,-0.036145677438361445,0.04225035361172901
LIPH,0.028502460116744604,-0.01618137229376803,,0.019680762489056546,0.14832389503734655,0.05312905845044714,-0.03344913817608594,0.008105772435896835,0.02324059866730549
CCL28,0.04296954130650227,,-0.014651222008225218,0.06490520601784527,,,,0.09375062662055454,-0.034699677638051526
PTPN11,-0.03447340461441498,-0.04777477579710194,-0.005182306455271654,-0.018032794457687077,0.009829182565032795,0.030729443399858943,-0.04452424296530417,-0.01528328917773186,-0.03302260285140082
ADAM12,0.0639660769071391,-0.038536139367778395,-0.014159495271298193,0.007196261400615883,-0.08345785162030873,0.0391621626543399,0.04184508675501593,-0.02450506449682563,-0.0052212221216699
EPO,0.026976385714982277,-0.016496630891404174,,,-0.02747837778168479,0.005823437629665386,-0.020151745568569055,-0.01582022127410064,
EDN3,0.023810426119539013,-0.02053601249628147,0.06918374992967043,,0.015921975678690505,0.06063121128190852,-0.01264455148199635,-0.014513130517207184,-0.008561609513880079
CCL22,,,,,-0.031099605289544086,0.038449953300560454,-0.017682279476782334,-0.024446387570861323,
CCL2,0.09398412615809461,0.030626283757207984,0.03958775322178224,0.11908038018827305,0.02446785311193094,-0.012650702480389218,-0.004171344125896656,0.025447995939205655,0.09833451498855464
DSCAM,0.03166882098025671,0.0006515818200812628,0.05454786980719481,-0.03888424488785604,0.028817565612191957,0.002838016860534732,0.06559870904011716,0.06398605343155342,0.0666613059891398
GPHA2,-0.017518481355535194,,,,,,,,
ANG,0.04753819033678211,-0.019762934428082878,0.061772357390266125,0.032284657518553826,0.049305662509250704,0.053673940252585095,0.04397488084764866,0.08245550776645084,-0.028384390087930984
FBLN2,0.10010598831868847,0.06088003711905855,-0.009519628132047311,0.0954976927138389,0.06107351761973261,0.07115809466900763,0.046906472899612583,-0.024833854618304108,0.010325148827035268
VTN,-0.005491659471729444,0.06285353629158832,0.03982197242058698,-0.0028620133189508987,-0.03140966624167842,0.023311912044787417,0.0744127985549579,-0.009730586987553573,0.04552719466526447
VEGFA,0.045685836836797826,-0.06665421992032369,0.03780973918429796,0.15617063362166775,-0.03425907094654229,-0.11047827732056531,0.05820812590547255,0.023739185155592063,0.04712966343217715
F10,,,0.025191175979552984,,,0.007955229466833875,-0.0018395589926161547,0.04716320529529314,-0.012832136342273108
SERPINA1,0.06387196468832126,0.04355685853374592,0.005295560580768502,0.08419904160982239,-0.0685754732096933,-0.007507578452023893,0.0503554611721699,0.006719988084614072,-0.0006618678509901722
VWF,0.007644880883473633,0.043374798628615895,-0.009023476843005324,-0.05512395408710765,-0.005278771491831678,0.03302320847346509,0.03813017078576537,-0.0801612317370194,-0.04009362691949971
GDNF,-0.0108850584369223,-0.013418051310509369,,,0.06834787296335243,-0.004142126667402907,0.027388891190790195,,
VASP,0.0442036589744509,0.00477009760769578,0.032467600418813886,-0.003462781335449553,-0.008969817417575436,-0.008034296034756923,0.07013659672361314,-0.021662172924459187,0.04499157920509045
ADAM15,0.008841997679436725,0.011085826848557582,0.010122383920512583,-0.00995042445538282,-0.028019312848793443,-0.012940796093982652,0.03305563679837055,-0.034182852031793255,0.015982673794849512
WNT2,-0.02749475759173934,,-0.016622910182360482,0.03713657647556406,-0.034084199766352775,-0.02496861901611207,-0.024196675705976847,-0.026588540457876293,-0.047851047603190214
CALCB,,,,,-0.029829908964942874,-0.012827058443819572,0.041055536417470645,,0.022718147402510037
OLFM2,-0.024774526051549173,0.050423475264563845,-0.013053747758923633,-0.06582817861262276,0.03570908348915269,0.009085610276349085,-0.014986850795622935,0.05830234170113121,0.04979732887417927
MFAP2,0.025898531549876234,0.016171648188362853,-0.03522401009383554,-0.12200883242185483,0.035321003548868815,0.04526793355048633,0.08576666459771487,-0.06430646229540792,-0.03950563996026532
HLA-C,0.059568464943024445,-0.06405657213185885,0.0004832486125821236,0.007582208991798233,-0.018160555803475628,0.03947328406888998,0.07206742050986503,0.012205882004264151,-0.008748755611603891
THBS1,0.07683159227758611,-0.04510935526838853,-0.03480678077435934,-0.006512370895348101,-0.016040113148800262,0.000617864559062001,0.04885531680172273,-0.06070189954465413,-0.005054508513066731
HSPA4,-0.04906557886779338,0.003772537806950493,0.018249367323392454,-0.02796198267316066,-0.03499961819335074,-0.02549433679038747,-0.0006672921312662744,0.037784878859791156,-0.06246754412217353
LMAN1,0.0009652466816715982,-0.0459374136546829,0.028180703101429953,-0.05349876491870975,-0.013776735522380802,-0.07832931886483145,0.01689106120996065,-0.050708541278335545,0.005269096810681681
LYPD3,-0.023978384213071684,-0.012094978392892844,0.0399287614911386,-0.062175506735508326,0.02184641181544055,0.05648687914326026,-0.02033897388406556,-0.03280765813042338,-0.03340319827690334
APOE,-0.016522624077790968,0.010275962149933308,-0.03306039044984603,0.024204865703194595,0.03486779123806664,-0.01759304248572641,-0.05519905028710973,0.024157669088464343,0.020150587824270656
SOSTDC1,-0.016157364339219323,,-0.019833579473268033,,0.020819366961724668,-0.027669531153545392,-0.0026312660649612392,-0.009872185608181342,0.04944456175638466
ANXA1,0.06618660402102548,0.003434600724341211,0.05766776258872106,-0.04723714874749287,-0.04005285014788825,0.03381064347198025,0.03357967609463289,0.013646830148366098,0.03723196082256642
WNT2B,0.019798903811292436,-0.015883310563118848,-0.0275821221307033,0.044507456124648306,0.010856550154392257,-0.0030260309478860087,0.041005508834690424,0.012676868509744059,0.0036120328962260238
AMH,0.07685904734991401,-0.0168064908080938,-0.016479141764331514,,0.033389410158369284,0.020963896260310352,0.020862220787888065,0.017601441098812034,-0.0310109280222828
GDF10,0.056467965079986554,,-0.034005665977545056,0.060249776696007125,0.011513617835202434,0.038371008189826306,0.012346769654637369,-0.022283928545477123,0.032148185329145165
EFNB3,-0.04064419372761003,0.053462204075121283,0.018355156596685508,0.010331573248983419,0.0029600470983137854,-0.0006864933652946999,-0.013716299682154447,0.018352512128081457,-0.021624588740600106
LTB,-0.030980003428148037,0.011416848695443281,-0.005633291160617042,0.006591578838074716,0.008011520092838075,0.041728981826820444,-0.03373911521225244,-0.016623958908231914,0.044427051616621714
ANGPT2,0.009193857810322644,0.06382179350133488,0.02607192925969987,-0.08200577786402893,-0.013751697489576878,0.03941668700083913,0.0412110914085187,-0.03724687240143346,-0.03187537832610533
NRTN,,,,,,,0.002378481161092007,,
ADAM17,0.0022224053717463553,-0.025152034499718104,-0.058078609541799796,0.009194650273530789,-0.028889284809368122,-0.02809716518650177,0.0003266331194011579,0.03460166575316719,0.04122959839198335
LRPAP1,-0.03137519099403643,0.003025484685942942,0.03449193145732281,-0.010618841367412883,0.09229119332515741,0.05361021283062907,0.0006802803039341997,0.069016679476335,0.049229889402484885
NID1,0.00409020441202971,0.013978945756213113,-0.015249974515086369,-0.08477028172302412,0.003762431551380264,-0.008394634692666183,0.08910990039614737,-0.07020503099761527,-0.03870276574722724
MST1,-0.008177867382445992,0.002268906705174877,0.04096387859555302,0.02292722630675108,0.060496001502264064,0.028454141895120744,0.0443712270226812,0.0273984785536835,0.025528150179925692
IL13,,,,-0.050308140127936725,,,,,
DCN,0.04939133207580696,0.0389378978524149,-0.032373803163914965,-0.11126700045972533,-0.017273412028462103,-0.011331532696398782,0.04648883172368998,-0.07849295566549672,0.019143546745929114
IGFL2,,,,,,-0.005422961950089814,,0.05922591870151166,
COL7A1,-0.011797466210581883,0.00020408580312016681,0.0867957793079351,0.02496318647795784,-0.05558336973558816,-0.036458582485633176,0.13641676888735355,-0.01752802780900306,0.01053646847310002
CALR,0.029231409268267058,0.02858251419275557,-0.030440013238748734,0.009283902549446086,-0.10214008966557328,-0.07353327003816269,0.07312154577110354,-0.04479251153950673,0.07845499262749411
PIGA,0.07965786624474329,-0.028605356657619076,0.03921705029589816,0.08090157103350644,0.06090516236320671,-0.015939472415443304,0.04644071827914289,0.0701007696671727,0.015119367402794879
CD200,-0.003059292041843403,0.04836194066728782,0.00784135158655073,-0.038866271561518013,-0.0010637872152608966,0.019441713970072327,-0.050277386768471176,0.012813507953099334,-0.05249859960372274
GRP,-0.02917112968081671,,0.03540291904240537,,,0.01012239358509358,-0.019681287869270907,-0.01877171314310444,-0.01877185673028271
CDH1,-0.02299661932451267,-0.032886544119408445,,0.08379746925504455,0.0321599425633013,0.029893660239184088,0.0023894114284847452,0.008238126543483926,0.024889105832434758
LPL,0.021032925116977363,0.0033048929547742343,-0.03978592502174844,0.11068603468111032,0.11998784236486025,0.1073814706734231,0.006988641083382209,0.06087209710620987,0.10985978493575882
SEMA5A,0.05565533680273498,0.0330082536394269,-0.028019016441142953,-0.005956011500991459,0.05121134520996137,0.027585737082198126,0.03946541694506696,0.011025723902458515,0.013321111624179082
SEMA7A,-0.04922558447786725,-0.02987389071715748,-0.017359218377818064,-0.04334477459606093,-0.03730949137053244,0.006720826170335781,-0.016678465870117107,-0.020356224900122954,-0.04364704548833929
SEMA4G,0.013544560500409579,0.03889883002911602,-0.004069030223011477,0.08542095583397151,0.007905942014280926,0.07415479090055813,-0.007384499163940649,-0.02884717167772828,0.01592170102698244
SEMA3B,0.018298296815565857,0.00534185363387203,-0.014619235779930052,-0.0013622786293289667,0.008384615866993513,-0.01423955356227234,-0.027268681175083655,0.05937545204403609,0.019342690112923416
RPH3A,-0.04400571889413243,0.004840667668610166,0.03355215620706492,0.049292248001321516,0.07970083155785956,-0.002052242197139447,-0.03263613096356731,0.009099411987461326,-0.042544820589336535
JAG2,-0.02227099044246127,-0.013716833535116555,-0.030140837873275993,-0.012785214972451558,-0.045570761658921204,0.030672601927653868,0.0004672774573764076,-0.04564174152421402,-0.01551550995813523
CGN,-0.040223382922943134,0.09606191742187556,0.15051972009813522,0.057707301377999655,0.022718500700892028,0.012643917669545814,0.04946722988048282,0.038550070258127234,-0.02963940718158621
GDF15,0.02385434103462361,-0.017134856060071833,,0.008517918479686101,0.03215185067846888,-0.04461491492158749,0.031054280051168615,0.052893881805274975,0.033812725400453054
SEMA4F,0.037496845705419564,0.023180008010746298,0.005798222641868914,0.06833231013329362,0.010221163333680438,0.018765750776135987,-0.01271398555865901,0.06969668472549316,0.0461985432506591
NXPH1,0.007008075866207814,-0.03133295849446298,-0.030290078779197902,-0.03342592086838242,0.03644621958714157,0.07322923731964022,-0.019122432184411193,0.028095078068829476,-0.006249985099108489
ARF1,0.05486997766652265,0.00990981373111789,0.02321393968787167,0.010714191483186725,0.003974097477495459,0.016198653550483538,0.009655179503725773,0.005035840662115806,0.010840200198344271
DSC3,-0.013257640153006922,,,,,,,-0.015820226076163034,
EBI3,-0.029658498882894478,-0.01679352769015196,-0.03633850429997918,0.117048307183163,0.030221363303721004,0.004549136600163062,-0.0683865535314133,0.012215910801660285,-0.014390355069553959
TIMP1,0.10259310171956085,0.015432549841006336,-0.0035316855772949325,0.11839463953927552,-0.06879448815956855,-0.10324656211048906,0.08954191034003672,-0.09874511618870761,0.042119781235782264
SEMA3C,0.04537754038936593,-0.02523091644422338,0.005713746366782694,-0.001522749356891647,-0.04066415374438707,-0.006757329957155008,0.07017985472076606,-0.07943671113669072,0.010768667313558402
GNRH2,,,,,,,,0.05474993976379931,
GAS6,0.01815085841039802,-0.04123999912456187,-0.0315107561903905,0.09837832881115118,-0.05300141909366385,0.013493899407454027,-0.0005258985491396804,0.004185500063173379,-0.04031532755688635
MEPE,0.021657232019739254,0.01538928876441403,-0.03275339819366955,,-0.0094953525559806,0.03907694045185971,-0.03037166994893432,-0.021861050647482737,-0.034014001925859655
SERPINE1,0.058725697049987695,-0.005456028304946133,0.013939675239109666,0.08596247567590583,-0.052829949774784696,-0.07553504083403147,0.08789696512804802,-0.046619794282588514,0.08344054971169998
RSPO2,0.0033132908736561097,-0.013668138545988414,-0.02159901778231135,,0.0538678816221391,0.09170620392602917,-0.04091230444692823,0.008136786865318917,0.016628466101746862
SHBG,0.0603058330439738,0.017706846983791533,-0.013091093021259253,-0.024120600777800292,0.06725179824408774,0.028226037970153276,-0.02855903179042207,0.05286240553913868,0.056508763790709106
LGALS3BP,0.08572469594833441,0.007592664565342767,0.035119960203177286,0.04544118803899554,0.07462189626089896,-0.01013509845799872,0.03533952818950627,0.05095606698042996,0.09040796115485288
LAMB1,0.05174568804646944,0.018614680017563157,0.002160733002154993,0.05383409793722808,-0.09945652430994584,0.006243113837180023,0.06787956811629242,-0.05177459185682725,-0.014480671601961518
SPTBN2,-0.02012654475095792,-0.03785367427506667,0.008532855899249263,0.039668380573753347,0.0022015698187518792,0.054893139089028306,-0.015974305015568208,0.004165239221682127,-0.03470617524214812
COL1A2,0.09584119011252365,0.010045902053955443,0.011029959867053487,-0.10474681598350087,-0.09514392583668431,-0.04862188925966907,0.07126520990365418,-0.11306441059617124,-0.0035666308247173256
DEFB1,,,,,,,,0.040642337741045344,-0.028473957983998818
CEACAM16,,,,0.013807238479550713,,,,,
WNT11,-0.019002503913161387,-0.0029647443461367708,0.03834248476516483,,-0.01910986524305404,0.07561337639797294,-0.03262119263352873,-0.020995420506591003,-0.02556304639390409
LGALS1,0.04007001551492507,-0.021146989650682825,0.00019396411663923885,0.13602524184264603,-0.08012854229399534,-0.0793721232936567,0.09940332893848103,-0.04762805745047703,0.025467785116910172
BCAN,-0.07379435538384428,0.056640614638031814,0.010969003478599424,-0.04470907116543356,0.09688104857051774,0.09445484403622842,0.001702917158189329,0.04329621649004488,0.04948842829268317
ANOS1,0.014660361361620244,0.004906456010383841,-0.007077815323838799,-0.06482931377086508,0.11680288246823278,0.04538921932223666,-0.09013062188666648,0.053450501524149825,-0.007105411521175866
EDA,-0.013911665408931453,-0.025374934799368466,0.03747878945461243,0.1067255621022888,0.01361032367599833,-0.03995926545218725,-0.001687809394319478,0.06668254248605224,-0.023481426619744023
FGF22,-0.019782442579902578,,-0.018001597377888163,,0.05356940595193143,0.02170534913112944,-0.006076296203969227,0.06899884168681963,0.023934159625781024
SHANK1,-0.01900250269322413,-0.02227350313337142,-0.022536371459432387,,-0.03126378542280475,-0.01890148598000903,-0.003187422694611896,0.10876832765031395,-0.03856276447943833
NPVF,,,,,-0.031099607374124694,-0.011763450646338821,,,
RAET1G,,,,,,,,-0.01972611370584554,-0.023542356604458796
TGFB1,-0.01868216129530404,-0.006980967130759504,0.017009607375554577,-0.08430323125510115,-0.06226027260186423,-0.03581517235821698,0.07350761005886727,-0.012739108039990095,-0.0031348573977090103
MSTN,0.022020860253004603,-0.01201085230574631,0.007425687758625016,0.0015196013680208002,0.06624082401064316,-0.058230817552568315,-0.03053181320078265,0.038266264891358544,0.0012332357724917423
WNT4,-0.012803844697948114,,-0.02884734237145787,,0.04231361216546534,0.02302316617356814,0.05846298812352774,0.029604889741502,0.045586528604002995
TNFSF4,-0.0040091376765006145,-0.025661022577501812,0.0001791603398686629,-0.01446320396692862,0.042938267852112674,0.02515047333179705,0.03638809625372376,0.03947326326986035,-0.011893717125729342
NTN1,0.05457415966380097,-0.0260131148261018,0.07393734465567194,0.01515066512297915,0.12532038233966672,0.08340309332960492,-0.040035556104628924,0.03971979897155851,0.059720922242524184
CXCL12,0.02526094519783795,-0.020832085659285442,0.014807938786240987,0.033543080224225114,-0.027155220136219002,0.04988310062201192,0.03155449172628781,-0.012103546966205072,-0.034753371705331666
GNRH1,0.038741548616266386,-0.03032151735341686,-0.013436273099639486,0.009153762394835339,0.07072470927607198,0.022332991109491884,0.038385515291245294,0.07714835856070204,-0.03228912575181381
FGF8,,,,,-0.04690546803968946,0.0323205320431681,0.047926376002630174,,
RIMS1,0.018240315895543962,-0.009622509617585926,0.05153191770983097,,0.05472871402190189,0.01936838037447128,-0.028038191943602034,0.0037880087163718965,-0.011395750169941333
FGF14,0.04912346738886096,0.021910372197399122,-0.024410861265480817,0.02709705819169075,-0.006744017697204747,0.04245262409172961,0.018920413307231716,0.03930477395136164,0.037180826708506094
IGF1,0.04150376887190863,0.002589549068657343,-0.0284059395329184,-0.04141338256131826,-0.038501436660566365,0.05065657366766564,-0.009600272469611107,0.05289551488844418,0.055803746140974865
TNFSF10,0.03421876284882725,0.052480702917014885,0.025066689984219962,-0.03619993826616604,-0.009412148840329699,0.0906071272119714,-0.0022573368600321466,0.007437977924896233,0.022170448765707642
GDF5,-0.019628729226939687,,-0.00196829923433611,,-0.06183382158102967,0.02491114446811296,-0.010609294218984953,-0.02627201484777776,-0.05894027059581881
CHAD,,,-0.015127748841878395,,-0.016226404535056634,0.07267777831835923,-0.014739283399876285,,
RGMA,-0.034008075209468046,0.029531100419288105,0.02528773096374885,-0.0992081468594609,0.028645297222410417,0.05853173575193132,-0.035230576026976386,0.08221686157474177,0.1262657171663275
CLEC3A,,,-0.012070596162676753,,,,,,
WNT16,-0.022437695692464628,0.032696509729532364,-0.033889099966872165,,,,0.0031747191079300927,-0.025536414766570134,0.02332405950229399
CX3CL1,-0.03206878237267916,-0.03947022614651433,-0.0047715044406613245,0.010701098650685279,0.051427949861705215,0.005792101683389014,-0.021165054154853116,0.012807809840843332,-0.005461219821210902
FGF1,-0.020891687991461884,0.06143919094215804,-0.04750442104960345,-0.10895648654873948,0.09544545515298199,0.05457744906943965,-0.025384200092604274,0.00512254416305241,-0.07856839452781397
ALOX5AP,0.06119791893177597,0.04980899120401576,0.006704522021674484,0.017160338186547802,-0.002951490304975026,-0.025857089079443805,0.049735523414735056,0.004182384732691341,0.11452877813736496
IL1RN,-0.04322846374156075,-0.027191583943612627,,-0.00765502583896276,-0.022782564740573115,-0.039423351003913344,0.0368609679969847,0.018244018513443355,0.068815504360891
PCSK9,,,,,0.03978905989937329,-0.016976125672385975,0.06784350145103403,,
NPW,,-0.015311752899059528,,-0.045508565182224535,0.04871935720098144,0.004456213646908892,0.04326503865035859,0.05341766852501081,-0.036436443623668685
CXCL9,0.003419230419953929,-0.005052933632184181,0.046773285019700954,,,,,-0.05191580226751551,-0.065450355092178
ANGPTL4,0.05208429186177436,-0.032602305902878694,0.008602139736357317,0.04893031997155265,-0.02541633726341364,-0.06467688534784538,0.0765929741276492,0.01037640211214225,0.03599971830533171
UCN2,,0.09622772803916357,,0.027707460634775333,0.04122736373556196,-0.06131212264917216,-0.019681287869270907,,
OBP2A,,,,-0.09522512314514177,,,,-0.017770249164751995,
