,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PKM,-0.006410716987646534,0.06903149087154949,0.026555123997620746,-0.03034544268723796,0.03442945703366677,0.040822218524735394,0.1546517624447728
TNF,0.02880416102986213,-0.015399735609992972,,,0.05624007045164669,-0.020270052936555653,-0.11387303823689209
GNAS,0.04793962708200393,-0.0301699641673004,0.027799003186328303,0.013392422959363293,0.06545739534986077,0.010652189870373682,0.10760613979094853
BMP8B,-0.015189348465531235,0.02919067572174024,0.027178974260096772,0.002451845011350283,0.013604655555556578,-0.023823341970672055,0.04794232532914883
LIPH,,0.007065188668152029,,0.03823263886391948,0.06256641789720728,-0.017028975039823986,
CCL28,-0.01796579188989832,,-0.022989053047222208,,-0.022710552883147946,-0.030667695706793507,
PTPN11,-0.008905128832948828,-0.018545610316101732,0.0017979659031971515,0.02167832327760934,-0.010249048893644037,0.0349212200266378,-0.04026430401884733
ADAM12,-0.017362821010242675,-0.02026422467886287,0.050746355912921655,0.01836544127767752,0.002770944703102874,0.09847588675997311,
EPO,,0.07625454436725317,,-0.021479062967347116,0.010465113341521087,,
EDN3,-0.004166891162276084,-0.03858932838662488,0.09177600958308967,0.045302124116453145,0.05445795599748247,-0.032322043186928384,0.044632403024208504
CCL22,,-0.016306826104979362,-0.028536427630968097,-0.01884694271251691,-0.015485068689795876,,
CCL2,-0.05063228874551818,0.05519050645158638,0.05086442965733776,-0.02602138276066964,-0.04300300210304982,0.0643222509561996,0.045057404396012045
DSCAM,0.010193164013149349,-0.03242363124755257,-0.010540873995895863,-0.009872630411467354,0.06258631455667023,0.045113012821451234,0.044434469987440474
ANG,-0.032322302150796775,0.01885012819491122,-0.005552307964950261,0.030802650068660526,-0.001312157183395043,0.04338157092972025,
FBLN2,-0.016520165553204316,0.034436755273316334,-6.899670141683384e-05,0.04586461939996022,0.05322115201364046,0.0361145081646308,-0.041392277167621595
VTN,0.01260355848805714,-0.01253889925882153,,-0.027812487513909533,0.06327180919618164,-0.03285810336930395,
VEGFA,0.03809321941942995,0.11752969884091777,0.03296574862707006,-0.07714659554644474,-0.056760243046307224,0.038104698619157634,0.01022749514227066
F10,0.03646300643260983,-0.021415294467474685,-0.024689384021213102,0.057505371020295806,0.03896087587119325,-0.02668655279283242,
SERPINA1,0.012980431975887358,0.02903417072510752,0.019079735977447863,-0.053895176096333625,0.029071276710343593,-0.04257793238934682,0.07144526355829972
VWF,-0.008710977372102973,0.008253777308583248,0.03444383069203773,0.002700449204402674,0.007993023291616013,-0.013080671432441762,-2.595686136792702e-05
GDNF,,0.05614191924024888,,-0.004728715963284248,,,0.02637099813501431
VASP,0.059915255460346116,-0.011816439987426467,0.07907522150888999,-0.06248662097634843,0.03433629444961889,0.026398484349504762,0.07143261896084806
ADAM15,-0.014281332685932817,0.08868859774068216,0.039776353664767714,-0.04494455400885413,0.04845160718927412,0.0658605418215734,0.029345604879849555
WNT2,-0.020383538299610846,0.026736860148704005,,-0.025790416980044258,0.06256072508595403,0.04111764858748422,
CALCB,,-0.02169000052546883,,-0.010945571312841542,,0.0366539617468725,
OLFM2,-0.009540714916288225,0.017650840675042734,0.06839962924740828,0.01674630073099109,0.03704174488691734,0.0622241373192044,0.05605961521718592
MFAP2,0.007932562286767275,0.005901387371629889,0.03164038257010902,0.023531178908759033,0.06874504599983933,0.045233005383976344,
HLA-C,-0.011228089187491306,-0.002708106587756111,0.02967895521217009,-0.04038614563912392,0.05593425380903233,-0.03343154035798645,0.10917293107165467
THBS1,-0.010548428780890589,-0.020151634797221128,-0.055709587377961924,-0.02021306412603958,-0.020215664689756493,0.04060004690056466,-0.07069561098558118
HSPA4,0.026133370710930942,-0.10577495719130961,-0.013651717600181022,0.04314174757147451,0.0426742724036702,0.01428433923328966,0.04081358862147768
LMAN1,-0.017607229741627466,0.07424138891418205,0.023427384171798234,-0.028491527117020528,-0.046950649862476435,0.05086318062761124,0.019291984537942935
LYPD3,0.00020975243158746141,-0.020648296855915474,,0.021400031524960852,-0.02471005414018651,-0.011465910385644575,
APOE,-0.02991587169265912,0.014720799510444934,0.11478558762885878,0.03126504550473002,0.1137247789156662,-0.028603564896695178,-0.03369679133243097
SOSTDC1,-0.03673738118020935,-0.021162484293963727,,0.0007540596826753972,0.07505516801742078,-0.027284392093140847,0.04820310435630619
ANXA1,-0.0762523724199424,0.019051717052159287,0.01114785826460479,0.012949980025644613,0.049604617519444005,-0.04039067653491896,0.009490708913605827
WNT2B,-0.03382207066439785,-0.04130344671566557,-0.033652478518068143,-0.014453925173088952,-0.0336887208125434,-0.05002152932296578,0.15136327868874208
AMH,-0.02020724491758454,0.06203947058003138,0.021480367901902685,-0.05983219043370131,0.08276108450087981,0.019393998569677287,
GDF10,-0.027967526991896866,-0.02746254097213525,-0.029014763035492643,-0.019899221291997966,0.028534963859326044,0.02953226405601951,-0.03313333786426219
EFNB3,0.013807268264950536,-0.043852009150739946,0.04904736241363225,-0.004273635304600732,0.08012256261509582,-0.022478628793450913,0.1241019367251118
LTB,-0.0028103485547022536,-0.046856144305927036,-0.01948486812657543,-0.011832248673661503,0.10840624111429724,-0.059031045508875765,-0.05064463832250552
ANGPT2,-0.011404455071086781,-0.02786335071353286,-0.003425498959974043,-0.03567124349488833,-0.0005997117799414171,0.002097045183319467,0.1454935570547097
NRTN,,,0.08969785569203399,0.060697941419559115,,,0.019485288240594516
ADAM17,0.007883241325871024,0.10433195486675932,-0.045926958071910766,-0.04472853302431617,0.041464473700813485,0.025658180559709143,-0.016384103328750236
LRPAP1,-0.02102431561282499,-0.06904942108208048,0.038053075761508084,-0.03654593706889886,-0.01737580633517064,0.043865289559358395,-0.020389610610834392
NID1,0.034450398198400775,0.10500021841998998,0.10620953247835156,-0.02853015338752756,0.05299107786727606,0.025373140720507108,-0.06935386238068782
MST1,-0.0035436327432761877,0.01685743999209744,0.06261441642640879,0.03754091562052889,0.13707036643104556,0.1417212319782104,0.016306088309188088
DCN,-0.001234332962205529,-0.020926478488473486,0.046204068493712114,0.00433525995100736,0.034140692126223185,-0.022286125213132883,-0.00426619988461595
IGFL2,,-0.01766825612676426,,,-0.06381041583597093,,-0.0498658945042929
COL7A1,0.0021959799031503564,0.13333444815255774,0.003039622613373476,-0.014682691812728573,0.09426614736984078,0.015451673706016966,-0.03344997622532873
CALR,-0.020140559838043488,0.055920037463774115,0.02614315161903658,-0.08017191921629942,0.061589207307492844,0.07181019832995555,-0.029026258991517936
PIGA,0.021332230174083956,0.07417614713946952,-0.0009306711812943838,0.019132555059278567,0.03530544318475841,-0.016202928813566865,0.007704946276847358
CD200,0.0653301429825702,-0.03524028684066057,0.03257848910456256,0.03746308471937575,0.02653327604010506,0.04438777998500341,0.09365779368580923
GRP,-0.024994943798588427,-0.01665680540948535,0.10113210210190066,-0.020977618042275263,-0.028656465098706934,-0.030289825131367683,
CDH1,,-0.04654443949850079,-0.044254919170496905,-0.020059037735390268,0.09851211064872872,0.043576496768821325,0.024194614897894127
LPL,-0.02612501838129644,-0.0544029028439211,0.058381857341054985,-0.01872829741500609,0.07647328821513287,0.022274656754274296,-0.038891088593396274
SEMA5A,-0.03592632565817925,-0.05493806683791979,-0.0029742453658107315,-0.02225819660672565,0.037631659017422506,0.06583425512576868,0.05964684249644376
SEMA7A,-0.03575998918133616,0.08354970131430989,0.05731623546133931,0.019251890365172546,0.022770982916559428,0.020540251113937636,0.083048236725155
SEMA4G,0.01084562950621042,-0.10629688962888353,0.02897567597284759,0.1194163983697461,0.0021439915993736996,0.0040580409164073855,0.023018522038842044
SEMA3B,0.028540460904348138,0.16297012483874368,-0.0036501520600748408,0.006691868193107826,0.06804415968865828,-0.03674689577905697,-0.06076541571628052
RPH3A,-0.008462515576226874,-0.07273880249649983,0.056164454755756814,-0.033377915109405104,0.005033951540393699,0.00876645024426767,0.13619993790697998
JAG2,0.039194662041035146,-0.06183452141283475,0.06278748279762454,0.09267880773413495,0.04622180269190978,0.02484676361681487,0.007117154329851542
CGN,0.08475469519374237,-0.06445460198441279,-0.0339592581996584,-0.015317165473406386,0.07453211795575189,0.08113958021032343,-0.019685670843051416
GDF15,,0.027908007514284967,0.06087722967402193,-0.01322265075533499,0.11794711777942325,-0.005331574202608503,
SEMA4F,0.04622346006509559,0.01673031647873624,0.0727314679439407,0.027757798790357283,0.05789729981706844,0.01131510183434903,0.059145011522347975
NXPH1,0.03708413035243528,-0.09794247238051658,-0.053297272976629034,-0.05711019365364954,0.1030076831227572,0.023787342105595563,-0.006781250497735181
ARF1,0.020798082312482168,-0.10207296163785555,-0.01793207394814036,0.05519310372446764,-0.017354256820692884,0.07014042890446955,0.0007364858722115718
DSC3,,,,,-0.024150792895093465,,
EBI3,-0.0025036567030362424,-0.04154505501036377,0.06955564036468642,0.06555110827581549,0.09757838393684565,-0.0630991178950025,0.03370189630803211
TIMP1,-0.02737922704160562,0.13849420378663196,0.019862110332485933,-0.043909425313149446,0.040286793599850955,0.01472249464021032,0.02142712311619478
SEMA3C,0.010001343887524704,0.04080882919635766,0.026898524121792455,0.06912070225788854,0.04538665194512331,-0.04540380162059351,0.022272536178532636
GNRH2,,,,,-0.02617067557145024,,
GAS6,-0.006544453855932848,-0.012959761630813992,0.017585549585636417,0.06257944680611428,-0.011899473054706056,0.06755262783359917,0.06860794157165206
MEPE,0.042583165246979575,-0.025382635809417447,,-0.03237213416757957,-0.03337257660634859,-0.00995365920346438,0.08163870661888026
SERPINE1,0.0013832599953365714,0.1358261186219619,0.10393239439137494,-0.008843693269552502,-0.030694681755679167,0.033735202465506195,-0.13113486285831025
RSPO2,0.012326138046964167,-0.006646314837086425,-0.015319703622673597,0.034196664994628985,0.11236226767849017,-0.015631687051917743,0.09600901591389692
SHBG,0.007879574105860744,-0.01579612062818555,0.003308484493795815,-0.030440104556982147,0.050995340984622176,0.024873073028650026,
LGALS3BP,-0.00796385136622919,0.06996638971630255,0.010824035052849092,-0.013313358344023397,0.034585366700353434,0.046660633966358576,0.012265281519310866
LAMB1,-0.025826912420280474,0.1370778619410296,0.13095815578607858,-0.019336637835441414,0.03596319870960937,0.003933021776702167,0.03642095414624233
SPTBN2,0.018439604009062652,-0.12192108203713488,-0.01331161412026712,0.04988659106275078,0.09213890983356227,0.025004167951594283,0.14043656701324925
COL1A2,-0.028270763019048635,0.0823518885702927,0.05695816356336315,-0.02967968632759517,0.01870584673519272,-0.016336265980275055,0.024725217950032304
DEFB1,,,,,0.0012533986694326985,-0.025165383036980085,
WNT11,-0.0369458443832642,-0.03715983992674467,,-0.002564787101828799,-0.03205112556286911,0.022318694732508366,
LGALS1,-0.03725844876144233,0.11953534182649178,0.010326133849555701,-0.06917293589806278,-0.05043241754630664,0.01916173263818754,0.048891268564041974
BCAN,-0.0077594093931236735,-0.12526046892129575,0.05429525931310365,-0.033961577731382045,0.055524407633313275,-0.024134554779316603,-0.03704232189078186
ANOS1,-0.014516717749548675,-0.11469863016207807,0.04097995886315236,0.04390616315959263,0.04836180849472164,0.090084991407141,-0.018576501039387114
EDA,-0.041793370455525516,-0.027462539393942872,-0.0012344621199557246,-0.005893113495348146,-0.03588669804506809,-0.040049593743819216,-0.019767038566595115
FGF22,0.06798492911070768,-0.016829260041215457,-0.031087035793821778,0.14999388639650335,-0.009702922619802807,0.03621953911900829,0.019066107360636013
SHANK1,0.08777139471598402,-0.02141529221893693,,0.06520965487852788,-0.023013259657263783,-0.03408190528465577,
NPVF,,-0.015212272721120104,,,,,
RAET1G,,,,,-0.0024427877804601063,-0.020806816596319947,
TGFB1,-0.03619965915911627,0.1397544876946983,0.06870182761246468,-0.03317600714571087,0.039579090076258025,-0.04711552565086938,0.10339783871898785
MSTN,0.03321713121144172,-0.03128527726367901,-0.056904448510900055,-0.008968981964519321,-0.01336612890614753,-0.028135126921635875,0.040612802716321166
WNT4,0.03574958977901183,-0.07695015597874426,-0.022395949393320496,0.031411022583362085,0.03726855155264906,-0.025109338821950905,0.004659370761459196
TNFSF4,0.033978785914042096,-0.01261023370662924,0.06653039835724889,0.01377632321000256,0.05317757391308098,0.009286999984452465,0.011789136344552049
NTN1,-0.03355332167545651,-0.003649894429712671,0.009239766728162041,-0.022033344514639706,0.09858314021180704,0.033947470239164106,0.09747373623949744
CXCL12,-0.0013631107985724988,-0.03832879374502799,0.020026437881196905,-0.04062347975314539,0.02637106672290701,0.02323128060665373,-0.01732143840899169
GNRH1,-0.030558760410501068,0.005880377160252283,-0.022694287558836946,-0.030259135714314322,-0.031225017136916836,-0.028537241571060887,
FGF8,,-0.020997329658260497,,0.07748479414662086,,,
RIMS1,0.02101872571362076,-0.08788641436996972,-0.006365874688712777,0.02050400002806664,0.005467982248055776,0.032070615429819774,0.0503073693456239
FGF14,0.07409847255888448,0.009847402173433112,-0.009422488132824796,-0.04354405092583295,0.03423952933648675,0.009036904875312663,0.17627907866564693
IGF1,-0.013073111306764782,-0.04457587744273235,0.07204957120583337,-0.0623847023155667,0.06241918014007205,-0.023573064293215217,0.05457432367871493
TNFSF10,-0.029074567244697484,-0.035187159192825786,0.006920129716510336,-0.0055522290049878084,0.04078329568481502,0.023918243196516635,0.10851424809112323
GDF5,-0.022074128476571492,-0.03248169037435493,0.037040811134367906,0.01062126044252291,0.04952474858265955,0.034658614780856724,
CHAD,-0.018550124167339678,-0.036801002807850924,-0.02523280406960366,-0.02989430436585308,,,0.10000551623334349
RGMA,-0.009849547237984068,-0.05997658440086627,0.06519436898822287,-0.014680123281668452,0.09512260761920223,0.016535799821436027,0.04851997817760173
CLEC3A,0.03093798322940597,,,,,,
WNT16,0.01655458087680977,,-0.020844983190542895,0.000630600529600344,-0.034816090477695856,0.016988292581140207,
CX3CL1,-0.007601847996861174,-0.002423110015500357,0.03658042783752695,-0.02852732239024384,0.07002284270709534,0.03709385093968803,0.04343664540603434
FGF1,0.004962411353350794,-0.08498671994918564,-0.06529639580683526,0.0366133530215606,0.014164257172740058,-0.029947687104519727,-0.07772356948508312
ALOX5AP,0.003403359495178739,-0.059357637002015504,-0.012479644059119851,-0.027585297511275864,-0.04608926575674241,-0.012482996991369916,-0.017602411650582545
IL1RN,,-0.03795888145469608,,-0.045789941806802716,0.019577963803682423,-0.03436845494116182,
PCSK9,,-0.0161292120136747,,-0.018564345470197113,,,
FGF23,,,,,,,0.04401962800126795
NPW,,0.06174380099308987,-0.02328034476012229,0.023614353924440345,-0.025018316292724,0.11441024117055475,0.055130633010116586
CXCL9,0.0034666231998266035,,-0.008538662735499435,,0.07140341473641924,-0.038525251443179157,
ANGPTL4,0.01001218673893618,0.120161363102455,0.032993424288764034,-0.08984925104382895,0.013502908283342463,0.02980174453425996,0.00024364110330693002
UCN2,,-0.012601299133177748,,0.05180370903930102,,,
OBP2A,,,,,-0.027127653246294247,,
COL4A3,0.01463426191518672,-0.01276337455920916,-0.0391583717420529,0.021464886274120302,-0.014930538744520187,0.18311305879511114,
NRG3,0.014719716539164195,-0.0329008808662783,-0.03299430422906109,0.10123260422008254,0.057255043092566724,0.010221670181865627,0.062030590710648266
IL23A,,-0.020714552153965372,,,-0.01611104090480129,-0.027932189419442383,
COLQ,0.0038939212208685065,0.0029527000773553022,0.10048617325883524,-0.04206265374932064,0.035927189544838395,-0.020698587418418766,-0.01615462043950193
SCGB1A1,,-0.020283884665488985,,-0.02147906283806139,,,
TNFSF12,0.03037933181611967,-0.031029797364747216,0.012757503878355468,0.00788641830000308,-0.003012519317003743,-0.0073976109910476855,0.015268696493504326
DKK2,-0.015189346752709951,,,0.03747705974850364,0.011218474328270662,-0.03527117504371923,
FYN,-0.0032620783990897325,-0.0658177342561253,0.013273638215287887,0.010501611397403502,0.06196458367624521,0.06432517998868471,0.037775629358509956
ACE,-0.023033137350621458,-0.05250555111492864,0.0297716326058643,0.047836495802383985,0.02538181873591679,0.0011632126067149873,-0.053664537016256834
IL18,-0.010892317906852599,-0.10976294734574309,0.02769145805266759,0.05917386688556113,0.05507175706263014,0.019474465439753248,0.04878402081480892
PPBP,,-0.01909331845939423,-0.026802948401477667,,,-0.02331971575221096,
CCL27,0.07486228877025299,-0.006251017013777609,0.0063752966826357334,0.036853950636081906,0.03487437521693131,-0.0045155696304165814,
SERPING1,-0.03616845617832784,-0.0345269793709562,-0.04523989844644237,-0.057304919349915016,0.02905053829818526,0.0668075660609391,0.012961989588309958
AZGP1,0.007603597427640839,0.05214834131585181,-0.0014668693935006097,0.0018722932883720638,0.08059145183283649,0.027959861041850022,-0.06192513650748726
INHA,-0.024107591255296986,-0.039180368129038474,-0.023280344622134172,0.014757395115285815,0.059567452054965275,0.061367994108202976,0.19735947455076194
SEMA3G,-0.029444810758282557,,0.0014994659002170881,-0.030799227377410865,0.06413757678532638,-0.04257493614679019,
OXT,,,,-0.01798647804389476,,,
COL6A1,-0.032100265173284695,0.06360398066965435,0.014905711792406665,-0.04594145602775096,-0.0005885472294392543,0.007685778541437392,-0.00025122748950968704
FGF17,0.01888806928726213,-0.041386949404196204,,-0.024956628645291266,-0.025844333313592385,-0.0073780999566183504,0.08251029512359201
TNFSF8,,-0.017668254225852022,0.003885856150986983,0.0602945013180548,-0.0011500233174440004,-0.02625989670475877,
FGF20,0.026230219088179362,-0.027574329015510986,0.006033598605368182,-0.01903137188196564,0.043760491714537116,-0.01943922707029498,
ICAM3,-0.002677405067427085,-0.05487930700876173,0.01263505959774816,0.011409141964129597,0.056162808733615635,0.0030608009922958052,0.0001281307039785008
LAMA4,-0.0052296109750759896,0.021448764024734873,0.00471951704145572,-0.013601257538042423,0.03435002570508418,0.029143350935450306,0.005425305753002982
DLL4,-0.008561889101628273,-0.04286619086926045,0.0760153678034979,0.04999146999791169,0.011327801488428253,0.10141940910197117,0.005388300997418407
SEMA3A,-0.0057214587112374635,-0.01407516308466937,0.012523147058239084,0.04101494898360899,0.0390111299982563,-0.023502760857859326,-0.004316709299969717
RLN2,0.0625348804094793,,0.026868559484366814,-0.020977615729050318,-0.029827260172954093,0.020520443987544244,
C5,-0.010329643277063401,0.004091229414379622,0.09237261627350929,0.013518839763814445,0.0655716805867995,-0.037360758923132606,0.00976961550980251
COMP,,,-0.024962436024128405,,-0.03684640878031503,,
C1QA,-0.08277767410224883,-0.019004343980322847,-0.003308525626360219,-0.06423699713194525,0.026025402883036123,-0.013142419716105051,-0.10123254384036548
UTS2B,-0.015260296051832902,,,,-0.0053392335943524705,,
COL9A3,-0.024537281921275102,-0.005311160304197105,0.00017846855072224319,-0.025310709887488535,0.08487963009915322,-0.05855051569888404,-0.059052232671330564
DLK1,,,,,,0.04565240713655092,
HGF,0.021388751321018862,-0.05289622706127599,0.004841571700519883,-0.017581371676682517,0.07802884492585475,0.02302915360780418,0.08391148773860418
P4HB,0.01118965887662104,0.13300169388856478,0.04325108527208012,-0.05475013780395691,0.027005047284583365,0.023234900799937782,-0.14622905580921655
ADCYAP1,0.04033346879599302,-0.09090447930863693,0.03239754799979161,0.05710666061584133,0.10588883970300482,0.0770168599048694,0.05766849781812191
GREM1,-0.017766963254453334,0.06524589103482371,-0.013704601558225586,0.10373972604572342,0.028438181975980806,-0.023109022862275314,-0.03925542124595019
EGF,-0.02723321977000194,-0.015399739051891813,0.05116028390499245,-0.02641174279665462,0.08606164741507423,0.06423290159482871,-0.02838635200011764
VEGFB,-0.015779335204433816,0.04097738873724079,-0.025694935280691222,-0.04002600670588381,-0.038914373344972664,0.036644673682079,0.0769951983612762
FARP2,0.03831712837032857,-0.029422082457497608,0.036825769406736396,-0.007018890039791507,0.04345743739516583,0.04176697952850173,0.06020170689616838
BMP3,-0.009297307866562392,,,,,,
IHH,0.0031386751857256133,-0.01878512871605248,,0.016049553555165186,,,
LAMA2,0.013443845348136297,-0.08127062800886055,0.011014328083569575,0.0012174519808675905,0.04762935057485253,0.017847101852887577,-0.0599380377925248
SERPINC1,,-0.01539974027697501,,-0.020464625770889557,,,
NRG1,-0.012165148682578352,0.07701583197821724,,4.31185935153789e-05,0.08626799542394886,0.05371835842790838,
SPINK1,,0.11043406484761852,,-0.025155143252974733,-0.04157798516094334,0.053592287157208957,
EFEMP2,0.031271888501190115,0.1229321320913203,0.00350605264479849,-0.076884639940252,0.03996544048126826,0.02896650278133217,0.16237153968543871
SELPLG,0.011517674094716277,-0.04778026686455441,-0.035027621499542534,0.016416109012349234,0.0701440777944983,-0.013122752802470647,-0.0016174085274435833
GDF6,,-0.005419044129400628,,0.04165892313896035,,,
HLA-E,-0.04815443341541843,-0.0017391473205988575,-0.007013786464401944,-0.06563616332880123,0.02149677431826798,-0.012387273682494641,-0.12650411175625004
PTN,0.04725263950815458,0.028453735085905263,0.004987122066730901,-0.04344969213141779,0.08200707339582099,0.009956176151256785,0.01841732996663703
CD274,-0.007680712674451827,-0.04202305330307178,0.034664971587507414,0.018133556921207623,0.037363195852672525,0.05584436538765846,
FGF10,-0.019850258683724326,,,,,,
CD14,-0.043460530007975166,-0.1289780692016548,-0.018442544206954233,-0.03139101930039887,0.04957094846067124,-0.042998317817549724,-0.11127998130172416
SFTPD,0.06366692061667786,-0.03069670614391222,0.003080420622453542,0.023698646460086324,-0.0032944073716716263,-0.03370944462446723,-0.05141378199600592
SLIT1,0.040299889933864436,-0.060917891789157234,-0.04737603116405971,0.02152859377277399,0.019104417761579784,0.00699660050193314,0.035661682325452373
CNTF,-0.01776696171889661,,-0.02147791349687553,-0.020977618042275263,,,0.13718466047552877
BST1,-0.03337242646265296,-0.043369346407099635,0.02087486158887128,-0.057252497177410384,0.08906702910758761,-0.00731996737576994,-0.05292325084796741
AGTRAP,0.00694243490535264,0.016474467932705624,0.025518871267614134,0.011987206842021262,-0.026636060416888898,-0.0029843446027957264,0.016165970378733723
LAMC1,-0.011290556330776408,0.00890750532577952,0.013095141229609497,-0.021881515309019765,-0.003974768569277819,-0.0132811223827398,-0.016287760215837294
COL6A3,-0.0027887262810756272,0.1280767322209171,0.02501765649709659,-0.02462483859253184,0.025858048444610704,0.028837239607096603,0.057917092403772706
FN1,0.005879931326818803,0.14452620893152607,0.0773510804662249,-0.08716372738434075,-0.01275373023013498,0.0727642629549501,0.09519706521006298
MIF,0.020230055652773426,0.014900779217324344,-0.0697962675948151,0.08519026316092446,-0.04616972931641709,-0.006672578833011504,-0.04928873997867327
JAG1,0.010036944247987713,0.022352197550503165,0.038445720240823884,0.02056548225608303,-0.05472881731550579,0.03096646784743552,0.012150753635187816
NID2,-0.005040154273960192,-0.025965556293560264,0.03290627630455076,-0.029970270350283483,-0.017838088045251724,0.008405944112425108,-0.08087104186997171
EFNB1,-0.0027750691194070804,0.08448733136731831,0.04163665649917308,0.0014390238478023943,0.09309849901223351,-0.026712934301693997,0.015024460720547266
COL4A2,0.031016148777651808,0.004260568990288512,0.08095961504282798,-0.03495358943359679,0.016123021418647136,0.003410766121774664,-0.06686132816055103
SPP1,-0.04161574931005666,-0.06636676332776166,-0.06149060987161483,-0.03948284663111229,-0.042270690515589696,0.021668153526235728,-0.047093732631421754
PODXL2,0.03485855475398124,0.006951557938603302,0.011798255035648242,0.09308292330533727,0.10416384030877264,0.0703246251842163,0.047415225338691205
IFNE,0.036684724356452536,,,,,,
FGF9,-0.02625216718080913,-0.0785198348298773,,0.06990679267601856,-0.00041174672123982643,0.05315914455102488,0.0210605137656231
ITIH2,-0.007482883631154357,-0.03468898218584246,0.01739261725355382,0.08970631649318955,0.06540009245560453,-0.04879992833681623,
ADAM10,-0.053109521011499655,-0.008621474276649048,0.0847543235557635,0.02958916212508239,-0.002012398032336208,0.042609586202876006,0.04058447423962253
CFH,-0.0028179838109440333,-0.060319200073913316,0.03070954309111779,0.014423863560051075,0.03223280566595309,-0.031955621835704426,0.02301448701758465
COL4A5,-0.0009930410443226797,-0.10284880674475888,0.06559555936552013,0.04148100659339247,0.0849534208152754,0.05931996419142574,0.07759124591053464
LTBP3,-0.029908456275521234,0.0760717301134614,0.01138351871401978,0.021788673610948783,-0.015520049900344939,-0.013711543144891312,-0.0006340722288758853
GNB3,-0.026275012740271355,0.006389453273796437,0.061984515455947985,0.02399507410813283,0.009244462939538447,0.0731834958856517,
COL6A2,0.012743015895551595,0.1409351317317315,0.06653752069501481,-0.04475115568675541,0.03013009455164778,0.042446828647523624,-0.04712643539495851
GDF9,0.06675324757786885,-0.03707035288986287,-0.0001890665396721518,-0.004043873462648933,0.028048846703226042,-0.036101473898276365,-0.008030517779529962
NCAM1,0.021425884764238113,-0.07080472339931183,-0.05431935165358776,0.12460383239502858,-0.013093946955006625,0.04513045849843978,0.08538946123355508
APOC2,0.05815212469901709,-0.08765702290888998,-0.004474865052313104,0.012191095248291692,0.040242769331346386,0.020819711976188794,-0.02381471237974343
BST2,-0.02232244595177915,-0.028336028917237722,0.08420737677063214,-0.018321024870119374,0.09624776503515495,0.02085819074488047,0.0014814032484541842
COL5A1,-0.013733077747490857,0.10470379655356798,0.06568274663821869,-0.054109976313715925,0.028147534998411668,0.028939472107851093,-0.042306547682054864
CALM3,0.040563544917447195,-0.10048607747874544,0.06481869898127468,0.08117663013221511,0.004970529856215262,-0.011951073193578287,0.1391078733535963
THBS2,0.03225988633755404,0.08245334544372167,0.04831708086311278,-0.016773314827538136,0.07233820958824723,-0.02100893124589531,0.02781496808131158
SERPINE2,0.03561677155527928,0.006319616911604407,0.020169469771102278,-0.03551337416304685,0.07573916893519837,0.04567414981047774,0.012363700191107652
EFNB2,0.037449446832929965,-0.07086070010918327,0.022657836787286365,0.06806241628835008,0.0666087544265767,0.05294949616810835,0.09295424930409905
PROK1,,-0.017000100959431778,-0.02147789253163524,-0.01967154136344735,,-0.005993854666230176,
LACRT,0.04435018685623939,,,,,,
MMP9,,0.14989386171412977,-0.026462168956475865,0.013950242358993335,0.021532267891850275,0.05059089169935568,
DMP1,,,,,,-0.022095963939663885,
NPPA,0.042767575110463696,-0.016642041321420286,-0.027928213090663213,0.018756381485287195,-0.0050812084460620565,-0.0009279895336938973,
APOB,0.04504097257887755,,-0.023568348322747023,,0.010094509924640237,-0.026044253373910496,
C4B,,,-0.023853110740672326,-0.008882815624663596,0.034087250075892674,,
NTNG2,-0.012510265591972516,0.04434967863688591,0.0026688645369861304,-0.017587662118333135,0.10119754694543427,0.031699169427309916,0.10441818889256722
LAMA1,-0.006363546589778928,-0.03594197312228561,0.002475544529708312,-0.011584667959087911,0.00795191256404689,-0.05267805113024242,-0.008767643120825586
UCN,-0.02627501780685409,-0.022459252823595552,0.009268894282028579,0.1004849487282155,0.06227795241610894,-0.05037792268217964,0.034931478802195354
ARTN,,0.035087404067426796,0.11061910027410479,0.06392314950280426,-0.016713172484470178,-0.037559423932258154,
PDGFD,-0.017507471025054188,-0.018429336099200704,0.04108994277060104,0.07607225114600459,0.036804843488118855,-0.04518545408785056,0.15618061923920443
EDN1,-0.0046842114616216166,0.019875476845429094,-0.0017044304273155072,0.0008333215769415692,0.03191919978019383,-0.0013080501456504275,0.03421646423414524
ARPC5,-0.016249465052769845,-0.02105927402455157,-0.002882460151214841,0.02629310284937487,-0.012910545261512555,0.01960843675068296,0.07821801472559381
GSTO1,-0.046666369010747666,-0.01107319047259567,-0.018576892485343808,-0.02729476498611621,0.005070940702529967,-0.093297151848059,0.03500990145747176
PROK2,0.006717383331699736,0.028506389598935665,,,-0.022336751711055553,,
SYK,0.08850279745800571,-0.0499041650588419,0.007973338345133859,0.002568890043614367,0.059245235149461624,-0.04328018571240317,-0.054204645920840504
CD40LG,,,,,-0.02649325710152684,,
ST6GAL1,-0.022065425201734448,-0.10407827814669383,-0.004396100100647234,0.027725058966371088,0.02223737129103442,0.014613516147847975,-0.053759379397178585
WNT3,-0.03817525893952135,-0.0477078220072813,-0.00807777716247121,-0.0341486904326017,0.01866469685616225,-0.02695839763399468,0.038168222241548165
