,UKF243,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
MMP1,,,,,,,-0.05024492933618596,0.0588186153004075,-0.013976883664462763,,0.08451064013476747,0.04349024302434525
MATN1,-0.022075313784253866,,-0.015460885414295324,0.03980222760404441,,0.026105408514020444,,,-0.030946322432991287,-0.017299803186080976,-0.021378391617796064,-0.018982994249541335
ADAM28,-0.038934563630699144,0.01140632133554141,0.07413693195515453,0.024950660498151152,0.03796950011718822,0.00023279865547427115,-0.031846750989464524,0.011949320691712215,0.018439449537191576,-0.017747388916874544,-0.04038980723778745,0.011265351730003632
TCN2,0.06104851891484814,0.015916906546618138,0.08848369146473814,0.046488927805221486,0.00940817390465935,-0.032682771849500865,0.06046349911908209,0.01664524401946797,0.034740902526164574,0.021106287046414558,-0.026035993980638848,-0.02570847076227284
THPO,,0.019383273408667145,-0.004109912636604756,-0.02198624569439727,-0.01601091093476747,0.004174413657574862,,-0.04622543693944002,,,-0.018544764527891104,0.0809123272805119
CUBN,0.027244761244660125,-0.005666817370143688,0.10354945764767946,-0.03942530510651121,0.05729114225501361,0.012107781957035817,-0.015604352221212935,-0.031744903026902985,0.05452614918723039,-0.029097918449312535,-0.03689505862628541,-0.047205283860878126
TIMP3,-0.039829123852548026,-0.010673978247036604,0.020785865251222006,-0.02805068464156154,0.017061305878101132,-0.007084512572592907,0.014973799881574648,0.08857780396336243,-0.03860604741340805,0.03459848322348907,-0.061387392077543255,-0.047572618806881316
PIGF,0.020607044374746804,0.038488109912053384,0.07314336338189788,0.02875233117120662,0.008411581871733667,-9.641642585850913e-05,0.039039955259054245,-0.026290089397215104,0.023978573608189006,0.06425540920838096,0.02556287741411227,0.01906465020276419
CRH,,-0.011975392170827926,-0.022676507178271577,-0.016859334597405524,0.03164248440496129,-0.022232447275458946,,,0.005669234495980599,-0.03637675076700454,0.0025848177684214936,-0.028969033613258446
BDNF,0.003538509685377268,0.027508758702122854,-0.04884992621096003,-0.05218971533558784,-0.002966434798276051,-0.00014421341692799904,-0.03501100459129357,0.17448084706988984,-0.028075532271348923,0.038079130645391916,-0.015829528129701925,0.11714668859293344
CCL5,0.0009371045419162045,-0.0019742537069980344,0.002337377560213543,-0.014516228731366246,-0.007709471809819582,0.00861837404974791,-0.10008543127136146,0.03267467613361534,-0.0225039806538662,0.04719125889036983,-0.03779692484318517,0.010451906379950509
GAD1,-0.017649714340330223,-0.0011234097631429665,-0.014290479504183655,-0.056464455364326115,-0.0039097445901602815,-0.06223071477024399,0.03647943487431796,0.11740447524565974,0.033768335085175565,0.027370918654037926,0.04487411972643634,-0.1132103414333515
COL14A1,-0.026061354985054023,0.022920402997015726,0.09209397836467695,0.024190189332447893,-0.02097205269273583,0.039913264900206094,-0.0328935256707737,0.0999677649161483,0.003439602177094345,0.025020892044030026,0.021374066169814698,0.07717707761140893
HLA-A,0.00565418626231746,-0.0561815769772543,0.1107528472142103,0.02753461260915901,0.0335674149915111,0.015445650906497925,-0.05693074906903558,0.012414264091782905,-0.054263114624097136,0.06265454118355629,-0.009165931285858466,0.006286365158511979
FGF18,,-0.009514359524985735,,-0.01147570679296066,,,,,0.002996971529575819,,-0.025957363105879153,-0.026060224292276866
ADM,0.007206769361421837,0.01971235813342863,-0.010541618348047942,0.006012381763824796,0.13255533167136827,0.04752640890153396,-0.043793444697032086,0.12685370951067917,-0.03559616873844781,-0.04429500215217975,0.025509831534580432,0.09202818651023567
CCL15,,,,,-0.011041195554428606,,-0.00356958470247524,,,,,
GNAI2,-0.011277915536856564,-0.02906100273611132,0.05831642025393602,0.0009807323714025526,-0.0170812608793713,0.03525910416235443,-0.12065346304398923,0.04479781964413685,0.02261750218727002,0.008777504963537772,-0.016182233834721577,0.05019915265068562
HDC,,,0.0470942079901869,,0.03895682574308938,,,,,,,-0.018982985652322898
COL11A1,,0.009330120587636435,0.03061785030603221,-0.02191733293655086,-0.013402399950188297,0.023811927376701608,-0.0004812989870967789,-0.049289424798334334,0.01639595627851986,0.007682577471143934,-7.747525993642354e-05,0.03220528857277062
NUCB2,0.032214306034736746,-0.043622750144708976,0.046905560478739866,0.011750044139776521,-0.011324904846276991,0.043335874184847356,0.014390776928066229,-0.02295173658712316,-0.09148655597394661,-0.00540461709403408,0.017532267705039333,0.03395419685993752
FGF16,,,,,,,,,,,,0.03642154125967864
CXCL1,0.013734477334677761,-0.011451347731800432,-0.01590266028887359,-0.012810756284039255,-0.014570024536805577,-0.0220516616691452,-0.030883405035900043,-0.03470146927335476,-0.011220537703840038,0.04136706494832905,0.01586804909275852,0.02479287031549549
VCAN,-0.02184998972310966,0.049388672468640954,0.04687976276452604,0.06834778121674374,-0.03986013485832615,0.05997004266002467,0.000856742143550365,-0.14209301355244414,0.0548514649519494,0.050226285949420774,0.02574717547044656,0.03760654726300884
MMP7,-0.014949365273549498,-0.018915193929487515,-0.010763856063522141,-0.010576716583109871,0.024711803564471897,0.029848526077314128,0.1257781502595205,0.11387479875504791,-0.01567584608270336,,-0.016239645090175465,0.057700868580373016
PTPN6,0.05417216953011804,0.05131904329192703,0.041992059780543774,0.02298060822665301,0.013915652649056991,0.03322724102019428,-0.06193083699664925,0.024995516760027724,0.005987049309867522,-0.00917061654430168,-0.058368113146839075,-0.059311441851375095
PTGS2,-0.008818558249121396,-0.02237402489829361,-0.015416056628387582,-0.020045425748745186,0.007545298160735127,-0.037520157983740185,-0.04004521219360602,-0.012665835367904672,-0.02962830704139511,-0.02873434304599026,-0.031171899180135913,0.07836729690303444
XCL1,,-0.01035196366594493,,0.01446538606099385,,,,,,,,0.024092117037441067
CD58,0.01585530774000181,0.001043159849335462,0.08605681781220421,0.04030523602853546,-0.03464307484087194,0.026028459792441443,0.011504020149787318,0.000537788978666949,0.05619405802199552,-0.028771813644364954,0.007878878257856346,0.0029195599884689768
TNFSF14,0.03970783628868815,-0.01569787991246546,-0.005220648892641343,0.011122831860263282,0.02590675047687737,,-0.03675351422071581,0.1598149288543298,-0.0005086394346973192,0.06324892847574082,-0.021689540898613288,-0.0017673414305446628
CNTN4,0.10464766889984436,-0.018604341131441837,-0.03822022973267182,-0.009268901403276771,-0.02903603353533607,-0.002682409999599724,-0.03429290036677915,,0.020056074674653687,0.03371265118652852,0.042756850942937984,-0.02987655506608425
NTF4,,0.18401340220231438,,,,,,,,,,
INSL3,,-0.009514357658799646,,-0.012196066633681335,,,,,0.1474168152167306,,-0.0216895388030544,
BTLA,,-0.015102177060224292,,,-0.0027275596448825584,,,,,,,
MFNG,0.047889915266966274,0.01619972788352798,0.06605528843510909,0.006409634632787104,0.1018872739551543,0.007134066345252608,-0.033163169592451545,-0.016761040293808527,0.017629119949086926,-0.004015229128354307,-0.018422758919628912,0.02158172440419245
ICAM1,-0.06124896750654675,-0.003915234262889969,0.07078049270108915,0.025481054797542552,-6.330833526801848e-05,0.004548683141002262,-0.07837700148722773,0.15848343841730655,-0.053905693785871005,0.058458201392718206,-0.035705351989588255,-0.02472340575573456
PROS1,-0.03570604708421051,0.0036521324410775467,0.07640656302170563,-0.014907051219780807,0.04082593272175246,-0.04277267759193698,0.020032841508638575,0.06381102779715503,-0.01592392900488462,0.05273117384266059,0.0028055571562454764,0.003147815119652046
CLCF1,0.12620794196976,-0.023651113129138295,-0.03990952322498835,-0.02258454642632753,-0.030769589063546602,-0.020759396035339862,-0.017677415408481213,0.09263323037484049,0.009098907500461254,-0.0015406567869346661,0.05081587006104122,0.02091246675579133
PSAP,-0.08558724626353287,-0.04459460833871651,-0.07312640891445153,-0.01980906529295748,-0.055137981489411694,-0.021638269603685083,-0.030202241144836914,0.0676124972580541,-0.034211794859254324,0.050065954534425035,0.0005415793004312264,0.05869298907847651
EFEMP1,-0.039243332516298225,0.05068557881224753,0.05490959005896437,0.05027652086723723,-0.024232076696250514,0.03585149229787707,-0.02869862123021487,0.17683644776852006,-0.026887176329426048,0.002984014753602306,0.014691584527931463,0.06192840713705555
C1QTNF1,-0.030022048743323253,-0.006380348295102155,0.061671471427200406,0.0431609728603432,-0.03158192771727461,0.06560848212855865,0.028689431173741547,0.08236454683786638,-0.03370725726564929,0.04924543251098244,0.01904920859383877,0.07679910845655225
ALB,-0.03124521620730105,-0.01689138367965203,-0.018055014288651465,0.07005733091543331,-0.016163501231717146,-0.015477376916714438,-0.03908200886065388,0.03582869911249043,-0.02961615097258916,0.0034142591143835016,-0.015186754397074518,-0.026876499759526766
CCL13,,,,,,,,,,,-0.024329324769117748,
EFNA3,0.01646588427919331,-0.01095332719286472,-0.0754015034317546,-0.0036327402181991746,-0.03285940577039641,0.01942763874893981,0.06985027268485262,-0.031994799045564154,0.052395943971095524,0.011147042267854105,0.06056337457865388,-0.06402865300373814
DRAXIN,0.026471077519745517,-0.022205979355778605,0.13940969805887501,0.008657106368260267,-0.01297849831637151,-0.0004349801254041244,-0.0023296419513699723,0.0702232210367488,-0.013749688709379319,0.11755924922279033,0.0556383055230893,-0.0008389152601980696
RAET1L,,,,,-0.015544672562092155,,,,0.09695671664112337,,0.02985016008240905,
NPTX2,-0.006223563729094353,-0.04862248821263255,-0.10529172037281806,-0.017419691668433,-0.028611057972951066,0.027010081578245852,-0.0703020926523129,0.0700506412256024,-0.006078771811953102,0.0023862387584960387,0.00988104293569928,0.07676748431627511
FGF11,0.039445379761069384,-0.02264293673271391,0.006628790684135323,-0.003933491342433515,0.029308647984958386,0.02144889805210263,0.02446697356535122,0.09775434202318573,-0.04737393641209988,0.008673814196957204,0.017910458475967908,-0.02421893007108107
CD59,-0.008488911299555278,0.012065928197170162,-0.06315721908336502,0.07428869841724375,0.013700070443192469,-0.07279259074099739,-0.041954341337431034,-0.038793645181728356,-0.03153128146734962,0.022755983452526527,-0.05256769688088066,-0.04469522565277675
COL9A2,-0.010858695862706134,-0.019917291598524386,0.047160237215638764,0.0063213365344764495,-0.0012874410768973857,0.026133159671191453,-0.004855233601687208,-0.11614504839872934,0.07932238153897127,0.007988382742231506,-0.034540008550362655,-0.05425784022530008
DLL3,0.011553270242371893,-0.025287546611325082,0.038338553031924905,0.006890055982682474,-0.003430083586699966,0.05233341123599559,0.025661996172980442,-0.03672383873876902,0.050711478002058163,-0.028619450632150996,-0.00813367647243393,-0.01422129430381367
FGF5,,,-0.014377106238182143,,,,,,,,,0.08186470062518138
LIN7C,0.031596806593012325,0.010562451055396408,0.019320315071722344,0.07991656210202369,0.05267241075887126,0.05555587812271366,-0.03721659086731572,0.018167436841409663,0.051358572153373444,-0.04345946615636058,0.033496275804790594,0.04908106950017223
GDF7,-0.02207532880723501,-9.386447371715729e-05,0.09623212488109467,-0.025480525061065747,-0.01423107949978586,,,,-0.014998777684362469,0.07594095645032975,-0.017632329039735543,-0.029018024148957912
PSPN,-0.0602744556445963,0.03865863941897164,0.014621551155767196,-0.021493084839229147,0.026088222711325205,0.02311118324732288,-0.04376015073155183,-0.03663692380658906,-0.008395147232353985,0.0301300812865676,-0.0525324859774992,-0.035964288131998076
ANGPT1,0.04230284515697254,0.024013692433603278,0.07536305007501035,-0.020433442246116817,0.014087985811672839,-0.02576097537594556,0.0827627696967133,0.008585759326785266,-0.00968425634990761,0.09166824485673553,-0.002439750499504533,-0.009224221325741218
PNOC,0.029207266812865642,-0.022082635389222362,-0.06870187958973595,-0.01753389880079839,-0.02391995957781667,-0.032162902693437426,,,-0.015949766164566417,,0.014883623372489782,-0.08433276835516625
L1CAM,0.01022950538294442,0.06787119265972838,0.0340839405258946,-0.027294373493293698,-0.028345451190873214,-0.059868016870325565,-0.026289254645807277,0.07351917317731838,0.007310347193044195,-0.05301260464232346,0.049464201072057,0.003276816597106737
APOA1,0.03930459129627778,0.004771654733392592,0.020522401066770498,0.1086197624012386,-0.023031635840873557,-0.050288481551704796,-0.08314861818435029,-0.06263936069607526,0.10403385885473533,-0.001501628157119036,-0.0158723030547002,0.0013764342710072123
PSEN1,-0.028050946510193308,-0.02962229069965082,0.009311053559840667,-0.04336578244010167,0.00670400662358637,0.06504231806410997,-0.046957858765626116,0.05148200106624005,0.018477707368350898,-0.05839899424737516,0.026836821551016684,0.023833249794874427
CALM2,-0.06441863565562572,-0.016068837621333133,-0.06463082575570936,0.0032956619424284314,0.0032614387977517416,-0.040034364032835085,0.03282074665894886,-0.13702950654872725,0.08188417834129959,0.039661116291728284,-0.008043397066713302,-0.039892902256697345
CLEC2B,-0.02071124685073811,0.017529458638755473,0.07566336600032689,-0.01463457922990158,-0.03590705957644856,-0.003318099085025599,-0.08583449258754515,0.05678314199439095,-0.030597928985404435,0.014292310077177255,-0.04314634752989818,0.04746535657957676
NTNG1,-0.03190872015606923,-0.013907817047108527,-0.04295069044198278,0.04617501824804144,-0.007978723758724698,-0.01359772859831584,-0.02743986183545512,0.137433054225654,0.050444780573905015,0.07890761408825818,0.03133026263694765,0.031567813404483676
LRIG1,-0.059199792513164096,0.022038247265476017,0.023800354565082366,0.009276966203815074,0.016707447538674463,0.06061148111590134,-0.00797460883731149,-0.16100807517763494,0.020976741777161162,0.03504500159169513,0.033182646947695446,-0.022531638958647543
CPAMD8,,-0.01125378740697,-0.013006027414202564,-0.013528253795801148,-0.01576441865471934,0.027635058586960085,-0.007050326989669016,,-0.016849915419321255,-0.017828007575450448,,-0.020575954012016007
GHRL,,-0.0012307578001355846,0.0003071731793924234,0.01152314193744539,-0.01297849831637151,-0.020745588372593115,-0.004887193501247713,-0.05246982361156384,,-0.05907358406852108,-0.019072787195897584,-0.0181379175552998
NPY,-0.01904304049933599,0.00287943587360005,-0.0670013619508035,0.00488206050025779,0.019462317183417014,-0.0774314086095679,-0.014510498833706788,0.08990347155153401,-0.007110121392891449,-0.05232026342107972,0.0770774890165159,-0.05292108635058673
MMP2,0.035576074513245314,-0.061999347845745935,0.07591971940700122,0.023758362034662337,-0.02657640980552274,0.07648707579404124,-0.006487958581063688,-0.1201545388732398,0.07287239898901554,0.10644618806748182,-0.03951450038632755,-0.04858011139096625
LHB,,-0.0098011989424944,,,,,,,,,,
PPY,,-0.017061028807992446,,-0.009886952630682537,,,,,0.0025015525721245554,,-0.00811144934406136,0.019629995971914217
ALKAL2,0.05057963616176583,0.01970277763508013,0.03656337172889561,-0.012467589726021008,0.07624903243361911,0.058780528198299875,-0.03343429612887546,-0.04715646634431923,0.037024596708471635,0.0041379776247051255,-0.04601509580154979,-0.004140994825364528
CSF1,-0.05586349983071032,-0.013422690246104685,0.032484581343491394,0.01768705773635256,-0.002970064383274889,0.04493805327866427,0.05301023461409593,0.08144646459048703,-0.026005260274782508,0.04158226134925017,0.01145918640532885,0.0032705174603723038
SEMA4C,-0.01093001871395933,-0.0024582454229513857,-0.05066510579520893,-0.04111431993027712,-0.03312128183248412,0.030654354440707052,-0.03821059440553146,0.01973906509544278,0.011432113184227615,0.026071971224701965,-0.0354163609246293,-0.02969788664142845
ICAM2,0.060745800950882924,0.03409984473060698,0.06763100632275118,0.04312912487663969,0.11323770777687842,-0.024443930379132228,-0.0665916701857225,-0.07436958031771058,0.05746995494275623,-0.02694753551233426,-0.025968165106294395,-0.025015266467006442
SYTL3,-0.05393047870373838,0.0006989639670290236,0.02726455638074907,0.062293479661072335,0.02209354718713497,-0.029302069566337123,0.004750009189715663,0.19315434460076406,-0.001595033637646041,-0.0674306719591047,0.0023913747200755542,0.021483585441324348
IL1A,0.07013073550051545,0.0016487349167128,0.09655728302627847,0.061045454846716,0.05247864812407935,-0.02002198764785667,-0.02017862821234116,0.005401218409010014,-0.005663414325832118,0.004935166053549386,-0.028124468160898256,0.03380089902312054
HLA-G,0.06492066034251201,-0.010351962731075665,,,,,,-0.041322441308093476,0.019352013191270168,,0.04273322740540576,
PGF,0.08637466472286393,-0.004352532333507858,0.06643012102267708,-0.026014271105357867,-0.02346740450078796,0.0204762748319134,-0.053974187960398025,0.009067244137876587,0.023088049800586603,0.05241962445285189,0.009409147357251632,-0.02079365655943659
LGALS8,-0.007184482532855754,0.07184148951379649,0.017769347650497716,0.0013038660231327983,-0.018959972939256952,-0.011571626702843727,-0.10409050971047237,0.027779655539469178,-0.009647186186841905,0.08646954679772974,0.08677750264554683,0.05865920222105427
DKK3,-0.011285141414764957,-0.04632571944332288,-0.09870381486918688,0.009729250206243227,-0.08096397831824555,-0.025519657066995032,-0.028981987790307407,-0.005818224788271134,0.019997192027649345,-0.0011265336813975956,-0.007361218599366724,-0.036290183552762555
COL16A1,-0.0218414207015017,0.01818631843972534,-0.008148568520271142,0.0228540829094826,-0.03708598055543049,0.09979100732097837,-0.0823188527748395,0.008865012066844619,0.004124947409682049,0.025827915183289616,0.03252975627894292,-0.058471963618467224
TPH1,-0.029400298335399203,-0.01883789879778559,-0.015460885268351076,0.027631082302082617,,-0.01956199963803107,,-0.053735778899076,0.000783213941281126,0.014069367627754757,-0.017114961668929448,-0.03140816767319381
TNC,-0.05257540659645891,0.004042795744820441,0.05269723527082331,-0.005444523216882997,0.02230097305966013,0.026591333022141193,-0.026006195603607875,0.26136586889015995,-0.022459414303054596,0.04340225215648531,0.0369741408753249,0.05028120849817986
TNFSF9,0.07360145079173762,-0.01697639292940654,-0.03490147605032062,0.005716698584744285,0.03193940638088297,0.0284222489087606,,,0.03972889565589971,0.04267415996853231,-0.027249816549943396,0.08165372490123994
C4A,,-0.011619890087505726,,-0.011720486426925704,,-0.01719574080128147,,0.09942362766369717,,-0.0013679655474047895,-0.017818290975597787,
CNTN2,0.03932210963112334,-0.016628453751684664,0.009957888288653184,0.03845769902779891,0.046951439421119276,0.007485882018127789,0.03793057670883421,0.03595589110172331,0.006221916513597918,-0.0933035695995208,0.026995771048721216,0.020237046778235408
F7,,,0.04490959243845671,,,,,,,,-0.01763233074473868,-0.004900736148444889
LUM,-0.03050229689249987,-0.028325795461977908,0.07936642494943352,-0.011742088811115145,-0.004434960890271472,-0.015326365427671863,-0.0024389184115980243,0.02998874522173529,0.06665112212819797,0.02147053289744479,-0.00540295251509389,0.013430685222681385
BTC,,-0.003365548178911017,,,0.08812477510140032,,,,-0.02555941832466816,0.21540353507783064,-0.017063146781678275,-0.022550020319278885
APOC1,0.009321349036136413,0.04791933211431628,0.08689679293720774,0.06426072112218127,0.040639277600520315,-0.0036649952075195865,-0.06231958074612276,-0.07020974002466723,0.042758468005731555,0.07306692049865914,-0.03559574252811256,0.022461450231541644
PKM,-0.002940170565860612,-0.013454343101485303,-0.03781085746820944,-0.061524003589252904,-0.05208529218014543,0.03822702022644016,-0.04093968873509233,0.21804631069442884,-0.01449962961158804,0.062292865729137205,0.03711373149583678,0.08152915851228781
TNF,-0.020243311796795956,-0.01353990714457003,-0.01908794797323998,-0.02673945193156737,0.01039859204509642,0.029492729178591227,-0.07025929197346786,-0.043827434941261456,-0.017496418181827057,,,-0.019794325636251647
GNAS,0.04758110527505618,-0.004565280990329258,-0.048985690032267576,-0.007318657998650496,-0.017253214103883367,0.08712025768385769,-0.04553024155093823,0.05510418440010005,-0.03303585970387507,0.09427504909817838,0.03251145147954716,-0.07941173265083458
BMP8B,0.07359223895575699,-0.015007679427117187,-0.03223313006270997,0.009795536942393686,0.032139327412954756,-0.009406498992014753,0.04393438159188288,0.07736950691606488,-0.028860173352654377,0.060037568060360154,0.010688262179114309,-0.01172531930765655
LIPH,0.046904859171314865,-0.014720875824539183,,-0.009449916048432642,,,,0.1519133806276935,-0.019507001033634726,,-0.0009088455977182678,-0.0006153820662060214
CCL28,-0.022075309429772313,,,-0.014551316106345283,0.06099493347188776,-0.015513515489102413,,-0.037581731856808936,,-0.031270226860573534,,-0.01257010852846173
PTPN11,-0.032221671983356646,-0.01605817102273576,-0.023074499777177866,-0.007112991585251478,0.00024372191552408462,0.04965532428041344,-0.02621387425483621,-0.04717607722927278,-0.008062864560457336,-0.023322147774153427,0.02654890456097185,-0.016502035518713078
ADAM12,0.007133685137653325,0.0020495575622147284,0.004970157626687658,-0.015000772469193421,-0.01440150076142356,0.10507356360268318,-0.05558695689752074,0.10862713129388903,-0.014058017998896036,0.07276097880002709,-0.002290919085754304,-0.011800612915445185
EPO,0.020216919188063863,-0.015007679847348014,,-0.009886953062249971,,0.014545742696732852,,,-0.02025950766220403,,-0.016869416327921584,
EDN3,-0.030466461975445006,-0.018682475404473146,0.09266796149672864,-0.015324289623571238,0.02875859329605366,-0.01976385326400916,,,-0.0064917353932614575,0.018708607162923645,-0.00731974060199067,-0.03156346212185891
CCL22,,,,-0.006377376507749632,,,,,0.07202392289086774,-0.011678384022932541,-0.014802178456726406,
CCL2,-0.05336427959788977,0.01290912783843115,-0.004186974930591463,0.03427913197959438,0.05352666810268554,-0.015585736657961048,-0.02534825305491166,0.08509415164322555,0.0009980549448162354,-0.019661262365531434,-0.013992445006450702,0.03330307314101968
DSCAM,0.0501267898547984,-0.006447590950683185,0.06015544334472527,0.01861548195688616,-0.034665293045413326,0.06613942173247503,0.08155639266426246,-0.006959730462692978,0.04191383156876674,-0.04619091624947606,-0.014720700483418636,-0.03421444964505631
ANG,-0.01108913315622047,0.015958068881176395,0.014454792755629753,0.03434199966543015,0.03070795571533541,0.008419857168002101,-0.056490110744156954,0.07541730438205127,0.042058094754570695,0.08112385544737685,0.027758313838131394,0.08464779078086823
FBLN2,-0.060281294567054985,-0.02275596486183151,-0.024978180133639727,-0.02651864885596827,0.014969303504727851,-0.014619455842207241,-0.0669916058448639,-0.0011189608810917451,0.007966671775932606,0.09983174360036953,-0.0009029101169815731,0.02775760326936462
VTN,-0.028577814759626948,0.011697079046167357,-0.021923906224782772,-0.016243153555882503,-0.019870840316385436,0.024415507841104668,0.17194907908892162,-0.003995408516988488,0.042636286569610896,,0.06484512409536745,-0.03208694125848388
VEGFA,-0.0052197527414630865,0.0044737027867370995,0.008481692989621495,-0.06232066110830626,-0.023562620175490146,0.07870806889357249,-0.10186556925781132,0.18392048833781416,-0.059962614389145116,0.022460630660105264,0.049396050583984226,0.06208053291641299
F10,,,-0.02114806564489605,0.014760677364302695,-0.021621294728146705,,-0.028411600096892083,,-0.024330998724858978,-0.01754879191498895,0.06201315899761015,-0.02606023367298153
SERPINA1,0.003084225101246834,0.04617905247778957,0.058397063570618565,0.002930167577830947,0.0014656624986611377,0.03599743115335547,-0.042850484805354305,0.030711568190989247,-0.004287356978704994,0.01923284406276064,0.0016699449574369002,0.0253797330648615
VWF,-0.0062002847158748745,-0.006006694082617729,0.07895488246587812,0.027460493291819946,-0.005922796993211317,-0.039470217338505434,0.0008659818717182189,-0.01592383011947828,0.007353819497646087,0.0029695228921479155,-0.011629511204662303,-0.04952007529858504
GDNF,,-0.012206966353859684,,,,0.01598294979976244,,,0.004550604472933214,,0.05800041981047459,
VASP,-0.06836840442946814,0.04079292625576109,-0.014919004509897757,-0.019553465127923785,-0.02179626513915092,0.024686799139829182,-0.013351547599728467,0.024483176089954553,-0.043646916437899315,0.021388033626533957,-0.06345260937826608,-0.00033722161267369966
ADAM15,-0.04162228735103141,0.017966705903621448,0.0033273123263999316,0.03222515983435371,0.03345392090696766,0.030597769281827922,-0.041295371842405185,-0.014888826650120432,0.020849959183534498,0.005724467503480838,0.025480725998785935,-0.027187643170181162
WNT2,0.13150189392307998,,-0.03338446604005864,,-0.01690701886341965,-0.018307132616500053,,0.08277334417476695,-0.02080752919252976,,-0.001542882464102766,-0.006725984516837786
CALCB,-0.026866293376152626,,-0.01437710608194145,,,,,,-0.024643106165497627,,-0.02635076211273831,-0.013049703463817617
OLFM2,0.006696131234213181,0.034633038344342976,-0.020509149368142184,0.010810996992872737,-0.01498025785437265,0.025136838315472507,-0.021935135211011456,-0.07974486046137258,0.0086592433289859,0.014441735805311318,0.08800960889009889,-0.06222901998200932
MFAP2,-0.034443887820341204,0.10567907036955959,0.04798943577709675,-0.015164494756411316,-0.01922759265099457,-0.006510940811872625,-0.09264513507364887,-0.027160979973046347,0.002423611135067851,0.004381896871367163,-0.04901844173179186,0.006577826404139232
HLA-C,-0.009150957693588355,-0.05103695125555835,0.10910992933551038,0.07126856328210085,0.005913077701132895,0.006001488602418918,-0.07513335588527248,-0.020606370188730818,-0.06647747840542789,-0.013919989634102398,-0.02964394917192037,0.07610935988195222
THBS1,-0.01518556412956694,0.012820548413358553,-0.00843553916132959,0.05284861212209371,-0.043604660827897275,-0.03581486342609136,-0.04032598515766449,0.0983901517251005,-0.016465804788832042,-0.009610206565122077,-0.04172409541834767,0.0669718728457678
HSPA4,0.0425350687518027,-0.031269715668651214,-0.012523999526556084,0.0474237898894863,0.036076646837400195,-0.016616082610991168,-0.03551703043813714,0.023100247853226365,0.01113739761087376,-0.022988070634719582,0.019698773175672833,-0.0020650652716185827
LMAN1,-0.007125399315343897,-0.03537762639941847,0.027891517890625918,-0.011853032618758703,0.003987028546854361,-0.025198949234915058,0.025813314593071013,0.14278444039846408,-0.01781813492068691,0.044122685486271275,-0.004730017281711637,0.030786659327641942
LYPD3,,-0.011003311201907907,0.011437815642350614,-0.013842529542778077,-0.019745041431650755,,-0.00689682351285817,0.07803163869540074,0.10725504903203294,,-0.026867632861480677,-0.010494745695996108
APOE,-0.032769066360933526,-0.0334521813561378,0.019323891339202735,-0.00774344862669632,-0.011955842574305426,-0.02980233709027583,-0.04630891524139477,-0.052620003478191735,0.05400805634293977,0.1067362336694248,-0.06112149321147829,-0.07248099692814582
SOSTDC1,-0.03250717959732398,,-0.03984973128583332,-0.0008103330769498626,0.008711113669135077,-0.018443831439916413,,,0.04279463598161782,,0.06755151786240034,-0.03955300152742987
ANXA1,-0.0018232013876538868,0.06164506681630388,0.0773680467286275,0.05564819928787728,0.03239708028034701,0.028955522414345816,-0.03377230944276037,0.043154761319708225,-0.010087036123202789,0.03084763145248173,-0.040922804018328804,-0.019136676599829525
WNT2B,-0.002220143882407519,-0.016890921001013037,0.003865826777852121,-0.018432410116521674,-0.01777462907416263,0.032956225481518754,0.008796725517278904,-0.08274750154879702,0.013362757953503654,0.06217027157822376,-0.01325488361446208,0.13700573780431646
AMH,-0.03305591868598577,-0.015289572462744221,-0.029496237491310136,-0.014251542326730456,-0.016760793242940806,0.00812339187500884,,,0.09152053881802279,0.0834635670532896,-0.011664203526239814,-0.03698851909769163
GDF10,0.02161321671346169,,-0.023166480858776824,-0.013314905555476748,0.026927796734548197,-0.02856909152892954,-0.04882666696895085,0.029662953250015698,-0.0036631981022578653,-0.03946653307389135,0.027942557851194184,0.029365046837581413
EFNB3,-0.0012860751635831549,-0.011844806347446288,-0.04480114943394991,-0.0062814338380204155,-0.0016353971020917854,-0.06454994519320345,0.061302585894393816,0.021450480573135963,0.01879190763602026,0.06177798735960872,0.029237213892958885,-0.033276393146258645
LTB,-0.03046645530072317,0.04159451880588366,-0.023528203278592542,-0.017202534421901883,0.0666045050238445,0.010976147242563187,0.015289347482153678,-0.02828033242605374,0.07808323195279364,0.054511474120830336,0.0417609208206483,0.01945386915397532
ANGPT2,0.017787513749865543,0.019788515586642356,0.049051288220930744,-0.008650694527455226,0.021510393059971964,-0.01583854437334515,-0.0728142045274328,-0.018336604734331793,0.04484174096743771,0.002442303240654311,-0.03353760389119659,0.022506256297318516
NRTN,,,,,,,,,,-0.0394665472323242,-0.015021004803178079,
ADAM17,-0.0008990183064529696,0.005338983666608865,0.06661874868026998,0.025784910800058854,0.06098476532750185,0.06670519179564927,-0.03982108160800372,0.0011152863246703714,-0.00128308636602369,-0.02218085547632862,-0.01161658523572252,0.04548291583899485
LRPAP1,-0.01573899759895787,-0.0027739792726453384,0.06989298368247421,-0.010139908579582359,-0.020126020497015038,-0.00265256389822937,-0.02253430468957943,0.009326683157664838,0.044086144324698026,-0.011862918396645472,-0.020559797963138178,-0.02274548047098082
