,UKF248,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,0.031623317863089945,0.0124419728773512,0.04068643855710084,0.07599014897350104,0.05277520107528168,0.027105428435795564,0.015258987296004913,0.0454591674135888,0.0863768848364262,-0.0278666521700856
PTGS2,-0.017975928159191624,0.051863160069030884,0.04002779914688071,-0.025002201422396977,0.03901992182992734,-0.08197642723830299,0.03921481260929195,-0.03146304270846802,0.023644453433839266,0.010638573139461803
XCL1,-0.016308798195955012,,,,,,,,,-0.03914399913050271
CD58,0.013995460940573991,0.002084519529690835,-0.013849589801413107,0.008207755213067576,0.021200085143724432,0.013433227541561414,-0.027258416452609888,-0.031895052549257966,0.028677705706226637,0.016759779814664238
TNFSF14,0.00399983880542042,-0.0326736778082372,,-0.03202882774106507,-0.02467518101068147,-0.026207564447798024,-0.027086462214600107,-0.024302567775021995,0.001489502215175598,0.10208810908904574
CNTN4,0.020694551616061485,0.16835709090271284,,-0.02448407470327096,-0.0503881593880528,0.06048253898230379,-0.024786939686539992,0.00944852361481074,0.05210495685353343,-0.07309480657877641
INSL3,0.056357714251581016,,,,0.03815126160072509,-0.015212282790210592,,-0.024302565427002636,0.021313226236349528,
BTLA,,,,-0.030094487794650425,,,,,-0.029972023327107782,
MFNG,0.03868417088754591,0.0030932202755812794,0.011254758962479168,0.04381269213893168,0.005284081729333671,0.02248465507585126,-0.029570905824846342,0.004348268175582395,0.030984560017296058,-0.04335265684491932
ICAM1,0.020259284418139928,-0.008754207590666651,0.04996030616931222,-0.001997059230798719,0.06736319557963323,-0.0530768899604168,0.0011055960849113997,0.025429202199538994,-0.0443832932573165,0.015907830368845223
PROS1,0.05240890383451937,-0.00047278384795038304,-0.018361902185295074,-0.006958736987364426,-0.02276131821406246,-0.002905186191440807,0.051525293294711734,-0.036354718795174615,0.030511093272082818,0.054264695383048706
CLCF1,0.038711182776413944,0.06678113846132548,0.03435472022508023,0.08773817337611588,-0.006473011417516221,0.027262599162814698,0.08432005823273679,0.004485882486645156,0.004791010824569184,0.08227923769985807
PSAP,0.07390629087761547,-0.06913958914216896,-0.04346615252891168,0.11806156305209942,0.1211943041254888,-0.02050704778074254,0.05023119097302483,0.016168187784646085,-0.0013414861618304477,-0.03249649492130624
EFEMP1,0.09392099958596473,0.06914863413211221,-0.07228202617849616,0.032611112207659707,-0.049125717241790254,0.030967081631882457,0.04209972093592141,-0.006887190103144439,0.007171703608461609,0.0675408873420693
C1QTNF1,0.07831510460016797,0.03182872865399048,-0.06922549865617839,0.025143933275455534,0.08389284107033902,-0.0668981181072863,0.014752168287688211,-0.005821783509545972,-0.12910279849326053,0.007196598328594576
ALB,-0.022586936079225302,0.010257662954671488,-0.013160458773111018,0.16630876901882685,-0.018840657140248667,0.011585164900751115,-0.015720873362533524,0.006253778972963667,-0.022315443831593642,0.033686085215602325
CCL13,,,,,-0.018317151631601653,,,-0.02726037710460749,,
EFNA3,-0.006714352117503657,0.09228960992732074,-0.033196058117171676,-0.015361508481954963,-0.037528422074733364,0.003280425038416686,0.02696373691837904,0.01319463759222365,0.039544867553945956,0.0092473701035037
DRAXIN,0.013467264296965941,-0.044980789185221096,-0.00575899932824286,-0.029258573408530126,0.019231768569978113,-0.014842721044968818,0.004585372519261109,-0.04513173991572807,0.0433179981233133,-0.05888197924802954
RAET1L,-0.01138107734743244,,,,,0.037040274237978954,,-0.029525351020841882,,
NPTX2,0.038541973345200306,0.023773462652552656,,0.024702522306426347,-0.011508276761861513,0.057555638123727645,-0.030130054912752634,0.006952801285135027,0.01811674008366345,-0.014601660343517934
FGF11,-0.04353225156450707,0.03195592087660926,-0.0102877650071333,-0.07493833975133975,0.050787998828586096,0.024413910261759587,-0.029126873351873403,-0.047701404137237655,0.07087230640775666,0.07747835542963498
CD59,0.02168047658140995,-0.02314274278105542,-0.006059354500212781,0.023621867659839566,0.015682462530039548,0.04011500745615019,-0.020844070977791517,-0.05143486685915459,0.0005414035677367436,-0.011416463914143807
COL9A2,-0.03607776472511115,0.056111035830095995,0.06133959408429879,0.027017384831695742,-0.01600019948034896,0.05987556026899362,-0.0013172517944514716,0.05598171949917448,0.1115139714078176,-0.016054585731784324
DLL3,-0.06039243117377398,-0.005172408209920601,0.08870488176211816,-0.06385428247879059,-0.018141502243375598,0.07908834774999725,0.0014914032792448155,0.018572273901382053,0.0820614174005631,0.027525262710102943
FGF5,,,,,,,,,0.071790950093819,-0.010586449640159274
LIN7C,-0.02281406789595764,-0.0010196004243041158,0.009583068583002308,-0.017849155884359553,-0.03543410468732922,0.03601152129587555,0.07199887587791269,0.016009445046066335,0.043192118552885336,0.013380885423831914
GDF7,-0.026839399914508653,,,-0.03412593945718105,,0.01750859004497395,-0.032273908743810066,-0.01975656716399462,-0.02476282151621355,-0.018588410615119087
PSPN,0.05648490997612437,0.026307389614477376,0.06406598783274321,0.03896411577974704,-0.02633778990799572,-0.0306714693385252,-0.06456777979282165,0.04073848487814469,0.0685986506738086,0.05494274198235226
ANGPT1,0.04781539895050391,0.11446599527475254,-0.03978170291158445,0.12792392661679045,0.04540150785365528,0.03755103874322295,0.004644595515817567,-0.015755842363301492,0.05810937310817844,-0.0273577712361534
PNOC,0.048140567258860206,,,,,-0.014038430966349288,,0.05702839800984161,-0.005180488689563701,0.015435782166063823
L1CAM,0.0034538107976768546,0.0009684720644793788,-0.05268242855729519,-0.047174511918271086,0.07239172119899277,-0.06481848025778894,0.03253541611205664,-0.019075365059046525,-0.03893484263022533,-0.05630201077697601
APOA1,-0.032505984380058715,-0.0063639813093797305,-0.010502521866514028,-0.01009718501106063,0.0513833153990323,0.01261230660365687,-0.027246821910954996,0.008873278308422636,0.014504689943569293,0.074824468593428
PSEN1,-0.0332374140938601,-0.00015342770462298643,-0.05459946593696378,0.02463316435316474,-0.0042062624382562174,-0.001039671897732266,-0.04891092976478534,-0.01691870222959849,0.015474290186224924,0.021610125053569004
CALM2,0.0100437329579282,0.047342894777482054,-0.08933304197791644,-0.011022013154933391,-0.04702674016487419,0.05897210949971053,-0.03694492976521711,0.03886104528480043,0.04708224822970989,0.052325098844513925
CLEC2B,0.0018745622798123148,0.06851293542077133,0.03642810654942809,0.04560739774039955,-0.0413138106827839,-0.05986849264592533,6.53178273672565e-06,-0.04534802162466856,0.035491162122222863,-0.043360713590756814
NTNG1,0.015247887446628451,0.012234788342963541,-0.03583416744420808,-0.026182036629782558,-0.11049775408811553,0.11985878106336983,-0.0065614151759752284,0.001219306284945503,0.13268101071461352,0.02871441377742508
LRIG1,0.035610054446000516,0.018376245374796152,0.038249042675746386,0.007028689187138526,-0.02779883600105391,0.12186186413140397,0.04246824403329985,0.0682846864128845,0.09714301569140009,0.0995054351653205
CPAMD8,0.008834854007167587,-0.000565772785447479,0.03592129477889551,-0.03182080177128172,,-0.014830711119042678,0.02386731949718717,,-0.03247833111804564,-0.023840669215455263
GHRL,0.01379558420316711,-0.03699090396877598,-0.046384754739876036,0.08450513786684272,,,0.011772876665110092,-0.02137056315085524,0.004391811501544483,-0.02101579797663698
NPY,0.01229291350612155,-0.03206170303113829,,0.061071308015342246,-0.005309450269697507,-0.04128970181016188,-0.005288910213268737,-0.048015592176202104,0.07644451161675664,0.006602804094909852
MMP2,0.023530446562787775,0.015669361693795212,-0.08317371473580705,0.03122342821642812,0.10936385299195708,-0.013411123342909944,0.0299359623331836,0.028737323007620316,-0.023559892524735334,-0.007433666114335138
PPY,0.016485687917731535,,,,0.05906769434704354,-0.04803858924673064,,-0.025628278302222977,0.02726043615083188,0.09309974299147802
ALKAL2,-0.021343422816555987,0.04330181211399821,,0.04368182160112624,-0.04374564043705935,0.06367764272872614,-0.03484346694714487,-0.0024333516659568884,0.014290217579765225,0.02419235000402026
CSF1,0.06935399997280343,0.015936368276191142,0.09056087404905329,-0.05630436662227379,0.05166076394847375,-0.06787025389229623,-0.010838556137469226,-0.0023095195463184288,0.005726194338363364,0.03886143058664295
SEMA4C,-0.010415730956259596,0.12301409830897464,0.012709133739542576,-0.027529797055617804,-0.056995930651121844,0.04702080996889543,-0.07391989180440106,-0.032720697094318275,0.019386028052194016,0.0285294919747439
BMP8A,,,,,,,,,-0.02782098797728491,
ICAM2,-0.0027863578785311013,0.07983178531186841,0.016078029039618785,0.07903841247590969,-0.03823262191018263,0.0723404817661142,0.00887634410241889,0.06400690901978934,0.050611328990618966,-0.026981839157883738
SYTL3,-0.04563430615710542,0.0029376264786707957,-0.005256656018496938,0.04162993708002764,-0.010721405916753522,-0.03721548873307347,0.07604986647163116,0.05669584391190893,0.04154012053147622,-0.018692884506032122
IL1A,-0.028967508762051973,0.03390388538316285,-0.0037756938319460096,0.06066206551555688,0.0002977966916362417,-0.009677582547428015,0.002553568723502485,-0.031512736798425145,0.019578189060855546,0.0538054139303282
HLA-G,-0.017512760441602555,,-0.04047724267660243,,0.030427383587549567,-0.01511333051457159,,-0.025559024849170192,,
PGF,-0.06931153991441684,0.0819181527404408,-0.03852739576785781,-0.003668292883924079,-0.036244852507812404,-0.011981423583792842,0.021128895034252235,0.021390544350915388,0.030504654417258612,-0.055709090828563575
LGALS8,0.00473758777107907,-0.023669432148130193,0.09514331789126679,-0.02386351141381842,0.056721207976652165,0.02776025449775808,-0.034717094370783526,-0.012234368686006133,0.010323355133140005,0.004483119672024606
DKK3,0.032433369846957924,0.08862623985739299,-0.07136358475098578,0.02535232716317139,0.029562859117613118,0.0366141282584697,0.04790601618119526,-0.016792457952564406,0.07628358886546531,-0.017768666015577122
COL16A1,0.023497397945224752,-0.055614659874443764,0.08718656818335199,-0.041908785353375846,0.07032797898576368,0.04761318168235247,-0.031145892577013157,0.04838358166270023,0.08191586608134635,0.07984368459534778
TPH1,-0.012858813819245671,,-0.038793547441024,,0.046787075943214504,0.0030678608974427255,0.013947741027664306,-0.006279873206303334,0.07239609613639325,0.025010284522366366
TNC,0.04956116069969042,0.010389232582884454,0.032005431453000076,0.03229930119672182,-0.02252669389788667,-0.06198542998215427,0.04393648136746653,-0.08573077295692581,0.005123429228427594,0.08693693429570873
TNFSF9,0.03557742566955865,,-0.039361735294657,0.04012492153724774,-0.025087102632961718,-0.00860952293487907,-0.04630817056534594,-0.030532712363877453,0.023632452607328054,-0.040391826519690234
C4A,,,,,-0.02039277508854278,,0.010784831697913704,-0.019964932687773655,0.033270326942884614,
CNTN2,0.03281333140238716,0.0014745949042942327,0.08386489827706643,0.06636978282045278,0.027399474058736363,0.048970033020768494,-0.07898998045407843,0.08568596071188886,0.031016407454661655,-0.025297000507901537
F7,-0.012544742005724733,,,,0.0423050104248152,,,-0.01975656907440639,,0.02413792267910434
LUM,0.007143275996735577,0.14218614368054242,0.028496325536728494,0.056807429605232024,-0.045389347283965445,0.01913840505680428,-0.005137155319944879,-0.04062570650046215,-0.04140462186619712,-0.036000444564233146
BTC,-0.011381072606847946,,-0.042166953387296764,,-0.01858850255171616,-0.022496513490462892,-0.023087389091387963,-0.019118813213026425,-0.003444359253972409,-0.008387221150621151
APOC1,0.03653756445469038,-0.03431420581201377,0.003711321490145655,0.043559761739519795,-0.11184721428933252,0.017060404295223725,0.05662674996747355,0.012592695745134844,0.06618007709226265,0.010059543637099187
PKM,0.006512109497984266,-0.009709429859834385,-0.02926379181758401,0.0030243589611203213,0.04399812323753933,-0.07071293280226483,0.013380843614183402,-0.07291634476166876,-0.07252224054363073,0.020752765189451575
TNF,0.07754096125135113,0.06262554426732811,0.06638227021470045,-0.016616943940630857,-0.01804197637215575,-0.015399740426892631,,,0.11969884940124713,-0.022935022578359873
GNAS,-0.047757356802963155,0.023451909936591856,0.061416206911514656,-0.005478319469231367,0.012250435459914912,0.020593489292967438,0.0066282732619077364,-0.07043244796485233,-0.009416293184715456,-0.05616452476459218
BMP8B,0.01513885572352105,0.025702410063987036,-0.07593563982618935,0.034730257420462506,0.13520325195326605,0.016535868804791434,-0.025629836031178917,-0.058828353481279065,-0.03130904185197812,-0.04546951792286075
LIPH,-0.012858810653506246,,,,0.09884190501192394,-0.017169385716735975,,-0.006927243039099334,-0.013037011556522723,0.01925412527284849
CCL28,-0.018087516728478126,,,,,,0.008238189131078471,,-0.021603057322219506,-0.03469967718698504
PTPN11,0.003474817640703897,-0.07270038965845581,0.009246387512109966,-0.08139859249083833,0.036564349229198406,0.01953591695993773,-0.011266798181218389,0.03263383030085317,0.01294982043079289,-0.007196678232963551
ADAM12,-0.007655155926057612,0.023112505754078642,-0.025741053726120306,0.037686363880557024,0.0038241489940990148,-0.027989748714814966,0.047679503500813424,-0.0010029502244214943,0.013975157504317524,0.06436848525268164
EPO,-0.017278060657586386,,-0.03696327847784368,-0.030657698229774346,0.1128042793221006,-0.017831715950790385,,0.0006169663615855933,0.047707926569150114,
EDN3,0.024582155172163486,,,-0.023492764017250523,0.0600485386088187,-0.0040991940009200666,0.0016378341989180597,-0.0031114154867388556,-0.04174187563101471,-0.03657152709917345
CCL22,,,,,0.0559027075650995,-0.01630683120560882,-0.0013665243505993083,-0.016585456872697718,0.038705854978486984,
CCL2,0.0749221972411522,0.050504915474013166,0.025464501803789834,0.08375721488015621,-0.02426932116080909,-0.04577759508605162,-0.03153994516416419,0.032767861339713746,-0.028381814364849784,0.06104170019624365
DSCAM,0.04177751468942467,0.023547853910081386,-0.03176004953579514,0.010888455310555887,-0.008696923968841117,0.035315790445194034,-0.0011756694482142633,-0.001261933396355441,0.000412833298542991,0.04599722581480484
GPHA2,-0.014331797863294884,,,,,,,,,
ANG,0.03911622492858473,-0.022552182905909417,-0.020398222382123705,-0.04370135667385461,0.06369052308310508,-0.02917668818004834,0.04327804808656227,-0.035271601182895476,0.0718540185515421,-0.033970650146891185
FBLN2,0.008121028960474124,-0.021192290289192017,,0.052320610080093394,0.07098434618948675,0.06285011647001312,0.08771804644782452,-0.003151134784539602,0.033070738670841836,-0.06082544774675401
VTN,-0.024307633394748465,0.20410679858559752,-0.02469268309715877,,-0.022738948077777512,-0.012538903180877147,,0.036213799854729285,0.07772269915201947,0.03429299628938193
VEGFA,-0.007196195407278234,-0.04771196649662132,-0.1326178198491835,-0.06783473326545439,0.053925927739574414,-0.05366753584651364,-0.026740692720091778,-0.09116499442009726,-0.08046949828786436,0.002670861700037087
F10,,0.06158478812322713,-0.0364431481849605,,,-0.002225480130267621,0.16233163550340732,0.049317238993925316,0.0007497498947403235,-0.030195120494155292
SERPINA1,0.09504677970819025,-0.07606456616806648,-0.010151822031148902,0.09072850655645083,0.0033623209524622647,-0.05525763736747663,0.024789880895320308,-0.0497794638455357,0.03807821397829604,-0.019058590024135617
VWF,0.013350158386836772,0.058004632580346945,-0.014676911665875847,0.031600459811383326,-0.01136812606492908,0.024603933789264544,0.052080652227409145,0.03865485867846541,-0.0016768294462645042,-0.020522460245970046
GDNF,-0.020137828933400638,,0.019414760667834062,-0.026182029319041095,-0.05015246282891359,0.03564171515172461,,-0.026468177188376442,,
VASP,0.0277769718571222,0.04138599799091068,0.09287691298668392,0.07499600259768684,0.06121176061772824,0.02060522186610942,0.0316339499423927,-0.042510801588802175,-0.011824296163897713,0.02313019974796652
ADAM15,-0.03660651651054277,-0.05710117541935988,0.00025444842466908186,0.02970716129689484,0.014238311380208936,-0.03769993234893052,-0.001593553849562394,0.014002730528362999,0.006893588723597235,0.02163484309681814
WNT2,-0.02249334860185216,,,,-0.024675169828174418,0.0036118455827012473,,-0.005513585222955358,0.01375743957506622,0.07892373664175284
CALCB,,,,,-0.021595286810740077,0.0924105951848966,,0.03525054666434975,,0.022422192103616213
OLFM2,0.016696131149482145,0.03390957271570982,0.05303516180061373,0.036152253981911256,0.0862952212738184,0.034748662592758967,0.04924513703478212,0.03427467238380896,0.08005292844355483,0.04840462637068055
MFAP2,0.010642113748260101,0.06967994075079068,0.0757747457088209,0.1284190092865192,0.014334721906152337,0.03473117297255783,-0.009324010311758073,0.01626712961310321,0.0294719671799128,-0.05336951021269177
HLA-C,0.020399492126242834,0.005602917772822693,0.002514043364804884,0.07283559932443634,0.0025210403248755596,-0.06558125345196499,0.07309723657766899,-0.028242510498913576,-0.003209363985416258,-0.07297064370319885
THBS1,0.042866695370014495,0.04270871244669625,-0.003457452709665691,0.08124964656543536,0.009867351253085382,-0.02117961099942551,0.040433480287784714,-0.00945959293680135,-0.05303505429449719,-0.04301769445446102
HSPA4,-0.051930353399677616,-0.025987920258853867,-0.04236251950152409,-0.021197547850424447,-0.094725248949723,0.03851993675564484,0.005901660240695225,0.025331053958226508,0.007347742394617418,-0.04151188013172425
LMAN1,0.05769330505010206,0.04643604877081655,0.04929542211014154,-0.01778203304904025,0.01817481851734407,-0.027348102658194554,0.05159818859318859,0.010958340322096851,-0.04472649859707672,-0.04745025377166455
LYPD3,-0.01961661793940733,0.0014716420628716818,0.051911865535070004,0.051564551088469746,0.012751517589574431,0.015711140422476035,,0.03046874112390348,0.05213839876337026,0.027612948029752414
APOE,0.040980707740321275,-0.10136958079540417,0.00964786930081646,-0.050874454483525525,-0.02462792758054431,0.05212898305640626,0.014689125560314514,0.029381275570543038,0.05110501056019362,-0.06341412207561455
SOSTDC1,-0.015964316723591887,,,,0.005155736349204873,0.05909307207859436,,0.0019923694812159732,0.03880636918922662,0.10396950946641417
ANXA1,0.047222740146218634,0.007238776416584935,-0.0033598925865338026,0.05828182842113127,-0.04418048954276963,-0.043923097589680285,0.04766173051024736,0.038045912627025384,-0.009716692319630474,0.06624717316053402
WNT2B,-0.03277066141708148,0.235476426916853,0.08792183963125243,-0.009521518571621843,-0.027331829621801022,0.06976159085341255,-0.036879772978230585,0.016975837677463305,0.06177132791688018,-0.01982022121040715
AMH,-0.023953889140673423,,0.09281906057542838,0.011416933730593099,0.02219239606155927,0.030610545506619118,-0.01859928562936945,-0.04725919719396592,-0.04384210748524102,-0.006669293824310969
GDF10,-0.014882719771446992,0.02654419758644365,-0.03521584492942894,,-0.030674971643412586,-0.02746254956217261,-0.023474387260511927,-0.0003300146419539453,0.07775979751421021,-0.022559060922122814
EFNB3,-0.02186880962413429,0.06432844499705143,0.042609237212716096,0.06224696844449894,0.0034494395334008954,0.046624816430406286,-0.01248938008086776,-0.00884995987623117,0.06801786721577507,0.002195897115007342
LTB,0.04428735823403183,0.050355196104832266,-0.028048055604265303,0.11220042153590801,0.0183323114212166,-0.002648273123464271,0.00503857835822434,0.07459457870083978,0.03458159234437437,0.046952501258476685
ANGPT2,-0.00955158149265074,0.012308990123331334,0.05602982954800828,-0.023959698664711336,-0.01883237161065257,0.035314984620213465,0.10645804009233335,0.01772434398184033,0.013207190772511956,-0.0377196265301097
NRTN,,,,-0.02681642373992351,,,-0.02347439568183779,-0.016830646115773965,,
ADAM17,0.018541095405294916,0.023243318864003736,0.020707851365957982,-0.009050686827855417,0.05938108944569013,-0.06979785050322335,0.022483109907534497,-0.014862660849637624,0.03445886382750617,0.03336681124960996
LRPAP1,0.07392532692538331,0.01203522532684223,0.10531511310931356,0.007245822989053534,-0.021656456303275593,0.01758788584674738,0.01951339367072402,0.010303630541887402,-0.005237471326338428,0.06751273192161093
NID1,0.025738833976827396,0.04555652732622836,0.023349959502795847,0.05533456180575019,0.08205601463380251,-0.06646132334111093,0.016372433964580983,-0.012768947590558978,-0.028009136241972828,0.01278699405081027
MST1,0.0023000034412835415,-0.04874413307629458,-0.08233208980348161,0.07745067123442763,0.07802421020027502,0.03209920403498023,-0.04463824183687764,-0.009651399672039639,0.06422534109509247,0.08590051856215548
DCN,0.014008263218607804,0.04254878130351382,0.045832042901474294,0.027335491096679754,0.026894421900647583,0.0038470309877893126,0.08745723373133002,0.004200976423977171,-0.056261536322240416,-0.0555136816310148
IGFL2,,,,,,0.02731566114053362,,,-0.04622866863230381,
COL7A1,-0.0006701864572618999,0.02668561717537833,0.057157094501073716,0.021876919832716155,0.07084492000548573,-0.03411890627148869,-0.002692888498171865,0.03260411197070639,0.026363143982556392,0.017606795590614593
CALR,0.03176279256793496,-0.020333795124839193,0.05745014425196937,0.022033195927999474,0.05453598995799114,-0.04129395336437812,-0.05532161944366586,-0.053797188074308104,-0.019787437931100976,0.015595361141113958
PIGA,-0.024690316635122504,-0.054984198486530515,-0.07598815600759681,-0.06300555957091297,-0.04333423919209046,0.012260993108506776,-0.02345150110144659,0.01596282100494683,0.001077688299116578,0.08473404750360776
CD200,-0.003972383259485192,0.05346866411148495,0.1514325861778876,0.04275560582167698,0.012551568509186182,0.014869392122597216,-0.022659760007754385,0.040985396504804504,0.02957622578024793,-0.051767016738625334
GRP,0.04970076414043162,0.07354973345621595,,,,0.12915516499584362,-0.025688618245437837,0.14415354167515942,0.06555376693434885,-0.03427212674070773
CDH1,-0.0051612562639748415,0.04916191023611985,-0.046793475165172994,0.02379255087619362,0.02169245805337725,-0.04654445405718546,0.061825697620530244,-0.05768546417040132,0.03679132030644248,-0.02986296422329583
LPL,-0.022024576667270583,0.08554597591934818,0.010157613770765558,0.02012794254197613,0.05834908159519519,0.13490450677895738,0.022608418358002706,-0.07187532071394907,0.011801662436637009,0.04596809025374865
SEMA5A,-0.0013570388032854838,-0.026891760716111858,0.042182712424282544,0.05093607871333074,-0.027621305714462575,0.03091910496249869,-0.01243448983540592,-0.03275340687331177,0.04532638874269922,0.019146481818321782
SEMA7A,-0.01577579820260311,0.05142684318467069,0.04436024460060205,0.01304135319509848,-0.04160215328804597,-0.017663791942070132,-0.021218825763547063,-0.04830236397709229,0.052212200931946805,-0.021042089728792946
SEMA4G,0.07401306969422844,-0.04436652617184538,0.0007154680862832376,-0.010102333700279792,0.009676836311132142,0.06235660643280039,-0.01879503447747875,0.055061978926947114,0.0930291795641362,-0.049475494945978506
SEMA3B,0.02707113607430325,-0.00661341097962634,0.05123014919052766,-0.0388228844342707,0.1464556695142775,-0.07117664776173223,-0.030131490183339597,-0.08345657391769222,-0.0015867308079696705,0.053486986445740715
RPH3A,-0.038679155841566205,0.04045108510301022,,0.17050048674476273,0.031096574026252623,0.060127515448952965,0.010209950680593141,0.05505859578645138,0.012853388290577509,-0.007215793525391681
JAG2,0.022313591550066483,0.04857786287817059,0.08538396814291237,0.05113336109465559,-0.027415029690234433,0.04510992594320719,0.0625195548286079,0.009929670357292563,0.04854208872059587,0.03740337458000212
CGN,-0.002754571717396958,-0.02066071211385333,0.04420493019342799,-0.0054309290039863635,0.10683874477657447,0.12075288484990938,0.015411986381102276,-0.05063490302202074,0.020115394995998386,0.04749146626018886
GDF15,-0.005633138774579272,0.07210493754030634,0.023259191956461804,0.008639650505691973,-0.031951625026453455,-0.03956514203379264,0.0012042989351351906,0.030629828094758726,0.017633289085905182,0.04621932063762126
SEMA4F,-0.036554802048594834,-0.03384481847706179,-0.09148399584253208,0.0014794687237065422,0.0158785851261157,0.08696891023394153,-0.014216374732000521,-0.03723459032837062,0.026216737226988952,0.05424252880290434
NXPH1,0.0036587546390583147,-0.028561843121856327,-0.01381925313748106,-0.04207467686728368,-0.026074766064064087,0.041523943233408016,0.0841093217505043,0.0101428912229331,0.06908147608355654,-0.0563734585518483
ARF1,0.03415563669752147,-0.012839215406660234,0.013805516030393535,0.020588543640872068,0.046965818296273026,-0.010105906911029588,-0.02561875716978026,0.03678447348748241,-0.04790128028434343,0.028837007571004335
DSC3,-0.010846021122553656,,,,,,,,0.04778198099525346,
EBI3,-0.0018574047601145945,-0.0035793474527303177,0.0028878665150500822,-0.0022822565939200445,-0.01686191420311866,0.0761903045461031,0.0642732053217347,0.014033255781547271,0.06728906229287021,-0.013135121976035969
TIMP1,-0.022043315871815336,0.0346791386042436,0.035775375904918916,0.12192988626448635,0.031673513619783704,-0.10567810030613209,0.040063366837505145,-0.08705636848213624,-0.055348762612180524,-0.04528920806975489
SEMA3C,0.06140903457597816,0.06296343566049548,0.05241109056303302,0.03985729951707978,0.0049899794397348695,-0.014560628016300387,0.006602182026157345,-0.020512054539190257,0.07753909345484106,-0.014528630560642646
GNRH2,,,,,,,,,0.04183063669897762,
GAS6,0.030238455227641396,0.04314068095110978,-0.02583866860962397,-0.002626720516359941,-0.04159401827973961,-0.026366413308618615,0.062040122706198776,0.04451427272675172,0.012366143084630918,0.052037128188912034
MEPE,0.08141220411867203,0.05519316561774054,,,0.028726509224703867,-0.025382643748879063,,-0.028487731050245987,-0.0317451402053748,-0.020210945497393235
SERPINE1,-0.0011628278039781449,0.06268149494187322,-0.016589551253328397,0.06446637154782746,0.017670011304379767,-0.046250728017053315,0.0523193664704757,-0.015129492173447008,-0.08160802024875398,0.02096323398780213
RSPO2,-0.00610695127899602,,,,0.0031612732907082353,0.012089869200338102,0.021656678282861684,0.0007211678246088348,0.013057154966038095,0.0006215062673564539
SHBG,0.08110635500942559,-0.025635767022149307,-0.05851511156851903,-0.016516098279344558,-0.029807289758901435,-0.01582304586874986,0.0021825676473750887,-0.02678752989443427,0.013426433880795867,-0.002658022290697884
LGALS3BP,0.05237147807898624,-0.09680216534904335,0.029226964956089965,0.07006650445363796,0.008358833552978229,-0.045901783597089796,-0.05407065113467949,0.05050202115011312,0.011042305324390938,0.0029445169026461942
LAMB1,0.0419910683323705,0.07658833602933188,-0.00025371521418964736,0.036645985107837085,0.01955658049666169,-0.01304478596757167,0.026494745604623293,-0.08361040779928008,-0.03417508920772395,-0.02575974024269028
SPTBN2,-0.0600317181211605,-0.019272518008301667,0.013033422035960284,0.0342186721937749,-0.058360826895987865,0.08863966357040609,0.05218487897991479,-0.013764031235399201,-0.03643474314761138,0.0381128914774025
COL1A2,0.04177309818634745,0.01798653019454175,0.04706336849209573,0.07858093339489852,0.017044949845998095,-0.07906396009947789,0.03590817111115259,-0.046629971505886644,-0.06469918069085788,-0.0344194472760844
DEFB1,,,,,,,,,0.06809366752718123,-0.02847395761386142
WNT11,-0.015545870640998782,,,,-0.05270811847504959,0.06954937883144896,,0.08427418502184893,-0.001421476021343053,-0.025563046061606087
LGALS1,-0.0773123988136729,-0.037905012811128104,-0.0047376619123550906,0.08308857862513029,0.03370964687415606,-0.08922031312548866,-0.014971004868066982,-0.0515204429075155,-0.06524265795921542,-0.003785006459687712
BCAN,-0.0542237869751645,-0.1008160958295181,0.0003282762312487439,0.004917733071057355,0.007797489168582613,0.09684810024361795,0.04375118348061656,0.07175949311369856,0.08152823765226688,-0.026268647556688608
ANOS1,0.04962442240801165,-0.010205157644282304,0.06240641166765748,-0.046884748505471995,-0.025222867603543676,0.12888573440896609,-0.017720639373259857,-0.006489786050987064,0.1121966717652936,0.025739588740931213
EDA,0.04860852848993651,-0.03559999299750422,0.05080689844952096,-0.04421530158783363,0.0034048357260905503,-0.012594267453017328,0.02507064712345454,0.050264347488453244,0.029032575634497758,0.0004919131980670286
FGF22,-0.016183935270611818,,,-0.03229716956116468,0.0259877643797856,-0.01682926530525758,-0.004251709744483843,0.12049420236864561,0.011625003331005813,0.05412628736607033
SHANK1,-0.015545869642973106,,,-0.033869712860844586,-0.008834382346857888,-0.02141529891744893,,-0.055310750518490784,0.08605907112146279,0.0028959799899819
NPVF,,,,,-0.022514481748332617,-0.015212277479383045,,,,
RAET1G,,,,,,,,,0.063196298902013,0.01996932041403197
TGFB1,-0.015283799657050186,0.029295786141620598,-0.022586635270466122,0.004107138580448053,0.03685763861841988,0.012819948952927469,0.022886561893813,0.022874260980439175,0.001205811273771564,0.036620476785270695
MSTN,-0.01683143002819362,-0.024874611095579525,-0.04351762749052423,-0.0032783197301130967,0.043128336128482686,0.02158941959847165,0.011660776814112574,0.023268339872083408,-0.0471410184925572,0.015509381943337123
WNT4,-0.010474772918945536,-0.030486209839792174,,0.1370260214548799,-0.009428618062630107,0.06411246654150145,0.03828372404241908,-0.018191167372717504,0.014266394738160368,0.06835125748221946
