,UKF248,UKF255,UKF259,UKF275,UKF334,ZH1007nec,ZH916T1
CORT,0.018101851463981446,0.060574398243460746,0.005297380842148298,0.01293985769826847,0.005510878233603217,,
NCAN,0.048918943166076596,0.04222083206102499,-0.03169970618897261,0.008198723274338555,-0.0068471660718762905,0.08784126329801799,-0.007123115085787896
PRG4,0.010544659480928895,0.0581361739342882,-0.014188646555544568,-0.01722310901263333,-0.01596859847421252,,-0.03227983845776624
ZG16B,0.09975527429361468,,-0.0164676595955094,-0.009207362886350112,,,-0.017768077723819036
TGM2,-0.010445809143646343,0.019238156253481156,0.0428463469733881,-0.0596487718994441,-0.048202818891860545,-0.019386548813690677,-0.03513955783899354
VEGFC,-0.027206346622180994,-0.03282819634961529,0.021110213781312132,-0.024793156636533472,-0.016296591249086598,-0.04004612256719015,-0.0005722485273113463
WNT6,0.03649612674907658,0.04685112808699949,-0.004980697033978182,-0.00728269661684985,-0.014222841914433949,-0.04479758986371183,0.01795822781793713
NRG4,0.013201816310563788,-0.016548690073488248,-0.01726823193012265,0.04749441555644608,-0.01901187451350979,,-0.014249890366242858
PMCH,-0.01512493500519513,,-0.02392681767119995,-0.013477029107303687,,,-0.002915870343502419
COL9A1,-0.039635118785405016,0.0126406295300626,-0.018035407916559425,-0.024676935075396696,-0.021663579030623607,0.01555643067008642,0.024746100869866682
GDF11,-0.04198373157676528,0.007434652090717946,0.03871015295656092,0.02722246842279592,0.011510433512296792,-0.010224125386010098,0.05350844963535327
RAET1E,,,,,,,-0.015632028483566242
SORBS1,0.030846351326113425,0.007845243360637267,-0.020925529162593888,-0.028566183959924222,-0.011612701184058147,0.04323717909591771,0.040540551994729696
DLL1,0.03575633437141436,0.03956892165352824,-0.04201199871181435,-0.06545232056432924,0.029171944241496744,0.011610629392955365,0.004101797084626075
TLN1,0.00996873099815955,-0.016030939515990234,-0.02201031583174297,0.002314330643035339,0.05242930819917971,-0.05880169846402618,-0.02075982284113886
COL2A1,-0.004667879517257274,,,,-0.013268947577427059,,-0.020738404488558064
SHH,,,0.02356941014814959,-0.008568014350362203,-0.012663786657305881,-0.01236603153844387,0.042011788048861756
PON2,0.06366865412262468,0.006892922166944578,2.7601434326158256e-06,0.052976489994772835,0.02663847310838313,0.010784251706417008,0.10083234178795476
ICAM5,0.050329084483157406,0.15564734437099806,-0.010184812504826729,-0.029917175331911218,0.029288192271310052,,0.055236386175171175
HPX,0.005307747458850443,-0.022078062185809662,0.017208663303353165,-0.018068879011719927,0.14672768234048317,0.04391246603804605,0.1442013009406484
SFRP2,-0.01894284859922627,,0.000997177198771196,-0.015059229083082064,0.0595318469831279,-0.035327455986297364,-0.0731110322915184
CFC1,,,,-0.011587553860601155,,,
CD70,-0.0146176288522949,,0.08470566662413274,-0.021614845126211788,,,0.09376171599786409
HP,0.011397487479018718,0.01612387730172392,0.053984420553198714,0.04348532572986026,-0.009403571240482316,-0.07525272714126754,0.05654547949870822
CXCL2,-0.041868216020355106,0.0839441661962361,0.08804984230205833,0.0378899580176068,-0.025064677466169496,-0.05001908933725575,-0.004733911141899239
NPPB,0.01866557751595616,-0.045563323977711935,0.016542195488659452,-0.010146533410954308,0.025296563442008823,,-0.014454926763122442
CCK,0.024585462558089376,0.09874026192153085,0.05719262259364553,-0.05850343332854879,-0.09074021381023127,,-0.01875194219740987
SEMA6A,-0.010176304261075598,0.02646495668601501,-0.03383272104981235,0.035358079041190295,0.019788043989421036,0.04717991406192718,0.031218171717093852
IRAK4,0.04600644089777302,-0.02630536975197357,-0.012505637658046949,-0.015438770914162198,0.039606922448123257,0.13727143929422023,0.0016202246911581585
GSTP1,-0.058237936549837874,0.10906559394656526,-0.04469762974279176,-0.0323761527766167,0.002170249508330655,0.05324007721824942,0.08246060469262166
VCAM1,-0.05624604171822159,0.07610260240483797,0.014746197340869628,-0.0224366123412425,0.013430977915862041,-0.02438180776862433,0.019675780950666667
NXPH3,-0.0022209367882046,-0.048236247925844876,-0.05513886377517416,-0.002744780730179285,-0.04218126948406682,0.16104450580063395,0.08245140784937585
MTMR4,0.07525862302685013,0.07553480726093872,0.008771947040447496,0.03336702444019097,0.021812130113168657,-0.023544010207115097,-0.008062015253400868
LAMC2,-0.014427469770666862,,0.009887437294667716,-0.01277335357465853,,,0.03360676159062593
IL10,0.014922609597214646,-0.023039170371740237,-0.03702515559948495,-0.0034304526921241293,-0.014587767125993068,0.08909728378859216,-0.025440276375469438
SEMA4D,-0.009457994567151903,-0.0087105853488931,0.03941644686198766,0.02186498287992318,-0.033077251209976635,-0.06484137715364317,-0.01158206347441803
TRH,0.031080615141100346,-0.017051383454366954,0.05041333917047221,0.07549861840765694,0.025905119196933824,-0.03518635519623045,-0.01619048734339347
SEMA6D,0.014511202441350818,0.026965633378076816,0.038498115721838186,0.03256812677658957,0.016052362599475102,0.02656718731379601,0.0689927769229065
CEL,,-0.018711844019460352,,,,0.02996500647213385,0.03855230077509582
PDCD1LG2,-0.030333634329750562,0.07060224786029717,0.026202687764995188,0.0016521100766434822,0.0017425955490636164,-0.025962637899980278,-0.015803223667721314
SPINT1,0.06469696599148625,-0.022466858687110222,0.003973242571376107,-0.009831419796197957,-0.021411701664397816,-0.06164745512344763,0.05701638011086996
CTHRC1,-0.0245705575557999,0.26072742048500774,0.004945512374223006,0.002631505206078397,-0.018844517051590244,-0.010389946989876851,-0.03198692989296185
PODXL,0.0015434386535126032,0.0367842174948449,-0.06033664433842808,0.0031328155177280962,-0.05298743620557331,0.018071452545623756,-0.043612103186105255
JAM3,-0.010498726921328626,-0.02276193783528663,-0.0704684867404172,-0.0073443066270420555,-0.025207528669998827,0.0977781610924592,-0.014816319062785212
TGFB2,-0.04380499229263987,0.02024290166746108,0.030493795930721924,-0.008039578761909529,-0.0015176173950943307,-0.024520666121951206,0.04325255546304567
COL18A1,-0.0013739868556758791,0.04013553814562666,-0.05326692415938627,0.021198114272111625,-0.04350820535897987,0.006378037941891322,-0.05246719940279402
NODAL,-0.004659626007676879,,0.04467645582906065,,-0.022404125972730678,-0.10121769855455322,-0.0221581542840539
INHBB,0.03749917744398358,0.08490026005044844,-0.00924904629395188,0.03551139718842224,0.01710969125880017,0.00867435867139383,0.03501815609187691
LCN1,-0.014427473016906304,,,,,,-0.01637270203155948
ARF4,-0.009322546548794518,-0.06640078008486545,-0.008867770100473737,0.03989554777387164,0.012678687225920856,-0.14966192802589942,-0.0379133446357259
CXCL14,-0.04518861211395266,-0.0034885710029637007,-0.02092911132273741,-0.026628739569373668,-0.025970557884720753,-0.06826301392978304,0.10157394325070834
LIF,-0.07987990175090776,-0.02318592615893521,0.030132652829881278,0.02257977495191385,0.03879514468122215,-0.04944088284989231,-0.060831428010639045
IL17B,,-0.017051383454366954,,,,0.0538517932654656,0.08568036450874103
MMP1,-0.019890653987518006,-0.04020976052891763,,,,-0.026993941488070886,-0.049717687599941406
MATN1,0.01727102956871882,-0.027239538011074683,,-0.01027396591417201,0.03834950662436762,,-0.019691092311390188
ADAM28,0.031049095236420805,0.02749728792703368,0.03510592231501222,0.01671562840666134,0.01994292900397667,0.10447768049392038,0.005390372403557592
TCN2,-0.020313898908714188,0.10072248349815469,0.02624431485643967,-0.014311644579594603,0.014788857456675096,0.041851612832597127,0.03645816774013662
THPO,-0.010758426960483613,,-0.02991247679577716,0.0050238405684024275,-0.013268947450407267,-0.04479768026281074,0.037751450305173476
CUBN,0.018945743781849912,0.054897958967842816,-0.051114516570284166,-0.02095638640898255,-0.038811804414404356,0.014509752930399177,-0.018929489750824473
TIMP3,0.010930990616136576,0.04856724900984055,-0.000996734266934425,-0.0427354453289247,-0.06976183348051664,-0.07966999395203862,-0.07133630584205708
PIGF,0.03684558592287102,-0.05068087664718766,-0.005488215225733908,0.014445773756006785,0.09510622780519866,-0.05396695957644532,0.04730343630651541
CRH,-0.01690350235270983,,0.0007479672495185473,-0.016173620565533422,0.058798217145112366,,-0.02427862161444318
BDNF,-0.0014236895099109807,-0.003275029384437621,-0.0016384030066685532,0.007690684927669343,-0.014944242785947878,-0.09380296573280666,0.02231538527442339
CCL5,-0.0336740081467586,,0.037428240809970904,0.04652413077195296,-0.018000922881565806,0.11723562034046217,-0.04089635431303868
GAD1,0.008917530603909821,0.003504945196607536,0.02684381359108397,-0.016147834949064955,-0.06010128513863633,0.012907199044070124,0.013550094402932365
COL14A1,-0.034187159453877076,-0.047540590129368274,0.022963625184292378,-0.00972909876695754,0.05241653305862024,0.063820164327197,0.041744662369955575
HLA-A,-0.06355062513131607,-0.04777239425736535,0.04986577860516761,-0.020935601330087785,0.055132315126004756,0.17151778799540476,-0.07129611553026112
CD5L,0.10350928566252092,,,,,,
FGF18,-0.015294612652704188,-0.017051364412888872,-0.013212946794947686,-0.01100895923966196,,,-0.016190488642343567
ADM,-0.005317980194721653,-0.055216105298238366,0.04337669316430216,-0.030888432868567232,0.10119837053933858,0.025987412695955597,-0.014277833469263212
CCL15,-0.028201993119634533,,,,,,-0.01404200954258436
GNAI2,-0.006472436817452383,0.005806518201783277,-0.049403173399923846,0.022803602449452537,-0.015692788952301643,0.10499772580321667,-0.08474969522611076
HDC,,,,,,,-0.006530412560403925
COL11A1,-0.022605774519920817,-0.04312141289684587,0.005947596131238626,-0.02102589664355989,-0.0027004127944151536,0.0035800484415937817,0.009684265807497736
NUCB2,0.029394190977902513,0.02059288171666268,-0.025691459354876243,0.023139647236930946,-0.003702896687170323,0.005285537481815452,-0.0219816148400993
CXCL1,0.017975763671826094,-0.01680178515041979,-0.03079325258174605,-0.02324728570540762,-0.018000925933469553,-0.03362965129338007,0.07403526460494497
VCAN,0.004456255017248274,0.07202021316834191,-0.04025919569992363,-0.008169019017379158,0.04362442408105815,0.0443428184757003,-0.11229275365970438
MMP7,-0.015276625764460285,,-0.026268237010605367,-0.01014653335551743,0.011680221873925334,-0.026763832584011583,-0.062273220194187094
PTPN6,0.046780547841155685,0.027553699490784685,-0.023512257010299638,0.0026764427553627327,-0.013217224267778832,-0.06165162671992824,0.05197009482368131
PTGS2,0.0020831781118821717,-0.06161339483043541,0.0023901192055596782,-0.031092712709658674,-0.03062796786068975,0.08031313676082137,-0.010709443484801792
XCL1,-0.01852321307278491,,-0.014376158981817225,0.12101684107938446,,,
CD58,0.024271629388087974,0.03599332698861303,0.022524955718454313,0.024120403779075286,-0.04198927595727879,0.0022076971560466246,0.05350020295079182
TNFSF14,0.0003892483365807881,-0.0024428955774271426,-0.047893430017028976,0.07436939694154597,,-0.04341649321587989,0.016427353839589178
CNTN4,0.05189297548622186,0.08703388818557126,-0.025836544107803866,-0.02810851042661722,-0.023721901607657914,,0.011857780142031095
NTF4,,,-0.018185211546365678,,,,
INSL3,0.0041040227977091615,,-0.013212944203305292,-0.011700020127453891,,,-0.019226696152545044
BTLA,,,0.06405001815114539,,,,-0.018591253832030828
MFNG,0.004778558323964177,0.05420690571584304,-0.021543842768182542,0.03139123681638082,-0.014925004571635548,-0.0005514815306519,0.041350280681450545
ICAM1,-0.04460717067722329,0.02806272214540408,0.020394681279530532,-0.03667965614249244,-0.0018914178500555748,-0.0028934158246114246,0.057737828945452506
PROS1,0.014588661768237303,0.04699122497070852,-0.0026994114071783953,-0.061484217995018575,-0.05392483661299826,0.01722737334199124,0.07031762882782228
CLCF1,-0.03231606283057421,0.014965352201817541,0.0030936555436070967,0.012263772405996343,-0.002093590428350799,-0.135983678310765,0.03229748333503016
PSAP,0.01690137874809583,0.0333331412223361,0.0061817336725380765,-0.03600494969709759,-0.09031350030959347,0.13948413089261139,0.08432477020915993
EFEMP1,0.022958575865932408,0.01372283573099791,-0.02947109663352972,-0.020467960252805627,0.016621722996588505,0.030072884251640397,0.024967651371158542
C1QTNF1,0.024689669678808684,0.06008041895552741,-0.0845717785104824,0.04922475091448068,0.06618609826182523,0.0600737624339202,-0.027535957065505278
ALB,-0.02565379892680459,,0.0657313772147998,0.008482030639324295,-0.005062821919006814,-0.0500191668709909,-0.021740789297956215
EFNA3,-0.009215469727529603,-0.04760285895183302,0.041100246814532095,-0.05843741060530147,0.08612310079340534,0.05673450020704845,0.028636498105537308
DRAXIN,-0.03094946430651839,-0.019363091506035414,0.016467890900186917,0.011746726470499161,0.006036929180963885,0.11822971009516228,0.055264658942627665
RAET1L,-0.012926404396654066,,,,,,
NPTX2,0.04973750574063566,0.03456738711937504,0.002830865043239193,-0.034528497154607006,0.0013120069607083144,0.113904902120867,-0.016293566682496645
FGF11,0.03593622066525359,-0.03314275991931128,-0.0729284186617393,0.016570445083066085,0.11594352236451229,0.04225072318933705,0.03322465356253605
CD59,-0.0026082992031255673,-0.030887373346371046,0.043848306599467826,-0.031121515605111127,-0.0951901502612296,0.09700057579352717,-0.05643248807396776
COL9A2,0.028709067155633143,0.008341308042366167,-0.07718144546258579,-0.04465365430563503,0.016929862996869917,-0.0475475317810032,0.11925401536279734
DLL3,0.021820661466679322,0.10504939475964388,-0.045865138817212055,0.02680155545855848,0.01025369493567988,0.018910658465666412,0.09114725850526151
FGF5,,,,,,,-0.04925580422852506
LIN7C,0.01552256331112617,0.0362124313048508,-0.02626531255392253,0.0024955604672836874,-0.04076090578385963,-0.06842773099715108,0.04783482374393995
GDF7,0.02765844065171089,,-0.023575749988114354,0.021222716794294143,,,-0.0274259623994115
PSPN,-0.01157249526259437,-0.026908654932694925,0.003418068726613702,-0.03527658128668429,0.06327464123724841,0.10605798014033695,0.053564728368299994
ANGPT1,0.04359446637995916,0.032085843487041486,-0.008664154139081353,0.013296621384717504,-0.021028864702979298,0.08416577539622237,-0.008467805536614404
PNOC,0.02296771880502927,-0.02148694185436555,0.05374966224954802,0.00846594726776516,-0.026254802829668033,,0.08452188353035855
L1CAM,0.021981460560810295,-0.04312796276002781,-0.033443405015124654,-0.000686472321506641,-0.05289769866201384,-0.038527714172277676,0.02802520623533111
APOA1,0.008587072555950693,0.14886799414859586,-0.006598853296435714,-0.015235461516399809,-0.012286528678607156,-0.12120328337362189,0.01885915885311545
PSEN1,0.04288184939907581,-0.004053342728411056,-0.02963524170964274,0.014614244115592942,0.02537012447982824,-0.02320472701906746,-0.007042425564123093
CALM2,0.003952705925323661,0.0708210743350048,-0.030302242451238765,-0.05251677223990757,-0.0797064153723239,-0.006459708549829323,0.05943170294909513
CLEC2B,0.004863354644970356,-0.06575658082689882,0.00044660133736589225,0.030078851230443435,0.009118241039809025,-0.05401813468315466,0.032224031650097594
NTNG1,0.027056119294280343,,-0.0030567699114154435,-0.0098253588456756,-0.030769507922257824,-0.035112966843791144,0.039316671493685486
LRIG1,0.04147548705198037,0.02905605896356967,-0.02616416101115308,0.029795658673204092,0.03042234157117801,0.10547861047869356,0.07830177958011005
CPAMD8,-0.011992656530070978,,-0.015628555328338806,-0.012978023690282304,-0.02450756744639819,,-0.02014588375520921
GHRL,0.01993748191750439,,-0.03420009141893986,0.06742791542470011,-0.016934769150018965,-0.050849197697716536,-0.011838877660616977
NPY,0.012471934168923168,0.049598753138819625,-0.021729174070703367,-0.010024894313010147,-0.054261043345051344,-0.002107305830690806,-0.024278614827089977
MMP2,-0.01536172986986788,0.05170033718685167,-0.03369917464466842,0.03975404946958917,-0.02267162363187099,0.13834019645138762,-0.047180417255679674
LHB,,,-0.013611291418385851,,,,
PPY,-0.02179647228157944,,-0.02369328858291298,-0.009484823939769838,,,0.044449742223939916
ALKAL2,-0.024241440956186574,,-0.013413540584046769,0.0020579366657331928,0.019527633793864855,0.1930137238263445,-0.04878766768003529
CSF1,0.006156233220458104,-0.062196731777499376,-0.01146558260806569,0.03534441810730386,0.06586558498034815,0.045279539402522606,0.05276248491339052
SEMA4C,0.005921297649008238,-0.018073907844041615,0.032173271920022194,-0.013359780089053443,0.026759864126402712,0.054982845930183356,-0.0010621648084582986
BMP8A,,,,,,,-0.01725699475469789
ICAM2,-0.004079886942612706,-0.017381787434749094,0.07850805646176802,0.0454873407886958,-0.03378862541379774,0.026764921223781504,0.021206058297046162
SYTL3,-0.029388098945348978,-0.010339215611189376,0.0071089064853877915,-0.009197323887769423,0.010639634540552646,-0.025271229940738178,-0.015107373872203015
IL1A,-0.032900728216769246,-0.04572452705699335,-0.009723083857236444,0.031791104812020986,0.06779000265344659,-0.04628961888247733,0.01927136897162102
HLA-G,-0.01989064977411397,,-0.014376157683529324,,,0.07652984386871968,
PGF,0.033139017087681424,-0.024539569306543208,-0.009772982107195445,-0.004136702515942284,-0.008351435787206006,-0.04566598297857682,-0.0034122049205910915
LGALS8,-0.014593307423347012,0.020331568653342475,-0.01953845842837139,-0.004280056091873095,0.04550880496505136,0.013862840528498566,0.04815159670742761
DKK3,0.05915150355774001,0.06610610066577129,0.003246116944688639,0.004795155317788947,-0.07471086947730993,0.00172466516238403,0.07937235791947622
COL16A1,0.03684193666191359,-0.012348873337367363,-0.05107144069774866,-0.008490199150744412,0.023457541994547887,0.11019360392483499,0.011980425941193805
TPH1,-0.014604788493626397,-0.02341386407268859,-0.0032449213639574453,-0.02193640748658313,-0.015968597372753243,-0.05207605165414928,0.009975188348710336
TNC,0.029318371256159576,-0.06802717230745671,0.0015975794268158362,0.01954606741686905,0.03257324539966108,0.0504454033556862,0.004944497449045552
TNFSF9,0.02928542709963615,0.012607630859717663,0.0245291841244562,0.006645397930636285,-0.027092652333965333,,-0.027310463876161446
C4A,,,0.019511939713640934,-0.011243783034103408,-0.014037003704265834,0.0019848352491103225,-0.023239180757985235
CNTN2,0.01935117419496586,-0.001222783379322421,0.04228340551343,-0.0462406957153006,-0.022303772610086214,0.017135327011796205,-0.005478463310902913
F7,-0.014248071888754356,,,,,,
LUM,-0.02218341488498896,0.09877653480774126,-0.02349196056888198,-0.02238024120740004,-0.03653607989754595,-0.07985324846942418,-0.022368359391159456
