,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,,-0.017741243377751188,,,,,,,,,,,,,,,,,,
INSL3,,,-0.023858673857192154,,,-0.016546433641496168,,,,-0.028792309410263034,,,,,,,,,0.047854852677933685,0.060303198188533434,-0.04502559727813787,0.058594511542393334,,
BTLA,,,,,,-0.006307129937404886,0.02637772767107226,,,,0.005720409133079668,,,,,,,-0.016190344361690485,,,,0.09611165078516776,,
MFNG,-0.029680711699785433,-0.06580223099472995,-0.03672433221001673,0.09854336304448608,-0.034732069437676955,-0.09975907191406998,0.010389202465785641,0.15313411408637878,0.08039535468863879,-0.056459157939247454,-0.04615093690115849,-0.060130031336571334,-0.0030087582356303987,0.033354336096700875,-0.024908600783912143,-0.036288243506566155,-0.044424771456383086,-0.010278203334228688,0.04171743976264199,0.10797931526454434,-0.0477691618519001,0.0536409747327776,-0.03672982031587555,-0.03760342876796887
ICAM1,-0.07616708870458028,0.031659616901983344,-0.01692440456830689,-0.040374212553173125,0.1285243608404939,0.10908510292752392,0.11500901722033982,0.08211548624940987,0.06203083700515342,0.018033725270229284,-0.037664420278809854,-0.09779689426104907,-0.0764642081454303,0.11558267232932448,0.13791530795274734,0.17234012248959887,-0.051025281023685184,0.0854935044729339,0.05492408675831491,0.006075826817468069,0.03612042773048881,0.12079902439823996,0.09828706121945333,-0.07955039363341795
PROS1,0.0039350079921705505,0.08101672928085601,0.014792992923449703,0.019658496776732,-0.022891242048644136,0.0314043514550276,0.09369756462326158,0.15115275439316275,0.11563104245558514,0.1220530853698311,0.0010934312614546647,-0.07740799729101407,-0.13033357068272422,0.021477176554444134,0.08858515047451279,0.048259254402889036,0.08042115061450754,0.11376820270003157,0.1493272166230003,0.06004962216429518,0.01334828582374,0.03576148618739449,0.10919681407720688,0.022024798115699393
CLCF1,0.021053118993870523,0.039441355628166,0.007639510321590256,0.021129076686111272,0.07109155362325134,0.08960147672633277,0.04679117095780147,0.11593124265491436,0.04258028849032515,0.0335745789225649,-0.01364385416403919,-0.08171651334269363,-0.06328265156919172,-0.006237470292112518,0.06914375710783661,0.12967949057375894,-0.042828588502461996,0.023642630783014134,0.02289442529824719,0.05757482341073854,0.00028223437162821114,0.08140811228623053,0.18173428195016939,
PSAP,-0.21473930157277962,-0.049052995644216224,-0.034501294401542495,-0.0414627999165292,-0.09256760633759217,0.09924084642486439,0.0645779444693707,-0.17360610483625571,-0.09379038596749607,-0.07723947093631829,-0.002927967543638753,-0.16325686209769452,0.06493923069752155,0.0317180741079462,0.12584237754413258,0.038891779512339214,0.12174825938705076,0.03323866947868015,0.16781254203810905,0.10401735970992197,0.02749283119767465,0.012393981505538514,-0.06343098025224699,-0.21059298409152089
EFEMP1,-0.11646452202313329,0.04659175718742784,-0.004769440306258304,0.0547081995809448,0.0053927717736458386,-0.029108566905139344,0.030753619142321,0.09763018310983661,0.04578884052859057,-0.06361456046909156,0.03269021744628239,-0.26392795052780743,0.004424556690330533,0.033454876059732894,-0.0017239592802584382,0.11293874596984352,-0.03308168244628341,0.08951666574489309,0.14337839720821158,0.17162553327041968,0.02102544543550577,-0.06435017898129296,0.09742183147456328,-0.13856781211860894
C1QTNF1,0.0991932898177733,0.08509748461363636,0.05213274687113578,0.014222679965246638,0.09483309162387471,-0.05245232639472133,0.023208989166219215,0.1179771160627888,0.07879070533492927,0.008692627167983911,0.020775895378820807,0.01593214887074516,-0.07210774749982801,0.022196567879935986,0.026936155498465442,0.11198948983205315,0.012032985324661648,0.03063025921989952,0.0995159606078986,0.03901788588585292,0.027181840602459453,0.09560185429132079,0.1365813270698092,0.0813432683305575
ALB,-0.07862560247146701,0.0008016309790344012,0.022022354084479438,0.002746980653075806,,0.057575688065713504,0.033072040527550035,0.05534079364127996,0.014603673373502095,0.038914849606694876,-0.023538514485578414,-0.12105277416914295,-0.02345927321795404,0.016806674097424073,0.00890915551963788,-0.027625241720439907,-0.03919701085328032,-0.0045357410157357255,0.07717829451359734,-0.029498111886904755,0.0298622241968632,0.044423399104989394,0.04902569036280741,-0.0470686944138166
CCL13,,,,,,,,,,,,,-0.04135182565745573,,,,,,-0.04078263723540378,,0.0036934011423173495,,,
EFNA3,0.04494528568548976,0.01092217883847449,0.064885900126462,0.04873855303943181,0.057674802503504374,0.12651052469692603,0.10392476739574615,-0.057818582707642265,-0.040431627657787995,0.0491048663930199,-0.026447934738916486,0.20449921903849064,-0.011817486953262419,0.04725128872783788,0.03127901431016238,0.026240366055850003,0.0558434189616475,0.3564698514586937,0.20705891956136271,0.07172460619703262,0.09920384356128888,0.13918622275540363,-0.05413567343026007,0.20300169206535698
DRAXIN,0.1028252912763163,-0.03785232792042605,0.054249551743105376,0.1617285151681694,0.13467534627579267,0.0004020125520199409,0.009735629172172864,0.2022729504562612,0.07990132706574539,0.07499818573645785,0.011611171201150334,-0.02488733469265949,-0.04112069394612433,0.007910602853423548,0.014454426988501386,0.21192895853328875,0.06778858584569734,0.1522846808621314,0.06866732378685536,0.0155544684587147,0.11355262168054124,0.09123137291735496,0.05070525294627279,0.19455952654653175
RAET1L,,,0.006299884792377146,,,,,,,,0.027288018576206417,,,,,,,,,0.08425174662848138,-0.007266529278673812,,,
NPTX2,0.04704687019108503,-0.06751145857371611,0.10769653529825929,0.00023010168033209036,-0.03668940507261129,0.019375858677550765,0.005184221013258734,-0.14311946668624567,-0.09584989919743667,-0.05854444439486654,-0.02490868107947777,-0.06685400463480515,-0.07504300937765004,0.05176052588575112,0.07920223154424996,0.09202402473910908,,-0.007845571108980702,-0.0424768962788163,0.09480237509463893,-0.047660520224486365,0.13447405555719155,0.08165992106852156,0.16228297641717837
FGF11,0.1069453865680452,0.2135139118770769,0.10012252882980582,0.09966143290741705,0.13353158473104576,0.12019098623755921,0.10800012441854467,0.10192739273270347,0.16368682870919796,0.054161001189512774,0.028994844384952177,0.04770287445511032,-0.025157924346238706,0.07716619744557308,0.03548573532407996,0.23715452267462625,0.049682876675272956,0.12303892151967813,0.12749395798640528,0.10415592634231766,0.17963486562125358,0.16938948674619242,0.13494700181232225,-0.08311874262778227
CD59,-0.10035279323626675,-0.0011970690341842438,-0.06834446119559577,0.013814442249996416,-0.04452498887253773,-0.09934647187549443,-0.01853928580662275,-0.10481970901594602,-0.05815222050604871,-0.11744316589853594,0.010562239635045151,-0.10955447617130462,-0.07037318911756969,-0.0245364401830113,0.0749335683511835,-0.1560917721848295,-0.12129716638522826,-0.053995930087415676,-0.012447014162617124,0.008088228106004545,-0.17980151181666426,-0.09176189377488128,-0.015119780930407297,-0.029233110748813552
COL9A2,0.0863887049504614,-0.028692008830565562,-0.05457846636553962,0.002017642389498994,-0.07533058048089969,-0.0812090549451818,-0.07932125992769007,0.13518353823492749,0.054459775472978374,-0.062364073853563705,-0.022549134147374306,-0.10826914563168555,-0.042661276734334216,-0.04854758654699775,-0.08497794428400238,-0.09245191081745843,-0.029369091945050472,-0.006596258091396948,0.048253763453268816,0.0083109542147685,-0.05235528353059623,0.07918862919450777,0.03332103393806995,-0.09021586809872818
DLL3,-0.11826041715971157,-0.05899406458625524,-0.08963678748918356,-0.019793797213720193,-0.1396913786988007,-0.15367122070647835,0.03664487789205349,0.1324884934766188,0.06203924900681508,-0.06138284934918692,0.010451595173686436,0.16728904714026138,-0.0011497557814784374,-0.034014108951568006,-0.028551356495811423,-0.09267467190714809,-0.07287425073582374,0.09012365823411805,0.04351619560541496,0.05480208456038952,-0.014770007180508957,0.08694621015733846,-0.021885066468044202,-0.06653320910963881
FGF5,,,,,,,,,0.003965122724074241,,,0.1201568615047546,-0.0067371195650653085,,,,,,,,,0.007262687262413538,0.14112306755268883,
LIN7C,0.00017157757943785058,0.08512951494811355,0.026387225989007463,-0.012656000867950412,-0.03970096819953904,-0.04741935302933474,-0.015743607275408092,0.04779748574862206,0.04020737375453925,0.03210704006569535,0.018472115648334456,0.09032564415294533,-0.05757185357728527,-0.012727327121425509,-0.0103514762695016,-0.08571604496623586,0.03983794137186089,0.06601214093696751,0.03391532216877237,-0.048214439836098,0.03621119005532136,0.09751105046295852,0.0033807081329134164,0.07406043303648342
GDF7,-0.023805649970877727,-0.034112938018251375,0.05418967852915235,-0.04014123207976258,,-0.0011446691626154182,,0.092424591510375,0.025707921137289612,0.002305345021437151,0.03387500186280628,0.08626919636734848,,,,,,-0.02943100449307712,,0.022878457921242084,-0.004675513356792748,-0.016210931931971102,0.06638196791481499,
PSPN,0.03542506802108195,0.09301323025628468,-0.007374532391529402,-0.004310753920436315,0.0692119488343345,0.01725325252316227,0.0006269504259999051,0.12634369334038278,-0.003469969802200168,-0.009776460446592463,0.031684457665748275,0.0193745846973329,-0.03129578909369843,0.028589236574902244,0.027652454951700878,0.06318939472428807,0.05497581178775517,0.1601202274443764,0.01665045175003434,0.03729833248011622,-0.006474363403163098,0.07927546179615844,0.018805440741973788,-0.011185927464272643
ANGPT1,0.02595164320117165,0.031907313078537856,-0.013253768737831503,0.007409447945021387,-0.03775052474060169,-0.10053410111252237,-0.050165451025305084,0.05776366773614234,0.11366548810475892,-0.08240230477114077,0.01032192324905384,-0.12473804173379062,-0.06245149701156158,-0.003935683951325776,0.0010613480532092167,0.046964768583239294,0.06899309279661753,0.07372031127268927,0.02069141297662208,0.09351429585315842,0.01480368979845816,0.11396548890584603,0.03223840118392934,-0.08160502519224513
PNOC,0.08052698531600405,-0.05037679826242668,0.04356302191224171,0.028868143941188185,-0.025902526421024537,0.0025686711038284842,0.012944332392677395,-0.06231176396534194,-0.06380517342356838,-0.062319923735223194,0.056065215191988475,0.17311171349656987,0.013097486784501238,0.028391413415946226,,,,,,0.01275620890284658,-0.007752197305045158,-0.010618580764335752,-0.012610618229751147,0.21263706787674533
L1CAM,-0.053462436968460786,-0.029557989436856284,0.10810153795090185,0.04008399205843798,0.09018357838843247,0.014231731793507025,0.12092909286579893,-0.07192492918333265,0.02466772590937301,-0.04401814489278826,0.0502147952259651,0.21369592560903133,-0.05892290479943852,0.04453205873537133,-0.053129182144695156,0.1816658979435379,0.034610787765841415,0.08772416596830912,0.17154379769038358,0.20254896551257068,0.21951315385088674,0.09116211696519529,-0.0971636624408207,0.17069772528061466
APOA1,0.11010383861911476,0.01319351207728246,-0.01766310709876323,0.00519005274268757,-0.024990966621482563,-0.002797278048132828,-0.01364370251917722,0.04282030706878817,-0.010327374585574823,-0.005910916313976337,0.025250311785151944,0.16511529032467692,-0.04079983735893474,0.023861613437101713,0.09405021552577598,-0.024729679726637626,-0.03629276901840613,-0.008854142623978784,0.07321060148687879,-0.00013960327040418532,0.10816196338980837,0.11407043583248869,0.05876881116788046,0.1476294523848084
PSEN1,-0.024042522961147495,-0.008072815677416642,0.06443436034935063,0.01992000965800712,-0.014201295452624442,-0.04225324907960381,-0.016768234200615288,0.06145607329614535,-0.026356770571830408,-0.012581038659857597,-0.030161535666353798,-0.2045565194134231,-0.04159457570392761,-0.06511598307305047,0.026170638630267105,-0.05699843896011998,-0.03581803671207387,-0.08343092286475838,0.0027042547520651633,0.060171814111861795,-0.00807875514127327,-0.008506454766527735,0.08072465158773075,-0.15872613283118478
CALM2,-0.022631935961287382,-0.0901096594534327,-0.06440742737475151,0.021524208311345307,-0.13601193422112012,-0.17374543348579946,-0.07998028299051024,-0.16795419877021836,-0.12805666047003642,-0.12723650638542988,0.006592124632554686,0.3307423481889451,-0.040372177489797045,-0.0211415347346342,0.02554914259632827,-0.1592240514389238,-0.10071643780763412,-0.25860605182962887,0.12802447167348652,0.12501652122626966,0.1467182386565298,0.09330060718923408,-0.11095483886730256,-0.03502145145945727
CLEC2B,0.02536177960501387,0.013045198904067452,-0.05867876080037936,0.002445008524026833,0.20261839944284393,0.046536658638915235,0.03287610083511006,0.03738922846217131,0.14909727631665587,0.005606331753138522,-0.0015180486914622231,-0.053795806011611186,0.0377667616585813,0.02164557796391578,0.016933400998620538,0.11204002134159076,-0.0038193723159381733,-0.045743087698299385,0.06031154857553678,0.022029516000922397,-0.0681075620236061,0.038847542354495716,-0.06426193479733758,-0.04479169683032053
NTNG1,0.087306749117925,-0.07347172312687855,-0.021743522141459862,-0.0062440515497397394,,-0.02712458772317187,0.015069587654935117,0.08805613265364173,0.024338514902392673,-0.0430864052575203,-0.03622314528186062,0.10164989215956644,-0.056974178741157094,-0.0008654208722465217,-0.03488231271179385,0.16720539022457356,-0.04012774492088155,-0.032693447377438865,0.04827565543551464,0.10542431643153777,-0.01091719797975285,0.08649989731181257,0.09557226223718931,0.07031083776425717
LRIG1,0.021675660370200883,0.02211891460887592,0.059203978048672855,-0.030519794103643444,-0.13914387898988625,-0.1342744677588202,-0.07472464533081735,0.027320316026494117,0.019514916968206408,-0.015934702672667785,0.020664923877511347,-0.1477200740948409,0.030574640185901253,-0.0744375538440101,-0.01712161440086431,-0.11242677033514112,-0.057290370123567476,0.09525520521208332,-0.023088107666416835,0.008544774532047692,-0.09306176230001462,0.09278442137154003,0.06831696291619557,-0.07770816672988709
CPAMD8,-0.04333488760495807,,-0.0035412603403901636,,,0.07775170273017053,0.007930224466779675,0.00779262694417001,0.034190010296499485,0.039553903674234135,0.08629103563376853,-0.01763346183914968,,0.03532779171198887,0.04237281381562163,,-0.009534604234372216,0.020777050944567933,,0.056009683517173836,,0.001347338248910509,0.04004420563175798,-0.07343291480263878
GHRL,0.08590446327438406,,0.02185307968502246,-0.022843075261897945,,-0.045279686023376446,-0.0015443349500581102,-0.0041305908856686885,0.07327016176570424,0.010520181189368503,-0.01890027205377404,-0.04493293214966313,,-0.029707649633126994,-0.024426228279609666,-0.07817657047328977,-0.08090277348554328,0.013890380476534944,,,0.02364715529772789,0.04091937673234693,0.05383579415039275,
NPY,-0.01392545207259268,-0.040360857486656194,0.017695294607535193,0.04536619564483459,-0.08152599097352256,-0.06471317577577097,-0.0042340480110111215,-0.08452426230231136,-0.012487571795925302,-0.03566664476195995,-0.05289112264184709,-0.0008832172275972857,,0.02851115562284587,-0.01705558289474583,0.01632430987446866,,-0.08155815790042026,0.09079488672829497,0.08467834832539635,0.06328038000748562,-0.003628720255113076,-0.037400862965592765,-0.009948784118570529
MMP2,0.01427223196807272,-0.1075682428730968,-0.077807845798338,0.011641481220488494,-0.134346104981402,-0.08860986088518882,-0.06644427982014622,0.12518007594961642,0.08291778698959895,0.005544301103178503,-0.021859587196601814,-0.06191530620766358,0.11849270135504966,-0.08008729881426901,0.18199161402484515,-0.12246863248382543,-0.08166645714285874,0.04512618182459221,0.01789285732625995,-0.0038590130998766535,-0.04619333215672699,0.004963923171620405,0.002532284997896687,0.1298447655805502
LHB,,,,,,-0.03747436642899378,,,,,,,,,,,,,,,,,,
PPY,,,-0.010161975741762773,,,-0.0007799498494970563,,,,0.010841114927350489,,,-0.019232943493151033,,,,,,0.13710653574509474,0.08930963473436701,0.10383018631152455,0.012133522946647698,0.10899170933987531,
ALKAL2,-0.024297829632787656,-0.024800805196680046,-0.0017305041972965735,0.020869000271096335,,0.018836712183826824,,0.057780424714466684,-0.030194346000055973,0.020256963785334623,-0.0331140158543628,-0.13414771445645568,0.07497959540545449,-0.02394284765368837,0.050894557804452095,0.0092536706848704,,-0.02472511207032697,-0.005529262961968096,-0.037760171877055465,0.019029273592988432,0.0312551010622541,0.03263500582048192,0.006447359890688838
CSF1,0.019407527121114775,0.04342961817280357,0.00401718375047589,-0.02103310644790051,0.05410435238321932,-0.03204067849524882,0.05239724574065109,0.13985536185413888,0.00931500162396082,-0.024676417583860594,-0.0014270798914704104,-0.1275183819609788,-0.08524691463017856,0.030824642795598343,0.011903740070028366,0.14006282180831658,-0.08194036194420273,0.0025538882417114857,0.1472468892748983,0.034536003536552326,0.013597560086402673,0.04774552654307862,0.14612759659997987,-0.13982415523355388
SEMA4C,-0.028422838047411903,-0.02902182768009529,0.05313001587464797,0.1009992763059027,-0.03503446451011679,-0.031926059928007886,0.030902562707051696,0.1431144593633331,-0.005667574248576277,0.03313164779563342,0.034792318553099756,0.011794486113908592,-0.031491163652634324,-0.03958130804101797,-0.008534035849970813,0.030591788796456385,-0.016233398806136255,0.11927884919397205,-0.002199204344471294,0.04954916335764017,0.04416739264429356,0.07010716833309699,0.0681910770754126,0.042441049289016826
BMP8A,,,,,,,,,,,,,,,,,,,,,,0.011379223549481381,,
ICAM2,0.02341609295496999,-0.12691330604957157,-0.06217217250049199,0.003909001408741153,-0.013181100570079528,0.0059425898817520115,-0.008438124629822767,0.01705895318946299,0.10029425548784779,0.0036816542285971056,-0.02435500638270912,0.032297031077620754,-0.05967671373507663,0.08504415080639874,-0.003967458845447669,-0.09065895688889578,0.012745547824012582,-0.03768763879309273,-0.0008672716747503778,0.048915582905436024,-0.06695728831348523,0.03857432717142383,-0.07887261313188255,0.013736171017327301
SYTL3,-0.02291595346068516,0.06047348980712904,0.08229008113107007,0.02971728627514848,0.08804135882111636,0.011450547579556308,-0.015461976099043998,0.03722304774610514,0.026886357762784672,0.06573552448266028,-0.021855120275391136,-0.08013509479731908,0.0241043997340601,0.005990152493749927,0.07441892981486928,0.0715896260145079,0.0723643028299196,0.11414575054118134,0.06773719125891968,0.11524589544963502,-0.027059036525327183,0.015182053731179689,0.11618727101121974,
IL1A,0.14125211778779606,0.03445321849538155,0.05338078583391441,0.007997092266745436,0.14916766545769422,0.05492523391475487,0.046107272146675725,0.05830238819078342,0.061721100201867975,-0.0013733846176189537,-0.004565822351175953,-0.0850828257660256,,0.042686984823716766,-0.06687273142644454,0.12732380864355566,-0.09188584834869865,0.07193113745589577,0.09210382910552628,0.10005921596443881,0.08729046787566937,-0.02076779888411036,0.08704232492058082,0.005506470040092908
HLA-G,,-0.012928952771747384,0.024832461946105146,,,0.019878856239592905,,-0.009912958056967573,,,,,,,,0.03307634364690182,-0.009498214455736814,,0.09205759238539896,0.11183644681088634,-0.002435848726481597,,,
PGF,0.21473082540313582,0.0941673759715987,-0.06489690525988417,0.0430966358766365,0.23275679105152947,-0.03617970215206281,0.007854535125475919,0.11045969331320105,0.14068106715770767,0.004749192439810187,-0.007957908005390663,0.0005518763184101291,-0.12758934269146696,0.054892049289517436,-0.015919868783826358,-0.14413268824297393,0.1588909449967977,0.07304068922796522,-0.0575058069250971,0.0659731481251669,-0.1220149681077867,0.034634794829776556,0.030171272453791823,0.10474883894575054
LGALS8,0.058617417626445456,0.02040550978083504,0.06986528820329525,-0.006932227679117135,-0.0019209275319035574,-0.04090754387207893,0.031066953366895755,0.028800355502896637,0.08822260094553197,-0.01006388293318855,0.03232970321624075,0.04256194731706967,0.0036571318881825914,0.08686953553172931,0.03970073316989424,0.009304129999964456,0.04123388376395859,0.10439535017279575,0.01450219485012551,0.06149541361670329,0.05251965647129309,0.013227962971544441,-0.0238355423567377,-0.022051729571357447
DKK3,-0.0234346100983106,-0.10113685104072942,-0.03641632498554566,-0.0819623905467352,-0.07481720239238551,-0.0755259172108209,-0.07932195544016357,-0.2004927296789268,-0.08149597327647948,-0.08413861724739398,0.002017848998201748,0.3212280116779887,-0.01299702604611437,-0.06066103112744322,-0.0431634633336426,-0.14733041070722305,-0.08398837910871007,-0.06104598878728137,0.032684035006215,-0.052953396799674236,-0.058167262081104745,-0.02689469380337977,-0.1826758826112624,0.11026068107950183
COL16A1,0.13272877165577132,-0.0026034670244917822,-0.07102164166749599,0.0167253819511224,-0.20237136933611433,-0.08044796190808036,-0.045540236920315245,0.0381149914517878,-0.024196358021729203,0.01464075032306956,-0.04976249909513416,0.015009160023071929,-0.07473559394886631,-0.054307828361126985,-0.004845325540694743,-0.12571966957097197,0.07080224052285472,0.10186585951962882,-0.009346985478803235,0.01744155979822786,-0.026141201769253084,0.05652338070574356,0.0646204696579262,0.09005706480379165
TPH1,-0.045422412034965276,-0.007271172008603664,-0.026517453749519436,,0.016149412452364134,0.06503461252887177,-0.02378625189840459,-0.03672097505499193,0.033393240198808606,0.031249079695480117,,,,0.02926652827285774,,0.03007812656353089,0.0039047397766711206,,0.013455464064217638,0.030657700982530865,-0.001327061197946159,0.05903678728171943,0.09114903016463372,0.00367947426755041
TNC,0.06328407845177182,0.05177484660359954,0.03541380780532812,-0.016623621607615515,0.06813038667449828,0.14999886491759407,0.09848688894011595,0.16776041922439222,0.09402546132487666,0.14018082472485088,0.028021795355363043,-0.280746127641962,0.11675353512442314,-0.021597473607093076,0.059701374716123835,0.20610705603863916,-0.1062196853357506,0.18629178954853226,0.13164370516362428,0.09747922807085221,0.12686979394558803,-0.0018060229349855456,0.12552182311200413,-0.1694791504239048
TNFSF9,-0.05415207332414092,-0.019499050419015954,0.041379963064309064,-0.01806824446501097,-0.028156987370000636,0.02457358111369849,0.06753191403525434,0.06550293436594007,0.061249843732590056,-0.01418432625494613,0.022381883043170243,-0.007902323098111706,-0.034460305980207634,-0.013994235664300555,,,-0.05558446596802742,-0.024160075530012974,0.035420544979418454,-0.08832935266206424,0.0009699490351832475,0.027848733517091905,-0.04043806689401402,0.10374080692162124
C4A,,,,-0.0317512825102025,,-0.04442803595342601,,,,0.013073698390191677,,0.02025671190398549,0.01713459749583414,-0.01060672994774377,,0.0536685878164843,,,0.03900409517923322,,0.01724186682404586,0.06928427770453337,,
CNTN2,-0.21159378121828834,-0.019623491572382256,-0.011008410252197415,0.007901850052021186,-0.025727349075543027,-0.036339033932717806,-0.00041947700577049755,0.0537386870509969,-0.09045974735457805,-0.06388930455459194,-0.04962690745072012,-0.2910064525215076,-0.029861184674868917,-0.02598730622073738,-0.08513480628545518,0.025109492823564443,-0.05319733908123629,-0.1747407320909602,0.0802724849072826,0.042405392674375694,-0.026630052646377866,0.15483778251899208,-0.12846834504153581,-0.22049675900252144
F7,,,0.016967967134279928,,,,,-0.012466951831712095,0.043637941153476384,,,,-0.034767678606545206,,,,,,0.014033911410638276,,0.013246449264357989,,0.010600165935790615,
LUM,0.027465862579489766,-0.015713040069430875,-0.1080763293330616,-0.015179631299154093,-0.041710240818168653,-0.060169986336450904,0.07644864168040968,0.013699827749785213,0.14015755759291312,-0.019718918118236856,-0.004593218339064776,-0.013685388696500489,0.1286286297849742,-0.033307851044752895,0.015019570114510352,-0.158457896299047,-0.048137991180255364,0.07145497377547454,-0.0437303337387364,0.028482859183398625,-0.06385464457666458,-0.11111546779149575,-0.03378554868631913,
IZUMO1,0.01937241513801341,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.03888982122935132,-0.04968511780425401,,-0.013826578846893743,-0.03227684187883997,,,,0.035254900850699634,0.013045233474843557,,,,,-0.12276322361523313,,0.015111558527443433,0.0475133172327943,-0.00123843800849729,0.09884698947867354,0.006345332444447129,
APOC1,-0.28114999478637576,-0.09425007269799933,-0.059360254319415856,0.02303605111330044,-0.14729186708349476,-0.031099203717846708,-0.043364510886133564,0.1315691499946518,0.14065777991374281,-0.03751034015203991,-0.03618801177021685,-0.34639128708888595,-0.09073932948050993,-0.03553561020624642,0.15607195753723088,-0.05449427297372372,-0.0218431120027622,0.01820656328199299,-0.009572511096895652,0.057281084766359375,0.01025238546375778,0.0226437476653226,0.04451261942074803,-0.18631777299123473
PKM,0.0449931516393411,0.19601524144046428,0.07102789891280016,-0.04076194781785302,0.23092136859659884,0.1850636479753294,0.18284122004127962,-0.02043827012036515,0.03177567487029742,0.12157376920681319,0.031533794927998945,0.28647374930997205,-0.05642736296725841,0.09384397820255112,-9.879398538324318e-05,0.3034232952771184,0.1497215179100467,0.24019444200881124,0.1115069236024374,0.06937253562394902,0.12903383153703313,0.05613907249436107,0.05804001996831657,0.1559067236791376
TNF,,-0.0602016066927801,0.019399211359857654,0.03189907930026608,,0.04497382381716819,-0.050664165216193165,0.0629833301391272,0.016051473787755562,0.03134419063797125,-0.016677143122408592,-0.1329244025475839,-0.04099828114651914,0.062374639191862494,-0.030926981685461506,-0.04985787984402949,-0.034486101805302,0.06064709886669448,0.061558413340286486,0.0014119326291390935,,0.1362454659839369,-0.003668866406302365,-0.0761012469906183
GNAS,0.15005001208128343,-0.05778651647733934,0.12295612331943817,0.013822989057976704,0.2268375631837186,-0.1910323951105222,-0.030316872784009328,-0.09553755881873492,-0.012720188328100339,-0.05757324627728014,0.10767593765340852,0.3550354538765586,0.1635669417812021,0.02635040063402356,0.095372603459461,0.0987674208030338,0.0829144571239142,0.007006718116903173,-0.028220597602362497,-0.017516418628905458,0.2163720751332291,0.04541670216549912,-0.09264799561956974,0.26236376903368064
BMP8B,-0.0273032129990236,-0.026848797330043882,-0.02527965122243372,0.04781673155725482,0.005393357750015415,0.07477851133385935,0.007409226321988327,0.20184064877429622,0.012503377757642133,-0.024730029277962685,-0.018347217925285875,-0.12774284138072137,0.010840106970501123,-0.001502424461066123,0.022642322078409213,0.1335681077371257,0.010237801568581298,0.02569566109441954,0.0820038852519574,0.017088295967163544,0.09555045474891888,-0.051987337227510456,0.08470627881700364,-0.0239265652074361
LIPH,,0.07822860374379166,0.0115628723409957,,0.03902873382766623,-0.006447864129130372,,,,0.04318381471152727,,,,,,-0.013457370800121521,,,0.013044372548951261,-0.021675359571443332,0.015055690989819185,0.0800946738152678,0.03043697304771755,
CCL28,,-0.029031926734457834,0.020144141138369914,,,,,-0.004155059176111804,,-0.024067844443149446,0.044337257563702714,-0.0022695070628776875,,0.11801773567207267,,0.011661597028689087,,,,,,-0.01649202254508118,0.03726764036535007,
PTPN11,0.062196088370278284,-0.014157689680691156,0.0005631996489978807,0.025705038511000405,-0.062436897419790076,-0.05758867178369462,0.056521689756749816,0.05481122744143773,-0.006976879636563816,0.013298495995478828,-0.029257495557856488,-0.06268528642835088,-0.03705605983890556,-0.04251807785613068,-0.05161885508245176,-0.044655248673996104,0.018987210073948088,-0.09225144237539246,-0.10384183183673291,-0.0008025803493855193,-0.0847709174675723,0.0727408640338848,-0.11010992544909236,-0.020193007457351336
ADAM12,0.01798765188926283,-0.005350643610669386,-0.003117355003132626,-0.004478117980763722,0.018193844836290704,0.004089293511226724,-0.07606759234298809,0.060862669609724,0.07808217035097657,0.07318810341668144,0.00712505962702976,-0.04941536091946802,0.019585004452059393,-0.021730924898622574,0.016773594493323392,-0.028758338286301824,-0.016121866747061658,0.026596579472438747,-0.03507361121117748,0.004041793186127796,0.04560275593743142,-0.05366237704373723,0.0269714871261449,
EPO,,0.05883266049446503,0.039377761805631545,,,0.006412730460035923,-0.03265124774000506,,,-0.045190827889684065,,,-0.019557907570956056,-0.017792540750728347,,,-0.03393943707546525,0.15561247841783837,0.04674281017798942,0.057661188182907615,-0.059784045950245696,0.03833712857952801,,
EDN3,-0.014758673766011934,0.013406431979788037,0.02127822336916705,0.07235398495796243,0.05350924328663041,-0.02434209307791377,-0.0026410609881599902,-0.007067515166391022,0.058842790790913015,-0.013546623205701517,-0.02629061962744426,0.09358589271419425,,-0.026676359107288643,,,,-0.06307456627481207,0.09019584029341098,0.10356824098956381,-0.05219737119488592,0.06489885832033827,0.007481037561863616,0.17181286012743688
CCL22,,,,-0.03188005614679151,,,,,,-0.005068844868055894,,,,,,,,,-0.042543639497487996,0.0735307733228141,-0.04018356377228176,0.013976247372784186,,
CCL2,-0.13526829886832703,0.003890805021698901,-0.08800335200045684,-0.020882999679730983,0.003592075769292804,-0.03315647116581245,0.06385997996338462,-0.022994223473608057,0.019042118743795133,-0.02284410023072463,-0.02122197447167862,-0.25661395255011216,-0.05553634277452885,0.02663732790151638,-0.003358268710584871,0.05980973408599702,-0.13236776385063428,-0.0388897601315797,0.04487033953092921,-0.0964235998532162,-0.010448841149427684,0.009992676546675102,0.08193503959501798,-0.20614822548414935
