,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CLCF1,-0.14076381555453274,0.0026950109553101195,-0.03121097184236439,0.03943636036728464,-0.0053654522571094055,-0.08109803269375679,-0.051605698597228265,-0.00010219364249202103,-0.05596844800327172,-0.007901470622040873,-0.06268738423978779,-0.0515093640048375,-0.009307965542433039,0.013689572517312634,0.05313705563768148,-0.0074168388455781884,-0.08173828313444693,0.003978842398906521,
PSAP,0.21615648634228188,-0.009169314163541628,-0.024772948256869615,0.0463706870540945,-0.06101383192297304,-0.0024601661607804776,0.1906942132624476,0.25297804487970577,0.1348158150142324,-0.01004503783032837,-0.04472773968026743,0.17704285530442204,-0.07782809253218426,0.078536686398979,-0.03050486179240653,-0.012969058422911801,0.03311109897714479,0.17122245427240354,0.01738251605823864
EFEMP1,-0.23617952969983136,-0.03270034526233663,-0.07352408374988186,0.0166753489989168,0.043226958852520425,-0.23085735253132983,-0.13724253018903984,-0.4600037071148225,0.05563747565339603,-0.02312670185814191,-0.19654250981384935,-0.11483521020156406,-0.002760457891891756,0.047351851961255256,0.04282405288286322,-0.03269458138107961,0.07043112246531409,0.06520613091673415,-0.07377864681268623
C1QTNF1,-0.2654101480545314,-0.01731574728280734,0.018020525783791982,0.02266079629891755,-0.032192505705875736,-0.026096315113422315,-0.02381362268113483,-0.2943216123489657,-0.046033377277545307,-0.005832219887852131,-0.05050706801761838,-0.05375319182595034,-0.060030732884037256,0.09628723341424399,-0.08481436071458591,-0.04916586198447077,0.06173194738752168,0.045591215597821776,0.13401205481909198
ALB,-0.004204255006732614,0.0015331358717186208,0.098890093622821,,-0.043476880001261015,-0.041780833551798915,-0.028222875541413447,0.04087778853969459,0.016583960134256902,-0.011679757755255529,-0.05315839374567304,-0.04585722578158836,-0.0391930483982575,0.04763824357354926,0.06480281538196735,0.0300547815968679,-0.02987807639796905,-0.02499497005248803,0.007772619233918666
CCL13,,,,,,,,,,,,,,-0.014687675258134608,,-0.024070182248376665,,,
EFNA3,0.10079114454576676,0.06544277094574949,0.017410124802051632,0.04088245948344907,-0.043422547608347566,0.03944948863227572,0.15639609202038265,0.5639316759843596,0.14394579647304145,0.029016473055194544,0.14068438357205368,0.040979465472264644,-0.008213652604964018,0.07026288653176059,-0.0107813424130524,0.039049558765574865,-0.030181748101930517,0.054421309751193844,0.16213355904966542
DRAXIN,0.1403241030369602,0.008604937095870542,-0.013203241889727556,-0.012008321950625112,0.0132155780924732,0.052671377075697065,-0.09065039732962522,-0.36738792372209716,-0.14821697355784552,0.03752806410095294,0.029570208098078348,-0.09613411317563567,0.09617977439706357,0.057831868623719036,-0.019294161198510146,-0.04838858011239693,-0.0536033417522502,0.06948068622942402,0.0300432850133363
RAET1L,,-0.020795940456176106,,,,,,,,0.002133808185457672,,,,,,-0.026070093502075595,,,
NPTX2,0.2652145525903294,0.24195013429246012,0.09269387548850481,0.05197524016831072,0.06174169072912365,0.26053759860076464,0.3422363513604548,0.6839690067033344,0.27896556631669395,0.04715245424005526,-0.0251029317926881,-0.07216719539766181,,0.003898644615556357,0.07920205554949608,-0.04451767833479497,0.03610884092426345,0.14123464239209765,0.04151799565949999
FGF11,-0.21246548362965398,0.015671539893734984,-0.05622569418253791,0.018861227360023068,-0.050809304009293114,-0.037212444617091514,-0.1660177384022403,-0.32379949235586264,-0.04545457171673043,0.009210654818998791,-0.009361662021847558,-0.10140134809023078,0.025857433632164528,0.04599673503858884,-0.004023332596404172,0.01822515781345352,0.009584271278046829,-0.07041415806216936,-0.09153736345571002
CD59,0.11286825034592345,-0.00025609659002794716,0.06998260627551289,-0.04686336779902957,0.04093662677475372,0.16362624932224012,0.16721067802266823,0.3849847681748788,0.07809753684417015,0.03848084610095021,-0.01682228479862462,0.12721504814740292,0.055532470175510835,0.020381506315237594,0.02633129834862565,0.06823580965958655,0.03617271642840088,0.20095324511832208,0.10927990098992062
COL9A2,-0.0768457300356597,0.0682096590967165,0.012576298610937644,0.02027935673030088,0.05072935197870175,-0.011017143666925373,-0.14082567828786485,-0.2994966144524796,-9.980619736347811e-05,0.01126885847308803,-0.0034656803646937427,-0.047250046647933766,0.11455416973691043,-0.021479346849955748,0.007360163588575949,0.05104230021453224,0.032333052593226684,0.037878040309737675,-0.024963726572726205
DLL3,0.3009446368855829,0.07352103985140013,-0.018065923148563114,0.032357118792559196,-0.05178725516233945,0.04702440117895159,-0.11416037817693553,-0.1626397257746361,0.08730148686287972,0.0250411258187679,0.1373437437212263,-0.034588325398792134,0.04779124124212259,-0.04771282505429311,0.013735879844825334,0.0353240682325292,0.048030850126449816,0.12518706245189717,-0.06279179522868347
FGF5,,,,,,,,0.08491709821801353,,,0.014344290637642736,,,,,,,0.04682068132261209,
LIN7C,0.06327533216108218,-0.03044739783494518,0.036361136077985044,0.06628533483505297,-0.0162379073510529,0.07801835842855764,-0.045156004916167974,-0.09897695359960655,-0.039000225419223905,0.0058888613732129445,0.055574341217701904,0.05178855259121379,0.0739662050951608,0.023607520792073036,-0.02449991958547356,0.029093347439340445,0.02105183652126665,0.006478346582913796,-0.07082617235464647
GDF7,-0.03986588868357912,0.03556506103711479,0.08434008694719985,,0.04581170000185706,,-0.03702585434542897,-0.08464669385333441,0.11229002446729086,0.0018777790014788969,0.1734142447722537,,,,-0.007144573629259705,-0.01744451921610685,,0.04613181333747008,
PSPN,0.02984990582962083,0.005693184592447618,-0.004362204625076228,0.010428177573888005,0.030112682198199257,0.04147599309791805,0.025979360350618087,-0.05488642394287246,-0.01268232385461788,0.011622121487977735,-0.007184780232446229,-0.02850364591571442,-0.09299680321242271,-0.029054459897387603,-0.007781276209630944,0.02120005474913954,0.0810915500606693,-0.04379563762260166,0.10306270406742571
ANGPT1,0.0944492974238855,0.0005965192808983804,0.0158553705893908,-0.0035487944710889912,-0.003988487583864287,0.08160522399943779,-0.007547894899981382,-0.303275304111845,0.10799565306499154,-0.0048747461942901735,-0.01573876793474573,0.020622165024669306,-0.007467609442966386,-0.009415122577617873,0.0018891780548530796,0.004360608587111539,0.04117458264979325,0.05978467955937078,-0.051995478095345174
PNOC,0.3632821308546276,0.10082058143235754,0.08948866289310504,0.035011043239201955,0.17018328667684424,0.3016706363600572,0.17262506761681382,0.5810090262265726,0.18761181529774912,0.07919429469692461,0.10172697495945839,0.10581858855316531,,,,0.03540889603020942,0.0493478521131593,0.18426421303173202,0.19820766757104857
L1CAM,0.46898710756956297,0.10563901237564924,-0.017173159242418683,0.027174232529158356,0.06844871798560774,0.09558607950418385,0.07343582311477855,0.4472632391547729,0.12104490422681745,0.09644755618264977,0.14457300609897475,0.2588285133727755,-0.004007959546436231,0.09560335994777172,0.08817893571417872,-0.007949805118846865,-0.0028949036932932543,0.18493276420348184,0.12314671596363178
APOA1,-0.013029040768618506,0.007273365129618157,0.01843341643671513,0.008042815697158642,-0.038137708857125835,0.08451694355590599,-0.024548389225239938,-0.08571081963214328,0.019911733368069458,-0.0023543674431056524,0.10209274391530936,0.04488283133009337,-0.023490895791614907,0.10236883726294188,-0.030970956664056058,-0.04842985451734741,,-0.038237754269503495,0.09229437222890073
PSEN1,0.08306432018106072,0.039711954974810414,-0.01604538165741599,-0.00436871140059256,-0.01849179870652732,0.0862759130673012,-0.04332011313821548,-0.21744877210136399,-0.017725070087263626,0.03138834857100751,-0.055093426321240646,-0.136776679517671,-0.018337048844508475,-0.007200069428686813,0.006301514750785023,0.009769422136465582,0.024653724128771964,0.052915388410749796,0.027596006447532708
CALM2,0.329770925458359,0.10324532928898202,0.016137454290088712,0.04146368357289097,0.05972218979281768,0.19743581591340978,0.26789859964608786,0.5641140570983963,0.22993268350885232,0.16066732209441797,0.24383149631443,0.19167326068210605,-0.025708299983870704,0.06818915662284636,0.00951076633480834,-0.05229377813505001,-0.004973789897818072,0.010527024243628775,0.048172069108818855
CLEC2B,-0.12768401017161377,-0.012662518348648557,0.0495879006408054,-0.08604243437970888,-0.07194022336823165,-0.011489676620712172,-0.01545375491266204,-0.3374751593261935,0.007042288923383508,0.03759658800186813,-0.07443885445587231,0.02938651577196242,0.10996863808350392,-0.009197762073616868,-0.009502710686896461,-0.05369675244410402,0.04884334377951072,-0.018065389197590268,0.13884412436502808
NTNG1,0.25311126927538175,0.0722914888626432,0.006973591855136436,,0.02873935799290204,-0.016904334446184773,-0.017542122375909932,-0.04636985232320563,-0.04133768170240598,0.017304799204262877,0.09474214105515227,0.16821596914083117,-0.03950163968727855,0.04545000537366713,-0.03430356463582542,-0.05101340678068644,0.012512453043353359,0.1097394589297596,0.009520456589458317
LRIG1,-0.13256801861384718,0.07377751460736669,-0.012107487285140125,0.04804218116700368,0.004834740181839457,-0.1654797671890244,-0.07893049612808603,-0.35397607531964104,-0.09526742433384111,-0.049498450924579836,0.0005981843683170813,-0.11399689216540819,0.1061839124834752,-0.02650369921790258,0.04334554750342729,0.07997122151231148,0.09878131281658219,0.05226405307961124,0.029896813321383522
CPAMD8,,0.01150970225637688,,,-0.019035497628594508,0.05090570842385769,-0.007689223019100646,-0.04931092392157721,0.06478700130462003,-0.00217819974367771,-0.04006738313491973,0.08965407896310128,-0.0509234277407896,,0.0001704120090803035,,-0.0275095262787062,-0.04153027948795887,0.08024612007975279
GHRL,,0.013509970976057304,0.038353644904684396,,0.030750592173604912,0.0297371641834431,0.06091154309487796,0.0502916354353617,-0.015484201274015352,-0.031871393549991134,-0.04243119952748697,-0.008269883177814602,0.05907569072010469,,-0.0082451119330267,-0.018869634408123673,,0.040819756594408084,
NPY,0.2429030694367169,0.05421171001142213,0.028178369532262517,0.10965857933982319,0.1106819096718802,0.08467277211049089,0.1732463392159669,0.477888213988302,0.027660132334819263,0.05758315796126313,0.08897974085046224,0.07704771859036057,,0.05228000738808878,0.09235268844714122,0.030191591866510027,0.16032802882384983,0.038098867109379354,0.04573533223312091
MMP2,0.16140865755838524,0.06483081520489582,-0.06313426992277017,0.014749374307188838,0.007728609912650247,0.10232592854060928,-0.19503213853501636,-0.4585564125214273,-0.0005286467086179887,0.009887044011506774,-0.059537077421097616,-0.17755368382662848,-0.08213961587206366,0.016912967772173083,-0.057202992943737443,0.0192784677704909,-0.020672472693477016,0.09569731746489817,-0.053972284360884734
LHB,,,,,-0.025227391572701145,,,,,,,,,,,,,,
PPY,,-0.014216080767881068,,,-0.009557146915601592,,,,0.009321078272249027,,,,,0.14376963032054355,,-0.038258469708440705,,0.06661871185841318,
ALKAL2,-0.05210799940900271,0.014331602664202017,-0.02528979585951762,,-0.024860876921125784,,0.023922144344930354,0.008903842243753563,0.0301032978482523,0.011199406112576962,-0.08758087665448064,-0.030374310463876137,,0.050004708175889756,-0.03960592205477039,-0.02363764546560193,,-0.05101817268816072,-0.06220546033860592
CSF1,-0.22978317667382994,0.04073080251585644,-0.007844260448114787,0.02354468814860773,0.03278149075537605,-0.17754259583465715,-0.1550793356694504,-0.3139971996238556,-0.0295918127702673,-0.09294252921935109,-0.07974927647606807,-0.1321148624118999,0.13209755431606607,0.059171831597228976,-0.07231764335241624,-0.015715818759507956,-0.023526228503150726,0.016578802103206735,-0.05882752399623357
SEMA4C,0.060039427796824765,0.07360524272696142,0.02105962637772274,-0.03508383748691342,0.014849534733216823,0.04194810428751759,-0.14486178180072368,-0.0435786481077435,0.03640940574258175,-0.0007488419712091575,0.09595446268006584,-0.09864299270506995,0.030105541966832138,-0.01483924830373117,-0.05651992171423136,0.057960825960692235,-0.06315607191740961,0.08763790079581706,0.07104645919904508
ICAM2,0.12797012556199566,0.02667284582771047,-0.03399182958239184,-0.02883740596118878,0.01770186201596645,0.1537880126017681,0.006305447425927078,-0.17787384530936798,-0.04966385986527218,0.01625598198295276,-0.00931018737573435,0.015985771643643964,-0.029360633512679535,-0.02845861169519251,-0.024484323783379787,-0.01417292093894864,0.0719246507797672,0.07086507894433404,0.0449962547520952
SYTL3,-0.029547213658123208,0.011535633263618587,0.0219045223335826,0.0809563956357964,-0.01797728869696666,-0.031081937169440868,0.012719653343481224,-0.27316044997778594,-0.0306652424004417,0.012759652396372426,0.003495592964797392,-0.06025991238265527,0.20208900081996603,-0.02483930043411588,0.059626482369673835,0.012665525782133641,-0.060895674498979695,-0.012002227580991915,
IL1A,0.048521335557915185,-0.005358622906733006,0.009548020698303591,-0.056824332390748876,-0.022747986835902758,-0.0752132999191097,-0.03152740716256477,-0.13253354649864346,-0.057972151395491486,-0.004856054126459757,-0.05612091478620277,-0.04666715592635341,0.07782179346862723,0.01123426113104885,-0.01835295352887053,-0.02782490187030523,-0.06898612406481973,-0.02462400858261385,-0.0959400582877587
HLA-G,-0.015163795738376016,0.0014116212299496202,,,0.018523351517450767,,0.006707004416545747,,,,,,-0.04461991361275839,0.07436026536953315,,0.05426978716449078,,,
PGF,-0.0763797105668094,-0.04109797281858755,0.07431952145910661,-0.05120771005556015,0.005721706279407457,-0.012728827915666506,-0.059502716937590246,-0.32097492554370854,-0.0164276018807489,0.0012627064645169372,-0.06027100219145196,-0.09002156511989642,-0.05227700003387817,-0.043610259431246294,0.04770701858537163,-0.0111998293529954,-0.041190004984255485,0.10332890090102993,0.000896947634239427
LGALS8,0.03270995500783029,-0.032485463284069725,-0.04117794505376849,0.10578482410802346,0.03768611933405205,0.022100980621275662,0.0383152492231819,-0.06512575620698356,-0.005733378315684626,-0.005787259023089089,0.09153776004423395,0.06165904803165431,-0.10649647942769759,0.03173821662362874,-0.024546775821664785,0.014275292873518376,0.04437615945816128,0.09809488818306498,0.059697317508180844
DKK3,0.32035863731712433,0.14300467072425097,0.1256497826138866,0.022448530024755196,-0.02462390120340873,0.2710477879161477,0.3235320602132197,0.6626397772302525,0.12521953079366868,0.08529347049636474,0.22325194831440412,0.2413634134565295,-0.07050670443561792,0.03505177915266349,-0.05419328554546243,0.03741533196054481,-0.02425295668813838,0.18030062374834982,0.03517870253729959
COL16A1,-0.0202790420449713,-0.010416319907201713,0.022709777564506855,0.011248441832531082,0.0302281231027009,-0.08872608284461085,-0.10068817547583836,-0.1778967848387767,-0.0118665166089656,-0.0038439296616195615,0.009844167085718676,-0.1782143184456773,0.0767263302662647,0.0269292817219443,-0.08161996725931381,0.0021400854330146995,-0.004578127694905728,0.04199384309043649,0.03902511028625536
TPH1,-0.00932497090066305,-0.05267183008001115,,-0.029097669899568256,-0.018201289139235806,-0.04747912643651794,-0.009911292691641654,-0.07499959909875657,-0.013870141705749113,,,0.01618304901138335,-0.04276389944297036,0.013007959123186134,-0.043560097484955256,-0.018968490523023185,,0.071036290751789,0.035054744074417804
TNC,-0.266010451146035,-0.015708055022855126,-0.0427988800783262,-0.043836612910133875,0.03770570734811568,-0.1259953448443539,-0.25106747523944867,-0.5998050070933005,-0.22663563982439128,0.0034893578725303663,-0.10324605042997827,-0.22340572788364918,0.0036948771740443593,0.0856635684830963,-0.019770934293176112,-0.0182690808588654,0.03390384825217676,0.023632328598651848,0.026894174624701297
TNFSF9,0.3404978301530094,0.09682331694105176,-0.009072132735776292,0.035961884383184886,0.04247265279705772,0.14213633850533955,0.10284351555195494,0.33536512854303235,0.09094745030720364,0.0572894358936758,-0.03538554471228047,-0.006768475335989067,-0.04339023886899006,0.0021603975976738124,-0.04301092255820438,0.0028717738072326668,0.065818522405395,0.036664491855072416,0.03606951767943868
C4A,,,0.0036690312829331436,,-0.029908536597324873,,,,-0.02517143763477597,,0.06597224075130896,-0.025685997349854633,,0.035271671913949414,-0.014185508845556511,-0.01762850038820854,-0.005598007972127592,,
CNTN2,0.11586912105322722,0.04755244900681593,-0.010654103721743892,-0.0036999029708073158,0.0033793339769843285,0.11952318650074686,-0.17284268917929158,-0.23575785707548513,0.0003523448204259479,0.003720537264064327,-0.14172306126090836,-0.05167280779467726,0.00676574620183837,-0.03297220259425133,0.11600751352915577,-0.07203727514893198,0.09392605869008692,0.13057788752739774,-0.016978518220102445
F7,,0.0587016037405884,,,,,-0.012085259609851542,0.09015795637805402,,,,,,0.0220647746893122,,-0.01744452090294923,,0.02633529310578646,
LUM,-0.0002218142519209261,0.045338661406990916,-0.036743643105999,-0.03130984385418408,-0.021371630383968273,0.06569604876264072,0.017349116509833597,-0.36199973364483184,-0.05671114564435426,-0.045282736714101726,-0.09520211911463754,-0.013624210300615884,0.017493703360257077,0.001171943495810041,-0.017218944465834527,-0.020047601679658692,0.05090837525657913,0.0938019326893876,
BTC,,0.013927908467932916,-0.021493766039537347,,0.004966989234822509,-0.05219165348947296,,,,0.0401454102065208,0.02863580988724003,,-0.03952830607021043,0.18925420270937773,0.05580675722162768,-0.016881399572878136,,0.07338641925090635,
APOC1,0.15382848660548817,0.07708829354104316,-0.045435486498070006,0.09651075117961934,0.10150992547010543,0.18213014814331385,-0.2371429324072797,-0.5948688231622612,-0.021076050723453876,-0.06379195399241588,-0.2311070244757266,-0.15412765920665242,-0.020841782040144103,-0.09269846520129481,-0.09564432577228557,0.07968570116348318,0.05085023025961898,-0.07974488114092644,-0.035989314181157035
PKM,-0.2397892251049529,-0.017485608860194835,0.0358203301201418,0.056876906674731734,-0.04921604434337089,-0.06143904284658718,0.09983705778721355,-0.005297909934671293,-0.05084470483241911,0.09608039137528061,0.18362247072817864,-0.042942154491488686,-0.08265926421864389,0.08217722912062929,-0.09396794350444845,-0.02194976835324599,0.07203686289753952,0.06245182111625777,0.09998572234368994
TNF,0.1669702478391385,0.036813444623238226,-0.024673818084922198,,-0.021447228991265745,-0.01908395442305281,-0.061186983509698804,-0.0738123788752979,-0.03734362379797473,-0.0199948422087432,-0.017141235599543357,-0.06101584894749909,0.05062818152970154,-0.014467024966478914,,,,0.0008341663524556908,-0.11292507009667
GNAS,0.2974623849630462,0.0845822786175735,0.01688428815471907,-0.03486547338617334,0.09021149652320533,0.24998302643954293,0.32203498565646393,0.6581023230539403,0.08847987460648736,0.014602759654569872,0.2517099843787095,-0.1157074074419236,-0.060816872050780395,-0.011529116858829491,-0.03577335558055795,-0.08317263060358283,0.06362478459174382,0.1477063156802426,0.1494904329807206
BMP8B,0.050047354578624983,0.020739755059700306,0.013214409544727027,-0.009505992605813487,-0.03862839717128544,-0.061170991327814714,-0.16910192348347117,-0.06234911785112391,0.054957032440891423,-0.0021106745554710688,-0.14831872100839608,-0.05065727995230933,-0.07259957489698095,0.003276454078074256,-0.048467162549868305,-0.07091535585266746,0.04833779128226419,-0.008516867283257503,-0.0012230142468322956
LIPH,-0.054543672161466585,0.008518795801952066,,-0.02088048111634908,0.05201934281967448,,,,0.0215705868740769,,,,,0.10192509822646176,,-0.00021961006510902347,,0.028178319690327767,
CCL28,0.020065841089054296,-0.05577823844436216,,,,,-0.009406387381951027,,-0.037531085854308345,-0.020555852119731474,0.10790871278125978,-0.02317318703189093,,,-0.02114146539912803,,,0.044532517830574374,
PTPN11,-0.007100101376736361,0.03702733962185273,0.05297634613083349,0.03324104352921441,0.02392249020717381,0.03325493503560026,-0.03307011222926914,-0.15305446708328593,0.010882615991721231,0.004693670631595596,-0.0567248116510998,-0.07152968357529046,-0.045517318603026505,-0.029288182012523135,0.05449542839313096,-0.03395558084408887,-0.030040550355658266,0.11620844927068508,-0.02787912254353204
ADAM12,-0.01653356417587721,-0.04631206301502244,-0.018158252331256088,0.027616465829232613,-0.08622198112607572,0.03684944698834942,-0.09547775180507379,-0.2337968818794371,-0.151287360285583,0.023115358450085798,-0.09471893850528547,-0.08924495100185399,0.003982796871112949,0.036732278624812834,-0.030994065524037176,-0.031454299602172976,-0.06636852473547658,0.12414952786965042,
EPO,-0.01293433849159879,-0.013721820901825513,,,0.043456868087812926,0.013494321427951218,,,-0.04340304166421871,,,-0.01718394370953203,0.07144299957467153,0.09224348946836067,,0.005775426683291361,,,
EDN3,-0.003891313455518082,-0.00923768907058276,0.0009164206295100188,-0.024630533382607636,-0.014511001907503143,0.05499116894519132,-0.000490915423445588,0.03642007453162901,0.15067381176689335,-0.010618745500314676,0.04108346031193572,0.11273870721456261,,0.0778762689487632,0.002387549931409152,-0.03384156706332954,,-0.014039272004242653,0.04584660666371264
CCL22,,,-0.031507330938442296,,,,,,-0.011886119801502176,,,,,-0.018053318605968652,-0.026243007753976654,-0.014644513832897449,-0.03243913530682879,,
CCL2,-0.2466419342919512,0.014050868691787056,0.0018197722727034034,-0.055196350018500116,0.018585502443081266,-0.19817155088136204,-0.027505216134214763,-0.050954114707183196,-0.038470894089906706,-0.048104116353299,-0.1397207138025188,-0.13496398343588728,0.025084524400876572,0.03167603744274554,0.01651611775754332,0.010241509065658972,-0.02985715616898778,0.04751629478196592,-0.013059258470927152
DSCAM,0.03871403325852545,-0.06220735903490771,0.00592701213289521,0.02956023291481195,0.008945171352097804,-0.015088233932076105,-0.1220414698455716,-0.050983695242996514,0.017704535294686345,0.02590265042478282,0.08024351023711761,-0.0810670492310187,-0.031904773734862175,0.01743215082312033,-0.05409047372223544,0.016464702486123927,-0.06589969029250412,0.08172473941932445,0.09805193512800692
GPHA2,,-0.009281465126275862,,,,,,,,,,,,,,,,,
ANG,-0.1735092724218506,-0.03335027361434001,-0.03547385616319715,-0.0056323562106062475,-0.052385386507743346,-0.02988760944548981,-0.020628042729182762,-0.2440037573657991,-0.009584201555962134,0.04822378570180758,0.005908795450379314,-0.06269173171331792,0.014122361137138145,0.08223742279825143,-0.03607532824459718,-0.03534503761005725,-0.041646328731718266,0.057229411571303186,
FBLN2,0.05211006978343401,0.03586431305357721,-0.019535720267604757,-0.028631992187162194,0.010983992917677666,0.07671335939432093,0.12672031299695521,0.011952709340045758,0.05695486711388499,-0.0590462652350997,0.02095602528659776,0.03281504116891478,,0.05201734124760921,-0.051855472880280105,-0.009086586563774549,-0.03365678806337478,-0.007332528216851649,0.18577816294569774
VTN,-0.026383233557390633,-0.02793450063590844,,0.017050950625232448,0.07562291858543786,-0.04390283301338933,0.04233069832956124,-0.0330283574914207,0.011613696422076299,-0.04879696837450527,,-0.009535442189108212,-0.06466226079229949,0.030703374461060164,,-0.021610951141387693,,0.016269189257580634,
VEGFA,-0.3423838917880913,-0.07494028677833277,-0.025369159826084856,-0.004757415296338543,-0.08071944590613146,-0.2050028929762727,-0.19469621873999068,-0.09997983775616297,-0.193791886398287,0.02898228928976654,0.020835956190159436,-0.17805332796320655,0.0035004176169515255,0.07135301620490277,-0.009101955739863086,-0.06552404715152273,-0.1164350780989317,-0.07340246617548774,-0.06877693015505615
F10,,,-0.035963625454622714,,,0.10891649296839376,0.0009715918964295018,-0.055004078391348514,0.03567594927191139,0.023873925089692886,0.02545456305332469,,-0.016599406924065304,,-0.022705143919502655,0.023582360952760718,-0.04138106450772798,-0.0035280490113857267,
SERPINA1,-0.029462714139206717,0.08797479954922736,-0.043668763571548704,0.05481127502809267,-0.035704876838751204,-0.053418638889834405,-0.10440143682364986,-0.3982131077360575,-0.023329847009352728,0.003606398387837992,-0.141329533968091,-0.025382528431741783,0.035570846646241445,-0.023255707531848392,0.004519160530065936,-0.01953479654769243,0.0920865262323259,-0.02985649877131732,0.006062555587628472
VWF,0.19410570032278238,0.07396557093114771,-0.06570739063391844,-0.010924872701600615,-0.04460735467663996,0.12261042229079049,-0.02980097663556721,-0.39458389045568165,0.04127377675839236,-0.062292157079429214,-0.009333561047489404,0.07200983243608924,-0.07573248248159237,-0.044478441777473746,-0.046905341050975415,0.011346558236576652,-0.009945642941929816,0.11956617771923603,0.02712412924592856
GDNF,,0.03302980846782617,,-0.03717240860997795,-0.031419617327472914,,-0.10494476816779333,,,,,0.016190107659960085,0.04010372255636238,0.04536165171103136,,0.06035542950767045,,,0.024755658409170347
VASP,-0.07528318686398117,0.05481164001311173,-0.009362681665786488,0.0043479316400575636,-0.03403100100273285,-0.08952720947774508,-0.08747705866661121,-0.2488108845346709,-0.02463656638733451,0.01545183292603641,-0.10175408972254112,-0.12391129553965413,-0.010996672453900758,-0.03627838411380571,0.029298804749074828,-0.0340054139183395,-0.012432157828604443,0.07822856342293058,0.10637935050095058
ADAM15,0.020100022590085444,0.016995009963805027,0.014005508760201787,0.028516133411292922,0.013985528375757447,-0.10824187743250797,-0.07324844231481403,-0.27270176510970645,-0.047185967673559676,-0.061928970495671684,-0.06654382485004443,-0.07745015728939397,-0.011276410390495872,0.0029972926534770155,0.012107704244589072,0.016606712137807355,-0.06262249758639854,0.09145600699993084,0.006291477328189589
WNT2,0.2359075189757634,0.055242122761800176,,0.032424889465766625,,0.12941065005405386,0.05970833352882656,0.36461387988600963,,0.003368870363791746,0.001973668366096078,0.14977224552491408,,-0.01978587548242384,,-0.02003975519963859,,0.1020087219448227,
CALCB,-0.0485179029688134,,0.0058264181796285645,0.0720099180057689,,-0.040780128522272176,-0.036828743764121596,0.1029544516752378,,,0.005588443014037126,,,0.008000712123567379,,-0.02607008835865158,,-0.0679079737466781,
OLFM2,0.07731856364652032,0.04291960669578714,-0.05269659195367737,0.004058797273971654,0.017423982967758173,0.0959949341016745,0.03075339670478215,0.3680135928278809,-0.0398363625422045,-0.08332753503489428,0.08414392812661867,0.04664493902310391,0.042044296648370595,-0.01218971028573134,0.009332578024175999,0.029770936596507487,0.07618840488851812,0.09051158804547632,0.027981571840491225
MFAP2,0.08640566868798544,0.02800830876025385,-0.015214867702290703,,0.012644892061730703,-0.015952311503421496,-0.11525026427294732,-0.2594562560468603,-0.03547703798476115,-0.02930147623288913,-0.04261535914895397,-0.02340802074975175,-0.04906025885212367,0.04462057007135681,-0.06321634845527187,-0.0034413219462232285,,0.04133895260457386,
HLA-C,-0.1926134345987379,0.056966051880390486,0.04265318785190918,0.012199755552274176,0.009998466544646235,-0.032961044417476076,-0.1660851850486609,-0.5569434768280718,0.04624684914589219,0.012216184350366291,-0.22700474986226102,-0.1718230355160471,-0.11755653784050693,0.13010459095849466,-0.02684029854798971,-0.04148325529882948,0.016800981348131096,0.07709424987305336,0.043230079573757796
THBS1,-0.08366372047952511,-0.03812547858630374,0.011353424739764618,-0.08267060331222781,-0.007794459453037353,-0.08364294086125883,-0.08175916622977857,-0.08350255501408442,-0.13186207739333308,0.049356922153233916,-0.11200354103490756,-0.04742638003903936,-0.07758864447963837,-0.04517303036689392,0.03631298755489529,-0.040472294944677814,-0.035755445787553276,0.05622105971637433,-0.022501557103535737
HSPA4,0.016567005705345673,0.04171451188583766,-0.014351354185731552,0.04153095703218677,0.05742532093897585,-0.035722110144741345,0.014894012226859075,-0.03370171959969852,-0.036618952477407124,-0.016951854488817003,0.044560221630378115,-0.05269763160676074,-0.06977875093518332,-0.057868590855715635,-0.008351124192882925,-0.041291630921581196,0.036605813306203466,0.05470978830497028,-0.05964892267957173
LMAN1,-0.1938695147385048,0.005359713933264918,-0.02493863320115848,-0.028184639973060904,-0.046565426793619594,-0.12746366175284204,-0.0929214902316465,-0.5238944364412591,-0.10790683461734188,0.01746061312431434,-0.08383070633029319,-0.03787236533314668,-0.06346375908405724,-0.001105348437882266,0.018686460289830186,-0.07275302183203147,0.07349871332348416,-0.005341442975454761,-0.06545114435536195
LYPD3,,-0.022401898154205173,0.01606068843225849,0.04259043697311471,0.06469019736929293,0.008823094421097782,0.003091786662389574,-0.098612587114923,0.0011091447899214649,-0.042411837793524955,0.003135805226569902,,0.0030202857851299543,0.020775201389931934,,0.003193432346857742,,0.05839146653744039,
APOE,0.2956712155850108,-0.014353920378891437,-0.043781305158160394,0.02441660353020286,0.009827587740369343,-0.1308968668399963,-0.15596779838660182,-0.4020004578340357,-0.027071171091599008,-0.08746351733523097,-0.16497968674392238,0.06494181098357447,0.11472620318901225,-0.1425181281883834,-0.02649929414283509,0.10598819454022565,0.10267620862518126,0.09982995566533391,0.013255377204513074
