,UKF248,UKF259,UKF313,ZH1007nec
VEGFB,0.022820958273745955,0.027534897709194844,-0.08151798213214465,-0.009424274779060639
FARP2,0.017779437816846072,-0.004154991338071394,0.017471605496840195,-0.06768439637748928
LAMA2,0.008535372125618201,-0.004171923311321898,0.02432871052460309,0.016635302775950177
NRG1,-0.013474553857054665,0.03936371741656287,-0.03817789271553308,0.05558093491693881
SPINK1,-0.04134315370228631,-0.021456787719984223,-0.02502649191676993,
EFEMP2,0.042022905926475826,0.03293003829688203,0.04138696770878728,0.058528638874577855
SELPLG,0.06378018018405253,-0.04859311449366366,0.005005423473422991,0.022279848285877722
GDF6,0.07096032643484113,0.007684142488956286,,
HLA-E,-0.006248869614851058,-0.018567890522739498,-0.03527659794871053,-0.02434478854659403
PTN,0.050628809253529757,-0.04174770127343052,-0.025451422408619532,0.04139722428206757
CD274,0.048686584341848506,-0.0017957706171666666,-0.02656832277249447,0.13605132286083965
FGF10,,,,0.00623990599884187
CD14,0.008435396256223538,-0.00643100885575275,0.08317507943053123,-0.07563318916966869
SFTPD,-0.004385168973081243,,,0.05331159715743314
SLIT1,-0.019917527846623814,-0.014144448480132164,-0.01743567976308025,-0.04814619477354685
CNTF,,-0.01474096688741713,,
BST1,0.038624275393149964,0.051671833888645664,-0.004181617522859144,-0.0007243923149345393
AGTRAP,-0.01846234326718547,-0.03809928906308689,0.021224399857494528,0.11227034313790307
LAMC1,0.061051068577297224,-0.009351587836543333,0.05033032013752674,0.054749645976270606
COL6A3,0.03863154659803104,0.013454076044677011,-0.08798165852202494,-0.0676922491354425
FN1,0.0251696941723739,-0.005123746223732692,-0.08897322143188559,0.04664668155127101
MIF,-0.039575532871795896,0.04918346617814923,-0.061074427213544176,-0.004099330171693228
JAG1,-0.004023056414210244,0.009799319398055797,0.0001658896959549898,-0.047377174369385024
NID2,0.07228150764068919,0.0017061003778064754,0.09236289520406983,0.01620358134723622
EFNB1,-0.011817644534987942,-0.014724086948077409,-0.018235388438514633,-0.09618251770305629
COL4A2,0.047954482389782824,-0.015974919923429202,0.07806033751656942,0.03980339021074112
SPP1,-0.0031206625648742305,0.0361000551224745,-0.05079631453396181,-0.10210322870516207
PODXL2,-0.0032541208405067784,-0.04351031017849542,-0.013279896936489712,0.025091949009795632
FGF9,0.02147292675172265,-0.024747886339522594,,
ITIH2,-0.030459015892510145,0.0382612023412372,,
ADAM10,0.03399732486071109,-0.08219669318190129,-0.0016605946412291588,0.02008194170796945
CFH,0.015250629461305489,0.004767631705222536,0.07450697310397786,0.033822623393951874
COL4A5,-0.010837500033290657,-0.003514321254710203,-0.0002546333357364429,0.00459577359926616
LTBP3,0.043012126143553146,-0.06027228149971911,0.03721318538388101,0.03304577444819078
GNB3,-0.0492425668207318,0.0504668135010973,1.923512794494383e-05,-0.016098576513613305
COL6A2,-0.025993587039042382,0.03979334559875129,-0.055927784602899655,-0.049295670610491095
GDF9,-0.0042880412658925044,0.036746710769647285,-0.020539568084654767,-0.035894164688112074
NCAM1,0.0092128645069043,-0.03757464040554502,-0.04683898697446876,-0.10551104200725148
APOC2,0.003615877628334247,-0.031172957515130845,0.04796671323293409,-0.06356392571833522
BST2,-0.0011341353876864902,0.043870301645070886,0.10238184352965259,0.09363650088441959
COL5A1,0.00752039041746161,0.01660962129569982,-0.07892749190189575,-0.05569213615990986
CALM3,-0.017910980842899497,-0.037320570228144834,0.02779719932918824,-0.025722013654017245
THBS2,-0.059191182787129454,0.03996957550819933,-0.10757882468845684,0.0870672297505446
SERPINE2,-0.018719795702400593,-0.045915765762110095,-0.06021282007802332,0.05034857951103094
EFNB2,0.009154024547093105,-0.020715732742397547,0.04048894358496423,0.18061805991333912
PROK1,0.10981305342343385,0.04845770310814397,,
MMP9,0.034257663008145145,-0.03186155803697716,0.07162099324524912,0.03638749469165441
DMP1,-0.021605287203099857,,,
NPPA,0.05430715521345951,0.047951471173058466,,0.021027690654839108
C4B,,-0.025147137017471205,-0.015489288617646271,0.08420633205091754
NTNG2,0.009613867013495784,-0.006375324153847542,-0.02514791409714581,-0.052917732673061
LAMA1,-0.010840561426290762,-0.009275370042994124,0.009725163613965585,
UCN,0.02593931506532266,-0.031165825452228596,0.06686303203948395,-0.04169046942014812
ARTN,-0.016547718525214,-0.013167099283610702,0.012810646357354448,
PDGFD,0.035612818140703294,-0.03171402810129115,0.047058795280940445,-0.03907988761472824
EDN1,-0.02166027543806085,0.022629576119568368,-0.008039804345854799,0.038640180980730306
ARPC5,0.016252861930526535,0.030840171797368317,0.11974346790132888,0.015342935108884865
GSTO1,0.05187018050273511,0.017897603656259493,-0.0020454812813724397,-0.009186994618342428
SYK,0.09563326747790327,-0.0049061525260075895,0.10068286004977717,0.017291830156638335
ST6GAL1,0.008111455673535793,-0.03175082104497583,-0.051112802220423935,0.06896362729527844
WNT3,-0.07735152252578913,0.08292628083991202,0.013027428201251462,-0.022479669973876844
HSP90B1,-0.01182434103805105,-0.021361266804878834,-0.0007053175006389439,-0.04549468921672942
ZP3,0.057738753412087625,-0.0136064603937002,0.016317533946113013,0.01703018237705036
ANGPT4,-0.01690139887876973,,,
NRG2,-0.004893835882502792,0.0007210271774830847,,-0.012015029738723777
MELTF,0.07088544446429365,0.06360880043015459,-0.07900316901679406,0.03951463203489351
NLGN1,0.08150414757373885,-0.009777263810128906,0.052697373289530246,0.06752216159795381
SLIT3,0.006061656103779809,-0.0016869591715290909,0.008976373217122326,0.05065939838644225
CCL8,0.017514964097419147,0.0029599523053631853,-0.017768260469046688,-0.06883755070037204
S100A4,0.02561118741755523,0.04420423208121211,-0.05456940164117171,-0.016143139030512847
TNFSF13B,0.028252128138287477,-0.030269571451193262,0.01339467460674445,-0.0011770629561174556
HSPG2,0.0502244697891494,0.0025235946010033184,-0.04005250490264262,0.05171160163951881
FAM3C,0.04328266576683464,0.05040578903825089,0.06199359660868347,-0.07191818710267743
FLT3LG,0.05963091040823091,0.05945505259893406,0.05311426084363945,0.06648795501340952
A2M,0.06319429228427471,-0.0466183591028555,0.09614512998372327,0.023107609654983305
VCL,0.029162132402472552,0.028820090051814472,-0.07018596504896844,0.04088270292725906
FGF2,-0.019617124629501315,-0.018237032440660043,0.05427658071179521,-0.09883833629035466
AGRP,,-0.009791618243296227,0.14428780589969034,-0.029166364119548663
CNTN3,-3.1546922845121934e-05,-0.03530507854831547,,
RNASE2,0.012766823158014468,-0.02641176598901547,-0.025389271650425524,0.032058791081826465
ADM2,-0.024049961659874365,0.015591758159293874,-0.020683657206755947,
GAL,-0.001254583903537393,0.0292904485887381,-0.016925516790771502,-0.08675584061545948
CXCL6,-0.018022187385699346,,,
PDGFC,-0.0747689074179701,-0.047497755693371835,0.037637955773303186,0.10314475622003294
COL8A2,-0.017873514785642305,-0.0040761469884572675,-0.0071668369386220995,-0.00018606098167427674
SPON2,0.05276565341080747,0.04250817490376927,0.013835707008392206,-0.016790487794075923
LCN2,,0.06945108074135163,,
SEMA3D,0.002835942556112928,-0.0014574806734434817,-0.01793242141911344,
BMP6,0.04766778833929332,0.002387272850358751,,
TIMP2,-0.022006165002160495,0.00448553662709889,-0.10464108202786378,-0.012566716311387971
EFNA1,0.013236205876185464,0.020535297490798708,0.03115144686775672,-0.01648973125905791
S100A12,0.04588309111210157,-0.018185873531140186,-0.017602696219614345,
TFPI,0.049437191090761015,0.05109277249554569,0.1061689032437582,-0.0048375932258783805
GPC3,-0.024589802076114487,-0.022854934300799115,-0.016925517029615204,
NMU,0.017748861700901043,,0.014960904697439667,0.11104203423117959
SCGB3A2,-0.028224043478810534,,,
LAMB3,0.04514225878590069,-0.02128284022428247,0.10328193813950019,0.012067785386442403
LGALS9,0.04752331693813751,-0.0077877990826193755,0.11832821105694384,0.09902718657528096
VIM,-0.022836190102021574,0.06519501279813822,-0.1387182615465476,-0.018953178186986788
PLAU,0.044178941575847466,0.010334086263025902,0.07849868812265713,0.031020406396775876
TGFB3,0.014579980606981293,0.004886374968586358,-0.0219208154408213,-0.006631927607539142
APLN,0.032074943587097664,0.049212352720148976,-0.04398783493104274,0.10245951816191307
SHANK2,0.01258752918535375,-0.006527017325789824,,-0.024668881380554335
LTF,0.000612519404858651,-0.018943664791422024,,0.029145823157781022
PYY,,,-0.013915428082627565,
PENK,0.06881871586195305,-0.06268402537686435,,
CTF1,0.005087977082492985,0.042607698560150634,-0.0297679806120141,0.026112913022619193
COL3A1,0.07372067423100531,0.027950943425901868,-0.11579230371782681,0.03954650806226271
S100A10,-0.029119435918216353,0.04317155037116228,-0.08348102477028119,-0.07632196634544237
FGF13,0.005232591766005148,-0.015631418029344216,0.07344385345657597,
SEMA4A,0.0766708047445961,-0.015592029513659003,0.0003840581496384087,-0.009855215669043946
EFNA4,-0.026263555179067616,-0.016841377278186784,-0.0009091612887763857,-0.023196039264117355
HSPA8,0.023657765710914404,0.06836318538302683,0.08061235516182039,0.07121626399144516
NPB,-0.015704927528756758,-0.015769883529996035,,-0.10477226651943856
ULBP1,-0.011655509121386538,-0.027024843559676985,0.10859551206100326,-0.03854783318657305
SEMA3E,0.0033845965891467745,-0.007063197733199119,-0.020539570247273688,0.021231990450246402
ADAM9,0.022290645503970558,-0.010828216389174318,-0.04420140093677755,-0.09355818319837339
ASIP,,0.02563517463379288,-0.03236024008570995,-0.04184705829598425
IBSP,0.03495203117810336,0.048398759822455645,0.005849835651180955,0.09624670110844599
MMP12,-0.015951071586000353,,-0.015675523590908357,
FAT4,-0.026593495545071445,0.06857273827626319,-0.0002715425975155636,0.0958268683593684
MDK,0.05723996553178349,-0.024004295035844628,0.07846693762863581,0.0950068356714573
BMP5,,-1.8531535318483103e-05,,
CAMP,,-0.018087611199866967,,
HSPA1A,-0.014658987791596675,-0.02498806583888075,-0.03076258787455847,-0.02646313105635918
SOST,-0.024707897746681882,,,
SEMA3F,0.022463037197840454,0.034102128109530436,0.007273360163727261,0.02203349566520489
ARF6,0.06079553521377558,0.055077530901173594,0.007017669810309583,0.10896229139251976
IL6,0.03408575933509481,0.08868587759197827,0.023607461105808806,-0.04411315074448105
CALM1,0.10777927243955861,-0.04981228107911188,-0.047108182261795674,0.03277388238258489
VIP,0.042898015057129105,0.022175285979443078,,
NMB,-0.0352974517640425,-0.012120535442052827,-0.08114916746998854,-0.02043182838563463
CCL26,0.010417548270723408,0.013739762466528629,-0.06777151290558876,0.029042295203316065
FBLN1,0.06601073488469454,-0.012285764798633754,-0.07120518634462891,0.08200641104372224
SAA1,-0.011214255015303034,0.03926307784311096,-0.03529050765650988,-0.03075119051631882
MICB,0.026795227051825396,0.04164055880565302,0.06876141729998515,0.04985281556623131
MMP13,-0.018873424919413406,,-0.02862487463157992,
F13A1,0.03354648466913951,0.01132659116143,0.047071295456414634,-0.008426356293949312
CXCL11,0.0439070483033812,0.019881786141893405,,-0.036453388105564345
COL5A2,0.032862581204603385,-0.025768306540219988,-0.09161337924921965,0.09863237540796482
EFNA5,0.04379225320378557,0.008148535319093665,0.03308447552056076,0.06583397842610543
AREG,0.06733232868445845,-0.02828710880550524,0.06982559337032668,
EDIL3,0.012199753180774868,0.008960049745920249,-0.05715203994537927,-0.05729329368445607
CD86,0.0839900353802831,-0.01763545549239202,-0.007399502625292262,0.012389508282318702
AHSG,,,,-0.03475257212369846
WNT9B,,0.0672345159855135,,
HRAS,-0.029776805408689728,-0.032034382062733534,-0.007671987998644529,0.06492327833731788
C1QTNF5,,,,-0.047782041641968545
RLN1,-0.01643279648828967,,,-0.035894178358332154
COL4A1,0.07516098939735251,0.031671939082726606,0.0671781652825639,0.032297018077540346
CCL3,0.022552673645570294,0.014659821748621427,0.08262480682310344,-0.03197544074429683
BGN,0.029290439749269096,0.01985383498317711,-0.08845261084233828,0.06006304627967228
RETN,-0.0066335972093249825,0.014683419564897836,-0.013706699959041524,-0.004300669770417092
S100A9,0.0050280336171025656,0.014243697869831417,0.06045575280604612,-0.028506926012111442
HCRT,,-0.0052172538667806965,,0.03252342136108551
FADD,-0.0100507946814392,0.005063681535303416,0.05597918210669131,-0.04817427990571603
ACTR2,-0.05763586174963778,0.008580982032984925,0.02405764789965866,0.024710089820385715
BMP2,-0.06673691665331476,0.009054079158419567,0.007256688452460635,-0.11109858844570955
PDYN,0.022593129368027935,-0.038950517416797587,,
CD55,0.027895941841117825,-0.043924395282784044,0.01211684181437034,-0.0638615626918733
OSTN,,-0.02958929320464222,,
CD6,-0.010068304472246535,-0.008384934643778744,-0.023140614813466766,-0.03700525779556643
IL16,0.05935991398471495,0.010189168757491898,0.024462286169343567,-0.018856308177499802
LAMA5,0.0004957551306730009,0.0051647706626332885,0.12319576447083812,-0.010944991955182873
RGMB,-0.030685707879242786,-0.004553221009507735,-0.01168613891294497,-0.05419698187089878
INSL5,,-0.024493005636098984,,
IL12A,0.07646367197473558,-0.005203065687084522,,0.05034383236555766
S100A8,0.05848828340484903,-0.004938999436710851,0.017495180043907346,-0.014868260306241065
TAC3,0.045881111275102186,-0.020488934253880098,,
TAC4,0.0041755634124782835,0.014017491527876704,,
MFAP5,-0.017357950829580842,,-0.05284322881997789,
CXCL16,0.010716543160888107,-0.06497618234341304,0.06146471639925628,-0.07012566601695273
AGRN,0.06519989705982465,-0.0645194223675929,0.05094873497313047,0.0286157603937103
COL4A6,0.04020305197310348,-0.019532264931688297,,0.1455819728554658
FST,0.031679898098394124,-0.03197685293933249,-0.02633604769483035,0.02457862112908222
MEGF10,-0.020534620189008587,0.011873446479949082,-0.021942439032389276,-0.05847117341073159
C1QB,0.06547979562837787,-0.06654084137607344,0.11453504490816889,-0.07755115754911777
HLA-B,0.027879004382936536,-0.015410098729651895,0.06002107120537558,-0.04410486818870512
PDGFA,0.013555593861065527,-0.04273888376522747,0.006102253242163223,0.019654470297523898
LAMA3,-0.029359846690130757,0.03577197381944815,-0.024782152663279915,
DKK1,-0.030862568854751176,,,-0.06576452167661363
INHBA,-0.00967247859394859,-0.03176603210946559,-0.04299014549728863,0.09344778749605832
IL7,0.03435289659863935,0.026042761995265735,-0.005143132401735417,
FABP5,0.001059158939429694,0.006441958616938786,0.04691492447233105,0.041321056779292285
CCL4,0.04999753586682698,-0.030091230972699085,0.02925530520618041,-0.03945838754443028
FBN1,0.002185337591698788,0.02303340706885699,-0.07919465990001509,0.05095973183605172
TCTN1,-0.04559606375534698,0.05352361399784717,0.009625455660474892,-0.04143224633427902
BMP7,-0.014168842129494295,-0.008225107999775346,0.02302290605623444,0.06722962881642411
NLGN2,0.05092749804260682,-0.00627192098247809,-0.030113100133810303,0.021621074387290887
CCL25,0.0021430821305003164,-0.012353916832727883,,-0.011672870085207383
NPNT,-0.044772568100750365,0.013927111000085445,-0.015715382463822862,-0.002701389479735631
KITLG,0.07603972722326859,0.0170839897674909,-0.012153472843489374,0.06406961131068455
MADCAM1,0.03271417783251256,-0.003132755004582364,,-0.03360903409427997
F12,0.008788204138139981,-0.004605031493429412,0.057016500940513706,-0.09154711780309105
S100B,0.027590696474786118,-0.04767738967099871,0.13418009345839502,0.041752826236107723
IL27,-0.024544904771852685,-0.03091081682906067,,-0.035327289069328374
CD99,-0.02632641657145208,0.058285998300880375,0.023485379124803252,0.015123649065890522
PDGFB,0.021264084555496787,-0.007595803115228737,0.02085507707484472,0.08301840905445165
CLEC2D,-0.0053428525241285595,-0.012889275065371198,-0.01900580242383658,-0.04542577092123276
F8,0.010066887506559031,-0.013158578051582546,0.024563894805907312,0.04857422853523698
C3,0.05052732321005618,-0.03627859005920897,0.002399541046374595,-0.01293197361006113
DLK2,-0.011138358645194317,-0.0219946464333681,-0.031217862846774858,0.035411062593564156
TSLP,0.016239505461368417,0.07743414660653211,-0.016577338189499385,-0.052498457721638
OSM,-0.010028205345231439,0.023693094923810103,0.04273766764150045,-0.0002567073065480429
PRND,-0.018022190868444844,,0.040704813079564375,
SLPI,-0.0008943506786422539,0.05790610433332357,-0.03111606103886556,0.06238371686707016
AFDN,0.018176696253653698,0.018268541753385853,-0.01255169303240858,0.011665612014210592
KISS1,,0.02799459547711281,,0.016597612009522592
ULBP2,0.04308518082405888,0.021232380132936154,-0.008778486874736815,-0.014108699311282537
ICAM4,-0.01619364922422609,-0.014309560339988352,,
ANGPTL1,0.025659703128647335,-0.018724018634952315,0.035089316950924335,
LTBP1,-0.05606423292647021,-0.004127576989699713,0.03716828768931148,-0.04761148648042153
NTN4,-0.031450045703847504,-0.019419558395697503,0.01710206454776174,0.013135564233095956
APP,-0.014273196102103713,-0.009113919610029384,0.05842738455903404,-0.049830728939686535
RIMS2,0.007975283509300327,0.030124158444153806,-0.03840131634864617,-0.04551636021704745
WNT7A,0.06813143376713503,-0.04940564200090203,,-0.011049934359859074
GPI,-0.005483001490845237,0.006478569598268715,-0.0279187800363716,-0.06521518271076256
IL1B,-0.00215725222330496,-0.006306560200011011,0.08637463091125044,-0.015689811553800625
HAS2,0.007037091756191444,-0.05979088642470855,-0.03995320001425536,-0.030446288477057947
IL11,-0.02454491108273775,0.004226783969443237,-0.013279892614825893,-0.05208299435965434
SEMA4B,-8.202610954257623e-05,-0.024737401884407373,-0.0021557660433975064,0.07498704105624071
FGF12,0.0508584078667222,-0.018420021264472893,-0.0003407522917968674,0.003392543252329201
CP,0.019257564616855297,0.06653681555798158,0.07557645234760356,-0.05215945544270745
NLGN3,0.04880105931889219,-0.062323431406436,-0.0241621344854081,0.04219533582833895
GZMB,-0.033696928476459845,-0.018185874220516735,0.018449796142068167,
PROC,-0.011852546671149052,0.02789723307117792,,-0.050524821804520496
TNFSF11,-0.016668656799929207,,-0.02248185425223321,
AGT,0.013977880472913715,-0.005771847237883767,0.04699023084474646,-0.09149632791462119
PTHLH,0.025575762795329634,-0.019032339372184452,0.03394893060870297,0.09105643686599717
COL1A1,0.05222475103253491,-0.014991263626329757,-0.088478095366892,0.05532783210649408
LAMB2,0.01178519463004652,-0.0029492324824726248,0.0774696738606655,-0.0253981873562025
DSC2,0.038591005179693494,0.01777604458629678,0.06458163937120841,-0.05480138082330975
WNT5B,0.005379586337104655,0.08844892023389793,-0.03814825973122863,0.0013968132857568375
LEFTY1,0.03615417361671268,0.11172582629328645,,-0.05413681290872735
FGL1,0.05827991392616785,-0.015569311252181538,,
CXCL5,-0.026745618917742544,0.005695000612585309,0.05680115222491751,0.018244079510197138
S100A1,0.003582335028849368,0.04839761494407865,0.15174459982121555,0.012026060862653145
C4BPA,,0.007453129383952637,,
NPTX1,-0.013160597932502897,-0.030584958364232997,-0.013061503438516298,-0.05736559333588383
TGS1,-0.0028306333068638186,0.015825664135357815,0.07280981973390101,0.026274113903133875
SST,-0.024235015582965466,-0.039082578820432215,,
IL34,0.08899547852459368,-0.008388478772821008,-0.035104547491576814,0.007469833746101692
XCL2,-0.01866404637065015,,0.026731726017010456,
TF,-0.05951927838637972,0.04548722817553492,-0.025628712094310856,-0.0378754039367604
IL33,0.005757783960046797,-0.04271317140206573,0.11507614758267488,-0.06405390205272674
RBP4,0.058373709415885766,0.000639296036620249,-0.020248644739873152,0.047117947658293545
CCL19,,,-0.0019291471089990218,
CCL20,0.007771907073766545,-0.02765970716503676,-0.020101764250795368,-0.05534241987095807
NAMPT,-0.007730144414584228,0.08871840754889587,-0.044646629610886,-0.10271891089042974
