,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF17,,,0.13548709199003672,0.03083083985974343,,0.06923022790179612,0.03285946193180594,-0.014210155324868353,-0.028304292329811888
TNFSF8,-0.045516400184303724,,-0.011896331657389582,0.12013465861026823,0.04562814886196144,-0.024889784147869774,-0.00990559919975116,-0.03113792434180852,
FGF20,,0.12715614117308213,0.07125974238442076,0.05050821814518385,0.04812651833564164,-0.05035992246492745,-0.04101092088811803,-0.031537505565907085,
ICAM3,0.04435126836812788,-0.020017156933394287,0.011731092621268547,-0.009205854727425173,0.002810227320818929,0.0030408432158742214,0.05170563571047355,0.011124054721666131,0.09573340347049378
LAMA4,-0.06369309147277834,0.034142131245235866,-0.027226026292231486,0.0219914966868158,0.03397025501050071,0.008790990106717293,-0.005399263760141641,0.1051050463848578,0.05087774663060738
DLL4,-0.09375481361817768,0.039912938380882126,-0.01584314824145227,-0.02293063477194681,0.04924612311197397,0.03869168828208089,0.08199020762481017,-0.018030957162399164,0.16629052585486576
SEMA3A,0.04068046829790196,,0.06155549178206748,0.05687695330439906,-0.002149999761772909,-0.044789887054662136,-0.008629567688828386,0.03128287932705198,0.05609600574988949
RLN2,0.039734480924170056,,-0.019042055266479372,,0.042164943899270634,0.09752158438085756,0.002795161042476808,-0.022870347080073298,
C5,-0.005654756791695138,-0.02950899404041905,0.03503979519682022,0.04960991210668502,0.0855276643366409,0.016672960165115755,-0.0012054452544949215,0.05527191128074603,-0.033332613059529566
COMP,,,,,0.02743683699108063,,-0.017527910851950736,,
C1QA,0.019197951143672388,-0.00846920551213346,-0.022658142837258036,-0.07347089006693003,0.10700061062031589,0.05640564066863886,-0.051458311923166085,-0.03807150938331215,0.02335661599138616
UTS2B,,-0.03399158272887836,,,,,-0.0013897885246203013,,
COL9A3,-0.03281390350063795,0.011930765850115233,0.05846792754324639,0.013085526513386887,-0.02874495882236695,0.01670945191692469,0.12354669747501526,0.036727308659144926,-0.018381246133383877
DLK1,0.06373623276666608,,,,,,,-0.04949922787175668,
HGF,0.08848697896445039,-0.003687526789553404,0.01269078794216188,0.018373176266998234,0.03730525172050687,-0.0492357550945005,0.036346896263895985,0.022307717288421982,0.05349311726032202
P4HB,0.06462711732984741,0.016147982064747348,0.038841474182781235,0.010735275467627477,0.05768055094291463,0.005814394974159923,-0.037347150176258136,0.016732546593942247,-0.07269198561200563
ADCYAP1,,0.03675644323928957,0.01583758370441699,-0.03918229896122415,-0.036596643932729364,-0.038126830250350977,-0.0260199279911125,-0.02669237653334427,0.10254561944968804
GREM1,-0.057700072080977875,-0.047171130566911676,-0.004407431381452144,0.04355192119641993,-0.042833248683514485,-0.013071008740012997,-0.003315554145814159,0.013599625915914331,0.030277235235022473
EGF,0.014348985531082832,0.015097222496950414,-0.023282053129943383,-0.024678016127244087,-0.05994644453541968,-0.023305796783569446,0.04130914306185625,-0.01975487727491834,0.08425802101354764
VEGFB,0.041076754433373594,-0.008773376080702722,0.0737838205117547,0.012706745372401808,0.02430763437464287,-0.06822578273276066,0.04345484612260481,0.05763905920353226,-0.10671618785034628
FARP2,0.09167132594833333,0.06639747333106841,-0.005440835060507339,0.0027928541483054135,0.009031400831790222,-0.07320235144786703,0.10995287816151342,0.016656656388531362,0.0024895336003057248
IHH,,,0.009986409145694165,-0.030103088620202924,,-0.02696816757484655,,,
LAMA2,0.0797679304476779,0.08567241449758979,0.013824354418846623,0.059493621865302715,0.05951467251777628,0.0428665456583232,-0.004365471347918324,0.04336389377734918,0.08499718710444557
SERPINC1,,,,0.10774315833229282,,0.0009265200282383671,,,
NRG1,0.12840300008958136,0.05880181053958914,0.06890031653562285,0.01968455465459843,,-0.02020897661595863,0.07371244771655382,0.020627655215766087,
SPINK1,,,0.11330673794590754,0.09476979715015599,,0.027765378093579984,0.03437364573712322,0.017349617453826318,
EFEMP2,0.08694313560595318,0.027531344935066412,0.06308519319702116,0.007201305534244275,0.07006750615930797,-0.013543733062834497,-0.014840325773493986,0.031243853375683375,0.05527495717769681
SELPLG,-0.03974228551568067,-0.0031732824832406666,0.0012031708163360057,-0.005087436412051282,0.030033339239136706,-0.0440376011387084,-0.007892548472612332,0.011958210930985131,0.03106646397857677
GDF6,,,-0.036924226994531,0.06111269760512936,,0.0010978288998569872,,,
HLA-E,0.0941158721188136,0.014615364079447149,-0.01724150146947019,0.026979000793472742,0.009382578536727235,-0.0003665506803170238,-0.03401761884168747,-0.0718218105308714,-0.05327826927770245
PTN,-0.002500647782768403,0.06618290817448848,0.03000651806580013,-0.021758161894820188,0.03390693724140577,0.04663639503231527,0.07842440188673808,0.09559877970689151,-0.030987027876854423
CD274,0.04841563357097002,0.05960110771073232,0.04495517455730089,0.027307780330099396,0.07333697276695372,-0.03880908021551651,-0.012545683453062615,-0.042051414989141854,
FGF10,-0.024067769797046,,,,,,,,
CD14,0.034157862111434234,0.009922635927743442,-0.009388261394904509,-0.026166900524998336,0.0059379597368497935,0.039497735812565285,-0.007477760757842381,-0.025337688870957015,0.014494915887569335
SFTPD,-0.0441131590061366,0.058736563939482456,0.043325115461310085,0.048888846496121754,-0.031258021431662716,0.004989559284800801,-0.02057369424427564,0.045179666645044005,-0.005245556142911628
SLIT1,-0.07188621853929161,0.021553879317997092,0.07663245226532574,-0.010727774447884754,0.09550828560302611,0.03894402026902008,0.0789866309707209,0.08918030552413925,0.12496500569144031
CNTF,,,,,-0.028245056753302727,-0.027300024965910382,,,-0.03683552417181093
BST1,0.09688507791103262,-0.0016596068677061484,0.059704613298589726,0.011296497354765424,0.016001404587796562,0.05991089916721093,0.03791005813780811,0.015384129274233847,-0.03791682394863958
AGTRAP,0.039611472023313075,0.030263517947769852,0.042535356565107436,-0.019614184169825563,-0.022885104127674135,-0.023089186724476737,0.01587051413339108,0.06024450967224198,-0.01802765751355702
LAMC1,0.009622236488008768,0.03187957888863455,-0.034437272375578185,0.053239433164396506,0.043362773004013845,0.00017782141008100538,-0.0024594374884544163,-0.013781263703126885,-0.03141554171199514
COL6A3,0.03697715037089146,0.06586877057603602,0.011206674815614794,0.05321549363068236,-0.00872921519929437,0.04679102453549506,-0.0214662927797642,0.019743605721282188,-0.026635949971732922
FN1,-0.0861869644930599,0.04091027508259226,-0.008885766944124908,0.03945571042105789,0.04793347473349621,0.03366218595817258,-0.07747131707114033,-0.007779396053173732,0.11279537749247703
MIF,0.018743798606621464,-0.017077008708729722,0.024298704302716866,0.034207536104910084,-0.03264521122266886,0.008102753734513954,0.0317149914794512,0.04670427981103039,0.03908584659974467
JAG1,0.07844835563128008,0.08355390552475554,-0.024475693700428163,0.04362543155732903,-0.005703884915398224,0.030456371341905077,-0.04484477066019672,-0.006894009450168845,-0.004231009411470112
NID2,-0.12631157219541683,-0.013895425274067034,0.013407412194079567,0.007174042942808817,0.043583963385973465,0.049553696666722144,0.005697328289066375,-0.0076091785003389424,-0.057939998167073035
EFNB1,-0.03560106116102904,0.10785003408573968,0.051444611514506286,0.018233863611522443,0.028187099290966865,-0.023708021910213976,0.08646633280418699,-0.007225875088873457,-0.06996093303583412
COL4A2,-0.10505147691425021,0.0510132167463555,-0.0577214336818535,0.016230984812173714,0.026159953147582102,0.024128423806856977,-0.0569989056039533,0.00862262945775415,0.02532946846603568
SPP1,0.14774653335197824,-0.021154965061940173,0.008603587148723895,-0.0031244245736547272,-0.026240054738959188,-0.013820726812793548,-0.09017864209918726,-0.010914345802689148,-0.05859237770265063
PODXL2,-0.07218164771288599,0.03631256902356705,0.09943596120711475,0.036179257057991264,0.029696765005335475,-0.006589766114839193,0.10210049493037161,0.023799727638850902,0.023086958723093187
FGF9,,,0.10787400736113953,0.021189810345929563,,-0.004715424816434848,0.13966735342929434,0.0021723607743948034,0.0018074023792830753
ITIH2,,0.054019494113154556,0.0218492307228872,0.05510462416121789,0.035421581710274756,0.06181012886861766,0.024104671147701904,0.08929991231346983,
ADAM10,0.0453949338944106,0.06599897264025065,-0.0014645786861366599,-0.025147618294094676,0.058127572465520375,0.05368679222670055,-0.04897153513525118,0.023223073324345433,-0.11937630944868936
CFH,-0.03328139437701064,0.01332027913046809,-0.008027682213481857,0.009143979801178283,0.1024063309975521,0.002986262817745992,0.02922277743770107,-0.025406957983771676,0.009821710710576489
COL4A5,-0.015149176997240063,0.016447348513622527,0.025929354213511994,-0.00903526408429927,0.018893633772901892,-0.019606098157421998,0.06794511230488771,-0.012028230066298122,0.021880145028105088
LTBP3,-0.11840462138241976,-0.023296277501842672,0.029742333944696248,0.04933362159215499,0.04753161072373705,0.006326382762676675,-0.07049649572339886,0.04869447248884521,0.05390442327884089
GNB3,0.07798141247668765,-0.10645381476777722,0.017776733030496716,0.004055630928953201,0.05763618735435783,0.08099664207065328,0.04409140217140937,0.04748049727697176,
COL6A2,0.015572126400496312,0.1177309919757483,0.03245413957093747,0.03126499629846703,0.04212554206993091,0.053138524908300316,-0.037096192523364706,0.04136837413113956,-0.032184814428760915
GDF9,-0.035894183329350966,-0.01629451566809176,0.07150223797790914,-0.00242106642823096,0.02175826530620466,-0.04829060930736791,-0.014951671988560646,0.0066568845107518445,-0.008247063844482549
NCAM1,0.06300337476244315,-0.11347014697555745,-0.012282106492414695,-0.02733113942852761,-0.04505149545192517,-0.003130831310767944,-0.005150751046584734,0.011421688969221331,0.00906145501002063
APOC2,0.02094325014525639,0.04224526947088908,0.06277699038980636,-0.05637469138255859,-0.03364398515469352,0.05643319016091085,0.04969349375326107,-0.005564784556107882,-0.019681785022588324
BST2,-0.018050873661585858,0.004926731711889471,0.04707050191973538,0.021651766229987594,0.06119115611841365,0.022435165540737823,0.0037855985847588995,-0.018530560779806585,0.035082936113811254
COL5A1,0.0077766693225946,0.06178001922578015,0.05325527807816472,0.05001856282057962,0.06877201222709006,0.05020745266667999,-0.030242458971043298,0.03869394250962926,-0.030310494813392767
CALM3,0.08393551250710007,-0.11493276791077106,0.0050432239334616885,-0.01603994312678744,-0.011675700074166734,0.004378085108621702,0.04985628573198267,-0.007795427604176765,0.09734657849438028
THBS2,0.0199987384964427,0.032396511840013055,0.05037713515288351,0.07049694678288004,-0.009781731434116129,0.042147599106000765,0.014444628775132138,0.10788005226032964,0.01904624537081113
SERPINE2,-0.053124429250651486,-0.0626406091786386,0.013897643446019937,0.05396575068271085,0.0554327871796477,-0.09106842374263063,0.06101511715403399,0.04221053280441432,0.09861431933925763
EFNB2,0.034588824916571885,0.012054046470361434,-0.018011148024061136,0.0441139114571486,0.02245094954105698,0.03064229816755596,-0.014536729086064161,-0.022235590612909764,0.013983606789149934
PROK1,,,-0.019042059490874702,-0.027242589256088544,-0.02824502918244944,-0.0256003121640308,,0.044618054140578026,
MMP9,-0.018550064239209824,0.057341283538159184,0.045142315296433144,0.06678743268801944,0.11103966773038737,0.09921311889794301,-0.05304180177689166,0.09920957669177743,
DMP1,,,,,,,,-0.03584770028208008,
NPPA,0.17758520863344135,0.050779161790412454,0.013010335531724268,-0.016395077100965112,-0.05287171479566051,-0.0510800952918253,0.09077051043981965,0.03862694616742402,
APOB,,,,,0.016967984185517062,,-0.020927261157914774,0.010991547490874547,
C4B,-0.009357304288697955,,,,-0.031368618125364685,-0.03160358721311158,0.0071957204363730445,,
NTNG2,0.008927556082994092,-0.019851301327615412,-0.005320329625769158,0.03418620884481338,0.01053170828877424,0.035298192884810384,0.06844189499383246,0.04839485291009596,0.2086053765458783
LAMA1,,-0.014571191467589494,-0.06365261899738955,-0.04057661050927666,0.06206210961991219,0.0009094395884785276,0.0011493024615765843,0.059200805320378413,0.045583700221815855
UCN,-0.041690491071634,-0.13855562565727236,0.05914008142328031,0.011821181463168694,-0.018065842199247846,-0.030143706992659725,0.059527465018421245,-0.04636472310632492,0.09576812647642748
ARTN,,0.045211951167686795,0.015673263522869494,0.03796750674911999,-0.039083408427044275,-0.03391601776183824,0.0015742819029724978,0.012043485851169395,
PDGFD,-0.06617878439452338,0.11491353294529012,-0.006696507763796048,0.02806982639366842,0.02880773471381009,-0.0294911321672463,0.007745605650398101,-0.01555685466689723,0.0837730232790285
EDN1,-0.09763783233352921,-0.09666126288949052,-0.014817133942770176,-0.0650744666681432,-0.016921853455900464,0.008963747805919698,0.07453191469960367,0.03590751768873143,0.11773526724044907
ARPC5,0.04132509398662204,0.025771091618186758,-0.05273390083529455,-0.023701804852600976,0.0001193514466112449,0.08502615952538822,-0.03205836035272114,-0.059460146503160734,0.002384322685884988
GSTO1,0.09326525775589728,0.026664966509421444,0.029015146794606008,-0.02448986979206891,-0.04090529695240133,0.06534595645001143,0.013120858814685553,0.0027591384653241837,0.13635063807614636
PROK2,,,-0.01654606093720587,-0.027782681541842453,,,0.1300928288871643,,
SYK,-0.12390716295172377,0.11168662132992027,0.008340988232175474,-0.0063713443390521415,0.0012786049070716572,-0.03838522459333796,0.049166780938542216,-4.6266000151584834e-05,0.06171065396874519
CD40LG,,,,,,,-0.013506559285750857,,
ST6GAL1,0.022354148323506403,0.04411736131245154,0.012116574611603257,0.028881700713531654,0.062134317807764496,-0.021419535271474038,0.05790422844251273,-0.009921479084487818,-0.0031678881621637193
WNT3,0.016117345671738795,-0.003949542046719114,-0.010002882226173966,0.007962355622813253,0.08509460855941751,-0.01786295010150387,0.038114298217080865,0.0586529802100472,0.21216760766143813
HSP90B1,0.08772591750697167,-0.025241258833750464,-0.00934670112218294,0.026281727682770817,-0.013563218621326402,0.022859613665008473,-0.057756545634363964,0.0024966170153837884,-0.0986977981802183
ZP3,0.09743080019414972,-0.003530509596157598,-0.0007045810619059054,-0.02797017982359651,0.05287259550593823,-0.001990944500936456,0.08199770122800899,0.038832392984265086,0.06402291097668153
ANGPT4,,,,,-0.03908340667876381,,,,
NRG2,-0.020681354295093816,-0.06525557212899921,-0.0011838884325584371,0.0024890094768500654,-0.0012545400466916327,-0.01445102470648149,0.019315379594367733,0.08726975942871057,0.21078384021027977
MELTF,0.09163313880651305,0.030325344607016087,0.017622218101718934,0.06459307122986561,0.0462982121837187,0.010002625283065633,0.13412632330564475,-0.004790143962176357,-0.010891233063167815
NLGN1,-0.043186402068936786,-0.12664974127364706,0.029913584399135017,-0.012805367534063278,0.0933795834876814,-0.04211906078906088,0.06045002678851586,0.02893245669980084,0.08008046369267817
SLIT3,-0.03258700317229968,0.1062560273947393,0.05796750587425311,0.019814409992498422,-0.026324253184881505,-0.010166600764974467,0.03138417837061151,-0.053467215650950126,-0.05558453076970537
CCL8,0.019123290299395933,-0.028366747462936364,-0.037879616835032784,0.10174668965126633,,-0.04852595960669672,0.026050530021025184,-0.02909432356881884,-0.04534089972047482
S100A4,0.047290920148385485,0.04118997087451176,-0.022358168029175115,-0.005091836777877434,0.0014397916776441094,0.031159056640612116,-0.010118708701166138,-0.060460902499269394,0.026791595171817846
TNFSF13B,0.015788632078381677,0.05593453636145409,-0.06511551887992766,-0.051201469525157556,-0.007537963666049522,-0.0073226257810323,-0.016138327537746702,0.0938597955602486,-0.00984251354208379
HSPG2,-0.1286900328805116,0.06775593694306865,0.006380268152800896,0.05453632857480436,0.018283276353162504,0.0402123195680838,-0.027438850234343774,0.018382735641637046,0.0011136912440497355
FAM3C,-0.00041278815001414925,-0.06814573401133452,0.03953215619397329,0.004893447401378493,-0.001359088789368043,0.0008889701683264364,-0.01881888523562475,0.04347447712398149,0.0621496964654762
FLT3LG,0.02205562834412209,0.061348384464352625,-0.0084001920915505,0.05822257934759484,-0.00039082239202988835,0.0073447011613885045,0.023226228412751314,0.010010875320525244,
A2M,-0.030635963607665986,0.04616990841478109,-0.013719464524932971,-0.021833289250099686,0.008473526987119567,0.029816849467386216,-0.040187127339780304,-0.043134865318600654,-0.07748268255624802
VCL,-0.0934965693731732,0.011512875743272205,-0.027329349037771736,0.037660892379443485,0.005519889270719277,0.0032964006372484646,-0.0076002726032853496,-0.008451621703193869,0.03383710329501203
FGF2,-0.0142128993191831,-0.023478205717657737,-0.023245255349234956,0.02185266087871854,0.015717791877362174,-0.018003008037908212,0.01605379483410105,-0.023300141601049845,0.0022489762676018055
AGRP,0.11097668120167442,-0.03257770436852876,0.11627332296699727,-0.02115519155016536,,0.09217287690558455,,0.0851257711820429,
CNTN3,,-0.0019478616966061182,0.030177316499469198,-0.03889610113093042,0.03638505017993671,0.06654778049728363,,-0.003261117900210315,-0.03376924442321563
RNASE2,0.028076801461316813,0.09034464577668748,-0.04936825715983391,-0.005753953524690414,-0.007132887143174889,-0.051065744527721876,-0.011858215361747094,-0.014484709209086276,-0.047161666764559435
ADM2,,-0.030092439598821345,,,,0.09159612903305377,-0.011415557553262215,-0.03375621695381706,
GAL,0.008189349159595197,-0.03699468166986918,0.0542725678659627,0.06883005694425684,,0.011843592822703036,0.012651416914069827,-0.018406184417650497,
IL36B,,,,,,,,0.014324701227875944,
CXCL6,,,0.053244719331433106,0.06251598817288319,,0.05287326417540679,0.03523390546581016,0.04372242502080553,
PDGFC,-0.0550539031338754,0.017880186119515997,0.0296136888437524,0.02906874031868224,0.032294109886555025,0.009740230613939235,0.04805271650669783,0.050876155469088954,0.02009427053799155
COL8A2,0.06650725155009733,-0.006278135469049342,-0.0051629690444677315,-0.020461129196676326,0.006574787885618757,-0.04357815519015267,0.08148511282996862,0.022931940967157192,-0.035160650314603276
SPON2,-0.08288991977941211,0.0951116133922898,-0.04689879463233679,0.08012538158497032,0.03588406638948011,0.01491519225246395,0.042699520802021204,0.019342795791401527,
LCN2,,,0.016587180480263072,0.01549343855543614,,,,,
SEMA3D,,-0.035801168720994266,,,0.0010277960111782028,,,-0.025926933723092155,-0.012523722723160456
BMP6,,,0.015821939905469876,0.06474868218343494,-0.03720948463653201,-0.01782679424514545,0.07178938271900287,0.08686364891509395,
TIMP2,0.04340314467050531,0.0011494308099844358,0.014477899200767974,0.01306027533061013,0.029621152003111093,-0.08717057780455965,0.02647181814207011,0.043128663882449875,0.03686283553772313
EFNA1,-0.03258353277718883,0.08516879467071059,0.04284961333883788,-0.011736589068824157,0.036898176739312644,0.09063051446660009,0.04869550366927734,0.08672248821286677,0.038173648877820245
S100A12,,,0.12409800866348138,,-0.013988009852524456,,-0.03804186719619653,-0.029651694723230683,-0.04534102492341328
TFPI,-0.11346569886536383,-0.03791365291131625,-0.04515776273752219,0.010577284091980265,0.029764741489958956,-0.012884983795634988,0.03969125086395592,-0.06251358768812229,0.06571424518342385
GPC3,,-0.030603805186903192,-0.042820913324701275,-0.019253123754067205,0.020691972789650594,0.02047275529442695,0.053937894606163994,0.10285790451549155,
NMU,-0.06750265660137501,-0.054778097704843196,-0.021413031966408067,-0.016833549089924453,,-0.01282330156381757,0.0840255379228439,0.043507322050649826,
SCGB3A2,,,-0.023762486196832012,0.2043263826329484,,0.043901391008650606,-0.0019233881959930448,-0.034606778030856405,
LAMB3,0.026777008680270397,0.150564598162714,0.03625345554960406,0.14146635211499153,0.02511250048295736,0.0029519537559804213,-0.024208925477337755,0.0414329185464744,0.004906366631534007
LGALS9,0.09346205066989428,0.02197570008773756,0.024685652288884658,-0.06262488991437422,0.03373800201527929,-0.0038833595176457807,-0.00551497986395733,-0.012825370664854455,0.01916057000275864
VIM,0.001691156434717018,0.0502870095588705,0.048112491669614434,0.041465214017316995,0.03518187743379363,0.014917442608030585,0.049465211916126774,-0.020670110273333264,0.029579923180563204
PLAU,0.055733904704440784,-0.0383936899964258,-0.023154967597045717,-0.0070333944576732,0.08767029836748295,0.019017635656889673,0.01777395273042861,0.007131983622773593,0.09463558868948588
TGFB3,0.022969336935370933,0.09167078156717165,0.04860865218052576,0.03330268717473983,0.038911781613027885,0.006346882692247853,-0.011671297082029491,0.030563770206273565,0.06791038884021089
APLN,-0.0780359490303822,0.013093369255539168,0.05872762477097439,0.046359452051845954,0.010661920391531087,-0.00492348939001264,-0.008962416339899894,0.0019543150580447594,-0.01736930643728492
SHANK2,-0.049102404436204505,,0.017567836601297706,0.020940452003462097,-0.02945232487688592,-0.02198087608616901,-0.037746919397866806,0.02086549731537252,0.084127021816194
LTF,-0.05284137596391266,0.03978507043066035,0.07497123862605674,-0.025039417533142958,0.07533553211246814,0.029473032549920966,-0.072521658903593,-0.07863885442018849,-0.11421987444648682
PYY,,,0.06560766018370458,-0.030350933149826908,,,0.0046880426834272244,0.03412447421280646,
PENK,,,,,-0.034571987029375854,0.011301899453457906,-0.011344669839782178,0.05514565532477923,-0.0283042852154189
CTF1,0.03624892917232523,-0.07125923842768005,0.01738225830833837,-0.0007683940781795271,0.03936443699346214,0.008787609220869647,0.07090896141317254,-0.013577894751781358,0.05321247766663106
COL3A1,-0.07863001348774798,-0.0191851163404652,-0.04701693772247174,0.021229054684266637,0.014974924947973419,0.03465744326937329,-0.053932716063529465,0.03977615008224217,-0.0046587613479125035
S100A10,0.029116387124978396,0.05282669765529061,0.03302785200034087,0.04624946125984371,-0.036778750393676965,0.050781734337065794,0.019740239872604783,-0.025836452858714172,0.04818597302546328
FGF13,,,-0.053399444753935696,-0.0007907296856128284,0.04424996690285262,-0.0025059896681739005,-0.048902511204033335,-0.04996484373495119,0.03469332685502304
SEMA4A,0.01213810363584626,0.03464294921133945,0.05743988396260935,-0.020832367844640307,0.0006374027387163264,0.10001000259404827,0.001604218819007456,0.021779465622536798,0.014523395950855352
EFNA4,0.009815497126241772,0.06985959549390737,-0.0008519183935645538,0.016239903615073777,0.034632700517576435,-0.005443046479590585,0.060472937293533945,0.009420747342805805,0.06534793891772363
HSPA8,0.033385631635431186,-0.03703796537143157,-0.0010590069687086737,0.0026627647700940647,0.03265037762464624,0.014967310223049637,-0.05074528863495722,0.0172308840161532,0.03250624491033649
NPB,0.15865651541355147,-0.044641463158631246,0.032055289993676184,0.0010999612867541586,-0.04871503936733614,0.005376058477150838,0.0949959326789728,0.022794373574716288,-0.006883073322863992
ULBP1,-0.03791286325646554,-0.03257770436852876,-0.02560162121053638,0.006382919807312473,,0.05517968269404705,0.05659235588643725,0.06722381594638699,
SEMA3E,0.05441992073305328,0.1553429245711719,0.006185245614021488,-0.0013369397137237894,-0.0027694216097741697,-0.06147370076294917,0.016455300474593492,0.056254512484804786,0.07062198452833657
FGF3,,,0.005338418214945716,0.017088156806176515,,0.006502270898257185,,,
ADAM9,0.09224563088561104,0.06390943020177041,-0.011981838034813277,-0.02146904036930081,0.06068246310242604,-0.014096338901803323,-0.012997951048388712,0.06460987203887279,-0.02699578694390327
ASIP,0.09559326763725148,0.0015114722925712316,0.004698034821591669,-0.02144516591250323,0.03676679176919698,0.008106057477759977,0.07581337359730818,0.015670851047720504,
IBSP,0.0012966925823253686,0.06085415338493711,-0.04549417795557023,-0.03456447822998212,0.0855517667852397,0.05593107172913315,0.03496469169224382,-0.039094313520933795,
MMP12,,,,,,-0.024889784147869774,,,
FAT4,-0.024808779769016603,0.09865533822500307,0.04650484519624586,-0.020629456880676585,0.0781283124975922,-0.021367127757258426,0.02847761125538109,-0.05773344911110612,-0.05056570678957494
MDK,-0.009528140415786698,0.039815651641345914,0.065209772686001,0.003766834681218499,0.05162126846544568,0.002724420921450195,-0.0698418543659691,0.03340773309111527,0.12743350593698402
BMP5,,,-0.036724277232074345,0.0484476457408262,,0.03564362452598924,0.09935246822159198,-0.0028734815253813866,
CAMP,,,0.00035473383899540265,0.027889781349069456,,-0.025212889576891762,0.0025857943589625604,-0.020340238003296512,
HSPA1A,0.057737479214637476,-0.06407731721456643,0.04962341749180786,0.007310437235637281,0.04750273547619228,-0.0004268491720826229,0.01620166100716765,-0.013442361675288552,-0.10979640089800005
SOST,,-0.0120530516881755,,,,,,,
SEMA3F,-0.10335396819738962,-0.011705390684826417,-0.007683041066352262,-0.0281278750551585,-0.030981004043220423,-0.03237539526224198,0.03673216516200314,-0.04329390741760092,
ARF6,0.03932430384833473,-0.060145580018528905,-0.0335617936775057,0.03087164443491834,0.021616331236906376,0.01132596658317568,0.01402751939386767,-0.0068182277022258864,0.03944098451162268
IL6,0.052371025512807076,-0.0009480064053684461,0.00767260654749356,0.06147025844451433,,-0.003724545180748933,0.010763759858128117,-0.0027690039703654056,
CALM1,0.05796233668392396,-0.06411598366794233,-0.02649113800576451,0.004525952780458078,-0.0295122316174071,-0.07958076045527715,0.10634786100642975,-0.018990215816675038,0.12779185580213287
VIP,,,,,,,0.04922957469165706,-0.006307751305564948,0.08281298146888968
NMB,0.016981412024278466,0.028102474975686437,0.02310838527353376,0.036332538135115874,-0.04995541619784942,-0.04675497301107905,0.07202280987055318,0.05480902238125982,-0.038376484737391345
CCL26,-0.07474425083690081,0.047551319762548394,0.006919730553959561,0.042591122748067305,0.061796057415286154,0.009266208259428073,0.09495291983219044,-0.01104499315965071,
FBLN1,-0.02391138320567057,0.06867534600136466,0.00854001488795409,0.05882038582360323,0.02497160829386043,0.0016812812276153896,0.0007172081180130826,0.03992808391722662,0.04279116606975078
SAA1,0.09655846345547411,-0.04891634426598427,0.024797743387383348,0.021995796646391452,0.11205702832693926,0.010713634847198939,-0.03001809000212671,-0.06194490847553663,
MICB,-0.047418278252683306,-0.01900435689665126,0.03345561105666241,-0.04948310783917278,0.003301640721114649,-0.0004028027739898749,0.11832961453662881,0.002175228951632869,-0.03572630069573721
MMP13,,0.07465220309252081,,,,,0.032987313992415654,,
F13A1,0.054065505024526964,,-0.03101407126588089,0.0017337690625224527,0.03908725599319525,0.0014539921896622545,-0.06741896857004417,-0.03949950226542711,0.0868150961422867
CXCL11,-0.03645340703722976,0.028434595863569303,,,,,0.09904174898186328,0.031621021265648454,
COL5A2,-0.07902761187933997,0.016926907017237317,0.011412852264189024,0.02760955963761234,0.05748988954370543,0.06129279625882567,-0.0193328132564542,-0.0447362257402983,0.13850870090090694
EFNA5,-0.077746768165987,-0.03795890849639445,0.03131410727133226,-0.01353486458591836,0.010122861172575132,-0.024028552932294698,0.06628935252845514,-0.004440522100951859,0.050373073178019395
AREG,,,-0.0024980873710941714,0.012682110658959788,0.005336796549393553,-0.04719766603180797,0.016520323690582435,-0.006486836339126753,
EDIL3,-0.030785388214157928,-0.00984943097010448,0.006805148186055084,-0.031010930827583032,-0.029929354386178622,-0.03370499168279251,-0.013660738937492173,0.033396394697782904,-0.06290272458534049
CD86,-0.059852485345569834,0.06138412520090083,0.04344786004881443,-0.028082316454388433,0.044585405980481704,-0.020534558447789057,-0.011130263444930908,-0.06535428000828937,0.05675667066030527
AHSG,-0.03475259017206383,,,0.006577174767553113,,,,,
HRAS,0.01804697233476812,-0.059797908902021246,-0.0073534596282829375,0.0039481497111453915,-0.03243956077823058,-0.013962776206679664,0.011012482909060522,0.06544229338184428,0.011509949124558523
C1QTNF5,-0.04778206645704534,0.03158410585377715,-0.010482406130767775,0.0049280500621383845,-0.041497420533813285,0.12074222191733952,0.05256788672491816,-0.004440412789749264,
RLN1,0.023161258885286976,,-0.021260904214744625,-0.014422456223255586,0.08498189830240595,,-0.006050361395490095,,
COL4A1,-0.08852325189205794,0.013741013884148598,-0.06396589223502781,-0.015074068502397075,0.023066914411229055,0.01984821765072181,-0.05819018927102849,0.005737866499726981,0.009129488248199908
CCL3,0.06096585735440546,-0.00775258052827995,0.11427113595326156,0.023765338557537118,-0.0008425355621827575,-0.052660358216875196,0.0313804285697666,-0.041085074148880775,0.04956504836135002
BGN,-0.07707244075094434,-0.020874549709274146,-0.04116122668373037,0.0336794163987933,0.06761851126461967,0.04619346015205391,-0.026244061876442938,-0.0011102414719864329,0.03479175720478089
RETN,-0.04740751766233423,-0.035801176641158956,0.0557815103800246,-0.012233986746064258,,-0.03131444327360442,-0.015438115957778432,0.04091340048022796,
S100A9,0.03832559955946759,-0.09413982140700787,0.03207017683396155,-0.042776543249458815,0.029050900302108863,-0.009617451154282372,-0.027882211705411948,-0.06495516900413188,-0.009021496902041203
