,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL14,0.09320238293125536,-0.01939358626871331,-0.08121668134287705,0.014817006050715682,-0.04494063018864357,-0.014689286646598809,-0.006456071207669689,0.055283206887768215,0.1558729040503897,-0.017628176146660932,0.037721983513477796,-0.00392622535007941
LIF,-0.02803762675579114,0.028867315610382152,-0.0629006076825962,0.08827778442028406,-0.01971302301006073,-0.027748649999726326,-0.022906061638939136,0.06182873050291475,0.09035469560049353,-0.09517383240303447,-0.019413728562562668,0.05626506875866499
IL17B,,-0.027399688634440894,,,,-0.02923595576651941,,0.03480167557048334,0.009271787992700595,0.05570133879235377,0.07148127978979683,0.05911794583332497
MMP1,,,-0.024853275122936686,-0.011314799967647903,,,,0.007020341925624246,0.060639933191067016,0.10492235378469812,0.0007209975795499233,0.05867967526021653
MATN1,,-0.02158840101089121,0.03925260178872196,,-0.019030770595499534,0.02206880197072383,-0.011261552373679911,0.06983678325885037,0.013591983810070306,-0.03836709900403706,0.0011968004459230028,-0.02239525872634314
ADAM28,0.02635215526177315,-0.0572606306237335,0.026016655879183843,0.005697937917154448,-0.013732800129261919,0.1551839521481365,-0.007042013904233759,0.049602448319203435,0.0646590502415929,-0.013065943723790479,0.07651898459164201,0.03295824426848178
TCN2,-0.010898344671144512,-0.008283918479985223,0.15121499107812864,-0.006371810952019873,0.03455823079926997,0.01780788361559302,0.0025046928943711234,0.06313720431495452,0.04743957894164338,-0.010321640548979272,0.061814769316808606,-0.03263693607922546
THPO,,,0.005812699314333768,,-0.013299217903773182,0.041515244143559824,-0.0112615536673228,,,-0.03328168130552299,0.022473886319107624,0.02790464117058217
CUBN,0.005304634545611672,-0.007159076216135384,0.13865980656562407,-0.015039056025633714,0.021449222381247565,-0.006465694850422416,-0.032940157459515396,0.05195220857554012,0.04909591641814125,-0.00833926647924322,-0.0034344550477068596,0.005868667676780546
TIMP3,0.0203172906715053,0.009067792756009784,-0.07298341186614565,-0.0480210919048305,-0.067669915603951,0.1093353345286487,-0.006680276098486282,-0.051221700592312666,0.03922927242956569,-0.018270300138883883,0.05147202433465123,0.02647561698020246
PIGF,0.031490434521811744,0.0500957395485909,0.08225467185102267,-0.041034737608622904,0.11756902667207308,0.03560413683394154,0.017972229898766207,0.031328673365662786,-0.03120026008756607,0.007771975767895098,0.06558197507639744,0.0658890370206474
CRH,,,0.010492577425183848,-0.011497899169133222,-0.01603738812981935,-0.027221802944584386,-0.015402904830529505,-0.026753109529083954,-0.020558321572199247,0.006246886150214693,-0.01133639180049938,0.08423067483841977
BDNF,,0.03546385748515463,0.06264368071968686,0.019904099919512867,-0.0002081214883098726,-0.04554053268129584,-0.012683401813177588,0.04682760025850211,0.035357430029781256,0.0036044651849799097,0.017401719302825615,0.04703335021821909
CCL5,0.09313656308787084,-0.025943645712485402,0.10967518091526016,0.04681627868126508,-0.023426676968821475,-0.01890338929285969,0.029445558719489687,0.12106374878233708,0.11370350601934484,-0.004176446129483693,0.09068569578514213,-0.008972405753570585
GAD1,0.0024924106166743162,0.07167696411160812,0.11856535997846052,-0.051858931815532805,-0.05535857069433808,-0.04356684135095614,0.007190236498661126,-0.0403275138497198,-0.12643358038747263,0.011337304919660349,0.034614722080080325,-0.0033595102897405384
COL14A1,0.019102851036781998,-0.04026742646873963,-0.0005740039329078529,0.04670548610355057,-0.024827076931864218,-0.018321118184384484,0.011459370422617618,0.09181055855169305,0.15121569998703643,-0.05461342466367396,0.07486912047597394,0.1220839875356286
HLA-A,-0.03211589983112143,-0.07050452661221536,-0.03665743271783471,0.03910880330538165,0.006836978152417376,0.11703956464232501,-0.02651614242953067,0.21052100893510192,0.2036885173377119,0.037336820734853844,0.012459696331665967,0.0514586866672474
CD5L,-0.0028003329844280586,,0.010493421937272328,,,,,,,,,
FGF18,,,-0.03513669237837044,-0.01568785044836079,-0.022250821360628118,,,0.011951690757958808,0.10282789206602438,0.014506500908224753,-0.023562643991970625,0.0858842266961584
ADM,-0.045942981685598135,-0.0553783057580161,-0.2392528310210768,0.022965627536736682,0.18550433797817908,0.0038511976987817835,-0.02783396735400756,0.03443151180887633,0.06509297512251364,0.10315299943350496,-0.0628602898384722,0.04954241107874025
CCL15,,,0.0692662623826532,,,,,,,,0.05856469748422031,
GNAI2,-0.00800509569694368,-0.032371051863953,0.08896986372685516,-0.022074956097047307,0.04027135360862105,0.06978508615594362,0.018293531209331054,-0.0773076132755935,0.05380989819761165,-0.042880040031861036,0.010379115221014533,0.08266649045327779
HDC,,,,,,0.02877461043219354,,,,,-0.009547482501341891,0.11270512550832548
COL11A1,0.010720389920542956,,0.03994217194462879,-0.01745549417544548,0.16699130610339213,-0.032184650543693974,0.03030040429721879,0.04503604134663274,-0.01084506346649747,0.012201427681680614,0.04105141172731423,0.09661899920245634
NUCB2,-0.03212258240103012,0.03400618176317687,-0.05835938796378642,0.06920796799788377,0.0008149353375647128,0.061972442256610534,-0.005761176161079935,0.05195086760644514,0.06745364255067944,0.04326227376782579,0.020951941424279485,0.06350355956093881
FGF16,,,,,,,,,,,,-0.022067606115158924
CXCL1,,0.0896793595210632,0.056302483038205786,0.005811888175279941,,-0.010408593434484855,-0.015277654404686642,0.07699450987054622,0.1784012508008551,-0.026921727042292256,0.08894468553921223,0.002999206465786359
VCAN,-0.004604772669715241,-0.01358571565928522,0.009313515761687801,0.04173015292411014,0.1332155576773383,0.06539263420447682,0.04131200012745992,-0.0956376714071072,-0.11599204038666375,0.015287433309642254,-0.012427876175168426,0.1570378160394659
MMP7,,0.007843447276220562,0.010031468090613433,,-0.019713017476712873,-0.012921371284455592,-0.01740587850148553,0.2246533024217471,0.28067507147997156,0.02530950137145695,0.016585186233573367,0.08718648676292184
PTPN6,0.03633049160149888,0.035893388209103795,-0.05569536560816673,-0.01531201100031263,0.012209432791110843,0.06142761712636244,0.031327757709137656,0.08163745515188318,0.06397290521711113,0.0073027280813751415,0.05770116498499179,-0.02258019049076439
PTGS2,0.023070700735554565,0.010751381453472127,-0.07250117920796166,0.10234689071886537,0.1374816605343283,-0.023909200553926858,-0.02599441327756626,0.06427280356079226,0.12898135408922123,0.054874215164452934,-0.05145936768273692,0.01188168757998379
XCL1,-0.020271562547826184,,0.07928176247331345,-0.012031227952464753,,,,,,,,0.12801950553189279
CD58,0.001932918833520085,-0.032278491221597407,0.013300833591405794,0.054162719937111865,0.06774596891905724,0.09275122512104185,0.06831657728841525,0.05768324606100799,0.02128878248767064,0.009119724601933249,0.10702649629992897,0.009919920941830009
TNFSF14,0.19133949536655462,0.030407255985709963,0.0048154649405467535,0.01937301614337954,,0.04611163474992241,,0.09991102935711552,0.14026857715350408,0.023939040448782166,-0.013577958553229881,0.00044991276566431706
CNTN4,,-0.01949218829338573,0.03982034478540324,-0.028335261224287662,0.0007291097532542508,-0.0458811206726079,0.05534001267426521,-0.02431757237127711,-0.026159848204122576,-0.04275221438809618,-0.03477291949911235,-0.03127565397523021
INSL3,,,0.07327741231112665,,,,,-0.0022457533531763606,0.008355991594272813,0.019440101667199124,0.04648185303003335,
BTLA,,,,-0.012542955658823437,,,,,,,0.03496223808987599,
MFNG,0.04326543291760087,0.040528863659430564,0.16171012173947374,-0.03411746606530189,0.024872351409806263,-0.010182023443419782,0.014995416083586559,0.12222659886776341,0.06838320033369553,-0.0249590883252048,0.05256004159910411,-0.051182030359178246
ICAM1,-0.0012959800161777611,-0.06302584729888709,-0.06901320558429093,0.051527414319036846,0.05020051486821266,0.08503003706964803,-0.036922016314596615,0.10731062931232495,0.13101205438466054,0.10216650088153914,0.027498334197516287,0.04551216017328746
PROS1,0.023156351885172774,-0.016663912009774563,-0.05752621302822903,0.0022815859221317816,0.017269723974133264,0.10913777244672365,-0.01318809747987452,0.04554838981044321,0.07365540985264288,0.016391316096020583,0.03285327503154638,0.046241417790335616
CLCF1,-0.00547969488838262,-0.01517004810138989,-0.01706644354518032,0.08350256817592938,-0.01832521829469824,0.07253517416668291,-0.011131482266856304,0.07989961568653381,0.13321744449079165,0.01924648141732286,0.023443230248314607,0.1241769029970575
PSAP,0.002227806723837376,0.055676802610107365,-0.08551204967768605,-0.053248423739097314,-0.10549951502420599,-0.04752026488142068,-0.019450699868683287,0.1946890851019712,0.16580813827960472,0.03740145531077022,0.09909543572940853,0.011919796716204578
EFEMP1,0.014720335706518388,0.009254221925539867,-0.116445580554901,-0.0014265404957718478,0.030256187000011116,0.010703129595731867,-0.03531277522790683,0.07383461057378754,0.0936880872793881,-0.01795353874503435,-0.02331755737047182,0.11449637048580748
C1QTNF1,-0.0008066797105800039,-0.07857658508496877,-0.06818767138167944,0.025293077044960775,0.006501307058907097,0.046049939011213,-0.019979504581813485,0.19699213843672067,0.17107506844681983,0.0930046337152715,-0.02734574319688389,0.1145963457559922
ALB,-0.015339549624746086,0.008156704051631198,0.023756838202441198,-0.005345904369704638,0.020400531787140214,-0.02167397462331707,-0.02436435179979932,0.03366785315533666,0.11078051706065416,-0.002912106386657412,-0.018398085977576827,-0.015725487788417092
CCL13,,,,,,,,-0.03257149850459148,,-0.0012264634512287704,,
EFNA3,-0.015639490259655775,-0.008085427259760577,-0.04583825451358643,-0.04782515399647997,-0.020632525192550422,-0.04097477081691426,0.001411151524724859,0.050796530357393115,0.053692065154251206,-0.022006872285311157,0.10315773586857117,0.056129081882895795
DRAXIN,0.02783283816322862,0.001221334548206758,0.04649045339838836,-0.002246817709581284,0.16001647133741712,0.0473444386345953,-0.016667354934178442,0.14308750180931692,0.10910871284634202,0.0739726553391518,0.09871144506546178,0.10080259254540747
RAET1L,,,-0.03152665447000986,,,,,,-0.03774332710472893,0.017625879827237425,,
NPTX2,0.051990333306186326,0.020317635356806064,0.12145876242529204,0.02399039238135841,-0.09072771972213274,-0.05127886993541529,0.02058641529284387,0.10155704627352088,0.18454526931640128,0.004611285852348821,0.11599258222266197,0.03416725845105215
FGF11,-0.037288420493958106,-0.035532767725028225,-0.0838510942572692,-0.03409440103396868,0.13523659737865046,0.10493914487909978,0.0022174584741838947,0.01793062074501214,0.0036179145650984687,0.03761247881260233,-0.0034878960875117863,0.05265672249576392
CD59,0.047890757202147013,0.0064382429620227066,0.027162800484994365,0.011293908261238533,-0.09009978409179052,-0.034458332748151486,0.0014798886624705328,0.12100946054687511,0.11202182791289333,-0.05050466494607067,0.06746938592874768,0.02999215525509829
COL9A2,0.020372553162533336,-0.02416666249700486,0.10404882080699233,-0.04913214762023906,0.028970045973850233,0.0480538109311298,0.037391626347476996,-0.012785652936177522,-0.0933697843445836,-0.0914937764707909,0.09491896798419744,0.03449182195124226
DLL3,-0.012199033151013682,0.07025117857831209,0.23821350335360275,-0.017351862928896164,0.01902554013567867,0.07997196535476997,0.011962439612337939,-0.14040782668700513,-0.10866165677769102,-0.0630583126883243,-0.04379634304225218,0.08298349896620659
FGF5,,,,,,-0.017258863979905913,,,,,0.040311708415731104,-0.03785467626019585
LIN7C,0.010741488476967157,-0.1048261217886463,-0.006879342406615437,0.054445041751921004,0.030656478337898408,0.05259199702430775,0.00771818304064381,-0.07036122806761869,-0.03362827223667028,0.06810777982736489,0.03734557723887567,0.031228930823879675
GDF7,0.000725922931331657,-0.02158841570251211,0.0732509948141454,,0.0003952349899053624,-0.03087328727886485,,,-0.0323554181680983,-0.00843175403780378,-0.03991406327690456,0.024603732367807517
PSPN,-0.0036352256025119776,-0.0005549619643743273,-0.0013363791962906887,0.08477151674602029,0.060185386527508024,0.0022797672887455264,0.0116454550757823,0.058408798739628835,0.04060234890095465,-0.019214137663747386,0.013963403157400477,0.007173533790782165
ANGPT1,-0.037175960409119434,0.024602416352445554,0.008888829283786898,0.04078614232229258,0.03549073600315101,-0.006893295725828065,-0.017847511213725006,0.049616252371838566,0.010853917619683458,-0.030706989995918237,0.06342499956927435,0.00731922302658623
PNOC,-0.013191715129118688,0.1354651343229493,0.038347959320932185,-0.03558709468076954,0.007072891088898667,-0.04808540023651485,0.03875193476679594,,0.07308102564516114,-0.0375154479578918,0.043278481552914624,0.00561442387210511
L1CAM,-0.017151191023459557,0.017996709770019086,0.030455570136490022,0.027485481434728638,0.06260415844391237,-0.0710350259143165,0.017846168897889675,0.0475262375681819,-0.002361860945208049,0.04913593321135848,-0.03514755404700437,-0.006775398998255231
APOA1,-0.04422448185731975,-0.02033430858077358,0.03791068438357748,0.030716240617175573,0.07183207310498098,0.05241567802338625,-0.014571885562137524,0.03880565998365085,-0.045231140370737596,0.039559001533781134,-0.039775535267527376,-0.041189112271986114
PSEN1,-0.001129862820385178,0.04917624525988112,0.03188308561951537,-0.025094252529351692,0.01447173788423484,0.027970812333755184,0.031875418307762055,0.08447090594159869,0.08029892685033217,-0.0007304802870503861,-0.04226989762923668,0.06716590901168795
CALM2,-0.05494959279167097,0.04591961870652806,0.12017360573362354,0.008465270037121945,-0.07728571906658041,-0.08417858790712987,0.01757999291203312,-0.005007082368567745,0.007843707133271144,-0.02531807723198089,-0.027696110338574123,-0.028707812827152134
CLEC2B,0.008325810675860024,-0.007994894070976546,-0.06955473471817276,-0.021156448712054073,0.011469171816421132,0.017021725039592456,-0.02295743333486308,0.06515737590679795,0.15360016809737465,-0.025246223874559815,0.042530776523014305,0.03222657678522439
NTNG1,-0.032805655221601435,0.08135686136392342,0.05180937005492986,0.04378318145460323,-0.005968832913229381,0.04912394365802642,-0.03406262297451886,0.022914237442614043,-0.03223266322308614,0.03234084862196135,0.013387578816867715,0.09298521420153284
LRIG1,0.04296668104664532,-0.002755041969537021,0.04185997648601102,-0.009261011732036552,-0.033111534809255154,0.06800606735548084,0.07796384304419088,-0.0983940620521073,-0.04735023406534322,-0.017187883853223753,-0.003236829463709923,0.0355077925983237
CPAMD8,0.08532261921734925,,0.04587587244333168,-0.015275605448219149,0.05036858350840475,-0.01561296510868877,-0.020799938132596594,,-0.0028936916962200637,,0.11088478138604058,-0.0037640435942527676
GHRL,0.003536585734950175,,0.09814960866727097,-0.0258703617203477,0.01605620877359928,0.02745881473357681,-0.014372791236037909,,,0.046576815507083764,-0.04024852741080568,-0.021398276323970067
NPY,-0.027104852781248162,0.0344994731717782,0.09052959523835677,-0.041978334653765485,-0.041339552824205414,-0.0958875636728132,0.02187001271088602,0.19563778298812276,0.24138403403047023,-0.006583240541734467,-0.010445204345391063,0.0001681214381947394
MMP2,-0.005780639162655826,0.055705661865523885,0.24060898655981922,0.043917562578093414,0.09901756808213984,0.07749717299695646,0.04668171691304241,0.1416353386670901,0.017689977123489877,-0.011879072919896677,0.12148440248074663,0.049736085251225505
PPY,,,0.006004215232591001,,,,,0.19594363518519664,0.049077442364389524,-0.027826655238921028,0.019165971722620846,0.00546941429070342
ALKAL2,-0.00963930362891708,-0.00801941635349393,0.05098355611748236,,0.01033096133039134,-0.01770250562436492,0.0013787868691320462,0.05989973010674403,0.013262258125022738,0.014883492574553644,0.06826837367710929,0.028246307613178843
CSF1,-0.09733616600124997,-0.026799099166086797,-0.01133769311810415,-0.02263223484512832,0.05189855155234674,0.05670171089509921,0.018746770320034793,0.11923665936517328,0.14916479255893686,-0.00903590667400392,0.02543849175144599,0.08782770818433751
SEMA4C,0.011327271593981008,-0.04452123039793497,0.09868651513418682,-0.04828738135872823,0.043594139485021166,0.026906481117584678,0.04818214698407034,0.0380868926037869,-0.0312685131072331,-0.03337599911213667,0.033597459036000414,0.07494205103253
BMP8A,,,,,,,,,,,0.08944574961992251,
ICAM2,0.027311813681278673,0.0679153300435097,0.10490562819385967,-0.024701226228649894,-0.024254747508957338,0.05941521940484214,0.01339803904915956,0.05144984091962972,0.05372802511375974,0.02010986684883716,0.06284344848148982,-0.026390643197345593
SYTL3,0.03289264432566921,0.01492035214183331,-0.05583663356989768,0.030223039196092136,0.03177911478729374,0.06827550564385791,-0.03516125121345641,0.023638748356717424,0.03792056202795671,-0.018918877093341266,-0.024625639686910714,0.04570839414435536
IL1A,-0.021468688089326175,0.020565526453134784,-0.026160827122117054,0.028722357297326747,0.029110235182694306,0.01615394925384673,-0.0055359375793227646,0.013244496192360353,0.06762611719474375,0.06157198413097201,-0.02030412396880288,0.016020768300436444
HLA-G,,-0.03414375322216855,-0.08645246854785274,,-0.01454824641760163,,,0.05503297159091595,0.007719292472109792,0.07747054357146946,,
PGF,-0.013097748705688266,0.030492363616973092,0.13338777123292503,-0.022676178075769944,0.01999425468120738,-0.015641474443288894,-0.03676596686540541,0.045793377801709285,0.02434097200978091,0.010279414828636473,0.059564375070733803,0.015000798727767573
LGALS8,-0.04680296773432106,-0.07611800344209868,-0.01948018352270384,0.021047697890065095,0.014720412413522148,0.03448119196757769,0.021439950279862955,0.06722632105609609,-0.014181971094889709,-0.03153533469013314,0.058505921566092196,0.031794076347109915
DKK3,-0.03701341182453096,0.026680223223395895,0.10816420897387886,0.012537635149672866,-0.12408192402105783,-0.06970119343922389,0.019555539447596745,-0.005982910431073093,0.002516824787736707,-0.02872488026146784,0.0932841113800632,-0.05197571156557963
COL16A1,0.04895483879624719,0.017977127985509923,0.12804034445429668,-0.04864422003888929,0.05382050532448288,0.0050630012193805885,0.0645996054894035,0.08947775769075644,-0.0027199563803802017,-0.006312516277556117,0.09363674765872607,0.02849578865086471
TPH1,0.15030620639471734,0.1327848547328784,-0.013889310586053236,-0.014994986975567169,-0.015415895840922804,-0.01855987647547227,-0.013552786833865332,0.040030625619481126,-0.019517408886409567,0.03419129330160002,0.04832491091026963,0.046162849003059316
TNC,0.018213496203204137,-0.017211832656453284,-0.056934638106502976,0.049142182111398,0.08707099781372386,0.1030246840266101,-0.012322173529321826,0.17664794242355855,0.22944695185114136,0.06547618134941503,-0.030332687180789093,0.07127270238569111
TNFSF9,0.032774608000983654,0.04621710805320457,0.054818469148439734,-0.0026139640458275747,0.011366333155985805,-0.04189715356284316,0.006813218757540077,-0.02344109099513897,0.061515492824844115,-0.016278116227052258,0.036489144142481944,0.05091281113656035
C4A,,,,,,,0.10128293596789291,0.07836470313098884,,0.003775190606872599,-0.03382087810699942,
CNTN2,0.02704855046928084,0.015186214322810395,0.033511246014197735,0.015796302982981947,0.0714431941915347,-0.0016131942407657186,0.012414527338717321,-0.07109279922630593,-0.10093744943637822,-0.03795641194295871,0.05138297450325103,-0.05068819632821958
F7,,,0.002530380630459254,,-0.013388749528181334,-0.015612956033911171,,-0.008432473619491098,,-0.03164416628948708,,-0.03000472668047667
LUM,0.060003312380094063,0.05847320497183544,0.11397583295901195,0.04003689967998921,0.09853604731667168,0.027426154353202146,-0.0016976528381859473,0.13803946189827945,0.10940994568662403,0.0294114783014145,0.0823944491592694,0.04873994001391559
IZUMO1,-0.01765429050601147,,,,,,,,,,,
BTC,,,-0.020593300557732973,0.04965311515777895,,,,-0.0032870581867001426,0.02222484988297285,0.02069087325034007,0.01597071405650076,-0.03290502124724266
APOC1,0.06125847360893699,0.029010338863808625,0.0545502528299912,-0.02057571767127988,0.02978117151728746,0.08316760501371755,0.038637799411714316,-0.04418070653321113,-0.0675374154671917,0.012111296474046419,0.05732788961145193,-0.03017216542529208
PKM,0.03126329785236322,-0.050661410450404495,-0.1938409701231228,-0.005737107494659785,0.048206117862356734,0.03368829018283717,-0.007106195942442201,0.0910493059315144,0.12217842935691656,0.04158610941087029,-0.022014831425073756,0.042321906653508407
TNF,,0.06541926041748419,0.08370314674459473,0.05914673555499876,0.012849132092502104,-0.022913950294862942,-0.004330493999854596,0.023349083078806433,0.10133067595662168,,-0.02731401105792299,-0.02335242997547941
GNAS,-0.06337768414444674,0.04307256261179218,0.05602145701639593,-0.042588309261044524,-0.0882596277664841,-0.05119680902080235,-0.015190042908957107,-0.03424592556718037,-0.0050441087491370495,0.018635832409593125,0.05485634427623006,-0.041197705662881064
BMP8B,0.07793228084607509,-0.010323682502832672,0.06058422248861459,-0.03615203287342372,0.10595288577626354,0.06921368789339463,0.030817297312812974,0.12725967004371036,0.061840467840107785,0.02323608061974606,0.08640224351943462,0.011039581866431707
LIPH,,-0.029536817250189595,-0.04852499180406668,,,,,0.09671574078024132,-0.042080574092835166,0.06258243958948134,0.05947133033106485,-0.023789244958464476
CCL28,,-0.021588396752455982,-0.018655933490055808,,0.09976717025857572,,0.020149493748417343,,,,-0.019501674426283644,0.04929618301120456
PTPN11,-0.02760476039973527,-0.001468204324037644,-0.01740552312881788,0.042027238357589834,0.032309087280324084,-0.0195122645621369,-0.05033963957312539,-0.06653993744151039,-0.0030728518737868815,0.05659740415553537,-0.011222683828577405,-0.08260656840521134
ADAM12,-0.014267873265446356,-0.017064851034152662,0.04487175871905699,-0.013446480896394773,0.006930749569848151,0.0016016539655981444,0.0012521326173685397,0.12071033278292306,0.13132423700669407,0.07294496396923861,0.053762859647725925,0.04351132804380945
EPO,,0.07034930134669282,0.012466463735768046,0.07419387381300852,,,-0.01355278882413798,-0.035373492220153624,-0.003277146931502842,-0.006078037270614168,0.11673137252298683,
EDN3,-0.025947196638406004,-0.029794466567361923,0.0375706965597176,-0.016483910829957142,-0.019203418449733074,0.07085314976176715,-0.013692633435191573,0.021251464826078398,0.01193045988636729,0.004839823237602091,0.1028155526656393,0.019095633682331033
CCL22,,,,,,,,0.03954193032452377,-0.01813886149688281,-0.026564984704082906,0.045603868831725194,
CCL2,0.05422187304467061,-0.01242132668394071,0.018486264873545915,0.048907842218710196,-0.045173635272777034,0.028112087874541784,0.0052886218197259844,0.15556210883487875,0.2511668274778468,0.0022882137192237837,-0.01726319276899482,0.04213661301956814
DSCAM,-0.026346533047642905,0.07655749342281666,0.042283458121503074,0.06774589229015358,0.1370505200521333,0.012469491633213628,0.03940455628200487,-0.017125054185420454,-0.09389257854403088,-0.06234322469979029,-0.02626919882415305,0.09625170180761411
GPHA2,,,0.05319644668361974,,,,,,,,,
ANG,0.05669113547605212,-0.07620527218432362,-0.12274803147085019,0.01324565412091293,-0.031349170408879204,0.06385581765483817,-0.0479674726693409,0.10537293687844186,0.08455128187045051,0.03299372018563029,0.03474729018793836,0.04879648771054356
FBLN2,0.014382654979125888,0.07116612698089768,0.0043569837940527776,0.015271702806441596,0.016633208264390794,0.018525357792703694,-0.03995392482423809,0.1212510451971776,0.030014947984147188,0.01979396754451374,0.09997878771685553,0.0625079363318366
VTN,,0.07785502541725593,-0.006070176008804834,-0.016222528576921056,0.03304005257424984,-0.011062585891954111,-0.011261551547186081,0.10684677012323493,-0.03073169029171862,0.04061131624306109,0.10762896902166895,-0.037854689401177234
VEGFA,0.0736825229677952,-0.061054174563684865,-0.28086493170856064,0.025950599740532262,0.15306881187597632,0.060909162825039685,-0.03614130233968005,0.0018456711928765037,0.05323630901470332,0.05344257225974296,-0.0911495998176109,0.07395629599349315
F10,,,,-0.015135893685641543,0.0017010860560630935,-0.02538699946683652,,,0.0024980836867951155,-0.02211881287129991,-0.0019604593502150127,-0.030744658503464615
SERPINA1,0.07644406547674773,-0.02041980867910515,0.01783507648940766,0.02410870541220574,0.007584699953830577,0.05686663932061955,-0.02167023539755672,0.11257998600464754,0.21819171471981738,0.021665095090099472,0.05059057750241393,0.03578043102902216
VWF,-0.04848032904166124,0.010367670670716428,0.18298748788831587,0.015929092835894117,-0.0022450306047063196,0.09136152340669361,-0.01040462030212003,0.06130924850786792,0.11306042987192887,-0.023637313865604116,0.0346343189366913,-0.07939092276160906
GDNF,,,0.01996630963260958,,0.10395364437914258,,-0.013552787768690254,-0.00019774513774169553,0.016391874462023545,-0.032894034205538485,,
VASP,-0.051496931920877106,-0.08215813885324458,0.05316048747037709,0.010604364863563386,0.04259728989562776,0.01645757228313604,-0.011365094371002327,0.09223441440971793,0.052208487902282524,-0.013945197934622093,0.044242197560479354,-0.018161716622898727
ADAM15,-0.030637842131999597,0.04614086033497053,0.05634624036120694,0.01622822258654044,0.056493193786125086,0.045733758084678444,0.07017721927832644,0.06677254315310982,0.03294586152464563,-0.00426883611091091,0.0491714211356008,0.017214756144511033
WNT2,,0.06748537373186587,0.011839524135675579,-0.013035649067159847,0.0036538962330816497,-0.040076072951104026,0.013932779184481655,-0.03421180992087628,0.03444902696897658,-0.03635189234866101,-0.014866692727119806,0.06138603752695119
CALCB,,-0.026273706491743844,,-0.019595141466711475,-0.015625654485316744,-0.01725886379234822,,-0.004106026665452909,0.021602805735068873,0.09668001656708879,,0.03442160141406056
OLFM2,0.07301852665796935,0.01318075249951753,0.08778074355407157,-0.0016937458907328009,-0.04752867974255991,0.0028946223300588213,-0.024329665777731626,-0.11496916957609996,-0.10996783851091445,-0.03229105911959724,0.018679939610514486,0.0347192044597865
MFAP2,-0.021985383185527348,-0.03368416276692171,0.1092968469645323,0.08500504948835134,0.08532881424856323,0.0780619120581472,-0.03172267640070565,0.11105487202179339,0.06083992324210551,0.0018248983769615942,0.10039537302483093,0.04117616775260865
HLA-C,-0.0688419027328641,-0.07730110099329769,0.033655103897303175,0.011903508410892386,0.050515743436625585,0.07775320729561476,-0.021493247882421827,0.18830322121761028,0.20253987440024776,0.06101460334971578,0.06606927985990055,0.07722932917869378
THBS1,0.04255420982999898,0.00920258996420034,-0.04743248315263731,0.06337836843171984,0.028221851085429496,0.034324471608563986,-0.03040114970615785,0.03738182882433342,0.04825337992838385,-0.019024964986398454,0.010112219117193037,0.10126657078201612
HSPA4,0.0020378614055768535,-0.05990479462290606,0.0441134307958876,0.05601356747178342,0.017434452273713156,0.007528249023905465,-0.018367092632047735,-0.020892154820589842,0.007473535139824386,-0.008185727051070504,-0.04067109857259829,0.017097531385586055
LMAN1,0.03239123502971162,-0.008959345902224098,-0.11331462921815948,0.043736668717746216,0.05995729036423355,0.11612823453818844,0.0005049880697199248,0.054417141291293575,0.0884377224292777,0.06641358695600429,-0.01234964596147154,0.10353713349463756
LYPD3,,,-0.024268641309069736,-0.01622252997273353,-0.0193746564632475,0.03236948665675259,,0.012044665155159603,0.01002805560663714,0.03282145830649956,0.006489712135208264,-0.03401112145904351
APOE,-0.06498901938373106,0.061890613925518964,0.0632486981490161,-0.05586231921453436,-0.0593063142131332,0.07013233863545276,-0.005069419713079185,-0.06283294470470138,-0.08185974853420555,-0.05100370909765621,0.036962704040963065,-0.026638094748577576
SOSTDC1,-0.018475889195728564,0.09714702654266252,0.12765315543206013,-0.020252637903759634,-0.029354819842537048,-0.007060205794231998,-0.004381565643651881,-0.0021549497639474784,-0.044506812163528295,0.040617363273199994,0.0485807647155141,-0.002601662444950166
ANXA1,0.042233234531267434,-0.09593619064995824,-0.14108901751151887,0.012565602133806931,-0.031535548356032006,0.07178804435271911,-0.023856664831654155,-0.03953688206014847,0.05507551774881562,0.0609357181104867,0.007086121876246212,-0.026241959421866135
WNT2B,0.003095985335518366,-0.02309173893534555,-0.0017251875774112271,0.08547671009902269,0.006414889015475823,-0.02134903242369592,-0.0065015071434808185,0.10647690327869044,0.06345821436753406,0.029516475404566186,0.09886079268337566,0.04352980127262523
AMH,,-0.0041597933467167605,0.034742328203427555,0.052541991396142,0.012094456376911972,0.044838710009381215,-0.011308496105154641,0.003961534872224779,-0.050070294336955735,-0.017497359886155684,0.00028544690482528454,-0.031844315606246024
GDF10,,0.02345368607223544,-0.0307674710835433,-0.022322922036786905,0.12839140243056435,-0.027809987309746535,-0.012591737672677667,0.02845088306187988,0.009671060225798563,0.021744416589078882,-0.006490055804403136,0.002534118774295166
EFNB3,0.011002808164240867,0.007895997921908503,0.10061326459379018,0.011192206581689531,-0.0570644387408306,-0.02997032254670307,0.04671556546568672,0.026451629412966426,-0.00852364853435034,-0.041852911714748475,0.001514186788626666,0.01119185579767729
