,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
GAD1,-6.73928194416935e-05,-0.10685086934231713,0.027753889706500137,0.03098136747235524,0.02160797161898067,-0.01325833178926224,0.09417998808769386,-0.08848739504590915,-0.058736581499729865,0.04882199440934354,-0.129183156092288,-0.017210627464057732,-0.051220622557950665,0.09781124194136831,0.15342496566040065,0.021575608345710807,0.005275030271988151,0.10200515392076762,-0.031799573045545065,0.013238146275307007,0.1149356428884956
COL14A1,-0.013046110793959535,0.03346845721353386,-0.001848546550890879,-0.024605439284375828,-0.04327219123226778,-0.047684604784396054,-0.023752902816458064,0.02762054228243042,-0.013591222123928326,-0.012752672543984826,0.0707771393981026,-0.07077190154250701,0.06768184108556294,-0.046947985874546086,0.017780590392223797,-0.037218781468030454,0.03420556797248988,-0.07506489822205165,0.01398007658278662,-0.07260605775787657,
HLA-A,0.008494360994549477,0.07370736255401,-0.026671618281927646,-0.000382355146080748,-0.018937293861002506,-0.016055930769035356,-0.0898460924720249,0.17169350499182293,0.043431573774759244,0.06515050079650986,0.18015473551443414,-0.04697430007519394,0.09460140998491859,-0.05056027876757067,0.11360537714652129,0.03546609549935895,0.04787223856911816,-0.1092637560867726,-0.11716228601852899,-0.038441884259414597,0.06127703916336628
CD5L,0.01188695690360152,,-0.030854609206476407,0.03564267273222287,,,,,,,-0.0025544765009037967,,,,,0.0734309710724776,,,,,
FGF18,,,-0.027917844545647188,,-0.0205161442471625,-0.015602811125465773,-0.021288112121126912,,0.026846373347290824,,,0.003924747681916714,,,,,0.01706453764263618,-0.005979050838763051,,0.0016359461767152667,
ADM,-0.023922000949561727,0.007858884967750779,0.006462649018665958,0.07041679275897111,0.012683039000977758,0.08998488259307645,0.05575475755160146,0.07188301500147547,0.010335967899613961,-0.03687511082129954,0.04187416990941743,-0.02492997260152486,0.06630332243523063,0.027227089380486652,0.052316770071529343,-0.0027859452084576884,0.07144495169313339,-0.14983270869083212,-0.014193474801429545,0.0704114440388751,0.07923947074636532
CCL15,,,0.025675426720364172,,,,,,,-0.008481395856420108,,,,-0.025635767022149307,,,,,,,
GNAI2,0.04514170514782378,0.002432067523630053,0.03597724249855254,0.017787206317236914,0.0025419138803038236,0.009078652206356137,-0.04732047942087761,0.16262959731457582,-0.0068392860698483745,0.06360610155883314,0.1361667821278147,0.03467520184253083,0.05884543514684932,-0.007937629570078347,0.0321292952035525,-0.0037620933185892893,-0.049464904077822405,-0.018865750472543037,-0.02355771040588645,-0.015723673137616467,0.05900100791940394
HDC,,,,,,,,0.043219880864126675,,-0.022805842000841646,,,,,-0.03879361769053555,,,,,,
COL11A1,-0.0026649822542972722,,0.0963924502188605,0.02461671739090927,-0.12416717631872412,-0.009550595724892037,-0.06283628279302364,0.03607779065042118,-0.02390168414736266,0.040548303543594545,-0.02844893670412924,-0.09336871735373248,0.022242533462322446,-0.026124093076423768,,0.03006985593174405,0.0756492801149689,0.050799218351194636,-0.04383792306383011,-0.0043738697159745816,
NUCB2,0.025910472665262585,-0.00733394208386527,0.07487651256835955,-0.011942114624724498,0.035450585333589676,-0.029851541819000325,0.02318787637166044,0.018389654516867856,-0.022059946400233014,-0.05643516310941715,0.010432148752659172,-0.022673499440651286,-0.0033068110065736815,0.009084024947405815,-0.04985424480068186,0.07446775780034721,0.03543530850304677,-0.1051889009780428,-0.01475566514857985,0.029913877405783867,0.027729288699401153
CXCL1,,0.020638324757286074,0.0010858472635899808,-0.021152581164314444,0.0834754983890077,0.08926061169911276,,0.0962406370480707,-0.017619420519202872,0.051204681360845175,0.01540895802171106,0.0665438373266866,0.017655035424290477,-0.02745518210053318,-0.027771733925830686,,0.050333453964275854,-0.03340016236367357,-0.029025462872758027,-0.0034378648320325528,0.10170026543192792
VCAN,-0.03207289925590173,0.012686964064676506,-0.01642475360655446,-0.01571539701662326,-0.018851475208279917,-0.05353607954572215,-0.04580460914138314,0.10258627239373497,0.007080133920594432,-0.01450240123370779,0.02003903552607662,-0.010181188647045947,0.07205420012763837,-0.15657170100339018,-0.030008744530284886,-0.013143577976739013,-0.02833662802440667,0.053400646663324,-0.06835265731646516,0.04668764893634541,0.09098267059855268
MMP7,,-0.05283535387990633,0.028426452975760953,,,-0.03101944986504942,-0.018860109453422515,-0.023060985271972506,-0.00726938455133117,-0.032932574860118885,-0.022141835704593358,0.0394476816607988,0.05641875202198546,0.01689824992280805,,,0.03171062411087199,-0.01961574670629591,,-0.0070286551113982465,
PTPN6,0.01752440112855906,-0.013680247612556483,0.0018737729255221879,0.017667428607302766,0.07218245169807844,0.007639872660578325,-0.03747208048061871,0.05681817158402504,-0.004754312312701905,0.007119073241813398,0.004585070878009238,-0.0007495642353895404,0.06501945180353175,0.03117456999186624,0.01802373347208864,0.02814068002083896,0.00611591687463769,0.06446336396975089,-0.04439528105813556,-0.024790347713281844,0.0558938750211758
PTGS2,-0.04568033153973624,0.0053898221732420915,0.004515434644070671,-0.01887756910559717,0.019794030898470944,-0.012910361245778195,0.031222599655559635,-0.09810415832468655,0.019762829900492995,-0.036357669241041495,0.05281703677630746,0.020175441947109348,-0.01650182601330899,-0.03559997972218102,-0.05228050484431625,0.05585348475621896,-0.0006859130373660469,-0.08233153067161117,-0.060143684580938356,0.020255699301052744,-0.07468929035488206
XCL1,0.014138755336546814,,-0.02321810815210939,,,0.00020750777578244314,,,-0.025680162358619946,,-0.007988296283573487,0.01791696353058871,,,,,,,,,
CD58,0.05815040030771797,-0.014746257513401799,-0.023495062442725072,0.02561001918707862,-0.017607669736394927,0.028817054853882123,0.04913781273656905,0.09448322945023595,0.00821303795608196,0.014349747388436803,-0.0098666531195292,0.014425776864198587,0.07731304982961387,0.04117380099210756,0.010001607130149626,-0.00464953088436876,0.07365218849789981,0.06793213119813432,-0.04462369398739014,0.025236193268050485,0.1314317589309367
TNFSF14,0.08944198032470282,-0.0643615469274079,-0.03406820213654708,-0.022061444799653725,-0.03304866576037474,-0.03296061896912205,,0.06856986417987465,-0.055119464926604085,-0.01665117344445939,0.07401551949684877,,,-0.0326736778082372,,0.03571749139025397,0.004940398064212157,-0.03729926508025037,0.051836988366690706,0.012430789344389738,-0.0525499300457786
CNTN4,,-0.050248835704541896,-0.025386894006478488,-0.017269628612710596,0.10991513262760384,-0.020437405339044062,0.014025198043307954,-0.08188479572330333,0.0050952945233493025,-0.01937545717065932,-0.09257568496761846,,-0.04286272575362676,0.0641429758175249,,-0.04593753789785166,-0.02447637835727205,0.012627702487837615,0.07512846259195301,-0.028331376599148892,-0.0577903835388857
NTF4,,,,,,-0.021474423944784105,,,,,,,,,,,,,,,
INSL3,,,-0.00759112157545227,,,0.07906032652241328,,,0.02237046289627545,,,,,,,,-0.030651298753902958,0.07654270188827737,,-0.021918288393691438,
BTLA,,,,,,-0.01288667086174022,,,,-0.0078029271968879,,,,,,-0.003451109096451615,,,,,
MFNG,0.0618623338724405,-0.027235345478020173,0.00014961720906099597,0.0033051603955358733,-0.05058741908282551,0.01201825651717012,-0.03679460055745959,0.023520466640319298,0.031960823783942945,0.005310820504355709,0.049661131401376825,0.02080782108700106,0.025644059250794844,0.023162208760068664,0.03916033080434577,0.055571927193113727,-0.021941506346004117,0.11818245771243278,0.04458759747517947,-0.04384149646822317,-0.009386585697350243
ICAM1,0.01688488884279813,-0.0055770774487246535,-0.02966154861223512,-0.02634151929154616,0.0147585450940287,0.00941764516441958,-0.03302013074502509,0.08704571473227483,0.0089812951764627,-0.0030750732814856375,0.06930316294196355,-0.03615039744926905,0.004284974031819767,0.014444141475965048,0.04030306070778012,0.021754551955612524,0.086274700996737,-0.024669633124255318,0.009629021081997523,0.003430011283016812,0.07924155334418619
PROS1,-0.024957344162676188,0.02148374616144839,0.040693610888503,0.017600889721274094,-0.019203104151249775,0.006771664697790779,-0.04292216428158321,0.15928383828094528,0.04517552001932708,-0.005552230814345524,0.04025370431240167,0.03582158970115692,0.050265548776005996,0.0390232780669246,0.0034344848330486767,-0.025679230730162348,0.018679632296941032,0.0036342985289030375,-0.07938754503374906,-0.04620829677916812,0.09439996177988542
CLCF1,-0.03971768711220877,0.060089869029270444,-0.017729936006619686,0.00114863228518478,0.07786481389528209,-0.020096942861487724,-0.017532355115301226,0.024904083961906295,0.04426366876877886,0.010309980839636232,0.07007058887189478,-0.014114940584346725,0.031027184130108864,0.11172334287877397,-0.05766253277558164,0.014929191101112248,0.06921132383633395,0.0588062454801806,-0.005570559266117557,-0.05289484737347477,0.00539188661861731
PSAP,0.042243351985141946,-0.02726975493553065,0.01774342067680652,-0.05595115241832176,-0.05273258444179787,0.004561397808821776,0.021376272871364663,-0.10444317679011811,-0.005548061161118637,-0.027477121711480024,0.08306394449958841,0.01728180079044892,-0.09644753836724568,-0.09388155447607209,0.0964333637489436,-0.062445722863542066,0.12229782719911013,-0.025294936586822022,-0.12168043444778566,-0.07344602857367587,0.05941658469594542
EFEMP1,0.050258018326375754,-0.02844404623253449,0.041934266256866984,0.016481504672521435,0.03317296566782118,0.017528118101998853,-0.03459425413794995,0.1084940723281366,0.020850833208766142,-0.03590639167114291,0.10558293412880747,-0.0005563044458154993,0.07909763162718537,0.019546521057865442,0.03729143469959687,0.0015936105491269072,0.0342915248209229,0.06964921621471006,-0.07578775957518727,0.050237984046693114,0.056132565704823494
C1QTNF1,-0.025387752200749767,-0.034472520183684394,-0.017372783087594813,0.03811176801771787,-0.022805942595304978,0.018539266374326232,-0.03889738910888223,0.10631888575128699,0.007184885805300949,0.018610860279140364,0.005597813143416232,0.03518025749355994,0.06407179174237289,0.03492946213318581,-0.016449070641617547,0.07322091108387067,0.07566257587914686,-0.04450576175651062,-0.024240569078890325,0.018363485211235698,0.08862780017872177
ALB,-0.02442136187828577,-0.014482858363173003,0.022362812725667775,-0.017940428480252523,,-0.027700558141540356,0.06517854743434943,0.015715024143514698,-0.0054008107049022805,-0.018912216183197852,-0.03472168724719829,-0.024502960455607337,0.06169821934143324,-0.03474369710453246,-0.04352263722652878,0.015534275986554592,0.042681956801921245,0.01709420600171407,0.012938665038062718,0.007862355274645223,0.08120587919336117
CCL13,,,,,,,,,,,,-0.011961111433828732,,,,,0.08844809915696121,,,-0.008925634889848278,
EFNA3,-0.01195589520813611,0.013240234235878189,0.016966960282201505,0.011925166415701304,-0.07913750756083769,0.002939293176183935,0.06286739361459041,-0.12877947642281679,-0.012739370216422503,-0.02936627582346921,-0.06318305916595521,0.0033949741129436005,0.026224450149481864,-0.02391645764591029,-0.009064425801964348,-0.016990781558904614,0.03909801667039321,-0.017349990553045886,0.03749169393554824,0.025495873414360496,-0.08922763255535147
DRAXIN,-0.0586022613582026,0.06534007614936686,-0.041637262403998725,0.06313728587092154,0.09450005244146127,-0.01059240637636102,-0.021206334364089655,0.07336473078638993,0.026627295408119377,-0.015185581537918533,0.003024865477367871,-0.01771834365079798,0.05975181788320203,0.019362986584988452,0.12416710101112936,0.016350159351274825,-0.016271830093206374,-0.010520051605949014,-0.01294819548739152,0.1008190367224244,-0.005490926326294217
RAET1L,,,-0.023595062959384787,,,,,,,-0.018188151426897205,,,,,,,,0.019638006607095117,,0.001038741954250321,
NPTX2,0.006076930209322484,-0.02545806010541117,0.016744464130241582,0.007939963418323894,0.07785593227088274,-0.028412111931883057,0.06666591158271588,-0.17317533604160057,-0.02323414767477919,0.06416125931325947,0.1680313820135496,-0.004840877736469547,0.06323758268664434,-0.016733857601325605,,-0.0051900674777242495,-0.011738552612439973,0.06711839995070586,-0.020042513115158346,-0.002879628362114277,0.011940838457031637
FGF11,0.00347920172911361,0.059031021257303175,0.016710241116653098,0.07301660669679642,-0.04838510770837183,-0.019048238841384946,-0.0135678144434984,0.2021757145081176,-0.01569605664224258,0.018898401109102195,0.10912186873362315,0.012153636666648548,0.0552128998847378,0.0452473229224206,-0.03564647041813771,-0.055596291592286566,-0.02012323364261115,-0.011423208734526522,-0.035026872038252874,0.00218385352305063,0.03138326354461386
CD59,0.023422273977979958,-0.01827706919460878,0.010934548272637535,0.0179369109267055,0.035759576398119344,-0.03750241862722404,0.010694372001995682,-0.07041735545813556,0.02730352768265736,-0.002497959296516389,0.052265155102976045,3.1846802978470546e-05,-0.01779114307714414,-0.010232865255230868,0.07264341636210869,0.07930261420099283,0.00645319911421682,0.018058120798918612,-0.0016414587832099064,-0.11578008322002088,-0.007703798466104643
COL9A2,0.03468960505564543,0.010271718422356958,0.008037812731341352,0.04084464165569639,0.010704227423258557,-0.020844213528582723,-0.0490821174683328,0.05804338206901012,-0.015240437389696116,-0.033403892247190294,0.06476992185471402,0.05042300173681547,0.07878982579981886,0.07440114719656736,-0.010252527715917451,-0.07600863960313607,0.009215656737822564,0.14884620507662166,0.04465873647385492,0.00023846614698110378,0.05058538289058976
DLL3,0.05397194774488942,-0.020573577188524043,0.005094600727330841,0.04455843687896546,0.027999034953432544,-0.06612196466293843,-0.02294155114672357,0.10000793682225219,0.017151054113575055,-0.01761428766397744,-0.06552628023442474,0.08147137122393178,-0.00235687914189592,-0.0200323671034406,0.02285227004851987,0.07521494467796307,-0.04756630002704136,0.12329582892717712,0.03982059452341097,-0.019059982124342265,-0.020655966098285614
FGF5,,,,,,,,-0.003302351866852111,,,-0.020435100291541327,0.07322188749662553,,,,,,,,,
LIN7C,0.009054998038575396,0.053110372353630135,0.02910086621896858,-0.0216069090156785,0.010661639608869023,-0.0382403260403488,0.03409106794980361,0.059981933609325064,0.03958474074404377,0.0035808485125589824,-0.03194707589823855,0.0005597773272705269,0.03434382839642979,0.01380832414342537,-0.03554605701733698,-0.03212415698042712,-0.0644861290430055,0.005858026480406182,-0.01559217594493273,0.03495729102839026,0.04023918292806246
GDF7,0.17287006982740225,0.007409476728610796,0.05678475843628431,-0.018531540387948575,,-0.027839964840122296,-0.025770093715132742,0.030264720811229356,-0.04226422296231567,0.051465365567588295,-0.04924363065807731,,,,,-0.026212110520319156,,0.03839443428254635,-0.004514097176619325,0.02514218179749424,
PSPN,0.01222684910316275,0.04756239974702094,0.029397359853115923,-0.033388931925323405,0.03124523482270511,0.08137641022043611,0.02096531299817418,0.0877677691482518,0.019317273379945665,0.06385100749757117,0.03492806728244432,0.01671587970185658,-0.017498957669213274,0.06830463698195251,0.02953206757958477,0.010899806105571334,0.0277610559163065,0.057922688458229905,-0.07930104168223302,-0.015316568261595314,-0.006573437385940368
ANGPT1,0.034167358583797,-0.030980669844264834,0.016855979932000557,0.017208651316879646,-0.02410497624681177,0.009333577278294595,-0.01921965687458756,0.18651104961408985,0.02852100309303794,-0.01741079540126442,0.04962391827937575,-0.0005342009494248928,-0.015109331580994208,0.01598307900147722,-0.023029309450059904,-0.0028221875756889885,-0.04902448711268163,0.027951449279804693,0.0008050689944788887,-0.010941223468196143,0.08893123243127159
PNOC,-0.03677990385022072,-0.05784671387599752,0.09593789058791675,-0.005529199371841135,-0.019438040788509005,-0.029714943219126093,0.06307502785875685,-0.10142431037779455,-0.019618887343998862,0.03621630136050802,-0.10091748078297878,-0.024502960455607337,-0.04337253018821078,,,,,0.10667013845351085,,-0.021124309490032026,-0.04692395110317558
L1CAM,0.009621384132236606,0.006551492294495242,-0.017214442670478697,-0.020175431083557887,-0.05798705432337162,-0.026091629312759407,0.025268868914971022,-0.06772379915912342,-0.04140626656209487,-0.011965016290747591,-0.03714612398973456,-0.0018253483695588072,-0.05697309228298496,-0.039912619544167395,0.03767857627496625,0.12386312951008036,0.023904472152970504,-0.09410401613744306,0.014176549418335313,0.05675752488692597,0.03525981489755437
APOA1,-0.01649958823797803,0.025836087393746127,0.06961557115888257,0.0006515922672950375,0.029913250113206145,-0.024298795625429238,-0.012860997608120059,0.016225238725884987,0.05682835323817248,0.01617145837948831,-0.03218246794714277,0.011123187240637376,-0.036204624848167014,0.015396988103712463,-0.005885890366885864,0.03774714748937782,-0.008625842408513813,0.13466478470732532,-0.03626575798460268,0.04545852488915175,
PSEN1,0.105458246104432,0.002544188529645865,0.05064638690973738,0.020100816321383386,0.04143856863626271,0.01735676072156947,-0.013886372733318176,0.008860925188466182,0.0009784595294790451,-0.04534614304905168,0.11361188251540515,-0.014853768984249893,0.07453751768916034,0.02869126425988764,-0.0521789973120739,0.007476619434911731,0.006177074664428179,0.0602448290032264,0.07823882875061701,-0.012819925255702863,0.00734139803436935
CALM2,0.07550978047860298,-0.022610972327597217,0.029145910161988402,-0.01226580048378293,0.0272202957565155,0.00024911148341633446,0.07772697967644857,-0.20051123163318418,-0.05176797659004083,-0.042783195755397185,-0.07869291857573893,-0.011281665724345448,-0.06549280594973758,-0.006226948238016988,-0.07207332070732414,0.02900898696467449,0.007118940243991943,0.11891920369137927,-0.018419111430604474,-0.02193713223182698,-0.10073006224679056
CLEC2B,0.08576104160408946,-0.025940147043153453,0.03267438732454877,-0.0352381346918789,-0.009245986922116065,0.0045703370150876515,0.007301346918117671,0.14149046361130174,0.013680048482827457,0.05108258310305054,0.018775070628271658,-0.012789768886778772,0.0008272783498854304,0.05159216116154832,0.028696187565358636,-0.03009834857160436,0.05314935055485905,0.008063528789239958,0.05745345176719971,-0.00029526279269303027,-0.11544832881385043
NTNG1,0.0033559882579058185,-0.0030178584892957766,0.027594001859916333,-0.048524782099146735,,-0.023602759546880035,0.029751535618394852,0.031150141632699625,0.07914007103217377,-0.06347279689418163,-0.03497513209612438,-0.01998345264219947,-0.011884940989534756,0.09998439919525813,-0.03009243657293032,-0.04212608278477815,-0.03672014881988028,0.1603486781378357,-0.008545273125998681,-0.03908926930622744,0.039157931094989
LRIG1,0.009378724393379795,0.06431715537346255,-0.024219542818595317,-0.00902178240067935,0.0058020014206681654,-0.010267265343604903,-0.0900917513089508,0.12505868948662222,-0.03209635281933277,0.025932444341222428,0.03496716624116122,0.030024540309498297,0.09093455525812709,0.012747216295637177,0.14662992852153658,0.0005192885310289115,0.02950416328352597,0.12586627326462296,-0.07346934456810075,0.0009626157044395352,0.03569275333902881
CPAMD8,-0.022916710056196107,,-0.039889981047200485,,,-0.01845533783918696,0.0846602800501405,0.029992678459536567,0.016622895840469245,-0.011665027298503512,-0.03926026858646487,,-0.040486124226664304,-0.02745517849658477,-0.014483757848797517,-0.02844163953617972,,0.010387024214944592,0.06546659951399429,,-0.05195017873556066
GHRL,-0.03656196339537567,,-0.017036170535246684,-0.023505257635436573,,0.014524552457237685,0.1354729614367795,0.00266639860498761,-0.015044236393525624,0.0583843770691866,-0.015030723292842631,,-0.015560854243299305,-0.03699090396877598,-0.06185870429828076,0.0424591614614947,,,-0.0018820861102518999,-0.019273939110790058,
NPY,0.03748044540419536,-0.038119513684674027,-0.08018385974546074,-0.020839492027598522,-0.01897035890256106,-0.04209930399987514,0.07302187686799687,-0.11682656853385644,0.006643295280651173,-0.011483977309657827,0.09151633237480462,,0.030888985990809248,-0.03206170303113829,,0.040619294131516596,0.030446423837792332,0.05136744909708733,-0.010573141597634051,-0.012726283178136863,0.03576022701872536
MMP2,-0.05662965708240406,0.0013253223645462479,0.01160989989054662,0.01282125218491821,0.0556572043808133,-0.05671033794643602,0.002876660807244698,0.14392207560484846,-0.058719506037428024,-0.031084465552524546,0.06338011017410798,-0.03827087225317482,0.09395111934600607,0.07680808376199931,-0.04243427714032435,0.08796812056513406,0.015091163633271142,0.06395381149554612,0.0029151064849947525,0.0005589032871246493,0.05800104407690844
LHB,,,,,,0.021068135988789188,,,,,,,,,,,,,,,
PPY,,,0.057312297400963275,,,-0.007794205810070275,,,0.008668609588424553,,,-0.02266414577758924,,,,,0.05727548938233984,-0.02929994248541806,,-0.018498525283043476,
ALKAL2,0.034710779682367625,0.020500515516645872,0.017964624123617386,-0.014874597373560778,,0.05634604156939412,-0.0479972638926064,-0.0062750719997106755,0.031474962081806654,-0.02439722206381553,0.1309097843220756,-0.043274296793649025,0.01975543875973106,0.08130079486333933,,-0.0020095022422768893,0.04364016804171574,0.04230392952361321,-0.043569470891327886,-0.013709759579375652,
CSF1,0.018978708348661187,0.04266623909181212,0.02253416426462493,0.025736497664469386,-0.0059899060386272044,0.004246344361543597,-0.013648260059571836,0.11266780495611142,-0.005918777011836884,0.006437771054696953,0.09332681745371589,0.04741664962001252,0.06473684676787614,0.03899213827653516,-0.022201280297132694,-0.007452044082017411,0.0858639793542492,-0.10154859004614414,0.010706239578195404,0.02133921763607168,0.033091455089140256
SEMA4C,0.031458037394854685,0.017629266639441546,0.0033259971082717386,-0.0042206431392208974,-0.04897359261344208,-0.03420822508867294,-0.01213993568727367,0.03493580643234902,0.0020352138592854598,0.018317335765835167,0.09281977853282349,0.08011568738512481,0.01573709274344415,0.02354722227889064,0.0735597843040386,0.03798497098541955,0.08136258426424164,0.056900624986728196,0.05386583419412645,-0.055534017842696445,-0.04658277425052325
ICAM2,0.020201304792833285,-0.0657717697897733,0.05550809951314059,-0.041110858938352986,-0.04100140097444635,0.049933868113506266,-0.038564421713751906,0.07819810137662678,-0.01164198631389941,0.0956680334267989,-0.02296453832655368,0.005948326226822238,-0.015536542413035781,0.07633511827009089,-0.0020743865417067824,0.09847970530929329,0.02789096387135841,0.08792697740739257,-0.015907833174640024,-0.0345037429637121,0.036619474311347586
SYTL3,-0.04719754405597363,0.012752843133748618,0.00046087842645499725,0.005308730448387603,-0.022340877836257062,-0.008803761773946664,-0.024779123712941296,0.07063323095376169,0.012824323109534925,0.0006525696623693245,0.010455807091612567,-0.0027507272025273457,0.037763980557595146,-0.015856301494340686,0.08406080106938821,-0.045998150197052404,0.05152004742740451,0.024133162856408978,0.008967030467841931,0.03051320282761114,0.02912738184037962
IL1A,0.008416912828924808,0.041914288894016646,0.07894989037159404,-0.029680240615664027,0.0445736480123277,0.004742129542281393,-0.011032555236946457,0.051215256955373226,0.056727251489760565,0.030898832788310255,0.025745641178549633,,0.005914782062707855,0.02980342890376167,0.09543155917849383,0.031373986857644434,0.06267486716121548,-0.002234107273903537,0.04380130384547188,-0.002369565363319805,-0.058638054144936086
HLA-G,,0.1136285204819023,-0.03630716781882311,,,-0.016976415369491363,-0.013918798586540975,,,,,,,,-0.03399154898154731,,-0.006437527345698224,0.03575215045245919,,-0.009694245363561489,
PGF,-0.0011643533656218908,0.0006994603481012643,0.019946627915787017,0.038462407666003985,0.02197700232616346,-0.00711282809527296,-0.04838297195456872,0.09357877060669174,0.05497909857047919,0.016808865871576224,0.008576964474601607,0.05741517587289972,-0.027266847738859477,0.00026911193562036167,0.028801777760448607,-0.02261978335775242,0.029344833706810507,0.07438661967893583,-0.0950036667273058,-0.06082945558993257,-0.04447782999705958
LGALS8,-0.01331075870313207,0.021559810542809837,-0.004456480585995421,-0.046399959182607683,0.010618093378550183,0.026214572690960156,0.0009437714565036234,0.021041399733870883,-0.029328386073108583,-0.010594589295721189,-0.0019236468659710785,0.02209743536321478,0.08162799945565917,0.06149450601396322,0.05676952644100448,0.029031966631144795,0.04659004849893531,0.011235970887101902,0.030327105584779655,0.09295972006137117,0.058521610795138256
DKK3,0.0189000346875632,0.006745777691362073,0.024981727599143907,-0.008525370578426103,-0.023593941836645028,-0.052293127721926146,0.06142383812088693,-0.13639800208976618,-0.06849421938150597,-0.017558534410307265,-0.06656962934126516,0.045801650462513964,-0.044724494420206595,0.015524177409657527,-0.06061374349559682,0.034643505122853246,0.06742002603741519,0.05933938226616792,-0.13096749437389793,-0.07658945617167692,-0.13652850476444564
COL16A1,-0.0387545773082245,0.08153476249970813,0.10633769989370004,-0.02320240433299924,-0.021154834219772493,-0.022932312128205307,0.009405471864937745,0.06299799676366746,-0.08515667310456247,-0.01262892838656562,0.04327901656896,-0.016006346726093273,0.12179655723454674,0.02570177946874153,-0.11017096912730633,0.041083712705592,0.03390458596123528,0.10272263233467643,0.0024382589807700034,-0.01520039878767148,-0.05165511358368245
TPH1,-0.006679940954466681,0.07899184181421012,0.027122558531726307,,-0.028171482414371264,-0.0005674141609771544,-0.014748908087045761,0.02566722477808011,0.047371230208157096,,,,-0.026379877087878357,,-0.032577633277668494,,0.0055946780346225015,0.023348256740970613,0.04656420769576823,-0.0043446211292453235,
TNC,-0.00890988226495863,-0.017555604195282896,0.07052098431174718,0.020822129219670388,-0.00758915395756871,0.06467462155836795,-0.03803087143269129,0.15670586748039367,0.006758072408141329,-0.032213815800155456,0.10105950711197839,-0.024830911071272752,0.11147753647378823,-0.009466819322063546,0.025599456667238445,-0.024010624590978278,0.014157564217944901,-0.07388549811821679,0.049818386342358696,0.016977402267951237,0.03774223684479703
TNFSF9,-0.022916699179552656,-0.057011043242797585,0.01834203897169792,-0.024873717844210958,-0.014652496700348561,-0.027839966712800875,0.03505035549443648,-0.037334478716025424,0.012487863912774863,-0.003120198847762295,0.03469718958987759,0.021245413153825332,-0.02935330589388285,,-0.03305478003916592,0.025587928745806926,0.039044961357799876,-0.035410066690420086,-0.049120279838486346,0.02763827217660594,0.11662574439844332
C4A,,,,0.006983006535878166,,-0.019055717818724702,,,-0.023061756076919186,,0.023309485147441238,-0.01253511760143234,-0.023188914076601903,,,,0.09230869249999785,,0.0398958913215586,-0.018006212295803344,-0.001562506841318264
CNTN2,0.05877519583554784,-0.0344006993412186,0.00470662336205353,0.017074480002604944,0.0060922512201641655,-0.03811188613173645,0.022450507678213077,-0.012704594310350075,0.06149693386151066,0.00780001309725521,0.12958065619248826,0.012247546648956874,0.06374633481845784,-0.05997291241030744,0.10435348555069178,0.0039598171802117735,-0.002784397259338873,0.0972803540173199,0.07100956024631433,-0.04078459293856049,0.10003293255658209
F7,,,0.11526708046278897,,,,-0.012809468760642794,-0.02786470113919875,,,,-0.024502963893984014,,,,,0.07626943517844463,,,0.0032490626516098876,
LUM,-0.020781231220309865,0.016571712994950825,0.05235406220562524,-0.021611360577031252,0.03260150106769587,0.01142813974900171,0.010118892432580408,0.10675148933575823,-0.03390006385500517,0.031164116713807786,0.055718885805497664,-0.1278367391684923,0.002076980567096033,0.1115827811594983,0.014946710736853904,-0.02993726441135773,0.011868358956354012,0.10467591630125264,-0.07557454573307963,0.014841843879666248,-0.04559406397695579
IZUMO1,-0.02189763203733848,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.02359505313128274,0.00532511412719319,,-0.008698718255549815,,,,-0.05830870969720769,-0.042933915008768045,,,,0.10159984619834735,,-0.020762490447375635,0.017491948168895842,-0.05686577328532392,0.1372464912716904,
APOC1,0.02956306655439232,-0.011172424710212292,-0.00950634973706517,-0.008797698311331127,-0.0634820447237136,-0.042397318366464314,-0.06637984827697006,0.19944209054320444,-0.03693220825913711,0.002592045318548857,0.09816445868644298,-0.0005316480610344692,0.03312938689180202,-0.016546825317641185,-0.019325550675351327,0.016733060868781242,0.016175076849700036,0.11828236704429294,-0.021877331495357755,0.004968410030524786,0.1291831058912589
PKM,-0.023250778169358957,0.005279952418748762,0.041183114307228375,0.035409579946530476,-0.0030129223815739316,0.06875396153373743,0.07145330221405294,0.14767090961808155,-0.03408007026116849,-0.026523672387195996,-0.09912211126376234,0.07750671052436453,0.05483571327277357,-0.05445455486883895,-0.011181492419411881,-0.06065496027248172,0.039786129311096013,-0.11783865055172443,-0.033881433626762734,0.02045048658281807,-0.04412513457415025
TNF,,0.03866596634372527,-0.008323772452952755,0.029214142359726053,,0.1132008519959341,0.0666613977201792,0.045893976240003284,0.020809138536268555,0.05621157083182639,0.06824015347114985,0.10055813141759101,0.0065853137595022655,-0.02413446193601744,0.0844026880477821,-0.0016177980672418505,-0.02015204619288048,-0.031334479843236625,,,
