,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MFGE8,0.09460642218197389,0.010602069202386445,0.010979003551838054,0.05891225738158265,0.015752737190945675,-0.03672209062181038,0.09600906453568413,0.016809701875162134,0.033037623469942,-0.004980597562544544,-0.05120355429055693,-0.01211543981705912,0.0016612616564966236,0.04494601520524097,-0.02327525211023129,-0.030990671888321428,-0.037819030013222586,0.03332952476043015
TGFA,0.03727220262893575,0.0017564867165605032,-0.01967505789358583,-0.015526452389197856,0.05078089010497373,0.05251740497775904,0.006939971724130464,-0.007782040570264546,0.09491159672661902,-0.00046724386894663394,-0.10014571634257108,-0.05982674277574529,-0.0008036353080562708,0.05667130238203454,0.06815932164401599,0.04215767888042761,0.0929257962899785,0.0005655055885739545
SLIT2,-0.05288945629413921,-0.0071553273726349615,-0.03121089341630425,-0.023129789461071477,-0.0031673807195019606,0.0013819387986169634,-0.026549536508553125,-0.07297316551426385,0.029459919231863096,-0.008512572230799589,0.07633181176300965,0.12398958126368653,-0.04970126809820234,0.04271997283632441,0.10118042752257647,0.02471032897510596,-0.006692594834927349,0.08355722166128998
PLTP,0.09047928684546351,-0.0011940140702390075,0.0021692091462087535,0.051415912733061314,-0.02294691403707377,0.052433728750887254,0.0009573131529573239,0.0016371249740902878,0.017687976764801328,0.05175048180462062,0.09649455521172526,-0.0024962784731958616,0.05200546756624016,0.12009563270256982,0.002013851507130482,-0.06944265078874544,0.02575034897393449,0.04227081715849625
APOD,-0.03408704982689639,0.0011566705458535146,0.03378838557830171,-0.028495913058285884,0.004063163446660053,-0.00042793075996587043,0.08358716014505951,0.0009711319890114245,-0.03693584854320041,-0.0354347413386945,0.037944754549107666,0.040932100602118264,-0.07950084742246522,0.008830794105455944,0.09313563822189276,-0.08890982274655605,-0.09086184801807118,-0.08777294035974835
B2M,0.0719181418787833,0.050052700786838746,-0.003641147403099741,-0.023895896692317807,-0.027723997076550086,0.038258750206962545,0.06974357735598459,-0.04805820621511144,0.05178873686944283,0.042976277355796885,0.09942861351040472,0.012779847395305877,-0.016819055578046884,0.10540842449697393,0.07156685948386063,-0.06760979599385533,-0.057146506340062395,-0.0884814965133459
OMG,0.01961786503436958,0.009956681607002657,-0.013201908989161772,0.01691414423439855,-0.006811050761787934,0.018292376583285416,0.03766445450410246,-0.02421890811594832,0.0002997093017576231,0.010395634359712738,-0.08536659571509118,0.07400443354834063,-0.009695309860776116,0.04980876070974677,0.12494561143891827,-0.02734388768394215,0.18535655834997739,-0.1090137135887681
CXCL3,-0.004336690428819197,0.019120944880807456,-0.02334154148509364,0.034457907971029725,0.0854035359451567,-0.06001758463781454,-0.023930495591042378,0.08109501999612717,-0.019208022404933155,0.013831183534308083,0.033388151526246704,,,-0.0041028571483295575,-0.03750104687793482,-0.02616050868646085,0.010161613435155144,0.034196448020065495
CXCL10,0.024784069961759896,0.05012324990347513,-0.03417176212845155,,0.000691494471232,0.034939740014914566,0.08726638354566282,0.027636736931428842,-0.029178391900921086,0.04511716520001614,0.10224739524967716,0.0010059864408058796,-0.033492268988094084,0.08394033868256977,0.040223474965181194,0.02216211274435351,-0.026342477055911043,-0.05369895371042599
RSPO3,,-0.01410013411304305,,0.04077028063433883,0.09031544487428567,-0.029221830527320757,-0.029928844886643748,-0.010612792476854638,-2.925178696372307e-05,-0.020712205787007682,,,,-0.015168623694259442,0.10273439373079202,0.04381415652693968,0.03703387329986409,-0.01072245939305696
CORT,-0.046832179958722235,-0.04146387633737797,0.060328339802664326,0.06760998022883989,-0.03610106007159742,0.008459515121801642,-0.05179857145816414,0.030081945959139666,0.06110329950864287,0.04198041343593429,,,,0.016708387653869627,0.029156624788231427,0.061049681319944815,,
NCAN,0.05864343701791849,0.04582617873206798,-0.04107159124111196,-0.017981963641198206,-0.060949622035697225,-0.01938932011905098,0.008014335565035745,0.03326122308453022,0.038267791665597926,0.05330158637550449,-0.03224764116225185,0.0547687395305368,0.09429439526343403,-0.0009353646780521374,0.10803993281582946,0.03248575170190289,0.06595384624441462,-0.06019694058105005
PRG4,0.038151539807043125,-0.021173304835533813,,0.05139989601323036,-0.016117428847588277,-0.02092272574580139,-0.025926510946390553,-0.0019012899888504332,,0.017275372909940443,,,,0.020719446226381978,0.028416826547118575,0.04553437508242318,0.028347482965378056,0.0737568117150175
ZG16B,,-0.01608682935844583,-0.023674302266292035,,0.03409914742054028,,-0.0006247891791206176,-0.02650886103460357,,,,,0.046474494621948914,,,,0.023978067934980318,0.04290880958323122
TGM2,0.06482943484709296,0.056727320510795896,0.013429049114963367,0.039362365357501324,0.007925350713570395,-0.023286171466743534,-0.029493855042011703,0.0025076983945281567,-0.03678726721115886,0.006101621421418841,0.014060982193330941,0.05639856768565745,0.0556561074787265,0.051454575191514675,-0.0389716301163319,0.0562166219381647,-0.021190351068308508,0.04102131787019161
VEGFC,-0.03373056306913006,-0.02017113341823211,0.08959935338154357,0.07194685027585683,-0.004039174948929202,0.06283095954670558,-0.022573699638707465,-0.02559902929286519,0.0331522157382167,0.032372713346135444,0.076806339600842,0.112359285774434,0.10167242063773733,-0.031016792418897172,0.03045989264903687,0.007203438338905358,-0.043524329437207736,0.027499771130852883
WNT6,-0.02983783957259173,-0.03374687701846554,-0.02189391710161596,-0.02345185069278407,0.0002759766005559537,-0.028829501751767486,-0.025495328586070235,0.01537719202063776,,-0.021568594922828806,0.015040048129231293,,0.03202406203930082,-0.008383109605701959,-0.0035427972267614467,0.0013720014627653721,0.026142922068708274,-0.002847237445844838
NRG4,-0.04215989716593755,0.011423666858675657,,0.09392131082531617,0.057954416533436415,-0.005291535680414998,-0.019236416257034854,-0.016240977896550525,-0.019008339448015638,0.020938753635891205,,-0.06734342103595667,,,,-0.03241823302916105,-0.017792986369099123,-0.010736840936025104
PMCH,,-0.009891063665496259,,,0.025910162727721314,,,0.03689494748402348,,,,,,0.04205566842871209,-0.039772217843753385,-0.00048415944749318623,-0.019440744775058846,0.05690049635455835
COL9A1,0.043094187004845234,0.011338891076162974,0.015249414487557495,-0.03729077346529971,0.010686600901761992,0.04187719521270137,0.04937336451278216,-0.023121006271296457,0.029482062014728198,0.01984787723708964,0.015816267243607365,-0.0032283303714972767,0.06157053035978703,0.05322719826706024,0.09122551409438837,0.005229096309063518,0.07296286997009012,0.08114809343984641
