,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
EDA,-0.010445235449201506,0.010019871286588744,0.023797989800377513,-0.04614074028331071,0.07043884851458401,-0.034057789013951775,-0.010158163794102669,0.03205200251523381,-0.016102270648977707,-0.035110357048745135,-0.005764272369979788,-0.044296621029257376,-0.007141076127941304,-0.03056846669972901,-0.027614145835100627,-0.036588630647420295,-0.05071813654161208,-0.01658909877532573,-0.06497500754421189,-0.005320431956822529
FGF22,,0.06978515018424361,-0.004055530276822255,-0.004190166494527872,,-0.023012542955912745,-0.019279601739887058,,0.034041594548029415,-0.03321315660996594,0.10101105373957017,,0.06254494071488727,0.03486749466539839,-0.02619948242843834,0.0010761985112183578,0.037914070761762377,-0.018222164182161268,0.03584529063283299,-0.016120703987486683
SHANK1,-0.023266404549309106,,0.0033841193370448054,-0.0165198639355219,0.04482943397230865,,-0.018343316561535736,-0.026413964251907812,0.03337880027421283,0.035590710085094374,-0.01275086601157709,,0.05302211721313358,0.005757087732674184,,0.03655186518649329,,0.03726158871255964,0.007194188610559843,
NPVF,,,,,,,,,,,,,,0.05790564756317781,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.028988559761889892,-0.03375622419454783,
TGFB1,0.05543897550589148,0.05993410130444773,0.005050485126547438,0.010578955156520766,0.03762596598097175,-0.017591785531225243,-0.01263008303905156,-0.035876462396105056,0.03655234943664681,0.008154283891066467,-0.011072983512914636,-0.09921529276226061,0.06682895621216603,-0.014538245180262232,0.03891067474770249,0.011168779785545107,-0.010410395900134489,-0.000776997989595657,-0.03867347489116786,-0.05498709319828165
MSTN,-0.07603811357800373,-0.04221935414159258,0.006964300550479859,0.023933488255579567,0.0038236803261800707,0.010093921892735272,0.12242288757674744,0.012720257570117686,0.03263065295711032,,0.03990321657876975,0.17060977987871814,0.07370249775684319,0.027085030005189737,0.06121893899649089,0.02757095131414888,,0.03489170999645492,0.047582710056734895,-0.03224174133892523
WNT4,,-0.041183380378920546,-0.029712962642783062,0.08101729766391873,,0.0336810630749435,-0.003321037045710536,0.013237801360967213,-0.00295958647261982,0.004576195144199818,0.03808714076141479,,0.021591082546933683,-0.027044931374880437,-0.03560409509748593,-0.015024079734223638,,0.08178856052334682,-0.026817153188841435,0.5160493018283486
TNFSF4,-0.03186232192991033,0.02268962814059049,0.005896874064057351,0.02538671737775578,-0.03431445115829606,0.03496544371418603,0.033556348614127575,0.020459872482539918,-0.004225507312760376,0.030213032748401165,0.018725005698452056,0.0165371372804118,0.06731826042839552,0.009063311488265943,0.02242412902160945,0.023171308060819334,,0.03649968213696151,-0.0005876302183458268,0.06893861420248078
NTN1,0.07471955568137033,0.04500521128668382,0.009573955600793,-0.018717726182816873,-0.0033742096092310037,-0.005289816262920927,0.08103201504847747,-0.0012469355511270702,0.04641143149259762,-0.013023950418995199,0.019011108198022784,-0.032243331565202864,0.03621488111314257,-0.051742932546978614,0.03301612837347201,0.012878660898167521,0.06835528386120067,0.04814316054064821,-0.05288948447998734,-0.06153136914259653
CXCL12,0.006874906214338644,0.02507075310558547,-0.008218899282128492,0.029217847370830788,0.032257735329564455,-0.05395607683496022,-0.039630868118512484,0.03834515358472099,-3.7931537420638603e-05,0.030643321579811447,0.010581172714306395,-0.06317584539747668,0.07280087688524922,0.02147759118676885,-0.003869117842877191,0.019402373738020298,-0.05819867820051933,0.024201437946475612,-0.01504651341312356,0.02045391336327783
GNRH1,-0.030001469184469505,0.026588126934537687,-0.01013995581641222,0.014109326462148632,-0.01041992045709092,0.09883589299884717,0.0022707178063887203,-0.01398492848845885,-0.022833045184988434,0.12476065751995187,0.050538910759167215,0.027286634830820958,-0.008895311334248122,-0.03591505216274422,0.1178574433398095,-0.025706665864931737,,0.07619420254403263,0.018239029991107995,
FGF8,,,,,,,,,,,,,,0.047020494699545716,,-0.032875121031881685,,,,
RIMS1,-0.024946558604157926,-0.05567825564076014,0.012565550557973874,-0.027711700474387486,0.019099758336228338,0.03281371243132261,-0.06041995334912762,0.04685199772633422,-0.04854202505839948,0.07024252887043198,-0.02569231444638193,0.08289893529450129,0.015051177637562732,-0.024645114265541095,0.060630943055810835,0.0325155788096078,-0.07061691879943947,0.040983527403240225,0.017490656694996554,0.1221963795470002
FGF14,0.05343761053174355,-0.022183805325888522,0.034542273768560464,0.033830748878436304,-0.013370238005767312,-0.03400352036737414,0.07499298591228534,0.002555335497043824,0.01811509044102275,0.032418659471574664,-0.027390388854359148,0.01856865763069081,-0.0016112683566785202,-0.03393433224054592,-0.0025452727658979253,-0.018164620710794315,0.12261533555500888,0.07173425277437441,-0.07914046208077827,0.14227867651039897
IGF1,0.007198640866758257,-0.00399483281148393,0.046735959430228784,-0.038409809226268195,-0.008894517926770802,-0.04564210061421402,-0.014113461390292544,-0.01573880367480717,0.008813722258034147,0.05549177748170658,0.04305136408754173,0.10652787097179174,-0.03285855770628741,-0.04682209218248504,-0.01077633666637588,-0.013776616056914525,0.04379063595562587,0.024042519227886073,0.006152179446759131,-0.003976612097560156
TNFSF10,0.010403063340271832,0.04237720178999288,0.0631380972213121,0.004571440355377779,0.01020944265565126,-0.016999608101589552,0.11584172313086645,-0.01844692237558635,-0.0355851951146874,-0.054880663026933306,-0.012342000350863976,-0.04304972146970753,0.05596165661116211,-0.06637750774753401,0.026161821124306654,-0.03920890271099208,-0.04278886996182786,0.09842131778769514,-0.07302859665291468,0.03450713929266909
GDF5,-0.019520828819796544,0.015654156562448267,-0.012103154160650864,,,-0.021026949576071666,0.07225716694828772,,0.003184547712177483,-0.017784566889106325,-0.008523373999295088,,-0.04927661571321985,-0.020194970752789827,0.02367377598362924,-0.055596718301527105,,0.21816626924845867,-0.004239822734166168,
CHAD,,,,,,-0.022461175708536958,,,-0.009684520576990333,,,,,-0.034230798082311394,0.05677433157662759,-0.02539672318644641,-0.027483916188255422,,,-0.0378984295674647
RGMA,0.03381885905174985,0.07302038773218358,-0.014022458630297632,0.03846976150650684,0.04608157304173713,0.04837438603049845,0.09234300123928106,-0.05181376606719815,0.05460415515233726,-0.01461998521127824,0.05147861966447385,0.005912837042211575,0.10211561274082298,-0.024386073221489092,0.05647679492903883,0.03611360775007504,-0.06256874437492502,0.08555074627743946,0.07857860469227797,0.010508059151634122
CLEC3A,,,,,,,,,-0.0006011767387503365,,,,,,,,,,,
WNT16,0.04564417849663731,0.021925601761845076,0.05933672946441656,-0.025747385453049294,0.005150621616995186,-0.013819976542611473,-0.026236011952834072,0.0048217736211379975,0.04560420876391057,0.11530976134170201,,,,,0.013306658866538076,-0.016248131892926773,,0.059912765067825564,-0.00128817213024618,
CX3CL1,0.04845132354656143,0.003788026504070794,0.012514049446141717,-0.028881678613316166,0.014933715068496353,-0.006894171273090734,-0.013752505537421236,0.013228008814930591,0.027040277559220692,0.04523254551692165,0.04601243293772793,-0.02616752989878013,0.052935264326468195,-0.03548320647477729,-0.026277333612529923,0.007446658912634321,0.05892576127775241,-0.003224536566186598,-0.08264811263787199,0.033274087063971135
FGF1,0.01659228423755985,0.0027929197627791034,0.04063225207642307,-0.07042658536153626,0.021709624727932517,-0.009543290369210838,0.058416024871989776,-0.03936325590256919,0.012314215625840534,0.026297766327672972,-0.011925669544173147,-0.06049595467211201,-0.05906941371660794,-0.018647367566075067,-0.0546492817737388,0.0024263951663286787,0.005218153691267303,0.03265768798672625,0.08918605988939247,-0.09232347515056077
ALOX5AP,0.056625304832255426,0.004993518906259792,-0.051801074910431504,0.041852552662176634,0.03404584089113838,-0.07221188975146887,0.07195796526063272,-0.015111438937952934,0.00029435733851282934,-0.028552755553041508,0.04363761989602151,-0.08899366998560153,0.012393484706315022,0.04220233263445058,0.018738697296417754,-0.006766652114054976,-0.016021460325626118,-0.008152999910120234,-0.06554960098527361,-0.03207149761924596
IL1RN,0.03630519632259698,-0.02535810972717985,0.005220903274834799,0.025335385005671018,-0.01825030907121978,0.017203997492691202,-0.01958220075048305,-0.03670278662808892,,-0.018954434242186926,0.010893799015489068,0.043476942428265546,0.08888420135477969,-0.001656328327292122,,0.041272721284822074,-0.04870864569916617,-0.03879563580149838,-0.031905829457472105,
PCSK9,,,,,,,,,,,,,,-0.014807591950246965,,-0.015771350196818742,,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.03316338571087119
NPW,,0.0112829738846563,,,0.037250002496059864,0.03319629535887996,,-0.025034815658266554,,,0.010038000321382912,-0.017449269420399836,0.007012294608195115,0.04813288643745002,-0.023215564934772354,-0.02239346468180036,,-0.014027162215803943,-0.017901708159723417,-0.025002836604667424
CXCL9,-0.016394192118408438,0.02200727383730685,0.03383428360618083,0.02826017904466278,0.0017431915749944959,-0.02203964663606658,-0.023683543603123212,0.005177974567136693,0.010363171376394633,0.04154022869316111,,0.10840812760010106,-0.01959212810506465,,0.003909669489175477,,,0.023841119143297243,0.023959409976516976,
ANGPTL4,0.009603102149169596,0.04370229828122777,-0.13395906658859677,-0.04329264214751342,-0.03132409622152668,-0.03062821559938171,-0.02265436030883728,0.025576410779718825,0.05841694515239358,0.05492717496892879,0.029251607881681855,-0.0003560079265669161,0.007072508929403738,0.08698721100131464,-0.04530929397978556,-0.053780410983986594,0.049614647346231826,-0.08531650656459866,-0.16689475559667957,-0.04882101097048602
UCN2,,,,,0.048158813293211054,,-0.02075060672205225,-0.018420002070594445,,,,,,0.043733161653073505,,-0.01782154727571516,,,,
OBP2A,,,,,,,,,,,,,,,,,,0.00976846935054219,,
COL4A3,,-0.03471783956895237,0.039573714489430784,0.005211735596757806,0.00654844828731527,-0.0070892712631364435,,-0.021102008510353078,-0.031109574450113964,,-0.024671066979941154,,,,0.026286081156128106,-0.024925455326387586,,0.12755896184689725,0.012451023133989839,
NRG3,-0.031530800150564864,-0.03754481047196116,-0.02302816824313568,-0.02576871562413812,0.013302787299343326,-0.01854363078711798,-0.025638772540432817,0.016219857240183554,-0.0037886138242556283,0.03913234471282535,-0.00817775112354148,-0.007511420827643738,0.03279229937114495,-0.040127326137428254,0.0069021595497137074,-0.035667077424100004,-0.013731534346924265,0.11875800112328876,0.07476312990213259,0.018411210903116263
IL23A,,-0.010795393721748545,0.036712107235829156,0.02568815319728133,0.014445506496123563,-0.028162211593592595,0.036162357433492096,,,,-0.014251657907087129,-0.06913074775587667,,-0.014807586784738333,,,,-0.026780671882763313,-0.045316170492608644,
COLQ,-0.03169691746680067,-0.05065003716145036,-0.0025583023972114947,0.03272687314246551,0.01736590073439818,0.024286188666939074,0.014944123283070541,0.004895224682241858,-0.005485160524961197,0.10776852930256535,0.06536522870985133,0.030320986114592267,0.03614448916548403,0.022937588525235718,0.030173592502984067,-0.01619966261820398,,0.09587607984081802,-0.051784104375137495,-0.035809338969959234
SCGB1A1,,,,0.03946448259002275,,,,,,,,,,,,-0.018247549985663185,,,,
TNFSF12,-0.0074745765360169115,0.026953767728243865,0.015899937489845417,-0.01905479536587738,-0.03849781888613533,0.00199345881478542,0.060765961057567756,0.01940544714454375,0.01450774054605783,0.042573630837444004,0.01996078013813719,-0.10069799500381742,0.04086753964308001,-0.03232087358365175,0.058442820381088285,0.00605420203491629,-0.005140924554122417,0.020956432450664034,0.020041900920237873,-0.017697087481829857
DKK2,,-0.015533471282992295,-0.036164070213059646,0.013764732207442251,-0.01744145508230281,-0.015275905347655326,0.02810513540407239,-0.018640115543779694,0.02422224796025877,0.053071835457413986,,,0.04025896351278013,-0.017479328136146187,,-0.0210037319307969,0.14614781661046994,0.028191831298954657,0.05925856708758181,
FYN,0.06265484865271842,0.07777898961726398,0.13147073114289534,-0.03596673127755848,0.03954735353747751,0.05879526880615012,0.04383617766031924,-0.03453743138026794,0.03467626189018797,0.04470765912776728,0.05623695458699074,0.06875444678396285,0.03784017274894574,-0.07819659305532917,0.036300811534319695,0.07449325702986774,-0.08853551816155775,0.027897877657995382,0.0364973279052103,-0.026997301002276267
ACE,0.00639063524411256,-0.0031649793832211445,0.01434514409227451,0.0007124417512353461,-0.012431383685870039,0.010864719943925027,0.0956180255948923,0.037518332199974636,-0.020595239212382203,-0.02950986684099877,-0.012454820088261537,-0.02531948523235223,0.0722523296557769,0.007430181890384155,0.07091046382288371,0.07239503142998016,,0.04641243245845381,0.08489971879969364,-0.03316345029998066
IL18,-0.015794028591376758,0.012772356563302825,0.03273820140105885,-0.03313726738425685,0.05088161767005129,0.0028101391460428056,0.08389493676602883,-0.019625408819439156,-0.018981780850206898,-0.000158285531730833,0.050999014632016566,-0.058923341763805454,0.00778422272528327,-0.007561534057045275,0.07923190131200461,-0.027693322382844707,-0.0462880084026692,0.04180721401760083,0.017372159569983177,-0.00015831283311687347
PPBP,,,,,,-0.01446102091581926,,,,,,,,-0.01813046599437956,0.03248345193461817,,,,0.03315991207404478,
CCL27,-0.01977401871316217,0.0522866309403763,0.02443693254450481,,-0.05940141447195269,0.05038630713313876,-0.005573631630820461,0.018504313799255084,-0.007813111453213657,-0.021679157666362126,0.054665072818694475,-0.017320399108376662,-0.01948532225174724,-0.033656524851720306,0.06933289700719103,0.03764187963816454,,0.03651634921357155,-0.04621321335459554,
SERPING1,-0.021877651443089553,0.0376065731313236,-0.018163277892238476,-0.0046737618670014,-0.01539335502670324,-0.01800721680053212,0.054808200171985545,0.002599587678117469,-0.009915926631407512,-0.06531312020659537,0.031782068780191644,-0.0345370798586691,0.055338665606973154,-0.03652645925223893,0.04576823116115966,0.019430190075887876,-0.06415249442976995,-0.09216012283921542,-0.1109531170176106,-0.052820714730171525
AZGP1,0.027309324252051133,-0.003034590306884812,0.01804163844768015,-0.0231961153400741,0.023659873006330785,0.045937018584988824,0.10016311708766536,0.024544763886275533,-0.004015351557577206,0.010342736355292873,0.0035553944064322758,,0.025977876946099952,0.028198009147760134,0.07804008679847642,-0.08694456666736043,-0.0037695549349781553,0.0046514782974335705,-0.1110450421068492,0.03678484008522629
INHA,0.025449013314608734,-0.051134582460102045,0.03294943849365242,0.02920105649707847,0.015916849015195043,0.0014444237536743669,0.06104291144019112,0.028223496028325443,-0.027033786087771416,0.060991783192431114,0.034059680560529694,-0.007999297896676279,-0.02809278880793947,-0.035545487551096204,0.019049810073031935,-0.016343713213203905,,0.06439226241159082,-0.04369729685453456,-0.022564196737738143
SEMA3G,0.08239682210379652,-0.01953865892849321,0.08166960472031326,-0.007152472238882648,-0.011002400888443144,-0.024984762816965485,0.0015485646357257985,-0.026189588005745973,-0.013988238433115318,-0.040929181508559905,0.038525626756578765,-0.04392721134068788,-0.039321505392287376,,-0.03414462854208803,-0.026165501042867453,,-0.0001443662561461835,0.0982706431899536,
OXT,,,,,,,,,,,,,,,,-0.015280422597880244,,,,
COL6A1,-0.01450116211451895,0.011844741240509972,-0.04365759539868627,-0.01671796850694513,0.018934946332234876,-0.04032491624651403,0.0740550553037992,-0.021176997473411185,0.004551048841787167,-0.039628539132754825,0.06229969446356699,-0.04274531741514069,0.07049702358869,0.07103881644591557,0.0700311647362079,-0.05645168058961915,-0.03279389072900356,-0.07583401330154556,-0.16694741674512428,-0.023208204417217403
FGF17,,-0.03786293697087349,-0.008303804681242857,-0.028652791621394988,0.049530489110799665,-0.025983417666731765,-0.017174663672469104,0.0019144375220191791,-0.027421782153030677,-0.011263746967621288,-0.01576318676149946,,,0.009998925483790224,,-0.006524136247088372,,-0.03399674991056865,-0.048393274741498814,-0.02441401365308083
TNFSF8,-0.021468688091355017,0.07763979259107358,,0.03948352309502112,0.06280898017693583,-0.014461017167434694,0.09664466568062934,-0.02314960346479372,,,,,,-0.019672920338528,0.01585458762377781,-0.0162481340375146,,0.023567006327906065,-0.042603103477553916,
FGF20,-0.028584640699448945,,-0.002124007943274396,0.007639561754172268,-0.030881734722487002,0.06128244841150416,-0.03154325881436773,-0.030336826638589356,0.01107754353593994,-0.008792871100141847,-0.00046656574851375315,0.03915211974100287,0.10106044888882534,-0.00013331847258384472,-0.02366110297773357,-0.021615646381902925,,0.0406373277733286,0.0356790095577027,
ICAM3,-0.04162172525412903,0.09379596150448762,0.061921057113071463,0.014046109238443386,0.026393508415055736,-0.04784705485850831,0.014013094075939788,-0.0009081837213080777,-0.0024481705992370896,0.03176470024634988,0.012742733754597543,0.030499285613294708,-0.021515320727787012,-0.029593191972152967,-0.010522023009225263,-0.04569855266634998,0.059885953608784556,0.07100464856405021,-0.03195036244454555,0.023041792134895576
LAMA4,0.06763734923121403,0.0449371047388121,0.011061122742583956,0.04810274991739602,0.008157884666529223,-0.01076933961050014,0.1094120488265749,-0.03157047281417889,0.060330900847769736,0.012895977540008891,0.10065948545593718,0.018816367990585205,0.07000424812423744,0.03248046272518213,0.05325478868653015,-0.0543914621793805,0.027145994464017144,-0.025709013348869075,-0.013108267430351902,0.0541419082966466
INHBE,,0.03778592763537123,,,,,,,,,,,,,,,,,,
DLL4,-0.0006317547592806304,-0.0036444735662969213,0.018823174390380684,0.04341263803400492,-0.027224011436621173,-0.03743310943793873,0.04463441014946044,0.0053636804274216415,-0.03599785041895562,0.09246344436425134,0.026509696943484012,-0.07633706697216783,0.03586297587132172,0.02779657620733059,0.07720217656392116,-0.016380136356392707,-0.043354942650363326,0.045131563366219866,0.05480693461368645,0.06052562212876598
SEMA3A,-0.0053187134931449,0.08401817627734058,0.06422765646079577,0.00738908751528212,-0.03977549096809156,-0.04207876820720685,-0.02803918815099343,-0.04187649722594983,0.01807435749047471,0.021859134103891346,-0.046556037160297735,,,0.023888976914491735,0.004551624207218833,0.008838205782022964,0.009407285085133648,0.007536033827158563,-0.00951558404887166,-0.006792247454923433
RLN2,,,,-0.003255872812044756,0.026686753033158126,-0.022180947719291404,-0.02514850121702437,-0.023580761834232356,0.039919845143106876,-0.038288568163348274,0.05012086346895449,,,-0.013603776631487388,0.0501224983046166,-0.0178215453105136,,0.002778628925626824,0.006427246157759597,
C5,-0.009859825600193954,0.03153768885759812,-0.012973001869825439,-0.04358200379512529,0.04974022012647561,-0.024961894879592522,0.1479291509902675,-0.03596231365034517,0.08420707419413177,0.015260679555310658,0.009044870771240374,0.011408721930346666,0.02698516787872779,-0.017820032129919745,-0.023563619122534782,0.006987200366994248,-0.049217189412693645,0.022035805640328615,-0.035185266164552746,-0.04725457912091429
COMP,,,,,,,,,,,,,,,-0.039684182637644595,,,0.021026515039091073,,
EDN2,,-0.023428277445757314,0.08737122932941646,,,-0.019018655115408803,-0.026764021889425036,0.00986699994217752,,,0.049746697790231637,,,,,,,,,
C1QA,0.008572185991348388,-0.05500635839047303,0.018681601684258965,0.07339329174212476,-0.022570613015244833,-0.005470872251973377,0.06260594997333171,-0.0027068158352583503,0.048071908076880214,-0.020974926767683828,0.04002939805659003,0.003808861473158434,-0.08591023758495975,-0.07813430132901626,0.006560304267433167,-0.04908097373196511,0.10258063067140082,-0.018820266834586243,0.060140652419697634,-0.08334470778762941
UTS2B,-0.0182058932630613,-0.030785228057157266,-0.002901401191783211,0.06904378207312388,0.030888881211402288,0.14407592712635758,,-0.020383032825829855,-0.0012514558814710394,,,0.05730823246953497,,,,,,0.0007741751853888668,,
COL9A3,0.0031605605759455822,0.009027785162652915,0.10649883318444679,0.04442373435670035,0.047828130260514946,0.05707398306543651,0.10241259409361313,-0.03376480947608434,0.0651591748483821,0.04475934485741326,0.03780747991505675,0.010895223159294302,-0.022482772696424756,0.05411981653208263,-0.03390841752299343,-0.035072486929500934,0.01782235874705961,0.11608699135015578,-0.01212923420996801,0.011723346542642411
DLK1,,,,,-0.015821468203483364,-0.01291819213934192,,0.049886865577695644,,,,,,,,,,,0.013622515173136793,
HGF,-0.02298809822682624,0.006624319508292244,0.027779884564568313,-0.02837566586623722,0.03253925565255692,-0.0324971399172443,0.017389828798122623,-0.05113800751208305,0.031721466592750866,-0.03130022774219875,-0.024205974751519956,-0.05942924680998968,0.000850734659011556,-0.030121262680108323,0.0006057387546931512,-0.036525554323335915,-0.06942579982322766,-0.02787499003478512,-0.043453762691974124,-0.039900196210146364
P4HB,0.020461351529647846,-0.009454042429663403,-0.05138430401274784,-0.027715010394335837,-0.09686633424065948,0.03200964176370541,0.0675442053283467,-0.04094369708052633,-0.010772298675447784,-0.09421630155085178,-0.02082409911128363,-0.05903634076216183,0.00016740299165670693,0.04620439967879282,0.08586362601729092,-0.018479077788015597,0.033197067107098584,-0.07458890172967914,-0.18391672551302476,0.04635972097629538
ADCYAP1,-0.02002421173868219,,0.05089659754975067,-0.021079394443606965,-0.001765530620936446,-0.026105949678442614,-0.004936012081456884,0.10083117626196188,0.022623166561470988,0.07549864767352833,0.022835706978783555,-0.0672728528459146,0.1382601522131936,-0.0004718367108068283,0.15738293191801062,0.043903566494772624,,0.052047972603211645,-0.06973814090323913,0.061068689200084625
GREM1,-0.005703507987478141,-0.03078520897022845,0.01940121682837,-0.015334084344822516,-0.0390679258467236,0.041961572380377204,-0.031230909422691504,-0.0007206383777017033,-0.021483876456252587,0.11475342129892778,0.026613294002227523,0.09420986123524695,-0.01760065944705981,-0.02483026932952003,-0.035176337979986254,0.046784822058563706,0.0824816120820149,0.03508381045589007,-0.018957427150828463,-0.009424050448500775
EGF,0.02806740775467943,0.005481890243725433,0.02888529500389037,0.03335210520379973,0.050296740488052945,0.11147879545544322,0.04116312027043264,0.002825390019213905,0.018637941557834548,-0.028437678493018904,0.0004880431198317544,0.011288575206937969,0.05723582972018728,0.08573583720431945,-0.0011348734549021567,-0.022438111035105728,,0.012439736609199921,0.061030182565491246,-0.03270534535940794
VEGFB,-0.032743419209108574,0.03841453907351057,-0.03350315258591473,-0.006781786065888453,-0.03232113440224942,0.056053609614171676,0.04506741994710323,0.030923592723827498,0.02219189942535827,0.03431170501283691,0.029165103086834558,-0.04808046450762125,-0.007634744737664753,-0.0014428551086750172,-0.05262615381322915,-0.05453467879157526,-0.014908086251956996,0.012352295476412868,-0.0318018562057485,-0.055473952510793144
FARP2,-0.007376551408686777,0.017889433288799574,0.06128604054301869,0.04994801179400247,0.04747311803453766,0.06237258022253614,0.034659330099431174,0.05221593008275296,-0.03642071862309014,-0.03441442319569789,0.021119289831344812,-0.029804939960515628,0.060261785148892355,-0.011058832994222976,-0.09176286980576405,-0.014665599582680206,-0.040160136095148076,0.008915676111469638,0.017800526021726704,0.055227793213742264
BMP3,,,,,,,,,0.009464215397055024,0.019437321567095073,,,,,,,,,,
IHH,,,,,,,,,0.014558482681548893,,,,,-0.017807610485555472,,-0.0176049096649062,,,,
LAMA2,-0.005105656304660889,-0.026921188040240105,0.03294525296032121,0.013735420170600438,0.02479517032110792,0.0025096275825941708,0.07242411782977089,-0.004364569505284973,0.04445416587929328,0.04848740324715794,0.06555723852504358,0.07809103129673396,0.03654021242541604,-0.0428209042077387,0.05051577627954043,-0.04296998081532863,0.026266876934440388,0.031202760898814384,-0.0017087855346425377,-0.08564660624589535
SERPINC1,,,,,,,,-0.009314060731804581,,,,,,,,-0.017385734401338632,,,,
NRG1,,0.02472303160320053,0.040415015437551986,0.03281574654377956,0.05592488582931632,-0.016001854970391437,-0.04313060198852228,0.008960751062808886,0.048802495685277995,-0.05068249271855704,0.008608589274289424,-0.013882042691511802,0.00881407100411309,-0.013223885936316921,,-0.029057893220022706,,0.0366814339353082,-0.09459021898397922,
SPINK1,,-0.03948140076947657,-0.0291874014131082,,-0.017902450615858146,-0.02586038281931232,,,,,-0.047292846889925744,,-0.03000325334045434,0.11685872820484856,,0.013760865577510452,,-0.024843207464942518,-0.07704181582300353,
EFEMP2,-0.016132063991053523,0.07199011104134256,0.026421347930802863,0.019484565279462497,0.04259657312853793,0.0386528731133036,0.11214329537094797,-0.05489119511070154,0.0385940871490912,0.04909517088568409,0.0701642824801266,-0.05245652955285525,0.016599125154208392,0.04892647941307981,0.02394623521706951,-0.011061654393894348,-0.03224599695630826,-0.005956298587342038,-0.10504553377986882,0.15274370065839962
SELPLG,-0.0042802469083259385,0.021245657220351932,0.034057806620739234,0.07954355471617325,0.012617193004848409,-0.014805948752664066,0.08554272162500531,-0.019901218977551597,0.007705158097088288,-0.049865542880842995,-0.007989837111241451,-0.002101607439982459,0.04258404949176867,-0.002409601418889308,-0.006307759041635632,0.0007818463630499836,-0.024328432613790328,0.060880306021783244,0.03845069083204469,0.03023440814392738
GDF6,,0.014729123842268509,0.019335584734458844,,-0.05063659994945422,,0.03504163030834176,,,,,,,0.05826487159290663,,0.07970533702365973,,,,
HLA-E,-0.012839769491318554,-0.041948969189585385,-0.030743797526538136,0.0013193803664350774,-0.04385246354299573,0.02607980247806767,0.10308422918120996,-0.004373815494129048,0.03429848066270654,0.0069043413509456844,0.010593530421423863,-0.12336027945811356,0.04312920589459264,-0.020802028204873212,0.11066148575245138,-0.006789061779883302,-0.0482888804587033,0.034992821353499265,-0.04038138926257772,-0.03572577071552009
PTN,0.04348793522052966,0.06256369865332495,0.15394975515673587,0.02563427722002738,0.07149630698709292,0.01872535665950406,0.15781733562641884,-0.061155427793674846,0.09987252826672462,0.03451628395464968,0.058453869487128794,-0.044957402428497,0.061824751256194944,0.004096196958253429,0.04377344787112695,0.00678071269609921,0.03525009076526089,0.07172628261260897,-0.015980143180852134,0.0383647785436402
CD274,0.06584332195620084,-0.03794176643243631,0.0158209841411052,0.001674480908191893,0.008168779718189675,-0.04795274704313282,0.07185781194491565,-0.03011595102492044,-0.025507603419349007,0.006449284045453207,0.03272977061408337,0.014540051523761258,-0.03655424491049338,0.019910543505472052,0.04434911361852572,-0.027524989355788957,-0.041295105263257206,-0.03297386944947528,-0.08496836376216736,
FGF10,,,,,,,,,0.014104531645557998,,,,,,,,,,,
CD14,-0.0017063992252588684,0.005155156932172249,2.6688456912972067e-05,-0.010539803332812858,-0.051019643185510194,0.02607952390509489,0.01229097585431747,0.029950102490533967,-0.00018602536366525742,-0.034716042743766336,0.04922769789988808,0.0033637279621519657,0.05865230260579045,-0.050816628523156944,-0.028558235907515647,-0.08096978025141262,-0.045333505645563196,-0.0035606990659605843,-0.0993145792449218,-0.048589227145311824
SFTPD,,0.037400220160575356,-0.03333414296210087,-0.027834691790388714,,-0.016240094052232562,,-0.037430449788921426,0.029927311180962313,,0.014437609806765858,0.00198306949648883,-0.03288433486607769,-0.02401592349498065,0.05521326270148441,0.02033478468305373,-0.04045662952990316,0.1765374647695806,0.04209148130256808,0.04267147164859835
SLIT1,0.03456286529172926,-0.03527015428780841,0.10864176574163553,-0.03086505305802249,0.08549302470513438,0.010407521689151903,0.0027184287768740587,0.03162877443108533,0.019152826255020943,0.02848406341444922,0.05505506895775395,0.04341598417181829,0.014043946046279435,-0.021985204431009788,0.08455150723974592,0.008672230944944017,-0.018405355085512123,0.030506089141019627,0.012673002911561837,0.020094818960354196
CNTF,0.09492541690181629,,,,-0.026305803574179595,-0.014461018487288082,-0.026311721976422883,-0.018589542322352933,-0.03120256054309297,-0.0054544290265198655,-0.010899952112329631,,,,0.023768175055002227,-0.01782154727571516,,,,-0.03177267177606761
BST1,-0.020669441587161365,0.011808894241060198,-0.014285149278915724,0.001923796879909318,0.003316274189862247,-0.04491086578274729,0.08294949618030455,-0.030113339438117705,0.05425897164065142,0.03983455938251516,0.07269892217356957,0.05120629675073633,0.001975472617576594,-0.003524803865923417,0.059974082805332084,0.008948297278294128,-0.007762134298622645,0.07474416448245748,-0.0014365616406846289,-0.032705352487775875
