,UKF248,UKF255,UKF259,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GSTP1,0.02006705290175287,0.02793206416816292,0.020881737490159515,0.014352690866308979,0.039415680713989064,0.042664077924892636,-0.03926848268085521,0.08086427771565757,-0.06951383384373579,0.06265850343288662,0.05262811608616973,-0.07317868701839049,0.02409348757792118,-0.03465896561067377,0.1119070663891108
VCAM1,-0.046027894678438735,-0.0027097835913184715,-0.02712454454051695,-0.04740131294971972,0.008716247374648815,-0.055286711547045314,0.0916620457198323,0.10990462407800673,0.021769081761002205,-0.003887359484012537,-0.008856421152587104,0.05024130185791911,-0.056881983389401036,0.1046491166979196,0.0638366342998812
NXPH3,0.047214750706038484,-0.004562709036888953,0.013220108764643574,0.03944894288429189,-0.04465652936188243,-0.0032814192158561128,-0.03787981247760153,-0.032650761798024536,0.05026602848113232,0.026847629712496265,0.08166504692903181,0.02206115518090923,0.005304997589435629,0.023684962697758483,0.039722387344238934
MTMR4,-0.012548745725185486,0.026334354411061703,-0.023227185541471254,-0.02654065192529432,0.028018870907601728,-0.0144318844337956,5.896062009359689e-05,-0.017788677843862254,0.05878235840982133,-0.023503909014443717,0.001781042560747783,0.005444343944032894,0.07033215066485102,0.040991233419671994,0.040641559059505276
LAMC2,0.03611317122346673,,0.05548992803268859,-0.015142170119310816,,,,0.02603224864030656,,-0.03458235185753661,0.08153398142041046,0.05190103350565697,-0.03653304029850848,-0.023516155456629596,-0.022505516080359916
IL10,0.02211102761462329,0.07399687118538945,-0.029665558177526245,0.03673378933741845,0.07796455501697482,-0.05495292059469263,-0.0391279550564607,0.14913560527641878,0.012987191047657222,-0.02867464632370507,0.032357332780642234,0.05317823436445862,-0.07660786910552313,0.060929878197743745,-0.026602448046273295
SEMA4D,-0.019301255662525198,0.05832600524214932,0.036329807625614496,-0.011609037400123041,-0.03722179512718624,-0.06394787961876883,0.08238121091891315,-0.05447973727537239,-0.07663298517323143,0.0966484937725989,0.04644997284809531,-0.05828420608125809,0.1497184909344948,0.04465270165634722,0.0012421469567184054
TRH,0.017368235287213932,0.06133407324771918,0.016192642942832784,0.010668779362697075,0.03578243188167255,-0.04506228929786426,0.07105840413804217,,,0.07573045865486297,-0.02624259147739812,0.2046590993212796,0.03586541989655455,-0.034792916122109906,-0.0010881820173674296
SEMA6D,0.0029357445473033165,0.04021547863381435,0.0312067448755729,-0.026095025881088155,0.0357354783277768,-0.01402310486831858,0.08485025852467828,-0.01676253288839051,0.09638823879938067,-0.01893866032701912,0.02862739621330924,0.019628072116883347,0.13690752756442517,0.027783043495876788,0.06767289758124206
CEL,,0.06509581628198366,,,,,-0.0437671000017718,0.08781160534974157,-0.06120052671805575,-0.002896664728144479,-0.01478122342013295,0.07500292335128354,0.02795800520153693,0.024604916059843284,0.0379913647710417
PDCD1LG2,-0.03838679202514314,0.02905770837975037,-0.05155454067254384,0.023724146568907457,-0.024409362212950887,0.0038102455920788307,0.1295089103775894,-0.009679533535022117,0.012231231316362473,-0.01933210631327212,0.027704858684622847,-0.010637971341560136,-0.028325144572510376,0.12882851912591015,0.03589549568083558
SPINT1,0.06124968255334058,0.02984002469465863,-0.03292008390337759,0.017130163643924126,-0.0051634673695339734,0.03626415553272018,-0.005412243981244253,-0.04201625524075466,0.06453070837370652,0.0443969834186688,0.032834525790421086,0.09241375628773689,0.01999821613720528,0.05691143221300598,-0.012783988861459263
CTHRC1,0.024757981826089046,-0.029916680557022787,-0.018613374381637942,-0.018612792376081915,-0.020000484784907818,0.10877563172205135,0.15539997360692218,0.03290996472344052,0.11066231404824141,0.0044597716349305035,0.029544728027742356,0.12218156836681461,-0.014792955866280166,0.07067205412503122,0.028285500691637523
PODXL,-0.0034697432500497556,0.057561015309132824,0.061052241588230666,0.029632425281395466,0.03486493178877978,0.0037961223518815086,0.15763286593018275,0.06759347319891382,0.10586412571942362,-0.035491484905142985,0.011926633675603943,0.11119588622183955,0.09818908359291963,0.11979470608359204,0.06148424264803642
JAM3,-0.04718642447179048,0.029657119246192014,-0.009517492863957536,0.031487044569727916,-0.009611459389461025,-0.05287463044980499,0.13161141353408096,0.022354807533606285,-0.07472248531439386,-0.07779309994258517,0.005102814430306565,-0.024802326152156422,-0.022191770243597257,0.005993341761658604,0.03677463626203439
TGFB2,0.03167655389851866,0.051267896606980126,-0.05619800383795757,0.02509707334594249,0.025289427043355277,-0.0032250360731891697,0.08791402062129965,-0.06872502171083693,0.013997842685213494,0.05538766986526835,0.01645837443897749,0.07181917142484641,0.03791870547659607,-0.01976175153207406,0.07347933549612892
COL18A1,-0.025930057436017534,0.10336711621399726,0.02544992573242811,0.05227865193156668,-0.006428697125537698,0.023218200381125816,0.06980082030272451,-0.025730851475259015,0.14590765479495374,-0.020528716540400796,0.03411922278654669,0.09738864983146689,-0.0750565024435542,0.12542311931008165,-0.058820080827449335
NODAL,0.018734549768674256,,0.11933954430951534,,-0.021915045698607753,0.04713692694170502,0.11936676346985402,-0.021040626310251505,0.0623768507842691,0.03085919429304209,0.10772030095504506,0.09046845812070695,0.05665935004989019,0.04500884076802553,-0.03587147760403148
INHBB,0.06345318614852015,-0.014934284331427067,-0.047277605112676965,0.05008253167499965,-0.014073667554775232,0.04017804528121155,-0.02016785369728814,0.10468569654872659,0.06488733276896455,-0.029642848890973707,-0.020101004374568052,0.04779367287251594,-0.07085018301375794,0.026679282532873896,0.057599158610956616
LCN1,-0.013762172311656669,,,,,-0.038543071476069786,,,,-0.023327798874301597,0.036000199099536875,,,0.06197428823924143,-0.015785699405641933
ARF4,-1.942704509231309e-05,-0.0767413823012606,0.07858542218360116,-0.06904050818938577,-0.04965450202806229,0.023979571694189343,0.07730252084176673,-0.030825132245592312,0.0719826478718532,0.024381201382192016,0.08196627991531004,0.05243290420390522,0.005524490714664401,0.04236321559893334,-0.020208593492564764
CXCL14,-0.024449701687855523,-0.04301750604423334,-0.016600171998148408,-0.005323981987617239,0.03778653401689455,-0.03351603591363398,0.058429337161498826,0.09258631393721932,0.03913582235953592,-0.09446242939968558,0.01673602048743792,0.11747033055310674,-0.1317299608828702,-0.04518941067616241,0.048217809923769374
LIF,-0.03444437555350011,-0.044542863600194604,-0.0001075990066015124,0.04311141151127674,-0.026399941410782005,-0.0049923378737848165,0.016072056716633473,0.031852286939586055,0.12261656395085828,-0.03957301821538162,-0.017994431202600192,0.004955596849478896,0.04096238890455348,0.014625489165386522,0.125538786996241
IL17B,,0.0554589388999573,,,,-0.04600410995267851,-0.02106973143102575,-0.02628962248756649,,-0.038922324652763365,0.03975671225657205,,-0.011400138174751839,0.05182290893176815,0.03726618637763063
MMP1,-0.0005101456545653281,-0.057317755417782945,,,,0.08005753384641913,0.12129000165497558,,,-0.05354069865129054,-0.003913690634981148,,0.03693037101243069,0.21344403665724238,0.00914896667500495
MATN1,0.0008247256674423297,-0.02761117778486656,,0.07810132067841559,0.1928019016214564,,,-0.05175434326636636,,0.06309942884825101,-0.028449971530212396,-0.007454798924188329,-0.0038178915099613617,-0.0322014574589919,-0.016264973556908598
ADAM28,-0.015080206753814654,-0.02504310078952119,0.013048254385320198,-0.03715873586965644,-0.03650575996805585,0.04252642170756993,-0.039854251579501974,0.07721980182021251,0.04116222521355697,0.02678289292399986,-0.002897763845763985,0.06497078674713824,0.027862104929485734,0.11708285219061078,-0.015651525839190317
TCN2,0.04948069446667607,-0.056779125095900204,0.051020636805933835,0.00993830647293921,-0.033949819168412936,0.09345791741811221,0.06793944006700822,0.0871738007773802,0.06865016979211884,0.0426862076417118,0.03891623301065678,0.11887499396318414,-0.014461581248849591,0.06004542779918874,0.026448217983249
THPO,-0.023545086151216466,,-0.023966687141522103,-0.0023986019919182804,-0.01297928739117234,,-0.0433290720684699,-0.008683449641635244,0.03815042307338263,,,,0.03380531297824838,0.0026995609405751804,0.016475704147178746
CUBN,0.005631362580546575,-0.039938508437471536,-0.052092993886487894,0.0011054827798453514,-0.03796454583510042,0.01955416099031535,-0.059448971209831385,0.020968337146079395,0.1508201784041277,0.014509800871170837,0.027694383174088382,0.06473579350486859,0.03486390246695151,0.12918813587348685,0.05773219968689752
TIMP3,-0.09231728224442859,0.07946096194632626,-0.01562613295689751,0.043197442886366164,-0.017669228138908217,0.02765279240138672,0.05224173840052722,-0.03245828899015874,-0.026407145402832614,0.08047508862196873,0.017685704795211796,0.07356590746431999,-0.10008176706788556,0.04232709915104779,0.004276799699038404
PIGF,0.026484281568040672,-0.01939991088438644,0.0030362144100483743,-0.0027575839759644244,-0.04214361975659636,-0.005468756641070814,0.06212974305661541,-0.02269164175992506,0.07226568800641345,0.09314454542742855,0.06374975802378038,-0.023277045062012565,-0.01074153331893914,0.09015479465813339,0.02612664431954366
CRH,-0.01612402336680089,,-0.013324947433866084,0.039393384712182865,-0.01775232213601355,,,,,-0.021817702432640845,0.005821026562472088,0.01209670557631584,-0.030878891403031135,0.01219787869921969,-0.02013496077111777
BDNF,0.024030543139160122,-0.03962479864167692,-0.027691070438870136,-0.015306281340125483,-0.014618011163825816,0.007993472530558317,0.14052516530113496,,,-0.006512610791605548,0.09169717834447243,0.07339422718531156,0.013095217025470634,0.037693872887837515,0.06825774370005677
CCL5,-0.03707229221513282,,-0.028285774602770312,0.00984650711733999,-0.017607964177972654,-0.002970442569537861,0.16751612922299955,-0.08726524817923942,0.05667456240439672,0.035699887542815716,-0.05016175184092993,0.010922553092657251,-0.019277719174689227,0.0739251111960398,-0.0005704244836699007
GAD1,0.021072845533195928,0.03130440405959801,-0.01802840446531234,-0.03325360190515255,0.03732156693714255,-0.003547902115576985,-0.04819777211191996,0.08438881065529474,0.035216506419519546,-0.016814213808526865,0.027369025462435487,0.03930067380317449,0.03793334280722479,-0.021919514631442507,-0.009704411062488537
COL14A1,0.010424344933737855,0.05883073240343005,-0.00984340647974613,-0.02645601309610843,-0.00858038225467286,0.023477377812487408,-0.008616658147335438,0.05422540552384041,0.026760755110178103,-0.03169316191075436,-0.028049009935038317,0.06400673906200384,-0.05017598829581308,0.023930195976262274,0.0456468391806008
HLA-A,-0.09067679435445421,0.07297246396874778,-0.048434651363551386,0.058072535160316,-0.0015464690909299022,-0.004041816793075874,0.19467599759667567,-0.010052064461255854,0.039517525322902945,-0.1329580831362808,-0.04340243177322961,0.08604445095486903,-0.11126330243798348,0.0953020801793962,0.011485804506767299
CD5L,-0.0161240215013742,,,,,,,,0.014018583042965113,,,,,,
FGF18,-0.014589325138221209,0.016421734659693425,-0.01058657108918489,-0.0130505691139906,,,,,,-0.03622423924264352,0.10366461479991673,,0.00317272273603962,-0.03479291891351826,-0.022328872538705625
ADM,-0.03356462780667673,-0.02263308684250251,-0.044020286460738835,0.048060577199415075,0.026081893610000205,0.04925459651022817,-0.02572608637535049,0.014740165402233487,0.10696494144954637,-0.15385405429874313,-0.07843744808112318,0.11957999674178946,-0.0634764652386425,0.012314526368559144,0.11696614252565696
CCL15,-0.014218707807257433,,,,,-0.029173176015843946,,,,,,,,0.11464581255102195,
GNAI2,0.03416997475933459,0.012340630807128853,0.03770124005932713,0.02821120526213079,-0.02597668019771246,-0.050279204034826865,0.03365277101616138,0.06626534623038774,0.09780297261776598,0.002389242007359743,0.013571330671967101,0.010136232868533369,-0.05480941763232728,0.05772041904737356,0.03701351438316185
HDC,,,,,,,,0.07986352927699447,,,,,,0.020210880215289294,0.045212633242153515
COL11A1,-0.017649373483845775,0.0619226502114425,-0.03810808026362107,-0.024925146088453233,-0.030210839854446222,-0.008776241491902682,0.10364206968356302,,0.08160673230381495,0.013648091056784046,-0.011383967283615827,0.018752716975517073,-0.03619022975681789,-0.04157923628847325,0.0915333612330661
NUCB2,-0.02809661639797411,0.032828403545142264,0.043281821965077114,-0.026710833955967763,-0.008200162485159184,-0.08233733995265984,0.04251147162453744,0.020257390079932176,0.042907474189244704,-0.0733752821179068,-0.06976718214024098,0.01493704585081485,0.011419533414857854,-0.0011174312783252232,-0.06023333558373941
FGF16,,,,,,,,,,,,,,,0.014706092121175749
CXCL1,0.011941266550407025,-0.025089887011934868,-0.007597982152387093,0.050027668534601125,-0.017607967163253586,0.018421812298154462,0.10185702860377491,0.09732078435387422,,-0.07997425081538385,-0.028202102009350742,0.2544067892494668,-0.05372724169959475,0.10733701991198927,0.009758917495593092
VCAN,0.006379064797416742,0.02379324037857392,0.021227797020857135,0.029040849871759155,-0.0018203947090458744,-0.034485755353704066,-0.07784098698684026,-0.02557124962487476,-0.07155240736493344,0.1316426165818457,0.0563523847324379,-0.09469813667231063,0.02374436359915619,-0.017005610359936765,0.0192364394920279
MMP7,-0.012222307444396938,,-0.021046823453997894,-0.01202820647627879,0.04720894284523571,-0.01792562548274659,0.01220395889654005,,,-0.13361812417084104,0.00868256947232104,,-0.009910992798476312,0.06371378841634899,0.027148822915741968
PTPN6,0.03619339658018499,0.03203936956482631,-0.007082510837674892,0.013470627194077638,-0.020079246460303648,0.029589464074391995,0.09027510229755234,0.11527137082590369,0.11321094838145188,0.043439648220459745,0.030305955619657828,0.013020647368976736,0.0235238328907363,0.0775014689282003,-0.00964043446736178
PTGS2,-0.036282818974541796,-0.06722858602254755,-0.04122710684796306,0.013426890508072909,-0.029959361777356405,0.01662848661899228,-0.010224509550687962,-0.036855251393243506,0.007465541853446865,-0.05152952022317274,-0.05871225185414005,-0.03271594891049539,-0.018237056973229197,-0.037232500386113046,0.08938138487123853
XCL1,-0.01766904362076984,,-0.011518568220423572,0.13362283496614927,,,,,,,,,,,-0.028946454511798933
CD58,-0.022507702122508737,0.04022449993313627,0.013050400766908686,0.024222664601780828,0.06810115121466845,0.010389719258101442,0.09194933761815965,-0.09595245444814748,0.08711789918821247,-0.0012959904643117701,0.05427101749840774,-0.03154772425183736,0.002359437805341403,0.05583886543261194,0.045880929260339855
TNFSF14,-0.017803382959313115,0.10087961292696311,0.06133012982297897,-0.00474461746789042,,-0.03718222875723272,-0.01662544509089608,,0.009723842135317991,-0.03680998843355373,-0.03497185792120127,0.03555221377764349,-0.024154940108198127,-0.028559437110258355,0.08511291471075406
CNTN4,-0.03130048705947944,-0.029271995679930864,0.0374962623381948,-0.025114717330851848,-0.031488261415784036,0.07764031148997086,,,0.05840095689778388,0.06004229324986,-0.02131539501972804,-0.03320997339426519,-0.05947798803205662,0.08256720879028347,-0.054052614466582216
NTF4,,,-0.014570484373787142,,,,,,,,,,,,
INSL3,0.06823225191736904,,-0.01058656901269076,-0.013869787141941193,,,,,,-0.03050971490639201,0.08305923140394932,,-0.015957800822949522,0.06897066866677257,
BTLA,,,-0.016804102328660052,,,,,,-0.04510787370507153,,,,,0.02301908757693462,
MFNG,-0.018022760025277234,0.01988221114287432,0.019771094804651158,-0.006327605950986419,0.014854770576410612,0.110004735655439,0.05065099675650334,0.04294546941298132,0.10849983591185992,0.08117131188522157,0.052429416479588285,-0.009712132308569743,-0.018363505278615116,0.07261514487615241,0.022832765502647238
ICAM1,-0.06442745492757453,0.00016436386968615097,0.044433073818244254,0.055040333700163833,-0.02904862227989282,0.017090739230402396,0.08872081345044397,0.03003788404078736,0.056199478420524425,-0.02761945800538869,-0.04923544450155827,0.005137294773142943,0.0026028154715933838,0.007089858434253143,0.05943055996135782
PROS1,-0.016957650461230805,0.036399603132474784,0.007092059158589279,0.017567490733165422,-0.05427820366094184,0.0035484358026436074,0.10396450218000536,-0.07547011337768358,0.07064633140992208,0.025958390799745507,0.0058402806403490045,0.09369511036859984,-0.05204613451533707,0.045225444945689364,0.06612795268305251
CLCF1,-0.0034305700384807407,-0.028741923762029435,-0.06571727552181553,0.042600927926591134,-0.011236849831181344,0.04306259732823047,0.0011603178914820081,-0.030538156946926607,0.009091052472401408,-0.00711824875761716,-0.0053168999594694535,0.03992630179971761,0.05137216430435083,0.001376514716530619,0.14901445376490605
PSAP,-0.01873066760576694,0.0963198792914974,-0.06199292621318501,-0.009917032732015569,0.015316382487814861,-0.08146146569487758,0.12775833078438978,0.009954773645469685,-0.016172198587063393,-0.08326864018106928,0.0010461223518650753,0.02934212775907399,-0.032115295802480036,0.05831194815942427,-0.07036046384637885
EFEMP1,-0.04115095944771006,0.1029605623397315,-0.001595770160239982,0.0034381292495633577,0.019110343591743018,-0.04023311623957115,0.18885959333203267,0.10391173281882508,0.03327543860819458,-0.028242132122885934,0.0015315865397286133,0.04355149443126759,-0.04189629298399255,0.06050351476486299,0.13039683666201177
C1QTNF1,-0.007431997859437526,-0.03377412764436963,0.017940166661797468,-0.005802705277969125,-0.0009273835930573979,-0.03952830823073802,0.027294979665250095,0.07740237303139652,0.04503265754574916,-0.12760869995846122,0.009284186698710725,0.10142616108785726,-0.05416518200052113,-0.048954643325285596,0.1324358911081464
ALB,0.0032278099251218887,,0.0422301185219423,-0.015142169731710623,-0.016202791020908915,0.09886563032482672,-0.0005072868716168316,-0.06626599047578807,-0.008856148482916638,0.05189545083227795,0.0027727469402945137,-0.016801290031051144,0.013200821254893108,-0.027346601247470768,0.30287877169832533
CCL13,,,,,,,,,,-0.027325195280352085,,,-0.06096092570196189,,
EFNA3,-0.07480933716134369,0.03555668742646734,-0.031664622395957784,0.018055690190536936,-0.005305547801636529,-0.04743986533780262,0.005634286964109822,0.07722419288413576,0.04811232020002145,0.07610189265421578,0.020612240040125046,-0.030459868793169767,0.14354819763826912,0.05070598904798109,-0.006832496816812621
DRAXIN,-0.009026763187633449,0.012322530170900287,0.008092353103451506,0.03682483479932036,0.005269179522678876,-0.03694346545681445,-0.016308480285082656,0.04422413783430072,0.0736293187393345,-0.04641514860432644,-0.02833231159977152,0.05253520260219207,-0.017243406073929574,0.09874709112608539,0.016157172329767502
RAET1L,-0.012330323159741795,,,,,,,,,,0.019457385117312872,,0.020500093549546405,,
NPTX2,0.01365126458925336,0.05905836244279512,-0.05332262784738243,-0.03879251835953776,0.04747068280956438,-0.026211913405326984,0.00013866492319857622,,-0.010721919178156278,-0.037072392808019314,0.04493299817975419,0.06891300555627805,-0.07491304259593284,0.11089828627403145,0.04478478647894839
FGF11,-0.03650268748698126,-0.03528397801079985,0.02589052743960177,-0.006747971535264369,-0.0074864686561747764,-0.0017813388330793162,0.019752251601247967,0.020863787756063443,0.10339195545726726,-0.04454407443489512,-0.03359670439862907,0.07373059295147537,0.024107237730265393,0.01035349210370783,0.1359501228874837
CD59,-0.0446424988825208,0.07511094837464392,0.037637624832807894,0.01183211453322288,0.002230748034106334,-0.0029047125375826445,0.13909016967725857,0.002440457818307715,0.05704167519453582,-0.03558128396026926,0.02196638455324422,0.06037062155376884,-0.09103702545002222,0.10249034403382257,-0.05915377640959367
COL9A2,0.05413236858675111,0.025441840382675118,-0.025484264889468894,0.006141309389000225,0.015275862960578347,0.032623999804752765,0.041742479823329154,-0.08172884459892459,0.017680126100582175,0.12414003679729005,0.07234235022757943,-0.006277280115952564,0.13162395858818407,0.07264500634505804,-0.006840707307875462
DLL3,0.10008802007236413,0.03744877834246081,-0.0004254126900507432,-0.06007101986291163,-0.04509801882952709,0.04975949025098976,-0.012851729280126286,-0.0039039290961338097,-0.022607311227043896,0.15159256284301242,0.03709921309465268,-0.013633264116796204,0.10692373882751134,0.03739474400044996,-0.0428810959109724
FGF5,,,,,,,,,,,,,,0.038700550176961036,0.08024984871209496
LIN7C,-0.0007214658391253375,0.07711979809413068,0.014807973223573166,-0.017696546145254875,0.010635967192984791,-0.06745376646256375,0.0295238332168618,-0.021999854752654847,0.009175852008101261,0.03452328704699151,-0.02057878084580858,0.060122392336464874,0.07748024794361001,0.053567125657779546,0.013096578817254489
GDF7,0.006986401643504912,,-0.0029454345624627684,-0.02504593901878115,,,,,0.03135693038475144,,-0.022605755459277666,0.026586816597926922,-0.025004991969423972,0.07522769443465577,-0.024863169068701556
PSPN,-0.01522163317012965,0.033397246616264226,-0.03616748821564988,-0.00653016621989902,-0.0420310405347344,-0.01821538980666874,-0.05639162095424638,-0.025232500762529822,0.04050431567225439,-0.07144548623251608,0.09151237894619607,0.035826504705842775,0.015285967563575257,0.06915543342152185,0.09021746945103998
ANGPT1,-0.04769072358989274,-0.029916678794109267,-0.011367961325431053,-0.04996660114424357,-0.02056980627213735,0.040357062133574546,-0.022311489297903192,-0.06300499912763396,-0.01486397904409483,-0.027650906730388655,0.01808757025697003,0.03220805908941768,-0.0010709587696937446,0.09536230028642358,0.008854336369836048
PNOC,-0.03762659089930153,-0.0610089210555685,-0.053183729282637635,-0.04799984795570602,-0.025681662588419314,,,,,,0.04287798842950252,,-0.03486930477570654,-0.02176902496487507,0.019418074076663287
L1CAM,-0.017874144435417783,0.029789440991806724,-0.037035703189428046,0.014898881535324602,0.001349048268984397,-0.04542005215640266,-0.037264655093979804,0.011758486775975971,0.03517801628145885,-0.03449199804875482,-0.10347030887210781,-0.042246433168730155,0.07697531035231302,0.08001267612614268,-0.06782515833724864
APOA1,-0.01750165866631381,-0.011629312656139312,-0.016486832097219427,0.012809513479538966,-0.040154703311599746,0.016260223296517776,0.11273260732126902,-0.05573293231259237,0.016600713679370226,0.012864794491857073,0.0299643826002503,0.07339047991528218,0.030994273940822877,0.055053183061001876,0.035318002308747966
PSEN1,0.05274216540139096,0.08516335405213676,0.005925270822706781,-0.006016580802102007,0.02741094111896277,0.04031465133748323,-0.06722081036296444,0.14687180291329788,-0.05768167272772408,-0.007260068307794878,-0.01682951611709785,-0.014551281739707963,-0.04612021886466424,0.017015301559568805,0.00043382278344986856
CALM2,0.008699770044956364,-0.005234582779367502,0.04293308007537637,-0.05145678462920715,0.01815987538705383,0.10864362853598673,0.028608531906107192,0.04767067379579958,0.008433701940911437,0.028883103852927014,0.09613365291310233,-0.07413740905028206,0.10630708684282941,0.0059558634842602105,-0.05181254633028792
CLEC2B,-0.025597447575904805,-0.0709268179214696,0.004588555126248648,0.028914159955148094,-0.020602056720860126,-0.0019086550738136128,0.009832328912784667,0.09566604507314211,0.07621505388590472,-0.05755493375580133,0.025472418980072454,0.10681547786547896,-0.007758281637630471,0.11794991039193083,-0.03240935949348582
NTNG1,0.05065442058990256,,0.022357567271591248,0.06077136956959993,0.015290904736644675,-0.02959739350518985,0.19120488411716027,-0.0458176535800448,0.026184092452768752,0.036384554604412596,0.0768767686691279,0.03203774609614119,0.08179355375773956,-0.014462187185199192,0.06801071020600484
LRIG1,-0.01355705136926112,0.1537548256165128,0.023399857906367814,0.02070533311230961,0.03068223333670585,0.0021496824158482313,0.012528834620410977,0.06021558247224639,0.030354257297941417,0.12381362917294302,0.11880101594466223,0.1135076925618043,0.03955971046535552,0.008787366717185576,0.032685503455004504
CPAMD8,-0.011203712381114903,,-0.012522022117578137,0.07358567267781495,-0.023972569213512,0.062307263256784574,,0.10532393502166625,-0.040552955093983926,,-0.02539574060597051,-0.05305768062523814,,0.0355959114832474,-0.017629850355230126
GHRL,-0.0328520312916566,,-0.033400608572549007,0.024137159766967013,-0.01656508449692512,-0.04209517708340473,-0.04918220181809912,-0.04292250380762387,0.005363740482336276,,,0.03870803638294761,0.0008159174737750125,0.035421925380696946,-0.015540896527504745
NPY,0.004421547321859656,-0.02354410674733415,-0.029490807125125057,-0.040733646773155316,-0.005519381855883853,-0.036485809263556636,0.0032970701856698914,,-0.003185256161463929,-0.06381905770757307,-0.009859950166245517,-0.017444248663275267,-0.010056511560959968,0.06669232228381769,-0.06346291971751307
MMP2,0.05685390365298881,0.024827487883809382,0.0050615369278455,0.018181817035592133,0.009276624825469378,-0.06004127459033948,0.141132050091984,0.0735852713140568,0.07874279955203989,0.08591392682935889,0.045921633675893164,0.024398416448444243,0.06793438671566569,0.10867070488946484,0.014127607335784158
LHB,,,-0.010905735598016124,,,,,,,,,,,,
PPY,0.0431912855002791,,-0.018983704983622025,-0.011243783146552893,,,,,,-0.052134943762516664,-0.02761633739166257,,-0.0059801156105797615,-0.03499987713288361,0.1116366008526854
ALKAL2,-0.02312358422926569,,-0.010747292269804372,-0.005320022728198233,-0.006746629307623111,0.015734065853172517,0.009954626025512097,,-0.03712639478688822,-0.006890087305619169,-0.0026610159412323643,0.007637072427978913,0.10585664008704081,-0.005543482793794061,0.07209746180062167
CSF1,-0.06522138845540228,0.06372343582940301,-0.04118596627764142,0.07245064566065841,0.041512111819481674,-0.014770735615628694,0.11578157617904647,0.08493963827896533,0.009826766713219777,0.013208914217811668,0.013798820854732026,0.06401028794351547,-0.10046564110052152,-0.021347294413953107,0.07777073168216336
SEMA4C,0.04821285153019722,0.04593578292127288,0.008276949663627926,0.05763477178643958,0.03295953033973215,-0.047526647620789314,0.07721568110004061,-0.032667610562424315,0.07262669162478629,0.08850325283361703,0.033419331791421696,-0.013996672025292008,0.03036882432564081,0.10939542441077066,-0.004167550688844082
BMP8A,,,,,,,,,,,,,,0.028902915767378728,
ICAM2,-0.02766096395699423,0.059240169974460744,0.02673209066488958,0.03841292752078585,-0.018091376429539317,0.042151151642084654,0.1012405496963314,0.010212559503949127,0.07897480992898874,0.0624590785777456,0.031035383712619716,0.11076303095986302,-0.021852262412522302,0.12399103583830375,-0.0610372034239932
SYTL3,-0.04944046375492263,0.025328319473845926,-0.027773116763279947,0.01738308170322974,-0.002873020370108636,0.0031013872450566934,0.004425757663333447,-0.05695569501113847,0.08099409080449031,-0.0066169433269429746,-0.022293600991327725,0.01372271790750545,-0.03166210005330488,0.09288943631454541,0.0502646894385478
IL1A,0.04401144637029356,0.033034373885653494,0.027628286641131185,0.03964590115152797,-0.02494615922015588,-0.01848951087885561,0.00498693639957974,0.029539805975079877,0.14652803102343093,-0.03563819327906447,-0.002973898291306789,0.019707579534050765,-5.5852920499882663e-05,0.027980698089588116,-0.027935249871574586
HLA-G,-0.018973423083959388,,-0.011518567180200117,,,,0.10204082391669769,-0.03137041101669998,,-0.04428574459189804,-0.01980504227360911,,-0.03875952088963339,,
PGF,0.04292153901305786,0.011589061900802994,-0.004232293143785293,0.04260134500389347,-0.057146417628266444,0.06154359455248469,0.0962341294376314,0.023590556723493434,0.17509045219814928,0.09779339613956935,0.027035071174623757,0.10428479855888402,-0.0009509696658810451,0.17422637866364177,-0.04834157366222934
LGALS8,1.0225743004967337e-05,-0.02364314728887402,-0.021780796357136752,-0.0573708654526791,-0.026443538189226394,-0.013662629548341965,0.09292740197113228,0.016901127821912575,0.012103212938322973,-0.032146860488079354,-0.021729350253172946,0.00363180997793228,0.00046328822344799016,-0.0005442680722975537,-0.004261119905028727
DKK3,0.05750372817113841,0.04542144987207436,0.017103375693895452,-0.027764792554655724,0.01915831659109705,-0.00434121761107368,0.07117302185177748,0.023649702929423023,-0.01868188896460275,0.07021081302825227,-0.012726738214590047,0.06730249883540232,0.036594987150529557,0.0696566221018677,-0.12852552145261167
COL16A1,0.025874607523789443,0.08644858286290474,-0.00014274359633276312,0.012730306039801508,0.045509462448753535,0.02195257712727972,0.09878623255961304,-0.025604577014502073,0.07603676707467602,0.00012602845260784414,0.08018874512444621,0.1443428779896324,0.005787752607731922,0.08171549503525355,0.049276880981325606
TPH1,-0.013931311158167484,0.012474779422856712,-0.020960817622027658,0.059707820034963686,0.027574512454023557,,-0.050368835661278095,0.029056302357884384,,0.0520219526364854,-0.015162112603296963,0.06036114847955858,-0.04052654440916545,0.08113835458999488,0.07145616644398899
TNC,-0.007531878179067363,0.05091616584716802,-0.028167057792616135,0.07858706449071527,0.00964456336335084,-0.07786388736084933,0.05723560737279316,0.11858916863292979,0.06353037764539432,-0.13062393876650377,-0.07459195351311751,0.10289391448503026,-0.06714458944832664,0.08590318543529007,0.10601900707855312
