,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916T1
SELPLG,-0.003010552503345932,0.07762453769949403,-0.05329288999231176,-0.0197300339817869
HLA-E,0.12939645831242305,-0.02155693232819351,-0.0580767795975582,0.022116040340500114
PTN,0.04898453749431039,0.07716248870740966,-0.03926710038958971,0.02623307157954678
CD274,0.12067187293415386,-0.018332928615014767,-0.0033815595402662576,-0.03332875093155867
CD14,0.002828446395528507,0.019307100913102306,0.02967972933342524,-0.008441547833978144
SFTPD,-0.031897060360126905,0.01029645292089703,-0.02362092788130245,0.03565135878771742
SLIT1,0.0026911889026073545,-0.06691249669274958,0.02777196817280101,-0.012851525298971406
CNTF,,,0.09166954139804999,
BST1,0.0023793244755409763,0.08235717046991321,0.0780401489245464,0.003404903851011995
AGTRAP,0.02554626714582277,-0.06463184846075447,0.06750359659679965,0.003355698124688435
LAMC1,0.09005961692108576,-0.011114178912026887,-0.027602810752482113,0.04160395203199496
COL6A3,-0.02290974419126244,0.07490222571710407,-0.011372505562189706,0.008930539515569227
FN1,0.1450905531236616,0.08008870222222307,-0.09942503243015224,0.012948849417441623
MIF,0.01787861345284771,0.05367937999277844,0.0276390949237738,-0.014400425341966464
JAG1,-0.04667178624727312,0.02819843824691694,0.09474351267414208,0.015706481110496794
NID2,0.1158427937945919,0.08848071333656311,-0.026569915319269753,0.03383499526303633
EFNB1,0.0634075613895807,0.010181585921097877,-0.02875964483054004,0.04787416156398209
COL4A2,0.0951554642956292,0.0578690450127863,-0.042055279164736795,0.04115995174258119
SPP1,0.10964641958339756,-0.09525526047628055,-0.007134203385356351,-0.07676550229784777
PODXL2,-0.06200324215933847,4.5403386633668385e-05,-0.04113399044586824,0.058524350099668436
FGF9,,,,0.023045011227009807
ITIH2,,-0.030125162761096915,-0.043733995275678623,0.0009075061140378634
ADAM10,0.02097439081857189,0.041234890857180705,0.0185983962204757,0.03520932077352306
CFH,0.11691109379835475,0.03876567692366807,-0.03741677975661174,0.06663459904890288
COL4A5,0.12178677599682264,0.05506118501729654,-0.017331800770580177,0.03277575443305173
LTBP3,-0.0042227914342551865,0.0641026603067808,-0.07360396133737815,-0.058309795708883845
GNB3,-0.01392789382317749,0.0015957183484363966,0.002382099179602084,-0.014493497080194078
COL6A2,0.08673038315213756,0.018305137789215224,-0.03141769753096197,0.006592478174117346
GDF9,-0.03252820104216051,-0.03667378081391682,-0.026955234114526928,-0.02572015395501381
NCAM1,-0.04853310778141999,-0.03040445996617852,0.057534489020558584,0.02732017805903322
APOC2,-0.006351733267140899,-0.006110656236864653,0.01729827612519219,0.04105595235892439
BST2,-0.024425709988051453,0.013789322485445512,-0.05196170929666714,-0.020799878210071933
COL5A1,0.10612948005584516,-0.007348241564793614,0.03130100650109121,0.009921466853980777
CALM3,0.08710403924917981,-0.019961384698211727,0.02657200630164271,-0.024909925611738215
THBS2,-0.0783333419637626,0.020774648431780205,0.012345270992174725,-0.007775907109964146
SERPINE2,0.041713957594777286,-0.025250641186396323,-0.03069845063983495,0.03926655197829479
EFNB2,-0.031606460187103926,-0.012327198341114431,-0.049682507131702004,-0.026768412644118948
PROK1,,,-0.018360792643611873,
MMP9,0.14483110846170724,-0.010622479162337618,0.012207370923385261,0.02258459458697957
DMP1,0.049492820238628964,,,
NPPA,0.0001977346494953498,0.06523268160920435,0.01783427688916442,0.044154437424249175
APOB,,0.018013686028281774,0.030669335442921265,-0.014868190385089635
C4B,0.027861820785967797,,-0.020391293958171745,-0.01646396633517805
NTNG2,-0.040001254053211366,0.016916214526602493,0.07852727652294235,0.04901667927962389
LAMA1,-0.022756984098768772,0.03827335675259271,0.0008520537257255856,0.020130556956911738
UCN,-0.0407542664746555,-0.028080933109886696,-0.024575589774798214,0.04552270616712157
ARTN,,-0.033756399780528995,-0.02540632382778517,0.010862285888723497
PDGFD,0.005040224574600495,-0.026181061847375568,8.062638239789088e-05,-0.006532351867923311
EDN1,0.017157728298425146,0.11353535548413353,0.032287200314741464,0.08963514701100006
ARPC5,0.06854617534241847,-0.06937486332722093,0.02710204861553285,-0.021066410703420763
GSTO1,0.04641124178387389,-0.04740917558452697,0.0008895028595807289,-0.017784383947105013
PROK2,,,,0.016926230509016312
SYK,0.06357070595582676,0.031079758544686455,0.015526509449169515,0.024224876227627777
CD40LG,,,,0.03487039358476339
ST6GAL1,0.03081452501952892,-0.04668822251386959,-0.05759527007640994,0.07072736699125448
WNT3,0.02677694965322853,0.05179873077135767,0.07089481554046265,0.05062214724998032
HSP90B1,-0.0073177794378634945,-0.0248472256955942,-0.011424635055651227,-0.008355427094180344
ZP3,-0.04304802657769589,0.03054500537184932,0.004060500474544983,0.0044067948649866885
ANGPT4,,,-0.025406322691308558,
NRG2,-0.05489490983762966,0.007814256910875256,0.0028317144351755943,-0.04302007017256646
MELTF,0.09696654796518729,0.00812644004810676,-0.0070084629950247675,0.06721828504640427
NLGN1,0.018991031756564088,-0.01271244707023316,-0.018622420065150157,0.0327718671968419
SLIT3,0.006894226830741881,-0.0524937743423349,-0.025801110727492995,-0.014998233349907396
CCL8,-0.036969831210559106,0.17484758355603644,,0.0620638082859808
S100A4,0.0927257932485395,0.05730726965818026,0.012773084500833195,-0.02411307605343957
TNFSF13B,-0.023982378424726076,8.240780428263299e-05,-0.05606162594036006,0.016310778596459765
HSPG2,0.08398500802356616,0.05198016488565625,-0.024228975224641132,0.03547595309796643
FAM3C,0.060925409563656205,-0.015101908858830473,-9.204579942111816e-05,-0.06349509310333068
FLT3LG,0.13181818690542824,0.047428754491207085,0.07088998340295125,-0.025944599074847446
A2M,0.13146256440086657,0.0221020950360742,-0.0550140718060597,0.02503899474088548
VCL,0.10060064236427697,0.026147807546194984,-0.05204265965924437,0.02329176237766232
FGF2,-0.009532001860244383,0.0016642115760322539,0.03340405911432596,-0.00010168824853728615
AGRP,-0.035249190389527736,-0.03157898053980696,,
CNTN3,,,0.1017978113375454,
RNASE2,0.06037481102191298,-0.010641271093660323,-0.02234613949098472,-0.021373747400016525
ADM2,,,,0.011825401566143687
GAL,0.03860335494086518,-0.0463046877044377,,-0.015076321307202016
CXCL6,,,,-0.012536970756397463
PDGFC,0.0370233319974949,0.018124045588541568,-0.0329328869658105,0.02755388508811041
COL8A2,0.09231868716905449,-0.00270592790726417,-0.00013605745624029698,-0.016064980581526056
SPON2,0.10236882235950022,0.02848184828940972,-0.034510044458685905,0.031101195395113856
SEMA3D,-0.026008675790754072,-0.03572386956446868,-0.014620189773996484,
BMP6,,,0.05941934350102179,0.050656171569017486
TIMP2,0.018756842151782898,-0.03475694664862296,-0.010656590394119035,-0.03406534565199984
EFNA1,0.017697841836389047,-0.02701284097417418,0.019895326402136364,0.008644386723565154
S100A12,,,-0.01965262758946791,-0.01665335640764271
TFPI,0.0068552987082147274,-0.02234157423025619,-0.03242712327588572,0.03496166445704082
GPC3,-0.033149061748036515,-0.026717669315907373,0.006199911836250964,-0.024493502008563667
NMU,-0.05510548237335409,-0.006595696411277823,,0.018914491888539678
SCGB3A2,-0.021902415570356413,,,0.0434352106877195
LAMB3,0.06801188144127161,-0.020209307563438177,-0.009466274310970807,0.02514743295819836
LGALS9,0.09755137710591107,0.0006023919184841292,-0.026260727882884798,0.01928237265105066
VIM,0.04748107495163257,0.007850053948870572,-0.0359702907653054,-0.010815779207097632
PLAU,0.09713646974082167,0.051546252449485644,-0.06930766945101775,-0.007739001800528983
TGFB3,0.10876381598023205,-0.01738767484370896,-0.012981358406904876,0.018603640421181667
APLN,0.07334411393487732,-0.007755682767136457,0.00046641200085916434,0.015513693722842765
SHANK2,,,0.007935597977124415,-0.023767043822347636
LTF,-0.0396252366985244,0.05631231217686691,-0.035349472401612674,-0.03994421047842211
PYY,,,,-0.009123036930981829
PENK,-0.06756510876281806,,-0.022473656551165275,0.09430010281258903
CTF1,-0.05167063521877385,0.006769883993602073,-0.008757950916414976,-0.03761373258478955
COL3A1,0.057381393606139024,0.06131574312999482,-0.0489439904521243,0.0008981484800520284
S100A10,-0.0251610387854741,-0.00818338235884295,0.009146952284046453,-0.0706113193835216
FGF13,0.08726389505216955,,-0.017819745279066664,-0.008214843584774999
SEMA4A,0.027097817155493566,-0.004519054527265899,-0.041263103889441134,0.04411351644563465
EFNA4,0.057085546909741124,0.01724022408557048,-0.05071513884052348,-0.04519418760661287
HSPA8,-0.04713288046946731,0.032624701727209646,-0.015760302724259233,-0.015203159803858942
NPB,0.03027959468272978,0.16154676970338266,0.06958382241244475,-0.04731699012232091
ULBP1,,,,-0.03225224437247069
SEMA3E,-0.0720320807105759,-0.06189099653120589,0.016071644907443106,0.016616007392355955
ADAM9,0.03600054770144646,-0.047876943783874866,-0.029646539929474424,-0.016081636172437883
ASIP,-0.022927502367564932,0.0019941537356264662,0.07363277488145445,-0.024734277628780044
IBSP,0.10338632241068194,-0.05081628525555003,0.0855653136571142,0.06586318252513954
FAT4,0.09111571104298002,-0.04552060766672176,0.006456672982546055,-0.0013159713129978702
MDK,0.0031920158598192764,-0.014054235105625208,0.031225472385505618,-0.027172927328409858
BMP5,-0.029256355149167693,,,0.09086323638175668
CAMP,,,,-0.019776365060725724
HSPA1A,0.057874202750250715,0.00040932546656737197,-0.033302677418433686,0.0028665452652493146
SEMA3F,0.06175125478285167,0.054914859920004694,0.025339706008797085,0.09114060160493004
ARF6,0.05429260908761343,0.0917383691243114,0.03609907971897278,0.03526508228470963
IL6,-0.032839898158127996,,,0.022221961114430096
CALM1,-0.014101707153119428,-0.02800838438794975,0.033384623040828225,0.04292598351871202
VIP,-0.026008737217428936,,,-0.020875686843087306
NMB,-0.007631716959893524,-0.019235889423731743,-0.0018481138579136635,0.0008950501016451838
CCL26,0.023015125072427436,0.024512867170238543,-0.021570747920690678,0.08960258590640063
FBLN1,0.05817491883024072,-0.0013099953844432919,-0.04342257300935523,0.0034125813180592743
SAA1,-0.022963749464024383,0.008028069729264356,-0.0123727672169927,-0.054750594738921694
MICB,0.022709429560242172,0.06225611021605272,-0.005330860148594866,0.031523946061909065
MMP13,-0.003305123882122779,-0.027128679948372977,,-0.01810236635820504
F13A1,0.029248741164149435,-0.040860633654911736,-0.04173368372111234,-0.06752353703457245
CXCL11,,,,0.03147571062689771
COL5A2,0.08200937273078583,0.005845160347473129,-0.02871540583284003,0.024277492654818607
EFNA5,0.008485315236774545,-0.026717692719462973,-0.043565871856495915,-0.009984787847823105
AREG,,,-0.024600117628769305,0.04893239424007735
EDIL3,0.012357416685350278,-0.023750833385704682,0.029524178213698772,-0.0049850698107977
CD86,0.009648702092360786,-0.01783751451845541,-0.00039576138860282164,0.07583258656213132
AHSG,-0.027129745277240772,,,
HRAS,-0.06002498399253383,-0.027582963349828092,-0.04475433503645356,0.018298936761578885
C1QTNF5,,-0.031298649874413234,-0.010043277555851495,0.0687879758845993
RLN1,,,-0.017262837149918574,-0.014226601666443114
COL4A1,0.10844920739620124,0.08809576158742076,-0.07154461669587625,0.0374715441029652
CCL3,0.028647024742370956,-0.08720059153767801,0.0666302754341066,0.0542880766232522
BGN,0.067901728882659,0.012153845598818033,-0.016205839422504538,0.005883315887655904
RETN,0.04821917576298621,,,0.1501797421229471
S100A9,0.07473245143852883,-0.08346256148352142,0.008141982766630727,-0.014366978590933964
HCRT,0.04569565942767963,-0.005467827960724886,-0.0021939430211840435,0.003930923050874947
FADD,0.008212357303450275,-0.0448116764007579,-0.01902391292914398,0.05496147863567353
ACTR2,-0.0028998485975024924,-0.08243406944305384,0.0030113420658318167,0.004806393430675575
BMP2,0.04134556482749944,0.125178736072465,-0.01876185208603669,-0.04432672857372354
CD55,0.04890242743531732,-0.05792686965871199,0.0690468488927155,0.008546649774728104
OSTN,,,-0.01781974292623594,
CD6,-0.039702295778358015,-0.04859918124370274,0.15336055719524713,0.0192093851889609
IL16,0.009054194175918392,-0.056469987292823404,-0.04395329355449492,0.05372284788113788
LAMA5,-0.0264607653567728,0.0019142874189494077,-0.06350150185974697,0.01655493262827433
RGMB,0.0014016108538188745,0.020225847929708732,0.051440066970748495,-0.037603226451833664
INSL5,0.02275130514891347,-0.007259716063252039,,0.0442699359541583
IL12A,-0.038627851585945554,,-0.038545224865802113,-0.007802724917772261
S100A8,0.03492752614715669,-0.06362153854955918,-0.02603111996981534,0.028624275527196454
TAC3,,,,0.04341929619729737
TAC4,,0.009300126879318282,,
MFAP5,0.0021128478999219184,-0.02570455826104524,-0.024600121623189995,-0.00745181719294185
CXCL16,0.10199508318911164,0.023922997189548864,-0.04214285106437022,-0.02008844740124422
AGRN,0.0509259630032724,0.07350050304779532,-0.03759064980798873,0.04160526590676884
COL4A6,0.040569898646610814,0.03320732257496105,-0.03643419045399844,-0.022188824374496395
FST,0.05703426388851535,-0.036673779956779555,-0.006910487364476635,-0.0028735182616072986
MEGF10,-0.0931806313861962,0.0808815209063111,0.0413788282608643,0.010052031791255283
C1QB,0.015831825941728432,0.006100113428963638,-0.0505457472834226,-0.03811232355852833
HLA-B,0.09342396440417976,-0.059789096039470545,-0.06283461092467144,0.01645827683317891
PDGFA,-0.06616954867870711,-0.016353439902782086,0.039710463279969334,0.041656224579264135
LAMA3,,-0.023049296159594532,-0.020147842957977263,-0.027247897256235425
DKK1,0.08926186307881372,-0.01292247241076333,0.09410548379522256,-0.060333910685027484
INHBA,0.04185551223412467,-0.04996397492035103,-0.037881217598319104,0.03998830232104294
LEP,,,,-0.014443461432418106
IL7,-0.02749433699407088,0.05421811432240742,0.14611200329096793,-0.01147049525496002
FABP5,0.04440929752785105,0.06154471892364923,-0.015617934081789414,-0.05701770482696722
CCL4,0.09014903553782988,-0.023893783328533598,0.013254032908848344,0.07615134657019655
FBN1,0.03884107819400764,0.0558864925645027,-0.006572039731700235,0.001880812967708703
TCTN1,0.015343405841261057,-0.020260742258386106,0.023632902290648433,-0.0069569056507295
NCR3LG1,,,-0.018887368612915362,
BMP7,-0.016469270651504612,-0.039772999240756765,0.024300459526636377,0.021495971015917895
NLGN2,-0.0014653769620485597,0.052463701228009876,0.03529984794535685,-0.022780497430463096
CCL25,-0.028210825211963476,,,0.016073483328160217
NPNT,-0.05921883495128668,-0.026649546747515688,-0.06004503096803284,0.038911817971347296
KITLG,0.019418729579144683,0.016547492433722367,0.020881820862366077,0.05798048514105578
MADCAM1,0.01438688919924869,-0.032665308267616655,-0.025006083291927824,0.08478881378720145
F12,-0.06547256973659893,-0.0473347643010689,-0.03826117638457036,-0.004720946273550411
S100B,-0.11509872123493556,-0.056523690665482476,0.09139565006895901,0.04159409032412167
IL27,-0.026008723610216593,,,0.05610125022538823
CD99,0.11029786312785168,0.037661321232476355,0.03749230595231643,-0.012263999494486847
PDGFB,0.07713772332861922,0.07196899867539215,-0.03330642546011174,0.06382003886136388
CLEC2D,0.02166223002498758,0.08573004927336463,0.054173923754489144,-0.03230744992851163
F8,0.029602356971034194,0.10171063799788393,-0.06837477804667787,0.0201211647758718
C3,-0.047986248510115764,-0.03558377025654421,-0.05066630443672394,-0.028514067069081474
DLK2,-0.024036086085718292,0.03735479437850312,-0.02014785100579457,0.0887310583500389
TSLP,-0.03465998435731296,,-0.03363275471366701,-0.0707273938122824
OSM,0.03793324986727221,0.11389115212546565,-0.04381512362610254,-0.0010018398919927791
PRND,,-0.018980500116065457,,0.025532349204187715
SLPI,0.058015102394261386,0.04937521721810786,0.05432708467498101,-0.034920347715840294
AFDN,-0.012504124990725366,0.05046295841464237,-0.046928827265772924,0.09194476993269608
ULBP2,0.11328052517113028,0.00042065534988760893,-0.028250162812833223,-0.007843332560958607
ICAM4,,,,-0.01720994493226918
ANGPTL1,-0.027129746774543894,0.043178040265588746,0.009356041895255534,0.1082468219917919
LTBP1,0.07419860054803568,0.023116202653939714,-0.0022027757520264217,0.060346462991258246
NTN4,-0.047845980561471435,-0.036359491443876936,0.06131534574869333,-0.019696364221195483
APP,0.06616877347175078,-0.07816028737834158,-0.0781842361519161,0.029881285436756205
RIMS2,0.0853145396680089,-0.02630077656179347,0.0939026320525252,-0.017750363673037558
WNT7A,0.026566390207106896,0.0008799225302471271,-0.05717993101575385,0.04188124577435153
GAST,,,-0.021799656211010966,-0.019776360546238516
GPI,-0.06687288350335657,-0.011263667076441957,-0.04686414692386597,-0.08563372522113956
IL1B,-0.03909259917667117,0.06446731421666524,0.030122165417719754,-0.008659380166576905
HAS2,0.024560060329106934,-0.046123323661312804,-0.01804187566322536,0.012410643759533949
IL11,0.15809409871350524,,-0.02291304184719236,-0.01388083092067126
SEMA4B,0.04270813122766017,0.1023784068118238,-0.01818152402122904,-0.02755199120312604
FGF12,-0.03701527065933245,0.028670186641445942,0.010668900065597014,-0.05096925706524247
CP,-0.0010631789933348724,-0.03779409667354408,-0.006023079629357074,-0.03348838203026713
NLGN3,-0.10424853379751092,0.040333590325001806,0.11951373536684984,0.01954388960387303
GZMB,,,,0.03181059576292612
PROC,0.020976017966754135,-0.08301382912142022,-0.023677101209050817,0.0013809439945081116
TNFSF11,-0.02959761862125005,,,0.051858373749774866
AGT,-0.015577664108212553,-0.015621072942058348,-0.09914414888799555,0.04405624369949185
PTHLH,0.20574648433372264,0.008266183608255153,-0.04316471267199521,0.003381810844304595
COL1A1,0.0927218377178861,0.010874008116116371,-0.03994787289586547,-0.008124036788207806
LAMB2,-0.0044435172734938995,0.005771277694115425,-0.05022475599230958,0.08393497944002414
DSC2,0.09543130902633165,0.02085557663455838,0.033047945010015164,0.00939751317044624
WNT5B,0.006791170328652439,0.07983566510660489,-0.03234745016108211,0.001616623759306136
LEFTY1,-0.001544287420903079,0.04878405110501369,-0.03070048240496064,-0.001990117289761636
FGL1,,,-0.029496599924731984,
CXCL5,-0.033149090675197376,,0.025715418075534402,0.071322359686114
S100A1,-0.13579169054737475,0.025602296171798888,0.03778634114223586,0.009347814029647206
C4BPA,-0.025236507369243093,,,-0.014443457892794755
NPTX1,0.031829349898622246,0.0004057244852918068,0.09550327801405223,
TGS1,0.08330644834637506,0.023429650681562834,-0.011080218518679765,-0.03570665879669214
SST,,,-0.010493240423053173,
IL34,0.0953848874169762,0.02082925222781072,0.05238716355148126,0.03255134922285458
DHH,-0.00011591626204310474,,-0.0007815569309680566,-0.02133129808021892
XCL2,,,,0.03894427089021196
TF,-0.09828898972538105,-0.07644408100877742,-0.010079663346570511,-0.05636356818420459
IL33,0.01465449388424974,0.044753046607581996,-0.013437734836030335,0.009808830964035696
RBP4,0.14990007196669222,0.12487556655073997,-0.0026887036289308863,-0.02663217039907259
CCL19,,-0.023191565373468687,,-0.027611905673541205
CCL20,,,-0.02014785392167279,0.002114206780552063
NAMPT,0.020485436171665927,-0.02056691244163735,-0.0635714330061072,-0.09298219411210212
