,MGH258,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
MMP1,,,-0.017811102969527502,,,,-0.025327958742055453,,-0.004129840265357754,-0.03305401695205662,0.014695468811098508,-0.02397153037020834
MATN1,,,,-0.018913919179893945,-0.013497186474662835,,-0.027130386760301953,-0.010747941832887258,,-0.030251301156968027,0.04557417072515818,0.00584548360391201
ADAM28,-0.008355678376794995,0.03956097927048779,-0.02671055210410268,0.1382824711981368,0.025491478467595148,0.13201423191482714,-0.05385067586570268,-0.030396740151021978,0.011779101494226715,-2.0219204476801923e-06,-0.030980400869510833,0.11885892558787144
TCN2,0.06894221635998833,0.021137553663427885,0.0026091718976746633,0.13832957375842495,0.01778383704781519,-0.00749248645444472,-0.015971135031096415,-0.012104106506636443,-0.07631940028448544,0.06002645611065385,0.09411118341730104,0.15576454641333506
THPO,,0.027792532293325057,,-0.005133442681216174,0.04112056210522705,0.028491038675948044,,-0.010747943067530411,-0.04963961902324146,,0.04456399450830793,0.050713214876782264
CUBN,-0.004661715029771237,0.019490455744857114,0.02867505031765559,0.11427101248145137,-0.010448406599031167,0.0743140366490082,0.023063642301586824,0.049263140183321126,-0.05895557753638986,0.02980671892161089,0.042003240720188156,-0.00598737476879284
TIMP3,0.06730589560717945,0.042598633449255796,0.0020387121841029415,0.060855451657516775,0.018712682851313986,0.0695047189138031,-0.06530075807477366,0.04222343086701815,-0.07013812481592788,0.02941907012434781,0.14176811605031145,0.18570635327132945
PIGF,0.056520405663514524,0.0686197871056894,0.017997867707683975,0.05970766779572765,-0.05729215777687235,0.031753485502276836,0.043009691474707214,-0.0642816413845379,-0.13448926145642565,0.059228804532696744,0.008707688798378351,-0.03220486217327401
CRH,,0.03439447998041291,0.04231810955104002,-0.0277410777299692,-0.021247722113066723,-0.024708690407705753,,-0.014700417818323663,,0.0024484507734708087,-0.021901952878810808,0.007193109084315334
BDNF,,-0.0287326973338889,-0.03945939453380786,-0.013836559157495891,0.049401499950286684,-0.028588853934230142,-0.0019162895108371777,0.09890129694000163,0.04233804060601571,-0.05182187761670889,-0.004634516589690858,0.07442544651224818
CCL5,-0.05626038080930131,-0.05281119828379874,0.006971535123956788,-0.00041601145650717086,-0.008023187217832873,0.08403435579693443,0.019453902837692993,-0.01458087727132693,0.13362548310685235,-0.017334705331060404,-0.004496845417717968,0.20833094116854772
GAD1,-0.017243390025832098,-0.026753344741457297,-0.004585701564268898,-0.010299405389603337,-0.006186385525748075,-0.0817432773737777,0.02871879110623706,-0.03561527407544807,-0.15921969028708813,0.02748298417872326,-0.02522845874877089,0.005498842228068549
COL14A1,-0.00927349620906383,-0.006427707201184487,-0.034940064187732815,-0.008342036050682218,-0.0006671014862499182,0.07773053617435927,-0.00047337330484658745,-0.03600543263373997,-0.0024686965528360064,0.01972893220679225,-0.007708984167368436,0.23440666397992901
HLA-A,0.11829687427555116,-0.0038127119582713896,-0.05768699032346837,0.09580495922344687,0.049142930062764996,0.08683592217575833,-0.09074364777886325,-0.02502075956804891,0.023341358948807827,-0.10045221559164863,0.04492862739652623,0.0629037203934125
CD5L,-0.009636357557693782,,,,,-0.030058938379883212,,,,,,
FGF18,,-0.020245101410431895,0.018563283913478036,,-0.014462767055194661,,-0.028170324214350947,,,0.043499397788994025,0.0057795368371620515,0.023812318443460632
ADM,0.0898903545173032,-0.028051006824584876,-0.06460440920023115,0.02124152946773049,-0.0971772065494531,0.0007565766429082846,-0.1390264539078871,-0.02796712713632016,0.008780444120848344,-0.029941792330846678,-0.010020553467332967,-0.01911503027844085
CCL15,,,,,,,,,,,,-0.027477312584912688
GNAI2,0.047369054599354796,-0.04415328779484422,-0.01571962151615546,0.08946528770407582,-0.037347803036770294,0.12630655747367744,-0.003822504643246418,-0.016443764003997153,0.08713857725736411,-0.021771200575622898,0.018374928132772514,0.04441520032875977
HDC,,,,0.07725160005275973,,,,,,,,0.0032640607647392247
COL11A1,-0.03242696765752129,0.0008812917154024248,0.08747611014202111,-0.032798595091664724,-0.027622288234736298,0.024715102554656462,0.009266869879364752,0.03309232228945333,0.0681096702686434,-0.012796278759552377,0.006410462613602716,0.12796826873834957
NUCB2,0.05690990733668197,-0.0260145547654749,0.011749459548109239,0.05907725695470794,-0.015011373429889601,0.0875489413462555,0.04581316572179174,0.005542871551918448,0.05255405350783906,-0.017234164028544677,0.07369923506206169,0.07048502790930468
CXCL1,,-0.011750636475353954,0.0002215213816533824,-0.0284371132959621,-0.001479139704401421,0.029690672830352708,0.04772483012159976,-0.014580879743390963,0.1715645000652372,-0.023852853689421548,-0.024184025590799053,0.020334395536860846
VCAN,0.10069367966650873,-0.05830459370488641,0.049897476340346095,0.004521063335534846,0.012389031043323999,0.0796243549265305,0.015453227531142925,-0.06424378191330311,-0.02915947626025568,0.08336578496854696,-0.0406801879537358,0.10316848439813507
MMP7,,0.039941507129564846,,-0.013167855410223169,-0.013329774880982958,-0.01768925430135458,-0.014076218380723132,-0.016612040993699912,0.05744279655398063,-0.01828490632636268,0.0010858313981252103,0.048910880329440076
PTPN6,-0.01642134779476527,0.023121664779462047,0.003085300130749756,0.09186329927026977,-0.056873869165551094,0.050671519948877704,0.01594970063269993,0.041209012600792384,0.006216807254804674,0.017201205642174856,0.02350645017921372,0.09007511291904087
PTGS2,0.006815371936019504,-0.003924627568687855,-0.055594241814766646,-0.03138190873160207,0.00850634183917299,0.001116621075767729,-0.05515788599013423,-0.024808874710762444,0.12320076768583743,-0.015038379858461402,0.0505191326675041,0.0335251495084472
XCL1,0.011739543255855016,-0.022027394872328583,-0.01893886242124644,,-0.02189365648885428,0.06911292226975897,0.030183035593435943,,,,,
CD58,0.02180485426848125,0.018494825636915225,0.031482099202563375,0.1074030055455385,-0.034552526696902015,0.03172915326058161,0.048055064320928174,0.037315293700755016,0.08113814643193372,0.003413221221560363,-0.0008309325854979421,0.026760127434522874
TNFSF14,-0.0411315106405638,0.0037699634241035803,-0.00988420031326884,0.058071583218040804,-0.003736462311967089,-0.0037201338374072595,,,0.043177837211104325,-0.019785884449158155,-0.030942877331622168,0.026118502271884475
CNTN4,,-0.017586994752693815,0.039954062488278444,0.013386261901259707,-0.013497787732184121,-0.07659990125253294,,0.008722634740395894,,0.03449906073830883,0.015953499773346175,0.05806894417285778
NTF4,,0.0032984708155347955,,,,,,,,,,
INSL3,,-0.020245097439473416,,,-0.015370632405906744,,,,,0.017245802238766383,0.016532777709236772,0.13821017408901518
BTLA,,0.041783995120463845,0.034506709037756274,,,,,,,,,0.13053502434900263
MFNG,-0.043053178814220834,0.048201295943338836,0.0008303141014637481,0.10186628235135557,0.019080954525894846,0.028171970617204844,-0.03338890356552099,-0.02605570194336571,-0.042095872051046805,-0.028288212719525706,0.1048290657811313,0.03375416314052786
ICAM1,-0.06428835452504877,-0.02027010715575745,-0.012423385762751076,0.03529915223627062,-0.046307698784433284,0.04676690623789938,-0.1012192777851066,-0.049091527828978354,0.03446612057843637,-0.023548820615576675,0.03221704753581799,-0.038496444744679864
PROS1,0.03304493153856994,0.04959537580868841,-0.07107342128652518,0.05321039918976709,-0.016185207162727987,0.035659553886496095,0.07970248872603063,0.016717438074842005,0.02480085753822301,-0.08099301135673828,0.0430589694052879,0.03743989042572981
CLCF1,-0.03954433406760188,0.0339115688727208,-0.07973273843857175,0.00783174631221324,-0.006033210890373719,-0.012629106603529113,-0.030076461930682065,0.03717785587980313,0.14600106143317526,0.04636835184531805,0.005570843404994273,-0.04197772154254422
PSAP,-0.04068855884546585,-0.013493270163161902,-0.037650358220609234,-0.033162382378805054,0.043552630046688606,-0.060237028253385276,0.09270920805176057,0.041878454082091836,0.06629714307928829,-0.11388565557706508,0.07878329653937848,0.17600879801333993
EFEMP1,-0.019796166657279467,0.07729226365027281,-0.03474677945244832,0.053912608975512595,0.09896167496853367,0.05455646620467555,0.08842633724221756,0.016703910297077802,0.03155782180670146,-0.08239372741190851,0.0066132603478332485,0.014022390869802179
C1QTNF1,0.031090796857653598,0.026468645949111448,0.011924189361487337,0.040188150401745816,-0.05063566096456048,-0.014079440340467533,-0.058802138017922286,-0.03449460879623067,0.15885178333974476,-0.04490174129510115,0.012132315821077487,-0.11845151966726031
ALB,-0.03785368134053734,0.040809096527718296,0.02534492428217573,-0.02208742073281504,-0.016780699111824796,-0.004959502021788555,-0.02568224928617783,-0.02325315615920503,-0.05542546785390493,-0.019000631005021595,-0.0369149730383726,0.07631496463351586
CCL13,,,,,,,0.006547265964790135,,,-0.014687675258134608,-0.03470886338309441,
EFNA3,0.04754042594291172,-0.038479074620496885,0.021429830787704086,-0.010383881339902262,-0.009359545095494682,-0.047056589327715184,-0.02969438421346922,-0.038250273097947,-0.04389505980347496,-0.007564994387008387,0.005053990575098413,-0.04874626877199567
DRAXIN,0.03521096320354114,0.00857473482066458,-0.053228508455516174,0.03741934467226778,-0.059666113783313296,-0.0019433395807898623,0.007101792286786053,-0.038324276662709225,-0.07831206572371006,-0.01642597278012766,-0.09645371111265992,0.03616140317443205
RAET1L,,,,,,,,,,,0.04840689537140542,
NPTX2,-0.041951310808042895,-0.02930084847986879,-0.0019122963016090023,-0.09965930906134238,0.0415861247823212,0.03385629769584107,0.09249027938513657,-0.06731072169853217,-0.020763275611206788,0.0013027232270827708,0.027920190721313052,0.09449268385029931
FGF11,0.012059923555783817,-0.002850323403905202,-0.015600564133544444,0.07594449679148899,0.005083526469309876,-0.03517076613537469,-0.04094951838231722,-0.07459688524384094,0.051704588859786904,0.01484884405110826,-0.062391275421712515,-0.05799682316897731
CD59,-0.03049430129495887,-0.0016932413864881811,-0.02408008291721042,0.028428273672292042,-0.024998187133040858,-0.007344551068949192,-0.04698226588743522,0.08119457875172906,0.015927282688742914,-0.09031206857182973,0.13340755643973257,0.16858294743647834
COL9A2,0.03417725287104861,-0.004124832159694046,0.036780442478004216,-0.014379785383167894,0.0875549874896301,0.06878756622572622,0.0851478634213431,-0.03593495296406683,-0.09623760659190828,0.05132444023686857,-0.008791003624558978,0.0943669336556957
DLL3,-0.031891941558035194,-0.010533079929752049,0.012727414124440452,0.0193047291910514,0.03322455298105842,-0.032317294838858354,-0.03290973853287067,-0.027194692191077344,-0.05579138274520349,0.12247681306977157,-0.028230865186244878,-0.05872453135515881
FGF5,,,,-0.01758808878942332,,-0.01701268346845379,-0.0029845570920539856,,,,,0.02997773644076579
LIN7C,-0.016245750611584522,0.043498840593822204,0.06527288230874438,0.023813483569962556,-0.010966212533767377,-0.056860721600814214,0.04027495956794778,-0.050458641582809986,0.05933072328459924,0.045506384029175916,-0.036157266507242686,-0.02783422737565168
GDF7,0.04614893529895233,0.07158670759102626,,-0.006724744075048851,0.06198462230136036,-0.0312719583670709,,,,,0.034854152418760186,0.03159537117831151
PSPN,0.007546206345879668,-0.012175523906024083,0.03104401994508801,-0.021932684410276702,-0.039643187378382634,-0.00017277726560459473,0.0032098077383639913,-0.031185482068290457,0.026038985073821505,0.0035911808093710617,0.03098752993864529,-0.0013994676542641562
ANGPT1,-0.01292550814213415,0.04647191191985012,0.034510218733269114,0.10585499962516177,-0.004859001209188398,0.15547199005645135,-0.00515154302296516,-0.01703353196982358,0.032449661970904986,-0.020076908643222834,0.03841273808466731,0.13562942792259847
PNOC,-0.03677990385022072,0.023862647269373684,0.04905611731689916,-0.03432421577402896,-0.0035351754403242707,-0.0563120915483511,0.004508248405942712,-0.02126657951711514,,,-0.02982198437997557,0.05942158147022166
L1CAM,-0.025864952852533655,-0.03024389670099142,0.0031380252815604863,-0.04769378490721733,-0.022281806051231354,-0.05482933729291936,-0.03611881212235992,0.01687048952314014,-0.04269196623861542,-0.07290358477071389,-0.07884900432760976,-0.012060822363863355
APOA1,0.011342372864397845,-0.021865551969472836,-0.021563414735070455,0.03549152557104669,-0.02001523723479961,-0.020046783521170952,0.03857221140212396,-0.011954305073950152,-0.0720947974080115,-0.019698655398286847,0.03964091733679574,-0.062483277465886174
PSEN1,-0.06977219024403013,0.012982219975041656,0.02313934885768891,-0.012805694715414703,-0.004566127214173536,0.07859855019423471,0.001111395510413169,-0.0218470462492511,0.11021030464863597,-0.002001734438522133,-0.05527911090717263,0.061071327608489136
CALM2,-0.047076399966274766,0.03505595673623356,0.08485128854748984,-0.057377523831073425,0.009599843176035036,-0.10398962773662948,0.03952401896359887,0.009906290754139917,-0.0072672029207202305,-0.02664962060995431,-0.09965503157667585,-0.07348883122356448
CLEC2B,-0.04861466921773969,-0.009506799116618699,-0.07570300638826209,0.10014883075375776,-0.0013587485209725944,0.009115834297460573,-0.009764863833452436,-0.03098940325875877,0.03849204247872505,0.005137834082585067,0.06703546393975218,0.14669306586190983
NTNG1,0.09716719359136436,-0.01713807728280887,0.09875859989572511,-0.027939934160509314,-0.03281481784609632,0.002884347892488579,-0.003617923461645749,-0.009516921665125957,-0.06292707522336496,0.028486032206677805,-0.016461727848832947,0.036984895014914025
LRIG1,0.02246354606163638,-0.013314383200423078,0.06040409092200024,0.011449325167927567,-0.03457622641220444,-0.013158582329533392,0.024186521950001358,-0.005525399655644569,-0.015183830335856498,0.04227955007417596,0.04656510686117632,-0.10007988300661701
CPAMD8,-0.022916710056196107,0.03661246771948495,-0.024045973621985742,0.08066955683249737,-0.017049580199473446,-0.023637801144032914,,-0.01985130626389395,,,,0.016767157572028873
GHRL,-0.011200905790452121,0.008946799807324152,0.046004235885454235,0.03490718483268572,-0.020111903704140986,-0.01897400651364438,,-0.013717285064731162,-0.05634521221956156,,-0.02720974673154677,0.10641997550707377
NPY,-0.03361970804932087,-0.011258950629382529,0.008159985891820237,-0.0011750518475142373,0.051673349374735444,-0.016199047842349473,,-0.012511938952969114,-0.011501710162016189,-0.018133000699899746,-0.06858821326747143,-0.047508234965197786
MMP2,0.009451662365443937,-0.02393567314281793,-0.013486473745568115,0.040125387495789935,0.008912166435578498,0.026967427015976396,0.021772743504795387,0.023744571785381963,-0.05150721827169637,-0.021561989925147833,0.06014688772938733,0.10765540315164039
LHB,,-0.020855451805613205,,,,,,,,,,
PPY,,-0.020603651940088567,,,-0.012460469351745641,,0.04509339689735751,,,0.007179149869891211,0.003586725197760373,-0.014822360751579047
ALKAL2,-0.034317961885161646,0.036036940453688535,,0.06746926884846564,-0.020831489032762048,0.017738736478472992,-0.035114046005698334,-0.02397306605122383,-0.050639413682147257,-0.03624677515325088,-0.06691546120344337,-0.06341092427691945
CSF1,0.02474758882238362,-0.038156753162100036,-0.03315338048954045,0.03786532600299867,0.08685582632441874,0.05711867099944558,0.041347581939953214,0.006217500483422177,0.13696269389470483,-0.013657686810265591,-0.014330412238568738,-0.0033312359848647593
SEMA4C,0.07082928669237248,0.0046600175823450826,0.01784114931036859,0.03730226394775644,0.038685517804285315,0.04308848537450982,0.0001426711696334403,-0.0021551663480769236,0.051150737676176276,-0.03723758243498159,-0.01982383089681767,0.007963644515110436
BMP8A,,,,,,,,,,,,-0.0216990640359675
ICAM2,0.017977560629909316,-0.03244989137947964,-0.010275359407293261,0.10276314075505077,0.006741462776205424,0.07139873035219141,0.06849878005870008,-0.03512212931330968,0.0655467209040298,0.027576922567304162,0.1853090085935068,0.13925599897045035
SYTL3,0.08424233871389919,-0.014733855792558323,0.0012386375976152543,-0.02010707514239335,-0.030398536208812922,-0.04840893920848269,-0.0390895181183289,0.0340971610660382,-0.02413890395393577,0.04111728805693901,0.0028923851580918885,0.10600756279089099
IL1A,0.0803678757509504,0.02460355343893962,0.0566404575195763,0.039733602697005724,0.003903403721414572,0.011665856070226544,,-0.020657520784549528,0.09830349207728833,0.03724237547100942,0.03803967213251743,0.06373553433231283
HLA-G,,-0.022027392883069815,,,,,,,0.05605215659974269,-0.03239823324055587,-0.013777261570401588,
PGF,0.1611645500744751,0.022189243900269,-0.017797667042940307,0.1343964693514493,0.009497735007813481,0.08480197762043676,0.03693452991322206,-0.0595429152749036,0.0117719546197999,0.08341584977745176,0.09589396692688353,0.026477919017607363
LGALS8,0.12099101242098302,0.013948625977298968,-0.009542491038658259,-0.005162417351149145,-0.03677899400809738,-0.06480296891326583,-0.018950590946645723,-0.07514527936162893,-0.08204061260655908,-0.011165362809370057,-0.05466729871552338,0.03949731909147971
DKK3,-0.03469018993534287,0.03721466904959334,-0.003316293267918789,-0.05212084294639915,-0.021659217067656743,-0.12916526833153033,-0.005834449006221546,0.0077525923301537516,-0.054923703580905155,0.03497038951988313,0.07916831455734205,0.05329230414321231
COL16A1,0.03859303867222785,0.029289564273640184,0.025916043585408267,0.004773587881099403,0.026189400343217414,-0.018556628180758948,0.10409597817804268,-0.025001916373103034,0.01761721927432975,-0.00881056590346181,0.10302318243454349,0.1587032045222464
TPH1,-0.04269263196473044,-0.02512135857562739,0.04088444940450979,0.06040014749775897,-0.02881845091798358,,,-0.012934678961698634,0.02584599942052085,-0.03558702959974336,-0.04260493424744106,0.054728427770367634
TNC,0.0658392809892303,0.05024260399204161,-0.07346636005461285,0.056186088096293024,-0.01017633197358926,0.03881366545829394,0.001510418234697019,-0.018777529200403625,0.04445871979473291,-0.09151841354921895,-0.05306968808225374,-0.07296582303995902
TNFSF9,-0.022916699179552656,-0.002898680254326538,0.06738217471906889,0.00568359548967349,0.04656238529159332,-0.02425951813414234,0.04764890419063676,-0.02194524365419178,,0.05669052542995341,0.03945535154589826,0.07358703134911525
C4A,,-0.0018483411733485184,,,-0.014771261415477886,-0.02047353012155885,0.012702366504053927,-0.01137007416873386,-0.008525051547148948,-0.016352021544438305,0.0806118297036598,0.022910916626602863
CNTN2,-0.0922725710098427,0.036559840484907576,-0.014623844506941304,-0.07625289162450387,-0.057598670624436604,0.06433453193463749,0.0208347130699193,-0.05677808034594047,-0.050770492751069936,0.027431230835317445,0.01183147814983915,-0.007597098496830638
F7,,,,0.03273893427396937,,,-0.02568225289003815,,,-0.020602603041403714,0.03470820132177725,
LUM,0.00423763815587277,0.004617665453909141,-0.00798061730428014,0.13036188784732286,-0.01068782044123478,0.09354903112404639,-0.020348405434705882,0.05787586165581242,0.06099387646733999,0.07194766269928318,0.1056686629003908,0.20232802790894958
IZUMO1,0.02110845850479934,,,,,,,,,,,
BTC,,-0.0055129468585814285,0.054198126055083444,,,0.064424143066344,,,,-0.014905258989262421,-0.024342740135670227,-0.002828582353070424
APOC1,-0.1386167382575578,0.03854191119850135,0.04741359755901968,0.12679228453452512,0.033735259186555996,0.07317951027080684,0.008174305540367284,0.012975746301049374,0.09186454538222301,0.02558667700555845,-0.018299601423563027,0.040315245898408944
PKM,0.002289341486299756,0.0028593323674878175,-0.053323962370136306,-0.04342454442285366,-0.04658593248653503,-0.15434352818447486,-0.09365872884565687,-0.045093110201050314,0.030009748755263393,-0.06825359261874055,0.00045919070388980186,-0.09286335352876159
TNF,,-0.020518671344713624,0.07518359152508605,-0.006910421596790565,-0.0013214256667146635,0.041927205343109834,0.0055176777881326446,-0.02700906328658687,0.043109049055314194,-0.014467024966478914,,0.09313681096709893
GNAS,0.08126924460606597,-0.03281241132959336,0.0786385934321824,-0.02940206873234378,-0.06580248884093341,-0.10529579041907128,0.016543778901927087,-0.10200122242773486,-0.044445233286528926,-0.028210974254961253,-0.05593186396715839,-0.07931714364050718
BMP8B,0.02957810230498275,-0.03193404570631835,0.02662603904196773,0.05825956659044155,-0.02405491486571011,0.03203492693576191,-0.010017939116087322,-0.03174750410571929,-0.0469294965947,0.02413114086522697,-0.029709753125627746,-0.04883109732729258
LIPH,,-0.022269648376552445,,,-0.011909674668880805,,,,-0.04437451677148899,0.07371487107309412,0.03563519349532766,0.022952128617894252
CCL28,,,,,-0.018338939726280576,0.038046082351532215,,-0.010257762300985077,0.10406598855367817,,,0.054963419925243305
PTPN11,0.05643352719902083,0.019674830052740896,0.04680382995899851,0.012209857703535951,0.08152246403539816,-0.0192449845378355,0.05332045499032889,-0.021543986927644497,-0.017907612580196436,0.03267661351252093,0.002588782234577757,0.019863133160905017
ADAM12,0.015053492056377146,-0.008967944251274165,0.01593780669873829,0.02242200556697539,-0.014647433740736631,0.010721989146431092,0.15075916910691045,-0.016720054160913215,0.0617783157673338,-0.03940593734241939,0.108559641739623,0.08461966312702997
EPO,,0.024763385903807687,0.0342557476811716,,-0.012460469895647591,,0.028021889667096976,-0.012934680861200046,,-0.01595119630134695,-0.024066359105107422,-0.012208808547160423
EDN3,0.028890703816020706,0.03653610069152555,-0.025948017991687798,-0.028191664093209036,0.010151286190351046,-0.030467797092772742,,-0.013068147517960408,,0.0039561543022797905,0.04127543640012883,0.06652675956461894
CCL22,,,,,-0.02508942598318854,,,,,-0.018053318605968652,-0.021117182441448033,-0.002448095016594848
CCL2,-0.01842667739730454,-0.0025029006998776686,-0.07457439474897753,0.05284091807100228,0.06953143960738746,0.06289839967947178,-0.06473638146410722,-0.01861975382007536,0.12600634814464226,-0.04685194781754713,0.030059655108901368,-0.05154986119559039
DSCAM,0.04056902470793192,-0.013571097141299797,0.03147893993948232,0.03330369850612927,0.008754005352793541,-0.025711411945049757,0.03615260644476175,-0.02502910227765565,-0.04554683507845171,0.04560449731950104,0.013156438079392247,-0.09924007284869678
ANG,0.02607556308346021,0.06115204107158037,-0.07805071007610657,0.17413747710163743,-0.02134088959840998,0.02693856314297885,-0.035532249652899764,-0.017554782278088637,0.09945297497692503,0.04072483070631979,0.021301877814334704,-0.033760774950176986
FBLN2,0.017864685303813844,-0.009328709312814206,0.025384101230649502,0.013609113097674807,0.01989751200969014,0.016216304194470604,0.014461324546614475,0.03598471225097203,0.06844416468269811,0.046165204326420385,0.1212363381155537,0.18653712104468245
VTN,,0.04872927631917063,0.06482879077660991,0.029827571976216428,-0.02047115270186137,,,0.020701228481040248,-0.03852759597766564,-0.018233308966104617,0.005034472602133604,-0.01642232206577493
VEGFA,-0.027927980616651246,-0.0063757431957232515,-0.06835646148515592,0.002361545058519915,-0.03716241649261575,-0.045669935327524315,-0.10318120001852511,-0.042517444017344176,0.057596446392666444,-0.07729732518434707,-0.010153807741606378,-0.1334043899741829
F10,,,0.0377568733319926,0.0034927383105735526,-0.01366263592671341,-0.007776401035838197,-0.001036655286158419,,,,0.015319200174042437,0.05845250372098018
SERPINA1,-0.06306234274275899,0.06842663106709979,-0.0036593315535925837,0.08733959049270694,0.014487306039452703,0.08817495597697825,0.008192920713504592,-0.0011945596912558173,0.02035260329078287,-0.02259868122143164,-0.008053176933035918,0.10195031591700994
VWF,0.15296710721205298,0.007742754931849491,0.01804208563532622,0.09951014099104963,-0.004376351834721047,0.0960896114267496,0.09846932618509954,0.04721286441039391,0.04958737265626906,0.04579603202932167,0.157701392984479,0.03960603558062397
GDNF,,-0.0259745567842613,,,,,0.0035362520770330767,-0.012934679853888586,,-0.04021493637449019,0.047334036136015833,
VASP,0.05969698777815799,-0.02398410583630147,0.041125233500708895,0.0728148845437086,0.05143559581673434,-0.003892166584475036,0.011925361979212366,-0.031718071511766664,-0.05656053438922797,0.03873151446946473,0.08887742285089438,-0.00859240910950967
ADAM15,0.048220065878509855,0.019973669604938366,0.06394642681768772,0.0031848703416600716,0.028539488218662618,0.09428334540868023,0.032557199981592906,-0.009466549040376658,0.09869788366073079,-0.007693177208617248,-0.014389622788237693,0.052386171638592084
WNT2,,,-0.0031191183159882466,-0.0005425815898306659,,-0.028802829554201603,,-0.012104942617589364,0.04673253910210593,-0.01978587548242384,0.02242952786843911,0.030784591884907824
CALCB,,,-0.03084553711634091,-0.017588088598287834,,-0.019282618995862453,,,,-0.017316259981994424,0.04614102682447284,
OLFM2,-0.03491796532741466,-0.0032027245185726016,0.025218813704130726,0.004937616319909532,-0.03449055796699228,-0.05615335017710485,0.05887558579583432,-0.020219790987341817,-0.017897606134416356,0.016554475921795125,-0.04347586033617941,-0.11380398930666559
MFAP2,-0.02924264732282357,0.014123223164059014,0.00727430222942118,0.08968700054197867,0.05009874923378049,-0.022416387463030207,0.06634260796361266,0.029172002926481002,0.04247663488082328,0.07581054441400253,0.11086617736803052,0.15305722187334223
HLA-C,0.163921171686545,0.007569221606561252,-0.024233211394095608,0.10210964099115703,0.02439218831677884,0.08073173455282984,-0.01006497416666485,0.03847839108786549,0.08109315882986896,-0.029834446973470142,0.06323631871462515,0.009041411142466716
THBS1,-0.04974272261697109,0.023792202037651006,-0.05511881080055254,-0.020290623801629354,-0.036668102509028876,0.06105993000659056,-0.0023144847541746137,0.09469560770521031,0.11011216064816805,-0.08201235183383121,0.06112125002753246,0.14997714843100057
HSPA4,0.03724113594127758,-0.015157903699200809,-0.018396103200444987,0.05873915975854828,-0.018768035780050017,-0.06422250753554769,-0.02756850455466973,0.012292832598518764,-0.04233018175246145,0.05973597606423993,-0.011746045223780562,-0.03652024160035387
LMAN1,-0.012143305096360387,-0.06820475552760506,-0.04131874795216337,0.08265625752334972,-0.04400870235599034,0.0388306357045808,-0.019303498804368227,0.005491772706793241,0.08673937058433259,-0.04105599398783867,0.05582950554994902,0.07632998530963149
LYPD3,,0.06740715071791657,-0.025536567380489678,0.1292971803574323,-0.017445660109986043,-0.023203258865582728,0.03844129752965207,,-0.04913373869569825,-0.007160409977706412,0.03300538165577904,0.015498078356984808
APOE,0.04575284933830431,-0.0036799138359235413,0.03868978818409454,0.034553831603952395,0.044278797164802985,0.08248325609772794,0.05805351963866798,-0.0021971933146503523,-0.0013623195787141266,0.02666889054172112,0.10423919943639716,0.11968836237223794
SOSTDC1,0.038571347703948884,,0.040137331064159634,-0.032052827251747865,-0.011330791007535222,-0.08503199179693309,,-0.01966831716823101,,-0.0329454045130822,0.022899209502143893,0.0018471349278854448
ANXA1,0.005389112351970582,0.026101205971181936,-0.03759562396979252,0.08261439224397664,0.0010126425333066404,0.09627424418417956,-0.1033086393270241,0.05843537408173882,0.026928496334651043,-0.05191732155881685,0.04018102827922234,0.06301950026550587
WNT2B,0.0677684131256559,-0.002353297074976543,0.006752199593447325,0.037770406290524264,0.05194695109638186,-0.05799524532712659,0.021551316013915495,-0.02118047752350607,-0.10581059080111185,-0.03195053292909002,0.03636632805323028,0.1296497578171807
AMH,,0.021574760378714197,-0.031710072100607514,-0.012672038541721544,-0.017961136561556634,,0.005759057811979497,-0.03762090475805691,,-0.06438552049064729,-0.07912378490266785,0.015595332588133524
GDF10,,,0.0065593672609204,-0.028340482120146143,0.08134157195915225,-0.03628337112343084,,-0.024884621364498836,-0.09338014043127166,-0.024596838586717323,0.0024864300871259306,0.2342204711394724
EFNB3,-0.03654671255779193,0.019829734810335745,0.009687213993828455,0.011166997532388218,-0.029270382891120092,-0.08894164795666695,0.01210195030057097,-0.052299622837206815,-0.06425526924447864,-0.00417894512139547,-0.0607300333599972,-0.028896917098115416
LTB,0.008200982635347513,-0.016094941752022945,-0.006275442163424715,-0.028782991616246822,0.030233964197974576,-0.02868041168312329,-0.004162079000191374,0.03665459775565283,0.038520771253780006,-0.024516418499270456,0.007353129120836911,0.14645907948751233
ANGPT2,0.047070629137617115,-0.014448049817513166,-0.017059180746727742,0.12076945142443632,-0.010874048419921073,0.05569651144774539,0.04742863580621256,-0.011279240496279676,0.04571419023862601,0.027805373787234185,0.11729627304139316,-0.06083836220560779
NRTN,,,,,,,,,,,-0.02142936594163517,
ADAM17,0.022364700463427926,-0.01626192825805335,-0.008135285614517656,0.010056494950589443,-0.017948665981657674,0.07080476906033027,-0.0034485785425273016,-0.07019652899947358,-0.07112581279773138,-0.0499298231659729,0.013382672639644107,0.02253672230048266
LRPAP1,0.049653915123217755,-0.016051480507995805,0.056264355460913296,0.010919582539499949,-0.007148656136345224,-0.05596511837470171,0.023156859521961594,-0.009112274770332,0.0881542393273345,-0.026934538021701083,0.03283394431758153,-0.014826318275158687
