,UKF243,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
FGF11,0.0325269789745864,-0.020975000811805897,0.03731368244365667,-0.035298370123780606,0.09276676355823932,0.04777867465716761,-0.014504746279673382,0.011008498030688773,-0.0003601080579448088
CD59,0.05718876486355973,0.014182813661184292,0.03971411230237735,-0.030192586942854163,0.04134870678880015,-0.023207639866581815,0.0620743178451546,-0.0753979142046947,0.0017689945295807838
COL9A2,0.113149817476865,0.03253160518503389,-0.11546504767909377,0.07182561325731038,0.06885575995860448,0.08885579461513317,-0.017213006718229232,-0.0762984496579746,-0.022724571249871373
DLL3,0.08695651109950867,0.07036702293772291,-0.03617304113770427,0.0726001470147727,0.05205236878776107,0.07000322509395429,-0.0469794566489633,0.017289214793020608,-0.07019797041603024
FGF5,,-0.012928897766793334,,,,,,-0.0007732344859036222,
LIN7C,-0.019718092504024457,-0.02782505125069899,-0.018554025744393417,-0.0056214817738105445,0.053130308009829666,0.010795012809336894,0.11687674293778104,-0.03191057022845914,0.04673175608673116
GDF7,-0.01755289156864758,0.080286250899208,,,,0.04709504456033047,-0.04074018375738057,-0.0253659232213092,
PSPN,0.12922781268471092,0.007322046250009562,0.06107477827487835,-0.02766586887706896,-0.008195547788431266,0.015194833190464094,-0.054487508049118324,0.0009955329488053235,0.04009046413812653
ANGPT1,0.044367870290313575,0.010656086479665637,0.019062706467108906,0.08949538787365909,0.09524636041931972,0.042051717814544545,0.06382661458637758,0.05104240082747003,-0.04018733159009616
PNOC,0.10594508845693587,0.06482564688883417,,,,-0.011800335587880609,-0.027097434951068724,-0.018353217990612552,0.18290380955580887
L1CAM,-0.022806549618777382,0.026633382550445794,-0.042427599458207135,-0.059173564356351495,0.05749596418278657,0.10136538206278599,0.02951962704368441,0.10885774236258083,0.13530671018237583
APOA1,-0.037707088172601974,-0.02766979668746351,0.06861901715009108,0.01691984006306047,0.019919068786922796,0.025879588739245372,0.042952388410652895,0.05508949890824119,-0.03031053546296114
PSEN1,0.029057439116439952,-0.00481812563162002,-0.0636518270612858,0.14188151626186252,0.015593700516977603,0.04792374948474991,-0.061376547745452446,-0.007669834025986657,-0.031867664290478714
CALM2,0.10843769183428119,0.02925973314372702,0.03530657011091371,-0.021878372809083182,0.14506516064312122,0.13700517574783075,0.017078401503275005,0.06108890572900947,0.15052065403173512
CLEC2B,-0.07267392176555683,-0.015387815962688269,0.039392595135419234,0.026796805811958212,-0.05713867720391574,-0.02092689368878844,-0.023110436681719998,-0.04153855643416608,0.02400154369765405
NTNG1,0.029667654650144714,-0.03462497386502797,-0.03241785084698952,0.015653993611981394,0.03608128775177694,0.049475711637343635,0.053103739023306465,0.01901794708235954,0.19837043744067462
LRIG1,0.04040357493615479,-0.04771757867094479,0.03020943722902693,0.003820976738066937,0.08927088480465546,0.041510513881289006,-0.0783162842488336,0.02593883211835292,-0.010632437578252751
CPAMD8,,-0.011695927956890298,-0.04491266174918405,,,0.006801775071961265,,-0.018632671230199835,-0.007314237398344073
GHRL,,0.08775763974387085,-0.06051171577532621,-0.02149179992230644,,,0.041190590188280814,-0.025578479669946357,
NPY,-0.036657372221092874,0.03165244315247298,-0.0524482630305764,0.04420813110415086,-0.07262707456129885,-0.003188699064329727,0.008379827845072994,-0.02245498154832001,0.06646636063664
MMP2,0.10934083183595872,-0.012704365164228714,0.11420689274907184,0.04897098998487318,0.05336021162497519,0.03233389802912897,-0.08006713926270834,-0.046631873316273054,0.08258001146634782
PPY,,,,,-0.03128595938019543,0.05017873728611274,-0.009602734036065905,-0.022233950039088436,
ALKAL2,-0.022943074736024187,-0.01326123699103084,-0.006862623290971203,0.06303871459066927,0.06360978972516636,-0.02671772548617251,0.059725525642830984,0.01899041625235103,0.12537243670616086
CSF1,-0.024982329156867395,-0.04757208600266709,0.056738255447106666,-0.06020220427537593,-0.04825928294913788,-0.005021328623923939,-0.05275548076277515,-0.020310231709941614,-0.019848887468296068
SEMA4C,0.02464475894213056,-0.000514874418701235,0.022066191251836703,-0.056526419581740685,-0.027241963187247958,0.05366780888563021,0.007171767546724889,-0.04723773434652074,0.029667195606660535
BMP8A,,,,,,,,-0.01596077459756144,
ICAM2,-0.03781230191607465,-0.021206494886501007,0.01375091612863159,-0.01807937774326333,0.06229904820968969,0.0271272187893186,-0.04050981352239971,-0.009021641781290434,-0.05357000485266185
SYTL3,0.01798157624585849,-0.051982446538644,-0.06617082830644627,-0.003062158572482951,0.023689126898104727,-0.010868624005618237,0.07925037971768557,-0.03671085157290365,
IL1A,0.03096088336476127,-0.03216906207539377,-0.06325849293092929,-0.06328184047067256,-0.017144803408609348,-0.0017134505779589583,-0.052483844265161714,-0.006010073207973144,0.02204304874008119
HLA-G,-0.02776125892302725,,,-0.06551774956618772,-0.010392433212575044,0.026952151577249724,-0.002731380973448081,,
PGF,-0.006470393944767345,-0.03855646436349003,-0.0016507168326407489,0.058827440787203124,0.09399668954626313,-0.013886330091834743,0.05023397501749291,-0.027861007565786102,-0.00814104198685992
LGALS8,0.08086183785675448,0.03948003799745368,0.030236165305989278,0.026565881747654622,0.007429277870834646,0.047029365378461516,0.06752567889830097,0.03981541968197586,0.04487934954351151
DKK3,0.08247696574242072,0.011408330582725536,0.03328780436838954,0.032337582039256574,0.07539856287940953,0.02590248496750139,0.08516360204041,-0.058916361290017316,0.15026145104503266
COL16A1,0.027282753078783393,0.002575888789358302,-0.07638211045125502,0.033091823958876415,0.04148015523916245,0.0544060157388537,-0.05971656974999937,-0.038629215046114065,0.03500502065667698
TPH1,0.001101084344198819,-0.013903507542273458,,-0.006879734309024263,-0.061550924278419274,0.01682160233657177,0.01176793564477372,0.09320523408734813,-0.028986847934072045
TNC,-0.0382326177555919,-0.0010864240116847494,0.020674381206544443,0.020469073190839113,-0.025619625564385757,0.03262934678170618,0.02526419864054224,0.0655105158782708,-0.08667007554056734
TNFSF9,0.03697902261228886,0.018676465578301108,,,-0.001856960262370197,0.0224688448699694,0.11750974886814078,-0.02525910010858597,0.21951809298740052
C4A,,,,0.07076452481891077,-0.010073208436262877,,-0.0360155693071534,0.07299774484623907,
CNTN2,0.03735187026591795,-0.026084360696212724,-0.05584337683393202,-0.09081679864010182,0.04835746742262863,0.07461656971286938,0.038574662155215635,0.021707119014007504,-0.15592295807447293
F7,,-0.011695921158825721,,,0.12306900745877315,,0.054289223937654264,,
LUM,-0.041799964178917064,-0.026701566050873437,-0.020341400778759487,0.04061918089691267,0.030513587728909733,-0.010813515147655958,0.00786035771135487,-0.04200139988629415,
BTC,,,,,0.023002516278616644,-0.03294064926312547,0.06047322842462109,0.06753926186522036,
APOC1,0.005571828835865426,-0.05520343664091295,0.03598839855304028,0.03821214653863,0.04331624769359038,0.053854812575258426,-0.09404040556470832,-0.0346816181056602,-0.08460883390067313
PKM,-0.006473482227936244,0.017968005300089053,0.01964950007295797,-0.06881636278728366,-0.07537662859865961,-0.024256300318501643,0.011574251260373156,0.0644078197803109,0.13340602626769957
TNF,0.12062210298642301,0.07390744284215969,0.04378003722849077,-0.044663973533185276,0.10205210312838642,-0.023402941009381475,,-0.023605711409307444,-0.08158399438098934
GNAS,0.06860345747310109,0.027409566129700393,0.0794846028698617,-0.02731334413385449,-0.04463231693937501,0.04531460314260235,0.0967438213142506,0.004536307346264665,0.1278251159374908
BMP8B,0.04284449001682988,-0.0013296439198636034,-0.006734855812899401,-0.026361935326523905,0.08428127293374939,0.0344875354874982,0.05243296054894122,-0.04094648125148241,0.030114596004722875
LIPH,-0.024015497830867125,,,0.09336314221284098,0.014364773755080567,-0.013209903582124214,0.07206848832640815,-0.018796137901057348,
CCL28,-0.017552876160926836,,,0.02097699846853935,,,,-0.012393575987296568,
PTPN11,0.06382451083475399,-0.028165818319193098,0.00712401524943373,0.0077227182347906955,-0.03942438109429406,-0.06486749270345958,-0.0017436197350985698,0.022119598411739973,0.02224652890133429
ADAM12,-0.06399281951887209,-0.026964230156679293,0.03186779702476524,0.0320900961342228,0.038089885027596936,0.05650976229994607,-0.10202845292737453,-0.02491040243036798,
EPO,-0.012150206169689788,,,,-0.05644932509649436,-0.0013828006415145227,-0.02216069879002494,-0.013179538058146348,
EDN3,0.06855931455833199,-0.020723521884655493,,,0.0019712129130355516,0.03509900976174676,-0.03805590768353676,0.01196334804795345,0.025334952544152408
CCL22,,,,,-0.015995254607622304,0.0522997478827113,0.03275115926125602,0.019481461118694646,
CCL2,-0.012849495460410176,0.019456083995270518,0.019158306275148203,0.028187819412109964,-0.05498054246405888,-0.0571324340349667,-0.006082855488347627,0.036357843027805245,-0.056495023248883676
DSCAM,0.036606157748583806,-0.04558527340054437,0.08373707908311347,-0.023473055514665775,0.011168514582167008,0.11213241856845312,0.0041478797541456705,0.04844140872553359,0.1837253744601072
ANG,-0.0648174768557064,-0.0001087592849492922,-0.013975155206515846,-0.014565209291994207,-0.01213116266379807,0.03654177816258443,-0.022977539339747194,-0.04257715972249748,
FBLN2,0.005063391288410509,0.055420804249864224,-0.048506870649290205,0.042064843013680096,0.03781500093009404,0.011912178474626594,0.01671682098155248,-0.04308597201207884,-0.029655371983967543
VTN,-0.022723253099642404,0.019962763887945333,-0.03809058225903388,0.03764488218274693,-0.01514566648744449,0.004377579656616032,0.03463725714738084,-0.021493626682344637,
VEGFA,-0.11043377382160752,-0.011456173750113163,0.006744566832364308,-0.00730008119865358,-0.08581502153659268,-0.05555747996710243,0.021594742209023497,0.07774587734749512,0.05512693768489726
F10,,-0.019017817226818175,-0.0413180072250133,,,0.04123888450418349,0.04221867890199748,-0.023268405034389122,
SERPINA1,-0.07336471319383558,-0.025191148912873353,-0.0035286931329526847,-0.035301181170896236,-0.04504918914099657,-0.007437337621065803,0.08502525853780352,-0.0046103641041558745,-0.010488419616841717
VWF,-0.04794963538894137,-0.05584954351731902,-0.09889812092384968,-0.009356818112772477,0.006982054905106846,-0.029863814764263436,-0.052111908495682306,-0.09334466143314737,-0.0039030267804693913
GDNF,,,,,0.09103378024198872,0.040839436703205736,0.04645527986796617,,0.020025718742748732
VASP,0.054457052193327055,-0.018873331191565958,-0.036310037575654104,0.03726303815280808,0.0286099829298284,0.06157072947767036,-0.0044796853657359,0.0118680381054159,0.01100100618381455
ADAM15,0.0029579908257481324,0.03146379006423863,0.010771081578460802,0.036343611687014304,0.03241686554467622,-0.04407251759956507,-0.02450624784454914,-0.05013452311492426,-0.022726054573374316
WNT2,-0.020410164417069405,0.08994712722765189,,-0.03248368216563433,0.05724927098347454,0.010173395625484418,-0.02016660908081301,0.1109892696844642,
CALCB,-0.021362360606312913,-0.012928897626290793,,,-0.005110605611440666,0.05435939693532012,0.09695853260087436,,
OLFM2,0.1276542654079678,0.06072716018480984,-0.00817617586570008,0.08442145998822984,0.08654007930311541,0.04202472682845718,0.020677319825846266,0.09397763692240287,0.002168681995960391
MFAP2,-0.02738757974535631,0.010986445535520289,0.007230991461255779,-0.012856040326693165,-0.027003363325846314,0.05501670772084381,-0.05141203463257965,-0.06575302495121982,
HLA-C,0.027892764324373327,-0.04495619001211923,0.07449099968495664,0.05341973865741971,-0.016011315960198873,-0.004223694473039904,-0.04773902054167925,-0.020368970039022313,0.012863377369511136
THBS1,0.05033907064842504,-0.014889636592770728,0.034288641046221854,-0.05525590359580312,-0.04603609838083272,-0.013670452991548473,0.05611166757461873,-0.01936096190059601,-0.024700489888577926
HSPA4,0.01337207312724392,-0.014226792824203898,0.08949148948609635,0.03175423523036284,0.036141871597759084,0.02686683447255215,-0.01805786702910521,0.0257596380550527,-0.04261630837402945
LMAN1,-0.04999919897882941,-0.007930236106617694,0.05346382584971733,-0.070508869290897,-0.05240622229415346,-0.005174837082536222,0.03568907052113494,0.021549289725870686,-0.0005789797370577387
LYPD3,,-0.0006250185718983819,0.028028786911875693,0.04313391568963964,0.04986841461047191,0.04693057690517775,-0.008272756008512482,-0.027331462148158243,
APOE,0.1282092575132835,-0.028883880491401066,-0.011890978886193697,0.01616146293042318,-0.010714051538746622,-0.00104461673208286,0.03528776365458192,-0.018301405873757115,-0.15567864899622239
SOSTDC1,-0.025847633059371367,0.012886669272102889,,,0.06790190928459044,0.10694464993233328,0.07029638041984079,0.05271648291225975,-0.030953217340181808
ANXA1,-0.051772206617394574,-0.04468884992811996,-0.02170108533063171,-0.04518224616976512,-0.08160106062324275,-0.05524543352980433,0.05054150740565995,-0.0020490669082267265,-0.05935806928651847
WNT2B,0.08909646290636485,0.039898714174310054,-0.006182598783797506,0.018306358351959935,0.09493789343272432,0.03933196420709064,-0.010231219554499613,0.000695177099225416,-0.00020961887194053275
AMH,-0.043416550321188296,-0.010811458680779016,,,0.06834101789806511,0.022347898560906604,-0.013124205724075513,-0.009063704806607387,
GDF10,0.15352002420879965,0.016647190525971543,-0.023504768195007353,-0.011768126682938425,0.007647114781728063,0.06065177989561841,-0.04071122240561643,-0.03482255483176164,-0.0035836994498482603
EFNB3,0.0557027165065674,-0.0019320780797307305,0.13925106362984377,0.11568518462087356,0.030715975144393774,0.10830513944216855,0.027594072918697914,0.02545887040266826,0.11218879221151704
LTB,-0.024224979434932552,0.01672213231360225,-0.046569389393588526,-0.008976938959658867,0.02330592318501156,0.040826314064719024,0.00321499087545046,-0.05825749184300788,-0.0362841981939139
ANGPT2,-0.029380539161816394,-0.013816044351133532,0.029239064807458057,0.01319180857867095,0.037703047089313005,0.011766240901653265,0.0004492508376568336,-0.027646579974938797,-0.05355569414326454
NRTN,,,,,,,0.010932382840791092,,-0.042981480036005486
ADAM17,0.017476996211986635,-0.020273359265325353,-0.034937688426297374,0.09003695962578277,-0.0679589126121149,0.0083004157374468,0.057110458663570174,-0.008167469499952461,-0.024804946921089897
LRPAP1,0.030466572560019924,-0.007784645401204153,-0.017681802445825363,0.07737031530304335,-0.0487209985166474,0.03626998873368337,-0.005942491547729395,-0.015728477837714982,0.06039256350002472
NID1,0.05608854126658482,-0.02165200448650231,-0.019688071592328455,-0.04332716801087893,0.026889450754436123,-0.014631049940605852,0.05175617168642449,-0.05240208351937197,-0.016803779911229378
MST1,-0.013544488304786054,0.0137511532956653,0.006621972354392553,-0.13819270661135283,0.0015049035233988528,0.02468853350922055,-0.03533903212307596,0.0568351789832175,-0.04760831287588
IL13,,-0.013096064707195283,,-0.0021553961490675053,,,,,
DCN,-0.026604909454834763,0.004095325757673936,-0.056961712655228834,-0.0013226145324884981,0.06130839387109846,-0.05352076104871382,-0.007967454191063917,-0.0770390570573883,0.03741649196175159
IGFL2,,,,,,-0.009606488790563377,,0.030358748352283436,0.12809536491025988
COL7A1,-0.0824363243539144,-0.030803366823002006,0.07402525633288104,-0.05336171870098517,0.009306656012855644,-0.04413227382280081,0.003846235187018764,-0.07157086682612557,-0.017046055306630344
CALR,0.0016582597808098378,-0.013406209983899004,-0.02341430474107673,0.06234746523789569,-0.027802966883025432,-0.06980536620076082,0.021316321056860123,-0.019280737858264098,-0.030587185514236136
PIGA,-0.05544597203583542,0.04106976504790711,0.06369546110913225,-0.0506417759996062,0.03004676523385806,0.03618081262047263,-0.009559635918039676,-0.014441336725579892,0.017530250283812335
CD200,-0.03484380092643305,0.018444237492860966,0.07559540686310069,-0.05969944840410001,0.010366824147483394,0.06126675852830996,0.0461530072614944,0.040882110871522145,0.1407160591274518
GRP,,,0.003043791360769395,,,-0.01785526602002672,-0.02510369481687401,-0.01563837215040569,
CDH1,,0.0638566429348923,0.05102649289916565,-0.047404796885606774,0.012770333608474582,0.0493440104636755,-0.019954654406200943,0.004775455266201069,-0.02772603979989548
LPL,-0.004905072695710239,-0.011714553357313221,0.013399774536329316,0.03514624315613809,0.1161705939659417,0.05010198703668147,0.13593238819423406,0.05050649223594375,0.12475568238389136
SEMA5A,0.06874715347448442,-0.020872658945286882,-0.004805289576278887,-0.0322224381255138,0.06267685344667694,0.006368148276218915,-0.006897003619408497,0.02044095033503663,0.09816013717030549
SEMA7A,-0.045255453670311745,0.006809523572767822,0.0038476762182311805,0.08427166842282405,0.04731867088750675,-0.011191170665017312,0.0074431514280275226,-0.033278322434311246,0.07924784923838739
SEMA4G,0.008612263314860908,0.03494109910997961,0.10731368934789264,0.029857803285290394,0.0727845271162187,0.08563205701096142,0.05804144711559092,0.1098867759783241,-0.036835255912667925
SEMA3B,0.045186640884398985,0.01942809383626829,0.07418953669621632,-0.09970458303453594,0.05947976861894567,0.01997647085663609,0.1186601867106398,-0.02343222694689086,-0.040060503683919724
RPH3A,0.045680059220611274,0.015578122940198754,0.1132856462783008,0.009823079498201813,0.10709552990249313,0.08202150001990224,0.040630694268665835,0.039289056927577205,0.15759076032059124
JAG2,-0.05292946165506351,0.014154469168242687,-0.011312698319396162,0.03363236489002475,-0.0063902668186449785,0.07323704551255232,0.10224705976305908,-0.08192198206891899,0.07054285415810206
CGN,-0.024404474712345203,-0.02222929905485353,0.07269846495546631,0.011356615292698526,0.060362138794728036,0.03979457292893129,0.056606615057816355,0.011537088198610618,0.22587979709686937
GDF15,-0.03478582990855768,0.00862068905381066,0.06444393827949402,0.10320835442870484,-0.04693038663454171,-0.06610912517732923,-0.023324061305805065,-0.055383728464729554,
SEMA4F,0.05612042289285848,0.058046636416856666,-0.04891346639834607,-0.02658588009221875,0.047041523559422614,0.055683079993777765,0.004296750490430717,0.053442047473515594,0.034983318610414184
NXPH1,-0.010845799104435831,0.01825940429096359,0.054339212644526985,0.02279606461519496,0.06676112228201139,0.11096514471559148,0.0005151317642980596,0.04389841745380384,0.11494879857677054
ARF1,-0.030043186510386705,0.0917505861889361,0.023722471659802295,0.05304959908913468,0.07788449677773417,0.025676244680205993,0.016629251586404686,0.001281475645961252,0.0532005144838303
DSC3,,,,,,,,-0.013179542058657024,
EBI3,0.06148364287532324,0.049036430061911405,0.024065546212171496,0.0815185263784884,0.07048547854750835,0.07512462483832943,0.06311562490442098,0.02435125276005273,0.026009762100550327
TIMP1,-0.02519006185342819,-0.023281952650063043,-0.023372276969094205,-0.047730115929194905,-0.10232503187435556,-0.13884971509605823,0.09343021872608913,-0.048312455946494505,0.02405087773282746
SEMA3C,-0.05680704938985188,-0.06504175702370911,0.061320199727317413,-0.017431417580764826,0.052345037150744816,0.042523103435702696,0.08187499417714825,-0.019894944275787387,0.03377135186181574
GNRH2,,,,,,,,-0.014281830037450685,
GAS6,-0.01254269346962241,-0.0018680620391313767,0.05743554535054439,-0.009255325046683287,0.08126689041188496,0.010030400202253542,-0.018212827236891903,-0.04590795920038698,0.14690956531337557
MEPE,-0.020651938981596098,0.03639661855722494,-0.028188239489639385,,0.07527133903987843,0.002066222686890552,0.07075894414366359,-0.018212042929591884,0.18173926643297103
SERPINE1,-0.03393213762742104,0.07471761926672987,0.03554458335310075,0.03718252066382798,-0.09058901182405785,-0.08666382119865702,-0.001907331713920967,0.01877344462408038,-0.07573683046343034
RSPO2,-0.013285778677759532,0.025920638162118793,,,0.03454362012199619,0.021332727283743604,0.005755855255299648,0.0012695007617048622,0.13289485065023818
SHBG,0.012877437534349778,-0.0277563466269953,0.03204098450918024,0.09854141052791791,0.03401693811601911,-0.04673481787653466,-0.03711068483359041,0.03812767201509931,
LGALS3BP,-0.00860940376336138,-0.07020761159586958,0.06697777388805998,-0.09346459637010109,-0.05154638204860427,0.0021054004550135562,0.027433965756008833,0.0008517231205740551,-0.0780324596962694
LAMB1,-0.027110397614840118,-0.0450123385803004,-0.005172822144192045,-0.02034405491431034,0.02562259201736518,-0.049505810751751395,0.04965936406988029,-0.05714787676019707,0.04552788311006775
SPTBN2,0.03490964865976472,0.008367536275198335,0.029303572227718042,0.01673714314639656,0.05675317783223266,0.10416204440255844,0.10654343550532477,0.07786415483000475,0.13489555616528326
COL1A2,0.060582405579781916,-0.028169216519207833,-0.04499467726124805,-0.0072461156600712884,0.019148995511144656,-0.08006644918510784,0.025209249846427716,-0.07779743242516639,0.01579144510052227
DEFB1,,,,,,,,-0.02822457394713813,
CEACAM16,,,,-0.030946108276049326,,,,,
WNT11,,-0.012759680842141661,,,0.06506133254564796,-0.00034505604342491796,-0.0333141940944374,-0.017490902233232707,
LGALS1,0.008773762642282138,-0.019443740066785887,-0.05599717810292671,0.004970844047873386,-0.08204036692355304,-0.083412421009486,-0.028728192647230373,-0.025993680433523896,-0.06070885768418065
BCAN,0.10716872902013534,0.012662330999975928,0.008843434386497664,0.0471384854595444,0.06237026440420356,0.0897762137471081,-0.11921936562709734,-0.028891295809801893,0.008112264540918611
ANOS1,0.04872325146988582,-0.0024018853658832533,0.01553034245620731,0.08955680985048518,0.04480328656538326,0.04126601726222211,-0.08144602136554374,0.01094756488854259,-0.033703289151223226
EDA,0.024351470539705364,0.009719418117783573,0.09087489414442555,-0.05928629671747577,0.05248595774497498,0.026066504566227867,0.07064590243250798,-0.014443902642212401,0.0688156922305868
FGF22,0.04495701936476233,-0.011695926411874578,,,0.0760902762692057,0.02359786244699891,-0.04460960006360996,0.008175910440961833,-0.05149772503867424
SHANK1,,0.15999628291961712,,,0.03987231482342925,-0.02189362506597584,-0.008443338871870286,-0.02349646615308615,
NPVF,,,,,-0.012176256380040211,0.05189846128831981,,,
RAET1G,,,,,,,,-0.016433465867581126,
TGFB1,0.03459719372395784,0.024085787439368418,0.04281034494124565,0.05901329789161748,-0.046721998660274516,0.012445758251455948,0.01087561317096577,-0.045031948101992465,-0.008087801738917853
MSTN,-0.029570649365713696,-0.04911124004299996,0.10323547180444854,0.030195131961644996,-0.05232491403041633,0.03364540525658295,-0.016614581576137825,0.02350517959319554,0.09354199603186987
WNT4,-0.02272325022435077,0.10046938245170203,-0.034963632494209224,,0.04544615018909257,0.04019076781286539,0.029667652976704185,-0.0732086152944688,-0.033414173111875216
TNFSF4,0.0250391828086812,0.11105499774488778,-0.004234792203613541,0.03344668580409021,0.03419348681328155,0.05397589753978321,0.049479338362757946,-0.028614098185010154,-0.007775968912177291
NTN1,0.13972900290165338,0.037041464389182516,0.04923371159094902,-0.044455840680786736,0.050297707240603416,-0.03442742374657566,-0.04260450863785581,-0.06433432705241279,0.056561489095131305
CXCL12,0.11650606618842861,-0.013883118548046266,-0.03174939360382012,-0.05102659708507345,0.045352722927341355,-0.0072088994238095816,-0.07368232721789555,-0.039405938931559054,0.00877682479285655
GNRH1,0.017377015026934253,-0.006033007411213177,0.023606149647963526,-0.09876289707828238,0.027238132097622648,-0.05458246163856164,-0.03538317317895294,0.008685896225855324,
FGF8,,,,,0.1373245099686883,-0.00516332785526676,-0.002749474261980564,,
RIMS1,-0.019638930840019587,0.044003936652044676,-0.056835555790202344,,-0.006275379712289763,0.0663693685735229,0.059020100794389546,0.034998474492317314,0.1486121816941891
FGF14,-0.02354388384778444,-0.021550305015673853,-0.007685537378184458,0.017309881767998633,0.06978956948463014,0.04611291838167019,-0.0380302362240556,0.07987939605596468,0.17252503328615354
IGF1,0.0850402311546121,-0.018118270929156507,0.08546829351782637,-0.023061391823975024,0.02685663150503366,0.11739984390138164,0.08577727669628199,-0.004791126499989001,-0.0037354693836786556
TNFSF10,-0.023295424782243203,-0.012737049392762595,0.04782710487348854,-0.06710607452710365,0.0030116620221408512,0.03387554625200143,-0.033635712018742756,-0.02319382423502173,0.04744030110843668
GDF5,0.04367232642104431,-0.020613630171874925,,,0.07745099487807765,5.133557019484085e-05,0.03860484745675439,-0.03801371795902469,
CHAD,,,,,0.046546623756252695,0.018632506300697838,-0.02954487737208679,,-0.043937257926022044
RGMA,0.07245202762539545,-0.016909321542737086,-0.0027742610067418307,-0.00793356592762343,-0.009216479472033459,0.011858397433261067,-0.01932860103542924,0.04610896652735116,-0.048657502738492786
WNT16,0.07382060971081912,-0.033471272333139145,,,,,0.040002958220860654,-0.030875662045758027,
CX3CL1,-0.03126657395622718,0.06806768801751686,-0.007237756041674584,0.03594116615900961,0.07218478938424558,0.005993538574750154,0.05498621710244925,-0.01754660156372579,0.030640654050490417
FGF1,0.0810454689072161,0.008646330596978813,-0.06009763829369234,-0.041448453053043614,-0.00825855920756155,0.05050252510740431,-0.01574755303315635,-0.01854951229484255,-0.16242494561145612
ALOX5AP,0.0015968923354890573,-0.05483692638031704,-0.029375668157107092,0.04531527116123309,0.009884047150414603,-0.025656655786100095,0.017158502752373968,0.04095608479244113,-0.11111784403693409
IL1RN,-0.0655868903211093,-0.011879497411316681,,-0.06479744470978833,-0.06763424789249715,-0.04768873750768766,-0.022055928724465976,-0.020580259910363264,
PCSK9,,,,,-0.03914182151940071,-0.020808300353526286,0.006547115672278091,,
FGF23,,,,,,,,,-0.006749835276031483
NPW,0.02469732122985614,,-0.03718345993513018,-0.04723288325232763,0.0028975311580225157,0.00356147354394425,-0.03790030516382437,-0.00811273393051731,-0.02898684967475681
CXCL9,-0.029921733412739366,0.09322619973909908,-0.06444304420066517,,,,,-0.026438700252981267,
ANGPTL4,-0.07529182737583803,-0.021946081687222296,0.08016027740794346,0.025727259969748197,-0.12082428079446103,-0.07426342147695261,3.2866284043507e-05,-0.00511177690012095,-0.021004122531596624
UCN2,,-0.012588308228419595,,0.048852175805740417,0.01266434200958935,0.06095315367550527,-0.0006528336462951601,,
OBP2A,,,0.00047620510756740187,0.1084094472344474,,,,-0.014804070759301466,
COL4A3,-0.03146228029025965,,,,,-0.0006861311451167593,-0.04126743924362646,-0.023947126173095204,
NRG3,0.042569118303250573,0.07822747610744323,-0.04158818482198704,,0.041316635670330774,0.06884173500641563,0.11890664210913861,-0.022307081269574404,0.10570669451112713
IL23A,0.08519493744385478,0.035703305908682675,-0.04491266882382415,0.04430788155404798,-0.02841879246835552,-0.026188332637126627,,-0.0021342641380038777,
COLQ,-0.027946551684266303,-0.024581960752694518,0.012748037587876779,0.03351361358995069,0.05841751009479339,0.05225438593889071,-0.02513960210085263,0.0041845805590698835,0.07423817183756193
SCGB1A1,,,,,,-0.012541775803924503,-0.04098218556153169,,
TNFSF12,0.011390428521709472,0.003742772772435442,0.0567848040650253,-0.05137058937694635,0.043370682031022255,-0.0037160078360608953,-0.06198917679371253,0.025666714993527746,0.12199760139544852
DKK2,0.08105734941432483,-0.022419001981630268,,,0.08658991486227674,,0.00980211017177514,-0.033109017849231294,
FYN,0.08816832702787214,-0.010567564638539006,0.01449053756021719,-9.42088587831164e-05,0.06287200201526902,0.0871308542816859,-0.09946859025748268,-0.017546650533863263,0.03424163453644821
ACE,0.03263395895925601,-0.05807176666228725,-0.012248872137340664,-0.026563596651424125,0.020956042907174403,0.016514466570651604,-0.012838660380969785,-0.0619201034956323,-0.03844779549382633
IL18,0.046780015287789065,-0.03089919287306071,-0.005961873780808559,-0.0042608757847128155,0.03685777194869236,0.07332488060828736,0.023536220949741293,-0.008671447493620813,0.0305554272786645
PPBP,,,,,-0.04665991337235406,-0.008987131079945204,,,
CCL27,0.008100656115482708,-0.01889933645933628,0.02050830033073049,-0.07378568670531,0.05198749879537865,0.07070588486135722,-0.02924182714988407,0.02300833246479836,
SERPING1,0.079569724172401,-0.016209908852859486,0.0432331940276507,-0.04683192403362906,-0.03918174834170862,-0.04766838936106275,-0.02223588174742068,0.05231600435047303,0.04465805082546412
AZGP1,-0.01565863995492855,-0.032122186462263703,-0.028810507899650697,0.07471321998409225,0.04323495737899571,0.03368299786190529,0.13935899155543374,0.022466371926242016,0.08478941093461854
INHA,0.062410045288328456,-0.03018444170044774,,0.04785185136127348,-0.01113326306401334,0.028062497429789085,0.02756539177296042,-0.028808078547529342,0.30151539851826814
SEMA3G,-0.028858111270307685,0.06069095394367065,0.03383226608502106,-0.018270910390953587,,,-0.015556994445429777,-0.03656311686178756,
OXT,,,,,,,0.03765862535578745,,
COL6A1,0.06696961327134596,-0.03417881045642852,-0.02742351626214329,-0.0029026107536006293,-0.009829195557902098,-0.0713824721980806,0.0389006671804325,-0.028586728550573717,-0.051820148997453484
