,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CNTN4,-0.044522874389606566,0.0391953226884436,-0.014837723644907961,-0.023585543957807948,0.028998636243593494,-0.03516965252692286,-0.04268785420244559,-0.028408554936859377,-0.0006199347132847963,,-0.041121091724708535,-0.006370471595530102,-0.0051938565082666225,0.02010428460859084,-0.047740618474130525,0.11699100451922934,0.04313658513888845
NTF4,,,,,-0.002622012412723816,,,,,,,,,,,,
INSL3,,0.07321433890279205,,,-0.018556181710513438,,,0.043783897493817614,,,,-0.03671585261919768,0.16262169232297824,,-0.018477342873923656,0.10116547297929458,
BTLA,,,,,0.061889403596129634,-0.015568283937446248,,,0.016232610683424308,,,,,,,0.0017334997815465103,
MFNG,-0.07007158931913915,-0.008740978176053625,0.007269665649513321,-0.05058744648492941,-0.020993052269596073,0.035287754498603614,0.015661696597793803,0.03339591893680727,0.013480900814982306,0.14519589871834038,0.0038552095313288807,-0.0181396750869505,-0.015413817774418198,0.005932544815567764,-0.007004294335010353,0.07047487133117122,-0.024987457288283218
ICAM1,-0.07515131492545252,0.029014684159969373,-0.0105983988318317,0.0842502712421916,0.06841091143598456,0.014581571724897576,0.015607012536159516,0.03230666407150398,0.0008755902221904882,0.021152526034690748,0.08763981364264957,0.12215076712956695,0.10972223875041748,-0.04374923160270596,-0.014260558424629036,0.044184156596820075,0.027747507207452497
PROS1,-0.09213766325864663,0.04988311729479795,0.008275388983807636,0.031009875108152264,-0.020049975480427976,-0.005535455449725266,0.03974689201177353,-0.003559396998957995,-0.04621426411679678,0.08235845006452712,0.04136779341574222,0.015191449525941092,0.04530256424037875,0.01799900484617092,0.03109210232924692,-0.009123543789771541,-0.022603699903608814
CLCF1,-0.045629651700360346,0.11657722632629809,0.0010287373306818353,0.017675836898794286,0.023934376037762585,-0.057763723162633,-0.03130771262557737,0.014026920065757455,-0.037214241099402474,0.10475129513147051,-0.014659944820965451,0.07428714644487124,0.1344303587680071,0.06416326157189312,-0.05533163848200894,0.004391750493129453,-0.02091418624841484
PSAP,-0.08846241054826497,0.10586790086963611,0.010233785540835049,-0.0988493483343738,-0.027029547242459366,0.03656004742353583,-0.054747060526447046,-0.05756617652692939,0.04698532096314992,-0.15928534460678237,-0.08334689344452063,0.11362884928504828,0.07510048875954803,0.007179474088366341,0.055390537441760056,0.1720170539419234,-0.07498147552669146
EFEMP1,-0.06296213975038778,0.03118565134302774,0.029831999179718294,-0.07585838543820575,-0.07321407907450757,0.023962045137216323,0.04707379706010999,0.058842481175999814,0.01633531939671493,-0.010624757528669721,0.016048736748537316,0.05673670274527669,0.006389048672937865,0.047833391511402465,0.05046938071556959,-0.021519288431657763,-0.14380762493927013
C1QTNF1,-0.007512315786056737,0.05394301995869447,0.03523610380777907,0.06897179375108108,-0.006167833665573923,0.019540412373767614,0.03826757318075996,0.027255362124384515,-0.00930773324895732,0.11324717648987008,0.016131177935610586,0.07695433410813958,0.004413569324023598,0.012874023346127401,0.036913069137916706,-0.03270712872411011,-0.03724329461787701
ALB,-0.038093238429597436,-0.008950746484761712,-0.02500404615337048,,0.02164587292343385,0.10392296017546444,-0.020165494110522892,0.03622705814514525,-0.015476114357721631,-0.02372729881756965,0.030123003115543463,-0.011303075578846286,0.02035320770746743,0.00855661054257798,-0.03093061357054983,0.021246084956272494,0.0072395288995728635
CCL13,,,,,,,,,,0.05188591379007936,,0.051321072379647434,,,-0.020726179552823232,,
EFNA3,-0.025421851529603946,0.022073649396317157,-0.03352411053335541,0.006938241954884272,0.052210975661763075,0.03349254150236652,-0.05172475899898374,-0.051857311359472996,-0.055823132943256235,-0.013780740629582938,0.029776470766424007,-0.011440544352903531,-0.01253234926558742,-0.018030138637135498,0.010662179732851981,0.047415225177981565,0.04764020828609048
DRAXIN,0.029488095221036657,-0.004410624915868743,-0.006398145367549897,0.08437172905767107,0.02106134897725368,-0.0002833446770807658,0.10435625194514003,0.04146577313361934,-0.012426560387889732,0.0013958487382599864,0.005777737362605581,0.05128297912305623,0.013058500160651448,0.02820143267123894,0.04904737887489028,0.16810443580993617,-0.015132386705593442
RAET1L,,-0.0006180961141768188,,,,,,,-0.014883602678373329,,,,0.1830025088124804,,-0.022448248763025053,,
NPTX2,0.0038111155215693237,0.011512264697902333,-0.026706089522119458,-0.11837874147560673,0.062301234008220574,-0.06085765357217447,-0.07331371475647766,-0.06460840089131384,0.02649446080748879,0.026687907356211574,-0.006861459120532848,0.06185263697816762,0.03938226246874931,-0.030450621151296268,0.0013406588438001764,0.15223543727633476,-0.041654595391918736
FGF11,0.044816568392659906,0.08890047759849697,0.002489579967015397,0.10090706392513847,0.007296504411814832,0.04416894583759183,0.10565519171682758,-0.006865213245271536,0.013315838971507775,0.03965755055661263,0.11416008267803329,0.056957795991702496,0.023234417191516022,0.08982125013823389,0.045577343942094964,-0.08194883253677726,-0.04211450044905455
CD59,-0.009665936161048239,-0.024545632045618257,0.02126590129009823,-0.07132722627538335,-0.04220860367156851,-0.004267908190987258,-0.011508820131215413,0.028417165308412266,-0.026463989392019042,0.10358331652136246,-0.02181337732906681,0.07242559796145176,0.08342731545655227,0.07903530613322371,-0.008761303413883313,0.16869009491788142,-0.03891834435370994
COL9A2,-0.02196207983391208,-0.021424562447158325,-0.05788187468340059,-0.11134866269184465,-0.02773542546369135,-0.00031102249138480247,0.008815269341507259,-0.035549736146740916,-0.021417242720436436,0.05102569894439809,0.06440286538887884,-0.06652064205089814,-0.027277047562704004,-0.07393122775669808,-0.015406255697098,0.061300520433149805,-0.016775106392520434
DLL3,0.006332902401982395,-0.094359638379853,0.008187881562392281,-0.11425450746530763,-0.06816084306463283,-0.04825973525716021,-0.03066464539922414,-0.00020399304280554903,-0.0012667264535526266,-0.005723811740215095,0.0064305905526364626,-0.11727307289624447,-0.044436041396605515,0.03648340281902873,-0.04370947763454966,-0.02379078599892853,-0.05353529107511822
FGF5,,,,,,,-0.01605766943948945,,,-0.007369493452151347,,,,,,0.06311496299755212,0.019810884613059822
LIN7C,0.04402248224770848,0.0077701074775219136,-0.01319283960068675,-0.03166018358931718,-0.02376875366919251,0.005660962350853472,0.021802337800478647,0.05822540129693464,-0.019061012829195898,0.03595182965126157,-0.015257064644609844,-0.040369145834424434,-0.03361964859481758,0.01372229527089139,0.04765289341050788,0.03654151917828976,-0.06751267621034408
GDF7,0.015533503917084173,0.06144815590165781,-0.015921933305992123,,0.04864310598791365,,-0.0002211020289651527,-0.011588296633490968,-0.013625872922899906,,,,-0.013946449568097704,-0.03132284965511114,0.00934487293713372,0.10067948318044417,-0.024400976087509255
PSPN,0.007108642212030517,0.017714322594573846,0.02088503228242719,0.09271004405987016,0.06244394747402983,-0.03231470979138492,0.03864948418025283,0.09178113957067266,-0.03632787854412391,0.012618859556212208,-0.03687600665845377,0.0673075770500569,0.02547852703425548,0.0683721568192382,-0.039258545758637256,0.05375212296011236,-0.03733203447197526
ANGPT1,-0.094254980073862,0.02151014169341954,-0.018208211747635823,-0.024104989303952766,0.05558321661548032,-0.01436766220751343,0.019421600999139203,-0.03846393362410046,-0.015404551416963546,0.06152313638690611,-0.010498288908015067,-0.03017914214817055,0.06343093578268019,-0.043810891706550066,-0.03001278436790741,0.0890445540825212,-0.011905329043236757
PNOC,-0.05125495824214198,-0.026272003554728893,0.027403140557261806,-0.059314128901160494,-0.01993455178233689,-0.04417776151461939,-0.060566580140215494,-0.07868802037743035,-0.02387405897635579,-0.02372729881756965,-0.019291493106275356,,-0.014830715816862362,,-0.017808010480167967,0.03496624610471805,-0.045588846430556586
L1CAM,-0.0041662259142139215,-0.005019973834608521,0.017662630798245503,-0.019701166450547907,-0.02865279955501113,0.0009674550844421236,-0.06587146344023928,-0.03561951091328104,-0.00816395857349452,-0.009027905532413212,-0.06815401306977321,0.07181486527914072,-0.01346504411533421,-0.030602304299493444,0.054343685459886576,-0.06640010373370912,-0.07038718150908078
APOA1,0.007869920356072618,-0.015290887109041747,-0.02204974015110074,0.020072193652425855,0.011532330718048841,0.013067479518342449,-0.022719922834741998,0.0015223921864128465,-0.022052167102219633,-0.0039869827634406085,-0.03173952430272696,0.047202222056098635,0.05962155602298953,-0.026443902815462886,-0.04170163109219272,0.0344097127242722,0.003798270790898159
PSEN1,-0.04090392809039166,0.013188025131385662,-0.0070732048790170836,0.01761419967157951,0.017336182727560944,0.01771062715568435,0.01121278197422027,0.01962371392349569,-0.014892490309361895,-0.020720365472749407,0.033214797978945027,0.019541529304956118,-0.03692792889511047,0.02453377209918901,-0.025371024064766705,0.03183326414041071,0.023999949143581313
CALM2,-0.10117206113743947,-0.12323933466092583,-0.011941787995481047,-0.08138900356605411,-0.08508165831535,-0.09035879916055939,-0.06756291814930931,-0.04184123053099218,-0.031408886169004085,0.11540571100697547,-0.08662596531393635,-0.018494076155183184,-0.06905334270445378,-0.049829359680202835,-0.045267560421670724,-0.16716233522892293,0.00041584590503273536
CLEC2B,-0.029448569516260806,0.12291525204032216,0.061666226857241845,0.20362646943200163,0.04097394653133193,-0.013100271097438896,0.04042392471253715,0.050863209770948305,-0.02301370239402354,0.01225427863191771,0.012683909063868097,0.07074441092671663,0.06421698641221946,-0.007077789849716109,-0.018714851234204157,0.11404652833510172,0.05203925816893968
NTNG1,-0.01777238084544088,0.033988386544277896,0.048610947111661744,,-0.007219314126495946,-0.03794352520234948,0.04502357993522171,0.06906537803956656,-0.04818012386303852,0.0725850085725028,-0.023779202811290086,-0.035104568192152436,-0.006316037253750445,0.017167209271756207,0.0069504270832277315,0.004448306809702988,-0.09588862977803612
LRIG1,0.038847046798728455,-0.015004890741277244,0.01249547352293251,-0.16539688445654682,-0.05440060802686478,0.04090663669594479,0.02565292467364597,-0.0019806209207522472,0.009309250617968444,-0.10268422819325909,0.010374656854791803,-0.06658009824860488,-0.029722136062421543,0.01167453774497614,-0.09064120895213701,-0.12670276655761614,-0.05111960691718313
CPAMD8,,-0.010028100975344869,,,0.029931335558112112,-0.018960041747973798,0.01129306947583526,0.008032250011376574,-0.025220364103304287,,-0.028217616667049982,,-0.015667709767261905,-0.038433713005638824,,0.025914483329169305,-0.016582939286770095
GHRL,,-0.0436576952784473,0.04359528900488014,,0.07217189289594236,-0.019484410610754843,0.0711706344020499,0.007231816510657792,-0.012426560387889732,,-0.019498419223587554,,,0.12619445831769818,0.00604788815263724,-0.01803484517260523,-0.028833234743876054
NPY,0.03366601317397232,-0.0672625519761392,-0.047884664443320145,-0.018970369178391594,0.0030468056791796375,0.05107631451472633,-0.055103629651581075,0.0022996963318404314,-0.04123754464705886,,0.0039412269394473,0.08099428725570597,0.07765897111924552,-0.01218639851439116,-0.02316588867807348,-0.017492691167225315,0.029300823276286084
MMP2,-0.03674536298808016,-0.023852815872446514,0.0070708255063282556,-0.13563760387021748,-0.04668746577103179,-0.020105746809594524,0.08281373369585089,0.029181088178555813,-0.04474100550359548,-0.20474187810710456,-0.030475711900204597,0.026644218942518155,-0.06270597112842302,0.019098307224396323,-0.004295217419959917,0.20796712549792437,-0.0017518812359475565
LHB,,,,,0.043043360368049455,,,,,,,,,,,,
PPY,,0.03408416360785616,,,0.09185964251489621,,,0.1358070360596452,,0.01480758159231526,,0.1261783845968884,0.11646035446524063,,0.03688757380351145,0.055727652816944945,0.06579407719092376
ALKAL2,-0.03517827111371324,0.07984354911983017,-0.012779960131610917,,-0.003324125859089251,,-0.016470434201098807,0.007159317211909567,-0.013956082588102795,-0.05595356547426695,0.032256805647824176,0.04922371058385067,0.07010189874197138,-0.018293324432573192,0.008045516645986654,0.06429388206397865,-0.04447991873381072
CSF1,-0.08665454294001732,0.0250638695812757,0.02339886127951762,-0.09472709550526097,0.005357142548178249,0.08210444672025428,0.039536299110305886,0.05973885643755439,-0.04253099220068789,0.12311447351420968,-0.03461080630603661,0.07889884965992806,0.06561180367393779,0.011031219404396218,0.02979180688317553,0.040376357396352675,-0.04483031959632085
SEMA4C,0.007372640065136672,0.002406329878564389,-0.0179975601075805,-0.09019289183587921,-0.055517353021603696,-0.027638456098039308,-0.06326417111502534,0.025161478943566472,-0.019510051365977887,0.035992661495125484,0.04158029743736487,-0.012902373920813894,-0.010614777537927547,-0.044073716130009336,0.035065627406503916,0.1748898709951196,0.08599304348833729
BMP8A,,,,,,,,,,,,,,,,0.025802173822659858,
ICAM2,0.021453535835199367,0.036907176495604356,0.09321900943973531,-0.041001423184012876,-0.025177954494259167,0.1155200594145998,0.0955781212533694,-0.023714036000491438,0.06381379933089407,0.05538720939603472,-0.036014002167733664,0.00893003585515163,-0.047513332483342954,0.008356561362866237,-0.03541189664303781,0.2004249604781924,0.06263502807493969
SYTL3,0.004987882517556544,0.07801753512895977,0.06174029402036876,0.10097115435119945,-0.023654925676823653,-0.010675540444327222,0.04621774830324985,0.030008885062597315,0.012698380652917436,0.06795508016081897,0.02674735531603378,0.02422331954993953,0.01762176775277275,0.10411981166057427,0.0007923051146376473,0.11003770123996173,0.11013484492291485
IL1A,-0.032445669964320786,0.041419326044471676,-0.025500676236052174,0.22306593723138216,0.032125226836489974,-0.009721844363400952,-0.010171397228699345,0.1047957671798177,-0.03502875583000434,,0.08684698170756165,0.018419351894236484,0.07150081618850938,0.019404573937190157,0.1055329200245493,-0.010848756745953331,0.04648163027219734
HLA-G,0.012674245271232535,0.08092455561894572,,,0.050514648188501154,,,,,,,0.08250327403997466,0.0850934660909403,,0.015365155853819283,,
PGF,0.0510580911403273,-0.04185101751980881,0.001932578255972415,0.12282308655118868,0.027385308308031722,0.06212318606492837,0.059694794156110655,0.02040225355084687,-0.02246940378365799,0.10978111477686235,0.04756012565313795,-0.007308556788552913,0.017897374428014038,-0.041612024122357115,-0.0261156008896558,0.19946649126219881,0.028732602420760638
LGALS8,0.013063276767523262,0.04655085572992288,0.06728966655928093,0.02343510130170371,-0.003944096324069318,0.03245705935819631,0.028875691663972292,-0.026601436754481442,0.034215959174760155,0.07904636753888923,0.014125629732579489,0.025744800041159407,0.02396494169193509,0.035839638269686565,-0.03679543513997852,0.05614907378057599,-0.03944059595847546
DKK3,-0.0795354198708326,-0.08321756077398147,-0.030944757912242975,-0.12507881360320552,-0.05310354797868285,-0.08396428843854074,-0.0632933851171139,-0.030449548770165806,-0.01077708771380952,0.09581460181952739,-0.05964509226129683,0.002814843033635166,-0.020711332600037734,-0.020160347387526843,-0.08632549563580848,0.1397105795830122,-0.05664863074451121
COL16A1,0.04740503517923088,0.03672911729650393,-0.007273060677703625,-0.18349850810325316,-0.06904045139864821,-0.002317933871450524,0.028113024684166835,-0.0282473677986395,-0.07152459941484493,0.08488710767057255,0.03403685365007955,0.0007450667719308254,-0.009632769062600853,0.01890277661906779,-0.04034890303421242,0.23103895903145927,0.0726379781702356
TPH1,0.04644815333688552,-0.02151394948335377,,0.044473320242472,0.05344955814748784,-0.018611738829652846,0.004963377432974814,0.0354157469767647,,,-0.018385984670258874,-0.020593059945370282,-0.03305283507001093,0.008987817961071589,0.04369187884708325,0.06431598838082857,-0.020884816780289785
TNC,-0.03284893515738244,0.008762490737171457,-0.012108152657835146,0.03793389417285225,0.003967382495781782,-0.04073056769631104,0.08787024761987344,0.06824116561823038,-0.04910211661529112,-0.17462240465202736,0.06267464505424182,0.04855201471677784,0.021686180543141226,0.0331685211409993,0.08851460419921327,-0.04476158978048039,-0.11310138440147276
TNFSF9,-0.05051451404853293,-0.010442468065416087,0.026657337892870694,-0.031372545660973396,-0.023809100988102048,-0.01191188787243043,-0.017403861424343445,-0.03338249445152068,-0.006983888463120367,-0.004479096153860303,-0.03119404158432075,-0.02940936399492709,-0.009948807843556092,0.04190316564026481,-0.023214149835860887,-0.003077548772436992,-0.029535339119786275
C4A,,,-0.012594077867431233,,0.028249890863936842,,,-0.017211408050821355,,-0.026025993895571545,-0.016161978970260726,0.005594228226600937,,-0.026114284503028808,-0.01517942242907885,-0.026829348172129903,
CNTN2,-0.03255743790807942,-0.004155215664011495,0.005989487243796164,-0.04827518154900609,0.022385484467582543,-0.03307003638838891,-0.02170172205819547,0.03685664943288758,-0.049519646764867746,-0.00027370925882522657,0.00333703611959314,-0.08292148477635551,-0.03982294252047433,-0.030772987708621496,-0.03601239872945281,0.0547265906174705,0.049257547132314734
F7,,0.01077590305614245,,,,,-0.01452631455104582,,,0.07848672371206054,,-0.021794910723632852,,,-0.01502100269605927,,0.06883698696560664
LUM,0.02773427297224187,0.018148163096616206,-0.01856805395319488,-0.057710147293059726,0.038267298382790055,0.03904372774872041,0.07471888210587191,-0.016497700883819577,0.005319424015675066,0.0273169539364597,-0.03719403513206138,0.01007656546122272,0.008004087510741989,-0.031025638996240824,-0.05395680916634485,0.24807066006464404,-0.019490014589889817
BTC,,-0.019041555820929656,0.04438721011664081,,-0.046246121593255786,0.0004201116265452326,,,0.03998525312271962,,,0.009324709851979366,-0.023766145892444333,-0.02240704165024003,0.010955154024507143,0.029495897527284022,-0.007539717694576405
APOC1,-0.06460450623588777,0.0430347220855991,0.03132016057841407,-0.07374206102306823,-0.009891596070496238,0.021919371555867807,0.07129359491536084,0.023910352869941753,0.021441432019894416,0.16368162290627583,0.03565524329573663,-0.1056866974519923,-0.08155229469286845,-0.008194105739063309,0.01592293023237085,-0.062399876350074726,0.047773701761731936
PKM,0.0031742105409566083,0.05081792889863181,0.03597460192891999,0.1482908282206962,0.0338238439147886,0.014112450883990131,0.032351033725423736,-0.040764988595352034,-0.0016982076318181616,0.09658540500626588,0.09957463563781575,0.10693503347694495,0.0827501502153486,0.049094702740121926,0.0686270200484293,-0.038905319101697894,-0.10783986117139857
TNF,-0.057929144179451456,-0.04210895737041649,0.019582400675471585,,0.022998651092207955,-0.04020926591025734,-0.021319169084140773,0.059872543640731246,0.07824860407870586,0.10488388437116111,0.0015214640093499077,-0.02413925634713435,-0.016268853297932637,,,0.017766217630940447,-0.03146637070803104
GNAS,-0.003327838897407979,-0.017808478757875015,0.047523072755276154,0.06754230745671022,-0.12060790117617701,-0.03619262615750039,-0.062491763993555896,-0.0296542853271544,-0.025672060542711258,-0.15113112566626186,0.03138138885523715,-0.006138455940979933,-0.0368701786068377,0.0016289471125930744,0.041786134282673804,-0.045915076718104506,-0.0357377881877784
BMP8B,-0.05432670369795165,0.010578891078633317,0.0519774259572997,-0.050307254739866164,-0.009303653864173568,0.026370176855721253,-0.04619431349375762,0.02590300335143497,-0.012062938080979201,0.05899866945923969,-0.044394335335659785,0.06734560513897292,0.028788338198322976,-0.007790497313777496,-0.025411157584594384,0.19441659592957858,-0.0336132495489323
LIPH,0.028503244850384503,-0.021513944186787613,,-0.02021586014401724,0.041225094326553115,,,0.06450856532223705,,,,0.010749032518872319,-0.018138371797060227,,0.08870192858889042,0.015859868913515998,-0.029595468458197608
CCL28,-0.0269135607811528,0.04997177006392154,,,,,,-0.021368450937960828,-0.014267908569969205,,-0.014580884533395752,,,0.03743052639129828,,0.08539178705451449,-0.025356084032018764
PTPN11,0.017171843339974777,-0.041633801292351245,0.006106365258844289,-0.04888885581137985,-0.04915003776907516,0.009613768673416002,0.05092559431636949,0.02923845148560885,-0.0257893722943761,0.05980655917316214,0.020034763325567626,-0.01422902351291348,-0.06437349157876976,0.0063854191201440326,-0.05218990831909555,-0.048156505597761905,-0.029679256472064233
ADAM12,0.051875179192213614,0.02320387443663898,-0.014997112762950541,-0.02322839173440892,-0.02679569398886394,-0.014187581986528123,0.020176123466490777,0.021080679141851934,-0.013789046662072015,-0.12458645180397647,0.028707569211863095,0.025098210187706037,-0.028374315327488308,0.004654299635392019,0.022630624870791163,0.18307645129353017,-0.009812707427141316
EPO,0.09028185318712983,-0.028907746031853004,,,0.019534818329666512,-0.01997134039949233,,0.004783871159977124,,0.015317163143061729,-0.018385987370302993,-0.026615701393608058,-0.018838081864497442,,0.08735530963096108,-0.015694276274425066,
EDN3,0.11215846959809866,0.03909871684436552,0.0025588489503668957,0.1053709571373747,0.0039214781801245,-0.020459787244786472,0.01938962669538046,-0.022503554220610518,0.005308781317166787,,-0.018575703397461694,0.018780422296267474,0.10909161008941985,-0.04438744870436638,0.038991812136961644,0.0679616806960451,0.1380742861740963
CCL22,,,0.06483866495150602,,,,,-0.019500066383954677,,,,0.013268538479713382,-0.01722713742466183,-0.02240704264188891,-0.012609992730109319,0.029836078276414872,
CCL2,-0.07048924658872595,0.01815055941365745,-0.02569174950241126,0.03491072836345955,0.034030932196626895,-0.002293319757899879,-0.011382336028121668,0.1456199062756199,0.021705157692462573,0.23815076543470534,-0.02315518970547372,0.07422605238870127,0.02685372942526544,-0.08435342328633985,-0.04875763990275991,-0.07360617142804281,-0.019419624918932767
DSCAM,-0.001630900746844107,-0.035327969687830134,-0.0073506051148473,-0.07104186978756928,-0.031381342657795665,0.04033703156053569,0.05798686949270323,-0.006874533290130952,0.031020365086826093,0.005913972448302763,0.09632912275915285,-0.004531518632624383,-0.05524138992191422,0.00974970738612853,0.050220540205179,-0.006440841022753344,-0.07113402208654401
GPHA2,,0.02071893692169427,,,,,,,,,,,,,,,
ANG,0.05513448476411351,0.10166730077566266,0.0355418502936349,0.15406450714498837,0.0974900285183509,0.02152430901797107,0.1276695828184272,-0.017721711136202026,-0.0013168785538366537,0.06361012310796368,0.05285123589723458,0.09757425442993332,0.0799065303533591,-0.05971345015828362,0.11539470664977518,0.022606968555783757,0.0137478249818513
FBLN2,-0.0002817126702368536,0.02334791672592261,0.019541869898645887,-0.027720642377682493,-0.037986703824708916,0.047257732300364404,-0.008914859953890181,-0.02236335177214714,0.04384961407718433,-0.01832088842601861,-0.003842442842042681,0.018880036542685632,0.08556066158310072,0.053776860850290854,-0.04743339459330967,0.1416238586935211,0.02076726165973528
VTN,-0.03484122190778634,-0.0070652572334205495,,-0.0014155228829798789,0.05031300493567597,-0.020135360272216195,-0.0244866270825053,-0.023852896006106676,-0.019025791053052462,,-0.015277648549190689,0.13501274300442856,-0.013246559403718026,,-0.018608602504199965,-0.003911433916331062,0.0036867306625142154
VEGFA,0.035298517554994566,0.06704246463392607,-0.025384990420861883,0.08128467476935824,0.07470738343623,0.027163731089393288,0.0639872441749085,0.045870198786299436,-0.002656158884803448,-0.059444317532923216,0.11524201299306472,0.04662858901970936,0.06811779518780711,-0.00241209792880594,0.07838141384012298,-0.1892619393964612,-0.046684392865521854
F10,,,-0.01817387938010159,,,-0.01878663187167569,-0.023620097242412947,-0.0159196425660759,0.01428817468435581,0.03761940854611706,,,-0.022623913348050854,0.03407874533222853,-0.024889775419788065,-0.015885302404802595,0.08593933819083464
SERPINA1,0.010235007062390554,0.009244664022839955,0.020846589411436516,0.0016134916614475665,0.012652924277292983,0.018931695780034834,0.009753921847760293,-0.005264102292547963,-0.015635203355289434,0.04445775823569317,0.09700463127414377,0.04785145024638576,0.0395886639324081,0.00281718428105541,-0.006009198130961607,0.10278538436807665,0.0054434720890100844
VWF,0.027002962139534892,0.011933330758138166,-0.03583932546694324,-0.03486951906181453,-0.05471234769114315,-0.016675954443625067,0.08743220525263315,0.036831552010404105,0.049179764695194264,0.007042022089483076,-0.052368166357742225,0.018598610972407677,0.0024821515575990383,-0.03262562639637874,-0.06519341791319312,0.18642634650754536,0.07322744969768528
GDNF,,0.009079781223094685,,-0.0359892192851431,0.07532836109129629,,,,,-0.0480075325376747,-0.00016865127229699143,0.05618452341166928,0.03613640102967536,,-0.0008840752883110374,,
VASP,-0.02027205148059482,0.02449573543119768,-0.05511142225711988,0.07170439688152828,-0.004732747373888971,0.012541362896929888,0.025223382658514547,0.01984030036415863,0.042735508764001943,0.07903470862015172,0.06407553249565882,0.02723225589083839,0.04021392732138133,-0.010612482239764876,-0.012666225848545104,0.1583342976930795,0.028234298984668726
ADAM15,0.05436216919253803,-0.02076101779476247,0.010635353487244172,-0.06382835489626265,-0.01632329540581114,-0.021344943058661026,0.0020407931970226846,0.027564141295404222,-0.04430142972972678,0.11527909953860423,0.04444657566496175,0.02574001859780539,0.06378355800115636,-0.01215646315312819,-0.02254034979500248,0.1607931210961005,0.028007955972537725
WNT2,-0.03129459785142782,0.009653026005649447,,-0.0051547854313735465,,-0.016179813714297015,-0.03728683027057503,,-0.01618801233887382,,-0.017206556889459417,0.021877829876427918,0.06601441281998735,,-0.017255688393898398,0.019050555135027767,0.006889581617573758
CALCB,-0.03275458593428306,,0.005309493188663142,0.07198171034102359,,0.03692059093665996,-0.016057669264985527,,,,,0.00023453144655963533,-0.022914123041953647,,0.0799442320147231,,0.04862279543491863
OLFM2,-0.008136823184410592,-0.10275323088323998,0.010519529534139156,0.003842609932691787,-0.0268296524115361,-0.019444983271794516,-0.009592590843162243,-0.018797405051157432,0.0200170470747941,0.022613069070330553,-0.004856344227073792,-0.055505917716199185,-0.07794024389438604,0.05930375980344803,-0.05529626498739366,-0.07948345636789741,-0.042382351543161036
MFAP2,0.06368586660735508,0.0729321601151281,0.03857153027659295,,-0.023954480737059212,0.0273480226694019,0.0544802316182592,-0.0235123678673798,-0.03430245990432557,-0.011346133313197027,-0.000991176187144186,0.051124704720823505,0.04720799971894229,0.0680363200200539,0.07359712886764094,0.23834796149736148,0.07053870514644188
HLA-C,0.06834266726569313,0.09571204426047819,-0.01651726756508818,-0.04421026438565024,-0.03380368175759942,0.009927980679285782,0.021155585122405472,0.034366357077899,0.04331820528515238,0.18445015153886538,0.018278184922609284,0.10032152294918857,0.09693390428750102,-0.03609732156170679,-0.016199287853516445,0.12435897188926832,-0.019079149584239934
THBS1,0.006096131843260857,0.04614138904832801,-0.02608615150058755,0.09095029047002115,-0.01022404078264843,-0.06605565599496958,-0.0016361266673872409,0.037979985875471745,-0.040013104142358064,0.10971863896380607,-0.02509974327853501,-0.0020466130085367816,0.05114427748834586,-0.04737674783280203,-0.05663815326823985,0.11494297654604284,-0.04128896594110114
HSPA4,0.04801840917534141,-0.036653276812077855,-0.028938930767552815,-0.002481259463600793,0.006851211460068863,0.011526131739094586,0.022843308746240028,0.08163902835898305,-0.039177156578022,0.02371319681545324,-0.038777299617590785,-0.00012228114581485768,-0.0119542901105576,-0.00616528024123467,-0.0241891075878101,-0.010080988337364089,-0.057266482888133075
LMAN1,0.0015791646838809528,0.08413282888149061,-0.04234486639838054,0.1356755959033946,0.04064204457747379,0.0335896758540875,0.08276521409421306,0.019027981565637935,-0.08461962989029766,0.026955311680727786,0.0317737826740423,0.025848376310762918,0.052597317631403954,0.028829265969829238,0.0646265547826945,0.0018129267921555585,-0.09241333222718433
LYPD3,,0.04262732558946605,0.02990956301245548,0.047305068999703714,0.04874860996406025,-0.02013536200469501,0.07044213739902895,0.048376766487949925,0.040752971074159976,0.0025006423070409174,,-0.055514135377836275,0.034453914807285456,,-0.02288856711523835,0.07665679269702864,0.0328275175681975
APOE,-0.06696309651959077,-0.043553879741709045,0.005480287029010944,-0.12907514236199855,-0.0637512643945788,0.024344594065416243,0.030498059471768264,0.040685080419443166,-0.03043167423925672,0.11989688922079626,-0.0634840500805868,-0.08739325677017513,-0.02127578318987748,0.04282753697643874,-0.07650873035136556,0.044776642951318474,0.0408136326148831
SOSTDC1,0.04739862417153538,-0.03370574465228614,,,,-0.025137521485712723,0.0771129035873045,-0.035116368150543045,-0.029175757962222555,,-0.027957507025547022,0.04317994870166318,-0.0003683978642849813,,-0.03882499956121655,-0.024077395767385018,0.07084753717903682
ANXA1,0.0003864751374401792,0.08748170217526466,-0.05730890152773508,0.031132691709464106,0.04764010702632241,-0.042188106172984186,0.04732251883729534,0.0001648196878483434,0.004826524100353477,0.13303682552932491,0.025236772243826547,0.0476768333876095,0.08456971941892016,0.037677490812896605,-0.08904837048123591,0.00442007818852919,0.0652491401749867
