,MGH258,UKF248,UKF259,UKF260,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
CCL13,,,,,,0.07180451799570484,,,
EFNA3,0.008765965009884066,-0.0038471457004910976,-0.020077568920334556,-0.05933180847344076,0.03278280873523191,0.01307773860599004,-0.036019818628796066,-0.020094455622823044,-0.05768904138114607
DRAXIN,-0.03047918383076082,0.05754362735926856,-0.02602660334700883,-0.02762824338157304,0.0468470927105731,-0.019140412433443034,0.00993237825174842,-0.022840620174361125,-0.007165382150985066
RAET1L,,-0.012481864364389207,,,,,-0.016268849854969028,,
NPTX2,-0.035086532176888584,0.03899769690887578,-0.04843825965965907,0.021688138923571007,0.009183273233724679,0.026860972097253574,0.0767475986629419,0.013493240245173498,0.011362356645590467
FGF11,0.051048067785682404,0.005046782814611538,0.005155779782098973,-0.08360601316516514,0.007579370403937272,0.049673775948946744,0.03108726414833198,-0.08121578528982815,-0.00410634409238209
CD59,0.00797810290854829,-0.03178855904514135,-0.0067691558623129535,0.02536548373900583,0.09980469813318386,-0.005809415593467815,0.058168102117739144,-0.08612914466334234,-0.0017990590193149047
COL9A2,-0.027938457369470916,0.010585221261055086,0.01393033205832348,-0.0016128368647547117,-0.017682182992426274,0.023989987048944447,0.008451791361551773,-0.0008329774465983314,0.005888115819733043
DLL3,0.08667344745864239,-0.05458673685385907,0.016588587767202234,0.0347818333397197,0.029098436293006145,0.04592114763799441,-0.022597463942700475,-0.04161224145733052,0.025194567966667705
FGF5,,,,,,,,,0.03919076069294913
LIN7C,-0.09144686537649284,0.002359643077957511,0.026450144241299812,-0.0015043099973032891,0.017943664706303934,-0.03906125682209826,0.03433599816153803,-0.005584886005577342,0.026511423462760416
GDF7,-0.01800281991670843,0.05075380234890006,-0.013990336261044829,,-0.040741531355344,,-0.013946450420518881,-0.04207741276297674,0.10657547831791409
PSPN,-0.05683007151611774,0.01967495653671951,-0.0021001429125478074,0.008946559733942398,0.028464261098839733,0.024856229799480052,0.005523858386707564,0.051395705428592606,0.03536566449654509
ANGPT1,-0.04764997070028584,-0.023429998161411746,0.03240514257948392,-0.039045320368324525,0.0073603878592122625,0.008211844788423454,0.021079466704005716,0.1090979324284721,-0.04311450528103094
PNOC,-0.025423724455606915,0.0665573029650466,0.012194980927056552,0.11015694960852634,,,-0.014830716723330792,,-0.11485465002057388
L1CAM,-0.027034009205857877,-0.02080393964526258,0.06338710198280907,0.0196354910326549,0.053917615987830216,0.010776812753438947,0.02387139262350093,-0.020211658199122972,-0.0319404385098637
APOA1,-0.02582917866727265,0.0044590529915914945,-0.022434084415087485,-0.0052889954508632,0.1565063352317302,-0.008621853045166723,-0.003676890924976689,-0.018630991742500408,-0.005603674472731991
PSEN1,-0.055899628666853635,0.0032005921559461674,0.016884946607737997,0.018096688106828747,-0.01843525469974394,0.05650436447813762,-0.004084012046683798,0.033793994881576465,0.00270791991110421
CALM2,0.00017148499558545697,-0.018591784545484553,-0.03313181697030896,0.09114751753811481,0.054098815462783986,0.030666673146355627,0.03076082793926947,0.025163380952420978,-0.05332724638013031
CLEC2B,-0.005191854156576036,-0.018256123890206095,-0.0008070530405634524,-0.018686456846305054,0.0029281828119677744,0.04317500725947568,0.04004805184883287,-0.03773461980620249,0.060225279146155504
NTNG1,-0.02161408699544243,0.041700814756735885,0.04086473212837029,0.05797344902493442,-0.03125763812707547,0.01526498389053061,0.05548668195895562,-0.039131276332815795,0.027040759846550896
LRIG1,-0.020997604699518495,0.03965724672310455,0.03400808330705293,-0.057258579117843086,-0.01917135024472265,0.05078858168842242,0.0069002633957522775,-0.04927542202642265,-0.05954530802226136
CPAMD8,-0.015840936514418574,0.0309612370112249,-0.017039058781991162,-0.015515217921990085,-0.039393077808162286,,-0.015667710724888255,0.05058330517931124,0.06840459891022027
GHRL,-0.025273075392078244,-0.03325578684068444,0.020392064266966648,-0.026276163074027213,0.018873631874094143,,,-0.02397412830030822,-0.019418743889402297
NPY,-0.023239272109156266,-0.018141966414109527,0.0004897508194561262,0.08016929959916791,0.00374369465212291,-0.008226058159918422,0.05310253725507807,0.033117595942058334,-0.0010895210107158587
MMP2,-0.07200347421289736,-0.02546643869490069,-0.007708543685974108,-0.03284227346541036,0.016279928636609133,0.015481109095760224,0.05829678206129272,-0.0016644195163101904,0.023150207358541036
LHB,,,0.12586929798056032,,,,,,
PPY,,-0.02104688993880348,-0.0033781691438017516,,,-0.012274609261854905,-0.04010253533166668,,0.014285115125579473
ALKAL2,-0.003166047961702269,0.005293391128871527,-0.014624135224563363,,0.022660029657215898,0.06145547831052465,-0.054551324038943715,0.00038474662765593395,-0.02309999065578944
CSF1,-0.051099636798504655,0.0405287062792588,0.04159774905578576,-0.06649361706839399,0.022841861072205632,0.04830669150069344,0.018583403850134038,-0.03170350944872917,0.08340950153214458
SEMA4C,-0.04987431813023495,0.03220780376316565,0.024932023941973698,-0.005323668013180261,0.035871799793888916,0.034607509418437175,0.045389161669679205,0.026008984357589846,-0.01612126726129499
ICAM2,-0.03547878598271884,-0.07672274176610609,0.01861838800177458,0.04645510692120402,0.08269822608875087,0.041917198925890346,0.010990629084986528,-0.017273807484507686,0.11344395919270296
SYTL3,0.09947102429138549,0.020664408670162244,0.039607848163250074,0.07582511763347811,-0.04105858327811933,-0.06763725008065226,0.02922931011994302,0.0040943649541525995,0.06779461588925008
IL1A,-0.018406913638712566,0.012097495178646877,0.031117416314697503,-0.01769455477656336,0.023812533150499696,-0.047145058706505406,-0.03674569671967736,-0.015198504061428414,-0.004281564996960641
HLA-G,,-0.01920660881260403,-0.015673630139355115,,,-0.030042917932061448,-0.018323766703560545,,
PGF,0.062473233780944784,-0.056125450993198274,0.04679150070793957,0.017768454206239674,0.06341938103824818,0.057771595057006936,0.04152372761170278,-0.0010668280788176392,0.041608645678197644
LGALS8,0.04853399432103926,0.07446584666163374,-0.011360172864252394,-0.05400403770025345,-0.028897570486929928,-0.01186175018751764,0.022539411452681284,0.06906151718196145,0.05045775917592315
DKK3,0.033558653934485566,-0.0032848981774349635,0.000802179739347246,0.06247108795435842,-0.0034244966339352207,-0.02176484518813187,0.006724811070178697,-0.04648336538447603,-0.06028940699070754
COL16A1,-0.024247303142724205,0.025602759793708192,0.058899958795930775,-0.00018334539259179895,-0.04774590626455272,0.014464088443040033,0.10706319226422044,-0.034426129057420284,0.10595309063702982
TPH1,0.032864754149767826,-0.014102528704364457,0.011787408330778421,-0.015230197680344667,,0.050038165766230075,0.010373830308702963,-0.03659073809656166,0.012180901295321392
TNC,-0.06533138687527738,0.022013108542799312,-0.023369470528521,-0.04497043907167015,-0.009741293463334832,0.016576336440403718,0.03058406567990734,-0.07050704535553605,-0.09538355169093178
TNFSF9,-0.01584092899605237,-0.025077353535732438,-0.02570350288038886,-0.002495272406747065,0.1058587980623137,-0.03520114601472836,0.02364654964047257,0.06223845274962629,-0.044538002133477514
C4A,,,-0.017593365067360412,,,0.022282348822565287,,0.003483301592308729,
CNTN2,-0.032250537120786696,0.07572516587922952,0.057841985228895,0.016300264010724187,-0.03882219284632418,0.0471534511378968,0.08162416192602395,0.09516067095744002,-0.0010058950847894068
F7,,-0.013758079610717754,,,,-0.026176269245028444,,,-0.027229020415397247
LUM,0.015677971621881774,-0.015236681888633622,0.03229931318522762,-0.048791325988026636,0.02912740881990724,0.032649700938959636,0.049513101764305276,-0.09906513818671496,0.018952195615379825
IZUMO1,-0.015136509475791432,,,,,,,,
BTC,,0.09676574945678262,0.017559057528857596,-0.04145780322315897,,-0.01893761053813085,0.07986053194638605,-0.03730922219942415,-0.006509293138970134
APOC1,0.015146740792207116,-0.01811790756978426,0.10540443363973183,0.04495291399549486,0.08457436004569784,0.02860931465786566,-0.03382320872746063,0.034369030392026705,0.04045446159758769
PKM,0.0004983552453895366,0.05467521009268338,-0.020010060142499203,-0.06957307354391687,0.040858008220072004,-0.011208385937498185,0.0227387863892881,-0.06920432564091658,-0.0893943352612945
TNF,,-0.032104005368017156,0.008442331054322214,-0.03290369986382331,-0.012965381519849745,-0.018380820129187868,-0.01626885429230149,,0.026465559106793057
GNAS,-0.011386373715586021,0.05314899772226776,0.03919741984550773,0.0637514811162982,0.045722230780013536,-0.0692955707528418,-0.07503960726594547,-0.13479757136505804,-0.05200646961133458
BMP8B,-0.03669141426589728,-0.03374091710256425,0.029565830580602602,0.03759603225559487,0.025248924248813635,0.00896975422915281,0.061281559686584476,0.00034311777468585446,-0.028839897420773922
LIPH,,0.034566736637229804,-0.022288484705279308,,,-0.01866117027862982,-0.018138372905695956,,-0.03379235559025901
CCL28,,-0.019836955992959433,,,,,,0.08698444187768038,0.0009303596590938485
PTPN11,0.032756558358018,0.05582937802275128,-0.0018768901046045826,-0.022002926449924597,0.014000945641627254,-0.03900896936462242,-0.012365734972808585,-0.016888730612021403,-0.030442377169527017
ADAM12,-0.01349143614910923,0.05408871345517234,-0.0027361850267341357,0.11220763716336303,0.009542360230354832,0.043782660599966494,0.03213030271406274,-0.0644369140761653,0.022210503364668316
EPO,,0.10449965703464392,-0.022722727012053696,-0.016342775116804886,-0.036600943258375054,0.023841902562159643,0.0025276046691605062,,
EDN3,-0.02224671604071093,-0.024565930514588823,-0.02828663676486053,0.047961388605361754,-0.028047028068881562,0.0007996169603663841,0.013544675851045882,-0.016288913869217346,0.026838959316983976
CCL22,,,,,,-0.022937321446538896,0.07969700372872707,0.035513772828310454,
CCL2,-0.024654926435711582,-0.018882595398725645,-0.03809774414183462,-0.06516642260075041,0.052948760055186776,-0.006927950308669521,0.029717894873485345,-0.04222150824974633,0.057795730413767676
DSCAM,-0.02029885782832646,-0.02142208464799521,0.013214241260191092,0.027787634270368802,0.05469469104578635,0.04823274668587989,0.005533750425317413,0.03820259046243932,-0.026779200660773106
GPHA2,,-0.015717980957914032,,,,,,,
ANG,-0.025976969127189546,0.09510922647402309,0.006940573314280165,0.0031993892699268152,0.0044540214468647725,0.03601918177187713,0.003960992803571935,0.09360823477701996,0.011033800800643695
FBLN2,-0.020859033275482268,-0.04860500180250026,-0.016635021909039326,0.08580915879452998,-0.05050276478645998,0.029250344686010878,0.07730430625252421,-0.06606652840390224,0.11080530349981957
VTN,,0.05266204398924594,-0.008115483337931412,-0.016476994445152087,,-0.023166004983224058,-0.013246560213361205,,-0.004954244956559705
VEGFA,-0.056708850729211134,0.07063233248985724,0.011572237192260294,-0.012645541121329214,0.0066262850890774164,-0.03761725560342929,0.02120631685532235,-0.01800225676114043,-0.021395039277453762
F10,,,,0.057234682907936395,,,0.013560202007699102,-0.03227950488732098,-0.02790050190991959
SERPINA1,0.012569201051037168,0.04933488407888782,-0.010544438533710393,-0.07181457107232656,-0.018928845716732496,0.004338234878535969,0.0382283182169455,0.02403334704793611,0.021327402912432028
VWF,0.02359303339918253,-0.04755834241644523,0.017495604020995138,0.04819581375946846,0.018107993505627595,0.046823371553164295,0.07971732175896469,-0.02454343492371463,0.09908711455083771
GDNF,,-0.022085576054597798,0.012763611392701841,,-0.031257629399087106,-0.03275597820689127,-0.029838395271637428,,
VASP,0.003993221292480937,-0.005983668141434169,0.027946507007198237,-0.03528634844956663,0.06758095012777145,0.024501855166781744,0.0010707749386319053,-0.015694765459564445,-0.033673410534463426
ADAM15,0.08797257411362672,0.06103526927327591,-0.016229520260975294,-0.00928101952189227,0.036457399234649274,0.052321434655139026,0.05265344175519851,0.04819071259488049,0.08209095238598145
WNT2,,0.029748814188920326,,-0.013240125683866134,,-0.025138590635159178,-0.019347654879881656,,-0.02142818607561447
CALCB,,,,-0.0011532277026550211,,-0.0027529669214436023,0.13929840057502044,,0.0799836845905149
OLFM2,-0.04721090870708076,-0.010564924641814102,0.037047652671772555,0.06348724627806243,0.01884822992143491,0.02734857490136069,-0.013247539704779945,-0.041069257808880995,-0.0024881422707777137
MFAP2,0.0047810928874806955,-0.02047637739027944,0.029145919104874185,0.0011700682811004613,0.03597006313078458,0.011608399333482863,0.0009635412366976667,-0.026126707703833702,0.07529124971027765
HLA-C,-0.01654996186099887,0.0446413845544956,0.01857086001402283,-0.04462021147889379,0.039659754894591066,0.034157434277812884,0.04301538313511693,0.011583168538629021,0.04128271842576668
THBS1,-0.03438413756152246,-0.02773229777346208,-0.00028805597252262315,-0.005443846586917568,0.011332498895104692,-0.02123098824013613,-0.00902662067802585,0.002620016923686239,0.12412267472033633
HSPA4,0.027818850633717605,-0.008571524578272864,-0.0105743671973297,-0.006053452082102146,-0.00746135204155695,0.04385819347708539,0.01724142568885634,0.021328134101207402,-0.008058338313709142
LMAN1,-0.05807921646095136,0.04168027997703758,-0.02577028414076645,-0.0371587958271501,-0.08197759561394569,0.010776347924119682,-0.05454627795709354,-0.04174702578821041,-0.027890448831313364
LYPD3,,-0.005335740024136226,-0.01665981945329194,0.14035525862102416,0.014681744769296293,-0.021275566471328198,0.020233128936650233,,-0.03086478775230552
APOE,0.06992627442321514,-0.057514871053774085,-0.0034314820660525077,-0.027874984795903588,-0.04349103293375866,0.014211527739528218,-0.011703990836285219,-0.13011827317758698,0.03663598081320161
SOSTDC1,-0.01584093519870372,0.06326168438419463,,0.06913201871657862,,-0.02095403601992181,0.01540155722501906,,-0.042346074425389194
ANXA1,-0.04339746493609826,0.0033712907844562555,0.032787976555767595,-0.02702825719028062,0.01136117736065502,-0.007307822148526696,-0.00023906176344985937,-0.08698397988728282,0.00354960322611984
WNT2B,-0.020421417065607083,-0.025359353509485507,-0.038623346821331304,-0.023664755982615592,-0.05152699526609781,-0.03816152527851345,0.050646694039087795,0.025783127764880454,0.16202292627863427
AMH,,0.03792468602239651,-0.023149533088110404,-0.02046033513540528,0.07135338448799504,-0.03288427450321303,-0.01491363572377934,-0.03005644672725459,-0.03960049862485259
GDF10,,0.06552272771240313,,-0.022673078407947553,,0.024528539364138877,0.05494589394075302,-0.037934611264660724,-0.03416682722562717
EFNB3,-0.04547898122077971,0.039553460151782925,0.027305963101603648,0.03038760587169023,0.11086436701118067,0.029046950030912205,0.0451952823265124,-0.027901651486094855,-0.03378407999058458
LTB,0.06407047735055428,0.04463405726284342,-0.03947408118173377,0.042287964599962306,0.03154049596391962,0.014522762284366377,0.041051097933005355,-0.07241155307436963,0.022187856934878927
ANGPT2,-0.04050868746871411,-0.07532667146151431,-0.01946330899268977,0.02969212263638211,0.0356396015092674,0.00970829856140521,0.039400543824529954,-0.07356889313504053,0.0719334949432175
NRTN,,,,,0.058496543072209695,,,0.044697566534413244,
ADAM17,0.031705869055921224,0.00501441774340878,0.006859450777613299,-0.030891189762905464,-0.05175417311140431,0.006556453345035919,-0.045792283001474386,-0.09862124266550787,0.04687089659694134
LRPAP1,0.0665742614352429,0.004990490969314741,0.007422490944983055,0.005875573136692091,-0.10849502334545887,0.07406766579213088,-0.0030810316982137287,-0.02251044025455329,-0.010314096377000561
NID1,-0.006658568926708904,-0.016334910318960776,0.011768337065652489,-0.01442266172140168,0.09274496235936985,-0.03276715638430437,0.027244265258523602,0.019709527645127692,0.03408221233167491
MST1,-0.040923095875173864,0.046486527594933734,-0.011197290083399761,-0.023966535463447108,0.02634452318691889,0.034498628655489874,-0.045169061724993,-0.02874947405424418,0.05508220595821784
DCN,0.013743290263086638,-0.0450969770614185,0.05082495117038801,0.05944016910886059,0.05102166020178671,-0.006427734546976298,0.06353806779901709,-0.0457334944208029,0.05095132100655748
IGFL2,,,,,,,-0.01866540386179539,,
COL7A1,-0.02557361986836225,0.013915325341268128,0.009810258629620329,-0.0004486565948517062,0.007634610901018266,0.016095136930863126,0.07909859875018053,-0.04234130521344867,0.06440258106442254
CALR,-0.02131793488302407,0.02074344407383856,-0.05447476200212051,-0.06946450616404737,-0.02219560142312743,0.003969270838558817,-0.00849684259380548,0.001489973641842706,0.0468338375752559
PIGA,-0.045380794217077795,-0.04690701211098763,0.022966602977074393,-0.030390460997173057,6.447863031155157e-05,0.008574530205533665,-0.04400011814890476,0.03396529176035241,0.13268937330924957
CD200,-0.024234798191428115,0.05455057373484869,-0.018932567063128587,0.038093852237570704,0.06300831579067825,0.0013147956733810852,-0.02756436429455855,-0.016222759546729842,-0.01877366090073877
GRP,,0.06456736782338836,,,,,-0.01759686965056019,0.16641311683164695,-0.031667684113769655
CDH1,0.10486592311820517,0.007938059835961903,0.0512432459804019,,-0.0009009732326102185,0.008169720540351049,0.010538930298971386,-0.05785996436462978,-0.04586461486088273
LPL,-0.001892002328015033,0.023080339542623323,0.038905068403576076,-0.03794785507477655,-0.02054403897692097,0.05522849325759702,-0.011220034071070703,-0.011832553192142192,-0.010287947542630295
SEMA5A,0.0897336689373319,0.024833374140074402,-0.027958356587534906,0.027658449517433955,0.05613817177517155,0.07007754998643577,-0.036362444963708454,-0.003151898432617271,-0.08340403320657597
SEMA7A,-0.06098383626809345,0.00588235877536218,-0.01810591329942378,-0.004987593142986799,0.04916499515540363,-0.002709249478850132,0.012581011748528898,0.04240881385436488,0.018883615341670972
SEMA4G,-0.04029160704072414,0.022105354228689717,-0.012060510798961244,0.0031343394968641708,0.1043105490698441,0.03592134176552394,0.021978948573363216,-0.07844858333881022,-0.011572004055247694
SEMA3B,-0.014714595933785343,-0.018726832466508064,0.021342435016516906,0.029310598154691045,-0.03537469930776665,0.0059320039374944795,0.039621292200407665,0.08791333391566698,-0.029830046734683327
RPH3A,-0.025789720871511528,0.038319599986620684,0.023872078736065148,0.035021781102030095,0.14724898359005067,0.07356266021261128,0.04247765675835008,0.01218297969673944,-0.10285251276839139
JAG2,-0.04338947480323909,-0.06096271913535098,0.03904962504408505,-0.013989475219287699,0.14173918761318866,0.028994367347194176,-0.01768591183901691,-0.05013404610519157,0.04381992613402306
CGN,0.005995011942153735,-0.015848220792128737,0.01306347700324327,-0.04137929446312301,0.008895403208677662,0.05553714601998849,-0.010171712527420084,0.005602819063619701,-0.05280518865979783
GDF15,0.01747758556694463,-0.036218159514109984,0.010869719094674048,-0.014798914763420578,0.018735932392777835,0.00460211782505176,0.04568891131553201,-0.035706115300875495,0.0374506077050881
SEMA4F,-0.009948619895103145,0.076943642124782,-0.02439234708811223,-0.0036326847741471294,-0.00546232901665854,0.06628598230777896,0.03500392929124669,-0.030733988335554123,-0.03126641389851189
NXPH1,0.03997480288622048,0.0025385832761340163,0.009208592129510036,0.12968857566813508,0.007352401266396515,0.07627680364293916,-0.0032550814266122303,-0.03871440910635981,-0.06534332645907182
ARF1,0.024313404946616865,0.06447361840798542,-0.012101455887216235,-0.045263357756022506,-0.03991332377184311,0.018774225780110874,0.04454857584423589,0.04586351468906851,0.08392887814052365
DSC3,,-0.01189505706817434,,,,,,,
EBI3,0.06686452655797599,0.0029812975522639142,0.0186341370727499,0.01680683626820936,-0.045850877224708805,0.0415384427336101,-0.01969757278649423,0.013100323700283474,0.01710532410909132
TIMP1,-0.012514829447959851,-0.03159917614398891,-0.03167202911413179,-0.06745528425275145,0.010746831225907439,-0.04016745187560817,0.009844415300995505,-0.051014594972886136,0.052674700291392734
SEMA3C,-0.045772851380815736,-0.04277156746249041,-0.03475347362743984,0.034071514849805244,-0.03222910533410106,-0.028796679856012784,0.03176763167772628,0.009225147160372437,0.019862902666755812
GAS6,0.015000994312138813,0.08669862296679201,0.04438291017328308,0.018088818112416152,-0.001727915218095442,0.0058587946355281645,-7.36732534500637e-05,-0.012857953653987541,0.0056564561114637955
MEPE,,0.05461774450531785,0.059643741274863424,0.06990394099775585,,-0.03507348759720058,0.06445431449261267,,-0.09454094033289975
SERPINE1,0.028129862679491646,-0.0017333575394418695,-0.026749531619022923,-0.04525136101852037,0.017309511977953138,-0.07378028475599951,-0.01464976495867417,-0.007223259051060142,0.04659697335267507
RSPO2,-0.01673685643683664,-0.008873953933483354,-0.01882671576929411,0.06670746343775175,,-0.028339596984337585,-0.025263387103705893,0.02022669521148013,-0.028090228728778144
SHBG,-0.018803031889213968,-0.015407615027745956,0.007965783341264635,-0.024717331903404353,-0.010520286688080981,0.013234724781368848,-0.00412468682689076,0.08531418965402994,-0.03825705204618304
LGALS3BP,0.04934814092649679,0.05450630116542753,0.022891088638268508,-0.08152246312740317,0.06215642309613661,0.02530726717469826,0.03811552584546366,0.00848165185236022,-0.01171028642460572
LAMB1,0.028021151404122584,0.0103574726498785,0.01781187943426875,-0.04272686686326276,0.049406666050003635,-0.0221830868104056,0.00825114529724285,0.01141025339137366,0.023518058373689824
SPTBN2,-0.03193198801161483,0.0042187164599913115,0.053341111989603424,0.028106225586091677,-0.009308174799023997,-0.02034312608732116,0.0029314588688643707,0.05484037174510891,-0.06597422322187534
COL1A2,-0.0036053221406894026,-0.019664482390057338,0.014934210927126712,0.01244582482572786,0.06058313743936444,-0.027150772904444193,0.03808830890938646,-0.024752555308424035,0.07182245503778803
DEFB1,,,,-0.013403012913347485,,,,,0.16609336957336776
WNT11,,-0.017049479837782024,-0.025445501620779458,,,0.004670989383340473,0.10895395136633512,,0.08355210309558057
LGALS1,0.043974761389995703,-0.04583302477869462,-0.03722647188908157,-0.008981387768841354,0.03325313082712592,-0.019730741398736876,0.008490532693644458,0.01699616352363211,0.05854880576077963
BCAN,-0.025499820896539897,-0.02337695667737697,0.022679792033129614,0.0029482223529938584,-0.010746467366968947,0.04012849752592832,0.01878225314546718,-0.07598372978805985,-0.05709700538292758
ANOS1,0.041827099722140444,-0.005136822872999593,0.0328447560856349,-0.007528887969674326,0.033470202530481566,0.05924674748525335,0.030703490411295577,-0.022583949003919326,-0.08388395117618323
EDA,-0.02356199691484831,-0.01248186344196818,0.0010049987046693394,-0.0034122337569838937,0.005196274425337238,-0.029982185575004067,-0.015324289200268001,-0.002860599931073581,-0.041871416492618274
FGF22,,-0.01774925859504887,,-0.019446213997622898,0.07128030746292488,0.02456467101096683,0.027140400118320626,-0.04064395138318591,-0.017682196430899223
SHANK1,-0.019948247209969277,0.022335018999795744,-0.021230738569153865,,0.03261591690882039,-0.012746721598936037,0.048768790395559494,,-0.03563226284301634
NPVF,,,,,,0.01460773424245872,-0.016070811514066544,,
RAET1G,,,,,,,,,-0.02175330139833159
TGFB1,-0.011390135824361053,-0.016762061136051967,0.0305090378442799,-0.025183846661578864,0.07422279206882007,-0.006803629813728789,0.06761827727750772,0.03644337896035732,0.13059489093590218
MSTN,-0.004042645773770543,0.016112014264392172,-0.038252764734392534,-0.019361820066440848,0.026860752584426505,0.0758797297565727,0.00429580769402494,0.02102290698053166,-0.02941497047246079
WNT4,,-0.011487901437692214,,-0.02143257806864141,-0.032014999520550605,0.02150348145664727,0.026226634132759163,-0.012071121647466996,0.08118866289822811
TNFSF4,0.08277500393478943,-0.026270727667385415,0.007400485540443466,0.07203358761041925,0.07388619604172857,0.051992522249465316,0.06169512460634778,-0.008750875633259258,-0.006737805496028758
NTN1,-0.057936840626804896,0.03494404812536994,-0.005962353096984367,-0.03127512687307213,-0.017355008245872133,0.09620365374435612,-0.02264484922978005,-0.07591449372185999,-0.02965494592843257
CXCL12,0.00384114156088132,-0.020182238002766768,0.016582584848514346,0.010622362474419467,0.06252996482939485,0.013595257580828418,0.03186286081161325,-0.05290163633002419,0.07853799296489965
GNRH1,-0.007612781054980052,-0.022836166873133366,0.09245118292990717,0.03760279960094286,-0.041347805330498436,0.008265059336261614,-0.035948609824692224,-0.011659848837653326,-0.013033664065614929
FGF8,,,,,,-0.022154701065095837,0.01584748901349087,,
RIMS1,-0.021388784718286254,-0.025684428611806285,-0.03468874298140635,0.011820473778924055,-0.06507992213243964,0.03283274544794874,-0.026178324631194547,0.04842716614271665,-0.0579414959216708
FGF14,-0.014194312449551534,0.04137794294694463,0.006019185486199913,0.02452248383697523,0.06969148728267828,0.04601538941860422,-0.017443713986469916,-0.06938475736263652,-0.07676050359789292
IGF1,-0.010883320198967058,-0.009941983851401708,-0.027247578098090208,0.043480444058920216,0.09871438480921586,-0.0024194610321148597,-0.05749545320887939,0.0620310418447126,0.06672772220904633
TNFSF10,-0.040922722945456284,0.02728793202565895,0.009723953880021716,0.04103344699014804,-0.01657632754601589,0.01576084123907544,0.007471824013640963,-0.027656607412011664,-0.04637530498514404
GDF5,-0.0167368498306438,-0.017611343469541463,,0.023402114423950352,0.11272221658181777,0.011738552414428111,0.017084426032623848,-0.02408792587102147,-0.005385491783527182
CHAD,,,,-0.01898029393375638,,-0.03672208333689955,-0.028549381022597874,0.013200542471949642,
RGMA,0.03785882349378218,0.00803512364569739,0.013269789712198934,-0.01576041907543835,0.08072644886766432,0.02039048095863655,0.03149011620273993,-0.08774286942453847,-0.02673928040615728
WNT16,-0.000813147411381208,0.004001746026513545,0.010664162108731959,-0.011678249631282092,,,,-0.02725324115810777,0.07351309487614581
CX3CL1,-0.03365801651802996,-0.0052655668350220074,-0.0039655058068312835,0.0019666249832869065,0.00594237782653416,0.03369656031613917,0.0038596429346438614,-0.030439669090266186,-0.0153307808562587
FGF1,0.0011626828135682691,-0.003513387499767856,-0.018929295119179426,0.04428495117594503,0.015492047433811539,0.032222606461599135,-0.01195497569205533,0.041760335380316274,-0.031249313113477666
ALOX5AP,0.013088422630427015,0.04887942966269598,0.028863964177116067,-0.06293276174467233,0.04682717100891701,0.01602085852362018,0.020150272725192975,0.0005529131960014772,-0.02348140507320201
IL1RN,-0.014894736528461775,0.006312637047933619,0.0258018968133169,-0.02211678362749289,-0.02693348123355315,-7.097125994213202e-05,0.005345614310684429,,0.09806295202835717
PCSK9,,,,,,0.068379708172416,-0.017039500335956234,,
NPW,,,-0.021090656843309928,-0.004402484280525308,-0.04706158857952445,-0.014063417228998698,0.02518551173658329,-0.030437292474255962,-0.04180435196287591
CXCL9,0.10691615919360208,0.11355993934459521,0.03423345247586022,-0.018624090598680268,-0.040741514378773325,,,-0.005218918451590644,-0.02427233575076861
ANGPTL4,-0.043892379466063725,0.045589928822214916,-0.04004286846406338,-0.03544030246089126,-0.010691850142959527,-0.027324890821884648,-0.0004354050841843964,-0.05575519682716119,-0.02182043991144205
UCN2,,,0.06424487420784514,,,0.018460599152855795,-0.02959912607395352,,
COL4A3,,0.007355138204047691,0.028144085062465,-0.05660032936606968,,,0.01613265554832879,-0.0002498614618349079,0.11011453354532502
NRG3,0.0402417360163586,0.040951255793201025,0.026468209134482956,-0.008058245027248044,0.137062721647931,-0.0158691766148177,-0.024422977360153905,0.03388338903644869,-0.059144482347038375
IL23A,,-0.018819312557052593,-0.010400185873952297,-0.03229401533215815,,-0.020007348565639647,-0.021883624450309405,,0.005774520669707562
COLQ,-0.009099072323733345,0.03906446473659763,0.015034633349714149,-0.017253080770520655,-0.009529156644243206,0.080716043294512,-0.011819542226626484,-0.04275230648448718,0.06213949350773314
SCGB1A1,,,,,,,-0.021428651274412326,,
TNFSF12,0.08071277858169605,0.017274161243945478,0.0016328792779612055,-0.02667071554209548,0.03046727673064655,0.055022588917271034,0.03408170170576695,0.023911552254949574,-0.024957975054842475
DKK2,,-0.019712329325370107,-0.014839734625348888,-0.012908548393241024,-0.02719111448155762,-0.023617285908701095,,,0.06984231336093646
FYN,0.03302140544079488,-0.012750125015376534,0.023795968908916727,-0.0006013063228973423,0.03770183968701298,0.029977204531975908,0.009538621549920665,-0.0622488610430313,-0.06884389516240794
ACE,-0.033831373029189746,-0.05914202883483093,0.0039075922187902755,-0.004183633622954259,0.07513680340417468,-0.018092149871938565,0.010676239215216227,-0.0901438905161564,0.07854556176517802
IL18,0.035886833731361596,0.009887140492755112,0.03948216352156812,0.002456834354925597,0.028203330459753716,0.010301078202929604,-0.03661715272055041,0.03934421041848992,0.01889915234932184
PPBP,,,,-0.012219949263836946,,-0.02449707424175927,-0.020170892789278014,-0.035042830682885544,-0.024380510249270303
CCL27,-0.016953930840011584,0.014722898548043189,-0.017478158780597126,-0.024623169999108727,-0.04893716304995192,0.005714947339975195,-0.011321330763794947,-0.037623080722157635,0.03835758261575333
