,MGH258,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BCAN,0.06833955277130221,0.13746783577185984,0.014014693257289547,-0.04784918328080043,-0.014348301555311832,0.042410755156678075,0.0658997845877154,-0.02263415589389852,0.017015185287351693,-0.0312988413990508,0.047318203286819197,0.058430821966895606,0.11602501156632314,-0.05497224154617764,0.032840411155969924,0.07504242904054728,0.06360768683873881,0.015416953044468143,0.027461335274832764
ANOS1,-0.010592677914731735,0.003199954199183157,0.01880114761069064,-0.04384566879050063,0.06167637554836912,0.09218595012707807,0.016188992498521834,-0.00041674778939378664,-0.021091767622341297,0.03840524147963319,0.05708390743097139,0.0739363730540462,0.11109115677409366,-0.043354625935263465,0.04293101142110849,-0.10002958399235766,0.035829714622502486,-0.02980466042823162,0.10982966431096848
EDA,-0.027481265062019308,-0.0356474733508957,-0.006129495178275924,-0.0379864410793215,-0.03012675703625602,-0.01894827071779757,0.06364760784590777,0.008237178856191237,-0.023500669078896582,-0.012032853063315823,0.03155361954323562,-0.019112082553019754,0.06548518414970926,-0.010168524841504661,-0.01947936327771573,-0.024047571816710866,0.0619539189995342,0.04220159691417855,-0.044541179015985845
FGF22,,0.03061707310682717,,-0.02566709796463983,0.002874793543317108,-0.014526315618192951,,,0.058441419602449245,,,0.0807649557384068,0.015574538702491926,0.09349591033909267,0.06882093755978906,-0.03561120298308831,-0.0207384856013606,0.013618446676134965,0.11022172041193734
SHANK1,0.06088319597260205,,-0.03434901233449665,,-0.013914271149335068,-0.013820866709399925,0.006772161186689142,,-0.015048827382560886,,,0.0741636238752858,0.05058899604603383,,0.032589125018884044,,0.050247019171899596,0.07112403119444363,
NPVF,,,,,,,,,,,,0.06481249624525366,0.003342913681329882,,,,,,
RAET1G,,,,,,,,,,,,,,,,,0.022829236392883426,-0.00778192294418362,
TGFB1,0.030464608974371962,0.03583393656699776,-0.04389179250294727,-0.03324021115206424,,0.056590635664835576,0.0033518696422347146,-0.007877469342550706,0.0388914656912349,-0.1337244598370197,-0.03176488937506775,0.00493443333185014,0.06528675260800054,0.058312433726562064,0.02171111582306483,0.03727554541006838,0.07695274422228149,0.0397323180114275,-0.029713051331119754
MSTN,-0.033487285732168026,-4.647680769833105e-05,0.019835034014302887,-0.029182939437518846,-0.025373423200336996,0.09382843809593709,-0.02432569808129437,,0.03845918730585647,0.09259204692179014,0.01993957733505556,0.026413089073769398,0.08990289355633208,0.02270007555871924,0.07701189209706101,,-0.005047040077529641,-0.011657123705985317,0.021888827467052275
WNT4,,-0.026312188608610097,,-0.014862081799418536,-0.0009499383836098973,0.07566700500508129,-0.014148201260121868,,0.0765067602145758,,,0.1605339411926333,0.019981837997941922,0.06904369129873247,0.03473216671252843,,0.0989821976546306,0.01283221084456917,-0.03462661841145529
TNFSF4,-0.03186232872368675,-0.01884323898288878,-0.024592899985979622,-0.036533717687340844,0.04724715672705188,-0.011326609788625114,0.07142296181919978,0.02463588170229634,0.00937717905434616,0.04012679016756129,0.03917544435506773,0.0406137047601398,0.09620291465644873,-0.013007197980280707,-0.031824577417659275,,0.04712927954456409,0.14065745525788914,-0.0403868316112124
NTN1,-0.03209757982091661,-0.06311533834830155,-0.029254988574436407,-0.027034899041715344,0.00836191680338322,0.0830030031238725,-0.0012862659453950125,0.03645212150176554,0.08427209070056456,0.050220440683511655,0.049888601099745654,0.04694310613606989,0.07713005411558485,-0.045368531490612776,-0.058998476088685387,0.07729951330761164,0.054346530001697084,0.18509447060237974,0.004293775267551233
CXCL12,-0.05281468392423014,0.05037780357075514,0.031759285324385676,-0.03323119093584336,0.057806436752678866,-0.009663476129996837,-0.01312923624853667,0.05318988975761377,0.010354642200284026,0.10168859811227175,0.11138204497833444,-0.028834627293139375,0.074615399889149,-0.0057938695061041925,-0.022666215288603457,-0.05280911253094274,0.04327431402968166,-0.07708861823783374,-0.0912899750069246
GNRH1,-0.030001475581469525,0.04519454193628779,-0.0019235011199774364,0.07280321330811801,-0.014154693736565811,-0.02103298860917095,0.005081888385447988,0.024187847270401706,-0.006297071333900007,0.08893040058647848,-0.023997039042570913,-0.017202806823011632,0.019739702137352964,-0.026967901414565922,0.05017947071398075,,0.006448043213397773,0.20558341510171965,
FGF8,,,,,0.05815942720581499,,,,,,,0.004870946799755445,-0.04354467342790653,,0.06315936246944688,,,,
RIMS1,-0.024946563923335295,0.02950985193719049,0.03783704514852419,-0.049634828290179824,0.032815088778805436,-0.0454246879748637,-0.005952167854841086,,-0.005627949325819852,,-0.031742736006259153,0.0023370722532160323,-0.018077174214753768,0.03535575906550058,0.009494050928479972,-0.10587771106132536,0.004092934979957294,-0.028774108039488048,-0.00429869133216531
FGF14,0.0468570742253267,0.042196543398480287,0.0367391824841614,0.03284609840609485,-0.01926043174924155,0.03230531924211094,0.02269108438112732,,0.05474971614448502,0.08002582089568276,0.11827539074632779,0.0487499977725206,0.061894410096962595,0.024215477364701712,0.02664398785475158,-0.049136208943188445,0.03229848282226282,0.037252646671502083,-0.04332332324319015
IGF1,-0.05029107170975836,0.027101697837903147,-0.00013568019146581887,-0.05090703230935105,-0.02409690483738365,0.009356258611343149,-0.023970469820482822,0.01777441919906638,0.03549729356179763,-0.03137925015700806,0.004280329938398057,0.037236607851135216,0.04263670865466324,0.020111813216894054,0.0020879612083258424,0.0670787796239771,0.13566482251426565,0.0006695563914600115,-0.07914786720145874
TNFSF10,0.007929932539012727,-0.06331904365822821,-0.0040246071013154226,0.0241769513417741,-0.00410237028009128,0.08174390663027314,-0.01323435090217013,0.05360893524587638,-0.02945595576087261,0.006980794154633804,0.028129076728322485,0.06294079489619898,0.05301658991236971,0.08607628527833337,-0.01913497821790264,-0.038826349992015445,0.02796046676303671,0.11354532623364043,-0.04401667365147511
GDF5,0.07934086551516197,0.044930228461563304,,-0.023452461368590517,-0.016374022666788696,0.10830463941613275,,0.009101205551455091,-0.010926737136174562,,,0.040837780498252464,-0.041250119867098534,-0.017777584974843372,0.0008774190379451373,,0.03111019915407294,-0.0034834999438191215,
CHAD,,,,-0.025052129111349672,-0.0280168757086287,,,,,,,0.027808911864682664,0.03759126611406395,0.004924730035237068,0.048895462586599894,0.0030927976449133692,,,-0.02037041180559377
RGMA,-0.01254086658489629,0.0774641547550194,-0.03400861190804732,0.01357810777243212,-0.0286086265048617,0.06813493588837785,0.03731309752455068,-0.016161954315023187,-0.0039765347375048145,-0.0712426042669044,0.026856390365299132,0.09550104466321704,0.07031289461034232,-0.008967274172255159,0.014471403808611784,0.07672055254036629,0.02565011147963032,0.08024918996461983,0.07514672191649792
WNT16,-0.036390232816603356,-0.006902912138166286,-0.00618933262505676,-0.015414145775536433,-0.019073199848476413,-0.012150736681027036,-0.015838266823728422,-0.0017251673093768274,,,,,,0.040708490048573104,-0.022888569563926302,,-0.008762834346110183,0.01754537360839516,
CX3CL1,0.05879203446964708,0.04658878781587884,0.03922881726397347,0.02592348549437409,0.05918915799665924,-0.06275497059976884,-0.007149110069086884,0.0985159559736889,-0.0006683540706910672,0.07114017472858808,-0.002908505074866241,0.12516158220222937,0.0466893307458858,0.07271496681421488,-0.06633530220099479,-0.07224717967327739,0.12698473296501547,-0.05423722778682959,0.08454506417248794
FGF1,-0.05139560783303714,0.08163233590722621,-0.02425104613250398,-0.06492070831688986,-0.0024812244611047063,-0.006970053695469037,0.003625984915255984,-0.009280475555947352,0.023570250738032334,-0.11249914486252405,-0.04833006284103435,0.056273564558270525,0.0865459939160641,-0.029844439843653554,-0.049772274621629,-0.011618173711759302,0.03640667219718691,-0.09653268473016204,0.07627563059254545
ALOX5AP,-0.04667878881808915,-0.01499208295548865,-0.01488389150351703,0.013477233440400506,-1.2881644754243486e-05,0.06935941934430721,0.049960239758301675,0.033486554017480116,0.08850614166141273,-0.01971181347660018,0.05595768303781396,0.08602488995904135,0.01978022787780044,0.020304774463313576,-0.018510957474983374,0.12869175548944484,-0.03183710176889485,0.06941515483346757,0.08923180914975873
IL1RN,-0.017372305244198118,-0.040451219266267664,-0.005722626684459628,0.028860067542792127,0.05552949039820901,0.03728420593925634,-0.024908959139799097,0.0554961451921473,-0.011734977912343786,-0.0016700689573451927,-0.028334424582285044,-0.015390156289632476,-0.022635940985237094,,-0.011948739597220873,0.00284934606226254,0.011041210431188428,0.014790593865894383,
PCSK9,,,,,,,,0.018417391736342822,,,,0.046007557007921245,-0.01511667633288853,,-0.022216932289555947,,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.03984280999552975
NPW,,-0.036755598176580334,0.027149386160726645,-0.02800811311916037,-0.0011523056465057157,,-0.012773353537270207,0.1145612687433526,0.08809444584716236,0.040268326417014055,0.057029552854919646,0.05681159691186438,0.10142024005285398,0.0028647821828632044,-0.04339434166753347,,0.00729077567842512,0.0350283787057838,-0.030038647949702086
CXCL9,0.014134941098532916,-0.034647609179115274,-0.041862211392662184,-0.0245819755946884,,0.21664229793739234,0.00960474564274393,0.0747623195191508,,,-0.027710595449527902,,,0.01902124714938776,,,0.034222640689396455,0.0537521150872936,
ANGPTL4,0.03655236488800291,-0.11318855432548901,-0.022990921332371038,0.03544348417772533,-0.010357910133642411,-0.013841057862513474,0.007317252890542498,-0.07098954733891606,0.04129004958371128,0.0918543652637937,-0.1264916780513791,-0.011230471844683843,-0.05137888759543722,0.029768504210542415,-0.05041475652063236,-0.12459096296096035,-0.012704295310687197,0.09252842185792665,0.02174206432235833
CCL11,,,,,,,,0.04248056950236395,,,,,,,,,,,
UCN2,,,-0.016373094171619182,,,0.1314862963954078,0.06170679296535752,-0.03830136571021694,,0.032851128638109794,,0.06269651652186668,0.029023028389285176,,-0.010225866336837227,,,,
OBP2A,,,,,,,,-0.018733413020412433,,-0.03188143027521733,,,,,,,0.020868147169414666,,
COL4A3,,0.025611445256862507,0.0024959869815674206,-0.07406976249536569,,,-0.018662894682252334,,-0.014799236905818532,,,,0.030104621835199182,-0.007463027789934453,0.027265837607345196,,0.01854063371291036,0.06127421937956575,
NRG3,-0.0025058505287590548,0.09674411188272018,-0.003500928975460924,0.04563747560522406,-0.026580757583503856,0.007925839700221579,-0.03328367344404359,,-0.00537898718308589,,-0.010191430692723652,0.037771991043849616,0.06894724639134267,0.0029773894412885964,0.05787897630438919,-0.06017848140121246,0.13744598113385031,0.07222963421696343,0.03165491750814346
IL23A,,-0.041768036302225496,0.06469689768372959,0.06266472279739035,,-0.019126502680296087,,,0.05566124070594597,0.09694558626271307,-0.008282761103833868,-0.02505943874115379,0.09837025275422659,,,,0.0016776890699665991,0.014965176816534354,
COLQ,-0.03169692422530908,0.03752444542245628,0.03757634683984924,0.03870956404510551,0.0746953475378941,-0.004109344638930913,-0.015016560116079034,-0.029052316726767936,-0.018750113747730196,0.07032550001050315,0.047561181880052567,0.06266462271169568,0.10777777661859157,0.03003722662242523,0.005652468365700844,,0.06198717819637552,0.0420402809927909,-0.04302168364486102
SCGB1A1,,,,,,,,,,,,,0.021410798070877705,,0.035057207752074056,,,,
TNFSF12,-0.034225222939823545,-0.03893768939185141,-0.01466927369977292,-0.021000014917337863,0.004846378661492925,0.08944616951900182,0.0175185908063466,0.060225708629930895,-0.023428708645825334,0.13714195647303734,-0.012533415457557932,0.07102703333062277,0.029179630627533135,-0.029736027235992415,0.03194022555173472,0.038642387003946226,0.05581393169673094,0.0592351022164919,-0.10510401532181131
DKK2,,-0.0366253938122172,-0.016614476718969564,-0.01703801964902333,-0.02775989318070737,-0.027844352568721236,-0.01479130395780082,-0.015231519443639971,,,,0.052105834124885196,,,-0.029587732458608712,-0.021424214273849197,-0.007519186096347391,-0.041502799858195036,
FYN,0.025235584425535827,0.0950868171449729,0.020037177345060348,-0.015462302442644616,-0.036299733455949314,0.0536766770570177,0.004017716723481997,0.02205401175217294,0.04519788043890346,0.021948190248279372,-0.009834102565764849,0.0223453512102366,0.09384445044904474,-0.002547943735335551,0.0383286841390747,0.03548275123600674,0.050645551696023486,0.05449485520203841,-0.016122482554508693
ACE,-0.023842795670381493,-0.03513745196993607,0.024704258792374208,0.0028241853360932165,0.017280858700766736,0.10488291743033021,0.024664752753731603,-0.01444593562108761,-0.03999459195708069,-0.019066039857115243,0.03334333070290993,0.05632011985903088,0.11395550702233011,0.04968991109952365,-0.03201568748499043,,0.0655979201162594,-0.042559053826416414,-0.03984288759350599
IL18,-0.034272767518550906,-0.054764525289197154,0.009138663271069929,-0.052792107576902524,0.010494475367050216,0.07289550997192464,0.05511771064741636,0.03791685470820078,0.02325600134218056,-0.04108570893270688,0.07544177592644896,0.049922126243476785,0.08974069546987556,-0.0895971955373617,0.005161030289991808,0.029719187475925387,0.121649442688534,0.00494966659659096,0.028735517637784924
PPBP,,,,-0.016129136237838987,,,,0.004718791633397207,,,,-0.06579001718544462,-0.04136840311226248,0.0032116055957799854,,,,-0.04464421891284514,
CCL27,-0.019774022929435624,-0.02797055444601416,-0.02226758260113797,-0.032500172868835046,,0.04204418999417072,-0.006854271816561223,,0.0032660918364963154,0.020523821850204627,-0.07604987619656756,0.05230452423872159,0.008085586469811293,0.008758582025873067,0.012330652920154596,,0.09471322407864578,0.04370806107203247,
SERPING1,-0.062010360477126276,0.014265247095420052,-0.05905031967134442,0.01784935463114164,-0.001113954298752066,0.10156142503796131,-0.007014845878383762,0.016623407299515565,0.009402754302973817,0.014464787580213958,0.04031608858582724,-0.009466188498739342,-0.0011302759570033614,0.001171022124111547,-0.020173276402894597,0.13273523537038456,-0.054671313385231984,0.11196259513810651,0.03555828967972707
AZGP1,0.009802311263750398,-0.06598808511653301,-0.008418094774028245,0.012039433665030788,-0.010328443698446255,0.015381787386475417,-0.04319015204752679,,0.02925972520483226,0.1720309113714669,,0.04461087337535656,0.0023048828199902535,0.03155955944013607,-0.042284052344504476,0.07851064013106335,0.04321139960065655,0.1342354584411577,0.063679203632369
INHA,-0.027104849702812978,0.02714047746132477,-0.04618464154851882,0.0062463733763275225,0.14909901866884862,-0.017211104195861568,-0.003521411624944418,0.018229935039616008,-0.027216324476315924,0.07842459880211872,0.003206984688299277,0.05790763164912899,0.024920180047191168,0.04084944495165556,0.01508522745033686,,0.01866532632068381,0.14202276574901496,-0.027108842600131376
SEMA3G,-0.030001478704481468,0.03545819301042425,-0.021733932889432175,-0.027866818372698544,0.02047474144892447,0.0640252566317076,-0.022878924222194418,0.08008386962893992,-0.01670001776498975,0.043962753195014366,0.057328452202347585,,,-0.013939918308665285,-0.03685906138264242,,0.08267025030181203,0.028198320747492244,
OXT,,,,,,,,,,,,,,,-0.004618995481887315,,,,
COL6A1,-0.011248385422007462,-0.06785971888665356,0.07522711762998066,0.02211033001284405,0.005063156939410522,0.040185730786280745,-0.0675751604723605,-0.09312630798943994,0.03822814050534172,0.11193734902430913,0.041484471041311984,0.037981364124316706,-0.025059058591705607,0.07094513305598661,-0.029697554388670114,0.1333854766924215,-0.023625074499011193,0.04009853649411196,0.116126610395775
FGF17,,0.047934225754231334,-0.011993324372585032,-0.028980670584117355,0.01614422516166717,-0.02302652613327925,0.06301354844043022,-0.0198883796826938,-0.015536931815831833,,,0.042660665339737516,0.021879794851781938,,0.029278587998691354,,0.014362983355073316,0.09959421411537243,-0.02933123040236218
TNFSF8,-0.02146869266897078,-0.018290126972209657,-0.0208862791901683,-0.016129132057068785,,-0.014754310533392318,-0.011811473802715433,,,-0.051765466531125896,,-0.017005865747366383,-0.003963122515104282,-0.0012822897053474229,-0.02288857258498423,,0.0009970055053299502,0.0060259942095469326,
FGF20,-0.028584646794348696,,-0.016460886523750277,-0.032995025005373775,-0.016986168687300702,0.10578659762510095,-0.026873553356627194,,0.009649749375579188,,0.06961714251510204,0.005165972394509781,0.02297605498029466,0.004773995616805042,-0.003926121288641136,,-0.021523349272923167,-0.04115612367031619,
ICAM3,0.03933174412537257,-0.029751271875382634,-0.027534720194074932,-0.03369826357760867,0.049464548333338604,-0.004315919824839853,0.06438035158316197,0.07400465217575421,-0.031485714675244976,0.06884288807295881,-0.07080382102498493,-0.009693209884481075,0.04896348155488044,-0.03914316542445925,0.007792694209054672,-0.03830667374504044,0.03443209064727722,0.0668425919560738,0.06337418138263881
LAMA4,0.028913907690214874,0.022554351506492872,-0.0053510553420038675,-0.015988411271621546,0.005147600959084331,0.08876857442431468,0.012777278626462276,0.01925372936647813,-0.03403863337883293,-0.052410823596385436,0.08794575175867247,-0.01588350723542487,0.027145979516347212,-0.044503718038687225,-0.03619988136668993,0.10162949802798296,-0.025613151758821406,0.01074029189918371,-0.027520142428539604
INHBE,,-0.02876812088380363,,,,,,0.04227865026690723,,,,,,,,,,,
DLL4,0.021362594386825837,0.12032114909193314,0.03620550330637078,-0.007953345665774924,-0.027681133847161317,0.05783194334423664,0.036892625235068394,-0.021659156921689314,0.05717875015382622,0.028355152680452918,0.046339263310026586,0.04701764418333572,0.1245990036978341,0.09983658886027523,0.014041847450872016,-0.01430943325186633,0.060555964927989044,0.0851917190039646,-0.013904878897235467
SEMA3A,-0.00465448823536222,0.003576544107102791,-0.016546142475419138,-0.011437461069184602,0.03689056423488566,0.05996114277161284,-0.029427183920453397,0.04338304828712275,-0.02324801883291773,-0.053183851275141344,,0.0661641738987647,0.08352848962155084,0.011060564891361422,-0.004487911607797668,0.02331530479464909,-0.028283497958890604,0.054801882578123,0.005996701316667928
RLN2,,,0.019387113203194556,-0.00934920287087348,-0.019954761098776398,-0.01894826827502431,-0.01203146097412383,,-0.01125668322345732,0.10796860878054598,,0.031625390958286426,,0.05674538480787421,0.09574554859730576,,0.06951815633938649,-0.03812429991307731,
C5,0.08003625962813032,0.06836573103343438,-0.029109710399747846,0.005901337217589801,-0.013622800885428743,0.08858431549669185,0.002570528043384913,0.014717535522391807,-0.031194633821872576,-0.04830963161039205,-0.0013966323408457573,0.08804925200952828,0.07967261635911752,-0.008912485273712793,0.0048000926329695975,0.047193195441049586,0.05234395955866032,0.0534259218775311,-0.013116201819642685
COMP,,,,,,,,-0.02720366567517428,,,,,,0.044383657508102525,,,-0.006472842231361194,,
EDN2,,-0.024736350352294777,,-0.0035356686949684743,,-0.020165490678869715,-0.014610203052002996,0.002536924657933505,0.06324744024686432,,,,,,,,,,
C1QA,-0.11957991144274036,-0.010625536642221295,-0.008644896674255456,0.027458943434690592,0.0036569271057500558,0.060817999268914374,0.02771048654555895,0.050092168250414335,0.023837582238298773,-0.002356042359085476,0.0772324362210454,0.05205875080841825,0.024361843066228593,0.03440267262398015,-0.041992293608296316,0.036413635078904716,0.00014400826713016344,-0.07181832590111362,-0.03943493006734016
UTS2B,-0.018205897144974514,-0.0196687770539012,-0.021078281214436768,-0.017690663094050638,-0.014853619709191065,,-0.010399904197422647,,,,0.11365079216028892,,,,,,-0.04821929031556073,,
COL9A3,0.0780677324136928,0.09909609776643895,0.024115198988558895,-0.014053533917979581,-0.016444810041100252,0.10036734388367323,-0.034424136265702725,0.03392400295003354,0.014306264511016258,-0.049100027088834826,-0.060121101140204795,0.08148038337774276,0.1430739386004012,-0.011135490030970257,0.03955552591827738,0.0178747333383765,0.09209044493286012,0.045782109451150264,0.05070046678202992
DLK1,,,0.051701729119538936,-0.01440833826151909,-0.02683771798859732,,-0.0051640401137466665,0.06386197014371132,,0.15896664928662674,,,,,,,,-0.0009595875939185123,
HGF,0.016916029328589943,0.13973982048127112,0.08518841148247938,0.02937091939949152,-0.045629053513905685,-0.0005369485495142159,-0.002708468613313796,0.03318780017474657,-0.017145179595004393,-0.1566896784619462,-0.005392612500188298,0.07568573112030723,0.1341826869495315,0.033848923805583415,0.07826779269792303,0.2309816628230241,0.03450966778796329,-0.010488435519666094,0.032324560300665876
GIP,,,,,,,,-0.02418098032304167,,,,,,,,,,,
P4HB,0.026661397530401042,-0.03908308464946775,-0.014876311600506417,0.009715448923467597,-0.022391027066494092,0.07121532112606598,-0.0202742906339084,-0.08120555644253039,0.046236861762280465,-0.01999166728309521,0.01337173812176527,0.010707293062465742,-0.06353597251643528,-0.0017272889769450737,-0.03826865827756212,0.039718257658110934,0.0359250777901766,0.12422427362413625,-0.09638054063851485
ADCYAP1,0.07352769671860612,,0.007426161351951149,-0.029117336973156237,0.021071292201827966,-0.029280803398406635,0.03807559813573612,,-0.016587041677540135,,0.03657693452488001,0.10449288693824176,0.030350659625022026,0.03310895956278933,0.006620112206885836,,0.016325688793456337,-0.0016872605856062075,-0.055934384971375796
GREM1,-0.03216181258817538,-0.019668764859203578,-0.018218243141710687,-0.03526878797513084,-0.0049352147157753585,-0.045311517869487235,0.03205410668082782,-0.02140156801765649,-0.0012412757246590216,-0.03079857522092378,-0.0048504488914158286,-0.021112220249198992,0.026171279525013,0.04828129966414342,0.008007474592541993,0.0031144915235173736,0.013141304290389339,0.019117672767012435,-0.06303678605609625
EGF,0.0279682367723377,0.03376236412103568,0.015432324113917801,0.038311261690927786,-0.023771296583278263,0.04652969164588116,0.00959097298966887,-0.023802842324235803,0.0440324099627564,0.09190333605539774,0.03154204758771299,-0.060355656792753856,0.03826249506170282,0.06818698392271622,-0.031608326956878825,,-0.026341908776539354,0.16957959979309936,-0.03929251591962502
VEGFB,0.042068236973161456,-0.046372740059841745,0.02008246952304845,0.025337043603214635,-0.055431825059085074,-0.005175114154379005,-0.06566922230688005,-0.06039039501047444,0.053969495141171046,0.047673421683200295,-0.0591223703250239,-0.02859071369469767,0.011655158415658036,0.024983287612110647,0.03594203470663808,0.02287300625006966,0.03721313458965047,-0.017267072158604846,0.029785939987569357
FARP2,0.04512285405859189,0.0549823690982331,-0.005421431769412971,-0.024486119127789606,-0.017107715305103327,0.05195492690787806,0.0321511123593913,-0.02281931574684975,0.03802618108722857,0.10578296580393746,0.14250103383203622,0.031009459574560746,0.014392671331830774,-0.008977086504407534,0.043868381929886686,0.10151467621665215,0.01914624021921843,0.10593719989977941,0.016451749532409236
BMP3,,,,,0.041058397326228596,,,,,,,,,,,,,,
IHH,,,,,,,,,,,,0.013868055618659652,0.022707614555713202,,-0.02479984789557618,,,,
LAMA2,0.02178335242412484,-0.009178986997964378,0.001745270055469868,0.012624626861096187,-0.041602911574193845,0.049639633375492154,0.002448860563665442,0.012205180382657785,-0.009968552773097035,0.012979608592021229,-0.008437281484011778,0.07812099107000538,0.06744459824105714,0.04622556579013991,-0.012057165784125691,0.04354666585040005,0.04998058841064997,0.016927382649185918,-0.03652807396274381
SERPINC1,,,,,,,-0.011126957997075242,,,,,,0.002539915097322718,,0.00739492372983378,,,,
NRG1,,0.049984824491485315,0.021240334093818074,-0.008974439433058838,0.06283469583854134,-0.03249697507971476,0.01743105968769514,0.01419878388873899,-0.022735838813406534,-0.06750770546123355,0.018926617155769047,0.06494701998442864,0.029087588215988575,,0.04582210968064668,,-0.005751388581283492,0.09809226382603753,
SPINK1,,-0.03232135667342094,-0.005207862983245217,-0.02884344335599965,,,,-0.005845971208820542,-0.01125668322345732,,,-0.04073006733957718,0.04679896434412221,,-0.030104487943440863,,0.07434787249605386,0.03641081537588642,
EFEMP2,0.01765911757100632,0.10536956751659408,0.011530715768508669,0.04282527873045,0.03149297080660975,0.03854006420368919,-0.0228235840314785,-0.04478671247932302,0.040271289975609297,0.06975638122649962,0.05188020228382733,0.019214344481593,0.04362327438390298,0.014656741314531214,0.026302498593441664,0.18914210246465202,-0.04413939627198573,0.10874257071432673,0.16545050332778383
SELPLG,0.02298281082757399,0.039571726293003574,-0.017038006454041833,0.012093133147679791,0.06765723762873808,0.012566349372893117,0.04415729960015589,-0.00023577039306830862,0.014822823632216337,0.016329607601434364,-0.009655793609479716,0.028073054390832262,0.11402743548280202,-0.008520113590342143,0.0055055731138961995,-0.013059851177743484,0.12345060755184582,0.029707232090581074,0.0509654770613612
GDF6,,-0.0230646768957496,0.0014477693574162062,,0.035113598623285176,0.08291510304525898,,,,,,-0.003394616206988923,0.04874725584430465,,0.018806647855253076,,,,
HLA-E,-0.03339719263822263,0.08267145738379938,-0.05550230060842846,0.02674789015042751,-0.014985883205629477,0.05376568699660016,-0.008656521647606868,0.06437389625999554,-0.004996015936326995,-0.06929704292006492,0.12110355090474102,0.00954376544846698,-0.05203938450239104,0.010279701658540042,-0.0790986314686071,-0.015381098018830334,-0.00048165918276418996,-0.11985638431043222,0.024817969855514304
PTN,0.048350497049411065,0.08360328176145788,0.036585726101305345,0.010584950743273066,-0.022620264743266092,0.056929920626923675,-0.04831347507887605,0.03874517821581327,0.01141456395634994,0.012430776872971809,-0.004260760908915017,0.13150804062094434,0.04587564399100385,0.02567868906470736,-0.0073661214881588005,0.10400738186777633,0.008258923813602473,0.0848983589154841,-0.0436495176467272
CD274,-0.002366661962224687,-0.00015245280962912155,-0.025419267810676497,-0.013319167573455828,0.010728662634385268,0.03653609014816192,-0.02854245231997482,-0.020681137056532888,-0.01852558763986026,0.07007060527852757,-0.0024294700967642554,0.05491077401508668,0.008773193309350363,0.016782000293920872,-0.02524968555869949,-0.011263414623911245,-0.0025713410782352256,0.11372436602753497,
FGF10,,,,,,,,,,0.014537797562105114,,,,,,,,,
CD14,-0.10228342661673533,-0.06894552757338206,-0.07284589310406148,0.03517674006459514,-0.01061778991297697,0.0652152077038642,-0.05172648362998356,0.09223086243216878,0.03740021290499294,-0.03904704156853303,0.05927122078830257,0.11168457791291198,-0.017946763983148744,0.03278976507673077,-0.06143631574764077,-0.025947684720208575,0.04306423995974667,0.0031753280247425035,-0.0037853009157617513
SFTPD,,-0.025005157589432503,,-0.018113429958270547,0.07280933283079515,,-0.019097898492216804,,-0.0015741818033977437,-0.05367488057888521,-0.012908371927361408,0.03841035765169346,0.117634048490443,0.02719747144470744,-0.041891931642274484,0.018425167412623292,0.05105530002191758,-0.009115010723962947,0.026397508591173156
SLIT1,0.076241040186287,0.02123723026895487,0.03502427210811215,-0.05600789110204589,0.00822746761557742,0.07817058782185976,0.041522343471240376,-0.0039702960088114385,-0.019128266814870752,0.038080927350784756,0.030570185805674464,0.08997186553685341,-0.009679717625749805,0.07716487463990575,0.05934457504557559,0.08277394982189501,-0.011206184482008308,-0.00851466982113161,0.08830023359250337
LPA,,,,,-0.014853623433052722,,,,,,,,,,,,,,
CNTF,-0.023482327054916267,,-0.01661447501099748,-0.016129133529170597,,-0.019824702970752412,-0.009484823032881182,,-0.013070210469459902,,,,,-0.046536179408601046,0.11130190084155983,,,,-0.03817199292197773
BST1,-0.056827298660115134,-0.039260975470155286,0.010314478749410322,0.0718982148765152,-0.023918423379252374,0.0640296868511424,-0.009783354157022953,0.01334007218134108,-0.02720993365226329,-0.07748960251982404,0.026910653022439154,0.05276257860706898,0.13429695828491556,-0.004304367767531288,0.000798337302067583,-0.045571140587899475,0.05345069799791392,0.05782301131288358,0.02166687943951514
AGTRAP,-0.04344953945094731,-0.06191693405161027,-0.027384832208889924,0.059146863557526984,0.04236577976427677,0.06890530045620544,-0.01377751437914203,0.016424823406852727,-0.02339029283635761,0.08365234408483854,0.015372541197606837,0.04805693479995219,0.054046729977549036,-0.026055754584399564,-0.02084746522362148,0.11394470433084812,0.04196469720786887,0.11658166534654334,0.052455401833818006
LAMC1,0.011835040972183415,0.027514977906781816,0.019740200968488556,-0.019580592824578698,0.003822117556975887,0.09814831693426163,-0.03264067005973219,0.06700433640434546,0.04185973038944619,-0.03020326876742769,-0.0034797780845175013,0.014348171016177734,0.021990742185759526,0.03485614415115563,-0.05408232776559586,-0.10475971825950281,-0.019889303230324805,0.017758982088905306,0.06060440305887281
