,UKF243,UKF248,UKF255,UKF266,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CNTN4,-0.022326236398992217,0.06157428138279303,-0.034882291754154596,-0.03365191636010341,-0.02200490673739718,,0.0408553641667516,0.07347690414444714,-0.0018978586597751565,-0.051974551632375285
INSL3,,0.022392373693395546,,,,,-0.019152246931883905,0.10156367198047231,,0.020139209471700323
BTLA,,,,,-0.05617109297822326,,,,,
MFNG,-0.02858171208877316,0.03127657193128179,0.03253591022075965,0.07635751260151853,0.0036949283057458966,-0.03210565916124384,0.10359088370453003,0.13029658669244037,-0.011507582280936242,0.034861999714221825
ICAM1,-0.029310032786300837,-0.04833180336518433,0.05334055816078422,0.12592275769199704,0.0525161447105515,-0.055454510787836996,0.03393206565776449,0.005623091540924691,-0.020402662280331607,0.041298303389001194
PROS1,0.034141542621999504,0.006103229506734437,0.0002839591994829712,0.10694051091799822,-0.0067611384049144204,-0.07977898932233254,0.12983552944172522,0.022877767381863107,0.07310438908289932,0.017910087872896264
CLCF1,-0.07496509042919838,-0.02826785951948743,-0.024024082929586573,0.009929745542252715,0.031879756714790236,0.024486150258107832,0.1311146470209582,0.03359425839779083,0.08980206539651599,0.008407880695828027
PSAP,-0.02606923652970544,-0.10295895660817796,-0.0029366684796082294,-0.12838694100443426,0.06756093472252832,0.012868892759572963,0.04455801562799298,-0.07027745594157524,0.01997969807520159,-0.0014188290083561983
EFEMP1,-0.001402675385269002,-0.0438517873452293,-0.03992273717095609,0.10170555659823867,0.0914564565075134,-0.08585176562796695,0.10623451648895127,0.13996696220665142,-0.049986204786775686,0.06305080854898913
C1QTNF1,0.10759600371193877,0.004206848136012305,-0.08072875137335453,0.01115649629180506,-0.009494758050368785,0.0709949416709896,0.010046428858877781,-0.11519491411678874,0.039966383457783215,0.03438037112625249
ALB,0.0023106426530843066,0.005224591345002646,,0.12421205397538243,0.04173301728567972,0.07398597354270878,-1.5813455552701375e-05,0.04327459232610107,0.061668577501284176,0.04269515838477781
CCL13,,,,,,,-0.031939193342930675,,,-0.048076525594144374
EFNA3,-0.08856380993945945,-0.003501273014729008,0.020138547663913774,-0.05751034081892662,0.015672390897767854,0.04682351917157375,0.14067008470111267,0.10997761085455936,-0.05446918146136465,0.11065403558042412
DRAXIN,0.08243473240916441,0.03166573594993844,-0.06106544862087453,0.13499059462038693,-0.014095980799970148,0.01696334928273362,-0.021931480094605226,-0.10241610928119957,0.055907088720255196,0.05564382611182615
RAET1L,,-0.02278922043194688,,,0.06700558404227927,,,0.046142237030201656,,0.017016681638182422
NPTX2,0.004199189100032974,0.10824077056739584,0.013794923525286633,-0.15435464240913083,0.009842746796391057,,-0.007547401089308123,0.13258858876466112,0.02674903440318658,0.031125793717703788
FGF11,0.09665261447490825,0.006123188757413189,0.06559037564591254,0.07801753931264278,0.06322355462466778,0.08061535291941854,0.03216434635308384,0.028150955052295354,0.042466604075109673,0.033790133236428724
CD59,0.060090521281653264,-0.004157781151152719,0.028513614502297398,-0.10835384837923202,0.0100353235347904,0.00880657438272416,0.0004374637544002472,0.014435732302715129,0.03381218382706743,-0.042814175724126505
COL9A2,0.18427811388583384,0.081242321105172,0.09228381553693493,0.09903560304067888,0.057406966188137766,0.008438968759924868,0.12695019862401344,0.1367577632285802,0.05442917941856754,-0.0014653203985502538
DLL3,0.04656514222085092,0.07191286436530774,0.007554286981304192,0.1491904799210295,-0.0011255695861959185,-0.02687914596840972,0.11721628570729271,0.1686260912865997,0.034980110061510354,0.04008068579128054
LIN7C,0.005409113485046355,0.0018414012166846168,0.0450144068528754,0.01959013786023513,-0.018245893014042076,0.012762372158936882,0.045295606684418246,0.0005946857156272222,0.05814245355565709,0.05639469324045933
GDF7,-0.022605557815003764,0.0057437603427247875,,0.08007768398511868,-0.012563559987751872,,,0.006625348406120959,0.004096921001738775,-0.009565050593990631
PSPN,0.021115687861557073,0.010640084619352555,-0.018189229650056975,0.034336191134956895,-0.013012646460526365,0.010176371178257482,0.012889297050386614,0.06667867805216465,0.0763296115458303,0.0414522443246468
ANGPT1,-0.10849399523118532,-0.006008305119344991,-0.035650535393011315,0.009187622400560523,0.030386770189237952,-0.0564269971511902,0.04755329755196811,0.02327239172601051,-0.0031143158225649405,0.038041732551389464
PNOC,-0.028801175284230436,0.03302439135365983,-0.04496846545649839,-0.08902145043139173,-0.03674290384818084,,,0.005531079313618898,,0.01089929150700318
L1CAM,-0.051723235607162646,0.014556948325690305,-0.022973006306425483,-0.08902768272419515,-0.05257552044874172,0.059097741821433056,0.019807425408609365,-0.048515691083044994,0.029338502374594913,0.08111475176402037
APOA1,-0.04585069133189845,0.03507160091930006,-0.020877689759626,0.02896940763797517,0.03256207757257469,-0.03261534668764693,0.07553873386753901,0.08085235789646747,0.020246310621570666,-0.01340621042963734
PSEN1,-0.08565844794639875,0.03683578950455744,0.03277101014287343,-0.0006195329373752571,0.03655832152261803,-0.010306877140258651,0.006090177534761575,-0.0005828891957573123,0.0032161190530663785,-0.03844746060512732
CALM2,0.05619930839471066,0.08307851334566145,-0.06242719787542438,-0.15123536081302205,-0.11033280719912984,0.06169097139006881,0.1516159345067732,0.19780726290988598,0.04590098911735308,0.06583838254822186
CLEC2B,-0.03714764291130723,-0.07021778086547169,-0.044788518545424275,0.047324262286153655,0.00859388744447462,-0.0258658125843696,-0.022741373976990796,-0.01191971417466483,-0.0231264713819478,0.02845529835284319
NTNG1,-0.03509742914270795,0.02905044727207562,,-0.045852727057829515,-0.024170607413248175,0.09896562163488422,0.037675743451628066,0.14615907288785762,0.03474475405483977,-0.022431339408272976
LRIG1,0.14284950226054885,0.023717479975394487,0.023822759972802556,0.075519118276953,0.0871434377554078,-0.037721982465427045,0.14526693424061707,0.15851759136306431,0.05560892253420037,-0.11884304787346565
CPAMD8,,-0.02748737284333144,,-0.006462332917498611,-0.008372558296451317,0.05760488057162558,,0.06762445991391278,-0.018589471332059515,
GHRL,,0.004030385279233512,,0.004359103212585188,-0.03442830851003662,0.035030533576165555,,,0.024578485053409132,-0.01589763874383222
NPY,0.00504625307831992,0.029377333033349346,0.04503101351883878,-0.12876177487440862,0.03964952088451619,,0.022985733059512455,-0.035241688117577816,-0.030094326389824486,0.024717607944712866
MMP2,0.15031748736421918,0.004425210410600891,0.026262529765860722,0.09383493229041816,0.026209092391887127,-0.09091502474470804,0.06121050301382954,0.055566720132547064,0.05333536342500239,-0.03902539067879598
PPY,,-0.0202077916542917,,,,,0.01566754723319106,-0.009706385822709945,,-0.05117325210012831
ALKAL2,0.02186463798048863,-0.042985328789038664,,0.01604114723330238,0.029062866400325203,,-0.0032311886761403064,0.03450643699612638,0.007256037524821837,-0.000322696258052359
CSF1,0.0011482043505882107,5.731089569451027e-06,-0.04706314215289633,0.08145140050688904,0.0557469347111257,-0.02142230117069542,0.04659339553428232,-0.02491317807024318,0.008153348524648964,0.006544906013606961
SEMA4C,-0.07168697611171182,0.01664893217404932,-0.0027494830547596127,0.04908193723707326,0.06583061394826131,0.056886672588149396,0.06533579371138967,0.006339646619521741,-0.08438016029322128,0.08684511778297536
ICAM2,0.05893880752655724,0.04417109526364752,-0.042539564100968597,0.0357694223293911,-0.011385975997841281,-0.007663675933268889,0.003789407690929922,0.12380137743290034,-0.01068208659209627,-0.09466231558806987
SYTL3,-0.039083190803348836,-0.02992994824697826,-0.03616911870787492,0.10747806208670276,0.004205076712829794,-0.020149281546933795,-0.006337442820302934,0.019069378941453656,-0.008079228499198177,-0.044910598280356075
IL1A,0.0053268625664341495,-0.034318837020050764,0.044917177203588385,0.009957499762469645,-0.004348345061162894,-0.015330147275881353,-0.010324208117595733,0.020771335297745407,-0.012318659177743854,-0.0013208398996982374
HLA-G,-0.0519978323282558,0.061239332661176135,,0.06745550858271653,,0.08444619396816387,0.052944365867490614,0.12325008063825504,,-0.015327337403247087
PGF,-0.04834651604662522,0.012823364341086177,-0.017184656201045465,0.05326443854538419,-0.0019549442742749865,-0.04794185997061423,0.0024887991379864698,0.16551933591146106,-0.00945073522139564,-0.004093251834802104
LGALS8,0.03175232240413762,-0.010323507821973818,0.005681079181406823,-0.015337559282452768,0.026703159355263604,0.039825084628575674,0.039635653175434195,-0.03187209761289677,-0.01708142505733096,-0.040744747771441034
DKK3,0.09702131982890819,0.044714753827780264,0.02516702539618013,-0.18874631591632482,-0.08586453280037072,-0.016490089140879852,0.08646676560675418,0.10044114147167357,0.025283464930200356,-0.013975625598015998
COL16A1,0.13362162670752886,0.024358121819094806,0.07097526103758665,0.09316016625107892,-0.012609205838474644,-0.01067889008217047,0.04787490545381513,0.06935203097027878,4.390664002209757e-05,-0.009701932326546543
TPH1,0.016823136225425403,-0.019794481962396318,0.05029143037860185,0.0006840119593097832,,0.07930407765527231,0.01607786594023914,0.027346415632770057,0.0595951302423543,0.011695272096031563
TNC,-0.04600704516130387,-0.03272754592907558,-0.06860307829029844,0.15554017316914504,0.016980590331057175,-0.02585131385325109,0.029089200561083835,-0.06810985102673155,0.0301711630979095,0.05972361869868469
TNFSF9,-0.04577509212533283,0.02190257893924052,0.050830898701792686,0.01872822703940083,-0.0044766051756582916,0.16134054921995605,0.010015740887905262,-0.01006652740471868,-0.06434906844647109,-0.01566703837630052
C4A,,,,,,,-6.12496957583726e-05,,0.010129633385912948,-0.052063152130778625
CNTN2,-0.023724869786563848,0.05133851315082446,-0.02450719138635488,0.04723178450265871,0.03527961614503135,0.006107304353508367,0.14732487145525405,0.20982087508206504,0.0017715536010068833,0.016559331006547405
F7,,0.11676704011606341,,-0.01658634137431713,,,0.0746414354951281,,,0.014939939866038374
LUM,0.04285211553071907,-0.011122157250489699,-0.014480229033746697,-0.02934757771772067,0.009670617906197271,-0.008156622807093733,0.0343681183295355,0.12327371883579587,-0.09039709320504496,0.02202798588932897
BTC,,-0.01151553436809339,,,0.06180246121664814,-0.0406442039767795,-0.00965941975279073,0.07471099219766734,-0.025882658977099047,-0.07274377417864072
APOC1,-0.03826868354481314,0.00020212090264742016,0.05234158695371674,0.15067136865296715,0.060089122515588234,-0.091418124558522,0.026149473010374652,0.08580352246820346,-0.028660045197751047,-0.004673715491574634
PKM,-0.0859235650761332,-0.1066298194875235,-0.007711744901234968,-0.04012346769005581,-0.05148988483275182,-0.0019260163221610264,-0.04903902209011237,-0.09098710454966406,0.06534906757300658,0.07613573562403002
TNF,0.06597502308219802,0.017972045906553033,,0.03471869795352578,0.04893078049709252,-0.12373662155777929,0.021892791457465834,-0.0540766536366604,,
GNAS,0.05879401349432962,0.05169877348488622,0.02695250217898555,-0.12374190438219476,-0.05445200955932877,0.00884630616194195,-0.07915546370151685,-0.09092225668693325,0.015622818289202112,0.0688242051219987
BMP8B,0.09067407904517465,0.044276335943162694,0.012351245129503623,0.17708116280624261,0.013888398561945332,0.04285509735902855,0.05966023700685811,-0.02645657289242781,-0.02530269347650801,0.054115998943686384
LIPH,0.022557753267564037,-0.039004293189040945,-0.029898633369078952,,,,0.039341983710026,0.02410529362875823,,-0.003962421257983696
CCL28,0.027975033860750346,-0.040790870323454256,,-0.03566843146917894,-0.020912812351199874,,,,0.06684986492041967,
PTPN11,-0.007982076605808925,-0.049130426192694324,-0.0006865617750055305,-0.05498280453596802,0.03968650729164772,0.016505398442413374,-0.015548410518374692,-0.06476940757883352,0.0512126655171226,0.005539663333043538
ADAM12,0.0403422272848053,0.02101197038010373,-0.07679324622410875,0.0758683013216995,0.013389418112744324,-0.022993816290212285,-0.050953243184435074,0.07423100193340133,0.010131092168850525,0.001313668228162201
EPO,-0.02154833105423862,0.03964416317402449,,,,0.10484886994478043,-0.05153569611516316,0.04398309865711816,,-0.0019058581256288375
EDN3,0.014259388919562145,0.0007893069448695216,-0.006199406850598303,0.03846532409292173,0.037480189017795276,,0.08321472136217374,0.06403290129120984,-0.0024140641746448325,-0.02233709321378774
CCL22,,,,,,,0.05743688209315848,0.03280937973951184,0.030428511599296458,-0.05555212345493311
CCL2,0.053305288490808504,-0.022093107019260327,-0.07559794534458711,0.06260220337555601,0.06207043109582914,-0.13736775799533582,0.046234607377738525,0.04001148631692719,0.006440725863052416,0.04251371487958256
DSCAM,0.0569038003803733,0.0598185722200821,0.026265033711199676,0.10886094837255071,-0.07693523956600763,-0.06032175941608264,0.08326805726259608,0.05883486941971196,0.04260524041162359,0.017449721111771996
GPHA2,,-0.04347226666982609,,,,,,,,
ANG,-0.08695382044319873,-0.06358156982305947,-0.017089777396753898,0.0710817390807593,-0.04293837024971094,0.0562487164361188,0.05107000954992984,-0.014778412350529206,0.04211530451405282,0.02126551860644166
FBLN2,0.0947674693782597,-0.023280567924068386,-0.012995272205032136,-0.03501937075720538,0.005658513611593735,,0.07800269549302424,0.12820316290241968,-0.05688254143225549,0.01391374536505954
VTN,0.03207856336395475,0.01512142075876674,0.03995309995195888,-0.019097618254663856,0.04373594905691076,0.09910351352354789,0.03419296475895877,0.04241258456708319,,0.025333601814076914
VEGFA,-0.11557855000025084,-0.07995782212607164,0.014076970430248453,0.12786886174527254,0.004924779985049909,0.016857092490103323,-0.07564112885816052,-0.18553840658074994,-0.04555406830909189,0.07755173214209797
F10,,,,-0.011403870215850846,0.05555383766758892,-0.030603847290802826,,-0.051564200240178625,-0.03358306034952083,0.01763081341892989
SERPINA1,0.0367863782834056,0.049593351270656096,0.06100804340715749,0.05905013846051627,0.018357401356354285,-0.07067940635605835,-0.07169028861209073,-0.048770797608081055,0.024469050797315744,0.058208389053980646
VWF,0.06606012579824788,0.03377718342486731,-0.010280227839184338,0.0466871214815653,-0.0005774264179577816,0.008411048264227018,0.05108706439666528,0.062074887004594556,-0.023664985001546977,-0.0921077025860095
GDNF,,-0.019615665957993692,0.001574898340390102,0.044513780237130006,,0.002025629574376568,-0.009123437386875863,0.04964500335292173,,0.0339532648424508
VASP,-0.02316733915735562,-0.018701635731831538,-0.05114794780514603,0.05852810180649558,0.019780544455209197,0.017846224945166526,0.028819316133433658,0.05305324936292056,0.011755936018316433,-0.027983570354365245
ADAM15,0.035684303983254936,0.029575889014727234,0.022465339640479764,0.06385518981586873,-0.005801100949131652,-0.10760702040490101,0.0022391509414788034,0.041678683563948035,0.05092893784631288,0.012442588298051505
WNT2,-0.04548407830605102,0.024379874765174794,-0.004890325670841012,-0.03142691238316902,-0.06436574453435255,,-0.01692436664673495,0.0446030313835779,,0.019789348171680713
CALCB,-0.04760604876886878,,-0.023655443615772466,-0.019357479124176125,,,0.056263024837663066,0.12110168809234885,,0.05710147947522524
OLFM2,0.15269394634466768,0.022821648428756357,0.02227706901793819,-0.024705136226793347,0.09331070673652658,-0.022658115863222795,0.1091091914281028,0.09155746207305543,0.0006113090602023516,0.031102677829955513
MFAP2,0.012918586519933483,0.020659013849966427,,0.098602342589909,0.019107332033796567,-0.018153595630326366,0.061619803960490396,0.09032898323848193,0.05086087795515706,-0.06787649540212586
HLA-C,0.1732173327869737,0.012728451791174739,-0.03706034299823643,0.019044025289666196,0.10922314231516234,-0.11305862301573674,0.03029356601831656,0.03094748449639182,0.060742602925606154,0.009435075827196715
THBS1,0.08978803836181058,-0.026585382133499234,-0.0900470603081412,0.03217076517797533,-0.01772824050730415,-0.09554589023351055,0.014908711217445796,-0.013425848109154183,0.0347002886558551,0.0026969210112747144
HSPA4,0.08036475886330131,0.04547467745623679,0.0005567461384592947,0.0646571589137628,0.02555794901501524,0.09950500046414737,-0.009738871586630185,0.0694390792752334,-0.0605084904202555,-0.024191360158736606
LMAN1,-0.10667923068515757,-0.04989981989427,-0.03984216305310442,0.05966100926254793,0.02061193520814635,-0.060529972174702545,-0.07256010996504868,-0.08602648238124473,-0.10771170029403035,0.03512484783560899
LYPD3,,0.0017640302120386997,0.009008547811688214,0.006470263362229899,-0.0021583541793902357,0.06998044427863548,0.09834942839615267,0.07710892875933832,,-0.01236268459454978
APOE,0.08265445490655204,-0.016714588536520206,0.027466420517475644,0.04562630650049831,0.040781130679498595,0.007331452397804831,-0.0009464256136811473,-0.044730284386822916,0.055031845242770015,-0.0701496007949061
SOSTDC1,-0.0248969920081315,-0.03985582252420508,,-0.016131881110955135,-0.02456120990618015,,0.014091633961445992,0.06456424547968,,0.08896658680178275
ANXA1,-0.03197710430144314,-0.04733342998917026,-0.07337136061852964,0.06672207590224769,0.21611644250288858,0.024951206722216946,-0.06365689724621325,0.011363629796452402,-0.05735046715170799,-0.02996174015054482
WNT2B,-0.010171505341022874,-0.004657658191049841,-0.04099801974261058,-0.020888567767494044,-0.05493771262699329,0.09168637469315195,0.04675628703903561,0.03127447439216297,-0.018332165777652357,0.0070857045474201925
AMH,0.030586883464973784,-0.02467175084408508,0.06343190309860908,0.07428080370891178,0.014105808371799948,0.10035102146454433,0.03500286608950865,0.03521875845263547,-0.031270227590449326,-0.05447098094424678
GDF10,-0.0443888385126314,-0.019960007612847566,,0.005641667685034728,-0.056553815020081055,0.160933685892412,0.06933408143113894,0.08787202988822168,0.07072178700787957,0.07743473553519102
EFNB3,0.05520421635578434,0.02437877586978287,0.07172834362061695,-0.08350991302249416,0.0022517777311243676,-0.031941583471647224,0.050305973357574106,0.04174253136546552,-0.03151475272735821,0.040320256134000226
LTB,0.030050043318242712,0.00741766557474309,,-0.01986753918188691,-0.007869160935670735,-0.05186763882445631,0.028623071931434877,0.13114989903525046,0.00441283168210344,-0.05181107412130664
ANGPT2,0.057162986626687784,0.031425927945035306,0.019962485309661163,0.05753528950239658,0.039934510331192656,-0.031724776860600636,0.0011697056944090164,0.056542515811876755,-0.011794043961040357,-0.027314523290931862
NRTN,,,,,,,,,-0.0011699564305176341,-0.005717776950797035
ADAM17,-0.03050692125367898,-0.09639677188993614,-0.0040974614609689975,0.06073694790542873,0.010975626199175978,-0.06878754278279094,-0.03952562817935665,-0.026752810312208712,-0.015933621531255195,0.022982823017593954
LRPAP1,0.03799839002167653,0.04434297903711083,0.03564176150548295,-0.0651446355635707,-0.01667122972502094,-0.03686385495307272,0.1487796361555131,0.13444169122210056,-0.02595988831632247,0.06078069703555464
NID1,0.12662027489792488,0.0022408602293328013,-0.04035515774568194,0.1303287270850396,-0.018892989838155863,0.010308686868313597,-0.05154651859807841,-0.003977505846679779,-0.014023320076610448,-0.02344339260229852
MST1,0.013929900535195577,0.05535290110417199,0.04887199691766151,0.10312648010010611,-0.0012866835115018852,0.005629459794423518,0.07137111570019576,0.07955932617551592,-0.0045911643390964705,-0.021104760692968273
DCN,0.16650093737266783,-0.010161842368383972,-0.05877110234543903,-0.02535610369476345,-0.009556554187527738,0.03736300230732137,-0.003432465180320762,-0.0012115116209101269,0.025839915967674074,-0.07008163162124639
IGFL2,,,,,,,,-0.04744377507265579,,
COL7A1,0.02675547859145119,0.0036197650194604264,-0.013838022950596976,0.16892698172617787,0.04651326257124013,0.03210054210371851,-0.02145644389942323,-0.010348434750173859,0.0769049747292616,0.028284966662515815
CALR,-0.0014790698787655958,-0.05441822344330292,-0.00749110286788755,0.11809241018984837,0.08086102700941125,-0.08254849105464389,-0.06162635568727788,-0.11257805929237916,-0.05068616428303653,0.0685992179356091
PIGA,0.006935671866408881,-0.02599602974768534,-0.03963962966675563,0.09376801201356419,-0.042756469307394775,0.07650065980128402,0.05899952827680913,0.004708413037160464,-0.014827673230605824,0.03454072629356482
CD200,-0.010230650516821099,0.04313086683454661,-0.006006923219994849,-0.07942199008173122,-0.06082528747451899,0.07916831396800281,0.05079296247142578,0.1187650550912023,-0.007406190449394845,0.041114669386041795
GRP,,0.07476324441613105,,-0.01114440706782335,-0.04681654177004032,,,0.07150803165374657,0.07520027427175924,0.026221666852162494
CDH1,,0.0602301211361473,,0.0070300683651388475,,-0.03588868460962602,0.08867529139449237,-0.020293899249266514,0.01921175017854032,-0.01459404381525566
LPL,0.10219890170036276,0.05652372272846485,0.018709782528710427,0.1227782020670797,0.013634381952239859,0.11929549203287887,0.1696922138642746,0.18491967169379148,0.03669110410049165,0.07824851275512179
SEMA5A,0.07020537491475028,0.05212377766296408,-0.00928057017729144,0.19018111813164912,0.03434465642201886,-0.016035779053630836,0.05352574220322823,0.06124540210090155,0.030749508063456405,-0.03724670947636686
SEMA7A,-0.017638688639557257,-0.0481394771543417,0.034153158833984225,0.08803295293299994,-0.0646275098395919,-0.040740295244754705,-0.003336445189335339,0.0016907322852757693,-0.02062095779298433,0.03387572642527398
SEMA4G,0.016208329247030074,0.002074502267463441,0.01231008375455014,-0.01848267054204697,-0.05338873428693129,0.04031884914566856,0.09876913117328028,0.15550331473581694,-0.028220367216908383,0.005328148239148486
SEMA3B,0.09680791124060834,0.03265399934348233,0.036570990391507366,0.09584363937254624,-0.04495634386152923,0.08510190115894482,0.029071697547455533,-0.004642159799232446,0.008323696425866656,0.009256672168577859
RPH3A,0.09834979195617366,0.05786639074680253,0.07018178073272713,-0.03773993000970006,-0.022671598031905105,,0.11676921533221397,0.12684814645346473,-0.005354412315431836,0.026132696892102156
JAG2,-0.02904004733438249,-0.0005802266678596201,-0.00030818601391749563,0.0033666439406215007,0.045906583578453675,0.029021935046047023,0.07029275906838299,0.17557419472243146,-0.03852563547441694,0.041842898606909304
CGN,0.08816486825562339,0.01228659394533838,0.04785353992201944,0.0042436519648736465,0.026618726920221613,-0.016004005267561818,0.05615220721254145,0.11937058602543953,-0.039561424347916395,0.05762898926987264
GDF15,-0.03375239297740641,-0.06525584795606491,-0.07140666554437523,0.10339144722643451,,-0.07612406271461009,-5.647151668018406e-05,-0.09059187569522482,-0.08459692745255586,0.02853776290482235
SEMA4F,0.035854593366177766,0.008651475514384055,-0.05106899758429072,0.010630368257255867,-0.0495639216745584,0.03158484740247395,0.09221986752390941,0.09706461231432628,-0.0012137161035412586,0.10790222202141252
NXPH1,0.10756208004131076,0.016791996418566386,0.048388054130906674,0.11574391555810384,-0.05737730700336157,0.08616644748118922,0.14224397261629182,0.10244061862982269,0.02923597613452772,0.07004969061033196
ARF1,-0.04655790222329531,0.008651417503540608,0.04974887140430289,-0.05582409973263377,0.009276720955886704,-0.03484372826900275,0.04562195365077953,0.0719912823509599,0.07853364038438981,0.00957691950630424
DSC3,,0.09174215002583666,,,,,,,,
EBI3,-0.012383204967790202,0.04282611196593842,0.010273123634077123,0.010160923526121425,0.03958214897995961,0.0015646680749348075,0.11312606462357197,0.12756472628476304,0.013162141604796463,0.02566164859335374
TIMP1,0.0903807996995162,-0.019729820887676493,-0.09930714177788766,0.0666183725000203,0.010717819959365986,-0.11406160934292416,-0.12605826111916224,-0.18698670767563536,0.005705734598627296,0.034576626452438475
SEMA3C,-0.10022885690147834,0.07316993991816985,0.02553580497378983,0.015032700545646519,-0.004009994254130007,0.01971930478867701,0.06525480495051551,0.042501459909801566,-0.052373176280158,0.11544594062762908
GAS6,-0.09807225990964533,0.03409514836187177,0.07293838966102267,0.05523631165684145,0.016432143703763707,-0.029985671259395576,1.2125607729338028e-05,0.050035113284809744,-0.04183475063052869,-0.0006835505695520038
MEPE,-0.04602287324178151,0.0445570357862256,0.025042913064863177,-0.02164550127307672,-0.014208324547051517,,-0.0070567604098510815,0.12716652733821387,,-0.0570540221140729
SERPINE1,-0.016874891243312297,-0.04130757504199175,-0.04705156768117016,0.051789442006814804,-0.0031271316033421905,0.027806542678460465,-0.09995575089020192,-0.17488750055835267,-0.020857303588900346,0.008576493181658502
RSPO2,0.035157272668403745,0.02272818895346708,0.07528978383212448,-0.06553980194280133,-0.04884276525022477,,0.018608646411543348,0.0784145818392868,0.052750169474687345,-0.03723877544193148
SHBG,-0.0149327371947773,0.012447686080352065,,-0.021328719698031125,0.0533867147522174,0.07821628764782314,0.05751295370494096,0.09509199484477004,-0.042798701566505885,0.05148547136754787
LGALS3BP,0.09529609743117745,-0.03944561314480717,-0.002224227574844015,0.10885989481751132,0.07348861922568826,-0.056229298751408564,0.07290765649441673,0.014937810476735619,0.06943178977605172,0.017147110954846008
LAMB1,-0.04075014676811059,0.02134594114707677,-0.0484881146014591,0.06159424813136201,-0.0517675314920536,-0.05196054763825788,0.0020128360434865013,0.006890930951800379,0.0270967899979086,-0.003753377167385708
SPTBN2,-0.007936968594192318,0.07581318781396162,0.02024683516714599,-0.051478893589196634,-0.044414431961417186,-0.09656405888955645,0.1169915436729051,0.14294059296905975,0.07213955108051842,0.05445519459225053
COL1A2,0.12593212063642098,-0.020740526310818037,-0.062226842480590835,0.03483740635783128,0.0939228563702415,0.04049745508518323,-0.0997642642817592,-0.03147570313463343,-0.028845896416962537,-0.010054919045818083
WNT11,,-0.03887530750798571,,,0.036299941438217014,,0.04084267118726184,0.07486183771084161,,0.022435336903729997
LGALS1,-0.0700192805978702,-0.07736025575762352,-0.06301440804565736,-0.00609469522138002,0.07337749147372565,-0.07347630475917208,-0.14883549185740508,-0.15100899032006032,-0.010978847834380504,0.07109107601126287
BCAN,0.21667897809841713,0.0959205597030584,0.07900106914385724,0.16813431019796554,-0.053456073850361295,0.09191254510158821,0.12601459347904445,0.17057607963641983,0.0374815985394522,-0.1093667272084471
ANOS1,0.1162684786209836,-0.01614371362621915,0.009665216265038377,0.13339026810189505,0.06782130111341296,0.12218404494996006,0.10999000186013369,0.17705990865094415,0.01822053349904869,-0.038084535120377704
EDA,0.0098129808059562,-0.024007011897346574,-0.03783571791774783,0.06582466366212103,0.0709228726162929,0.05410134863405985,0.05096576664756819,0.01763881681169443,-0.02858793343459784,-0.04972306751331504
FGF22,-0.03296931426899022,0.01999023095887902,,0.02863964895315052,-0.03356420076689518,,0.010262655450276208,0.095770978777755,0.08537566625546103,0.03493093983470016
SHANK1,,-0.007897603347624167,,-0.0168829883918572,0.0394123779461438,,0.020551986399207505,0.07632277435156254,,0.041073297914584875
NPVF,,,,,,,0.04735651576435323,0.006314100626420807,,
TGFB1,0.03219424931825302,-0.04635994874872814,0.07896553476221639,,0.010121911592918241,-0.09347605910289433,0.016842766586829504,0.07304393178918174,0.0729540347893674,-0.015954277579182795
MSTN,-0.04599118588597457,0.0009541849938768057,,0.02614888959137372,0.04649048724604038,0.10674723710890828,0.09084799005143462,0.02303323758886867,-0.004252729790683143,-0.03324905045797197
WNT4,0.07133164174550854,0.013374546075133534,-0.01579572845067755,-0.002124056314415053,0.05373448719153461,,0.1386443097801001,0.15808383315251426,-0.030463478530467655,0.090386519224173
TNFSF4,-0.04624086665705518,0.014722587077398494,-0.05322695011383972,0.050185175641054604,0.01065095615288297,0.034138208682106,0.07246130792882514,0.09650673531139108,-0.04693340978165149,0.03419305261413333
NTN1,0.14476372090598555,-0.0292724726930665,-0.04187607667787505,0.22078427841331838,0.012576960844414994,-0.01382889456587797,0.05423504886783854,0.08783089725990473,0.03892539569008692,0.0015248126375932952
CXCL12,0.06552370778666605,-0.005619564902835293,0.07288811865181412,-0.010398684072235913,0.026849424629596445,-0.09338125383068614,-0.010919251308014577,-0.008374889206814186,-0.046503670371299696,-0.01229980581122334
GNRH1,-0.04890093366199263,0.03914107442444731,0.015354075049347342,0.004135248083008331,-0.005480945552831851,0.09157962012898406,0.11402895254954416,0.011262102861666075,0.018996221444014035,0.02077959959448892
FGF8,,,,0.052735568142527146,,,0.06669039613381418,-0.010498744645061862,,-0.011721818172338505
RIMS1,-0.028880901340440194,0.0007214198986206414,-0.014851600037357552,-0.009868471241689502,-0.005171324826208771,-0.05907958277395277,0.117017443841277,0.04904258893415444,0.03885939561268863,0.025493132931554016
FGF14,-0.0099065509793879,0.06755783467865102,0.01551444268741615,-0.0196564845545468,-0.07433210872033669,0.002993187957650749,0.060346673397142635,0.047215347702998664,0.004595267031962544,0.016188193470200965
IGF1,0.036740168607513765,0.01626082354710354,0.06233757554901537,-0.04527423023829151,0.010329145186062195,0.14801185478326598,-0.02651271656244436,0.10485964709420509,-0.03454748655587062,0.058988067364153594
