,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
TGFB2,0.018806787006960153,0.036236135328981435,0.009609283152166826,0.05753104264170429,-0.01669190600975169,-0.056367253924479506,0.02815776655374104,0.07600431445298762,-0.06019381109869235,-0.06027569782720706,0.047678076716103,0.0885355385802617,0.09970663189292953
COL18A1,0.025922118815994016,0.00040392836070348174,-0.016159993977232723,0.012682404527826197,0.05179259403572914,-0.007386453224245613,-0.020211474311654615,0.03846242905146905,0.033648737663042126,0.008510553502898161,0.08354240839848676,-0.0251462557437675,-0.0876479542899248
NODAL,,0.03153289486395451,-0.030122587866455178,0.07375418653690965,,0.07446999386465657,-0.03897073681793249,0.13559118162440445,0.05398272199053343,-0.01677293701607944,0.007446453140679114,-0.014204247444002874,-0.034036366376476265
INHBB,0.010493532562516854,-0.036763093546234936,0.04973115588967946,-0.018182913223153258,-0.009599574631246808,-0.03816164756865088,0.021571424120542273,0.06732056246466739,0.014691003005226097,0.05097335369681598,0.04037244321395812,-0.027024086499766207,0.07161568501379058
LCN1,,0.07716200250404467,,0.018254341694682565,,-0.009596524688347857,,,-0.029119332452534875,-0.015839917511700087,,,0.06342398942783566
ARF4,0.11599652338763461,0.06492035214695453,0.02916284203187434,-0.010795633503817886,-0.03947013920946297,0.034432045707930396,-0.0715880172865177,0.02280857451827458,-0.009043893215318607,0.042755812384321114,0.026312847856296145,-0.013852411743380076,0.07457879612373639
CXCL14,0.14664160566409612,0.011207734141623373,0.06888789663587042,0.06798571576556257,0.060273559046404385,0.0357148775587825,0.024322843038671212,0.11863458625655052,-0.02461128340125944,0.006397115217174597,0.06420107513761314,0.04819359203562169,0.12887267814942902
LIF,0.06849696376378578,0.11309216021033086,0.11734263655599045,0.05616354498510729,0.046966683137898715,-0.025004161589704206,-0.06822430503640459,0.041196514165491464,-0.004796309203285651,0.019191532185353046,0.03391156735485202,-0.04271254167403629,0.07748555562690906
IL17B,-0.03992628124195712,,,0.013416322877937974,,-0.03861276896880644,-0.03502213834987795,,-0.02533997976308093,-0.025362186146093396,,-0.017671403707761723,-0.0008383967105305859
MMP1,,0.013634151152624731,0.10397459294253356,,,-0.04730399592685913,,,-0.028091811134903506,-0.010496154791336374,,-0.012796411820130773,0.010160758679738499
MATN1,-0.03145818851538137,-0.01936567138767586,,-0.021240648969075238,-0.012179272019504476,,0.06544812156946289,,0.060277785131561935,0.043695266090758474,-0.0191697147913471,-0.01821227863533342,-0.029082857467849863
ADAM28,-0.03494905377187701,-0.023636984513369413,0.019102465864468527,0.037496641204137454,-0.009877026651650588,-0.040331691352739424,0.0028790992430193316,-0.005849049017997358,0.005167409020180411,-0.03358265985669953,0.02962474886106976,-0.003376097691960274,-0.038494187747333306
TCN2,0.055054508707745475,-0.011371202200062961,-0.019827469464422966,0.05084290364628887,-0.03854842437954165,-0.08118649112999311,-0.06878688334434764,0.014889472234490081,0.013342405135216107,0.048898138514863174,-0.017922627051066602,0.009075623793687525,0.03593125085900375
THPO,,0.017031116237066247,,0.09342244860576225,-0.025003517354992955,,0.06939315378108832,-0.023492817208456078,,,,0.10053426737138635,-0.018973360276046587
CUBN,-0.0038842068355433505,-0.001423770532106784,-0.03141107538564019,0.019146747361146948,0.0035559795412890777,-0.005679608575510816,-0.06534664697061696,0.09701028348362073,-0.010082734681564351,0.0325997846065961,-0.00915805678409207,0.005864470789500712,-0.045309804214091844
TIMP3,0.021876208004257196,-0.0566909778276104,-0.038809683189394935,0.015251995056658866,0.009416925485790735,-0.04197585836806026,-0.024372440682819806,-0.018752252046643995,0.038845851749511696,0.05429991401821745,-0.02076056078198817,0.024009686231983608,-0.0371852710196536
PIGF,0.02273871625402132,-0.006346082237033089,0.005811863740074721,0.04506990084807363,-0.033871733035004445,-0.010911316968790226,0.04795232315562189,-0.05465261269836225,0.09785625212637936,-0.040022102563958335,-0.05335458050992784,0.038909340002302596,0.04573753443255903
CRH,,-0.017280802596278108,-0.012709196141843085,-0.031153696305971538,-0.01917301712439625,,,,-0.03879640690399502,-0.00873083848769485,0.10535079673997308,-0.0493024703899826,-0.014103362630349166
BDNF,0.06894456084483068,0.0696215970250911,-0.02770805683231894,0.07179130746765477,0.013870483477646372,-0.029728666821980516,,,0.014364032865000934,-0.008934617298699586,0.047536112502598954,-0.0916970110169981,0.029514950802816874
CCL5,-0.0010143470803918172,-0.0430730902193743,0.04551142542846465,-0.03663877383584008,0.007393611062616779,-0.03824217082854673,-0.041578978671788225,0.014859142734289772,0.012326321186534114,-0.023684212269102483,0.07374419899105555,-0.009309679180538578,-0.05108128016370796
GAD1,0.025586887649091818,0.03403232270700215,0.014142362360140801,0.034210979069687446,-0.016532035510216578,0.010346084842734254,-0.04030628085944253,0.035308129607146445,-0.003953063369623473,-0.004463742911143612,0.044803404963073515,-0.05472276578056416,0.022659713725396144
COL14A1,0.1379091491039167,-0.034950245311453076,0.08120088573055805,-0.0019136662814180682,-0.02645601447607862,0.013898151478648564,0.05803685645978509,0.02750134477039766,0.09105480812723639,0.04259541921603494,-0.007718662797017619,-0.035575945523321606,0.08253697932487915
HLA-A,0.02878527001712372,-0.013947455268797052,0.07819555199529368,0.05027697252179069,0.047041030786444976,-0.06311784483678883,0.04936783028871311,0.05700506057016385,0.04937794046598964,0.05923288489014603,0.04614818520944034,-0.04789398540051605,-0.0982116356975109
CD5L,,-0.017280800597020876,,,,,,-0.026816405253205902,,,,,
FGF18,,-0.015636001138873305,-0.017340556345055224,,-0.013050569794720393,,,,-0.00041243702639461456,0.09867453797212994,,-0.022113110189695872,-0.03992551326252439
ADM,-0.03735749057819566,0.02241737586342232,0.13137582242094123,0.024070373066615018,0.08494198313063128,0.06646150089225043,0.10491308964499256,0.02468947908249135,0.058595963449934216,0.041766193244460445,0.08383779593313108,-0.033052326418883414,0.10273445788286352
CCL15,,-0.028831485082372255,,,,0.03624804010102333,,,,,,,
GNAI2,0.028368346637443212,0.007143383765673396,0.0326258416900244,0.02813093455211421,0.04599678624077769,0.03402084617477546,0.017001247447970567,0.01766221920041944,-0.02740233345878533,-0.027966844549200554,-0.023148007097872333,-0.015543514902598391,0.03204890934368711
HDC,,,,0.033759726562041875,,,0.12380786666119982,,,,,,0.004687655453038359
COL11A1,,-0.03555718175958986,-0.0202860630327192,-0.03683337326308649,-0.02492514738857198,-0.0267159693836079,,-0.006611555157145474,0.04067540423529561,0.038113939699041796,0.09426718970939271,-0.04437748576462929,0.08502578443627258
NUCB2,0.02918448226188142,0.00955727917383344,-0.010414745898356196,0.030155050105259665,0.0333593863909908,-0.04559995802969759,-0.06717879418334892,0.0003865620631925516,-0.02172209228232689,-6.938247820982055e-05,0.039208976968268555,-0.0254441546275295,-0.03655725848533813
FGF16,,,,,,,,,,,,,0.07677181574428522
CXCL1,0.06248543518009992,-0.04622262517399566,0.013977695758997417,-0.0038430810836199776,-0.01698409208644129,-0.02622382503325436,-0.01582531722338917,,-0.007301095978628457,0.0395608929486478,0.04162591070053254,0.005273617594666752,0.01897275106387441
VCAN,0.0957313184217325,-0.027024975835800217,-0.06093431699197236,0.024444586137632916,-0.025346429021857762,0.051840276408408936,-0.0766799468961782,-0.06520709184116309,-0.019084556996754355,-0.0491626429198696,-0.11206575642094971,-0.017423100712159124,0.032134792174087136
MMP7,0.14596333781563794,-0.01917599164054342,,0.011193231408774675,0.010800839031876995,-0.024586900174014565,,,-0.006208104327542287,-0.003299081585271339,,-0.041226450109721716,0.04245242175797654
PTPN6,0.12064234242886951,0.06987043561435755,-0.0006715819867059732,0.04851380198788336,0.03250026814037001,0.055269278520028234,-0.052379932492685785,0.060415684090158704,-0.014225111256811723,-0.01906853955397343,0.0224343194632575,0.0007816351157309176,-0.04494554554692521
PTGS2,0.12780568824027255,0.05441259857746489,0.1257610976407917,0.02913244963772771,-0.002519179830207158,-0.03400333081031535,0.05712551746953592,-0.02241249791396935,0.07071862591135349,0.02275186684615524,-0.002495649419473901,-0.057339162427455036,0.032691312485787175
XCL1,,-0.018936666607928088,0.09515990507200146,,-0.01975588011471157,,,,,,,,-0.010062486591033598
CD58,0.11104672311368335,-0.019438602619860624,0.03283504262373403,0.03768502934605953,0.05499617576120053,0.09148373065112346,-0.09452373675555245,0.03818248990849033,0.06064781845551716,0.016357781535466017,0.09413080347573512,0.06714988171277167,0.043432038686561036
TNFSF14,-0.014304766423787465,-0.019080643798823307,-0.01641261803815342,0.020967999525541632,-0.03185725011086632,-0.007623125651696045,,0.05627946952244731,0.04822995609520425,-0.011799691542630232,0.03605594530946431,-0.018477347097953862,-0.006440802720787893
CNTN4,0.015686161468256566,-0.010692071756563306,-0.031320364471154126,-0.05250814953446803,0.11696209833718652,-0.02911890764816479,,0.04262854698780072,0.07170926139750064,-0.037574465090597295,0.06366395928086108,-0.015879979188416132,0.025014830295652376
INSL3,,0.023307628003152593,,,0.06502297545678525,,,,0.09114388777045199,0.010241938933810067,,-0.018477345312744618,
BTLA,,,-0.013864348723319429,,,,,0.017652850717828194,,,,,
MFNG,0.045605436959730745,0.013153808317434172,-0.07155341554228177,0.023119564140921377,-0.009798492893087684,-0.03841272399809739,-0.06450191846246256,0.04972257121764135,0.008135371993806375,-0.03712627485889938,0.007683509547345934,0.027954797754083816,0.01921756184340931
ICAM1,0.08762184414570565,-0.05053803722247108,0.07300273866888116,0.09851122453098154,-0.052918231557992995,-0.05663814849655297,0.02849984593116058,0.06031397256214758,0.03655265904230945,-0.008581058968122666,0.04104313087259584,-0.050007823614067866,0.007086724200605827
PROS1,0.062447952828043954,-0.00021102738757389618,0.12713926125243522,0.011623468119927888,0.009709094869802011,-0.022066523966549463,0.01421223413232874,0.09775505392777915,0.009179505316130052,0.10345444712838096,0.03234873561667788,-0.04836370519744469,0.05701517149289775
CLCF1,0.10106979506457123,0.0041392700924772485,0.17174830739057081,0.07136999795354662,0.027542623491690302,0.03177765386989269,-0.021234973969436223,0.02078261801533033,0.019613560412145896,0.07825453272658073,0.05102254900180614,-0.04647115907445419,0.08440910808769994
PSAP,-0.06837719989772871,0.02741673441841662,0.04935165697478127,-0.0041536956065704915,-0.01772978202989957,0.02785518868506435,0.03205176323259449,0.06625287127556717,0.05659577081138063,0.06343075013687526,0.02016435820302168,0.012038980812321397,-0.11925749915419812
EFEMP1,0.08653413973559476,-0.016048232208059763,0.12393414801552166,-0.006352533058043898,-0.07674601942592621,0.020161206752313445,0.04408288863333019,0.11982222306380151,0.021390942816222967,0.10632056594660745,0.127557530811769,0.012186690640726689,0.19095686210229612
C1QTNF1,0.012444347856397997,0.013080307499955798,0.04740218493152392,-0.003635124773205435,0.020710716373511313,0.0650507045044817,0.11111468905530857,-0.026810756170837814,0.05148166613642244,0.02922783535947455,-0.0022567417484613567,-0.052613407817758875,0.11199267178329697
ALB,-0.04452565935231384,-0.026226413073953996,0.02298889844921854,0.023038360997769486,-0.015142170521540247,-0.033185452223241735,0.03074802932441182,-0.043160088265490434,0.005090277452289202,-0.01312530779861626,0.028172663085358596,-0.03093061765307561,0.11139459987615422
CCL13,,,,,,,,,-0.017789787778700848,,,-0.020726182288467714,
EFNA3,-0.028993900910803175,0.031683467931387745,0.02283767880016971,0.03154120855205342,-0.0007756352779507102,-0.03981784588559807,-0.03934619422897416,0.05177840994504642,0.030666341664591784,0.08152431757707192,0.014681113515535619,-0.03401554695438144,-0.07519373436103466
DRAXIN,0.03376164025499958,0.006567950978578055,0.04502742618665463,0.00010730991520068607,0.059076242778142454,-0.039158197599577324,-0.0826140354307851,0.08588119796724519,0.010779662445787852,0.012810104035197318,0.03883082665328325,0.03974742175750442,-0.0027072543545989813
RAET1L,,-0.013214932503170275,,,,,,,,-0.015839907130881428,,-0.02244825172596512,
NPTX2,0.04377231898009916,0.001682731723348678,-0.008242548745038495,0.028054320994118316,-0.05688935505666755,-0.04843774214927067,,-0.00905475918361831,0.06881385044991412,0.017000391690222102,0.0334387690839043,-0.018298687226391004,-0.025558620288045467
FGF11,-0.0015725088557688445,0.04921841607649434,-0.002712222000810356,0.052446740368749384,0.030513618029298015,-0.0859856099138553,0.057473671574277935,0.018435175734113973,0.04549852423935112,0.0638039716701633,0.03220768761559747,-0.059207384693397015,0.04393076405826159
CD59,0.06642479291920891,-0.024907334370967094,-0.0190395678467974,0.02660529373193252,-0.005885944817138415,-0.07686470325753057,0.03801323269403935,0.04267604876009231,0.05010974797446571,0.03213253302537805,0.008361102007265064,-0.009707398206362523,-0.09056992673179255
COL9A2,0.021771188040421042,-0.026740110058624846,-0.04485948858890139,-0.06479030616720106,-0.06797095786663755,0.002464522125121961,-0.06993298353851918,-0.0034480916503068573,-0.014544780686989878,-0.04526385174381923,-0.028149823511455764,-0.010106917165240764,-0.0244951648364547
DLL3,0.059397290279828076,-0.029910419145631955,0.05518795648810934,-0.024143971850558516,-0.03077898686967966,0.00144735283112059,-0.012300105961330469,0.03238221274816064,0.007842999162631608,-0.052743366662978526,-0.008826883276730256,0.05698632700228838,-0.06252892823995335
FGF5,,,,0.040175287317598375,,,,,,,,,0.0049321510047829805
LIN7C,-0.013234539026800987,-0.04913235425858473,0.009892716965141355,0.005914282326382808,0.01741989669754871,-0.09160928011686581,-0.024355462826944056,-0.043949430637831584,0.04228974472821589,-0.022499748658673005,-0.0012348475397324817,-0.02460732780461458,-0.027019847154688935
GDF7,-0.011805092179978872,0.015610685273735618,,-0.023504370185960452,-0.03951203380282364,,,0.12893579708519348,,-0.013578739827080532,-0.03132284965511114,-0.015021003226184241,-0.032371524941676146
PSPN,-0.01714045088778395,-0.044056110367436875,-0.04315351447404654,0.026512080722668245,-0.04181862028722864,0.02663067349108811,0.2133265273880058,0.040440773439922355,0.024239285707794246,0.03715872892426138,-0.0006645567547819301,0.05542790543064662,0.016430831854441014
ANGPT1,0.044111926451668164,-0.013159568613251339,-0.04249219145834577,0.011488434655620168,-0.047165951899830146,-0.042429876596007034,-0.06352758915629982,-0.01689353960840847,-0.06474162993572184,-0.007416704156713694,-0.05698057199217193,0.0695330026552198,0.0425629685472455
PNOC,-0.010331813059415723,0.0016221889637839328,-0.05189414086362598,0.010304228144899692,-0.008659910089643895,,,,,-0.01443969166082251,,-0.01780801283064387,-0.018758843677024708
L1CAM,0.009981259365050534,-0.03795279475271991,0.01876538843587413,0.05009444400346895,0.027019169842933316,-0.03812254996934688,0.03222458545491452,0.05075251659996544,0.05202325094819601,0.053386507633071546,0.03954898938713409,-0.08171449827306104,-0.13728124997848412
APOA1,-0.02868617809244059,0.04767669790328476,-0.007527662601035168,0.09189613586714254,0.08635953262549508,-0.0702739480365818,-0.07289791485651291,0.038052033002519824,0.003588701796076005,-0.04039970302579467,0.04837743795459093,-0.010191630505566788,0.0589040181494132
PSEN1,-0.03145810057966103,-0.025670563442977426,-0.04289779068734954,0.008840895336015413,-0.026205742288350656,-0.08176593082678013,0.03654473319520183,-0.0979947547639813,0.05715363223441934,0.0572197841207829,-0.015997800574186972,0.029610201972299365,0.021358080869064044
CALM2,0.04475675447038761,-0.011136440118415003,-0.025152265269519972,0.0019614717882168627,-0.04771330753881076,-0.028218475580659683,-0.02337977212088329,0.017634728142096417,0.01139876652551824,0.03728163103438562,0.0037056453201264627,0.020366687339917058,0.02164728800350554
CLEC2B,0.06192515519648332,0.044324158190779124,0.03902111674978749,0.035548828414323386,-0.01494062017225865,-0.028658509430205002,-0.025137762880255154,0.01787524329535175,-0.0028961940205609552,-0.015966565159848435,0.006441027403834511,0.023620423955226667,-0.08615833120787088
NTNG1,-0.006398016056188984,-0.018819432581875007,0.05340704193557607,0.059236540692155885,-0.012589545225386767,0.07569034621162932,-0.03387918021978014,-0.02618203842615185,-0.03264238085935393,-0.020506483733685844,-0.05294198298267738,-0.017503873371280444,0.05991458732527111
LRIG1,0.016213749293069138,-0.007510114837946961,-0.09096493443170421,-0.007919879230229169,0.04888970531806687,0.016315194432147486,0.015138762121018834,0.09992498612264124,-0.015436689531149544,-0.011585654584621198,0.08126968191779187,0.09049881438340586,0.0848630905783215
CPAMD8,,-0.026550165829602138,-0.01688488157454067,-0.017868088106507522,-0.015384797080306446,-0.026223821590942005,-0.04367524992626508,0.050357755981797425,,0.17041727156916897,-0.011583734376134764,,-0.03152334820998821
GHRL,,-0.014784779251343166,-0.028595789241828443,0.0542152244246693,0.014866352330365897,0.04872430502961847,0.17084986044304418,0.004406977497593045,,,-0.03855626533127298,-0.0162481313362673,-0.02778815944893106
NPY,-0.031078911951982986,0.041059403032546654,-0.0705466306323143,0.014764034229069932,-0.017880145060833675,-0.030623744817208972,,0.061093030004348556,-0.030254982104661477,0.06181627206154745,0.040108123019521234,-0.04372421398178075,-0.04266640400023551
MMP2,-0.03669783468904017,0.000998781754228693,-0.03335637804149314,0.027318724802528952,-0.01113640541094622,0.0687899704976732,0.01937238781459536,0.04515266945847232,0.0386153645119408,-0.011313378076189514,-0.06604090547316586,0.035106935742431955,-0.039869868790687775
PPY,,-0.02228298768703627,,,-0.011243783733039055,,,,0.05758591257691777,0.08388630041182603,,0.02942870892634069,0.12483467057164292
ALKAL2,0.002181580550091524,-0.02478253009773652,,-0.02025944002309131,-0.027121818964671196,0.049691797056871045,,-0.04208572544411178,-0.012715154840030182,-0.017532919354707428,0.06307690557938735,-0.05179631185221026,0.0031481662065652102
CSF1,0.10280527880923636,0.028577609101442737,0.07951263555445513,0.050568260818655814,-0.006022469691982071,0.032045992783997314,-0.09418263711271316,0.0006570462903427428,0.07733475715816299,0.012986993178767395,0.02912868694110553,-0.03601998856273445,0.007929625639688255
SEMA4C,0.07365003345548725,-0.02574961156367824,0.015874481800869575,-0.0016487423090855253,0.005849623273280054,-0.030271765947874344,-0.016872607532552212,0.03811807531631859,0.04564405183556943,0.032286176683875074,-0.0356465773272318,-0.014261570365978011,0.07112375902871089
ICAM2,0.08864099021732548,0.019131388434315357,-0.046938384748323146,0.03490215906879503,0.021074171350599753,-0.018792901234247872,0.03997007523222338,0.10794036915732366,0.0009431400370958107,-0.01642264901160642,-0.0043461272018776665,0.008005819143254506,-0.049619042961001746
SYTL3,-0.052745356629614965,-0.03768583708486591,0.012754764543348078,-0.003890497205103803,0.025989456051050606,0.04265679188977486,-0.030736097357815014,0.033836304898529304,0.01663391894065235,0.004379498123176802,0.016588505953578175,0.005668528577368351,-0.006878119351665555
IL1A,-0.04870808004208513,0.06292781413395106,0.06824927441690741,0.0025020282081945886,-0.021457784739163155,0.03518145690884767,-0.04629878925996968,0.025452819449031407,0.009351889762946613,0.12743767628535396,0.04407297733128423,0.058151364787032644,-0.049950089835755676
HLA-G,-0.038180527683991994,0.013085897146434582,,,,,-0.03826894545758562,,0.10297001271515137,0.05076807893419692,,-0.012960789747751842,
PGF,-0.021573017613187022,-0.014028925962260583,-0.010089524473028466,0.035926436933874886,0.006361815199250863,0.06682975655836015,-0.017407720217924548,0.04949443501423316,0.055195739416343224,-0.020560969282477644,0.04739435545850448,-0.017339058128350723,-0.05883876602513778
LGALS8,0.001618592958723574,0.021458551675279318,-0.006847294162017672,0.06766535128966078,-0.0637955903203686,-0.051030918531614594,0.0019052876432792056,0.038184960415256146,0.02703533968206874,-0.01656642078550805,-0.021578351886971707,0.08065750618513787,-0.017164537523764095
DKK3,0.06628220831885319,-0.04028458270900378,-0.043879703639115364,-0.003129425015497893,0.0008077903109865094,0.03967396464378637,-0.0035918494149197984,-0.005196385038806813,-4.99222896202834e-05,0.012008162871608732,0.028161994055191118,-0.00979409946315939,-0.08458970962827433
COL16A1,-0.047468205989096145,-0.060718673248175745,-0.06147669348660197,-0.02009281611531879,-0.005505664718903789,0.06747816936756672,0.019942590976761994,0.02141631065917558,-0.00030918081842764623,-0.0034703470782772783,0.051052046167055734,0.04830032730403996,0.00922046519579083
TPH1,-0.04189657897878446,-0.014930779530331582,-0.016574700109431573,0.12305815069433293,-0.01520099947479429,,-0.036677106763128485,,-0.04310319319615623,0.00909404667766086,0.0592692343919207,-0.0018773603979596305,0.03491441259521958
TNC,0.1262984889971715,0.015032924467569184,0.15870080482471113,0.03755021497129194,0.05620450337139658,-0.039773199671649995,0.03453566678664325,0.12955635206333255,0.027621270204316248,0.026410461176651214,0.08343603383573164,-0.07847386809673511,0.14876908560445037
TNFSF9,0.010132683433452248,-0.026550163073259705,-0.018674729806047122,0.057254473308642834,-0.02667828921496647,,-0.011377856456472343,-0.012909014968494335,0.005942307809137772,-0.03411268573969186,-0.044943544828600024,-0.023214152899892093,0.0024635629052884938
C4A,,,,,-0.013328941641877248,,,,0.02387480107459667,,-0.026114284503028808,-0.015179424432607919,
CNTN2,0.0032388401601160044,0.0413955224587178,-0.008159503506928251,-0.07401688366208277,-0.007874059170382895,-0.09027095842960041,-0.09215240116054355,-0.027413040376814857,0.030122139018222693,0.051255967420354515,-0.01995432063185556,0.057032130081428455,-0.09498743610782694
F7,,-0.014566100713895648,,0.026549264487958996,,,,,0.008955240101129313,,,-0.015021004678678548,-0.03896463979599594
LUM,0.05514004932014365,0.004110363812348165,-0.014331175159203397,0.048920598025999046,-0.026530655036635428,0.06414699605253242,-0.044508101548967775,0.07517206414277118,0.02334281170632302,0.009688448983325637,-0.007363491244466985,0.03356882438556673,-0.012614764017614043
BTC,,-0.01321492699872617,0.0773447102256662,,,,-0.07638201962852267,,0.08120430658684864,0.01165963456783443,-0.02240704165024003,0.08808900045499347,0.027881287870506276
APOC1,-0.09065777010939223,0.04098809966078145,-0.13494246971028756,0.02377681117824467,-0.012542804835925915,0.034814735128134856,0.031606317291704385,0.07969691392328379,-0.09031240681900857,-0.05639349353473065,-0.012011791994009414,0.08363852466466921,-0.03822995588755433
PKM,-0.0011583327731965816,0.00043423319438957926,0.10161499832252298,0.05567389379259807,0.054552105594747435,0.06967431316269801,0.070618921310688,0.04823296815640019,0.048836712950185775,0.05969104839642257,0.0836422562021513,-0.10706320224256193,0.11179321340431464
TNF,0.05196327882280992,0.010266488241781488,-0.035808396527737894,-0.026223621194727077,-0.03040902752234403,0.03968607138966028,-0.06605429132802594,0.03803025028396935,-0.017522535011133752,-0.015839911451219664,,,-0.014228187145575014
GNAS,-0.04620837568418435,-0.0465238443850734,-0.10630087262600336,0.010748181105632807,0.05754701588161297,0.0625809562621132,-0.03395303848117463,-0.030065819236354454,-0.002901402904321861,-0.006983220046520452,0.042786154187260374,-0.04026099470467932,-0.09481786997966223
BMP8B,0.05302585680866223,-0.042988006209943364,0.032738941555775405,0.026209504736786866,0.032480665588696625,0.006598770614896847,0.04394160986190951,-0.002630576920403081,0.05005477820796943,0.04695543725243592,0.02711598392267772,-0.011628156480705676,-0.07261903045738691
LIPH,-0.015021411660511465,0.030435742962226713,,,-0.010746770649453048,,,,-0.01778979432135204,-0.017660138540387723,,0.11918012597005988,-0.0045014287213867386
CCL28,-0.03145818231007426,-0.021001993521353717,,,-0.01654825884601609,,,,,,-0.018051197528549192,,-0.04588168213123815
PTPN11,-0.12697923108644052,-0.04053210219995315,0.024065759058704263,-0.041321515726428164,0.012099324367597008,0.034473283796111844,0.018437489525738374,0.002426745170846507,-0.05259181976228814,-0.021341446144684764,-0.04788764933020922,-0.006281143592031585,-0.05404116312650636
ADAM12,0.18499291695743764,0.01597329962969909,0.07046622170081657,-0.03144165971175542,0.003491019334490285,-0.021652782580483386,0.07325885887338927,0.10660673506335988,-0.03284661027183925,0.059445787565212606,0.06998611137820747,-0.0241633018227692,0.06348338999473917
EPO,-0.044074459453757035,-0.0034836888379445033,0.002633697724323144,,-0.011243784223832437,,0.02427966078822159,-0.030657700333222154,-0.019320170961718276,0.004239385650716567,,-0.014371076930025106,
EDN3,-0.029290425217485858,-0.026008703840273487,-0.018220481223646865,-0.006611010886406965,-0.017427311005331958,,,-0.02349276562910679,0.053314717608027,0.07781442499547143,-4.0447664404146745e-05,-0.03541782432666935,0.08640283374819162
CCL22,,,,,-0.010649648702454204,,,,-0.0017999594812087832,-0.016772929620018855,-0.02240704264188891,0.07637095842420998,
CCL2,0.14828383564832429,-0.004605404916919665,0.13388421176601636,0.054395740191887726,-0.019998629148716585,-0.031198977923319604,-0.026541087234055443,0.029626228493091628,0.0028529227526679223,0.03591831278492768,0.03047605785468675,-0.003243871241152655,0.10265688894179749
DSCAM,0.043120193622089645,-0.021323890977845275,-0.05267900824134355,0.010078892833577375,0.04075193437903522,-0.017399570321638122,-0.025981115065392964,0.022209163635745745,-0.025618474744152412,-0.0012677716295202153,0.07524663656406257,-0.001024678538111287,0.0075673691592964415
GPHA2,,-0.016641108361788694,,,,,,,,,,,
ANG,0.059101672401529144,0.008120979858284562,-0.012509209022996393,0.07382899926832656,0.051076235894444856,-0.03249638834045682,0.017780975806741598,0.13079572619860114,0.014013224784297333,0.043807797981639335,0.07203503935609455,0.0464100569960344,-0.004219323879848626
FBLN2,0.04493514043457837,-0.05747648407404186,-0.0347157546883142,0.020731622572233554,-0.031647058510104194,-0.024298362462841692,,-0.042302151009952764,0.07320633536691515,0.05605981922236664,0.033867384644403205,-0.02176956762056689,0.03444446014928185
VTN,-0.024853831233355328,-0.028224369698697852,-0.01793156250267299,-0.0028207869021820878,-0.018472274779400777,-0.022240512910018134,-0.05545856840738313,,-0.002646402421892837,-0.012897302848927775,,0.0205799310007154,-0.04915873264947679
VEGFA,-0.01818685354152295,0.02169781684221961,0.1231562519744184,0.072865341109213,0.0665441846468202,0.017865893850765816,0.03516015732291998,0.031814978486906,0.04760981434096934,0.03159279335328636,0.07709510926075262,-0.08878893536937568,0.059368388306474236
F10,,,-0.01673045125924549,0.09055355826533132,-0.012328566384354854,0.09547825662996792,-0.007962002432184477,,,0.06936274300605978,0.006386413074946754,-0.024889778704984773,-0.03992552763421376
SERPINA1,0.10314843438303756,0.003558412866257824,0.04188911243199078,0.023188619322956468,0.005969215911626369,0.04530283402523798,-0.0004237420673252404,-0.004329165055568431,-0.021229681055537068,-0.0277649800452625,0.0038916196375017365,-0.031024138363538893,-0.011941743338467594
VWF,0.004624949013941968,0.034472043972139245,-0.04763319231433122,0.006796128190147125,-0.023323131370407986,-0.03220111743470825,0.010470944214090373,0.05550986722892367,0.013972093567400291,0.016710101143700837,-0.002430956067896708,0.05480763484973791,-0.10214266454745097
GDNF,,0.006566064421140263,,,,,-0.05025902377185381,-0.026182031115409884,0.07201837591065419,-0.007201874729457528,,-0.020123869275345877,
VASP,0.14555762877442993,0.027885926630258528,0.06212760782358566,0.02232169883058035,0.025388828101720187,0.029266846175817013,0.026266294312278782,0.022930286932345514,0.04658707474886624,0.031851752440543585,0.03603398277868532,-0.04045577819675685,0.03272901597631372
ADAM15,0.046659442765407434,0.011432100759123345,0.029002790428385408,-0.01112867507476476,0.019404508816509118,0.016597980954105883,-0.05428111709188367,0.058044718880555866,0.02926557421872188,0.014831454911737884,-0.003974381687529653,0.013469943086119396,0.06728677774608309
WNT2,0.1373320854489769,0.0814007778832849,0.036920847586805465,-0.027442980306302607,,,,,-0.023964754099065236,-0.018837536717696484,,-0.017255690671473416,-0.0481760349525261
CALCB,0.05451016646456282,,0.04647513394942921,-0.019751718953645293,,,,,0.0001924981011274559,0.0524632278378201,,-0.022448247297101945,0.007823600337586544
OLFM2,0.021755237703575386,0.027378008932084148,-0.03426957749982473,0.02522953510539521,0.014687207182989425,-0.045921810829637054,0.006006638120353288,0.024134166273714227,-0.0004235635972401105,-0.014826228149584503,-0.030823881455623273,0.042696574170858176,0.007409900597404412
MFAP2,-0.024912627308916992,-0.019437169269868097,-0.028983376607711733,0.015537025672066856,0.010737588267280043,-0.005687167209815654,0.04763774992960677,0.11145272726959359,0.10314893900514381,-0.025677736269039624,0.03446583043278153,0.03379915410051742,-0.03121694186228795
