,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL12,0.036516000146745255,0.04395979108479594,0.09285977759373412,0.02678766814660699,0.021667735245591846,-0.01831077529497968,0.059065863665835404,-0.04505789148815285,-0.031245427313023454,0.029811589260720948,0.008446491282579585,0.030870776537871677,0.020130526040737354,0.05541866177821938,-0.11706573266840324,0.06985141247317785,-0.012415014074037709,0.09889431502078867,-0.0069545774718211325,-0.017844282886371868,-0.03118895177939693,0.008012922952508567,-0.05025058364271167
GNRH1,0.030504001671674674,-0.024908042158076387,0.015692016669833896,-0.027715589614333,0.0530611674664659,0.053787237546975,0.006600616403382067,0.08505544188558309,0.03718962659101414,0.001361950735680402,-0.02348394680920893,0.06816275195607989,0.014358386852967621,0.0028276897271024564,-0.10546102395483484,0.13626733993316323,0.005208525409251057,0.0498997801946761,0.07394689847013877,,0.01826333825790318,0.08731030759975363,
FGF8,,,,,,,-0.022436921991096054,,,,,,,,,,0.010980888898425585,-0.021458042678994357,0.008520736504038218,,,,
RIMS1,-0.030483472916161096,-0.018326904006719772,-0.017526590745455917,-0.041357712446329825,0.016463416904638074,0.014088217787754213,-0.0062514991027856235,-0.05492298403293595,0.02657250326359395,0.017000130674711483,0.031125616790695705,,0.042235739211693824,-0.032912832743089614,,0.05751436273302236,0.04267539412848106,0.11855631986891646,0.08501160424045387,0.10460921969047152,0.014498253399796053,0.05082729055042416,-0.027007355361528873
FGF14,-0.10949199891848788,0.003826574059337799,-0.0028993246872996846,0.0578079786130892,0.022278476639368366,-0.04813393766416075,0.05197912916268934,0.10497525726012488,-0.001643989904035533,0.017463501504421032,-0.06077929831790866,,0.023557734172910856,0.028747814970593998,0.012496283984069257,0.05198999784343374,0.06845979537848347,0.0180402061499529,0.0017475444053191504,-0.021405793484819743,0.10667337135665644,0.039087442572763434,0.1619234709561916
IGF1,-0.010430458989516686,-0.0358551251205901,-0.022592038298858964,-0.010354264155777648,-0.026803771770369925,0.06864912036131046,0.04707612872330055,0.01397111733560547,-0.04041017312382881,-0.03768919776420614,-0.02981810678971143,0.07091243615180796,0.006024676131779342,0.028599017406254597,-0.05835808988698234,0.02113809118511283,-0.03233721151681411,0.021604536405486506,0.02713724740063458,-0.04118807755929175,-0.042826603023606274,0.11332751196348495,-0.022743881034829105
TNFSF10,-0.03085862617187947,-0.019896002779042268,0.06616642884411786,0.05856412771632045,0.06880757100706617,0.0008049898591882266,0.010580961104667974,0.11416436686052817,0.02005735917333867,0.0025190321757979773,-0.016438732396057212,0.026906053336449492,0.02625426749379268,0.07599183042798699,-0.08186704299045963,0.0943236556157236,0.013871882009866386,0.03338526525579413,0.008193445202545814,-0.031502523652041724,-0.02974348446357284,0.014540977971676444,-0.044636783731843016
GDF5,-0.023853496831827692,0.03406995992532369,0.03641636694090179,,,,0.06319366860321904,0.040244833760448406,,-0.012481288695214313,-0.013234480968232628,-0.019637683427894674,0.03208222194481658,,,0.02476446073592396,-0.0005041792251462955,0.00644465424460688,-0.03167079647012526,,0.02655437989416836,0.060075657635896985,
CHAD,,,,,0.021032120602026527,,0.06480670929166839,,,-0.020607816679639318,,,,,,,-0.0045116352957889115,0.03789951828848934,-0.02334249691426241,-0.03548317495592845,,,-0.0009261911749085824
RGMA,0.13413970071948614,0.02962621304434084,-0.05068349448349648,0.029662532457636927,0.0075864831183828805,-0.11881236082660943,0.021836371954226535,0.15368343863511022,-0.005160694746390272,0.027703239281379365,0.01917045661345919,-0.034709424015401676,-0.018998161831077907,-0.01145670798087453,-0.03206350664607701,0.025811983403515332,0.0577821748098882,0.07857494754202447,-0.06672640167797193,0.08427238277832849,0.08270368831504352,0.052068021305652086,-0.04887440897853394
CLEC3A,,,,,,,,,,-0.01060687301351822,,,,,,,,,,,,,
WNT16,-0.044467072895761524,0.06638733352654484,-0.03224865200038294,-0.015594995500288453,-0.00198257875329588,-0.033274412216284195,0.049076916178597434,-0.014480077006276865,-0.030795578361057525,-0.06429413567445551,-0.031705246647208585,-0.03285892629824718,,,,,,,-0.005099466872015693,,-0.025539664894585444,0.044677478748879236,
CX3CL1,0.004911086212621969,0.09358517947887354,-0.01179463242175184,-0.017226338622471967,0.0363651338187288,0.027210770048098454,0.014597030450439204,0.0057019456232964465,-0.0057124352658238136,0.051478196874222455,-0.012890139978365345,0.0799730714980286,0.047784950838005484,0.003112377158522439,-0.12656731505452803,-0.03378159871872056,-0.02004105271510873,-0.0164247800401766,-0.030027429288143122,0.044948119417168496,0.060860252163829905,-0.016186344573764215,0.08731287093628366
FGF1,0.07079403513849922,0.03326264698263571,-0.04243646295591576,0.03577166611386534,0.0748134849850835,-0.11025219796745182,0.005397240719030344,-0.0431236847283879,-0.031645068050645354,0.0143816598479838,-0.03367731283211221,0.06857777104983252,-0.0009557145584723206,0.06194429121619551,0.02110986694085656,-0.0709643893320384,-0.0029656805329910663,0.013204053774005913,-0.028593436203536503,-0.0343979754112932,-0.0756375926884936,0.02775060590148924,-0.016960939526399935
ALOX5AP,-0.011535598679717051,0.02751532108403755,0.0029552492381805977,0.03422101758667403,-0.009196320890527146,-0.017132888376620206,0.010700031574560122,0.17498566666690243,-0.03190117434631134,0.05029861663643935,-0.010053760015013246,0.016343537833755733,-0.0018523906502155869,-0.02255234058220929,0.06727485308858103,0.01915514422854766,0.011299382374405467,0.05563205068382162,0.026609559704150118,-0.04800753472533547,0.015319026628600518,0.04516372475968165,0.03562510069724476
IL1RN,-0.021228101714939298,0.0915179613215831,0.018115724563530274,0.006128854572800425,-0.06882794855733801,0.11222342519569364,-0.022038684899688656,0.07621807568992738,0.06796005220452647,,0.012904051722931508,-0.05582757161659064,-0.021699066197345383,,-0.00048275602696615515,0.03746971924231721,-0.0642705971788228,0.044673172833201255,-0.030843682217604897,-0.03586085036986927,-0.02550635675902915,0.06183094398415848,
PCSK9,,,,,,,,,,,,-0.0029100143566508476,,,,,-0.03613905417675265,-0.00904997212184364,-0.021681562365002554,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,,-0.043796458625980014
NPW,,0.035307818730017725,,,-0.01255658617346748,0.024034355411320266,0.06013175283610756,,0.019701525315817134,,,0.03259454209654921,0.003622572450304018,0.10104714051588948,0.11308577677909616,-0.010093297203353961,-3.119621264994142e-06,0.0808730937592469,-0.04862661082868888,,0.014387697267463941,0.03519322693084824,-0.0330194181147643
CXCL9,-0.03290077750871958,-0.044478669216596246,0.010263410514556634,-0.02470705043909315,,0.020742960434330156,,0.01782171575541637,0.010778725167063788,-0.02452272095665768,-0.021143102367120626,-0.03903550287007321,,-0.0458326595235477,,-0.015772828781187617,,,,,0.011262742118048048,0.10037004428372531,
ANGPTL4,-0.009182829567191221,0.029366669114181045,0.059664796928954836,-0.019270592035730047,-0.0195988510071951,0.12163937934104448,0.010485240719509376,-0.006274029095456661,-0.0067649037789894355,-0.016087544293150888,0.04162273321835706,-0.054682291054437455,0.05359776972183161,0.11242640788690583,0.006391319361814517,0.06689075647834274,-0.11691137433286715,-0.03666795466729127,-0.0403888594999393,-0.009890596514759188,0.05180404505185844,0.0032214606897545653,-0.0044416942447221145
CCL11,,,,,,,,,,,,0.02146911247821027,,,,,,,,,,,
UCN2,,,,,0.013306365934180137,0.0173153419058409,,0.04299622951721326,-0.007541002124079613,,,0.027665329715346954,,,0.01733828781722011,,-0.041149745369217144,-0.031947469214850956,0.03744571429373182,,,,
OBP2A,,,,,,,,,,,,-0.02441175345208316,,0.06606327550573869,0.05721365707685979,,,,,,-0.01649161968209069,,
COL4A3,,0.0073895219314373565,-0.03015793938991231,0.03228300932130823,-0.018740602301858398,-0.017663332453457668,,,0.011749745324681576,-0.035279510148352566,,,0.09922434516858117,,,,,0.0882381307400719,0.023389649843340656,,-0.011232660346287476,-0.0054969646828445864,
NRG3,-0.026004138919518822,0.043370558197556204,-0.0033772293094234403,-0.013858166456994064,-0.02547945024576496,0.04957745984405067,0.02748566711839496,-0.05369585513754403,0.012996231561613137,-0.03359532165340703,-0.05148916342672435,,0.003998064823065677,0.11784388858449087,,-0.011466508661144036,-0.030166543926252568,-0.004822402934160439,-0.03472131713605779,-0.039955005022654116,-0.016953036923090352,0.05232069749855822,0.013224997500071134
IL23A,,-0.0291898087722918,-0.024587048734091177,0.10338760274894576,-0.02863200492393718,0.09767482629454682,,0.0003887419328984156,,,,,0.07985000457093411,0.15581686048629617,-0.014274873133297901,,0.02848500760065933,0.03775756231134781,,,0.06553236131136209,-0.01571194281770181,
COLQ,-0.013184321428052308,-0.041542560752171054,0.021508899463476585,0.11523285549851923,0.031976717245264255,0.01948504025128458,-0.04621919507943956,0.03954624147497655,-0.030459816331071813,0.007839633350425963,-0.0007049205075885919,0.040412350167103844,0.02468061717675237,0.15640316060751963,-0.0007550011864448862,0.01746031496360234,0.013252797501843515,0.045927831288538556,0.009969437746013023,,0.030749419078148186,-0.019743815066323053,-0.04729077562510171
SCGB1A1,,,,0.045029452299068656,,,,,,,,,,,,,,0.037277716203599695,0.05061996766425578,,,,
TNFSF12,-0.020004838499375285,0.009484692723838232,-0.012364755280935865,0.025192677133518613,0.053739635967574854,0.009946347261382741,0.006996021234654153,0.14106058418774753,0.022205946063847074,-0.014770324316379329,-0.007659187519607586,0.038638013647931124,0.007092154460080041,0.018378360194820018,0.005275800620963544,-0.010795696062954661,0.03275069305789098,0.031063765706902557,0.04841940562090564,-0.016434387402248958,0.029006710980247943,0.03819119926266738,0.05478345076955607
DKK2,,0.013646082297402449,0.06873266785627628,-0.01857062513844381,,0.017518691257236495,0.017106168067518464,-0.04907241463188748,0.021132651719227992,0.06824011184021217,0.03898998079731463,0.04524900957358763,,,,0.03262082614502167,-0.0044365802111597285,,-0.02887474553999989,-0.03623527285371079,-0.01467946895295474,-0.011618193709822436,
FYN,-0.03783393734333392,0.0009103234680075157,-0.030417305623735184,-0.017406226719125235,0.05552243723544777,-0.1328973915211093,-0.016519740057017094,0.1394728469465933,-0.0717229861825907,0.021655103227876678,-0.03649628455112171,0.05726774357872777,-0.01103290382094907,0.02713135271272297,0.05196659287199159,0.04395687577471889,0.036224337099859574,0.0038038302472733323,-0.04285959903649165,-0.013065718680449204,-0.010917527503956095,0.09438156940342116,0.019238805056313552
ACE,0.008493152996350627,0.0544079222715019,0.031905003611405545,0.015606032474992808,-0.05464980376785884,-0.010539178087690806,-0.01085680164444038,0.09533464551290105,0.08350222910325465,-0.025588112931032355,-0.0060846474633350295,0.03475028144124795,-0.02284574031174928,0.0569398664253446,-0.022241873555975504,0.0396290487067947,0.012364958535915451,-0.0017494625624149835,-0.017085303941190365,,0.01690196995068663,0.0009728650588534993,-0.04379654392409418
IL18,0.053597699003849725,0.047086125348873166,-0.0068569861562917615,0.016754265563970833,0.006360122578377661,-0.026943997405813158,0.007359256858669297,0.15424467658026117,-0.013202852597751313,0.0506587173129536,-0.014915166502282503,0.03941006335927123,-0.015935608186680144,0.015689155979285527,0.019253879367473407,0.07593901274813859,-0.05218869954326356,0.09057688357957715,0.052333447788769485,-0.00876778869198728,0.00837843769166286,0.05406427736836625,-0.0660494864069137
PPBP,,,,,,,,,,,,-0.022813767726774292,,,,,-0.03724236591630998,-0.017635282176969566,,,,0.02210714064103319,
CCL27,-0.024162882482150233,-0.05717153097243165,-0.016307300591950503,,-0.023428264727660967,-0.03939251680430466,,0.06250110518373296,-0.018965420448604758,-0.017382896447315686,-0.0258854151469661,,0.033303323369386136,0.0462884595510077,-0.006056742760178169,0.059036009753024005,0.06840105461843406,0.025730169324929855,0.048350146712202564,,-0.01754252658049061,0.0144380543512172,
SERPING1,0.0025072332172639197,0.056097233391317246,0.011283289802438732,-0.003190516276725289,-0.02510928673236706,-0.08995423392247315,-0.061292714359763134,0.16619752045248887,0.029598992909550988,-0.03020446132981262,0.008022249428477459,0.09955971150618076,0.0034035696210218784,0.045743874782382336,0.035801401606455244,0.07356767742871761,-0.014996791561097714,-0.017910165875806076,-0.07033754328783956,0.03366986390268732,0.04218959886929422,0.011276292044307332,0.05026495498783282
AZGP1,0.00375380335097769,-0.04529876118309392,-0.010012153288062538,-0.028090982743765834,0.0978638515369666,0.0346841240690067,0.006855369416475247,-0.0004033500882895392,0.06091334112379193,0.0382169547369199,0.058503711219550315,,-0.0017330661243592869,-0.07228505448662406,0.0871173943252163,-0.006975678299132378,0.04117295836676494,-0.06109038897388277,0.014979721895651416,-0.026906340931156646,0.06132899070574814,-0.001749395002379423,-0.022986946238408645
INHA,-0.03312079187945532,0.09841519496814732,0.060104532541194286,0.0023791134928240164,-0.04971993675118173,-0.03096846429097448,-0.029065968101268647,0.06219710353464134,-0.03972178081764826,-0.02678175179288217,0.06048423649033452,0.022976549649020867,-0.004193808434754275,,-0.07362524805423856,0.1067563479951888,-0.05677366708009987,0.07934377305144229,0.012029039104780205,,0.06354061567334097,0.05433045161811281,-0.02979888475406395
SEMA3G,0.015860134660126913,-0.029828075201470388,0.017451345522708443,-0.013298222816704786,,0.024064635708640886,-0.02902157879133012,0.060586710733882033,-0.025175614142955834,-0.03271100812045834,-0.02926915516335664,0.10640825152331514,0.10684415855088208,0.03127016443866107,-0.055643835888256755,-0.011013002102947853,,,-0.025077498563065945,,-0.011961067418486678,-0.02301847179151171,
OXT,,,,,,,,,,,,,,,,,,,-0.021006662802171644,,,,
COL6A1,0.005957178306961726,0.09256873397782543,0.053544248648709936,0.007067574389599124,-0.014358508638082038,-0.06814320737232814,0.00794607535206649,0.2121522414648319,0.0280996595857403,-0.04312640979047554,-0.002884008829937081,-0.08990591533711806,0.0189727155180478,0.044733594824507804,0.0005262241782967881,0.09876328116731635,-0.0656622619737537,-0.03969390393178665,0.00018946139160487188,0.07921822847650589,-0.047867917176454486,-0.020918325871325416,0.0649703718744091
FGF17,,-0.031054732583005566,-0.02215695387413664,-0.01735477791409837,0.07603578892899565,-0.022008089429689303,-0.006761914289997301,-0.02146191746976469,0.052159476135307095,0.05402361114427991,0.06955687297167962,0.003204414935648854,0.02982988373663135,,,,0.01779590242380119,0.08151464390631583,0.04126765333248486,,0.08790986041755848,-0.057389351051351845,-0.03224180269690496
TNFSF8,-0.007739063974514419,0.2753271718618923,,-0.01536152325088592,,-0.02132907697405169,,-0.026002746600601034,-0.022965970399371916,,,,,-0.02127794259035761,0.15698595564586248,,0.14466915224674792,-0.014367877759683009,-0.022337017887051502,,0.023480170667655533,-0.014147399361911632,
FGF20,-0.03492903107022608,,-0.03236354059764797,-0.009256046422792884,,-0.016426686439932166,0.05953230449301791,-0.023467417675990213,0.00403908841126185,-0.026315585714271228,-0.010065025835086491,,0.04927445386127271,-0.04165771395318981,,-0.024041722387226974,0.019320927080209237,0.014128589506825913,-0.028907310531596096,,0.04879520666794805,0.0017819317411179952,
ICAM3,-0.024772822882556843,0.06848831483450918,-0.005779696081883958,0.06831998669517098,0.045513776712059945,0.03183620657501528,0.08084006264927973,0.10725530357194621,-0.030377619508580183,-0.0055865789473114776,-0.04183284513172414,0.08783368464569997,-0.0207765357308859,0.07823447483210236,0.001942117164062699,0.043431830298145735,-0.03154587304071024,0.03439612925630197,0.07135255769255719,-0.03108087409535919,0.027320883212649447,0.02244637457130167,0.10160866429956382
LAMA4,-0.019926632590146334,0.04392768564154158,0.01951683212037362,0.035353053011442835,0.0692977593108644,-0.04021492619245386,-0.0038510135487373376,0.13233460592169066,0.06622751900587093,-5.667215105083095e-05,-0.017796870357893037,0.025972686341303314,-0.002444806506186597,0.12128710160950854,0.005261444127494568,0.12622768737397908,0.043918336583389665,-0.033996156778815054,0.038316621381163096,-0.04152073642271186,-0.06383059210303418,-0.01209706017707523,0.08718491715126049
INHBE,,-0.03693090989796342,,,,,,,,,,-0.03001033844971099,,,,,,,,,,,
DLL4,-0.024390239448661515,0.045416180752383746,0.048822137025233275,0.07271826899947689,0.029615440645125345,-0.0810575486891675,0.005776370340555042,0.11589150010393451,0.005149873484372101,0.0717396181186115,0.04312835619349011,0.04876151475835276,-0.03169115748203784,0.05184489161314138,0.027301815360628413,0.10682449437898972,0.061326824926777365,0.05644747883015246,0.03498189203813336,-0.031919284325442825,0.019152256039321663,0.025424143775247342,0.27342278530604835
SEMA3A,0.07751180502051008,0.06314924217308025,-0.025528199528901202,0.03862074889493882,0.08260316173454933,-0.03129315694815439,0.0682263819352164,-0.00889493708367517,0.05702222795230283,-0.07005032183356097,0.013229811988233536,-0.00037633779562105436,-0.04298775024382298,-0.03639200205422318,-0.0027690243122548835,,0.025503518991667334,0.04341157147313087,-0.0019070074850367534,0.05473906464238276,-0.003885350738994203,-0.042010258437172675,-0.07570091265281802
RLN2,,,,-0.016497257010113762,-0.026137787520913797,0.030954429287415697,-0.006042131244876143,0.0031323294613143965,0.026457565155968185,-0.00942598177768564,0.0490861353736516,,-0.020814654808290346,,-0.04527852050664505,,0.021444865164069227,,-0.024500054926721516,,-0.02057596979182561,-0.041731168585351724,
C5,0.11612042513375852,-0.02682385273956976,-0.016819795838902134,0.09841187997851213,0.004543327254732022,-0.03417356086823719,0.006803568790480817,0.1472858605182439,-0.02414679482208233,-0.024335343282344473,-0.005574155963339912,-0.00451124884133649,0.05217147700544035,-0.005782491241988935,0.0005553188022266901,0.05454551289349026,0.021911793632676712,0.05791780643244941,-0.007180761540964633,0.024763632685511322,0.01460852213932823,0.06153351171377124,0.12465998611506071
COMP,,,,,,,,,,,,0.018537130444813147,,,,,,,,,-0.017228730658548973,,
EDN2,,0.0834199911872805,-0.018424664947271355,,,,,0.12228679933261005,0.03905834612484688,,,0.008120407806867921,-0.029795892725454225,,,,,,,,,,
C1QA,0.04405888144229487,0.0039138646687833945,0.027589325375861975,-0.013437112184306583,-0.02699846648401569,-0.09529273172354634,0.009755313740641437,0.17941618279038687,-0.004640310688994176,0.06094905233714811,0.005457692569466466,0.07889724253157357,-0.01604075279927383,-0.039025514592889624,0.022657643038631086,0.022309759247380306,0.025003496945903297,0.031155145477481876,0.002135479758413454,-0.04547954506844521,-0.08096252740104344,0.05713987607291404,-0.04019258091670008
UTS2B,-0.02224670997732524,0.019630122624955837,-0.01971646844803029,-0.01876604329870533,,-0.02152514952089017,-0.016847673066887968,,-0.020221345442886438,0.00453833284856657,,,,,,,,,,,-0.02515846834940376,,
COL9A3,0.07753318182473738,0.029922834653264636,-0.06198821254922224,0.062370335341978764,0.015600674184089097,-0.03187184515336436,-0.05206054251639169,0.17054162941094722,0.05819479277571402,0.007429511779550949,0.025143677543747966,0.11195725307685704,-0.03513184147172566,-0.06240257078303986,-0.04160710167419258,-0.07245387668779099,0.026807750130976884,0.04658698330535325,-0.016965506293376474,-0.06780314099590097,0.014108744671852119,0.06008646037905796,0.047562558806527926
DLK1,,,,,,-0.019338864512384212,-0.020263441527433854,,-0.041410298316901385,,,-0.037803592337415634,,0.03368613111061631,-0.11353423598437712,,,,,,,-0.007584247265659685,
HGF,0.09798970695749977,-0.01574040185274317,0.05041107225170858,-0.015527078890712523,0.06592077323290847,-0.03947990649973357,-0.013203444994197882,0.014123620760831762,0.03736495173591584,-0.04923944444334464,0.023487641660409314,0.02590919311558939,-0.020399771704412838,0.11068367052290312,0.022355048323745078,0.07637076767424993,0.01091909580908649,0.027526362124109312,-0.034155209411967105,0.017558330271387132,0.03760804649702952,0.010344626776450061,0.12430409315236063
GIP,,,,,,,,,,,,-0.01863263166969545,,,,,,,,,,,
P4HB,-0.034094744525287546,0.0002764636371454328,0.02934163964949852,-0.023296146377709145,-0.021552655366766867,0.07460767035056903,-0.023486822396927825,0.13514947963354418,0.06414956081203937,0.04976778686448328,0.04123479308020492,-0.02102266528688812,0.005736318845859446,-0.008425149153837854,-0.0482387524321809,0.056666151040236354,-0.08310374420134456,-0.016273487967501728,-0.02208826376441352,-0.006062090620731504,-0.027414655670441494,0.033562854721045685,-0.0679925918586469
ADCYAP1,0.013560571195004782,,0.018804489034115954,-0.009216014260390749,-0.03639060198332493,-0.04346158387448453,0.04723221389915686,-0.03120828517145434,-0.0074344042294000445,-0.033265934566099345,-0.012543056169182698,,0.10762352045265551,0.09404673686057888,,-0.02703953000838024,-0.008146362649770927,0.08246949187353984,0.00916229898038226,,-0.027206117156548505,-0.031563050275586375,0.05441445504870273
GREM1,0.11223879085459476,-0.025249663881537328,-0.025916577421032608,0.06545981244654735,,-0.018604477454483622,-0.034610241399937784,0.03970423185800965,0.03681120771564318,0.03980403336671018,0.032805702929854935,-0.058899513037705235,0.019770460027711646,-0.03952123575793162,-0.07198598539221125,-0.06421041398733661,-0.020135377053284872,-0.039858070743214555,0.0226505061465195,0.016189852064240843,0.03054601607844893,0.005331650213434327,0.0011070164012164671
EGF,0.05905414776743554,0.04719108394980672,-0.020760392803883948,0.03485257747819326,,-0.046935154519403596,0.06992513427307662,0.035077116585371916,-0.004563203714371847,0.007333582256117086,0.006780695049568544,0.0997195111339663,0.026103791968514208,-0.04373816726079301,-0.0272768244769361,0.11360531643300985,0.013583868480942094,-0.03303400452682506,0.0185210916908791,,0.06837134006626218,0.09283487575601755,-0.04319155822537606
VEGFB,-0.06485144879706337,0.039110800038278125,0.012814532711136212,0.026952882432646295,0.011218976675050627,-0.0015103046768163793,-0.01885052924874941,0.07690712760862733,-0.010009027975788853,0.02239826371066701,-0.008265433621046507,-0.06453516574689022,0.026969812460257973,-0.011898663918029004,-0.021608500437204546,0.05846731806078771,-0.06894821743078633,-0.009005469255555402,-0.03567475709981085,-0.011783452563603853,0.06230725700374902,0.022648413146446812,-0.050336557239707036
FARP2,-0.05686052721785593,-0.057819062875374305,0.013998993210008614,0.03651914193338419,0.027482309802200837,-0.006050096284974537,0.016382677518613394,0.06249052869991989,-0.01452351921320322,-0.04299504861432637,-0.04163549152484238,0.03070924552997358,0.02334850104886739,0.016782203434824866,-0.01161592835109946,0.011298962587177486,-0.0018558430819150473,0.04091898268924594,0.02704282507111679,0.003000111188196815,0.10202198080522328,0.119469480576112,0.05538176489452721
BMP3,,,,,,,0.030058555780355562,,,-0.04808631284312984,-0.02320324700210945,,,,,,,,,,,,
IHH,,,,,,,,,,-0.00820745973495186,,,,,,,0.07922794491343588,-0.021184306159129,-0.02420223646463025,,,,
LAMA2,-0.006415343826559999,0.01683794901662619,-0.008081556854355552,0.028642018747118577,-0.011915202274736773,-0.031898614799444266,0.060386930560779824,0.09837462925759873,0.02050269072815765,0.04946468496845615,0.014428199003455806,0.01202912561706463,0.025945123583727657,0.04983754620511696,-0.011288921509376684,0.17743342257505906,0.026220622554483826,0.037425848438054625,0.040629587162495845,-0.019143805478699462,-0.05534639608219151,-0.004613468049381886,-0.011115280770716753
SERPINC1,,,,,,,,,0.0034575686897059628,,,,,,,,,-0.0324677462238295,-0.0072682632575760174,,,,
NRG1,,0.04244082270661446,-0.013244018200563045,0.021329698740567518,0.020634003596025685,-0.029724995686420345,-0.03909048626218129,0.07795417313516192,0.006828709907281728,-0.046180348756360755,0.008028198161564108,-0.01680239064398688,0.05650805938608593,-0.04305485346799409,-0.08484960062427507,0.01406788014479782,-0.02236823998779483,-0.05700503804529078,-0.0071907168616274705,,0.0912909697968477,-0.0030973398161470416,
SPINK1,,0.02900797029242715,0.004225357298323185,,0.04713597641867945,0.2412788286084263,,,,,,-0.04043194601224931,-0.020814654808290346,,,0.08540570998342402,0.0362924542182677,0.08815286044257332,0.021515844327200804,,0.051997991610149945,0.031025839451738545,
EFEMP2,-0.06682849135271628,0.04578932807945291,-0.041231605981632544,-0.004200783147968604,-0.0005489602428576871,-0.04618050120346213,0.08302842567368691,0.14464329041211865,-0.034215700674799274,0.004102569333077241,-0.01917967897841316,-0.056954404919639885,-0.023867561194980028,0.023943899937673083,-0.07911189695663746,0.026519957055130737,-0.031152417645517648,-0.003997515609807938,-0.05005511977280926,0.011526671743257968,0.004723974811870627,0.03251286255226015,-0.025329817648021932
SELPLG,-0.016556001728184288,0.014053325814799286,0.011979008956358892,0.057665129547107036,-0.026302957661233466,-0.07812974968310062,0.06776386378238446,0.052887265284910244,-0.02249631053617942,0.04487354160758716,-0.06923286933114892,0.06554903179037865,0.04529998683743286,-0.03672304757262196,-0.004387386118991093,-0.027875543983263154,-0.018586224383912834,-0.010849368275530727,-0.038029173356918654,0.02609684046506236,0.019452830466924635,0.027297193007465217,-0.08009341532326684
GDF6,,0.05198633029428465,0.014786614489421266,,0.03519909261500884,0.03655745321782287,-0.011447253066449206,-0.03339411018284805,,,,,,,,,-0.000704085145867968,-0.02602839390459323,-0.021714203215417362,,,,
HLA-E,-0.08577875380717144,0.08793836879683453,0.0798707437720946,0.03602398568827254,0.004309159831417666,-0.1029926165686997,0.038294341862066136,0.1897866713837725,0.05008878863545033,0.0008308130900312767,-0.03725155119034323,0.0002028898057648769,-0.03134788361843502,-0.02160769411252731,-0.0353795779814527,0.06918404251854293,-0.009082253959834218,0.006682617684114623,-0.040018770727324404,-0.07205149762960976,-0.08082579716148812,-0.0025418526278347996,-0.05609151389510392
PTN,-0.08663864449755056,0.0038878915993744677,-0.05748155837212188,0.00976669132093348,0.067035027310576,-0.15800406737573225,0.03505284753742867,0.19650776284842236,0.020182958505142103,0.0008343014110804767,-0.06813417914872022,0.08406697866620523,-0.013637274002812972,0.006307779820466648,-0.056260557385556825,0.049883230240882266,0.052659335375063995,0.050149330640393855,-0.027764487317349883,0.04213898396091053,0.10734206463751841,0.05713027638384058,-0.020067343699524107
CD274,-0.056255412932590884,0.013735016158773133,0.05471222589731023,0.015074595581364578,0.037930194721686475,0.024908199322538432,0.0023404632323843636,0.07741472496414319,-0.03489343179660883,-0.02341268199870932,0.016892967937030497,-0.006770863255128429,-0.004639333024137746,0.04365196738380929,-0.09758582394904158,-0.030407431536121788,-0.065346023356642,0.015951686436413905,-0.034819207689206544,0.036988407449635476,0.06900195644881747,0.032638794449964384,
FGF10,,,,,,,,,,-0.022052170018238493,,,,,0.08899159826714398,,,,,,,,
CD14,-0.01769593384099195,-0.0385026074469471,0.04946898320793451,-0.018367257484488635,0.0485531229174505,-0.08625806602751168,-0.00842462241987743,0.1363998852796044,-0.008593115594681068,0.008985065288883154,0.05087937609607118,0.055547126778171675,0.01020859180790735,-0.015227359727161662,-0.008470652212519697,0.07856806910387927,0.060702790287253866,0.03598898886739529,-0.03994828306786295,0.05294311974593208,-0.053471471377982555,0.038693581407484585,0.0660179278458301
SFTPD,,0.1316792742851227,0.06287240657616414,0.01148355325515269,,,0.04489309664263187,,-0.021348540836653964,-0.01245508196453934,,,0.07252120311582,0.012388495510481516,-0.007319607553092552,0.007498616383184302,-0.028881713619086806,0.00708323796573797,0.012875125924560925,-0.029785454249776598,-0.0019612838057936565,0.018671685323106434,-0.04195966436475068
SLIT1,-0.03846734335431659,0.07332275395800045,0.002388571909735276,0.004621451127708698,0.00815151236181809,-0.08303362188397737,-0.042347417717627886,0.09195191973506746,-0.015146688778390259,-0.029861068171228324,-0.05008363560097008,0.054088012889675,0.021857200746608456,0.055794766764939045,-0.07612633351181732,0.007268941700627581,0.001859420708664738,0.04667473348444952,-0.03305991573397646,0.02472190991284805,0.04414266671902734,0.024958336478881037,0.05608841892990158
LPA,,,,,,,-0.01684767729066675,,,,,,,,,,,,,,,,
CNTF,-0.028694247551959984,,,,,-0.016966708774046997,,0.12646184921910128,0.011070823855322463,-0.01973778109269118,-0.03710862101626585,,-0.02416803544996211,,,,,,0.006933644120848239,,,,-0.0419598444202648
