,UKF243,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANOS1,-0.017269062884176508,-0.014407162861278204,0.04152644410926733,-0.07198772383410527,0.012707601557324146,-0.051614150500074084,-0.03584938477183423,-0.0392827873389347,0.004075562140058163,-0.024600313263312457
EDA,0.1267042417063855,-0.01444644090816958,-0.01576253051779055,-0.017102522216149784,-0.02687024613443206,0.021501375311442698,0.04008229280870359,-0.040710217481221556,0.01754524461814493,0.04905649756242592
FGF22,-0.02061456395781764,-0.02054289542978387,-0.01208403113154582,,0.12126533122930978,-0.025357492183148433,-0.029547989264821075,-0.017874367902402214,0.0564072261204901,0.018109275616278925
SHANK1,,-0.019732974032623838,-0.011497188135728387,-0.01597634202055994,-0.017206560989666,-0.02980908395816051,,-0.05941136389108143,0.09626815977337341,-0.04545263240929157
NPVF,,,,,,-0.018823023817110554,,,,
RAET1G,,,,,,,,,0.0338394257639559,0.043310981117215985
TGFB1,-0.058411462593086,0.051200665755931844,-0.02618136482856135,0.027373634633439423,-0.04003139945871855,0.08777230494879915,0.04715794934732366,0.031139223402357807,0.11379075467260266,0.001690259638603405
MSTN,0.22296966541513338,-0.02604921450967167,0.04994859799472513,-0.01870025128144842,0.056674962106175446,-0.021313130433241997,0.0204045232494461,-0.030761092554986384,0.010793574385701698,-0.023897420181550943
WNT4,-0.02697710873395931,-0.01329603468665476,-0.013701286510192518,-0.01677198471308944,-0.017064424917147752,-0.005257310562625193,0.07250504810001603,-0.015309488601748047,0.04741167111103047,0.033665974298906685
TNFSF4,-0.02117932750611382,0.013830234995237623,-0.02174876286796455,-0.018936314435497124,0.0013101245813784482,0.021302798649049937,-0.00027951125678728867,-0.031441982958196446,0.06679462592252125,0.013083793565603139
NTN1,-0.022483353660296888,-0.010616148261532702,0.08790238677681493,-0.013750826032407288,0.03680952372586131,0.02747356522714985,-0.0003127310062867156,-0.001448717746418462,0.049145234948588044,0.07820474742095027
CXCL12,0.013219373754693422,-0.0388235173364238,0.07974432230219212,-0.04285235794229827,0.03462338865096954,0.04239918919571477,0.08593382430778579,0.017447539199539376,0.08318162498140198,-0.02128453922709249
GNRH1,0.10158883080339201,-0.011732968251873116,-0.022339974638534463,-0.0037822544244617636,0.04161977599813801,0.13857684459981462,-0.02157074639115465,-0.02860243577200535,0.03497732642880164,-0.038058105621476435
FGF8,,,,,,0.08595896286171105,,0.004142703859103506,,
RIMS1,0.013867758862756064,-0.010283241627440811,-0.0448443560073246,-0.019382895037863137,0.009814438873292647,0.07633575961689079,0.01987409738700151,-0.010140046885157109,-0.05451685087013841,0.05802025698135156
FGF14,0.007369446325743698,0.024724849427440822,0.05516665552896097,-0.02579838559995585,0.02927336249674583,0.0049950432577249935,-0.0005379524774009765,0.03246813193229471,-0.01355215699119514,0.011722612151114616
IGF1,0.06159321299770215,0.014871672746982284,-0.021524247543601917,0.011061930204246643,0.013123491736287301,-0.015768796993549484,-0.014770069567337323,-0.04136099904860272,0.01988006684662472,0.020936027514601344
TNFSF10,0.05876313553797935,-0.007993421437511269,0.07659197562632732,0.02718182713406812,-0.023329006872339988,-0.025045739493495173,0.013983060031574205,-0.018649625743929275,0.07558451359634721,0.021959697619112255
GDF5,-0.05075028262641918,-0.020383273213097335,0.12394659302015047,,-0.012493436476619466,0.0655257197550366,-0.014005825891628914,0.040781308406138535,-0.0035377828085013186,-0.06374635121073563
CHAD,,,,,,0.015239168974520696,-0.002697194362484196,-0.02825757908771346,,
RGMA,-0.04177633267355568,0.014689227161054468,0.04946646136177351,-0.01194646950919631,-0.030060818690778653,0.05945247264762402,-0.020641384875845232,0.05354595181573267,0.017080697592617215,0.040863606819233435
WNT16,-0.007652436640864675,-0.04248028063120943,0.010032535508271436,-0.018775472879236987,,,-0.01981299676252653,-0.01807842959193276,-0.009850225133448859,-0.042136959989388864
CX3CL1,-0.056970641355802036,-0.022812249693864528,-0.01886296945363199,-0.03311789098539842,0.023311257780468685,0.03942927761988547,0.007912456419083193,-0.0014394963210813529,0.12903483525653328,0.008396429708837054
FGF1,-0.018293824122871866,0.007258203366652845,-0.05764545236306353,-0.023774269378983703,-0.03338702824335777,-0.023365326219072374,0.04655742316029733,-0.01787350957858301,0.030068386966629237,0.01386501221556422
ALOX5AP,0.010374559621615922,-0.0317364158309376,0.10373163132142518,-0.01128651265408381,0.0484424349768102,0.03023991003880304,0.030419038392553062,0.022329388695850987,-0.030666279840101823,0.027531115570106336
IL1RN,0.0446998926030384,-0.020277136041154355,-0.01227369354852676,-0.029528324783533743,-0.013417564573510702,-0.042908971787759764,,-0.01003628047440068,-0.04306481091515527,-0.03568715590498023
PCSK9,,,,,,-0.016418608666944983,,-0.017547940032849135,,
NPW,-0.016723285251353213,,,0.09504279288817337,0.13988986719087287,0.027367614780797567,0.0006068466770711356,-0.003747952331375916,-0.030272680502868916,0.00016571643757259922
CXCL9,-0.03552316890472811,-0.048033355964141634,-0.014844325213075705,-0.0008304246010034184,,,-0.02595628434052334,,0.16279934156420842,0.03285199578439003
ANGPTL4,0.04097452377479442,-0.012293954058552357,0.008153207289294157,-0.054158311742804846,0.01835331208762525,-0.014334266967695746,0.0011639629269839412,-0.04129854836978023,0.058009828537358324,-0.02537044208274313
UCN2,,,0.016202828197157435,-0.0171025232709091,,-0.028389518880353997,,-0.01982908495367232,,
OBP2A,,,,,,,,,0.01784182728599457,
COL4A3,-0.037352110636843974,0.026371878755351314,,0.027413130918497973,-0.016921183687412942,,0.020301790075225066,0.06799637485734181,0.04608928344809638,-0.033262563624942565
NRG3,-0.03794607840065305,0.0031351063647048006,-0.0498088549457809,-0.008974836430412603,-0.0013959062728490965,0.016320819751697437,-0.03173780072829678,-0.01774750743836429,-0.008164705330078598,-0.029725236460072683
IL23A,0.02869705197825315,-0.021781370069609125,-0.0159107966466616,,-0.020587521308319697,-0.016418602939446206,,,-0.01941769059697522,0.04887320790697453
COLQ,0.0018983952352266144,-0.04323843536637639,-0.037488037809164196,-0.0029441390608744332,-0.014093976056534606,-0.004449133057991937,0.0123907851606988,-0.016913237594597025,-0.02791982982253563,-0.018689274402647987
SCGB1A1,,,,,,,,-0.02030307544368801,,
TNFSF12,0.016416328301333914,0.01821926510706511,0.04844057548923664,0.036105928745015434,0.019333706756362916,-0.0010144292014063329,0.05045786872649357,-0.01098558957732268,0.0568637830211154,0.058822663468819696
DKK2,-0.03755093299129616,-0.02281494282366813,-0.023162929411829878,-0.002084684846427798,,-0.019381020856920533,,-0.023369732064031375,0.0952850357566647,-0.03637680345793566
FYN,0.026290624458304525,0.016409758474248207,0.05118166516390398,0.011511909713176486,-0.03456232485760292,-0.033854837279786006,0.004618974707812461,0.01023790138862424,-0.016732507966832205,-0.00370403396578474
ACE,-0.03837715413116946,0.009076284087174702,0.10949914725271823,0.045235199138040465,0.015682731946154525,-0.01858918402909685,0.08317460484055231,0.012913564184419225,0.1556359494094531,-0.03667818363352729
IL18,0.007768076620805938,0.016698050033891267,0.05222310851119158,0.014828383931544144,0.02423131156639555,-0.01955819472568724,-0.03152914747851525,0.05870093372123105,-0.014207094355240684,-0.01535546746127788
PPBP,,,,,,0.0010704693471127432,-0.02547599703249326,,,0.08284987200994906
CCL27,0.025842463645154086,-0.014446441005224575,0.039370116480913535,-0.024530188744532843,-0.015942599396898505,0.12506071896555657,-0.027351828438307465,0.03691253916527909,0.019428018230821936,-0.05755078726170756
SERPING1,-0.07807689316659724,0.020537765716156318,0.07065525558440025,-0.010771956742994082,0.031483118544337,0.0527604301755203,0.04059473662764399,-0.014779741606001305,0.04700154781284184,-0.01907544785802069
AZGP1,-0.01184096150891813,0.0023010663366491916,-0.013888197880791467,0.028380704697616905,0.01717595647595515,0.025500535105471876,-0.005670357942196921,0.04255354017190383,0.06341650137798031,-0.033617979723813446
INHA,-0.008628793563849917,0.036306203112740035,0.04894615467581547,0.004579105311477533,-0.006387185174303687,0.0332282168449883,0.2504391930405298,-0.021880524377058737,-0.03044070651439536,-0.00859275783227052
SEMA3G,-0.034260433604763066,-0.002049548839899831,-0.025009728678290172,-0.02712181995800017,-0.019094502641102323,,-0.020414584112068195,0.034697022071408186,0.03260118948946571,-0.03746584084198808
OXT,,,,,,,,-0.017001711082306834,,
COL6A1,0.02403039424922427,-0.005848089994868615,0.09850393537287071,0.037776193043517405,0.07301025922066573,8.331497708356482e-05,0.023062127718174074,0.010054774192207556,0.08703502459853121,-0.02123044569232859
FGF17,-0.024802057486595145,0.03755546394627978,-0.019155115857279855,-0.024846572872050072,-0.0177646508983944,-0.04153358236682183,,0.0047884973746950355,-0.027054495927847158,-0.04726177645196246
TNFSF8,-0.01875232620998173,,-0.012273693653379835,-0.014001911226451782,,-0.021813268589487764,-0.0198130044652215,0.002032914547965545,0.04048578193647019,-0.035020971452694505
FGF20,,0.04179795227852577,-0.019770622165635028,-0.0034784386710441893,-0.016336646766117336,-0.023720085341003703,-0.01013498986398916,0.008775723509432223,0.04961239163605142,-0.025924725597564018
ICAM3,0.03770554189753994,0.0336226850191261,0.03976440258877441,-0.03772467359497964,0.06524529461895967,-0.022698291688069482,0.0312887402214246,0.0052279778268290635,0.08744869889779139,-0.028732550674020554
LAMA4,-0.030636587719947893,-0.020366733121774047,0.11010221988153093,0.005490315955556855,0.044030059022907374,-0.00544520411747113,0.054601706596215736,0.009268043981962506,0.11123946112744135,-0.04052122567718636
INHBE,0.14689670838903085,,,,,,,,,
DLL4,-0.041184914790585475,-0.019405535191062275,0.08070432959476946,-0.01756514276018431,0.007799637235797343,-0.03020897671597533,0.06374062359248027,0.03553171866900972,0.10873446120536734,0.04905461645781181
SEMA3A,0.026001599828353778,0.08958184062861382,-0.014860305269336817,0.017229999886996715,-0.026581370346573197,0.04381191382568983,0.044954178551553425,0.017178307324906925,0.010883858922679174,-0.02930537890300379
RLN2,,,-0.01576252848571656,0.10093164811862947,-0.0128706909516566,-0.015083822248437722,-0.032989978331607835,0.019023831498400725,-0.03122392360044423,-0.030456594832868056
C5,0.04285390569502347,-0.058872977709241395,0.04441650302841525,-0.0031935956750197823,0.0028384668061496965,0.026525770301556787,0.09959265011130734,0.031430238779830956,0.07068001472321857,0.028541678677753732
COMP,,,,,,,-0.023726604123874596,,-0.03857174430491279,
EDN2,-0.025361448378976897,-0.016322188562168913,-0.016775101378161583,-0.01731966472190375,0.033858833432643134,,,,,
C1QA,0.02635395489780777,-0.06897210428002863,0.08111416665564589,0.00814547648459944,0.006967908742227019,0.011355607317711949,0.06684434783158731,0.01810891201747564,0.03499587261963456,-0.014786517024820905
UTS2B,-0.02016581536183831,-0.01746658171042965,,-0.012328566084821505,,,,,0.015959253171503835,
COL9A3,-0.03126281889514741,-0.004385479674014316,0.05444809109660076,0.03871264759949646,0.0002730682051024617,-0.007263522827386469,-0.018435432288388388,0.053545520421570264,0.06823563032263336,0.018244016609036576
DLK1,,,,0.009404896078172154,,,,,,0.008989796171553545
HGF,0.06594778043508208,-0.02836274591971688,0.00942289131274343,-0.014867179903144324,-0.019603492742702837,-0.03302653551277702,0.09350764550329826,0.019854857560392774,0.024703042633305323,0.004028457314296344
P4HB,-0.02285563691884952,-0.016897711078161678,0.06822194114027126,0.024394928256930983,0.04334392211364756,0.04740465010628355,-0.0064783162816853855,0.024159637025609273,0.10825988975143302,0.022571720541169883
ADCYAP1,,0.018265126089533814,-0.017173389454445492,-0.023641956042598198,-0.0189653277964677,0.030868888604004864,0.03487155436299144,-0.012976537471229645,-0.013381235510931136,0.015279844563898895
GREM1,-0.02016580285897552,0.007309415552887073,-0.01696752071442241,0.021492547234938354,-0.01883923220302256,9.742517309757308e-05,-0.04302880870494702,-0.034771424592966164,0.13561297202806616,-0.0009051287652812008
EGF,-0.026242562421241858,0.038398322051435875,0.08508050816401065,-0.001020335556641215,0.13813082097881832,-0.018442460442227155,0.1099026169782869,0.035754107579638754,0.028567837912167045,-0.003268184544053286
VEGFB,-0.0029167870785277365,-0.0034361106689537804,0.023842042299959846,0.0207826513063046,0.024693695234260824,0.022212744169573438,0.060559729972924504,0.019371061499669637,-0.02647939004409407,-0.04394583735421341
FARP2,0.08841073066296379,0.015215832727088293,0.011308158167614081,0.029633052969289104,-0.016295886836323787,0.007103502695450257,-0.06221502165573921,0.017264072988388827,0.02854105305459838,-0.019857114078625757
IHH,,,,,,-0.019745019233248465,,0.0917384497465404,,
LAMA2,0.058387460801431874,0.011662144582687037,0.10081480355201246,0.06695843415891456,0.047015471477043755,-0.05457605487493985,0.05903266387961596,0.07305513278598824,0.14249717898372408,0.05066619946213649
SERPINC1,,,,-0.013190451987430006,,,,-0.019344179217025526,,
NRG1,0.09977734159106583,0.07168744855980394,-0.02703331449390554,-0.012145153242411607,0.07747717273583025,0.01100927371565444,,0.048129639372289174,0.007796799949688549,-0.042254441915630166
SPINK1,-0.0473220328038446,-0.007820454719780318,,,-0.0128706909516566,0.00573410066521984,,-0.023777888966221836,-0.03409529061288012,-0.0539318385043034
EFEMP2,-0.0228530282106089,0.03181251893185621,0.0865314103573403,0.021941382835254382,0.02060510622348279,-0.038263555154656556,-0.02447331331975933,0.0742134092296541,0.07763946850090896,-0.02587090781515316
SELPLG,-0.0994428542082817,-0.04446996847004616,-0.005450991054661089,-0.03277456529401335,0.017725216326975796,0.04601331185276269,0.06773593559754128,-0.021776377116778267,0.039739340226137926,0.01933272272022414
GDF6,-0.02364753102775603,0.009954210725425934,-0.015762530186023315,,,0.015583755544410926,,0.004003193917873173,,
HLA-E,-0.012212899277061552,-0.041928373958755503,0.11018887612616828,0.012460275810753233,-0.004561575691017495,0.03837223520655965,0.06623417795213017,-0.0191430181420768,0.0780061501008619,-0.012013435769738616
PTN,-0.0517238967158302,0.06685364524011118,0.08408985754374672,0.03663002029685379,0.0131730918752673,0.04546704559401338,0.0194865258767815,0.08140062887246542,-0.004503545395145183,0.0008582153036017304
CD274,-0.009083297801242052,-0.0361020966522633,-0.04885590762618248,-0.0201905618229144,-0.02118182669594911,0.012597375808081866,0.077194470451632,-0.040798126812263615,-0.05400084394323797,-0.02951288838500345
CD14,-0.010998867853313407,-0.08324899255003937,0.06344096131795539,0.0012368820250696771,0.015613348516320437,0.0018671535808337811,0.0588306020835388,-0.016888470558833777,-0.01434662148261851,-0.021955156880840064
SFTPD,0.0660217497563446,0.06288747796044261,,0.05164951257225259,0.03939099400181543,0.09810867528436558,-0.020096290815526652,0.016807298689437946,0.008098166038227661,-0.01308347747513859
SLIT1,-0.06524532234869093,0.0275434731645478,0.040016401849018564,0.024675531903296063,0.017650931202830757,0.008800908537231603,-0.025772960842300425,0.03368111610579846,0.07703906369051243,0.03466018722263068
CNTF,,,-0.01649160972188915,-0.011243783148761307,-0.014944245679311016,,-0.02041459216779233,0.03777044149402514,,
BST1,0.05374827912690198,0.05807385752091987,0.07143858643154805,0.026735284461196236,0.014963370297017827,0.0724799677942584,0.04657118766512396,0.0009954089353624734,0.016470292955760617,0.045915978685464896
AGTRAP,0.0014437066618358484,0.01969626293171268,0.06845495534484822,0.03517425451610837,0.013450693802873151,-0.03848036446015509,-0.004069376942101506,0.0018277820541766653,0.07677660650419947,-0.06498554233673842
LAMC1,0.037520889823485046,0.007066884056742251,0.07343781372660553,0.03600488905349424,0.027357666130063695,0.004638502162864303,0.027673896026087105,0.06125445750112975,0.13301041013859835,-0.022323177225585366
COL6A3,0.04572818698158663,-0.009557024676898526,0.002204514561720265,-0.011003774384498474,0.01532986782488413,-0.027574449146436975,0.056163908964551285,-0.021096761757866556,0.11765199535750558,0.010311434305527816
FN1,0.06528803517961868,-0.016430728250433714,0.12966454291001484,0.010895813958140045,0.004831325786431326,-0.0197310470300128,0.06193386918416048,-0.014323560286511185,0.10711510086479126,-0.07019741204680956
MIF,0.08979007624388594,-0.029870973188461786,-0.027675705764510204,-0.059937084183634484,-0.013163776994767996,0.0004899345204772057,0.07341947813698142,0.022096256596884356,-0.03660338643239739,-0.07463127660041116
JAG1,0.055905430661059664,0.03747803271660462,0.0812637081612262,0.05208870628536854,0.027457694467075026,-0.007981322949531657,0.008016243879575422,-0.007079292445369827,0.04660711422308373,-0.018542501054604654
NID2,0.00694653949914033,0.008177942277291224,0.1010764942529731,0.009289090755178909,0.10512121267943356,-0.0514705614438294,0.014153609041802356,0.027571679298889117,0.10850770222179597,-0.0469580425236371
EFNB1,-0.009094463410677883,0.018733259763266646,0.07993498465227795,0.07300271649873685,-0.03516838379791569,0.0165722263464699,0.04524917047590444,0.039201604758297204,0.05892584381974654,0.0298639896045484
COL4A2,0.044622219758346106,-0.02853051101661701,0.12210050421586072,0.028741215692719087,0.010355270985722415,0.01641023560997192,0.027205721909918268,0.0030707710443832557,0.12391598364944595,0.008144561952004598
SPP1,-0.007027485840913597,-0.0474829833220194,0.11206837823764758,0.042298727988638055,0.012315948788258627,0.07963850777712057,0.07988394452500684,0.005456265493931163,-0.06353747264433436,-0.053888122080029154
PODXL2,0.039575771477840194,-0.005053504905667342,0.012033486784990029,-0.008343709458993698,-0.0012318581169721654,0.0038993216421494927,0.005689647418024396,-0.012118872685116727,0.04156654895231445,0.031837014039929334
FGF9,0.061407461781640894,-0.01296526265763609,-0.03828153139230581,0.008216831144533575,0.0358787644971555,-0.06273335206339004,,0.02140426938904054,-0.04419353090939114,0.007327740801297775
ITIH2,-0.01875234617432942,0.033942304423810014,0.1272867133434273,,-0.005008630174307999,0.011049233074724586,0.050382634613093585,0.012066952773568016,0.08463087557307669,-0.04571721201207519
ADAM10,-0.004810024127884047,-0.0007288373838457955,0.016039653961757532,0.0017781996652697113,-0.020944862620625816,0.05847881708922895,0.06864423931833578,0.017311528172031628,0.010565946442002386,0.029580947819219494
CFH,0.005334351251026286,-0.010614292786732081,0.10000954070997377,0.06766000517805931,0.02432830925474347,0.0402311438351261,0.01500169031530745,0.029048089181860248,0.10961929431975932,-0.014804993845438772
COL4A5,0.0065708483860352695,0.026703067457191466,0.05073865170170247,-0.01278667628506581,0.043759323272734234,-0.04737326079289464,0.056707767849560796,-0.05601839965430878,0.0227067668245571,0.058073748988568395
LTBP3,-0.034938597912829474,-0.02641374412092758,0.05208816022565953,0.06593708028125987,-0.003589474652376465,0.07380285268761777,0.05819167650883328,0.04675566087505439,0.015345156442110463,-0.024445030208670566
GNB3,0.019838404083729902,-0.023144722671072517,0.08334973634346896,0.0026980002115821536,0.06566721839715024,0.12733946259462453,-0.006409009788674167,-0.026022689638769473,-0.008931367471550966,0.034748930073996286
COL6A2,0.007952295715542106,-0.00020809252222850566,0.09343908273929954,-0.013048745938174037,0.022794881352453302,-0.047106902674407654,0.06288705067442388,0.031011349780932958,0.13630459448186386,-0.01904536289951006
PLG,,,,,0.05172811310724499,,,,,
GDF9,-0.0074730663807191,-0.019102120697434798,0.008103964325593823,0.010854088987568532,0.06627933465271943,0.03920099849088931,0.039503095919410945,0.0551940135158942,-0.02805844534895395,-0.027580563712235794
NCAM1,-0.005371018554904907,0.033350850062330614,-0.06446425140800051,0.03467587965327541,-0.016886222309321755,0.08501341924408751,-0.06397944353960255,-0.026437482813395623,-0.04919745625013743,0.002092916568255694
APOC2,0.08198044346785402,-0.02299967740890309,0.003272596554707928,0.028325399785112598,-0.021515255231096424,-0.0109920944656647,0.052921692670918986,0.049729341157495055,-0.01648484968369504,0.002722086778289311
BST2,-0.02519958914749785,-0.011808368740515534,0.08327984281256058,0.03349341260666307,0.050556537443922044,-0.06509664026499454,0.056034097854415627,-0.0020846868843397,0.032547465514297894,-0.009421461976707983
COL5A1,-0.02177088799474655,-0.001949434091781,0.06662358553381215,0.016557199480638458,0.0641636190486595,-0.0069130537107175765,0.027771237469164028,0.019673526364302234,0.11612306225301892,-0.04351314635949697
CALM3,0.035549492479341145,0.09069896903151034,-0.06887919076238046,-0.05664095459496878,-0.011895170909150139,0.010398766323964847,0.008963652409985428,-0.030725097757059863,0.08530850213990868,0.03855231483905655
THBS2,-0.0161721309609513,0.018934031462135348,0.05678611730385053,0.028245634253888194,-0.009509636509027352,-0.053749558525036975,0.013006558317202994,0.00042470014039466857,0.030963827918741284,-0.005592608712144242
SERPINE2,0.03635354860459705,0.04475306257995556,-0.0037298461014590597,-0.008074712730039462,0.00925338633096926,0.03731995024779623,-0.05392183135019291,0.03710693092769051,0.04288856671179249,0.07931269947274183
EFNB2,0.014106869348387268,0.002387035095264675,0.022441936601525405,0.007025081936993832,0.09075485750092861,0.015583758001845797,-0.04624785500006699,0.03828573575431769,0.03725167909214332,-0.05548874294856899
PROK1,,0.0773087815133906,,0.04318319699211736,,0.10048299118874572,-0.020414572240492115,-0.018594516502273443,,-0.0035970817847421612
MMP9,-0.024802052930798422,0.04494388601077106,0.09876334360107118,0.055835439045461066,0.0013081516218041355,0.014794050065970935,0.09267548664796643,0.0497166506375465,0.11859617507351335,0.013899179116480644
DMP1,,0.014749649428116123,,,,,,,,0.0734363350152854
NPPA,0.045217178585054085,0.03610539074474676,-0.02186029497942365,0.04161813274303367,0.04525341805366984,-0.012597189060476962,-0.020308253968637304,0.05223713694634134,-0.008795336314855006,0.03390841887027786
APOB,,,-0.012644893308563191,-0.010333832066332678,,,-0.02240153444827617,,-0.009919188875644984,0.08772688456792858
C4B,-0.027238076974654985,,,0.00360840414205805,-0.0223284901822077,,-0.022672198944038532,-0.022954931963326285,-0.028397915341548067,
NTNG2,0.07000509018743936,0.0713191685827879,0.022814241683183606,0.04013644229951918,-0.0010884198280426952,0.0035034757555644047,-0.003947627388042491,0.0016653149381451564,0.055955163676367776,0.03390025330524033
LAMA1,-0.02888772423891932,0.011474558285803297,0.09464128981762387,0.05519385612350549,-0.024892643167121517,-0.02146038773841799,0.04768602928927952,0.014328532172640929,0.0673122705456423,0.05006668290021359
UCN,0.022898740487733743,-0.02380818767022289,-0.0023567308589558717,-0.025314447216539828,-0.012961079516075514,0.03814392937903193,0.02582209469497022,0.016444482671815582,-0.05377071823408989,0.06406493694591212
ARTN,-0.031151974554216262,-0.02595160985165652,0.021776572583783512,-0.01877547157741782,-0.014944246718626467,0.033446250595962165,0.04293876654867404,-0.03587670581124802,0.06683639881632628,-0.050090353671227314
PDGFD,0.03209895160916484,-0.01590866255808158,0.044572692081005526,-0.006690809604261513,-0.015483990373096659,0.0035398022093815714,-0.008640826416219083,0.04087749104678002,0.07519576443702068,0.008530366021322261
EDN1,0.027284371333801592,-0.002604390355291343,0.022972123895578404,0.013555381822307457,0.0030672677867288334,-0.014158628009858659,0.0471887860786219,0.023984057009274213,0.06614819087925941,-0.005506820500249268
ARPC5,-0.007739807052575042,0.02363292047159751,0.06828166719093236,0.03340563065424219,-0.013519495844011575,0.04598600228938694,0.03915408436361907,0.014860249190581392,0.03237410801415708,-0.016154528289703353
GSTO1,0.039256152471123296,-0.026109362558729123,-0.07034873736998505,-0.05618232588999743,-0.05151824048771184,0.02488480156688919,0.029739726551955923,0.01848754084738305,0.018013079898590783,0.013106103510578294
PROK2,,,,,,-0.01310666514701151,,,-0.023382671585119176,
SYK,0.0007137502994745607,-0.045096044350249845,-0.001945544837254904,-0.0057466180567547,0.028010296508947752,0.012644562463328216,-0.04256392509167376,0.020366929653967265,0.05279726048563905,0.01940920680864125
CD40LG,,,,,,,,,0.017142572880467537,
ST6GAL1,-0.027794572371144244,0.002014258717970701,-0.0015712979534008458,-0.017581198541632558,-0.036368964123806156,-0.03823970277317175,0.0813206570351834,0.009838160498101796,0.02189572054770254,0.015635339820760954
WNT3,-0.019431268131909516,0.018286267620701728,-0.006272506673877512,-0.043679991193411115,-0.023316145144244398,0.09968399475370031,-0.01523145630959993,-0.05264203522593666,-0.029588066764286797,0.06879380827153664
HSP90B1,-0.05700151504054441,-0.019363646028400384,0.07169028043321178,0.0619496909816034,0.02008969382888388,-0.011632447939756974,0.014382966076235612,0.013595434429636016,0.05616155887568802,-0.05373361843013903
ZP3,-0.01749876083399842,-0.028788849537024697,0.09529432234951411,-0.0007889651843254671,0.07049686665977187,0.04837782757196246,-0.0035005019328665948,-0.032490302274037826,0.05569779702981259,-0.05620399139451269
ANGPT4,,0.006525824589995373,,,,,-0.02824819276674451,,,
NRG2,-0.01424370578178401,0.01426039059466683,-0.004447954191210495,0.0019801692384025524,-0.004743379130938889,0.013829615858630922,0.009395528353331989,-0.010460756777751094,0.0514032612493253,0.01655952768036648
MELTF,-0.017153861550545834,-0.03838768640998354,0.05917811233890255,-0.013066110685648282,0.07498709585493805,-0.004623385129413064,-0.03849764880966838,-0.013832636800923049,0.08174421700146124,0.05350500472663263
NLGN1,0.01977566280350408,0.04333052132106074,0.07234487730415168,-0.022925474921686582,-0.02497430022023164,-0.0344053709666618,0.02876690374131622,0.047082659815749675,-0.0066683572332694304,-0.024508937693081736
SLIT3,0.002586391738487279,0.0028730800844859483,-0.026980072529219065,0.019248886248838405,-0.0021027329639687273,-0.027781492691107353,-0.01069676841484578,-0.0008929144316386543,0.09681962931188684,0.08529634341831423
CCL8,0.007523759751346199,-0.024930840034294664,0.07720763038597646,-0.03230790197621696,0.03431816143927159,-0.024847502998276722,,0.038640597868240235,-0.004262004738201808,-0.0156882269096323
S100A4,-0.03132313371890541,-0.05717327021661003,0.11762070696060935,0.012601127386681317,0.050359535115099635,-0.010471148234387979,0.026375967253087468,0.000729775614475093,0.008670276740301327,0.07432143959405835
TNFSF13B,0.04750367507581378,-0.03727934615997296,0.061233830610914954,0.0024119168533909604,-0.0016753067088399673,-0.03437443346011985,0.08253930041506058,-0.008239634210555345,0.07145582382013116,0.06543816416644212
HSPG2,0.04476628420832094,0.014506956690620557,0.10498850726016382,0.020387551913685825,0.03375237854447962,-0.046330295671030905,0.03650334120198781,0.05108879130442978,0.1539076828459068,-0.028786617588975657
FAM3C,-0.06581468307917591,0.03362453471858511,0.06663421286093711,0.011307180648157915,-0.00854516786269762,0.03248359831265211,0.014857505883410034,0.0032905855935754357,-0.012804099062949569,-0.04452027563481085
FLT3LG,0.09274069166297565,-0.011577529661529518,0.11624103907707298,0.011009980390689808,0.03464030285963893,-0.0017841880380788744,0.12162652459456708,0.025009685100235317,0.05996508008434937,-0.006369839000639128
A2M,-0.03214909741899193,-0.013274561950144686,0.08497130807343405,0.03843795360139624,0.0019526702197917706,0.018724530751085385,0.04538986814180339,0.010811590486088568,0.140633659627105,-0.04003113046125744
VCL,-0.033828878738834056,-0.014684211789533495,0.028298205098105746,0.020119565279744022,0.02353771209656478,0.034930087264552614,-0.0037840606596298725,0.06743963511060998,0.07420741577279974,-0.034759622981924185
FGF2,-0.05634996749795696,0.02908572731981527,0.03883066607674032,0.031117875616680578,0.02110261682255293,-0.007497631283680024,0.011619437115752241,0.03698126540922087,0.027988554164862886,-0.022196169185052135
AGRP,,,,-0.013328943052241422,,-0.015540742515751584,,-0.019097387507783243,,0.051654756777759644
CNTN3,0.13345616692910867,-0.019891179536754823,-0.03944177082590712,-0.007624314511215902,0.025550505720985783,-0.013734814607483568,-0.03201025332254354,0.009079998552590127,,-0.04725430811094436
RNASE2,0.01625342904103827,0.009891362910436198,0.11016031337237756,-0.011037576523487283,0.04357077578806413,-0.05097598291073583,-0.0310772035976281,0.04121437611035308,0.011134141210581847,0.044808412243300726
ADM2,0.018586425539091428,0.08866865151201295,,,,,,-0.024378384862655523,0.0557387570827938,0.008876894582485577
GAL,0.013693958973888738,-0.014715019303957478,-0.019526464216849414,-0.0046888398236640755,-0.019728889042192117,-0.036239476087299854,,-0.024575566933234684,0.03968398941722133,-0.00614750392320522
IL36B,,,,,,,,,,-0.037251154987651726
CXCL6,0.023769378801947037,-0.016322186012864552,,,,0.005764064000718795,,-0.032707995607065186,-0.029122462494704824,0.028710968026591656
