,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1
COL7A1,0.03238906164085807,-0.04354448473684517,-0.030640155234371396,-0.017454740056558234,0.059118360638197615,0.02162029089424879,-0.02893237996362217,0.07351594553761173,0.08879038335805856,0.06620815741180537,-0.004275090889495932,0.0766143099528011
CALR,0.03383733843689941,0.006292062819463475,0.04713831737868311,-0.02302097965618576,0.09052870853678985,-0.0094450197477506,-0.006360959123255201,0.09092420721705041,0.09089422846118485,-0.022020825305903474,-0.025468451799965146,0.060898295617343036
PIGA,0.0063613346116477175,0.007969899253231945,-0.08837855967850518,-0.04201776609329617,0.1451211958317956,-0.03441715976928782,0.058466814218360155,0.029455512206934636,-0.08471191894964047,-0.03658732443118371,-0.015207485848872685,0.005294593004384494
CD200,-0.0011161935421028027,0.03555861842809674,0.038214244254045404,0.03591206306314498,-0.049475014605514865,-0.03084326735442352,0.14519611037535285,-0.07424871562282889,-0.03247622739696635,0.09896249976838384,0.01875103313530321,0.0019090296718566988
GRP,0.03537956949893253,0.017371539667363146,,,,-0.02214455932869097,,0.02814790293926634,,,0.016418027862982677,0.038692628051330655
CDH1,-0.0011285357351709182,-0.003972695418666246,,0.0513970218271822,0.08598435430057937,-0.039681104183025964,,-0.013422269814100258,-0.04960022033834315,-0.03893814140574058,-0.03528056630678916,-0.03504676853669018
LPL,0.01483208977834217,-0.01198521944070432,0.036205474462291734,0.015626943315995637,0.15229400854366312,0.03255952442960765,0.031834942039329905,0.07491069177209007,-0.005953178642353729,-0.00035076463518918716,0.06288337270210712,-0.05182733878953296
SEMA5A,-0.024141767346306506,0.056257705852454834,0.02416542841679019,-0.05239869395803809,0.1412114140416523,-0.013049053044763271,-0.04157430409698856,-0.01490092995982559,-0.08490660265799194,0.1152231425461554,-0.034981425785035596,-0.014427970686575543
SEMA7A,0.03889325169139856,0.032288045913054626,0.05506026512691192,0.06403067392250365,-0.004201324014588244,0.004481230405731745,-0.009817592976091841,-0.011900717685279552,0.02452607278931889,0.026815573381091657,-0.02438683505580598,0.1001587474277882
SEMA4G,-0.01245290486258468,-0.029470632587946365,0.0046559165927420754,-0.009000582269865566,-0.019278818170110276,-0.0002070934826952181,0.01941981101591401,0.061727270063418695,-0.006300505451686636,0.058024405136240215,-0.01372251227882857,0.006988943280653777
SEMA3B,0.04227357842211497,-0.031486094343503836,-0.0632397884300253,0.011023705411098303,-0.016006827317675627,0.033429666108981515,0.024428128576638324,0.023041133554406148,0.04858241314946234,-0.07711862096253987,0.054709454524191965,0.02408714520094266
RPH3A,0.08102741612333147,-0.04192700806043922,-0.033855564619249004,0.056701042521364625,-0.05966598048671722,0.00575135900689232,,-0.06156945943714974,-0.028102326618616433,,0.040114051316563606,-0.028503415606995652
JAG2,-0.003974251168844874,0.008061870956407187,0.00388940650445595,-0.005783574194449765,-0.019352398119412348,-0.03800893480681624,0.04695433280643326,0.007029033830338445,-0.02980108602912163,-0.056759908780478624,-0.015965156811896957,0.085930540867984
CGN,0.019888976318073796,-0.02464422270464174,0.0037765466579720366,-0.009643642826574112,-0.05391706635322526,-0.01270569002507355,,0.028273844567122137,-0.03209780725591428,0.007619098349259292,0.015425710154025322,-0.042629265805339926
GDF15,0.03952265363455709,-0.028332480924667384,0.008834728676601077,-0.026456788703753342,0.07997748445099088,-0.0221119817669287,-0.019492601424743912,0.018147129551139264,0.10036943260821389,0.02984530681520615,0.03377902289069835,0.028727034059373376
SEMA4F,0.12440057164933606,0.05604434595657824,-0.064105180158824,0.007055150248649996,-0.06753156688031642,0.0014507405145754147,0.040903237703179975,0.0027525386122044726,-0.004519444781079418,0.03467610013170894,-0.0007860328805759624,0.012740396041144617
NXPH1,-0.035320483560678885,0.01009951421811438,-0.010468631350459542,0.0038027891322878885,0.03709182831613674,0.02214773918239484,,-0.0013353007599751594,0.0723015494790382,0.039881732639244785,0.039800026787801604,-0.019318525978513152
ARF1,0.049667332447577046,0.08260286719184519,0.046291665859418116,-0.03380536776021357,-0.038545189444865506,0.023500812207938333,0.09964680187170206,0.020522508301726285,0.09521727089923608,0.03890222236754739,-0.04831654498897796,0.05652007261684264
DSC3,-0.010528073943662238,,,,,,-0.008055061521005123,,,,,-0.0037375233597653525
EBI3,-0.005198520862280362,0.05075868810549159,0.031177834632810913,-0.02421143803876334,0.011380291134316885,-0.017038923249740996,0.11144594481159932,-0.030671625568979927,-0.022054514455394754,-0.035793416759875525,0.06404031758326019,0.05159599321593949
TIMP1,-0.09474886518137157,-0.03948048272658483,-0.037659470216442434,-0.018207023412372673,0.11256946336647637,-0.009995439453198954,-0.042783973621943194,-0.06442926537829297,-0.012582122819521677,0.002688438031817509,-0.035697893380027726,0.08295306280972348
SEMA3C,0.009800662364108542,-0.04644922326335789,-0.06011815554515784,0.0456030565739003,-0.06050225490659799,-0.034162282103859694,0.00836625287995318,-0.030691164270448896,-0.054899501461381034,-0.06974347261616688,-0.052069925906180155,0.011716531085232143
GNRH2,,,,,,,,,,,,-0.024011401649460203
GAS6,0.02156482493031299,-0.0275808475809311,-0.008376595410392384,-0.005922816851067366,0.07653770118110746,0.054134619190789816,-0.003631947530184099,0.10052172444682823,-0.04446912810361574,-0.003323509915697099,0.056235839438586746,0.010993140919797867
MEPE,0.03197451822204823,,0.08644615924126488,0.04484469867477215,0.006216886133166502,-0.00034543980082738597,,-0.03805401560573931,,,,0.052031588282861425
SERPINE1,0.03680844798408621,0.023992388473211883,-0.0024746568849419136,-0.040334561635348536,-0.08798343937623793,0.017571862188186054,-0.03788377355629573,-0.01929070750098523,0.025179680558320077,-0.020496560360481045,0.011455674859213932,0.002677375762154378
RSPO2,0.03252375645274517,0.02803257974149315,-0.01758501290787448,0.02171872864776924,-0.04917113023263094,-0.02846893714331489,,-0.04499625385402734,,,-0.04405219083960202,0.06087438409479652
SHBG,-0.013636967807543893,0.05823742392768773,,-0.012196171097119258,0.0502257158508927,-0.024225607808601713,,0.0648142453168838,-0.034203650507736924,0.030643206328684554,-0.03062456953778675,-0.04645587353684985
LGALS3BP,-0.011204987365367507,0.023317541420193443,0.016586442272853337,0.03546111949301966,0.08021812882476284,-0.04737162726493558,0.0365415154556479,0.023945624522392017,-0.11360973968711148,-0.01971906424464363,-0.08629412263038533,-0.0017406708967400077
LAMB1,0.0021332341247278924,0.027068381341344868,-0.009344416833779196,-0.01562982309295948,0.09060150413430956,0.005892790427737387,-0.026809931482792964,-0.04265183891966329,0.07919404722080232,0.023590816216086767,0.05652281009056711,0.054947769137909386
SPTBN2,-0.029034689491727453,0.037168126684488045,0.004658333026651502,-0.005680638569836548,-0.08630982393450609,-0.037230953838892564,0.09404865183150467,-0.02555105815220063,-0.08331840261414464,-0.03501262314154828,0.05361843093704578,-0.03130558034464356
COL1A2,-0.011194110886468787,-0.027216786857453882,0.0077737169226936515,0.02609085591206895,0.08974223578511205,0.0014891114352029403,-0.028713345905669006,-0.0005997454662812976,0.015864392347770224,0.06844855332173654,-0.044524908526966646,0.0935643674812139
DEFB1,,-0.016021559004813876,,,,0.031211192688402105,,,,,,-0.029480392318798097
CEACAM16,,,,,,,,-0.006718546656199072,0.06538987972497609,,,
SCT,,,,,,-0.011679502007260121,,,,,,
WNT11,-0.015090149076577493,,,-0.02063253435439089,0.10050296858550777,,-0.03054827729058164,,,,,0.028975301024339307
LGALS1,-0.07146938818231534,-0.045807746289377956,-0.04780093796140014,-0.027456510177874798,0.027573608666980585,-0.026343335703607775,0.010726301242498758,-0.01719517588979398,-0.009702596455715943,0.0032735631530082386,-0.047575121658785496,0.05105890577581733
BCAN,-0.006968464350807167,0.03545263977351797,0.06319866679051173,0.09767860719395954,0.19301080499658682,-0.03927901301664425,0.05717179148945423,0.06704381302661935,0.032701947068304205,-0.136819194932317,0.0481773382752394,-0.03739025553107063
ANOS1,-0.01471908789729746,0.05275273938146366,-0.01712832647057471,-0.002900145271642113,0.10957124700649012,0.010684698009396617,0.0018132725486871095,0.05300450312989594,0.0719212107407126,-0.1144548278365322,0.012974844673975782,0.046033693487033636
EDA,-0.011047444372783018,0.007776636073075789,0.04752707084647379,-0.007176634052097065,0.032557156144154414,0.011953362102082898,0.07626626240006372,0.04212894723131219,-0.047896792452687444,0.09186354666057563,-0.03364505649922963,0.010612989249741274
FGF22,-0.015709509072791467,0.03786735992474067,,,-0.020605090692596584,,,0.08521497961248196,,,0.016751578778653742,0.05003754487589866
SHANK1,-0.01509014810780858,0.00016100001130007688,,-0.024876843911837247,-0.01960443511504128,-0.01709555569309263,,-0.023154712842315586,,,,0.011832807501587614
RAET1G,,,,,,,,,,,,0.02012370707629233
TGFB1,-0.014835760608555635,0.027224132006258162,0.0273924821157301,0.03343967972220629,-0.0073810248544173215,0.013451558896951581,-0.00737491593092678,0.006832324997197888,0.07792673114867885,-0.0536359813614964,0.018155656003990005,0.05759877542400632
MSTN,-0.041228638904893894,-0.0031191782659484714,,0.029502089495802932,0.10222236594112588,-0.021502303957034043,,0.072605500774695,-0.013285279031140776,-0.0382501627882357,0.02546797478636054,-0.002853007270214213
WNT4,-0.010167708746612188,-0.020946904019354937,-0.03788723294146156,,-0.02336275437182297,-0.01794693668784323,,-0.02296344162050251,,,-0.017854326533292962,0.019918313899840015
TNFSF4,-0.023251688651082424,0.02488549899968969,0.07114378305869962,-0.028660298717098038,0.025937234331217158,0.006611168896761123,0.025814492721946167,-0.004092236570948736,0.12751341957730392,0.008903852889629174,0.06943823604591076,0.005120358736006841
NTN1,0.025797240186080313,-0.02774543584545698,-0.045526858723553075,-0.06783346349246198,0.14756748859240257,-0.04206132957018146,0.08295016745224752,-0.0023861419823226642,-0.016872940095606755,0.04648356902168084,-0.007619185809260528,0.006696389916525189
CXCL12,0.023710612793941665,-0.007156599132053319,0.0017940428098379877,0.0197625218323775,0.020857264544671867,-0.004074920871458121,0.0239971440002855,-0.04869909785673477,0.03167139611239424,0.025188770930474676,0.04702508919031445,0.09757912114240992
GNRH1,-0.017056329616564267,0.04001638941673145,-0.01898834179739959,-0.02472502436191502,0.01633158613556116,-0.005097626229562848,0.0008691295116511817,-0.04368918853647096,-0.009115000729066621,0.00397035951099781,-0.018092165391156382,0.02749691212724093
RIMS1,-0.012005934456857686,0.07652230507884644,0.020880803065714548,-0.025404842244213025,-0.05487497340853064,-0.019502947804643383,,-0.036867469674840475,,-0.00981462319894891,-0.008773166251336114,0.036060036661709115
FGF14,0.01898214254443309,-0.02286549808745029,0.008444879100894028,0.05095649746689963,0.06621882939145228,0.05930020810578699,,-0.050523529256737476,0.11611311670408157,-0.02151895660570693,0.07938681145515307,-0.06710493407551539
IGF1,-0.000710495271288559,-0.0014486924549980988,-0.02941497778440281,0.0005952843947844838,-0.042314334583826434,-0.02055876927790562,0.001293454746980898,0.018975756991850456,-0.05251341624438005,0.00014433335821956473,-0.04882758841230954,-0.005835347124688041
TNFSF10,0.027756364616551354,0.10636449815857797,-0.028594049681304842,-0.02583597662777316,0.09491882779948382,0.028749371283660254,0.1007221618851694,-0.03758659060860115,0.08607167931013839,-0.04774392875075667,-0.02259582144727701,0.03492168877315353
GDF5,0.028712340337567265,,,,0.01775184835779752,,0.02342741607540685,-0.01681230399285325,,,-0.0068771085397677885,0.007518981117542545
CHAD,,,0.11217482186295286,,,,,,,,-0.020115902000728377,
RGMA,-0.02953322021849044,-0.015970777425936944,-0.046629543033816334,0.037017025690028266,0.10454229195855959,-0.025109835734664722,0.041524713698828396,0.033035617380171176,0.043221036415951854,-0.02835779493970539,-0.0055509335386330575,-0.06148961560639782
WNT16,0.01436957523722069,-0.016265064488049808,-0.017585015603206598,0.0009952072153543805,-0.0014479973832150772,0.007809366989250582,0.07533471599807752,,,,-0.01661787718523578,-0.0021974991838195805
CX3CL1,-0.0593912983593104,-0.004072916610430682,-0.0027577348443756995,0.09195271431146043,0.022930269317888913,-0.05816273330378023,-0.023375563999538725,-0.059374776032515224,0.10994755525495904,-0.004331192947186741,-0.01670634644820803,0.01732518599715528
FGF1,0.0076429770291159375,-0.028791079340061334,0.04869943361435487,0.02092132810727096,-0.01734990957813324,-0.008443390199856649,0.030487623550639616,-0.05707605279769959,0.09625189670554352,0.09580104215488391,-0.03052193914407548,-0.004475694522331168
ALOX5AP,0.014460378306604136,0.03197469194335078,-0.015373597027585579,-0.03554612320385578,0.07640221848903861,0.012759903188886907,0.0024326417416780004,-0.014017102129443938,0.03526197636792675,-0.020813139002112298,0.004363536901309718,-0.008556351273654337
IL1RN,0.005169302450622055,-0.016579973687169413,0.0892417510383858,-0.03036975303931376,-0.02092849364152373,-0.03159691500163164,0.03189399036786995,-0.01805589477929126,-0.06410439759759151,0.04516526585889937,,0.06972809572225513
PCSK9,,,,,,,0.023647019342084446,,,,,
NPW,,,-0.01935668343854901,-0.01710140001802533,,-0.016202947852528085,-0.03162568426679039,-0.02011033558378956,-0.03245487209741703,-0.004854269426215508,-0.018559377405935138,-0.008536236702421566
CXCL9,-0.027580999897953973,0.04020891230541766,,-0.041963238798027276,0.03869837816172189,-0.0023667652246220066,-0.012392986512932384,,,-0.03042041571801053,-0.021770474730591533,0.09528057976871404
ANGPTL4,-0.015064186472700974,0.002615090198544156,-0.002419376332792398,-0.03512367541786583,-0.0178840382250199,0.0020283137408197796,-0.07327988204508565,0.04281752853196611,0.09231221913005562,-0.010772758754118272,0.032563449866044064,0.0424988964553752
CCL11,,,,,,,0.005420621772670725,,,,,
UCN2,,,-0.02941497493057838,-0.011858009310274137,-0.022177228513476317,-0.018300630938795585,-0.002200253219801469,,0.10076235043426893,,,
OBP2A,,,,,,,0.03493000997352391,,0.024917216334072286,,,-0.024889421601887916
COL4A3,0.03057156042397781,-0.007390360476061319,-0.03625926713511079,0.010755211337401094,,0.037626957585867996,,0.021943675418015722,,,-0.013802209171148137,0.01406084502223455
NRG3,0.01330589601277174,0.006413044455037109,-0.0185814076980319,0.012486256504011502,-0.06598274049197743,-0.026941771334294894,,-0.027569748623089915,,-0.033294571327561265,-0.0404908722192377,-0.01382241480355894
IL23A,-0.016656592148653747,0.007666685078172674,-0.020880472363887178,-0.018656136149332696,0.02938787655749389,,,-0.027704440434988344,-0.04294816370002008,-0.017575813348143534,,0.04319333838296691
COLQ,-0.00607243365072392,0.0419311657968635,-0.0369527868023227,0.027703280222343432,0.022506745445458824,-0.022878104421246236,0.05095915658950545,0.058929456054066,-0.010224607232809598,0.09748366982098676,0.012784180624626924,0.014607329127492788
SCGB1A1,,0.06259540300832302,,,,,,,,,,
TNFSF12,-0.05006578913813143,-0.07525108551707595,0.03658795414739936,0.004725627011912355,0.12236891382131883,-0.025901057620773608,0.04172017744606883,-0.023228733450370763,-0.0703275684588407,0.061212374244248566,0.06604152053595523,-0.002431091583647525
DKK2,-0.017446983192252165,-0.01936854777897182,,-0.012032827610579283,-0.0394962786872524,-0.018762709886628356,0.055955290253283836,,,,,-0.0019000131741858952
FYN,0.03264886922345678,-0.005345913305381075,0.022568291907964454,0.058023406385581476,0.07311334878269662,-0.000987602714776801,0.03369297771205594,0.008647911627388831,-0.12094621327025268,0.02203769770988559,-0.011743549616277375,0.06952879139097823
ACE,-0.02047830559678916,-0.030293032439713027,-0.026807327495739965,0.014641201577127831,0.04438089207063926,-0.02622557396469756,0.048632095092856306,-0.05579207828728445,0.09931364979041785,0.002956204883948039,-0.03711375207404309,0.08441894730941239
IL18,-0.014014430054385905,-0.032176520487393064,0.11130281698063378,-0.03177018788663996,0.1067537000806843,0.005856420387315016,0.06550587241806659,-0.03154862133985112,0.010722735736703336,0.05304839022799207,0.002731623519798004,0.044469783739304505
PPBP,,,,,,,-0.023839397848362143,,,,0.19266479201360368,
CCL27,-0.011047444447002659,,-0.027064737183250122,-0.027937257687268437,0.014334474181688591,-0.02624863734793388,,0.04903015336891147,-0.005309306967179684,0.016094188557194404,-0.022940968053813574,0.04567937472486094
SERPING1,-0.038269932254511335,0.0029383255035370995,0.02409929407861124,0.00024412632191364255,0.09769140943664763,-0.058638878067747376,-0.022158795320665326,-0.05867270542578401,-0.06454712391309272,-0.02152700086483104,-0.09632285979919755,0.012714305821655829
AZGP1,-0.03373714301158091,0.027457386829524748,-0.07676352781981469,-0.012849753095679201,0.020062201985431655,-0.06728442754646335,,0.04431411881852956,0.055376414779366764,,-0.024322672246697992,0.03721554881069757
INHA,0.011027642468589336,-0.025292262607873678,-0.006082848866406855,-0.036421067200463834,-0.02045151618793023,-0.033320878044318665,-0.008723900992695072,0.037845302199826104,0.02763517910018037,-0.013391844650368178,-0.01855937729592931,0.015836485988251974
SEMA3G,-0.019693885213006617,-0.017129745783957886,,0.017184819798033785,-0.04264534922192646,-0.029021823831346133,-0.03515980668165088,0.0011411800115078668,0.022841986038896155,0.048022051363589745,0.19198173154936088,0.042236150360569075
COL6A1,-0.015310811995983243,-0.009807859122765286,-0.09009596477416244,-0.0016442750423196278,0.13221180426984616,-0.009882760043902808,-0.01568699127229694,0.09429682939664202,-0.03894894243356123,0.12513656870754158,-0.0009217858631757914,0.09248936327533828
FGF17,0.0385849447139299,0.018969001639404452,-0.024903715557580322,-0.009116058541407927,0.014668564515578146,0.014287049297185352,-0.012045726865481882,0.07464984644330415,,,,-0.023711985036877038
TNFSF8,,-0.016021560654231323,,-0.015126627288524775,-0.020928493820313993,-0.014982807257975555,,,-0.044797607222520935,,-0.016617883645764723,0.04261518354525168
FGF20,-0.02192480691974948,-0.004559641895496264,,-0.00670541576180529,0.01418527129599801,-0.018306322115202972,,-0.006095987825496396,,0.05332143526959539,-0.04403863065249428,0.01908911763956299
ICAM3,0.03462488296802317,0.020721082142094435,0.04879831890855665,-0.0223077407468205,0.09710260386896699,0.06787056439934172,0.04294206300590859,-0.010604906246353876,-0.02539124832627177,0.07761746763472367,0.03179300541311473,0.037491014788437825
LAMA4,-0.04941746223954509,0.04195491864758253,-0.01797018166675799,0.01932523076405957,0.14112847947412993,-0.003675140364541526,-0.030699949145280042,0.02170433647897029,0.010053338184818567,0.028214617870094234,-0.02523860509221463,0.07803594459514818
INHBE,,,,,,,0.09380117541755316,,,,,
DLL4,-0.005880938511399478,0.04032868062575959,0.03985032551370228,-0.04603793882919357,0.10286314884598946,-0.004966642032317696,0.028469456616936548,-0.0009194490249700533,0.009023240725631258,0.03139825370620896,0.002244762237247751,0.0531453828238035
SEMA3A,0.03002068571411552,0.04310077006811621,0.023287926917879367,0.003401890834406507,0.042755668928851506,-0.020331703551076358,0.05512865273098543,-0.03577030864562625,-0.0851717716849489,,0.026530148217969878,-0.018802570149256483
RLN2,,-0.01720609339967228,0.008161304616776794,-0.015265682448378715,-0.02687748198074024,-0.015261860104681398,,-0.017319971913433638,-0.023924171578688713,,-0.027669888347992635,0.06281447332876022
C5,0.021356273500809573,-0.01177388622833166,-0.032269097536901534,-0.046394979623201646,0.14095285002872607,-0.027300918403589416,0.08771297330727594,-0.03795606566674438,0.006411668376251759,-0.014571851189788527,0.020304395678712932,-0.011687786388704956
COMP,,,,,,,-0.016216888603654753,,,,0.00577824258860195,-0.03380630806220009
EDN2,-0.0124818611953526,,,,0.00045544459664498786,0.04105426311171725,-0.024854015587658047,0.017225384124218632,,,,
C1QA,0.011146895225604405,0.025513262252373478,0.05302528006022988,-0.05408853454982633,0.09444527441142608,-0.055530253793551795,0.05520498237287478,-0.039794699117561956,-0.07458692011253269,0.035390446025856816,0.0027111005427797566,0.02385589720137236
UTS2B,0.012066833890161754,-0.019572362456490057,,0.06112577607148222,,0.00789206913924959,,,,-0.038268927170365764,,-0.01507926552040629
COL9A3,-0.0012351506327917356,0.0074105524584278295,0.014070709995682688,0.00881758107855681,0.08384438232441699,-0.030421147916588478,-0.024023403978218897,0.05595451878189843,0.008217097043563387,0.03145331376154716,0.04251791928939121,-0.011334686239817895
DLK1,,,,-0.025408054791216803,,-0.026629734351498808,-0.020027246160534636,,0.02136471744347528,,,
HGF,0.036150163227499185,-0.03252628175931222,-0.0467216616712514,0.005594500742923213,-0.03431013149125131,-0.027087934945136363,0.010490176610552798,-0.026380242131842334,0.03113172262677985,-0.05230540608141983,-0.009514473781839795,-0.04571689656097084
GIP,,,,,,,0.016950090181960187,,,,,
P4HB,0.03251920064783569,-0.03399192846080762,0.021636491960756128,-0.03204730061743912,0.08408482610888983,-0.0008692792448865606,-0.06594887291916979,0.06580602322935161,-0.027826928324227007,0.001552867073885263,-0.0552278855124768,0.07553530816897011
ADCYAP1,0.018248346612342016,0.002427239513426751,0.07176642634176325,-0.009823480658545766,-0.04130903966761004,0.03338652316836256,,-0.025521469359933935,,0.04748570042832804,-0.018478093078287242,-0.01121787949948788
GREM1,-0.0175572865478808,-0.032696800976167006,,-0.013194335446119239,-0.03261525423337074,-0.02744898659632804,0.024206009825698892,0.030924695921676,-0.056788875115966815,-0.053106928694888825,0.058415978657713585,0.014558506530087813
EGF,0.09855679745985903,0.0006417503529463145,,-0.02682275177927194,0.06107077785523425,-0.014595900602055347,0.07547374782129335,-0.03152426574302414,-0.060518927079952704,-0.04030622638381906,0.07247848211368688,0.06515609848373394
VEGFB,0.054774294776559124,0.02945418333396379,-0.07904742909634022,-0.05513406680803333,0.06205401781571707,-0.02220335995664542,-0.03114280722128268,0.06275111409788312,-0.09238251293890024,-0.05384511319644928,0.01799410998757364,-0.07213285625285511
FARP2,-0.003086681811297813,-0.010044698680304321,0.06776925229767874,-0.03456043729440968,0.06745644553888812,-0.012535990075164044,0.059376909984346624,0.05960370542119642,-0.03350811789489766,0.015997436541849114,0.06547601823935359,0.0117931266854217
LAMA2,-0.023654736071758567,-0.05394959344645205,0.02279504280543222,0.013867124899811446,0.07994592139552595,0.01740815173958339,0.04885020274792995,-0.012955057341188079,-0.00730301701338891,0.05567792455753652,-0.07033733024762523,0.06662158164736337
SERPINC1,,,,,,-0.014114501697446179,,,,,,
NRG1,0.007703906147719659,0.06852883578185749,-0.017066580661922785,0.03724898439968776,-0.046095867414167574,0.014235939032876259,-0.03421958132784306,0.00296916688382664,-0.06124677071713619,-0.044328973475813445,,-0.05495472754519405
SPINK1,0.05671417703894436,,0.043823990870635786,-0.030217484250042052,,,-0.0024260318598018945,0.05937008215344529,,,,-0.026072286669633942
EFEMP2,-0.0034061489570867648,-0.0420806852677336,0.025108859860096353,-0.013424685583051448,0.1259670720282248,0.008453110053065524,-0.056813256874799684,-0.0012494762116077324,0.008224714476069608,-0.04521159986386504,-0.01776316722112626,0.01192046075914725
SELPLG,-0.0023523706690459305,0.04859129672383648,0.06188100758754924,0.010848862157141514,0.020716882204945903,-0.005984341660428653,0.017208671026974504,-0.03866676512489334,-0.04845662796722761,0.03872447739024152,-0.0076038547115991565,0.03392820436266116
GDF6,-0.021188907099378058,,-0.006369524065426312,-0.017101401497619424,0.05913416482090767,,,,,,,
HLA-E,0.0615134396642709,0.019834773172504105,0.03921946931493235,0.010584238285112494,0.14004546108824442,-0.05587996415138893,0.007854518227390023,-0.04000121497551836,-0.11685339724006864,-0.0335047675881893,0.053740466379605986,0.04302791558033252
PTN,0.02767836141997312,-0.009663625719051864,-0.0010329257847274574,0.024377603205492794,0.18312086741434128,0.012666965763086518,0.06360744913375214,0.07983171436997462,0.030903409150856802,0.0694835235895053,0.005921101476962284,-0.05708830655254353
CD274,0.048444805446403894,-0.00483840235879215,7.736246933821495e-05,0.011689612962669684,0.03731828577035983,-0.02616114219978825,0.04013074390057588,0.04270966605589316,0.001894613314486581,0.07043166712477786,9.877985131854703e-05,0.05353922106309124
FGF10,,,,,,,,,-0.010962773377823988,,,
CD14,0.0011193803517160622,0.026532792206067527,0.0010280107400959316,-0.014541140007717992,0.04285945799263199,-0.005679646753448193,0.008741297340073638,-0.0005659298850622064,-0.018909677488056373,0.005960065328707485,-0.026446411771485816,0.00012729115876155433
SFTPD,-0.02013996506360683,-0.027302661751956562,,,,-0.02422560782173375,,-0.029284613599124435,0.0652599769619626,0.005320649368238983,-0.036077421578714804,0.0295629188008829
SLIT1,-0.011491653370106067,-0.03921536346657981,0.04051436000359598,0.02224052032171554,0.004809240943075144,0.024504517397052738,-0.0018621917558808646,0.03813070202539693,0.05175585553706074,0.052993866961893704,-0.04044121782885306,-0.013042068676271373
CNTF,,,,-0.012032826373601799,0.014715702065582282,-0.012031460065973752,,-0.020110335677029374,,,-0.017122457016330167,
BST1,-0.0245742227948502,-0.005867671255508168,-0.014976272477014331,0.049425352712663684,0.07806023286514752,0.0011449202163688926,0.0314506289688761,-0.009249737631892064,-0.012727930305090354,0.02402238672740006,-0.04103859206991365,0.010118111469743089
AGTRAP,0.01379666258021146,0.024892339064224774,-0.0357168553620133,-0.0032629413835531477,0.06839828539256573,-0.025365859945213266,-0.021019410348553345,0.06827394914452602,-0.055807951332059916,-0.012459117941093344,-0.03701982789021142,-0.0060574319518590545
LAMC1,-0.027441633579526937,-0.018301836787881217,-0.016132169832476666,-0.050865702218390076,0.1435018969925818,0.046217554123738375,0.02010161130267485,-0.002674470405124637,-0.04538826094462477,-0.10859076824799321,0.004542825160443744,0.09979845087060665
COL6A3,-0.004340508155455213,-0.025131663928919336,-0.034850043101950355,-0.022451109864160858,-0.02181756234646917,-0.02494501633642527,-0.002254875984712064,-0.05434996074033752,-0.033967816571260426,-0.08250281311125737,-0.035361058890983406,0.08689608283654117
FN1,-0.03574774058633857,-0.057831957896591575,-0.05330872609918165,-0.007720611627467093,0.14505231249273617,0.029112165205012662,-0.010807651969217695,0.0026374967165436075,0.022777116568476825,0.028744756125886083,-0.00015004677014631711,0.09994171752856465
MIF,0.003731106580700479,0.05519346538513676,-0.02452344736961693,-0.0349735263761554,-0.01615148634951399,-0.010585535444588462,-0.04698083315047737,0.026961572680446383,-0.07941750504734234,0.03315425446036917,-0.06227582130904428,-0.045190783073149325
JAG1,0.0712153883345134,0.027745561992348233,0.032351602367251805,-0.006724695040318991,0.17872630959037766,-0.003343769773698125,0.013706501582510069,0.08938272108216773,0.058896400381986014,-0.0004973162218016693,0.030001760316538974,0.04835310372365887
NID2,-0.020419310851080348,0.01516206739925559,0.026808635018889363,-0.015452210355529728,0.09841545812072068,-0.01258222542790028,0.06807963295544629,-0.04477809814715102,0.022184687190396016,0.05384645427835956,0.061353930158773363,0.08090474819236008
EFNB1,0.01815195621158281,-0.00017289493467960885,0.05122463117301835,0.05570277491104592,0.09681921073144856,-0.0021674313290525617,0.08153198807379707,0.06416588405841053,0.04746620386301398,0.08336942772878227,-0.0012296740224876552,0.02128393717728147
COL4A2,-0.013321223738010765,0.001645439625883589,0.0007071433957621481,-0.03462658875132596,0.1244497667080815,-0.03758591812801226,0.01659835050040217,0.006496221216121616,0.005154781379553168,-0.016585003391003966,-0.03296981100081673,0.11945260954060943
SPP1,0.019536062478621757,-0.034960257689734486,0.06141799638600152,-0.07743032105087683,0.09843458011827032,-0.004296145246682899,-0.0638632837725113,0.016492638330267963,-0.10319476185703984,0.012671857366483505,-0.011874200673981664,-0.04374005789535951
PODXL2,-0.026985662444196958,-0.009903659709382796,0.10650799916220767,0.007492865669574659,-0.027172714170504913,0.015263418058970602,0.04606476523288022,0.004692798812758815,-0.014341158673979811,0.08068806795629754,-0.015715063998254213,-0.033278746579273606
FGF9,0.03607485007522986,-0.012197611429272157,-0.021947640686462152,-0.023087825843584955,-0.0532082503943016,-0.01999930937888925,,-0.03755623472093644,,,,-0.03873353790974263
ITIH2,-0.021095394304869897,,,-0.016076320550968373,0.0850695003870023,,,-0.01636808452870831,,-0.049161876910523566,0.053896213727519744,0.007988114657966899
ADAM10,0.031067261981001168,0.010403768375788727,0.022664517719034015,0.04807937300197495,0.0016656186046714683,-0.01357100481437498,-0.0025927841963431014,0.07582912503844777,-0.01852787153641615,-0.08080516042044857,-0.036857184657827974,0.010393169308703036
