,MGH258,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH881T1,ZH916T1,ZH916bulk
PTPN6,-0.045081911592960065,0.008258413027656336,0.0019422594460509468,-0.007017312818472907,-0.008187690195604265,0.007982599016590989,-0.023606494210824176,-0.019363759977043222,0.09757769843256679,0.041527721477487095
PTGS2,0.09746396871130267,0.06524971696162116,0.003918145345985352,0.13887501485343492,0.008743173905837271,0.010773254248922197,-0.07061160327789251,0.006811337817856032,-0.02603345167100781,-0.02219104000577659
XCL1,0.00896114547742254,0.10885963725850106,,,0.008603420468738061,,-0.024844056788352213,,,0.14774724926554492
CD58,-0.03568690007397822,0.01945398890384465,-0.012819207188759936,-0.07064332886110745,0.017260365690611804,0.004856145472342906,-0.005936847495979206,0.0154740929045941,0.0033180521161088852,-0.005232046666651193
TNFSF14,0.007102986050928185,0.032240317062417555,,-0.025049706914865872,0.005704385077198905,-0.013250335195747604,-0.053948310289802175,-0.02346144902129654,0.020456862731208652,0.08528843602835003
CNTN4,,0.0432453893044299,0.04046129071738404,0.11447586119086654,0.0034135558847640597,0.031180738199736307,0.09043476243012002,0.01681175274178164,0.1149490561359158,0.015278122696662772
INSL3,,,,,-0.013869787431325565,,,0.04175725962203883,0.023600291316205432,
BTLA,,-0.015405848438285736,,,,-0.016921131240094495,,,-0.024672932823034704,
MFNG,-0.0344966778543891,-0.016468560662187312,0.02874174991624117,-0.07364092053624197,0.004463654897153345,-0.021839040697398792,-0.025038697345922938,-0.004286458738752414,0.055481386190495065,0.03576787227220912
ICAM1,-0.006937990611110698,0.04303915131109731,-0.02267663130969676,-0.10081495538960593,-0.010199321535708147,0.07539798733320044,-0.06886186486880524,-0.0392322654542321,0.0753315997024,-0.034108853106553795
PROS1,0.03154711709323517,0.07135527835331683,0.003228704930824181,-0.10409891001225503,-0.047567963101536506,0.02936630009311129,-0.01930730911016764,0.030106212196548413,-0.006956157345158975,-0.06600391588789678
CLCF1,0.014022231399069374,0.08431771681117316,0.01880126606762849,0.018235260527957785,-0.030796631115342005,0.0070599092290315755,-0.030716753952975736,-0.01084674163944146,-0.015435218181758548,-0.0673406157306437
PSAP,-0.0528820665701747,0.06463734342054757,0.04552174260259225,0.07278174176137958,0.07648894185431886,0.032063534690751294,-0.058519885254498125,0.048703471584419844,0.10861736713006155,-0.01762370690637138
EFEMP1,-0.0114460330356754,0.04547719908310057,-0.06056182695724516,-0.13815146729361727,0.05206468354713255,0.035735175183497864,-0.12820725772249744,0.0007685865633452426,0.02281510046979932,-0.0930384203821632
C1QTNF1,0.034943007515874334,0.008245490155514212,0.019766729316575676,-0.10046623291933499,0.014178673524592282,-0.029405437031412036,0.020183020270721115,-0.017188383310509085,-0.06720294751980402,-0.022960489069080457
ALB,-0.026165961932670876,-0.026505715384802817,-0.030729933154317,0.018118781941278982,-0.015142170047642458,0.004031629872374511,-0.06774296618609191,-0.03927387981715233,0.042525881981289725,-0.032814982817830206
CCL13,,,,,,,,-0.026316887732267185,,
EFNA3,0.034768037174521774,0.04637904350090389,0.078354817466808,0.13097824566638233,0.06856675324390818,-0.054284609772635765,0.10988557553123095,-0.0027146713752320595,0.06029265196096022,0.07368952326380941
DRAXIN,-0.05024846974325117,-0.016180054342358034,0.011771658571532768,-0.08013481043711795,-0.04621530511782418,-0.012084076007672005,-0.02592867122146044,0.004399072203688731,0.07697127861636965,0.04080734164327581
RAET1L,,,,,,0.06342692440210368,,0.03706234438448925,,
NPTX2,-0.0006989115346730441,0.033705755948454215,0.05335216662608925,0.14747269447227823,0.053143361955838526,0.07358704945044714,-0.03767951607840386,0.014129873991513239,0.08740554310982304,-0.01884857736348535
FGF11,0.027955330215321993,0.039888675243299636,-0.02209216575609834,-0.0434500812646502,0.002089633621157997,0.01581148758489332,0.052521254664652677,0.020376998836770178,-0.051242941756719264,0.012516197929004647
CD59,-0.02093234376757878,0.08777905609449388,0.02181607917319391,0.13033048736234007,0.024961456878765217,0.03029517673685038,-0.015096256306354425,0.06284235915501149,0.07447446511300525,0.03740984398888773
COL9A2,0.0019215220015418942,-0.0006855246679795401,0.021522826735473632,-0.040916887174672345,0.008175478243871506,0.02535342469005543,-0.03510255499739708,0.01281225891792401,0.04494365048284677,0.06916203180151718
DLL3,-0.08008989062663066,-0.060981351002521694,-0.07700486778577785,-0.058777742167069616,0.01821725908889151,-0.0575364314734234,0.09277138620557579,0.00020620496635323951,-0.02223812735515011,0.008101196768664314
FGF5,,,,-0.016057654605693427,,,0.09986872617556691,,0.039102264568584205,-0.03917668111461498
LIN7C,-0.031288677898447935,0.00516624993206872,0.01986883248767397,-0.016278624454296144,-0.023859738826882103,0.0028133299231011223,0.012629800728405161,0.006314324958386065,0.015138567433282686,-0.020460941512134855
GDF7,-0.01800281991670843,,0.061816360566257327,-0.028724520005694087,0.045085386283620986,-0.013250334680839556,0.03639300265354345,-0.019072786778946096,-0.03639770259722381,-0.020152810508797827
PSPN,0.09454520195965252,0.039491773495969384,0.09156612067115676,0.02710113896472657,-0.009602869849866446,0.06216615553520608,-0.03066101213388685,-0.05599210999786805,0.014882457583247553,-0.00944158735347235
ANGPT1,-0.02595567781353742,-0.030661320577185448,-0.04535213771158311,-0.09280518848955471,0.07428513456974795,-0.01944783781560951,-0.03870848242720037,0.038029239010748346,0.010522974748450067,0.08391266661281119
PNOC,-0.007143300499505175,0.020194452159077125,0.045609005057047056,0.12314457977425645,0.06242321087286567,0.003054713938970987,0.18962515428956517,-0.022611567720293158,0.005174693603506941,0.07002591541850113
L1CAM,-0.009643972691452543,0.055459257041781826,0.03376497664434204,0.06733997779534455,0.0007625037770512615,-0.010188956180247743,0.08921611410374902,-0.07357463867305138,-0.01889351389977581,0.10167159778826441
APOA1,-0.03791737133063193,0.023963444123171262,0.017642469783268503,-0.021824205958341298,0.04521367082606521,-0.021444394512966237,0.038018680818900065,-0.044361219497529164,-0.0213780553147381,-0.032109493118595546
PSEN1,-0.06054873273172198,-0.008074626039371676,0.011320669261067035,-0.06911526872314921,-0.017057848670907868,-0.0227100330728988,-0.10521193564677508,0.04215393838319943,0.0601560410910336,0.04644428850505205
CALM2,0.0006686109339227077,0.029123518425633824,0.08821128711254911,0.1418501902292887,0.00461743176113453,-0.02646857479558345,0.1590212669035067,0.00210001374382448,-0.016855236907189566,0.07292185842461431
CLEC2B,-0.04893917012944907,0.06855914972961409,-0.0029523308805281343,-0.07620741421030303,0.0010034904486266837,-0.018817426873190067,0.01568374951570631,0.004753773573784673,0.08445914583919903,0.013354282489545498
NTNG1,0.07770269015159809,0.08606039520740373,-0.025017002132831045,-0.038494176562725586,0.01729839629141659,0.04859149276088935,0.01772247737838439,0.002555469805325174,0.01659508709954853,-0.06264604503446579
LRIG1,-0.03192596414338279,-0.06703884246520687,-0.0964219902568896,-0.09729812509541137,-0.04214783662338461,0.040912781764600274,-0.05015423287944954,-0.06479961621247077,-0.058470790788030275,-0.03654350930158135
CPAMD8,-0.015840936514418574,0.0009000643422530952,0.030398773956949104,-0.014526309575065888,-0.015384796598815281,-0.012357339807815093,-0.041092278358798126,,0.01976309588624317,0.1144279183225894
GHRL,-0.025273075392078244,-0.01935272003876024,0.0626091007053172,-0.03089224602363085,-0.026975006288716213,-0.012084076007672005,-0.02031572816819148,0.01580946705979531,0.022380577856485253,0.09087876331206476
NPY,-0.023239272109156266,-0.019530637085665502,0.013524686630420573,0.14669637397850385,0.036104676860867,0.014672724813350014,-0.015762153912888634,-0.0033787905258758,0.03409750504759753,0.012260748968740865
MMP2,0.051319387085035854,0.02455037979275359,-0.040654220255083556,-0.11997754422007971,-0.004584438722617815,0.01076751267366714,-0.015897979733146682,-0.016116877772408382,0.04765531707531827,-0.01645957470740625
PPY,,,,,-0.011243783381147347,,,0.037352555719453166,0.06351436922115801,-0.044972002010648826
ALKAL2,-0.02372193278153809,,-0.030798512591554906,-0.01647041898599787,-0.027121818115851667,-0.03213015214643373,-0.07164194199541439,0.01241653922600742,-0.014209470643910902,0.025908025700333633
CSF1,-0.09345076960660827,-0.0208073970460589,-0.03695289724548,-0.10836692468383324,-0.008160238673485623,-0.015551881599266798,-0.04455216383463659,-0.02532715723388409,0.01699153758693897,-0.03381984696756145
SEMA4C,-0.002430950925833135,-0.015408668723220853,0.036800558976366214,0.05936312441991408,-0.017541152908087044,0.027700818506087698,0.04084876680873577,0.0326240683951861,0.07347783704199808,0.0007802887754959842
BMP8A,,,,,,,,,0.0883996291018743,
ICAM2,-0.03135446494434107,-0.006287419111218058,0.08405592761883578,-0.011074126682094966,-0.01165074266472023,-0.017261850703290647,-0.014930945631265853,-0.01913313591070645,0.11861517181949413,0.0064980427118241525
SYTL3,0.04285115450226903,-0.020307355593137275,0.018971027368497873,-0.06456205216660925,-0.01310938815895298,-0.02722327835888992,0.016247988040045402,-0.031298267350541135,0.04631553072534475,0.01940564950491228
IL1A,-0.018406913638712566,-0.053208843969469434,0.035729215798698644,-0.018092303766503552,-0.010998285880054366,0.00192364181128417,-0.03181691856028581,0.022610908632418884,0.06896377214289792,0.07986512016800787
HLA-G,,,-0.008464181931838165,,,,,-0.010830258558873311,,
PGF,0.007829527618187466,-0.008969498717232377,-0.009452642681304892,-0.08229547763338092,-0.013418718371671134,-0.02185013187023234,-0.04816570171436743,0.017472287087694723,0.08627443408486625,0.040995943919819526
LGALS8,0.0008991769254129114,0.062112707945456376,0.06438020044460836,-0.017627711669343505,-0.03341037146032995,-0.013572886815805076,0.1263627089842573,-0.004266687340234677,0.013441264599207508,0.06334102075707795
DKK3,-0.009024915911038617,0.022976204054617345,0.07299382494260301,0.14872687305512974,0.05326851533109314,-0.043767452161408815,0.1340238324938958,0.038245794481360916,0.04866012329600278,0.09857879292376567
COL16A1,0.08036119563802593,-0.02905985722344698,0.06538874908075461,-0.0595303568156842,0.037325960201649945,0.054225417614884495,0.016684365617372098,-0.004668445158969095,0.10890783105088511,-0.01070478758421452
TPH1,-0.029510836020019363,0.0016541990157994103,0.004807690058364997,-0.017268117201367103,-0.026004511576174272,,,-0.007599773140363133,0.19465088463914967,-0.032235393038598924
TNC,0.05509554518818827,0.05169558855307984,-0.04023671271026433,-0.1549696820997944,-0.08156119964129255,0.0015722724042997456,-0.0955488069602748,-0.01158203616605846,0.01902052703027626,-0.056603860706774034
TNFSF9,-0.01584092899605237,-0.03500405493764289,0.050874265897510824,0.05724664965320353,-0.018713668920835116,-0.02018405630883248,0.08446010568687107,0.07361937806147094,-0.01304387400324118,0.06972898964169516
C4A,,,,,0.1281783095428464,,-0.02192128859520352,0.11452147293387394,0.03983804157887027,
CNTN2,-0.04931860427780016,-0.009362876096700376,-0.0048651392567273495,-0.11340603302946042,-0.02745474196408419,0.04793779071356917,-0.10310759330678035,-0.016649594263127107,0.01888867868060877,0.08897552151270843
F7,,,0.0664459019079372,-0.014526301131888839,,,,-0.019072788623237972,,-0.014572889453177714
LUM,-0.001622191858124343,0.02035936889505074,-0.02220645240916644,-0.08018183828853348,-0.026530654206317294,0.008695485904828278,-0.05144818075032103,0.013159728645092166,0.09538900468843423,0.02494500465366067
IZUMO1,0.07760512111865588,,,,,,,,,
BTC,,-0.05485552785493024,,,,0.040365670108884394,-0.0267160563216643,-0.018457105672847127,-0.002251825679874138,-0.026570775187168036
APOC1,-0.06580255146125098,-0.02439914757367676,-0.10561083257272766,-0.10211649048596466,0.014238155304348899,0.007301502179845447,-0.1523069653778232,0.046600731953696434,0.07313292994784373,0.014060904083767775
PKM,-8.060831282589533e-05,0.04635045936492285,0.012630487501572859,-0.018085565972725905,-0.08956623659243641,0.005100447827931222,0.16146054408964247,-0.06804362442818451,-0.02651644632317785,-0.04020081467771811
TNF,,0.016045922144927813,-0.03998537112531241,0.07158868812901763,0.04275500165486527,-0.017666652058694637,-0.023494082610146936,,0.12470948710387564,-0.0027481161888959667
GNAS,0.02172952102683121,-0.02750868837393121,0.04257717945357991,0.1608941413402542,0.01130897811711884,0.024083938006997967,0.14420574981444714,0.08039283089460432,0.006200359014237754,0.0650609364501566
BMP8B,-0.009653088189069767,-0.017426545714332303,0.016539710568896776,-0.016225710385590803,0.017445655611702953,-0.011730475376633822,-0.05499883315411707,-0.03817961158605557,0.09551952352909096,0.017818153390451053
LIPH,,,,,-0.010746770313116138,,,0.01929330434712992,0.035002249257318006,0.017728900695138133
CCL28,,,-0.046921297904639975,,-0.01654825832811258,0.04785551494757388,0.013389877478015797,,-0.017783610277695726,0.06538780387940012
PTPN11,0.027601963107824316,0.009293064015238304,-0.04213336325760278,-0.050922202077899444,0.0077463504084684795,-0.03158816715661773,-0.08118066794195807,-0.025130814550636926,0.04997444060368556,-0.016404412797703233
ADAM12,0.050192448371229735,0.0016830863552050885,0.04526793835669989,-0.08272144085694509,-0.04924897486737905,-0.013409011241775393,0.06002410632288828,-0.021672577350796696,0.05241042972830403,0.03003537122955549
EPO,,0.017450377982004616,,,-0.011243783871940713,,,-0.018247548578672956,-0.018911391571437734,
EDN3,-0.02224671604071093,0.036472756380172555,0.030233794504975053,-0.025738555802646876,-0.01742731045991714,-0.018715719728920378,0.03485029888788913,0.03716626124987919,0.14322811828361637,-0.03853755051689335
CCL22,,,,,-0.022639602325475898,,,-0.016011429512960498,0.161616602907446,
CCL2,-0.06178999788575593,0.058337907489875836,-0.06414976423418825,-0.004365095125789979,-0.028053213714566972,0.018036532355852147,-0.09744438120746009,-0.12185368922147727,-0.008381791340079475,-0.06789166271612936
DSCAM,0.009178308779385498,-0.023671797373095684,-0.005965786417643034,-0.038806598689664976,0.014162606274521162,0.04171086364832248,-0.002900432893122652,-0.007070249137775708,-0.01882347618935292,0.09270650754855649
ANG,-0.003968116860097971,0.088512496565063,0.024553395989438852,-0.06685879054535691,-0.025788250027679233,0.0001335774632976167,-0.03930284993870297,-0.029733439515271663,-0.048770321480098154,0.014067481162480508
FBLN2,-0.020859033275482268,-0.034702655201633334,0.08093060085589589,-0.048272741626713266,-0.007459652713175178,0.053093324075803416,-0.005585563976496812,0.01816923378512199,0.027446760465088423,-0.06356946078971135
VTN,,-0.019925273064805547,0.06638153080103452,-0.024486604462184668,-0.018472274201282193,-0.01850142742759527,,-0.023628112538024826,0.02495109052787803,-0.012890857197475566
VEGFA,0.07096933133905771,0.04107596838997329,-0.04672037082657231,-0.03954884413666234,-0.0682325269777759,0.025508751314215823,0.014736943597349051,-0.014800719228541724,-0.13154715089366428,-0.08273762810234493
F10,,-0.01859061695199142,0.028837608012042833,0.0791814030500337,0.10105722356697941,-0.03551297506769627,0.0757356909952974,-0.007077242601838775,0.031961314957330025,-0.015484655460930415
SERPINA1,-0.042282730547440375,0.048833807074290775,-0.02025723102720204,-0.1325510969821023,-0.008646222083731905,0.006686511113017367,-0.10543647675874397,0.0064224843534313155,0.07773051871098231,-0.06519326401955379
VWF,0.0212158909697588,0.01187004801896026,0.027978267249573117,-0.11729220217078125,-0.029772130831444636,0.037981928205140625,0.026639954648767915,0.015153286380308627,0.09772094550634486,0.0642410511475668
GDNF,,,-0.0017881312700448592,,,,,0.02017618729565772,,
VASP,0.03414737100651248,-0.007858290940675168,-0.03080029313267909,-0.015250233444175726,0.025733979194007738,-0.006864052680777246,-0.06792041032013982,-0.06214441753724536,0.07229131697387725,-0.03474191670553871
ADAM15,0.00590831598397718,-0.028754967510641424,0.028287472208052764,-0.014949316528308828,0.05016287381197029,-0.017081294826777234,-0.05666885863017375,-0.017716088552142118,0.055026436609720585,-0.030863639762496634
WNT2,,-0.016010997669602175,0.033817324850197054,0.11068582187967563,,-0.015741859807539477,0.11152542978831334,-0.021910261514807353,-0.04598993410614685,0.029704123557142952
CALCB,,0.006765738342650736,0.03518192475970898,0.031277377923378445,,,-0.02064616377194995,-0.028503464636259242,,0.05964297263962525
OLFM2,-0.001708605910605137,0.029927240727016968,0.011151121408893395,0.03688415421356231,0.03344297480425271,0.002825379221310517,0.035796649306318006,-0.008672557268680369,-0.0396914932578774,-0.03328750760559651
MFAP2,-0.05199891288452271,0.13874466580500097,0.057724140341422134,-0.059224272455060685,-0.01934925796376769,0.07768117913257201,-0.02400153251155949,0.04143858918959975,0.08614656877608337,-0.03645351003307009
HLA-C,0.011495600576161698,0.024821394939617797,-0.002825454285446793,-0.126209671411234,-0.004262912694359989,0.04829112066781689,-0.12715975093349258,-0.004354183958126761,0.09500637547844298,0.04317239913717932
THBS1,-0.03438413756152246,0.04951043661201964,-0.02262904838940689,-0.05508494658128109,-0.026574173000246958,-0.021194967369088998,-0.0470891685112894,-0.020436332965117814,0.012636840793530692,-0.03975195760948257
HSPA4,0.05111498916709713,0.01644733482171617,0.03328566440170707,0.020754816844293134,-0.04002062797841154,-0.027813048491892863,0.09649044500992661,0.04519319299924025,0.09506667985336084,0.00677625425760591
LMAN1,0.05672671081594007,-0.012517856347692221,0.013133354556755957,-0.08527375420048391,0.01214635624955834,-0.024675708548558422,-0.013347814456161223,-0.011960503619125462,0.01422131542755021,-0.05556040773087831
LYPD3,,0.01642016452176838,-0.03157407225862448,-0.024909974939712108,-0.01574220181283348,-0.0183842980611803,-0.024844046479607567,-0.029062560689924154,-0.017769264918306993,0.06837812792012224
APOE,-0.035032548362441615,-0.05430036659567019,-0.1034802680517671,-0.08623854210482208,0.07756390405380573,0.009505174981866309,-0.14005593728817164,0.055249337687804746,0.11916644317596878,0.03773342554027727
SOSTDC1,0.013061062542171278,-0.0248752430055285,0.0878807724446215,-0.0042241034610803994,0.016214983153464486,-0.02837165440732316,0.1356395729649226,0.06325963792115402,0.03649074334521979,-0.026000236853811833
ANXA1,-0.02196713902625109,-0.0038082875682249576,-0.04417096695826615,-0.1277422028473279,0.05385900893664635,0.058849414452901795,-0.09736149152939054,-0.04220931316493562,0.058491143455734765,-0.026904657933835036
WNT2B,-0.03532011198525119,-0.0018572136650720533,0.06666622923601809,-0.0430590697044635,-0.026324412288725174,-0.004389850053366412,0.013361543543345957,0.015548909023906142,-0.03344322631265122,-0.04753888731317734
AMH,,-0.024742240821130676,0.00969785836274166,-0.03294406996486457,-0.016207345251329257,-0.015605711428192197,,-0.011576979804486109,-0.018580860838700176,-0.010492725457409278
GDF10,,-0.02741806340967858,-0.016298463740919943,0.09600432408403738,-0.015142169624805909,-0.023065062623778908,0.004344075592267431,0.0009926517274864534,-0.016726637070236867,-0.038964617226491284
EFNB3,0.04047843953954551,-0.010308841824415308,0.06940282554382098,0.15981738334752185,0.02387580436780481,0.001333328665383438,0.06882658629519454,-0.011882454997620659,0.04560614425701562,0.05174419077062176
LTB,0.07787674887162635,-0.028380808688886955,-0.026135456093463072,0.06620373242867889,-0.019563315196468475,0.12927931848906532,-0.03309972873936096,-0.03894586485765226,0.05634613832270956,-0.006512953623675605
ANGPT2,0.004171173119458643,0.019729573362426735,-0.032517661524119695,-0.11411871994041524,-0.049583085422202404,-0.016609767266379975,0.08190205993812263,-0.03236970164743732,0.06417512710188707,0.06498469288984766
NRTN,,,,,,,,-0.016248132686890782,,
ADAM17,0.05560865062985031,4.230327543712319e-05,0.04427362225969271,-0.07676251847811655,0.07669185062347479,0.03913366614141572,-0.06029741233335763,0.04818634309670341,0.030338261679221053,0.016591809423553195
LRPAP1,0.034258800059291133,-0.0253936473268871,0.08731666328388375,-0.04289756778311484,-0.02651704784710601,-0.012441029961675724,0.10126595948403629,-0.03863694699555092,0.006988603886970882,0.0479688016253644
NID1,0.08078623463694326,0.07683465817282438,-0.004954237616608317,-0.13546038120276296,-0.0008815823972080417,-0.00950997671374505,-0.02102232062001066,-0.006083866664731123,0.05510734366441059,0.026062785264956024
MST1,-0.029134939572131754,0.02943980872057507,0.09487045154703191,-0.10025703868501945,0.06127650980365894,-0.0315404161002257,-0.03142279081077545,-0.030462371200926514,0.00691680431717869,0.034144154150068266
IL13,,,,-0.016265275474763908,,,,,,
DCN,0.02124519401980496,0.04948974136245255,0.02908823560396773,-0.04369260753056785,0.05875034239480503,0.04656906715115198,0.03726663133011285,0.07154026065563085,0.08862226535203883,0.009891551977853325
IGFL2,,,,,-0.013328942635091408,,,,-0.007655631891048919,
COL7A1,0.011258363360678517,0.049396029504490194,0.01715402363098753,-0.05991513903557017,5.001148055945186e-05,-0.01770050225208209,0.04456420904901413,-0.030769063852260945,0.11847402000103135,-0.004875981067416175
CALR,-0.01977537899647857,-0.01608685695098761,-0.04936239801126973,-0.12949314492481623,-0.0376561221673709,0.05097083986430445,-0.08280330922890557,0.023026142141743155,0.07992193301433102,-0.043839855046943904
PIGA,-0.024713398097881627,0.04725464043160309,0.052916763771867756,-0.0511591846277098,-0.007526984891990178,0.018077669036609328,0.0304756945312433,-0.057238786009736815,0.04442390056365336,0.05372732905870921
CD200,-0.019884305107017074,-0.013647236249997504,0.08708769819316542,0.09638191749862676,0.04141584662460887,-0.0069005888158051075,0.13364767815893255,-0.027190909485748052,0.08957651297628923,0.09430791873960702
GRP,,,-0.011520579986620962,,0.047835252070256955,-0.019303169812388218,-0.022834197889200467,-0.01782154579430159,-0.022439586119893478,0.021579951971173603
CDH1,0.022761153177667554,,0.011877448975895748,-0.03970308669508296,0.03519988446920348,,-0.0379264784366792,-0.03219240775748333,0.043079362649373724,0.058770559240226394
LPL,-0.021080177621227523,-0.007797945002505459,0.00927617272587954,-0.12048707486496482,-0.07036178080136017,-0.042822237931283834,0.031858699825485746,0.03623487217581151,-0.025967639186394293,-0.039349991452396
SEMA5A,0.049437766458795086,-0.010926569185322588,-0.033001207500567724,-0.12790508960005292,-0.00048679789635058097,0.026541242062122574,0.04909268826431164,-0.019505338518340725,-0.027499540938155972,0.01117730916465349
SEMA7A,0.023654158936467898,0.0037420307924508948,-0.03188940644204482,0.02064362763594832,0.0010162360417943406,-0.021062180101241522,-0.0562683751986364,-0.0280072374153702,0.08128194882054474,0.05147389217866945
SEMA4G,-0.04029160704072414,-0.011639795611706938,0.02765254428621138,-0.017572732971382957,-0.010135678725874883,-0.025658840750746998,-0.007707308383457673,0.024212394548270955,0.07587519575376542,-0.030983464649948726
SEMA3B,-0.07505829224642575,0.009932812842158223,-0.012155076049989173,-0.035198048277786054,0.027385014483213354,0.019101510074631282,-0.11248799676557493,0.036077869221629234,0.047095164611660835,-0.022027268566479775
RPH3A,0.046663046220725944,0.04890210237253985,0.05053271672047228,0.05988428446172831,-0.024560830308929346,0.01856075611426286,0.1094859285130265,0.03716494782084762,0.06288899672274868,0.07419761314242537
JAG2,-0.019927093085921055,0.02679404067945993,0.03500667820642151,-0.0181668668041242,0.07133175989538422,0.04614047840181421,0.02000296177682629,-0.047695855562552486,0.03168624385429413,0.001541530756837054
CGN,-0.029109955036912674,0.08071630921136753,-0.012945577831358626,-0.04268784009403407,0.016872716174551893,-0.014619455984065282,0.011873603715934274,-0.011467134615041305,0.02181841062415338,0.0633091978672742
GDF15,0.10549789213641063,0.026542626908962284,-0.05121279445163731,-0.07166872452968392,-0.06428654274921844,,-0.04838663535741715,-0.01750141236641566,0.06767620485283075,-0.005332878299332936
SEMA4F,0.03982081650730424,0.061284302742608834,0.07408850678300646,0.11266982374382375,0.04005138185116625,0.02305109963871477,0.1347525361846419,0.06271238458047107,0.021400483856744874,0.06805831757470866
NXPH1,0.0028073618583573504,-0.05488524915048371,-0.0531677603480023,-0.04111564505715418,0.03628802288524916,-0.011167678160673723,0.1065087371744752,0.03325867100426548,-0.018153029347078003,-0.006731103071918214
ARF1,0.04939964960279383,0.010221205788300988,0.026073926029440392,0.13418138121549045,0.015195876420906295,0.0005537491098985115,0.041743183137742036,0.0005746980150461595,0.03293726012663827,0.037781830549924345
DSC3,,,,,,,,,-0.018911397311792484,
EBI3,-0.0003605947382212773,-0.019102538794468934,0.0173001823229663,0.010523157331754615,-0.04188936796535878,0.024811613770880016,-0.06038587158020282,0.0035601193467486177,0.15327240243617762,0.059631691756475154
TIMP1,-0.019392885770610754,0.07814616142645404,-0.0301628066339953,-0.05025121881066853,-0.0748598239950138,-0.002724525907254201,-0.05049857413902696,-0.015908801324776758,0.05637022010507043,-0.07137477844936521
SEMA3C,-0.03504243524427173,0.004849180865322238,-0.01843660627379293,0.026694918829171254,-0.02228088089671771,-0.023811479250369937,-0.021799901707323776,-0.010085488171701055,0.06983411343457861,0.0100857298213139
GNRH2,,,,,,,,,-0.02049307638881982,
GAS6,0.051246071443491595,-0.028214701472738468,-0.038145375878233294,-0.04259731057146137,0.013946451967300596,0.06584637064784478,-0.04766138002201746,-0.04123717975136015,0.046135872204682175,0.0388893401541942
MEPE,,-0.0275117400539698,0.06709331100112088,0.03581217568296091,0.02240123204291846,0.03586145486102862,0.09651038819073131,0.05888379717728017,0.1162690461465057,0.04472431360171003
SERPINE1,-0.018745014906880138,0.04255074012670531,-0.01658193560453685,0.10985979999482337,-0.062170104834245676,0.0698535788561227,-0.02838965584832725,-0.02177383994394275,-0.028216409301028963,-0.08938544096500213
RSPO2,-0.01673685643683664,0.051111940938515774,0.03601108884955204,0.05107293661648885,0.01684927660583899,-0.012916027884116464,0.07540014600244563,0.06272212312085876,0.01937326284244873,0.05454622777037002
SHBG,-0.018803031889213968,-0.029890134954416177,-0.013796573306249607,-0.03447330432118798,0.002611404698726753,0.0610216052273298,-0.02097170985855126,-0.025860405897958984,0.02523880821233287,-0.019152154474222007
LGALS3BP,0.06552293948247348,0.022348136078572847,-0.03802314726385857,-0.10115416260251994,0.01653539347679567,0.04571505452858028,-0.11061901330113386,-0.052358499308452114,0.058714954730272016,-0.05664107959113906
LAMB1,0.06194322976886708,0.08211570254117091,-0.019937670329467513,-0.06431700865848272,0.0176418368249659,0.07538906106689038,-0.03497322238581995,0.023800291335368807,0.084831354802921,0.0010625233770745722
SPTBN2,0.03439838840726098,0.01951359210144907,0.005421583483416356,0.12741430585580646,-0.04126342267960194,0.024265914027930203,0.11505326969896205,0.017868641063438547,-0.013007428955806493,0.0691756931623673
COL1A2,-0.01317113248069003,0.03856574722793609,-0.03133366303670676,-0.04028738303728206,-0.015647655386558587,0.04582499578843042,-0.04900206936462355,0.05954281483354756,0.0568501624997876,-0.0020748899564071426
DEFB1,,-0.016207973673750823,,,-0.011875302896702753,,,,-0.0086503266045,-0.03000466939716239
SCT,,,,,-0.010914866776363035,,,,,
WNT11,,,,-0.015847487661959588,,-0.02853264699208863,,-0.03828358028476661,-0.008310047954379594,0.10279640461352746
LGALS1,-0.06455673310619017,0.0646590151047053,-0.0012526470151399706,-0.06178259479282816,-0.017576281956196066,0.012288525551383857,-0.08456815655096794,-0.04001780470176503,0.023244810625730833,-0.05841238498691238
BCAN,0.02909100276860055,-0.09386834354675785,-0.040682905021327084,-0.1588638292246352,0.07814457674255873,0.009048650845788528,0.16008269987290857,-0.020749723477188058,0.012942882256651215,0.05602290723420338
ANOS1,-0.0060053350156218455,-0.04230836049282558,-0.011703500159861364,-0.12580765649276834,0.04738063878659138,0.03615411338482883,0.062304395211960684,0.024757563373504213,0.029300715459005366,0.10303938088048974
EDA,-0.02356199691484831,-0.013267265902016592,-0.023958641707617006,-0.018948260332043457,-0.01710252168089974,-0.03227630889814676,-0.025661394595823513,-0.036588627605995606,-0.036821601430706084,-0.0025414758227983946
FGF22,,-0.023515886059746964,-0.02293314528950638,0.1449559663152557,,-0.01704747358469126,0.0473557952663375,0.028584909298378782,-0.010925591153382926,0.032675111137672776
SHANK1,-0.019948247209969277,,-0.022209323349119653,-0.013820859134031947,-0.015976341520555458,-0.021341894782147066,-0.0343261815047421,-0.04593857824913344,-0.03371520837874811,0.15732246603624195
RAET1G,,,,,,,,,-0.02358047046311981,-0.024807953539295286
TGFB1,-0.08795628820650742,0.044814205363286584,,0.03286355096572347,0.019035483447725862,-0.024521034595974642,-0.07645608427885738,0.01062345170058392,0.11449540843502773,0.01894498375492644
