,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GAD1,0.12155964241861963,0.125473002035593,0.10635778330672882,0.03462634161066374,0.18652334302480053,0.16562085177383723,0.16447967467926977,0.09219491791157336,0.14191801704126136,0.024641908351921617,0.2202859444731528,-0.28339701189877253,-0.03613316674771737,0.04169253099261722,-0.030433967579964045,-0.007695656686858588,0.08517885549267144,0.031169112379303136,0.07444340297039917,0.12263209274385191,0.038050631870903455,0.13909647064484654,0.2109095961423768
COL14A1,-0.08929929107942074,-0.05861738374081528,-0.021519501973359622,-0.06082367899322805,0.04156504627390464,-0.030001880125687986,0.01732455659111635,0.01341702708725064,0.028954970839556834,-0.02199766511729385,-0.059438951393789956,0.10934556033422645,-0.044515115063679056,-0.12448160738943705,-0.0865973826767186,-0.13841216720667684,-0.0003213336088683946,0.055285219356610835,0.06557354126381541,0.16666993601321167,,-0.04781231008781646,
HLA-A,0.24202115627225954,0.0025067059812251095,-0.010774577698473519,-0.025250192043732262,-0.04398648110711665,-0.10661445672718273,-0.11517243081824106,-0.07669008083927865,-0.07771278959642038,-0.004179156438696125,-0.20125267806015393,0.28160398240632784,0.018625611068371205,-0.1497787988711246,0.11290602844072006,0.053550122842770956,0.03395649241086483,-0.024734722034704646,0.1287899951405811,0.009925915832648456,-0.029263525088839795,0.06666889198790822,-0.037698205797047565
CD5L,-0.07700467278825947,,0.023112342898619444,,,,,,,,0.01620691685536919,,,,,-0.028002975956352056,,,,,,,
FGF18,,,-0.044697198080679484,-0.030987356316387573,-0.0136211410970274,0.0784090432647698,0.03151588914398419,,-0.02354685252208514,,,,,,,,0.03701162201698818,-0.0434646227477891,,0.0722791312051194,,0.09658152107443084,
ADM,0.050255239418334395,0.019073772886134654,-0.013624696196447348,0.08523860531056936,-0.058142281789499865,0.05487173708037283,0.02199428995938257,-0.006210114119099489,-0.07427627013786607,-0.00020160733198963793,-0.027125521483467255,0.5544286098566119,0.06838423692819554,0.18128400098871025,0.20987058071617146,0.15379707976669063,0.06446222395608986,-0.07660933766102467,0.07695537458893424,-0.026303204539384707,0.061158534095679284,-0.08868883940062369,0.09564439046655784
CCL15,,,-0.016925252892664853,,,,,,,-0.01970036154318181,,,-0.02487459731287803,,,,,,,,,,
GNAI2,-0.009172584949779058,0.017733525096706497,-0.12538217417029823,-0.07700007577899654,-1.1758131124591792e-05,-0.06488547370642242,-0.09176092667854813,-0.09582329098304292,-0.0351676115777189,0.0045527911554219475,-0.1954339248169638,0.07157419271979155,-0.027559285730778843,-0.08517812949542881,-0.07813022247544668,0.05608463446189156,-0.018455298718713365,-0.020106581238103494,-0.03701962364633279,-0.05871955923567184,0.079481673768658,0.07780473030961857,-0.003314057794797559
HDC,,,,,,,,-0.013869346350370713,,-0.020444419058016344,,,,,-0.06977833184915758,,,,,,,0.00578966949749142,
COL11A1,-0.047255104127412996,,0.04489425960254631,-0.016127749981746767,-0.02117373704706242,-0.11783035982766964,-0.08733825563881813,-0.02181703057270595,-0.006090379206519704,-0.007926830850198411,-0.034950499363336364,-0.014931719367428065,0.04031678803016072,0.02154818536263268,,-0.044173976520619156,-0.00297231126348256,0.01946465059983225,0.03458846662339142,0.0836044973305694,,-0.018515572108445344,0.13375245775812244
NUCB2,0.004141894603931361,-0.009868537899432964,-0.014676093073007398,0.015511679355059678,-0.08986693790649798,0.007286603123799878,-0.05108585268288727,-0.07292550933622717,0.009998872079018775,0.010021057503547509,0.03570176702803795,0.07974851903163765,-0.07045680088297236,-0.011700005873551455,0.002076012562907762,0.04036690817022736,0.01015606811917497,-0.06089277699950564,0.04124811842312926,0.0033933221488250728,0.030982350603720454,0.05860932745838582,0.0016296657347852786
FGF16,,,,,,,,,,,,,,,,,,,,,,0.01336921877466875,
CXCL1,,-0.06466107664889582,0.008548696013843638,0.004507873175789085,0.03521251856463661,0.02384307630929089,,-0.0450612004002683,-0.037579378974809764,-0.015282553654007297,-0.06972250048098269,-0.05045997210638604,-0.026639990849988707,-0.049579941294806036,-0.1088452896725142,,-0.005147976675469426,0.02537273909652947,0.004290740215991344,0.05145961053290923,0.03629220988312262,-0.02693695394961774,0.05227027056192295
VCAN,0.18085838209657523,-0.099274321255616,0.044656320806029354,-0.05658768880493753,0.021870960963338383,-0.13712177878727788,-0.12969289516669044,-0.05594306494048311,0.005631514944104488,-0.01606360321473436,-0.0858253492325523,0.1636514258824907,-0.007255275678678796,-0.05887080641823691,-0.03281110999460389,-0.0413533333029285,-0.024511963689600656,0.0382248608353394,-0.03794053524323515,-0.1498712037352151,0.03805106551800061,0.016245381765263706,-0.01698641389619037
MMP7,,-0.09030412694763415,-0.03620466910965622,,-0.02707975504967812,,-0.0341050067737042,-0.01181164000922543,-0.008688026546280142,-0.029522582901123178,-0.04001810188076084,-0.02370686341048664,-0.0016640791005289946,0.03671245678061361,,,0.049115224472878825,0.03871085987947605,,-0.03877057585834201,,-0.04437720274495017,
PTPN6,-0.005600237198174828,-0.01705920852551773,-0.01217049524321903,-0.01207750519293699,-0.0499842440379597,-0.053768266186336275,-0.044918860165793835,-0.0028930021610483435,0.008770345819711216,0.03961611370102504,-0.048053632304636426,-0.04711089726271186,-0.011918233492308195,-0.05533527721851577,-0.10968781711195306,0.01672486708833155,0.06606132050209186,0.07081394439077955,0.08709027164619373,0.039554199603261446,-0.024333061214651373,0.02366950866978741,0.0651140209475792
PTGS2,0.10792526703407627,0.08105071118063999,-0.005022590073987545,0.08302833187247864,-0.014530351479193567,0.04920273780624465,0.01043811072146223,0.07438895534183651,0.04938251330238522,-0.0041950194518424,-0.03775604765880715,0.03950181425292929,-0.03454295551877867,-0.015965677627019177,0.06553892709584895,0.06068152903340657,0.05567458658014285,-0.017489254740985512,-0.03609834618130268,0.028468035573447452,0.09928476784083147,-0.013306660991467437,0.1348470352650098
XCL1,-0.03216287315625812,,0.035687667886912564,,-0.014820288991060413,-0.03389820838910807,,,0.004413343417023079,,0.01851177878589567,,,,,,,,,,,0.02290731622480062,
CD58,0.082396792586258,-0.00023204835850104455,-0.06200281286033836,0.03840136061582104,0.030553136750514204,0.014600800067450924,-0.024152919329268566,-0.043927817038547826,0.01675223609440102,-0.05020384407548098,-0.05035494802254648,0.0849703677498686,-0.0153904757736411,-0.02609866958364444,0.11063927822381413,0.021487076279399685,0.06711137774856235,0.056562719325678384,0.05221034018437857,-0.007420233981328652,-0.00023976572422230706,-0.004951747925956475,0.01226197025974715
TNFSF14,-0.0865523162320079,0.013560222906015319,-0.047811147950323686,-0.0010382051303719387,-0.03568443822161219,-0.04610799606276493,,-0.055211940299725655,-0.03593567618877382,-0.01492703350718987,-0.06249903007594737,,-0.03170354050683985,0.055704530449140026,,-0.033446039698893607,-0.0395367946704909,0.025897135204153304,0.008125218785881645,0.03179684569795027,-0.06306592437953878,0.08158402559402647,0.06973526393068433
CNTN4,,0.0461823373269641,-0.008402169046417407,0.021505791111433484,0.12737604414041226,0.10089495320065585,0.1595754325950598,0.044547870829173865,0.03794727057139434,0.034826438284131844,0.114443952014381,-0.08061513179294531,0.07297236441027198,,,0.025362398355999245,0.12194759556344544,0.005666865369113707,-0.036643446275631306,0.11156688880784335,0.09136210564075084,0.12364006916109807,0.21628009830176168
NTF4,,,,,-0.01874701655856622,,,,,,,,,,,,,,,,,,
INSL3,,,-0.0038334608737360955,,-0.013621138425320077,,,,-0.025024949447904763,,,,,,,,0.025707296636825135,-0.027505074409240746,,0.04946565051311735,,,
BTLA,,,,,-0.0084158460021203,0.07164230028115003,,,,-0.004146756038894693,,,,,,-0.03142610905510075,,,,,,,
MFNG,-0.1099797432637325,-0.0022673565096360464,-0.10952352164516546,-0.029930290279657632,0.019884391315270436,-0.017699097174263625,-0.037496278178765795,-0.02581336983883883,-0.006117691556782884,0.010141961558378525,-0.064389207846943,-0.08731234757788708,-0.014855257072002203,-0.014736504418045498,-0.10299834811025835,0.012520773346254054,0.016924083794457485,0.024958389000213892,0.02142486957126508,-0.0022344122518976745,0.034182224540801685,-0.03254061549977032,-0.029322089765728133
ICAM1,-0.08209441189690858,-0.028819064590863416,-0.07622490215207707,0.05904652244747267,0.004753341322243754,-0.004045385770046503,-0.05735025111912123,-0.0659161349764648,-0.03868608972039782,-0.039336627660196154,-0.09198581732363278,0.1174507436026388,-0.02974855270904012,0.04792414982473604,0.016054517088401107,0.023039430112164368,0.004037916458667788,0.054415226483115184,0.11200806937389486,0.01468558428528,-0.037372330641911096,0.058681252772776596,-0.051593528363009844
PROS1,0.002261397113597107,-0.0603177899435032,-0.05530999269094622,-0.010336480922472956,-0.05224280516825337,-0.025343509205711722,-0.07214972695209171,-0.06426719167717271,-0.029233622028013995,-0.004587190617686101,-0.014866323993476392,-0.009037846941758347,0.011635396669506554,-0.029340657066751843,0.0316608411959997,-0.004985480374581727,0.08910988121785361,-0.017689945129340384,0.11947697584554579,0.09556423922659842,0.07112989154940799,-0.03407289176444406,0.0951575549122238
CLCF1,0.08329090597376194,-0.04360799780846291,-0.07666650150470566,0.024529096796705452,-0.018188193234462045,0.019377553445927842,-0.004483819134927761,-0.047123481699505344,-0.06366576744158908,-0.018919677087099702,-0.09204731337116488,0.08206775959697711,-0.06985103783547485,-0.05399064419808859,-0.007930668460084658,-0.03508267071064626,-0.0056399215907059165,0.08198467443380918,0.09158996483824633,0.007320199344576378,-0.03256034348275021,-0.02277887780724012,
PSAP,-0.260978612624625,0.12217058543683795,-0.10055620547582056,-0.0424838475026508,-0.002293260589545812,0.020614855611555214,0.0614715817384304,0.08521439699763975,0.03523139014561873,0.022871358728158243,-0.11471541239137151,-0.31849566721070016,-0.045991009894072385,-0.0925004349156707,0.12372386364961054,0.027630182737298968,0.06102071910183413,-0.02993503797831699,0.0455838672257365,0.019960819268888274,-0.05340887707705255,0.10591855676886834,-0.021335304136798718
EFEMP1,-0.059258575224886034,-0.06516297993977979,-0.10015152976081741,-0.041930745920157046,-0.06355941006061133,-0.09635995683802882,-0.06145185479568036,-0.05548418680403348,0.004245439213285885,-0.03477713001651292,-0.2022264313698614,0.21067871726937923,-0.010541646478893297,-0.05640586279207583,-0.03159891288850713,0.024837331228219024,0.05219205340389577,-0.006754239418253166,0.07432818941531266,0.022329885213423096,0.09924249827080417,-0.08015008628693678,-0.1017276054374601
C1QTNF1,0.13347311292698805,-0.03837836051221718,-0.005960065386349313,0.02096545350948901,0.040468404248903536,0.013822279309653502,0.040871428459398694,-0.06711571879724114,0.04444596877194827,0.0041270373115976835,0.021344187029555192,0.2004243819456095,-0.12644618898549156,-0.06317587314411771,0.08092776937049143,-0.05143505524209591,0.02236922641096825,-0.04241588350652647,0.12840432285142944,-0.02767900982496147,-0.03557233432931468,-0.06087872410033298,0.06635483625728354
ALB,-0.05116143338122331,0.0872462623328921,-0.006813050678984817,,-0.024182386614711317,-0.009377499781252071,-0.04155821846759095,-0.02478484101563941,-0.027320681145984568,-4.3381889817988576e-05,0.01737177949817097,0.05635625970694592,-0.0337120973945953,0.19321992936069507,-0.009625469659156474,-0.04506983328155333,-0.013448021176599038,-0.06305901204409027,0.02387727781800143,0.02757561336129234,0.03501731213558073,-0.03168410478799829,-0.11283345036604787
CCL13,,,,,,,,,,,,,,,,,-0.029349388062984715,,,-0.060983374274568354,,,
EFNA3,0.04981905602368142,0.03590857514359252,0.062239391621947866,0.023429006806773706,0.04008958190655453,0.07212389235318423,0.06651242179496425,0.05431678484162189,-0.0007773716594273067,-0.015257767250676138,0.13299253132880526,0.09918255048300653,0.13109005245063127,0.06232896638310092,0.12308342957087738,0.07103674403889566,0.10973217218252093,0.023180936510691422,0.032110504454711156,0.013169761487399225,0.10621257623497513,0.06653761770199669,0.08484755662210154
DRAXIN,0.09833026518444594,0.01657206182010859,0.06447710187960858,0.0509625368394771,0.07196665526409582,0.04344105216078098,-0.08084963034785266,-0.03330767287386037,-0.055676201600120157,0.07089971504239383,7.708115926728173e-05,0.1839959960949528,-0.11422257946534349,0.022702407530544817,0.10204674379534814,0.029068139116832595,-0.020318262574257263,-0.05639416505354351,0.043957678158466046,-0.0028859404837177356,-0.05563350631800297,0.08553412480506108,0.11291165437915819
RAET1L,,,-0.037776311888883224,,,,,,,-0.01630486564137476,,,,,,,,0.029405391702026263,,0.009806413993977884,,,
NPTX2,0.008302566551982023,0.03978687581232466,0.05985348129470167,-0.01650229639679464,-0.010124986826356147,0.111550991861513,0.10111856691393223,0.051312380476760275,0.0745853765290226,-0.03217120919430645,-0.0831586528636635,0.24281646564034487,0.03546936477975265,-0.15037665649820128,,-0.06029325350021887,0.043951568406318926,0.03260418313396575,0.05653173712540342,-0.03606649164543983,0.05668191740223098,0.011755832763213573,0.08865060814858036
FGF11,0.09398513452626728,0.0018841808756318787,0.025915157163133067,0.09424212143148218,0.01740931921476257,-0.010830331257356742,-0.10061168746048214,-0.025741536106393795,-0.004444217657965758,-0.012240665718549606,0.03314360066647884,0.34568616210012554,-0.008743209274018416,0.030623593770186253,0.14111342511072603,0.059232577430946204,0.08503525188127971,0.012207250361953602,0.03144468971042005,-0.0013579494695316401,0.048199557533928836,-0.05299421315170417,0.012801486338249323
CD59,-0.10874367428670842,0.06746820939945425,-0.09691675355365016,-0.0676998761211125,0.01121020336716417,0.08756955024158836,0.04830422984239545,0.04068049512296125,-7.661075155918677e-05,-0.008494288939221927,-0.0663808675111671,-0.31517588017652737,-0.08876539582097909,-0.1296678887557754,-0.2159903644675409,-0.06742811332149483,0.03709448623057297,0.03102206204396965,0.04975580952781339,0.06697012024927505,-0.07752827280668716,0.17338727757721767,-0.03695214030053595
COL9A2,0.06274129266930804,-0.008114202110173377,0.029087501087225392,-0.04113902338739148,0.024154665942725393,-0.07635462057555006,-0.017464915151643886,-0.025461507846068224,-0.005815419067682931,-0.011469127165127956,0.009731584729526678,0.012107611294489022,0.06858809993531183,-0.06659415712485554,-0.04804843193971617,-0.026701376997529395,0.047449399372698244,0.11275099160959096,0.03899137272061958,-0.07560755981181365,0.05479640412645776,0.030919838468043557,0.0895114328914545
DLL3,-0.21680301222802606,0.0036426756383045023,0.07974763211151102,-0.04815541677145682,0.043297884228245875,-0.004122188938996875,-0.10101803988063926,0.027513790694326728,0.06379040757139898,-0.032052495435953315,0.10199994791074203,-0.10215109833369346,0.025322285812335633,-0.040448613804577836,-0.14414933691344245,0.031099319406280107,0.042346287631720166,0.06937169550292369,0.028255683237588567,-0.012371943880266982,0.007876253064225744,0.04988156729797918,0.058328019394930375
FGF5,,,,,,,,-0.011910200530304664,,,-0.024568117465137842,,,,,,,,,,,0.0277995728958083,
LIN7C,0.029932907516966784,0.031038689613153297,0.0462618267169204,-0.02057766137125595,-0.023469903167842303,-0.01761134454837128,0.009306599776201654,-0.020936852103486423,-0.02629599889257806,-0.00788985545176029,0.11068689586960727,0.07070075063904574,0.005397164773056837,0.01743255703254194,0.03542846288482181,0.03374884972536797,-0.01434511998763626,0.012968278203426067,0.011162719436423841,-0.02398955491652638,-0.007951605248052709,0.010319237565432612,0.04333980024018378
GDF7,-0.016239501415734627,0.10648491493563325,0.07271736079492294,,-0.024304087652811827,,-0.014846436136400094,0.0800970584614856,-0.007481605505494847,-0.01492703292712532,0.11819689086721605,,,,,0.04948641368021713,,0.11205701846360963,-0.047711708509164265,-0.033110053160783616,,0.0015874873774760015,
PSPN,0.025887486027000632,0.004728926324350372,0.057129160711141075,0.056509350757388034,0.006470455316330858,0.01105815038040071,0.003049492700385482,-0.03388664495519765,-0.012234533901777679,0.03541598829695377,-0.044485229850879854,0.04962664470923888,-0.07048268852957204,-0.0009037371519486102,0.01753722220026543,-0.057650970335944664,-0.04345471474722394,-0.04002839614547131,0.08940993058540302,0.0003160932373836786,-0.06221426862210826,0.023655984382060836,0.0771022521686452
ANGPT1,0.12142160836411968,0.054344044614017706,-0.09357671383259598,-0.007578963646471959,0.022336448173327247,-0.025576038773099552,-0.010244693492679063,0.0330190955536673,0.041364099742794466,-0.05683418216687405,-0.07159763577165325,-0.021631921280217133,0.11707891240011181,-0.04583043076460488,0.12376257952491017,0.03953059395902121,0.019851533748166197,0.042020036527004145,0.034311289694233416,0.06021903251875187,0.04002285338681715,0.0205492737501672,0.0007971882237954564
PNOC,0.029507622016661295,-0.005655629625728394,0.1532963526087808,-0.02755335719520613,0.10552035978927096,0.20918976438383477,0.16970323893002606,0.075437226271075,0.16773194951585108,0.10691590056199708,0.17122951126251507,-0.13046659132700292,,,,,,-0.008879028261056111,,0.025506823759874956,0.02032040598425814,0.19072777619970618,0.20356582741234458
L1CAM,0.033333359714778396,0.0669747053088178,0.05308036729699993,0.02383596867245247,-0.00906049416765155,0.08695462262198538,0.09611703251132495,0.07703930904458516,0.08010188797855645,0.0224120793626877,0.137552763202875,-0.3129840292530442,-0.03872754569837842,-0.03645746323872698,0.09101908310643562,0.04294831455389289,0.07785053600481927,0.01311641838468922,-0.04661415671060836,0.008925371192643925,-0.02722610897277766,0.16877691073342255,0.12470660925910634
APOA1,0.11949978675774425,0.017361216476128552,0.027453188775780443,0.024536269810746324,-0.021212672578059137,-0.026218479047921114,-0.013115888173533893,-0.014183683119442894,-0.03258683746780641,0.01124933457397953,-0.017121223313851606,-0.0071929993053781996,0.0894210766003258,0.036986044246875745,0.0035281401464506198,-0.04573329019512118,0.08912483789219068,0.041798708166348356,0.14955610169371253,-0.015950718646095843,,-0.08185502311976948,0.1953548086321317
PSEN1,-0.10362136144453515,0.027674672571176145,0.00951724094275191,0.06955814156134525,0.009921937648592756,0.008767073700181078,0.023506924017714856,-0.04689998021892439,-0.06071466385411543,0.015688190164276663,-0.06958762758356285,0.10660895351723325,-0.0076589988853395866,-0.04409244540583034,-0.07541642307442649,-0.01708815717777396,0.050164770642949226,0.055926539842374945,-0.012064775975248285,0.03710743755629382,0.04104052514734737,0.06410800928009214,0.03972450902758079
CALM2,-0.06699126147509264,0.06782575103339113,0.024321285759876493,-0.053799142563048415,0.011604018206433349,0.024513228471799493,0.137388698946246,0.11353325504612768,0.11270423588604236,-0.013260502919011393,0.1763587274461969,-0.39287644936834837,0.06367347616019071,-0.12970562176564285,-0.16159772773169365,-0.056545976757495835,0.02854582185417946,0.020121427485075956,-0.005387705663637396,0.05718727567444692,0.052078796946472716,0.021246123900184048,0.022997265482634147
CLEC2B,-0.10823907129292389,-0.09925942305160308,-0.04433580008665225,0.006139142146890377,0.09068393099557458,0.08723612676646537,-0.001447440925245664,-0.028135585774463782,-0.08465129785194186,0.019890688241762693,-0.05558783696909772,0.003344052339700779,-0.11477139300333636,-0.06999629791711202,0.04158925067040762,-0.007277620372382307,-0.0018247233541582564,-0.05281253425879968,0.05263251474322379,0.0105994485766026,-0.05002000267654844,0.05093613345251646,-0.001840188538700446
NTNG1,0.10092028741998427,-0.012485415514206151,0.03981274951553914,,-0.024946770843369687,0.09241185120073546,0.09839674189627148,0.07088014474050147,-0.02391238021333605,-0.022799216837784096,0.08286710179269102,-0.09829611488095688,-0.06023396843354114,-0.00243919048090671,0.0039020352182366244,0.02375492670143906,-0.034836360577644415,0.07905543969036063,-0.03407832966924787,0.06811906620160724,-0.07689615917490604,0.04554386176131477,0.0750695415720002
LRIG1,0.028546958435832152,-0.009189671108230595,-0.03597351603532969,0.023181235134508524,0.020495155754912328,-0.19718980915922885,-0.05665439751103558,-0.03466459600273672,0.024578933811522145,0.03551488427617438,-0.07453987856354237,-0.00036693395690717015,-0.018278614847481157,-0.09404795263418748,-0.22742802627886982,-0.011054928006813585,0.04443323047093435,0.09896089141086468,0.08881975928820218,-0.05039824519377944,-0.021508681199882536,0.08490001943930761,0.005116991681741292
CPAMD8,-0.05413401678684512,,0.01056404449351233,,-0.016111376256460974,-0.018140138840684758,0.030968033676993606,-0.01973273633954658,-0.02775844684411676,0.03478173828336145,-0.022781085016722824,-0.1251212297006799,-0.02663998735304768,,-0.013837389252210931,-0.04286245089882864,,-0.026815161044319233,0.014134608302041404,,-0.06234615423438762,0.006328199416761833,0.06498309752232036
GHRL,-0.004292077844145781,,-0.02431305165021185,,0.0016733376604413832,0.039892474214232525,0.0748039903314415,-0.03633351123123764,-0.029358394454126278,-0.013613195802611689,0.059875948759333254,-0.020242033896232463,-0.035892580848766835,0.0365783338350349,0.06297203461101934,-0.047683731224943356,,,-0.05872981905998186,0.016976890666923393,,-0.019087792904511496,
NPY,-0.020125911981991877,0.03913292162472751,0.025851804121395747,-0.028652619307096,-0.008419514401925964,0.02509180468380487,0.09054917331025485,0.034850225937503275,0.01928392867508254,-0.06438427155070091,0.0522681899868085,-0.06811757843170742,0.01615803391590671,-0.07250347529607713,,-0.03172129499600297,0.02605339215852935,0.04602419706290519,0.001073344624237384,-0.0031586061563795296,-0.03308271571827239,0.01335156859875828,-0.06252664497815566
MMP2,0.00420483494998667,-0.00017774868452232042,-0.0006312481341574322,-0.06580543654779847,0.0180928205146671,-0.006297740284427714,-0.045194220511471414,-0.07074622222472171,0.0015196513965722417,0.0024747474412595127,-0.047852346959859945,0.018167322020324846,-0.024309436275749493,-0.21837664719581587,-0.03758488102329497,-0.024280198254863467,0.018740974817810507,0.027234659693960068,0.1300402279149452,-0.07231151284259178,0.031976330902910126,0.06413076661573978,0.10618907641666078
LHB,,,,,0.027499988182340836,,,,,,,,,,,,,,,,,,
PPY,,,-0.03987440186902606,,0.02273081034851415,,,,0.037979903922707954,,,,,,,,0.02035568637341133,-0.010205098552134011,,0.025526425915491466,,0.08324479712767702,
ALKAL2,-0.01549591136923393,0.017951574445431346,-0.03354507758956597,,-0.013827931932327722,,0.01414469346542207,-0.03630237243321662,0.03957689500664247,-0.028372560582431112,-0.10899462023731231,0.15521430509989978,0.011919743649359322,-0.067375096270551,,-0.04394793211801582,0.04466760028939793,0.019300254600501384,0.0586683690681478,-0.028148278889685623,,-0.05671287457283156,0.24535523202182868
CSF1,0.079099035732227,-0.040387609821842134,-0.06976632220576078,0.016477775790129268,-0.06396117773175047,-0.09485007955348536,-0.020976148364813832,-0.04391352518634987,-0.02838495252075114,-0.025181536267721058,-0.04519627876988374,0.12783076594383733,-0.06594375318974194,-0.06741488606399691,-0.15697441184923436,0.012451893928726648,0.042160048944529044,0.02193152008794685,0.057967321669451684,-0.033138918781585924,-0.09870730915017344,-0.025437238380027236,-0.06071202301780098
SEMA4C,0.0101301057164628,0.0039045172089821243,-0.05868029163809236,0.0014475477607539444,0.02539523043245029,0.012100785104420678,-0.012409800782154737,0.04839635832791429,-0.015470253060978168,0.0219978489429511,0.07019761239492989,0.06509072553875005,0.01792975453356846,-0.04800222651643244,-0.004925730872126068,-0.02816784002677496,0.057995526710006046,0.05757196638321866,0.030131429749998894,-0.0019479245717309059,0.008696896368270332,0.03592385710756678,0.012961401268882055
ICAM2,0.024000615890376786,-0.03242233294300574,0.017273173518482326,0.023795939435088568,0.015369042342222248,0.03115601883683632,-0.0014432040491928284,-0.007980535788264348,-0.029430268084067106,0.0028317974426174453,0.04336737661840784,-0.11553856742651897,0.08470058029789218,-0.07166701166394954,-0.09909787578609978,-0.059193033362670684,-0.05554446577387865,-0.007090094225492124,0.044407214422518305,-0.06168193586173672,-0.017693088571798687,0.09489095227043262,0.06968247793075717
SYTL3,0.003498991425689398,0.003055307716420489,-0.03845807262746435,-0.007136311929882442,-0.009536021713019104,-0.07965471575175925,-0.029598655772340565,-0.06317772017182455,-0.05892768143450843,-0.03066811384281959,-0.04771019825258265,0.1333299782618921,-0.04575960790198287,-0.041766671491158404,0.04904388851194688,-0.012675805105236252,0.0822127748685289,0.0019407785717089605,0.0573796398853302,0.005800966612253445,-0.07811178622951763,0.034313125635587374,
IL1A,-0.00438057132015577,0.04304023050679926,0.06729350109406249,0.08049329760091659,0.02165861679599327,-0.002774793178332841,0.042506827573629793,-0.04194831644492324,-0.03876483398199052,-0.015260032568126414,0.05350199893945318,0.041855190990798236,-0.0011048664486863929,0.03453419514574633,-0.11348245231428046,0.03639974498735047,0.05941219981701731,-0.026282876205973665,0.034207842005952005,0.016306810336118242,-0.03269030783666993,0.002054503323508177,0.024346949831733036
HLA-G,,0.057963781015246095,-0.0100617839207531,,-0.014820287652663843,,-0.03206288095967526,,,,,,,-0.037766189908815445,-0.06038477345937201,,0.08070181524554838,0.03855655986526966,,0.0473565607139076,,,
PGF,0.17412935351174458,0.03803414199978487,-0.05614521758416619,0.07320736151885743,0.0670081868891955,0.014095336233343872,-0.032969756596512835,0.012177781546881095,-0.014301114478410147,0.05644053768228023,0.011762109679915122,0.2831107347496209,-0.023909447962627173,-0.10221066773317602,0.1919160343379002,0.08714317511561442,-0.04133051222374762,0.028539292906153965,-0.0004598316000895104,0.055451264340628637,-0.018816381888247885,0.07817273850351444,0.12206416145783791
LGALS8,0.15066649115599928,-0.021020297132589,-0.01801940023451668,0.013194949089680172,-0.0029735971782969555,-0.0030743956494166617,-0.024137700698821773,0.0034801387174993614,0.04188146269112447,-0.015708061428263444,0.05774479513687509,-0.030865085238258823,-0.09073836217442471,-0.07898273731564136,-0.03673510864441743,0.026679772650490586,0.02161167831975614,0.013707004823272941,0.04564440700980385,-0.05786321422302787,-0.07730513224246724,0.0754575594539017,-0.011206045003879226
DKK3,-0.018648539731976586,0.014974915830870886,0.04848385466566449,-0.027569830590238268,0.02348969488696746,0.055141820999850176,0.0972345262039036,0.05001758012028869,0.03191427986424755,0.0030064584423134966,0.17146197959638723,-0.41176380482302655,0.01596641780173495,-0.08247168518166904,-0.09273074053683135,-0.08276188286781708,0.02638041682490288,0.07448897943716276,0.06467241102712434,0.07888667956979556,-0.002047203958262893,0.16963758503921855,0.10105451072355874
COL16A1,0.2174839268931431,0.0770609649349409,-0.0431615429485335,-0.01760192611828913,0.02521894135736279,-0.1472896760080535,-0.032924311168898775,0.0030223651541899654,-0.0402314291111084,0.011462953135580142,0.0323288745449787,0.09904753464626131,-0.0627434308140892,-0.15862318107340767,0.02194857411357368,-0.054488251104050596,-0.010341774421790325,0.02836120670358123,0.06252779824202194,-0.036331191621824736,-0.016753780349530737,0.004299216155776104,0.06763712012763089
TPH1,-0.06898526752799022,-0.021878242400850165,0.050027248963122675,-0.030564667027514446,0.016607860522389804,0.03190879756494329,0.03420443297675502,-0.038060575289395604,-0.02836630609249453,,,0.015441959179482843,,0.08905897557175683,-0.07113313891281098,,0.015780304454354906,0.01562678240203256,-0.021350732001693858,-0.03162065469562901,,-0.03375810819757773,-0.07150061544313861
TNC,0.14987108642172067,-0.03182609064040998,-0.1053596584215098,0.012198203683043585,-0.030674632534814582,-0.007752044076144569,-0.16863423550850173,-0.057052174755518666,-0.06743032553171573,0.014833347907410218,-0.13109125712486377,0.260831907494872,0.02401981128896488,0.0884848334291513,-0.04650632654967567,0.002845113868490213,0.08359071999597377,0.005743598088585746,0.12639714043979275,0.05204024750561835,-0.03925392931862592,-0.05465100503858111,-0.10010854975648335
TNFSF9,-0.029824874433528405,-0.024399016476772905,0.03352082134303536,0.002404729322758906,-0.024304089287646664,0.05766161096157672,-0.01138044622812789,0.025554841433712963,-0.0143318916772601,-0.010463030638173144,0.0063189400754791345,-0.041526740567505785,,,0.030644106769190153,-0.04638989628219358,0.0011989653664893044,-0.0013966636371383113,0.01241981307671415,0.00786005089936939,-0.012064721698224992,-0.006071128030018059,0.2619662204585011
C4A,,,,,0.0006841530245895109,,,,-0.011775668606002914,,-0.04631692214411931,0.014441607582119423,,-0.03816941952195039,,,0.08849103155324001,,0.07392219882582061,0.10250395043834924,0.10982538555817842,,
