,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
EDA,-0.023207639034627026,-0.04948073994678095,-0.03281954224991097,-0.019506433435132246,0.06575639984770519,0.04912825252788594,-0.04179778069419135,0.007755693156044218,-0.020507053073560936,-0.0015799403613874776,0.07214859278125056,0.032548544285098055,-0.07150871481933065,0.0644978744906482,0.03749313226421934,-0.04774739784716337,0.01656226151095425,-0.015118267178831867,-0.014368999129316815,-0.015361943136702291
FGF22,,0.02982495188734251,0.04135407815138582,-0.004626732567699699,,0.12562922740386728,-0.007046126493900794,-0.008751031320358368,,-0.01633390873655809,0.012436529757125662,0.08312922758477799,,-0.03277984277624059,-0.013110137035706576,-0.0019275890645905048,0.050576530683859866,-0.025139690759489196,0.04695167462626288,0.0335998220563958
SHANK1,0.005061095731474007,,-0.02878232716162297,-0.023492774598108553,,,0.054409202375933656,0.04185658214650479,-0.01732082659102139,0.048730564066778,0.06572693383207966,0.05983118176049941,,-0.03437588734679395,0.08906531466370637,0.05344935309469841,0.04463634951586249,,-0.02660122350761631,
NPVF,,,,,,,,,,,,,,,-0.012852083523938847,0.07402546301803763,,,,
RAET1G,,,,,,,,,,,,,,,,,,,0.0837024748806244,
TGFB1,0.0021211776905880617,-0.06989392673910866,-0.007667545786903648,-0.04376910703049919,0.05638180687609847,-0.022690579762181872,,0.01778561794363993,-0.0042271191777406725,-0.0371105010892897,-0.0908276839805988,-0.06910194032137335,-0.016794569849235472,0.010792415852150987,0.00908790742207563,0.005910649451825284,-0.028107998465925158,0.055376402323637226,-0.057575994982339486,-0.1041588139365215
MSTN,0.004428652620120327,0.17461349833293088,-0.010688124219998343,-0.001611970925545624,,-0.0146914725775818,0.059341987409875285,-0.1593958753320102,-0.04989364040134652,-0.03191181935125441,,-0.0992415451454289,0.06626274618340762,0.048441466854702075,0.0612706970150622,0.04153691465867911,0.07205085785745771,,0.0038330286296308015,0.03498352147389731
WNT4,,0.06109681695848722,0.02704552221629059,0.12519916810576254,0.0489616912463628,0.0016599473281933364,0.013031328333114408,0.15413993909584947,-0.01877680190817472,-0.014867665146404016,0.04676567339673189,0.0569590355290165,,0.07600070768977889,0.13897919344515647,0.09724483151236642,0.043389869101798435,,-0.10199033637573068,-0.023228092705343546
TNFSF4,-0.02690740117506135,-0.05359347191724307,0.019874945343123143,-0.014974140663070084,0.01807695353831042,0.00671594861653787,0.031170879348538485,-0.06181766982924707,0.032954081182604664,0.022437468082135384,-0.008786461767058355,0.047707578213519015,0.0014122243456835386,0.039630893166420635,0.08047017997354196,0.0795898565706447,0.02960003746904856,,-0.05150093795643945,-0.003792235625238566
NTN1,-0.003295838770450979,-0.019205113786519422,-0.017460760264105764,0.0090424184669166,0.04492103622349613,-0.04036588534752106,-0.09127064987168661,-0.22862123514835106,3.396137196872415e-05,-0.006192004141628321,-0.0501087147955635,-0.1044270765593411,0.03226443664763868,0.030902990197195904,0.019688565325856867,0.007535016559221282,0.01111562028273419,0.03527094831654634,-0.08966099827060592,-0.049084741217968055
CXCL12,0.02460024054392432,0.15636150099772136,-0.06805701211885465,-0.012786113048148825,0.08239984421476985,0.11926413002490212,-0.00333798141962285,0.038249057255911746,0.03500699235930957,-0.09788955749443833,0.0030404887128198314,0.11351876908631474,-0.05377673650707755,-0.028482240616275096,-0.05214696197544213,0.02152958622512993,-0.07489105092692872,0.048563407745391834,0.1331884392718494,0.1201036972226859
GNRH1,0.10394198411389399,-0.05152171614342287,0.05419030567230955,-0.02011300345547389,-0.0078556168087142,-0.012702147709277165,-0.041819926578152214,-0.07488131773986229,-0.004044468590898094,0.036328201456067286,0.06642418141879544,-0.06265707548217653,-0.008532132362230356,0.0475311729932527,0.0462437565018182,-0.015088448207679081,0.007760147533590691,,-0.006602100626349369,
FGF8,,,,,,,0.0028558801921101263,,,,,,,,0.05664810662045817,0.03153313471513825,-0.023743174153768892,,,
RIMS1,-0.02106711060718809,0.3186247848877886,0.0037172971124907,0.0457188087304556,0.0519110715256796,0.09600155314652083,0.03418898814129436,0.0939152199797998,0.0496952884855571,0.039188748290891175,0.2852109735509699,0.3592869565317095,0.10518733612198725,-0.013270223274884509,0.07267712870353221,0.08763350488566876,0.07644657548051992,0.01592552135229821,0.14524318610313736,0.14385858675291854
FGF14,-0.013890367768993694,0.17019874492290385,0.002796348790191261,-0.011365544169144093,0.0269212113444206,0.038705369836260106,0.07372982100310371,-0.05293796509437502,0.07697143269826824,0.05336396181295646,0.28005675156205545,0.2724685779387698,0.06942164921409301,0.05203458345507978,0.06798977866410923,0.04880344341981967,0.008249684354963302,0.10942672696025944,0.017282435268056846,0.22285193817465232
IGF1,-0.010128769960449313,0.1339737534809983,-0.05716962210448617,0.000628168538645311,0.06737533982019757,0.07423985913599615,0.028689373399733153,0.137850441577831,-0.011809631936663229,-0.008308556401776964,-0.06731573848402705,0.03297217862957288,0.00457015347293768,-0.005112863786587711,-0.00890622191129063,0.04159376271298158,0.03967519726902246,0.0740781558354109,0.0008742532116753475,0.08481056451239045
TNFSF10,0.03984233554247349,0.047222332867575496,-0.020345693507966892,-0.026881020512523116,-0.04960250236964391,0.022158589610350114,0.040146777755816446,-0.14957586014642413,-0.006468596521391596,0.007366917543204416,-0.024750227984291072,0.03921120648082247,0.04143304984686899,0.004804608252286931,0.014470433105242216,0.003135174806915203,-0.017032220723315408,-0.05867202839617885,0.02721858664121239,0.08709886927356145
GDF5,0.012544192337591015,0.08708028432910035,-0.01718016726901517,,,0.0580564988376645,-0.03295114571616366,-0.06053544802572739,,0.07390387452242801,-0.009439595661848993,0.09349587099010147,,0.07982008208492802,0.029304357196450706,0.11163363033609608,-0.016023118169430813,,0.05853303893766358,
CHAD,,,,,0.005908244118381276,0.03821050977363673,0.06099535519420701,,,0.03418099028066327,,,,,0.10151178483855593,0.010948579146875654,0.026560442861167523,-0.019611352461248364,,0.034095359129471446
RGMA,0.025426381536886204,-0.13622572919115225,0.028412125666048924,0.057904316264913686,0.01620133624864726,-0.03195648739466964,-0.080824454108857,-0.21129580759802302,-0.04860662593887626,-0.010786611250043534,-0.07702168645566415,-0.2416793603598526,0.05296585020591258,0.06684854584826189,0.09105922351377652,0.06737904076028783,0.03418232551374666,0.06285463334052709,-0.0710228207746033,0.020626784874366113
CLEC3A,,,,,,,,,,0.0022054772236099283,,,,,,,,,,
WNT16,0.014168142942175267,0.050040362906914555,0.02950322536852609,-0.021369868256777336,0.02184574256566182,0.04867061799689713,0.029460691297953232,-0.06199280434099549,0.010349466579035025,-0.00823989776301256,0.12967458496147935,,,,,,-0.057135968540466174,,0.04241400715596779,
CX3CL1,-0.021230471754343873,0.0989043946954959,0.07538805020633466,0.027372494307971566,0.021618943365920226,0.03630126084921795,0.061888239563558906,0.010515751134426694,-0.096534755797506,0.08472235355422043,0.28642750219934693,0.27163827809857305,0.12270789151262897,0.10757650333654513,0.109868813971055,0.002084193866820015,0.046399189148687535,0.1800675366361397,0.12537561365792427,0.11286713205740176
FGF1,0.020252991781235706,0.060946501575994357,-0.010618640690978615,-0.003418594186009438,-0.008052093445607212,0.1232761579818072,-0.00784961561154188,-0.13593857869266177,0.03822729882539474,-0.07485469994048555,-0.25174777291713596,0.05619731479917817,-0.012289849355251032,-0.09620919960017386,0.046568349907950606,0.11130551989862073,-0.11279411650122453,-0.008227686951328623,0.09668821251594678,-0.12376527030492789
ALOX5AP,0.031471450139600274,0.005102811630969552,-0.14055260132869546,-0.00702522046904988,-0.015129405060422268,-0.14103493082553506,-0.060555528189808715,-0.30227173835762294,0.07739117863961167,-0.06617099070937682,-0.40193209313022216,-0.18560730931811134,-0.05997116455167023,0.02684170868838255,0.012652455376277242,-0.05864193063298547,-0.01363540564967554,0.038737607760366936,-0.16850807296517453,0.09370362905984517
IL1RN,-0.014670728891004094,-0.04638508732580483,-0.07114554947995948,0.03501921679490262,-0.00626659469509969,-0.12046848267979371,-0.016274447593897175,0.0025228634777793744,-0.05108994800229967,,-0.113184107780044,-0.041025166883057906,-0.07560479350093974,0.000995088845210331,-0.04476730659389685,-0.08162015400687128,0.01388462048365302,-0.01421005904299485,-0.08015084218843267,
PCSK9,,,,,,,,,,,,,,,-0.007250162341115926,-0.049820019556471834,-0.018108687695947034,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.05718410586266295
NPW,,0.18538164752133335,,,-0.05333219481002221,0.08163885121744946,-0.04552257527791461,,-0.026199005922789786,,,0.012265995706636513,-0.04325210773439063,0.0690392354772439,-0.004313606416751313,0.009138549067450704,0.04931500679480131,,0.045780168716111846,0.006773041326823874
CXCL9,0.0013934770502685768,0.11630176693155046,-0.0447165013505978,-0.0045445890325139715,,-0.002720229262650409,,-0.04219281806651852,0.007358319134877186,-0.04243652425796615,-0.07508795765967438,,0.040853132743792604,0.006635088734171373,,,,,-0.00882080412991498,
ANGPTL4,0.026992099154943574,-0.27947125364240955,-0.1351287117094305,-0.01917348798836976,-0.0780847929847585,-0.11862354798631096,0.04201919544230768,0.011619803926448406,0.04098166483520013,0.03366039183365386,-0.0699723513748481,-0.15386989917349192,-0.01828517578734777,-0.007747793016209047,-0.09089720627776926,-0.08859865952089255,-0.07988125608144502,0.15328354579855513,-0.16753028567583958,-0.051506646667324206
UCN2,,,,,-0.05102657300938314,,,-0.036967718550275086,0.00929643871445938,,,,,,-0.03264699837485851,-0.03670562045196466,0.009026699554397971,,,
COL4A3,,-0.06132214380681277,0.021293242098355706,0.008699854722650903,-0.06289946349106332,-0.007439489399902769,,,0.007920862963884244,0.009067039716347522,,-0.06827187014505899,,,,-0.028611322751686114,0.009747285232544556,,-0.03355299820322187,
NRG3,0.043218130530861,0.17549518902736402,0.007574002001468162,0.01919308742219863,0.17252824592371552,0.06342597402685196,0.03796036842855664,0.21613733064556667,-0.05907234947544526,0.015911646252124143,0.20864556310447677,0.238202401291876,0.03774106881053164,0.025823870008051093,0.022287555752303175,0.08613561830929221,0.06388282738589132,0.0821681146009158,0.07840183227942568,0.14560024468006877
IL23A,,0.04203713802471541,-0.019006303606450302,0.03946514661340742,-0.006953515349052958,-0.019395171017796996,,-0.04522410675930414,,,,-0.03871836940595958,0.043544034336533005,,-0.05187873094154486,0.04274450577293535,,,-0.01838383431959007,
COLQ,0.04406433841332727,0.002455601000903548,0.010480094905651233,0.011079958271947351,0.014425787611410147,0.06325780993500395,0.032233862137908555,-0.04857666875725784,-0.042683481630172326,0.025985783599342838,0.051879273798103406,-0.01393112341039394,0.02777666911773661,0.10085525789668229,0.045484344875131866,0.09187086137506074,0.013751549477319292,,0.013849436851385337,0.02779644634526815
SCGB1A1,,,,0.03654700821044259,,,,,,,,,,,,0.026394097961342726,0.05310410053014686,,,
TNFSF12,-0.016428028302735282,0.07821155733676263,0.0012315322585950061,0.01974256607437977,-0.05326974631555374,-0.012982829046222293,0.02247917700954569,-0.1303229309173256,0.02949176196560302,0.03549588808713997,-0.06421883720450705,0.06310849311408101,0.08924381174694253,0.050436802789179426,0.00551357785151141,-0.040506930601080494,-0.0027285337613304293,-0.043829657019851864,-0.010356106449173738,0.09785328733780592
DKK2,,0.0072034910768657215,0.014975208894676278,-0.02544738231230661,,0.02504628491423947,0.09806629806663772,0.08347754053357419,0.016723787770487646,-0.057703625690193674,0.14087403365386977,,,0.09570646008919094,0.1034618325947427,,-0.061431098013455976,-0.04408841750396516,0.10079801683122856,
FYN,0.06239035018615603,-0.032134346592357144,0.08322853164905575,0.016715228620288142,0.06309243193210778,0.0392920955060636,-0.0904584036068835,-0.19161663757210767,-0.07087359339608262,0.03654455203662344,-0.00043108187074329804,-0.09438517950745123,-0.07035314201426568,0.0687224404837224,0.11704494834568416,0.0931198609881252,0.00467887634476773,-0.032789206898585034,-0.0520240429964952,-0.07532288379327055
ACE,0.004982803465395421,0.08452926959146534,0.009251529174595957,-0.016990874335555472,-0.02055053739625262,0.008637524453101569,0.0053946490319710895,-0.10655397505364858,-0.05495087388992701,0.017065552985648706,0.006604468266053751,0.02599961179638661,-0.03575071474132018,0.06451148601460333,0.007339700431809028,0.012376203942596448,-0.01833294154163875,,0.18954692647892138,-0.018562034843513674
IL18,-0.010856740614847996,0.10846789735657449,-0.02581253739069866,-0.005937261702267578,0.025762611578149734,0.020500882110685816,0.02858493156624854,-0.22891668539649615,0.014451769102826443,-0.014271772609422457,-0.22754893384176297,-0.023393463160500783,-0.037801604747978106,0.013248422415144121,0.049011121168645776,0.08021192561554735,0.043950723103822295,-0.03735769983407713,0.12302276892042349,-0.09851541127480419
PPBP,,,,,,-0.041127957217707754,,,,,,,,,-0.04595603602442559,-0.011873551833999907,,,0.07124890680945993,
CCL27,-0.01669895419199671,-0.06041669800391011,-0.032819542470401294,,-0.0007221106499825794,-0.014581110941991614,,-0.025230539507578087,-0.021303519271377625,0.05967356749356888,0.033930404584967384,0.009093344906142588,-0.07626788149677412,0.009757193472744747,0.0067924612901895404,-0.043392505494547956,-0.0024595157681038746,,-0.001344982797668789,
SERPING1,-0.03599996824967681,-0.08577192878154452,-0.12346754233066111,-0.021424754149074587,-0.018582592663079447,-0.06779152686221453,0.04425600014071403,-0.2138767689545281,0.02923935072398579,-0.028994102473381574,-0.2843994329729584,0.1720330918010448,0.0631068766561142,0.03443730666092629,-0.10019196265723854,-0.01617817574130274,-0.08082013400786024,0.08036147701666241,-0.05514677794326947,0.01129288906942447
AZGP1,-0.021600710133762982,-0.03161869891290167,-0.017375575181112525,0.03993232520512687,-0.06492522877818369,-0.09959354838661977,-0.10869384214050838,0.06731991628820404,-0.03400472646394565,-0.047316983061896974,-0.05903266096072697,-0.08972322369409907,,-0.011427827300662208,0.06640648599073576,0.03932045061864023,-0.02442408869318034,0.012255577104261325,-0.04484043244417398,0.07110770645711123
INHA,0.05740502007816455,-0.031168727510486986,-0.024540044210709086,0.007114670382828249,0.08308585733134993,0.01568256365253816,-0.020763577996891675,-0.05349074932233541,-0.002107473554081532,0.024733808242355104,0.09202561244177222,-0.05110560070229193,-0.06454071793861564,-0.033850801095517746,0.09145195509397963,0.07747040199165368,0.1323848825680458,,-0.04566042780831097,0.024802654658402385
SEMA3G,-0.00683131975323291,0.018550276762638304,-0.05084839934429137,0.04945365999160494,,0.033672727686649764,0.006937103475940302,-0.026600764325409306,-0.04692621005559588,-0.005600146944970648,0.12817149067769795,0.07403449023787252,-0.02184556833117865,-0.04160333669767576,,,-0.07292593823232775,,0.020776494537149564,
OXT,,,,,,,,,,,,,,,,,0.004329080682697283,,,
COL6A1,3.033286044669876e-05,-0.1156505599027826,-0.11565427512264226,-0.02264978312461212,-0.07679746057235573,-0.10691696228885635,-0.02221672845063635,-0.2707138546782543,-0.11351666751846806,-0.023812549622609685,0.0051467159472525295,-0.28166983596002676,-0.019523006169649974,0.09360526177758652,-0.08530148566928865,-0.09423122275539925,-0.018389574571297838,-0.0594460215757541,0.03518054907790884,0.06367866606618325
FGF17,,0.15973053459378514,0.04238757005200638,-0.023781303280469134,0.010072524177675134,0.08559578385115237,-0.004366441199813299,-0.008543007202669142,0.030374193322797373,0.05656256479572485,0.10000733604404202,0.01944722562366109,,,0.0004584134863432251,0.08347360589654046,0.09731764796612496,,-0.04934862645532829,0.08239022076110812
TNFSF8,-0.018130084946322594,-0.03078628824328001,,-0.02104994054591308,,-0.021842543751214263,,0.008329323522792916,0.0210374941598467,,,,,,-0.015006239403767196,-0.030756753492610995,0.03130435877317394,,-0.04675360134211552,
FGF20,0.06988381085398326,,-0.05964203704950627,0.03279526903920095,,-0.06999516792555308,-0.06027144027444453,-0.04153406004817778,0.012143121057533514,-0.023796767664628755,-0.05456654389905705,-0.023462496878241788,-0.0023449051607549085,0.09942583808416314,0.0008895606373232591,-0.03152937341894768,0.006763223829285774,,0.03752906510480132,
ICAM3,0.04676843285432376,-0.05377833251130796,-0.0451926068708201,-0.0168262930654769,-0.07044216873781887,-0.028554047289325292,0.002894023489597328,-0.09921171347472861,0.0017304089444835319,0.07529356971250649,-0.08140432959545571,-0.09659331170906063,0.005644128984747126,-0.009344657913346448,0.11975618747356902,0.06001928247180647,0.0034333426885431984,0.14170970901020263,-0.0072962085637205435,0.04911339306667624
LAMA4,-0.036882790861629336,-0.09568300660501304,-0.03577924655535314,-0.011891901857563269,-0.015130442325474494,-0.07775830577239007,-0.0370464516789194,-0.22156068036038054,-0.018058569852524697,-0.03788366265495791,-0.09491409121811364,0.038085047690566844,-0.03236415559339549,0.040810469185174544,-0.0851119482090697,-0.009515333472074873,-0.02720782005692611,0.08321703961167916,0.06808875142218605,0.0918984710152808
INHBE,,-0.02344098726240018,,,,,,,,,,,,,,,,,,
DLL4,0.20617376333912366,0.016717730320831306,-0.011742616071161165,0.0398890994003881,-0.02576182013604112,0.01755011003216441,-0.012851547394691137,-0.12820879958450657,-0.004534540788229606,-0.01639354978795107,0.022801862639491393,-0.038815787355400075,-0.11343123528760791,0.06766668432069774,0.04061073714101935,0.03586849335855581,-0.016186058239721125,-0.061947067853672516,-0.04263979675906614,-0.011221860596438751
SEMA3A,-0.02108113495612069,0.13951108492222566,-0.002507322221216423,-0.02284894026744047,0.028777789876675074,0.0030127737098164424,0.06578129858818457,-0.026856553818990356,-0.0007699636699385963,-0.02286314414040486,0.19543694348329185,0.13377043473005415,,,0.06920188437643497,0.07746890988528385,0.00835677791741546,0.033669466950159564,-0.03981657229710929,-0.059099128266013316
RLN2,,,,-0.02260623986058903,0.14971004914089633,0.01478953847299102,0.13356692775997053,0.012072544638422049,0.034224083813850954,-0.02884418393261449,0.00886253889420183,-0.05192935420837745,,,0.029117130065703625,,-0.029805878888388412,,0.008762749548582803,
C5,0.029712154717962257,-0.08202009210204325,-0.013159919890539166,-0.05157816811535484,-0.02257400854669531,0.0023922474024203615,-0.019212108558940656,-0.11988666087154679,-0.029275729164520165,-0.026714739170352008,-0.022639083494171854,-0.04117092065774925,0.03681185068061675,0.04102849405167109,0.06387470136656252,0.0655029884833312,0.010660240762302186,0.0718732564589832,-0.011151695461795508,0.11449055336241917
EDN2,,0.07236296194776715,0.014310889426708944,,,-0.05409012534303205,,-0.04768076624141299,-0.02996650763448534,,,-0.02112390644466094,,,,,,,,
C1QA,-0.08944417654113063,0.18328998973595903,-0.06837573976517557,-0.010266188164185818,-0.01057270663875867,-0.022799292929679735,-0.09418914566832291,-0.2511110566671019,0.006670523792149772,-0.12528521903934878,-0.4436062276501634,-0.22690633073789043,0.010256922261632202,-0.012057058923582564,-0.07116965847277475,-0.039052228827957954,-0.07470483739918299,0.03945508639688457,0.12948834385138017,-0.14436844699192747
UTS2B,-0.015374688475533702,0.13643617372402098,-0.014001568336442182,0.00014259336893303256,,-0.035207186736105456,0.035987731429870315,,-0.021330901933444123,-0.01773185335946186,,,0.05020551435222059,,,,,,,
COL9A3,0.014418936744885454,0.08336794371663328,0.023995411577150613,0.0011820150704999273,0.016979091363628997,0.0969022033871054,-0.08982069233632267,-0.2459898947085332,-0.05309794372012239,-0.03213536576413954,-0.13904806536802614,-0.2992905436419379,0.06065804202917024,0.011270112061349587,0.15713301671274332,0.11904332174074246,0.06223073568241013,-0.058984490716030846,-0.028606694183669436,-0.08675441958226925
DLK1,,,,,,0.16093750432555823,0.040554109913102446,,0.03754853753360289,,,,,,,,,,0.05627272693108078,
HGF,-0.0037519534501644857,0.22378138543375992,-0.002498356358552188,-0.016786725583224932,-0.057767942470043326,0.02092437858327478,0.0723285054212122,0.1735457630060906,0.07665839854350265,0.031410015623009345,-0.14396768641560195,0.02080534932765828,-0.004017936472796675,-0.021176757693730473,0.07703303728183487,0.031406601913737404,0.08692221437839798,-0.07430089894326469,0.02222649394872176,0.25360894951608326
P4HB,0.034437783676379674,-0.11126418110953679,-0.12183150276182494,-0.0477862989996345,-0.023667657460852178,-0.16485823486938447,-0.06887873623192041,-0.2613375796406425,-0.09791896816054782,0.018772254446464604,-0.19699920489823386,-0.14920784527998227,-0.06805809252803298,0.034716512434902154,-0.12330687880252589,-0.15291562139368894,0.01160880270427019,0.07443018282398244,-0.1232870127696708,-0.01568698261643456
ADCYAP1,0.09178318796827616,,-0.005161447184476126,0.01249977347533779,0.026473312435919417,0.042764127051700046,-0.007355361882140455,0.1952500891841684,0.03004298928699553,0.04811477055364941,0.1567970083085046,0.17978704046820884,-0.013959008975130633,-0.025580523888055453,-0.007558677330979487,0.0025456622977051576,0.04978820416757901,,0.04274342059181917,0.14880972913274532
GREM1,0.05493600333664651,0.0941684540042202,0.0003586773340275199,0.053603038670893347,,0.11548328701366224,-0.014074137085166059,-0.07705362404597174,-0.02047492681502719,-0.016762000776949733,-0.19657025518724314,0.04233182357664537,0.005052449237540721,-0.028016281806922304,-0.00999326212397223,-0.008184555916765023,0.01022481180991556,0.06687831043360459,0.057326619914271515,-0.11814155488294657
EGF,0.016884701107700597,-0.09300206805088465,0.013422586898724503,0.044813180388612796,,0.011629586254530004,-0.014133646415133538,-0.08393688238307424,-0.006948496117858702,-0.040629132570365406,-0.05298780591149624,-0.01080480267212496,-0.07557055282563774,0.10082427231173191,0.02234166509594863,0.02542842093397856,0.09147959177736457,,-0.10937252902498228,-0.037192166501904794
VEGFB,-0.013139819270488339,-0.1628976205801475,-0.02622533934649041,-0.049573196701095994,0.04880237756651722,-0.06139425165218177,-0.007426905833730621,-0.20292538022175424,-0.04482702629972957,0.021160370931139528,-0.14202835647535245,-0.23574369817734497,-0.03580218143533242,-0.023792358581182876,-0.05086470879967062,-0.02528204007633934,0.0673103431946109,0.007730323215367768,-0.0032139172839838943,-0.11157008082483523
FARP2,0.03646324608969964,-0.014002753201534008,0.07374820294997633,0.021008846952284846,-0.04274317538108177,-0.014085399222670478,-0.06925694759387495,-0.12745620207929698,0.0018232752934769182,0.12125056571752324,0.025827572890732436,-0.06765550869448261,0.04002560438342965,0.06522811003164888,0.03615934605234056,0.0879776634106102,0.064007876959987,-0.015764371112151898,-0.06353526225773352,0.03663190748391616
BMP3,,,,,,,0.04097490138684423,,,-0.0017261874962990554,0.056886987551630255,,,,,,,,,
IHH,,,,,,,,,,0.039529078199689247,,,,,-0.014754374326375688,0.04508475705474447,-0.014240531478568599,,,
LAMA2,-0.06237584202786129,0.0026569150920594006,-0.043596413698915565,-0.009324679911665117,0.07268899384745495,-0.014717763678543721,-0.018342103512667695,-0.13524944556619828,-0.05819461574658511,0.01987246546492538,-0.019222632182554725,-0.06030444781697292,-0.01649588992332007,0.039590740883729346,0.05348901569298302,-0.02223149706469426,-0.09919849488241304,-0.0029130408666972083,0.012468205049559776,-0.007027311682911518
SERPINC1,,,,,,,,,0.05199726987369153,,,,,,,0.10750562683198442,0.0488578725954704,,,
NRG1,,0.01904605462608022,-0.015491221442704378,0.02454300150051699,0.004775033911492485,0.06765616547889267,0.07239379881589332,0.06037884275255674,0.05873492523234775,0.05747148872169197,0.21379772109404568,0.09302829327547435,-0.06675023045211491,-0.0016800946455864175,0.03720761615279925,0.016152472385634588,-0.04852304529799704,,-0.05815998152690529,
SPINK1,,-0.06891867335944826,-0.03594833588057661,,-0.010382139928983661,-0.025491108061186138,,,,,,-0.04504288519785151,,-0.0245518517808476,-0.06394759903911156,-0.0966657305201233,-0.06162219053914222,,-0.0543355655987401,
EFEMP2,0.036719101212394176,-0.08575076376973025,-0.07767263443198719,0.0009429234843829329,-0.0297433300933856,-0.04649022987688012,-0.02306225550829642,-0.23195464691221487,-0.08417174078603173,-0.025097820764518698,-0.055293999739632047,-0.20546174438723405,0.007256329727141458,0.0208199266816926,0.0037591663312784257,0.05280972668921335,0.017308663610204795,-0.0010858269422902153,-0.11121292427285942,0.0933942841143366
SELPLG,0.03721143694696674,0.047599502180113155,-0.018388849497591512,0.028201500497100702,-0.03277093995549061,0.036800229669984634,-0.014817549129227116,-0.10292572289786696,0.012819185206742243,-0.005636773236701713,-0.11575764815971382,0.013184358794493528,0.01184138361242148,0.06432421688534852,0.14521334773582684,0.07266272369253794,-0.007271337439395269,-0.03745500836462989,0.010300822654032727,-0.02416121413059223
GDF6,,-0.03882290113292105,-0.028884035069505095,,0.035926152378705695,,0.01592003780233109,0.026858417214724144,,,,,,,0.057966718343790566,0.05130078200112866,0.04368064315966129,,,
HLA-E,0.03639830965449912,0.09545225953783663,-0.13284406205038496,-0.027115764740488386,0.03913157110430005,-0.028429508813694847,-0.034958383069646895,-0.2706451495965784,0.023936914447587603,-0.08540169520159537,-0.41246419881853086,-0.19764837584527836,0.009656577984990604,0.009199062820119184,-0.1288089415714296,-0.09692830150902594,-0.05151385763059339,-0.003993181043120686,0.16106306592753925,-0.1393303572999061
PTN,0.06415614582902945,-0.014585028529821614,0.08833472940041298,0.0060324404012911115,0.07443207867129903,0.005338019824126884,-0.11262655516389368,-0.30801912388266306,-0.13042867446895234,-0.005915687517184804,-0.18442787726920187,-0.41054031870200586,0.09853050097022027,0.1255202597453419,0.1907120905749377,0.1012889707466882,0.07768839308371493,-0.00010351843349568109,-0.07758636921875649,0.01645812693943991
CD274,-0.028655026572911746,-0.052627180327386315,0.015458349873374914,0.0226655428535983,-0.0569460165012264,0.006775680824882541,0.02166908635813504,-0.08540941131966957,0.04372336125521427,0.02057650183719101,0.06355924274338827,-0.03326112739087714,-0.011322447805728686,0.006430007298373639,0.06503180553861428,0.020256122249457033,0.00657070700590887,0.0014518501946586368,-0.09811783411088129,
FGF10,,,,,,,,,,-0.020468554587084922,,,,,,,,,,
CD14,-0.037872414855481755,0.015867903807787607,-0.15252826653830465,0.035917064191416874,0.0027352388390988673,-0.17604408155877974,-0.030444438859185977,-0.18306043277458642,-0.05136959283357715,-0.031572983640199066,-0.3855718677205166,-0.2529333738191241,-0.05921590575772298,0.028890027798264176,-0.004683369583422125,-0.027720344715994737,0.008357099821906067,-0.015277664174619322,-0.016941842937589047,-0.09320714296597728
SFTPD,,0.0607723575586962,-0.03598856119356419,-0.016766190897729866,,0.04925128368567471,0.004491579344536543,,0.01161361229563362,0.07777987628610437,,0.05570703330905468,-0.0014731103397777957,0.08662005856863357,0.0690402094183567,0.014023532566059167,0.0793613243593228,0.06636344425518673,-0.009348827561029628,-0.06428704719021158
SLIT1,0.03941526848497053,0.22199626315331059,0.11640501392317565,-0.031645148000124336,-0.01558566896338147,0.08182706299541323,0.015485103318267406,-0.1134993796565698,0.0793862208340437,0.1416080897554121,0.40538108442579185,0.091375531386793,-0.014624467946206804,0.05290378374446093,0.04351434759199276,-0.01363641926942782,0.17769781883092844,0.10661935297981112,0.25379278233055647,0.16936788584552612
LPA,,,,,,,-0.05270460302643988,,,,,,,,,,,,,
CNTF,-0.019830577986627414,,,,,-0.031282180028958044,,-0.04687498277165024,-0.019454009011025345,0.0016026378180237029,-0.08129315115633196,-0.06029552183117804,,,,,-0.006151116824561027,,,-0.0656922796807012
BST1,0.06764187096201753,0.048640884655696694,-0.03055992806250836,0.015943425451842727,-0.030164804628377298,-0.04522382469512543,-0.00407186398157047,-0.20926178952727134,-0.028153527651000525,-0.04028310932288191,-0.049687548674692716,-0.032838067628053656,-0.03779225207534898,0.047962990187066505,0.05140525541363244,0.06858105714865408,0.009803402245956886,0.06663059779476128,-0.06570713190227769,-0.019002833086402306
AGTRAP,-0.0017569442664333587,-0.009790009448183784,0.01573282749621465,-0.021396039651367833,-0.05716622895341847,-0.0668500421284861,-0.034043169708864084,-0.21354489659935472,0.014187275987919848,-0.0017795711172994674,-0.2560018602869523,-0.12216143835834178,0.10367894007910809,0.0038450298067296673,0.0233968323800417,0.017602013651107477,0.010452117339758902,0.0203043814922447,-0.1178056814892999,-0.11265027280168774
