,MGH258,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH916T1
COL4A2,0.044966693450071905,-0.0304094217689528,0.13440768616672294,-0.017307858895966456,0.0860920847227921,-0.019213856727482694,-0.10102020025377073,-0.007719419210301254
SPP1,-0.08212353086218752,-0.010001318021136796,0.170022041141851,0.005368350809608566,0.04022706307454275,-0.05298794698082253,-0.0572234337675026,0.03942578624089022
PODXL2,0.018490554289662668,-0.046350050480689964,-0.04035167287637965,0.00406801112869367,-0.012302360253014524,-0.024383918175441974,0.11354967853296659,0.038792643951609675
FGF9,0.02047689145869507,0.06878291135379358,-0.058568465138186795,0.008277692793031166,0.039315678924495015,,,0.04660890036040006
ITIH2,0.08982307236299761,-0.020979880482937335,0.036141665992745015,,0.07283956098579628,-0.0222957166235382,-0.04713870118656757,0.014460279828861423
ADAM10,0.001280375968624725,0.01675531581023667,0.005969377787994642,0.028421516715834285,-0.007147918426509434,0.10179599419002285,0.007558490460498265,0.01779168690167734
CFH,0.024272942821809747,0.01709818256244053,0.07840689607770944,-3.901700459749605e-05,0.005014073025689218,0.04750540042976248,-0.08877241679705883,0.04597281004001263
COL4A5,-0.02673820155553804,0.02960720039999829,0.06549036459835153,-0.006507578309773376,-0.03209975661157231,0.067729364416553,0.006578651402736305,0.05865314354380006
LTBP3,0.034397467182757935,0.009223051691473277,-0.001113307083463583,-0.04713419565671734,-0.0041357944197350964,-0.0218722365905543,-0.019346839232115158,0.03266747255976277
GNB3,0.19594377160251036,-0.032746266456375885,0.14176211729681382,-0.009346743110050607,-0.004040066585469272,-0.002982096575235714,-0.0005415492679259659,0.0945137922334282
COL6A2,0.06295393867280766,-0.01079803378446571,0.14871576606937345,-0.019606634977023092,0.05473665424726006,-0.06724037036819662,-0.06800001114193864,0.014416754962985239
PLG,,,,,-0.012866452591691807,,,
GDF9,-0.023303160730381366,0.0049066104954385015,0.051516892962605504,-0.0024307237439716634,-0.004188818485767374,0.09735965941922002,-0.04681945697990384,-0.03483746337362189
NCAM1,-0.014704092002434282,0.05878250923493304,-0.04326205252176857,0.014333441653645607,0.02164906694138062,0.11497616117600468,0.0027094926303135388,-3.489155434625426e-05
APOC2,-0.021018980572017867,-0.008730516930749223,0.019559632306952224,-0.014093366163292488,0.04192316914020511,0.08792420903135664,-0.007268057880381494,-0.01868327546810631
BST2,0.13384995597527344,-0.032675850917577715,0.1716661640667927,-0.014490140868458568,0.10689829562049147,0.003033748201119336,0.023044576244474015,0.019725353220115448
COL5A1,0.08412337241946234,0.05101268496247991,0.05538426897364167,-0.0074589826119029895,-0.016138650364065033,0.021117082981569692,0.015262775895991652,0.011669882343890955
CALM3,0.04565029123580846,0.003893765435491197,-0.1246740576631199,0.008343763985016009,0.0006290325758706607,-0.02952432686411523,0.10571702188752313,0.01919233096697692
THBS2,0.10085902319782605,0.0016525412619355345,0.048794586162256674,-0.0011507541948024727,0.03518468330602896,0.09813055963336456,0.01520672403044415,0.05330664879996799
SERPINE2,0.06133162105388363,-0.025512061855205263,0.05259750658612517,0.011476058094138744,0.01736386568863726,0.09075046509215653,0.08773146583472241,-0.0031679041908849186
EFNB2,0.035723384261553005,0.002557363219921179,0.04388419103343909,-0.015119517444131682,-0.02714027855478965,0.03961823095693808,-0.007980148804833874,0.04180159603244849
PROK1,,0.01739031320404733,,-0.027053431192581637,,,,
MMP9,0.07879780712961536,-0.010328168850977756,0.11376301585541365,-0.017584805930182832,0.0628775107662674,-0.049752788513521905,-0.11164530219052432,-0.0004257735090007016
NPPA,-0.05234753658820931,0.03764850085672842,0.039646732147591644,0.04316356716845627,0.07066768815927675,-0.0043840395236490965,0.024781687297718076,-0.018509293051469825
APOB,,,0.011637569213041802,0.008119874178821684,,,-0.001337750276197511,-0.014030203765602637
C4B,,0.08375893762916703,,-0.021999666058805902,-0.02644945497156841,,,0.03725240486390991
NTNG2,-0.031962200275835566,-0.003385554683021344,0.029919881317596604,-0.023177962286259096,0.005902023406624505,0.02824008321592452,0.06651776626754215,0.024364218199045922
LAMA1,0.029349298913049642,0.006794989148716671,0.12631850017889565,-0.01837636641265964,-0.029486850172106113,0.07676469070049045,0.0829387385976054,-0.00013679763247786609
UCN,-0.028160774757251653,-0.029683665865649207,0.0859701941165617,0.04108267558980082,-0.01306534717146591,0.04432179203499152,0.05026332997286402,0.037710742017733015
ARTN,,0.017547375349586194,0.011369202701518115,-0.027963359952831043,-0.017702369369483197,0.012462637244832871,0.03712558726766347,-0.03565290426735849
PDGFD,-0.008294266595826844,0.010871054623889232,0.0572275513664564,0.011083521504993846,0.06220135127209735,0.10528167913154543,0.054631551255880775,-0.001612525700324294
EDN1,-0.02639343227353811,0.0004096190327212265,0.045288634674645147,0.00763761175039054,0.021781665596389388,-0.03781365981361904,-0.017744499996766,-0.03369609120943
ARPC5,0.07170704325107478,0.03723693837311424,0.07032326017916901,0.030450919678115897,-0.0050829319604422125,-0.0721799996093939,-0.026052714692626048,0.013861604979073839
GSTO1,-0.012752833465532193,0.06803636486459873,-0.09796487706243659,0.024156858033443463,-0.026316761705516306,-0.05354966060287906,-0.09117411426062659,0.05659113889727823
PROK2,,,,,,,,-0.012792281394851506
SYK,0.0007246038752625713,-0.00024785282329195155,0.042259239415304926,-0.005971795914903932,0.06782229935443651,-0.0125384517413401,0.04860747815964541,0.04365534923905602
CD40LG,,,,,,,,0.012019513515178784
ST6GAL1,-0.05931751013056671,-0.01201484410915572,0.0661152106403174,0.0014344550355410851,0.028543385784557573,0.022193783365658647,-0.03360712979459798,0.00888285987649256
WNT3,0.05698534971242132,0.037042424802036504,-0.013359702020606363,-0.030410487963766643,-0.07919909717896702,0.10080282700180278,-0.005084027327609256,0.006567221633216004
HSP90B1,-0.004433436340916341,-0.013685819660517344,0.047720794542613174,-0.0236986229067456,-0.03455231252347903,0.013615383059220575,-0.03658775726644353,0.009246458998846439
ZP3,0.0340598238676459,0.016187674158816126,0.024192446086710045,-0.02423228988273143,-0.009530733690942683,-0.0733111381590642,0.015699034430965122,0.07545373217347036
NRG2,-0.03956210995035278,0.0041389889873557914,-0.005960401354328996,-0.019090517757541215,0.04839200268583197,-0.07773236135855767,0.02382450737014834,-0.04829248244708819
MELTF,0.013036719397198844,0.014909764112818318,0.1191272502376935,-0.009827835870945935,-0.009028218011045253,0.09923952463262052,0.06388073205142317,0.012896302499474894
NLGN1,0.041485599550106306,0.011751521109620388,0.07334034123248383,-2.954478393289228e-05,0.05891935107547727,-0.04767900463833298,0.02614420813628849,0.028735165911411287
SLIT3,-0.027594979426989342,0.04851182852422049,-0.018475643431282624,0.01214058689043657,-0.052190164699844506,0.013248130878923469,-0.055074892224824916,0.0445457493118931
CCL8,,-0.03508177653287082,-0.030136159853863725,-0.024631385138662452,-0.016517549546503765,0.021692012007690054,0.04223960335444542,-0.00928701605623911
S100A4,-0.05429920724501949,-0.003658128540676525,0.16175362866475373,-0.03549388406498428,0.03416172594895669,0.10876658043098428,0.07613674049145229,0.027977562479792394
TNFSF13B,0.051947245044284114,-0.025580926846909446,0.13699701701499453,0.007187201146926791,0.06484698036814229,0.014042948462490322,-0.05316413753507009,-0.0029610148235153506
HSPG2,0.0849772674691124,-0.00678963321997366,0.0735459666132391,-0.017195558291360446,0.053219733556137946,-0.02111098743093898,-0.03071707083099111,0.0031193074376226425
FAM3C,0.05199479826994419,0.013064057856234778,0.039261473112615526,0.02611703026924905,0.056904081583920955,0.046595909294405706,0.03668378101152219,0.013248698006005727
FLT3LG,0.06767647825455121,0.05703489733303405,0.09518808850674754,0.004031321850082751,0.049542428568260403,0.01821510510989886,0.13501552449273843,0.03315353745469717
A2M,-0.04610679422915689,-0.05494322189977615,0.10628448668302214,0.01459624388935254,0.07018944984000426,0.08980614381018022,-0.10179852580657663,0.01963401689356834
VCL,0.0009209042644407727,-0.03896569680134143,0.01851413294273426,0.035463080791445965,0.05295302654625016,0.04957334350556275,-0.022586939487524237,0.029568319625129902
FGF2,0.00024840512675585813,0.026791062679964932,0.02787961068983628,0.0109896097075353,0.006799126228552368,0.009901723517691106,0.03767433176544592,0.014317111204458487
AGRP,0.007888620351996877,-0.021862531325985545,,-0.005686985398848761,,0.0640201519126951,0.11124660069911499,
CNTN3,,0.0681501408811659,-0.044714317248243804,-0.0022645816678316904,-0.03785445432164974,0.028618609472996735,,
RNASE2,-0.00803829636923409,-0.013146813158915647,0.13252880402846262,-0.012753299230019645,-0.005992494525613727,0.094315820610798,0.022120386165282172,0.01470849808636167
ADM2,,-0.024044644443503356,,,,-0.06266905570225169,,-0.014420482442697526
GAL,,0.052734362576269254,-0.035681940342164646,-0.01527025599563268,-0.023370069274828854,0.10249313697087305,0.04755985807932,-0.014226604213238004
CXCL6,,,,,,,,0.05404651865058173
PDGFC,0.055171606563120444,0.02082893709920701,0.14114741924955287,0.07680186507272328,0.03976029807467811,-0.013360541814698208,0.016662278801548882,-0.037220847085199016
COL8A2,-0.03859151692480957,0.02018140851970349,0.07457643762566364,-0.03999123737170192,0.03072905694521308,0.026223781049445106,0.03767936796543346,-0.01098278516292069
SPON2,-0.042707277964631335,-0.04094525825137873,0.048765018325186996,-0.005823950751716975,-0.010413594265975918,0.028873312537581155,0.015870453691650927,0.0375342543454306
LCN2,,0.03836371164736378,,,,,,
SEMA3D,-0.006597309561162243,-0.004527355547218173,0.014865360074703625,0.02200972331827884,-0.01789264010428754,0.08790610557270412,-0.04560675602867311,
BMP6,,-0.01679911782888624,0.0369633437296653,-0.018139269986975272,,,,0.16958087331816613
TIMP2,0.023540337888344753,-0.01730624502710874,0.07367895078483364,0.018908753535464496,0.014214742920473486,-0.07082430132959805,0.037711131741988396,0.010563739912218522
EFNA1,0.03524182608366227,-0.02425558448477767,0.029406521383115596,-0.005902678438314191,-0.03163817926128962,-0.011808568338591825,-0.07207754958918625,0.050539570164663275
S100A12,,-0.004271558627342368,,,,,,-0.015714755980979656
TFPI,0.009598720436340247,-0.003971427525763255,0.07482060456529008,-0.01851569475668273,-0.006139464570134831,0.019534955197190923,-0.06029283101014555,0.0031300089840283073
GPC3,0.028595084408081138,0.024428703776706962,0.06003422546643702,-0.02379447092927282,,-0.001000307563418186,-0.034109021251082276,0.01936203755162807
NMU,-0.006314367132693987,,-0.009173738251472793,,0.12919549643295503,-0.04098305860612091,0.0001719468547695445,0.11056455485540162
SCGB3A2,,,,,0.08875549103163792,,,0.013507813906261023
LAMB3,0.05621736799862652,0.011492787751978841,-0.056701880125917446,-0.026488328322480274,0.00816180624291522,-0.018084594480658214,0.04668726495001303,0.01837587177964049
LGALS9,0.02903261962158266,-0.00403505026759712,0.09752495075871868,0.005643000834651196,0.032790667140075995,-0.05412874224312254,0.029362113993454647,0.004748362118638856
VIM,0.06619755059286214,-0.0022603874864811765,0.09721638703039572,-0.021477163998369287,-0.006754047090952581,-0.0071153741363747134,0.0016667673055330294,0.0685721402727593
PLAU,0.061759937885809336,0.026036754584752714,0.12949220719155555,0.03968277912551514,0.04712643548157294,0.0217480354843043,-0.029894790717091956,0.07405631714545276
TGFB3,0.053687286689183114,-0.031414445894609414,0.0867609927163938,0.058073354952987606,0.04697138758243733,0.014545560641296888,-0.004836100735258568,0.020858665744225142
APLN,0.008052810394981742,-0.05751401483977289,0.07154711743121579,0.03878120776252922,0.003687415067910167,-0.053104290220213415,-0.020515949340883053,-0.03940493115356544
SHANK2,-0.021468692764338004,-0.003979107363614763,-0.011883129250877032,0.03507012029861668,-0.05861743399192537,,,-0.0033974768214456224
LTF,,0.03052372561844561,0.10021256703351276,0.017288120062021198,0.030273390176071554,0.012561415258042889,0.002587604418706982,-0.002733587339848007
PYY,,,,0.0027955646315582696,-0.014799237780454399,,,-0.02381176704278877
PENK,-0.018679884497977,0.08371869091045535,-0.09527076012125292,0.003199222700956314,0.02384722841923751,,,0.006973248619986773
CTF1,0.010663511186206506,-0.004079533723260442,0.07541455179149542,0.0002518639758671671,0.02529805264038166,0.01687682149861961,0.07917538542986799,0.043000979763588396
COL3A1,0.052452502722769356,-0.02387243217193432,0.1353684272851862,-0.022870564132057822,0.07617634455242445,-0.04045250087023624,-0.004623206380218194,0.037355569863859614
S100A10,-0.05639062946438446,-0.004790066002134954,0.15558475388042156,0.024805111576541493,0.005519346286124962,-0.04665004586201437,-0.015448721157142431,0.02781523758871856
FGF13,-0.010928043838872914,-0.011841472952678112,-0.06921294991110101,-0.02298534560017616,-0.023951178615810333,,,-0.023565237392152792
SEMA4A,5.7670101257161356e-05,0.04784590511783905,-0.05918803242852542,-0.04109292175208558,-0.0034782389908512806,0.1450360021365505,0.026007127208710543,0.004487706645540326
EFNA4,-0.011515504437669381,0.08650145216083739,0.02988862920621575,-0.024495513943470937,0.01406508001586421,0.124244021058036,-0.058345887752725346,0.05668082940045194
HSPA8,-0.04355934850142906,0.0057740256620495605,0.008151952982645877,-0.00347934645191184,-0.012340186221619271,0.07640026492594439,0.09555823949712013,-0.06576846343532669
NPB,-0.027521109729550082,-0.016799119442986076,,0.015758077948887738,-0.033388408523104415,0.06449145227428514,0.0008833725187047558,0.05735187726864643
ULBP1,,-0.007895340124601616,-0.0303961774090737,-0.017575619399678232,-0.01651754915223107,0.02320210902326071,,0.02376969611056822
SEMA3E,0.05214501810966704,0.004315140918996971,0.04170439515598923,-0.014417078282902507,0.0860378899363534,-0.07638191303127911,-0.0005564583915858084,0.02113498829069617
ADAM9,0.007678716596284135,-0.010655412348268292,0.13142424572501019,-0.03205618694227775,0.0420150464386414,-0.08599172364247447,-0.0006054891743609167,0.06816701866366234
ASIP,0.048035549207098474,-0.015474910385184408,,0.02100549162069698,0.026067509306831146,0.11023695187768373,-0.05556504712035855,0.05823122309729959
IBSP,,-0.0028435099382581757,-0.022365667102316234,,-0.037356407751399076,-0.004607370541615059,0.022021712363375405,0.04772946673524114
FAT4,0.028357102416806137,-0.02907997391153615,0.035102944181650476,-0.028838435262906817,0.010650631551811672,-0.04567763013909086,-0.031857371568268664,-0.04149363754063564
MDK,-0.07443852898869055,0.0042765052356413015,0.1645325444320958,-0.02476728379429419,0.05634141507585947,0.031983290755463537,-0.01495053558635931,0.01472506347577257
BMP5,,-0.013941505495932762,,,,,,0.06617042462477306
CAMP,,-0.03005696721492882,,,,,,-0.018661748629690667
HSPA1A,0.006764418032122115,-0.01659108175888264,0.08158581600209965,0.015800363081144887,-0.014118383728155319,0.08155188328714212,-0.01775548409148569,-0.06071280886559002
SOST,,,,,-0.0203822206268648,0.061241374979817596,,
SEMA3F,0.014332458293845914,-0.02575898167429859,0.026387900031144648,0.018474419829147607,0.01007577730134987,-0.06854987094881075,-0.027266556312311875,0.003599359017862499
ARF6,0.012249612925693232,0.0625985527177,0.05840543824915155,-0.0009907189647804094,0.050119446060105446,0.11165510371960985,-0.06034270991494291,0.0019903238055136684
IL6,-0.024597312285085878,-0.020302980873805648,0.012509881111966069,0.046544637142915075,-0.021043316830649774,0.033022508082501956,,0.08955879692485583
CALM1,-0.021462374989897275,-0.001769643692622766,-0.1275414707923076,-0.04035537608994332,-0.018676327731094504,-0.008545904541688645,-0.04339753028875995,-0.004838928486449447
VIP,,0.019001542638601123,-0.04020310497631722,-0.030760619790174294,-0.031026194520419992,,,0.0008899058666985149
NMB,0.11752447562520668,-0.055398135502919416,0.15858125852139485,0.01726311789622043,0.002809499665273096,-0.004258855106153396,0.024913218374866798,0.0017350755586164205
CCL26,0.005392593161812525,-0.04318161812242807,-0.017808676900026472,0.016265329684175645,0.007294112672899789,-0.10875110517037866,-0.037053815633420376,0.07681425020568869
FBLN1,0.0498473996589575,0.007513544764185538,0.009500046226644689,0.024542326295140856,-0.02329164533282709,0.07731528978850367,0.04965043283011461,0.016246059067246833
SAA1,-0.020495384590853368,0.00731449047188212,-0.01666996812752629,-0.011230178563747655,,-0.043847953868673656,-0.06556475831077019,0.024359509066347356
MICB,0.02373019202735974,-0.02370517506721897,0.04928407849478546,0.002649652547075129,0.011870050314147892,-0.039009775945713865,-0.06107927624453693,0.12202807861964828
MMP13,,,,,-0.014103559291381643,0.05655272122431578,-0.03463373657079929,0.031176275366890473
F13A1,-0.028160773992738336,-0.0018686123395803677,0.07884018547484518,-0.02729494582136764,0.028754025861818546,,-0.052164588354953204,0.011636931896715429
CXCL11,0.010467013985781912,0.0769578058126924,0.01416969319239249,0.01008476965318275,0.062265364908008866,-0.07164643428930689,,0.03027671609189669
COL5A2,0.04271405580004453,0.002816582760575549,0.1086972699345405,0.01246221545293377,0.043343311992664356,0.044397110310080166,0.0151195325191496,0.007082341768777102
EFNA5,0.007758043505257171,-0.006997124079674185,-0.01872352800289089,-0.021135008050068533,-0.00113860228301729,-0.06739697072221622,-0.03410905112915157,0.046573116074962964
AREG,,0.00022367296252836776,-0.02697274439525707,0.00770314829079826,,,,0.04608440114430295
EDIL3,-0.07721198631508429,-0.03453781737548778,-0.13776932065221312,0.01792060555831417,-0.016463984119470903,0.08554720855672836,-0.11791217512782788,-0.015363313240411283
CD86,0.01722919154019782,-0.008822904636499306,0.09958377023965496,-0.012980807711393604,-0.028159482518263963,-0.09216758955099404,0.03920762886646839,0.03387137820570401
WNT9B,,-0.015243488470879116,,-0.019851540390010997,,,,
HRAS,0.025339909481776064,0.04082079089330512,-0.06527872691704,-0.0008269442555222375,-0.029803684417394498,0.043326216439730995,-0.029837844258655596,0.03909819160145401
C1QTNF5,0.12744027402208352,,,,,0.09665762932231538,0.09728115675899364,-0.022790174550639163
RLN1,0.07926355222736389,,0.06208729401505055,,,,,-0.013424775652081186
COL4A1,0.0881794775330119,-0.014922215250189007,0.11780803637595041,-0.01231469758409467,0.023939974495201546,-0.03856886385930905,-0.06370634085044781,-0.02342393369622434
CCL3,-0.05116556931349451,0.0005123425367970086,0.10712933231311582,0.01747657076111727,-0.04480264545029868,-0.029468053679130905,-0.045310044304284404,-0.002726294733177207
BGN,0.00946788610506177,-0.018524969161737456,0.053728333234279446,-0.017920772166614907,0.015866305933705218,-0.030788149116312967,-0.025864084013912696,0.01944937447901903
RETN,,0.043338300361241734,,,,-0.007409563073782084,,-0.004746793951025083
S100A9,-0.0024156640930507235,-0.018373092915133733,0.1492931146110384,-0.01273797613662403,-0.0045929230395676,-0.00740375420017576,0.00708563734706114,0.02731619364868152
HCRT,-0.02217714894611302,-0.009202014564876633,-0.003760104458481106,0.025347426872205824,0.011529161605966051,-0.09708497373788207,0.07500199683818558,-0.03548194874100255
FADD,0.047688945908695976,-0.008891298067421045,0.1173144975705845,0.013093095919601434,-0.036251451800804746,0.0675042122454282,0.009623725639254083,0.07507493136224873
ACTR2,-0.020900378969455735,0.04384791733476752,0.030316161162843924,0.020529363117564963,0.018708730150888274,0.03071693562420286,0.005411304836353769,0.022394893575657493
BMP2,0.05469359778152609,-0.023817145644900676,0.012200897624653803,0.0294109877582645,0.019467534888981657,-0.020176601814288563,0.003878033423386789,0.05951905628440595
PDYN,,0.03490052405851975,-0.11783357892218958,0.0160856267163086,0.055527475797728175,,,
CD55,-0.05206074579998168,-0.008579347327179982,0.07217579659724217,0.0020893959047956555,-0.01809759333017316,0.0012650656369109028,0.05538080550973948,0.08835098834793688
OSTN,,0.006416971190237896,-0.02595163728123332,-0.029133203923110806,,,,
PDX1,,,,0.030239936360413323,,,,
CD6,-0.030507768050654333,-0.03116012160174528,-0.021305245988494266,-0.03359146913250077,-0.018635524809020997,-0.008621183922482787,0.03686246266314429,0.03349442273037284
IL16,0.02733456092390924,0.017049644707006317,0.06526343323364515,-0.007162134350813171,0.0449168200591284,0.016737642071407214,0.03589386358122492,0.025155261614671246
LAMA5,0.03283384721873758,-0.013379062146880347,0.12387154473321775,0.010429638004717141,-0.003630155704345288,0.05116834301637066,-0.054298099611792695,-0.002858067268833595
RGMB,0.08460753984370066,0.008568372928575796,0.04043055438517596,0.012859727218125882,0.013409018170886439,0.060793842180532166,0.01196583776611775,0.031414207134968675
INSL5,-0.018130085026859213,0.007523151611043886,0.09359999646236106,-0.01156170121335811,,-0.08558397566105154,-0.038598294950445235,-0.0059683199356419196
IL12A,0.020740509022496394,0.041218191290637106,0.05581620694055619,0.010231805359154623,-0.025367913609165703,0.042539606123116074,,-0.014858466799522616
S100A8,0.020239016295965008,-0.06355807415695393,0.1702151057689229,-0.027051276120340396,0.06808779299422776,-0.07054112551266971,-0.01476950086324344,0.02051880603361261
TAC3,,0.0316124192419393,-0.09008352730043077,-0.011756202735248848,-0.040275392381623774,,,-0.027936965569481158
TAC4,,-0.029428745853182826,0.06886306508089615,,,-0.03223422931300832,-0.010292964569720543,
MFAP5,0.07013236609457561,,,,,-0.013283509215641432,0.01820984876427057,0.07040374115715396
CXCL16,-0.04209983413728737,0.05491113853624916,0.07351285986869387,-0.011734716203510217,0.01723397520435301,0.08244921068621971,0.12289534386907443,0.0005691350253787302
AGRN,0.042376756959465196,-0.049571896704093385,0.1554097063655576,-0.025475298336443176,0.11442128387351348,0.04576426876328571,-0.04042395786050425,-0.011921849325753702
COL4A6,-0.02501531623554421,-0.02080705611777987,0.12709924995684468,-0.01202545922519613,-0.015246116419016891,0.1067851427948371,0.030635648168139972,0.057511976911329865
FST,,0.037578633156643865,0.02399256751172807,-0.005429695300258998,,0.0036438287717598743,-0.04681945588564248,0.062411348985863896
MEGF10,-0.053812647435436504,0.010088885121538476,-0.03308323213271401,0.0019943562723582827,0.0314389647133065,0.09655931472410073,0.0145599842317218,-0.026319077372712926
C1QB,-0.07680801989190263,-0.07021548068158731,0.1619721026467566,-0.06704726970634446,0.05673174504408244,0.06174281958857474,-0.08358806507346436,0.018710284596742226
HLA-B,0.09244020901654303,-0.03890791144195214,0.14881857770702395,-0.05016262879919874,0.04325961978341806,0.07982939352407685,-0.07317487895978837,0.04887798491042517
PDGFA,-0.04501731531285198,-0.013300925389330736,0.0452598608215743,0.02194592483414677,0.08245040455112126,0.06665040779125737,0.05441184799085006,0.02508047222072879
LAMA3,,-0.01892614941679342,-0.024199032335639175,-0.006407991467565693,-0.0358309572972339,0.011115016680842605,-0.024429448041909517,-0.02571217752717008
DKK1,-0.01867989070402591,,-0.047842841602233524,-0.008260521474706689,,0.020341127301250515,-0.04309493921649591,0.017537927130231334
INHBA,-0.023303146901453988,0.019709745217260675,-0.07687098594079117,-0.03629589961836371,0.05352577252415028,0.047388600231798465,0.09116328127513848,0.05860316407813009
LEP,,,,,,,,-0.013629412976892501
IL7,0.0896750901340846,-0.025232689512006634,0.07503156450222988,0.06258903939328472,-0.01808104717253729,-0.022494787978614764,-0.041347832898054056,-0.001972155820495235
FABP5,0.04019079615966105,0.001967271375602786,0.1361813000360565,-0.02723308491304091,0.018029746478287895,0.09572987422039793,-0.018617965750277514,0.0609371157825516
CCL4,-0.02943946362422878,0.060295005679014156,0.08744202100238112,-0.003897204772376406,-0.01927196675984815,-0.005246267612624462,-0.006257682925291652,-0.004398796042727819
FBN1,0.006624548730009402,-0.023337519358854576,0.10564850558469963,0.046125743596455555,0.06397092612098196,0.027343477955062374,0.00506250936915356,0.042394549724856165
TCTN1,0.02132510951922131,0.06532528242707179,0.1541435578217906,-0.018346552472254432,0.038890359675578426,0.04933004833431598,0.08813537053384804,0.02008503786349313
NCR3LG1,-0.02217283770100249,,,,,,,
BMP7,-0.000563449038996322,0.020735111172884606,0.04556325026398007,0.033055679645649115,0.0575632023855871,0.031079405974220396,0.02364492813407057,0.01612405133990863
NLGN2,0.022412022510177723,-0.023242304627495804,0.03312727949593487,-0.0035408156824802126,-0.008062195737443377,0.0786889407819853,0.03713272050761167,0.07137404986785699
CCL25,-0.018130082633370792,-0.02595018984290625,0.10530854203865431,,0.0852201436772793,,,0.018160014082257852
NPNT,-0.055953710057727715,0.04883874407596838,0.14679449763862115,-0.02124392702331894,0.08226042005987767,0.03974690644386105,-0.04775419872782761,0.0033311679574972715
KITLG,-0.01628542796302225,0.00044772617530578233,0.046134075358637054,0.059727657043880826,0.005331239540598637,-0.0811525907368823,0.057436244423857544,0.011559472930225202
MADCAM1,-0.01867989070402591,0.020609413220717174,-0.04035165849630301,0.0355522136759559,-0.02591362020903155,0.0076196378922936655,0.027461355398705055,-0.036189519584689724
F12,-0.03783062256432363,0.022299440133602046,-0.039286886290123696,0.08068566703649645,0.00862186493717859,-0.05932234908673804,0.059267150072237935,0.007783759442483668
S100B,0.07298597646079588,-0.03400680346764632,0.11291681366047941,0.02098192278588498,0.015208325980382813,0.11156727085922652,-0.03190400547547171,-0.020150647504980804
IL27,,-0.0329282396413352,,0.05798280938447562,,,,-0.024298480011985438
CD99,0.11254898839934883,-0.008256094846498023,0.15837775610710544,0.024541644547967287,0.017310704037337976,0.09497363039687198,0.047724419149244544,0.020534365202820717
PDGFB,-0.011649172825428378,-0.0332696491324071,-0.011004942314117088,0.024213526178531827,0.027678924135406263,0.03564141761632002,-0.017125014400721134,0.01522907706633358
CLEC2D,-0.031410187059001504,0.07016237053908717,0.09876302419991612,-0.022088444827807627,0.053553189055041334,0.016732144837274206,-0.013853420695190457,0.05827614152147454
F8,0.025610121288173037,0.028679541411752375,0.03950077139702519,-0.000880200893970888,-0.03596170575712023,0.058721186402065376,0.011214251946188388,0.011875977132562554
C3,-0.0608595140517402,-0.031276398464895785,0.1166829560456856,-0.013866817422172736,0.07247135822611314,0.09626284391859034,-0.13829565721070664,0.0033302622953464652
DLK2,,0.026487901149468574,-0.012855169245113506,0.055660744853882976,-0.02424419545706181,0.027231667109395327,-0.006613441520390276,0.03894948094090929
TSLP,-0.018406910717260173,-0.01328176764092129,0.10410331790790021,-0.01853195294315803,-0.004920675920709917,,,0.011789773993511728
OSM,-0.01756411711307161,-0.04149023454652706,-0.0044178832309148645,0.013195529318355086,-0.021536509554569035,0.20609549244943823,0.03813217370779602,0.040806832835686056
PRND,0.006300464524874042,,0.06096367835987912,,,-0.007106461069432825,-0.048006184059476126,-0.01772932363032406
SLPI,-0.05882732590837316,-0.013740289256792607,0.22195148075738927,-0.0023061869680938464,0.006085241499197145,0.07778029508997733,0.015314033448487196,0.03828493542982544
AFDN,0.009207301385050543,0.03922792915239866,0.022969263235216954,-0.0032188926121626453,-0.02273202699762595,-0.1012064539357258,0.00960005141367835,0.04553314291278145
KISS1,,-0.024496285742789375,,,-0.01789264636100896,,,
ULBP2,0.04757349911162074,-0.04963168380951163,0.08652816786463687,0.008685896763454977,-0.02924403951610757,-0.04544303926767146,-0.019066434402670872,0.06132445549862607
ICAM4,,-0.01524348692054933,,-0.01340286987737076,,0.016294660614008114,,0.009710756093342631
TDGF1,,,,0.042893000276587115,,,,
ANGPTL1,0.008882749661446386,0.023690591772946572,0.09548011656817272,0.049996826274462454,0.03706368311699284,-0.014401012817668361,0.08540694473208674,0.042983416965993705
LTBP1,-0.0208997624329306,0.00129659026204359,-0.004368607886067456,0.021001992680906186,0.016002972861297222,0.0551164344287335,0.025692181959491935,0.04293416739903123
NTN4,0.011008252731950354,0.021051378622072684,-0.0020488902351117914,-0.029975516085789234,-0.02909212582771495,0.00695290298680647,-0.016070685143453084,0.03952600621069759
APP,0.096457890098413,0.0353320040930719,-0.068927947768179,0.02381982458401569,0.04509490713423906,0.026942324702993646,0.006563432721618378,-0.0048685785810188625
RIMS2,-0.01867988682524462,0.05371795950054293,-0.0772850310847171,-0.029456428673115785,-0.005216631884465882,,-0.03357679654085925,0.08130041795249877
WNT7A,-0.019214904401136004,0.06574274577291986,0.001474937910120486,0.019981463083602508,-0.0631364725785786,-0.027241986733184554,0.01566925261054317,0.06385166632391197
GAST,,,,,,,,-0.01866174436964464
GPI,0.04180783782155875,0.004157460327259604,-0.03604826332635152,-0.0012275198250991733,-0.03369202163300266,0.03548667951555709,0.009107581620541623,0.018783909835333207
