,UKF259,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
ACE,0.007433232429098557,-0.032627218346752064,-0.04179358875110872,0.13373931852565013,0.04088981111079546,0.04290823884259887,-0.04697949188267671,-0.043994392835093786,-0.026643799911431086
IL18,-0.007741481690360237,0.00612223443931045,-0.013062057035683044,-0.09673239877267686,0.02050409151149865,0.06054064213178454,0.04684743288472922,0.05483154505893414,0.0008147976352224062
PPBP,,,,,,-0.013753010169781739,-0.021446224466572284,,-0.022212737223000534
CCL27,-0.013747162252617077,0.03481500426985874,0.01134280008445213,-0.03234067457532556,-0.026487858598931702,0.022937767075638864,-0.016011832087885102,-0.040963982113999715,0.035375869696164734
SERPING1,0.02083826796920098,-0.004878375109037083,0.06567090721708789,0.005358851596907459,-0.07593943028397142,0.0018906557302032854,0.022359318606057017,0.03442118049456299,-0.01058466233263342
AZGP1,0.04410692562401311,0.0060393771358921745,-0.02024566140422838,0.06891339303285354,,0.026159446408726018,0.06096772203974712,-0.022103767383529357,-0.006173123219243918
INHA,-0.024798498907425432,0.05563711945423227,-0.012512441262411347,-0.051395912601340285,0.09175738245213147,0.03539810576434748,-0.03293484691671486,-0.008285437842598305,0.03964330506647731
SEMA3G,0.03880944382629587,0.028622905663775473,0.022368010385578393,0.10630648339852754,0.0147353487940537,,,0.019966887604888423,0.04920888354832152
OXT,,,,,,,,-0.014569070270668779,
COL6A1,-0.025147482003739646,-0.07172753366879017,-0.07037386243085454,0.019820874564820255,-0.030045773366849524,0.025752051682364534,0.03275173051012115,-0.028782360132836568,0.013089480657717421
FGF17,-0.020172499407415626,0.006937830765207477,0.02616830695553508,,,0.09514300650148111,-0.046487142022834216,-0.02961664631565085,0.024611015111417906
TNFSF8,-0.013709744963805413,-0.011811473188937946,,-0.04257813305740755,,-0.004373120332012731,-0.019845546852734396,-0.015491731661442017,0.05316032119400523
FGF20,0.06658347262382137,-0.016231091332696852,-0.014930690598083654,,-0.03632549951364954,0.01873843636180507,-0.0031715758929153006,0.018441883717753686,-0.018516453944759672
ICAM3,0.026396763115469103,0.05628322722776136,-0.015317880251601246,-0.09998567651937147,-0.04927146495814275,0.06469463687673703,-0.008820207290002935,-0.03610930609855935,0.05228855552666429
LAMA4,-0.03865123857177239,-0.007239176512972344,0.006830654636029858,0.09937578763008192,-0.04587661743796313,0.03311517412537979,0.03580132040522036,-0.05975843511134337,0.025224259457736892
DLL4,0.054422789225920816,-0.014267329043022813,-0.008042883554536168,0.08900209075460912,-0.05584245798413924,0.06565455708763067,-0.031457186281689545,-0.08469740393065821,0.002473884754102358
SEMA3A,-0.04341861383357518,0.007229526822218438,-0.009765403748065135,-0.021156442722366074,,0.0498672399673394,0.06430145551962405,-0.030351202117082195,0.05103866607568618
RLN2,0.08906272567701122,-0.012031460348914816,-0.011763020106506922,-0.04552371728973227,,-0.02179422675395549,,-0.016991895629692794,-0.021753292370045276
C5,-0.01830300880387962,-0.015384515072299362,-0.004271394508362697,0.01629416495067261,-0.08838103165780643,0.05579284368502806,-0.03234148742961033,-0.04462307314439741,0.07218487970478671
EDN2,,-0.014610202292790905,-0.031001044860743163,,,,,,
C1QA,-0.0027700572381167605,-0.007967222322958888,-0.09400938844081475,-0.14634412168462613,-0.029452648881220397,-0.03938219619002214,-0.05879271038305569,0.004769380327502843,0.018209666263473586
UTS2B,-0.013835775012589506,-0.010399903656996688,,,-0.0081202510380359,,,,
COL9A3,0.017350210038133185,-0.04099426986904644,-0.0489502100385725,0.015279462384510343,-0.0023789985004224,0.11065211353911661,0.06574579579950325,-0.03640589839329557,-0.023155403436819898
DLK1,-0.02302813076370498,0.023285158453322803,,0.10658329643345268,,,,,-0.04757853457100612
HGF,-0.030939252021691076,0.02258236292710373,-0.017916386941176282,-0.04622742365708961,-0.04713957541359267,0.025196715069105168,0.057279362627725254,0.002220620590267766,-0.024828181395982512
P4HB,0.005396384237704748,-0.04682438117273279,-0.04961566312942621,-0.04033267792477971,-0.1088258329451494,0.01623380021997941,0.02012179150212361,0.021233880986893643,-0.026424342668705
ADCYAP1,-0.027935912621399914,-0.019943443820987703,0.002755766047924999,,-0.014596963039006877,0.07103116119043665,-0.006001778253875122,-0.030733493799526748,-0.044828331542368656
GREM1,-0.011958447212513683,-0.005462252348224918,0.008111311410876655,-0.053975299815847325,-0.047861937374123226,0.0208441707599815,0.029103498426008765,0.018664193955412012,0.029144356407283075
EGF,0.039853256962647986,0.04683427618684765,-0.02140999844754056,0.03348202135352311,0.06707870491710763,-0.026647036683316985,-0.01729747823228782,-0.021393545519930394,0.03764887767061181
VEGFB,0.024274287401384338,-0.062440930701846635,-0.09288578650545824,-0.10952282870975068,-0.050832884380394544,-0.03723762057535261,-0.010909166078614032,-0.018418094363076478,-0.06535053695620183
FARP2,0.020607394605744494,-0.01612966544747494,0.04101959638696019,0.04004663594160371,0.06098458769834995,0.020393278750212736,-0.023902676067469115,-0.032270841603833395,-0.004031677871906698
IHH,,,,,,-0.028529070373737645,-0.001018782845954505,0.005146135651002385,
LAMA2,-0.05291325880834248,0.029943133766412826,-0.08410090778121711,0.061619160274609674,0.05269363516045023,0.04142476465826663,0.014666221590704805,0.01000427864042772,0.06524110419136996
SERPINC1,,0.08642235638920646,,,,,0.006344364889508243,-0.01657637310603072,
NRG1,0.07567920054624874,-0.007518619976292507,-0.023758519609318882,-0.05821233129656444,-0.030656358443700474,-0.04592156271159665,0.06070714376621562,0.022197650904284726,0.0042757573044282255
SPINK1,0.0385677621829203,,-0.011763020106506922,,,-0.02746683389325085,0.017368218676998393,-0.02037569827883715,-0.03227457351184738
EFEMP2,-0.006364483905563072,-0.060226267527543655,-0.04482236531787753,0.06178266565633975,-0.1103785089533764,0.0035389153186706395,0.05691856679929153,0.014650228071142662,0.012819483130112948
SELPLG,-0.009330540900227974,-0.038687638777064354,-0.001449308862725963,0.012930546796596455,-0.052646547047787984,0.07180529321186126,-0.03462623063109042,-0.025069510268728598,0.08431802771238096
GDF6,0.05927623504698557,,,,,0.02429681528150606,0.09067589510278294,-0.02991663097168499,
HLA-E,0.004922458797626949,0.006904520086253067,-0.07144284436682204,-0.0030377847473693916,-0.04577397089316635,-0.0013722069597644222,-0.011222189952118555,0.022202122324162,-0.03768296796357012
PTN,-0.04943988731601461,-0.05139554227780606,-0.05152813217570144,0.04782430277993967,0.04409633852048255,0.043835022425824786,0.035363756310334005,0.00224864134001689,0.0929958468920553
CD274,0.05969765892795698,-0.05102834700414215,0.0162305541271328,0.07575218991266693,-0.05412780664186809,0.09018424256048463,0.012459467167569424,-0.023715297919923474,0.028129722563903115
FGF10,,,,-0.07358301580417534,,,,,
CD14,-0.03140395275696051,-0.02724916452759057,-0.06849343067239602,-0.07682358559301647,0.028846235388433044,0.017988202729281116,-0.06887806152015961,0.0629780409454139,-0.03448514024150231
SFTPD,,-0.019097897499803805,0.047932983657614205,-0.04126547675432325,0.09086380687455284,0.021786854428935777,0.0017696749209204494,-0.036342182414893995,0.06442148410227268
SLIT1,-0.033602197188679024,0.05639664883230616,-0.008723300977942198,0.03409106506942948,-0.01089599150871127,0.03725453289692751,0.003417539581960198,-0.04977909751387415,-0.012874089420991367
CNTF,-0.010905734479289903,-0.00948482254000697,-0.013658121623974562,,,,,-0.016991897503407967,
BST1,-0.01079740823886197,-0.008694590968769364,-0.02843386371407434,-0.01641976585404368,0.048804894218699935,0.03271858121236378,0.04902773748623276,0.01428794564252394,0.019867662810043676
AGTRAP,0.046394439024814244,-0.02877737114094753,-0.009744140576884419,0.007097423391852003,0.00372610511793728,0.06455493748719392,0.00619848192527124,0.027450794913292866,0.07792065274929737
LAMC1,0.02600258350139217,-0.02430565004194266,-0.07838584427938326,0.0848034581216826,0.005763346465904645,0.039561480748088775,0.013301163979642296,-0.004805915183415934,-0.022457680444505898
COL6A3,-0.026931547817705046,-0.019665032499064327,-0.03691228162330829,-0.03034281901293841,-0.07435460063989789,0.0021162034269003828,0.008280219675775044,-0.07360526811120606,0.018741285589250253
FN1,0.02087793624523414,-0.07161628453564826,-0.08848126791607565,0.09111186516523861,-0.018477440430931955,0.0031114191322406844,0.019215574056118158,-0.021890508311590708,-0.05769829326632465
MIF,0.006868609770923083,0.03602293343343813,0.006405880331254755,-0.09465055537533698,0.027945007503699694,0.00403924649548807,0.06554233535706809,0.028214081846192795,0.025954121908924453
JAG1,-0.02066803172182195,-0.021880325018328466,-0.03143209182214952,0.1559617922911092,0.06542983962518145,-0.006790723284593929,-0.0633313081933898,-0.027950098403213938,-0.016351542639833468
NID2,0.045690753127894605,-0.024966705706603448,-0.0304114620663756,0.09734110599947601,-0.0024437058783510096,0.018069539647540874,-0.02498280170349607,-0.01746185520885601,0.050752846091684366
EFNB1,0.018373365421329734,-0.002857185650737389,-0.04267996310445907,-0.048387679317546665,-0.04653249211647784,0.05958096179356862,0.012807958551262167,0.028003557904804913,0.01877052974084518
COL4A2,0.015803511064325825,-0.041769553934145026,-0.058357920814761564,0.12164247889197759,0.02633903975504605,-0.010903955839913824,-0.08117973429932339,-0.07567324210830279,-0.028767564613869978
SPP1,0.03275496580782467,-0.03501193905158399,-0.09288450197967123,-0.14080914423527957,0.022466380927742457,0.0005011922863325094,0.03450084129859023,0.08067426376614037,-0.029081775326154417
PODXL2,-0.03219001124839773,0.0035363503659352337,-0.003679541040024479,-0.07119109195737046,-0.006957044493381075,0.015660306434374542,-0.053380029102353524,0.019323005092825567,0.007666039890484223
FGF9,0.010145274778755787,0.04164822598591466,0.05845040776763083,,,0.025946190398678164,-0.01760558866533614,0.046008827202695265,-0.0026578140952876438
ITIH2,-0.014570482269855337,,-0.019143258574893945,,-0.05850716093126402,0.12343367600546426,-0.038963771544305324,-0.031180340074426327,0.10157051931457796
ADAM10,0.039605252193509057,-0.010344391388271711,-0.01109429009267072,-0.0013349310262807596,0.014263302213909968,-0.009521870091608714,0.054589566838612026,0.006778736215765721,-0.017579419015947756
CFH,0.03429044180248021,0.004076618922284983,-0.03837676461151645,0.13243177959911354,-0.038502055381395735,0.017503811072293474,0.050999878907616196,-0.026173636061351976,0.04900675115182515
COL4A5,0.009381852902453986,-0.05043240727456514,0.062268674831405864,0.04315525474035026,-0.02284300150565036,0.026391485270199796,0.0350988218503068,-0.00101955477789865,0.08042541015289321
LTBP3,0.004746840806867586,-0.021780046817895575,-0.01647720017809328,0.031520918785062656,-0.042685028990349067,-0.02547241222065055,0.08078933069229813,0.008198174191511098,0.007996896858950442
GNB3,-0.016946594114758597,-0.027493193858284404,0.0016170047750354393,0.010685201848170735,0.050003254836857955,0.06368558367209633,0.027532976079114032,-0.0021768872835828284,0.007905395700175486
COL6A2,-0.025147896809159336,-0.09290415840948646,-0.021757945610572267,0.030583919291614952,-0.054233905519068204,-0.005251949509737476,0.042672692566522855,-0.038493963138750885,-0.0010521840589034033
PLG,,,-0.007582624749789991,,,,,,
GDF9,0.0056342074900651825,0.002688409048801738,0.015562118496146398,-0.03357706909148584,0.053646030261655285,0.03902255446540018,0.1846431112748458,0.024193383638481045,-0.03438774990168548
NCAM1,0.008236059850391912,0.028098138100234232,0.07262234440246064,0.08004962116581893,-0.02830796162392655,0.019856213319928928,-0.05646506423571949,0.029855748041215456,-0.03423143542311492
APOC2,0.025243664348505383,-0.040303363932455184,-0.02834409934253283,0.05552523049208234,-0.07790926865277034,0.010527030617329415,0.0033653544892006553,-0.007949161831398958,0.03285867505418356
BST2,0.03618128339675716,0.016523571459976953,-0.05363924843006864,-0.06664159099378723,0.05801585566003538,-0.002518835011238773,-0.013353177127703753,0.044246094576272,0.06286467664655412
COL5A1,0.023487938910754763,-0.04871143347448618,-0.02865621254597436,0.0876685932970406,0.056864566832507686,0.008765217239322162,0.022007089180164117,0.024323500395877,0.00011311567475160592
CALM3,0.0033934080349964668,0.04107905667298019,0.09678191041990625,-0.0603342791586493,-0.038636525200865496,0.02678581691900574,-0.006663859271870643,-0.0010407840358663532,-0.06506155442697359
THBS2,-0.06360780003720706,0.02811187999685264,-0.07021884033811292,-0.011429223239825355,0.022730121413738487,0.022318481472232275,-0.04841481920347134,-0.0202775513585901,0.06915319263850161
SERPINE2,0.02774213492827348,-0.025743781352680118,-0.05073497008495771,0.06950646822669282,0.08373897890314155,-0.04425923985759897,0.0050831239177094485,-0.008412002614020801,-0.05576273851782823
EFNB2,0.007358854448743823,-0.02421273566551888,0.005787391778683854,0.09963675642255522,0.02896864278686785,-0.020107524961042914,-0.04080324713379825,0.005090655015035826,0.024706210493722
PROK1,0.016952792539142548,-0.015322887180703784,,,,-0.021794231588907833,0.0022550471234570124,-0.015933973719424895,0.1180057054069743
MMP9,-0.025383076681207154,-0.015838263365106128,-0.024427648373726837,0.11855006645921419,-0.10386773276992761,0.016803548004794375,-0.01857510069932686,-0.04146987748507829,-0.023856131927064206
DMP1,,,,,,,,,0.0023314051826043105
NPPA,0.007974907401167197,-0.028084300382976508,-0.04293349130243658,-0.02420999803205843,-0.05629366282404881,-0.05286437032038765,0.07458431392409423,-0.021194242139902782,-0.030026887922925835
APOB,,-0.019241019563029937,,,,,,,-0.024807942022581027
C4B,-0.01860447834401968,-0.012460467533030612,-0.02040686703983407,-0.035126062089360116,,,,-0.019670491705988037,
NTNG2,-0.02551156113269565,-0.027898405333697255,-0.022724542845559702,0.05395075578390041,0.036135721224745856,-0.009916574318243259,0.024771938914302197,-0.012156722577998142,-0.006197252740030531
LAMA1,0.011977423846268017,-0.022940645139035088,0.03909654475096165,,-0.0638922652224796,0.02493267331395943,0.008873683595002388,0.024021425260578277,0.0574683614960373
UCN,-0.040246735236359917,0.05816929079768449,-0.031147177466277202,-0.03899920180174608,-0.05940237559307929,-0.014094586258873054,0.003332787014395751,0.0343706143715027,-0.04798650079059383
ARTN,0.0119911975209859,-0.015838264902536075,-0.013658122573844978,,-0.02557916524682113,-0.029972109792421826,-0.03008458073588031,0.020534251954361565,0.02012765250238639
PDGFD,0.00658356607517549,0.022149461754504947,0.022043341282602092,-0.06638319361518347,-0.0004936960457194839,-0.0025365928295492113,0.02183990721794871,0.023453969719409364,0.09412913414610528
EDN1,0.009978319659968945,-0.02165180194909374,-0.004440527032013752,0.11475595179116152,-0.05232813467134891,-0.007241531280935907,0.13654094346603035,-0.028771616999429126,0.033887746411953315
ARPC5,-0.015425498054247446,-0.010466579923302407,-0.05260376382736062,-0.006560941364563367,0.02551759594002654,-0.03195291356077889,0.004617142433049904,0.030278556465831174,-0.07540702978683862
GSTO1,0.017686250957267086,-0.011374648176151313,0.028057495232160137,-0.0044345224306191885,-0.039531754962919156,-0.03202208781457571,0.040242215121098074,0.007489561741670071,0.0318044705172713
PROK2,,,,,,-0.018937483318044263,-0.019473620842400834,,
SYK,0.006949312334816762,-0.0020022347121610488,-0.04129456572691685,-0.06964190926432634,0.005202217936302247,0.060816081561315335,-0.00011037551404892823,0.058898914200604315,0.025360586146772793
ST6GAL1,0.043262345793203226,-0.025796926692058134,0.008622790690039068,0.0051867386533185076,-0.05428337073520478,0.0159030286960533,-0.05791696230828312,-0.051374139769535344,-0.013775877233455424
WNT3,-0.011353293929357924,0.027735677477046344,0.08886601319365436,-0.039709463119775704,0.057510722490332095,0.002486007027054553,-0.04398686855151287,-0.03598812048740038,0.1038415584072711
HSP90B1,0.015316854976738984,-0.03297653152553144,-0.07324408914977885,0.11153088762685112,-0.019635709435327435,-0.005484634802146518,-0.03483328837912754,0.015323562090077776,-0.024068275668143634
ZP3,-0.04743588853017642,-0.00040415440588071244,-0.050151661887735545,-0.023044018798848657,0.04624843419220101,0.0155579575704489,0.03486377749788418,-0.027841521047745094,0.047247415069612386
NRG2,-0.0018365932438750667,-0.004039430742741297,-0.015311979594928584,0.17769546210271128,-0.04214748051462313,0.06764900134049495,0.050067120733727974,0.07423610606102683,-0.0026876164712422625
MELTF,-0.03066321469738362,0.025147126495102444,0.05559042795124586,-0.04441446628838016,0.05423785234439704,0.020532104619019047,0.016969099609862304,-0.01762765105264786,-0.035137947982907834
NLGN1,0.02973554462639194,0.005585427354646108,-0.0006884573333067457,-0.13424262703337964,-0.04988386253648058,0.018294882544046646,-0.03650438992629001,-0.019033927731660634,-7.549877061509641e-05
SLIT3,-0.025540364101727088,0.007957443221050464,0.12505666635734167,0.20817442533973737,-0.03936171640514828,0.029081830961020374,-0.020046357307174113,-0.02257485467034111,0.06014106738457111
CCL8,0.11134737912789648,-0.02725370214189139,-0.012743984243974235,-0.04553567219794362,-0.048576106814452846,-0.030419828377084616,0.018572325499734824,-0.03433376238062722,0.060419177954950345
S100A4,-0.06039299053818332,0.07171796543922389,-0.059676732332704784,-0.1276148553729375,0.03988281396830579,0.0775809815178876,-0.02105955945826634,-0.06606914348730135,0.008915493216080489
TNFSF13B,0.040344740149572705,0.019594517544016893,-0.034317036002889115,0.07252268046588764,-0.06379300883693965,-0.02556039234126202,0.002478522792555717,-0.026632357104151405,-0.060321807872931135
HSPG2,-0.039930185051971184,-0.0019567893166907604,-0.04119477614193365,0.09195991848726781,-0.0014701957532559232,-0.01795466450268208,0.00869700110717183,-0.02424658341775735,0.0026660455956924126
FAM3C,-0.0215947254444589,-0.033927046754191954,0.011558139307403924,0.14237656741957216,0.04648079091848749,0.002782015830927536,0.016457404767442806,0.01271019127011751,-0.03887216721878924
FLT3LG,0.03919290006704562,-0.006381646728498171,0.02057083048403123,-0.016975817596119595,-0.03012869268722713,0.02668253950101881,0.0379498487614082,-0.002989941014280947,0.13319243495804328
A2M,-0.08308174367689959,-0.05155584241691972,-0.01946615390968784,0.04609084842566983,-0.031986648325205,0.02171850774267293,0.009950932840492338,-0.03814248297740201,-0.002293905895710898
VCL,0.039360464750864146,0.015052146718468329,-0.04186447787711776,0.047839844229288726,-0.09297097550526903,0.03278084970829135,0.061643950154324806,-0.030928905368374022,0.0007089007086597413
FGF2,0.023344509653077102,-0.02041841772717252,-0.025684829678522668,-0.01698256400393368,0.08329067462707876,0.03854997878280882,0.06004759270196547,-0.06301664921840439,0.007202223884076103
AGRP,-0.022056391514921614,-0.011243783148761307,,-0.0032531140351724328,0.0243259105096703,-0.02245441909448428,-0.014828236737185802,0.00662371335970702,0.009194163888650748
CNTN3,-0.003835226802474555,-0.028476665536258543,0.08066074196000773,,0.03798231092742092,0.005922909654167586,0.026117895382457935,7.361011116040909e-05,0.026585468688052602
RNASE2,0.02423498397423379,0.007173193502789854,-0.03498594516733664,-0.04846209368462101,0.021449898393950336,0.008913299032888776,-0.055171433012451906,0.033010686277527686,0.022814404883137334
ADM2,0.052379492876511995,,,,-0.030533134190420756,,,-0.02089027395125256,-0.019819114586232863
GAL,-0.013941893134377633,0.004249171878433293,-0.018030991448246984,-0.09009138864511683,0.0626317900070237,-0.05236148678250063,-0.01279032415041579,-0.021059242793769438,-0.03882457227688827
IL36B,,,,,,,,,-0.026606233231751937
CXCL6,,,,,,-0.01802438389073883,-0.007855989349137487,0.007111809755716482,0.06945089161143067
PDGFC,0.02593211973786842,-0.056469876610953616,-0.059451660258272795,0.035440844422365184,-0.1317712799214487,0.028089750925711168,0.07271331663875918,0.05204726245388961,0.050963646455407546
COL8A2,-0.02038121560307314,0.003411908415152343,-0.04658404930742169,-0.01277133928136018,0.11916781546773118,0.006474633683221853,-0.04176236661469735,0.05732983065874835,0.04328802540254517
SPON2,0.06791864748452038,0.023513024990703197,-0.03212662021271695,0.07916697685538335,0.10148845993254642,0.015610106551223498,-0.07564313024673053,-0.04778028073351677,-0.012102000960823858
LCN2,0.05259342798414669,,,,,-0.03790624770570819,-0.0049864529136801825,,
SEMA3D,-0.025758789015928395,0.022880911410864433,-0.013804924449002618,,-0.03632546590788297,,,,0.02392895148827042
BMP6,-0.011666951519293301,-0.010273964347522924,,,,0.06877994425436704,-0.02342653640943659,-0.030377969842255798,-0.020318481963022977
TIMP2,-0.030613007777343455,-0.016270243310426927,0.08564958685785591,0.004674440346377946,-0.07428382043244507,0.02123160258278953,0.018097937456933534,0.02113936495002808,0.02495170825245198
EFNA1,0.01802330554913824,-0.06526026023809131,-0.012274364049290784,0.02513433594252448,0.012684721731555328,0.10680796319241241,0.05862759954619543,0.0214080825555877,0.02142020828463319
S100A12,0.07314841478245807,,,,,-0.02403010195504731,,,-0.017409247493571794
TFPI,-0.049536285316306196,-0.0018948698021308012,-0.04591172861854052,-0.01993866099235314,0.00607147043491455,0.004827715006957753,0.047275130975609723,0.014255944234672798,-0.05485176706180828
GPC3,-0.016908649678800222,-0.01347703331892928,,,-0.031051988571435395,0.0270197817315333,-0.023741704132886256,0.02718332140851863,0.09468713530978871
NMU,,,0.00048801499357573947,-0.08749262359364439,0.02783792069458927,-0.06649260496967145,0.035315511798836505,0.031262268598242916,0.09460666222936591
SCGB3A2,,,-0.0009722025745795476,,,0.0061708481904295355,-0.026860693202193135,-0.027444172666323114,-0.020318500150423763
LAMB3,-0.015774015494318477,0.023251996563693603,0.04312067571080581,0.035024718967480904,0.030379381367166752,0.020547131499413434,0.012812228891669246,0.005013767618380464,-0.03664531207143875
LGALS9,0.07307872031311605,0.0016276230709727003,-0.059465295739678535,-0.17324534929348093,0.027039133638512788,-0.03660645308389062,0.013100910697678865,-0.03693840231593174,0.01415415579598066
VIM,-0.030988800323667142,-0.061781700745306964,-0.09606756310668604,-0.01771010585381475,0.015640937258905013,0.038822440774635196,0.06052771483906014,0.008894015652336867,-0.05399819146501606
PLAU,-0.01755308866014439,-0.039057326587190716,-0.029810270536416633,0.008859257628802688,0.02148313078033435,-0.03875557855047396,-0.05140870660880702,-0.04032682937739494,0.01613966119426934
TGFB3,-0.00634830775914447,0.02981282349024095,-0.055866741701618094,0.15099158072308397,-0.05500149514387912,-0.025914679031802793,-0.031383124438990335,-0.04634362290651256,0.06468441808466831
APLN,0.01083701360705806,-0.03920219950843886,-0.07011323681581727,0.12678285954548577,0.047576810198268905,0.05371670639487012,0.019633723917324594,-0.03393768670564118,-0.05057137169530328
SHANK2,-0.008673532922861323,0.04717650813658666,0.05395875851695569,0.05489823032139386,,-0.0012431380600546615,-0.03115920804571863,0.007254880605027817,-0.005279460648891072
LTF,0.009408782080122758,-0.006987912607325227,-0.03807545692767956,-0.07773086458047933,-0.07023903244790891,0.021902489817129327,-0.0013256383923195218,-0.022312728132921546,-0.07097009873785479
PYY,,-0.012773352353338078,-0.011418234440038954,,,-0.03175506893779472,-0.021273776740471817,,-0.018516453944759672
PENK,0.01860723060684644,0.01687200458570469,-0.020406861366479456,,,,,0.04834716674717241,-0.02297112903515414
CTF1,-0.0038023412698683775,-0.028934909268160662,0.012357802346850574,0.12237695411469393,-0.058985727423734736,0.00864931014015781,-0.03850873041008486,-0.023759800289872155,0.04033089170349982
COL3A1,-0.01684534793470968,0.004351144459105835,-0.058027147832622854,0.11852996994480534,0.05262841707839097,-0.02296789139585088,-0.045169223482357225,-0.028398818378049234,-0.02905721693074701
S100A10,-0.075175009396297,-0.04594176084534562,-0.10014914214852817,-0.08314629085787364,0.02188165116537652,0.00225094292323563,0.04704791471508762,0.015426903498173414,-0.007284330950833716
FGF13,0.043517676301908295,0.08066883871929569,0.0782189791798013,,,-0.01724363535869334,0.00026832303500773206,-0.02320338015271514,-0.05028100275474006
SEMA4A,-0.01736886619966283,0.01966742806190452,0.06943657900588016,-0.03820749837195785,0.03265394495505591,0.001891080505725967,-0.059808465717600026,-0.047271907118517954,-0.024243607800549176
EFNA4,0.015628487455473305,0.05858585704049397,-0.011081090318613415,-0.0027422603938173826,-0.02106806691351029,0.029983828632085083,0.04104623141949685,-0.00010851470375373976,0.06452561597214651
HSPA8,0.07500521336621217,0.061641537337288416,0.05739807492533852,0.11475542573331689,0.03026141655643044,0.028845389149563434,-0.05158792479212461,-0.03047304855942559,-0.024639114338482614
NPB,0.012544230990368693,-0.015235460047028998,0.02794510386512257,0.031104054576069008,0.016741925440859926,0.03508663724901373,-0.023804961391498184,0.041139532567181857,-0.010937961508906895
ULBP1,-0.01999365241487399,-0.015668172762171334,-0.012743983939776266,0.14996596347441665,-0.03305479490400325,-0.029301854769507092,-0.01811684691759013,0.026427276399034562,0.039945598619276386
SEMA3E,0.016224749168931785,-0.026738398701916802,0.003129135065621312,0.025401804152075207,0.07315271418833673,0.025373360921903534,-0.03702109290085616,0.007538469659630592,0.03912152769891406
FGF3,,,,,,-0.027045314647525007,-0.03890338139517023,-0.05133547346337471,
ADAM9,-0.03512910645366596,-0.0036954389811107223,-0.04739745981089188,-0.06073850289228504,-0.051619218617142644,0.027811043027473673,0.06957731492078391,-0.005601426371833659,-0.02808502009376998
ASIP,-0.010747292272627912,-0.014054129464003903,-0.016361037464773513,0.11501780197665033,0.16985013726801987,0.04109276537120979,0.03924007183268079,0.05206722382005229,0.1126811337757143
IBSP,-0.062062005370939886,,-0.028822039882790935,0.024453760103651537,-0.10162469163085322,-0.044175631701728536,-0.03784340785088861,-0.02077805006773901,0.020501992762862013
MMP12,,,,,,,,-0.015491731661442017,
FAT4,0.033203122561042804,0.050281109377781234,-0.02429374173826833,-0.037445155272304444,-0.0293904016266441,-0.0019885330986935306,0.00632496142117636,0.0009510917256282147,0.07287531741647277
MDK,0.01122144250001711,-0.033190953262081775,-0.0958014622124775,0.025319365476904943,-0.034526160291099554,0.03810024399412826,0.012713961890596719,-0.06118194211394756,0.02360323464467483
BMP5,-0.01762472490815822,,,,,0.021495636770516493,-0.0017719492673859533,0.0036175952139066636,0.07480475253230894
CAMP,0.049135082754629585,,,,,-0.028133192209571792,-0.042338870254272916,0.011667827434305608,-0.02541974409370107
HSPA1A,0.05488734850066318,0.015462996945240493,0.027666536669356208,-0.053596569041447266,-0.025702335030759166,-0.004717408086975371,0.052590087868087075,0.0666212711055643,-0.03143754596498617
SOST,,,-0.0157257405400641,,-0.03894018281510684,,,,
SEMA3F,0.04195534338303273,-0.01981935216177751,-0.0065923861749842385,0.07992132265987936,0.0007330433310853618,0.011827664402767557,-0.012686112576034326,-0.026332587057699686,0.03825420829633004
ARF6,-0.003928933088792622,0.006704358447907293,-0.028848953856425597,0.03491195821152258,0.031080565166978307,0.047343320524945776,0.025656523374706548,-0.028238792738715476,0.06603523532554928
IL6,0.048156147280146694,0.010557872963023632,0.02611688626632734,-0.04126549045675749,-0.015628538302615475,-0.026640706728679405,0.00477119858294919,-0.02091800894761319,0.06038482103940557
CALM1,-0.01017928896851343,0.012433588121464246,0.09554001945584835,0.07506025537135531,-0.02011168625357914,0.023961852278990527,-0.08161822343537813,-0.05899066958895199,-0.06840535516858325
VIP,-0.018218242334564164,-0.024793153705072138,0.062443058854743626,,,,,,-0.05220369867459652
NMB,0.04959673909223,-0.008442546001522437,-0.061259141133910754,-0.010556692635839441,-0.02859477410576714,-0.03641078779119703,0.03173768945876552,-0.022340184770674267,0.024820815071351428
CCL26,0.02067341480598025,-0.009484822737156645,-0.01803099576510195,0.09729641370808394,-0.06742132470040767,0.026241388271717386,0.02413066852798851,-0.0275771642438635,0.013041880154507334
FBLN1,0.042089939457629295,0.03241560442376613,0.04951849216590056,0.12460955348551153,-0.0024474356339146074,0.043873206655668864,0.001907568379964143,-0.01044357122154032,0.08384359203757351
SAA1,-0.007959789606512316,-0.04831234688376507,,-0.039566598611053,-0.04963270919505698,-0.009657693466689871,-0.012851486806422448,0.03483782174120682,-0.06253866112861421
MICB,-0.021143016854315414,0.024792438636575136,-0.0039000919123307084,0.005211942076178697,0.020674218378929153,-0.02623849848187283,0.0549380317428466,-0.03263582429498941,0.009143950758385689
MMP13,,,-0.010881489223767355,,-0.02892678034253617,,,,
F13A1,-0.010527716442668469,-0.0019112659784152866,-0.023304766726660143,-0.01679924044401766,,-0.07728282144705456,0.01030112911545419,0.007655342725952422,-0.007346108717949653
