,UKF243,UKF248,UKF251,UKF260,UKF269,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VCAM1,-0.027919906442405752,0.0347523040279294,0.015714708312054838,0.061490809989090234,0.13694729677476916,-0.07739879134210483,0.007784766176759209,-0.04312310713154442,-0.012579429385860078,-0.008028767445406631,0.018377183889209146,0.09966328102335985,-0.010098269545410996,0.04971955252204084,0.07285431049190161
NXPH3,0.06328715442164773,0.005234381876524722,0.05344628865456789,0.0025819239022704696,0.0677445964352798,0.04827870682848581,-0.02055149182004648,-0.021504745297276674,0.11373050031742882,0.11338592479850358,-0.013929012117161977,-0.051154150075427327,0.07279807358577883,-0.016953538848294283,0.11731630285754603
MTMR4,-0.006217609313761324,0.019850350427998317,0.060018711339261024,0.0016403012508042897,0.027873408683075192,0.031806841579174745,0.04861507729507091,0.001033686790064492,0.07697936696478123,0.02934017029495107,0.027283131481768617,0.004055521131594149,0.03514458255415408,-0.028680715746224408,0.05728043273186426
LAMC2,-0.024197587940633064,-0.022587281649882766,,,,,0.020122705355663194,,0.052044767867031064,0.04146679743237098,0.013115321720624072,,-0.018946196677968014,-0.006079312318576894,
IL10,0.142443369548462,-0.01064381091995639,-0.01962686050967786,-0.01279304012873773,-0.038729118793473453,-0.06851864306110797,0.029493033657952465,-0.01651755616032425,0.04943677543601225,0.040740303595520146,0.005599450398839107,,-0.0217206175876086,0.20942546352351238,
SEMA4D,0.04846185861692606,0.02295543107725889,-0.03559369480878875,0.016580779183483774,-0.08017585393608392,0.02145589882920043,0.04397016734195663,0.04968731848165604,0.2184158953540921,0.20057142140606066,0.016315931841535625,0.03506113308053253,0.028973896495423992,0.04407461785277493,-0.04905462844213388
TRH,0.006009392991392037,-0.026517507804245943,,0.07701974251523011,-0.028246557187380717,-0.0398808699440898,,0.0005746813801348737,0.1110277925676952,0.10557772330058106,-0.06875632992268499,0.09789778237910378,0.15469734964210016,0.05210633456614881,
SEMA6D,0.12372760205635404,-0.029126876031947163,-0.07637558155415222,0.03092756623457888,0.06865120164795281,-0.02372555402426955,-0.015200900775019772,-0.01097593187220735,0.05371809312913465,0.03444937984387933,0.03336631656849586,0.02551118552585979,0.03717947039875268,-0.016596292548108574,0.07159980749682507
CEL,,,,-0.005564326129611897,,,,,-0.03179360095360368,-0.03009368675902307,0.08778705350504172,,-0.03236713828395181,-0.023754009447533888,
PDCD1LG2,0.043229938510164635,-0.039613554547659906,0.03294127960001098,0.023416519702553113,0.02678257666741689,-0.014010091661587211,0.0001681398867673183,-0.028255241761949625,0.006360439491501794,0.11051545864559156,0.04066282180715804,,0.030136090865623327,0.02455555822996302,
SPINT1,-0.02227639981347606,-0.05039729186629017,0.031715908464015445,0.04450354840072781,0.08419848988742938,0.0450828785483165,0.06729002949835158,0.003753839951777914,0.0959984997977732,0.14260532437342746,0.03386187784518652,,0.004135251901383363,0.024661454497167848,
CTHRC1,-0.01699986210639661,0.05864658559156875,-0.02055579125188586,0.020543751904804695,0.055611368496208735,-0.03613205604925671,-0.059250277975570025,-0.025258158784309977,0.16732916674882356,0.03742398763677534,0.12135639900369961,,0.1277779734718343,0.1361526052351626,-0.054761657801506325
PODXL,0.08000208769319461,0.06336728608918912,0.0028095198569459733,0.01602246341988216,0.16867116936760077,0.005453106003752713,0.04536123497130738,0.031118221257755364,-0.003594036242122075,0.030031749646345803,0.13872589098726837,0.03152010231693873,0.12094798085397138,0.10031086762274079,0.020107624754160076
JAM3,0.08221811263347516,0.011869302897647595,-0.05123241613841566,-0.0011083023726044718,0.11116784635546625,-0.04434085465057678,0.027344466556772702,0.017106893435507683,-0.06687381803034743,-0.027486250163408877,0.054254002747897524,0.015841984520115034,0.08379795492464043,0.014685535714881874,0.0705175721116428
TGFB2,-0.026622779623707425,0.061891912302900524,0.015762256333290172,-0.007942454171040569,0.17950891094027505,0.009507652751647085,0.030610608994825438,0.0027787006497657363,0.045479882875035064,0.07599381479313298,0.014112837002075457,0.05449385364572179,-0.033474327407943844,-0.011743090164516022,0.0980410236307358
COL18A1,0.007172570734463575,0.06739583129034904,0.011489394830363644,0.03684666231298947,0.11621197407374406,-0.08161552057893989,0.06941847730275871,0.0035666407408349162,0.0065845308328023565,-0.06884813374204761,0.07419884806264758,-0.028892282807688508,0.10983626899911571,0.16312694496200617,0.12283198668571928
NODAL,,0.10504700300041635,-0.013198122661914518,-0.03718243065875007,0.06528962575730173,,,-0.0253679268239872,0.1473186174196423,0.09614700934034665,0.06979908287469475,,0.02146520836357772,0.03436340391433754,
INHBB,0.026053905222669687,0.02149761696927574,0.06343760017698205,-0.019343432336981686,0.09137773644128426,0.024010384375832267,0.047160102656746,-0.030010728322476404,-0.07301621108284638,-0.060097679395199714,0.024084184467487897,0.033203556244019536,0.004415100850262234,0.019891044446787135,-0.020787169333550203
LCN1,,0.006857160382503682,,,0.03596871967623611,,,,0.027627061826637343,0.057761404136039564,,,0.06622914034757453,-0.024474473720085314,
ARF4,0.032072981520783826,0.014481421743953978,0.005420985615978227,-0.012117548600843197,0.07855582641945905,-0.03129714919533227,0.028003463968626435,-0.013245818759508574,0.15940578072253306,0.1451463395398668,-0.010181718117599626,0.05883102284881281,0.04354377458534174,-0.016712390925231056,0.05851346021612391
CXCL14,-0.05434073380192595,-0.047298552669317075,0.009894906341633255,0.0024800608240064977,-0.03611838252455453,-0.04863447298092517,-0.04281943031035797,-0.041106570254287704,-0.11376653141055129,-0.16176318415275998,-0.058436504877690545,0.07709520546429315,0.07673226226081961,-0.09318883890250929,0.052744205011960955
LIF,0.012520900938588198,0.010889940818790451,0.022801192131906862,0.05963759555539411,0.010228392874740054,-0.03484287371950601,-0.00023873415746107122,-0.019245675527037077,-0.07644594734426306,-0.13001448879054509,0.052662846129892193,0.08567397349620379,0.004108282263095449,0.05201433523512907,
IL17B,0.13085072200665232,,,,0.012614569125190522,,-0.019318337684229654,,0.008799206360402571,0.07449971896856093,-0.030381827368552328,,0.04637715100705333,-0.027671757242746866,
MMP1,,0.04574624320129894,,-0.015438032960929743,,,-0.08256674568504113,,-0.043399114295600554,-0.04624800268932124,-0.022000424034529547,,0.09907810546092108,-0.0018121607819254302,
MATN1,-0.022788148115721895,0.00569032132223573,,,0.016544163816533446,,0.10484657387884741,-0.015024270515896302,0.07625929931121675,0.07780160257505922,-0.03131173474598629,,0.0012653470151924007,-0.02521755024260543,
ADAM28,-0.013991814585614883,-0.004415354302697903,0.031338858737557956,0.032418597757717355,0.03664554153796015,-0.04402844601705958,0.02691927543833886,-0.02830825818102384,0.032318725604408446,0.08329890467835283,0.018873304497404937,0.16954366693202585,-0.017173977983329012,0.05418969131493007,0.03850000046889806
TCN2,0.025932616058432622,0.049146146621151986,0.014738331190625887,-0.03680599599031344,0.09523484934218217,0.03517297085329567,-0.0304392263103549,0.01700910392674475,0.08231678787351808,0.024919336117395822,0.04952237215820015,0.02881803288705439,0.07412997495582639,0.11141342583846071,0.08722444853132487
THPO,,-0.02019054143944933,,,0.01930757602559004,-0.019376734915776624,,-0.015024272241772104,,,0.080516240911602,,-0.03080294297493224,0.017659869582694512,
CUBN,0.10654356666117551,0.03549185253299933,0.012360047890503361,-0.029436151579079355,0.051933808291642375,0.05488145707925582,-0.021695907709208147,0.035695000282714516,0.09286559659153701,0.13197034334698926,0.10807953143826658,0.03922727233609791,0.0833279031638737,-0.043560063554842154,
TIMP3,0.02434319376290505,-0.024710230719359422,0.022488428559952492,-0.00200255007073205,0.04999461566595705,-0.02245139324755098,-0.0343101222420889,0.06394617641771959,0.08818412471207056,-0.05322401096371021,0.06895441523854348,0.025346040472874618,4.733724755917659e-05,0.17111218338579331,0.09223547713863282
PIGF,-0.051631657635844895,-0.004381994433523133,-0.037970155702369605,0.011847990877250976,0.0796691964282961,0.029674413710303434,0.0405181877002063,0.03688357811606026,0.14203534154451905,0.1809157529870309,-0.015906515169713843,0.11803547989060159,0.024003655729647855,-0.017858369850829014,-0.10678379837301019
CRH,,-0.0012149275270414844,0.022224678109040854,0.14361047531907276,-0.03982793460197278,0.02381524370964641,,-0.02054933469433055,0.017401384162278398,0.11755892057785158,0.02703425117557589,0.020383448124780434,0.049287410690034214,-0.04618980667651903,0.059904037430954266
BDNF,-0.012103100697652093,0.02436579469155018,-0.01481712362248125,-0.01335190807266017,-0.10753474991286342,-0.03433065870941764,0.051731478870457946,-0.016921189333395713,0.06090284756917301,0.03046099540147796,0.05115902204963575,-0.03355331753740482,0.04604783472890972,0.003650954984204084,0.08578832528108206
CCL5,-0.07475936629451811,0.041019313769185675,0.06028359224196771,0.016720176385941685,0.028540580524120833,-0.0642385074310869,0.022076955989700994,-0.02038223204866852,0.030452494776643593,-0.021422220328506155,-0.02117288232617898,0.04438553093016253,0.12785845944516633,0.18323365088309929,
GAD1,-0.02153807529747939,-0.012867830654814578,-0.027437595327361283,0.029228036555143253,-0.05649714799868762,0.05406125477393495,-0.01920396725947927,0.047650854146965155,0.030559555663933168,0.11003933673180105,-0.016261417981289526,0.006037781748521057,0.009909369423627773,-0.0510659126766398,0.07775158900633183
COL14A1,-0.06941752976357597,-0.0052922047607490905,-0.020669294007595884,-0.00891348593260891,0.02332009377517106,-0.061005719207485654,-0.030594554293840292,-0.002264221884377061,-0.007534318510120212,-0.04251637653180458,-0.06547905508500677,,0.079078796363469,-0.01295294809726291,
HLA-A,0.1800024355015821,0.029994416610881543,-0.042202355994129206,0.020795667994442293,0.14196955385995513,-0.06052661796366881,-0.027240475100102437,-0.03783250065229059,-0.21778336091997846,-0.2445675515196902,0.0516776231187827,0.11134050571638492,0.06702724886547633,0.08995781519575403,-0.01057225930870243
CD5L,,-0.02646369255366883,-0.03451860141147854,,,0.05196733172530201,,,,,,,,,
FGF18,,-0.023944858606799364,,-0.021404669371125985,,,-0.021927529535007876,,-0.019079945566289974,0.06460298506998297,0.003011478252781464,,-0.023395949340848824,-0.005717371407120768,
ADM,-0.13903302528375666,0.05096689144583196,0.04099556049365757,-0.015819687954296335,0.11521576266869064,0.005839771194665388,-0.0591106770693248,-0.0548063321799535,-0.18067244963133594,-0.23350975575494995,-0.015194284848603738,0.08409711661140767,0.034734628780586044,-0.029065761031913977,-0.10075703296589598
CCL15,,0.017224214118058998,,,,,,,,,,,0.062224315566136355,,
GNAI2,0.05986006933777728,0.04576874743167253,0.06549560543995014,-0.0018236214805823258,0.17942472379550456,-0.03644257008955364,-0.04556694722604841,0.024825005091507733,-0.08315021763897172,-0.01989600924136775,0.07364742603828858,0.04029927370196161,-0.00736709193467363,-0.003977231635973424,-0.06718342195482614
HDC,,,,,0.0010428962891502215,,,,,,,,0.001928618191127383,0.09484971661880101,
COL11A1,,-0.027933834298343188,-0.011690402215373579,-0.04883144387069426,-0.021863812135766356,0.017796106681255235,-0.019450685459923105,0.05315710126425773,0.07125660787189515,-0.05397903168286873,-0.034268650758912604,,0.06402545452874012,0.12299840535739698,-0.002791252063652257
NUCB2,-0.049184800153781925,-0.03339527073299282,-0.06686315942340748,-0.01314246846925878,0.09558177204314597,0.023551501947622646,0.049007352147949546,0.030539429392563263,-0.012453638531906711,-0.09506609084471566,0.00017316015908537392,0.03553046168141279,0.053072768287106165,-0.010620643406775276,0.05113432456918772
FGF16,,,,,,,,,,,,,,-0.024848606249342264,
CXCL1,-0.05899841582480011,-0.0032983201440214324,0.018899405728344452,-0.0066304032475174215,0.06472855480127562,0.04435725684736771,0.05746543628201186,0.013079299237820904,-0.09036243363024676,-0.06362533336154058,-0.007829265652185948,-0.05563073049585336,-0.0012479413431457753,0.12506683811406347,-0.0043614473298870075
VCAN,0.047799902300541715,0.010690944849643284,0.03035813761567275,-0.03254230512680843,0.09341417379981136,-0.07407917444482251,0.0510590322965975,0.0001914975293397674,0.12871043344099584,0.15854468765285393,-0.007806383343801835,0.014310911228699541,-0.04227784746133465,-0.008195876338337574,-0.05237762125853404
MMP7,-0.08086211628661813,0.02240348178861484,,,-0.018905122909483454,-0.021241976108625542,0.0222236807115572,-0.02322154339790093,-0.12176852396436534,-0.08584542364077562,-0.015063037258242562,,0.042861397994234926,-0.06315024595677457,
PTPN6,-0.07116229513000419,0.05889826485808781,0.06755984984013337,0.017605154741735303,0.07262304635281606,-0.03045783711691751,-0.012825938328820216,0.027815068745643382,0.034295391439098995,0.06776136240701096,0.03229335812287076,-0.0610369270229684,0.0072994855288596025,0.11958424956624812,0.04549175065166049
PTGS2,-0.0925874192924826,0.026387787284261038,-0.015857714283526746,0.05904431248817547,-0.1025968271937007,-0.016951812584594262,-0.0019312959407918576,0.02426733172069062,-0.14447038304103688,-0.1455797802245461,0.024377763800748613,0.05679106135969426,0.06043913234038543,0.021119484501819982,-0.05542134745732599
XCL1,,-0.0045856673895016496,,-0.01641553489427008,,-0.008237836368223932,0.020219073893591056,,,,,,,-0.009133010132385716,
CD58,0.011941359220093789,0.020706788997930475,0.011010649203002107,0.029595637570995714,0.10522535025957808,0.039617360826064096,0.06787340770343919,-0.01953139762778606,0.11274413315971252,0.08266907214694683,-0.03777653957365764,-0.06980994356840299,0.0720310432791134,0.08190235568441742,0.04947977033032666
TNFSF14,0.03806447197989337,0.018684354128611583,-0.018532263680654595,0.013641157294763685,0.0011383817046085516,-0.05181989933722597,,,0.01097222859418465,-0.011487173669289565,-0.031767457698467116,-0.01147126211720381,-0.0030777486557979432,-0.02598407885678267,0.03762744613661948
CNTN4,0.05541285482210005,0.019561569087212023,-0.014506996890917745,-0.019778274486475147,-0.06712818681899205,0.1162340955166551,,-0.025341709016251348,0.12594513355150713,0.0759054255278254,-0.01248420981282944,-0.052724221271741784,0.002627594727153671,-0.004200291914374689,0.042115626759680884
INSL3,,0.02567825525460786,,,,,,,0.04336835712356075,0.14027142023848788,0.016680772893823116,,0.01714360742369458,,
BTLA,,,,-0.017113741598796434,,,,,,,,,0.019730357317734558,,
MFNG,0.08745930208341673,0.013078587352640477,0.07196196394896413,0.005490873155657701,0.083166429043053,0.007171380509456294,-0.033793895495657214,0.0001181386243295518,0.07314415481616994,0.11487944902345504,0.044103240102494265,0.08676857350734146,0.027864198474818882,-0.040830090797620414,0.10126332694206382
ICAM1,-0.04958973268196253,0.06055336506150214,-0.02637570783792199,-0.008758383864550731,0.07151881978569803,-0.059807410227349075,0.07427605156957427,-0.020139622272628072,-0.07641452283682267,-0.09798731665252296,-0.04541835762617134,-0.005230330693462852,0.01698644703822156,0.027580865855005996,-0.09286948372363343
PROS1,-0.02846585957300877,0.05065633680301046,0.031187319789819257,0.036553720022880966,0.14576474481113225,-0.0701789229629851,0.02919790778472032,0.006875123950032963,-0.042729106831947784,-0.09275985828333924,-0.0035464494002288853,0.021505419756261964,-0.033330645472663886,-0.03609629054274271,-0.019411328498670898
CLCF1,0.009607988111651047,0.07841835307240147,0.019319944613531252,0.02717215862740248,0.0385452436492285,-0.04885955953931612,0.05018844415436998,0.004788096009113173,-0.005909993979664222,-0.05850604994904586,-0.052444262287219,0.07484546095450151,0.004121798802802255,-0.014153355282756484,
PSAP,-0.05591434936523791,0.015920539233598416,0.007925867552296887,0.019932471684393733,-0.17815907641986686,0.0007703757534214823,-0.05718197240606504,0.05755914511676349,-0.12067528674293884,-0.14057623258442437,0.029897399408499743,-0.06436654123399288,0.0058574274037398715,-0.03746058312361823,-0.09133036659292909
EFEMP1,-0.05895153781339419,0.03693450735841613,0.029833299059930388,0.048048115598720624,0.10350825151640937,-0.06468013021931918,-0.01338074530873019,-0.027601202239438197,-0.01109599260423882,-0.021775953609438195,-0.053142177813060486,0.011341271150183385,0.000514748776021833,-0.10635252835897584,-0.05337347638268339
C1QTNF1,0.024964285114006394,0.06845236655978071,0.028454910121351772,-0.005822043951001815,0.13903742781456727,0.0663103916557197,0.04414842734697501,-0.006418731588961936,-0.15097318243380273,-0.1516501773112075,0.07530347794594337,0.04101412550229009,0.03536705560129539,-0.02184701011621137,-0.02558967607863201
ALB,-0.013884703219958031,0.00286961104529805,0.0025305340366259038,-0.002824298709801182,0.018594089147670342,-0.04727402407800245,0.019181078857211584,-0.02223514103361122,0.08274450325467779,-0.029795350221986927,-0.024104185160787595,-0.03842183307359767,0.03765698405464348,-0.035703507788167554,0.11265646824439163
CCL13,,,,,,,0.24210344703358483,,-0.04482942433077756,,0.027322214095666642,,,,
EFNA3,-0.05054356751491945,-0.0031857207597849216,0.008984053289913465,-0.013168061259149062,-0.08500107612091597,0.03947969401313162,0.008679915360460557,-0.008430939367180682,0.0941787582745846,0.004741169173513599,-0.04985393013842757,0.012843873125059272,0.010490978238278662,0.047032137675853306,0.13836897239455354
DRAXIN,0.12759286260572095,0.03186454734197933,-0.04588533023239512,-0.012146070404740045,0.07561666923122336,-0.029079859483190796,0.017949329948039622,0.0300240038355138,-0.13813100719700377,-0.1512237948377085,-0.0927808295190593,0.09641911420864238,0.13574859537133227,0.06425958340122763,0.04734613255141771
RAET1L,,-0.020237251678123794,,,,,,,,0.0649059932246955,0.06369308528578063,,,,
NPTX2,0.026024399334244407,-0.040533478678241634,0.03945847393391268,0.04588064998598358,-0.10804430481013648,-0.07105075044321121,0.01467146015808098,0.014151685506271178,0.0026193002034376467,0.02863349669612957,0.04907748650979918,-0.012076510932537211,0.06415538710021021,-0.07054717987762801,-0.009953838826696315
FGF11,0.040500576877382136,-0.03087013496979311,0.031273589513082505,-0.015848565072761046,0.16041771628916335,-0.004509009572403708,-0.005870767177142845,-0.040086855128798275,-0.00707568416387816,-0.04982304696378368,-0.04383958168662394,0.16591969290175657,-0.023874873572474534,-0.054301732570618044,0.007122059185697883
CD59,0.042747486699357046,0.04844579763478658,0.018405616768554633,0.06465741642661954,-0.11430438406673361,-0.09396471377029951,0.07824257414451015,0.07986494486037399,-0.03551507633315909,-0.05948286335944046,0.060080213877148535,0.029183388855656384,0.05336254442082135,0.07779444934016687,0.03982700981418954
COL9A2,0.05002943707817725,0.02500222818645464,-0.01817383517018141,-0.0038301245223874487,0.042763847543045484,-0.021213523574677384,0.029375843507934592,0.017489528813238033,0.18773290660847347,0.2393256944577348,0.011809946630235102,0.03457935839483644,0.02003964893714364,0.03904339736708124,-0.019976349143418004
DLL3,0.08584741533599441,-0.02559594511945623,0.03491963437249509,0.02203100584440098,0.057037491190529185,0.08392251727028824,0.005593648721521491,0.09280441718969301,0.27325277287445,0.21490952527106372,-0.01598032005384972,0.03336575482204864,0.014864353405341823,0.003468191084159235,0.06460418800025383
FGF5,,,,,-0.02525126301499392,-0.020429522331692113,-0.023488240232444998,,,,,,-0.03321494614758796,0.05186567557432802,
LIN7C,0.08085423121124621,0.006040611917467885,-0.0093630031970767,0.017550935261138875,0.025489330538754327,0.018535513134468804,0.03306915676842354,-0.0055801643387234515,0.05348042527437499,0.05825740175830736,0.005601825477759736,-0.029451240217781883,0.008876123004699909,-0.04738997406801028,0.06712648842489746
GDF7,-0.02278816362381038,-0.025432461171838526,-0.015567039964832842,,0.13321969381781645,-0.0067760212110575015,,,,0.01142264523135097,0.04851833946387774,,0.0026305832553146203,-0.038548369782873675,
PSPN,-0.026680470892580573,0.014118697979278356,-0.028047686634976504,0.011090544505396628,0.010483812719953738,0.038497455641682346,0.002717278409448081,-0.02942782734599225,0.10719769717591267,-0.004900849773435775,0.012430216514765505,-0.05139672119838674,0.02940288228350199,0.050071725897491356,0.10297480236837471
ANGPT1,-0.001283201801288978,0.022145924786819933,-0.004526381201950663,0.011886295559718315,0.07201425621752613,-0.0033683730170902333,0.047732620894501074,-0.009590044875927463,-0.03849377128540152,-0.01941884759464983,0.047939791820686375,0.04928481303096301,0.017363051715462523,-0.031797151682153905,-0.08744162901241798
PNOC,0.016036699307535058,-0.0015345523155260395,-0.03257696306579607,0.05556545172780013,-0.09488903534615263,0.12884503460339758,-0.019990834165167747,-0.006289639520532771,,-0.029335387207586966,-0.030616694663590793,-0.03355333567939967,0.015418276470169537,-0.029798221272204252,0.09705483964553764
L1CAM,-0.05367077979688682,0.008005670763409535,0.00546087051441968,0.05895271629480091,-0.05528523798399811,0.019831187580906684,0.05458381391015162,0.006487367773450881,-0.12203591297600878,-0.11645126029626343,-0.026142688082849367,-0.08228800184422798,0.025815134291187876,-0.07832618462722755,0.09559375688795572
APOA1,0.0210444079549487,-0.030088482020700275,-0.021558260517093416,0.015028455924860372,0.1056544252600661,0.06855275217789522,0.06499079557273679,-0.0024799633587094124,0.016798226633513515,0.061150194533540946,0.033938216652337,,0.06339340526865343,-0.02851274684713364,-0.04639382942733865
PSEN1,-0.028058047828078664,0.03279415505913583,0.017728066617243098,0.07118625972780682,-0.005400628347494012,-0.01035535328257515,0.05528117919154892,-0.005902621382907591,0.027943431657066996,-0.03278641384087365,0.0288178726285991,0.12619608829629075,0.027157580533927823,0.0449989585364083,0.14189382149050897
CALM2,0.02170544496804828,0.022934375183978378,-0.0023868129686686617,0.07167049280510082,-0.18412229497475188,0.1268217559152818,0.026210825458520683,0.06743708886692112,0.14231262955425897,0.1699324792821995,-0.0656887726812501,-0.019389260564937692,0.027381177206468807,-0.04312938123438571,0.08568820631096899
CLEC2B,-0.057406647742626916,0.05182331452365059,-0.003161610104670124,0.0127325860669153,0.11139770458642308,-0.06266304298277826,-0.027830112056994802,-0.00864473072484319,0.05064460291334344,-0.049489041914019906,-0.026628549378080225,0.10180514918192306,0.06464921773435965,0.08490347908648517,-0.03534287178994913
NTNG1,-0.004783893376046592,-0.009937985965205117,-0.013946970575306196,-0.03179653479945259,0.012648934816570333,0.010512875208051034,-0.03275920522693096,-0.0454436515560889,0.06468822502547723,0.1575144619116283,-0.011617251137145125,-0.04581663114687095,0.006975937916749703,-0.07842340682893609,0.14244922897259021
LRIG1,0.10129123321013575,-0.022577417656487478,0.027146405680364655,-0.019130751386955712,0.050030668272142066,-0.027012713183684433,-0.029348414640436762,0.03349020095768025,0.24482334629508637,0.19483163101899775,0.0025125829374525355,-0.022812707450549367,-0.016945177035930584,-0.05245422483520822,0.03943522246349473
CPAMD8,,0.03612494669761736,,0.10367642196905238,-0.022843165625642328,-0.010506459454953479,,0.0331985640484561,,0.048620607826762814,,0.018590808000241377,0.11707097221466055,0.10410675981360984,-0.019622525140692668
GHRL,,-0.013920761321373107,-0.019745109005212008,-0.03529779563862027,0.002188328044557038,-0.022784758824846308,,0.06992911054591702,,,-0.01408154308126949,,0.024798973813220774,-0.024094926292150102,
NPY,0.07824940171626715,0.006545679904898729,0.025538594028028976,0.05915607404141138,-0.0643453727795343,-0.021307549954608984,,0.0164766802618997,-0.12350153829189496,-0.051059510710186336,-0.0255582515793418,-0.12034891082830601,0.13423875920543935,-0.02055251275075265,-0.027039369484714186
MMP2,0.08581682889398941,0.044095437547307985,-0.01186894510827638,0.05038584822702333,0.14562213718498276,0.040447285593796095,-0.06501896110866606,0.05483746643937476,-0.006243861473395591,0.02659765368572233,0.09294531337015495,0.044091770726994974,0.06090054887771106,0.14105028769238165,-0.0314431136494442
PPY,,0.005194307316137642,,,,,0.06328559789485469,,-0.04974022680615233,-0.09317052701508463,0.0029044584427529423,,0.021780448832048164,0.034468997900873946,
ALKAL2,-0.029786006429373305,-0.0379517866389597,-0.012495100079516432,,-0.025900350455608876,-0.030443278303015766,0.03558638319115073,-0.03510706531052169,0.09391495160887113,0.08488549816440842,-0.049886943982279316,,0.017339285818933608,0.021982418335083853,-0.02101295550191328
CSF1,-0.06556624764879718,0.04671276213948844,-0.04714988556223948,-0.011407604220340524,0.11790439091536722,-0.01091370397896847,0.0852732676150667,-0.0076321301060069905,-0.08645467008928832,-0.03377064386711757,0.027553955545050447,0.03452402247380942,0.003993935257625452,0.08603824443452003,-0.07387639085949338
SEMA4C,-0.03499670338354355,0.06627224057722603,0.015275556774247462,-0.015151623195156652,0.040794578637827275,-0.011273464210353842,0.03835206166842608,-0.010243778008599201,0.02354252949100002,-0.008827049134983068,-0.0239883330910783,0.03179515832846369,0.05208954590306014,-0.0011634843722752345,0.06793873556086413
BMP8A,,,,,,,,,,,,,-0.02493709633940758,,
ICAM2,0.09207192666375193,0.04619682875282211,-0.04172452096403936,0.004805158737045543,0.0859499713655613,0.07627224804393533,-0.004114239909329372,0.059196180746825,0.1517864351765063,0.08652844552565907,0.09318504440682417,0.043384621401011084,0.050865558554735624,0.07842579953686214,0.0005032988700902999
SYTL3,-0.05567194870539931,0.061893130060159215,0.039749998449465765,0.009899244164391608,0.07784205910257681,0.041758747542426346,-0.0031213093398182058,-0.031118644300226612,0.012875100470691986,0.01243617473977591,0.04068121570743294,0.041488883451714184,-0.006689399726472954,0.06107992152023177,
IL1A,0.01909549965070502,0.03976550176713819,0.03973158359093844,-0.014026610011229967,0.010558726600881033,-0.03875962555349185,,-0.0288766151957717,-0.013293978891416055,-0.029082020988991267,-0.0315067424234479,0.02212508711152094,0.029977037414947304,0.038334772314121024,0.06633194854688552
HLA-G,0.15673767625427307,-0.0311402980417628,,,,,,,-0.042849890193140186,0.09391907035901027,0.010940599757937043,,,,
PGF,-0.046882685784026726,0.06441698726324648,-0.02058209713183598,0.016308797047258232,0.11603542078873018,-0.03785807926749914,0.07531487692595652,-0.046085899532955915,0.13444655129503466,0.11092931843601984,0.11992354063605602,0.0011018063857524297,0.11469871122577917,0.07747935507104065,-0.016876621064719766
LGALS8,-0.01367906733638284,-0.013019215683921812,0.024242738404251393,-0.04646631583852103,0.071053329831248,0.05172306650261026,0.08474698185243404,0.06226453477456061,0.03757187976290816,-0.03487306040885995,-0.03684843147684876,0.028710259682224702,0.011052818764510357,-0.022409020299001357,0.09989165276069233
DKK3,0.11823795158374319,0.03442301126239228,0.01614002336894487,-0.012493999578648239,-0.10862351381340685,0.09160018328949548,-0.016805897517780676,0.06821885649139156,0.15247630826917735,0.14841948937974522,-0.014436682800415733,-0.030337163520935746,0.01740286343213039,-0.03532601183788831,0.03974602656273528
COL16A1,0.10802334593115503,0.05995345106156189,0.022393319932948484,0.018036657098989637,0.08436074794188075,0.03830353183113041,0.02365665110994666,0.0199565033970185,0.026575454127605404,0.061835288479437374,0.1168404526594483,0.10814972357144523,0.058936052761020756,0.15483862314665991,0.03055764058756852
TPH1,0.028892357355767423,0.03722214022203195,,0.0331030172165085,0.00183222521858999,,,-0.018081053915103697,-0.01874977658640494,0.020625019323628122,0.04134730453939915,,0.019741094970174466,-0.01154997491287548,-0.015138220799264981
TNC,-0.06408089549544743,0.056688509725164205,0.020627471483101813,0.029430370701268686,0.17866112261952177,-0.10438842337852049,-0.00987863092747423,-0.03637341180171177,-0.16493480211180278,-0.15780923675907668,-0.014062368370809215,0.01310348695176099,0.02733107226873654,-0.13597924753687607,-0.061848381040055134
TNFSF9,-0.028352226344857914,-0.040658726942410496,-0.004490511113632515,0.02026981197995921,-0.06129928629292724,0.126885126643082,0.020942907408432368,0.01724835407384378,0.03587389287302194,-0.044531734472997485,-0.02025319418908182,0.01704415542015693,0.04610607185114644,-0.010263522399014959,0.034295390979061945
C4A,,,-0.012313361054510608,,,-0.024585447769162064,-0.02192754143445859,-0.015893933252797705,-0.04990930828727636,,0.03522919619255467,0.12743148657908412,0.08492713784640672,,
CNTN2,0.08109442024131108,-0.005529328786936613,0.03825806974520696,0.03957154567733729,-0.05947045610580604,-0.03907805856659954,0.010699727924955754,0.07374422455402231,0.16705465515050114,0.1452404213630179,-0.08422278913051996,0.11269993416861435,0.044751974034097836,-0.06633286725105443,-0.02846892147647128
F7,,0.008963654261845118,,,-0.022843152348430328,,-0.019990836970380527,,0.09886321689079058,,0.07402075209878334,,,-0.03378597728324234,
