,MGH258,UKF243,UKF248,UKF259,UKF269,UKF296,UKF304,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
NXPH1,0.010600566508209473,-0.01673918943965153,0.02769828491499038,0.009335416369696946,0.005077753532139946,-0.018862514954205732,-0.043277150673036474,0.14570752338805093,0.03462179542480521,0.15103752178755506,-0.011325911985125182
ARF1,0.035925730174591664,-0.004032066687860177,0.003588575452347461,-0.02513691430733485,-0.09836814273627735,0.0012227109638413827,-0.024999792558279974,-0.020105144450276637,0.09886482489138909,-0.07257807493499102,-0.022310448948682216
DSC3,,,-0.010688177069732754,,,,,,,-0.025527232684647492,
EBI3,-0.012028180783284324,-0.022330076344637774,0.0456455090060327,0.009646217624717459,0.10055240210761597,0.0017448812834736933,-0.011079858897460196,0.05494753975722164,0.029064908516728806,0.03679293386870031,0.00680483986299164
TIMP1,0.031549937585978,0.03391072728947042,-0.03183561350751218,-0.00391624561829203,0.10892479717965994,0.004068812708446856,0.07141468845767371,-0.03184098646882202,-0.07789815386242518,-0.14810419206303407,-0.07943738001059028
SEMA3C,0.1028573342461974,-0.05259987308191039,0.028994256729894415,0.012546407703024579,0.0004363333978886599,-0.00588765716659946,0.009307617354246489,0.014149627294616357,-0.04360004967998891,-0.07387618380011303,-0.04671790689338882
GNRH2,,,,,,,,,,0.0347341231856408,
GAS6,0.049677098792148995,-0.01722357795676612,0.0035604801624793086,0.011629055044129626,0.09099637286668899,0.022209232755066685,0.07821677485398142,-0.003041991840189935,0.05164036398966481,-0.013866656877521175,0.007698000963960047
MEPE,,-0.028422550007496553,0.06151190597334025,-0.037789008875324666,-0.045120647794348226,-0.006427167485701443,-0.02494444430409513,,-0.02716216221666983,0.07108050175613508,0.00908760067151414
SERPINE1,0.018147956176002816,0.013745409346999315,-0.01781597079145376,-0.008378816053830323,-0.09803639394339239,-0.04293304316284592,-0.049363771440467,-0.12209103887181413,-0.08309450529000294,-0.15902928229139157,0.04169550050192486
RSPO2,-0.01886067748709228,-0.057151562578449396,-0.028846711863519076,0.022162966612153723,0.014505106863263999,0.007206580398925925,-0.020510443165545417,,0.03885356053933675,0.021280321605803187,0.011155303761990977
SHBG,-0.021189039983723765,0.020902509650113175,-0.013844348681556956,0.024221478980806756,0.03046447207431422,-0.032928288003825384,0.034179262893739966,0.055610056130026134,-0.01881738551067983,-0.004084180350141612,-0.009165124677573617
LGALS3BP,-0.07335486443958487,0.08337107784984787,0.017354521464281392,-0.025317756589928405,0.1223403541999334,-0.04093155457310936,0.11412746331602683,0.009654746510655938,0.027861835285012772,0.007429493404862371,3.7101434355179996e-06
LAMB1,0.04623961528468713,-0.001165139575484231,0.03202989433494362,0.020890244964054658,0.10011650980378471,0.03589131940100646,0.0057611639949302065,0.0024122865443632732,0.03885804714605101,-0.07325388223720816,-0.05788180245210638
SPTBN2,0.024211460527373056,-0.008746732274607916,-0.018475206728693534,0.03159035170368452,-0.11056696993662583,-0.02230778398020305,-0.08032593823693306,0.09133633150814362,0.06760528535167112,0.07504609961222253,0.010904125620339553
COL1A2,-0.00906914700635078,0.013116578025957134,-0.006389533183689194,0.028668105355873386,0.1345098528918236,-0.02512976244532434,0.030945843507515152,0.05442632566765584,0.005682083952394253,-0.1281870908869157,-0.041072547434152416
DEFB1,,,,,,,,,,0.008174830978688891,0.0030812830524315567
CEACAM16,,,,,,,,0.0682372495227808,,,
WNT11,,,-0.015319628851601734,-0.020632534321897503,0.054989124917616095,-0.02373490626255739,,,-0.0169120185401153,0.00517242921001326,-0.02693726751275341
LGALS1,-0.011781021349873171,0.04335269537515842,-0.02461617332292372,0.032560750028216415,0.04815326482646828,0.012298688345527947,0.06813141375701887,-0.10955806091711112,-0.10351696014594941,-0.11368974807738992,-0.04289045089589068
BCAN,0.033218980651031293,0.07042745082513675,0.06357526474036154,0.023555459028735706,0.18759270790587002,0.023010435725625132,-0.08271473737759949,0.042444903877456794,0.09556043964642436,0.18000261647532573,0.04421199406643648
ANOS1,-0.024103138935574208,0.036118984754598224,0.005725617863714795,-0.0755659122349677,0.12577710324419922,-0.01471791986282618,-0.02229654039470693,-0.03969949175710685,0.10123664082636857,0.16717281715614038,0.1564852310886885
EDA,-0.00808103876412448,0.0438342344367544,-0.01121544569844216,-0.028340772778442557,-0.022171781105317503,0.03182421908675082,0.037377061749336186,0.10671367004938068,-0.02938788372889166,0.021697943869310003,-0.02364532063726666
FGF22,,0.023967862439893628,0.005370345414723438,,-0.025600929617861822,-0.02369147643544177,0.03694927722919977,,-0.01800912618603675,0.023720360743876703,-0.008860974119371506
SHANK1,-0.02247957724199311,,0.14129660631094237,-0.02487684387265966,-0.024357658554661956,-0.029659585322541034,-0.042910594575902475,,0.05065046021060593,0.12684887499677852,0.07844817200164936
NPVF,,,,,,,,,0.008271230101916884,,
RAET1G,,,,,,,,,,0.009427857894160214,-0.024807949254677667
TGFB1,0.034016020021587746,0.04076022768378071,-0.01506137183277139,-0.03178808341718782,0.041404385750197545,-0.026915270781618882,0.016699375975662078,0.03431478532181827,-0.015621846831754325,-0.05650196043437901,0.03329517333405575
MSTN,0.02382717404810587,-0.04069706292954519,-0.000503724542793067,-0.06232272688783855,0.13720444180326544,-0.015442718588743147,,-0.00953000800375803,-0.021334919105025194,-0.008759163834715039,-0.033545487254850286
WNT4,,-0.03127322409823196,0.1866986762511063,,-0.0028396257216809,-0.010072739303787565,0.0927884549234366,,-0.00126271518393014,-0.033528180871393934,0.060921676633224855
TNFSF4,-0.03078479639665422,0.056371885070299964,-0.008919750293789677,-0.028660298671962032,0.05634568422578701,0.003911060096422484,-0.04368691155780399,0.030763801792965815,0.005840604573199758,0.010159033800534319,0.04683894532463711
NTN1,0.015740966037600848,0.0032422561710714693,0.0033597582915092586,-0.015720249345898846,0.11050743968137029,-0.030949318845067193,0.02647831239320031,0.18188299520903725,0.022090709330965564,0.06018694071344002,0.005562689630322825
CXCL12,-0.02309803041639706,0.006301746594406616,0.037969407055889824,-0.011678024334700903,0.013940220898644187,-0.02238266496474595,0.09205210824708145,0.011455851728270827,0.031414783841135684,-0.04731448420605045,-0.03930806552721837
GNRH1,-0.02898687429234033,0.06153074542037764,0.014793474463802088,0.012786035544451502,0.07018846986220276,-0.015230748135278784,-0.030003920597483098,-0.005152283848595375,-0.013444739845078156,-0.024416617654224298,-0.03402492820014428
FGF8,,,,,,,,,-0.022469410922366054,,
RIMS1,0.01615273830871565,-0.03544221711018349,0.03386755819870519,0.0038709278525255676,-0.02849915092046807,-0.011284137391020098,-0.046952253786112556,,-0.012175414811120716,-0.015603441655355786,-0.04376464297405473
FGF14,-0.05275138429140447,0.06225165762892213,0.03976272643547342,-0.031048105059575986,0.11932518308019888,0.022027557203836794,-0.07329158358255011,0.026692246831315557,0.018355295506930755,0.01057616211175983,-0.04738416175287566
IGF1,-0.0022077925196504486,-0.0030374634440555356,-0.030126351738422805,0.006585959046688445,-0.025543186424085883,-0.02943704811751896,0.1069402832067272,0.14545894830392733,0.12128183849868028,0.0472335833383026,-0.07971092636456678
TNFSF10,-0.02240918124643098,-0.005622052027159566,0.021716560835012465,0.014427500653486492,0.09144946527726378,0.0099964170642276,0.00871281468182549,0.052618505895665746,0.01725399588666076,-0.0029858157501967044,-0.01795573915808643
GDF5,-0.018860670042607525,-0.03916482436629928,0.04958953018057084,,0.0074211185156351795,-0.011378277400822508,0.048334261421041136,,0.04793011000764897,0.030684708037347318,0.11174570098174322
CHAD,,,,,,-0.019909272365399872,,,0.12782195013706707,,
RGMA,-0.037177844671066024,0.0441500736202616,0.009798944864010875,-0.055551715513051124,0.11891230592410788,0.02879471457379606,0.04834634855221159,0.13088905815689106,0.04227905336476675,0.14055600703145185,0.05659321524478102
CLEC3A,,,,,,-0.021156718904638414,,,,,
WNT16,0.0068564564602747995,-0.01641165001126821,0.0011005002886220366,0.026291924678031795,0.03598813136622696,0.017841353752949093,-0.04050774389224176,,,0.0014281869112538169,0.018010773593633147
CX3CL1,0.036399295551042564,-0.011638078706646732,0.03390341871880201,-0.025665086676689954,-0.009719581985272391,0.012829183763576906,-0.06674576214903713,0.0960470933087566,0.028108978138628594,0.022548283998204414,-0.031683750159489724
FGF1,-0.01460898890885052,0.09249678643912768,-0.01953870632468301,0.04726417880267038,0.05644887444238697,-0.004686895299634234,0.042228028593691166,0.15410935180005816,0.06042585677827575,0.006812309784832625,0.032177831812815735
ALOX5AP,0.009205210985040546,0.03213172929779948,-0.02022454818655066,0.03771256541475433,0.10386850906276142,0.016302468950378148,0.09524526836313865,-0.13548594245080395,-0.0475083175198663,-0.006249627724190013,0.051597114350319606
IL1RN,-0.016784802031296286,0.016421810206844183,-0.0348503556884919,-0.020441185004972728,-0.02600274372570594,,0.021837071400740145,-0.05436831609726078,-0.04062010357699958,-0.05425209213134371,-0.010491173718309028
PCSK9,,,,,,,,,-0.01725999917549725,,
NPW,,-0.049371058925407406,,0.05184116736505685,,,,0.038832311983045924,-0.001899699115853285,0.003699711293751907,-0.006515138621658887
CXCL9,0.015287032028490825,0.15795711137076912,0.0928874786581334,0.05942002022582946,0.06973509206109298,0.023885812672136006,-0.0069208324572143124,,,0.02447797641681532,-0.019398821350062604
ANGPTL4,-0.029103254642260754,-0.014109462098693798,-0.03137523444124091,-0.006227254830484444,-0.010419142685593973,-0.010403975701413671,0.012890960364010934,-0.003114390590641505,-0.09674973568401786,-0.07163530507689989,-0.01756905625504973
UCN2,,,,0.036832553885299955,0.11691436575393854,,,0.11585579478142728,-0.016446684372574214,,
OBP2A,,,,,,,,0.059111802656806316,,-0.028673754920372607,
COL4A3,,0.03718770773710709,0.011895261340993227,0.018909954466869428,,0.009526754434181061,,,-0.01365818951240402,-0.019234001148186027,-0.012996092373388324
NRG3,-0.03046448607838373,0.0435222976172625,-0.010986080423104866,0.049693413605344045,-0.09477280105569916,0.05344957455882009,-0.09241390873790459,,0.07294387668434943,0.1213367118800985,0.11937501513961694
IL23A,,0.04027725115943283,-0.01690989322603519,-0.01865613611995186,-0.02227706509633121,,,-0.030013194611873836,-0.02216680844638366,0.08639608150572005,-0.033303525048234896
COLQ,-0.01418915380548689,-0.03846187341009455,0.0845911644565226,-0.025243264024996222,0.05402261365726929,0.0032162819939373925,-0.05907262817761001,0.051800247465487725,-0.014977293844724607,0.10275369927986998,-0.01271941815815072
SCGB1A1,,,,,,,,,0.015753710236261025,,
TNFSF12,-0.011770515738650037,-0.0616821460425106,0.0016166388487274957,0.0017460566068153063,0.09987794273653673,-0.0397239980936913,0.058132175211830964,-0.01821324012615061,0.030012052070355233,0.06809067226461404,-0.004662848764700923
DKK2,,-0.017565426147144184,0.020902319475456625,-0.012032827591629243,-0.04907240962560325,-0.016302254304294165,-0.023309002601875024,,,0.002905347832159241,-0.0420537911980346
FYN,0.013043591464901338,0.06715701515306378,0.005644069402329693,-0.03062923146103608,0.12341512647703175,0.005067285380794,-0.05198284078724693,0.0488164348708665,0.07614864478150012,0.02282281488019053,0.004450370942237118
ACE,-0.0052439704373007275,-0.05808924267928411,-0.011128961987905275,-0.0011283620262279401,0.15028796347523415,0.054745301452956606,-0.003346261909827822,0.055205630572624266,0.09559494483510522,-0.01140462801840183,-0.016275539954446656
IL18,0.02809215680335604,-0.031315226216294276,0.007366824880020888,0.011299358435016343,0.1684162586042667,-0.007205203255895208,0.020478974227016875,0.07869620560049892,0.0809936897491042,0.1022525072011999,0.03654240956282966
PPBP,,,,,,,,,-0.020431913263168133,,0.0073752407596301625
CCL27,-0.019105297516214034,-0.04427109678845161,-0.011215445773790477,0.02715004748458187,0.06745769459449336,0.0001288583494960591,-0.033072121437351325,0.08434172789239738,0.022623481172096227,0.18862763987657788,-0.0200927749981039
SERPING1,-0.015056483071385475,0.032974081233998885,-0.027293192109596354,0.01434761987406807,0.11979728484229853,-0.03840854843618252,0.08512212624226122,0.013009617046525021,0.0097045998814836,-0.08730363459905924,-0.05409720869720225
AZGP1,0.040748457503901214,-0.05578157269238715,-0.02453994484990534,-0.004533186504377473,0.030840556156468666,0.002994127937935167,0.07027991230176771,0.11401899871309434,-0.046464901761154205,-0.010915220612609858,-0.044135887159798534
INHA,-0.026188207607145096,0.03347076875383062,-0.02151113435473178,0.05441335735185861,0.061827881265736885,-0.002721032358686575,-0.033295320111964566,-0.07034076707421959,0.06384059390302574,0.049541696162824514,-0.0447820611540859
SEMA3G,0.053809570292155696,0.01877488734493495,0.05751145201050478,-0.022355390730551122,0.009613202495912151,-0.022360069744343455,-0.008995275490120223,0.10347406535969893,,0.03329058547092743,-0.05076205918196636
COL6A1,-0.05898410882353521,-0.02401565732475902,-0.03272204336658184,0.0007912171785412601,0.11931162633935635,0.024209632435153623,-0.008945782485381346,-0.031107927084795803,-0.029428645879655185,-0.11087514977728519,-0.012173259004683374
FGF17,,-0.028751795069096135,0.04344632912110794,0.02895457625970116,0.01608007597672389,0.018885606281120248,-0.023203561743978137,,0.06861197863267138,0.11234054681536364,0.0681536306034055
TNFSF8,-0.020742656271237392,-0.02173864166509727,,-0.015126627264702429,0.07864425799919618,,,-0.008119297646963853,0.13293013168027826,-0.042886612508902876,0.0016660678298773208
FGF20,0.11179942070762423,,0.03761681818565747,0.02833279403390453,0.07450267249002653,-0.024479230680838137,0.14641056180913506,,-0.029507510699785154,-0.047028620836379265,-0.0011866605953299266
ICAM3,-0.03706572733948886,-0.05016536294806867,-0.03010617297776171,-0.005520250447931849,0.08228628536268975,-0.0010250817375137954,0.007279529693148034,0.06741289833058539,0.011391665488443017,-0.05178850242831342,0.028473100866325613
LAMA4,0.014466840577546661,0.013726175591154745,0.017607495489756094,-0.0007639434071549097,0.16751622555638945,0.0050067252219033005,0.024075972979284144,0.09697818942763507,0.01612745439133069,-0.041267066755804126,0.01834705510311287
INHBE,,-0.03419221048718918,,,,,,,,,
DLL4,0.02793968648779383,0.019265226430064432,-0.00957872046378236,0.0012471614257211262,0.09164561872729349,-0.023515892119597866,0.048160481504592546,0.028824931011419898,0.0411427561784746,0.03870654653476828,0.019518981009490795
SEMA3A,-0.05080654721899591,0.0023250662953060493,0.06522056521032107,0.020567721896265313,0.005178284982291527,-0.004765773589841245,-0.0533123154742929,0.05441843275970568,-0.021552476015098788,0.04495718722069212,0.017172801415633005
RLN2,,,,-0.015265682424337377,-0.021456209909275166,-0.023070079167064668,-0.01849464622406398,0.11142767278518961,,0.03638832935207544,0.06729002714033756
C5,0.02102295648846761,-0.04367667065578244,-0.012169843606455002,-0.019965829844709373,0.167331153632388,0.014894187486430947,-0.01856673520028254,0.009491418288085045,0.006136094277006522,0.03181646911753917,0.04369414251331675
COMP,,,,,,,,,,0.003983258319506664,
EDN2,,-0.009794575059068,0.041422978477031545,,0.14489489265520109,,,,,,
C1QA,-0.013765996683509816,-0.054875208880900715,0.03485046576990679,0.028179647626567727,0.07433804717216788,-0.013139352189300128,0.08281955441723157,0.0040531553879912495,0.03815652680396923,-0.09921871502402779,0.002350366677262951
UTS2B,-0.01759020320475866,-0.023377229530178057,-0.013560121829034462,0.004101493014498991,,-0.010134837073926067,,,,-0.020341668196920865,
COL9A3,0.0292206582383233,0.0439419662523257,-0.0010508296308992088,-0.028872049001974924,0.14632081025960827,-0.005508075656707569,0.09795844600462804,0.1080267542372419,0.09369451205146603,0.1227383633142393,0.017114875756778856
DLK1,,,,-0.02540805475120263,,,,-0.003560439285039385,,,-0.004015327350869442
HGF,-0.04504585087152097,0.016761505282303298,0.02377433140609778,0.053776286995781346,-0.026964244490417306,0.007722469427249649,-0.05055854675635589,0.020435943094764663,-0.036569034209366615,0.07053726539554041,-0.09083115824854693
P4HB,0.05138086679510355,-0.0611861457473765,0.012792783347171552,-0.008196500918810494,0.09832223967931437,-0.01845102429572375,0.13301329225258252,-0.005120899125880574,-0.07152041968941404,-0.1042778217427651,-0.08908499471560528
ADCYAP1,-0.019347029470571903,,-0.013968414024476053,0.04267543965227754,0.03017026869414575,0.03226148727684245,0.003673384532931888,,0.01601002994423522,-0.030753539809724454,0.0020395155968092825
GREM1,0.014907151044008155,-0.023377215036229367,0.0010888471550837527,-0.013194335425339985,0.011312866948068377,0.041322340269230186,0.04336314068646807,0.02595696705691019,0.0014808448829800459,-0.05228567508827041,-0.04170070983335872
EGF,0.016660968753009608,0.023887407604329326,0.013804365946318354,0.015730775934727683,0.0842444780257523,-0.0292285693021061,0.03174904649411731,-0.04939221640786685,0.034528400634387904,0.09409132409994451,0.03619624724536719
VEGFB,0.0002275795563089744,-0.023094837253992178,-0.003683950869767012,-0.0023266364384821174,0.10411302588555028,-0.015037005768292902,0.13408994492276716,-0.035333226712390475,-0.058256762646005274,0.0795380114188972,0.0007899203064049897
FARP2,0.0550808764060127,0.04588945944319389,0.03561571889921162,0.02708898667514212,0.10814650563624423,-0.0014955558892702566,-0.055296671785130896,-0.00012234603829998882,0.01862746423140123,0.09089273037286512,-0.012347558588126016
BMP3,,,,,,0.0802377630126061,-0.02964528860123624,,,,
IHH,,,,,,-0.011487412168594719,,,-0.02010211694630742,,
LAMA2,-0.04335643154291667,0.026380367965687483,0.034005838760372366,-0.0010231558551785811,0.08797984660824039,-0.0006545837537869944,0.06350116491919362,0.06780583326402231,0.0466917826890813,-0.092287328055864,-0.024975727608203175
SERPINC1,,,,,,,,,-0.01647938561772948,,
NRG1,,-0.024494386539194377,0.022103654434548245,0.06218119465612313,-0.022170351477676875,0.010828600007088933,-0.06122608637653873,-0.016957852851427615,-0.024442087009951086,0.06077457942596197,0.013470882258434297
SPINK1,,-0.054858085469907066,-0.002692447847393809,-0.030217484202453695,,,,,-0.027030779481690845,-0.04394766276919428,-0.07304419569107404
EFEMP2,0.005475787597422758,0.024747247424724946,0.0070462242352014376,0.03496483963359809,0.10247981153975268,-0.02284114774484566,0.06800126501051067,-0.02550917165700419,-0.08061605394709255,-0.08070866820810417,-0.0005945213591100095
SELPLG,0.02440230493003459,0.02963099664139537,0.02171599415999499,0.001958955857906837,0.02613259311268104,-0.052173609611417315,0.0461406798004011,0.003599948895461196,0.07390980911639808,0.06544011895494888,-0.0037245109003243783
GDF6,,-0.027413409809553358,-0.02151113225497458,-0.017101401470687082,0.1091667465706225,,,,-0.012026947291783894,,
HLA-E,0.0234834458400346,-0.022054740927657097,-0.008411366007084359,-0.015207931178340638,0.1308945450188569,-0.033032264845248786,0.07832583010275472,-0.07992441364712992,0.00176166732506074,-0.06265667188622605,-0.0769935503381441
PTN,0.05481488724309216,0.07310699867383086,0.02061379417765783,-0.014354379374534489,0.19759834977192994,-0.001099853055312949,0.06016034041311065,0.17879161774927035,0.0401055600305079,0.1728624972285579,0.0577272483359207
CD274,0.0725227760255483,-0.07105622273872521,0.12562274406256058,0.00779975077943207,0.09043862732412368,-0.022619061007920264,-0.02625174592058845,-0.043708009846561396,0.059340918186073476,-0.03561623122471389,0.046847291890327276
FGF10,,,,,,0.07457753648781222,,0.11674583055910566,,,
CD14,-0.058330910402448206,-0.042984015201477266,-0.03406312408671133,-0.020700549614833003,0.06989168787430965,0.024599038594409272,0.0989128877154642,-0.009965440425627541,0.03176803840620053,-0.016447250737732406,-0.06631799418102226
SFTPD,,0.10616556120586258,0.012238168376853233,,,0.04052127202649134,,0.05419743795360508,-0.013717140137439151,-0.005448867771583802,0.03076085715118634
SLIT1,0.0186919931682264,-0.01012606362291518,0.037626255157532325,-0.019977227150851602,0.009176764717579023,0.00016836386037239487,-0.0953257469688158,-0.057266511463799054,0.06601461468811405,0.07531590699506803,-0.028197665044639032
CNTF,-0.02268819280518666,,,-0.012032826354651761,-0.012881795195086164,0.04063760320499205,0.09175198046735433,,,,
BST1,0.06448657516114473,0.034972828639550195,-0.041074686822837575,0.04078726153083536,0.14252390885349153,-0.02790294994211806,0.03796508228132021,0.14927616184003986,-0.024567953408469255,0.041709138662106494,0.09674663512983162
AGTRAP,-0.007903671870377656,0.038828984399200475,-0.015037662566846202,-0.0044158967295915355,0.12708506207120965,0.021297154304789213,0.05772342133779871,-0.04689814595682426,-0.004800834700758253,0.024568916813161482,0.009109380897785442
LAMC1,0.014836390945508784,0.04294037684029296,0.027201769616820203,0.00353017858026197,0.12317692875081253,0.031991295729063604,-0.019105480987762078,-0.019583665713889958,0.02007991531732981,-0.0846189788157827,-0.05720863448904123
COL6A3,0.01580604493029102,-0.0032156054931571166,-0.02707954324277897,-0.0001306101670692823,0.015300481392512284,0.02162527859561529,0.0260123113111755,-0.03437474911229105,0.0015367835505569081,-0.09269599776896531,-0.043587403372622215
FN1,0.028162995221354133,-0.060377672940323944,-0.038783272001863454,0.03880143615222981,0.14494257942824512,-0.02562355250177538,0.05599049148782335,0.07216533159039966,-0.01931581468612123,-0.14273322061337562,-0.06761062028171022
MIF,-0.07957075933405423,0.032253411779427296,-0.036819996425169,0.017490745613292585,0.01678315541770395,0.013278855547010351,0.023614050300872696,-0.137155308159164,-0.047131599862638894,0.07154846194032342,-0.006194025175114842
JAG1,0.012009069406712857,0.027652785173068538,-0.002754763945940276,0.01258823175751494,0.14177447181399297,-0.006912809919004982,-0.0012382942520687073,-0.01644698661058789,0.023179848135861585,-0.09722949149099429,-0.04343382723079197
NID2,-0.03150441471030456,-0.000855714077740021,0.04165245847779639,-0.014451880137272244,0.14136707188251196,0.0012560432849199527,0.008705939386816044,0.037190793890780456,0.05921290329832823,-0.03799847489404044,-0.032052394075460344
EFNB1,0.004521396284619593,0.017731350457102737,0.04437211355845975,0.03654374012734779,0.07168460725628602,-0.013096870742231561,-0.042663600060750984,0.018870801812267943,-0.04996529596258911,0.03144929568048565,0.012113380368112214
COL4A2,0.03442148714148754,0.02209020292040334,0.0027127919988463533,0.04085958748170802,0.14092091124459108,-0.03713908427759909,0.09047445040173477,0.05012007889824546,0.029753899942157994,-0.08793005867152395,-0.017677804770097092
SPP1,-0.0340231911520038,-0.008400093759989182,-0.07374422896903818,-0.012835335392379014,0.13799275802814395,0.003597335670344509,0.07716977541532499,-0.10493662471312402,-0.04638999822489704,-0.0888819722862092,-0.06395086025721754
PODXL2,-0.011083585027657392,0.04126255347633414,-0.027396040348030032,0.06717994380302987,0.015021438077461192,0.014719999460251713,0.005289697465165979,-0.031584090951757245,0.036782992161566025,0.12142209106031057,-0.010388125769240928
IFNE,,,,,,-0.021304664715856816,,,,,
FGF9,-0.020742659588352415,-0.021728347790882938,0.0052924548209568,-0.024139328085099016,-0.08110230602434898,-0.007958487526091457,-0.06668974537086464,,-0.06152933231045886,0.0728907785293398,0.043380167531019614
ITIH2,0.016023060105503494,-0.021738664808775322,0.009912447303495601,0.09075129364261778,0.02263452168501201,0.030165091641794255,-0.008121524561162654,,0.03181960661828943,0.01503605243079221,0.0044821615967772285
ADAM10,-0.01474543678397968,-0.05141943524127799,-0.020790537572573865,0.01466423020174927,0.015584124691519909,0.006544442269898322,-0.03445766725305528,0.04494790962662094,-0.008627488167418335,-0.0038783117420969856,-0.04882205018390508
CFH,-0.016427934201657408,0.00628070517838318,0.015666992687232973,0.006064553083685244,0.09942491674422266,-0.016320217148465436,0.04816450843081573,0.04860476983501179,0.04445721984505633,-0.06867369494496638,0.004251432652406641
COL4A5,-0.025349846980599763,0.09236358611159691,0.07156739397740089,-0.00677460239448512,0.08294255399591453,-0.019343489065534056,0.018642801310258292,0.08183695259592531,0.046061729934667305,0.09993148387454412,0.06347086646846746
LTBP3,-0.009901845790160556,-0.012634225720748965,-0.050455490548856896,-0.027916556200710395,0.06261098666266336,0.04437477676448632,-0.007051074381605473,-0.14065754211496956,-0.06962201553767691,-0.1013824052881548,-0.06495612337462114
GNB3,0.026723360800649895,0.0012174723469617255,0.002351958956476225,0.014550209723434347,0.015229540878850143,-0.028200155445398046,-0.0272159167642803,-0.014629013594175256,0.02186246209238525,0.073489945806849,-0.047279365795440155
COL6A2,0.009241195621110572,-0.0420603831688141,0.0142965479765437,-0.016445379571021063,0.09912456231308882,0.003772090344148057,0.006195096355240732,-0.07243064347678246,-0.03440630172923018,-0.12548103713465042,-0.04331898757129426
GDF9,-0.02226920972112994,-0.006906819075060626,-2.902574679548456e-05,-0.005948425104256248,0.1135992057016521,-0.01958303378727585,,-0.027660920488024193,0.004196364141066205,0.011612129036087679,0.04208561426131587
NCAM1,0.037934467427406915,0.054563525887614005,0.01622209361834969,0.011902297053386787,-0.02616213750993603,0.057852443152020046,0.00804023636439032,0.03082857619685197,0.02071242316482169,0.07252639290242102,-0.04890316230088919
APOC2,-0.08059748459577105,0.004605473523746505,-0.03159786149548868,-0.019898544874086134,0.05409451842427659,-0.03261320904526024,0.09457428607577466,0.020545408747501475,0.0359558067117103,0.05622869793564091,0.040858915489018204
BST2,0.060934056955733,0.008163987485110219,0.03444212237351416,0.08681620816272717,0.18065787876075146,-0.010763543543703609,0.09056853404759561,0.011868351237930602,0.02101492902963753,0.004111852347732724,-0.061083653624903506
COL5A1,0.0205698442145292,-0.05243395909665127,-0.02100924513379724,-0.05008628564829879,-0.01931859460301915,-0.0007451854053941108,0.10078528404686103,0.0006490866990853474,-0.07251638279762122,-0.09492300050091586,-0.055195635804669914
CALM3,-0.003738313078389736,-0.020195414095547457,0.02282740476869709,-0.020109624544693734,-0.15609766565535033,0.006725122348977605,-0.1392303959620153,-0.05296263546268806,0.08353097438075116,0.04285965090060035,0.0065525051287227
THBS2,-0.027400152298447483,0.05011225549670938,-0.061250099402960126,-0.02538739369763217,0.11207519148656155,0.0036377603071785533,0.11297553355544691,0.16229610973157194,0.03034594223061177,-0.015249933547803067,0.003265744684477931
SERPINE2,0.03903054214579256,0.004830536839252765,-0.029099668599153247,0.06705784203455706,0.01048384005092974,0.04455760332499393,-0.044804233244627255,0.08517440391681046,-0.04987176838017085,0.07285942098666186,-0.058482268697109666
EFNB2,0.0010042081433125193,-0.06004801273395931,-0.012283495608270658,-0.015603749445495302,0.018825778878901415,-0.0029600088725835337,0.010258596284362527,-0.06490837160200001,0.009273805857150397,-0.0199391517235452,0.035136191683136
PROK1,,,0.013133292377733983,-0.029212752959571806,,,,,0.02705615023566421,,0.03480884970523697
LACRT,,,,,,-0.016349219004964125,,,,,
MMP9,0.052763766581812935,0.05537212331704565,-0.010569782187008594,-0.0004136893330189472,0.08638087439501947,,0.1386793907691809,0.02627239456907091,-0.020503630667992982,-0.05169453772627996,0.03469788146600516
DMP1,,,-0.015191006071412548,,,,,,,,0.05255835047917681
NPPA,-0.05002489937545387,-0.003957562842254343,0.047494280411655064,0.025848429209765402,-0.02971875690934026,-0.013159669250496352,0.012384981964325508,0.021106352047958046,0.06990911436300337,0.09020050255467159,-0.04952991522990642
APOB,,,,,0.019900741151362,-0.019909272333759748,,,,0.039855686584725554,0.0721687324038953
C4B,,0.04005026295262269,,0.03599891709864196,,,,0.2050378557113123,,-0.028673762937898445,
NTNG2,0.02376758790411903,-0.01068512333970868,0.006962546614617888,-0.03854099871970895,0.05441284878930001,0.07743866329144872,-0.05175682420893676,0.00048133898351459896,0.044317250679589054,0.026636687115828964,-0.0020768929155951747
LAMA1,-0.013309179186227255,0.12682990025525193,-0.05164928638220971,0.03916784749511959,0.16939554079375044,-0.015808380403737336,0.017318662007188002,,0.01515046059394758,-0.011347788660577922,0.00021520738875772667
UCN,-0.00938354715368381,-0.011006897547873038,0.017720365152183695,-0.018340502073301804,-1.072531548729644e-05,-0.028200160883204005,0.04591309634606414,0.08773246218404866,0.039842691237381885,0.055790066229988534,-0.042218653929775404
ARTN,,-0.036112938971478964,0.04664368784502082,-0.020421429087157873,0.03734559419121242,,-0.035599236249644686,,-0.02866171363227038,0.008841906119396175,0.044309576043773745
PDGFD,-0.03003468671445032,0.010690644855831037,0.0003841664280446925,0.03552984108288849,0.01508273393682177,-0.029659584445031514,0.015732412364269876,0.16604530719617702,0.04534056921907627,0.04644095094777534,0.018398337775091263
