,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,-0.039720901326351074,,,-0.023514176900329004,,,,0.03249614562785785,,,,-0.021549616407016706,,-0.05941337057578963,0.006925808524417952,,0.018761854063121298,-0.03537172690615498,-0.02878597397273034,0.006883866404912827,-0.023913211985383123
MMP1,,0.05015490093005216,,-0.03288039470725528,,0.013131992517952829,,,,,,-0.048793434550380856,,0.03303704194413584,,,-0.055152991226214004,-0.036412106357262275,0.016279690018834832,-0.027415980222851695,0.030524880005150027
MATN1,-0.011946218654995448,-0.03226212377130343,,-0.03756383270541057,,,-0.016342035228865473,-0.02664167393459084,-0.013487021661230749,,,0.013019244741431322,-0.013124868980950631,,-0.01956916102379488,,-0.05047645947879277,-0.039073491739655124,0.07214778339191762,-0.021908714958078772,-0.021792350207955658
ADAM28,0.01988151503331487,0.007648891307027396,0.04943516739300456,0.01400295958380174,0.004724789841438776,0.012293222965853591,0.08916864389441712,0.07246837408752248,0.04442174169894592,0.06671435289844672,-0.039963031403186494,0.019753011086308826,0.05342166736811158,0.03532345640751941,-0.06774412038584023,0.04246976293574275,-0.03968229474900994,-0.029116624605259732,0.03546054657069883,-0.010470440910675576,0.012693284307594857
TCN2,-0.028179516093506086,0.05586342853815578,0.000705804729895726,0.10201541372453489,0.024731656292121484,-0.028067754051344602,0.01207628336825281,0.13999224940564903,-0.00853191789094668,0.04853940351072162,0.04306184824898577,-0.047554818287981,-0.00854181035475259,0.0030102697407879005,-0.14511860646219968,0.04429995002783366,0.013147308493632458,-0.02167002569408627,0.008078338478164365,0.011391218805918722,-0.05317761017885846
THPO,,0.05138217990475276,,,0.04822453080034575,,0.03381513250924776,0.05387936958290841,0.007680922478728963,-0.022348176593967144,-0.030508672066537672,,-0.013124870488637393,0.02649372118390978,-0.013599383004152275,-0.022409569194615325,,,-0.025734780050063532,0.08206698120525023,0.07875368494733159
CUBN,0.005621008420045634,0.00254470603208716,-0.04077167307139753,-0.009316786735952895,0.013731593632869903,-0.025629748043374558,0.08022684951472071,0.08030053783375075,-0.0009975179717041842,-0.007794915886090147,0.22440790022141416,0.10185696339692536,-0.009955802522264252,-0.029730984859889162,-0.07679554250787975,0.04854499759347559,0.016888400083112563,0.060857308551002964,-0.04800816437701142,0.055009670657737236,-0.04935578206659212
TIMP3,0.03488451971675469,-0.011700535683626107,0.003315679914963912,-0.011862934456225462,0.021476312069917677,0.037471907462312506,-0.013444727386302686,0.0431635267193118,-0.022825665209687023,-0.006525890447815445,-0.07943954618115372,0.02164359895434479,-0.013526672102175735,-0.010204894433498687,0.0022768639090626364,-0.04330632646509595,0.055641586734038774,-0.02487551108482567,-0.06031772522559597,-0.048198145824435594,-0.0381904632881945
PIGF,-0.011935502498559448,0.02567087141107286,0.003706268666492872,0.035165455017283485,0.061147940719152666,0.07161795558971897,0.07919138392242263,0.0717934695894852,0.08338909087201694,0.04767762769364421,0.05446334098691928,0.0086294708913985,0.06993532065390382,0.04005877943451515,0.04646346019180799,0.022349860212586076,0.05795214901587818,0.0811043301166351,0.008875046282392527,0.09476025847740117,0.07652098375944018
CRH,,-0.01673182299562726,0.04134353828776744,,-0.01993718924207272,0.015418674724416716,0.03475475755032808,-0.06179732478505729,-0.03318232831144355,-0.012713611930583957,-0.026172076211862762,,-0.017951442316179685,,,,0.11929016898981747,-0.027854778357987848,-0.04454310130945186,0.1159748928794576,-0.047728686612221086
BDNF,-0.004437206457368909,0.03128033882568204,-0.02934364456996331,-0.011840708703753894,0.03891113911823938,-0.050465623743544685,-0.007316534845747949,-0.10620713258185263,0.05300864088791542,-0.019791750970939992,-0.01225514926492222,-0.023993593998045647,-0.014781975122698927,-0.030519917370203157,,,0.04200590849941793,0.017700436700915173,-0.0010807229482528258,0.019913601954935477,0.034061757053365824
CCL5,-0.02648400924222835,0.12292956139936913,0.0030815121963907186,,0.003725262975564118,-0.04151583805432283,-0.02547303713377168,0.057916077237948116,-0.03324300766159983,-0.01770056760617031,-0.04438261808766758,-0.009222800602968708,0.057485923478584555,0.0913613912882277,0.07488414210251954,-0.0366544559080681,-0.04434108343999239,0.01951451462748567,0.03335048221323857,0.043242947073698544,-0.024764058093238683
GAD1,0.014297610269468419,0.06968109015651651,0.017141614067479192,0.0378437111018858,0.07021548702767995,-0.0003696850988764498,-0.08804413976243221,-0.08484160343129128,-0.04085938593596537,-0.004844367716626205,-0.03316706352771769,-0.011077954126233604,-0.053340795027440914,-0.034611041384548104,-0.06733308175115098,0.12163949467998268,0.03589573921217149,0.03367049952346179,-0.01358447973995447,0.07510531472093869,0.022956951289379385
COL14A1,0.042424804858599,-0.05822515096445823,-0.005867519598442414,0.059077203234584465,0.004986537657257962,0.04943133442258823,0.01377489248433276,0.00015254365991858494,-0.00924456467361738,-0.02927298384362984,-0.0003735413910509036,0.009947002543520472,0.026122902609441046,0.09130343163184457,0.00975262126203659,-0.040165328017448106,0.0691142867716218,-0.038227746580331574,0.021171051353142113,-0.005481314473103896,-0.019466872925465478
HLA-A,0.06857301712405364,-0.01950947286973825,-0.008815104047812845,0.05261074171246588,0.027706532770308306,-0.013048863396110473,0.02204744657077362,0.2039858217713989,0.009329283994914605,0.03191784457648722,0.05330066089862847,-0.014496563921450075,0.01042054039443752,0.07117599334909137,0.05486630289238408,-0.012127857490572711,0.007110995844125401,-0.05371374928319375,0.04149114324808706,-0.05690030177162404,0.07164075075759307
CD5L,,-0.028788845817300165,-0.03127789304121707,,,,,,,,-0.03183919556823802,,,,,0.0018294191646638124,,,,,
FGF18,,-0.026048702052829414,,-0.023514150641774364,0.042885698651448236,0.027834661037953578,-0.022059713842746888,,0.004795001846274407,,,-0.023452855920954155,,,,,-0.008111213093663703,0.025087101733595282,0.006974916001002712,-0.028016910558905674,0.0037486566256168907
ADM,-0.033487056974594566,-0.08733080810011062,0.023061667350384167,-0.10686084970862372,0.06450812348352608,-0.021383304553019865,0.05456636323528616,0.11143334776320331,0.03807683101669444,-0.019927124106864112,-0.032299102911199695,-0.041067443013047523,0.053795821523689245,0.05759962678186038,-0.005280248848211128,0.02825967571906457,0.004307177842495827,-0.013350264448875094,-0.015707509723261348,-0.007648191896153326,-0.033135090182701096
CCL15,,-0.01842092474773592,,,,,,,,0.010890829067932506,,,,,,,,,,0.0112970385365122,
GNAI2,-0.03441355166414899,0.0053936113911408345,-0.04449819896078011,0.01088712039298047,-0.015688992348431647,-0.024547798721898648,0.06410919825087667,0.2028035171528525,0.051472608817655134,0.023288818089558905,0.04389462643673071,0.03569747769031014,0.0644986211855557,0.053697468716523075,-0.05890132323221239,-0.00711197198033631,-0.024464987752371777,-0.08069891916700143,0.011372428372493689,0.015941640649979907,-0.023670497351239755
HDC,,,,,,,,0.1783816096688103,,-0.02720603053035903,,,,,0.014985122607982588,,,,,0.13043405164379013,0.023140768385264316
COL11A1,,0.008482671215533467,-0.008170010377682906,-0.03689382931708128,-0.005243289539056056,0.08821135092803536,0.1582479542431918,0.0051816093124876575,0.013673856279317269,-0.052532344242173866,0.00364683466019887,0.031099091240510413,-0.039546165917625255,0.16335442175805534,,0.03678506375488488,0.11097325367966826,0.02159630038141912,0.011828685308746414,0.003949318451982481,0.04404380109670604
NUCB2,-0.06409886269780365,-0.021130743199204625,0.00668990890843925,-0.018392474237843657,-0.01093090499967606,0.0727870544083688,-0.04385109646938626,0.09981107739690437,-0.012448535932462944,0.06259067474934453,-0.07461643184575668,0.04909689014983559,-0.006787643110832924,0.1204628878147409,0.01270126646529483,-0.01703193714769006,-0.0576539887643879,-0.06026972617629271,0.062209120131481374,0.002615061614955977,0.03136240571635132
FGF16,,,,,,,,,,,,,,,,,,,,,-0.0214735184169624
CXCL1,0.041132214348798615,0.03241376657659417,-0.03518909026756799,-0.023169976167951915,-0.012733229058310728,0.039194450002730655,,0.0779075813038572,-0.013124044443472463,-0.020336974120560507,-0.04343855051578506,0.05861508601019397,-0.01780546817563065,0.008029001173485659,-0.007416774646504416,,0.004932743902183215,-0.0023565366231379525,-0.003475942883983933,-0.0611272017510013,0.005839519037401415
VCAN,-0.04687545579390026,0.011082797404838559,-0.05090889527854634,0.08821430110738071,0.01808425758055853,-0.012494748622390571,0.12466097216498873,0.15071844181598984,0.007947465837822413,0.034193211229767165,0.008375783590815181,0.06001301749995815,0.09551817257056706,-0.09364868424449857,-0.024906807370697524,2.178772042714505e-05,0.004263764911207666,0.04806244154972892,0.00452970579892625,-0.07464403241466419,0.02929763380446058
MMP7,0.03164487139234583,0.010857149067292612,,,0.0231742011667738,,0.09679671038922563,-0.0246868717059266,-0.01406952383523726,0.005918892655489893,0.09442134280591512,-0.009739535609386374,-0.020285824480492362,0.04853057927986842,,,0.02998599332155594,-0.04884789497325776,0.028950512349703774,-0.09350296825241551,0.06742842977560445
PTPN6,0.02119146419997081,0.01326066396803961,0.008104296758795084,0.14766757400553343,-0.018009537270592638,0.03320817406983726,0.06405466678194038,0.14886617180289793,-0.0125941283169219,0.12712466420785232,0.006489775158235805,0.004872782559440554,-0.002571586084411129,0.0668530276815682,-0.08769523566869428,0.0761520747195472,-0.007201929616819842,0.012711629842935404,0.002835400797221821,0.0024827597219059805,-0.01803452787245177
PTGS2,-0.010750544253434883,-0.07404404626094153,-0.031404417178637074,-0.03628775844986384,0.010710727408222443,0.023841283377064645,0.05020424085486959,-0.12893365244120492,-2.238993388922109e-05,-0.016649140414499837,-0.03173812690924772,0.03452121922405791,-0.03029540308333674,-0.03422690705457606,0.06681487873455608,-0.021238655849500822,0.029708771618452746,-0.0011135608453235481,0.019013094095232098,-0.026385020911091753,-0.04202079829701695
XCL1,,0.036223331255457375,,,-0.03721292940298392,0.035582969590947214,,,0.07050508340107382,,0.06070404649319623,0.0605786060154398,,,,,,,,,-0.03878341835556453
CD58,-0.02665633469032579,-0.0026718985599739806,0.016322204850155345,0.05640666647324453,0.033264835792951856,0.01679392006628191,0.06549215335027597,0.16691249319171267,0.058414997899851225,0.06707109954341194,0.0022266122387025545,-0.022622242928001038,0.04496694711687386,0.02953385446598137,-0.019830090541172938,0.11881853824332882,0.1059369953074726,0.02718239270659402,0.07267789892526823,0.00601635410316218,0.026353955611882682
TNFSF14,0.006403082534780363,0.023298030489454186,-0.02706873131573066,0.008343910852247997,-0.004919235535524239,0.034502551679221435,,-0.022419249166692582,-0.003982858418468895,-0.019863872295508643,0.07755351228255442,,,0.005011205314564762,,0.06732337719964379,-0.004666629181971666,-0.003350032173857055,0.018601160285428412,0.04969124985149004,-0.060268912357967004
CNTN4,0.07973454473898847,0.015545230623078726,-0.028729473505827996,-0.007267683892121534,0.08301430963510381,0.003837246766144417,-0.017851480486936605,-0.10943477593656979,-0.03281428107761996,0.07607069837322708,0.019061580185573385,,-0.004956282064848901,,,0.13741810682600902,-0.009594626054228212,0.014598617712290787,-0.02124219820153871,0.042903100611921506,-0.03393637693628694
NTF4,,,,,0.0361791363302241,,,,,,,,,,,,,,,,
INSL3,,-0.028260671189375162,,,0.004632312908934957,,,,-0.037277503847621865,,,,,,,,-0.0250929681701151,-0.0032272326629374823,0.03305999625292441,0.015514044814318501,
BTLA,,,,,0.0006994259381557304,0.09511253524472227,,,,-0.0025448597224347106,,,,,,0.24008086373880758,,,,-0.006030966714971015,
MFNG,0.06094557338873978,0.047497977570722945,0.051035656385672167,0.09364716318221072,0.03500634261294239,0.050513921865315996,0.10789007173050041,0.08505616440249354,-0.014453600187209738,-0.04214490723733673,-0.020531677113199327,0.09657476554192551,-0.02681757902122611,0.026661598952935316,-0.06566095307426938,0.03517901362518018,0.021401941263461018,0.06109271736618619,0.03977902586470762,0.05604658485443365,0.06766535428802357
ICAM1,-0.0005066952283388614,-0.03517901718288968,-0.04009311312206979,-0.018360391288943127,-0.006659401445773326,-0.038379125717597606,0.06976818531860773,0.12120180626094255,-0.030818012132010502,0.07267046289097381,0.05465613877924302,0.0215113114654029,0.07286531766279625,0.09548573882021569,0.05174493200775591,0.03629864441589974,0.005872366321949712,0.029979344084587523,0.039056348241552095,0.024198147877273875,0.06937299013851168
PROS1,-0.02026395187218085,-0.004626571025693157,0.05891719881004815,0.014559909646925585,-0.008630126731151636,0.03340864753928753,0.07820730004169502,0.2140466247942577,0.006447891306446476,0.02755031149449874,0.06303556245253344,0.06545180335772877,0.06631187684616119,0.020084618581175374,-0.025187528610484195,0.029160089058850296,0.08132584727999281,0.0018091918834208577,-0.005159575648765936,-0.04794599850465352,0.07697097396809774
CLCF1,0.02883652625533703,-0.019751165017817183,-0.04647634730698099,0.05612979488697051,0.0011645590221889116,-0.02869237395529989,0.01164362940461041,0.09232654937612232,0.008673305278327053,-0.02090118862749992,0.05048250671436084,0.04796108313936108,-0.028951219618938377,0.05907087849692662,0.008506257915309208,0.044198513024822875,0.02624136799271635,0.1164648105050125,-0.01960651811873754,0.02530447188872763,0.005795394031566706
PSAP,-0.0022394726049459078,-0.03776265833695405,-0.021097401823528737,0.056932485979421826,0.016128278415053685,0.0018379198098329998,-0.1256058667874258,-0.09574154086014497,-0.01395424788312752,-0.007036208742593307,0.006912592300830401,-0.04474630171093596,-0.040874467430556664,0.17984843755278582,0.032715644539459715,0.035654776787266716,0.05695401159891813,-0.014461552150037634,0.037765413932454237,-0.03975071455604673,0.0316701083294659
EFEMP1,-0.06122014104512004,-0.06887513188464237,-0.04917837565794624,0.06060775731788619,0.03559028473943916,-0.01130355674587955,0.09325045280428595,0.1372675774425038,-0.009001681988965464,0.022017202302289693,0.03459699378885615,0.02779818742252178,0.020264243041348235,0.1481838353839457,-0.08232591938225857,0.08787252152432534,0.10189273162957901,0.03281931042025295,-0.0330871164530394,-0.05389094934956109,0.024750187809030672
C1QTNF1,-0.03342086788833686,-0.013580927867012902,0.00014909195163350083,-0.027911696321098245,0.02227076816270595,0.054015908556308216,0.028144724974225595,0.09992796977804447,0.020509642294634964,-0.03761671618970077,0.012373059229636276,-0.0111432689151424,0.01666433721878196,0.03745826573398456,-0.021945507459505714,0.05948679301766488,0.03535538957545008,0.02548748477225825,0.022312661963324754,0.009708175602557401,0.05047931538206623
ALB,0.029359264084738063,0.00701883646061364,0.03820974472743115,,0.035448792015013116,0.0802366239860545,0.04979785104868693,0.034125798379820174,0.04562089355347287,0.08068940574046425,0.006764504181909093,-0.0037962643417900157,0.03100357499530132,0.027040616998900226,0.07061591811863605,0.06102321652575622,0.004195729996902208,0.06890114462164443,-0.050384676251317616,-0.03762145557780304,-0.030854041645078992
CCL13,,,,,,,,,,,,-0.02181819965919953,,,,,0.04800931269656575,,0.04846375476932866,,
EFNA3,-0.01840384932167587,-0.039735444038448,-0.022572030940515495,-0.04295401798898951,0.02493101641004198,0.0941084984067643,-0.054245333775697575,-0.0777279701118114,-0.035975168365426836,-0.04125074213314563,0.014100120744543306,0.010276368298063873,0.020411490112753554,0.0066761836032299664,-0.029152527645943064,0.026654500699156,0.039056829951164426,-0.007474914321561127,0.06897352654447239,0.06491870730099687,0.05311514593162226
DRAXIN,0.04135037057861675,0.003936564214006194,-0.011468674229238186,-0.007449392636981596,-0.02861896881599779,-0.04433405638640562,0.11504050512161111,0.1451628574127984,0.05129544573041063,0.04618901359294131,-0.025650472021486438,0.016523720970859274,0.06122547793692226,0.01641063889134529,0.07909908230901529,0.1004369896127049,-0.01558274710917369,-0.007271443394063499,-0.007834584366035522,0.02900377279813556,0.07634132825653754
RAET1L,,-0.022015337320967873,,,,,,,,-0.008155541451065819,,,,,,,,-0.02209134756858083,-0.03656725864018973,,
NPTX2,0.021417599531400933,0.07221258222030846,0.09031461988063073,0.03482977265996137,0.05817043326122746,-0.03137770293580915,-0.06437685217682326,-0.15706654649205976,-0.06158738101221624,-0.008102035160747307,-0.0035440302118592425,0.02939556555860101,0.07277434351584056,0.11727061049226134,,0.05778111469242873,-0.037487948494025335,0.07933940136465091,0.0031768403892221053,0.0037341854235290574,0.04991073550311815
FGF11,0.05474734967065679,0.00983844651950862,0.034345259655887556,-0.00997926432312795,0.05738283319793477,0.007285265398842728,0.13190003702471578,0.21687312568224124,0.06507775136791044,-0.04106055031825433,0.012117068503751473,-0.049857884171668906,0.01635950736187723,0.013623083545781105,-0.024765399457562166,-0.029830822759785346,0.0248719406521747,0.038590267913282815,-0.023844870692529423,0.10151146298572579,0.05465864063623147
CD59,0.05153199060201898,0.025227026777911252,0.03376488079282511,0.11343110008797616,-0.03807344994940003,-0.03301969146263529,-0.10253233948226997,-0.07531105763489311,-0.021164586500799623,-0.05404155423503934,0.10292342088460753,-0.042745536927131914,-0.023557477329560587,0.05942012233354661,0.07719371123143753,0.06501853063690836,0.0652664170953956,-0.01191949876955087,0.01390212030005305,-0.07766257739947723,0.030674801718771547
COL9A2,0.017838189619393926,0.0876071991363868,2.0552167909981714e-05,0.1340152557684494,0.01755422142887741,-0.023654406769029065,0.04321388647371693,0.006617686791362281,0.01661192810368836,0.05895275205627926,0.022472557801123734,-0.0382923763190148,0.01700690190967776,-0.02941786750054063,-0.016247782424059925,-0.04073817587841608,0.031152714822940956,0.06701716898400184,-0.03772753884318042,0.08462993719563901,-0.0017997507305255681
DLL3,-0.00332419498166155,0.13640278726843205,-0.011247676324381922,0.08821491003844799,-0.01950151123355737,-0.006018429093897458,0.10573151874158261,0.0918643665688405,-0.008540521197867898,0.02842501105965161,-0.053239775130816236,0.02819222396068348,-0.028077707767802884,0.00030407843212222125,-0.02293001019800756,-0.02004102593792097,0.04055571396917266,0.11264783982217506,-0.004358232404039307,0.06714721849356804,0.09603445249939492
FGF5,,,,,,,,-0.020099665572247696,,,-0.018020269021048994,0.06422153031550562,,,,,,,,0.0494291559772991,-0.03683558078749089
LIN7C,0.14778892633312163,0.01237097317031096,-0.00413011559617642,-0.032700094842060705,-0.00514282739023531,0.03175105534723053,0.041450382926923726,0.1092123831086398,0.06444435329433505,-0.03236174211601259,-0.0022544241282063584,0.044372448343124676,-9.021068693339231e-05,-0.009352919627546679,-0.02953023818108971,0.045926175051127845,-0.007462475661036215,0.021879632166914943,-0.004164938399147453,-0.026282373676316775,-0.003018614515740246
GDF7,-0.011388207056029734,-0.010382728720703878,0.0017073505715196348,,0.021914817647473158,,-0.031299690445307476,0.0024123518856967946,0.027433099411572435,-0.01986387152359853,-0.03312405733255427,,,,,-0.03255240302945004,,0.06731042495839305,-0.009514818534514803,0.10941016648864951,-0.033312497295429816
PSPN,0.055578543953437524,-0.025283243547162573,0.008748251625928375,0.008542323575302905,0.02008309263891828,-0.004267547558233796,0.008906386658291257,0.04734093960741148,0.01135434219365593,0.05090350867672609,-0.050667651839135845,0.01631278990729567,-0.0037610195327821613,0.13570558437228486,-0.010181181922859679,0.010762091301069424,0.018837952013101258,-0.03491566264779955,-0.006360656211349806,0.040165490065248034,0.1194699212722097
ANGPT1,-0.002765370738443887,0.026249231708206755,-0.008457590224819626,0.121810388640938,0.024344823970911488,0.035582570614950286,0.033005192530498204,0.14368749725768695,-0.030086494027890882,-0.008993114489829923,0.009871097507155487,0.017062631681619932,-0.020800528962921633,-0.029410062466540425,-0.012996705291711458,0.04538558645134444,0.03372673450383789,0.08150244573320037,0.014430022646088978,0.03215536559396384,-0.03970175428433008
PNOC,0.015836406863691515,0.06909110647462112,-0.032724469267434005,0.09508293391686257,0.03837554003529439,-0.028733583670030653,-0.015024930974181852,-0.10401891019823206,-0.017687772434818255,-0.021464987437944467,-0.04908926468669305,-0.0213814398319176,-0.02596972277808869,,,,,-0.02013851751949114,-0.002713527543143728,0.0030837176462676576,0.031062405419339554
L1CAM,-0.024167308104023923,-0.0025416902103184828,-0.003190007540945328,-0.04514987750618607,0.0036179173397278314,-0.02191842398053252,-0.04490979401145573,-0.020798032319214878,-0.06408549175525581,0.03784919196515317,-0.018791883434721796,0.007203164339739695,-0.029324364542512835,-0.04913370693495492,-0.02810154949924936,0.05899047696652539,0.04517301644820157,0.016196890663763112,0.033500550902393685,-0.0013306833300268089,0.02347808214623495
APOA1,0.03239441076702626,0.039646815804928785,-0.026750248123905,0.021070808743220662,-0.04008885183955474,0.00570327904027219,0.11728593003773245,0.09970487688993152,-0.041782011816063454,-0.022606470609802278,-0.035072286214114345,0.001940399751671939,0.011755438139978275,0.13283230500102736,-0.07009780113753208,0.010328398455866021,0.05594164877287989,0.006680162504511116,0.030477096277260425,0.04270118340920728,0.029159005379930172
PSEN1,0.001601795040675157,-0.007210771776551876,0.022508516771893035,-0.006311840126364336,0.011767520399551371,0.027475990494761272,-0.020348996552652154,0.02932178214444809,0.04746901815661725,0.024432698013948928,-0.00041900066131670587,-0.004091140059862869,-0.02162750581497419,0.07253485091776514,-0.12561417411168857,-0.07949001084704041,-0.020607376372388932,0.0290275512696106,-0.02490760992123794,-0.048547115803614156,0.03550454048849848
CALM2,0.06483935256026578,0.11071845589737761,0.05144662760086349,0.06467574828224947,-0.0687278828282229,-0.013658566898369634,-0.13378167907330982,-0.186862589522365,-0.044072344647472464,-0.02380005605227952,-0.00802815512527186,-0.047446528042812866,-0.04415449146836423,-0.06543339706757248,-0.03895513674504924,-0.017702170757634677,0.08146805594362981,0.0826445199110239,-0.005138374845409639,0.09464788108972791,0.011073259342832572
CLEC2B,-0.026262278894238242,-0.05825251161552723,-0.027269898327730836,-0.05680771136022778,0.03355209485285393,-0.023873038958144372,-0.0025267120322550753,0.1949857470054561,0.012010046121102444,-0.030028907003873298,0.01800608121643583,-0.035682530272815205,0.04714205202419385,0.05298845789282487,0.0294945912263579,0.05009068196604037,0.015850429744128723,0.013507986857851331,0.020547549739941013,0.045145510978412115,0.024349376351111892
NTNG1,0.007825486995036482,0.06746551102590671,0.07570434685566596,,0.011718538488433372,-0.028700365702722785,0.018068952661415616,0.04305418706100603,-0.05969275966187236,0.00014853744271627295,0.04716519653872071,-0.035038006404030785,-0.022396656874317362,0.15480946416491526,-0.037720565723469116,0.03163935663647213,-0.04042161343015917,0.05781280972606074,-0.01442945334007104,0.031744023187855436,0.003185652247113552
LRIG1,0.017962294647864172,0.02897044424014403,0.0557231183474211,0.09154827126392177,-0.006596898057486636,-0.012290064345782397,0.031192058959357633,0.09700391904762445,0.02783950826859982,0.07247629183089772,0.015871329239644932,-0.019857247485104673,0.061073928032237816,-0.08310637652227436,-0.07252768591193769,0.00304294401722841,0.019394101474730165,0.05697918207302564,-0.07407749515025538,0.12244957352710222,-0.02276233866709298
CPAMD8,,0.027228461852119887,,,0.04296380442031492,0.030969131125821975,0.02782310760595564,0.04050098179232034,-0.006440038817011364,0.004991888463375425,-0.027378905629817304,,-0.024241459236139285,,0.04595415233062397,0.07477134905302119,,-0.02127506531273146,,-0.010317138198901838,-0.023621057342072226
GHRL,,-0.008031000532177677,-0.01318022697713909,,-0.029286889738214784,0.09599588057350997,0.029969961273450713,-0.05403259034508954,-0.01093166702228335,-0.0181155071988406,-0.0200977525043016,,-0.016750887941918015,-0.06484707518295751,-0.006698776281467212,-0.009947970636984261,,,0.028916589111344593,-0.029314946234498478,-0.020822207825178615
NPY,-0.03350172813162667,0.07482360929494389,-0.05848012138122316,0.002343265512835582,0.044518079123816445,0.03698877253929812,-0.0817614003422156,-0.13818305436702616,0.031165893800126625,0.02186489459210248,0.056558389229978814,,0.02163319804866488,0.20221862400723414,,-0.028976484152831102,-0.02907907354346936,0.05279927901850233,0.03041457037070197,-0.042013048224234496,0.016918654291282538
MMP2,-0.04749557603815088,0.10140846537537933,-0.0358969162842053,0.09906316896892282,-0.05861787383194881,0.023530847959578393,0.03355426943740575,0.16883940181593063,0.036103861243340835,0.0051134030032123235,-0.010741558455102251,-0.029033945428294277,0.06648701415351962,-0.01723390707666506,0.01878025855854457,0.044415150060843005,-0.04064809545705907,-0.047794259743333345,-0.05024566948196486,-0.024815881667377474,0.08755138888541579
LHB,,,,,-0.017828076512968322,,,,,,,,,,,,,,,,
PPY,,0.008482290292353348,,,0.01753556060252023,,,,0.018582562296366702,,,-0.019776878396522,,,,,0.08644686518653846,0.08177825129744931,0.02148277475823999,-0.0023132688695128405,-0.04228458782386416
ALKAL2,0.05652241717874904,0.010953113100025887,-0.02474513845879972,,-0.034721175484322304,,-0.019061564946552572,0.0028666987514782147,-0.025729588518731344,0.020663480293157375,0.007523863577663563,-0.008593771824864172,-0.0028744604920658834,0.020771614553119877,,0.034069272501397796,-0.04605339624732604,0.017064708667616064,0.021248304235730087,0.024471625794807692,0.022626031963449866
CSF1,-0.01055021973062848,-0.004071607510864469,0.027638680965743154,0.06731153224534792,-0.013467188078957268,-0.0031622983192862277,0.08162925458754704,0.09852107878411291,0.07311771611147698,-0.02121083023394124,0.004034020354070864,0.0886321354466009,0.05162853575981324,0.1237437848456818,-0.027870338715212446,0.08078127965023818,0.04368728207069632,0.026235790908815636,0.04958878125678736,0.04531645500776762,-0.0322983770216468
SEMA4C,0.016654081429590278,0.0053587389585878446,0.013381044818175933,0.010262459358921647,0.01580553584584987,0.03821246184911576,0.09345768754269912,0.0528963192377325,-0.016148419644203778,-0.03948029500725152,0.09809176777845253,-0.00835070654047753,0.04701787914227219,0.025847947114831033,0.03535238535443258,0.048488171352493066,0.03241349321043147,-0.0024843831021747506,-0.0008407542879811994,0.0842964626431564,-0.0429953847438578
BMP8A,,,,,,,,,,,,,,,,,,,,0.08714621229167312,
ICAM2,0.0018186979805852445,0.08442466504184247,0.027241826764238544,0.07967499408802141,0.0015337387312485597,0.03785276839969201,0.05506462899031329,0.10435559388662213,-0.044018884122389294,-0.01226001341652152,0.03482444661326006,0.028543891230371234,-0.034966368983101855,0.01897461268783821,0.03539014617070773,0.07552329125325746,0.015909827949108172,0.042622254501072994,0.009353841525420369,0.025420154704482674,0.031589547796611356
SYTL3,-0.03524526140609512,-0.050702235655355525,0.01133484595767517,-0.0011329177955657615,-0.005806345125716137,0.047538757079334366,-0.0302256657486928,0.035971501217323,0.0005117285794078586,0.03325657576918854,-0.051275985306963916,0.011434391203112005,-0.012983590080296434,0.0841946060570455,0.014045624406434164,0.08466499274615884,0.03342866099484169,0.007249392647962388,0.0730215205052009,0.049997312207879945,-0.04629085389525145
IL1A,0.06927509738595464,-0.022530233708406337,0.00558064632301753,-0.06305497854642776,0.0368465113731467,0.05470049283963032,0.05522774641958831,0.06678449535319247,-0.004539025685626139,-0.022214670019968408,0.009516965995249723,,0.030911649190196136,0.010564598991059639,-0.05653919608091302,-0.04492988912268169,-0.0018168906358232556,0.016671297185996633,0.01097912999654446,0.03189000842496159,-0.03742857289119433
HLA-G,0.05125091315564541,0.007860034587437194,,,-0.029270552740270975,,0.043083629638619274,,,,,,,0.01661734915090281,-0.04789863980630919,,-0.05405876920354259,0.04322778493769045,0.002476392184976643,,
PGF,-0.01978058859667016,0.04560331305629423,0.029028233666149456,-0.03542147233634867,0.06267084255845264,0.0031123378222361166,0.041952875473097756,0.18828089039945017,0.05702148594326723,-0.01506157850279184,-0.04709290287861123,0.05100350133792282,0.04852719746762062,0.023484383700835807,-0.009197237726341819,0.04189976281031338,0.0237464885538113,0.07077897802817285,-0.023165097535611256,-0.03986452813235121,-0.07488040838278222
LGALS8,-0.035633774742195375,-0.01654056116334125,-0.04368984795032265,-0.0031275578796976507,0.00350340730035288,-0.0511493476682067,0.011032590555287344,0.0918476372183711,0.025008143155014116,-0.009362393740044566,0.006875529099997882,-0.023868998219640832,-0.010757753872669118,0.02061896200618401,-0.03148907388766651,0.08949911310168253,0.04915105540280389,0.0020300100131345773,-0.016143307518299753,0.03393358675992994,0.04496946724937813
