,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF15,-0.018322552341248414,0.04012135470193537,0.023658925736537967,0.00015609866582283802,0.049887488804490523
SEMA4F,0.03354846135820298,0.06132721440236392,0.002820978282872008,-0.0038911037856953416,0.016144206446873196
NXPH1,0.014552139351781002,0.008716003254123353,-0.04444693955718987,-0.014471301618445393,-0.008518671627128565
ARF1,-0.014092587656276244,0.014204603866842809,-0.004192824095986069,0.051814945620992335,-0.013876830307102192
DSC3,,,,-0.01524914660019132,
EBI3,-0.0016219843155065514,-0.0011038457001241848,-0.011572364827853777,-0.02922898921741495,-0.011303571070016834
TIMP1,0.006586260988756652,0.07231303424800906,-0.006853434425551675,0.04567299530272479,0.08551929767449325
SEMA3C,0.044938660294231915,-0.05678358973770446,0.0415370868817262,0.009327136393744877,0.01513470190128275
GNRH2,,,,0.008783599751225866,
GAS6,-0.05338184074720379,0.07473986485833059,-0.07285145698231701,0.012845065777569336,-0.06328216027167435
MEPE,-0.023077258481868902,,-0.002364998871099112,0.11534621502185771,-0.027971476688630356
SERPINE1,0.03598202134036953,-0.020551151868829255,-0.01898071376780028,0.08837931067255113,0.08089328483984254
RSPO2,0.017072019800559755,0.012424513528568475,-0.027438635666306926,-0.02034552006774886,-0.023511698773287546
SHBG,0.006128859743530523,-0.03283943074881652,-0.01915367219894415,-0.006102370134369384,-0.014566697172039452
LGALS3BP,0.00887046216464433,-0.03619902194586405,-0.04413676668909991,-0.0047894703056357395,0.0383226374545948
LAMB1,-0.013143374145716044,-0.016900592219630722,-0.01245266366363277,0.05322476558431771,0.08863159226632049
SPTBN2,0.05151961268805925,0.032515509216129244,-0.007161327348936461,-0.01219377413014505,-0.03684294255070081
COL1A2,-0.05189919203063289,0.05535916577200356,0.02623798801465751,0.06602672908398834,0.1088611980898694
DEFB1,,,,-0.0326567238779848,-0.027680403824390503
WNT11,-0.03378479829963886,,0.07177208520288215,0.021530315743760794,-0.024850617801801003
LGALS1,0.001267157069690352,-0.057193246009257494,-0.042342781229137164,0.07727009981951545,0.10217723790788984
BCAN,0.033217529888021825,0.020793258810427748,-0.05151031847278309,-0.03770037752759762,0.05158712573641529
ANOS1,0.0015668169368464764,0.059171154622385785,-0.007691656698358528,-0.06602973810188953,-0.04188225025611425
EDA,0.010416724605184514,-0.036078368434964814,-0.027099597049626716,-0.01104136082300821,-0.044052138058166955
FGF22,-0.015300742875790025,0.030180362710519035,-0.0015699773947041218,0.013253381950292091,0.02405927346808121
SHANK1,-0.019470248783926662,,-0.039548401389889576,-0.027186153764689632,-0.037488040615061946
NPVF,-0.013830618392740864,,,,
RAET1G,,,,-0.0190140392624173,-0.022886243568787778
TGFB1,-0.05393730227393711,-0.04942469650430586,-0.04649011228687918,0.028034065412448777,0.02885078385349688
MSTN,-0.028443792658561836,0.06054712651893138,-0.020476756564391362,-0.036773283725488125,-0.03094694301679975
WNT4,0.04873887727010223,-0.01914560526421053,0.021097400466035005,0.04983634685998024,0.008094906993830983
TNFSF4,0.0049051517246063185,0.004260216616609485,0.01722634950314335,0.016069064055267028,0.03693638302474512
NTN1,0.04958067440288798,-0.04595054127877492,-0.03292430848978467,0.019843947960718412,0.04941686965552775
CXCL12,-0.01084741518589952,0.0920663959196042,0.009475662474766599,0.06349753727225149,-0.07273025743529993
GNRH1,0.02482375745004406,-0.019400645345428534,0.020968621020657014,-0.010680053865601308,-0.014315957128969199
FGF8,0.10837856474968172,,0.07295322236761007,,
RIMS1,0.05469442486875874,0.04488917049203941,0.039995519219258605,-0.03288295165083726,-0.07377350117988606
FGF14,0.006893834830231153,0.09157972221915961,0.0022216673749336797,0.020946330170741323,0.08545336102538784
IGF1,-0.03956643625603966,-0.04120074829637861,-0.04148074779310287,0.03846707773889812,-0.022290978430486566
TNFSF10,-0.04044718182391533,-0.03029212792936186,-0.04002633909288012,0.03299292136842617,0.006031553235668202
GDF5,0.04514243104845997,-0.05711477237408086,0.04892796839519346,-0.033017511050811035,-0.08129485505878618
CHAD,-0.03345855255401273,0.07121945775219032,0.021078178708018484,,
RGMA,0.01131130721031174,0.03693594537940829,-0.0719632996469393,-0.07060710116958932,-0.06572378906359086
WNT16,,-0.017819732171044517,-0.012034280029513731,-0.02301687119873687,0.0240900976561585
CX3CL1,0.017375318949066233,0.05696642247976862,-0.03139980910682347,-0.0007600150216830176,-0.0111387624812767
FGF1,-0.007836283605939964,-0.036940995554652974,0.011060670714589868,0.027364399743743304,-0.15185385749827668
ALOX5AP,-0.007930680682763184,-0.040731105216877346,-0.029645318436721413,-0.010316785773775405,0.056797331104039166
IL1RN,0.039020488611936965,,0.0036072725459921143,0.0257781946587555,0.05574579421453681
PCSK9,0.09572374611937942,,-0.011681148698372314,,
NPW,-0.033598118473223214,-0.01990164754189731,0.046794956121975886,0.0041417184781346,0.0921042753172378
CXCL9,,-0.023344981107472858,,0.04643848878785163,-0.06362628828838394
ANGPTL4,0.008030329647110961,0.015344697865992202,0.014046579007845261,0.05936473817226045,0.05450563196862714
UCN2,0.009538206629545154,,0.09787444399358118,,
OBP2A,,,,-0.017128777637604592,
COL4A3,-0.011604141351407565,-0.03347528229306321,-0.0184611936459885,-0.027707581647492978,-0.027434018010319333
NRG3,0.0016855311727600744,-0.0035250136098849603,-0.04548534458871296,0.016434407774002274,-0.05441146684708294
IL23A,-0.018833153419624486,,,-0.024726757399259097,-0.014026776688356266
COLQ,-0.028809730876360372,-0.0014395201300424689,-0.01812809399541628,0.0037277513710535838,0.016234306198684656
SCGB1A1,0.004211505610268069,,-0.01351516148607926,,
TNFSF12,-0.04638106400559259,0.002632199308967324,0.02782470783325125,0.017308643635817376,-0.04052576677363981
DKK2,,,-0.015556544800703145,-0.038308179808087046,0.028677502100109963
FYN,-0.021342802951967867,0.011114640297116713,-0.0637155359598406,-0.050377983625499195,0.06596431292797343
ACE,-0.021810751991863227,0.06941639890139202,-0.0163703666699014,0.06248113620937965,-0.05405573345300347
IL18,0.08890062904444405,0.004206124370028427,0.030889506181422333,0.028255597597047752,-0.018041661353729966
PPBP,-0.01735916823896597,-0.0007870677488721996,,,-0.025650281108086058
CCL27,-0.01611428441194031,-0.02460012803721091,-0.018784611768441997,0.026741128495629138,-0.012871269575346537
SERPING1,-0.012044506102721,0.016838624827994243,0.008484397889319229,0.048206218412720804,0.015454103420092279
AZGP1,0.03455000840107201,-0.018133705198746217,-0.030651025753346904,-0.035984912045270635,0.10074680096926211
INHA,-0.009957707508733819,0.032696312937416594,-0.011774148937666418,-0.0333318571378242,0.03795499021433675
SEMA3G,,0.09130574407440419,0.05760738539275997,0.06653802931468993,-0.03574864396903287
OXT,,,-0.011317540116242659,,
COL6A1,-0.0463165364584813,0.010396584049492438,-0.053748828244378155,0.03789273206565331,0.12486380450019685
FGF17,0.011739351722872311,,0.03611221990963652,-0.016318471579591314,-0.03898017125206064
TNFSF8,-0.016063535432442443,0.039420787853559944,-0.012034281617916056,-0.038004697869281436,0.006169985517965124
FGF20,-0.025069891201722646,0.023200532111852273,-0.008985968029748338,-0.028093383344684416,-0.02138197755818305
ICAM3,-0.029966891342497956,-0.008326684509926296,-0.017047457635977484,0.010906057859270181,0.017381433836440936
LAMA4,-0.021030688547411042,0.010215539943407523,-0.04471307955706696,0.029333362957322452,0.024495358218400633
DLL4,-0.04815444365139001,0.044170850419024556,-0.0006042578031426057,0.060288771333708024,0.008599245022401067
SEMA3A,0.033273477256285613,-0.001870065660023126,0.050233688974812465,0.040189712634561864,0.011013700661214258
RLN2,,-0.02967105810614632,-0.01319963847159266,-0.018833347005838108,-0.025119734624163188
C5,-0.00721857143387371,0.04061102696360115,-0.041042083095802984,-0.04895618297388722,-0.04206864063031675
COMP,,-0.021339615399095763,,0.04777232666580873,
C1QA,0.015505441305349026,0.045736988715117534,0.00013476739809223083,0.019478560742936496,-0.06526238077818583
UTS2B,,,,-0.020066894040504595,
COL9A3,0.018470551925085288,0.06467046853777356,-0.09287738789645926,0.02929197598699648,0.046558055226893776
DLK1,,,,,-0.026676561362032097
HGF,0.030199894020829333,0.04775711883718656,-0.050362341766315,0.004829232754302184,0.04060415407350905
P4HB,-0.0521353488268539,0.09836363352556152,-0.04951858428639356,0.06918849466834458,0.12908215084222496
ADCYAP1,-0.02472155907993277,0.052237191792646645,0.03559560621874403,-0.028852213687086858,-0.013035362885860182
GREM1,-0.01687717232681744,-0.0063477713528681,0.051765588791783695,0.059942161888059044,-0.013773219780794611
EGF,-0.014001058098228863,0.013357234993064654,-0.01661892661317785,0.016239029853913876,-0.025892792784111877
VEGFB,0.007567550985696119,-0.0017190918187100256,-0.0202636091283257,-0.015124341978423293,0.08517842799696498
FARP2,0.01407636453321107,0.04505333159571308,-0.01894182444101191,-0.026607766733335744,0.05581147037504028
IHH,0.006990661701713746,,0.04357394783239038,,
LAMA2,0.02462000638644786,-0.008882150176005705,0.04045680295601951,-0.0016373925528616014,0.009612412042433892
SERPINC1,-0.014001059212043906,,-0.01287685240883232,,
NRG1,-0.0016072810258279723,,0.019506625404759434,-0.026074765613504535,0.04706386766199704
SPINK1,-0.03823208028373363,,-0.0158282428722619,-0.026252918229803336,0.05558802741107844
EFEMP2,-0.0344950191133634,0.03611165400255004,-0.06325414312634847,0.0386433209322173,0.10910034807252483
SELPLG,0.021309875496448704,-0.06858291864507686,-0.03387789930766448,0.002852154716167832,-0.028887407276073574
GDF6,0.002442237833562916,,-0.03136522351888563,,
HLA-E,-0.026250882123035967,0.02685031451678137,-0.01015254758385179,0.06855162163046993,-0.007831414902971743
PTN,0.06747571530652495,0.04155882658514353,-0.05474196426352778,-0.038580023065839485,0.06012694778681735
CD274,0.04692285077709824,-0.0006317771877465276,0.053568735636988225,0.04889609481092279,0.02467995145002061
CD14,0.05952835989299254,0.0008903673648999449,-0.006130106941167401,-0.00912114838518196,0.047328062364617215
SFTPD,-0.03739993062179521,-0.0386866494912923,0.0015543433349773095,0.002555193364743438,-0.03959032157278669
SLIT1,-0.005407391234408248,-0.01764323907013817,-0.01285896887151338,-0.009806562551950492,-0.01876953695821373
CNTF,,-0.01836080473697979,0.015136300068430652,,
BST1,0.057584687349417275,0.006985194678239206,-0.0243260554617547,-0.013064391035808809,-0.052883331324324136
AGTRAP,-0.04436586684586686,-0.00992913832278328,0.028482726591286922,0.023007987305565025,0.004006737438274482
LAMC1,0.023443028586395284,-0.005850162877109927,0.03445943685285931,0.048467254007932586,0.01842088580274463
COL6A3,0.00243255613050549,-0.039363890197080115,0.0006103796448735318,0.06460835555420816,0.12452867925792728
FN1,-0.030964908300583807,0.05158288532023855,-0.01980226641594064,0.08260896987634307,0.11172070486738415
MIF,0.00266423039956193,0.028022520571302296,0.011152532870344782,0.014264410225303276,0.0845336743900551
JAG1,0.04188918516225443,0.03577022059300122,0.023089389683571604,0.03997964374158789,0.08340978300230974
NID2,0.06081613651116633,-0.022925302083802154,0.012191974032271775,0.014593684656763273,0.024992620255359713
EFNB1,-0.028562957994805935,0.009802843655134737,-0.007444755864753787,0.005151393987576292,0.0326780878689764
COL4A2,-0.07285620716278571,0.08495376557543619,-0.015962396646794687,0.0629409213039533,0.013098097781651207
SPP1,0.04812618415426438,-0.025211736135659364,-0.08022490602952943,0.051967499538891085,0.13774078238347862
PODXL2,0.026237812623899195,0.0009039051429817612,0.03562294693996008,-0.026852394098449722,-0.0335599582801514
FGF9,0.024815644578055397,,0.01633399331795901,0.034397304148046225,-0.02778409577359261
ITIH2,0.027009819556504545,0.014377943368728469,0.04345081516607996,-0.03594364042962056,0.0932444626842017
ADAM10,-0.042634119743093654,-0.031955466560843936,-0.004868369969135919,0.011846519242318847,0.06741673208319947
CFH,-0.029100855875931104,0.02637152932644569,-0.01638874435253075,0.04019828748246901,-0.019417783513579777
COL4A5,0.014292531351773772,-0.017096491695561985,0.00035364042971735275,0.03479539389155856,-0.0007973523076523584
LTBP3,-0.026422198166431207,0.010194271840479519,0.010902474536682917,0.0327821026886553,0.06313655126532255
GNB3,-0.04231098217243835,-0.014902806055431927,0.024953530914950374,0.022263177568784664,-0.04122789205015594
COL6A2,-0.027019190726877005,0.054379902105113724,-0.009012170609476448,0.0332514815347458,0.07675277884537426
GDF9,0.04717091530156663,-0.008603744477285945,-0.029410057281354082,-0.0033581006751744378,0.04138015178767673
NCAM1,0.06701837904983281,-0.027218413663525405,0.025800631465549412,0.020433235599422696,-0.03559181181745673
APOC2,0.033086733482195714,0.01608373151914357,-0.009988943666336991,-0.07582695865633322,-0.024008053208671103
BST2,-0.016890173080238456,0.012918833089654505,0.018997032689045457,-0.00027291188237655353,0.06367042401538407
COL5A1,-0.02764937374703422,0.03428749420393398,-0.027986288245589363,0.06726116244966679,0.08991133566991795
CALM3,0.010232767071619872,-0.08162074224424871,0.041318335684308684,-0.007521775744690278,-0.09757341003539957
THBS2,-0.02257068943620896,0.01263298580757949,-0.04433908492021227,0.028441568320400634,0.10679299704392307
SERPINE2,-0.04283435432867558,-0.03501223475241217,-0.033395828822563596,-0.040046030648637924,0.1225111565397882
EFNB2,0.04810001249360983,0.03864273178334895,-0.01486585950693917,0.018265987760879305,0.049445665451817236
PROK1,-0.01545606717144474,0.008837993652396549,-0.012377823940063227,,-0.028647108647396138
MMP9,-0.041105421246327434,-0.03204574316011989,-0.03895245066248321,0.06283160517578543,0.010306238503651937
DMP1,,,,,0.058445767511895105
NPPA,-0.005532574684566758,-0.03836361143950104,-0.005868023018466094,-0.020406850839612613,0.019029418096608935
APOB,,-0.020147852890367336,,-0.015468568934419034,-0.028647108197606803
C4B,,-0.02039128748436164,-0.015280424546851945,-0.017128782427016292,
NTNG2,-0.05510438823706731,0.0746600877079002,-0.034919241305418625,-0.03116726412515989,0.005168031848256305
LAMA1,0.0041799545732729235,-0.04381510971571556,-0.013918886752534448,-0.025641000562195374,0.05200054343198375
UCN,0.02146157159414764,-0.039388282306967864,-0.024425364952216765,0.01102236983620329,-0.035740791674676115
ARTN,0.04442717760688099,-0.025406315761807782,-0.023882070180570533,0.035925960055641235,-0.013758949781757337
PDGFD,0.0005620826750268923,-0.0141238387496513,-0.018356388863464086,-0.009038855632798834,0.02842924912147672
EDN1,0.003526016992017962,0.11325740004227056,0.004847206813678195,0.039947457518130364,-0.039656189616516214
ARPC5,0.004538224259592918,0.10634961645310909,0.0374040774894067,0.02285643522573288,0.10091844174637726
GSTO1,-0.061024737733326,0.015394766550778989,-0.032635292673811954,0.04624140569688825,-0.07442233475773727
PROK2,-0.015762488215675174,,,-0.014103735761121155,
SYK,-0.0032914062286135033,-0.09979439699996327,0.008024351380439403,0.0008268852541557709,-0.03347611210534361
CD40LG,,,,0.00855511241531297,
ST6GAL1,0.07005566386334065,-0.02795056760242844,0.023381977627264038,-0.024675260776212717,-0.09034443670175826
WNT3,-0.032018662905666385,-0.04832534519057313,-0.03504225795780084,-0.04462509477009422,0.013417418015408052
HSP90B1,0.0011315277326472402,-0.01608010642568897,-0.0697030371798375,0.08937077521505894,0.10810211164369303
ZP3,0.03329538447438111,-0.030017432586777318,0.04625225144941302,0.0073764962979899745,0.007449040082227284
ANGPT4,,-0.025406314625331532,,,
NRG2,0.025638894002578377,0.026271689900094958,0.06477636769728763,0.006373506090267603,-0.012047205339983116
MELTF,-0.038862399354863644,-0.011405423732001336,0.04208873678896793,0.03706962707482471,0.048060420230841276
NLGN1,0.035593232010530336,-0.007695803617508562,-0.01277472077891297,-0.04166562801585188,0.08039774166511386
SLIT3,0.025047891896501934,0.05367471722117078,0.04100572541115638,0.06811250624320933,-0.00936762019179147
CCL8,-0.010527863614140062,,-0.026671141388245532,-0.04323058294091923,-0.07236998753611157
S100A4,0.04858243116893252,0.027173132813240918,-0.02633323678665754,0.023986006951646904,0.019188823801377618
TNFSF13B,0.0051431877724431585,0.007091911988451668,0.01604246764756798,0.051739748068614165,0.05447464475666992
HSPG2,-0.024088433460969966,-0.017095068735967296,-0.0026050938708552587,0.061534780701244615,-0.017829402116882137
FAM3C,-0.015589474444940405,-0.03630339666168739,-0.0017181604072116189,-0.03349852483187797,0.024874753570954485
FLT3LG,0.028191628377711636,0.04528937902074652,0.03938097968131732,0.0008951215233450368,0.011196061280888256
A2M,0.027871750032656854,0.08448553859790581,-0.017261623857909678,0.04717088792082137,0.029547050212829735
VCL,-0.010139267332046011,-0.003916534157635412,-0.018211238187507445,0.012560784581541765,-0.008843619576380756
FGF2,0.023164513597595453,0.046142558848652745,-0.062184216633712694,-0.038013399772221776,-0.02211790719320743
AGRP,-0.012002385623130845,,-0.012712570410615546,,0.048649031946601806
CNTN3,-0.014316928785986564,-0.028789897246330305,0.040998480984186604,,-0.009984718436575472
RNASE2,0.023099993023592873,0.02204431898594968,-0.005344402619481729,0.03303696622621341,0.0768061203996335
ADM2,,,-0.0162279753676929,0.00988492868721194,-0.02288623213549054
GAL,0.017326056492961248,,0.029304260817965312,-0.01568510419746679,-0.026848663354613916
IL36B,,,,,0.004150808017436951
CXCL6,-0.048354371871940534,,-0.028354965728788623,-0.02872687081389633,0.11621734324467181
PDGFC,-0.01634776534845111,-0.06685608142052114,-0.0004569617072797709,0.012048141002820315,0.0593187209992913
COL8A2,-0.00980451181551428,-0.009834812786571844,0.021825468485265273,-0.019693624505057645,-0.07312909598585302
SPON2,-0.03722818127318412,0.03346927006559945,-0.028263949282008417,0.004895887407638733,0.01668158806185809
LCN2,-0.025272155517865158,,,,
SEMA3D,,-0.040765185699691314,,,0.029544130805135717
BMP6,-0.01896208758896144,0.03738964395396315,-0.023598204000148434,0.04896129132950173,-0.023462879374517468
TIMP2,0.03879641962683191,-0.05732346211627294,-0.03428434173787221,0.06286819962923647,0.08095713339753971
EFNA1,-0.026909240491591522,-0.006783875401099959,-0.013049844473317163,0.05072780025059906,0.0472301270699901
S100A12,,0.08679849969120391,,-0.01732582008361989,0.07722193813952234
TFPI,-0.016618458188977454,0.13398310993036988,0.0033440261056450604,0.039109880757324446,-0.004500071687380802
GPC3,-0.0007953670858684396,0.07421623802757385,0.004367540072820308,-0.025106501411609434,0.043180235568815305
NMU,0.03163905417994522,,-0.024809105590863675,-0.04906293548542062,-0.04918610188062342
SCGB3A2,-0.021741789238422765,,-0.02131917269515265,0.07687369331546849,-0.0024720433020422577
LAMB3,-0.005505555526532159,-0.020979239498104145,-0.04501965144932094,0.02040692701814216,0.008801573630799461
LGALS9,0.029101165324845947,-0.033975280896392415,0.007195388713274809,0.007757606510313159,-0.013427001900319657
VIM,-0.0175650089838057,0.04367288222090642,-0.05532974651256154,-0.03179851154951151,0.11023097506494645
PLAU,0.048911517646126904,0.025365784662453122,-0.02891446617623893,0.021225469013354734,-0.05070834771496643
TGFB3,-0.01761191931413837,-0.004006312136964844,-0.059258017111940786,0.08311875085853368,-0.017874395548972487
APLN,0.011359004537797987,0.005913977482206653,-0.04179496005742287,0.0841066979328523,0.034646121070363016
SHANK2,-0.007705013256697259,0.032053037205565134,0.08072681545614552,-0.024726758684905426,-0.03862530220458397
LTF,-0.006083190927542404,0.050329398599844304,-0.06129616118771762,0.014862343943897353,-0.010218824156315452
PYY,-0.0172195842718919,,,-0.026252930185856383,0.11985786962443207
PENK,,-0.02247364941624852,-0.017127588275821313,-0.01883334911194458,-0.025534040441618364
CTF1,-0.029295102618699158,-0.015709298289292236,-0.01588476324506966,-3.87207101956592e-05,-0.0005793861500331972
COL3A1,-0.03666030020563984,0.06838869235538293,0.02312130076901488,0.055395900101051804,0.05041094105702091
S100A10,0.030151172319692724,0.01565691027520148,-0.04126540980746724,0.011111589616780548,0.09469145784680046
FGF13,0.024971267502468007,-0.017819739621669575,0.005290073819287941,0.005482386537209137,-0.05689916885988764
SEMA4A,0.10251015033030367,-0.011849288210585274,-0.005632500151482401,-0.011122577641521438,-0.01908630323362581
EFNA4,0.028268924319123655,-0.03158607063367366,0.003740285734589138,0.014399925159905125,-0.005956754866511213
HSPA8,0.0014164337063038797,0.003594034283606771,0.06308302566583637,-0.08508297292344093,-0.003738070784042648
NPB,-0.024242049393295613,0.03764986193796294,0.05450282602169852,0.008675872769953668,-0.012082830981455094
ULBP1,-0.014664277812266325,,-0.022433318338649994,-0.033554592216252656,0.09011262132912498
SEMA3E,0.024976401639873618,-0.06687696954777025,-0.005209602416450233,-0.005832906105389767,-0.06909274379297715
FGF3,-0.03526884458908162,,0.0486378639850705,,
ADAM9,0.03880673224758737,0.05373907526498892,-0.05622599012712076,-0.005481422306368732,0.024189558336596525
ASIP,-0.0500284183439732,-0.03892284611097216,0.04939297538965151,-0.023235716763525423,-0.05828117511816596
IBSP,0.006865244830821513,0.042308596936519956,-0.034919844635150826,0.05285462298905555,-0.04904241145425045
MMP12,,,-0.012034281617916056,,
FAT4,-0.015830288931286768,-0.03193762866922724,0.050898619545090264,0.006152290527423911,0.030167025804757528
MDK,0.016374451757520427,0.010563995035111367,0.01872608437995134,0.02478106970898723,0.04824398636113454
BMP5,0.01591512736061285,,0.052632100087469755,0.021445686030659362,-0.038053068828735506
CAMP,0.02979926498186229,,0.06611693693559856,-0.0006436017983710497,-0.010973970177845365
HSPA1A,-0.009713577952471346,0.05000577530064185,-0.07290778802165397,0.051390859873160874,0.12284249305955154
SEMA3F,-0.01973146231987849,0.04292371867958293,0.060436007854631386,0.05810610434602731,-0.04952397354139332
ARF6,-0.03123101126114782,0.009234611305877998,0.037649373074118656,-0.027522477307632635,0.11827783955502742
IL6,-0.03329662033365051,,-0.017509930956510374,0.021794859636124108,0.007932612604506822
CALM1,0.03716698494418539,-0.11919507806261885,0.04129205895444996,-0.060741933218703005,-0.12067592919320294
VIP,,,,0.10988254832637911,0.0478091667129846
NMB,-0.013590286169446112,-0.0066322678360193725,-0.00691821806055687,0.007172669765180311,0.08659767003515223
CCL26,-0.03483091358569157,-0.021570741072428564,0.10690714810349332,0.037862171868876277,0.014753458724194634
FBLN1,-0.05930293690052027,0.008381249887810837,0.02479635198290321,-0.04930676117309196,-0.026012244209554353
SAA1,0.02897835824538303,0.05945586471867843,-0.030470887289362276,0.07908744848954768,0.02734118857680293
MICB,-0.028074212455527412,-0.035176755757353635,-0.02535214971327298,0.026397817305271704,-0.014838055961081936
MMP13,,,,-0.01883334115554605,
F13A1,0.04263242675914266,0.1080123800399782,-0.018752583113333835,0.013396587930308984,0.0474496216138176
CXCL11,,,,-0.030682155479477637,-0.020760544818480806
COL5A2,-0.03389876274329123,0.019433090859312777,0.02372748815999038,0.05258633927230252,0.011260010837181316
EFNA5,-0.029285757062343043,0.016365103718495463,-0.007863024153969687,0.02868230317654046,-0.058076924649770253
AREG,0.007911803795164138,0.2623739421149847,0.032632074323742974,0.07920488451772734,0.016757117428913934
EDIL3,0.05887147343497473,-0.09724000110527324,0.038700138885485125,0.019158695565428235,0.010175784452282215
CD86,0.02531122626163245,-0.021252457777292705,-0.04197959359874876,0.03225455139096677,-0.02541591515166203
AHSG,-0.014501120352373536,,,,
HRAS,-0.0026016842108948584,0.03541352389457662,0.007516281434478313,0.012597794976470891,0.015626716634258082
C1QTNF5,0.08452918591306767,-0.02066425619779622,-0.014126379155097889,0.033644636244167414,-0.06454561062766828
RLN1,0.033465989280466145,-0.01726283166932819,,0.012917696036276795,
COL4A1,-0.05852292260923152,0.08170604422188261,0.0027188464481923036,0.04228689435069796,-0.011308860603805572
CCL3,0.0053098183380208,0.021920825478056707,-0.011108206498536461,-0.03542971365184207,-0.08033741085537505
BGN,-0.030870982522566325,0.07983588310339189,0.0022845213053607717,0.04606580036870577,0.00548772918856148
RETN,-0.02732366105689509,,-0.015140622627499396,0.00811291600282437,-0.028884281200988397
S100A9,0.03667167229969709,0.034432903943050173,0.011131458157725616,0.013389711101630652,0.04043557064675379
HCRT,-0.04274176273551229,-0.00875096975696895,-0.04402838781428949,-0.0026270996523068283,0.020004798298497845
FADD,-0.016590279801138388,-0.017766887572518333,-0.014269513295780061,0.020723203242427275,0.007479145777543806
ACTR2,-0.01728937576927363,0.011578320167636151,0.0009324877950024736,0.09331554510306142,0.06395547696973641
BMP2,0.058258880230093235,-0.03930162684204641,0.02673820443893041,0.027898699155912886,0.11606117710676252
PDYN,-0.01679454536111944,,0.08184911484131259,,-0.024244349245793634
CD55,-0.04983597879188183,0.047299914995076,-0.009839250954648528,0.07300773377051814,-0.05936209473161368
OSTN,,-0.017819737268839602,,,-0.0023634697932836137
PDX1,0.061984059175131105,,0.02308353827558416,,
CD6,,-0.02291303094057625,-0.01687498551613359,0.02411855177103238,-0.04096095277873786
IL16,0.01651241658014072,0.04072222522195715,0.02948346231139956,-0.06440768700774298,-0.010230566680593856
LAMA5,-0.05559155193637787,0.08457630131690999,0.013792680233431092,0.019641928062236632,0.08350199843760665
RGMB,-0.02180104445548667,-0.03273816889782267,-0.09054399978753899,-0.012772924022569498,-0.033415247013543786
INSL5,,,,-0.025844323155263943,
IL12A,0.033518025009983035,0.018320599189594198,-0.013823928795414215,-0.022344623704459523,0.023248828466041677
S100A8,0.03335866118864215,0.04732431205622208,-0.02878200829540856,0.012905569239311309,0.028124963588131085
TAC3,0.05365459746432832,,-0.02302186558811148,-0.030801040736805615,0.040958546484348164
MFAP5,-0.011998848191341284,-0.024600113813164976,-0.05616016897203609,0.09458423922843714,0.013183525035737146
CXCL16,-0.031892051142435526,0.022416002993751995,0.016326824414838584,-0.009556964394523776,-0.017496474395830894
AGRN,0.02204297143780804,0.04288204019868641,-0.006898039914649897,0.03408125833962873,0.017807509303472635
COL4A6,0.00477158442041812,-0.05456393133597649,0.0339830291457627,-0.00391501553126835,0.03147619166552974
FST,0.011164200313682334,-0.01049560444731473,0.06914629930486911,0.004643024115669728,-0.012742322322083562
MEGF10,0.019546806402002584,-0.07021488052015301,-0.05202007025421536,-0.037117995661619885,-0.008468055051433917
C1QB,0.035618713687600445,-0.0019361163543693014,-0.019061869579222342,-0.026921748363302342,-0.027617957266043814
HLA-B,-0.018105192723027547,0.0552888726166071,-0.04680240075797916,0.02117732962004598,0.08789817615256297
PDGFA,0.03821951647563536,-0.02282238144915183,-0.03835036399679854,0.018189267654377242,0.06676256915343022
LAMA3,0.019075914662085518,0.07729870476940873,-0.013975916638143604,-0.01386881219631524,-0.033938814936605145
DKK1,-0.001240644938563211,-0.018092160836315218,0.0006529818089273504,0.04280234549386567,0.07099147379214543
INHBA,-0.04851000931264094,-0.015972412466511883,-0.01182817559767106,0.06696083388952659,0.061059142689426346
LEP,,,,-0.015026689397455899,
IL7,0.08340745749736068,-0.018887352588043724,-0.023407394172897802,0.018878041825600374,0.020953638996520366
FABP5,0.057362773482717906,-0.025691112210384875,0.0011844763058825468,0.023200373897520374,0.047663930648277245
CCL4,0.00268233973387961,0.0036966836276318984,-0.018415497082097658,-0.043637200760068336,-0.052667504982885256
FBN1,-0.006264618898078333,-0.012152670146605572,0.03468863488132151,0.042413700842505266,0.11559436901401297
TCTN1,0.026928893790551425,-0.0010337706222333387,0.0775086778694318,0.004469763474511866,0.003439284524641115
NCR3LG1,-0.01921764450670483,0.03478872504142291,0.00014593589344123788,,-0.00792155034754571
BMP7,0.06502764714654387,0.024121773589935943,-0.032679718181607004,-0.030356791410080717,0.03018420885887904
NLGN2,0.014048754524743865,0.04054071705624722,-0.07569025539776887,0.01184212225997437,-0.024038227548497017
CCL25,0.10642129298856819,,-0.03497126655713826,-0.023265334258330432,-0.027185655863061056
NPNT,0.017120468022855516,0.09746189421315568,0.07346282393424113,-0.026387656388363257,-0.06711482523641411
KITLG,0.019241726784390113,-0.019265416618994415,0.07636508658805266,-0.010519678829893353,0.013216934416528053
MADCAM1,-0.014985637176636627,-0.0038833485924533533,-0.012876854579771167,-0.03989963993051356,-0.018186924427720932
F12,-0.05213892775208765,-0.038261164237445675,0.03350159629756209,0.017262603535100243,0.04261749703523847
