,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ADAM12,0.014511777083580597,-0.0885717275125715,0.02411779699348868,-0.010634795884628099,0.0857383968716367,0.044741180611017776,-0.035015219743366764,0.018852612354794063,0.0383397014569953,0.023810413116963403,0.08068342473148551,0.032146715538792454,0.02687318568506803,0.036642647928318534
EPO,,-0.014382324088658827,-0.026654411414244936,-0.005311243193484623,,-0.010146532560922272,,,-0.03289058867057638,-0.026761111557333194,-0.024446104609566734,0.07764213118643243,-0.020884199927383437,
EDN3,0.04598955818668854,-0.04721618915393984,0.004795549558969033,0.02257508521696294,-0.03142355232584069,0.05441024154481025,,,0.11347142608829233,0.011054578440426512,0.03580673747567411,-0.018127452911246768,0.031102512785411447,0.03194410694429035
CCL22,,,,,,0.006954341515578369,,,,-0.03028781441010853,-0.004566849924354022,0.0562023148648485,0.05918668963812486,
CCL2,-0.07515400312581083,0.049167992090210215,-0.044158752008840015,0.0169060532712935,0.07437585071585304,-0.009890616389451186,-0.005078809273237304,-0.028930641654656957,0.1425459224810637,-0.0012577454937951831,0.05000278694657977,-0.00770030463362039,0.005745570248971519,0.06732276611270316
DSCAM,-0.01799376800950665,-0.010288158991153963,-0.0508857220437306,-0.019105036686760515,-0.0021129408761244354,0.015200176289842772,-0.002782082920603167,0.15049452577157832,-0.07966423009800211,0.011952189884173554,0.022815424799523358,0.10067341158741851,0.011172646946156101,0.059743808692156654
GPHA2,,,0.08368443184881355,,,,,,,,,,,
ANG,0.058105863722618625,0.02620382592150605,-0.02835672747931675,0.05816121372726722,0.13720920871229395,0.012853631530948914,0.08469745957627398,-0.06920342990767818,0.07922784575272507,-0.018342537839657377,0.0200830336176788,0.07577080319927113,-0.005523192874534895,0.04188736107390546
FBLN2,0.052334582347698756,-0.030185266807724404,-0.0029447886198517874,-0.03059692477207788,-0.009854042953362294,0.015743459905451826,-0.054238391446673244,0.006456909065855584,-0.028252929368524454,-0.05978989415382473,0.050843101807902025,-0.02986886608598948,0.09599350560158554,0.03729020692576874
VTN,,0.0522536321147938,-0.019168258405130173,-0.014148748321082654,0.02256570892768459,-0.016669613520883454,-0.029951970704403936,-0.016726740785659437,,0.011928124809103432,-0.01719000794398394,0.06660928829416603,0.01614308109364779,0.04281712992997085
VEGFA,0.05651869237577346,0.08252437869312335,-0.028972300474267503,0.1042187870741774,0.11784822617148846,0.0129312414989897,0.048500483623226315,-0.045852457137807064,0.07839165422816327,-0.10334097673495177,-0.09974453766659272,0.044358119117614045,-0.09055873308417287,0.08249924621258796
F10,,,,,0.06623201224564411,-0.011125453651378476,-0.03248980899141911,,,,0.025119315947474498,-0.038904096879615144,-0.03687094498954416,-0.03437276771335862
SERPINA1,-0.06884233315306598,0.00546011299657843,0.05868248792847119,0.011707244772206077,0.1767742238687718,0.04278411104006026,-0.01900139953213203,0.03606300161651799,0.07606243133635074,0.06510485230020006,0.03554959743213766,-0.01961295722888765,0.03162781997911508,0.09645105595777387
VWF,0.057028085388919084,-0.03001174140151789,-0.014512675621922237,-0.041794735591174,0.12189210377616608,-0.009102863720300829,0.011202871546130836,0.05374990895613577,0.04075073367612329,0.020830305747888484,0.10591920012559103,-0.0604080692150255,0.022075235595523116,-0.13103817861076583
GDNF,,,-0.00895566159345957,0.0010614460141997709,,,,,0.17356683752185587,-0.046616239411868064,-0.045257785936598835,0.029288337486374803,,
VASP,0.034671526629630744,0.0537190027596123,0.07864701242335202,0.007919868271383896,0.09249891589092525,0.01844070906242307,-0.025456063146803227,0.035277683594657334,0.1385008919661522,0.02108521165606956,-0.007185090961674901,0.10667992876222693,0.05816398644394235,0.045818846606783294
ADAM15,0.08010598597528437,-0.02430068595460698,-0.023424200799919567,-0.017536006829527852,0.04930308831957295,0.004950158130262033,0.07268397001025445,0.04711031128873049,0.04246895262893124,-0.025924926726143164,0.032135739947482464,-0.0338157683395504,-0.018635173471483465,0.000868628319479794
WNT2,,0.01850316410880298,-0.024981833624249442,,-0.04552250672781454,,,0.07453502413562361,,-0.007667801829142693,-0.025107373969218104,-0.02697159623493261,0.007674161027786976,0.019684457491990624
CALCB,,-0.041636734548831204,,,-0.01960438449296622,,,,,-0.014228235944001456,0.13748349027016588,-0.012548694821900916,,-0.01480209998458306
OLFM2,-0.0037813281896342567,0.013668164278874288,0.012891666675321139,-0.05877606822115148,-0.033667555025755316,0.041203706177596826,0.04837542737471546,0.018668776382700182,0.04581771599898363,0.07005887252337492,-0.003947317432600137,0.025176099605755637,0.01899814022731923,-0.036506663139631676
MFAP2,-0.019505677643194635,-0.03129697170109224,-0.0040624274663858635,-0.021069306633468263,0.02162371254211719,-0.004793994530385843,-0.01808892516856213,-0.028146268343930962,0.0753595116454702,-0.017392627070848054,0.044280729793482056,-0.03435655242053765,0.10578561623524049,0.04992544934142023
HLA-C,0.06332679076284652,-0.07911000922413583,0.006471203625115512,0.010963858791666123,0.16263375736433222,-0.016789033607862033,-0.022942718746026505,0.07561892603352716,0.1371875690127707,0.01545792548629037,0.07783270660949992,-0.00040680494329513377,0.04431530890434616,0.05040982330024805
THBS1,0.005671972748018188,0.002082224272484114,0.004589436064819212,0.035986232459926826,0.03220054241767245,-0.0027744807304845294,-0.04303262045032132,0.007427204566649617,0.14767025356087665,-0.008597961644117838,0.005867000115741765,-0.07860121384686178,-0.002012261562448678,0.1624785908700311
HSPA4,0.07652199042082189,-0.06981065126339361,-0.011634990950057756,-0.011865842170937207,0.017676080268580613,0.011636203236287881,0.01951190866226101,0.13395131379501196,0.08640980174060887,0.04604812938347295,0.03354585120838469,-0.033381303150046816,-0.020469003070641256,-0.03360504416265146
LMAN1,0.004955446779444803,0.08776197848536928,0.030634515563711818,0.061831705054156264,0.1221993915612855,0.018176699412328023,0.005047508161547596,-0.021123993142165214,0.10208417823827529,-0.013898778581805195,0.010621958284757668,0.00157999027086637,-0.01540428412058811,0.0734745703555807
LYPD3,,,0.06244970450775872,-0.01479469172732065,0.03240233464814399,-0.01420596172015843,-0.031613166563700876,-0.03511691820747439,0.0403713982870046,0.026609786044362843,0.02578514321238325,0.06472553232643587,-0.013643887070931787,0.1028328818268662
APOE,0.0030286955163809233,-0.04815567007130293,-0.012999064402924268,-0.05193836211232185,0.11203250911238308,-0.015176767850466556,0.03271127006322189,0.0796915556405743,-0.10805861478997629,0.04519480553438474,-0.04538300662062543,-0.046801685610774565,0.0983644723896175,0.04793025277575598
SOSTDC1,-0.018679889729507643,0.035946346997109746,-0.02898050965937921,,-0.011619012607099506,0.009462676059428424,,,,-0.0241588912949162,-0.008659875392843621,-0.006214332860754752,-0.010870877428061435,-0.05216937618168798
ANXA1,0.014255984351403623,0.0621987440336565,0.046306469564721675,-0.02148978158301208,0.17587900505239065,0.06288787258676248,-0.0635617684269763,-0.023199101680923446,0.1574132360559642,-4.2175423597999656e-05,0.07148482303542077,-0.04598775496915241,-0.007834319830901243,0.036537050431227514
WNT2B,-0.041650053411767245,0.16367236171287083,-0.034913027114399205,0.025858201180903095,0.006255428865218803,0.013615707069047536,-0.0016898529539872366,0.06484845967560499,0.06313196145425323,0.022499207071018285,0.060544905621580734,0.01255993684642508,0.06459975085135918,-0.048655552094537785
AMH,,-0.02608623638021303,0.021580353357468603,0.09319747152738535,-0.040220582471865794,0.003876648306564216,,,-0.03698255515622537,-0.022363806412747874,0.018146738853853837,0.02528869578384316,-0.01716088686785403,0.04599665848607566
GDF10,,-0.02411419456459928,-0.022959181797807173,,-0.031589430829536864,-0.013664485096028665,-0.014546416145247688,0.024867360778055052,,0.0017427568738142614,0.05091611398551858,0.11754565589861482,0.035932626455714746,-0.04209273437161349
EFNB3,0.09915346722731516,0.03649177301604069,-0.0013109374374385221,-0.03065095748846165,-0.038204251143879486,0.017948257618607653,0.1370330558183161,0.02311657543502497,0.02260681792500974,0.0470110571638779,0.03457017256253147,0.0387036870725975,0.06631261824540265,-0.016025672062336547
LTB,-0.00800581144442834,0.033943436086926446,0.023406102331886298,0.08754820413476747,-0.03208266954930263,0.02951211532409875,0.10180960443964508,-0.03270984712683615,0.13662321416073722,0.023529766637497965,0.031055471307602216,-0.012733573655644521,0.16085587813813326,0.034420680412152745
ANGPT2,0.09256575740685585,0.007666329769452765,0.012408008909269675,-0.018642404869290537,0.14002737497987067,0.02123627552624598,-0.013429344317387636,0.01162614469802853,0.10125331820388982,0.04985150809814512,0.09397922984135512,0.0025308768578738527,0.02599826978282321,-0.04798195457695512
NRTN,,,,,,,,,-0.028769542848102975,,,-0.02000149902849218,,
ADAM17,0.0025158439707772475,0.0664183958003476,0.01690986794279258,-0.03754883412446166,0.05244608072969976,0.0008066229774201868,0.07534039308391083,0.0401410500945121,0.045925274742325085,-0.041482617294696746,-0.07788101868574705,0.022257359855756498,0.08728748952955159,0.06496488026651571
LRPAP1,0.06220266830886052,0.014848302089662946,0.030537155386833152,-0.016421067743628028,0.05567216803372588,0.022213001386654965,-0.018974163946768388,-0.0027596701096354445,-0.004803768766910785,-0.03961420529011878,0.03124196140379589,-0.0023346130319203055,0.03870944334212442,-0.0763719976768183
NID1,-0.01323389687764961,-0.0035653273087272786,-0.007617734076497618,-0.03979160772293969,0.1109225721021295,0.04928952026822768,0.03301532289283941,0.030369905334831478,0.06659531486662415,0.0031139593429436612,0.04699562149722141,-0.0634005946902343,0.05412394613932271,0.0016976124705642326
MST1,-0.007671360770636283,0.04613285148861309,0.05544889367961554,-0.023021370346443016,0.10068870900693874,0.013500498663786787,-0.07935735172365219,-0.10283429765486633,-0.04067913254585292,-0.028864196013100554,-0.014973998375280328,-0.041218974457255815,0.05741923118159044,0.09527962224698011
IL13,,,,,-0.01985786377815711,,,-0.044316994930360294,,,,,,
DCN,0.06949757863973638,-0.08241049047710784,-0.0365585867619796,-0.0004604611992816622,0.13738063844259737,0.015765282736706254,-0.01630636688583767,0.0021856305769212196,0.13541599961777256,-0.0029594324507922778,0.07832737996739607,-0.009792496183184379,0.08016409910675167,0.008325538041852671
IGFL2,,,,,,-0.012028206161728434,,,,,-0.02422201956537335,,0.031676405128236385,
COL7A1,0.0026202571177036398,0.04271689695048155,0.03150456047112154,-0.022706022388369187,0.12226152171275416,-0.0002706306895285061,-0.05200322416001372,0.05309115254149733,0.1468477938510881,-0.025854144199563955,-0.00254655844731877,0.014702346281507333,0.07663868361611725,0.06591313696853321
CALR,0.0422920458951998,0.0547643935008276,-0.021202852940167233,0.017410901223386777,0.13458815776858563,0.023968056916018898,-0.09080411429454596,0.1239838144432407,0.1214060083705219,-0.05235025096480788,0.011743391154807228,-0.007527867669491845,0.03988772157927842,0.11877587985562461
PIGA,-0.0037348441286132955,0.023273703871171537,0.017143336357316456,0.07510701121623337,0.10612608557338941,-0.017248813798778875,0.12547642697344993,0.0012695481392449128,0.07699557600992614,0.005909620395717058,0.03370998571590568,0.026750238479704494,0.00018640218416854864,0.10252567953436048
CD200,-0.010650134468051945,-0.06772779341621211,-0.008512301450966773,-0.01145786814467018,-0.03444468381413454,-0.011111075275873464,-0.019228748348114454,0.04983225029764577,0.03169897407886397,0.07111518508498738,0.030036599172891518,0.023388103196178258,0.045586297404811585,-0.04266811177535174
GRP,,,0.011077163979839108,,,0.03962855118436403,-0.051671709411758124,,,,-0.022835387014454613,-0.02193837518193996,-0.024780450504942198,0.01651806169732775
CDH1,-0.009028188823678448,,0.003975264889605776,4.47492203799933e-05,0.09557893573130619,0.026073796403950245,0.16359836528565583,0.01211986496871612,0.13129204038515388,-0.023996321275230187,-0.0032474585383198717,-0.04032166729445019,-0.042020216216674136,0.13677094559225614
LPL,-0.02422757726555907,0.005924680601823749,0.044759787348943036,-0.0036970564422175232,0.14130744789645744,-0.02920751520820493,0.012522046169633315,0.013140471976370074,-0.037529047384295876,0.01463105759062218,-0.0148720978055292,-0.003194576799496976,-0.020989006712462087,0.1099937823724371
SEMA5A,0.10392432947490633,-0.00818580321645111,-0.021736569523978337,-0.02271134267326128,0.10354925754546594,-0.05775793894130845,-0.07506616966989524,0.045385721780733974,0.07597612347469851,0.005732906482554754,-0.009083079292467707,-0.008112343774391684,0.0009269937648865605,0.02152530523240567
SEMA7A,-0.018866132490899898,0.06289179396776676,0.018645006963766725,-0.001201713884268868,0.043115579879218276,-0.01957565471493224,0.07392192765412979,0.024356831585427674,0.09047162349841142,0.08827420411080894,0.06411070556219765,0.049320288176752936,0.016955563506886092,-0.005589873811133293
SEMA4G,0.03838963509922509,0.017509515116065758,-0.010526434160415732,-0.044686022995361875,0.015365111854687087,0.04422787415225348,-0.0005042755141928128,-0.07404313932843207,0.012883319998771691,0.02137562511706341,0.06614818895833857,0.04824562901682515,0.03718600276329841,0.02130324436037624
SEMA3B,-0.02695329905262476,0.060531135828120274,0.005519184014533651,-0.00179764584592135,-0.01925703629476633,0.01733667144746414,-0.010844101717948378,-0.016224651713228188,-0.060020307046610065,-0.06545134360120552,-0.0313287077958645,-0.051607413074000595,0.01090254397188632,-0.07840047883381036
RPH3A,0.11057301906049795,-0.07002074777971859,-0.010831582008862703,0.003705305388519005,-0.01735129990800436,-0.016554783230804174,-0.005855360947031489,0.10112860112880115,-0.028111029883703648,0.006192111608235534,0.047875987338705545,-0.0006249481506476123,-0.04137753466541948,-0.0481208682159431
JAG2,-0.05116557795224626,-0.00947841479000459,0.07543359898639353,-0.05933580344541071,0.04066623052705798,0.005724228167490503,-0.03159980150843917,0.010359385911736702,0.13261772095032073,0.07281355466668533,0.04627703639848141,0.03442195081743977,0.05633089896754271,0.02916703547203418
CGN,-0.034326934824211126,-0.05247450235461362,-0.03246885081758821,0.04095134288415566,0.017371215511674254,-0.026391399046577533,0.037051278188488995,0.028233336025418797,0.051657777008455155,0.0014398555886750602,-0.03110880414287442,0.018320556220447887,0.03390252051705464,0.04630866760678037
GDF15,0.02094265284484802,0.040826759717420016,-0.04079272194816345,0.03484814132978958,0.058575210067058056,0.025184544235679056,-0.04800375464488546,-0.02509711759754939,0.1259908530998278,-0.09017818720002406,0.013021152632361593,-0.025006349315711888,0.040295825111632044,0.0204214519449304
SEMA4F,-0.014313316937306624,0.02006833099775966,0.03174765373536335,0.0001661565310164012,-0.027096393843998378,0.020556387639262333,-0.012104958711815566,0.017201433953131406,0.009028990865801542,0.045755137101614024,0.03282674112829974,0.0677581471533478,0.08861360213076462,0.12995351943243558
NXPH1,0.03754365046168459,-0.03184778325341231,0.03444841622550258,-0.0041103006330354,0.09554694617235628,-0.02498668019602278,-0.047705434281332386,0.02012950504112387,-0.03878697422964422,0.0416380452175158,0.017539195916072847,-0.004308014190887094,-0.009712457367497526,0.00874560686019054
ARF1,0.022463583403912416,0.0135797035886192,0.0722514499819271,0.0672797107671251,-0.02969241237338229,0.020381974644615084,-0.04835138127361391,-0.0706786626461449,0.10317506591719666,0.06313599194437541,-0.004945035101196516,0.04492996037160511,0.016637802303627245,0.030501010188874488
DSC3,,,0.00424251569995929,,,,,,,,,,-0.02088420626656349,
EBI3,-0.010593098301708317,-0.06610185449234368,0.025109716357856346,0.007819077238678716,0.04860852374211058,0.038648461158827446,0.004866645954176853,-0.016848933602913695,0.0951553426877839,0.04379444315283255,0.11783026565724963,-0.02846103206201463,0.05269115424496882,0.005912000928849809
TIMP1,0.048217530173961236,-0.12400237870274433,-0.0039552116986229435,0.03409620528587713,0.1347101165308217,-0.01789065717304105,-0.04240884693826612,-0.03742829362937479,0.1735559868886447,-0.09643585775597036,-0.041946990488912844,-0.040399858013915414,0.03395435498078018,0.07765462124309963
SEMA3C,-0.012614162511860932,0.06917517124281139,-0.04031701081215872,-0.030862695133826463,-0.06047732727782672,-0.03504772063847445,0.014900821811607038,-0.04599156928145559,0.0021209655207445033,0.09283620438193817,-0.034713956700273066,0.08139515422733432,0.08304044270144355,0.040759817948730855
GNRH2,,,,,,,,,,,,,-0.0046211153270342715,
GAS6,-0.029029547229424572,0.117074012121105,-0.004322247773418606,-0.05551103610866572,0.1095043006526937,0.017939824879384444,0.08269042290073864,0.07272951731924676,0.07827444225968108,0.11599665766403387,0.056315847086854956,0.019447760831652866,0.0297765667044665,-0.11908360407428045
MEPE,,-0.04025207312722117,0.05945023728803143,-0.012056949882189354,0.06730477644874128,0.022448648807661505,-0.03531642583598048,,,0.004492176027037517,0.0017728579924022627,-0.022573003467267164,0.00027835730834725796,-0.026432869819935843
SERPINE1,-0.0007361856039156773,0.005171480689345956,4.852627931161323e-05,0.07985693947501898,-0.06864035100553491,-0.026111897507189525,-0.004752231037487729,-0.04269909669535906,0.17955703466933087,-0.07390963350529368,-0.07726328527040247,0.009046360451893134,-0.064133650786804,0.09284583291759871
RSPO2,0.004862261689077675,-0.004579928609994405,-0.045158262616979916,-0.01671899607468764,-0.03780998228694744,0.03348181520566495,,,,-0.013047062246579613,-0.00825481501556356,-0.028898560249049486,-0.0071882179603109,-0.014407447307088364
SHBG,-0.022172842566749153,0.06673560236686252,-0.021672720845297783,0.016665930586851622,-0.03218824413095049,0.007216117577574928,0.01206609363265895,-0.04224912736269108,0.12387175024617626,-0.04009853439627006,0.0008305996742544892,0.054034639201092895,-0.0019334456817241652,-0.0471317959665017
LGALS3BP,0.05161528819491075,0.013094593459086996,-0.045552901282843235,-0.023198705556029188,0.07735244599706832,-0.014659988536205489,-0.0030482129488015866,0.05945367583177263,0.04319791385299005,0.01791637714269936,0.06077277211797297,-0.05377393592846629,0.04397917764498102,0.1152611038456339
LAMB1,-0.012587159308605126,-0.03179011190044451,0.028010474883571224,-0.03273981874014238,0.09741015722897005,-0.014120957783814118,-0.01829599861768143,0.04631136590578025,0.13716824607064207,0.016098336619605916,-0.023582678435604583,0.0021469875540643187,0.06287262535276653,0.07416980981768433
SPTBN2,-0.04053625134861624,0.028433191575106632,0.021639361024587783,-0.015844417079032308,-0.09470272916647395,-0.026908683436310386,0.007378236971177987,0.0320448911281906,-0.011267807239317596,0.0918117673611818,0.017830537979426717,0.04784245778132421,0.016546234917962584,-0.05759108512887153
COL1A2,0.053085678446920956,-0.08319034475298981,0.020031490171170133,-0.090149901093073,0.141343399635266,-0.0241031376031169,-0.01168553766764037,0.0158133805949165,0.13254565896779744,-0.01919766463459968,0.061639201260643456,-0.05554852290652217,0.026149773867807296,0.09135362225377143
DEFB1,,,,,,-0.010716423304160465,,,,,,,0.03285940049637966,-0.03241347326733553
CEACAM16,,,,,,,,0.011038901123594064,,,,,,
SCT,,,,,,0.07235456997758992,,,,,,,,
WNT11,,,0.07355103769611848,-0.022596784639948946,0.08312293235275131,,,,,0.03307751601037249,0.044839827701979126,0.011459263564173719,0.15163613533173742,-0.029099822419703637
LGALS1,-0.03945513688989359,0.006119142675507426,-0.0507454743536307,0.08022458284425862,0.0630218136155954,-0.02855860537038189,-0.07290755262040798,-0.08920341233926991,0.15075089882475093,-0.08205463540330836,-0.020732866766778883,-0.009119340538154386,-0.05183558856729338,0.11113300693556302
BCAN,0.0654010632522511,-0.05929731890717791,0.005395046593136258,-0.08628064383902444,0.06550847751255652,0.006936359913867029,0.030041619449575778,-0.017463803255736324,-0.13398235620440868,0.024237720590349673,0.04599858892461796,-0.01850697939927858,0.030641276148282715,0.016947039480440518
ANOS1,0.09353239669790885,-0.02621273118859283,0.034436029655143946,-0.08043007007757111,0.07171874483293762,0.00766105978414732,-0.042300143020494,0.08304274702704921,-0.04186427816347855,0.01329605834741839,0.048563925290519366,-0.006227196136152389,0.07641605986437341,0.003472654604950205
EDA,-0.02778469191720339,-0.00064928617472604,0.04266693611219172,0.0062730054841039435,-0.023133452187180898,0.020048312852279707,-0.028763963692710566,-0.02217729356653939,-0.047435632204721544,0.0383597415711421,0.06365032515350241,-0.009848420590298945,0.007294382818358744,0.06089857536380175
FGF22,,-0.04095361630540177,0.002272846819057826,,-0.017734801914864422,,,,-0.034649467526836765,-0.04080232145967799,-0.005835488904654807,-0.02261734901179155,0.10306907286559631,-0.028383094861465213
SHANK1,0.05425013309590735,,-0.023982205727127594,-0.00623529260798591,-0.016873537641986267,0.1376006228968651,,,0.0049112131189516465,-0.04796530419075457,0.040430943670248215,0.02059152892625754,0.06629341441709445,-0.04389811687828057
NPVF,,,,,,,,,,0.059714253242520485,0.01749931306646961,,,
RAET1G,,,,,,,,,,,,,-0.026040350212901596,-0.026799560035788837
TGFB1,0.05539031444961242,0.06145792089720913,0.004651660113794652,-0.0024049259834764696,-0.03842437296302601,0.012514722802371495,-0.036090337973304965,-0.13494048600713499,0.03937548434999089,0.04238347700862557,-0.017544628745415677,-0.054637342450157465,0.08132900992893949,0.06945692497745261
MSTN,0.004491189217767163,0.13543441375921336,-0.067716590733637,0.013164574918513174,0.035825264723803374,0.016360364184287185,-0.03199695223915704,-0.023760606850225203,-0.007640784094126893,-0.034294605829637365,-0.04289006184606087,0.030592195149136813,-0.014085396872159957,-0.00928170378807811
WNT4,,-0.0442892035723041,-0.01615915769631102,,-0.02010832309118559,-0.015135250340534165,-0.03921531864150832,,0.11979443833255361,0.006103295825396258,0.07495820940308444,-0.00987411865277703,0.05699132531456978,-0.017404361502449003
TNFSF4,-0.0009052899228060279,-0.044147579052692974,0.09528863109693046,-0.00411176073458169,0.0652574208193553,-0.025896592893412167,-0.0454286059788044,0.10186983244948956,0.04762126883920006,0.02483665441206364,0.004198032661691603,0.03503632103739814,0.05013772620424715,0.08676636301304515
NTN1,-0.06506875042552834,0.0819831306696165,0.049442240374370255,-0.024160639071113245,0.1635205566631264,-0.02270738411912198,-0.10347813605220839,0.013815911423297347,0.12495421625639437,0.024879718345780386,0.0037658566416719813,0.004825405791414661,0.10228360333445374,0.08394718362260487
CXCL12,-0.011279752733724264,0.017801325449125004,0.003976745429260564,0.005290762455282892,0.025734937651411053,-0.04267479911171821,-0.040905956203052124,-0.022926254416925397,0.06940157267012034,-0.0010980438296878312,0.015828261276421056,0.049018078016066356,0.0797766950585108,-0.08414852385647872
GNRH1,-0.03033272865027925,0.04183009299654596,-0.023049578827804805,0.009519869663138137,0.005664775112972372,0.025332955923351903,-0.04931898229353684,0.042682919834244985,0.002842411982154973,0.06249909855880278,-0.018418820243120505,0.1764176508235742,0.08897757050881043,-0.03675648868240233
FGF8,,,,,,,,,,-0.014800108417960334,-0.028785960886798835,0.004950722631975617,,
RIMS1,-0.025222004570693544,-0.05004458738726605,-0.01676545523132475,-0.01451967478830005,-0.018793855329141063,0.02722567680486434,-0.04469180571774839,,0.007881694141239496,0.03622558431613958,-0.011882615126311885,0.04518324042051518,-0.026368798532469522,-0.026855526316163586
FGF14,-0.04476994314920391,0.021680550964253278,-0.04028404130729651,-0.03540459984522451,0.06527019300983178,0.009266039429483579,0.011542873937199676,0.03310991753002598,0.07892286922901721,-0.012564752065595299,0.053093507539861806,0.04731601381745247,-0.03913631770570719,5.1920416685275874e-05
IGF1,0.006099034161583121,-0.007443578406281674,0.0031922809568881677,0.062590511951597,0.016440145540689333,0.03979453113665711,-0.06006631981053578,0.006029028030912554,0.013902610760853393,0.04519311509433624,0.06502495244483451,0.028292958985347397,0.04673140912461173,0.03001527763925342
TNFSF10,-0.0255765026132446,-0.023464714517927972,-0.02138516827219782,-0.006481613627186973,0.1297241586183929,0.014183286751892538,0.07879158894290025,0.00032756276559594595,0.026870781921239394,0.07735468817942887,0.10333296908214269,0.02869291421594922,0.04498041277323945,0.046412652402592534
GDF5,-0.019736366908523102,-0.07588739318991024,-0.024772538127328107,,0.01896110596144183,,,,-0.028088927927036794,0.11794433807390751,0.0460121612586319,-0.028074511892661635,0.07632860118777099,-0.0525603133297843
CHAD,,,,,,,,,,0.06370444216177634,0.06247006075513069,0.05311185979428034,,
RGMA,0.0412521365084039,0.004728123517892398,0.027535677832540795,-0.06277933354890668,0.15700499870257434,0.05209389056708542,0.05783686510652776,0.02356946121754601,0.12484710128986409,0.025776206128688098,0.04417898795927944,-0.016272923220216222,-0.014733013071069709,0.01326757147570365
WNT16,-0.02371934848750513,-0.0635792510538372,-0.02360135025785496,-0.02584487921638868,0.0025429877726065486,-0.01694322330662419,,,,,,-0.02000149638849849,0.08965979625946859,-0.04069584304497832
CX3CL1,0.03990409099464901,0.10166290848353805,0.0017574036301535943,0.025104813179743894,-0.0014297302513223348,0.03719593385116426,-0.016420166292622003,0.0239088527936979,-0.08422650002377437,0.043984474675860696,0.03507053183808219,-0.0022325562396075726,0.056902815128820325,-0.03189214129902551
FGF1,-0.050645706670192664,-0.010731431404138465,0.003826838852929798,-0.09537262934872034,-0.04101682419746778,0.05951732091707962,-0.06212523756545169,-0.00789312980839202,-0.08676256736113098,0.06125764467184067,0.02603838986137419,-0.057325345468776934,0.023689665919901213,-0.11666998662902535
ALOX5AP,-0.027910257846864545,0.0038237657192996778,0.03931458892142321,-0.016666600925863577,0.17659216028852565,-0.016928931081841552,-0.0015003561501535285,0.10713984266692289,0.04997033612134018,0.04669248167985194,0.05046144020503679,0.06517985036198687,-0.01119570478871228,0.16790093966561728
IL1RN,0.03495379595003307,-0.030417358854915245,-0.05455670379078305,0.07403963472034922,0.06563987488923333,-0.02664673235640334,,0.08144283259581443,0.0322877319869825,-0.04849120981681084,0.07581101642807483,0.08983052999706743,-0.01646902842630821,0.06018329151994337
PCSK9,,,,,,,,,,0.07111245344121829,-0.02211209109525358,-0.01941457676994478,,
NPW,,0.01727778098117449,,-0.018729480664438993,,-0.013664486383837807,-0.002939372962176001,0.07251307413659415,-0.04229080494527544,-0.0017492354155576003,0.049245338719831507,0.031801827017796234,0.01399215806693832,-0.0009387978213596104
CXCL9,-0.04384589343999062,0.008555126906824037,0.035050050075693034,-0.04595820627881205,-0.021785872971352416,-0.01590643514506206,-0.020705995694538584,,-0.01708456723170162,,,,0.02725941944355922,0.0019399935738371181
ANGPTL4,-0.04266510864236158,0.04705180527703624,-0.03232832832292201,0.12949995786158242,-0.024568226408940953,0.0012653463372180288,0.12269189889036833,-0.02551651082027068,0.09852222336637224,-0.053147935759945725,-0.049195957599444354,0.0013165809390802655,-0.027608975673317868,0.1067691040371512
UCN2,,,,-0.012986910771131233,-0.019087940964438534,0.0027340347452728506,,-0.024063014295724553,,-0.04568110549242719,0.026181456141360703,-0.02193837518193996,,
OBP2A,,,,,,,0.1397282338420141,-0.0034535710993606108,,,,,0.08493727585402899,
COL4A3,,-0.03060413206817576,-0.03246960726253717,-0.04216709787024159,,-0.01996491129166195,,,,,0.027959355781916873,0.05381789650616145,-0.014716598258065301,-0.032124957967901574
NRG3,0.026672998588625284,0.0091387329033481,-0.01219346482362376,-0.039261957941970516,-0.0731006206830782,0.0020582310696858593,-0.015997223938790935,,-0.027251179782194292,0.12189537100746965,0.02763903294822265,-0.0038580675133917217,0.09626795405157293,-0.05815659681525768
IL23A,,0.1311059820900003,-0.0007817295909761919,0.21751248742588036,0.07567704916421376,,0.08992512743290985,0.027240126482127987,,0.04120840340224587,-0.014340390605335962,,-0.02148285941147883,0.0512048226946837
COLQ,-0.017202165521719527,0.0017803161257666348,0.020393425456245017,-0.018125059249121906,0.08233481608782753,0.02196241919278271,-0.043944866976364585,-0.011875313223241903,0.030124091973830543,0.035255637018220716,0.07080858339939404,-0.024186458435655214,0.037239162175583505,0.015835003714237374
SCGB1A1,,,,,,,,,,,0.09208877134823483,0.011604763348957542,,
TNFSF12,0.015275023499202485,0.03337751641956804,0.056289701663434825,-0.002843656211342436,0.06163494851274873,0.010818030855284058,0.05986502327769963,-0.07489224473363996,0.003664260059361893,0.06766723691972805,0.07666443272076467,-0.0065864629672219505,0.0573153716492009,0.03043100519855321
DKK2,,-0.001926243120275427,0.025104934432204552,-0.013178372053359831,-0.010973790283829297,-0.01582321908971211,,,0.09449313423349669,0.02756961246922485,,0.004658820361078566,0.024278628170459917,-0.04542991806272541
