,UKF243,UKF259,UKF269,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
PTGS2,0.09542084763111143,0.015962918512628235,-0.02863110691213871,-0.031073412689253472,0.05921225013573393,-0.07888845861678874,0.05438555497231954,-0.03913469628571021,0.05506310231668689,0.015399674598238954
XCL1,,0.04375802821985576,,,,,,,,
CD58,-0.030859371272862913,0.020657588280911042,0.005031878852187436,0.008422972957241795,-0.002656675755924978,-0.0884861888382449,-0.019896172403668873,0.0047884297783656925,-0.05117109074501822,0.05070709760813293
TNFSF14,-0.012844182378672565,-0.04357890059193251,0.15639895371700052,-0.0142310768264529,,,0.036535593408097165,-0.0217063700930967,-0.018477347097953862,-0.05237058785575424
CNTN4,0.014238516653224275,-0.026437269654483005,-0.037158973107754,-0.002264061080754704,0.014674469834973563,,0.07229021028277663,-0.044325674268146424,-8.209570418290425e-05,-0.025807493224837757
NTF4,,-0.0032381254467482748,,,,,,,,
INSL3,,-0.013520158399470714,,,,,,0.011788524928673102,-0.018477345312744618,-0.0015661554848929319
BTLA,,-0.02146060021637296,,0.013260668219928978,,,0.0023041075801282724,,,-0.013841328791458045
MFNG,-0.061370854737147484,0.016274264771704267,0.03959286084372305,-0.00139607466102328,0.006227608877373068,-0.023381363788806262,-0.08559758571013677,0.06108779220201177,0.008017308723113176,-0.023429745658942035
ICAM1,-0.029559119115135916,0.013743606568863588,0.10053148036416414,-0.030795746562208366,0.018330844715065683,0.00780641924239261,0.06775739418600822,-0.04627148507536833,0.0022193326454646696,0.009829741597740964
PROS1,0.018957762452274676,-0.017891109748705135,0.07517060124628408,-0.018151715114348516,0.0521395716601652,-0.053807742898950316,0.13561493557451867,0.08037398041482761,0.06767839785770059,0.030801178765949382
CLCF1,-0.028854740999546654,0.06635576557035615,0.041790146757519055,-0.022658990290265132,-0.002432198777641456,-0.05581449417838445,0.007959439324671044,-0.05467622250956649,0.018291631331856562,0.06045059836408626
PSAP,0.07768663948954045,0.011217281601260985,0.021439150001106962,-0.017303461040690454,0.01044928368751317,0.01901987515384392,0.04008583056958181,-0.02466097329425423,0.028177557227092493,-0.07094954518765086
EFEMP1,-0.09781562870309557,-0.01349408723013816,0.0824571214234091,-0.03823620099253537,0.03422026216732132,0.07482877461504397,0.06534839415897166,0.018766485405388198,0.12192119209937335,-0.023753647711202017
C1QTNF1,-0.03723354298280051,0.013422522692726917,0.05590551247155437,-0.012489020970158707,0.040964969426626224,-0.02180925908663958,0.11499280127153223,-0.02563014364420371,-0.002883561411201771,0.08992966484250779
ALB,0.04462862236570595,-0.02400311099550804,-0.017553682829870673,0.052892993627847544,-0.028395629665461244,-0.06158812031759972,-0.052078773794081865,0.06257625048625608,0.1193633931360719,-0.007527217995368677
CCL13,,,,,,,,-0.016113311273980184,-0.020726182288467714,
EFNA3,0.0017144387747225582,0.07132080586623818,-0.04533691059519636,0.02877947545557,-0.01583760494946538,5.199970986475529e-05,0.16159446839129413,0.07200591092534282,-0.016018150935246916,0.0318843690875952
DRAXIN,0.040670917595274275,0.058907319880516736,0.061362390897750106,0.07363698386283167,0.05901205986277562,0.06099063778751157,-0.038363810487616515,0.008727525111495268,0.0022788139767871475,0.10591157538726303
RAET1L,,,,0.020911984301337574,,,,,-0.005786353188868843,
NPTX2,0.04333644700702123,0.03229826620437294,-0.05334580343973012,0.07436706723987453,0.013785288856951954,,0.02430510905020915,-0.05574857779651927,0.043672205673625356,-0.02687804217281775
FGF11,0.0048889139787345595,0.09528296914044874,0.028585004531436337,-0.018901644571143402,-0.005409600330135642,0.04509172888412839,0.08489630783891784,0.03896066910606092,0.014937383657776263,0.06094366441656927
CD59,-0.03396228119447813,-0.02882665337374022,-0.02935997775556724,-0.0025002740672004703,0.039570916623529837,0.029796171009787577,-0.08125264944445018,-0.08447792788975089,0.03594412659587974,-0.06035003634132592
COL9A2,-0.0355223465378127,-0.003737269820905173,0.06477091207859807,-0.03548499249787108,0.0004293844671661136,0.0336167174876826,-0.01697862713280293,-0.006386234648298728,-0.04454929913554107,-0.04924632624395095
DLL3,-0.013025070990664666,0.0011859086124849864,-0.04757854242021015,0.05812525053717476,0.009519580703497312,-0.015653772168899207,-0.005528929158932038,0.018394549890205968,-0.08517505500631292,0.05992991409351616
FGF5,,,-0.013977898819777344,,,,,,,-0.05186488241111916
LIN7C,-0.007753160730006459,-0.030589021732634405,0.02892608862256666,-0.04223050574736306,0.0162355744359539,0.04208188099392466,0.004957005362489785,0.046416622281841236,-0.03295969920688949,0.02303920170597493
GDF7,-0.02134119912414475,-0.00047066219595957767,-0.025004176770865576,-0.01423107627343323,,,-0.0047248235701310036,,0.08537352577319646,-0.0018439542514470722
PSPN,0.013705314692376078,0.008122786926434377,0.05928671959629369,-0.051177437102730684,0.010980968869863808,0.07785381453107926,0.00408612215318862,-0.03299392567398699,-0.009398064461815292,0.02736346422724893
ANGPT1,-0.0154536565069228,-0.01755541219711176,0.03879609646067705,0.05443273010895818,0.011961452802300607,0.0360167828225975,-0.04329152944072804,-0.07207397195901807,0.08892276189457343,0.011848681537965169
PNOC,0.03090327291788116,0.020364681065318305,-0.06005423061478998,0.044499304200959745,-0.012672588989547241,,,,0.002878139387127517,-0.030856439598758792
L1CAM,0.0400413543959721,-0.022487420423289863,0.004969834137399657,-0.027882171416906982,-0.03251801115514449,-0.02318260924555287,-0.03628303982012718,-0.047559284667209586,-0.016255201854583592,0.08867532684597558
APOA1,0.0467773067166953,-0.02105541287197726,-0.0299148175998844,-0.023031630619331587,0.05671311907251406,-0.06756517817181465,-0.023568435791523856,0.038309039513887734,-0.012291167084028295,0.006825462901950191
PSEN1,-0.027551141732066266,-0.02232619341618983,0.012156513478124237,0.04226955313504466,0.026827009526633184,-0.09336251964832239,-0.056777059673039885,0.0032463921533244493,0.06973438778015234,-0.03229430678895961
CALM2,0.008103754255815927,-0.012230450601873862,-0.0787022698838115,0.03354995410604966,-0.0002836596523036095,0.013143174003059336,-0.08849516391631948,-0.007242301862731279,-0.021257005494806927,0.023619995668084297
CLEC2B,-0.010141067238125894,0.044360568541565636,0.07170519189057638,-0.008074422612283952,-0.03342164719380832,0.03525504362254015,0.08277131308791975,-0.06675548500216522,-0.0033691297590510974,-0.01136868951569306
NTNG1,-0.014680373231122274,0.030172623711488634,0.0007178211378027452,0.03326764481329903,-0.012952909037885145,-0.04258327901080611,0.0615042096956993,-0.00984604590618561,0.06405007960333088,0.049112791502966345
LRIG1,-0.04969131161022465,0.008660081117133442,0.06397684006424434,-0.06148953270023139,0.006588536322981105,0.06211257352650244,-0.05931542110034197,0.026020361816713085,-0.016466924135735053,0.05313884909725974
CPAMD8,,0.0019232032726115207,-0.012644890580286927,-0.02634054546293946,0.0731089628352442,-0.01679557363433702,0.030593690422037852,,,0.008551608286547184
GHRL,,0.04780898431315544,-0.02689114318605896,-0.012978495373993726,-0.016750885086172538,0.1142284204754597,-0.055099166589063435,,-0.0162481313362673,-0.03218367233243539
NPY,0.0011756922476696891,-0.04851774458684659,-0.10004398622963387,0.023654907724188847,0.00017912871158110532,,-0.03665436559820447,0.05261209477024803,0.006472244642261909,0.05151453803512325
MMP2,0.01171613419284478,-0.056599652627030775,0.06592530095814052,0.01352910433054318,0.03400064157558276,-0.04338580022426649,-0.029899120193961855,0.03264133252369677,-0.04748513562166231,-0.04466594588394317
LHB,,-0.013927767586568466,,,,,,,,
PPY,,0.0009110331408595967,,,,,,0.00800434866357588,0.049529247323592124,0.061881235021288776
ALKAL2,-0.02789470467282971,-0.01372541884712377,-0.014337202770819985,-0.03450830917758684,0.06959662920163519,,-0.036351049119657176,-0.006216925841867902,0.010688731009383397,0.052031225574914804
CSF1,-0.04766478567006141,-0.06536011223372695,0.0683295648417322,-0.04316223658281061,-0.006768155365099071,-0.0458866698818038,0.01616655617152097,-0.026853453077455233,0.06067666926956444,0.012349560267632823
SEMA4C,0.04265405331254706,-0.06675097273441402,0.010161138620600932,0.021619952932042993,0.06100530565827955,0.04854759848648539,0.026048319385682372,0.018056613149698322,-0.02936127340041423,0.07732950842819414
BMP8A,,,,,,,,,,0.034899498782251064
ICAM2,-0.032719026010655565,0.007815859428077698,0.04115309744601012,-0.019735880428591444,-0.04288944563976463,0.09314055125621673,0.002055204198394284,-0.003757778908805535,0.040091093219839835,-0.06529403039597331
SYTL3,-0.025650128753571425,0.023625511320028103,0.09330535578968412,-0.009935630576347044,0.0204743765279004,0.07192039158635125,0.002889230865987494,0.042864229233003384,-0.03838238797739185,-0.054143286141035106
IL1A,-0.015801580683399822,-0.016923261583908295,0.049942490056368125,-0.03658458425386289,-0.025225965283531243,-0.053315032678332694,-0.05073489003057278,0.08075578119772599,-0.023959269704389816,-0.045469571272426956
HLA-G,0.03428847951292049,0.0628848193389368,,,,-0.04810084456879061,,0.011873895409719388,0.0014440706080071192,
PGF,-0.04760396404851081,0.0012394360279906669,0.08573809030536825,0.0013055966259148454,0.015432619213654453,-0.0022791242234620574,0.09650584242440899,-0.01989805711876013,-0.018156769450490065,0.015443677099405542
LGALS8,-0.10808776464231849,0.020996062588268773,0.05005510260551002,-0.001446717102687713,0.01904735920678724,-0.0725274296193362,0.034012341573311934,-0.007836689969592093,-0.03966429050496336,0.00420470917351714
DKK3,-0.019026051239508013,-0.023892011987714703,-0.09236544066429028,0.054266088351486115,0.030147477365109983,-0.043213095105719884,-0.035667587047395165,-0.017449603759760346,0.05028793915823302,0.03555843181557239
COL16A1,-0.040469041100934605,-0.014072480530935075,0.051681906183052205,0.00578299967610715,-0.014890970085535462,0.11001343704885093,0.03749498822000969,0.03845030029652955,0.020811792394317265,-0.03380213182805652
TPH1,-0.008461438787861856,-0.026769161386707062,0.062487462029520775,,-0.015795204363801246,-0.0461000372639347,,-0.02719075729004643,-0.042542144299813844,-0.014384242200253269
TNC,-0.03348221711644236,0.02159318476594102,0.10508739132952526,-0.0009037416223273782,0.0015077563072027874,0.08443560797099742,0.06288971878633634,0.01099694413778651,0.06333211316322154,0.051064387387536755
TNFSF9,0.0468891253939247,-0.00028521247918134865,-0.033932370868669896,0.055611725874089565,-0.026798470171373386,-0.04677523927440351,0.00528786590118186,-0.02871488151166529,0.0580996859492553,-0.020305296647488917
C4A,,0.018454629519616943,,,0.08501654196247221,,,0.029115899913523882,0.08288939347601934,-0.012609984524640292
CNTN2,0.007966528731731431,0.032995764099743446,-0.013380719885901156,-0.0333493868665665,0.0364812939980856,0.07565041539898489,-0.09680172556246934,0.028606467193588947,-0.005048248133551589,0.08085280642865199
F7,,,-0.012644883230653532,,,,,-0.0030498672226640065,-0.015021004678678548,
LUM,-0.025989093056123895,-0.05615867080704292,0.08782921417509613,-0.05119879761186999,-0.005729351648053081,0.057320930800652335,0.013583977427365291,-0.027911599377720944,0.09041096678310308,-0.07140262717017644
BTC,,-0.037802874820793204,,0.05551730437894345,,-0.04800388234868731,,-0.016352014426534896,-0.01453611614658756,-0.03692840354869271
APOC1,0.05506047616748701,-0.0041971348081220345,0.08281374245321045,0.007502765808000395,0.019562550142167085,0.008184710713143159,-0.09965603993353461,-0.042435055824425326,0.030162720174654302,-0.10125787302124388
PKM,0.06389199919994869,-0.008615144563331557,0.01534854196560943,0.009946943888026765,0.0031139918483898263,0.004192156000162825,0.11768128305790895,-0.04380514090453784,0.0912674675990221,0.05496441940565462
TNF,0.02648539655331477,0.030432125202638608,0.04564826100559262,0.012076424969868884,-0.011674313697556775,0.011174072669738968,-0.04532545366146969,-0.015871243910040234,,0.03306336796798692
GNAS,0.013470597834413033,-0.04264404517798986,-0.08351514812077603,-0.0071714840129992845,0.0022407775388761254,-0.0613184739148879,-0.016769882866865392,0.012637018217442455,0.0033132056822683556,0.1084168282084046
BMP8B,0.033585481973424196,0.005387827073767757,-0.0202399243181546,-0.012598722509998439,-0.05080195402775363,-0.028839758367838517,0.05064400746754411,-0.00997719490382828,0.04102278062832159,0.0037081948318680837
LIPH,-0.009789156325416016,-0.0072864118071701385,,,,,,0.03725995427761783,0.023622988139803527,-0.011764240488195566
CCL28,-0.02134118039109241,,,-0.014901628414599225,-0.012526283206496984,,,,,-0.02083676165456368
PTPN11,-0.025083462996614705,0.02325647236850036,-0.03950317298681732,-0.03389349442489595,0.0008557692898276513,0.04233774522534322,-0.055626606587261505,-0.0015444028641081735,-0.022821901869254185,-0.015512714341243192
ADAM12,-0.061929198436759376,0.011013688473198776,0.06772794225379045,-0.014401497496434434,0.07362611375927533,-0.05243031582882795,-0.005173665469863787,-0.03254840275827581,0.018289878930712017,-0.05289541112148205
EPO,-0.058884371170285936,0.045885286150736476,,,-0.015795206683380504,-0.06574355239602601,0.07941885208963323,-0.01749947399290528,-0.014371076930025106,-0.022158164319671037
EDN3,-0.029453279600214217,-0.02654830056016204,0.0128028961128434,-0.020879537964273564,-0.015958189709517113,,0.07248412591826535,0.07249523012505511,0.02123264242819328,0.002076935024065278
CCL22,,,,,,,,-0.019805635481026852,-0.012609994394499852,0.014272609062991238
CCL2,-0.04852569218576886,-0.05013685901249641,0.01410573467632248,-0.04045354098671288,0.0026952535514374962,-0.00557240202299235,0.03060806482554262,-0.03754914088430324,0.024195250522727987,0.010326437544237224
DSCAM,-0.007607029128318681,-0.0033294639067094336,0.07808596623381697,0.03525179658763702,0.0485918867576279,0.024376415378064755,-0.024813948554763834,0.08852122406466793,-0.06052181061574344,0.10903454571025441
ANG,0.03134736644650077,0.05490791445825815,0.03906679361833528,0.009312601103060071,0.016917780941697404,0.03098825009749431,0.08237550103916283,-0.014504821168117299,-0.02274555428644314,0.00387003111895768
FBLN2,-0.016089431252511794,0.015124726799146351,0.060483297206495305,-0.05912660474447295,0.08225571097467997,,0.04322257967590733,0.019524040304266944,0.030331381123383093,-0.006428975439842134
VTN,0.01528323581953586,-0.02742253008863905,-0.021315147698529366,-0.019870835811432886,-0.013124865780136696,-0.06970675431670166,,-0.020003096321371906,0.02162090961659005,-0.024967040889385825
VEGFA,-0.010301437161973155,0.03274072544484067,0.0894681706293529,0.010070806513529146,-0.002312063407948773,0.018062842302351667,0.2229874818153827,-0.024050334549693596,0.011158522042082905,0.0870606566615228
F10,,,-0.02056084979279829,-0.03814151635095878,,-0.0433069569596811,,,-0.009282963236192553,-0.03912012241506209
SERPINA1,-0.041569836900422166,-0.03976455372989305,0.04517841535039547,0.008592008646497612,0.04808783109455077,-0.048912964794635964,0.07895604661577044,-0.031189794077104552,0.05162206812935575,-0.056381130875560855
VWF,-0.03296864817678159,-0.061669901503346364,0.06111429839884593,-0.04671277837777671,0.013538364357606315,-0.11118741553198931,-0.062491974901153116,-0.0437245720783555,-0.00884554180473548,-0.09563546426922939
GDNF,,-0.01734642785144302,,,0.026197296840969605,-0.06317136418897318,0.12742055603142374,-0.04411833569826398,-0.020123869275345877,
VASP,-0.03501545709427557,0.008374521061067066,0.03771608219992712,-0.016560142840084686,0.008239685039175321,-0.022821616423447485,-0.010728339753606249,-0.05378104315891968,0.023638990160882906,0.046610642107593137
ADAM15,0.010232301040579088,0.016333783529934986,0.01477613971405576,0.007989073362842469,0.02493455058427075,0.0032941383990750515,-0.07127117671403468,4.3325391373246924e-05,-0.019961489903794573,0.0052793479012142475
WNT2,0.023497623430379484,,-0.032457483496987474,0.00010613047609600072,-0.014781970470475603,,,-0.021706360256020466,-0.017255690671473416,-0.006388141475854209
CALCB,0.019821109130120407,,-0.01397789866787497,,,,,-0.01899703542509284,-0.022448247297101945,
OLFM2,-0.040950953964186916,-0.08076316022993939,-0.06814310349406254,-0.024634437102788613,0.04262850798738036,0.02529649703457575,0.03510315893354793,0.04892132070429611,-0.038896036380614694,0.06570238155214984
MFAP2,0.08828628703661022,-0.03344777638355121,0.056127067126493575,-0.03582602935070895,0.04835144362123315,-0.004755902983135496,-0.0355073498928835,-0.016809147116923055,0.07138699623995524,-0.03497924297189515
HLA-C,-0.08396098421106558,0.0045174588181389206,0.06709527434742815,-0.044688583394723126,-0.000601158292969685,-0.01358068294810425,0.023179290139137807,-0.031163919621728202,0.06440716482937538,-0.03598616927806262
THBS1,-0.030922672992869712,-0.0080913516552596,0.012218282825265851,-0.013036606039060433,-0.035431264314095746,-0.08290519650154672,0.05630968076547711,0.049820970378548254,0.06053017402403527,-0.08602662033259334
HSPA4,-0.014017209919702194,-0.0044938380113160115,-0.035762180574092764,0.026518055445480703,-0.017854353836361768,0.012081873931092224,-0.010757090550389906,0.00651898848726408,-0.000758947635024201,-0.04359521727691292
LMAN1,0.0523575404774857,0.006386604109440797,0.05409387185088882,-0.08065066388494267,-0.002699170654656593,-0.04475985668041964,0.07135877075175637,-0.05340060385349397,0.034632546256682516,0.028047904195171013
LYPD3,,-0.01563600147308674,0.014639853776223774,-0.019745036955218287,,-0.05948008110073716,-0.004423644054378639,-0.012306033728499739,-0.022888570136295954,-0.006382322832602945
APOE,-0.02550021521956682,-0.03909103934408698,0.08544325065999012,-0.011890434519423548,-0.012675182501513034,0.21631410491877048,-0.02486798240614818,0.04027808395848272,0.0014339262673166845,-0.11717954546839034
SOSTDC1,-0.03142613180572233,,-0.007292130074204273,0.10238735248031451,0.01943799115961908,,,0.025016458830853915,-0.017462795206631927,0.02352199320168615
ANXA1,0.000524445763044618,0.03843510897799845,0.097708324817122,0.0033397735957537513,0.011567843829064499,-0.08055910912913554,0.050578973640890305,-0.04527081162957882,0.056713592174075574,-0.05591192192088183
WNT2B,0.17295333207286487,-0.010894912935546152,0.006915021186388107,0.07331429328091345,0.013608999857489127,-0.03871283833362024,-0.03841798929010641,-0.037345068882563975,0.020695463700091933,0.02327746938874477
AMH,0.03376511875432937,0.03353933814191492,0.136813246331463,-0.016760789443072403,0.008189882025914644,0.00994898028438932,0.012159266760583773,-0.026150758506746526,0.02277813749947537,-0.0011488296648523297
GDF10,-0.02421759622556507,,-0.022523219908767614,0.056265392551549324,-0.007805910752418583,-0.04184849983094938,,-0.02698429190038883,0.032340047593479776,-0.015009288659909022
EFNB3,-0.013660377336123238,-0.006291879085104585,-0.012438493936229096,0.07610137921780417,0.01747686730058957,0.09324751087603331,0.006282036909619801,0.04245389304381684,0.04731252768060211,0.12576623007287915
LTB,0.06780665351307316,0.01172406087529426,0.04268680405391093,-0.024292001484912135,0.019101175242933484,-0.009957945510635712,0.05879825392987909,0.01414271903077128,-0.00471958064713405,-0.03339438328426803
ANGPT2,-0.037541275823490074,-0.015978963891828835,0.09826991298626997,-0.030082991524888525,-0.0014379680137930743,-0.037556686211251446,0.06767755172087574,-0.045165551063710244,0.04620405092026033,-0.03467969752659556
NRTN,,,,,,,-0.03235782450551328,,-0.012796412833528368,
ADAM17,0.03706659126463537,0.015520247937134333,0.048441915143846256,-0.05748006108208633,-0.009180348327418634,0.06288459198736773,0.06974279359311096,0.03180328885184496,0.04012238368615765,0.045054065047493264
LRPAP1,0.0258098793163745,-0.00855778807375379,0.042488289859781,0.016851119152458394,0.09251789404590975,0.06030608309457708,0.031512081361285964,0.048412490812557156,-0.005446789531555276,0.02843778128021377
NID1,-0.017623220234345847,-0.06096392914610609,0.05891334989387866,-0.05550302234939284,0.013716176362692263,0.004792367999608465,-0.0204319248924492,-0.05768239897557452,0.050643841093646384,-0.039932442566654944
MST1,-0.0657947464678059,-0.04665222288635925,0.08746503386067497,0.001173467024066704,0.05212327625040378,-0.03611714455760379,-0.014766946524931943,-0.010893419905359707,-0.006349993928094542,0.1123611520110344
IL13,,,0.09292317297589636,,-0.018524777369227315,,,,,
DCN,-0.08217655918649726,-0.011548067531311806,0.07534333605662757,-0.04391299986427239,-0.02589572449905505,-0.08573083542890633,-0.03819375117089696,-0.02103743265137103,0.05400297617251852,-0.125253946590246
IGFL2,,,,,,,,,,-0.029277636237668114
COL7A1,0.05719785777283427,-0.009433665588431192,0.1158380418028213,-0.03038487343739285,0.014848860522212144,0.029191753006429823,0.0655381279273895,-0.025275008915976022,0.023870621384278798,-0.043919364288448795
CALR,0.0519757100947082,0.010765777822329636,0.048413992971296775,0.0032560751301036273,0.03304401450221667,0.07604546672864931,0.054565582452100775,-0.09170414779873623,0.028649468819408972,-0.07044535927604369
PIGA,-0.05128161735182205,-0.02301108944534969,0.04729050701492922,0.022195554607670465,0.06953694476930618,-0.07799069868166587,0.15992675410809412,0.010518753122236579,-0.04519650924072141,0.02147439013985601
CD200,0.03642851421159441,-0.03215442341405443,-0.02956691618671685,-0.014317036627975852,-0.016658549187690906,-0.07533215576932173,-0.003463583911759816,0.030664941589366914,0.025002300662159777,0.0023169189726617817
GRP,,,,-0.02073192025227584,0.005628724505393944,,,,-0.0140355733000328,-0.026292091442967677
CDH1,,0.02080834557022196,0.09949082503146929,,-0.012885621213038347,-0.017062156460041094,0.08162516044080381,-0.04135232520214417,0.01458392522736772,0.18727231227344499
LPL,0.0021276719533137216,-0.03768540746019681,0.07762485695177354,-0.006982341211464815,0.010129990272840596,-0.07584649129851154,-0.06948787625433471,0.015994817189514263,0.01157395410850717,0.12101313546818979
SEMA5A,-0.07486919091825504,-0.05569287854381332,0.05058547183699369,-0.020517283436615054,-0.030658078909259687,0.02802347204238386,0.03618402644220909,0.028866218857247803,-0.029012714216099113,0.010381807928567605
SEMA7A,0.007091423532847845,-0.05575053070029306,0.0738824994436551,-0.040641301809323814,-0.036764199963909505,-0.005611070322374227,0.018984745163342226,0.043478980914222976,-0.02618506498560781,0.030454745586469562
SEMA4G,-0.025727559256221957,0.07269947106158231,-0.02896273688531365,-0.020554868607731296,-0.03332774729442697,0.09448100533599083,-0.053099155162295866,0.02353139591938823,0.020129776860946448,0.011213678345284629
SEMA3B,0.0397844749982731,-0.03198564477539545,0.013526821878264587,-0.023445293033165244,0.001216591527403478,0.0070663222918251455,-0.02546413373960003,-0.03335512721096191,0.0721350337855147,-0.0006058945385582518
RPH3A,0.008113553989412223,-0.016253288562403625,-0.041217990899940285,0.024700369272701906,0.038029993380311905,,0.01563201871375687,0.04617707630673734,0.0072969916615930755,0.06294829928828972
JAG2,-0.01343378747588587,-0.046335970683338557,0.021532584700623688,0.010405936163662716,-0.01311766636215331,0.05728906259597835,0.013983400202382626,-0.047332838115151175,-0.016687748979231965,-0.005816375381134395
CGN,0.06875908821717806,-0.023652978725140394,0.008459562198950502,-0.01570153495716461,0.038101207293409156,0.1473543882054576,0.025457576593292584,0.05399113133267552,0.017209625483347188,0.09085347757728597
GDF15,0.029725784211675974,-0.009106150279092583,0.03506212082681626,,0.00913068643958578,0.021004774693456945,0.1781536741617677,0.064640709846147,-0.021433766131359867,0.06356429964586133
SEMA4F,-0.010740277678054735,-0.02753100930280363,-0.047867705584854245,-0.004917474496448826,0.007803657387861006,-0.03427167764344887,-0.003954083701642661,0.0004903003896703258,0.04738458108046551,-0.004983339154101909
NXPH1,0.07158738503892259,-0.012087360257021356,-0.032715492450172814,0.026066809729283,0.03510970575519712,-0.00044816131731442813,0.01142787157627035,0.024917040171081095,-0.0302073145927847,0.09814488984170278
ARF1,0.02286808757295148,-0.0010181761621439538,-0.0744248308200138,0.024700224484100686,0.023749022626515424,-0.0839911681242253,0.08437674346503173,-0.04850441768710861,0.033282026437689335,0.03973593799819778
DSC3,,,,,,,,,,-0.022158171045549634
EBI3,-0.050155092615540006,0.047745742624768626,0.07524656948539246,0.03428398439981703,-0.030202671092265248,-0.01095212955129367,-0.036581854985804754,0.006229840946080905,-0.030855331128052284,-0.013774862178759036
TIMP1,-0.12990438367022356,-0.0379545400930501,0.07175589332563369,0.0006780717383509941,-0.022121255184474952,-0.012033036648460966,0.0235118099812058,-0.026137077289374866,0.07890285045220406,-0.09766045780807639
SEMA3C,0.0379321240516869,0.03139966285652555,-0.014380303852814816,0.047295151051254994,-0.0034029050489713907,-0.07144401084957588,-0.06364478408389872,-0.03673310288774642,-0.014576914094947149,-0.022452004545984297
GNRH2,,,,,,,,,,0.027807295440454197
GAS6,-0.02739168496180135,0.02069219875340751,0.027779465624195903,-0.010500561482191247,0.0037944410290432105,-0.06437145329835164,0.010765463116507779,0.01641991379665189,-0.015293401578641012,-0.039967746013136074
MEPE,0.08817623163539307,-0.026149255902211333,-0.022286127395344444,-0.033313191822734026,-0.029262691856605585,,,-0.030284822576931263,-0.02165934478699654,-0.030619088320881335
SERPINE1,-0.07058265743995205,0.04150282590759794,-0.007840394808775925,-0.018005849829658586,0.008059626397817397,-0.0021305574561111327,0.15836034007789807,-0.006213344066323526,0.05443523905751456,0.03488488586153309
RSPO2,0.10414231959015495,-0.01766973263590203,0.01875038704788854,0.08130096675579275,-0.015006368394134457,,,0.0456695575066171,0.08737479478089885,0.043532295253411735
SHBG,-0.03464654865005164,-0.028273501908085787,0.035786117151010856,-0.025447665627405313,0.014280000943317342,-0.07287905784382342,-0.04299471958370288,-0.009542818355206656,-0.020366674515151284,-0.046455866914301334
LGALS3BP,-0.005672359464314261,0.021150535676950955,0.07524039607189051,0.025124819636848646,0.005064360319524642,0.01776504501340271,-0.008263825952924898,0.013836522902196535,0.026922324584287206,0.0015800047967256881
LAMB1,-0.08149308154661487,-0.0022650293082651617,0.11620392881744489,0.0012376475147626033,-0.028915921792157788,-0.12673228231107037,0.0739465378457513,-0.08484496495193473,0.06365523730107274,-0.04843406056883791
SPTBN2,9.765985739888672e-05,-0.009005131315005074,-0.016884437766025686,-0.04814061049920718,0.013271295246431893,0.1284568860722805,0.0158507230570768,0.06064665426877589,-0.03196563709659009,0.0379234170688258
COL1A2,-0.12217877202127289,-0.00657254051057977,0.09603435665864488,-0.058408116294637,0.013618808688200593,-0.13384162586670464,-0.08007774800304256,-0.06415820424325205,0.06361719899112131,-0.10607417793627844
DEFB1,,,,,,,,,,-0.04745270620367657
CEACAM16,,,,,-0.008677205615789642,,,,,
WNT11,,-0.023881765462189404,-0.013794952284501153,-0.030644529772860845,,,,0.0006867421387317611,0.022304354950949113,-0.029406666916046757
LGALS1,-0.050437026419163075,0.03745817457546428,0.029346042893025448,3.752710326665694e-05,0.025172031763974746,0.002682572745307431,0.02842854523176359,-0.03006840048551625,0.048982728073858055,0.015122207816694508
BCAN,-0.051282483072905255,-0.00018945278174590027,0.07064860776013476,-0.012759257686898314,0.023807332026886507,0.13085834785568456,-0.05421700168759071,-0.012382714082953283,-0.1287599605738052,0.027509791945174326
ANOS1,-0.05340457212475548,-0.03697090027229413,0.018479399228225526,-0.042406687288840096,-0.0063244697848247695,0.05406768237255281,-0.04313170753917242,0.08738823437413407,-0.04012018299492243,0.022051433078308473
EDA,-0.03742935802590254,-0.005829341224973175,-0.01649411898784995,0.020185521942587978,-0.0034244494812214134,0.06340411449902196,-0.05335204213332378,0.014492872874667837,-0.0018658422829973872,-0.056856827569580715
FGF22,0.039260037310225926,,-0.012644888909914574,0.0889137800755844,0.007371955966863129,,-0.00015409111202626966,0.006101357452892458,0.013967518094542579,0.13977724484793055
SHANK1,,-0.02879447292017029,-0.012030808690417191,0.06287142468871991,-0.017805459322686516,,-0.004765430974863346,-0.0027006038701226586,0.05268639517433702,0.025773972736599884
NPVF,,,,,,,,0.02376010510613468,,
RAET1G,,,,,,,,,,-0.027628846734161043
TGFB1,-0.03299070605315072,-0.02879394622544248,0.0002624283249207892,-0.03551926899233144,-0.0414247481016405,-0.048352075894045,-0.032448084607327565,0.044071427559279064,0.027699827571109455,-0.09362522170556005
MSTN,0.02690510108487709,-0.027343580389989526,0.04504979014240962,0.004954902589792679,-0.00879027385628602,0.06883894516000003,-0.013057299912183544,-0.022425733756497295,-0.02177354983113556,0.032010885607883614
WNT4,-0.027627437102831737,,-0.014337206182133763,-0.005758112881997775,-0.017658376006094077,,-0.03235781759650935,-0.015964964792691314,0.04603147702604359,-0.045631166547448664
