,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
TIMP1,-0.020877580988454866,0.006354311285170082,0.04482948429536928,-0.03633371005066916,0.013940405699886782
SEMA3C,0.0021915837721144123,-0.03458698132541976,0.03600816685424992,-0.02746132837507519,0.0555320250616774
GAS6,-0.0060358978151894005,-0.031903638356834976,-0.03908680959129243,-0.017684364353126193,-0.018733775250221754
MEPE,-0.03850944386714288,0.021072056555876434,-0.032241224875856844,,0.017965271961339437
SERPINE1,0.02768197819719054,-0.04489387739529079,0.038527640893132716,-0.039235296140901384,0.09532993489618441
RSPO2,-0.020200124527755246,-0.00680249066488154,-0.016943267730042996,0.013624103686442256,0.07249084885723371
SHBG,-0.01862728434268048,-0.036480598018775574,0.028483261617893933,-0.030624559721497455,0.04897195910748197
LGALS3BP,0.03142672346886794,0.003987873768770522,0.043238925705775026,-0.015608831168316252,0.06764330444015651
LAMB1,0.0053557434477540895,0.01756218022448158,0.04281184804148059,0.03753583433774126,0.030051439152285052
SPTBN2,0.03948932413061507,0.005241700240368298,-0.04427667211438685,0.0712875751124698,-0.0023020414431016837
COL1A2,-0.003403825094941655,0.007847337231879657,0.01863950039570835,-0.056654939161713734,0.0666438608917066
DEFB1,,,,,0.010513562850786903
WNT11,-0.020612243248631097,0.0901943486541264,-0.04720072274702488,,0.03402088121281835
LGALS1,-0.03750212631053097,-0.008430473087499012,0.034179144472168486,-0.015369780848333965,0.03977414444704337
BCAN,-0.040508260744888426,0.031679315206825744,-0.046497863981467956,0.03885123275439641,-0.0060377330203957
ANOS1,0.0017497362786078198,0.03572260622425371,-0.0321196999650367,-0.025186680461775662,0.03330927989208453
EDA,-0.0150901498409299,-0.03196195891499558,-0.034883134868667946,-0.033645045714764316,-0.01873045955895594
FGF22,-0.005749234881267003,-0.03712088508506266,-0.021376659286179638,-0.024782959648528547,0.026225976502928423
SHANK1,-0.02061224192535056,0.045793208723714826,-0.027201873650834978,,0.07942119823169455
NPVF,,-0.027555063372264564,-0.019322749195831154,,
RAET1G,,,,,-0.011062757557982179
TGFB1,-0.020264763780011935,0.0003334941333777267,-0.016075089252361587,0.01800628209313231,0.06779192106117041
MSTN,-0.016920255489654864,0.025488656859122334,0.026392695423669833,0.00910962576700393,-0.012126663612249164
WNT4,-0.01388848346711879,0.02710411525896747,0.0025323758270965513,-0.0178543208103314,0.07258724897740315
TNFSF4,0.0006071315861568867,-0.025378846970302363,0.08798479351835478,-0.008065056878942394,0.11029917047328315
NTN1,0.04135826047848891,-0.05106139353996499,-0.0029306698424866997,-0.06479752056675761,0.09830189997017684
CXCL12,-0.04447748106375585,0.08803163647693696,0.0030001335872562635,0.034069769749866724,-0.01422480837385327
GNRH1,0.05128938356986529,0.002568522428626029,-0.02364058319755228,-0.018092159591958805,0.023220463029131416
FGF8,,-0.009529443348409916,-0.026670974298630662,,
RIMS1,-0.02483220139549015,-0.018677645942124725,0.030402679580953655,-0.00933411066530251,-0.012090624515157232
FGF14,0.010797088979969517,0.06964940310319714,0.0315597047943768,-0.012451445694204852,0.02342938692233313
IGF1,0.01525679539095073,0.04636184846687654,-0.015967050667012452,-0.002535732331938071,0.029011322554604937
TNFSF10,0.006476264210210463,-0.021233963653457973,0.028306468149084087,-0.0858120786666626,-0.016838767775960998
GDF5,-0.021291517335616468,-0.018593028257061175,0.02772394339881004,-0.041634097700798144,0.05787429881786853
CHAD,,-0.0555623953943477,0.036965382822910245,-0.020115895552849553,
RGMA,-0.0006953657472357635,0.04058801574076042,0.008323082907506727,-0.030800518346318355,0.08530839136103141
WNT16,0.0016039235135337005,,,0.16556648979970834,0.01572343700337317
CX3CL1,0.01212123954965982,0.018181193190065514,-0.0078086365902407945,-0.07318360476211509,-0.04455519691950369
FGF1,-0.01416140079438171,0.004490820080727234,-0.03353744322569163,-0.028675442818047698,-0.11490702478600914
ALOX5AP,0.0342636161833669,0.04986711873901963,-0.06416677585968641,-0.011348666037694619,-0.016081663179264075
IL1RN,0.030449414873580084,-0.009458494281632106,-0.04821567161920906,,0.030022895919274317
PCSK9,,-0.024035235076886267,-0.0006671284434549352,,
NPW,,0.004531022452570684,0.001200713411673781,-0.018559371456979105,0.0012583167306461653
CXCL9,0.009268607227906029,,,-0.02177046775236192,0.038675626201042125
ANGPTL4,0.041179299934201004,-0.0033736577571156752,0.060907661097275564,0.05766825142796615,0.09149304868820143
UCN2,,0.04324698632006091,0.061837988990318345,,
COL4A3,0.020202617231424747,,-0.016212139370710105,-0.03121752595589209,-0.005333390211806946
NRG3,0.017483080606760626,-0.03304934185910211,-0.018162423549992455,0.014290581223287177,0.04337760548769943
IL23A,-0.022751911019500578,-0.024035226692389,-0.026311788074856762,,-0.03897469723662633
COLQ,-0.0012947591738251385,0.021746689338322682,-0.0029981532242244462,-0.04193689292914294,0.018386565318923753
SCGB1A1,,,0.005252013394144931,,
TNFSF12,0.003215545087788565,0.013311174785056678,0.036655591024811626,0.04139611422779577,-0.009188531074544672
DKK2,-0.023831538024476795,-0.02837191638923431,,,-0.04921502385173396
FYN,-0.04979656436048666,-0.023663040687751654,-0.019179729777274314,0.039211542870743236,0.022106502370618727
ACE,-0.0026795209978463705,0.07527803859261072,-0.00372389845152764,-0.019373035561046834,-0.04696029959348421
IL18,0.03704403842497239,0.07236418334024772,-0.0437690595169248,0.03160264316178896,-0.04995636734353741
PPBP,,-0.0294288236529328,0.04388208112573172,0.02572181048903125,0.013178751953018686
CCL27,-0.015090149942309504,0.05301634071447551,-0.033071257794822076,-0.022940960700398246,0.07795282852511898
SERPING1,0.008089829182551085,0.05804412782988535,-0.03732498502106527,0.004154483124281398,0.11305152039203939
AZGP1,-0.02858728923944462,-0.027558720308908734,0.0286310686100861,-0.011963837583783343,0.10441376397771192
INHA,-0.028942785635916877,-0.02559702738395144,-0.032091514214699586,-0.018559371346973313,0.03533788259786035
SEMA3G,-0.028215103722177233,,,0.1606647114329754,-0.015528213057460646
COL6A1,0.04973714061814155,-0.02629594633747703,0.0435413997142192,-0.0390502892606501,0.07738484943128701
FGF17,0.06541861391992414,-0.0013767384418481663,-0.03633854545897126,,-0.01818779178496124
TNFSF8,,-0.031932488859371305,-0.022442356339058896,-0.016617878319128112,0.10216675161645765
FGF20,-0.018627247753289833,0.014716339579738155,0.011943018801774247,-0.04403861653651012,-0.027124189164040923
ICAM3,0.03283069542580276,0.061931539022058696,0.0836412929128748,-0.009115057193865597,0.01663946543133857
LAMA4,-0.001973645311333047,0.02143700199003508,-0.006328033431760905,-0.004417853479488491,0.0790342820015019
DLL4,0.03567647452465425,0.08631963750848015,-0.03741910353947207,-0.013985588056640288,0.11266423343333307
SEMA3A,0.04146720876954399,0.05301640281912187,0.04254135661317125,0.05180825697129394,-0.016148217739257682
RLN2,,0.055673546439439496,,-0.027669879478786217,-0.03186573514270442
C5,-0.0015976184604593686,0.06050694002329838,-0.0352842683000823,-0.0015797393496637076,0.012377465639214017
COMP,,,,-0.019900354888062324,
EDN2,0.022521535732885782,,,,
C1QA,0.011047631372080698,-0.005967437178117542,-0.09710057676531587,0.01944697445551968,-0.06547449049055912
UTS2B,-0.018244863000836165,,,,
COL9A3,-0.008590506422909882,0.054572032527063406,0.056158922599003486,0.07673480876077948,0.061113543088688216
DLK1,,,,,-0.008501264366695108
HGF,-0.0456442952657173,0.031044895322268215,0.030863060462581495,-0.014983296117287995,0.025963993872737665
P4HB,0.07631031501555033,-0.01685699320975403,0.048129161932603706,-0.01784105426746157,0.0730524861702446
ADCYAP1,0.04980338817443806,0.04071684156887546,0.01383318711022779,0.03214253185477438,-0.016216822449413408
GREM1,0.1769858480100154,-0.024170458127736227,0.05210025907706086,0.017535763603323668,-0.020408516102050227
EGF,0.0019838684313514088,-0.026997955863186103,-0.01956087041273093,0.025165117656432364,0.03234639942619266
VEGFB,0.005284291136576772,0.051125949988607436,0.028866148233066144,-0.0014068429920149875,-0.012066669139021352
FARP2,0.0066682266998730035,0.007397646646475858,-0.018376972406247152,0.026973774439356033,0.07089232441386913
IHH,,0.0006689026751028538,0.09650374132075361,,
LAMA2,0.05275409516512634,0.12041788423247585,-0.01828851524011776,0.013712108963261395,0.01117719122003151
SERPINC1,,,0.0626183218161948,,
NRG1,-0.00873648543823786,0.02065265052494438,0.006485558072609684,,0.03580212458379249
SPINK1,0.07148390134415139,0.01634017306145813,0.031211561933625655,,0.01882081897208333
EFEMP2,-0.0015243170916017033,0.030508812469190433,0.03710820926914118,0.0031664412651080886,0.051993610700230765
SELPLG,0.014706344739659866,0.03409958019421684,0.00419224491758367,-0.006246480015732075,0.0029125660318522722
GDF6,-0.028942782810737068,-0.002254573239940697,-0.018874019853453973,,
HLA-E,0.026430492118002476,-0.018440544748449892,-0.0031255751235584627,0.04017956119182123,-0.046247538790847684
PTN,-0.04018940662685344,0.03523191656102709,0.012510244354114224,0.004067763365799626,0.05918485199574953
CD274,0.05553111893019737,-0.0011841610935769188,-0.04722162341661781,-0.04529235778002131,0.06199126220006279
CD14,0.04756227135728589,0.025290173709694407,-0.06835314159609997,0.05853885050347071,-0.03486672317256897
SFTPD,-0.02750999057751848,0.034986856865165554,0.013508457420367576,-0.036077410014587946,0.04403514246189222
SLIT1,-0.0034659845184716207,0.008380702518529402,-0.00888401227667435,-0.019213213347267957,-0.03959712028016353
CNTF,,,,-0.017122451527959423,
BST1,-0.002368972276027985,0.07618205649096983,-0.0309966186198132,-0.06222467652040552,0.07395908388768589
AGTRAP,0.01731624993879285,0.00047711831755597734,0.018133159579111147,-0.006112650540094296,0.08965366586320571
LAMC1,0.0016395841257042377,0.024210847294999373,0.028176589080698755,-0.007818703212768717,0.07833662959395175
COL6A3,0.015421582805984272,0.03005990778697474,0.036492701406073656,-0.047848685656310175,0.052664036874083345
FN1,0.009397808400339804,0.0034880181652890007,0.0502362655832139,-0.045415484034302143,0.06729153160622128
MIF,-0.027199045680211587,0.018833460623713414,0.03628613525166532,0.023388869741784155,-0.015378431499775289
JAG1,0.023533286666213286,-0.021926441723228062,0.005554166261183798,0.07985546151648196,0.04708650903921571
NID2,-0.021746116413611603,0.03472722793860712,-0.02957639697552731,-0.02068795930764269,0.018293139278659075
EFNB1,0.004895034868577098,0.03960280191175785,0.011246588236506243,-0.020008849057621382,0.0009782191058950863
COL4A2,0.0007757705633247995,0.019920605086535696,-3.122526196642608e-05,-0.009765498337189208,0.04643556022668442
SPP1,0.05587155695317177,-0.020817955699529402,-0.0513050645863886,0.011789141768371973,-0.005198807338612615
PODXL2,-0.02776187581035045,0.03544730102056099,0.03742388275414402,-0.056474574129634386,-0.008276241078489491
FGF9,-0.006560745894631451,0.030632321259727282,0.013887832310168817,,0.07091352942108843
ITIH2,0.0562574526843214,-0.004417197151968556,0.06064351975203238,0.020812657547240185,0.07862634199751833
ADAM10,-0.009052727169046313,-0.028332894039762888,-0.02935114536018637,0.004557908951771391,0.10555016008419212
CFH,0.04354835432725399,0.06484366221885604,-0.035424228308593916,-0.04113262743603993,0.09877057119236085
COL4A5,0.01917045886379072,-0.039686251734555186,0.06310467208578499,-0.027402011696488555,-0.04165920505765478
LTBP3,0.04156655794457622,-0.05890744345285904,-0.003143693520612043,-0.044285589981443406,0.021984710231503602
GNB3,0.017846128899867923,0.05589343860136553,0.051777004612598765,0.006552275689850373,-0.007488464325460676
COL6A2,0.023537875679104907,-0.010091046195782325,0.05616507689987634,-0.053776438518666994,0.0773255854820169
GDF9,0.04494918272748988,-0.00501638617445025,-0.0006268463924147752,-0.025137217547551226,0.08448151870132975
NCAM1,-0.01885523417932971,-0.04037268865058533,0.02475069282583338,0.026955399573935744,-0.1041464169531558
APOC2,0.01609088634504475,-0.03108586133730264,-0.033321329110853753,0.04142738521328114,-0.03491817635307664
BST2,0.007552643374479502,0.06746266683675736,-0.08050823365655146,-0.01328389442283431,0.04709144664773092
COL5A1,0.013709711683240727,0.002862057711080586,0.055427715411095174,0.053933962965204335,0.12511710045359112
CALM3,0.04132094754005045,0.04339905238280061,-0.021905607913868048,0.0059231989823788035,-0.09778873202626198
THBS2,-0.027257494291616443,-0.025760415720748248,0.04762155505977204,-0.0330932441685882,0.049330600829824316
SERPINE2,-0.028224720598656033,-0.034637321029099936,0.04559785944862243,-0.08406790564232752,0.018867445163590294
EFNB2,0.003457877001259892,-0.028298664130173668,-0.009769675927986441,-0.03878883722213035,0.10379058973458358
PROK1,0.06854789878136128,-0.02208124338560211,0.05452886995672583,-0.017122434814217154,-0.03634039891026964
MMP9,-0.01454344932906458,0.021419990813070364,0.13638292601257854,-0.05621870190997958,0.027315735401365608
DMP1,0.01209558775821179,,,,0.1857497162186958
NPPA,-0.03798244232261586,0.06912356279171433,0.07155395432860105,0.07138327688744811,-0.0010451975985401108
APOB,,,,-0.018788971368611074,0.038055754581973265
C4B,,,,-0.019015987400620875,
NTNG2,0.02374120579264776,0.02200068722364718,-0.014566617021939154,-0.02172598514822209,0.011999964468113477
LAMA1,-0.05265059282955156,0.07496122213136039,0.004867281970858846,-0.040859978799761984,0.11318029072487086
UCN,-0.02486904017871098,-0.008836997442638102,-0.04512513104442219,-0.03673172087127029,0.0756921921610277
ARTN,0.02260588621946904,0.03121784335038494,0.03801758099748177,-0.02369277471043692,-0.03230437133034961
PDGFD,-0.010196021896141032,0.08742528551880652,0.06701131367965761,-0.03314013000680976,0.059347800774149286
EDN1,0.01338103694301413,0.013680445077226419,-0.04060702441277023,-0.05638624647581273,-0.013145927239909592
ARPC5,0.027027032397944642,0.049869112549520235,-0.01962718379176012,0.04195538981019237,0.0337982465213799
GSTO1,0.04744897188397226,0.036960500964978285,0.03674319014970787,0.011561102146846431,-0.02548543835152154
PROK2,,-0.019186874130003247,0.06959981507836427,,
SYK,-0.033270346124657416,0.0546665690995381,-0.014362900303285695,-0.012183508411262816,-0.0032500032380664372
ST6GAL1,0.0023781397713588093,-0.029973643651807946,-0.06265103798911334,-0.006014666890847501,-0.11386074421698333
WNT3,0.027682668685569324,-0.021898225000409804,0.01380344373639745,0.05496390327170238,0.07400058666642459
HSP90B1,0.068147166261089,-0.03269218417058003,0.048504636977981345,0.06699820818322354,0.02547691705301933
ZP3,-0.007551412815208276,0.12597486242056918,-0.017449316494445696,-0.027992892567813923,0.12412798674545408
ANGPT4,0.07146803143922403,,,0.1318986960706364,
NRG2,0.021157749300618024,0.014260743223032309,-0.009040147697833624,0.02776952381868466,0.0728190353844607
MELTF,0.012438538793328487,0.07526486461972051,0.03147386786614027,-0.015779186370093453,0.032046948948827966
NLGN1,-0.027550015965295927,0.008589131665509678,-0.0063350478330747905,0.05967671988236335,0.017824176437228938
SLIT3,-0.026949505065931807,0.04424604898028412,0.03930534724103484,-0.024060934903025664,0.038918051282156294
CCL8,-0.01911200757468741,0.07757923368739615,0.047698984008867185,,0.10426376419580342
S100A4,0.004516393398914667,-0.01858269451383137,0.006176552376795159,0.01677389802768229,0.013637947613582302
TNFSF13B,-0.001339340913221247,0.034429670077293015,-0.06720396755829246,-0.045435749649672494,0.04091203474581516
HSPG2,-0.02015429954968081,0.0344723354034415,0.03984251650234544,0.0034463014536394694,0.04209945489657407
FAM3C,-0.05355347895207821,0.0034644864111149595,-0.043126075453981796,-0.023684493909476377,0.0870756770365146
FLT3LG,-0.016471470100703225,0.09570625744892867,0.0294152395501593,-0.05500468769908617,0.10926938563055563
A2M,0.005162356458448983,0.025099219331845387,-0.056700044361922795,0.029373787920149445,0.07586640033356641
VCL,0.020139887985418797,-0.04582574443718399,0.05203079482119738,0.013247983936036625,0.08551154074323196
FGF2,0.02028909723067614,-0.018247761100615125,0.014188084505182665,-0.08725057965771638,0.01282406725050926
AGRP,,0.05303178793918755,-0.016768526219270996,,-0.0271241824635146
CNTN3,0.015179440051907541,0.01845997525530802,0.0318039356619857,-0.02684814893229512,-0.03473586791181
RNASE2,0.035169957362973875,-0.004977066602846879,-0.01190471536399531,0.03866747281514281,0.0024338665673312382
ADM2,0.007420739471861387,,,,-0.011648146404590195
GAL,0.026891038694551672,-0.04378078406508926,0.11652180240372716,,0.03537760872594097
IL36B,,,,,0.05386573244219296
CXCL6,-0.017049474969739378,-0.05810928920366048,0.06147818971118527,,0.09141812905427363
PDGFC,-0.01542150012876052,0.014076299751256537,0.013487094876356112,0.06924468077473056,0.027591088100141634
COL8A2,-0.04177096290217538,0.008915854707545572,0.02415846183924107,0.007993578376196658,0.0015467842603639954
SPON2,0.007598175672864916,0.03823703323715305,0.0029079699252197943,-0.007033661344054764,0.06890860859535905
LCN2,,0.009414649914263414,0.015583511545906864,,
SEMA3D,0.0662224029592566,,,-0.03801575835973106,0.0107992235559545
BMP6,0.016068860749590633,-0.017788265825996612,-0.026491921930489604,0.06938647045918125,-0.029763925097934935
TIMP2,-0.005458287300745447,-0.02913065616369352,0.06258784284579932,-0.10635818223426134,0.06727906701654086
EFNA1,0.04327914545404496,0.032770683246513485,-0.00403491520449769,-0.06811876900738446,0.10586123185098335
S100A12,0.04927689233574518,0.011878710567259304,,-0.01832714095520413,-0.02550227617166876
TFPI,0.03749543273677802,0.013775145267471464,0.020071535895597445,0.021153954246556732,0.02058518971218567
GPC3,0.008608615284491758,0.012571419909352743,-0.01531903004062728,-0.03939368357354265,0.06750269356608984
NMU,0.007092535100318959,0.03688219487992666,0.011926496372768299,,0.13561167416807665
SCGB3A2,-0.02670070577662807,0.03736001316680358,-0.030375441545199694,,-0.029763951740104155
LAMB3,0.022289549687157222,0.045876962842740475,0.011339888045807026,-0.011338566990056746,0.08479292617028711
LGALS9,0.03325097158044238,-0.005487497013739479,-0.0019703026062705396,0.02699029197764425,0.012268338615027796
VIM,0.02018016823176006,0.01774909616358804,0.04411447201051945,-0.025893659047183926,0.033543824066404805
PLAU,0.005292268733155244,-0.015523402697666925,-0.002409175550591204,-0.020787619837780828,0.04764239670001455
TGFB3,0.007119226590473469,0.058667724624688465,0.02827452835405544,0.05802497139983331,-0.009300057170459073
APLN,0.04264574231290297,0.06740569767215007,0.08833371572114343,-0.028797099666044292,-0.07423543952694993
SHANK2,0.005564694530901931,-0.00919632902753011,-0.013108910858423544,-0.017854310207085167,-0.06281880356890057
LTF,0.015158807439287464,0.033607527685198604,0.03847662501006797,-0.09674830857569457,0.023192172643454023
PYY,,0.020417036303665294,0.12805041884448995,,-0.027124189164040923
PENK,0.02328473016507281,,,-0.020957903441511473,-0.006141428640872868
CTF1,0.0756936415578658,0.043619124985027076,-0.053239568515428354,-0.05881049558771172,0.018104239143860165
COL3A1,-0.010516681236039199,-0.016809255047309835,0.006149155445722853,-0.022555106994999404,0.08703281699145288
S100A10,-0.00393473137587867,0.010595375006709144,0.017700084462339765,-0.034516684061849094,0.04325769975876232
FGF13,-0.020261796264608087,0.042809592941944814,0.023994373264692986,-0.016617878806715353,-0.01115630207514638
SEMA4A,-0.009677322621963328,0.0356331388995585,-0.0020513935379259047,0.0012027220996226765,-0.02896688162508385
EFNA4,0.010939021779312934,0.04719641071587169,0.08319262030990743,0.029931538958549896,0.06324624250510603
HSPA8,-0.025189419296187822,0.04814088327698074,0.011146451983853292,-0.033263913684804344,-0.04761967076881082
NPB,0.007848020701340748,0.011500915414655966,-0.01995413884158373,0.0028257777437251646,0.06476382373849712
ULBP1,-0.03116600601531861,-0.029687735682516717,-0.020487454303065356,,0.08212273596824231
SEMA3E,0.03376837901474479,-0.041245767631267076,-0.018963039224590632,0.008303669689130398,-0.006043845427489971
FGF3,,-0.05378050762039613,0.019094661522728724,,
ADAM9,-0.0008634708436363803,0.00530625209343132,0.028853853704959707,-0.0579207864203225,0.07545110030123581
ASIP,,0.051207808179399746,0.11420010395316182,-0.010482718620895577,0.0019235068228125984
IBSP,0.01707324963501907,0.02311288869313193,-0.04065229701028004,-0.021569890175781366,-0.011503850475221719
MMP12,0.07572895656228415,,,,
FAT4,0.025323891588492527,-0.038159551081812064,0.07992386425389063,-0.0524710984719889,0.03613517674394105
MDK,-0.02893993785882726,0.07788716946078053,0.0909700658940895,0.0670490271150028,0.07139082773897877
BMP5,,0.08737935250747443,-0.025992274909266092,,-0.048272365564609614
CAMP,,0.07700749678439162,-0.029143403808450978,,0.01931321743622469
HSPA1A,0.02751689122291631,0.0034900190535817758,0.03904921072340349,0.0001551595120275379,-0.05017600467588111
SOST,-0.00850414928474329,,,,
SEMA3F,0.013945369096991015,0.028825160924273684,0.005578096793685435,0.028147796741899173,0.07254953749584185
ARF6,0.023521441109421646,-0.007237228562147086,0.02605413782322085,0.03694536500663088,0.08865368765885229
IL6,-0.026006027552484007,0.01657355172181378,-0.027465326729030345,,0.10763931275051844
CALM1,-0.009488230675353608,0.04441872188811814,0.006887801634321792,0.006152343032364092,-0.12161857752459447
VIP,-0.011943021299166927,,,,-0.013334882089983313
NMB,-0.023518750523385985,0.00977228884693091,0.0037026158976280407,-0.06088468808339412,0.07566277676637126
CCL26,0.028420663441712735,-0.03820241830081694,0.026815673445083562,0.005733661628722625,0.048889994702133614
FBLN1,0.02054430701036023,0.049285390209186056,-0.008035421801309789,0.015719015269090916,0.03388844441564797
SAA1,0.00568471654911047,-0.015830985981226064,0.02056345998066581,0.03323621871478775,-0.005622203997635834
MICB,0.06010447628884365,0.02949865786439369,0.018335764070673506,-0.016185987995666683,0.05169340320534639
MMP13,-0.01785476861771669,,,,
F13A1,-0.040702764925497154,0.016072710544950377,0.022908330380582383,-0.04936664270405769,0.0711312559488842
CXCL11,0.03405090986347437,,,,-0.028934416051139448
COL5A2,0.053470348605859516,0.055934098669598684,0.014435078286085217,0.03286765007432302,0.09139802541916164
EFNA5,-0.004171575753764053,-0.005397707052856026,0.08553203303074598,0.04664002127503089,-0.007375560597487983
AREG,0.022622759438493577,0.02011615118678207,-0.007481551465965689,-0.022940943710685953,0.03834934348965359
EDIL3,0.03185668452190156,0.01613348100755591,-0.026907872700032105,0.005827890733243599,-0.03603828938456088
CD86,0.020419592898798997,0.07248579908601817,-0.016510730041092343,0.03625534312175339,0.0024849369818037204
AHSG,,,0.06028818576247737,,
HRAS,-0.01729537932481516,-0.053935304985206885,-0.010347366848001376,-0.059274277949390275,-0.028856774997183237
C1QTNF5,,0.03005948610863128,-0.0032292377137070095,-0.047213845955327266,0.06378551466687926
RLN1,0.07025669692017296,0.012549800698062472,-0.022649978789701115,-0.016098531776119508,
COL4A1,-0.022666728423337733,0.055914560171824244,0.0024544830538689366,-0.017787947711795885,0.058225190199380106
CCL3,-0.004607459280110436,0.025947918340994486,0.02862456939862784,-0.00045499755583671705,-0.0013876554424714052
BGN,0.017542899587398665,0.006505650956100699,0.008128702064801064,0.022853035641794087,0.02377899284461874
RETN,-0.020954408793836223,-0.006446652266068598,0.02754021226230312,,0.15459769296509507
S100A9,0.039051706444380135,-0.0035904102108739416,-0.08146057555411752,0.015834849826269794,0.0012848161268724232
HCRT,,0.07916207014519877,0.05537288921740954,-0.04550393586481548,0.06070120500621883
FADD,0.033194813595557496,0.06489772361317168,-0.006974509813763196,0.003917263182781418,0.035612539141370164
ACTR2,0.06274329534056697,-0.014778678118627193,-0.05208199818726751,0.03082363752695966,-0.026298448706786912
BMP2,0.03729451877324749,-0.0011277328714865361,0.01172566487834748,-0.04260634634904843,0.07176622601114407
PDYN,0.01948315931267638,0.0017930119130719767,0.06430378653823442,,-0.0036586212368833514
CD55,0.05666291125348561,0.07532771957111697,-0.003817338466304666,0.014922089330568718,-0.035755004327745435
OSTN,,,,-0.01661787661257311,0.013858426917391059
PDX1,,-0.02448091075679079,0.050549279531983675,,
CD6,0.003825269893534673,-0.028904756215366176,,-0.021367650669933878,0.02838482046519572
IL16,0.057504133749690885,0.050009734522611746,0.01594919182187993,0.016005600567838073,0.0112432095086935
LAMA5,-0.056380610583436255,0.01467102213083921,0.0624998617334644,-0.032838236765057566,0.1129053729513507
RGMB,0.009490814551470803,-0.025513266064569863,0.009427446016454517,-0.011432251448448246,0.05471124947784062
IL12A,0.037855068556839955,0.015817017242040186,0.04478255530414262,-0.020882744926689262,0.12458957760373215
S100A8,0.04854970726515558,-0.012194760896989086,-0.050864761306959425,0.02179767092781608,0.04327273328690114
TAC3,0.023701592572700835,0.08518426358809632,0.03853382884750126,,-0.03271823667524505
TAC4,-0.047942526599344816,,,,
MFAP5,-0.016421089286294835,-0.028068494137651966,0.02476042944271225,0.06527518682148276,0.0185632723474193
CXCL16,0.00015352389414898345,-0.00603838914047917,-0.03903629852638569,-0.07425337121346054,0.005709907804558799
AGRN,0.023040607551842954,0.052107913161429896,-0.03486547218756679,-0.0012858294019719636,0.0798793373033529
COL4A6,-0.020954409166239047,0.047924914737567985,-0.02235002476323559,0.07126039860453641,-0.004811084608788734
FST,0.07269614154719015,0.03982297445210875,-0.030046310561150907,-0.07431662553205372,0.02893657096959742
MEGF10,0.037868105000197376,0.027940298995460303,0.03900723827593429,-0.024946749639488657,-0.07073276928028678
C1QB,0.024368292216261772,-0.00244329663282395,-0.107599186485235,-0.05417036688511475,-0.04118064802949507
HLA-B,0.07837621863580987,0.03485147348648345,0.05244745123525936,0.027028700020800975,0.022004252822599584
PDGFA,-0.007165532227384741,-0.007863207885739182,0.054847128388584146,0.030845150426243043,-0.053084377580825876
LAMA3,0.020563062435050322,,-0.017831716490136817,-0.01878895614101258,0.004994569248564511
DKK1,0.01700519141395525,0.0170299695636636,0.02893422258863483,-0.016871926442958835,0.05327935569489452
INHBA,-0.0034362989788413387,-0.009854812282485846,0.006804335895190809,0.0384899878802349,0.04006280415248173
IL7,-0.03941386491919832,0.012156926517953432,0.012689666722874244,-0.017613486108749615,0.04838893956631684
FABP5,0.015624689495283903,0.018054164216430548,-0.08552909575231216,-0.022456292571141272,0.06048630470059668
CCL4,-0.02347667324863812,0.10411776328476094,-0.013394898046662452,-0.0114461546658503,-0.04006381817951249
FBN1,-0.0038008312672447755,0.05443623171036353,0.0600029932069967,0.017449310021986585,0.042932320639810034
TCTN1,0.01873036995796714,-0.03187707918581678,0.047148690608347,-0.029031817248496364,0.033063071708380305
NCR3LG1,,0.03965995995600743,0.1554591831963239,0.09549294524008697,0.04858831423544851
BMP7,-0.05975376340707044,0.008356145656356102,-0.04728415636792994,-0.09084970308368812,-0.09872954228538919
NLGN2,0.017165782142162356,0.0873063112606488,0.047658025239116546,0.03594131463912049,0.027437788255401663
CCL25,0.12802067571050824,0.0889432265185014,0.022927727917541784,,0.11095404260773244
NPNT,-0.023822509445500965,0.006913542300962448,-0.019882664064991725,-0.07933690125093677,-0.013417586659417937
KITLG,0.038004776681510734,0.03321418665944716,-0.030395602789472655,-0.006571320302433947,0.08339820752351301
MADCAM1,0.06833594875293637,0.04444611373825079,-0.020936425290705232,-0.02331952870639749,0.07117015821547111
F12,0.08847976359046023,0.01308949004557402,-0.02130225722556821,0.025569045138855592,0.05186530495709935
S100B,-0.04647865900489429,0.06380204961566109,-0.025398182370319794,0.02168452700244105,-0.04912552378785457
IL27,-0.008556565813168517,,-0.008836789604519382,,-0.010420040024584562
CD99,0.029215177253619985,0.05380116508048202,0.024197066012461143,-0.04149028291821011,0.052942309110677765
PDGFB,-0.025353987330586462,0.1420093332650047,0.07769393594856361,-0.09590353475629451,0.01778779421482939
CLEC2D,-0.027751900900651768,0.03240240250238954,0.003665554527798188,-0.05078875807659958,0.01765566907766271
F8,0.07292413678049003,-0.018683095263292843,0.057910829216831,-0.011961863049335764,-0.004801369976312303
C3,0.02908395228018393,-0.042168663401252145,-0.03834448915003452,-0.022164435980003037,-0.05324081885172337
DLK2,-0.00554362923114608,0.005259860760187698,0.00807777310930939,-0.018788963646038638,0.10853676626101973
TSLP,0.06193101484081715,-0.017534697441314973,-0.0029941859442869996,-0.03136436761664959,0.06257262559568806
OSM,-0.023194225258563628,0.05544602966015138,0.03648387136463286,0.038706875614597375,0.03341046373150053
