,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PTPN6,0.1370140262861177,-0.00764273125531881,0.020595584228482712,0.004746085931764828,0.06638469287552318,0.03198436170337415,-0.10085850083238543,0.012436517581322127,-0.03294631591259681,0.1539955014019429,0.030516874113799577,-0.051293586370178466,0.07779186300266534,-0.01608102357552602,0.005817562412624762,-0.054389514477625314,0.05400268865563605,-0.020456413443567585,-0.029282183731397016,0.013915642135396136
PTGS2,-0.05183359266042177,-0.034534997840639854,0.02827744522281653,-0.056117208744749826,-0.035887486185880044,0.011907186685819587,-0.15607529435548775,-0.0544738133144189,0.023942271400153738,-0.026819877685461607,0.02382653992965552,-0.09301168762300871,-0.1233706375645553,-0.06090468081477904,-0.15376521794859996,0.01755467370886878,-0.06888983012494329,-0.029385245363461956,-0.0753199248689239,-0.15897871575357103
XCL1,-0.004632743993346426,-0.024842139805928302,,0.021640013621456462,-0.022513215287412618,,,0.019196804110067574,,0.05129122260357406,,,,,,,,,0.045385030664667356,
CD58,0.02192448120363561,-0.03197088933692971,0.05381789207255881,0.01376416494951626,0.020017642052583308,0.07160508986588561,0.00923919805279526,0.02985549043704043,0.018241988704005237,0.01890742072090448,0.10068869085409139,0.09676076233399761,-0.011626574058082617,0.01081196109267774,0.11031002832568669,-0.03053639191776695,0.06449253969491667,0.08471388619109825,-0.05093199437969475,0.08518320127253212
TNFSF14,0.026646564200375852,-0.025031016844276045,-0.008915086382789697,0.0482818446023069,-0.00436211261867124,,-0.0792602654264668,0.006122451865433863,-0.01602460589442027,-0.011916830429148245,,0.0020648890800415813,-0.07079200704632553,-0.02839587251434808,-0.062274211074114814,-0.010140948846871325,-0.020637340045902446,0.09882997878380392,0.036782985786431924,-0.05796262154541718
CNTN4,,-0.04400753613009414,0.012173418440990007,0.06374277926556474,0.055913262939879686,0.0039800891894418615,-0.06655979103394333,-0.010043168047136914,0.01282235572694657,-0.23376813902714452,-0.01919064274117892,0.11156181260264297,-0.0012784201766231956,-0.018739440648290254,0.029595207664713352,-0.009461516739060455,-0.017108463315220316,-0.020706591480259856,0.07953243748162116,-0.1270195556116334
NTF4,,,,-0.00530255954889169,,,,,,,,,,,,,,,,
INSL3,,-0.022253972424996486,,0.0470196142440696,,,,0.0288467351707341,,,,,,0.03734161004014905,0.0800005697000525,,-0.03001430290577962,,,
BTLA,,,,-0.023017062351416862,0.1146148151999245,,,,0.07642000456039331,,,,-0.004899024069769484,,,,,,,
MFNG,0.11801310098737612,0.0011478923110033832,0.073334441174712,0.03076658446088923,0.0660534858477698,0.1118902023493111,-0.09452976585137073,0.004325139065336347,-0.04476616330129172,0.025414611357126752,0.07661314558212248,-0.07856877292023542,-0.04746886899168018,-0.0024978147692267627,0.05843252863795058,0.016473221488526934,0.04105626330741092,0.007201427784293282,0.0017158314121797134,0.02347180482217677
ICAM1,0.03478139498615413,-0.042081282666941784,0.029384077378165705,-0.007358326150684421,-0.06584187499912451,0.024385625909124877,-0.14131924218461978,0.0009707374245742535,0.0009968130218033359,-0.017371924823415544,-0.0651826968928242,-0.012114225800375893,-0.06713204050889067,-0.027486400481867273,-0.09382651951429384,-0.020330304352561633,-0.04169611825269355,0.01831175954997356,-0.12461871444910752,0.01027805795895661
PROS1,0.04219941952942877,-0.02960803701112805,0.029218652678233568,-0.003198849576210024,-0.06344948671469137,0.07271007881208488,-0.15871325578932013,-0.04173164391339832,0.028629750840791283,0.09760368346965442,-0.027640210549846552,-0.0408152854021457,-0.15303103842266222,0.010512513793208257,-0.036995957937713535,-0.14525954570354352,-0.06009186754288519,-0.013733419932368953,-0.1626935420938895,-0.06217739280236146
CLCF1,0.0597738913600417,-0.0448158285172239,0.028438655848915778,-0.009899240811887802,-0.05560250311122731,0.04880921617998767,-0.07344143507676248,0.011750499829317688,-0.009461437540394602,0.0177564540078365,-0.022272494204107172,-0.005859271463609616,-0.011502595222888923,0.030979375095086227,0.02872754814311164,-0.03443078833463389,-0.06771785005971019,0.12139603639535197,-0.14998469318582583,
PSAP,0.1917557591337548,-0.04453993469720245,-0.07027411156877778,0.06055995219260526,-0.06692021333648351,-0.13618975251104637,0.08519046270832285,0.06332470793438988,-0.017927084604594037,0.06177393318707415,-0.08554948405529872,-0.008444374269153088,-0.10404977202505582,-0.010768002939177282,-0.17832838012429936,-0.039582110571768754,-0.09717996517361899,0.011525409558521965,-0.047188839528261216,0.1395690873922606
EFEMP1,0.12319290266666585,-0.05171438696951092,0.05057517086782797,0.07897863618604453,-0.07625588674159592,0.12199730980150353,-0.012320086281204798,0.15888933302398753,0.028657343812210353,0.15178389871436102,-0.006616619731255912,0.04481018018770262,-0.1185641935157904,0.025208518949996084,-0.003316853795307721,-0.07084384608186046,-0.045623337402612346,-0.007508631484499614,-0.19124421485446205,0.11695602482116096
C1QTNF1,-0.09748689965356129,-0.028106310218300998,-0.026665796174034712,-0.03091471504234571,0.06347249292017293,0.13032360174746813,-0.134903064184929,0.02332592872935273,-0.027306627498879025,0.023498716151094806,-0.01661484714659455,0.0024283913303492573,-0.03034557614822428,-0.04143325362999892,-0.19281881315056212,-0.12731512538336046,-0.09310497602313197,0.09415123007265323,-0.15618160451002153,-0.024123095191597534
ALB,0.0471650986592505,0.006514392634297686,-0.031294323971879645,-0.02574397252832115,0.009555023653381947,0.025683771950369295,0.025651488663100828,0.016498726265392158,-0.018200567782006075,0.11708745153225568,0.046334179910262334,-0.011458045620475771,0.019701197735637558,-0.03677235245399455,-0.020247372871233425,0.07022133547015191,0.058372404849227656,0.11281058704391554,0.036206329223305335,0.07105326488391263
CCL13,,,,,,,,,,,,,,-0.02107913625159578,,,-0.044885842527153046,,,
EFNA3,-0.09377960400635119,0.010588682441715274,0.06346544127798656,0.03285982149212795,-0.016876393563659737,-0.09483190698841433,-0.125860899986363,-0.010118540277973287,0.021337018285238683,-0.12195565838693853,-0.005878410323653558,0.02648384354078703,-0.09904644793956667,0.06940220420792081,0.020888593684643946,-0.006272492759353823,0.04012213580578991,0.10415825369065038,0.08759451895595008,-0.07765895631167115
DRAXIN,-0.07464014372734669,-0.04306810925792382,0.06720625535274065,-0.009500318500961523,0.008326464079183676,0.12404357905549813,-0.052536253630499775,-0.057004224688859746,-0.014614162793655865,-0.06296691651449525,0.07876644783242341,-0.0410890253948298,-0.006714707016891077,-0.06370164001127852,-0.09402349496609116,-0.04092705890849151,-0.006184971337982372,0.09989602543772404,-0.08526550007354652,-0.14314990041367817
RAET1L,,-0.01733606064713735,,,,,,,-0.0014754218253138886,,,,,,0.045139038259021026,,-0.04861525764647004,,,
NPTX2,0.06131398730039064,0.03486115745680603,-0.0350129957726873,0.06986142055967859,0.07914296339535502,-0.155722800072214,-0.0395339956977922,0.019197482298554988,-0.03353008877436205,0.08493481327475712,0.024452202260136526,-0.045809715764057596,-0.01942127951091833,-0.020455259762695008,0.00576878385222287,-0.016638965166421105,-0.06031002139184176,0.037624482433608754,-0.0037815797328306076,-0.05359432279951381
FGF11,-0.09181384217460938,-0.06726762765705623,0.02059243601261045,0.009942257856598684,-0.07417828151853849,0.08887634254850824,-0.09318311734365659,-0.0609624447799571,0.009861530023555314,-0.04495371234449142,-0.024601453481479532,-0.022912771329946704,-0.01863474528741997,0.03323131447774412,-0.06008095474065133,-0.05343333111824388,-0.06732779416230107,0.11726806472669825,-0.06009459659687055,-0.011399744824649827
CD59,0.14166522243916743,0.0563086826860159,0.016175789561233448,0.02252015703256276,-0.02317759439687902,-0.10769464676738016,-0.04255487822303515,0.12408532002508388,-0.04289806874513019,0.019926682522283915,-0.014567798740298158,-0.034017242937364876,0.11035735333119075,8.11084116705993e-05,-0.06471814106751439,-0.073996538161243,-0.02419856979610083,0.002740670753488513,0.0012182383468913288,0.07209810418819228
COL9A2,0.04769386492288169,0.03497842597259964,0.04326178078951687,0.0522870995910713,0.037636096948814556,0.16244407376653683,0.22993044393610004,0.006648217485709269,-0.0031050311967321742,0.1862079413751678,0.15993080147095726,0.11353426688149638,0.1087356884724976,0.01969816879638672,0.1928753676615768,0.04876563122751708,0.0681160755543022,0.1150813779424096,0.034432683190550914,0.13561235233571964
DLL3,0.205143219674628,0.08470298020386408,0.004731794687364547,-0.02026651248061863,0.05241676893211344,0.1256444966310691,-0.12957955840661875,0.04951973642925905,0.022653910155661636,-0.12225370252801268,0.2364316326444373,0.03171124099766749,0.10602630769787343,0.06121553906363515,0.2550290889315638,0.054974988476432604,0.13593929598805798,0.005490744809436215,0.05135159448486185,-0.0007485653468649437
FGF5,,,,,,,0.06598551517227388,,,-0.010076672524036084,,,,,,,,,-0.056257794446202596,
LIN7C,-0.02556706890632301,-0.004974971539989758,0.009144113926902692,-0.0649912803222517,-0.009122399033553094,-0.01678788696555173,-0.014755811032196245,0.01283122681965347,0.023600015654438086,-0.07581127923102617,-0.016264630281898777,0.01637476054271854,0.0034460937580671133,0.0490352611736349,0.10263645130068015,-0.05206412457736366,0.038223556177631325,0.04855182550782876,0.049659512828836724,0.018634291778131508
GDF7,0.04827777741351283,0.04701861571165176,0.01445386923646397,-0.003057790103778783,,0.12138428269781665,0.00482435888653939,0.042896261186073224,-0.01602460527170406,-0.09559643132561679,,,-0.007252679570143559,,0.0674903765849167,0.044356779531785996,-0.008256075629202216,,0.021181098871355008,
PSPN,0.014325283702069843,-0.005824122647046947,0.003324080695786638,0.031238561983980357,0.010231949265679236,0.03375098740812758,-0.03825252160942894,0.05930199768714115,0.01209797455359822,-0.06394830657549808,-0.0639977172887754,0.05289189738535697,-0.034969698805437675,0.016378377955743546,0.053816965342765685,0.06696632150160677,0.023319952248379235,-0.024291683171698202,0.007864547586619657,-0.061007640092256184
ANGPT1,0.016160135908763452,0.0019468616846510902,-0.028758042129796803,0.0187506686635362,0.06685072196472919,0.005740119557090844,-0.08554690756228917,0.019376454460363717,0.005463349621756444,0.06593161088486843,0.0419374868581533,0.07144978160791728,-0.05939602991416362,0.006659368961055895,-0.02807925484348791,-0.08088489644109714,-0.025915435401099016,0.02511224384602446,0.04453121371058345,0.10382524079434761
PNOC,0.016049965656497592,0.005520877191140658,-0.013942138214273874,0.07121216889640117,0.10255496438888397,-0.09145501842998668,-0.15347332995377408,0.04399234568467348,-0.0014877715689971946,-0.15317507697601326,-0.06132302934499294,,,,-0.033358010619001975,,-0.028816969897704235,-0.00868756173775367,0.037459166523565395,-0.024437510671606974
L1CAM,0.05946846445445919,0.07424139549981937,-0.051862976251148045,0.0010253098003086963,-0.0212837357422046,-0.03189459306063685,-0.14989620331398434,0.053424370218737915,0.02480736292990573,-0.13153516521665112,-0.05899532584488231,-0.012427464657781098,-0.031629915078436904,-0.034090633738019814,-0.17851303313572559,0.005156850483667876,-0.043834562376665574,-0.03388382838910885,0.14596934974204964,-0.05387675632026271
APOA1,-0.026805132789230714,0.0047810370118167266,0.010190787788101983,-0.022582488188721935,-0.03653945078275383,0.09108449951523497,-0.06738430705145021,-0.04123918266797058,-0.02593428510586173,0.0029411125023692327,0.01727964656610304,0.020674145899256192,-0.015266454408850274,0.007445733599068388,0.10215746583405623,-0.05910813510559372,0.03236676825078515,,-0.035545340257495305,0.03366423526356544
PSEN1,0.10211847068926674,0.0416426302217783,0.05630249118812223,0.0252551260394501,0.029694497385056452,0.07405380071406589,0.29150990749901806,0.03165495593216274,-0.004102664037292148,0.3229654632519423,0.1003098697560046,0.0846050047249293,0.12891029091441836,0.031108399281235866,0.0049547362824619795,0.1394545069714017,0.019787358067638375,0.10591826935783309,-0.02419469001277315,0.1733809106172709
CALM2,0.17179326339751422,0.04925743754830407,0.027763595902282154,0.019195587378454903,0.1300880866390976,-0.08620946631615928,0.14055750406420647,0.034934491667830234,0.04533971839098279,-0.1785213275258202,0.045077254524210714,0.12744662959963202,0.1465447652147535,0.061821585826241914,0.16465542047543344,0.1473178692151773,0.0815068727920776,0.09806267582342863,0.25288097072781085,0.05978905393896061
CLEC2B,0.15783027978139602,0.000930445587683157,-0.04631415267457016,-0.04146263348911034,0.026303741438149758,-0.0023089647401368842,-0.1551745712525873,-0.008101105278835407,-0.025993535367192514,-0.013544636067636543,-0.009835667634642059,0.009781921254164756,-0.050480847539093335,0.015859478375277597,-0.05995429693020042,-0.012865373284915804,-0.02461218706721627,0.07962681841492444,0.04688304640896594,0.11313491707451052
NTNG1,-0.0540708163980087,-0.03842900964680296,0.005027593082213466,-0.028627798472530636,0.059312733089564064,0.06475415856894443,0.017614147713740466,0.02788607049980399,0.025958214576228905,-0.03080585473588901,-0.0465098291096271,0.05721527742075157,0.029637226564937957,0.03232892184958796,0.18751830054136825,0.01338610488634921,0.05099036689917118,0.06152912286770962,-0.1361730078710039,-0.10495365920838146
LRIG1,-0.0003245013537150465,0.10111054510780838,0.02263634291899019,0.07565203157478623,0.018139449356330124,0.014802518652538387,0.029104023177363717,0.018035266531117037,-0.0034515068198270145,0.18166646043457776,0.1043209009951293,-0.07784733205579358,-0.02566165754804215,0.07249195260077862,0.21494776569323526,-0.10791183935129786,0.09873428808792553,-0.032224420002791715,-0.10609743435733628,-0.0018776702430544083
CPAMD8,0.04541224404642312,-0.003861138452404086,,-0.017151773906693386,-0.02858419734544866,-0.02994303609089964,0.020476827558914924,0.03573957368114752,-0.010222748575236891,-0.01886326501955412,0.03130270266905015,-0.0016143243969638683,-0.04852758027592051,,-0.02348120208856531,0.03946402815904614,,-0.04958127991695555,0.05011259297928406,0.21260065367663883
GHRL,-0.029476712063079773,0.07256201456528028,0.08853242122055552,0.0010222717320774231,-0.023867362499203945,-0.029245431348228015,-0.07938437568138351,0.0007465196537407406,-0.014614162793655865,0.11203469063976779,0.0004557416613423043,-0.10600913971566735,-0.01523053578775036,,,0.00261805345297912,0.05161804020033153,,0.03096277689269472,
NPY,-0.030081508247881344,0.04631920065993912,0.012534878563740541,0.023717562445028015,0.03250030300750636,-0.06949114804846883,-0.055178596205612336,0.07861196661161926,0.10405210435857161,0.07994346227911728,-0.06498151664265645,0.03775305180948137,0.06102504898633641,-0.05229810371715086,-0.0594433843307501,0.07985599404479204,0.008135164475683694,-0.08349670255433503,0.10516805019730263,0.1423567046939385
MMP2,0.027789004883879472,0.12530487269923712,-0.06579560822425828,0.028299072785026254,0.0481542066023765,0.13846217373828884,-0.0809797906749733,0.031569292592251344,-0.040407247286143484,0.07862173500711195,0.19848044943005785,-0.10238901943127654,-0.07661537862882638,-0.00784710301745702,-0.032293135905378335,-0.08734449421401237,-0.023149644314605367,0.1201682542500605,-0.07939626040092565,-0.01637998245926743
LHB,,,,-0.014937899766266163,,,,,,,,,,,,,,,,
PPY,,-0.029232024140055362,,0.017939419129161985,,,,-2.3030281271974107e-05,,,,,,-0.04331949930797011,-0.07922722473695615,,-0.0445442601856291,,-0.027729249757348102,
ALKAL2,0.10435914813726789,0.02173372506843966,0.02932206869499177,-0.01472087538178619,,0.025058662730622426,-0.011696823661537872,-0.008340068986066675,0.02497267496443323,0.06159281769664085,0.04907220485655063,0.05920442928946014,-0.060006484129564774,-0.00012532618543561696,0.03414717806458801,0.020081025260617374,0.007167532550214864,,-0.005489670727269864,0.11769568425831109
CSF1,0.01952055920418962,-0.03006504977195926,0.029836158560070155,0.016964266652061452,-0.015562332059610016,0.12185319813278428,-0.013803870805103811,0.06987958824671257,-0.04669491963918872,0.20352332913725477,0.05291716034467652,0.007095588696111116,0.003978441338397396,0.032233828664767955,-0.09928258409341435,0.022615131843987085,-0.013887444702404292,0.049356916185850856,-0.03284373068520068,0.10411520675735142
SEMA4C,0.03776167051813137,0.060103143651436826,0.0019307566945132117,0.04528207430399574,0.013786013228248186,0.11664672887747342,-0.03017159163325575,0.00045534196286344257,-0.008041326122683774,0.08466615132183566,0.10018478180067159,0.0002786885615861807,-0.017715823864276895,0.004083553787223234,-8.665226759708229e-05,0.08392964694281417,-0.0855542175793773,0.05227469445551722,0.018343842436980572,0.052634482327813
ICAM2,0.002249066858509475,0.07192046280763792,-0.011134526326642163,0.008879314779741642,-0.0033542059176790134,0.05995639542563882,-0.11268989308965242,-0.03792771141049815,-0.019705260479856275,0.04201924427448998,-0.015350057119759057,-0.013969755026517485,-0.036581030650035366,0.01276959268996296,0.1050087480741385,0.006965955089769678,0.0001369805879276364,0.01868041500961993,0.06626835877857304,0.027025706439361197
SYTL3,0.018435590460609413,-0.058451797154552836,-0.004444475944314009,0.026608757399062086,0.06138195779995762,0.0788697098893247,-0.036138327658863205,-0.014709402733238782,0.06251441416413651,0.02394995494428554,-0.0361397299378687,-0.07047012333841185,-0.02796159432968608,0.01676162451582872,0.04252601549543197,-0.04611940838303893,-0.012933649968762926,0.12606283853087336,-0.09355189662411616,
IL1A,-0.03774684410868434,0.0527561284023485,-0.03550963415166683,-0.029352276246815925,-0.0018739733394502287,-0.006579878271134826,-0.03740334885399762,0.09141113587955559,0.025780614184647024,0.026021356665076104,-0.0074798503150358625,-0.03515225460582765,-0.010417301056142962,-0.044475818943786674,-0.023969660135187868,0.009536078381285683,-0.023475383188745168,0.028038187917104863,0.035123266827701734,0.02289587506781367
HLA-G,,-0.026676057797191077,,0.02078775727084647,,-0.0048520518746515105,,,,,,,,0.011248670054057379,0.06886715435120226,,-0.018447059072207613,,,
PGF,-0.15125193749871513,0.059614576293183355,-0.02350600642670781,0.010284692083074082,0.06511251173418865,0.10296750651726917,-0.22267008707381455,-0.0199430453442035,-0.004283042253124081,0.04656244716085651,-0.09251262786498053,-0.043976304330436596,-0.1211171662821578,0.004276118989965271,0.10335715551424034,-0.06486460091082279,-0.05524015046083652,-0.03280056402300714,0.04940083163405226,-0.02344812711252985
LGALS8,-0.015825681248984484,-0.014314354693366046,0.026348306439044244,0.02868273626738138,0.0196243080518292,0.05754366329139055,-0.031015221037212184,0.02122899131955722,0.07146681583902277,-0.11282926256944392,0.051227431853117296,-0.024823151874407236,-0.030981245200641962,-0.02732506687976137,-0.00043148997111132304,-0.030884477279906185,0.01844866702089928,0.03563931029764497,0.0067430717107460365,0.07583993048408237
DKK3,-0.05875365538644099,0.13000916190502423,0.0594224029143603,0.006035381200582536,0.09500795880044215,-0.19321577353575412,-0.14801249030595298,-0.06452158033636032,-0.024894438733080924,-0.20836694723558344,-0.002425027782702002,-0.07255561640463744,0.034588937691098824,0.0761068137642625,0.089988252828968,-0.12652724405252314,0.055426062688963225,0.13350891523119962,0.1875470282253185,-0.12279470393558502
COL16A1,-0.12336157782502463,0.05933159762083456,-0.02793770548979682,0.03666447284705036,0.042466734787291655,0.1272188151774611,0.1252953357964553,-0.026715928863798154,0.03238249659216236,0.16552127384158175,0.22867834286712413,-0.08962687595307768,-0.022384530257494706,0.026777124449166665,0.04975466951418659,-0.010823853337606855,-0.0292140533156567,0.09886332297675665,-0.008978916584088647,0.0494326727861593
TPH1,0.08310881425187044,-0.002249430197558318,,0.013494956285519036,-0.028059095160251957,0.02249577752292119,-0.06371291973633363,-0.0038885810618267346,,,-0.03313114070527799,,,0.022058062869667404,0.030119399179341914,-0.08053220772415044,-0.017404957046396607,,0.018004442667713345,-0.007544736782726339
TNC,-0.035434466107388686,-0.031093002560434898,0.024444740950517258,-0.014759869755107556,-0.07490083656620722,0.15515959323535525,-0.11262423213780984,-0.04694708029052759,0.04104753914756088,0.21675058108029682,0.05235357554750321,0.02466168597257923,-0.23956960988389495,-0.04265616890231628,-0.20941083254738826,-0.08261496741163961,-0.11389224169362545,0.11410334964173804,-0.23785263450430189,0.06041204823316538
TNFSF9,0.09973393390852785,0.026572639481684573,-0.00806176477202529,-0.0029791751998311075,0.013406343737695363,-0.05045411954690352,-0.011435999711706888,0.054135320296504356,-0.0008509834652059298,0.010534024789222331,0.04051189331129949,,-0.027399334908631428,0.03875049041301213,0.059218855827805686,0.0569252540373158,-0.02718429868067474,0.112391029680471,0.017260445370428014,-0.07662850529978568
C4A,,,0.0027218690519278496,-0.017709746985098446,,,,-0.015799186590435138,,-0.003236899226720217,-0.005793439858145558,,,-0.004769097320737074,,-0.006891988535447789,-0.021376181301609714,-0.006147188523003825,,
CNTN2,0.30090161598831805,0.08574827208837336,0.009398006989684408,-0.011056048286431884,0.07931273376780823,0.1827081250898195,0.3950660460577211,0.04475464535873473,0.0624566522143439,0.4121505294339424,0.2552908548210722,0.07236745212569631,0.26512067621250307,0.0840248375708896,0.1713449211916593,0.13431570885832245,0.06332967654812201,0.15995391585490099,0.25169942653771754,0.2115682649387217
F7,,-0.01910859592418093,,,,-0.010812644543426548,-0.01608572639453109,,,,,,,-0.02956799282492078,,,-0.03253037347750936,,0.00150375595211251,
LUM,-0.06406278112991283,0.006814328586040825,-0.005732170406029614,-0.017041703138727802,0.02885420872580441,-0.01503924705981521,-0.20850087251326216,0.04524579554048056,-0.01864506805807867,-0.05298602884420054,0.08465386535412414,-0.00972161393573996,-0.035982418243568695,-0.018490798424947656,0.038396564816979895,-0.02257469903959548,-0.012286734883479804,0.057955150586505466,-0.11840950963809775,
IZUMO1,-0.047536829148105746,,,,,,,,,,,,,,,,,,,
BTC,,-0.017336053426110925,-0.0007953798753771047,-0.009680811301722807,0.003374820516207207,,,,0.0015741959830524873,0.09676371157271958,,,,0.020049533911948286,0.006109078299864602,0.013995652507860905,0.05261564829367281,,-0.05813565718038655,
APOC1,0.3053656709165119,0.03638163394778529,-0.03011452167191279,-0.0044606414464129435,0.006047571419598114,0.12564776167481542,-0.1325421393615768,0.004348235031349025,0.00036566280141585,0.33029400385504953,0.0165513518569853,-0.06407597770245445,-0.0790148328447249,0.025426696959898402,0.04462594406319764,-0.007554645003191675,0.1328134107315167,0.07068063276909795,0.08130740070130132,0.18050839682869602
PKM,0.014997915153432196,-0.05354846552884195,-0.0754039388861926,0.012840461645328302,-0.07547696832482584,-0.042070847731238266,-0.23301522824240148,-0.05911591027164155,-0.04984015429720583,-0.24631875064147113,-0.0953350787403678,0.016759803930085568,-0.05251978244662704,-0.08032067223233728,-0.21269964515531153,-0.09167451850095348,-0.10762953457125467,-0.054605170378188725,-0.17862925866894463,0.03214772325769657
TNF,,0.11614592166594602,-0.04334545241640592,-0.039097007492816055,0.03810475435272289,0.024842369779963288,-0.000846446666279852,-0.0037739969880375233,-0.021365583023536267,0.04152168579018416,-0.001342046513221206,-0.0859349256754082,-0.044017127443952184,-0.020762468196234958,-0.03659274358520053,,,,0.04107336614902978,-0.0030500423125241804
GNAS,-0.16942257079196651,-0.03219561623016298,-0.017878706001141373,0.0333347078847411,0.08697355159653472,-0.21296272341374722,-0.22216619858743866,-0.061786904725254076,-0.06509852264595578,-0.3255139866633683,0.008934622847164201,-0.15886397931527185,-0.01468445071988967,-0.045077992801079825,-0.029480578783053848,-0.23280452813277078,-0.031458702117820855,-0.13622962900605576,0.08856900430801215,-0.06143884767567077
BMP8B,0.07669910307149456,-0.0318920658848938,0.016001301481006622,-0.022873039545657545,0.026092373162678338,0.1722025703726414,0.09119617929701948,0.008830073047166173,0.06758704189240285,0.06623591685289859,0.07648602386514305,-0.0008661310180533423,0.023780851600092332,-0.007659702566348705,0.018723776371887428,0.026575590811023626,0.008180070271300223,0.2098939385244972,0.014919609534982585,0.14541422320802636
LIPH,,0.015109022832175547,,-0.009145166769496133,,,,-0.03199250391991873,,,,,,-0.02107914400398932,-0.018773331684881375,,0.022431984442062184,,-0.055340017170526196,
CCL28,,0.011009673929728087,,,,0.005599433669192273,,0.017407384165158496,-0.016779666461021175,0.014465603710064296,0.018387080507845585,,,,,0.023673205782117984,,,0.05744516323239601,
PTPN11,-0.0913109406743697,-0.04694595499483063,0.010377716202080526,-0.004149346696969216,-0.023532722279915413,0.09082455642811295,0.11018267529895229,0.03297602548755332,0.01475308570405039,0.1427622806987704,0.05820444209904733,-0.08563158170265447,0.10183197822066561,-0.035911930747475354,-0.06647063177379388,-0.011520243666590121,0.05548979692594678,0.04484718325625391,0.0875985477195876,0.015846634597026954
ADAM12,0.003908825512569086,-0.005119879273865554,0.09383373225575772,-0.018242217163914574,0.0902238468982696,0.03385749626391527,-0.1763085658104272,-0.0451388370889771,-0.016216504519241195,0.02311064015732563,0.031092920456458967,-0.001613463745850842,0.07811155797930863,-0.032885732440208974,-0.03640492272166678,-0.10450867220594824,-0.06451371434307472,0.05038852724981777,-0.11493132495961682,
EPO,,0.026266684551275826,,0.0161443778995312,-0.030108833241004173,,,0.05263563182362704,,,0.020556549719605778,,0.07524304974536711,-0.02289248872287135,-0.011960138324150644,,-0.031122851620658885,,,
EDN3,0.0087542107670918,0.0500413616839375,-0.028663187341396026,0.06736107133933457,0.0672628239541734,0.007214282282403101,-0.07019304534764784,0.013883675615183584,-0.021284692192184724,-0.07629865460919316,-0.05715732815882806,,-0.07299227466811586,-0.014220044259030494,0.03472257576641832,-0.013510285983142804,-0.025345552109775335,,0.05401137589870363,-0.018004851984045937
CCL22,,,0.0077210848239677495,,,,,0.013533144587793863,,,,,,0.03974341850435025,-0.005417048463389678,-0.03376652563782419,-0.012762691396364129,0.07619988622925626,,
CCL2,0.16720853378115025,0.017829966528764864,0.004112513383437375,0.00012733157231092145,-0.04420626225456054,-0.04234646647520003,-0.14975712262199375,0.10180806466628062,-0.02033769434241962,0.17341871473122106,0.04580741168245096,0.08017339177783567,-0.047383016997979914,-0.00833774699649875,-0.0374424829268878,-0.01319945174233082,-0.04841871501797418,-0.08112225835343084,-0.16055088902432926,0.061855338594204695
DSCAM,0.07446201670626289,0.033311447458002984,0.052720502005417204,0.010908893267924599,0.00036457349349968527,0.12478741865469194,-0.11141616596967732,0.05386525919081213,-0.007794471693204695,-0.11645122787525145,0.0713508487839369,0.051207539193028215,-0.03302226199643324,0.04519788567343013,0.1553033783743503,0.0803713634043268,0.04756896597216188,0.06825443310814984,-0.033292765492877005,-0.008323513246196746
GPHA2,,-0.021830702784622166,,,,,,,,,,,,,,,,,,
ANG,-0.02051884944165827,-0.01599288940004477,0.06157597157408797,0.024742326441125836,-0.010296590549537982,0.023416111990433964,-0.07120865123881105,-0.024017114556793864,-0.026871247213332932,0.04740439081358149,-0.029695642526283022,0.052118912693050336,-0.024337545642649186,-0.03658838479527158,-0.02443778500419528,0.05881364664170278,0.0498176501899224,0.07073169128603951,0.04156143387260398,
FBLN2,-0.038061710405475915,0.06540378968354887,-0.023269786069890053,-0.016783137487082607,0.04580807602934788,-0.07229895928215921,-0.0620530248682757,0.009749878724536325,-0.04238155655515614,0.007671378554749479,-0.005412926512845757,-0.01347984415017771,0.06526360837078993,0.004552165243461093,0.09411143324976458,-0.042658119359029495,0.03407427756025531,0.0017631961213954324,-0.033926668299209414,-0.060658444594149166
VTN,,0.013157690721617267,,0.009725853912260362,-0.03035610993336775,0.01390620122505772,-0.07555821350990286,-0.00511198597113156,0.016183391345729506,,0.04714567333808184,-0.05349424168777468,,-0.02616768121974227,-0.02979484434271574,,-0.040299892197939086,,-0.008483499941601632,
VEGFA,-0.0406313517783761,-0.141735347000544,0.028901535663418434,0.029222062654144135,-0.10477431658333362,0.08859955484820836,-0.27146838309196114,-0.04488718926527413,-0.009655306035657228,-0.10388140746150078,-0.05686812047117241,-0.0511014014780351,-0.09838379671873194,-0.05233382890563213,-0.17848508219373932,-0.03169264938120528,-0.12707930950348179,0.13876195126955226,-0.2038115033883409,-0.013483518807108831
F10,,,0.026191139482929497,,-0.028322764264675795,0.028238273450211064,-0.029681238910277158,0.005096913687540937,-0.02931454404906383,0.03699867778164514,,0.10299963431514743,,,-0.032795752524769,-0.04070628920459987,0.004806810316136204,0.05353611654067307,0.03453230313865137,
