,UKF243,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IRAK4,0.059392437983426805,-0.02978132535969585,-0.014967341140529696,0.008978010400494134,0.02882860389643529,-0.052238916493670656,-0.03549217416357188,-0.043648918643244106,0.00452434091246064,0.04159739217134443,0.10928172468682258
GSTP1,0.05451090065877078,0.03415727084152383,0.1301593747748324,-0.1965443854846167,-0.0022907616417743404,-0.085732055061003,-0.027661382242455585,0.03715504387671095,-0.015002288027336755,0.027350613899565116,0.11547900903489444
VCAM1,0.17341861304881695,0.0011704911493860366,0.10154172459074737,0.07379533652917587,-0.03905300254555696,0.09073911467438851,0.07926583175893741,0.06817654579092154,0.004723401627721654,0.1522810901120209,0.09137842817025432
NXPH3,0.054729784942769234,-0.01025039921429308,0.009818258594096796,0.07894790928283806,0.045328136838503445,-0.02899428911220509,-0.02248267788633535,-0.03953931263282383,-0.021458452233388756,0.02066302781800918,0.03746126053299366
MTMR4,-0.013340229097120203,-0.009108671340655685,-0.003979646135406668,0.061100567577855515,-0.00837325515179121,0.05509532115301048,0.0030426432084714097,0.025718341542280313,-0.03961041175495824,0.06710197592089968,0.11192420397815322
LAMC2,0.016341271386482486,0.0204968781555893,,-0.019812516454018082,,,0.090171909564419,0.09445489254501167,-0.021681557794147682,-0.029369699183580258,-0.022299946007294354
IL10,-0.014119745543441404,-0.021568467453443894,-0.0030701028731284093,0.016933841795683715,0.03847529960080943,-0.02603344502169826,-0.05187193112679662,0.00502229991629217,0.03545676338873964,0.017629372096131638,0.08987242992272972
SEMA4D,-0.0032060577793827146,0.011256468210908652,-0.03506874334256476,0.06517597454136548,-0.0482796022646202,0.07684102334502751,-0.021286910762300673,-0.014207793264308948,-0.009576540021005305,0.06301443415841754,-0.012434964410014952
TRH,0.030641191296801953,-0.01185402535099277,-0.010477625226651634,,0.030057095144379754,0.006917415142208379,-0.023757494379874296,0.036414254456324166,-0.008266385379050712,0.013573613087254573,0.014496064681586126
SEMA6D,-0.027728406682196796,0.003766738741579206,0.061527498304319354,-0.03847371487145486,0.02301937043160493,0.023203732561094155,0.021987669439472644,0.04703996396079362,0.035864623724016345,-0.007819687918989559,0.1292163687519496
CEL,,,,,,0.011546429450015421,-0.033568814574163976,0.0009614719689941365,-0.04085699102325628,0.0685251947193184,-0.049281951400681416
PDCD1LG2,0.12138124039683335,-0.004820217829165397,0.02123863006122972,0.0383244092933155,-0.05469820239179831,0.10102026193237115,0.09352460697627037,0.0476109762063038,0.038714900952225226,0.03817645633904322,0.0843383419575533
SPINT1,-0.029780148835019664,-0.0009928705389520755,0.02895315132373947,0.05370370301964282,0.08376145285693695,-0.07853800392039192,-0.015352935870878433,-0.00011664253244675281,0.044013988723963296,0.11023759611378002,0.09189176369555502
CTHRC1,-0.022718457907253933,0.006655475445046469,0.0737756624945745,0.16064293438244304,0.07843354013749088,-0.058438930510643965,0.008008457580692178,0.06374910951058803,0.01249736622219474,0.05737358906787982,-0.015733447031327202
PODXL,0.02109421174192439,-0.05817459273909349,0.049600818267244995,0.07771058548849444,0.1378409307810203,-0.03675935303937776,0.05363828972441992,0.016927189807299108,0.011416754458903784,-0.002823582549679115,0.03653672411992541
JAM3,0.04191858868547654,0.013960143549171097,0.022341071751483657,0.009891312002451596,0.04631124037420241,0.028272645355492797,0.020828022736482668,0.005992520195129832,0.04262681637013716,0.043334382862450276,0.01111286040159214
TGFB2,0.08474174746547522,0.0008330375956526625,0.07569267867547917,0.03295736845453483,0.03909434754760819,-0.02198651818061177,0.007185211022600932,0.0012543704722256263,-0.042990183124624694,0.0356440199872942,0.1202177267958403
COL18A1,-0.026702637272195465,-0.04267232513562943,0.09060188299523557,-0.004722025167723262,0.0055457707997258986,-0.09792013203162374,0.05247174361372413,0.07859639050725933,0.05927856414129903,-0.0049163511694362205,-0.06560557378401184
NODAL,,-0.016161610343258356,0.14251369601261077,,0.05444326548322825,-0.006753066658355597,-0.03313773128586066,0.09983661341123835,-0.02479448748449685,-0.05410372846927464,-0.053406914477427105
INHBB,0.10999816634018589,0.06411927221307336,0.001499002358161773,0.0808356428688279,0.052214350420074114,0.034153095336025174,-0.03244447182131952,-0.030977918844921345,-0.003998238444518184,0.08647805905548327,0.0626156839362993
LCN1,,,0.09340705895119414,,0.06918321318152967,,0.015330940438430996,-0.005636099117715292,,0.0024112217216487987,0.011866063974997312
ARF4,-0.015116997038052105,0.0030647982632571167,0.043272622389175834,-0.021084767445699572,0.07025731795696809,0.02054385829582138,-0.026599125070470925,0.07773360807610838,0.0012400352392202914,0.03751913163303804,0.11865692607319703
CXCL14,0.08049114057542778,0.08638448810813316,-0.056810613955359246,-0.03492472290567973,0.08323901036474367,-0.0035023998577293366,0.09304729748885004,-0.04694974673293665,0.05334411067799506,0.07261477017997638,0.08851967685065781
LIF,0.19015943407410474,0.09713568837722002,0.023647387766308422,0.09373223209350404,0.07057668164490617,0.20180878631607518,0.042016359652716835,0.055885107860199595,0.06987207525548762,0.07881407033767412,0.19086572215874767
IL17B,-0.0022060401510076914,,0.045426736543421116,0.011211533446237697,0.0007934191929189538,0.014185256442736905,-0.030672637141800543,0.014929426206220038,-0.006669867271215591,0.009397013930013407,0.0896028124008011
MMP1,,,,0.09111869629164415,0.08864870509202455,0.1278813030769367,0.07090731867393914,-0.009456669980455109,0.11151399072043947,0.04409860565378899,-0.01978445306194914
MATN1,0.06949191983683431,,-0.015031584826941969,0.0033665086890767625,,,0.026823816402921582,0.009420350018824342,-0.01964218139145549,0.05274313849499098,-0.007142673954479536
ADAM28,-0.030301815972500274,-0.05860692028816922,0.021801553084046528,0.013178638814486787,0.017383708016412446,-0.03865773236392228,-0.0485544511383681,-0.02248762648107074,0.002527474457848921,0.08519414809324574,-0.019351447078938756
TCN2,0.08239565322518225,0.015424359950208267,0.09323264880579497,-0.15303528938919478,0.040437342450567244,0.06702286291530755,-0.01327239243330566,0.0013391315495143036,0.0251220729370928,0.13868906490565783,0.018163824875420877
THPO,,-0.01861944165784659,0.03933438148272001,,,-0.007982677629165838,,,0.013140500975517203,0.07237975762957903,0.059015850542630276
CUBN,0.010712905661261114,-0.02281411193990973,0.06550436952192763,0.09209851302147004,-0.018930305756662588,-0.006040965891454356,0.016666972605023773,0.0454246184235508,0.01072547777038464,0.07542975455559364,0.006850471000349702
TIMP3,0.0900135928995174,0.05594227843570014,0.09475186279948722,-0.02250700787606095,-0.03994598633503381,-0.05099926537422236,-0.01718978301917438,0.07519428582821297,0.058236858547180324,0.03477168416151347,-0.00825761068349749
PIGF,-0.01304140846288011,-0.039783287491361174,0.0808599877114082,0.036661354777744445,-0.032937293200898714,0.027568272409698568,0.007354876146657582,0.016740920898436772,-0.026945359917019372,0.06615612659099689,0.047159173607108744
CRH,,0.057999822188053204,-0.022046851269836125,,,,-0.04240544168820173,0.08507530765243596,0.009143452646035746,-0.008886430903234908,-0.006860036265832598
BDNF,-0.03540760321377072,0.01556519330970381,-0.06901495221199114,0.03675865495562445,-0.015905762110981263,0.10626251999420974,0.03652657477277995,0.07115184379638287,0.018718886865451322,0.12489458320778,0.18895097192856994
