,UKF243,UKF248,UKF251,UKF255,UKF296,UKF313,ZH1019T1,ZH8811Bbulk,ZH881T1
DLL3,-0.05426818314362945,-0.021941690722767342,-0.014386118185829792,-0.05751419624972946,0.03886745245222037,0.03134643161243296,-0.21654591708632276,0.07622011737259396,0.02795496040802548
FGF5,,,,,,-0.032446631635632744,,,
LIN7C,0.0017511422840352981,0.03915705287953983,-0.00037406095461812663,-0.03544574911328233,-0.011263570626876223,0.05391558485247396,0.01964512644916385,0.023469755174696676,0.04253868371291056
GDF7,-0.021700825291594707,0.05254162472028383,-0.015019859005375016,,-0.01492703419997944,,,-0.016768526856584136,-0.01544980857008741
PSPN,-0.05437429361622657,-0.019558916742757122,-0.002533743333556551,-0.03201572750895815,0.04838912118790005,0.012765401719789543,-0.005319192325235649,0.02840844857305453,0.0552528197168526
ANGPT1,-0.04037605557683459,0.05636586306595831,0.024777306553563153,-0.030574259462923855,-0.005916866742895066,0.021207839474848836,0.054221686207298454,0.0018756596861934627,-0.006329300056339857
PNOC,-0.04066351241827738,0.10861672863258613,-0.03143188385055454,-0.024763678255971217,0.004041107641979685,-0.0009375426520437812,,0.12128834400256523,0.002588282867045958
L1CAM,-0.09146895840020546,-0.05864610529730683,0.014387596523187413,0.03786666183173663,0.01600140119988822,0.018490549690491298,0.033720660796271916,-0.059062125040927255,0.1170267985523553
APOA1,-0.03389445499866237,0.09458093915926669,-0.02080048834584997,0.027295380616632316,-0.012049206968607935,0.026399761040221188,-0.05171558806741427,-0.025481731590934507,0.00741418392007196
PSEN1,0.08943662086978105,0.021426967736914798,-0.004087128275024635,0.015565132068992063,0.03104996210967841,-0.06481307881314366,-0.10490815552145957,0.0018299212709047743,-0.06437551565755599
CALM2,-0.06957158670301064,0.0014398845224501675,-0.01464055577046447,-0.04021294594958311,-0.004242985484537838,-0.030728918993892185,-0.0839814294744429,0.0973804801063291,0.11973425533746151
CLEC2B,0.008735269101022226,-0.005822891655521033,0.007615799501717012,0.099632528545189,-0.024149046506365787,0.011174105387558655,0.05949132801921781,-0.03235300044548268,-0.0015613083571867335
NTNG1,-0.034265238063253343,0.037672281308713175,-0.00523907948566517,,0.03494385898477245,-0.03339424794835168,-0.025020992458430175,0.09760878445057185,0.010381513465471469
LRIG1,-0.07679501444517393,0.018849815425696734,0.05482843462814119,-0.09165252444388197,-0.05240138524736904,-0.012068347621861236,-0.05295779397692856,0.10989220882545234,0.026403948124420793
CPAMD8,,-0.02286576120017026,,,-0.02762870603858797,,0.023732014331779502,-0.01883808568845185,
GHRL,,0.06202177285929267,-0.01905106905192104,,-0.013613196963432625,,-0.07038848768171863,,-0.016711967568809133
NPY,-0.010567932432631641,0.02635512105102725,0.012948234158205679,0.019644495706644147,0.0011714969761625284,,,0.0061433185024930915,-0.012777110631675706
MMP2,-0.057119859950610835,-0.01739177629659682,-0.026384382321728326,-0.04451409325550505,0.04994003074875677,0.0053730863808865706,-0.10445965347440164,0.001779629610090872,-0.03191887526579924
PPY,,-0.019190745494704915,,,,-0.018849074151144594,,-0.02091014049820538,-0.033883767494958306
ALKAL2,-0.005477133692053642,0.060583456036025995,-0.012055897709285687,,-0.028121555114433292,0.011166013111275776,,-0.02180107017912572,0.08855854189429517
CSF1,0.005954994852614812,0.04223265592699197,0.010297442715600569,-0.0035297909038034406,-0.010386352986021564,-0.025299147693523327,-0.15141340367436232,0.0025073792572799557,-0.02841745081735906
SEMA4C,-0.05074179945329812,0.06412021663121066,-0.03465868220628568,-0.05925022950050581,-0.04781825976806236,-0.016724935831454006,-0.08491021447018818,0.018764340808642768,-0.02118622138690372
ICAM2,-0.02482729235015832,-0.018611022114884572,0.009919177797966774,-0.041463676103701656,0.04590738499878744,-0.08381508742569026,-0.05181302190298829,0.09761576606187469,0.018572075920124446
SYTL3,-0.08301149813133066,-0.010064885167612829,0.04853001168456612,0.15020080309305744,0.017718670059801853,0.06325238084916855,0.16556335417282997,0.023670681933153536,-0.00073382797707415
IL1A,-0.05487619195668152,-0.004310299747903631,0.03192092000521287,0.08446950761245996,-0.030556895944345665,,-0.06954000159292027,-0.015435502910418689,0.06642246560876683
HLA-G,-0.059317855004204674,0.0019266037599821307,,,,,-0.05103933408313991,0.05642990289035069,0.0005546935786183788
PGF,0.08251780504144503,-0.027360978294780815,0.06304877067909488,0.08410252868788866,-0.024615051133210553,-0.04943371556409797,0.24305846170815415,-0.007671481602508012,-0.07701926196951223
LGALS8,-0.06144393238544451,0.01694006649096562,0.03981637503672765,0.0023442038150168283,0.0019852254530027267,0.046290358085934624,0.04929303194996008,0.031520666178049106,0.012196943413119962
DKK3,-0.1332323165384931,-0.03357009623201379,0.04193135730496333,-0.07834664744434557,0.024166010950453946,0.0065277068735903904,-0.07034831139573422,0.06637710444811923,-0.034734362571710455
COL16A1,-0.08325863801786432,0.012685233569246184,-0.001497400572630076,-0.12331442789930043,0.04629542235965767,-0.016420535742531227,-0.016953948870387224,0.08330400736047969,-0.05397361015922058
TPH1,-0.0017544116272962466,0.013374915870494308,,0.023846498329493728,,,-0.04891629708900809,0.013378552109850523,-0.0351821328036002
TNC,-0.009606687394155829,0.05245988351136246,-0.04251227134949457,0.13537234453538735,0.018187203608652017,0.01570457530580566,-0.11390779483842985,-0.046425210984669896,0.017161605933217257
TNFSF9,-0.053546112155206764,-0.007787267186041081,-0.020160209412623274,-0.039792274493718076,0.07723683939364961,0.07727063693907121,-0.049632747315503385,-0.022644179434912547,-0.023876848504690764
C4A,,,-0.011880546805226313,,,-0.02235261052542532,,,-0.015612752234756997
CNTN2,-0.028874207795047478,0.019033912393725812,0.01316388052886722,-0.06480178736840621,-0.037821735055586204,-0.0236678484659792,0.046700043441967494,0.026247344725456156,0.03217155817645633
F7,,-0.012544742005724733,,,,-0.020378362718493366,,,0.07971653779219563
LUM,-0.014320912586972007,-0.040527031402611366,-0.017516060833907957,-0.05650638604602818,-0.027185075408864116,0.06199769746802486,0.006507754094073928,0.07042602431797193,-0.03177696116208217
BTC,,0.018297394902383912,-0.018590945654146384,,-0.00460291894014727,,-0.04971236644882703,-0.028575248039226096,-0.014951079394341106
APOC1,0.023628528822512904,-0.007182642712711092,-0.006538683150291066,-0.08250242960847093,-0.01664309275824144,-0.04470671051916153,-0.06527605625694777,0.02538059165491487,-0.020291681128651394
PKM,0.11512786477561245,0.06904999546742374,0.009517448905793268,0.1490640160796108,0.03921879234476214,0.011338968614127863,0.21890508657368263,-0.06314556547140274,0.0234460423996312
TNF,-0.023797891179730694,-0.0292727238166611,0.02448525428635167,,-0.005441186100189917,0.024906665286026777,-0.11173685819371632,-0.01956087118231492,
GNAS,-0.011962909234226953,0.03304270166479488,0.036941094946089464,0.12250180741537069,0.011832321907827884,0.009597503106385753,0.041868519038717876,-0.010619193119241283,0.08441133917221205
BMP8B,-0.036200254484840565,0.057461839022473496,0.12274617592610637,-0.05590574361630324,-0.013214851650670545,-0.03959971258103127,0.05701004555958081,-0.03095531497800973,-0.036939454298479286
LIPH,-0.019784708179320924,-0.012858810653506246,,0.014142216084148077,,,,0.1110894617539291,-0.02453498172667481
CCL28,-0.048750820281153046,0.00038800283940887474,,,-0.015630379087726257,,,,
PTPN11,0.005804184068431927,-0.040271751693504804,0.009180661098746157,-0.003452830705033016,-0.03601352947731995,0.07690552094333862,0.11862391471840612,-0.015175448385012662,-0.016512388194161672
ADAM12,0.013332045904336877,0.04234258219202899,0.07836022146627443,0.027163264631540954,-0.01510578971890602,0.03485145643496046,-0.026754292271181493,0.01952801824811513,-0.012463989237554911
EPO,-0.04188865662952776,-0.017278060657586386,,,,0.06660412306118746,0.13672285147630686,-0.022649985584427337,-0.014781328794860351
EDN3,0.02230888860097612,-0.0223994386684611,0.014110164591295082,0.05525077550549384,-0.004277056517594653,,,0.01532177948637354,-0.0028700880665630956
CCL22,,,-0.015019858641663147,,,,,-0.020713065010345137,-0.012969972546526664
CCL2,-0.013805532508546636,0.015531775622070388,0.007757686476797189,0.0388978871070784,0.018331058908253012,-0.02113709120460583,-0.07278087662192942,0.029412718719300252,-0.0014607347675715773
DSCAM,-0.029056378524940776,-0.009353172799766012,0.07625366155551096,-0.024012692369892993,-0.003539838845467766,-0.013236164902660191,0.06984497427643788,0.025759965485968976,0.034286407300457615
GPHA2,,-0.014331797863294884,,,,,,,
ANG,0.06512582429891944,0.01548552454742549,0.03032825110383255,0.09138884870553915,-0.02575596973487896,0.040984268892206646,0.035620672976441656,0.019299428175029276,0.006355425577646354
FBLN2,-0.06381613287526583,0.033266599167062094,0.04603781307577941,-0.020402895408176757,0.01214458844801572,0.01653891756057892,,0.037284186969771246,-0.05480674704778705
VTN,0.03165728355675549,-0.01023403941395832,,-0.029915410965528664,0.033878920711631205,,-0.04779543040516222,0.035548837523268415,0.01987608447464335
VEGFA,0.08612454895609668,0.04218789206123331,0.011317765236956717,0.049174113666985056,0.019966154852583122,0.05194855669461673,0.21772082291283243,-0.07586987682953832,0.013407632070328131
F10,,,0.0019411817981950566,,0.0029103480950958566,-0.01023045007654253,0.08282439881951456,-0.012335021351541221,-0.02560030848495713
SERPINA1,0.03360534004515046,-0.016142897343448294,0.10263323055367742,-0.01457351710239093,0.044346136282925566,0.021756999946175345,-0.029433606971062766,-0.04479209393362638,-0.030570651830602317
VWF,-0.013849901611500673,-0.017155585515684774,-0.007267275903267405,-0.0024715662774245305,0.04085538405116462,-0.011147811184946258,-0.0906086178390073,0.0370987769684808,-0.04322640191079696
GDNF,,0.05088018648286166,,-0.009797778255756562,,0.02664815466417878,0.025136790893969373,-0.024784249424977214,-0.020698346396170596
VASP,0.016005146882042853,0.011704190930547495,0.05983134568552507,0.06352575298905024,-0.034678250752150926,-0.017985666665773732,0.08791524756060733,0.008506334958387022,0.07121943019398941
ADAM15,-0.00021363940501654865,0.011816911322879342,0.03215153780741469,-0.002754878220377532,-0.02753568762199157,0.0822861484066312,-0.1320760275478805,-0.01624288308421264,0.039660531733560704
WNT2,-0.010618755895812852,-0.02249334860185216,,-0.05566922238242393,-0.017733837323989386,,,-0.005793765330343786,-0.017748289751657986
CALCB,0.047691539709867746,,-0.02172983177698217,-0.010177651836376948,,,,0.15804875790732395,0.040367642220159934
OLFM2,-0.07680547394125804,0.00307749940222744,-0.015696354594329002,0.05677772086053491,0.029506910421784438,-0.02726449922148042,0.02404853787572831,-0.013321455986565027,0.04602366095355836
MFAP2,-0.0404998655975567,-0.0028007050435645813,0.057254357231782724,,0.13635665568007102,0.0011602671573856156,0.05275641698971814,0.06908564554929086,0.06361202515564647
HLA-C,-0.0034441075114170234,0.084886494943194,0.011243491022642254,-0.05797377969036561,0.05278194590773482,0.01329766287190534,-0.010948223562165231,-0.005161001867898314,-0.05095877383173245
THBS1,-0.02108847619409191,0.000266304081491754,-0.02460821245773096,0.13475513658404747,0.06655816325235843,-0.01869724733485549,-0.025275745560413614,0.06060382835652509,-0.09649030539094502
HSPA4,0.03417546424756934,-0.02787726848789644,-0.008221838491687903,0.0003527854692508313,-0.0024193974944752006,-0.05324436812671403,0.03352598595606598,0.038382353491357254,-0.013091290189956546
LMAN1,0.02657633266262652,-0.019667604508037187,0.006340095972748595,0.04709181370736616,0.011136682198585218,0.09420038713057047,0.18472793737706683,-0.02022500827499928,-0.06556573282430488
LYPD3,,-0.01961661793940733,-0.013845183891147491,0.02582206390798926,-0.020710650146722662,0.06955992412288928,0.03672693641158945,0.025447093398703543,-0.023541971313364964
APOE,-0.07879907998680219,-0.008437826143066332,-0.06363667973153139,-0.10536757087263543,0.004848263118359658,-0.033649251844911354,-0.02184223502871892,-0.01735393818224358,-0.09915079389499022
SOSTDC1,-0.009387457698115156,-0.028967509636879215,,,0.06884218096092055,,,0.035576792006012485,0.024898563839544557
ANXA1,0.0597529991703,0.031099705683205553,-0.0328334007224638,0.03662821813155758,0.07042586147069409,0.027118413358993277,-0.08687796772179238,0.02644173144682965,-0.10647070546777548
WNT2B,-0.05362590788526973,0.009315696261908132,-0.019501457917142518,0.008874524874530111,0.027239085131184625,0.0038783190967394353,-0.08523782744990174,0.05061774421295483,-0.04245609990011264
AMH,-0.02877665308473601,-0.00981939569029024,-0.018590947609835522,0.015536422913891868,0.09601636637081262,-0.04548914802987698,0.017407139696892785,-0.0001242321027792047,-0.02027782490322388
GDF10,-0.033090516412145346,-0.014882719771446992,-0.015576058344473013,,-0.005641314351157153,,-0.04440503244585239,-0.012097414058048536,-0.03198982354486539
EFNB3,0.04705183130530288,0.06681724113964367,0.0023619255244979416,-0.0009383204159346039,0.011206200105679593,0.02788170396841709,0.058179253891729295,0.009717607125922187,0.0950662981974776
LTB,0.024791355268414215,0.0018037409975585257,-0.022723680040604054,,0.016630652210322575,0.07416567730502872,-0.02750845484200324,0.03193516011674539,-0.03154788881252676
ANGPT2,-0.05528006090842214,-0.03222789236320812,0.04162380361809304,-0.0792762587612784,-0.030971999389627008,0.007401662821563043,0.022393186562234057,0.020188129201761558,-0.056493120453571355
NRTN,,,,,,,,,-0.013161712682225756
ADAM17,-0.04249740082479975,0.003827246840615139,0.057932021459030106,0.019088882048095005,-0.030542819143473832,0.003013739947740422,-0.018497029907991895,0.0009104899569811753,0.0006289263457349406
LRPAP1,0.05386594602695362,0.03262192988813449,0.02643601195239928,-0.021661126432175586,0.011493890485677396,-0.01590938185279354,0.012141217074425626,0.021145264596492002,-0.05105328376816655
NID1,0.05913788896277787,0.001847179096902122,0.022421256184206702,0.005478834381262413,0.011530836455340905,0.01015992642792868,-0.07276690171537852,-0.03132426013842456,-0.09875861187094041
MST1,0.019153396369841466,0.07949065695750035,-0.004178145534361361,-0.015316034541807383,-0.002746708415333802,0.054255988993686916,-0.021908008118340705,0.02100013982444246,0.0960336830967919
CCL14,,,,,,-0.001971081334102673,,,
DCN,-0.009417051931622705,-0.00030732519470434884,0.06905677037933985,-0.061148120624362985,0.054824617344961,0.06025344805268317,-0.09500580317473517,0.03044927534758761,-0.051755084197888004
IGFL2,,,,,,,,-0.004636445009006968,
COL7A1,0.0455575556287991,-0.018464485537983077,-0.031806339481436775,0.04799521485362748,0.01469823212514934,0.008204273349868585,0.026595831136350348,0.048261026358456145,-0.014419743720919994
CALR,-0.05047454370887275,0.02482722798757453,-0.005582857127931819,-0.07853682930851362,0.009689175944398524,0.020731695002924422,0.00906534190706751,-0.05755280093754037,-0.07737121803228161
PIGA,0.07836935792634711,-0.0009394169150332706,-0.013306499846461643,0.0025428115368067096,0.03938704326713797,0.026919335261068614,-0.0067049837675948465,0.015431357030261326,-0.001228382623424103
CD200,-0.03430905339105319,0.046333175286639466,0.024707819566073166,-0.05870970949613983,0.0011981640722629884,-0.04920570196795197,-0.011888090685277805,0.028925982769241597,0.07300133866299624
GRP,,-0.02386478174361448,-0.013221177331480847,,-0.021745796079716294,,,0.13479896626345728,-0.014436247525660242
CDH1,,-0.004279656864275264,-0.02109100509989173,,,,0.012673839838592552,0.039740103691953584,-0.05017674132306068
LPL,-0.009833656730401244,-0.04091913605657649,-0.0051288416051436594,0.06260673602581798,-0.029061950598989503,-0.0031459900802642588,-0.06989417530657333,0.08282152569747979,-0.012917294136243991
SEMA5A,-0.05531720424597814,0.07952469343284883,-0.03105528248336644,-0.05224316061502102,0.06369566127793819,0.01866541474010007,-0.08122465080307027,0.06269109647636695,-0.0800160862699618
SEMA7A,-0.07067444661098832,-0.0007714751088114745,-0.003309967447005239,-0.04696611515847068,-0.035745482389089936,0.037644583870745284,0.14657054572090483,-0.018483430454973193,-0.021071104802511096
SEMA4G,0.07963088730730557,0.03573858954444326,-0.021526329924206784,0.053721304553587194,-0.02217704682387341,0.011894318754915338,0.1536385284569908,0.030942456652493237,0.11973979622798324
SEMA3B,-0.00738255217550268,-0.00587310936491886,0.006267566322351217,0.030914305565835375,-0.0038741813652572303,0.05385610341855634,-0.046465075659521196,-0.0361660921813469,-0.05030907651155323
RPH3A,-0.06354088475373859,-0.02453018790852228,0.06089994051620273,0.04354253892560982,-0.017468654889906347,,,-0.003018631550228941,0.05866055072144794
JAG2,0.04631634435590261,-0.0018757964176647488,-0.011295780427571091,-0.010364658898923785,0.005689840321927768,-0.04217245911581238,0.0065832188512080815,-0.0043553912435058935,0.014708547313090136
CGN,0.0801003097848319,-0.010764942417983408,-0.018000959670024953,-0.01312786154095898,-0.016469404336993666,,-0.021385407602051213,0.12041659901231237,0.015553350022788414
GDF15,0.02449395756733899,-0.015573437359878855,-0.020694986106444664,0.0327042257810636,,-0.020392984501151974,0.03925570090213958,-0.07269994076124962,-0.02584022800891104
SEMA4F,-0.01470457069855726,-0.0038309410260054452,-0.024898739250941666,0.006783954010304791,-0.011076252825060275,-0.007831936158758233,0.014547492309501133,0.004091095687861211,0.07763236381953088
NXPH1,-0.008921385949531985,-0.00825577081039735,0.032963531972117266,-0.0665574110273744,-0.016710981280042524,,-0.08928239068764922,0.05226850617443884,0.003791822883179414
ARF1,-0.08752550179664857,0.021913671192179185,0.05813128096367372,0.02452693682954458,0.033568567355662916,-0.03814752981975378,-0.03852848662431021,0.030662187244724807,-0.06808335267834456
DSC3,,-0.010846021122553656,,,,0.06794718348884804,,,
EBI3,-0.018442443581974048,-0.023467225374549573,-0.018528137160310272,-0.047691486005423354,-0.038767046009594144,0.0272334045190086,-0.06657173529546155,0.028010759803368666,-0.02161990600704963
TIMP1,-0.037694756312994925,-0.005439171279864629,-0.008897119983935865,0.12761416771847314,0.014155838175588534,-0.013020804872438395,-0.00854318279329921,-0.07733352927397812,-0.08175249877748247
SEMA3C,0.006241212755040068,-0.02871970708174182,0.0010076334683904893,0.04104498669000656,0.05052622777342452,0.009284686587704477,-0.045806783449590376,0.016595807243618903,0.06000883104362105
GAS6,0.05310008323461161,0.046444291905474895,0.011668119666567448,-0.05584716481901327,0.06064391056146973,-0.020759684923674738,0.15634292808239833,-0.013378589756264605,0.024289972909764434
MEPE,-0.012365998695761942,-0.016157160979423404,,0.039753055240210236,0.039135829780954236,,,0.020394665981041008,0.04326681323488047
SERPINE1,0.017900617206489704,-0.04588203076631382,-0.04233701242493961,0.11794642999358203,0.008099758800967907,-0.00281772497049822,0.038476241629484854,-0.08955014065602475,-0.014742918255316253
RSPO2,-0.04203024328473129,0.02004670793344435,0.08701822214109985,-0.02602228333689038,0.015132643351636645,,,0.024000352252174263,-0.005254845394781614
SHBG,0.004163492260836682,-0.01404880338794004,-0.019942770558588264,,-0.02669216072146595,,-0.04563308752697884,-0.01471350427525211,-0.02094808300951933
LGALS3BP,0.017601508754667573,0.04097830432679574,0.07427058652826353,-0.08975625126419029,-0.05087750667611288,-0.005856556354838062,0.07027840208476774,-0.0317904966286596,-0.04015354740017094
LAMB1,-0.04416312881995036,0.0033340715163429516,0.011716349137972227,-0.02316056443703279,0.009774477364965352,-0.046008644428353826,-0.057710256262209866,-0.01959933492087862,-0.04247941125928709
SPTBN2,-0.07865055057450085,0.014158785188312198,0.00028066658105208237,-0.008233581338164186,0.051909918776472996,-0.04311030061674908,-0.03771983632031859,0.08533710402072037,0.051974964622550864
COL1A2,-0.013386055604515976,-0.005552447309233629,-0.03133019769856695,-0.03725181487941085,0.06027345277764766,0.05479624020344717,0.06458616953507748,-0.0012496489973837846,-0.06973980375296865
DEFB1,,,-0.011702679404948686,,,,,,
WNT11,,-0.015545870640998782,,,-0.02338954962878646,-0.02611322911221579,,0.017275089274028543,-0.0072642317753924095
LGALS1,0.05039073617227977,-0.026084810890121993,0.008403461323862514,0.1638169560815094,-0.02313447617672384,0.018324858391482946,0.18812730866894678,-0.06339324503439944,0.013010183412581908
BCAN,-0.02197056084060028,-0.030363917774947267,0.05546125327207862,-0.14009252643808948,0.036918866088515565,-0.02634623071876682,-0.26094253619378566,0.08755483421153509,-0.04983374040574778
ANOS1,0.03343063641273929,0.06950156582044104,0.021433478866523557,-0.009253903387223594,-0.025490793714842693,0.028735173484399443,-0.18209695515353674,0.03418776595700526,0.005861427838826504
EDA,0.17869931760097899,-0.011381076506360565,-0.024148689232551496,0.058099785527535516,-0.011043720886162537,-0.013501410740460271,0.13170094533262827,-0.011189166244155986,0.010085835642555038
FGF22,0.020268999291972574,-0.016183935270611818,0.14196267047729738,,0.038979165208171206,,,-0.02137666490496623,0.010987517257233227
SHANK1,,-0.015545869642973106,-0.013060770274318399,,0.034821336422513914,,,0.13747926928082913,-0.034919164355988096
NPVF,,,,,,,,-0.019322754274754037,
TGFB1,0.009319767325941378,-0.015283799657050186,0.003026443672187995,0.009985034469097355,0.03517459360786685,0.0077239860932355004,-0.05169328472723487,-0.0028942799810280804,-0.0752644653694713
MSTN,-0.04548453941126033,-0.012758980554821399,-0.04294798491782362,,-0.011912335485651574,,-0.01349038267076546,0.0033557391275932254,0.07693925057934835
WNT4,0.004234285002784129,-0.010474772918945536,0.06763523549160573,-0.018444515090093854,0.052318662604956295,,,0.035381487299542165,0.03999554995063466
TNFSF4,0.012039804734958394,-0.02395388820350138,-0.002463903038675943,-0.03426323949942921,-0.017885984932413248,-0.022358419232414932,-0.11134253219642698,-0.0028122240124888085,0.002408657233707439
NTN1,-0.039419407110981054,0.021880739151309416,0.06586246840119771,-0.047043312278124125,0.04090054254963746,0.006539787720728204,-0.06541448687988706,0.09462665702719739,-0.011059599792307128
CXCL12,0.004935842377346488,-0.03769594709466474,-0.002695137417421706,-0.018146926099716038,-0.021081627728698996,0.03923969312689326,-0.09253068992454878,0.010920130220683843,-0.02613035865406507
GNRH1,0.005706733188570715,-0.006276875846862279,-0.02111422727224698,0.07431581098797357,-0.01576910541921499,0.032842297701268605,0.13355072820677993,0.03353605933139196,-0.02082354498990623
FGF8,,,,,,,,-0.011509630473885651,0.01649384774689946
RIMS1,-0.09891670292743579,-0.014491591516639772,-0.031507038176104875,0.011219005952306085,-0.021705100384713356,,0.013877627049335432,0.015651271117694505,0.02599990204728158
FGF14,-0.04560046751933941,0.019255307989740927,-0.0022328615700100874,0.01566683117394916,0.010108835940249646,,0.009122068002106078,0.05494526476896487,-0.009035621755417325
IGF1,-0.06513582301832904,-0.03929267739760851,-0.01733125102406218,-0.04352825273794957,-0.01622928923617155,-0.008366610022598349,-0.05315758938933767,0.03132022157625491,-0.030574981568803932
TNFSF10,0.02790163025716193,0.00760981928087797,0.003462449308908419,0.03494774692361591,-0.0323459676362677,0.01385996676840949,-0.049776624888688836,-0.00011486117376954351,-0.03564594803644876
GDF5,-0.014266262068830584,-0.01605818300596946,,,0.040349963630835324,-0.0010000894370101288,,-0.04125851100874097,0.023060320683388938
CHAD,,,,0.12380749667496073,0.0012351440517611879,,,0.0354276972414911,-0.02057247760747544
RGMA,0.024539126051445447,-0.03787951812729912,-0.03921083558751954,-0.09054143780362259,-0.016400682589950637,-0.011044242330865161,-0.008229778939995642,0.03687834342550854,0.03490186865074694
CLEC3A,,,,,-0.029596297399385844,,,,
WNT16,0.05244657353395162,0.01015328886072438,-0.011880543906324677,-0.02602228732543997,-0.024121411957090888,0.0017155696864558003,,,-0.013161710945014041
CX3CL1,-0.07179386827401134,0.022466348061815664,0.02099983615362772,-0.07836316485494928,-0.005554882473789636,0.020714575252881035,-0.07500613255836705,0.0528065598133456,-0.0013214811873754348
FGF1,-0.035767561233244045,0.0032137523821811295,-0.008552975302104256,0.025087457379990595,-0.00760647390960122,0.0015957812249897708,0.08094927502478251,0.057777663473658245,-0.06791310241786809
ALOX5AP,-0.028545340846589592,-0.012715876781039314,-0.05665970098105696,0.013958926057448046,0.032598823916264785,0.036053248492452464,-0.09815957490003298,-0.01641562878439205,-0.03798765035559214
IL1RN,0.10328429990920845,-0.025720964958582115,-0.01226709844648423,0.04414471922232462,,0.059980365149048503,0.03472834357663291,-0.04821568429254428,-0.03667235648985428
PCSK9,,,,,,-0.036115770538057895,,-0.020487458126684104,-0.012775496522986905
NPW,-0.044292772634936174,,,0.1442517097614338,,-0.02703421640551605,0.166514635648006,-0.00408088165499379,0.02860986538806715
CXCL9,0.021456012351441345,-0.016045021705011077,-0.01882226881899358,,0.010237508617174446,-0.03486839037035707,0.01956982301658741,,
ANGPTL4,0.056638830742636495,0.007773619412324299,0.03307696999204121,0.1380865391948936,-0.048854388146040865,-0.02002510052198298,0.2088868792428351,-0.05588487012553208,-0.024432581068757873
CCL11,,,,,,0.015351150901542316,,,
UCN2,,,,0.13106311333114154,,0.0030299360782540053,,-0.011835682597483905,-0.014436247525660242
OBP2A,,,,,,0.048529761429192506,,,
COL4A3,0.03369039282678981,-0.021047617037617365,0.05223065976959533,-0.01527248311149045,0.004282070334152518,,,-0.016212143632019137,-0.001866960706722213
NRG3,-0.02522137833817329,-0.0397901567238916,-0.011524594343194854,-0.02749674728415693,-0.032975247457802205,,-0.021760666287817254,0.09783978684661565,0.05845037138400091
IL23A,-0.015336445841632896,-0.017159620196514055,0.12427880846379268,-0.014118905341857647,,,-0.04530354840782278,-0.026311794990826188,
COLQ,-0.043183975121967005,0.026774331780328762,0.06002838365979415,-0.019495888510700374,-0.011715865947464451,0.0168103744561888,0.04401669903229838,0.050334604019194186,0.05203644016910044
SCGB1A1,,,0.0927354525735991,,,,,-0.025764757595000302,-0.014781328705889296
TNFSF12,-0.026613838858333447,0.0913294072275884,-0.04004270953754172,0.03586774181640086,0.0287290591984029,0.01553280299021317,-0.05014357298558366,0.026485974541754338,0.007978135647647166
DKK2,0.015800233306082743,-0.017973881000514797,-0.014147431291089349,,-0.013214850160502667,0.011937641711987952,,,-0.017013958913027656
FYN,-0.06657549748621863,-0.016847081121834178,0.00577712026704261,-0.09545177784048216,-0.037538238256682115,0.00281979778250418,-0.0075201865594187135,0.07077340986957707,-0.0323813231674108
ACE,-0.006480641017256225,-0.012017939375361776,0.017524482061510773,-0.058976619543953855,0.039188014294175975,-0.01619334961172416,-0.0192989571518511,0.035909623564416,-0.06801566704152387
IL18,0.006105403370496161,-0.023379346660473338,0.03578667800564245,0.04651401408908976,0.011284025841383001,0.0648368881723965,0.014591087048965484,0.05183777086889804,-0.0010986279833296029
PPBP,,,,,,0.018320487045684123,,-0.024252490580732547,
CCL27,0.09116999950777174,-0.011381076582821635,,0.013782866051276368,-0.013613196963432625,,0.04486291304862609,0.02797201056579502,0.05167630415050074
SERPING1,-0.0831999411357028,0.01930654166668881,0.05294625934410192,0.009915406180500881,-0.014674410829903213,0.004667375741716541,0.016283516507910753,0.0003054545202887677,-0.05984319427187779
AZGP1,0.08105986115618885,-0.03226720223632109,0.015274988966908815,0.06261920906872963,-0.02626675120508426,,,0.016591355985329674,-0.06742279493770244
INHA,-0.01424383503669782,0.04081975062727994,-0.018474309562308142,0.02321253602875635,-0.020973792445192294,-0.02685704493620582,0.02356278613673587,0.13234952174925094,-0.01939241310312114
SEMA3G,-0.014881285793665348,0.0020396334374905753,0.03564094633608986,,-0.0031541606381946872,-0.03005524922684384,0.15254504795549143,,-0.021195221932412023
OXT,,,,,,,,,-0.012377823289242956
COL6A1,-0.03649478091485035,0.03635305725208901,-0.04514054260445846,0.049190366287770515,0.03361760171405646,0.014079015309859893,0.16904809656452888,-0.033731003340980434,-0.05039402522697499
FGF17,-0.05802249462533898,0.1185428784223669,-0.013221177331480847,0.005603757870522252,0.01778683974389837,-0.023150138321877307,,0.061915054020557074,0.024531648166407474
TNFSF8,0.042980434678808806,,-0.011702680609738034,,,,,-0.02244236223796055,-0.013161712682225756
FGF20,,0.03848769447121606,-0.027895577689203272,,-0.02731957703049731,,-0.05375656943986082,-0.035025140136897795,-0.026630316528448883
ICAM3,0.10447908063121152,-0.03440120319367324,0.013343024244603305,0.029769093593457193,0.008243968102934629,-0.014413204719140604,0.08549161636870965,0.06533334539446553,-0.009022475467845093
LAMA4,-0.041329356594763875,0.007800169503713524,0.033097273718639145,-0.02658154613787272,-0.0012305454432561098,-0.07251438799567968,-0.03245798106569567,0.003992165829121856,-0.08711128783430963
