,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ALOX5AP,-0.008350769678784507,-0.020429404517235246,-0.0664652394032835,-0.1454778308943421,0.0368409149435507,0.06309594728205094,0.00992183225015886,0.04918168631859777,-0.23123551785067506,0.08795916996672715,-0.03001092713874343,-0.09771784612268965,0.005941273392615994,-0.017715442833011717,0.02506921996571435,0.022887422221400944,-0.0005887708046326212,-0.14776124275650085,0.04191654420656017
IL1RN,-0.015333518707420174,-0.050375214780346345,-0.04781817233560179,-0.011159912428030268,0.02209780565588658,-0.03200495317337518,-0.09679972471126698,-0.009192833401868227,-0.022545285929740425,-0.025152404188826763,,-0.02326948665288666,-0.002358133681542762,-0.016421809035439425,,0.11434168581169049,-0.03370990506628695,-0.07971978110146459,
PCSK9,,,,,,,,,,,,,,,,-0.014109559974712017,,,
FGF23,,,,,,,,,,,,,,,,,,,0.0032440622088555455
NPW,,0.10157762164190043,,,-0.031270757573169265,0.009161019033788461,0.008264717484047855,0.021090496045995735,,0.005219377661784561,,,0.07312257470849062,-0.06930910311879125,-0.03670374915253573,0.05347923622249609,,0.0542754292007572,-0.018353640253731925
CXCL9,0.03067255861792929,-0.000939394112152599,-0.018286972928311523,-0.05415399237927397,,0.133992145938209,-0.010075687937613629,,-0.042863876479916914,-0.026407670606013903,-0.0349073353623535,-0.012438047767328904,,0.019953617015988013,-0.00557992461753983,,,-0.06454816067976817,
ANGPTL4,-0.025057131146180456,-0.2101898249680108,-0.12002028266474823,0.0318688458082686,-0.06222477518655047,-0.03743049118800904,-0.06318591304517633,0.050220742342985104,0.07128567695126892,0.02563743469310105,0.02846071511297253,0.020691017040940066,-0.025361586097757488,-0.05306813515016875,0.022804903870344582,-0.01377980927480439,-0.032191685281702936,-0.09157119738510337,-0.01668265431026217
UCN2,,,,,-0.017924833667051457,-0.017968689674809392,,,-0.0375556740292904,-0.011820665520785999,,,,,,-0.015943732590478505,,,
COL4A3,,-0.006235578286752622,-0.006355025544871277,0.08761150079343567,0.04279416450084996,0.021603270499222497,-0.010434144759943993,,,-0.04090500011325937,-0.04691586347639366,,0.003012099585867441,,0.010171693054752247,0.010792851533580733,,0.01619483304012717,
NRG3,0.09018197040966398,0.06447127038310256,0.06378737936091387,-0.05482935569149192,-0.027496748068866678,-0.031922141104855264,0.09374726775570837,0.033642082291974455,0.19210019922280772,0.02982908850037355,-0.010453336231208624,0.05134547895491521,0.09570180849403359,0.018193200799234713,0.025169798954227836,-0.006369704106178608,0.10247549543197801,0.11683215993449873,0.05040211372863876
IL23A,,-0.018111854289749204,-0.013741045558044482,-0.00749253050930527,-0.030898901605261635,-0.02827003354668498,-0.07569853440841284,,-0.010589641406272355,,,,0.06045704839386465,0.035777098172079254,,,,-0.00929608587000441,
COLQ,0.04041107252031678,-0.04567478901317949,0.05681619189098316,-0.02917325169400091,0.015270061682112058,-0.00575360431374009,0.058240374423879984,0.01872698625859769,-0.023139261059659817,-0.006423786609378135,-0.030575038186981745,0.06967388369662611,-0.013359256754792978,0.047101366176612695,0.1224635454303188,-0.005911331654486809,,-0.012934840834141148,0.00447907862934467
SCGB1A1,,,,0.032618787602575416,,,,,,,,,,,,0.14049672434906804,,,
TNFSF12,-0.016890286595241537,0.031111170453833846,-0.019334941774336735,-0.059633324242964594,0.03154334596086773,0.012629242685190176,-0.03796499257394273,-0.020537311909964006,-0.12630269419534915,-0.019399382691922953,0.06727142563266249,-0.08181797157709021,0.011371126415502851,0.013488851993756155,-0.01811747348946456,0.004286021910427598,0.007796035245033466,0.09152017631357973,0.00023604325094264163
DKK2,,0.04121037770788689,-0.010424888635599313,0.020329841818738575,,0.09124988616215127,0.008743812924040384,0.03332870453472062,0.12781445838841238,-0.005559776034538338,0.09494125004637104,0.0714508271830967,,,,0.020902646240868517,0.042404778858188566,-0.02035866322113847,
FYN,0.0869071684659222,0.13988333268155817,0.07146539041893614,0.1319622547424988,0.07597279438774247,0.023465941811368473,-0.023550366707047927,-0.08288493417011025,-0.11966596168581752,-0.04177764665311137,-0.06302312072268264,0.04904873564325766,-0.03187592427660459,-0.05408447789529901,-0.06608669466262387,0.0399091119003002,0.03695235248977034,0.13893987373578182,0.00016645069755238698
ACE,0.03559592311872585,0.01029539325209678,0.03562418074888451,0.002218616660760518,0.08211560543797541,-0.0040103108351543905,0.003851425274391224,0.010751160627772167,-0.13944527230141057,-0.014487476280055173,0.0007163626903900791,0.003967204520637706,-0.03808635798487347,-0.004142495084786271,-0.02661874584457623,0.009528373422987816,,0.12493151706954983,0.1607254475429401
IL18,-0.033686029814973865,0.028542728204007935,-0.04604784545174157,-0.03871416128536566,0.044984011250042547,0.002006567416395179,0.033276856835448815,0.02937986504247066,-0.188856368279604,0.022144400823021583,0.00047776248019622107,-0.046209648175693126,0.019081415501879098,-0.04659175317049648,-0.05766247513660902,-0.01674163102665233,-0.041853557165757165,-0.037795560061750125,0.054334115741803635
PPBP,,,,,,,-0.0425623538147452,,,,,,,,0.029612195200941705,,,-0.02487714977392045,
CCL27,0.035262750237628336,-0.004209643205122571,0.03125747739837298,,-0.014874829550031138,0.029691287356669985,0.004611469445004384,,-0.04891013799761536,-0.0005715038532052159,-0.03871880605437536,0.06225558704071513,0.003295332962525056,0.059351284175656015,0.013611524701080166,0.09149996755044004,,-0.01669546687590809,
SERPING1,-0.043122020874802144,0.048153950439441075,-0.010495822667927913,-0.11309887387497372,0.06250176169120826,0.08634282370271364,-0.0022749628826120713,0.07404053777739171,-0.23761170411742266,0.07624321936328968,-0.029169889988890748,-0.14037000992108228,-0.018457187427938827,-0.02437289385326924,-0.052646006298638096,0.03906355847468299,0.001411001619118287,0.003971889628996128,0.0017683705041926885
AZGP1,-0.01716978612788667,-0.03306167618684068,-0.014629447010386392,0.09684892228260841,-0.0036040866028264986,-0.04037735955541851,-0.03521939323834724,-0.08602357806042744,0.002094431496091675,-0.02538227916739641,0.05732538326709107,0.024105281337979893,-0.07040805867002675,,-0.015176261825046266,-0.04077848638540342,-0.015727618936848896,0.02118860529961104,0.003953030478209407
INHA,0.0914199710452771,0.04073925179586025,0.012459029268091197,0.040577806317187895,0.007057786053248349,-0.03988599536405075,0.010216169211328601,-0.00031253963592705984,-0.03783907781967577,-0.05110558716347719,0.019893810315123238,-9.58136006452141e-05,-0.04298437838007063,0.03896754828590578,0.03132179373130962,0.02407639212867671,,0.03618088883762216,0.09940997128743223
SEMA3G,-0.009025907107148871,-0.047164607586711114,0.06330592856374487,0.009843268321452908,,-0.02484822074026644,-0.01789575612296938,-0.0031753599106312713,-0.043747253293890516,-0.04653535241040392,0.02878472768059166,0.003967491301386188,-0.0015926321512199368,0.026478125393637298,-0.017198027901110954,-0.023408503496878567,,0.006334474543411292,
OXT,,,,,,,,,,,,,,,,-0.013670360266759211,,,
COL6A1,0.015755840132253722,-0.06776895604532678,-0.07066326741342242,-0.02739448999996088,-0.0701578829659873,-0.048988094645126073,-0.03614721280755964,-0.029076356741848084,-0.23917734570879665,-0.10319709906232238,-0.05644171748843972,-0.04047362237566456,-0.08315842895061212,-0.03335543324718339,-0.035857630927467084,0.02453846577645143,0.027931077791689265,0.056275597736878014,-0.005394151364500772
FGF17,,-0.017299676496076465,-0.02772248838697471,-0.033939264430893394,-0.021554033200225482,-0.03372694955889521,0.005771611868722627,0.0347857685685899,0.06372784356107429,0.017076796566801816,-0.021142838980991587,0.01691996750103156,0.0702694926124,,,-0.01705082684146702,,-0.016381589696072184,-0.08891991659951339
TNFSF8,-0.018949160519353556,-0.02581537984121793,,-0.002759619607654285,,0.026842836767507743,-0.03391753317559724,,-0.03544102417315655,0.009140041873220867,,,,,-0.0003427344873302715,-0.014536106219093086,,-0.030469361143559873,
FGF20,0.10271421151377885,,0.03824576618039732,-0.029693821854757364,,0.029576221966888916,-0.01813082906995963,0.0013319134779814512,-0.01414065735751888,0.03055410362059988,-0.02999519164773599,-0.011433413811096771,-0.009416713148406542,0.05670246572525041,-0.007247283844371949,-0.029411150285050987,,0.0667815093360905,
ICAM3,0.022200776505953288,-0.11668636421045836,0.01902529325233722,0.07115620816310596,-0.046463832269772604,0.013253369171688296,-0.0020588817083961224,-0.07602174196361956,-0.10141208058283892,-0.022248100394618928,-0.045419274424845606,-0.030113656578365584,-0.027257510247675032,0.04706158082423486,0.0005631063729008284,-0.021398735602493526,-0.019220047512487456,0.02574073241099359,0.03308701643644398
LAMA4,-0.015813148102526632,-0.04405984335310024,0.051173984022480974,0.04865247696276648,0.05176825894869886,0.018456327003676776,-0.01774535835126879,0.02053347178832703,-0.22461431728171816,-0.1017235385237622,0.050355659761224546,-0.03595842336835742,-0.05442433555778397,-0.013427845001392422,-0.017290090646430892,-0.018898252416183623,0.017390740581615913,0.03431385171636495,-0.0526795727212764
INHBE,,-0.01234598204142433,,,,,,,,,,,,,,,,,
DLL4,0.04460813510990182,-0.010714084851507917,-0.028468512494867277,0.005147466708125978,-0.019213627145421453,-0.0020095068085829427,0.029523294827468054,0.022949063967594566,-0.15242171887463674,-0.06139987735660105,0.052093415437106154,0.004312537032886233,-0.013708530972379927,0.04412834231394439,0.06824884500432807,-0.0065980051053753505,0.01628905173669508,0.06632973577313112,-0.03095431466926909
SEMA3A,-0.04641360325783567,0.04226838574644003,-0.03774504270607546,0.039669744926358434,0.009028519513879256,0.029173640739423093,0.03498112351924125,0.015274393044126729,0.0046566262154016675,-0.009406870016145437,0.01196208339522979,0.08017695207240813,0.0547340750847665,,-0.03983837434437811,0.00886923086319802,-0.007309595191722485,-0.012743880406058361,0.15599090940525864
RLN2,,,,0.023488414952493274,0.009859029376590053,-0.023132408097490367,0.025313001005115254,0.034590017079176666,-0.018497250203249084,-0.03360169559565535,0.041620124398811076,-0.06424570372270835,-0.018657690592845277,,-0.013727766582347214,-0.01594373083234563,,0.1192676702268132,
C5,-0.01863138714488705,0.01879526555888014,0.0023411670952962517,0.00690422826356131,0.018190183551104137,0.026735856006194613,0.048930654665043094,-0.04195158573253344,-0.15368724983666185,0.018132417034126755,0.061905893598400326,-0.010512610053778487,0.01698529047796303,-0.011416078449807587,0.009614624338990779,-0.04273682181467852,0.07754691862837189,0.001677221408190448,-0.0009646386925180403
COMP,,,,,,,,,,,,,,,-0.03935573117607978,,,,
EDN2,,-0.0009087057772696443,0.025127686142621893,,,,-0.0412331320922924,,-0.04843910808274576,-0.04080365606470916,,,0.029063247780570158,,,,,,
C1QA,-0.06734739850173208,0.10410383110252862,0.05797791912773969,-0.03316116577078895,0.0919680810363251,0.040162064741943865,0.06347592192200671,0.03612032034445679,-0.2336366523393751,0.015348175074034243,0.05862783647204198,-0.12417966609503879,-0.04016865461106236,0.10768754765003118,0.015476729095545384,-0.06875051001649814,0.05648302261674394,-0.031128184350539833,0.10284780619642733
UTS2B,-0.01606928156820559,-0.005314447614105073,-0.04611445713640243,-0.03795647473371163,,-0.023132407964592018,-0.04668298727987685,-0.016993394839388817,,-0.02904505245184678,0.0021459042629652777,,,0.04124697310536972,,,,,
COL9A3,0.033778865378495025,0.047687962793253144,0.05678099033469573,0.022198106086936554,0.07796173954417958,-0.0006477716337602371,0.053613771398954,-0.10015412237424055,-0.25274737109599144,-0.06577002418765462,0.056524088573813164,0.06537267710632692,-0.09541253746581234,0.07054360918044675,0.012174972128876894,0.03850680374430529,-0.0015355462197388806,0.08085509745231693,0.08526432894502174
DLK1,,,,,,0.08092171930923939,0.11318971527086454,0.07747110182409489,,0.08955353931332144,,,,,,,,0.10875901682058496,
HGF,0.053389981114145,0.21110007353579915,-0.040918305628728086,-0.0299697347467847,-0.013650349558085256,-0.0069926557591487885,0.04621755708737982,0.02708347314590859,0.0580026585170727,0.004396546459168207,-0.01452371795208094,-0.05121788770928512,-0.004635014616474944,-0.03639146152205933,-0.022334506968743336,-0.008284714115051241,-0.044952188902608034,0.13610374177309337,-0.026905965680779752
P4HB,0.043568897164895745,-0.03306519418361462,-0.10098340840004946,0.0308466782077059,-0.04433735880470109,-0.053130054238741696,-0.10730075949362601,-0.05932357603369968,-0.2539520098328512,-0.16344076484616107,0.019901550742037193,-0.09778314557762946,-0.10420849492062613,0.02730061843740363,-0.04496932474390793,0.016560631500220573,0.026838348861412314,-0.010949789092873525,-0.01076665763318251
ADCYAP1,0.008561572534959549,,-0.052228353905739724,0.01235535885165849,-0.03927177412221457,0.004383621086691483,-0.029326715250396776,0.0034324264714325472,0.08209178519935745,0.08498359869601468,-0.011299209103251242,0.06326293744798318,0.0730742076356816,0.010565415472480067,-0.008271748621210231,-0.02350261655051041,,0.06575874156005805,0.01015339635415827
GREM1,0.01243381901256207,0.15998470462533068,-0.06061576908433918,0.05710976413677546,,-0.019993652635374202,0.06376058315540055,-0.018834059342635674,-0.028678268864074395,-0.001072128420579629,-0.002297715112912266,0.02521617716958272,-0.0033485778139819996,-0.08999281707839372,0.020800069640563038,0.09110541103404893,0.029004609959825456,-0.0019243657664364496,0.018120539924476133
EGF,0.06065221708728986,0.029665091312208357,-0.012128080075234068,-0.023382005914385055,,0.03577640493018263,0.0507474061074262,-0.009328592682608881,-0.09390407259929759,-0.01196052140793882,0.02900397143323156,-0.012751245139363338,-0.001287815577320063,0.00498011633648449,-0.007466998204685682,-0.0200738598419387,,0.014907443389809155,0.11259812915117867
VEGFB,-0.022870172940805764,-0.07677088365049903,-0.02138738257964142,-0.05283086836759879,-0.06887288022494392,-0.05765535536389725,-0.011486402051849713,-0.00895159116188982,-0.17165688867053103,0.009959314157075948,-0.018740430983879074,-0.05874062513099893,-0.06632478209905648,-0.08358792264517798,-0.09480886493580128,0.03855481847889032,0.03817935775466709,-0.00981912396816716,0.040541150501417045
FARP2,0.03075806262281799,0.11515721872841714,-0.0055043503619794446,0.04290471071444945,0.03499791320092982,0.04442592127957179,0.05820745149227214,-0.0976518947685474,-0.1544982312471667,-0.043623043954508896,0.00787853887882091,0.011351153363012009,0.002658458869498682,0.08361676343886712,-0.040317311925546884,-0.00610051256267126,-0.05201091767821224,0.040443645865858135,0.013421391583336991
BMP3,,,,,,,,0.059703462215269745,,,-0.04382297201687901,-0.0666704391147704,,,,,,,
IHH,,,,,,,,,,,-0.01706420301254847,,,,,-0.015749921577195455,,,
LAMA2,0.01020600477129264,-0.04222353943814362,0.004719947714976117,-0.06566509319343965,-0.03357312861781245,0.023268590362939056,0.012586691410318948,0.01832242080035011,-0.13594407607052875,0.01511819615848258,0.031995326798481515,-0.0025544908515458893,-0.053922637757788494,-0.012453705624621567,0.0053825792905234995,-0.018211874083922167,0.10281268001394797,0.079370453402763,-0.00769738530939062
SERPINC1,,,,,,,,,,-0.03107558228609828,,,,,,-0.015553840297679906,,,
NRG1,,-0.021133268000220806,-0.014160374028176792,-0.032022570910211774,0.01654712564047151,-0.004574592614287892,0.0017392352668311147,0.0003961482217801325,0.05514030677131667,-0.06697436940974422,0.004962765549381278,-0.02173468752428409,0.06448206297135323,-0.02043737863901627,,0.06726445007333044,,-0.032757541036306285,
SPINK1,,-0.025311696846395344,-0.03567454678364475,,-0.033868553195839264,-0.032135965729467135,-0.001448825774089312,,,,,,0.05219663597501018,,,0.09862457999381898,,-0.08933012171481161,
EFEMP2,0.0629597072124573,-0.029072729871674714,0.030294779986479774,-0.03998947099054942,-0.04296676777389587,0.026495089553280265,-0.04728240614413843,-0.07957277733872965,-0.18193251289788737,-0.10913431431059845,0.03702578535767065,-0.07615209332666883,-0.04253555176745356,-0.07641894310344077,-0.047139842327606866,-0.017376143625937937,0.026875125803053127,0.02657348631985044,0.08005173206134678
SELPLG,0.030702930760298557,0.06070141904091204,0.0021757728803411484,-0.0464839515356258,0.08356624550544249,0.03917245580107669,-0.021191659833150713,-0.0032726466470340966,-0.07463717760230314,0.06986259756117569,0.0318857674053122,0.046398342960555165,0.04302276624750551,0.033415887516108245,0.03729795690039468,0.04364780198455605,-0.019770945859630875,0.031717181938682455,0.103529738482671
GDF6,,-0.03255436093382162,0.0033186888589858687,,-0.013090264045298911,-0.025914111591125073,,0.030065884037549045,-0.045515248231662364,,,,,,,0.046688613122141016,,,
HLA-E,0.013953575424512893,0.12611442031593845,-0.035844694128998725,-0.10072238518464575,0.02534299658031865,0.027685398411761607,0.00716841719119721,0.07963185847393371,-0.25365434476596666,0.04125777910991342,-0.048733632038026324,-0.10855710365915787,-0.08141248664389189,-0.016406169948655975,0.08362840606907454,-0.005813717757912838,0.011917517239560336,-0.009623852754229964,0.016007117636086126
PTN,0.046071456784476925,0.022901160234863955,0.17213531378239277,0.19126716032009808,0.04430587287426074,0.041683900704477854,0.0054217242369808735,-0.10264627343484921,-0.2618941304913907,-0.12101547804565237,0.04198726466720762,-0.09039766778625151,-0.11037054397733773,0.13059589684850123,-0.0369022135311332,0.02749902462086916,-0.004818411614489852,0.03684538454842732,0.13466268620526614
CD274,0.03728853835537266,-0.06684553664127671,-0.0849074427360554,0.02539986033292218,-0.025747537288011466,0.07269352399218071,-0.01638717482218898,0.042320521053426007,-0.07986334179603294,-0.01561235883577429,-0.03049872654650123,0.057317926319802634,-0.01994394577768734,0.08322972638780016,-0.034599997327344645,0.04117126961074833,0.1068530415527997,-0.028847635031398183,
FGF10,,,,,,,,,,,-0.05761290362617294,,,,,,,,
CD14,-0.04422512294294933,0.046421295190637826,0.0037295772027009042,-0.05575649580503434,0.08122670771507857,-0.013178027985342395,-0.03887328489456076,0.03366065675803075,-0.1581250078363743,-0.03878661533847194,0.0019145914002140654,-0.1235463471320328,-0.09305920231264071,-0.02269268470449874,-0.03469204525481567,-0.022660624540693758,-0.017329074491346165,-0.07684326675377033,-0.04538423024751186
SFTPD,,0.031890516677321915,0.09037457232266699,0.03670339626890098,,,-0.0036886266779797834,-0.011951907939745878,,0.01729766341344015,0.014178203661144717,,-0.020157883665323454,-0.008560088898033995,-0.019566528770575055,0.013290619442562305,-0.03410954507287073,-0.07553977251736195,0.05626282872224862
SLIT1,0.0560567496013029,0.14247509771108635,-0.01183510429414423,0.1315088956381303,0.0807072941421531,0.04124341612562512,-0.004265589050462743,-0.05340598346804776,-0.09303788308361777,-0.024494082745138115,-0.03848956193545796,0.06471383871039597,-0.013928348273470826,-0.03874234532092439,0.005996523092880513,0.008259143840122883,0.0887077887150434,0.11779813928378502,0.048739333272510926
LPA,,,,,,,,-0.02730626739554712,,,,,,,,,,,
CNTF,-0.020726477927307314,,,,,-0.01823359362947863,0.03200947084130361,,-0.04762050897749004,-0.026489396176821594,0.04554128367599733,-0.05208128814317368,-0.02166356981729578,,-0.033862039305342324,-0.015943732590478505,,,0.04079372649477359
BST1,0.029085370763767236,0.09242110768708213,0.003521800947052888,-0.04295344507270158,0.011035113530675487,0.04534440030177154,-0.0029590358660746287,0.05555322937587634,-0.15167106921184229,-0.052618347611616496,0.029792035095136317,0.030581984180011047,-0.014537481575266681,0.03482074192226288,0.0013381431763305179,0.0024995440546809787,-0.03524279382886249,0.08135887643265753,0.059778368916221104
AGTRAP,-0.0280376075126171,-0.0026766516329063076,0.007510214490669185,-0.024943492245405628,-0.027312123491305226,-0.0022136685985742724,-0.007352110214753959,0.00671761071566663,-0.1869286323532028,0.01803351528415455,0.04399348633612881,-0.08190447102650036,-0.0370250096751406,0.08393540147963806,-0.06331409201026922,-0.012454065580142613,0.09354436132124729,0.024774462717791882,0.06066271276438568
LAMC1,0.027885233603279554,-0.039276615218034557,0.035640544265483416,0.06475875590618949,-0.05023034928781848,0.016376251045847192,-0.007711854856612419,0.0017082756604188663,-0.22752038469610242,-0.0981332730169153,-0.044164275932735884,-0.05724926159233752,-0.018263349386820005,-0.05162005898870157,0.07662120872965696,-0.025968494308432663,0.045136608000900205,0.06734045476256732,-0.04258624304569316
COL6A3,0.011719069811936534,-0.01784125932397261,0.01062020979695345,-0.02720980511688775,-0.02772254221297253,-0.029220656668701637,0.005982596502811578,-0.027187212602538022,0.04211505842725364,0.004860542098843365,-0.012860589325098277,-0.02550186362941994,0.0054893221782460625,-0.06040599145261769,-0.009523332113846605,-0.01710762967988926,0.07314135198201845,0.010596814580711964,0.12219874356324095
FN1,0.05039414556031291,-0.1856633115410154,0.03051731508708122,0.03670561297604268,-0.034776681177639185,-0.01220666664741345,-0.06313977541643234,-0.016697918245349008,-0.20444487565796093,-0.08106062024941468,-0.008348817200483114,-0.10359586379086302,-0.135207120310932,0.01939281761200953,0.02883446849729554,-0.036443551996970566,0.024987433595069955,0.012508791183116801,0.04085165244032374
MIF,0.02385750756478501,-0.19074149499079276,-0.06954942218672606,0.04652947879914185,-0.12395453035281805,-0.0673501717397109,-0.04734673925690083,-0.06235655115115462,0.06750993954746068,-0.056394409001257285,0.05566288620896795,-0.13730846533152832,0.05174744905046813,-0.03994021510975181,-0.0032760100189216344,0.08812998917675392,0.023810241313874617,-0.05129490388721035,0.07646159619066405
JAG1,0.03411476036651717,-0.05970450140667616,0.018914320782659692,0.02748055208137747,0.04774805562280645,-0.019941577678141014,0.03187456094265201,-0.015555799704236366,-0.23924811495272022,-0.08184468413716253,-0.01063117769903433,-0.06281451025054252,-0.12090645686425044,0.04410120438406185,-0.012965140792351369,0.0021478862147577965,-0.11009176114103256,-0.09854515526535004,0.04982083812579585
NID2,0.025251686761093895,0.12592892622996116,0.03344372835752143,0.03940228947461347,0.004077388342740298,-0.01908040027808167,0.06399864414859689,-0.09145852743777634,-0.13965646296578374,0.006496582962076017,-0.0532026469182436,-0.0876540435119491,-0.03455519402544803,-0.0356203071158502,-0.029501981716489073,0.01013036002265131,0.0574944232262168,0.06123594014016644,0.0623920124363825
EFNB1,0.004107190309757856,-0.012850748029209252,0.02920570423295713,-0.04386078515995833,0.002047726067255444,-0.027613860212351845,0.06366110797595292,-0.036531627157644034,-0.1119388189653591,-0.015311939344687216,-0.04471170795170292,0.016109777297886315,0.02042252849501697,0.14694374791200732,0.003171158557822992,-0.004095890200231456,-0.028117327657643108,0.047522683396317406,0.023653116014209167
COL4A2,0.018822708399077053,0.019248740845513132,0.03785021504905084,-0.012030380225594406,-0.008826509764534635,-0.012128714549783282,-0.004996661903402857,-0.07088847920650408,-0.22510447013177226,-0.08654749642278736,-0.0019518615922675484,-0.04946658590511047,-0.06556028647725418,0.030918017876381695,-0.0021971848435741645,-0.0509683236234547,-0.023029950221539888,0.0976054850655785,-0.02139637462602076
SPP1,-0.01451204569194019,-0.0802456038130875,-0.11087170020932921,-0.07203046524347771,0.11027675599817023,0.033328095864025374,-0.06348024962491505,-0.1272306419698859,-0.278310394817497,-0.11071183811650145,-0.029452003800705742,-0.09381259568681605,-0.09165342632878724,-0.06275697430101668,-0.0038499846116308452,0.0014940397694397805,-0.028495118982430755,-0.09141893191647621,0.013405093760568865
PODXL2,-0.019874749311418322,0.04005076153834968,0.005794287656821981,0.10984963111685672,-0.027415991375287163,-0.02542014103419588,0.026105402720163994,-0.06167752731683977,0.018880186277992483,0.04158753127553547,-0.018388668916668686,0.0822067113639528,0.00869754811061422,0.023421776337747224,-0.03987251648849031,-0.025680679000318025,0.1273096175814583,0.09675593414773113,0.004098461051477242
IFNE,,,,,,,,,,,0.04640100253273121,,,,,,,,
FGF9,0.08163395432208696,0.07272654923819222,-0.04777892313574902,-0.029109328108152605,0.0853669925034082,0.029656636814495818,0.0783009923164025,0.05678572190569154,0.14581893384093136,0.08475841734437613,0.006436108809417591,0.03091756675592878,0.048815691074575736,,,-0.011215803844289031,,0.0824705847267278,0.03889531882993025
ITIH2,0.02509174978047107,-0.025815407325126497,-0.005363145470221528,,,-0.024360784979551783,0.028474598798064247,0.06401375903147336,-0.04636788686709866,,0.010794937621941158,-0.025989385375707906,-0.03036371545702188,-0.014137515728437277,0.08268314866344256,0.02211301650405122,-0.04724668873765972,0.008051679128492225,
ADAM10,-0.0056451382013836815,-0.018589139019680973,0.05894483285322565,-0.011964162593274813,0.04295294395793301,7.901900160457904e-05,0.04894877902917328,-0.03137193241082454,-0.11506242502055238,-0.026503527774813244,0.028277276370954847,-0.043664414960246783,-0.05641961897208832,0.01558729351763968,-0.011310733816016577,-0.00622935169892044,-0.0022862266388424942,-0.0011752958224138007,0.05295294385159569
CFH,0.028995552893852982,0.08791866272157348,-0.015471581602139997,0.029063885553397974,0.025603977785906,0.023354931502835873,0.07519615584693012,0.018957741326027528,-0.15667003236204055,-0.05371986228542589,0.003620111784520223,-0.07306799852152158,0.011125122906203681,-0.0817890173016908,0.0421610532346604,0.07622146441564881,-0.04400850940808022,0.027856717734253456,0.03159514801536417
COL4A5,0.0675741767650789,0.0022491675796749724,0.011711430084315973,0.01684196908355649,0.06754337522567132,-0.00013752653179822382,0.005750537808789724,-0.055759051163034284,-0.13869625127213378,-0.06893835108241753,0.013757930433601509,0.02032053631677345,-0.049573716575804776,0.035026511085752,0.006948103384087535,-0.033862345759116674,-0.0074865372833559755,0.059496225491279094,0.12867483854631037
LTBP3,0.01793380147366409,-0.018378042202957495,-0.0362796027364805,0.03521474589126239,0.022457617906552728,-0.02385418156763134,-0.010051681181962778,-0.04594197046191907,-0.04406287144728211,-0.03021984533076088,0.009601849297458205,0.02786619630430423,-0.005953666466754468,-0.044436792707881284,0.03269534578722139,0.05088594169765579,0.022816399383307664,-0.027644665441739078,0.03805897440004915
GNB3,0.0024434587315002726,-0.03127682940593769,-0.027220537014619975,0.027164892951362284,0.01889673670956335,0.007269581704762036,0.03654501663062126,-0.014137981964891114,-0.10252302888865347,-0.026985975643196478,0.0054028354695073,0.11503586432872773,-0.021237569161801733,-0.019145037028386633,-0.0032074992611130244,-0.02052804597374456,,0.01055701086628284,
COL6A2,0.0456184852105622,-0.030945204692311223,-0.08107543937908773,0.06435046709967637,-0.10570079764722076,-0.019310128694437757,0.06210109100996634,-0.03869982350894796,-0.19862496441237124,-0.05213497898454994,-0.005496018498213706,-0.08102121320344974,-0.08148620549509959,-0.0163366676179533,0.008550752485975094,0.0029298589635955745,0.06241381846461925,0.053673824952275295,-0.027884870123923967
PLG,,,,,,,,,,,,,-0.026472249237839248,,,,,,
GDF9,0.025952886727334954,-0.006152473777555275,0.008459959792453882,0.009473127047066727,-0.02698468527920971,0.04108761600942002,-0.027161071629439218,-0.011643725132004913,-0.0560963863791618,0.01345091001257994,-0.018056607684879194,,-0.004946805151731977,0.04704657779764968,-0.04971235849213481,-0.024854762735069234,,-0.010958014586707558,-0.03628329914015265
NCAM1,0.008362483741543861,0.04990404538074516,0.13424360924942005,0.05517448845365315,0.03790222595628496,-0.0030800593110663216,0.006803875615119335,-0.13809160032180717,0.04271028538841386,0.02870919592408617,0.009365137145022379,0.04046898091080997,-0.05191502657105461,-0.008833184260220162,0.02960614704180363,-0.028653728425885105,-0.02242888072451222,0.05576179137976296,0.03556983601632241
APOC2,-0.0037614335945461504,0.0801386979693196,0.01655888098709111,-0.07627634125755016,0.03342109632897211,0.042191387120661984,0.008095876787256888,0.01799584179972322,-0.10518584165615723,0.03706001862908477,0.031761763472836366,-0.09683327452717874,-0.03565944514449393,0.025315202443199597,0.015427774227556623,-0.0439242807189481,0.048075261615743804,-0.0528788357969271,0.0933751239048049
BST2,0.025315445646932635,-0.01441753504594893,0.0712101926738097,-0.12218071895388942,0.039561080123981136,0.0272885950667178,0.03323039891107445,0.008860900841249198,-0.2483470167464441,0.04090586652166548,0.033908190931368355,-0.03356944892321522,-0.07918395768824717,-0.052487927702520525,-0.04449130081035273,0.004794659473276707,-0.03147960443956891,0.015246065220103867,0.029526810498908346
