,UKF243,UKF248,UKF266,UKF269,UKF275,UKF304,ZH916bulk,ZH916inf
FN1,-0.13953272926093946,-0.11330413353705719,-0.00493317452049813,-0.19661702384011345,-0.06846384834267777,-0.039243565761246414,-0.027226899174592138,-0.08051006699080325
MIF,-0.17098003734982953,0.02509088753374379,0.02861042250754406,0.12989796919564917,-0.005467808697767684,-0.0530298632880436,-0.07569311572257599,-0.0322124992240738
JAG1,-0.1065372954538731,-0.008229300226488039,-0.021997367800219637,-0.26062779025471977,-0.11108778448863275,-0.05083018739572206,-0.025321260910765152,-0.0705529972249046
NID2,0.04022521492909355,-0.009336703556828805,-0.09730175862556258,-0.17149559544694942,0.014092635953780156,0.04996646869367797,-0.010976424491463521,0.01557093577753196
EFNB1,0.10098732031983418,0.025544413404782154,-0.060489011110814866,-0.12230177601773047,-0.040690872144393146,-0.009383015060260555,0.03276655213386797,0.0670643626915784
COL4A2,0.0045525623306425745,-0.05529479552430055,-0.04555268597827566,-0.24596231892497245,-0.052079300606721834,-0.04974706504263004,0.015586011940070891,0.09428303613386844
SPP1,-0.07632539806833802,-0.10502834772216979,-0.1788241726367542,-0.3253124058942559,-0.09416079091326215,-0.13761245376031656,-0.007159021707946688,-0.10815209655807557
PODXL2,-0.030098969671476933,-0.01870040708521934,-0.040962829691066655,0.015387310288098541,0.031150754773662057,0.09898766103861663,0.1087790210810881,0.08338783899266587
FGF9,0.1386271275128171,-0.004187175137935958,0.06235507685360718,0.20136092789358778,0.002193215939962432,0.039738634011349576,0.009604959583942417,0.06899806027714464
ITIH2,-0.015795383060953436,-0.000779184689586054,-0.02328624318866335,-0.041996361356383856,,0.0031499928384550813,-0.07043507807909062,
ADAM10,-0.09033551031307922,0.06012765230434149,-0.01950651072958433,-0.18303745833693452,-0.008785249007444273,0.001276498371667534,0.022839032039236408,0.05452205643577619
CFH,-0.041483338709689614,-0.022371902222677556,-0.0074184508776315985,-0.14306533110311787,-0.025021011752450743,0.03189328059023067,0.009157323467506168,-0.011581093647534634
COL4A5,-0.05654174943247688,-0.0033158466944332244,-0.08746130499721393,-0.19259756032475514,-0.06668164806195906,-0.08651629007049519,-0.03926772904217368,-0.12049616249932958
LTBP3,-0.1011170656795353,-0.03886646649845741,-0.011921661459826639,-0.052484578276979735,-0.03527481605834055,-0.028006113100944547,-0.06082262097135631,0.008071831962423651
GNB3,-0.04368217452462372,0.007700321128447391,-0.018236723017522598,-0.06630766591439129,-0.03415713990225293,0.11034761316238273,0.004461810268626628,
COL6A2,-0.1402521391903225,-0.06849268858191726,-0.05420699649776163,-0.18370926569685755,-0.0067880169263881155,0.04517521942570627,-0.011414716154615059,-0.009872938084449813
GDF9,-0.039151593127688296,0.00960745218678202,-0.052953794206625444,-0.10421475211691483,-0.006035624901500648,,0.13921364488665713,-0.03824851052133209
NCAM1,0.05657275952207763,0.07063556245887122,-0.09547316463429693,0.011857039644773434,0.04740081635897904,0.0005500257418232562,0.056862599457961044,-0.10492832829570199
APOC2,0.09544423050974331,-0.043656932937828095,-0.017224169803848673,-0.1519075357119166,-0.008364620966178113,-0.04812398980760258,-0.02001704815672531,0.04753917797669486
BST2,-0.08795424366993204,-0.07539813516444555,0.008024240096010314,-0.24238271764122918,0.02683785831571427,-0.031170186688224844,-0.007379655765760131,-0.005417082974339837
COL5A1,-0.10551019259777483,-0.057664958824962656,-0.04529413157950304,-0.08166027671591257,-0.02711269730580611,-0.05690445715177783,-0.07149507989973523,0.16533810340620086
CALM3,0.1952695274200019,0.16625390049443392,0.1315531833742923,0.3314401455232422,0.10441490394185629,0.1457572909041745,0.04039829571207471,0.04413362936735447
THBS2,-0.06101120915432017,-0.004198103771380984,-0.05126772101192583,-0.23791798472923156,0.0017919153734579198,-0.0522771960696905,0.011526443152807429,0.05787468366568054
SERPINE2,0.0967980605238764,0.08218326177593728,0.03985072645601436,0.09489641479710488,-0.002796274821729558,-0.02293788373212794,0.05960602925670767,0.0429047934214493
EFNB2,-0.09542133102657327,0.029150130938845605,-0.047673882572287545,0.005447151439670874,-0.022790185469081035,0.05944919067443444,0.023701440930900996,0.09004992149752297
PROK1,,-0.018510898697792235,0.042700735468695614,,0.09207999237235909,,0.08696619565936903,
MMP9,-0.020891141998876473,-0.01946720471594064,0.018850788461905,-0.15227703102548568,-0.02283005764061145,-0.030494446028662917,0.07399577823716218,
DMP1,,-0.014588272291747376,,,,,0.054964118534135,
NPPA,0.09074989514349317,0.04648282191463676,0.07516491698771416,0.04975936069598227,-0.006984865874461583,0.00604110967281841,0.0864381304360285,
APOB,,,,-0.033070481139266035,0.06346356051133929,,-0.03473340096224814,
C4B,0.14987883885503578,,,,-0.01796113534990143,,,
NTNG2,0.019176096204861603,-0.02585045511002646,-0.017040193846224985,-0.036404678611582995,-0.027932423731666323,-0.019617975425211456,0.01761088589825178,-0.00834854282760685
LAMA1,-0.00998731079555027,0.07025975669079966,-0.019161987463659207,-0.25446626278286694,0.08080498420935872,-3.912884774526434e-05,-0.045972679652909965,0.09498630426335605
UCN,0.050879113935959994,-0.02191577307268331,0.001671750282433745,-0.02808937155640264,-0.04066912369188288,-0.03317654569704888,0.12054283816665544,0.12367403336527379
ARTN,0.019084282068863798,0.0012880622300396722,-0.034339401966000486,-0.03412506833934121,-0.02283005985673916,-0.006263999721869289,-0.03903666862273599,
PDGFD,-0.017540546862799516,-0.002924442919256371,0.012617364630730881,-0.02803211639004896,-0.01497514699041437,0.13369616746870588,-0.05104823246245266,0.08720205610470734
EDN1,0.025144192465751454,-0.0218288387525002,-0.03349412311718954,-0.05721924707001067,-0.05219540628194783,0.006458574677604595,-0.04908889896834354,-0.06416856397841246
ARPC5,-0.11394260691397118,-0.09258575618419573,-0.031081735947161442,-0.10658105348076183,-0.04877689381924514,-0.11597872833575211,-0.007031081361375395,-0.02760266721146976
GSTO1,-0.00713015665730542,0.028458935812076896,0.15755739464286841,0.3081691643515676,0.03780115496947422,-0.005413419938489607,0.02484120244452427,-0.03615713393838443
SYK,-0.04913831320431349,-0.020804274885132607,-0.010559972662141776,-0.09700307614194209,-0.020998018260357274,0.016144630724861875,0.028194688419893317,-0.10813488357104915
ST6GAL1,0.07015483560219272,0.027582129205849532,0.0005267471005146082,-0.2005393465738669,-0.03173229794230707,-0.04052546123946728,0.04517490638264867,-0.018108665087867796
WNT3,-0.016769444677514348,0.04637479632009225,0.007804094972581938,0.19871874094372935,0.011535728375600742,0.11155042691270939,0.07289277345060886,-0.0017599322782280167
HSP90B1,0.0004992731289008642,0.004256352924106879,-0.041841748011981275,-0.05579461025446092,-0.048431153435846926,-0.05765104511825488,0.027513183541089586,0.02792521947202994
ZP3,-0.013594074181098604,0.02192095196407132,-0.0016718162556555258,-0.12302494727950304,-0.016538631395939783,0.11781284330371845,0.00542378380925507,0.09731535728854596
ANGPT4,,0.04573333249835237,,,,,,
NRG2,-0.04595544428584271,0.03500148796873407,-0.04407342203932243,0.010413791798265175,-0.0005763416270485681,-0.02969120047987182,0.10040146692717473,0.06455834957930147
MELTF,0.0037881268829607242,-0.03790227964325584,-0.027248747783461372,-0.04284388643570231,-0.0028241510899062175,0.0007786889852091271,-0.03211994482011979,-0.05648214791776343
NLGN1,-0.023731710741047057,-0.020837590001069047,-0.012645912448826537,-0.08662264436184339,0.033630489748763634,0.13573912452241657,0.04094944923500383,0.0412325536730979
SLIT3,0.22014515613867747,0.10301521416321993,0.04054148294166964,0.20702942087890527,0.036799556202814436,0.03011125277149521,-0.03356300428308935,0.07850408737234124
CCL8,-0.03872219996603693,-0.006488039194861963,0.003944159685880547,-0.043130888240585884,-0.03928483675743366,-0.04050803078725538,-0.07021591554096805,-0.04449814100089589
S100A4,-0.12111305935065383,-0.11226022343831842,-0.056390764476858805,-0.2439030469021418,0.03015962960346404,-0.04956293115735686,-0.016720300959834854,-0.016814053764915012
TNFSF13B,-0.12631150874887118,-0.05547578763640125,-0.033391215214895575,-0.20407326095749243,0.03373752905408948,-0.11425091625374156,-0.006140162951558248,-0.0305962357015436
HSPG2,-0.11572227141679409,-0.05509584456254991,-0.04122324342419765,-0.19359629829865627,-0.04446250904635952,-0.07351172010115752,-0.007787496096773319,0.14264943708980599
FAM3C,-0.049338289227050344,0.07975874685249607,0.0633299759613842,-0.08673201892362051,-0.016139331908976016,0.10160800883774344,0.02803948872957426,0.11376029874257874
FLT3LG,-0.08057646362610185,-0.016519331965695397,-0.012685464989340518,-0.09130022395743584,0.00832316027796425,-0.032645515692871115,0.05984653224503493,
A2M,-0.12895346219364254,-0.09475505307009595,-0.08455403847981292,-0.23788338786222182,-0.07370417552100657,-0.10516234818190512,-0.0596408981043335,-0.14455703978729603
VCL,0.010399656887794508,-0.020526669353112148,0.019656680037880698,0.05992723484775516,-0.048593505897981414,0.02102471224912789,0.006097652415983775,0.09432949345589596
FGF2,-0.14753870244178724,0.030142789266686988,0.0027090264468863914,-0.08362865319368877,-0.04125563782063539,0.019093294390945863,0.03759332428909963,-0.016760370864031086
AGRP,,,0.0009632448719514329,,-0.016207346188616453,-0.01964310085901515,0.053259876686179326,
CNTN3,0.2525255441412033,0.09637635857743306,0.11049734658558644,0.23118372343357788,0.08889746194424501,0.16801396309275704,0.052511882521038826,0.02162107145658185
RNASE2,-0.06897278661602245,0.019108489572262678,0.06203749814585592,-0.15790008612016154,0.009836693735665173,-0.09419877108437648,0.07941927674795006,-0.04628506515010669
ADM2,-0.03857834054817201,-0.006842676279456575,,,,,-0.027748583619462478,
GAL,-0.023591619095712075,0.00014280671168069974,-0.03604068315490333,0.07666637995718566,0.017783000956454697,0.10076529405841606,-0.001753475423197339,
IL36B,,,,,,,0.05905235060612906,
CXCL6,-0.020651911747054982,-0.007331960530036468,,,,-0.024164301950602363,-0.07176581115200371,
PDGFC,-0.0658705531950799,0.04415447538741595,-0.007918656366792598,-0.17933496464398604,-0.04600304527331554,0.015120325561727722,0.04050888567388368,-0.04058303315258605
COL8A2,-0.07895870627547498,-0.02962992070873298,-0.016998527561511226,-0.1583099195890688,0.02228866039152734,-0.02912202269228426,-0.036918230650329564,-0.03450711355592893
SPON2,-0.001119617539676989,0.005305391133801941,0.05566812306813444,-0.10498285684604707,0.04413600880439113,-0.02304004116053364,-0.024138103163728664,
LCN2,-0.017830001583600576,,,,,,,
SEMA3D,,-0.021419620122012203,0.10949772578628407,-0.07131950737625688,0.004180517206106564,0.12251502259552517,0.04733913790118325,-0.0549412557664491
BMP6,,-0.012429463891835869,-0.03567694508577503,-0.036710648283905946,-0.014809401311528431,,-0.028447743884740806,
TIMP2,-0.07453656303150645,0.044787905152557504,-0.09691603505694642,-0.24192007926744266,-0.0010218012377346893,-0.06286929506724885,0.05706824080533602,-0.14681324600623866
EFNA1,-0.04721754605235654,0.026136260697980376,-0.11058838594998917,-0.15484299199423252,0.01543267138858056,-0.05627042671239728,0.050739150043094636,-0.11177430069827694
S100A12,,-0.009199604077906577,,,,,-0.02437454800139569,-0.04449826387666685
TFPI,-0.08379416370602027,0.00727688682930172,-0.010835526241610023,-0.16700167825719306,0.00987482677522905,-0.00706776834058636,-0.011253211480033002,0.013064440131326089
GPC3,-0.02545032834060546,-0.02836687524022031,-0.11589954132062479,-0.0010473834340883064,0.03729789961930479,0.02944533024767901,-0.007433205725998182,
NMU,0.06426249250136379,0.07090971869101685,-0.06562235965892768,-0.07401741180033866,,0.013050371582196156,0.011632214843437553,
SCGB3A2,,-0.025461333366731273,,,,,-0.028447769348775003,
LAMB3,0.01583211387741973,0.05441104274569896,0.07520028405649685,0.3690289511407598,0.07956261411401494,-0.007241953705743486,0.014187870821279088,0.17276821480038954
LGALS9,-0.050109875067821226,-0.10008683233732642,-0.05398629438140674,-0.2096818637592494,0.027597007638509127,-0.06767509625534879,-0.04692788742381953,0.052128800957319414
VIM,-0.15424694638471992,-0.11845920487654003,-0.11952866623767999,-0.29484007503234666,-0.1253501243474232,-0.1089714173108644,-0.01811279492879462,-0.14822614653149807
PLAU,-0.018304095756806107,-0.06276286346032618,-0.055806363494469886,-0.19702840767749877,-0.04490784140516796,-0.05204736288249833,0.03730871573453667,-0.04265383231361642
TGFB3,0.07459015426681224,-0.004490957876919625,0.02055056866054169,-0.11194483078110173,0.018429569642773622,-0.02628369031847014,-0.046043913920776204,0.06028077306076925
APLN,-0.16613995028560474,-0.005193138750121155,-0.0676611249449894,-0.20855955435799833,-0.010624449026142761,-0.02505023825349792,0.024498871670408862,-0.003582946016560259
SHANK2,0.2537674417037606,0.15594121590653404,0.10989240182512118,0.2794926996917499,0.03835528471758425,0.05649775403850789,-0.024029896983460534,0.07286033038300856
LTF,0.007248213529189593,-0.048952223148478295,-0.011944102854577301,-0.18894665495014923,-0.04961080933563551,-0.09223993436770839,0.011063384178497867,0.025094801665758896
PYY,,,,,-0.01841214303412956,,-0.02592473888712461,
PENK,0.24735116123879505,0.061838636591240996,0.08127301302389871,0.32449161656760944,0.04599067835200547,0.014705238749260361,0.076545255492231,0.14293916698232803
CTF1,-0.06274200702013474,0.014706888859089459,-0.012991247524204674,-0.07670709818044047,0.003186915492173056,-0.05613764084118763,0.016316971686524778,-0.05532915007887617
COL3A1,-0.0036654624466068483,-0.0711897498994708,-0.015292905175325881,-0.19369974564260617,-0.067988942042996,-0.09924595638655703,-0.02213652867390135,0.09655588473041878
S100A10,-0.1342732136878406,-0.08954389408454258,-0.17262126616186904,-0.26626871328773744,-0.018541560836497443,-0.08492758975763104,-0.02010077945374949,-0.02253895806273569
FGF13,0.2682384580407358,0.020820489566614156,0.09413637645822283,0.32737712285182335,0.09602319782468421,0.04453538548835737,0.026281402013315993,0.2531069132348967
SEMA4A,-0.0006259117246420129,0.05636090679024348,0.1052033661567398,0.19559884880358444,0.038745129444260056,0.00784000365988337,0.03924281280341804,0.06585195013151515
EFNA4,-0.06741002005258591,-0.014078920277467995,-0.03503619621089988,-0.11386527885788535,0.016083193147504518,-0.0355173840488316,-0.04240748598496198,-0.016271744983912494
HSPA8,0.15350845727273887,0.03177584885029555,0.1093691790416241,0.19390154830873552,0.03722796797230132,0.10472520953469373,0.07485027075272133,0.05459270614854703
NPB,-0.024224939907352118,-0.01963640134730819,-0.04280892267559482,,-0.021961147067500745,-0.010893868950660593,0.02314921662285005,-0.040050893193463076
ULBP1,-0.055163616925036976,-0.032274580407923054,0.04098506869605152,0.0876146895365982,0.051762580360707126,,0.048659830872838566,
SEMA3E,-0.07722626915794278,0.011727027928475246,-0.11585983366091562,-0.05642639433817446,-0.051046199610944226,0.021404278365967176,0.03987577579484639,-0.008014128455549588
ADAM9,-0.10899931943427191,-0.057266347890603815,-0.053195588345115626,-0.23111737051168205,-0.015011771622105288,-0.05057775534335598,-0.002166134242516684,-0.08342867560047884
ASIP,0.027818528123511016,,,,-0.020258318627199744,-0.04478592024245648,-0.03168188869572649,
IBSP,-0.03900882941747277,-0.07608695644753759,0.0393867579790878,-0.06449519422610378,,-0.12978698771618313,0.013932548413828098,
MMP12,,-0.01994416357597431,,,,,,
FAT4,0.10104835056912066,0.03563969640409359,-0.05059364778885057,-0.020220485123437364,-0.010339950014044603,0.010718683769969548,0.06980424901131875,-0.07034530299800514
MDK,-0.00653672864001807,-0.022768249970646384,-0.08962977999316933,-0.2938450640793549,-0.07527594727995446,-0.1331141148325758,0.04802133656751446,0.139389061012756
BMP5,,,,,,,-0.046137728400205955,
CAMP,,,,,,,-0.03558998014267366,
HSPA1A,-0.03142559423008064,-0.04169126261248701,-0.058854239253721435,-0.2234774946981667,-0.022756770476097442,0.017604918905708103,0.008431429339117868,0.06601455686512887
SOST,0.031228822057959394,-0.030893119099958368,,,,,,
SEMA3F,0.03716529968797342,-0.06662663640522944,-0.030985283165715985,-0.10467233907267151,-0.04023898537813084,0.05944213336381134,0.0038888701961195707,
ARF6,-0.11993061460121839,0.0014455849336328364,0.01774861564539336,-0.025378241766414487,-0.07861117512352574,0.03682558145916652,-0.04122070415241477,-0.051106121635593506
IL6,-0.0506465159103038,-0.03188528903829029,0.00431120786853347,-0.062063798336052856,-0.0895038185194572,-0.055106132146962014,-0.08563463182905919,
CALM1,0.1805704747927731,0.08563604940935952,0.10807382471631562,0.297447620676825,0.06987582555373614,0.1479794295999288,0.06556616082220659,0.09278231491872255
VIP,0.28634358945794375,0.04424540862865765,0.06804262311749788,0.24479906651427977,0.07872790959151797,0.02672419012620154,0.018921645724305863,0.11114275904345934
NMB,-0.13181315077189848,-0.03436655486927979,-0.08618497526000966,-0.2297289335382151,-0.007904108144755685,-0.07273889372017169,-0.033822785414810444,-0.08807455895991842
CCL26,0.07497269077509482,0.0053236959976670295,-0.027665288326877358,-0.05510221548605706,-0.01367189349037683,,0.024043270510833003,
FBLN1,0.06519205331514231,-0.018754219115664637,-0.00879202318976251,0.059660723156674575,0.00665906642412253,-0.04526913466552307,-0.09431898632610372,0.06106103888554273
SAA1,-0.07931594773797558,0.0017982289302501226,,-0.09029705016430807,-0.032158589540843094,-0.05879779074150291,0.07410660414897763,
MICB,-0.03591950592718117,-0.02859734492992447,-0.028062545046359348,-0.10486434123676207,-0.05208845435440263,-0.036557234342649896,-0.042586361012925136,-0.0350622501009045
MMP13,,-0.023598080655723195,-0.026108205935349023,,,,,
F13A1,-0.11026756432280671,-0.06368797751996728,-0.011355339288404926,-0.07239643154972256,-0.029961924961642544,-0.08361529787789236,0.009995075957005679,0.16922032498539244
CXCL11,0.07415380033660367,-0.0306712372752068,0.028339588839098005,-0.10862108478590977,-0.01680137226125104,-0.019935045721107308,0.019324111101261386,
COL5A2,-0.0365089369578434,-0.06739364086791094,-0.06592034781963219,-0.18671943096075336,-0.08987381405156804,0.041108354239565666,-0.07791988568235655,0.11404372322197785
EFNA5,0.03775127670739608,-0.015153249946670385,0.03495377851396852,0.14953216652075935,-0.02534976846895232,0.11292987201790551,-0.004515447031927898,0.16932037077901624
AREG,-0.017552856401617,-0.04504880390441383,,0.16046993286418898,-0.042316805851844545,-0.04298965587166754,-0.036054064957567744,
EDIL3,0.20725770222058656,0.023018494719737218,0.12691726302571765,0.14660907000800152,0.13607277421348887,-0.0711333673823014,0.038264192788130515,-0.02091099399384904
CD86,-0.08094598952068759,-0.02878155858510229,0.031154349570640366,-0.14908967656180588,0.010040863300819406,-0.02844019625736343,-0.1181459160353124,-0.02821829402678398
WNT9B,0.026410737378223127,,,,-0.016207346188616453,,,
HRAS,-0.024944447499185108,-0.05093463212219375,-0.019688702843206604,0.09096538106236898,0.07519956950763204,0.014854128817843615,-0.0009914684516024305,0.005535875700222351
C1QTNF5,,,,,,,0.044285850253918096,
RLN1,,-0.020546480492306788,,-0.012841270948891292,,,,
COL4A1,-0.06381615157747655,-0.11316652735160256,-0.04464408395238241,-0.22826088373472075,-0.05050899831599707,-0.05507423780710406,0.022069014695075488,0.0412815225411964
CCL3,-0.004673153305208823,-0.03316423444334063,-0.023766654353632913,-0.11013270640582862,-0.059105296842926945,-0.12024412262812562,0.010826463216696041,0.09940455449814613
BGN,-0.1065513989161162,-0.09606819574772649,0.005917003337091249,-0.09131071276265136,0.03900821487934781,-0.10062062560157248,-0.012635428209124142,0.03136282833176642
RETN,,-0.027694776639070124,,,,-0.03445288089067729,-0.005940918123264106,
S100A9,-0.0972491901838621,-0.0519461921916883,-0.02609213629988158,-0.17098794035372114,-0.04920520036296576,-0.09195773458177786,-0.07044512325803456,-0.026602888447413632
HCRT,-0.009532501760004376,,-0.0459812294418843,-0.039454813255504456,-0.019426456656346014,0.13891254885749282,0.03405810784393337,0.03468963525155841
FADD,-0.06689603673148584,0.014658373726017531,-0.06585699161418812,-0.14016682995267363,0.017613869305993648,-0.02054156647594268,0.06334147197805731,0.04382577537397497
ACTR2,-0.014300882357124373,0.02678214821342011,0.0325545241782076,0.05510173152548718,-0.06908419685268528,-0.0030355515337509445,0.05623441292042502,-0.04847429576662319
BMP2,-0.09600106429164854,0.017002407956676967,-0.06567701825375176,-0.09642682150216754,-0.03588121796349553,-0.04352126854638059,-0.07957620060826746,0.036006724401499504
PDYN,0.35144911512409527,0.13539452287338533,0.1390344278114353,0.4267550712809482,0.11573086504162149,-0.0447858955823486,0.01931229007939262,-0.000979020853642439
CD55,0.02207974814059915,-0.04255625773427876,0.010220270353020712,-0.07771061424117494,0.011676485448828811,-0.06329806333204509,-0.10702189682946732,0.014108067895768996
OSTN,,,,0.1627183915923585,0.008747844984476595,,0.0760878028089178,
PDX1,,,-0.037999499123234616,,-0.020795835372193816,,,
CD6,,-0.03186774330718026,-0.030554092915955487,0.02840984440735458,-0.016934665503116234,-0.024406422646164952,0.0020758412940135437,
IL16,0.0023541274624922946,-0.05228037039385385,-0.012518597399785206,-0.10111249675107123,0.061315155127141564,-0.040935073965765685,-0.030046847827199588,-0.06058459843943942
LAMA5,-0.027818014392090695,-0.013088811134514888,0.0031166825809537603,-0.14021161710845897,-0.016404028015280663,-0.06896753331063765,-0.010836119256368962,-0.06346148062122561
RGMB,0.04863040398708534,0.04456447798951843,-0.07427296185551986,-0.07211369254737443,0.007651526915787206,0.07119079985382724,-0.039080758622553106,0.08065606434929569
INSL5,,,,-0.06383203712082226,-0.024826238593876834,,,
IL12A,0.021282941560630143,0.00587535656428552,-0.03285951018436279,-0.15277285064467627,0.016171142319265565,-0.01993505668509909,-0.03242245831802494,-0.0015656275197736044
S100A8,-0.04653796887042919,-0.04872347336403894,-0.01414238513773606,-0.17765960034513217,-0.07584925839035812,-0.107209100357416,-0.05951145737699283,-0.030252281343905358
TAC3,0.1331876934590345,-0.0036929062681802754,0.08218473542686544,0.32411103273006336,0.060305180523353305,0.009404007969616235,0.050338169296195404,0.011467003028225342
TAC4,,-0.03725267590138032,-0.0335249663053975,-0.04810248390489959,,,,
MFAP5,,0.009380006780938907,,,,-0.023673438958125504,0.0043330507423053645,
CXCL16,0.014158409049477827,0.027036252346122152,-0.04850665344693003,-0.24908692931226756,-0.017290599673498632,-0.08296389046004765,0.018420961731589008,0.06163681552319192
AGRN,0.043661446004967734,-0.032671360366538726,-0.07204017009541251,-0.25364754554720664,-0.10765702851729948,0.0071788368257769885,-0.024116215308720993,0.014679892553609731
COL4A6,0.036846372170886904,-0.027694777131263105,,-0.07616177918420895,-0.024939229055918593,,-0.030583335173455194,
FST,-0.026626978355781882,0.0039832888791274616,0.06450406962789457,-0.018039827502206892,-0.020703600375957382,0.04401592912212365,0.006922561073637369,
MEGF10,0.13140523731120218,0.06360628740104035,-0.06745103025409364,-0.026410688381152996,0.00666042346769086,-0.0669431377488293,0.010708101497743601,-0.033950018843535636
C1QB,0.01816546502913965,-0.09142046710402203,-0.07360564228399585,-0.25774638044154713,0.033901839841253806,-0.13864798361777328,0.06215207355852413,0.050945114403092316
HLA-B,-0.13797519041963274,-0.052649341706824594,-0.0513117488580362,-0.245733400530602,0.017108465771055778,-0.1329014455889227,0.007298983461445577,-0.027341162967194497
PDGFA,0.0013774938698323507,-0.01543965920788946,-0.017114522107746343,-0.11723857943660815,-0.03208547774464738,-0.07517560274994815,0.044529655907273764,-0.027829838971696528
LAMA3,0.1370757291321043,0.04781533524948089,0.029851090294687816,0.18377180121152653,0.03247707936302208,0.06915006621841,0.012644091118192195,
DKK1,,-0.03858851226986864,-0.027665288326877358,0.1599784062091137,-0.011816503329446802,-0.03752407511705753,-0.010393647953649252,-0.02974721044481839
INHBA,0.07229999395313212,-0.02091750920287565,0.17206486256230094,0.3989209519309372,0.026997595501645523,-0.03873519387379905,0.04508304640484359,0.2641962395365801
IL7,-0.019415885387147388,0.0233938102902727,,-0.0427557659385533,0.10708695897428935,-0.021339140725008518,-0.05075654267398246,
FABP5,-0.09588084830505356,-0.0036271080779451724,-0.09927053195994562,-0.0846688030042206,0.0746313909524543,-0.07150488317618606,-0.015186994275892336,-0.05680851646484246
CCL4,0.023675632975071158,-0.07361804411069027,-0.06110349605303207,-0.08636373167498788,-0.09647955937429321,-0.08787397021418716,-0.011748761195632748,0.07282634862893435
FBN1,-0.04072717557364616,0.03493799070967008,-0.026449089366481805,-0.10593799558847473,-0.053760432964163885,-0.01499071008072318,-0.04217681745516898,0.09851506531764503
TCTN1,0.012352787659519264,-0.014072899160526063,0.00223322066752143,-0.24625112124719634,-0.04005193996838251,-0.07036222821152892,0.02847948535832766,0.025083949776933914
NCR3LG1,,,,,,,0.04762500618179092,
BMP7,-0.005426448241401225,0.09044584535825309,-0.006278250515841503,-0.13463626096181947,-0.033973151460111976,-0.035858632624593455,-0.004129899937896476,0.0007819814129774413
NLGN2,0.09856993626491503,0.06323393808648316,0.01022842947714837,-0.01526988985881358,-0.011246184374013299,0.03332568787416607,-0.034951341126155416,-0.017847488900445546
CCL25,,-0.023341304754463534,,-0.04460250430025898,,,-0.03296145212982702,
NPNT,-0.05505626578624529,0.04449435300489611,0.006463735806833032,-0.2650850727004229,-0.07891783692108276,0.06700963623632647,-0.04528176974371415,0.0021019822104931074
KITLG,0.018789422911632495,-0.0022321983567114272,0.04299986026426577,0.04427299242893494,0.03957576249552408,0.004422263842903035,-0.07479080300212954,0.04367739371238788
MADCAM1,-0.026818822605504732,0.034387860538448146,0.05912801588135306,0.04898451985948462,-0.006284787737294753,0.21490942984832545,0.017949119417968645,
F12,0.1021955288564659,-0.034183891883336745,0.0887013862536755,0.2627148686349853,-0.004852787960446905,0.09346962585721157,0.09056223300861792,0.11214157346926516
S100B,0.018225851008796642,0.1190703509892843,-0.1160172801308319,-0.2802587557734584,0.0032070129949815143,-0.07795967815041722,0.0011426923948143128,-0.023137626828200544
IL27,,-0.019647340913460334,,,-0.01734274510757466,,0.10070639989820247,
CD99,-0.14550077727670255,-0.06115935690211924,-0.11782899612804378,-0.3170266275197427,-0.008108857696024194,-0.0944813018226393,-0.013897674575323456,0.04287661462164124
PDGFB,0.019334406688199735,-0.015293537572133857,0.0614801520465472,0.10060038847831536,-0.07208715057967788,-0.027921932938549842,-0.02021407251489518,0.05703177447381017
CLEC2D,-0.01847329243199607,-0.010139797105863824,-0.02120770901540269,-0.13489863955105505,-0.021748194071431585,-0.049077449181800195,-0.022529364136192137,-0.09113825940474839
F8,0.02006236807903335,0.1265655063991754,-0.0037762056355157016,-0.006396590550863338,0.07824152189598874,-0.0013674054587068934,-0.0881662705769256,0.13262400895147972
C3,0.021861147483441253,-0.0955696540239904,-0.04749959351602874,-0.30263013196026756,0.02789322162232306,-0.13284605183407497,0.023120230765598014,-0.059869688507312925
DLK2,0.1448515377764152,0.012699189681641784,0.05033372217764663,0.05236130172048159,-0.030926073228528035,0.05676644836198712,0.07435431164012844,0.1102312540777006
TSLP,0.04845434283072,0.020843336425156803,-0.034462365668910755,-0.16877096912569128,-0.03342176152294553,-0.021339150440846718,0.07647803251559242,-0.05136056960091056
OSM,-0.022844264799099616,-0.022118302155041722,-0.040998366011281526,-0.12961617668235045,-0.08034346198893279,-0.09838656726336248,-0.02621459812541334,0.12723251510203754
PRND,,-0.022533753970056726,,-0.018311197960093922,,,,
SLPI,-0.1612424618630011,-0.010922629709606481,0.027464512348563595,-0.17966129306986106,-0.013598859936194906,-0.05804435900464965,0.06856305103810786,
AFDN,-0.11049813718757527,-0.01448287038845281,-0.0037259942880015933,-0.10062839436476016,0.018413978439577587,0.02983957619531329,0.06474365477428705,0.015930098073394842
ULBP2,-0.055744350465827645,0.02411722888975883,-0.015426296406960083,7.276547936897038e-05,0.07768450386815347,0.012183361735636321,0.016091566773827372,
ICAM4,,-0.02024746659048111,,,-0.006013431758873959,,-0.03045660783839711,
TDGF1,,,-0.02950202781455079,,-0.014990936212660653,-0.026941219837866747,,
ANGPTL1,-0.021359826721276825,-0.010971873085360916,-0.009756260457747336,-0.15572433970965774,0.0818811806859608,0.024279197433624417,-0.03077978374027253,0.024838421387196743
