,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916bulk
COL14A1,-0.03820728222108765,0.14097797882969673,-0.035704364748367926,-0.03266233734653916,0.22642614895412366,0.015359101604895273,0.09267773657324486,0.08425891076149064,0.024509076344880552,0.06141860657524009,-0.004918371597379272
HLA-A,-0.021163300034349616,0.08712003145277562,-0.03437334549721506,-0.06957783544106783,0.0982813134347382,0.029106543495736204,0.05461015512453243,0.02376408674276471,-0.05918339103617969,0.13774748248591573,0.07723336466711116
CD5L,-0.018891210048255485,-0.041488678852793205,,,,,,,,,
FGF18,-0.017093130620356802,,-0.019526076427547976,-0.025338358028919455,,-0.01848135059770976,,,-0.025395754094042235,,-0.031016158194383834
ADM,-0.020152485551910248,-0.0288047291383367,-0.03056878879681259,-0.10308000563063674,0.034639948602872485,-0.06387109900085236,-0.13791636423476175,-0.11195401571985479,-0.027778007174855884,0.06845125092697471,-0.0071247939031788155
CCL15,0.046488870050739144,,,,,,,,,,
GNAI2,0.0774068341612148,-0.04376888142778956,0.04190652878115352,0.024157605289891877,0.08097750840708541,-0.024659111360826064,-0.14648069240386266,0.0986567464802256,0.0005400938774751058,-0.014981654718276286,-0.006155040072915911
HDC,,,,,0.027244864728943923,,,0.07387226874148856,,,0.02117299998680943
COL11A1,-0.0243721029100392,-0.02306051538329013,-0.041736768989635215,-0.014198109729879936,-0.029944640623961828,-0.002102723915870222,0.007343789736483171,,-0.05575766365680444,-0.04724040372370819,0.015265526870595063
NUCB2,-0.035829199658971723,0.009066373220350001,0.032363658397363194,-0.030859075825154923,0.05439863017893612,0.009191960398317907,-0.01661799951566299,0.02192012866860505,-0.01922026737543357,0.020506515699805033,0.003014519089161658
FGF16,,,,,,,,,,,-0.022262488573070498
CXCL1,0.05811443162065268,0.024264543891447946,-0.0017926192779731966,-0.03783683385429484,-0.042132006570457216,-0.010407123115263447,0.08930512293907002,0.0609942396259904,-0.027343537555169398,-0.00022164297581747923,-0.005110992048841773
VCAN,-0.0742614882778383,-0.021581887127331913,0.0724991286958211,0.05981877553418181,0.046835076499486,-0.006158734557297452,0.025225077294040693,0.07067965457055038,0.002371094347163672,-0.03881380879786826,-0.001491841937351475
MMP7,0.057550631465555654,,-0.03881916815726159,,-0.0120220606079445,-0.017033548422914508,-0.06614764848934586,,-0.01427062607917726,,-0.01586339835565289
PTPN6,0.05007877966551946,0.0492924221776676,-0.04536004903639883,-0.016922322797639312,0.025681817491485057,0.058209654796002264,0.057349674638228175,0.06027616569196093,0.05909254432819967,0.0772088693262797,-0.013580583727113555
PTGS2,0.0031206152098917197,-0.0141231377850067,-0.05105686725796813,-0.07925976980037636,-0.09078036891555769,-0.030624594644686313,0.06845679674839857,0.03630402640652261,-0.040810243614148686,0.01327891731232306,0.014446959990265964
XCL1,-0.020701387328421996,,-0.021245069958268522,-0.019432334747871663,,0.06282250021317583,,,,,-0.027777453666548307
CD58,0.039081561169792674,0.013607848138582955,-0.03106973242629261,-0.0549008845236441,0.07603401443298309,-0.00951576402263883,0.09861576459256538,0.0433201861080388,0.09199677138792806,0.005363916645460089,0.07528981475565667
TNFSF14,-0.020858781850746865,0.08052634983097688,0.03317935467763215,0.019696521487846324,-0.025049730055371252,-0.007095874741762357,0.10453078514939834,,0.03413917143744675,0.0005756959736423558,0.007012501919738941
CNTN4,-0.036672245543888274,-0.012920166946754257,-0.038181212919558276,0.08432145412680289,-0.04268785420244559,-0.014986026982822654,,,0.014842354984839915,-0.02653089242541342,0.04669505686566308
NTF4,,,-0.005518410298726446,,,,,,,,
INSL3,0.00012073068059120463,,-0.01952607259762205,,,-0.019641472846653563,,,-0.01607081948205665,,
BTLA,,,0.0372833958907942,-0.020258855875142413,,,,,,,
MFNG,0.07108673866911519,-0.0498912751284498,0.0013752328544922269,0.026131397235123137,0.06027851605751558,0.04135345310200968,0.05119680488666339,0.00027188283692627165,0.018116346195215977,-0.04522725267378157,-0.01774843996915027
ICAM1,-0.005139190589042031,0.0028580013752716577,-0.03083668703553396,0.013283559109518698,0.08654718935277328,0.038920261596755275,-0.09621919603370405,-0.08323152344588575,-0.03707792777197599,0.03383018151737502,0.06937198988907303
PROS1,0.07999246468185436,0.0526008760642187,-0.023926631802613448,-0.03049368313254721,0.06022620423702015,-0.0537934387981596,-0.03431098738630664,0.013395346855045114,-0.06057394471016709,0.1329252045824124,0.011581345995431439
CLCF1,0.02840479979036304,0.025956928105588722,-0.0013615576822716107,-0.032616997114690724,-0.0473920151328674,-0.0037813711430300548,0.047754444409718926,0.015953809224740805,0.03157169042199646,0.07937980268645767,-0.0013474859065976338
PSAP,0.06081619109492086,0.07339692872620565,-0.03687838132612794,-0.011031019199323382,-0.061779596635023394,0.03086902796787914,0.010318423731358235,-0.004547717357286677,-0.03589485037333478,0.016837258316983305,-0.06287944611726214
EFEMP1,0.09537532246875233,0.011554875914074792,0.015159358960852009,-0.024398845081828057,0.03234961911019218,0.05523047431138821,-0.07457107671285376,0.012499502085274125,0.034638271461144975,-0.01930589977501655,-0.031565207808640534
C1QTNF1,0.06809632291717713,-0.030128557202250134,-0.03625435732260102,0.00814359314863735,0.044024388336769464,0.03957608841721378,0.0029775767326214397,0.017580260113848396,-0.024597720628288525,0.03175068312377504,0.052881282039251146
ALB,0.020278784237525847,0.02389166265473553,-0.025813050371947487,-0.04785317392134275,0.059746055049433165,-0.021443336698762628,-0.0026828268311990177,0.08136540508816727,0.007009506044528458,-0.061105232712245626,0.0005851545383610443
EFNA3,-0.025435269643358613,0.02889991609632592,-0.0746927853465345,-0.02336791322920272,-0.07266365637876775,0.017802305891136228,0.07576377782082226,-0.02054909220429349,0.014036662471717327,-0.0034806963640663874,0.01719236217376238
DRAXIN,-0.04178163720137401,-0.02330788203660403,-0.010660513045400024,-0.00018760078651050368,0.04138195943437315,0.015483786828771636,0.02806527344685538,-0.027562111757119208,0.006170266198722191,0.007958932405319651,0.0737279800520665
RAET1L,-0.014446440967205309,,,,,,,,-0.016268852241454378,,
NPTX2,0.026614754167037853,-0.04022123663960156,-0.05975592809691948,0.05016648932267595,-0.04385417387503951,-0.011997236612187568,0.04623009327304889,,0.024445276383294648,0.08175461138965359,-0.019981241764556044
FGF11,-0.07266780279158472,0.017042868687366004,-0.045045629940346193,-0.016302806317321582,0.033009041869703284,0.035877807714444855,-0.11510835337535952,-0.01071846948049856,0.02042323593292926,0.07205759981090523,0.028197393678243116
CD59,0.07070733989411739,0.05558736644564187,0.05073210341419391,-0.06385631089347472,-0.04855852721700679,0.0883734412417415,0.10399280062131007,0.08904619921918508,-0.006057027881881313,-0.018877736440030785,0.002483252716649233
COL9A2,0.03187748640606267,-0.0053124666986516115,0.04696780805445518,-0.0033365585569192563,0.08140899900010565,0.023244867717172126,0.05189021332710092,-0.06358117871583838,0.046444427274916114,0.05474059834778718,0.05052666542003366
DLL3,-0.010936541553180943,-0.01334912665454785,0.03243657922238852,0.0485983587013756,0.03615902253666926,0.02387692343086196,0.06849605385014373,0.07103229159017618,0.08213806679885723,-0.0015554775698324822,0.09874745320994692
FGF5,,,,,-0.01605766943948945,,,,,,-0.025414293651679416
LIN7C,0.05168627420596003,0.001327504854347053,0.028065414610528052,-0.007798295793619817,0.09339144075859811,-0.033986733202235886,-0.0342725889979816,-0.03330616282171896,0.04777250643310288,0.03776603947470589,-0.005061156472613621
GDF7,-0.02426670619372059,0.03292211228985938,-0.034840214166359004,,-0.02872454654093108,-0.020844788325269897,,,0.04465402605224547,0.04005190897823957,-0.03453644977872499
PSPN,0.013591447163956851,-0.024979725060878505,0.03043775639656155,-0.02798051949181968,0.0018035947814339526,-0.037255018782232745,0.11446948071716252,0.08320542433188256,0.041031741654401856,-0.014109944206749655,0.06119966354730832
ANGPT1,0.08919405399871065,0.0824567959647771,0.0329155545844714,0.023921222576154883,0.0944325143729554,0.03447620663608689,0.044609140744241785,0.007966607340796978,-0.001668301259555375,0.0038536879047985145,0.01702324329903924
PNOC,0.0015121425565017637,-0.029013572181285932,0.06054578779106458,-0.008076289665694738,-0.07082825865443657,-0.008960063916847828,,,0.012744399076757902,,-0.09258995894588021
L1CAM,0.017549986538552918,-0.02163697798180413,0.008928251153097174,-0.024616162151867488,-0.06468579687030922,0.04207489547590017,-0.03975559792802226,-0.07739404493822032,-0.06880344692217455,-0.002554452367376555,-0.08472300355192382
APOA1,0.04714604459794197,0.04776907986516106,-0.010436102319667401,-0.043304928198633526,0.011675688647394388,0.052279692946294115,-0.06623466620860875,-0.017985251481977715,-0.0527657388170398,0.05659029229830875,0.04213460703219954
PSEN1,0.007578350267986218,0.03378791322380009,0.03392343661678155,0.008085637897661712,0.036721450803753795,0.042167177465459,-0.026010175273403047,0.06393551279875417,0.05323150016510774,-0.11324628746449254,0.03694880652035656
CALM2,0.09062208947012536,0.008899487879059,0.07792309686103628,0.06503286269863313,-0.06705271537787107,-0.03496392349094616,0.0825660135636599,0.1046141974004422,0.0017571056389091109,-0.03650483114301269,-0.007261097552918644
CLEC2B,0.003940844804554915,-0.05520463994840312,-0.04590383122323976,-0.07309856573953406,0.011483591099720723,0.04960144389058721,0.011538403673556552,-0.0028076033268471527,0.013336240415071478,0.06731948786250004,-0.015928381485588516
NTNG1,-0.03645543846833563,-0.036303518728504035,-0.0011844000457396735,0.020917640856350377,0.03429508189884012,0.11486509409474029,-0.058598929067447986,-0.03806916871594196,0.015005114115188586,0.018343923407192618,0.0006704563929653373
LRIG1,0.044905280946563944,-0.08634112500964446,0.07364607591446935,0.05545255651800155,0.03436018196839973,0.00494378324890423,0.04057749717991629,0.02856231204864324,0.06528874755820463,0.06333710936869541,0.005338833178772245
CPAMD8,0.06632463917625989,,-0.023095859729791182,-0.024672517196002004,0.012117171416387459,0.02975318916092086,,0.19288114608342533,-0.015667713023192215,-0.04238689384958123,-0.024488931387524032
GHRL,-0.020761004622210904,-0.017585314634548127,-0.009092143382730263,-0.0062198872154775285,-0.030892274561377324,-0.03056264203225451,0.03418072315152642,-0.034624843806571215,,0.021679126698685533,-0.021587247826512047
NPY,0.012741484620654645,-0.07258327192987837,0.0004980962391003816,0.04226501133083893,-0.037269678227170415,0.047102172248269666,-0.007215062670687124,,0.011741898293760203,0.016083308235473676,0.008173817179947546
MMP2,0.06460414492164936,0.01400305552045897,0.003842078623549892,0.028616701984582372,0.09331172332160535,0.005861881098211473,0.12101216451145712,-0.04406262083304269,0.04502167276040736,0.056275620024931014,0.092833462781312
LHB,,,0.03925930533324977,,,,,,,,
PPY,0.0310293174809808,,0.03524961297195961,,,0.018363497336781626,,,-0.051649985352923374,,0.04961415116881645
ALKAL2,-0.027092030775719075,-0.011128338984123248,-0.019822513680919637,,-0.016470434201098807,-0.009564421801577188,-0.04715641716771693,,0.023032105630181814,-0.03729497408690349,0.05851214215317154
CSF1,-0.0013491641265136148,-0.007376454491035241,-0.007784236403779916,0.01500491011912129,0.06041279855724205,0.055254002578075945,-0.028889432790092182,0.038876909880378806,0.041476466253158345,0.030485291473425612,0.0445381594304154
SEMA4C,0.024138904614750295,0.03364097487742374,0.02524553040748411,0.00916316483288354,-0.00504854214013752,-0.0104722260195537,0.05490031147497244,0.04851697989308673,0.027798073497869107,-0.016583129397520716,-0.05474074889101533
ICAM2,0.07807319652764773,0.03859220648453667,-0.047394459408016454,-0.031131510385021884,0.019585779823457106,-0.0051456056315806855,0.017447452448019343,0.07158704324498617,0.03567600539558058,0.09558783863389823,-0.017971488470304754
SYTL3,-0.046243627608344114,0.023146322693087022,0.008733375898108247,0.01033076559685995,-0.011489554223424316,0.04341882555463474,-0.029626706950285128,-0.02825626524242134,0.04696530800046265,0.023509395036118323,-0.062007576548583264
IL1A,0.010464436080064574,-0.022205090356834635,0.007011875265924405,0.06580232504156333,0.06389027276468928,0.06294889654950568,0.0041589033315072715,-0.014508276428408037,-0.03674570210992114,0.007107634363122857,0.046084578683159516
HLA-G,-0.022229623098862044,,0.03485767619121919,,,,0.06169899700178798,0.048511939278733665,-0.005795350920007029,,
PGF,0.029175631742781264,0.0582736013068616,0.026451427698990664,0.04532875968088425,0.051172588895013166,-0.027369211788357554,0.04765601245374758,-0.070060443885378,0.06731124345755812,0.07209057798755002,-0.050638499154091604
LGALS8,-0.028281576710024202,0.026131780887413063,0.02185766443490121,-0.01802698000067011,-0.036693974716453304,0.005842815509930474,-0.10178400440265538,-0.018946430374249548,0.0007014693941625367,-0.009596120393111864,-0.003656577092219253
DKK3,0.07857160991184223,-0.05796616270631999,0.02924194621293871,0.0538078475294635,-0.08410998353861601,0.011736236422919571,0.08045660502254776,0.05802412091548455,0.042196302349732304,0.015777983996072366,-0.047232688017926724
COL16A1,0.05549262146797448,0.028877302394732424,0.009317195786223574,0.07637522301863327,0.0007412334405494322,0.01006382457762536,0.04296959670604035,0.0005348697085748252,0.026901590053296967,0.06312989126513847,0.0232657008482673
TPH1,-0.01632218893494513,,-0.000719732899325659,0.0388190380774422,-0.01726813315336847,-0.021836189134162052,-0.053735722861309954,-0.04121312724571041,0.08305787070553788,0.1497593307328902,0.036099049786367174
TNC,0.022255722614980974,0.05371981606025084,-0.01871959281231438,-0.0695394690530579,0.03478806134244299,-0.03149329186260014,-0.09187851887052766,0.029371729441751298,-0.03953516927747808,0.1067683146481844,-0.00995612038398072
TNFSF9,-0.029024390659241374,0.0865645646207726,0.051276291981134994,-0.030226406518354565,0.0006835808057603139,0.05098449941585763,,-0.04181675336025544,-0.03503645818580835,-0.01717376876642103,-0.06122973507547129
C4A,,-0.010966479257987535,0.0005103334010942877,,,-0.004130380732113159,-0.04852643898392525,,,-0.028800324470998836,
CNTN2,-0.028830243268520402,0.015720633723089985,-0.0003871188684326963,0.01145620343331281,0.036161154016532006,0.035005941798499585,0.04788866558385259,0.05610072517009655,0.01811377100381861,-0.10716793516098361,-0.060688498490221135
F7,-0.01592352545388927,,,,-0.01452631455104582,,,,,,-0.03026970308317037
LUM,0.07007725493113039,-0.01616840714201793,-0.03770560169885454,0.011565888047656049,0.061486004083215896,-0.030052553792906986,0.16228377967883476,0.0029708930585135877,0.08458971228411866,0.08008583646659469,-0.0014885257700706642
BTC,-0.014446434949798347,-0.017160592289648075,-0.019387972701129304,-0.020840264844067768,,,,0.03640970436668742,0.027500074229552224,0.056476414634783534,-0.009584431213735792
APOC1,0.04453466588073733,0.04427756767982812,0.04967219497543647,0.0038812536491696025,0.09033321798609424,0.004685919397189354,0.005143843517316565,-0.15171236929080895,0.0060492541005848395,0.04507047414837456,0.0657642405180803
PKM,-0.003648952392464291,0.006946598856508766,-0.018123682194205296,-0.08508784544818199,0.002562319825427431,-0.05564947715396199,-0.06514451442479054,-0.05791384685369793,-0.05707919577908119,0.07961367179241936,-0.023442176642963886
TNF,0.03847029732496214,0.0322468026053023,0.06453998956247087,-0.005291409295772535,0.14085586132460637,-0.01662434309899796,0.1680817007553214,0.01434565366240892,0.08372843869005486,,0.05962171117706425
GNAS,-0.0918189673308008,-0.010859709288243827,0.062077869498188394,0.05918154087291354,-0.06404546062546664,-0.0051079528289433756,-0.16201626483564893,0.038546726086368076,-0.015583605548536814,0.13633886767129028,-0.015206078916109308
BMP8B,0.026362589331165195,0.02791339157282829,-0.011413667856456216,-0.011400945618116026,0.08972853267353184,0.030568363266876314,-0.029480936516634484,0.04105360725003623,0.031121955517318386,-0.029916055962341224,0.01705564375938786
LIPH,0.0047885914080202895,,-0.009869338546923642,,,-0.015218863182975228,-0.04132242204909069,,0.0695687062864054,,-0.03756597022563618
CCL28,-0.02295918344850251,,,,,-0.02343454564248991,0.08024610955819225,,,-0.019907891631187974,0.03681783254125062
PTPN11,0.004988320432469663,0.0009519279088714063,-0.07283672748285527,0.029129482543797446,0.00833483573186592,-0.014446991519219769,-0.020425778930781822,0.009400506974549569,0.003195368701422502,0.006541624300130227,-0.029178068618271373
ADAM12,0.021774727780968617,-0.01305895737471271,-0.059481938467886276,-0.028178871061951185,0.04152701291134706,-0.003580702241562937,0.016922185578396174,-0.07189039938331292,0.004283943342685246,0.12403443138124587,-0.03633247757654166
EPO,-0.0219317095998759,,-0.030799877062657896,-0.02598851025664762,,-0.01592270081339366,,-0.05877429935619948,0.07011622961196785,,
EDN3,0.03221411870640163,0.024222368838724032,0.05519499811323543,0.027461424737775235,-0.025738579579499477,0.021744817766002924,,,0.004678735952855689,-0.028848105013808672,0.04346263743739461
CCL22,,-0.01386425818205983,,,,-0.013172910129944874,,,-0.01722714100465915,0.058634393997644974,
CCL2,0.052754322958242485,0.06206781400143586,0.01735121977414289,0.0014744776166591342,-0.022043964510212892,0.02614190497059635,-0.0455105063331624,0.03140565733191633,0.025986993436173472,-0.013524894510358232,-0.06805609770797827
DSCAM,0.007880907730322424,0.07029710622827777,0.012416673802281888,-0.026367728497209957,0.008516243064479432,0.057209677495487644,0.047881900973386966,-0.009655650978967738,0.018706052140447425,-0.05334096694126523,0.02097452689070525
GPHA2,-0.018191904462604987,,,,,,,,,,
ANG,-0.013829023148022842,0.04599384500215497,-0.02545470280907073,-0.04579921058930777,-0.030208459589859737,-0.037137579040039,-0.0810529652819719,-0.031099970317326794,0.02720054361483001,0.017691255751084416,0.04062645571285969
FBLN2,-0.04839235661511549,0.000516926293517196,-0.01320089728378569,0.01363647049828776,0.030932409365765627,0.0008578900370504189,0.022579165764838028,,0.07568417819862942,0.06835369977684339,-0.02063355977876829
VTN,-0.006829064127480814,,0.01906957354521023,-0.026201947715491725,0.03775279814773314,0.018899736731583294,-0.03587765450437213,0.002383088654319577,-0.013246562156505442,,-0.012199009150931306
VEGFA,-0.08388095399407554,-0.01786596999313941,-0.07040115428598952,-0.09124366611895116,-0.0433979962732806,-0.06305413886499386,-0.13274890530792738,-0.10008673229901695,-0.05256705256163501,0.00729929457098142,0.0029741197153426257
F10,,-0.01582517381240415,,-0.024446860617193106,-0.006713989049313447,0.1281500698086913,,-0.013355641975056306,0.013129419740984598,-0.02138033178336959,0.06567644574471834
SERPINA1,0.07712025422483097,0.03575649732887716,-0.049035025333489884,-0.009176092101874787,0.03943215030174331,-0.009004319799950566,-0.058579989853145054,0.02169825154480062,-0.03275681706968388,0.04677923892239559,0.04441334802034409
VWF,0.08196496079556971,0.03772696797674842,-0.06345439883662327,0.06404197167240795,0.06865206788556699,-0.0006870342390374134,0.13389411515677874,0.04544505561496438,0.0970692072657567,0.11038336317691594,-0.06270885150900282
GDNF,-0.025561723904783284,,0.02122718580147913,,,,,0.010524874330637547,0.052169794579367955,,
VASP,0.07144593985083915,-0.023889492814216012,0.024804699050730204,-0.019287064811642295,0.04248204280864873,-0.005715823895799359,0.029411582376676113,-0.08448802503960462,0.03969867671432289,0.10755221934623686,-0.021652371653448008
ADAM15,0.021902305835492592,0.0647546174497143,0.019857028092208077,0.03852497576541971,0.07057634657850048,6.204049353961496e-05,0.0504954140099272,0.022587903116865836,0.012558491906677887,-0.05210556248263743,0.0027133733369730855
WNT2,-0.02855167598037065,,,-0.02105463360262712,-0.026780582595791302,,0.047061604864398664,,-0.019347657717998377,,-0.041238322235460464
CALCB,,0.012119666800001105,,-0.03164925059333039,-0.016057669264985527,,,,-0.022914127803771993,,0.1079789037749818
OLFM2,0.020469886519190263,-0.00735396936185078,0.06199579036057224,0.04552952928812973,-0.06429399718426755,-0.07275678757051084,0.05622068989796647,0.040133145055032335,-0.012450022247258916,0.034915932366236344,0.05846833500751933
MFAP2,0.03569311874218469,0.024582868742847538,-0.0227605494160087,-0.04235107333119825,0.05871450596960431,-0.03495629020869798,0.07624029191757543,0.03368473046936954,0.07653451214855501,0.10452954009189662,-0.008241739451026516
HLA-C,-0.003019734333699032,0.019911841742829336,0.05680636838599112,-0.014259941847972957,0.08376078335766203,0.019392935417834416,0.15821419385264032,0.0049073162077096005,0.013542209087392126,0.08241952826813075,0.02606233820383723
THBS1,-0.004568035885935903,0.09579241921108737,0.012577109934926658,-0.07297263843174728,0.06839325222220982,-0.011589648477902932,0.02570283488686429,-0.00021193988507138653,-0.06079135265277556,0.08714334679187886,-0.00965014096330493
HSPA4,0.007312173083502554,0.04726021789225051,-0.02080167053075937,0.09925170628963043,0.014580300390988636,0.029828983269990984,-0.12390204868446539,0.11488134835985124,0.018951965492163613,0.0793098938458787,-0.059982174606310376
LMAN1,-0.007060715609951198,-0.03020436073313072,0.006362092671462814,-0.07806838858705836,0.07744700922850604,-0.03825152004977368,0.034913766027122456,0.01864378224710633,-0.012179182444001025,0.06115056366545615,-0.005711222293525821
LYPD3,0.03248653341019993,-0.012779960758918943,-0.02258181382785939,0.0886029377093708,0.02175109211525463,-0.009935629734533359,0.17551114915465718,0.016482689979067176,0.01310617198039522,,0.08440583231859644
APOE,0.038474582093899305,0.03152446351540743,0.03215516988867754,0.06746120122294977,0.07032457344169549,-0.014050951024271766,-0.06215929116530542,0.051109080087967426,0.01762331528408753,0.06443428675299344,0.04394768705627923
SOSTDC1,0.044253602289612864,,,0.04403788586036838,-0.007946798806200606,-0.009599372987378568,,,-0.013047402333521798,,-0.047074888484403256
ANXA1,0.06168797471328178,-0.005073197130123499,0.011560646506959663,-0.06406271557930016,0.036773258529964124,0.004831005440440966,0.04357899695692311,-0.015234262045269616,-0.014571875586853645,-0.015765622068514243,0.01626134190048819
WNT2B,-0.033383882171593465,-0.018001051404029744,0.0008355613314121722,0.02248695063459281,-0.05995241550036997,0.006850725439509716,0.05426128736907955,-0.05930548564906229,0.02710957032532913,0.08925191083320888,-0.04356429872344234
AMH,-0.006910347189020253,0.058774528978706705,-0.03137839805906685,-0.02124710582647881,0.003146206387317228,-0.022951767159123584,,-0.08698057707899685,-0.06336150500167602,-0.019907889092508624,-0.03290105092883016
GDF10,-0.01889121091494669,-0.014377664896764245,,0.005896767162352766,-0.02587444827517209,-0.02144333609996956,0.017886543703850583,0.11382061841063325,-0.02901245543599313,-0.02512599179394999,-0.024923922177759066
EFNB3,-0.012749446085199163,-0.024713986574294383,0.06362711218052086,-0.0264844565020766,-0.05242557432130177,-0.0007450404678016599,0.054658487678049344,0.10476906624635632,0.0009574897534816806,0.09755675088385943,0.03595828666327472
LTB,0.012189704185330419,-0.005294607226220825,0.027772724738561246,0.011770727490106719,-0.026278453013679714,0.06695428427775035,0.038563458630488864,-0.029472073719183083,0.006830555916531224,-0.007175131370549558,-0.012162324052792505
ANGPT2,0.09646197957897176,-0.013246118420419745,-0.05765437417735192,0.028230693777339992,0.0302651985226009,-0.03187554422272747,0.05906120803081067,0.017715901214708174,0.08707460546497583,0.08749909981809277,-0.041659656715952155
NRTN,,,,,,,,,,-0.025126000807781202,
ADAM17,0.04149721724219273,0.008846195234269558,-0.03235485686258792,-0.007465409259973239,0.007529155796314785,-0.00886807257908938,0.02114515118659636,0.09417507280328541,0.004745763851810363,0.01980999050560165,0.07637537220057684
LRPAP1,0.027788435099608617,0.007683595055595178,0.009336822807647418,-0.026937236430088562,0.022127502428088554,0.008674429397469593,0.03975345165689543,-0.015148047467174295,0.07520282024052874,0.07103334066612152,-0.0008666618342737264
NID1,0.10022981045840407,0.0508399960736253,0.006623727307197582,0.007105292205779846,0.07294402276654222,0.015751751091836304,0.07681968382739425,0.14349767164155286,0.03124952948701053,0.07603571942500002,-0.022461695701916976
MST1,-0.01620341327042982,0.030477091731607786,0.01073803580389491,-0.021417645908012442,0.02289143877982489,0.008004834730886656,0.03046573093612813,-0.051564072241876445,0.06079132256603886,0.021083375719820583,0.0714675902047384
IL13,,,,,0.07694816297705027,,0.20143461850864533,,,,
DCN,0.06328492045935795,0.04536676141735484,0.007081066552060784,0.0321138008110658,0.039432323026498725,0.020960798901727487,0.11383228926354119,0.14106964777149708,0.06032959057444613,0.12663373919650023,0.023259878682031335
IGFL2,,,,,,0.05609749368638905,,,-0.018665406599832384,,
COL7A1,0.0006933507126712444,-0.01790967005849749,-0.019243700680609776,-0.024773088578965183,-0.029177975198972188,0.026709461264337382,-0.03308655994515853,-0.019153955712182577,-0.022389101134490757,0.07670871245746648,0.08483692793273324
CALR,0.005257147379721849,0.023721724797783426,-0.016178205226203717,-0.022445240894453156,0.05739793535343979,0.0005590877964917245,-0.06086811196923812,0.0643266272850787,-0.026913464825814363,0.04263205719004197,0.031731963441348425
PIGA,-0.010743838170983138,0.038673033235746744,-0.04708347797262629,-0.03623321971762669,-0.04326318196891119,0.033079366572404664,0.028338836561923403,0.04545746689483131,0.03546705666880406,0.04311976904145997,0.03193408334783582
CD200,0.03105439358866507,0.07869026624572574,-0.048601374755425544,-0.03154133061477217,-0.0559207297016749,0.009796879173411663,0.10923442360174257,-0.006547467254926113,0.058793865693888336,-0.03699080098391468,-0.026924696626691124
GRP,-0.030292489026282152,-0.012203964122937332,,,,0.04829857931262783,,,0.0057919584687785375,0.008232217137926136,-0.035204035284111555
CDH1,-0.018441310977816105,-0.029221320505046274,0.0005034550593585914,,-0.01741104276767496,-0.01704806282688497,-0.0511810813714214,-0.050287606934941415,0.019471895734024552,0.1472019553571486,0.06803887567451204
LPL,0.059780846850456454,0.01621784176745977,0.007690409510788107,0.01029883972214707,0.06495372013496342,-0.004702966330371971,-0.1916988953582297,0.1527703935973036,0.08107932070878933,0.1371803731385843,0.15571042213577985
SEMA5A,0.020974164425891374,-0.05222267355293391,-0.020568498657541383,0.031967875863695656,0.08314868114739402,-0.017041502667320057,0.012869033410197107,-0.06731584557253065,0.04257367110235436,0.07765652658205378,0.0581415555944709
SEMA7A,0.07712979409081983,0.034194113699512266,0.029041802822058874,-0.002530860522819716,-0.030968886639450195,0.025591611360115896,0.012160546788632801,0.01853688064207732,-0.012106234169191751,-0.07353206891721245,0.026211398634493798
SEMA4G,0.05066409787836763,0.013275536272278374,-0.04871699447358704,0.04710027987510459,0.0006341668023827777,-0.023538836885048823,0.01977528799171523,0.10126893638244223,0.02431260408855997,0.03800350609673225,0.04020344440710193
SEMA3B,0.058032006989081404,-0.01919200160236927,0.00927088081263519,0.015127764942055942,0.07610520460304539,0.025596903113533562,-0.024869549175806496,0.05119279936987641,0.001787148253887711,-0.13458910559707946,-0.006383103480734789
RPH3A,0.016386696212913995,-0.027612807652379202,0.009953776388179894,-0.0016318146273362555,-0.05945323642543618,0.016998917156741594,0.01741462105773181,,-0.039040177523537535,-0.070949377548947,-0.07973920932136305
JAG2,0.008726130053708038,-0.019037108655467053,-0.020035634669179972,0.08627590207421579,-0.014265906015332326,0.020198428223200803,0.038758649998942664,0.07254056075210992,0.08113092883079992,0.08954724004723146,-0.01132796214179729
CGN,0.018306744648231885,0.022917782189338154,-0.02419236278131928,-0.04752082835102971,-0.0041521325528268305,0.008578450734260055,-0.06632295779564212,-0.04696404934982695,-0.014965712373943944,0.051640863610385127,0.037294587772374044
GDF15,-0.049242073586113336,0.014170638160861284,-0.008428934886749407,-0.0319795907006269,-0.009478901195511345,0.00451557913938664,-0.0555059146664988,0.023242100699310826,0.013570354089324133,0.12651662489382903,0.07896403034871066
SEMA4F,-0.005646471606967179,-0.009543630865054125,0.0719023681845675,0.010922949641875996,-0.07090541741870211,-0.013308018675769726,0.07329185531691576,-0.057955245607193576,0.019380249625871458,0.053636318327607076,0.021703923488234543
NXPH1,0.02817306569753359,0.00874676288203,0.03806299277575835,0.059845557074478486,0.058482116500732616,0.022952471007704874,0.12860896747773176,0.09183231019013266,0.04681956610441139,0.10039263003570495,0.08361882408787366
ARF1,0.009048783578738036,-0.00965934888704763,-0.01960467636764185,-0.024841871279087983,-0.02370590990362835,-0.010481291768235949,0.06833141886672807,-0.020043864953000007,0.019493756348914235,0.029837898618427745,-0.05438496201200497
DSC3,-0.013767273439309462,,,,,,,,,,
