,MGH258,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
LAMB3,0.03599319664452541,0.011634640956121477,-0.06006091389079794,0.019917523762723925,0.014114920616596397,0.041844897876661985,0.0352359843280858,-0.07715671426284063,-0.001017867133840705,0.01554086234044131,0.03813710871859843,-0.034379930118500164,0.0071694073687062106,0.02913816388367025,0.0026751193222207545,0.062265371459148185,-0.029625761689876944
LGALS9,-0.020693709909198218,0.03425526720686827,0.027658902297629587,0.00448816607012917,0.0371951570923243,0.052110320719454796,-0.025574992922025856,0.06572741251823011,-0.05669151333106901,-0.012852470694818697,0.0056011887808968585,0.029502014535912308,0.024469324797387552,-0.01636131683621099,0.15083883418716232,0.05708158264852804,-0.008185608242576446
VIM,0.05289461920793019,-0.03234970658445744,0.10000993893108114,-0.005525520236093966,-0.0016800016272507173,0.09225669099273277,0.02830237075162915,-0.006914698619843071,-0.016434927746158914,0.0307491672440521,-0.11406863059670143,-0.097201155668,0.07235177228807392,0.03361781848026268,0.1491926271446373,0.003929907495733963,0.03820315053417226
PLAU,-0.016876841608980817,-0.03608407933579709,0.1502958273222807,-0.005993440824465027,0.002188495326747477,0.0337480684777212,0.0594245116045772,0.03146321781883627,0.10365158336447919,-0.03217556021125723,-0.11578024513554144,-0.06197580488662494,0.02545110880347206,0.026949801550218925,0.09650849039214637,0.01389690540921612,0.017467916112850694
TGFB3,0.025812779242687253,0.021880969675092028,-0.015442844165486715,-0.04808922616341645,0.07033898137835595,0.03309552947925909,0.052336961942930894,-0.004791920455098921,0.04930801823517068,-0.021659233025676888,0.05505429925871362,-0.007174581790543743,0.012436946888000048,0.029693595223838454,0.029596043002702646,-0.053395569917964174,-0.046334962648845054
APLN,0.01876251588348402,-0.03250636654602554,0.06383907080228803,-0.004195192696997764,0.01680461749804288,0.01986824952014868,0.008555805269898084,-0.033997368126385666,0.03777408196160694,0.014787120580113212,0.022777575073449848,-0.033417643635642626,0.06763095409398541,-0.012225325004265795,0.03156966184309249,-0.1383388773249153,-0.0037344527232289985
SHANK2,-0.02193069896893444,-0.0012365918264797512,-0.0632538101232334,-0.027445753770420356,0.02918547737745611,-0.024081278598057157,-0.032616744628308915,,-0.0028820709330205276,,0.035355198018257976,0.06994215919213696,0.046658808361348836,-0.01828776746040626,-0.030109069569270862,-0.037157592928079866,-0.04522236488283235
LTF,,0.07198129212987316,0.13543488961149766,-0.0071492004291486815,0.0030721496539468556,0.10532352883187446,0.058945964893039875,-0.04603934205314425,0.07177463531984696,0.07667438060839617,-0.05153557787381808,0.04746450110041319,-0.024780258256994474,-0.010721422397388106,0.10591375513833236,0.0050921557243590885,-0.01091014710902706
PYY,,,,-0.01706269082989247,,,-0.0188313609879981,,,,-0.0302517360113574,0.06699414573130598,,,,-0.00044298729129668154,0.07048424239860653
PENK,0.07900172026407601,0.08260157269635768,-0.05864489388479247,-0.010510217920275287,-0.021472429460674118,-0.037814634256213814,0.05911767634967989,-0.027558377983772316,,,,,-0.038410783668058224,-0.0303341810601958,-0.03161166921650526,-0.04147387918185467,-0.04073655064837393
CTF1,-0.031175358940794554,0.0670850269457392,0.03448240923286497,-0.0109725081426306,0.01479258131460359,0.08295591764740536,-0.03432576027538992,0.04366036749137161,0.09715093037379127,0.1564985464174247,0.007302682299117145,0.041799438308505535,0.0330193558287621,-0.007595097725560435,-0.00968662287313936,0.11158936467556779,0.056124566389462484
COL3A1,0.07348417428748803,-0.07404524335932988,0.09901906709828132,0.07238143324265282,0.03983276635432297,0.06425710801158545,0.03291426262897048,-0.08989668568318175,0.04021621713646477,-0.06301429380127768,-0.02178569631824908,-0.08314680189170337,0.10085237532582898,0.07795169354210174,-0.04045677835056665,-0.20211299868862379,-0.013255277463116923
S100A10,-0.07212771873068138,-0.010934992090371416,0.10957920721522892,-0.006506520347384438,-0.0037763706296022105,0.09538481916011944,-0.017348461187650262,-0.05086530084303824,-0.031721635319991476,0.03227618528812329,-0.12387034936637603,-0.10477864041505691,-0.12572815314497962,-0.012623374173985095,0.037974017472550095,0.03375802226785895,0.02243557318630053
FGF13,-0.028382613043924757,0.031212594246283473,-0.05785175798692614,0.02347335893551322,-0.02836223584571928,-0.04947905237037534,-0.05852245030541062,0.08355580094047416,,,0.04857923780418119,0.09261203075488898,0.05257573910687473,-0.031171665835263505,0.020084941914927216,0.014304118856026065,0.005076873977257882
SEMA4A,-0.0001352190505561561,0.011472969562111355,-0.06403477633427239,-0.012030752236980542,0.0003401211642387058,-0.05752243863244347,-0.02865727447743952,0.0077992049550559585,0.04165706762972364,-0.010920565904503748,-0.026580583055264846,-0.013448304621209682,-0.03668991660741928,0.017409975855497643,0.04826197257876696,0.055360792349663304,-0.08958907882831457
EFNA4,0.022827330415732674,-0.011729862351384191,0.047800033924199264,-0.030506157474928193,0.0020529572514373603,0.007010926488239143,0.05865027228957288,0.005060754701202379,0.021247277876007796,0.0019197876603736922,0.015594817791366804,0.015216365317267246,-0.025280243361853735,0.05224922199841442,0.3158307680331314,0.03363295613102509,0.02340565887863996
HSPA8,0.041136429870791316,0.05595862229787473,0.02769463738058837,-0.03950829744464845,0.05627954367076659,-0.010939982355785915,-0.01934600625119957,-0.0055717998010369465,0.025156324399680692,-0.03045272070800221,0.011262379482078156,0.03217221775734447,0.05911041086844686,-0.03542610720984368,-0.04523996756446499,-0.0077237144813410786,-0.056894310915137934
NPB,0.0299922181750083,0.02744759422910336,,-0.020351583299563457,-0.022290219869537737,-0.01905757706568993,-0.04248524032391259,-0.04380571511481789,-0.04673621341177407,-0.030078257898289256,0.05740602657174721,0.037740052599734814,0.011752407521857274,-0.05558066968505709,-0.04598405801361341,0.12619570387314277,0.06754568856439637
ULBP1,,-0.011849740651377288,-0.019773508463398492,0.03358963028695827,,,0.011173079410303042,,0.08044848492161381,,0.018695389054606742,-0.006507517944789168,,-0.020167506911213176,,0.05379049445059616,-0.027279905259754756
SEMA3E,-0.046466735749089265,-0.05431788761767237,0.01234164568775129,0.03438855069198388,-0.033093855767886066,-0.0025645075426971465,0.0019108102064937817,-0.02910395609648831,0.10867645155431056,-0.0321597172689639,0.0740836828519195,0.14350069195635085,0.026459744210063075,-0.07858823030711663,-0.04138683056394128,0.12335947301718177,0.08919106552928474
FGF3,,,,,,,,,,,0.03973066736133225,-0.008620166038084747,,0.021521439898225355,,,
ADAM9,0.004537714280213627,0.035007565583095895,0.09401126638976201,0.0029476176844892327,0.041352363730264276,0.09748012515998956,0.0666305719341539,0.018662025684850994,0.006396288155155225,-0.0009639147852079753,-0.0876767492942552,-0.052103885127945254,0.11574926979964446,0.019537908596340917,0.08953918290456314,0.01502550828356963,0.04013896549543539
ASIP,0.026345015161876702,-0.012878199156891144,,-0.01877355758254906,-0.014486969531222927,-0.0444549043318687,0.049468078149737055,0.0668335949929748,-0.03548442228705254,-0.020775549308750384,0.025890211586875995,0.06374647272121513,-0.029159480409909948,-0.04151531261368639,0.03581171614826829,0.055510207342327166,0.12351936548158628
IBSP,,-0.06547338677491575,-0.016335633221424974,,,0.09932858396868594,-0.0111243486647915,-0.04034287646952473,0.15067483987663782,-0.03434196303090695,-0.09511909983659213,-0.10403017615017869,-0.0010592266104600763,-0.0002459909497282563,,-0.07789053513867798,-0.06494870602577169
MMP12,,,,,,,,,,,,,,-0.02131357151097484,,,
FAT4,0.02005090796148455,-0.02178432901561055,0.06501321746876199,-0.027730901619614272,0.011478784900221247,0.01692539955537442,0.08172956523269945,0.08304670136225673,-0.031596580041480034,0.026941822344545036,0.032532026396747606,0.07704343242071585,-0.014325975241206212,0.035545258233161535,0.10384744066149856,-0.008544175647270029,0.05159295105502179
MDK,-0.07128063388530502,0.006763467280581479,0.13056820735435065,-0.020226002129534737,0.03231225140053421,0.06444284116716473,0.07048921665855622,0.007585687884346343,0.04619249438646496,0.05014666161797996,0.016474305448861356,0.03920167765773254,0.015649850118178505,0.013753057260837923,0.06453954436143286,-0.013727553688740905,0.09098637561584982
BMP5,,0.034073744911149374,,,,,,-0.030483914396131604,,,-0.04012171939016248,0.06863053004814494,,-0.021625284259407324,,0.02488404309937323,0.05407937830396926
CAMP,,0.010043587006045166,,,,,,,,,-0.04489513067421046,-0.04637303223926635,,0.017529533959648465,,-0.015237026911057898,-0.029636471137221815
HSPA1A,-0.019148406596869925,0.012836407002763683,0.06395378163603038,0.031234003243563426,0.0027553037994161042,0.03581752624397686,0.018597566178323827,0.05315881632288893,-0.018807583066622818,-0.017907409360751098,-0.022786100455544935,-0.06998890989163273,-0.0010057155233679795,0.01628307093266439,0.08878925510216029,0.06041336574451585,0.10978468343744434
SOST,,,,,,,-0.012684683662756695,,,,,,,,,,
SEMA3F,0.0369175967688602,-0.012164581062002185,0.02206464460800771,0.036457835714575136,-0.021910532224006574,0.04918491408529139,0.039578266111902884,-0.08247138915318286,0.08294847710298782,-0.05103278173750847,0.025910016804777055,0.051934229971845436,0.031794542448284356,0.05629042170330582,,-0.024777843165589758,0.031638093333667155
ARF6,-0.007153805263123161,0.03038735239983512,0.03727331736052161,-0.015486150451513627,-0.024250285514301584,0.05753938075758585,-0.007951936704038447,-0.12601906502496305,0.008047121104135288,0.06186970421063095,-0.0034418829153280667,0.0006630855615402495,-0.05924901299184673,0.006567626508497656,-0.0007700357017071947,-0.08074821868306985,0.09769324546225354
IL6,-0.025126646372487,0.051538334386073456,-0.005915711658326019,-0.03194150123781001,,0.00982280901552581,0.06127559400616085,0.012178216103015923,0.05255435709062362,,0.044054225061039676,0.04347763447553065,,0.029886124978127423,-0.035186396032514694,0.013674580969619368,0.009478733554188844
CALM1,0.018158177056510533,0.02483466252928356,-0.08868205743660704,0.08566078610026562,-0.027133734964719308,-0.0422080174026781,-0.029053232326963364,-0.013308632372321215,0.017831605443420388,0.0469222086116789,-0.016489380565133684,-0.0426025608510065,0.052466796791464654,-0.03129890970782398,-0.015577940967525747,0.13070839563081835,-0.10173759179942757
VIP,,-0.008624904268823322,-0.013692864733649203,-0.006823358081206088,0.004990233290419883,-0.02846081333383691,0.004456289593482435,-0.0004836313147744947,,,,,,,-0.010283141316066429,-0.047827744233510446,-0.050550242724372835
NMB,0.03600564608865918,-0.007539483249692671,0.07796459105998173,0.007177243189322629,-0.00800636428031956,0.08987050909638222,0.010784218572309764,0.022479875471479175,0.051956290887393695,0.028233398849572638,0.1512638836879516,0.14140782300195853,-0.04103927419008793,-0.023268417840645546,0.09959276807605158,0.1106331617842059,0.027917799366047453
CCL26,0.0040875505357697035,-0.0018011386695516167,-0.01006386742180339,-0.012669860931076977,,,-0.006788540056079389,-0.017515811668353785,0.07596614197826956,-0.05330898085503436,-0.0263892538154965,0.027587655785226397,-0.009504843751536651,0.01125994396940236,,-0.0427704992085137,0.029801821766571823
FBLN1,-0.010094374080781338,-0.009871050675316238,0.028147351810351568,0.052323394821024875,-0.01440239466959971,0.06578999820253958,0.038058013982301,-0.03845687157111971,0.010103934716398255,0.034365351833796284,-0.05449468455973455,-0.008434489796984553,-0.02881404406838773,0.061166628659119794,0.03272559951666832,0.03456334212402086,-0.00736948466104573
SAA1,-0.02093644520644398,-0.04082225847150483,0.058730605726602346,-0.003605901719439124,-0.016758403466594497,0.029669987318367896,,0.022460073929406858,0.1832640109606742,0.03329312518524703,-0.18948466537307257,-0.1940728870830746,-0.012499667080152098,-0.050653434033108756,,-0.05321885227068215,0.05025725762604682
MICB,0.04587700209414523,0.0038450113282563194,0.054710818927986356,0.004902116254149649,0.11501878148850816,-0.020252038020905437,-0.03320982008113069,0.11184581313637366,-0.09549701376043912,0.018048790641523146,0.013789780731171337,0.013940989584285014,-0.024274269668633264,0.06270346533180135,,-0.02919578875826937,0.04524661388045503
MMP13,,,,,,,-0.01794614156293985,-0.05157773822673079,,-0.03229710465197779,,,,,,-0.0017395851358662272,
F13A1,-0.011548666579509488,-0.05624721163677351,0.0644164134036529,-0.0030519882838917003,-0.03273926233405603,0.08795617891138056,0.03260867455252705,-0.04214069389773376,-0.06430767239217434,0.009374023845539394,-0.10840949133031703,-0.11698779186818224,0.045511137745719674,0.010154472685704007,,-0.1695940579456284,-0.012710258075146159
CXCL11,-0.008008443868594207,0.006332962236321667,0.10829520502348348,-0.05744722214533207,-0.021394814599332235,-0.024442794519527064,-0.022033732901097603,,0.08000114027059513,,,,,,,0.14042834485902767,-0.046141436726318
COL5A2,0.09976985839757146,0.005051584300322036,0.1076134420691695,0.02742974874813604,0.028923426895631023,0.016985695350239128,0.02434295785751331,-0.046641724847111696,0.12078022190154694,-0.02605512114173771,-0.042625921716851194,0.007721591301813584,0.04997088244173122,0.047975614906582455,-0.03167415890320403,-0.16724566235098612,0.004047933126287735
EFNA5,-0.042144935834991556,-0.03155553884830109,-0.030979648889792797,-0.0071836729826049535,-0.02711548743324581,-0.027880797563163733,0.02356756236609331,-0.060012198167530235,-0.008741832045267012,-0.03180781812686882,0.0072096687490171,0.042997549231290615,-0.006919509307559441,0.022629685318413913,0.0846800058649897,0.06738220093923841,0.02053108486373041
AREG,,-0.02246957218119032,-0.031390139191557156,-0.016224832199146114,,0.0736908337869922,,,,,0.1494358402386438,0.10394117933135306,-0.015513950159342064,0.040136771221266895,0.08839733265559768,-0.08856156050336014,0.02862695132104289
EDIL3,-0.05749806863184179,-0.014169954803193385,-0.11611007146429196,0.014896632364336464,0.036854740881449764,-0.03910150924812558,-0.013413719988661693,-0.016380174627254003,0.049324370436959704,-0.033032631758171206,-0.0008913389965627698,0.04289635590154824,-0.09567061565866232,-0.007857262076690418,-0.05812291084512474,-0.07009035266615658,-0.05906413321369958
CD86,-0.0026726858049712296,-0.025230327733296722,0.043839584986854585,0.0005238395527497677,-0.0451524903586464,-0.03611677011408403,0.06231075057173315,0.03400765866542978,0.026187894612697587,-0.027326841092764193,-0.005559567070750343,-0.0018608513839098602,0.0037741066548040744,-0.015476659590257551,0.18891455775407076,0.053487964060943506,0.02195007248334412
AHSG,,,,,,,,0.05099523616141929,0.09042650815779829,,,0.04711269746007119,,,,,
WNT9B,,-0.012685610157826837,,-0.015019486687496947,-0.0216540676847052,,,,,,,,,,,,
HRAS,0.053181101274582004,0.03503034813767182,-0.034479718345183874,0.06405633606455484,-0.035577594754897,0.00764192258940874,-0.005852988052322689,-0.05527741275253682,-0.04960642653507811,0.005305393128599396,0.0028174659283847214,-0.0014984081423043136,0.006540071366617942,0.012648150278418384,-0.07399357091845189,0.11114460374545507,-0.006357037580694535
C1QTNF5,-0.015493198992788611,,,,,,,,0.049261144320396646,-0.055742136767745094,-0.034281175367647035,0.02352577915957832,0.12350981831594936,0.006337936090277367,-0.020306601133691853,0.0624326301728,-0.019032288986751328
RLN1,0.030315737632082545,,0.014129580057333196,,-0.023515895514809402,,,,0.02399736977861138,,-0.023181771287095997,0.011708152794324517,-0.01286370106423276,,,-0.01901971880481991,
COL4A1,0.01459775836754683,-0.030926312879627577,0.10022654782988827,0.014977793776382763,0.02071555788157661,0.0593126117028601,0.06010405720302935,-0.0593753594603532,0.07506702148201963,0.002888987411172492,0.021650594039134764,0.0008181469706360076,0.07912264645499527,0.09640871656148216,0.03238402985540569,-0.17526425822819577,-0.016713334425936404
CCL3,-0.033947853543360586,0.06153978762094374,0.030087348794447986,-0.00991895595375112,-0.034667494603607386,0.046092601029768504,0.023272864373165923,-0.027939418766974398,-0.008242783382642409,0.026435916761691002,0.029773238169012596,-0.011737538379077605,0.07416543256265674,0.031430131712830225,0.04134931786110804,0.19270508023433428,0.05844418171772475
BGN,0.029933166407841202,-0.027329981052336857,0.07527734999891772,0.019575369919928743,-0.0029371314781610402,0.05798415492062476,0.030472788356542574,-0.05916105968044165,0.04060375544718463,0.05939392515618017,0.0055055332466307895,-0.04042484992829099,0.06864610340478387,0.09645755625795933,0.1274624323010563,-0.17070248973006621,-0.017331522076323765
RETN,,0.021495857077184644,,,0.005711691099696904,0.010411786636733759,,-0.08177089281153532,0.05717012349408129,,-0.03834681658865227,-0.022713306404773502,,0.0008112578691708691,,0.003835597932902009,-0.02916263957852491
S100A9,-0.02525155049438941,-0.02380894047363569,0.08306519159009407,-0.04984082210842715,-0.0022091747487658717,0.07944099300523302,0.010257756681853285,-0.09535698893496963,-0.060323066105563365,-0.021750959608873913,-0.14343067048793012,-0.11461479763485376,0.031310785255039345,-0.004774049303633756,-0.00018549410338415567,-0.11996698693916698,0.04479951511904878
HCRT,0.05744680941412562,0.004981597999457439,-0.032797250965815726,-0.018002663961121504,-0.026465737518596464,-0.04586484475961082,0.006807166638756587,0.00818408639198437,-0.052867467757672613,0.06686849991819477,0.016537841503914234,0.0023464687583414612,0.019619192175874694,0.06542906127306702,0.1023378922827416,0.21989385687534269,-0.012643694619803516
FADD,0.009299404424133597,-0.01629483567694496,0.12591012835639276,0.015260719460990918,-0.03852252614277909,0.03438154659979506,0.03732786378477022,0.07070733557450987,0.025523142907243477,-0.013617967061126439,-0.02445219907467936,-0.03552733402962287,0.059130903956200326,0.036151574633738255,0.00548867884789488,0.0389503622601489,0.0015614232088902204
ACTR2,-0.10135982129321389,0.010026041797819135,0.06807985413312866,0.008924531757107333,-0.008978429522718278,-0.009391062675062112,0.03768204140400545,-0.019518337821210086,0.05869301401792012,0.06724750178165326,-0.04969164407891745,-0.0968765231687574,-0.034787359377540565,-0.00954782398158686,-0.052343880193260535,-0.182504113297678,0.04305721580267334
BMP2,0.07218757060160969,-0.018640349038558345,0.007196356094118014,0.01111536042931384,0.005585156534853636,0.07463539549246911,0.038867513140146186,0.018261516742842945,0.05213668976185296,-0.023623403476523124,0.07200720406934646,0.032278772545451896,-0.060221287669411275,-0.06285846392577338,-0.04227405055329416,-0.04161211778665084,0.0565351562289883
PDYN,,0.04221004258715198,-0.08579123218403231,-0.013560914834662503,-0.037538540232408706,-0.02225182789669533,-0.040066104064574004,,,,-0.003792761170179967,0.12539360010219686,,-0.025029353298135232,0.038083446526738784,,0.006709983222842261
CD55,-0.0059350338019801855,0.00291236385319686,-0.015068094212311194,0.015413370397153597,0.007988693337010322,0.07354712565246273,-0.011708102699391548,-0.08127790326493813,0.03097879133907976,0.08538930763141285,0.04411401431408865,0.015262760250383537,0.009279571335604905,0.0393319561181912,-0.05531459595667732,-0.05953680147439942,0.00592773447531955
OSTN,,-0.004366308956415761,-0.016882218856451692,-0.027820145141003543,-0.024687100774059507,,,,,,,,0.053577319287263184,,,,-0.01359613183085303
PDX1,,,,-0.019271678959225488,,,,,,,-0.009104436507624464,0.00893885329700456,,-0.028700275834817914,,,
CD6,-0.031164295128595674,0.02027423543831751,-0.02186410590871946,-0.002978504977304931,-0.020463971020662268,0.060216174139385625,-0.009049382650807252,-0.021209412126148214,-0.008634987815446587,-0.00552453027018522,0.03948591899113864,,-0.013859427096792488,-0.029886803547070413,,0.004573434714981805,-0.029434429139065976
IL16,-0.013467989517931482,0.06543019251143213,0.055549182356567375,0.02906125195802145,0.0014922128571232451,0.06331278234445431,-0.008717421693507671,-0.010601521046948156,0.037924325178232944,-0.046834493844111445,0.050277947988707127,0.040698215447555856,-0.023867098947121343,0.016233352583438866,,0.02436447005920137,0.025643513937619652
LAMA5,0.07843052006041501,-0.04782038827574625,0.07320705388545228,0.005184276598418539,-0.03340989513026343,-0.03211611244684405,0.00023416131815847505,-0.044986148669295734,0.11409844957406647,-0.012135032587302315,-0.04679338753229929,-0.008301110965051518,0.039970295839287004,0.056305774654135686,0.026412876609611873,-0.021008810030453996,0.0013827104165133673
RGMB,0.05225779942214697,-0.011306001466943232,0.041957638624642746,0.000882201696235516,-0.016205609256936676,-0.025367714150667405,-0.02119522136805118,-0.016034304199476792,0.07866112888042122,0.09043449849193565,-0.03806991142971703,0.007985405115150473,0.053518528730108275,-0.008475700656276118,0.03788178351030418,0.0018623460617801164,-0.007065618670381804
INSL5,0.08595792540287052,-0.021713363800862754,-0.029013690693169652,0.0530309066398235,-0.014298361375731044,,,-0.029761574521759107,,-0.016482117914096026,,,,,,0.07952582922385841,
IL12A,0.06306967066623723,-0.021857700639108076,0.13726064224374737,0.006650465674907052,-0.019206743167327702,-0.024442807962716608,-0.010746035802798865,-0.04024862683846453,0.042645620431678924,,-0.013459235203726062,-0.01950572567821462,-0.000910908728752,-0.02448316437144394,0.0526954074878408,0.057976172663606565,0.09264866773653312
S100A8,-0.037678783816263405,-0.042066141335908594,0.10697845733692832,-0.04062534431093758,0.04125741374516502,0.10477205889295062,0.018954083466008274,-0.027226016358213895,-0.04493784672959671,0.001031356971886933,-0.12060483339132161,-0.129911597128622,0.005551732873287059,-0.023005562285307875,0.10147918894092178,0.003967667293331225,-0.009371999460145275
TAC3,,-0.027017091912656253,-0.058601690782214055,0.015143212977964633,0.032609264633504914,-0.010577385758221687,0.03532367584062623,,,,0.0068897455072453795,0.0021178922414755354,,-0.0023016698382604625,0.01611065231576967,0.13126177549486723,0.05193548160638621
TAC4,,0.04859755807339999,-0.02186410856586414,,,,,,,-0.005400419351241766,,,,,,,
MFAP5,0.1169670794901264,,,,0.0076346023006767,0.17067490476022223,,-0.027883596986404212,,0.019772526965575018,0.052931721333859844,-0.04848769411102805,-0.03039418420077563,-0.029732270103993014,-0.044468986288363606,-0.02486952378295139,0.05822232031296514
CXCL16,0.0026423573471659584,0.04291112886275977,0.042767322850117064,-0.006537252058773081,0.007232694217929329,-0.01277007244415429,0.040078952890176225,-0.05704901791553169,0.003097681125537952,0.06352056657579985,0.015452763772987625,0.0729485181420174,-0.00250510419577403,-0.03611601668135999,0.024885298932548868,0.0716635865013618,0.04994714829019156
AGRN,0.03693893454696805,-0.06285115002152414,0.07833250543553712,-0.019520677462885546,0.04179149622099713,0.09398572456947436,0.0810111176974334,-0.11911808028289447,0.03589735691566345,-0.01446395492330615,0.06986653377286024,0.08192528607987344,0.11000366419486693,0.08817590853884745,-0.008289378062588247,-0.02781346468963159,-0.016173437308583664
COL4A6,0.047291160128335494,-0.01731560350810951,0.04292102004892468,-0.0231113974146425,-0.03588616092822367,,0.05148197002097493,-0.05081049362700262,0.032251634366578213,-0.018501833557050235,0.03823824721148536,0.07167014718512693,0.05079101512389212,-0.03046103294649608,0.17124576694599053,0.02691738744567045,0.01890002017966512
FST,,0.026199664777339194,0.03952062080731915,0.020454622974914752,0.01673064583642873,0.03915237646820635,,-0.06543333642693878,-0.039575957298691594,0.01873634932066027,-0.030450934868058454,0.007157641510661894,0.08669122416680462,-0.03460440163683467,0.023719821597888123,0.011666423979170148,0.01870763593557266
MEGF10,-0.041501124769338205,0.011555734823837953,-0.03996816788490383,0.020117096231125828,-0.004344049478399251,-0.02504420312515524,0.014352726660726362,0.01895125348478117,-0.041273400292150444,-0.01966940894528422,0.048561118913615114,0.06429571754148457,0.049610015939500415,0.06866326898487765,-0.03223096834022027,0.14758622196784343,-0.03764947194586542
C1QB,-0.10425678915668185,-0.014394853636406465,0.11330034553118906,0.05650919243961843,-0.0021857988072006796,0.06889728485958908,0.033791492535002673,-0.040101456780514765,0.04339047881378923,-0.10033890065227118,-0.02191937956353811,-0.05021950158352476,0.06390370556395117,0.010306884016361715,0.11000851616496625,-0.02944345160636698,-0.011025718059905282
HLA-B,0.06845740383458113,0.047940849153841086,0.07715780208452383,-0.02243479544283199,0.026662965876206764,0.07867405433232456,0.06207079128748781,-0.09277978417561521,-0.008449347608791138,0.002752443930063272,-0.10233228913690089,-0.1073428126501685,0.09740575221090608,-0.009074572745267632,0.1300685163299538,-0.1394735124301822,0.03381355728189285
PDGFA,-0.011953094820709447,0.01938977951711977,0.06292003501956314,0.02918704077324339,0.05273582337873835,0.04223977267788745,0.044793526653859245,-0.058927665151191466,0.0520792773151933,-0.03117014916203371,-0.10202308830813897,-0.09264110711345566,-0.05161971852580812,-0.03221898577954187,0.006036915177364061,-0.04140862390565093,-0.01243656228882844
LAMA3,,-0.024278709129590133,0.016412305573515747,-0.02895951328059684,-0.021934604827992685,-0.03514117991062392,0.057960179648120065,,,0.012227555834249788,,0.06471030153193885,-0.03443562623976952,0.03727256707340449,,0.13142903637705822,-0.018605008503542343
DKK1,-0.019081881896558097,,-0.031123019865399167,-0.015213694192684729,0.07743932272170674,-0.0014085847418882334,,-0.005992238446735591,0.0843788541024985,-0.040187455921787324,0.021799284353330686,-0.03610463350848239,0.10512087802691901,-0.010539480040092822,,-0.05164780923507037,0.05948053518865483
INHBA,-0.02380463055363881,0.03733187622466101,-0.019321057583113706,-0.008601647612730084,0.007958913677395082,0.1119479398130893,-0.028768051507518225,-0.08538254729193724,-0.07486070208560416,0.09960412337761161,0.01813786293872117,-0.039733412949358414,-0.06118570859187134,0.0010053010833354077,-0.050994743771330196,-0.04297728031335612,-0.008805100442317425
LEP,,,,,,,,,,,,,,,,-0.03309103956332886,
IL7,-0.02838261027860944,-0.007277662677215325,-0.019433855227629682,-0.018132795533027813,-0.0036136643215009044,-0.026164386039626446,0.06534359103479388,-0.028647964212640306,,0.036212981726586456,-0.02140765451428786,0.056212150818591586,-0.01508912026677429,-0.0028264314194568767,,0.08264308566501122,0.03692063522240555
FABP5,0.0008337622747298111,0.0009297876973750915,0.06367273635799452,0.029943509666304876,-0.006722208663454893,0.046599567552763205,0.033321248975545475,0.028443052118064457,0.004939586442249742,-0.0646910364097827,-0.09697322340680362,-0.03518455024331963,0.03764495849649442,0.01890918829829083,0.009348461169146604,0.10829337081792662,0.004780003474964011
CCL4,-0.009700282715923486,0.05725386384295881,0.012237966114061059,0.02439875319580125,0.020720850343854545,0.05769570045115293,0.08941810392077933,-0.06700424939697658,0.03836810111274675,0.040064633485536016,-0.0026063329131817406,0.0956379273978151,0.007189755732549976,0.057632298668493544,-0.006038797780118767,0.16949145290069648,0.05194487615202791
FBN1,0.04654161122096356,-0.04339286981948164,0.0635418372574488,-0.013626687121343146,0.010000445078173478,-0.09571314378100199,0.017836372765689994,-0.010647981927381698,0.05380031307065501,-0.03065441446301211,-0.038633570024494676,-0.01618265756844254,-0.029062602301459614,0.0820374841564513,-0.011821193008331054,-0.07847830139150337,-0.024481355515254762
TCTN1,0.03549179100425796,0.05019529450623989,0.09097757593211982,0.0148869657307741,-0.019659381167653967,-0.025846106643292396,0.0675468792622652,0.00099673511908299,-0.01840504671690801,0.05821980613784944,-0.029505474878270523,0.01434791841204952,0.07435971039382802,0.05157873977614865,0.14636558015810877,0.12056631149534958,-0.018222143440407675
NCR3LG1,-0.022649997102546927,,,,,,,,,,0.10265543846309964,-0.020222846243768213,-0.016345331778341243,-0.01697932528953923,,,0.05152707593548821
BMP7,0.0486368658138389,-0.03465786234706029,0.04904438072113478,0.021306672505020472,-0.007674026693057322,0.041143133533842365,0.04414981854717203,0.015497214490712672,-0.07354333274911765,0.060689766757348065,-0.029802115909516508,-0.05026680211913336,0.09842736415833243,-0.005792805204798584,0.04191499416342854,0.179473440767044,-0.024141696843269105
NLGN2,0.018835153550835565,-0.00144070114155281,0.042924509662864124,0.0010839197021998246,-0.014539093854106722,0.014471672127739628,0.03571195257609414,-0.02305076777171124,0.02515096662525953,-0.0631874507060184,0.016657485650352487,0.016294599287024605,0.033092327403951155,-0.03519912260228038,0.04111454895336015,0.12453969318298232,-0.0020672629854230047
CCL25,0.00688332128123201,-0.02159571232645287,0.019266451258151747,,,,-0.013977421817029673,-0.02939451535985989,0.03220212267337002,,0.016077290140471403,0.057038681340917725,,-0.03808278017654958,,0.07331437368895076,0.009278880595133035
