,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,-0.031862323375394304,0.08644965055549328,0.047220745049727376,-0.031908254777668524,0.014480651873386655,0.01863026622837319,-0.04064747344012205,0.03078704714110148,-0.015951105337579274,-0.0007609667150279058,0.02650323820185035,0.02154293372573161,0.05740379547974196,0.05324953413066877,0.02697998652283064,-0.004983235536402173,,0.027857471709064937,0.012056308627850515,-0.04038700571821988
NTN1,-0.027854534618303207,-0.006902582897403655,-0.013279760761368067,0.020234174772504426,-0.006306541810083493,0.1617202484140753,-0.017714987972148728,0.04910062544607078,0.019036720703976242,0.044987743774523706,9.57823310904978e-05,0.11135806340287577,-0.03853579723359293,0.0622517721653862,0.05341188194752612,-0.04823655895503494,0.1526299471704882,0.02131570228842742,0.04098531746501051,-0.02312324130673574
CXCL12,-0.015735387719184916,0.0550272210035766,-0.009937824461238478,-0.043769041029356394,-0.006332001376913191,0.03992203578103147,0.048505892351415295,0.07115467011849899,0.02154738301061694,-0.03550945686888915,0.01004424325253574,0.048702380562665556,0.02000481645730074,0.0663433401762332,0.022077523538229237,0.04108396710821778,-0.04455339726882541,0.008566654527065213,-0.010912991602612112,-0.11387640857407902
GNRH1,0.06409134941798916,0.027326559235095534,0.026411411584862984,0.03480300765508153,0.045122762329133884,0.056157407854944164,-0.01491616350980031,-0.048994567088778876,0.0008398573440051477,0.02049492629501877,0.08619429620621225,0.05711806467059454,-0.0012309177053811083,0.0808458213525267,-0.0006872239104159543,0.018677195148994543,,0.032013675159002636,0.02771733684780615,
FGF8,,,,,,,,,,,,,0.03369737397464564,-0.011681564152251531,,0.046391028239467336,,,,
RIMS1,0.04926875265711403,-0.016656424816564996,0.023951430494908145,-0.021298713823394745,0.038195230813858526,-0.0532802081571948,0.007256139149202536,-0.12610016072212596,,,0.024099359626785125,0.059208885796190984,0.008201945593909125,0.10100436248378471,0.01448402340515174,0.00484270385807215,-0.011653362274886949,-0.01844256082121329,-0.07591558023155649,-0.024677291360576007
FGF14,-0.007977403797700096,-0.0009205200787399215,0.018339772737549876,0.0004390795293547757,0.04587581746280016,0.07300420567463159,0.014416478323148848,-0.09159108645912382,,0.03027754788907708,0.017909650867043027,0.019919072986915084,-0.004561027270369458,0.025102097478140163,0.049618709497319675,-0.07335116262203065,0.14409987791767218,0.0894605869069435,0.040943625556380904,0.04699357219452302
IGF1,-0.03874666255330442,0.023311902941197785,0.0036595970734972674,0.024909641904864124,0.0012401929692531933,-0.002769582687689317,-0.03146995795671894,0.051432525350849356,0.033517325519290306,0.06028153741730003,-0.06602959370775109,-0.04307463633531491,-0.0007313183259965296,0.09698410949370964,0.05374600835976063,0.06280896281474281,0.136104629402038,0.12845941828391677,-0.04939783982329561,-0.07914820840669218
TNFSF10,0.019096909134074615,0.030801535475553223,0.020183487350885983,0.02229869929286992,-0.052709857901496175,0.188718085424858,0.006501117588272734,0.018462547196719036,0.020519648863572028,0.01966819678196559,0.19761029029953603,0.05295552519915615,0.09746491792247693,0.12478211421931532,-0.055361411485153576,0.07114334544824205,0.103676207681096,0.0827868014252353,0.045538141495665506,0.09682183287720046
GDF5,-0.01952082970538942,-0.02181970272924517,,,0.06597068896179983,0.06533724597229455,,-0.004716244695236722,-0.03294876867950576,,,-0.02448129188828408,0.011743175723069578,0.08565957391771288,0.028995515953253052,-0.024231077467687732,,-0.003893740216994112,-0.01556251798923222,
CHAD,,,,,-0.0129461494763519,,,,,,,,0.010415616448485395,0.07149834289140865,-0.008380182414161452,-0.01953776554537537,0.06511003801242708,,,0.008164119273203672
RGMA,0.017017225188594432,0.014066247216373558,-0.013250758152517238,-0.02284994794637165,-0.05350258296978515,0.14762487228273946,-0.004300819595969678,0.017201705092300772,0.04805269986339825,0.0049658429793468465,-0.05026704370690118,-0.0057239583760136815,0.07658926464062712,0.08757597115871418,0.06362451955355507,-0.014424067419444776,0.053082461265002975,0.1008424589035374,0.09164393531955752,-0.0019064592284784019
WNT16,0.014305624103901625,-0.015698470420041806,-0.014537251817681361,-0.026272583181351884,-0.028824929907899016,0.05023364472761879,-0.016013167477740814,-0.001578004457764068,0.03289498521258563,,,,,,-0.0176642736140444,-0.016074689381779656,,0.03627247559524801,-0.05573024235298839,
CX3CL1,0.007440647299531608,-0.006722697636537583,-0.052747408825245354,0.010978745470545798,0.004919735189180709,-0.015399028171930219,0.025604429834058508,-0.06954264238752474,0.06503347340822481,0.10168026356180031,0.05686962387280903,0.1261776840764073,0.0841517952546634,0.14512511661545302,0.06730245435957383,-0.011423406800478942,-0.03491265803913569,0.08283866995900051,-0.046790109460099455,-0.05022320884447082
FGF1,-0.05466220271777631,0.0792572976624734,0.06281366731210485,-0.007996359604675166,-0.05648979815900323,0.027174626187861293,-0.001067499397918881,0.15861085304197212,-0.00374906621855102,0.05611312815240229,0.07192097794677578,-0.1029778031505635,-0.009614142957989654,0.09762662923684276,-0.06971799887548057,0.021599522655080375,0.06666142679255892,0.026533096630726845,-0.07565084094512038,-0.07428009102038431
ALOX5AP,0.04027638808590552,0.11973247155743678,0.04346827735280651,-0.04620685925347163,0.113520822328148,0.1924285914640377,0.0019598799585395146,0.11389892215438652,0.0874214003660115,0.05311907422515344,-0.014031727459446789,0.057187781166147596,0.07108548252489066,-0.00020336651885553375,-0.016316570418694984,0.024685223486072858,0.0993962659123005,0.07915660232661635,0.11745720235033806,-0.01137486827306985
IL1RN,-0.017372302328147328,0.007027297863210585,0.010372283908811267,0.0011859810306267967,0.06661004810731583,0.0005540083468186133,-0.00803770433611794,-0.03707377453668225,0.0069758479789789225,-0.06620071236162985,-0.0011393229795800736,-0.0399309812894109,-0.02753194060260148,-0.002099299987478726,,0.03297645409791156,0.09502911694179506,0.06238778593762908,0.0745984649449504,
PCSK9,,,,,,,,,0.012230864315110748,,,,0.041547984926553774,-0.029775501693364414,,-0.028838975016317346,,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.03984298175726845
NPW,,,,-0.019039432708509784,-0.020843870442833704,,-0.009148297961073458,,-0.025284665198999648,-0.040526275464696206,0.04674086457108374,0.0965286713082902,0.013685431571449917,-0.03923782575501813,-0.023743649971271062,-0.014299799733729345,,0.03647016651946338,-0.008926339713172303,-0.03003877744584959
CXCL9,0.00723504598958079,-0.00023593652859966725,0.03651658473103614,0.01627598857448523,-0.003523220631003838,0.09490008146178587,0.006170160126553383,0.019255370880939975,0.0023980080441737533,,0.056342321358591886,0.044281272812822355,,,-0.004276042730311946,,,0.08190952543019446,-0.00047690185219061317,
ANGPTL4,0.009153825559829803,0.06410908191798648,-0.02512602404945807,-0.00355990995993239,0.07035296433993049,-0.02377326285279563,0.02660984342397677,0.11596370270499017,-0.015951981087097923,-0.031406334963628615,-0.07773125113296055,-0.03361792109666463,-0.0016064598356471207,-0.15799738449095674,-0.12197302559361466,0.08641229662659697,-0.11134519016324937,0.03489339932995776,0.13170424585209398,0.13139188590066683
CCL11,,,,,,,,,0.11180219898981775,,,,,,,,,,,
UCN2,,,,0.008943510258670736,,0.11491146426966135,0.03578199547204757,,-0.010138866241852722,0.12667377951792821,,,0.04533129395172141,-0.06148758543694392,,0.015019440017686602,,,,
OBP2A,,,,,,,,,-0.001803278573414747,0.0910991334037314,,,,,,,,0.014641367898878519,,
COL4A3,,-0.028599297115314015,-0.016319759926918184,0.025721706885716514,-0.0023722653137913225,,-0.041615337280137776,,,,,,,-0.008019617195195514,0.03931787417053054,-0.0274273834934986,,0.056701594983773335,0.005872347886213148,
NRG3,-0.03153080158100884,-0.034676798279636975,0.03501621960007299,-0.01226717809994348,-0.010933037703376388,-0.08175036473566383,-0.032298358108870794,-0.005972144328801554,,,-0.0588524301412124,0.026335331609642878,-0.05050960067806264,0.015211531342177769,0.10764377663684772,0.04916438827864716,-0.042605419552698,0.12290815683509593,0.007477930519857553,0.027710950248417472
IL23A,,-0.023316324860384416,0.04750899473821802,-0.020770360814999007,-0.042069709627795215,-0.03391561077212599,,,,-0.053629208816028666,0.013849533202980442,,0.010638819497898334,0.09953196495171615,,,,0.016879975882409744,0.03818442626476379,
COLQ,-0.03169691890478082,-0.03160905449303527,0.013447481762116948,0.011557276845529091,0.0015564911054325628,0.05868149633386121,0.0023223545305814273,0.023877065377444617,-0.005658516872787145,-0.0037892262350004416,0.046698518900780694,0.005991911163970014,0.008761406476336954,0.05264244411794317,0.02341035031754426,0.006289284196291446,,0.07300500274486052,0.016399673592583545,-0.016041195113457106
SCGB1A1,,,-0.014751817362962284,,,,,,,,,,,0.01992204713394669,,-0.03336687294228563,,,,
TNFSF12,-0.016121550128723336,0.03450541688410569,0.05573845873132777,0.04271631535900621,0.01769625093587324,0.14649383991728218,-0.009873901172898979,0.0020713512729181737,0.054109026021081516,-0.05236459189899439,-0.09224178930722264,0.07531068877128837,0.04407114846036033,0.03760226005516331,-0.017826216349137027,0.047067771369926896,0.054566382449373285,0.07683037738435175,-0.00843594219936782,0.051630843183172445
DKK2,,0.04648745853970951,0.020397613792618032,-0.013396459432750954,0.03769224896770174,-0.01659533881449202,-0.023496390094274514,-0.06304273477645195,-0.0029855839421596845,,,-0.06984790966085015,-0.009524387884203199,,,-0.03840673707973717,0.09561885300817723,-0.03211144533224397,-0.03041330214248318,
FYN,-0.04742381763111464,-0.053958297875833276,-0.02626532280882164,-0.06269977585006017,-0.050713380820333324,0.10490960376143214,-0.023378819549195667,0.013314810246476677,-0.007596734036387467,0.018527511633768774,-0.05275941972860701,-0.052079882902936525,0.02102752419557255,0.11641945054293841,0.136779307405484,-0.045377913906399454,0.03537582737015433,0.027691709369199454,0.028770279858496752,0.01917374089713366
ACE,-0.027881014337851125,0.06708579019499171,0.07401718576792174,-0.004951080150670912,-0.038790828942671274,0.1467478891280147,0.02110706758238993,-0.07161888100354445,0.02401938242078095,0.044769225350698716,0.08085439791481693,0.1785617114845476,0.05436920372439608,0.10630201921909589,0.09394664098592245,0.004424500503830954,,0.0007175222079160091,-0.09439201045117225,0.07943746158703635
IL18,-0.017504034140204728,0.10047691766078345,0.06047426326503792,-0.006838862818009626,0.024233352295266537,0.17670013305823898,-0.007111021821015657,0.05731826700870653,0.06926695813759741,0.09110229084612058,0.01767657161179768,0.030620078173918625,0.08968290580235465,0.17051238421028037,0.02132578738461331,0.08430165162462712,0.02077609531468654,0.14351235461473352,0.026140877175581233,0.1529205441247467
PPBP,,,,,0.06803351321755474,,,,-0.019059546287020564,,,,-0.027835258679224262,-0.0181251544993535,-0.011871963171510989,,,,-0.039585483821593104,
CCL27,-0.0197740196102414,-0.015464496056846959,,0.03893912143979485,0.0008832726988518356,-0.00019942163241754257,0.059645630310009426,0.01723761062020114,,0.08853189091789777,0.06396436163079994,0.05528415688122661,0.044104259578021394,0.09126498245080598,-0.05544967921043955,-0.026089082747632084,,0.0576999375861871,0.02080694254817139,
SERPING1,-0.07052750599571861,0.056111286250047965,0.0007709976972262708,0.08935166423129401,0.12363499881490023,0.20925923375349445,0.029299469375898567,0.0739685886580241,0.020709811201510706,-0.022665582661038436,0.03387488253755116,0.01070545771235934,0.10062921989763872,0.11323717038244269,0.09127101238298588,0.07226707151113045,0.035405490047553764,-0.02087854551595531,0.05512067676477351,0.015760846433190288
AZGP1,-0.04469115847675667,0.02626207111210581,-0.025781057436496,-0.021560502691509366,-0.05067055190632892,0.020964155975403853,-0.02562572215436508,0.054727735274595984,,0.14900499940629539,,0.03391123284850739,-0.009007079581269046,-0.0797396007829693,0.08478910117037969,0.10390694585020115,0.15419414744746085,0.09713034437146863,0.08405211617847556,0.07542646524490391
INHA,-0.010208773836323796,0.004892753165727955,-0.022605504628630653,-0.03093424191665316,0.015771468809100735,0.07157371953114354,-0.029601998006278534,-0.041111122626709753,0.055803861805078535,-0.03155274842091195,0.011415145357603483,-0.05767989521231827,-0.003545901374943242,0.12571258511120448,0.014857968341971338,0.009118071162309518,,0.01017318404516016,0.007587743126091838,-0.027108959465933256
SEMA3G,0.047617140950119145,0.10006711366551155,-0.03715560794452907,0.034868722944655664,-0.021688029088379007,0.0471924136957349,0.036946097304365565,-0.020211142538482645,0.06761085168552271,-0.008813131272163075,-0.014787296665151575,0.1780757351738972,,,0.03818010527662342,0.027447073954591183,,0.028008889148618,0.03728560713326175,
OXT,,,,,,,,,,,,,,,,0.026802501430613333,,,,
COL6A1,0.03352185216044802,0.08215854819489783,0.04112452786794985,0.051614435821973455,0.06137072225214253,0.2026957003918951,-0.003700473696049555,-0.01987242010024541,-0.0848667033805873,-0.06789612708728904,0.12183967683785915,0.11144870810242871,0.002523754682780687,-0.021341010499527833,0.08735042495534835,0.08871214078813415,0.1289443348515412,-0.08017824136447249,0.031715541131710205,0.08312701424876431
FGF17,,-0.014019571177847875,0.06411669694178149,-0.024779627883026338,-0.008558738826555432,-0.02786952197756014,-0.019309423786641838,0.002809860949876294,0.048815359290259736,,,,0.001862340270880359,0.01973145999361204,,0.04944010760831562,,0.06299552570973294,0.030132802462656313,-0.02933135684884356
TNFSF8,0.021101763396764197,,-0.014319615019905923,0.0005675203173859696,-0.03016197639431465,0.07152450804938337,-0.012539286082085198,,,-0.05593860191498447,,,-0.006390888344543151,-0.027327979690611254,0.048498072040604294,-0.029710806349615947,,-0.023210441361490267,0.015393108364251349,
FGF20,0.08663425467603669,-0.030690907004251818,-0.03413354141570558,-0.04190353114600818,0.13689071701238986,0.0800710395978434,0.029215889551666322,0.0746553158299799,,,0.08180502308323326,0.02452699027324614,0.029341156283103156,0.033344690305037575,-0.0213919558070887,-0.004174349418293201,,-0.04681172751847402,-0.0347050504226301,
ICAM3,0.0411424730435776,0.008721154754545851,0.026431109032168172,0.038558918130761566,0.02456250662186994,0.07589657326260471,0.001262818049464249,0.009080431449718878,0.031819643641666666,0.010826762465417661,-0.029187190061946512,0.14917241408706652,-0.0012170439450490994,0.0928492705157101,0.08504834128066618,0.08094745189486172,-0.011946464947755963,0.04845192773450143,0.04993966611487582,-0.04602067332907643
LAMA4,0.01424236450660109,0.06295866561787063,-0.050631645535521706,-0.031315994331752216,0.04106118284668073,0.18893937310243383,-0.0474003005339508,0.03371747120064387,0.07209502010011236,0.044367193438230486,0.03909347747281206,0.13110923075005,-0.047167274520292395,0.03722393784988047,0.081370678758432,0.11619982774500964,0.051027918534432185,-0.061758776349143674,-0.03543391711028253,-0.04491679615470397
INHBE,,,,,,,,,-0.009512203864990909,,,,,,,,,,,
DLL4,0.030639539901286268,0.08075088112530147,-0.015778332122864492,0.025474578564590795,0.03784577834964686,0.11983454605535249,0.015469612801813698,-0.008335482035622363,0.10551278600946494,0.05336575921405043,0.050150259507762605,0.11351891083373626,0.09099261945240297,0.07968551211867024,0.05699963338795282,0.0905928731290982,-0.01421494771507862,0.027467680797471358,-0.003124372552661363,0.24534316487219457
SEMA3A,-0.03371837824608014,0.04708532649321559,0.022605738961340972,-0.04265401012452983,0.06482920625699905,0.01064011127607104,-0.048457660599909,-0.09579730304485312,0.02912402186434457,0.033904182969855895,,,-0.009862935381906981,-0.013232920082442305,0.08304053852998364,-0.002967054009521123,0.045726088282911116,-0.00784840005494213,0.045257634295670375,0.043658159046013244
RLN2,,,0.06967416163614777,0.018265270424126512,-0.020937125823528826,0.07652506914353863,0.010601863161614536,0.1214270396365682,,0.03944983735690816,,,0.0014118756579876597,,0.079056744376281,-0.032587894729884305,,0.09415717817735418,-0.026029853164830065,
C5,-0.03565682047075054,0.04732199740576525,-0.04262550605423511,-0.03700495541698116,0.03694348625560102,0.09476141869391652,-0.033427799412205104,-0.00346849706685609,0.03559427748913213,0.10654603500265339,-0.0695130453400143,0.12124002174103961,0.03842311398330185,0.0872732052566214,-0.03271968049506904,-0.013025494833612579,-0.04473307217311458,0.13773537016437595,-0.03215426317012196,0.007600241507919326
COMP,,,,,,,,,-0.029615907040119953,,,,,,-0.03810075138104643,,,-0.013983813178928084,,
EDN2,,-0.017472429407871987,,,-0.018759172617616237,0.0953041286157985,-0.028458869297156415,,0.056023886792725054,,,,,,,,,,,
C1QA,0.020318400455849164,0.03543742447106478,0.017050551964979482,0.04802251331200255,0.06859329042866143,0.1723800685274502,0.026004240601421258,0.13863953105040472,0.10915890379782096,-0.10905512295362499,0.08123019017016096,0.04894302095047684,0.1171058795327549,0.12041982739059567,0.05528180515579412,0.12257032310339035,0.15656506212095894,-0.025557325258111767,-0.04161229769595534,0.028119891367996995
UTS2B,-0.01820589408900007,0.018748832783965056,-0.017493220632846296,-0.016995680572889665,-0.033082087787152714,,-0.019263200622331597,,,,-0.0023741404871111173,,,,,,,-0.029026151768042262,,
COL9A3,0.04096715311507228,-0.004515742308798465,0.005810901125571507,0.021267907227871138,-0.07190964821211403,0.1779406661900728,0.017698688547336413,0.07816432284887449,0.08076837650229474,0.032399887533673934,0.02793169096651995,0.002034747832141001,0.060383866593263655,0.05746355701091127,-0.006183975109856001,0.007437185609512237,0.04438856013369172,0.12215360538469401,-0.018411127520366145,0.03514631988301021
DLK1,,,,-0.017798003340949716,-0.026944038711294308,,-0.01808379826787567,,0.08202034919081738,-0.007228886003100379,,,,,,,,,-0.007650088376231947,
HGF,-0.014334531209496331,-0.003001816093262763,-0.008293876974701712,-0.02639803149490425,0.03802345125111126,-0.0035552500411203908,0.01215964222304216,0.10239823884299258,0.07375058792108716,-0.0276063127477524,-0.06993257200964827,-0.001945632733407412,0.013953782840128838,0.09324313020568853,0.05692002493453357,-0.015032325033706568,0.03916415720525965,0.04259982896622288,-0.058555728416203,-0.04793668546306371
GIP,,,,,,,,,-0.011172616719676506,,,,,,,,,,,
P4HB,-0.032835747414536126,0.04273758747464477,-0.024730359958016798,0.07332511842837262,0.07634849014339537,0.17844974357224158,-0.01115950704890934,0.061199511908997965,-0.1082896682018664,-0.09087600592270419,0.007560887555401121,0.04034197797203581,0.021780531371623404,-0.08292522421149431,0.05590488860061035,0.02677143834493401,0.0788326019213982,-0.026742229573645207,0.1245276631886368,0.007631963674981683
ADCYAP1,-0.02002421264711182,0.02903667880856337,-0.006560284886430696,-0.000596006165145875,-0.025771251032280465,-0.005203793651496366,0.0009296943003346988,-0.09067535342025389,,,-0.018212054850559014,-0.01793480240762383,0.0373332839916061,0.11341601093781732,0.08424776165500594,-0.0031257782122991722,,-0.040474271703274674,-0.03147202180266154,-0.05593462610364576
GREM1,-0.05768103114318324,-0.02457713997940047,-0.042110138432272716,0.0048355735738062,-0.019550272388802425,0.0215502168131438,-0.005943202689221625,0.08158038617881719,-0.045363877103400375,0.06964221889417278,-0.024373712301789245,0.01522330787600255,0.004977760987189084,-0.0058869259870498675,-0.06224080251001267,-0.0254667699870956,-0.01309301585660828,0.04063715903109155,0.02309383072571911,-0.044743135273491455
EGF,-0.026755306981277545,0.029468627523110656,0.0740117313018739,0.022783166937584393,-0.016744890698702015,0.13776407805177987,0.0024030810777553088,0.035514259808953244,0.0491334935366022,0.02930106239848712,0.13596011131351066,-0.04470033578232025,-0.04782760747994706,0.013249540563095321,-0.0391479725004203,-0.04102959578472199,,-0.003462355332890842,0.036482890907995835,0.14961154716665823
VEGFB,0.02809295718449582,0.008809237307597393,-0.011393956629976162,0.05911181404647073,0.04611932104440427,0.08192526843701228,0.015010274669187326,0.07936420908993776,-0.10868649337227378,0.010275373531279467,0.03547138981607674,-0.08203226962028831,-0.000517683111316208,-0.07679479758669212,-0.00304000170974579,0.02044447086151202,0.020228330233930992,0.07903726461714096,0.12396522055395329,0.05698704470691423
FARP2,0.03746411347577054,-0.06892658326373037,-0.050101563438031,-0.03535401718372499,0.03571850231135762,0.08851037142776945,0.03115354617518421,0.04665595396043152,0.0018841771710894969,-0.00527914340528896,-0.007542634674298329,0.06684532556153736,0.003128339192461555,0.015545178363098312,-0.014786842888337672,0.03641272362394641,0.0604041761951064,0.053002275395370516,0.07767831795596034,-0.062085398331604806
BMP3,,,,,,,,0.025288204160349707,,,,,,,,,,,,
IHH,,,,,,,,,,,,,-0.0070271747993631405,0.024808722286542923,,-0.009120362880284685,,,,
LAMA2,0.042020270221412546,0.06919059361980336,0.043343738809968516,0.013829015906414442,0.0319082313233824,0.12473396253526495,-0.03592097820789528,0.02024810758902556,0.005468289864548016,-0.05862477789186874,-0.02550360217549752,0.04698249411620345,0.10367966064993828,0.12007534407773197,0.010328856912408103,0.08691155202894073,0.13398121419501005,-0.013368600954699624,-0.02265052421893628,-0.0037522958765838664
SERPINC1,,,,,,,-0.024180979875011846,,,,,,,-0.008702783878334851,,-0.031790985158751284,,,,
NRG1,,-0.010669260576614038,0.0006352591981188258,-0.01001911056367101,0.05396224039552058,-0.044762172243585543,0.007364757869260363,-0.06778822627262247,-0.010724595798393296,-0.07647860986650731,-0.008966879385654807,0.015858496403635333,0.007082540071546198,0.04500461481438718,,0.1260722245080282,,0.04382565587236378,0.0728856777145832,
SPINK1,,0.04090942070644055,,-0.033641909866602926,0.017472531033056654,,,,0.013651608158387209,,,-0.05280540489875058,-0.046234356809070204,-0.05085015060181239,,-0.03907751819039595,,0.04785825539768769,0.12032524721929314,
EFEMP2,-0.013921838488126455,0.04079495839794025,-0.021145684398469596,0.022947168280431758,0.03119109509008541,0.12948976877129625,-0.006030676851383062,0.016206943042329672,-0.05316950177291004,-0.015253239389366437,0.013462667236682857,0.02276427616002506,-0.052129292967094835,0.0097578904570442,0.046902271829111275,-0.015451231590485476,0.13724380286904556,0.029291137127789253,0.01718182277864908,0.09881263299969369
SELPLG,-0.009982773177901565,0.0672006892562389,-0.0010030832881106808,-0.029535782989925354,-0.030837464950054405,0.05402967031579176,0.02706814066147086,0.11434560386684486,0.11095437940312222,-0.01589856267795722,0.08055967409149127,0.12627523934677373,0.028327979920404908,0.0896339448615892,0.06574560687698347,0.00794960639892124,0.13500140665001467,0.09403681737986494,-0.08192198536736593,-0.07518570081626418
GDF6,,0.03942420868951855,,0.044161894821966356,,-0.002643066336627107,,,,,,,-0.01042279868794896,0.06845888979518375,,-0.034421706577918466,,,,
HLA-E,0.015229149133779984,0.05267142877906095,0.053783878239401846,0.05754327578380201,0.02041323714367046,0.24664370138577496,0.0002945205784016957,0.10048479079399875,-0.021945582927209342,-0.13694788245235,0.04593719251455602,0.053701342549888315,0.031043699318589822,0.04102689223965693,0.004075914844144736,0.1287627481758966,-0.01793056892153294,-0.017663460492736975,-0.031239281937139613,0.03862658909220483
PTN,0.02599772128738294,0.017299319676624573,-0.05212842558435679,-0.07394570152598777,-0.03547447447502686,0.23491649467910405,-0.006701381992525447,0.09339389030011586,0.020619956336185956,0.0247909037706484,0.052887994515469605,0.09485570924354259,0.06207294122372536,0.04035944279623385,0.1143650275135836,-0.05287017648835201,0.11527233463589483,0.1169089457141297,0.04246432743384621,-0.041509999570428786
CD274,-0.013226320215001216,0.04077774953454088,-0.007859319904778847,0.005596651490562122,0.06317584323409726,0.10027920270597951,-0.0031459982521904258,0.02816917811574763,-0.025386442423828797,-0.009415847687794915,0.021721514018628315,0.11011717400011588,0.04388662782077575,0.026897093833065256,0.058827043495460654,0.006018880851085208,-0.04468621373660062,0.02569101398358407,0.10695997612069233,
FGF10,,,,,,,,,,0.047386440753567106,,,,,,,,,,
CD14,0.050426802458069714,0.08961158252242081,0.017502915016840793,0.062030498652466286,0.07605478633797684,0.1695931186674094,-0.019440875116206614,0.12068658547724766,0.04759751841679693,-0.06530779938061103,-0.029642745169976187,-0.027327191494178983,0.14441969113445743,0.11791072030653467,0.03665683154722183,0.09432845502404195,0.060312915830583284,0.0225226622802933,0.06815773292065558,-0.06824872578067043
SFTPD,,-0.02819243960042593,0.05507026098035516,,-0.033872674914456384,,0.0037805233221303814,,,-0.013205186442569721,-0.03152113760710374,0.029965832417840767,0.014362969930511464,0.032942038850688575,0.04747991973531751,0.03817852355963275,0.02985032104997748,0.018784384660969267,0.035726549561582055,0.08404275916529302
SLIT1,0.08773349631863253,-0.058171028788389666,-0.02499276282401434,-0.033927653761647254,-0.0480940398285264,0.028210200727719407,-0.006615651359021768,-0.07855633852584575,-0.02353309750581073,0.07749534313566492,-0.04858372107117741,0.14199629718331877,0.09678919717151128,0.10296843457622722,0.07558345495192148,0.009463779839286049,0.05816802350860536,0.023841853633958892,-0.07962780448931268,0.052559799976740804
CNTF,-0.023482323113259852,,,0.07287379356855246,0.1370640572118291,0.06754700537109384,-0.032952341198077856,0.05072724944599741,,,,,,,0.027877967848608562,-0.032587898323387585,,,,0.08602037195219157
BST1,-0.04420364860369947,0.03556229002162933,-0.03132311002079522,-0.01716216749015747,0.09508033812597566,0.15344493754122457,0.018718516270601945,-0.009242957228602978,0.02485699580066847,-0.08741996256262997,-0.04232313412892575,0.12090007271274507,0.022836078660950943,0.10449042707360132,0.14865796571735507,0.04301503760010249,-0.02816529094414486,0.1359534637593496,-0.01052020929826533,0.21667165710423494
AGTRAP,-0.030355894238550295,0.00640823695971766,0.0061979743141589005,0.035949258595125315,-0.003463003662374901,0.1727543019085242,0.006472688551272899,0.10244509350838994,0.05102324919287437,-0.03933524860149772,0.018502674777934117,0.037296622366007906,0.10141561385692266,0.046437405788583186,0.11145751998788975,0.0687987332475972,0.14459191885887945,0.09017969362237885,0.10262421761937864,0.07676386147270581
LAMC1,-0.02366803084104109,0.06586591538174313,-0.001818239753388014,-0.003120360564502227,-0.008792470142472591,0.20447526010751343,-0.029838557036399014,0.04024214588180525,0.055383419960156964,0.00784947414474744,-0.02155270579043069,0.01751297328292558,0.02483474829142972,0.008250056679973888,0.08458433099780192,0.10179539090358815,0.06243694278749787,-0.008128137381748089,0.011917502557037229,-0.07453429811123252
COL6A3,-0.038565599838242724,0.06887498338441989,0.03680230684594468,-0.01230277065841774,0.038203337089991345,-0.03152944321403343,-0.018231964861575824,0.0039030609156602723,-0.07142297200016527,0.046084293546164834,-0.002316648132386005,-0.026142705280242436,-0.030115858110334535,-0.017196874354978634,0.06651236233908386,0.06745728595800084,0.0857697317329967,-0.020698409405021656,0.026508311897834144,0.021984142133760334
FN1,0.06284484210675564,0.09909737987983995,0.0004617419356557674,-0.005194321518889082,0.050022626582054634,0.1963131469907198,0.023676959735145893,0.05191431075738586,-0.07182028240533846,0.04188315548049469,0.1116808665443287,0.11994668179220155,-0.021517642277630995,-0.07482568096281023,0.035962092941256026,0.08379489381745354,0.028333216432813522,-0.09798756031896884,0.008670454935199044,0.01686862533277175
MIF,-0.032460877873452525,-0.042370838004282034,-0.029347374390170808,0.030225004387373963,0.047780034406185425,-0.0021511771953472104,0.04874599464305255,0.07448354176390493,-0.11851695752601753,-0.03233546473364137,0.002391814089117232,-0.0237813422325922,-0.05693980661573891,-0.09718142278002258,-0.003869694544027137,-0.03442456897339852,0.14428351144011786,0.07168449417381233,0.08177723134331032,-0.04078821110927117
JAG1,-0.0566571552599899,0.10005667382214853,0.037500096444935196,-0.018794958961175057,0.02007480378470084,0.17722407310413252,-0.026237233714004105,0.08660550516234103,0.09925508221854716,-0.07679352558916609,-0.03871782293705996,0.13107736299549907,0.01791298608188402,0.04260951278350124,0.0069586650977262335,0.06621616165196481,0.0708861871825483,-0.08272817273737967,0.0739019993901764,-0.06566941792192262
NID2,0.13404022948458227,0.012602740541044544,-0.01502554283964378,0.05400714802166701,-0.03969885088459823,0.11733500729687917,0.011323581298722987,-0.02309070447944366,0.0739280133196524,0.03462004169314201,0.11192013375455823,0.114028628042388,0.002973695356778336,0.11622433792646454,0.028584131638464728,0.11669921916409098,0.10193977094877003,-0.010041493441763003,0.026048442851413445,-0.06004243957973055
