,UKF243,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH916bulk
MSTN,-0.01378478840731763,-0.015790042100985648,-0.05106914279323612,-0.006927507078560957,-0.10791180682443513,-0.017823113210975034,,-0.04087191214578626,0.04231702382499474,-0.005490882630600006
WNT4,-0.032127070546513196,-0.011487898639871779,-0.022080371019045524,-0.025674227242446116,0.08925887555411444,0.007162422414643227,0.001899594844809985,0.05788606608009501,0.04752457258132024,-0.006035751331692483
TNFSF4,-0.033703380021952056,0.029716105349451346,-0.0027129633325939655,-0.015356578548157277,-0.03379521216963603,-0.021381353542345376,-0.049496286828125825,-0.03195568656132603,-0.011626966206327657,-0.0033222595308055195
NTN1,-0.07089386242264964,0.0009642670992655623,-0.04956300871922198,-0.03257752115637808,-0.1416784928226155,0.0028865467308184893,-0.01162669359954268,-0.05820141702435177,0.02317328425737036,-0.026465112274134603
CXCL12,0.11037098944945406,0.024748945684308347,0.09558531281563758,0.003890482981599793,0.15500357844652188,-0.0217204733693649,-0.06529229814116864,0.11019367549383478,0.009380552308778151,0.031039840464529247
GNRH1,0.009379099036646311,0.04011829164685795,0.03275654886734056,-0.012796748861691043,0.028100683616850447,-0.03178199932967966,-0.001489869761514905,-0.016473291792026685,0.05425943609774555,0.01909157075725911
FGF8,,,,-0.017883594841397527,,,,,-0.024653213899939255,
RIMS1,0.16512081330431636,0.02122512584584152,0.08751161334246087,-0.01790363011532053,0.011085714223928825,-0.056328061274745905,0.1456414552240689,0.1484041968536103,-0.007744395801563054,0.024653509282391593
FGF14,0.05911199406811874,0.00557016813183046,0.013106894770723913,-0.02059615878089617,-0.016333030348189954,-0.005041152744894773,0.1536994280337519,0.13954602846114628,0.04361873180712286,0.03760848208679699
IGF1,0.09813034279242258,-0.016301263892617695,0.05978789211842173,0.003988670025443414,0.0729558041327568,-0.014486205793284015,-0.05404497148889371,0.0053352455261027444,-0.03057947582749802,0.029907101486804272
TNFSF10,-0.030690174476767272,-0.010971098837863544,0.06681791164221541,-0.03315717204494963,-0.08797964837058886,-0.04086309867710349,-0.04742163003117527,0.0013776958383035934,0.013326357528639773,0.056611337079117356
GDF5,-0.06043857131887524,0.0014662701238240823,-0.018305376848348775,-0.01480316422398048,-0.010316523346899796,0.02677766068404934,-0.0313873716017176,-0.015656772030544223,0.04275799903216301,0.0945796732101142
CHAD,,,0.09165170941870711,-0.02532904837116727,,-0.019292668483021004,,,0.07901475301380918,
RGMA,-0.05629924329989146,-0.06550230935398421,-0.09791961831967029,-0.021653183237185947,-0.09905648237660038,-0.016644315636810413,-0.055667668762837956,-0.11318376017758165,0.07416147230793739,0.06649849844346013
CLEC3A,,,,,,-0.03150829133240994,,,,
WNT16,0.06463931153583934,-0.00037356015796268915,0.16745186885517407,0.02710976575661276,0.03261168373882662,-0.02526989223339168,0.15007744157823605,,,0.0012271819779275084
CX3CL1,-0.011052985615259837,-0.012386261023881195,0.0553959858052319,0.05258635071344368,0.0896779139435525,0.04968236572456577,0.15673089838520649,0.09207163709876831,0.0461001694536365,0.03286280232635115
FGF1,0.02418828515680284,-0.0021643601993890185,0.014395372846446139,-0.007137229450322615,-0.08932586174975392,0.0012839903269718969,-0.2081437663935658,-0.059132791476105895,0.0037167143572501577,0.05543775420698323
ALOX5AP,-0.04620807690516191,-0.023947816212085905,-0.06601187723805454,0.021967584211729303,-0.15277839857873474,-0.001978964746099017,-0.18672893410945746,-0.059434240728685375,0.01527147326160908,-0.09372116019729293
IL1RN,-0.05226558873747936,0.14942196543664119,-0.006632062119930481,-0.01756617559840275,-0.019071984926026957,,-0.04106897124874393,-0.01681488917206283,-0.044567973124949554,-0.04797190152344143
PCSK9,,,,,,,,,-0.018937499209770198,
NPW,0.12478633756794409,,0.04511736987837354,0.10419316046650523,,,,-0.01872812553395298,0.027809110946258195,0.053295303337475224
CXCL9,0.12590338369500997,0.09091510086267096,-0.01918699789610729,,0.09297415972796177,-0.02295773167401394,0.006525594157294649,,,-0.011043261758290556
ANGPTL4,-0.1585225292822378,0.030616361557126062,0.0003491339565429061,0.0025462260537714673,0.029857594225477364,-0.01230465420589816,-0.036083850203811586,-0.09442690392531657,-0.06060310241069521,-0.03486184590592486
UCN2,,,,,-0.020209947985500645,,,,-0.032896118758398256,
COL4A3,0.035439598087714894,-0.023083353979126378,-0.07402088025374495,,,0.0025286609879941403,,0.040830031014453365,0.04028404867108159,0.13489488810180117
NRG3,0.008314708900880846,0.07610063872934902,0.09708869279675647,0.024653655781121275,0.054760703571186224,0.027877696164418094,0.1298201879872221,0.11327931569336006,0.022285186570180995,0.04543881960898365
IL23A,-0.024719996187666956,-0.01881930797370397,-0.021602062661421916,,-0.024723647580612296,,,-0.02580027748182474,0.008830642144321787,-0.03492917354563284
COLQ,-0.008969347244367366,0.041769675419740214,-0.005946966490283381,-0.036839516535477915,0.006689123059762743,0.0015002441036863492,0.028585195404890337,-0.013842114952661239,-0.007209514985031651,0.05420345717706706
SCGB1A1,,,,,,,,,0.027800282876719113,
TNFSF12,-0.06780687078316827,0.006986754807546732,-0.03646122836888549,-0.02467986808788008,-0.07814055669041951,0.03642870736581755,0.0745410908414282,0.05053633237456333,0.03257644907103236,0.031306912074162724
DKK2,-0.017768212015664097,-0.019712324524531755,-0.013298705220026446,-0.025096719722250166,0.051359724741484133,-0.015797362256454953,0.03708232061435671,,,0.04227716710351498
FYN,-0.047276425533272125,-0.029196219408429036,-0.04057449670281167,-0.03709683746581716,-0.11856533689663376,0.08299821387421355,0.004945808877939118,-0.03315657844290201,0.039114895912453,0.08988255051024974
ACE,0.026903246576701883,-0.015508041093851253,-0.011944260035898567,-0.015177537350790068,-0.047598760587885834,4.698586738410281e-05,0.01577705901061727,-0.028699609714971076,0.09643070855697089,-0.08407134309666571
IL18,-0.06574655530904465,-0.012749794827431679,-0.03434550964501983,0.009715422436497692,-0.14649094055004233,-0.009669314492585271,-0.12146559609659355,0.038320203240832185,0.051136780507777035,-0.022743631911671933
PPBP,,,-0.012589293397895723,,,,,,0.12468359039961853,-0.029161280066962444
CCL27,-0.04418569120545843,0.15062656875373473,-0.0253673975899725,,-0.030342012593984183,0.05530330733109172,-0.03746996870016404,-0.011764724886268611,0.03170262904157969,-0.05396341491643709
SERPING1,-0.0434900143855641,-0.031003084816193252,-0.0004257649829399348,0.013229360703009651,-0.1549922199155949,-0.048980051902196085,-0.14502659411489632,0.035106029334460366,0.009768481042431939,-0.012049656988088563
AZGP1,0.019825432537578565,-0.01087676991206861,-0.08842545762871729,-0.04398940073359409,-0.0025096087554245983,-0.03139993106596882,-0.06166771964204479,-0.08755047671699526,-0.06588824875127494,0.004479117899625951
INHA,0.053761659725066746,-0.02394010753788415,-7.882099274289515e-06,0.04162676251556091,-0.048459728318394645,0.03428991433493605,0.01093219891580975,-0.044147350541951166,-0.006485051521787915,0.08789323189763715
SEMA3G,-0.013174744233023962,-0.0007858175488918964,-0.021750920036048813,-0.03065948201810709,-0.03886239838647657,-0.030623459303038406,0.11904170261073585,0.0760386415322363,,0.11252442992230728
COL6A1,-0.1272971981463353,-0.014038798508180683,-0.02596380254353219,-0.0333571502241329,-0.12760757501710626,-0.04248234800931701,0.029658503814920772,-0.12897362818452024,-0.04575142692929527,-0.10787311774038277
FGF17,-0.029536799455735167,0.004512982344123702,-0.022620316393340986,0.035826661831787635,0.024171747151342442,0.032948627514564954,0.030628442650924303,-0.006655420583680259,-0.0003191284489491951,0.06244317070037589
TNFSF8,-0.0223321673571685,,-0.012589290134674315,,0.020549599720807596,,,,-0.02074450693291257,-0.0328379732615039
FGF20,,0.07185396190200721,0.034620947294146,0.0332482251563496,-0.017674084611576442,-0.032658505378579006,-0.04532638397688006,-0.0204730823772385,-0.03237534688603879,-0.024308733043986785
ICAM3,-0.06263007069222867,-0.037941323725767175,0.007898890233370068,0.07557016125663331,-0.0575550421354546,0.0026654640562520358,0.01909233132945433,-0.06754876286409392,-0.05863728767122526,0.05073064950941632
LAMA4,-0.09873824240866479,-0.03217667356732637,0.017121033739194654,-0.023768749168574965,-0.12574454244964717,-0.002108317950119384,0.05343492517005793,-0.051344439752038916,0.04757540455152602,-0.08642414544198787
INHBE,-0.035125753424484894,,,,,,,,,
DLL4,0.06322073218204743,8.277716364257245e-06,0.0234360684590545,-0.04222189053917785,-0.08733717789246981,-0.022787588738518706,-0.03030157796460527,-0.043405301503959444,0.06087333660354416,-0.10899040178142654
SEMA3A,-0.03477349378903087,-0.014162022330328943,0.012404538888745506,0.04058739767725135,0.030741543586875936,-0.03212274840844863,0.1564381466059393,0.06283188090388586,0.02559750086697113,-0.10053478400788059
RLN2,,,-0.019310010012922076,-0.0180403808890914,-0.009020911293077671,-0.04900040072417399,-0.03963459718564234,-0.016129547261299414,,0.09980397801941346
C5,0.052290772329690545,-0.050866804764733764,0.026225316936673883,0.006080705903878354,-0.08306855365192142,-0.030850871482424942,0.05094046224976413,0.018499789051505674,0.005893683273021567,-0.10260836257544574
EDN2,0.051475962001641624,0.033293522820879384,0.07440898679253938,,-0.026066683134293698,,,-0.042508880687402543,,
C1QA,0.036244815071065035,-0.02018625667797298,-0.045263457075626345,-0.03434783949492069,-0.1358332009706531,-0.07229774890394734,-0.17686806393116244,-0.08993076765324837,0.09348881429550789,-0.09403454403023837
UTS2B,0.07550407257090451,-0.015091290373651853,-0.013808113764445996,-0.013428622663488222,,0.03655005734496129,,,,
COL9A3,-0.03984950636621579,0.026298095101053378,-0.02439020324212902,-0.019023546228526724,-0.09769196080780443,-0.05078407228163494,-0.0457629407792754,-0.128934321674999,0.02226615450401052,0.04248284775933254
DLK1,,,0.1502630229678582,-0.03178409828407681,,,,,,-0.04574350023969721
HGF,0.10864066326206209,-0.033517536044712824,0.0284435928112219,-0.022362793045083977,0.1438032846141234,-0.033118691595823584,-0.08480639926114437,-0.024567093085182623,0.005398021971866919,0.057574332063868465
P4HB,-0.02850940796652816,0.0003041454879276262,-0.06448311990825954,-0.04723217488706848,-0.14882510744659513,-0.001159269637238453,-0.05176297246994319,-0.05698091571559765,-0.023144347156902875,-0.0202825640420703
ADCYAP1,,0.04512301624300874,0.009342646022785091,0.07635194529141728,0.13908929231127748,-0.012138450877696874,0.028137301974965875,0.11914276540786305,0.055609671948873216,-0.01416499014832054
GREM1,0.2389616851813084,-0.019836949826128998,0.09685737916151566,0.007794506437472628,-0.05052043809743576,-0.018478158363041404,-0.1448288342068248,0.023925365696065997,-0.049569528248736124,0.04603631024573407
EGF,-0.06089545177260751,0.005638735780203961,0.0745760738580832,-0.021490773177745188,-0.042192154602254464,-0.008359479882808402,-0.044000972162607156,0.018922338273276954,-0.01808101634962799,-0.015091671132310034
VEGFB,-0.03333076284688266,0.01292357579861206,-0.012787916774770727,-0.014325260097534358,-0.05611248552315621,0.012269360878362683,-0.09604892346781407,-0.10534020963409614,-0.02539408617941051,-0.011353861125922925
FARP2,0.029768892139282653,0.00446501662235953,-0.03931311076075696,-0.007600207682891911,-0.025905821466861635,-0.039103739714789726,-0.02861756640112549,0.003167178948551032,0.006754296005749037,-0.013111402615717166
BMP3,,,,-0.02095127944857797,,-0.03143178907089746,-0.0019599023499870024,,,
IHH,,,,,,0.057132973477556685,,,0.014516644005291067,
LAMA2,-0.060862711024422665,-0.05323338705007965,0.016863638357595637,0.03774143879500854,-0.07487071214296456,-0.0035964879950910705,-0.025521530578650083,-0.0034163821979526195,0.06074513053121565,0.0022648245983077036
SERPINC1,,,,,,,,,-0.01808101778801271,
NRG1,-0.026585155777120593,0.13687137108393488,0.018118445792759383,0.07049980908652782,0.03400922995516258,0.002864809027062133,0.0754423589220508,0.010288105405832516,-0.027840030398985815,-0.03364708693508488
SPINK1,-0.056355864569716495,0.06631468743300975,0.045870278458030635,,,,,-0.016129547261299414,-0.049373044797087436,-0.021912150492544122
EFEMP2,-0.09160577882035495,-0.014420913683088047,-0.038765613636141616,-0.03796506193919756,-0.10503628813641686,0.05241324317962253,-0.041693130399508546,-0.12675376616958162,-0.029493110391398198,-0.019228878801281615
SELPLG,-0.011401332765673523,-0.05487759123839663,0.01700420020307628,0.016560531553662695,-0.08497800538708432,0.01138437224158133,-0.09404107358853878,-0.059491953056423796,0.051556265423064226,0.09410467207103457
GDF6,-0.02816187253688976,-0.023940105201028624,,0.0013853126979964255,0.023954376651755257,,,,-0.019856572414020078,
HLA-E,0.013476821538127933,-0.038986436944776645,0.06094558221507925,-0.06461100820998975,-0.15216357223013777,-0.07308659931561434,-0.22475362246808817,-0.09136789090734677,0.0448157391945864,-0.12978667176280673
PTN,-0.038509128663013696,-0.062319598199285536,-0.06565155814883743,-0.05053882882086147,-0.1510101010981803,-0.008358097209011976,-0.11101975488674252,-0.14637603067321178,0.047898829329704164,-0.04251244038920309
CD274,-0.0401046365451871,-0.009903590293157414,0.09071559488044585,0.03392863494170306,-0.011964569983704706,-0.0219185331042744,0.0659743253396193,-0.013919693208992345,0.020533892232105628,-0.0041948364451299455
FGF10,,,,,,-0.020644846181761396,,,,
CD14,-0.01891124105418651,-0.00028753885728467104,-0.03433690253302002,-0.07308758876242089,-0.10433073802036172,0.00022194217698241902,-0.1563944996590796,-0.09031499197808493,0.1016467084265596,-0.152474030576505
SFTPD,-0.03053119122289589,-0.02275496702621066,-0.014138096474870788,-0.004926716794417862,,-0.02430442627937805,,0.061215941014611495,-0.011775313917429574,0.033998343595277355
SLIT1,0.1099423955864706,0.001262764697528392,-0.023642698714429283,0.05389310802425742,-0.07878431853355831,0.021810166166684027,0.18301142040474982,0.0461642699771298,0.0352409304334845,0.11328009502417263
LPA,,,,0.09705213530379306,,,,,,
CNTF,,,-0.012589291283695648,,-0.025626167932109,-0.018478156766017766,-0.03179262637187557,-0.018728125620784297,,
BST1,0.059316917226623724,0.007927362549248652,-0.03909793571171873,0.013017537951998628,-0.09170815547485714,0.015155132083422378,-0.00917485916678115,-0.038988741364457215,0.07149946461792962,0.06881790411473045
AGTRAP,-0.05870180425627903,-0.04617936860011268,-0.03554575321800721,-0.045766777727472306,-0.11885370221639403,-0.058634507120983545,-0.09469317688255889,-0.0019915387382820355,-0.0002507026766385252,0.06072218971554519
LAMC1,-0.09465887582838595,-0.05318083119948084,-0.006804733030726555,-0.019841675921096046,-0.11852377338316192,-0.028719990540498716,-0.0436026109778291,-0.0871758834184608,0.05573182631020172,-0.10532842231944183
COL6A3,-0.015708004071317408,-0.0565681221857524,0.02049714423000636,-0.0435414718070251,0.0752001787427314,0.014262120728573996,-0.0348532671283868,0.03999180380574994,0.028004186467767977,-0.0831091860695505
FN1,-0.1477266252980108,0.016499597391198037,-0.08901904357478323,-0.03227020107345822,-0.08573806283138136,-0.05654216802480961,-0.05832108548760214,-0.1280244651214726,-0.04153139861305426,-0.06262077693011094
MIF,-0.105756787339426,0.0020171761540604097,0.040670390497232374,0.0013163746637370266,0.01759681168530642,0.06804992498718457,0.006627666210415563,0.04195679668274372,-0.03315664307305613,-0.0060160008582081995
JAG1,-0.11870340793315587,0.023199381763501607,-0.021920581181641797,-0.06254749420905831,-0.16341636280370292,-0.012427514771886744,-0.06716330234531562,-0.1494550394665373,-0.023328073722976666,-0.046885595352419714
NID2,-0.026464857733024774,-0.02880248494354069,-0.03735265154516743,-0.019609091118828664,-0.07739767341636483,0.0564400215901302,-0.022429038407125814,-0.04170044004375015,0.05979377730154813,-0.04733311722351536
EFNB1,-0.008833751233749654,-0.03658562603405631,0.00791981040246063,-1.7743119857500724e-05,-0.02347591581359646,0.014209794446256047,0.022149493319512357,-0.05166065188535686,0.022162371596789035,-0.02575527279910136
COL4A2,-0.011879224797182364,-0.016704782450198342,-0.031200616101389408,-0.05696466897162586,-0.1453703818939985,-0.010125586689368322,-0.05770914905230112,-0.12173538080472644,0.040063052072326036,-0.04765763843006489
SPP1,-0.040962772369959655,-0.006461762093469633,-0.04156403825893908,-0.07502394584581354,-0.1690180567914123,-0.0650959779201109,-0.21180278582194306,-0.17331321605710848,-0.017266320585669185,-0.08785437254952211
PODXL2,-0.028575500721177663,-0.030489519577556932,0.02033088403594648,0.0350111976194185,0.0005083357660834111,0.031771750702004754,0.18109238391345134,0.09742452058831635,-0.007955159733994277,0.07204081434844567
IFNE,,,,,,0.007557003744054724,,,,
FGF9,0.04986806410356506,0.13184061860523286,0.1197827881198719,0.017790348472709456,0.07877421061147637,0.021031828419005603,0.20117475013358,0.12241298882981888,0.040526600909119956,0.04069475225634184
ITIH2,-0.02233219113273367,0.01921303137757241,0.018682501873706556,-0.021357028994012133,-0.02495209062286529,-0.018104786080059266,-0.026138974820013997,0.026722029831396907,0.024545342462033964,0.0025124380886995664
ADAM10,-0.06704821368699801,-0.002434923026761212,0.03794488416959355,0.03373216813645137,-0.0832253399971439,-0.0359470419328577,-0.042897100906371353,-0.062016826710823106,0.02626488018110515,-0.07663587556713645
CFH,0.02907267787496844,-0.04576015632033862,0.03954417039132855,0.027760255849241702,-0.0593006187035374,-0.00789549006338736,0.027284994479166595,-0.029252426783789903,0.10490996200870163,-0.0937282802173925
COL4A5,-0.08510945006783548,-0.0017365687880053998,-0.01080352979173463,-0.05625666086646847,-0.08924704486378134,-0.023204775952967417,-0.09774985106755205,-0.03215016171436348,0.08609417849210262,0.045070005459040496
LTBP3,-0.03581981612462084,-0.01104375157390448,-0.00952792444967591,-0.07822241454783277,-0.026056972342587085,0.019474206773554353,0.06529743816659853,-0.013123957358812064,-0.018137309716342146,-0.02157984034526155
GNB3,0.023412803791273223,0.023420546945558826,-0.019794568200856243,0.056563191180509426,-0.06642321356109605,0.0344121389189815,0.12878102020953983,-0.04591745164716273,0.034259995735378856,-0.016966955282463236
COL6A2,-0.13440786482997766,0.019327335461625288,-0.0028729386382712048,-0.010293112601959784,-0.06718685358197972,-0.04171756137095417,-0.06449873066167673,0.005514083521635378,-0.03710841249536788,-0.1279108083946486
PLG,,,,,,,,-0.07252330220778842,,
GDF9,-0.03217270761827964,0.014735828356230515,-0.041472017501914094,0.05475152593025136,-0.04646268648943925,-0.006892231235508942,,-0.02857616609905752,-0.043524741193958674,-0.045144855210250925
NCAM1,0.0179362620910996,-0.02661815498802403,0.014503637150602662,0.051916112895025214,0.025513541192863975,0.020061546936993704,-0.044727931371116914,-0.03052901031905156,0.03865315055956431,0.0612486924342457
APOC2,0.01198226410796742,-0.004775411076051194,0.036619831521221204,-0.045635106471989394,-0.08277384982042606,-0.05391706185851934,-0.16260735294524162,-0.08117304725813083,0.05272709679266214,-0.008461062101210672
BST2,-0.04717678312232958,0.004487920123310952,-0.07222563188485083,-0.04302466849222883,-0.1662837314499743,-0.05885722002590931,0.019938918467241603,-0.12980975202096878,0.05510597318327334,-0.06328638854386298
COL5A1,-0.09284996280218884,0.009586341086726145,-0.003930360194845985,-0.008372165894591645,-0.020979707808376272,-0.017364821462669225,-0.07131253019875308,-0.057000224340803894,-0.02096751822000514,-0.023237772456445916
CALM3,0.1293831466467174,0.10429070417214154,0.1069474301406974,0.08070925186918187,0.19044141714528234,0.11348286324332567,0.22199244208695623,0.15685050056764885,0.04841009007089756,0.09586875883458931
THBS2,-0.03776534855265223,-0.04520537531282234,-0.023434009149883663,-0.05497271544579643,-0.12820448197066292,-0.02081706783958108,-0.033933564187843504,-0.17627689718751505,0.0403703547273271,-0.020060230472906906
SERPINE2,0.15706035673418578,0.0021316527850618076,-0.06813634364931527,0.004578580267561281,0.034301595476112084,0.014283223598038181,0.051330829057204846,0.06528853587288574,0.03910616541128897,0.040026924128445544
EFNB2,-0.07159161511969918,-0.012234343481355093,0.03363761255456695,0.04304361209444295,0.06116182630261025,-0.007974466787389334,0.07207849830142483,0.07512582124260052,0.03066746110867945,-0.056359193868323276
PROK1,,0.007616717087355489,0.11659144342692151,-0.019399187197994064,,,,,-0.019960020254697224,0.10973869424699763
LACRT,,,,,,0.05195379119903304,,,,
MMP9,-0.029536794030231493,0.026524838334800554,-0.04248073411730739,-0.016479841794369426,-0.08824728915953076,,-0.024469787542775855,-0.003087216384558349,-0.03995316797697815,-0.05522376268119645
DMP1,,-0.01690632920426488,,,,,,,,-0.027630979710074312
NPPA,0.07662991075636194,0.04548639204551803,0.015586571005084683,0.011496551212273547,-0.03396852094096112,0.02837686472492024,-0.03104747239764082,-0.014977342721893721,-0.016214844472051796,0.006575573875108908
APOB,,,0.0016230616530238588,,-0.019648788982602857,-0.019292668452360797,,,,-0.0325683115026618
C4B,0.08920209117746712,,,,,,,-0.027982059317570973,,
NTNG2,0.02828725573567257,-0.03518334457799573,0.03151746926355796,0.03541614877934987,-0.009208737233692506,-0.050959568947490465,0.08968708226537503,0.015773337071329677,0.02167447936159297,-0.005787463311977012
LAMA1,-0.03878146436805142,0.017362038444285806,0.03562755466849445,-0.03487011505516671,-0.13956383067635214,-0.04987610420142869,0.0015288919750449576,-0.008415149038369199,0.11979264315219498,0.019688737296244364
UCN,-0.026015129331732778,-0.020570497385140232,-0.05045289464154334,0.021585835556083188,-0.0329169859255784,-0.027326782471117424,-0.01720397500295923,-0.033481583090991245,-0.0025744270033923483,0.01976309223872241
ARTN,-0.00519299297730162,0.007584307610668343,-0.014933120871800253,-0.02201854022293892,-0.02976498305644477,,0.08150874227291116,-0.018728126923254207,-0.03144734676652398,0.04701609710620984
PDGFD,0.02245848123199692,0.00901560558379994,0.005182833430338033,-0.022718962263492355,-0.04200683775152376,0.052861096958818486,-0.009261959646429571,-0.04033576112646075,0.040688015701261536,-0.046303410089906495
EDN1,0.018913975508553532,0.029493855704639464,-0.043637416664510424,0.013362414593978019,0.0015220740614886284,0.0075488438889268076,-0.000770448456245297,-0.08056594950382256,-0.0062248359974416655,0.04511246503285589
ARPC5,-0.02420510736000041,-0.0505810841602001,0.012111203449938908,-0.0070239462310502125,-0.10251713989772307,0.02396000142591088,-0.16742889427284757,-0.15550192203359622,-0.02793656659659112,-0.07832186644681678
GSTO1,0.08214280596647248,0.007984938827394487,0.03976724655789947,0.0497061781848847,0.16179366968044953,0.09463193568915637,-0.05800777455568776,0.13485182443674398,-0.06146565414795212,-0.017760615605573855
PROK2,,,,,,-0.03152773048147338,,,-0.020355733483778206,
SYK,0.05046185994336122,0.048875203422685344,0.008376507547229791,-0.03928758052245057,-0.045783402039605306,0.032780204194809315,-0.10172626146746229,-0.005713354630433757,0.030429692775782596,-0.03529823888727005
ST6GAL1,0.06947762001837861,-0.0491797991101314,-0.01332746286165511,-0.005594609472426153,-0.09169556604413362,0.06544241607944049,-0.07723568230518994,0.03197504837632423,0.04019008891984455,-0.006272730686981364
WNT3,0.08321358915172869,0.020238585945692115,0.06393278489720278,0.004352838519175552,0.13835509351962097,0.03746353424212352,0.12291440992234005,0.15041665306901753,-0.020511228997264222,0.04499401193688797
HSP90B1,0.010500397862955407,0.05094439715559886,-0.0545726937536818,-0.041745716292347294,-0.06825798877273449,0.026006665636119353,-0.0765740925517143,-0.15194981354404496,-0.03892015311788309,0.01372647623504232
ZP3,-0.0051496947354604,-0.02487383593935766,-0.022726990435176356,-0.02766945842459455,-0.0852567495815172,-0.019292670169332737,0.05551869653499866,0.020150250795534744,0.04649112566070336,-0.017118364537941945
ANGPT4,,0.0370781543531199,,,,,,,,
NRG2,0.03252909045220009,0.03957026464175485,-0.05070158171034347,-0.032594846033403284,-0.022891503585859417,-0.03808275544170406,0.12103321837715837,-0.05070354994230974,-0.0006777288918900997,0.07041070873923018
MELTF,0.017568793453139143,0.004716013738444623,0.04872482939085639,-0.0480696435078516,-0.04084623385289384,-0.006285373119551482,0.11396420648199448,-0.04152842301957503,0.06711033981753181,-0.006755617601810749
NLGN1,-0.09308511744504873,0.001510808278911246,-0.0340500402644161,-0.024559452455304165,-0.05338040760852662,0.01405429025767642,0.13299054399567614,0.031143936576529967,0.04492141771817556,-0.06523391461538298
SLIT3,0.14515926794573827,-0.030296941738817716,0.09433717813656582,0.08149771212978808,0.07174354339863857,-0.025873012214846725,0.12385512540294245,0.06657671979963885,0.060205456598636194,0.09704435989492541
CCL8,-0.05474710979685933,0.05865265398467395,0.015442960638943857,-0.023167348515198444,-0.0256261684885274,-0.017409261322168638,-0.04345941506832474,-0.017474653133231596,-0.03391846580386986,-0.03187810760553932
S100A4,-0.1215096106270557,-0.005491752701884308,-0.02735054014487565,-0.06664610521483806,-0.15043317173304904,-0.037647897428697986,-0.07505592573731763,-0.04216154455738604,-0.020381366841459372,-0.07227408233626198
TNFSF13B,-0.11137321423465452,0.0275098429737436,0.04133193437088849,0.0009416944123241599,-0.10093986395982185,-0.030561211687013704,-0.10089762808980274,-0.015003001562544093,0.05919533863573849,0.035693463173000144
HSPG2,-0.03637799041297014,-0.01595204425897294,-0.007355014146043377,-0.04155453435023685,-0.12077380311162872,-0.05320538118822348,-0.06428238958827175,-0.05493295989083315,0.07946891896209994,-0.08574245027644965
FAM3C,-0.09164265745602375,0.07095054695680898,0.03371078632902329,0.04501033285256284,-0.019868358782298107,0.02851547504150572,0.1829951769596172,0.0559440617620026,0.057756798596413986,0.03710992728901095
FLT3LG,-0.04239541438719456,0.012158646857438895,-0.032713615617773105,-0.02756174070696708,-0.015976622862304522,0.004265401998336131,-0.03971456525544299,-0.047852731861132126,0.0014034782806447627,0.01968631658329991
A2M,-0.18657336155111787,-0.008965003399599545,-0.05643393369884753,-0.06913377981317842,-0.16493518864307682,0.0027978580985296474,-0.1980103899546713,-0.022847776320544726,0.09780771886578192,-0.0028986224630381504
VCL,0.004772885881083565,-0.01981106299201268,-0.0015269795907205748,-0.004602152842003531,-0.02470693847606799,-0.034006430737951183,-0.007948198351726447,-0.023501349593615096,-0.04013685765863544,-0.07988038342187517
FGF2,-0.01393589664612963,0.016937369201197868,-0.0005261334544104802,0.014842932870501417,-0.02115031241375771,-0.009675743079187784,-0.01617903281409816,-0.05603548587393502,-0.049918396225922805,0.06577899027127958
AGRP,,,-0.012589293397895723,-0.014033351408591037,,,-0.03015709332180916,,0.0918003122132908,0.12427925287327024
CNTN3,0.13142132507329152,0.03659673556757891,0.09731936991940397,0.09514633870991662,0.08251721981471352,0.048501379949716164,0.1789803077831479,0.14532947522992798,0.06452071273276327,0.10183667579693968
RNASE2,-0.052641862055217245,0.06195513953365275,-0.0017389393056632743,0.08078035884990507,-0.05902197839944851,0.003016761907591816,-0.08435204994406392,-0.007705933526362087,0.08235128609215417,-0.09252781456925274
ADM2,-0.04270755595646445,0.08772106091989086,,,,,,,,0.031450414262611866
GAL,-0.033354844560780764,-0.006403268675401998,0.02053302381187015,0.05663620757922065,0.06016922303625181,-0.03165508191306376,0.11336057767881082,-0.02472423970198831,-0.045493298931915865,0.002643755939985925
IL36B,,,,,,,,,,0.07960378289749467
CXCL6,0.010729231577321778,-0.014102521760500699,-0.01258928618204333,,,0.003394532366993697,0.024819896436949717,,-0.025534690455023552,-0.06007017693982084
PDGFC,-0.022235502618209824,0.0007244957390700406,-0.014353938571428403,-0.036058912635457525,-0.07007742971800997,0.0032950548989582763,0.10933851683305759,-0.07741065049338901,0.002989548541033458,-0.059752147389790455
COL8A2,-0.11418406326966622,0.062230078999697264,0.01961844381024542,0.10000459137580668,-0.041287842481868293,-0.07802217817189366,-0.04885549509761574,-0.07787695574857434,0.021397515633427934,0.17802456108519787
SPON2,0.008888252232962728,-0.06209471402368874,0.012902180114408746,-0.048277618661546735,-0.051168313892396254,0.019077208847431748,-0.05440342860791263,-0.035421279298161704,0.0785701723898691,-0.08925232199570342
LCN2,-0.0017760595290798225,,,,,,,,-0.03263655174509024,
SEMA3D,,-0.013405254963206756,-0.015693025813535967,0.023616372547857815,-0.06359017366850435,-0.01761138117622104,0.02544379428508746,0.14112011415614806,,0.12011373352686833
