,UKF248,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SHANK1,-0.030925598317669886,,-0.02393329437158301,-0.014420069224945651,0.08332681021573267,0.10019400021553616,0.09813012147773742,,,0.04766398963368148,0.04420206879816112,0.016788014579994816,,0.09195791259219918,0.017717719032440824,0.028213519812031494,
NPVF,,,,,,,,,,,-0.030123242570831796,-0.0031385531479595627,,,,,
RAET1G,,,,,,,,,,,,,,,-0.020917675191569413,-0.0390475778322151,
TGFB1,0.03805953581944787,-0.0071582353827165926,,-0.020896664097174153,-0.004857100416040992,-0.03869956205284216,-0.0452709298368655,0.09996651203732579,-4.5976218509131404e-05,0.14342761678584118,-0.05568424407748158,0.032294893963499736,0.013638798805339669,0.03950311262288671,0.06693383375940806,0.010535159617778544,0.014197731211748136
MSTN,-0.03978009647302234,-0.040589381000131784,0.0857793741342694,0.026362398267921534,0.009147985634688468,,-0.06705268224239848,0.042084342082724574,0.11872367906015507,-0.09983179986395468,-0.020444528408918732,0.10154530286343887,0.00545709851219006,0.07534501679266456,0.05510637577463541,0.005302155328083503,-0.03525934341752327
WNT4,0.08049824977913016,0.01753646993275925,-0.04884726263344921,-0.017184506125790484,0.036515605166058174,-0.02977807572893162,0.05900135325326992,0.05353485715640584,,-0.03235783969602468,0.07635872479786182,0.07161614412349426,0.01641915943395521,0.04667949831822706,0.06167890274922963,0.013121855213541676,-0.03151916574947061
TNFSF4,0.012662652277989902,-0.0254734077952772,0.05197900016574198,-0.027277858064997867,-0.013525002375759924,-0.03583560475086625,-0.018108104195775413,0.04837872643725426,0.07942608872492773,0.045469627457022196,0.004434139969796911,-0.00906960647678616,0.01716272760965862,-0.012497469340447346,0.07647810650461438,0.039206065606749614,-0.03676244744790436
NTN1,0.05652943775504601,0.008239311499588276,-0.036957961492508844,-0.014518017146990116,-0.03451490534248335,-0.0009107797688966859,-0.016120389500474855,0.07971385465137616,0.016057159181610357,0.057579480499092645,0.0519263979478673,0.11691094147009026,0.036300290733079305,-0.03912147328645825,0.014664260383472582,0.06597323165363814,-0.047342126068702195
CXCL12,0.006533319167660326,0.06514782317517427,0.004603780536277438,0.00422765778806259,-0.04001793538828825,-0.10000203165271998,0.033668924513188855,0.16460962568081022,0.05746770955234595,0.014982386601762805,-0.03413762358599731,0.03814428786455734,0.012872264581132565,-0.016695308728866973,0.09211615878357843,0.04790398211623184,0.028156153271063265
GNRH1,0.04833559024940656,0.07471741686532801,-0.024346834146107665,0.013212662116634261,-0.014944924152225415,-0.03815502103471765,-0.0263334290432436,-0.01831580226735805,0.040707170637997656,0.08341690810728383,-0.05001019231085482,0.05601713882299156,-0.025006078234745314,-0.04902449905731993,0.11355202682085837,0.024795709438519727,
FGF8,,,9.923984244665216e-05,,,,,,,,0.06882713619402987,-0.03142284430858986,,0.026870806552038582,,,
RIMS1,-2.7087723067716087e-05,0.09256281379378686,0.08930273325002439,0.02414954078902756,0.0649940249921849,0.12468170757104133,0.18562287117527573,-0.05303608721952687,,0.047310874042456465,0.04174669096033587,0.07127640995008659,-0.01869004243270922,0.05864565762649978,-0.049776557763131196,0.06340926103203817,0.1185900033238915
FGF14,0.04970724990898135,0.03806383817830559,0.024704668920708973,0.023632539470115222,-0.004905041709305542,0.10352315653179443,0.10188253470212945,0.056495637432162626,-0.08183382375305974,0.013334729914341334,0.06118586372905708,0.030714492641018037,-0.07168344133280388,-0.03612950452325498,0.02397817906719402,0.005674632478011652,0.0810860053236801
IGF1,0.005606982452365067,0.015882886570287358,-0.01676785555727057,-0.03216177799826524,-0.034961801420159866,-0.021175968760891974,-0.03995912321952451,-0.0878476509400373,-0.02340115915780931,0.05471726251877444,0.0341149061790802,-0.01658480298585399,-0.018896189797566607,0.07603737874103925,0.061601108718332576,0.08969625339697408,-0.018163342038002683
TNFSF10,0.048028047462401156,-0.006964549066918241,0.02861028255240397,-0.0005127082189392158,0.00670400454815072,-0.03427411114595159,0.0040089027098701695,0.16207569948237877,-0.02049776395380876,-0.008530751225836712,-0.024780874831157075,0.04451848569390753,-0.04374733148003485,-0.006350852285851256,0.018782800219493974,-0.0448813908045548,9.283090320640881e-05
GDF5,0.012196107702331411,0.005679202485977097,0.06296170842578415,-0.026712060867192335,0.009431746404234618,0.018316526461252848,-0.01831923287319955,,,0.057197796045436136,-0.029202529301797592,0.09038972005799704,-0.025713850963027515,0.07729021569113863,0.09588874822706374,-0.0096001691279068,
CHAD,,-0.017467784320632476,0.027398620850986093,,-0.028930117211871418,,,,,,0.14264560011519575,0.026526316646040545,-0.0278031848768398,0.026660691442077358,,,0.10527543854816752
RGMA,-0.013333375473354312,-0.05022887325356042,-0.05868593557541085,-0.0274218599356245,0.02454956445597407,0.0044697262145254706,-0.12060089618340655,0.019630183361559007,0.12385058486377319,0.04999383324839158,0.043812475353290914,0.10302623885279208,0.07784102321384548,-0.008610874954322913,0.04055445087364757,0.09884691176470944,0.026408353045753893
CLEC3A,,,,,-0.005733061284250725,,,,,,,,,,,,
WNT16,-0.005501185677342181,-0.010747628383085276,-0.021179622030414496,-0.04337356673280519,-0.020287722892144533,0.1147795072830021,,,,,,,-0.022968391455923724,0.004350447814526691,0.11356211040124661,0.09415489596829152,
CX3CL1,0.010846307257441897,-0.023991020728506042,0.02614100204120317,-0.004760149096235886,0.0795973238387835,0.20156211674858512,0.10153089729052416,0.06496623262706161,0.00766723612652138,0.0184130834256968,0.04028307067884173,0.027196634135849485,0.07293093227336661,0.09658206045031603,0.07623381804471109,-0.028146081967740905,0.047936630822855805
FGF1,0.07398095404469116,0.07555195877922452,-0.00579432935179037,-0.0024620412265877645,-0.039987927092095026,-0.21306976838399672,-0.05266329200490708,0.0656770905774434,0.13761166349339074,-0.02273535025227728,0.10012102657318889,0.060463718793600144,0.007097645319877826,0.04424236797318268,0.018081998634267665,0.0389676578926193,-0.028409659979048953
ALOX5AP,0.07381452318226604,-0.020485156433484128,0.0050184661213672705,-0.008988038002051056,-0.04139468124086793,-0.21274010047073336,-0.05206997512935282,0.09387559550036438,-0.10521262071045782,0.08369858522177437,-0.07142562792123448,-0.06368928088619359,-0.022734669628147484,-0.01214778381493709,-0.007993592712799874,-0.0843679696559716,-0.03337810959393975
IL1RN,-0.0387535823108272,0.0013152133717592848,-0.033421048463023365,-0.015393982296029634,,-0.03504128508935289,-0.019674289813961944,,0.012121983078648245,0.03751534820108953,-0.041175724049603686,-0.045094863395290424,,0.07811156801994465,-0.04913470466998493,0.02629324261368109,
PCSK9,,,,,,,,,,,0.006311953390599939,0.03492974001346858,,-0.03180482648437206,,,
FGF23,,,,,,,,,,,,,,,,,-0.0030991932519849434
NPW,,0.11138549485346186,-0.02321981765472736,,,,0.009574386626936784,0.06558099163775906,-0.040089080835175525,0.0128726667299517,-0.0454211217646445,0.032110786440227634,0.05404041253538412,-0.0680876287483543,0.010306347822224272,0.06078916283644708,-0.027342927697018043
CXCL9,0.0208702524045509,-0.01713996626612208,,-0.018618134681554172,-0.018120696054650432,0.030949950172270563,,0.009660980801847024,,0.060342498778282114,,,-0.013221729105036892,,0.02632319272321531,0.14576916672638893,
ANGPTL4,0.06478148220404306,-0.04727114349196341,-0.02070707925949676,0.07701846269574812,-0.004547617633669651,-0.04063159764301298,-0.12050243232819573,0.04349792344759189,-0.08723348621234515,-0.05216392461735702,-0.09092187466474502,-0.14522467510814246,0.0038310724948488924,-0.051798961626729305,-0.012052489826728373,-0.07314868959418548,-0.10056319892132293
UCN2,,,,0.029808928751618887,,,,,-0.04884739398586211,,-0.03534790721568237,-0.01860962124786217,,0.02300159853627644,,,
OBP2A,,,,,,,,0.050726074379459446,-0.06875351254069069,,,,,,-0.029888817844831512,,
COL4A3,0.00866174117964725,-0.07332986290038249,,,0.05173796371247105,,-0.0248116765183073,,,,,0.107233144343734,-0.04314730324925863,0.018573938727952762,0.012008401184394571,-0.025137933848977518,
NRG3,0.02715563085213556,-0.0007122888197480819,0.037041206428687995,0.02485839701637282,0.017062619340425886,0.08368057817282132,0.17747181226036685,0.06732106417331402,,-0.04946120333951705,0.0765371720541547,0.07795782257662232,-0.052562912258520035,0.043970370310135315,0.04651435770339174,0.05077529132459466,0.04107324068196871
IL23A,-0.013439453836749193,0.00865390071618901,,0.01811655414580464,,,-0.030187658762652687,0.11732291646767619,-0.053050660656570096,,0.007226334233343701,-0.03151425284351257,,,0.05813833046118594,-0.017715675979362668,
COLQ,0.015864333613989666,-0.03383211071830298,0.05353703756401966,0.02733297021259064,0.015244062627839857,0.047649953623131326,-0.02075059999714484,0.007016593644006552,0.005984610872621176,0.03805634163320182,0.08209163483038909,0.030282283102079723,0.003014736212486021,0.11770226601652947,-0.018687838376187333,0.018079799145141264,-0.039160843300108814
SCGB1A1,,,,,,,,,,,,-0.02976759122668597,,0.10166779026276632,,,
TNFSF12,0.04304737054878438,-0.02362158662202612,0.023761127999606668,-0.005765117428086775,0.05084606352053205,-0.012761360488515207,0.06282780503007059,0.034004550711548974,-0.0594969448188972,0.06678744231611324,0.003744090310512431,0.01628776676778183,0.021890698268385703,0.040732899070038166,0.06480817313686166,0.10549867565015053,-0.02173939008245526
DKK2,-0.035755672522493495,0.11031230502858957,-0.03120593588237907,-0.029051542136042104,-0.02368876768498079,0.04655006250683407,,,,-0.02748229694602116,0.08892250249270377,,,-0.005524812959765375,0.10847046632096927,0.035383920119092284,
FYN,-0.018777774955738208,-0.015074281568290979,-0.09556213899380295,0.004886954498658608,0.03749857745148242,-0.017795611589308615,-0.05819189555530317,-0.005852987038582138,0.09664341390114227,0.022833028932376518,0.15386615589301667,0.09760078506629288,0.04412236941009291,-0.0019416783813289088,0.033453008634554485,0.11838422286279031,-0.12042734621735902
ACE,0.12529409616968384,0.08929236721571308,0.06302611253256003,0.06664795298810716,-0.01209875020007277,0.031073220805959794,0.008403401511976539,0.18664120171358714,0.15982916696359512,0.19902357557292566,0.07339777936086958,0.17160499861439846,0.03074459698415549,0.0012420885767645937,0.09203553668189501,0.09528499424518547,-0.03626731790771082
IL18,0.0713019123080212,0.037096754621826405,0.027162528244337788,0.019522833317678685,-0.004842728993387025,-0.10226532022641344,-0.006473761505722987,0.04636018021532388,0.07310742462814732,0.0763394460162032,0.059204933546106245,0.0969167036752714,-0.028500678492547893,0.022127926667535772,0.05988897486994753,0.09633552474133024,-0.07036581461721278
PPBP,,-0.011246160828423508,,,,,,,,,-0.01832752450718547,0.05193085337636203,0.0059004290712222855,,,0.017634151054898795,
CCL27,-0.022640521946102478,-0.022660988514500633,,0.0378150908161541,-0.02440283895768175,-0.04205675338344714,-0.03965920907474125,0.01304642103541794,0.05380261013085584,-0.03529133533546032,0.08113983184587953,0.1295664669174859,-0.015747722324520395,0.06159221117075304,0.03485369313205613,0.09143631157875032,
SERPING1,0.05563088135380133,-0.01090259503917463,-0.03686387580870492,0.028137652631908178,-0.01526416964640787,-0.16838623635010122,0.08629700420845177,0.14249134385669768,0.02318288567510413,0.06383817727943444,-0.03749398570587085,-0.001803188085574412,0.045447461687011775,-0.03935351257972182,0.0005156672795989314,0.02964413676979046,0.05707172710923799
AZGP1,-0.015081113584066469,-0.10935774958539272,-0.09707716705820651,0.010432657940356388,0.011405192173090831,0.002369877095586677,-0.07980557245315281,-0.02221969460693222,0.005621696575836923,0.023129185459614808,0.01220263353295677,-0.028477280786264363,0.06760826262673826,-0.009611656218652091,0.0026403676102112576,0.008493183749877137,-0.0006193434939226159
INHA,0.04683650346449941,0.007974447054641082,-0.00919468967411373,-0.007722298445931136,-0.03759734621828406,0.08930352237980527,-0.0741337948241528,,-0.04874426220852852,-0.04024438551939389,0.019478380910831185,-0.01380789740536664,0.07430077667608563,0.022615315801525527,0.010113110592141908,-0.022943811528303458,-0.02467604814991635
SEMA3G,0.1307997726172542,0.01878485642361765,-0.04489948860555711,0.021871547574178755,0.06291794182685549,0.0568133060133975,0.07150166325219966,0.007619364594273024,0.11948498107863581,0.08430309731339071,,,-0.02366578690320601,-0.0003844713158738319,0.1434624031402814,-0.009629516219881203,
OXT,,,,,,,,,,,,,,0.09768101533533886,,,
COL6A1,0.1359667673233973,-0.031156379268669217,-0.08351206169122927,-0.004878576706528354,-0.025996795711636145,0.05089571792674092,-0.1608542769433301,0.16514080274674597,0.06566794383847374,0.07742234357665832,-0.12159632715829216,-0.04449701230101942,0.08351801557824,-0.04323602040001482,0.030435862774634823,0.016037880035022035,0.11684668976521519
FGF17,0.010447932718434007,0.1233677222285994,0.11136897860504714,0.0741502697312614,0.12705975457814875,0.05058406939346846,0.0814122618782044,,,,0.04209133327877341,0.02944267816362113,,0.012151114542404437,-0.028474876308609353,0.001765532799483908,0.01829679921079697
TNFSF8,,-0.01124615791335023,,0.009283720208464824,,,,0.012854487013827557,-0.05533514018405311,,0.029834461560578892,0.03896415876082586,-0.022968400385340884,0.007150820928585548,-0.026960036202474506,-0.024766434846128588,
FGF20,0.05030588977310429,0.04137786144292082,0.06003501216807562,0.023431345580905327,-0.030475687654481675,-0.03352688687501855,0.034982569740585626,-0.01623324774464231,,-0.0013495417454819551,0.021063182240529117,-0.025231038817777073,0.02534512761529811,-0.04278370739833007,-0.005672011296721606,0.098983923940065,
ICAM3,0.06532214446850892,-0.02250368573593628,0.014563049541029343,0.027578403274884398,-0.042182301128141114,-0.019229234284531906,-0.07057710659495658,0.13223304910974876,-0.1233333194820159,0.055203692109662715,0.013059773728646617,0.03396349862768795,-0.026285366112978627,0.061498330219016684,0.02864564073636333,0.03165988726307257,0.06860071088514094
LAMA4,0.15753462816053201,0.021362612007233023,-0.05408867334821606,0.004441806248070862,-0.047233172344134156,0.10981532905245231,-0.014521260167105665,0.15077879298587304,0.12277469185245854,0.1718786842824148,-0.07314586658192551,0.06588389768899476,0.030960701018090345,0.019528534647424482,0.0648602185497017,0.0431961213870595,0.050272275774099213
DLL4,0.14148378845990642,0.12738309287130395,-0.018882299231109494,-0.02105609480123092,0.067155348655664,-0.001244286942867173,-0.04291389682865498,0.18020874969360362,0.07285825296247672,0.1691985350503076,0.004682475067243576,0.07891272978983242,0.035574750002193053,-0.005860709213926087,0.04885180670848189,0.04549777608063142,0.020149660379925383
SEMA3A,0.027894894644862354,0.11306854934041724,0.042601161550813095,-0.035855754257651765,-0.07165573494061231,0.08752991899081342,0.09565521575483707,0.03192695920312007,-0.019610433737448058,,0.00897964893899788,-0.024309543916419655,-0.0260068135844991,0.0029086465303163546,-0.013157796948467047,0.03229836841399139,0.024353535983085397
RLN2,,-0.017249854407244847,-0.023276133726310783,-0.019769768854861883,0.019870927793503457,0.0028506545833712764,-0.01887240433996094,,0.0544139876146756,,0.046256628579955536,,0.016056629397905836,0.06043915169269632,-0.0062621001006808,0.01147786065192344,
C5,-0.009700121315309977,0.0356467620776548,-0.046434590639284054,-0.0003631632645302699,-9.301158067418375e-05,0.05374045566478657,-0.04351062395395415,0.06335843750400742,0.18925448594595817,0.054772657121807,0.04247964088452956,0.04549907555341241,0.06864556375427952,-0.01353983530670841,0.13278447060848636,0.051195443256098656,0.17371092625265552
COMP,,,,,,,,,,,,,-0.008059126648131033,,0.0015229769079007,,
EDN2,0.043254507000652254,-0.014790577747815224,,0.015117343157135652,,,-0.049737588499876355,,,,,,,,,,
C1QA,0.022511866496717717,0.03373160886006953,-0.06679634974943059,0.007899158420776995,-0.04873667217487958,-0.22716582284336806,-0.09147534416726684,0.07249691033034641,-0.05162650112798753,0.12621290279505493,-0.029808957864355137,0.01800875284971601,0.02775383641764266,-0.024848284550054806,-0.01580694634952019,0.08610631149455514,-0.07294666226939724
UTS2B,-0.027373698919710313,-0.01233494710339217,-0.025549024391450452,,0.0041684295848990385,,,,,,,,,,0.02477999213457525,,
COL9A3,0.0657986473657167,-0.0008234213673716807,-0.06646796895145235,-0.03844589890163684,-0.0203611726355864,-0.09145982577581951,-0.14988608133488995,-0.14069100171675167,0.06653071910644773,0.025487666111951975,0.03773364167033491,0.09022296303111277,-0.023336161350475015,0.02345962069349207,0.07264315142699475,0.04153820274969917,-0.04760270334542081
DLK1,,-0.01004632157419745,0.02439661910530121,,,,,0.0014694781498959155,-0.050869465152101515,,,,,,,-0.022349175227483767,
HGF,0.04899620190553909,0.017591722476496704,-0.030366808143097702,-0.008874729244738106,0.025358462731537818,0.004343814581014124,0.009036279299605402,0.07299299503384397,0.04836048432263923,0.02924980664260183,0.007126713324435468,-0.022701626105527284,0.06618012646329806,-0.003785165786347329,0.05248266245345462,0.04326213558370033,0.11908851200055409
P4HB,0.019936996947650852,-0.0628809361682472,-0.06469766341870747,-0.020109002560578192,0.05094091423250199,-0.10840739777466876,-0.10095614584896084,0.04656645584986934,-0.006184686927669877,0.09942093633067017,-0.15381190128683359,-0.12251737807899298,0.05831596759979069,-0.0877863781901073,0.04470162342306788,-0.008043022603458667,-0.04142850115193261
ADCYAP1,0.08182252119350902,-0.0023943966649578046,0.045131987838610284,0.02667615833152727,0.013963756751591519,0.08263657909636597,0.1676207024472635,0.18765401501097656,,0.06094273289454135,0.04368230946192009,0.03391429461998952,-0.035390420480871834,0.05878089798351666,0.09025315284827481,0.02100531782997265,0.02069351091169712
GREM1,0.02447295503726941,-0.024591426096418966,-0.023128248185092033,0.008780955681182553,-0.027708727166113712,-0.12420487534962442,0.004676341592310818,0.026512446630119483,0.00184850276552379,0.03573039980404767,0.022593885093180825,-0.034047253900224235,-0.12213182812582359,-0.046966008960536015,-0.03524932507304148,0.039491718177501425,-0.09009933688685852
EGF,0.011862031987241803,-0.022920163601967008,-0.0408879080058025,-0.04606170463105886,-0.013941673154194338,-0.049387231937201764,0.0045158759800695385,-0.037970990466457605,0.022845168277851702,0.034525619514569686,0.002242482134032873,0.053762459888315156,-0.02982646574412333,-0.023694227214318082,-0.02675166622597001,0.04267973239664629,0.06446464023511607
VEGFB,-0.05308387771723259,-0.07677748379043173,-0.07149739905180155,-0.020976624993769285,-0.02910861080320947,-0.17380050697599264,-0.07864781096154036,-0.03907809409506821,-0.06272031960890544,-0.07812426995145014,-0.049155755606552186,-0.04754719551300176,0.01705937443652744,0.03513028060311989,0.0023082753680482787,-0.004381211828797679,-0.02751061451040807
FARP2,0.02429145419386235,0.010306916410530595,0.01686594584765703,0.03297151703792649,0.07424257167465691,-0.025356958250203683,-0.041089903585174545,0.026632775570398243,0.050863474217571064,0.02178086913151147,0.06942617093513789,0.05648971402113054,-0.024854363821183483,-0.004531714352966626,0.08048949145425066,0.1254857076163953,0.0630765027165393
BMP3,,,-0.039861478207979334,,0.011888043284540573,-0.02275604565846754,,,,,,,,,,,
IHH,,,,,0.017944682223707976,,,,,,0.06274742316218307,0.029732584827752723,,-0.029286369345282913,,,
LAMA2,0.09082763652844893,0.005147051289095136,-0.01918624474697531,0.025445347791511867,-0.04888688496865307,0.009196030198943102,-0.026875909863199172,0.07208535764745162,0.15026658547895289,0.06123199384585429,0.05501845151910659,0.09616984865967708,0.026867830528637435,0.06016948981331832,0.06249837453652975,0.13470355800486591,-0.013294032382703793
SERPINC1,,,,,,,,,,,,-0.030613741715222853,,0.027631435951028738,,,
NRG1,0.03737986848606134,0.10560514908561727,0.08652763758061849,0.06654072521186999,0.033156957561983044,0.13117788479997364,0.04673206097206211,0.08922349362578018,-0.006622122157447429,0.1010761761215882,0.029803619493815933,0.04605029978156271,,0.007904584676142702,0.08035999569086104,0.00115125874868776,
SPINK1,-0.021185843441474228,-0.0201113065227947,,,,,-0.01887240433996094,,,-0.029189093206254468,-0.047047558432513924,-0.057750510362229376,,0.0013428780988818723,-0.02771406010378158,-0.0899906893343196,
EFEMP2,0.014745364429007365,-0.0034484980631518634,0.00012702839059385728,0.021243359324017233,-0.0480117895862847,-0.01780046521324758,-0.12002005494223456,0.13156941076766604,-0.0914812161037439,0.09884820832823112,-0.09989207218018349,-0.08025833969697657,0.07112276578270169,-0.023815470793030074,0.04244989159553483,0.0017628106079405539,0.05329791018984711
SELPLG,0.010478601280522082,0.03880011207925373,0.026587509759151702,0.005398746011253081,0.009532625659876996,-0.1065993644118092,0.001420724985304042,0.005383203678946019,0.02604756343528632,0.03633640512314016,0.03993873169635109,0.03783413073753553,0.05484796306658209,0.09331204558204398,0.03574639973138215,0.09456297293985207,0.002370284713908853
GDF6,-0.02705521919141779,,-0.03668723391181547,0.13700799915458123,,,,,,,0.010268921803078243,-0.0258988726473893,,0.0038723834987342467,,,
HLA-E,0.0698028480889526,0.047125663755763374,-0.028725389437630196,-0.011052548127844267,-0.08901565732134571,-0.22795644030396314,-0.12680934656255397,0.05323222707802038,0.02283373135471991,0.11672029252877893,-0.040533293254364736,0.02556026978087782,0.1050959658044524,-0.0200199776052179,0.04883223262781174,-0.00838163798455763,0.010615684268217308
PTN,0.055379773973743426,-0.028658147309468755,-0.0919846932261265,0.0011486840168758708,-0.0711573760128457,-0.06814479782886136,-0.17459639716952946,-0.024021049168251724,0.11573315527379699,0.05038933286357168,-0.01744938366712061,5.8718962611141265e-05,0.07534234456392451,-0.08931897032237064,0.056364928019189076,0.03350294659144735,0.01862499510358465
CD274,0.006339515650947107,-0.02763001952640433,-0.015054023684696247,-0.004762946860082082,-0.02385715347469079,0.09785026482916516,0.061385730306535775,0.10796530270660844,-0.03598923203611161,0.007798885133270189,-0.014011422275137268,-0.006918564520049274,0.050260229861179125,0.0013005079114848305,0.022997850622861235,0.006550554401550174,
FGF10,,,,,0.037169905940063766,,,,0.08122964929237725,,,,,,,,
CD14,0.059873473867757945,-0.08579111220888767,-0.12881400995483025,0.016810932355659097,-0.05414139081772176,-0.17203333147574099,-0.06353465085256763,0.01733765843924297,-0.15907484232179323,0.058697044070091506,-0.062128866688032705,0.025856606199373817,0.11120855341201911,-0.014811460838067319,0.01606083024117046,-0.027604442628714136,-0.015995358041069156
SFTPD,-0.024368464428190934,-0.012629724460210037,0.07811383662688956,,-0.011132131424488722,,0.036820793104980556,-0.01574823561443814,0.06282625694096648,-0.006806982817900058,0.012702552508943832,0.14271910527195375,-0.0498643919619601,-0.001304837441562671,0.04382120413038623,0.023249724132997904,0.0013573507544814602
SLIT1,-0.02847729597438419,0.025562698820840044,0.03567990769665251,-0.048493647621167306,0.054655518502553374,0.1991405062485921,0.06444872013867795,-0.005313416149357693,0.18463074746283187,0.19788140389501244,-0.04492121506736016,0.025346226909679394,0.011089008895238655,0.013452364202396908,0.01635713615306312,0.09924922145667468,0.023272723592465103
LPA,,,0.04681558885618245,,,,,,,,,,,,,,
CNTF,,-0.011246158939784224,,-0.02068420130322258,0.017036961278619613,-0.022972592376228288,-0.021912875390685295,,,,,,0.060283472084597306,-0.04627891719160156,,,-0.03474637221569997
BST1,0.0578424828719251,0.03241386372899113,-0.04114097400402868,0.011611677813014656,0.01768549549133416,0.010488052139421267,0.008748319990464373,0.10256960275231537,-0.043681290445973346,0.05146199802087998,-0.02347081057911211,0.05979956060356922,0.08240338612037094,0.08162187214689504,0.08986607730724645,-0.024829464783263415,-0.035766345335865146
AGTRAP,0.03824770275371467,-0.0160651439000169,-0.03332726456017731,-0.0011850331845861956,-0.009720599242327634,-0.08983404232985254,-0.062462955222229485,-0.02040706932609992,0.06339476843351138,0.020618221082791238,-0.029499653884568034,0.03716141799772413,-0.024621227088202864,0.02355763932866958,0.03291070383608651,0.03397618265738482,-0.07617601747500058
LAMC1,0.1313579593717657,0.014993973626642483,-0.027820553629744053,0.017694529264012968,-0.05399122415113214,-0.06305840200095457,-0.10345777729034371,0.18608050055134506,0.08971371888403876,0.16812927363999072,-0.01839390354372524,-0.03963131470041865,0.06350905362837785,-0.0014228866306547066,0.09005636926192705,0.06534795326193607,0.028497218131382545
COL6A3,0.13371691055439913,0.008987694678532459,-0.024598100290052348,0.003286892234162965,0.00033250298582965005,0.023278151550782143,-0.030683567703552336,0.19618710439852505,0.07300151080701776,0.0722763310112614,-0.038390649062751046,0.007821350019727289,0.04710618321155249,-0.013865698546119028,0.04643779874679976,0.004505897384279831,0.015721708613694815
FN1,0.15000988722862385,0.005213644142027415,-0.04545850603459099,0.06473868464983128,-0.035642213079898524,-0.04664777384928195,-0.14938701272908744,0.2073868620009246,0.11235739872912501,0.16363590407102768,-0.13092572259829421,-0.03195212786292096,0.053429903162795625,-0.09973971635959812,0.05397082638186827,-0.0003778293311278354,-0.05309325550486631
MIF,-0.07130507329377175,-0.006240783003655981,0.010959933965809038,0.010516018614813835,0.017829665166793324,0.017520357555777858,0.0624873652607973,-0.06402781831775775,-0.11116325804851418,-0.0068042507520253565,-0.08395862565566524,-0.09262207443039795,-0.07566122684887651,0.033557702230190084,0.012207452738916626,-0.10050740274006766,0.037151959460177846
JAG1,0.09440338627586617,0.014433365426676972,-0.07209491216390435,-0.01464122506812602,-0.0002212817090559468,-0.05340133896779388,-0.144078115475625,0.018322823895554844,0.014172231410330909,0.13699239456330656,-0.02657846111494022,-0.03795110396889304,0.027784104016695607,0.030101625400642214,0.046930985541035225,-0.019473867270139337,-0.024428223801093395
NID2,0.1458113669147356,0.076556443110164,-0.02870651683125412,0.020725070061621387,0.020314504423887325,0.01689769045745314,-0.035064343800522396,0.1884235603725867,0.019096168284630403,0.12493253111684259,-0.04176293365243896,0.08584308385667862,0.028506038105081125,-0.012049221195864443,0.07623906367582496,0.09116972964446789,0.03996783512140029
EFNB1,0.05881134714728502,0.05152015575677168,-0.03655332868877948,0.03899756215992134,0.019760105740044293,0.04297271247535281,-0.0833878995209739,0.04934187259002013,0.06169154245824159,0.07562779912103608,0.0006535711120494953,0.03252166126841253,-0.024515763588376264,0.01914030488438725,0.08065988484079137,0.07562317843140262,0.013003513308174109
COL4A2,0.11537271610398278,0.04354549318053955,-0.045423144372127924,0.052854020908661724,-0.0020140721084341592,-0.02454366836538349,-0.11187663228700273,0.19198137587934433,0.1169858951968135,0.1836057351124033,0.022133765824737764,0.057243130632297655,0.05326592218280563,-0.02386827280841784,0.06363671061113735,0.10880435174062149,0.057221018881076544
SPP1,-0.018980499874801993,-0.06667152542682885,-0.10224518029946479,-0.00305026894881311,-0.055794865024514,-0.23453068849619282,-0.18141799397646696,0.017558469951444777,-0.1751746311100364,-0.03999146893553662,-0.1470404184964582,-0.09807387736509049,0.035293354043447425,-0.03337231429103164,-0.061371253543579606,-0.10451136780345,-0.10784141129705235
PODXL2,-0.04177779865603473,0.028766684319794927,-0.025933912719550967,0.11822344606100144,0.03074838719178528,0.17685709814100964,0.045721357604337425,0.0027704911456732715,0.0541836064036674,0.05124253201712295,0.06206703287050636,0.07856720841497745,-0.044700354858948535,0.08224168070210525,0.03290018280362915,0.09909157585548074,0.08104609880955396
IFNE,,,,,0.006091664827316492,,,,,,,,,,,,
FGF9,0.04900635737697867,0.05127990826646079,0.02740827908847596,-0.03977135278981778,0.09694535381745406,0.14801323358905735,0.19256094107905627,,,,0.06875990222566222,0.07366408758568752,,0.06475275011868374,0.03712619397267991,0.046037209047818946,0.09865578869150748
ITIH2,0.04576256332570237,-0.017139965208944393,-0.03112888941222457,-0.020140118754662463,0.08168125924022883,0.06948920420402228,-0.0077600068509479985,,,-0.019073324814640233,0.004762015653798481,0.0471615714019101,0.09478628288572223,0.0025753609345223064,0.09421512568571815,0.07929206728877823,
ADAM10,0.0633787530733919,0.017416495982281757,0.031121764705167386,-0.021132798796933496,0.005780004974046483,0.0012963427278434418,-0.05183592545570998,0.0714445913986257,-0.01684653847313898,0.1159963971599345,-0.06664544707507464,0.00560415646987557,0.037820906770216864,-0.06673662092422306,0.04449896235345608,0.018197899346868853,-0.023953530173642344
