,UKF248,UKF251,UKF255,UKF260,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
INSL3,-0.0031361234928535485,,,,,,,,,,,0.01961328179776799,-2.014347053017833e-06,,-0.018171310112808654,-0.01650580876809428,,
BTLA,,,,0.007061669261206959,,0.02631124059488908,,,,,0.04339115935902088,,,,,-0.004222123836052352,,
MFNG,-0.057426268414153464,0.05944963335521091,0.09844535384744545,0.014189315691350068,0.00196093138484177,-0.003229363969987268,0.003195186236077171,0.030548225927619587,0.008289721248607234,0.02871786279425262,-0.0074745307864171676,0.03209704635601641,0.0721353010309285,0.0025276086706036986,0.034436659713672595,0.09379527552023702,0.00709670415897528,0.06463773720465071
ICAM1,0.0026062262215204566,-0.022057131385929792,0.009523715745866025,-0.07695924194492294,0.010517938455148488,-0.014130866672432222,0.01894789334177576,-0.051839684107507014,-0.03671569326692645,-0.0330937366425663,-0.01425166452803102,-0.043156779470829125,-0.08089812228321008,-0.045872833173261914,-0.030317923865610576,0.03321018388611166,-0.018093933422108452,-0.07620435307422727
PROS1,-0.07943440533257892,-0.018581312435040187,0.04277367570957198,-0.02501560380791195,0.022115358484449885,0.012304400977231771,-0.013667512929623753,0.09676829166632175,0.024149993509794063,-0.009424575312317102,0.010707424207111715,-0.034085981282150034,-0.11647284811495405,0.03201285565502272,-0.015546206376544665,0.028504363614861764,0.029790156846014135,0.055048575574197005
CLCF1,-0.06106190561293786,0.0006847769913304273,-0.026304031193950545,-0.07981866651048276,0.08042653693946539,0.05950129035545383,-0.041666921979882136,0.017179106845413593,0.003425639151508473,0.031193134762667378,0.0500077975727705,0.006912955034066693,-0.028019379531298964,0.004994625312827969,0.03959033376778559,0.0225523102757735,-0.009549152005035005,
PSAP,-0.040731681133133336,-0.03304422791583039,0.01856402292293523,-0.10603924006498816,0.03786038262137746,0.03396347965746364,-0.026932238378464115,0.025741030462705636,0.09553903954686373,0.0834781933279834,0.06730802584455328,-0.06618923744287931,-0.17641256528946384,0.001006879054780125,0.022469790425098533,0.09172425929785491,-0.10945746509881063,0.04866966920391709
EFEMP1,-0.07896892039864496,-0.011542833393427617,0.02107623372089678,-0.04078284305155311,-0.04732450497811329,0.038986569213549316,-0.013710736714352642,0.004741826021549587,-0.05047702293067029,0.05766705148972269,0.05843695051256083,-0.06517485672849266,-0.1181126275890493,-0.028966937206492023,-0.023906124988758517,0.0025566622275949276,-0.05224938262889084,-0.03284468423677618
C1QTNF1,-0.017160788435897308,0.05981106316620324,0.03301373820029323,0.037907114180554445,-0.04855946144040583,-0.024089694950453343,0.0007966578000650886,-0.08096912898476151,-0.01473264327780365,-0.03382915036188612,0.03382915333312649,-0.10783425637574716,-0.1706471894797202,-0.07175194520028007,-0.019448379211975425,-0.0653529158312881,-0.012645616229364586,-0.06061154816621785
ALB,0.03251702134461669,0.06018616124952297,,0.05893610579257828,0.04144840467754907,0.06871996654200604,-0.009952189946471417,-0.04276382985891402,0.03225636451888727,-0.02151429443207452,-0.021861449153034736,0.01591971417661093,-0.017899098463898304,0.012947628920938247,0.06560734945287384,0.006944155964005421,0.12992154268534392,-0.08493158007596031
CCL13,,,,,,,,0.024910126592784618,,,,-0.02900039012036919,,,-0.034895552130463234,,,
EFNA3,0.06415733416132563,0.01718100114579593,0.08394269590846984,-0.017156296113082156,0.08090256527609653,0.02574571474778377,0.052051790029834684,0.04188686937139093,0.08145056861399633,0.03324121033469027,0.04639950787226576,0.019523761003524976,0.0880077188153137,-0.03404201683820164,0.06240204099776381,0.04126773800831203,3.7885495959412354e-05,0.0008692059921718028
DRAXIN,0.019744154734020077,0.04279991500710003,0.024655615781433146,0.05506545979392062,0.04452381528429807,0.009717941115382869,-0.024799000394120335,0.03687548388796281,-0.010520561742653842,0.030995615880921045,0.08532091280027476,-0.10753097139155231,-0.10478630866589711,-0.02572959311258246,-0.00518569758288458,0.06654528172214215,0.059484934070581794,0.0654304911717235
RAET1L,-0.02155951573526074,,,,,0.0012019210144199306,,,,,,,0.09857065985924775,,0.043470788749814124,,,
NPTX2,0.019758967310962536,0.03824259906831022,0.09415632104710878,0.013272913380223428,0.06780511892204542,-0.007447250246389117,0.021663365183006864,0.0638039521950157,-0.05357943061137246,,-0.03754070886727771,-0.020659377965978748,0.002795582163142757,0.0027998753352862314,-0.01919908830149953,0.049942066510550734,-0.005801477952007728,-0.02276153193218829
FGF11,-0.007345927407538267,0.05768632056226253,-0.02438303403275473,0.0032054032242717473,0.01210506380708758,0.0033478102854070844,-0.004875621919262384,-0.0182896485844308,-0.014286673804487721,0.10397709091880195,0.09519926106620548,-0.061305481021192175,-0.07914912010085977,0.050909715942897005,-0.03618214449185891,0.031836835182987785,-0.001641552722461614,-0.07933541165382765
CD59,-0.06526304620980426,-0.03072377254628365,0.05313539413790326,-0.03854792515542397,0.014104815623267927,0.007525877467335006,-0.030867577483759585,0.011991266972242001,0.03652275878780405,-0.015872150189387573,-0.040341999864934544,-0.004418395568778409,-0.04675067290811242,0.0038652539710917217,-0.0028218638748006954,0.006739943562850266,0.027815603744071424,0.055192030996854984
COL9A2,-0.06847913449851284,0.0008517956351407819,0.0017682169816175151,0.03925885318299727,-0.053965757449010686,-0.021228961902725243,0.04263771715673009,0.04249804284768247,0.002245032341930267,-0.026012698460671745,0.023628791942797177,0.09469329955252852,0.1323542714094789,0.052922994657357426,0.006457538495426324,0.11895727253781659,0.0740919350690582,-0.006577596883099204
DLL3,0.008271830491086443,-0.0012069150955593183,0.0005296100580836805,-0.012842084676785376,0.0067715949466944135,0.020312292760863437,0.001893699643122779,-0.012330248624032486,0.03698063740586499,-0.0465850698293855,-0.06916083170629933,0.1903003614973873,0.21730393501630255,0.0691561489760684,0.0019728135147444844,0.05081828080173001,0.012491324770439006,-0.008697082468471683
FGF5,,,,,,,-0.01742208323421144,0.02349150867346083,,,,,,,,0.0037796322551630025,0.05368618468516875,
LIN7C,-0.026030151966984043,-0.01492865034775072,0.08228810463417528,0.02618685430687376,0.03615367194637038,0.012374113961224628,0.006018548250839458,0.013573454461698584,0.03907050590677395,0.06091276421024983,0.10021250732998435,0.024975968050023833,0.0353151543839711,0.015557211054424806,0.022009196533114426,0.0202603495881325,0.04828962378294698,0.07017356090129896
GDF7,0.033679148950511884,-0.024989264204810336,,,-0.027683712618731985,-0.00778364656443759,0.0018699488175136542,,,,0.03577784536786631,,-0.02453539596423455,-0.037916205224200646,-0.025290050711501293,0.06612585591367176,-0.04675587072805074,
PSPN,0.0953202431317974,0.044502074970991644,-0.037488137146822156,0.0017426379062223628,0.0724827278552132,0.06303266340722632,0.02810886963908521,0.07499722599126563,-0.013436053367482447,-0.03773778620964379,0.14338734979140824,0.014133360293305686,0.0346356267324815,-9.915108525240338e-05,-0.037623125111898914,0.05648817699832504,0.04642104592156095,-0.06852755741546748
ANGPT1,-0.08501348945667886,-0.006823570080488463,-0.02300988468808128,0.00732135989460045,-0.009508165912441337,-0.007890347117133469,-0.04803559771929299,0.054017332534755984,0.054567015665439866,0.012975592229113436,-0.05094703816624338,-0.014493294081998986,-0.03453941961198909,0.02139118641457972,0.04572788689117408,0.061251257239543284,0.018889044234869472,0.05606036975361724
PNOC,0.06146231350670327,0.008067022841360138,-0.00331432090457702,-0.04951630532132383,0.07125887954602707,0.015336349611671102,0.020663552720078627,0.035873986804305674,0.10161693283966064,,,,-0.02609104799203653,,0.034262043619647346,0.008880561933463637,0.03032161969773476,0.03830725475045267
L1CAM,0.04206330621962137,-0.011704808224155636,0.05302567614854294,-0.0007164020520948867,0.03727160758804614,-0.01849506101331803,0.04043628330957071,0.03821587414563602,0.11550007820987071,0.08655238606146223,0.10873200241090372,-0.12112572567208499,-0.09797209136804713,-0.010593675812120514,0.07774849083185105,0.024436514799176922,-0.059697749359397465,0.09723453198818323
APOA1,0.02500636437733993,-0.0061823319194051094,-0.04622517107271607,0.05514310568825064,0.017072226333343675,-0.010109749939206117,0.005644318686237222,0.08884138405139967,-0.008885681929038419,-0.052526849634305706,-0.04239656767073189,0.02312956274132306,-0.036179039670486406,-0.0320102563183072,-0.07021079007803618,0.062360489746618536,0.03566615550116527,0.09743202758224882
PSEN1,-0.020956711133355847,0.050902099089232544,-0.006024096492625784,-0.012500860119785575,-0.04340256349600817,-0.007581883506421203,-0.04751868285911225,-0.006155614803244689,0.022053528695687313,0.036999689334825815,-0.031169800773725116,0.015643543374924105,-0.048144311373269646,-0.06653112125728755,0.04580318577270957,-0.03699772028603891,0.02237465935115723,0.09408590619856355
CALM2,0.01636149541220449,0.02486141518534295,0.016793721642221527,0.02223724016240818,0.06504183126047457,0.05137058495479104,0.06570766214766148,0.10235707701961815,0.08640669206503454,0.014476979825495177,-0.09978272659094152,0.0780916220636779,0.06158024427092738,0.026427992296653442,0.10091415977089635,0.07018766533591328,0.005278140433055891,0.050399771178328695
CLEC2B,-0.0011985952839139431,-0.02370747628087934,0.02060077703974333,-0.03321149076587774,-0.003189814348950162,0.0021795177033166312,-0.06852314837187617,0.006692470763161957,-0.016889450565054125,-0.14997440343815516,-0.03893469379565345,0.011158621465328403,-0.10680423281646868,0.11457787768363432,0.0040941282154839526,0.026904445146007656,-0.018401357710972184,-0.049377225499978555
NTNG1,-0.02210153832975713,-0.00010612658787882095,,0.007847916386296673,-0.026099142417714688,-0.02982442676873429,-0.00922327386243608,-0.05758110003967439,0.10923969894620582,-0.0017264335659704832,-0.0006663435761658638,0.029744417895004368,0.0929142740692216,-0.0500104178454798,0.06646753689770016,0.06753537102265537,0.045491148162842984,0.07703476293894312
LRIG1,0.042938175601658746,-0.019349986736320608,0.07438339924111408,0.12120854627280814,-0.05517789019275273,-0.021669391499333373,0.043664002800863314,-0.08141205929130094,0.011678223553426742,-0.025416827868828797,0.13829699947883564,0.16418618352031178,0.1878666078198539,-0.04280550995553074,0.014713740875882356,0.04101087524754323,0.07067193131773389,0.05267592333903894
CPAMD8,-0.02694957217200901,,,-0.02296728906294483,0.027982413691299515,-0.018886729332240716,0.06188872111182548,,0.007115748966804281,-0.007559446596388037,0.05741951231152238,,-0.02756353587452222,0.019303989448689354,,-0.029163560061657243,0.03515550056408344,0.008812551903542605
GHRL,0.011142417890765562,-0.0316961828837523,,-0.024315399453797674,0.043385441291534425,-0.01980636092431406,0.007652025412440478,,-0.008808966898257336,-0.023149788870349807,0.1292844307960783,,,0.03255145300158401,-0.02735609994045103,0.005515995054559996,-0.038279651971016675,
NPY,-0.007959388286000273,0.04540558404770802,-0.0181085335397159,-0.03716082098007533,0.05341346292812997,0.05957715739287401,-0.0520622496580983,,0.07033588078189908,,-0.010727019150173881,-0.10783114044518015,-0.12707323486106645,-0.006148856410944003,0.021998353662572613,0.08392063398543274,0.05473033952543734,-0.006919936379827475
MMP2,0.012614887654259364,-0.06763572651411962,-3.357543441621875e-05,0.004878276985628401,0.003749089895453972,0.04707488738830866,-0.0463798738943284,-0.09737352523159916,-0.061726027758013564,0.04968235535507135,0.03439974184179903,0.028314839882259663,0.0572573239657492,0.0005707391896564185,-0.004807184426079314,0.05540420328396991,0.010511387144937278,0.005398479496163628
PPY,-0.03635360404239892,,,,,,,0.04718056043178985,,,,-0.046516318877820186,-0.0902554358141492,,-0.013041303529468347,-0.022177441264259544,0.06592803251177405,
ALKAL2,0.02746660438519741,-0.020057978771684592,,,0.026387436452873708,-0.0003813803501502786,0.01730404907422207,-0.016544272651353584,0.0010838123462791076,,-0.033810029707767864,0.013537077339154754,0.043891299274829904,-0.04093498726719867,0.0026082791405576014,0.010551229215621861,0.033965986155681714,0.0049186003632347534
CSF1,-0.03902116817264858,0.04922265426570095,0.01829269639875108,-0.04806304612437266,-0.016062996751603033,-0.007755023583818275,-0.04467307889446387,0.14450099414942402,-0.008839682190571222,0.027165222059846245,0.09828680370423157,-0.06387791707216607,-0.06159355247884137,-0.03457086018637045,-0.02945893703990839,0.023821176579077497,0.02567551126460471,0.03121286429636914
SEMA4C,0.008104441574289521,0.02058753633096313,-0.003143556690981279,-0.027683535260856262,-0.023771284041751946,0.03334325919639503,0.01645591151849728,0.06397977793075196,0.002551306820635535,0.18371394651930498,0.10504118006548174,0.05431580036173462,0.031749825780641054,0.003627927803390618,0.009102524532731627,0.06716231376004037,0.07467442500271478,-0.008569818916975357
BMP8A,,,,,,,,,,,,,,,,0.02070638084886259,,
ICAM2,-0.05640744209182901,-0.001522838518542152,-0.03913870309648519,0.02661258037733841,0.004605740991274499,0.036189923142431524,0.011840067716948987,0.14098997371475766,-0.019361588270999635,-0.023804134088901533,0.07965880518816815,0.17602716598207893,0.06110366024458346,0.0632180693363833,-0.0010699067066374747,0.04452298687648303,0.032107793944795494,0.09145297702493478
SYTL3,0.05157970877083927,0.05468740420519415,-0.01792187948013602,-0.008907067600337836,-0.014973688562153958,0.008745441446858149,-0.007767604252685251,0.038152180746139464,-0.003345963820214784,0.042737547911001816,0.13634469065840543,0.06193591000307824,-0.02871910550119285,0.042717566261253066,0.03230249943040672,0.035406469287610695,-0.006071671222998416,
IL1A,-0.04220666885283692,-0.02374463519114568,0.07269357931662637,-0.034384292201656036,-0.06895281150343012,0.029045183491348874,-0.0429744604810253,,0.003910689238708225,-0.05140388030383292,0.06782917263203886,0.05069751258957037,-0.024438020857916177,0.02517082538776056,-0.04033892654908103,0.04170494100346783,-0.01218149745089056,-0.08382831970557525
HLA-G,0.01808316811029013,,,,-0.015849085472146533,,,,,-0.051837639618601675,,-0.02138115064379882,-0.021500769117211917,,0.047736696825934906,,,
PGF,-0.04317829194845488,-0.06359148448969813,-0.021872641264063047,0.05243946867581654,0.030831048447263355,-0.004009472278527801,-0.054820088054137524,0.17544582704051861,-0.020177397193937113,0.00818698565067711,0.07241239415139111,0.13657102225594878,0.09420318376839446,0.04950666178894385,0.024204832128358195,0.05739083078489145,0.09605026524716621,-0.008213876203509668
LGALS8,0.015861213679075094,0.025554510106253668,-0.06406884664200557,-0.013253141224674489,0.017845484657287712,0.02879365805223268,-0.019376989406869556,0.017479266722433384,0.07649663667720276,-0.04210761538655605,0.1199929371289955,-0.02830647920529981,-0.01643565447093604,-0.03274340364232328,0.021351201191041135,0.05224230914457351,-0.04837163875417614,0.08550586663005696
DKK3,0.02580462847857232,-0.026703219940833474,0.030049425317614842,0.023399093204688998,0.04785844322835169,0.052996082030045036,0.031056647803015248,-0.028558777484221927,0.06347347485365111,-0.03391914441175851,0.0588892673550618,0.09674898318543734,0.10746277574963646,-0.04207483351005939,0.03142927046599809,0.15226908964567099,0.0035929161513398155,0.14986651751455465
COL16A1,0.016470391850749524,-0.005913423035972361,0.029629065180781327,0.0396269935363266,0.030133556847907035,0.019095937361438692,0.02457473110065495,0.17397636908358605,-0.040929209488853015,-0.04175425981120141,0.07378257874056922,0.052786450215671146,-0.007927803712961637,-0.008705890301465543,-0.011202071993844936,0.07238354749000311,0.15188547263760466,0.03859437691316411
TPH1,0.019413653131136854,,0.13018549692568637,0.0461661876958375,0.051152599824918606,,,,-0.005722179685320246,-0.03099483869154386,,-0.015963803500096428,-0.033181978825396787,-0.01964874710951755,-0.005849347306952328,0.05002167889444491,0.045609960294357786,0.019797185001899746
TNC,-0.003288546836438252,-0.016829615813121104,0.06077993600038334,-0.07217619888634855,-0.03894092558681557,-0.026406885133689953,-0.01432167512345985,-0.14371991881898236,-0.08271610108166222,0.08598088044425098,0.12152723706420132,-0.17104194080988747,-0.201589744447613,0.03426935720195162,0.0011587428025501088,0.01930334117153564,-0.022170959638740405,0.031639686615351915
TNFSF9,0.005643824478538382,-0.02328377933650567,-0.02994727145189764,-0.057584644750238764,0.11194173135007206,0.02291082639286556,-0.014017953221342673,0.0112307361009158,0.14679742823737277,0.010368238680622532,-0.03129850111426835,0.023951294192105482,-0.007113187026028831,-0.0074481640293520964,-0.039084413685460125,-0.040993942523292984,0.0032191221063754376,-0.030824869550011316
C4A,,-0.019766239011110017,,,,,-0.020966213033783754,0.03717044911876906,0.04986616891308748,,,-0.004378057999749892,,0.03700008235384256,-0.025556775928446067,-0.002290325051478268,,
CNTN2,0.04919448787914859,0.01643586031240148,0.02226270660468572,0.05928679274314835,-0.032083371455057325,0.07416864730457932,-0.03155441862154398,-0.005184050623326033,0.024445213362461294,-0.0327777449290242,-0.0734992225526953,0.09449515688740086,0.15897344151797266,0.03510403717848318,0.041832111280788266,-0.028018147953336913,-0.03059444584826262,-0.06064775273959255
F7,-0.008666568367266071,,,,0.008362333478482763,,,-0.022893753922403986,,,,-0.04067924400526917,,,-0.025290053156987402,,-0.026137823406548903,
LUM,-0.06231200981759973,0.01557388716367976,-0.05469181647286798,0.021161561633670632,0.10535093955831797,-0.02521989710968593,-0.005899595034963937,-0.10280861146850724,-0.01700288881225693,-0.022551152627051603,0.09031931313485234,0.11293496789175353,0.0678358914704648,0.04284841721611718,-0.00926334717321261,-0.009719182029220761,0.0037652021411835965,
BTC,-0.021559506755029528,0.03631380889512973,,-0.0021740415947792257,,-0.029945055721056244,0.06030862144262376,,,0.04376163954614163,,0.04485411005681074,-0.021905401374973092,-0.027123649317745895,0.038856699968571086,0.05407138124234243,0.06670742688174901,
APOC1,-0.017984457023364413,-0.04629727081992089,-0.006028555842612952,-0.019668807651034417,-0.00414111030545659,0.019569826571979143,-0.001996805995531959,0.11752636877709606,-0.053964473272340455,0.009207705486674862,0.07255443494012004,0.10020399340183206,0.07966553994245881,-0.03150905664328342,0.08703888006671474,0.09069782673948237,0.06988188461174893,-0.046440632773959975
PKM,0.022364001176583694,-0.03115076314544558,-0.03122664741740643,-0.0704799569697772,-0.002659147234739819,-0.010261725609483232,-0.0015087107574258704,-0.09212225169451307,-0.05404332153220102,0.003516126327525102,0.08093578865099277,-0.1630040407132885,-0.21041135674165293,-0.042058689859291856,-0.026011052823904722,-0.03835124120619899,-0.06922079292678401,0.0920572282083938
TNF,0.005572527714853704,0.008274689454649178,,0.05341266119811349,0.03157046588048261,-0.028956461940211883,-0.026211671471060096,0.018312548168884227,-0.04566643869513424,-0.11568348554784223,-0.047622841357828766,0.08587772500917429,-0.0286211021378444,,,0.09978495588859364,0.014721468560566326,-0.030123252123690124
GNAS,0.08780451389755332,0.006251120778653459,-0.05158013737877623,-0.020852067104712598,0.08273917435073586,0.017214197476622502,0.025142394456809318,-0.18077062051671666,-0.06244066333694465,-0.020138993029345218,-0.006863843855426208,-0.13387154778898835,-0.007293675314243727,-0.061931382226448194,0.018015001375867028,0.08865855452768966,-0.02909343894024149,0.09072384633774473
BMP8B,-0.009026481324277441,-0.015918837503817018,0.038551196098926314,0.010002051108872279,-0.010416604707942766,-0.00403708963657266,0.045893141804179194,-0.02729468356056746,0.03861539492310974,-0.02364982066224978,0.006169485446395178,0.047759296966333874,-0.001597718708815327,0.03909864143191307,-0.02036915158163532,0.029246557424596593,-0.054389473144847364,0.015972874423768893
LIPH,0.0038560859601693863,,-0.019297441078222614,,,,,,,,,0.032050039677158824,0.09809941192196213,,0.007607551808884626,0.09664176182495625,0.07157365812691202,
CCL28,0.07805875391191061,,,,0.04922971991187939,0.05477254376686481,-0.026043291855930642,,-0.017343640106905398,,,,,-0.021850914510371557,,0.02569628946826268,0.06006395073653808,
PTPN11,-0.019390870177995772,0.037435992595190516,0.06296467952212155,-0.02916391694723526,-0.0971164106116122,0.008804655219158011,-0.0038972803038589093,0.07477749446860854,-0.0418454764471913,-0.013161410640921817,-0.015905050110068153,0.012644249128793786,0.02651619770017212,-0.029829223486114623,-0.0381728044949092,-0.03504035008691392,-0.020132382976244503,0.026167430072650596
ADAM12,-0.01250151888167972,0.03331166675525871,0.02534380844347526,-0.004412619471166957,-0.019871129236135696,0.03141370809077101,0.005390994619552988,0.2002972441350252,-0.044115393594319825,-0.00860716401932895,0.059255657520071156,-0.037905026655989514,-0.05327218073156872,0.012361864643871304,0.001633749241843764,-0.0400405163433242,0.1035427110814196,
EPO,0.008095294193126499,,,0.006304215651807142,,,,-0.03665144756754054,0.009348643367013661,-0.017912765838643537,0.11322260007537567,-0.004522491069989215,0.10673419026048975,,0.007927190109352477,0.07589076913481407,,
EDN3,-0.025254619105433824,0.05937564146326222,-0.022763185581193765,0.0021394740849763386,-0.01574966064441203,0.00024341826857341488,0.0023539678044466653,,-0.006710073408781108,,-0.05267030916358346,0.023978625582380383,-0.004916793210758585,0.025813438073602153,0.029676834416648912,0.03346111225810216,0.04477494297408167,-0.05139925841248253
CCL22,,-0.024989263599685348,,,,,,,,,,-0.035645755597057224,-0.030306970672394202,-0.027123650518133563,-0.0031735921219622066,0.012170953533990447,,
CCL2,-0.05897764157318822,-0.026136772079904405,-0.025378069563770037,-0.036981561150980585,0.008747864736959082,-0.017926225884038405,-0.025478029209330913,0.040999254233445304,-0.047483843771898515,-0.10588969089636806,0.01974681462896084,-0.10959629724132615,-0.08910582985298632,-0.01361818717522641,-0.037677963057196576,-0.007171368334461163,-0.07111951672144065,-0.0158165605721654
DSCAM,0.04542039010224644,-0.005179590147793503,-0.023832093351428076,0.0033259832461540414,0.022408503851321034,-0.02435614450303738,-0.03019343429349407,-0.008953671969163414,0.03171557337273118,0.031240181650359723,0.13054710486388105,0.10639765737157915,0.13907261231417947,-0.012723432366738624,0.01931762463773031,0.039910162315638764,-0.030602559877750974,0.018535806901241562
GPHA2,-0.0009919968214122453,,,,,,,,,,,,,,,,,
ANG,0.020339771078175115,0.04485318052942448,-0.0415172457604959,0.05110581900343163,0.042038034226714815,-0.013397849161658513,0.005558803950592996,-0.04594142046459988,-0.012735670553662053,0.05600483882012133,0.06312978779249327,0.013073503597655052,-0.09701957517028452,-0.032998214936749634,0.022787177680541237,0.11095213296765886,0.0703692550747394,
FBLN2,-0.0012950213100926177,-0.04544371424106938,-0.02646127639996165,0.014720334375185109,0.03268442869745671,0.03437321793175943,-0.015403014308691627,0.12501407588358407,0.014126482754402056,,-0.053412729895991065,0.05208979547393785,-0.002729775216837525,0.08336716202825241,-0.030009015809208804,-0.008367879767248879,0.041554107924591355,0.07375646328909706
VTN,-0.02992454006708286,,-0.022514041837975195,0.07348507103774848,-0.0077554124942831905,0.035751171183252724,,,-0.018172425514382678,-0.00739090872545269,,-0.02349679507231593,0.06564461398550414,,-0.018834261149785567,0.01314158748240689,-0.05674325220957331,
VEGFA,0.04111821713814814,0.025422542292614418,-0.003662616930122253,-0.04749077060066948,0.03787971164659846,-0.023053472035186796,0.07094718252916944,-0.2091379903732164,-0.07262142035399605,0.07200651027816295,0.07314753888072892,-0.1977343810738556,-0.18173147946328902,-0.0075868367610926945,-0.07286842111252109,-0.09905455726520772,-0.04247282835589438,-0.05259443628940201
F10,,0.016553805273356047,,-0.05730555075903622,0.002705809245971868,0.025149912420872774,-0.010172031725139677,-0.05362692128315508,,-0.00014530663093962343,,,-0.008015846904730716,-0.023467065757475716,-0.02422594852045398,-0.017858940736590254,0.03235159695241544,
SERPINA1,-0.0373785526395054,0.019228580890883938,0.03525691718149746,0.004098169536888852,-0.06065977083753328,-0.03926343185537506,-0.06318666840082515,0.10697644008494106,-0.006306609214839127,0.05812622802180116,0.02292850965036121,-0.08946671330802557,-0.16658110317996702,0.004659076685727208,0.03848138325856341,0.05910492651177638,-0.08270017418098025,-0.057274138662780465
VWF,-0.06523924920797933,-0.01994456553254489,-0.004504243210523562,-0.002510851998863271,0.00267138391816849,0.04344085076459066,-0.01695396494868516,0.16447073978157153,0.007521637642143266,0.01486136139419415,0.08660467829302551,0.1331598585747376,0.05224260393253954,0.018704308087762377,-0.017060622926139375,-0.003919525439573195,0.04212553829235608,0.0782538567809076
GDNF,-0.03814769256985908,,0.02638822133377153,,0.01863537866027709,,,-0.023416230994062707,-0.021869724185589672,-0.0006489014552545195,-0.035632102390816545,-0.04499041756244301,-0.04429820335438223,,-0.033881470286748865,,,-0.05895120116417246
VASP,0.01312478059210899,0.008644852246927301,0.03032142514454105,0.006328744857773224,0.002727108540815399,0.01414707199087034,-0.009801443838867307,0.021436359844917163,0.02872316618426593,0.040778228679656706,0.051468200049534805,0.019298321013438886,0.035144004582955246,0.03375707967972781,-0.001491200658371595,-0.028472045474495555,-0.019528170460401627,0.000976911934721151
ADAM15,-0.05315951903955344,0.015963862575907616,0.02054694006199007,0.0331752629624992,0.052015608051462776,0.00744362061496558,0.011287466305850976,0.08465729377254344,0.010776918097459925,-0.016335507869963708,-0.05447634907510468,0.07925012480515488,0.0017813059938550347,0.008525063805053426,-0.04008161082137521,-0.03653230092466612,0.09038468233011683,0.054393831766718706
WNT2,0.026247544283967868,,0.06491798080962208,-0.019475019586284104,-0.026178668675248658,0.04965954569864542,-0.02949595193518947,,-0.0036124264420748023,,,-0.026674206337940685,0.01471741333196083,,-0.029052473098655995,-0.015570170090807597,0.031021665479898833,
CALCB,,0.0280389432073575,-0.03435422307126032,-0.041889344604268686,-0.011318613923765933,,-0.01974664336419554,,,,,-0.03419045465520145,-3.5209822469648846e-05,,-0.02748650935803695,,0.00972377552102357,
OLFM2,-0.005626553023342933,-0.0032835985613355882,0.030638806156879177,0.03046331231209736,-0.04426010002331829,-0.009582983329210525,-0.01973660909454184,0.10044692948533591,0.054728931473048664,-0.03070893553848166,0.05926891499700406,0.07398201635934624,0.13000284374130516,0.03405191410169549,0.0019480996736448172,0.08829457951296767,0.07435848117564803,-0.0019833569969312766
MFAP2,-0.046201443270059886,-0.017527697931323895,,-0.04353250306089339,0.06771752081397289,0.05974386337296195,-0.022955824042421955,0.24260171689490354,-0.008635493413794867,-0.02654517166444567,0.09357782512690817,0.045047521383004184,0.026643171797054305,0.04790543930875188,-0.026525952470271997,0.02775568094848875,-0.009630424072388313,
HLA-C,0.008987775275035614,0.033216653139440146,0.06343495361563377,-0.07841451592155527,-0.012660479213609879,0.04178160268140084,-0.025627213548876582,0.024585512639090524,-0.0605225022779341,0.019025996335075644,-0.015536807487738967,-0.06084315634850142,-0.16023326820078165,0.06676334878665442,0.02873284462545311,0.005758745961874214,-0.01825963048982959,0.011790260488749458
THBS1,-0.0763043316517632,-0.015972335796706996,-0.03218323025305856,-0.0933825309405954,0.018930723951352264,0.03728283604810406,-0.07801078944576251,0.0024330373097910868,0.004366589412165375,-0.011038032382325662,0.027059411463584433,0.027448288439181685,-0.061134751437559184,0.007370570210011698,-0.08345485930756373,-0.08153129462737717,-0.028683480786158868,-0.0611345899225052
HSPA4,-0.03878244837034757,0.0787456856855141,0.045159493243496995,0.031820490817433135,0.046369596160368474,-0.025435047364201192,0.11201528157651273,0.013499476585418741,-0.0034716101016721403,0.04334439463910114,0.018178941532689077,0.02955982352123077,0.05793257486454459,-0.03369140415516994,-0.062076860921182093,0.03375495554185332,-0.027360148197509634,0.047325145726572454
LMAN1,-0.03170919190392155,0.03729115202812126,0.007140442087187459,-0.06230039817489424,0.016468758311337,0.032878875809568324,0.029331288874167544,-0.052649904961150275,-0.0038014807122321104,-0.00529923033833485,-0.06547014354344437,-0.040639723875208825,-0.09022677795914005,0.002163161642035955,-0.0073846210985494135,-0.040634999933011666,-0.04492215388064062,0.03978806728369802
LYPD3,0.049650674318063436,-0.023034900533770372,-0.02646130055920526,0.05106383192604164,0.042884455505669515,0.05357299905267505,0.13353609901271615,0.17037664624951054,,-0.04583135963085099,-0.040944076363585456,0.060796163422374705,0.0059994748406028255,,0.010991671653713512,-0.016186810796866354,-0.02682692767106844,
APOE,-0.07256665244769216,0.03094180833780276,0.08275967393770707,0.004338467458900736,-0.06056907673731778,0.028037583454524347,-0.04766540085003714,0.08011293893351379,0.04205674663286033,0.07928492465678405,0.1095537826732584,0.0640659828530894,0.12624325826017585,0.0014185870070949262,0.007061977772271218,0.09824314653790474,-0.04279713867344309,-0.02757834018329165
