,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HLA-A,-0.028163347979410298,-0.040616045986978086,0.01553869588142487,-0.02484937588612413,-0.032630569054573254,-0.15293817862557366,-0.09695668489825227,-0.027486898698586427,-0.04168557188175495,-0.03260209115888903,-0.12079778242266691,-0.015886277015458593,-0.0021478768806830165,0.05394176884985055,-0.01391259781558792,0.0405419146849908,0.05121144781603953,-0.018130690464755708,-0.020181230917045618,-0.04055634032571516,-0.07584237429322933,0.023396936837197325,-0.03839938999631758
CD5L,,-0.009871996080037013,0.00012263554123189687,,,,,,,,-0.03879960408393703,,,,,-0.03777267466361888,,,,,,,
FGF18,,0.036752201622941155,,-0.016415572291851394,-0.025622940886928108,-0.036718348008452605,0.03168212466686028,,0.007072169516542019,,,-0.014050438896802705,,,,,-0.045392700625425414,0.0032508224738075843,,0.026977518808565703,0.07191685084296663,0.015983198019846063,
ADM,-0.14692689368824113,-0.0012765341309446405,0.014300032479959462,-0.1530628389631644,-0.07742576506423984,-0.16403802610870205,0.03025038937619251,0.04686044827698724,-0.07957633887272596,0.02607968519282169,-0.0016499806072518737,-0.024294024213513416,0.0008520224808136111,-0.023038019696879228,0.04961771606690983,0.10970013978891227,0.0010002183690235253,-0.030729729342628957,-0.03865763891618617,0.04535089355632623,-0.016964102337671993,0.029175913293129463,0.11390417925162458
CCL15,,0.05956966762824095,,,,,,,,-0.023623227778041666,,,,-0.028836791758320653,,,,,,,0.0007980590733223604,,
GNAI2,-0.026301868558685007,-0.007043277868370291,0.00550808608933298,-0.018470933456876434,-0.01285784941444357,-0.07554395587989808,-0.0012517859242300138,-0.07284877090096509,-0.0017180519513106708,-0.06443204692320273,-0.11281066134804792,-0.01945095145730272,0.03920999670776054,0.06130189798103264,-0.0777267347358888,0.011458694531229508,0.03559879918816115,-0.013779653083696716,-0.08557904191180367,-0.10111873978502403,-0.029472704101003305,-0.05219665881910292,-0.02518084619201329
HDC,,,,,,,,0.010508378268991325,,-0.02417437562008692,,,,,-0.0645644543370888,,,,,,0.10403076790343388,-0.027789836605023925,
COL11A1,,0.055843205148178546,-0.023304650803262016,-0.011999823303357545,-0.040728126337216126,-0.05272806558171346,0.032870462446050186,0.05520943361279896,-0.008606655534323769,-0.028983416277936748,0.045961640997708254,-0.008201449153364801,-0.0027339694411085817,-0.013494652612632527,,0.053472713789274325,0.09060611706991689,0.06125575455700749,-0.03249605837938104,-0.024823985136602594,0.060482001021897554,0.029695143716637337,0.060539162667985924
NUCB2,0.15689190197583144,-0.022557775434144944,-0.027840712339996427,-0.065501029743212,0.012895408100349235,-0.017086781975145553,-0.011751514611546386,0.031038773662025232,0.0019260344602239406,0.014492804741192336,0.024893539016827896,0.03482556636072846,0.03448675326435395,0.012370748380147359,0.07364765020100944,0.004286007772983034,0.03331784541596161,-0.05228977356496841,-0.015977277134412604,-0.04223546600635312,0.044430539323030635,-0.01932631413040896,0.046447674759885205
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.027383271318072312,
CXCL1,0.05921994843746462,0.05012456396095642,-0.03496527806128471,0.0019213511533547804,0.02034343920149637,0.032782749946697665,,-0.0443899498953028,-0.016254015876672936,0.04604310715001374,-0.012172665155931387,0.08156278255809174,0.03968905791349493,-0.03088338914282543,-0.015674143525892918,,0.013754959519018587,-0.01191619329750915,-0.0384364058832879,-0.02316670446401655,0.024948589284168727,0.013014755152252167,0.024260338738699958
VCAN,-0.050001172316591375,-0.019089147288227786,0.006568325477019834,0.12718445162014108,0.006497231131185429,0.018937737760401276,-0.040597023551643206,-0.022818811393784437,0.016591224308240837,0.04112297622507156,-0.08674999626729253,0.06530480833709955,0.02023023790838122,-0.027641786244489815,-0.10355047570533547,-0.03218015730983215,0.01342587683032832,0.042707487708753544,-0.02737501247822338,-0.04123635729253179,-0.0506864610620365,-0.04018144084890785,-0.12756568532417836
MMP7,-0.03747549107158556,-0.07438346819279787,,,-0.05094014942858348,,-0.01960779289898688,-0.020583852185566645,0.05700496327336036,0.015454470254789134,-0.02283301075902151,-0.02785380670032082,-0.024753847889117102,-0.01893837383584457,,,0.07673340047853489,0.018990481677499726,,-0.00931337862712708,0.008677929979506876,0.000900602079127361,
PTPN6,0.053389469892959784,0.007710750488204743,0.09244115855290662,0.14291420975283217,0.030730374064918697,-0.003711078748448004,0.00894622048425701,0.02111083614137177,-0.016042238677344174,0.025684245834870206,-0.06948745499944674,-0.01610768279001387,-0.03282237170311463,0.02319008287772196,0.03384723533635785,0.029742412425541872,0.031220949535842906,0.06962972230567603,0.10353713178882042,-0.018412320296912855,0.07054103874807945,-0.060962948647619516,-0.06007868109403879
PTGS2,0.0007698371141089688,0.025706788048686115,-0.03120467652486208,-0.10070829808796901,-0.04442382331654423,-0.09663326312274588,0.037932504325566524,0.05433487759988453,0.03643963131529025,-0.02377853315722557,0.05961438532576063,0.008300195516497959,-0.017987236309247295,0.0377252673385343,0.01778261255266711,0.022785018964898717,-0.005287010695583426,-0.018192625499032097,-0.03161182353016548,-0.0032166279095778324,0.015655027616834825,-0.052400843188643645,0.1554612079246125
XCL1,,-0.0030327207720361946,,,0.05958717033198554,-0.0281598053462948,,,0.02683177727211236,,-0.029950413405274108,0.0360211840910128,,,,,,,,,,-0.049457049694931185,
CD58,-0.05048053257521476,-0.0093595824981658,0.012442417732523772,0.05977778636109326,0.013574595976513238,0.011280228922434125,-0.014204619382059329,-0.0014519856617942184,-0.06480133434038331,-0.004170052143077837,0.009994205332965396,-0.006808447690149738,0.014807329202792405,0.06467141374415403,-0.00021764198170813275,0.0774223409931414,0.02732874782095861,0.05663911863815541,0.06667945731681035,0.05046665355201193,-0.009744555313251458,0.009175515936750927,0.010885699368450087
TNFSF14,0.0030324725074564476,0.008701755510768084,0.010143463743433162,0.05048508063741407,0.006168196002020491,-0.04020463027613794,,-0.01140817173504926,0.010455312991562118,-0.017650377536892633,-0.014010207895808088,,,-0.03675349530679284,,0.003139526284694297,0.07720118682067775,-0.038821363505096115,-0.015788891707477614,-0.011110660915970147,0.03797022300702477,0.02998508476832487,0.04905351023309411
CNTN4,0.16509428595174885,0.019117945078543867,-0.028546746222974012,0.02016948771372513,-0.02444649091315311,0.10439858312509369,0.013270947454585744,0.06634001438761679,0.015527048228814415,-0.0227945686085581,0.012250373853676074,,0.00871920596098456,0.010498559723644661,,-0.03382127768694751,-0.02573161746371934,-0.0131330402310265,-0.03208917525984439,0.051439065928864255,-0.01519077376187417,0.019003543336508374,0.14354465066831812
NTF4,,,,,-0.010137955328985121,,,,,,,,,,,,,,,,,,
INSL3,,0.03781286976963132,,,0.01922206315176074,,,,-0.013538608599583285,,,,,,,,-0.04038322029656763,-0.027505073720280698,,0.024931116298966872,-0.02406123541039636,,
BTLA,,,,,-0.010042861010996346,-0.0026334120898067873,,,,0.0025478532040679124,,,,,,0.02633203649124784,,,,,0.05532994062683837,,
MFNG,0.031029876878516823,-0.09562085547166575,0.03021852559075581,0.0528367838849272,0.042888403703174975,0.049092834596393256,-0.007059315012763092,0.014059400936270866,0.06269543614165224,0.014025996624013036,0.0032433358996223987,-0.004354805038605377,0.03655513986907303,-0.0033010634213811074,0.040294136010251926,-0.00501802639211613,0.05356558629031388,0.029829654394950004,-0.020085916651517908,0.01571364622149644,0.01586215589914566,-0.05367395346257063,-0.03294469457029172
ICAM1,-0.049309992148108724,-0.0008498153812603807,-0.0061285611252897875,-0.035704219327344536,0.006306825732005227,-0.09305036482260946,-0.03150386092945691,-0.030578217960073966,-0.06010334057634606,-0.04113015332538565,-0.01390000261664056,0.011889217782920198,-0.003687780599739208,0.0715530871682964,0.022844843944053134,0.0541158112118179,-0.00356420941761201,0.012693009909437102,-0.030725070119972945,0.059261934577867395,0.07482226517940992,0.11238829402440349,0.054108940034987764
PROS1,-0.02617588703841398,0.04628419575993818,-0.03558822036044669,0.015637943735374478,-0.007188875829343103,-0.11386007187530163,0.015011007175658427,-0.007867905030147986,-0.07568910127994426,0.04577967550405048,-0.02456833121661442,0.09949970511871316,0.026504121858188318,0.04117136003134263,0.016258849255466987,0.04151506819674469,0.048272508112567114,0.03312341785092364,-0.005914871585375416,0.0059762300995931,0.08610969542599776,-0.0331861681235606,0.008115727254100416
CLCF1,-0.011559098662426642,0.0029811503497553567,-0.013928558181920351,0.014431687177771742,-0.054796269163126125,-0.04671482352821467,0.004435252076878927,-0.023440390653710483,-0.04938107923484518,0.06475918918984022,-0.05251916502199863,0.035918871632196786,0.001492426391573329,0.04308159752958573,0.008302579218943583,0.03581891037909954,0.022830050016665295,0.001711603791709345,0.12118532107669285,0.0037053962904055847,0.051847425157849764,-0.06804881118025985,
PSAP,0.013056697786103251,-0.03375007917221357,0.022715360924155693,0.08120795926158757,0.03356409966199411,-0.047203368773893986,0.001159340994976927,-0.06873775093074945,0.09049317803407078,-0.0036877110381826586,-0.05087488440728817,-0.10216578459612721,-0.022871600123637526,0.06154818946955568,-0.021141184054058366,0.05224283118676955,0.08762092438989913,-0.0031767157487178083,-0.024365168197491013,0.02174431392811046,0.04562487867303732,0.015816882845989737,-0.09634332662763653
EFEMP1,-0.07842195297741936,-0.011473206963660245,-0.030859653101208195,-0.04318624695178999,0.038639081392386886,-0.1631086001280796,-0.003065893430594823,-0.011545409516800264,0.034274601408718526,0.017323126103120194,-0.10114610043015522,-0.0032075752764833816,0.04418365979316792,0.013217407578650081,0.010109744428541902,0.09609850541346683,0.12741500829789823,0.07482493791496184,-0.08838784481066268,-0.02995556943795479,-0.0030185688418276715,0.015731004109992845,-0.10472905111807004
C1QTNF1,-0.07557670053901178,0.030818568113056503,0.012369855967584937,-0.07278165635223066,-0.0035280184918431586,-0.04339205460677139,-0.01755603347890352,0.04796671844174182,-0.03476372869543405,-0.023013362048017846,0.07001684368763908,-0.00024160999115890565,0.0018965245460200795,0.09377446779824511,-0.0006083377362324906,-0.06618144083180916,0.043798593890206315,-0.028330155234499475,-0.06480020121355501,-0.021910218345651735,0.011131018519585258,-0.011128330405897852,0.17049486039207976
ALB,0.029676974434399307,0.019662714394026566,0.016195846338736605,,-0.019304812692021955,0.02384413927862485,-0.0048657790174142694,-0.032478767057007724,-0.03454577599026383,0.009654395643917879,-0.0016875583940341456,-0.012809468275273466,0.004763417964423853,-0.01844883768494287,0.05761282042975364,0.024830232297894786,0.00035851059476855524,-0.04230640664900224,-0.013062825583353855,-0.032356599643777496,0.061390779567223074,0.0137465972693307,-0.020237407068167793
CCL13,,,,,,,,,,,,-0.02441354576363272,,,,,-0.026955354503197977,,,0.00729468684259436,,,
EFNA3,-0.017019828508752406,0.017382204464866824,-0.031099216830379552,-0.03344889455227766,0.007830716995613721,0.04947312373729878,0.027444647645392617,0.07941897337048044,-0.025545344243493903,-0.03703275601859256,0.04570513413589472,0.0024623920557027886,0.002136549637349499,0.020966607772534306,-0.0584308233613544,0.13586020613806135,-0.04201569995657077,0.022718974353637986,0.061146879195301776,0.02514468561687352,0.08575357939424631,0.06254205799454791,0.17699513400493352
DRAXIN,0.11238130412987773,-0.005869412755771003,0.0397731848689385,0.0017495466174324507,0.05673301628592153,0.04532878286651565,0.09288923713861057,0.01334041059502294,-0.07167362822988206,-0.016096838349294536,-0.03125795552424674,-0.01545376909743606,-0.004867257248134858,0.0623400349212222,0.027017315360020205,0.03127179186154109,0.017687686904053864,-0.030465592677562207,-0.003340122450945905,-0.009738952297816244,0.01869901171047629,-0.0541383809334598,-0.0560126910402763
RAET1L,,-0.00924371820341251,,,,,,,,0.040761331366592816,,,,,,,,0.030530232888202377,,0.018133315171290045,,,
NPTX2,0.06103506031832748,0.0386647792047194,0.07800380049533517,0.10861612947021765,0.0315589877515224,0.19318907530815235,0.01833937614254085,0.03731764687885413,0.02448691698917854,0.018181380114547976,-0.03259273334127613,0.13205008359747905,0.0001221100918836719,0.03982476445273265,,0.07824280533033459,0.003340619673387163,0.0573568579064016,-0.011910672282154835,0.032287760555766605,0.038628852840522594,-0.009090826724278293,0.14100767755096044
FGF11,-0.06637207097761473,0.004092186690988805,0.04035183115866319,-0.017250169917131925,0.028938029933476342,-0.02701329131477848,0.009924029302770095,-0.010261377833731393,-0.0042401283892074815,0.027104042995563703,0.015131295614533163,0.028869628981828568,0.04634066669036003,0.03465860929517781,0.05102733291463278,0.13707583957638309,-0.026138086821436163,0.026455458148382998,-0.022395722114417736,-0.049740466266573816,0.09256077640534956,0.019202987886781545,-0.056968145261504476
CD59,0.08611726249734691,-0.03203133137077645,0.027226204180719842,0.022881219997179583,-0.001696501224664002,0.05290650007902889,0.03966847691856074,-0.0006437495939398833,0.03727385167183927,0.03658551739371359,0.010505190836495749,-0.0023084365493930745,0.05526620044470894,0.023074438536726628,-0.019885789403792382,0.0360461212092632,0.07463678719969866,0.01276596083049556,-0.11186907251636967,-0.009660062088189644,-0.02175808514747362,-0.06940334978395267,0.07095831181297262
COL9A2,-0.005354530440689193,0.020780594753978945,0.05124590592609123,0.12215575048633975,0.06038458546316539,0.06966168292657403,-0.01691978813250139,-0.0350698931397357,0.011755871418267566,0.0004989093637884493,-0.04499016953690298,-0.002631475526626054,0.06114372794684184,0.04976681177356518,-0.0038246103387951707,0.0033124122645226666,-0.01221005872578487,0.024459313283121478,0.01136728898101208,0.0006793865181735563,0.10040248712753767,-0.08639346257227838,-0.0247097255565848
DLL3,0.19383456903914725,0.060051684072752895,-0.012598370022479807,0.1366552999766835,0.03562109741815521,0.07666872244121278,0.05786913249995536,0.02032178909628129,0.0114875885526964,-0.03747342655105265,0.0811672567292786,-0.016414304175111055,-0.013291081985274478,-0.06403339135472387,-0.05896615404583588,0.06052558915888448,-0.03899597130668244,0.013142926108742032,0.0354726164307451,0.021763139097209453,0.06156056160205905,-0.025008672221175626,-0.048639807619897314
FGF5,,,,,,,,-0.005840108735793612,,,0.02702540258524567,-0.030903942325741982,,,,,,,,,0.006166552114816239,-0.046973145400609234,
LIN7C,-0.005801400709749649,0.053655216711397745,0.035019985729744935,0.09922564577199047,-0.01593352728496344,0.022608987806675866,0.05923472357712664,0.0035482916512917188,0.029816220306626062,-0.034520856889658065,0.09725043286866653,0.014752752360432836,0.034111597846336085,0.01940314958372828,0.01912657921202641,0.04258350630564794,-0.03965133357598048,-0.011856056263003104,0.003484179602238778,-0.016957211478254637,0.08934303460579207,-0.012562202958391956,0.02995604686056571
GDF7,-0.005630798769291681,-0.02548327195821701,-0.019529567952211238,,0.008011828538672099,,0.022698886818933756,0.00521564651980046,0.03490125070145687,0.046247567109586975,-0.0263105483117492,,,,,0.013355176992242288,,0.010814865953493475,0.037064168724173945,-0.03690868798850654,0.0693629006369733,-0.030576440212476453,
PSPN,-0.01711822490823058,0.07980099493834227,0.0062034098056807825,-0.0021722094105198564,0.00933269741980903,0.03822799376001027,0.050633122169936005,0.021363402823547706,0.039690958351398575,0.024423320160730136,-0.016186624750063466,0.019137707157578697,-0.047945068635703685,0.03367533462074748,0.1020586419441392,0.1293833245864267,0.022944859184101794,-0.005602985223675432,-0.06406158887170174,0.013114614760880026,0.09004659049078689,-0.03157460712682529,0.05704975380812108
ANGPT1,0.03264919821725588,-0.01124888069228551,0.05634750100874481,0.05613239408586045,0.005448221159609232,0.010894717812927189,-0.0018081072831045816,0.015259841040505677,0.027167475215930787,-0.004781758308603743,-0.0469384272601525,0.03247344402291812,0.08434462274766885,0.028924459375395527,0.10546148005676662,0.02080788469517382,0.06553100722326735,-0.012055488593965363,0.10466986103160945,0.0034865292667065604,0.09416428477381059,-0.027922620106849923,0.049534132201394514
PNOC,0.10935799906679751,0.011233315454698432,0.0020242160971288355,0.17353263196167812,-0.010006002020682674,0.1493048181234265,0.04308764937657553,0.037027561578748,0.03567062752859742,-0.03526915894017289,0.030638243024414084,-0.012809468275273466,0.07105787465096433,,,,,-0.025382651898569076,,0.05783506369293207,0.08108451723948078,0.01665771659046858,0.24591158113041017
L1CAM,0.12704094910627134,-0.011554424557027659,-0.007560203485121584,0.01906111956378289,-0.014268187246593608,0.008025251119536714,0.061465384764073365,0.08698673521095836,-0.004269819322319197,-0.02410294386727207,0.10740964106064761,0.07190503569259857,-0.04494022758555037,0.010741841985550806,-0.06605221550647275,-2.2293605281207725e-05,0.0717185712350972,-0.042264985166135007,-0.02709006568713434,0.012855850200609356,-0.015657794186162206,-0.04521149370073222,0.13035490112155884
APOA1,-0.010369954500017917,-0.005760456717364131,-0.019091591606537003,-0.0018512088096295223,-0.024901736275349414,0.020509102706134718,0.0007536197395401831,0.042073578400439814,0.009790909981669395,0.01172899062651597,0.07850608856487966,-0.034052903075855616,0.02503067207489166,-0.006918217392791411,0.04426478189001509,0.03205620371977329,-0.04529113535983784,0.08921356520012111,-0.035273739099352705,0.0017422571635534614,0.10886313333807796,0.011514724195527399,-0.03599918489447923
PSEN1,-0.05219899070817043,0.05905373432758456,0.0266643296027215,0.03649734402613723,0.0329570642289338,0.06246259076105069,-0.015209477303558235,0.008808535156591482,-0.0927491842205547,0.020958099871345556,-0.06890108940156672,0.0061221389886533355,0.0410764143372215,-0.08591426937758227,0.04638930347103567,-0.060926986895892966,0.04650329558441438,0.055616054218053476,-0.053990177674369665,0.02797086451542476,-0.024036993599050285,0.019984622190944094,-0.07413474350336231
CALM2,0.10387809858095881,-0.019779876472850212,0.03550493864419533,0.11971649528323312,0.039318609510954054,0.1294332818700788,0.03283254849844758,0.012751172805641664,0.06842361156824842,0.0025655578982034305,0.12220254780029492,0.046491479674709874,-0.00866962112130066,0.05114811291373952,0.0034308553140650544,-0.1198748052713175,0.053399920416497354,0.04103529290138769,0.01934665943887398,0.06566317534245512,0.05815654211259654,0.058839632657216034,0.05588954754196343
CLEC2B,-0.008680891914726267,-0.008358947410713127,-0.04453550740668114,-0.07115240601973254,0.02355983027787234,-0.09193375144996321,0.007114488653412327,0.04091818680003061,-0.03408483239440344,0.005986379500609885,0.022950326996471135,-0.005854565461104383,0.0032388465107422593,0.002678707940701609,0.01448513459332894,-0.033858252853730335,0.025224643033991072,0.002286072104579836,0.052631973206703604,-0.03935970076948529,0.09710747281170345,-0.006242564522849594,-0.06742493632699292
NTNG1,0.05797607224027358,0.006824679810329564,-0.0024785326155255306,,0.09604983780842485,0.041562755818849446,0.04437491009541931,-0.018479397180512426,-0.01554570081554025,0.0550049981102153,0.028697109471272086,-0.020991020014998144,-0.04844231147216287,-0.0030025478945246518,-0.050083025576619755,-0.036879127167246666,-0.0005043601856888221,0.07593437864048264,-0.021940113713164937,-0.013867258672956713,0.10623128581347377,-0.024314730473898476,0.0575768329258643
LRIG1,-0.045813653715680885,0.010031513813724878,-0.033480777243916376,0.15783675477674441,0.0371795191320548,-0.02324377544620534,-0.01785862165635946,-0.0760060809037469,-0.06959852733387013,-0.033158481157279714,-0.034097790065324346,-0.06843471265025852,0.0271038609855599,-0.10469137698152237,-0.0012741413793987604,0.02639383023674187,0.05096140742714353,0.0796750771099043,-0.10745596396697737,0.016800903860828473,0.08973389068391986,-0.05076368200996561,-0.119179987291749
CPAMD8,,-0.04045847809160701,,,0.007070282141465419,0.030548495946645462,-0.0041532578162147,-0.022235229826996054,-0.003024389914411011,0.06882406353574312,0.0761967071511588,,-0.0052526526377643405,-0.030883385088867937,-0.002610537107453957,0.0718546694353391,,0.03473723711138828,0.08350457948902155,,-0.013761070380580465,0.0575099903905764,0.05091664992398738
GHRL,,-0.029265986872131715,-0.021123928878846947,,0.0027450120168502406,0.011193953561737167,0.025637094224299804,0.06649075824924253,0.03456936501195737,0.05531279168567109,-0.024491348673449213,,0.012808131139051574,0.06920202765595664,0.06632566499943328,-0.06431966620671502,,,0.06521791895256585,0.05291710897789793,-0.0007284871434745415,0.050691340931363016,
NPY,0.08937636171732033,-0.018080484120659664,0.0320014227020648,0.11004491801544279,-0.02058158517118773,0.10443368641920613,0.05745924692489266,0.022660276668942908,-0.014545403471552662,-0.026401404675840314,0.011480704902853512,,0.05346534977777836,-0.014667809995323421,,-0.042788243565981016,0.09382091767699928,0.07478750225351448,0.05647519169311523,-0.026643547065225395,-0.020199751361163507,0.05943760431586618,-0.03460940858673289
MMP2,0.11694390213187714,0.03080887052504031,-0.05535114226359038,0.13556831276283496,0.020355354436703922,0.1284006930362201,-0.031767606006818314,-0.02714829674097005,-0.010976059782418154,0.09207117737335137,-0.03974362876276931,-0.119814616677741,0.018117959392860827,-0.008904718389116358,0.07767201333742864,0.043608491427559966,0.052796927123061735,0.04391458322524309,0.05533673992481008,0.017116049313618056,0.010431198940113993,-0.009048884602736647,0.10972487103358669
LHB,,,,,-0.02639542267296576,,,,,,,,,,,,,,,,,,
PPY,,-0.0043475853131486105,,,-0.01168621888859104,,,,-0.004073047063918311,,,-0.01184818695072275,,,,,0.03462664540452853,-0.01690960415032731,,0.0026280033525795175,-0.06387156022113455,-0.04384383622466692,
ALKAL2,0.0010441992247244003,-0.021267220927443327,-0.024587752632933304,,-0.013794165944954613,,0.07982291876930436,-0.04617360920612056,-0.001990660474069289,0.0032194980937731103,-0.02070359700122439,-0.030207206784968257,0.10408562823045713,-0.049368645503940524,,-0.059280518778435966,0.0833728379874335,-0.07650460788562294,-0.03302711777814562,0.025113964507697754,-0.02425111187476535,0.029061152923218682,-0.06554254477448893
CSF1,-0.04563987769783861,-0.06312964598314413,0.01917699403889482,0.07805422473992728,-0.036407443953143014,-0.07720679862379169,-0.011804835359438718,-0.01621110212198409,-0.03203031327717235,0.02779671910460325,-0.09908724869898886,0.10684986642693581,0.03508411183702878,0.06548348016844781,-0.04089073627177976,0.019893620298540096,0.07676533709549664,-0.04265938883350676,-0.011272883134990093,-0.01984254556722901,0.10526554230030874,0.0010198950987257331,-0.09265752840292363
SEMA4C,0.005296255019619864,0.06699813142883473,-0.038772499704465266,0.07325879900746991,0.04123379875085312,0.025352148277922953,0.05306269836080868,0.014232625326627356,-0.010243217420015022,-0.004367341180484496,0.02386626739043095,0.045858367419046295,0.021389116702309866,-0.05162400277857046,-0.0201098687150525,0.11483999129173245,-0.011779161616744431,0.018812653426395192,-0.08633727625664052,-0.015671335251418714,0.02325122786999059,-0.056364801560134827,0.048543840664318834
BMP8A,,,,,,,,,,,,,,,,,,,,,0.0020154327876269404,,
ICAM2,0.1355269876944016,0.006090869769704972,0.005656222936995772,0.15019067988637042,-0.0205714812350013,0.05075942776808113,-0.06351402175810492,0.02936041310352575,0.0006166166130279246,0.06864307504200282,0.027305277899741454,0.059137097041564224,0.03884480322428238,-0.04003314383208025,0.048661612794243476,-0.04128896486631867,0.006987289706019129,0.047467644959989244,0.036519721278164774,0.0009511625685199785,0.019256578507789602,-0.011789296754504028,-0.05742576349823518
SYTL3,0.03225202331127678,-0.014426669312571284,0.010637376832468067,-0.01966461850176917,-0.007133398004147144,-0.07896407061976897,0.05669336868736679,-0.025747811975584654,-0.0363786239938558,-0.020109804193886173,0.028526670660192443,-0.019336643317868486,0.01264516719820387,-0.020460721719241688,0.05904078091469542,0.09313530706861123,-0.05417368038540466,0.034223147503260276,0.1027005378701367,-0.04777219012795692,0.12211048312113082,-0.0362203558947904,
IL1A,-0.027925475301868792,0.019133837771363488,0.009054577633475292,-0.06361973740289897,0.04439645783136124,-0.0055612810991462775,0.02753413056565705,0.007741917094021441,0.014477870305604764,0.01613445633124609,-0.05416725485083962,,-0.008810870447144943,-0.027448907709040397,0.08115715130329068,0.006833005162299847,0.029049668316216408,0.020531194723356395,-0.03798843099948305,-0.034176609504929956,0.04729728641084773,-0.02558799345047755,0.10493089993323097
HLA-G,0.08643147504355353,-0.017199515775045398,,,0.02582855490569162,,0.002668156769401595,,,,,,,,-0.05657234212011772,,-0.00679163174363002,0.014092757243620966,,-0.02544414041475927,,,
PGF,0.023802209752248563,-0.00852146821797494,0.0417915396983465,-0.04234427177538182,-0.019809020098623443,-0.048425924130130506,-0.02140548389121794,0.024483231622262108,-0.0376564457242536,0.07970535743828071,-0.019890781584450457,0.04101811778690095,-0.028224729579787458,0.019477823097979633,0.026627282521321943,0.10401099648072692,0.028455481146638303,0.09268810745402145,-0.00930385375293419,-0.04343127123643027,0.06311869083124856,-0.10326140172248803,0.014058152260094018
LGALS8,-0.02952310842713418,0.010370955045720226,0.048172591359219676,0.04301086312540673,0.014352762674577206,-0.00935303103990593,0.028851390303875443,0.07509941897751739,-0.045039807292509,0.06516920317290244,0.07252836697020663,-0.0004494268732696927,-0.02013494067680281,0.02944563214976124,-0.08163876031165268,0.03503125404477137,0.060775569781329676,0.007734932654996625,-0.0008018645060530883,0.00042142849502058307,0.06979264859033574,-0.03360293407097769,0.09194772968928491
DKK3,0.06086686879665044,0.014109694948739107,-0.009327708817545726,0.040440642336642935,0.01209126253928591,0.14222875738166268,0.018202211437799924,0.047433504828391794,0.029727414862765825,-0.023003531623713134,0.09237486782711234,0.05839193585583164,-0.04274263481473863,0.010282919996935867,0.043858707444301204,0.04791691044729363,0.06103770120885782,0.003759477984895759,-0.10504447186776189,0.03703492347032602,0.08812162537369257,-0.016792451130843267,0.021191123042001717
COL16A1,-0.06522174299918751,0.04843386915584692,-0.046225969838706554,0.12924117994434714,0.00771947112414616,0.03255585486045265,-0.013138750086908858,-0.014965509410930961,0.028865750645094265,0.048595600035937096,0.013101477826361863,0.0007219370431130331,0.06341684976531743,-0.005698436613188339,0.03170840069715151,0.0030013015970673657,-0.018990036352650255,0.02230436092974727,-0.04266196492774979,-0.03719764486106843,0.06820418063107307,0.005907314106158931,0.04490743064539214
TPH1,0.011003149405184716,0.04091852579134867,,0.0837907415630026,-0.0015019718712155391,-0.012282024643143749,-0.03353594742548034,-0.03140403841518914,0.008648761290126322,,,,-0.019274156356457336,,-0.054219153597515765,,-0.023115806369178357,0.042834925830751935,-0.038324786000240675,0.022491033419592035,0.03985077320372668,-0.0011595176549152844,-0.03442706908170435
TNC,-0.06083722768125958,-0.005232878869065201,-0.03980086082193936,-0.07480147612870403,-0.017691714143333696,-0.09871581718257554,-0.003846488848511964,-0.007782865156216307,-0.05803397224661857,0.055487149173350646,-0.13883157789816364,-0.0565656177820753,0.05853689991410629,0.023675211945469014,-0.05334120487788526,0.06512706774884998,0.05817896997552939,-0.06300517588009279,-0.040455491215334774,0.007953449027300778,-0.013656677853551992,-0.030274289867607718,-0.14956664095456937
TNFSF9,0.1247597349644536,0.03649417801564577,-0.04111632779398263,0.1031760838090141,0.008208390700280696,0.07109760342270023,0.045569033917260436,0.06629845848987062,-0.04750421535948958,-0.02688658126861011,0.0438261213098012,0.06139834001266934,-0.03270093202343374,,0.039468109781288535,-0.050060462690850856,0.05417587302495616,-0.03830369747983672,-0.03292035630998168,-0.023955796096462558,-0.006889991540213718,-0.01807493942545078,0.07541611434620658
C4A,,,-0.024230128111148226,,0.00856656164736106,,,,-0.030409024353052486,,0.05669598315927565,-0.014050446521578898,-0.016942715622213916,,,,0.10497576500431534,,-0.004483918425722711,0.05678725412043462,0.013306010506777249,,
CNTN2,-0.015747428086074444,0.027936412344438555,-0.018446444267003627,0.07395762848533324,0.035045006610428905,0.0542267172074913,-0.07066420809739292,-0.08524787890736556,-0.03422523615510651,-0.000938442393760323,-0.13210497390129927,-0.01487718129270927,0.053409716936032005,0.06445053156219953,-0.09860177630878957,-0.07441052571839878,0.08645495974985765,0.07836955803516885,0.025442357231762754,0.017249893534526082,0.05103253273064828,0.024920503134016978,-0.10585289591197103
F7,,0.043638741781360305,,,,,0.059071183407200877,0.0032695197388318735,,,,-0.01280947007276145,,,,,0.03133897481559699,,,0.045039788583282954,,-0.008624568889852018,
