,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
IGF1,0.1194721060938464,-0.012433912832042019,-0.031322493943185085,0.0942946856948985,-0.032937290107907316,0.17607493735941648,0.04074126496109444,0.17178304631737412,0.018150175100935674,0.001187739858834582,-0.006758313003286321,0.01349239767152179,0.009757659722860877,-0.0014216438938385403,-0.06258069339646544,-0.014014873221027572,0.08063994377801079
TNFSF10,-0.041806166349457115,0.011039067787727761,-0.0398822527358047,-0.007415058773151007,0.02333716430378108,0.1595918523742602,0.06269939883774811,-0.2654484792504719,-0.003474561004085104,-0.0026099646370002613,-0.09303966144548903,0.015873175903189478,0.004457565719960153,-0.08080302855888777,-0.05977058723596802,0.04605284426473372,0.10575696250179084
GDF5,0.018923541082775896,-0.024169679025009938,,,,0.11741350246122019,0.0019089720771352482,-0.09900369684539213,,0.026247150279906498,-0.0036513881393220593,0.006128577144214853,0.14257308229528784,-0.07084662411959199,0.0035988945583323158,0.03535806134577059,
CHAD,,,,-0.003860549656795546,,0.014951015273909053,-0.01971900514733924,,,0.019174878735536416,,,,-0.008116792964123744,0.033639983513957326,,0.025245774482211915
RGMA,-0.168348039015566,0.04772838444368774,0.03561556054960709,0.03597011874950024,-0.048424740748074416,-0.15440971364883735,0.0010222245887251662,-0.37432383431902044,-0.01272262938454873,-0.036798942377817064,-0.07099852566962983,0.0002921034712889425,-0.234090927217161,-0.06937287590163396,0.11442789397762991,-0.08808559119063256,0.06032788405249785
CLEC3A,,,,,,,,,,0.037877443512112016,,,,,,,
WNT16,-0.050713219221379856,0.11582850921566826,-0.010314298563785157,0.023348994167149705,0.020621026794116183,0.12132764561197783,0.03254090948944429,-0.11484331925239576,0.06796306073457985,-0.015459639199538737,0.18562834152307703,0.01542690318982533,,-0.030456562264062167,-0.016830637766912137,-0.07311085928623812,
CX3CL1,0.05667868467282224,0.025724713728321618,0.03393957756579605,0.11297298560510129,0.05422561244000656,0.015726540875049638,0.056593219064032,0.10886067884609998,-0.06912071459367067,0.03993127583399514,0.3482576114339947,-0.012829895712471912,0.26061018003702147,-0.02791872028031686,-0.024894971724739735,0.10785465144489602,0.14968694636380867
FGF1,0.09944877305477269,-0.02974681131663003,-0.03237335244099181,0.0677038236881833,0.01639146066884434,0.27537781399448474,0.030970986196103622,-0.2023330104609349,0.10163481290062916,-0.029010069994978058,-0.4671904688547728,0.012498524657784029,0.005865228479544354,0.11627249028182893,0.1435976326421416,0.02294941763633666,-0.17138761079460946
ALOX5AP,-0.11834265227843838,-0.0003224627256549859,-0.04819248591363352,0.06902039824652903,0.09051284000881525,-0.18855221735245506,0.02653999284799389,-0.4489782256853433,0.16844826802770838,-0.01187915527473625,-0.5123543704842285,-0.0831859779929115,-0.15377450838964146,-0.05198668335728205,0.004481440798557878,-0.117424514405788,-0.04035658634623553
IL1RN,-0.09495149676882574,-0.031499558413557685,-0.022220728711686597,-0.05618635025847431,-0.01666345902736546,-0.10768680788479984,-0.021683732493395974,-0.05763824064877909,-0.04863261520083171,,-0.1400057744944196,0.07303905487518421,-0.030485328643986575,,-0.010921643434136576,0.020227215439335335,
PCSK9,,,,,,,,,,,,0.01933440530811144,,,-0.016336763143418864,,
FGF23,,,,,,,,,,,,,,,,,0.016948539200053576
NPW,0.4088484900226459,,,0.016558721471481443,-0.01988608330643046,0.16775094936660384,-0.022461092858110078,,-0.008691097258927052,,,-0.0014178451592269383,-0.023385939118293002,-0.034014864067493225,-0.02614405615829808,0.07661907393990872,0.1466423592894349
CXCL9,-0.030214515926423605,-0.008406121684908088,-0.01634087645966889,,0.0448666315797857,0.06556842227277994,,-0.06232870958180474,-0.03861526896219651,-0.05037988693542064,-0.08062690680823506,0.029613843346569545,,-0.026537366058502217,,-0.06883916676534822,
ANGPTL4,-0.3435151776766088,-0.00629715524591793,-0.02390382677429811,-0.10972010804893124,-0.07711053134106612,-0.18487709936500363,-0.007909934758538083,0.04498169293885134,0.02578991855685477,-0.008057489710643647,-0.15701437214850505,-0.10108313856475715,-0.1610017640825392,-0.03484546842745984,-0.0641896368303539,-0.046929579596759904,-0.07389174206333646
CCL11,,,,,,,,,,,,-0.04594721482837727,,,,,
UCN2,,,,-0.023309157730642256,0.004281947693541644,,,-0.056379292069751306,0.005912044982345819,,,0.04498171347383444,,,-0.018460461093009514,,
OBP2A,,,,,,,,,,,,0.05032147790548139,,,,,
COL4A3,-0.007542919417595599,0.0420025536855855,-0.025134354341211994,-0.03458550900633555,-0.02074300790357268,-0.21045309587506833,,,0.041578035750308634,-0.032220787240375505,,,-0.038445713671052345,-0.04795883184564733,-0.02581904877054846,0.006664116514576631,
NRG3,0.23680622230310627,-0.009471327742880365,-0.016316423281857634,-0.001307780187012459,0.07453211843441336,0.18284785999029005,0.015269096248353856,0.34379993811823106,0.07765927419965414,0.029201971016240596,0.2648974630941989,,0.2591179406721766,0.008094558010515214,-0.0009849503067064923,0.007775211487422478,0.13505275181537985
IL23A,0.03788881043738673,-0.03759504340949774,0.009874887127925317,-0.026698304229292653,0.13015913628158488,-0.0341448650976428,,0.019835449984532093,,,,,-0.04677580268838507,,,-0.07504839761517361,
COLQ,0.0057558992153827855,0.00836556731927758,-0.025342149687923435,0.0768063074010945,-0.0016303647052585439,-0.05887353276195481,0.050242396539482224,-0.01610535231844338,0.005386625854767054,-0.009977475524344888,0.13662533040960007,-0.03932580215284792,-0.03003472813242157,0.07333186079570914,-0.02682936419975318,0.04531420422580137,0.043224437082304806
SCGB1A1,,,-0.010466534565698328,,,,,,,,,,,,-0.018901736271356592,,
TNFSF12,-0.013280246337599094,0.023529149648449533,-0.05003643088135437,-0.025547363631223306,-0.03822969672603903,0.004879905045280542,0.06370076294106156,-0.249036454548837,0.02077191393090861,0.016813322443017656,-0.061480461837344236,0.020877095665320335,0.121714483743645,-0.03187766327650705,-0.15913669716139348,0.007568744201929887,0.11839523735101976
DKK2,-0.06484096700252064,-0.01355513809221843,-0.01228233584232202,,0.007194533514672001,0.005725585513871273,-0.03097945559467647,0.13194022114834278,0.010461781942940925,0.029644120874080252,0.1237405418037795,-0.03967656954264219,,,-0.021756729094158753,0.12176098845034561,
FYN,-0.09783003003384037,-0.014619891376263742,0.02762798206861179,0.08548431889032318,0.014616117712152639,0.07535984470891109,-0.04449412495619413,-0.36979291240540896,-0.08216026868573366,0.023843397373185353,-0.022654616107040507,-0.010773994713906727,-0.08046617283445129,-0.1050123287023826,0.04336923466242169,0.026681867795194533,-0.0264883946606952
ACE,0.03465299874626108,-0.10042053626807296,0.054029723842935806,0.071582923736134,-0.04393587504133693,0.030396012667850393,0.016147107244099377,-0.22277379970907502,-0.11536347138729211,0.021031061813079944,0.09215369456292695,-0.03635188043970623,0.020100166619988643,0.007955496872751369,-0.02288034734228916,0.0367801104434812,0.07789198084746955
IL18,0.030932695551069003,-0.012746214107781335,-0.03202851883756933,0.022968731372037962,0.015501248143664345,0.12045184768234733,-0.039123688218756066,-0.3866036468647627,0.045935514674002274,-0.07854364575930756,-0.32073251915786705,-0.009515574982214033,0.006878020530026653,0.004805426801714988,-0.05654122481770845,-0.040422168298498734,-0.051117957006360744
PPBP,,,,,,-0.04296720444217474,,,,,,-0.008562222312139866,,-0.03916173303610082,,-0.029409848306350503,
CCL27,-0.05242357365608909,0.019400140940531108,,0.040491962298939525,0.0801465141559069,-0.017464786578082498,,-0.045674086321621225,-0.04178802294772705,-0.02556292276721269,-0.019355751270017468,,-0.06317982682375635,-0.029525371776453587,-0.04450438792245303,-0.007921802884320811,
SERPING1,-0.09487209913629724,0.01447546082242615,0.004228086691350437,0.08731703988350442,0.05612486568155167,-0.10998103698768803,0.03646824365564586,-0.4198052873577669,0.053869326631240715,-0.040497652219600416,-0.3799108030076005,-0.147489952791311,0.13268519606254886,-0.07655689326699532,0.023414410257293673,-0.040784409752852815,0.024994127293031285
AZGP1,-0.09239926684222284,0.06603008376118345,0.04319226621843589,0.05416898571072376,0.004151133444107169,-0.24818179064933713,-0.039548864700922816,-0.03406651249037251,-0.05290188544237107,-0.07218469914856879,-0.11868838184625059,,-0.08847105317453902,-0.06798291253265466,-0.1423510372913364,0.021791667351005618,0.018595674602434407
INHA,-0.03081903459605591,0.023633498268454834,-0.016038789645312204,-0.0223456728452213,0.01959109419954386,-0.09795853689923618,0.02509719155416028,-0.09725729537920418,0.011439954798446622,0.02263786996892416,0.12326504718193151,0.061768527092490394,-0.03171254078747856,-0.0034463230390191155,-0.04920682614036963,0.04952093846438034,-0.05154989706611383
SEMA3G,0.006904767251666231,-0.02725964723796143,0.1233516951592783,,0.024872287176575348,0.02947643456750105,0.012195454438270721,-0.04094791242572284,-0.04152499655756623,0.06806082160482413,0.12312994204821369,0.005097155827427877,0.015003823174214812,-0.03138132305558674,-0.02710355091553469,0.028657316979584326,
OXT,,,,,,,,,,,,,,,-0.01582823547747157,,
COL6A1,-0.2702448258919884,-0.05372663611408596,0.022242326681577804,0.029619976715419768,-0.08231576202242691,-0.23098939382983866,0.02074289099616915,-0.44529440426133404,-0.1468818316494203,0.042724772096211165,0.016459797177193265,0.05628776446765265,-0.26822766739193404,-0.02687700791325953,-0.20002273711638338,0.03873748177834323,0.13440739519961792
FGF17,0.16346066085475175,0.012789425404237779,-0.011478192533680709,0.038289547976690284,0.03533386132657356,0.16921926899461254,-0.030252435153441604,0.12713970487746115,0.03952166297275799,0.009787695840263169,0.15788597567091534,-0.03901994805065972,0.03259717300105535,,-0.014843443991522874,0.05969890063135461,0.1364645358147231
TNFSF8,-0.0366718625806243,,-0.010159883483213204,,0.021182094354935555,-0.02259423066281284,,-0.0574389722588652,-0.03539682244536932,,,,,-0.030456574104654063,-0.016830639988384802,0.0022979758956440492,
FGF20,,0.0031123767426168678,-0.02421802563622827,,0.03367691287721781,0.09261038076447169,0.00032264003791207947,-0.05500091025293584,0.021748972014237127,0.010442266990997567,-0.011819408953396462,,0.0011959920327535968,-0.043636212342695276,0.013584695553500004,-0.060685367957945796,
ICAM3,-0.12236281927860912,-0.05745528825727536,0.009005013747187526,-0.05036461066001704,0.03675833691445264,0.0014956338791875543,-0.031628287204711295,-0.145204516159799,0.005797195198240356,-0.029707384162700873,-0.11404409440022906,-0.07557919902304905,-0.07020285404602138,-0.0662214367136092,-0.06730469578901614,-0.04213157645115439,0.16721439484766645
LAMA4,-0.14126473539042067,-0.023761488454741464,-0.021373291354636503,0.10404344030154575,-0.060997070474728965,-0.11909702435199215,0.016998968031975425,-0.41025795086343,-0.09650376657094549,-0.021650006922055,-0.09016766446415726,0.01756251759010726,-0.026368942369485983,-0.057684521848907294,-0.1659242666475994,-0.022128133216680362,0.13043369001390623
INHBE,-0.028049415780800554,,,,,,,,,,,0.04482749651251759,,,,,
DLL4,0.04537503667510685,-0.0134113416519564,0.0017580990519314417,-0.002295709322469007,-0.057519562939651055,0.03894318995069908,-0.008523790101264042,-0.2763096062209673,-0.023473672247295387,0.007620076781494343,0.0620286905020333,-0.020406530953628876,-0.06836139918482978,-0.03946992540449205,-0.08656160653007475,-0.03785875753683563,0.09490070545558196
SEMA3A,0.05924206561564601,0.03594169921577638,-0.019127486383206254,0.06238120766011612,-0.019980893984190326,-0.07229584786580222,-0.04901467717796297,-0.04703852975090299,0.004745926616800007,-0.002978252500585306,0.2800253479471448,0.0191990672896721,0.14240608382577638,-0.05992867518553261,-0.09551849593132632,-0.08588081701095295,-0.02077568839059872
RLN2,,,-0.010911040935065588,0.058368354202591684,-0.04134694823690712,0.07304144668966474,-0.02226909272804948,-0.03850911373054202,0.03195470490215362,-0.053716044238074474,-0.04025098774485324,,0.09716503018807987,-0.05071223405472104,0.0018345947299119245,0.02163523902467942,
C5,-0.028081496343476568,0.09188433293003084,-0.005494807663815627,0.022665601371070404,0.08767533537318854,-0.04788471563701201,0.006439152816533657,-0.27732777135849185,-0.019548202744854175,0.026599123532106028,-0.024327596869904,0.038293490468917134,-0.04164419411377015,0.04912140817382628,0.005532486438233276,-0.11127750952776747,0.1252197654680447
COMP,,,,,,,,,,,,0.03577927475023745,,-0.007805436465350017,,,
EDN2,0.10645012444643608,-0.029323009073263035,,,,-0.05650904229486669,,-0.08674105279778481,-0.04378410111730936,,,-0.014039587230123834,-0.052252315339206414,,,,
C1QA,0.15420685743118548,-0.010258045435607856,-0.04070636139216691,0.09418118768041116,-0.049673712935022936,0.009035065443631031,-0.014310707599660836,-0.47050529307977274,0.06297744773210592,-0.023219281870903146,-0.5624063704867234,-0.056034545046853616,-0.179376145971821,0.0006089590592745465,-0.118438846493106,0.008538118462992161,-0.2439038319248969
UTS2B,-0.0058498278517048335,0.03347612567037468,-0.012411582513132898,,0.01956138935269791,-0.04712703313252883,0.00532543573929985,,-0.031166607019048692,-0.02327527517971309,,,,,,,
COL9A3,-0.05130717910771762,0.04796397804909929,-0.007334504783480831,0.08358452717586833,-0.006057483083561844,0.11697331509571732,-0.029105910877598885,-0.4385132275215588,-0.054413758244967296,-0.009287622725104003,-0.2705728121368954,-0.03365919782950349,-0.2968393493064252,0.024903858163745754,-0.149469872041856,0.052859915682875985,-0.027817828568002714
DLK1,,,,,-0.0032674731721523426,0.09957286302897358,0.025574286488656013,,0.06995445161720062,,,0.04434643840638098,,,,0.003970342179294298,
HGF,0.1478422193117855,0.00662869672679917,-0.04219821239274762,0.09325133950149682,0.06921851120791969,-0.05062835619750218,0.00916766375744837,0.19291849448831927,0.09896593084214089,0.027304300476843887,-0.15138784378359021,0.02560393817023233,-0.0037240778969543113,0.04374362591671293,-0.10083079486921062,0.10168176994074843,0.11080290832592359
GIP,,,,,,,,,,,,-0.022048507269708955,,,,,
P4HB,-0.1837218011361242,-0.039663726440486616,0.039150691606472714,-0.12201767822578488,-0.10875479576375074,-0.331555262847253,-0.031193354952754167,-0.4842935289761505,-0.20762191525512189,-0.027990311721590392,-0.2480590078653759,0.005748490841512717,-0.09704850362332636,-0.05553354067397973,-0.12721967982329233,0.010136590321057345,-0.08034076261231533
ADCYAP1,,0.014292779772337597,0.005510819310564087,-0.018069382551220467,-0.04751706651150419,0.12545375004285386,0.051016668140886144,0.20485897929111807,0.0876779658632974,0.05850849727471442,0.19349052344139575,,0.2449652466536804,-0.03295681257189414,-0.029909909273290475,0.03594349572675824,0.09779679267314871
GREM1,0.0913801958659285,-0.01703226607221534,-0.02987748618514745,,-0.03573672559715929,0.2550537210748786,-0.048560566931822084,-0.11585482774003285,-0.040601596796154285,-0.045010812579693985,-0.3658888812040847,0.10895387348476036,-0.044907136851635776,0.05227130223429458,0.06895404982700383,0.06123122128319337,-0.11824063096405159
EGF,-0.0580997696530284,-0.013695441912005333,0.010275379293865369,,-0.007137884177311289,-0.03772947317349231,0.0022499588803519812,-0.1371758647613615,0.0565142661485642,-0.027584355276204398,-0.0851223998674466,-0.029258825537135377,-0.032054100793765514,0.0714664736001505,-0.02324253160266493,-0.09459485521041741,0.02750718837919958
VEGFB,-0.19789331177366035,0.06713629855490924,0.009690842639069774,0.04031681778011457,-0.07149213155385375,-0.14428192838999998,0.029732642292436873,-0.3086780671938294,-0.13249742550258306,0.007232475386474042,-0.21639512913978504,0.029722277277160206,-0.200360463501173,-0.06718460636542152,-0.04058092314445057,0.00024019765619998732,-0.037150787596256486
FARP2,-0.057469460711322466,-0.011346267942989957,-0.016578684985593537,0.048994763931577534,0.03626282525874952,-0.10314229001707181,0.0013807184860973958,-0.25854350211457566,-0.06977418695813685,0.07263959126264996,-0.058156114412684715,0.02129910007968383,-0.09285622459459857,0.038957385429600415,-0.05925581826171013,0.00656448319272164,0.223897505064562
BMP3,,,,,,,0.09235164270466946,,,-0.014042330490988898,-0.01602798268162366,,,,,,
IHH,,,,,,,,,,0.059438207908825536,,,,,0.02278235923069271,,
LAMA2,-0.04337353960064822,-0.09320850197220197,0.07958988619272551,0.03713864966815536,0.057110996826271715,-0.011241210261414059,0.02084757281359062,-0.2510467080700506,-0.06896782343036359,-0.050473062773199774,0.0048761361135788335,-0.040229385438211904,-0.11741005351888914,0.011622216657083441,-0.13663620293347792,0.020116508424389896,-0.005924904633917203
SERPINC1,,,,,,,,,0.011990220952477785,,,,,,-0.01800902404959277,,
NRG1,0.048693376523723304,-0.006360828839602442,0.003944169333352187,-0.021821765079118743,0.008018355328083331,0.05971534976196135,-0.038137254095208746,0.10221491073657607,-0.0147056977964825,-0.0009544568491036428,0.2456745927969005,-0.003615020427695468,0.0954436948004844,,-0.059274189895829256,-0.05053053620764501,
SPINK1,-0.05684807294295908,0.020071477104505873,,-0.0677302938821106,-0.06541215955276401,-0.07683747655290253,,,,,,-0.03313046817118073,-0.029242806426365713,,-0.022136714586698327,-0.04367126353697348,
EFEMP2,-0.13661964577890456,-0.05188633027214778,-0.035026635540707764,-0.006664684210522007,-0.021822820199946007,-0.19615295850128342,-0.0508905400544444,-0.4010298005394689,-0.11591051408029612,-0.07269773150285218,-0.1270192555539386,-0.1116293573149816,-0.23020185717573088,-0.09327916647454342,-0.10839865751991178,-0.06263110451594608,0.2783259157261831
SELPLG,0.01709561960749994,-0.0813874348091692,-0.020453204022369418,0.10408861058758533,0.052981784364206044,0.056433900681427666,0.0287552035823877,-0.20266237733278558,0.11845844940329274,-0.033584481920873724,-0.21963147415997603,0.03182249785035208,0.04287382562642178,0.01547909072494744,-0.04816497772380244,-0.06206411670313306,-0.022815712604327878
GDF6,-0.046244876422814926,-0.030395044327968038,,0.028039531403097007,0.004776375024986523,,-0.022125594004061853,-0.034394157308784,,,,,,,-0.04386608207802589,,
HLA-E,0.1180720873065766,-0.09428021728493599,-0.023208741181067354,0.06923730702974895,-0.008378757839352009,0.040395390803323765,-0.026804966101510674,-0.5049538111504931,0.060728336457922985,-0.08080610677666815,-0.5445404938661561,-0.04302733701596103,-0.16981107379925567,-0.030726411148043666,0.05426239280621216,0.04382023789140474,-0.15143870203235918
PTN,-0.11418459828749668,0.0833608467260926,0.018882889584198356,0.1088433270201498,0.019380444735007576,-0.10046465201277258,-0.06249709080964167,-0.534320921351102,-0.16161313942394284,0.00476653738432442,-0.20125428639811943,0.09505173505509493,-0.34208762713150337,-0.0473269608750134,-0.11438381380812429,-0.06881194968028032,0.008902712417572687
CD274,-0.0544150692732758,0.06276611334482761,-0.030060700779598437,-0.041973848332172485,0.06204735271909784,0.02679124876167199,-0.005210835234877947,-0.14633414929187114,0.02670959481973502,0.018172160710752883,0.11073064059314536,-0.023460965224099302,-0.04025157596565072,-0.03921262569778105,0.027630203566365762,0.031377609663215345,
FGF10,,,,,,,,,,0.02201508410556358,,,,,,,
CD14,-0.037921566147107066,-0.02064388950909403,-0.008515628549817683,0.14589653357278065,-0.11733771180001008,-0.35931342964396584,0.023216258619367526,-0.3382605882434967,-0.0243991024311523,-0.03943920572716133,-0.5159868061156334,-0.06897988688932306,-0.24790233994535807,-0.043702123657502055,-0.18870598120184695,-0.045029750140001434,-0.19418978768538742
SFTPD,0.022299078391320955,0.02410680395284739,-0.01731366052084325,,,0.1618076753624349,-0.01799465324092256,,0.055193682722589225,-0.03951574846328451,,,0.13178870670029594,-0.04190278131508068,-0.012415400461568164,0.08660106780768613,-0.03682164007959919
SLIT1,0.1884652816796931,0.08715285762865713,0.006624348406279646,0.039766276347908816,0.009577477927992854,0.07407165510066108,0.013584253154039012,-0.1182840998988519,0.043583217624946796,0.06297701534339198,0.5029403602651568,-0.04241004852603765,0.07373542516239057,-0.013692433978628295,0.019820950570969102,0.17471782378998224,0.1504365831435012
LPA,,,,,,,-0.016576330628105717,,,,,,,,,,
CNTF,,,,,-0.03259078989068341,-0.03441963067527362,,-0.08083460751768239,-0.028424276464420577,-0.016562053035975875,-0.13663887383772166,,-0.033954018881317015,-0.01460870153771895,-0.018460461093009514,,-0.03567155681196876
BST1,-0.0235213183787764,0.025889228587523162,-0.033467553652438836,0.055133766003067415,0.07202536898319284,-0.04576728971970961,0.045839679352714595,-0.32913920502656663,0.022885129010629522,-0.029224894418039684,-0.1241260380403017,-0.023832829181754608,-0.026397350856641636,-0.031120766748402726,-0.04561259560049023,0.03422175029494863,-0.07471826158278828
AGTRAP,-0.09600182706868345,-0.04325698071801977,-0.059049119838928486,0.05141445851321917,0.026439246979504116,-0.09693313924924599,-0.027788383481083003,-0.3921994774448653,0.07362453558399819,-0.04408615862544029,-0.31338317540372024,0.003929458033897583,-0.11105244580549584,-0.05536798913044319,0.009085765009056924,-0.011675395607638197,0.03196325763724545
LAMC1,-0.12714630649580916,-0.053563184982055236,-0.006635897072569846,-0.012238115305149821,-0.02829589517008287,-0.16679373260861652,0.01143910901519906,-0.39959397320335605,-0.18581743500584533,0.06175394554721011,-0.10999649355963764,-0.04631525655095798,-0.16471744632277963,-0.04714859073525496,-0.10629387192382588,-0.036950638923049256,0.1472634793621147
COL6A3,-0.020134283495749895,-0.05311168593489512,-0.015936947889633853,0.045235642546862694,-0.09194016264587022,0.010709588107060923,0.057539326410370246,0.016010619288480167,-0.05893250169705433,-0.028489244238429003,-0.13981019249390417,0.04470690965589945,-0.049969817674842563,-0.03184565049561253,-0.13706420770718905,0.054306922253157114,0.07651853554033408
FN1,-0.28065129012961476,-0.10022663687656591,0.020030381457516875,-0.059200357845331925,-0.04044118822660931,-0.25390811603636293,0.0018102811091445128,-0.40188474512895994,-0.16765794837930367,0.037025911240144586,-0.25423353974739077,0.11184964777321486,-0.2417913512539479,-0.061296019771632244,-0.11554846153018282,0.06035056754338326,0.004980641053473444
MIF,-0.3052649480086146,0.07874295275032332,-0.02465586814436195,-0.10527254873196652,0.003141057246929619,-0.04414854149664668,0.03270411973734522,0.10979577500967079,-0.03939494845369635,-0.014108149953110646,-0.04846059620413599,-0.02184645237185955,0.08205391054092269,0.09004521339180944,-0.14454413793293144,-0.07941314865588821,0.09751688916823492
JAG1,-0.1539163878023911,-0.005242061245313647,-0.0064633189184610485,0.011648591357418742,-0.058156613265088544,-0.07234188964290851,-0.02925605745697624,-0.47861936680629563,-0.20479552908533197,0.017407601585425335,-0.07956282535110538,0.009051096141402093,-0.3179907682223108,-0.03206914042100367,-0.11353800166051117,-0.0010424806746300334,0.02686141327844699
NID2,0.06474552475709301,-0.01941148112506574,0.04919901046375404,-0.024410553488950833,-0.02406703246742347,0.03927236146649312,0.00243789969560006,-0.30565832302774315,-0.002100531180492256,0.014952183577928492,-0.07927033184427096,0.06082352942305762,-0.01985552134211104,-0.09451754905472794,-0.10172284784838095,-0.058310596178763954,-0.06978312741141701
EFNB1,-0.09169233103046077,-0.02974590566643702,-0.005786847708651822,0.010451848546137434,-0.008345235603461922,-0.05350388036927502,-0.038147820192308654,-0.22355239720655928,-0.02193804703028943,0.031154476085382958,-0.03469111742460077,-0.03957997193420838,-0.0851917892977507,0.022208811232569688,-0.030870749560984023,-0.009276742464487493,0.08114414556239519
COL4A2,-0.020380155851933694,-0.10205314279699243,0.03783798169806005,0.07783358197531648,-0.015266347754909471,-0.12167417877915743,0.0012325536334753158,-0.4526220868659849,-0.09547952243792819,-0.014783399281640037,-0.21210909236172115,-0.048694722956291916,-0.18278743370394115,-0.08437287195610604,-0.1766571154655647,0.06754700973292053,0.08102179970262205
SPP1,-0.06251592431206783,0.06751166213694948,-0.010354804666611293,0.09518727270502082,0.04508370499174082,-0.3901534537916341,-0.07056901462582084,-0.5714363029238609,-0.12063862109682381,-0.09375957740243875,-0.6331642443005854,-0.04311295032417794,-0.3363034591243624,-0.021115508681306606,-0.15205019049343738,-0.061045617262250204,-0.2410884424490105
PODXL2,0.11273225963917613,-0.017060959506099285,-0.03249338810319841,0.07124060375960377,0.11563005812301852,0.13197323535446778,-0.012083368970704788,-0.05579065005699488,-0.01363353176310618,0.019109934056096355,0.2681379803582559,-0.008418278329077393,0.17877439878360904,-0.005275980542705687,-0.1284921411544982,0.06801809370907923,0.10798963698928261
IFNE,,,,,,,,,,-0.022539508469162434,,,,,,,
FGF9,0.37234012533474353,0.029875765216329925,0.0717021141465813,-0.028062812849760786,0.18786272678145566,0.3333947732060238,-0.007619444110230723,0.3954046244363499,0.22578035973654767,0.01926674514915221,0.3229649717998887,,0.2384146102548975,,-0.052223727474595166,0.13849802172549144,0.24383282957925018
ITIH2,-0.03667190162270403,0.0007536179544127666,,,-0.028904696526160633,0.16483888689994988,-0.011875162304406248,-0.06453325089308533,,0.019987415288223925,-0.014129442773463405,,0.029899691903943856,-0.04351145463786504,-0.11063039983110817,-0.03152926086923673,
ADAM10,-0.032569202083001826,0.060997886678431784,-0.07790943213349202,0.05419303790176775,0.03134413088931643,0.014265323428613249,-0.015458469799642285,-0.21171317144463755,-0.01613728951370339,0.008851755085863765,-0.1595790750646829,0.00930921796089449,-0.12019948598937186,-0.07199596406593876,-0.04482354476811071,0.011712141353615676,-0.06369102913242672
CFH,0.028558297887571832,-0.06191754520305581,-0.045874535673858866,0.11103361308318417,0.014663453220196646,0.13494005002885442,0.014320642842975639,-0.2323727893977424,-0.05086636664288373,-0.033400936557025286,-0.03971710216259458,0.0005858128641557881,-0.10780479044648529,-0.033990447315243706,-0.05577862743006584,-0.06602044698130409,0.0812093416564307
COL4A5,-0.09052995820607379,-0.04312786820267525,-0.0477537704807999,0.12274073368123121,0.03216890076701386,-0.13809672874742654,-0.02413788191216644,-0.31478144988044365,-0.12751877936192538,-0.001983995200381816,-0.31752344511805636,-0.009509658451249499,-0.09660641437976285,-0.0636926784452587,-0.061790877468108026,-0.03595799271898779,-0.09289495357514735
LTBP3,-0.19473158795714587,0.03322873021493831,-0.03303534013098917,0.01759790275752941,-0.03419015776243603,-0.06662482959578712,0.016033513719728783,-0.11787524332647019,-0.05684765565694455,-0.03943690138552028,0.06550260858545065,-0.04927119194795077,-0.08693040306832582,-0.020507330905438336,-0.0652438949028707,0.0038469281454316107,0.028928083816144336
GNB3,-0.06581043559315582,0.005826547718245718,-0.02471472519675652,0.08392023508643737,0.07782907424249057,0.026104447974704435,-0.005390134133443618,-0.13331925197111755,-0.02082945689958226,-0.01582360499260905,0.21121936000216468,0.03593150428016166,-0.0031935910862548058,-0.05361807876679062,-0.05845653526791167,-0.04608582161857477,
COL6A2,-0.2334888211270772,-0.02952542133363191,0.05700184600070515,-0.05942822313689876,-0.1049701017255507,0.060952833047420774,0.004256776449326771,-0.31251441292303994,-0.1322310932706421,0.018380211725706214,-0.26383792372055853,0.017136454779913084,0.022580025330220663,0.02406587899920458,-0.1835650280156863,0.06347212989451108,-0.01272539378785355
PLG,,,,,,,,,,,,,-0.1684772850912709,,,,
GDF9,-0.00831174469751782,-0.004144216721904146,-0.014967779130251163,-0.019883981965887195,0.03079628541041651,-0.05282290009488447,0.011499153931444114,-0.17111570740271562,-0.006212363335785908,0.04336443850766582,,-0.010835275970662776,-0.06324918655150856,-0.02285467142846053,-0.041131668832091184,0.012682668025755114,-0.07679935988136562
NCAM1,0.08959348756942198,0.08419077951843405,0.01978248933812059,0.08511147843114232,-0.01018106001748011,0.04708583090962117,0.027077554209999268,-0.007402657190596265,0.06966939158266987,-0.0024226901331494033,-0.1375958743217904,0.0024405188900569973,-0.051973696449899756,0.08114279857523612,-0.12500965416192997,0.12685581581335756,0.042525138917147404
APOC2,0.1004777186361751,-0.006827288894260739,0.020790897203533682,0.037403655384472295,0.08131794632792148,-0.0122144524837432,0.010589969883383118,-0.24362244588131066,0.0769017808128351,-0.05354693999273414,-0.37816281154141235,0.012635331931070224,-0.07049507824007016,-0.03844852705600476,-0.07151893175375108,-0.11115750088112444,0.034900479149577626
