,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CUBN,0.08967192238874745,0.009486439789669463,0.13735971115199835,-0.03078622844023725,0.008908319938061335,0.043570152278220024,-0.0030380682472452214,0.11090942484156813,0.009374497310982765,-0.04696451323295093,-0.024852312805860526,0.04113174537373501,0.10968116270068001,0.12556451113146272,0.01221016817780445,0.0009114162225662983,-0.018724238100800115,-0.009369637004448289,-0.06894588104820917,
TIMP3,-0.0009335715600440098,-0.04899140455328801,0.010065290729522463,0.06266086264030668,0.07048112702716998,-0.02534816991631342,-0.014843028176959223,-0.03678568795020222,-0.012361238271613164,0.09870643685450634,0.04850943084677594,-0.0798859969541584,0.07971268675882343,-0.045477682082772176,-0.02560394906732133,-0.023248327022739334,-0.04581139808840575,0.020396997819914147,0.12722675957608542,-0.011265523292619655
PIGF,0.07594306130018132,-0.04058509822117922,0.051241502514336575,0.04983694769088013,-0.02023033000927881,-0.023648037495941153,-0.14528106827983497,0.0036953340279317673,0.05302925071307274,0.026964585713507554,-0.05993057200871067,-0.010642703869623401,0.00501564389254859,0.0495382550229276,0.02877099242976972,-0.0038020547765183566,0.11399767532422327,-0.030135971487484675,0.0016323992529309163,0.004293347683803155
CRH,-0.01193773628920853,-0.01712708026866106,,-0.012151941489445466,0.04552952839730464,0.026866395466263206,0.01633008455043898,0.05355958978271235,0.08182811474165347,0.032056615380865,0.06398170337987127,,,0.04949139204512598,0.012117717201391947,-0.056562696643392064,-0.04030123739711297,0.015301692191719007,0.0481526109851103,0.09337406306304151
BDNF,-0.048200623078344676,-0.015321181724147556,-0.0015519782795174982,0.0933321615250616,0.03919837710021146,-0.02338592380356029,0.14503189446202272,-0.012559611086487284,-0.036991973535327675,0.07239692727619697,0.03265848813250458,,,0.09205606570547159,0.020584906004562767,-0.002244055426174013,-0.03727511299196191,0.014010685985008238,-0.07851534201781936,0.1561166913290714
CCL5,0.0524403454861339,-0.027639531041529754,,0.02514312718223771,-0.039126819221664444,-0.008103094930383314,-0.006700313629169365,0.04673630342648344,0.03447381067306641,-0.09997935009179935,-0.0051122483252167925,-0.08109670616573071,0.05528905822545766,0.07282280119586713,-0.0026782603536827936,0.012911930901158237,0.013683150314295121,0.008849684183223296,-0.0022070287133745545,
GAD1,0.059747807947161446,0.0011803592016405042,0.060814555592163366,0.14390986212335025,0.12360498168039911,0.04039125217325415,0.1388802854949446,0.008632609212680605,-0.008609617349190156,0.23673658576773787,0.29852345319036777,0.0470626062615147,0.05486674554400366,0.07300923984107718,-0.04108476194461889,-0.021157499927116567,0.08483352241783372,-0.049022115766365434,0.19048742598313062,0.08150601402668174
COL14A1,0.0458292455287947,-0.02137243487121425,0.07553535046457277,-0.03611971294726964,-0.03314608597063414,-0.046727532702386006,-0.047853504392397356,-0.014334448334430183,0.01852686067472012,-0.10772384788549673,-0.07219952125562215,-0.05257667942423831,0.05276293310702307,0.0689217141258606,0.11062134629865497,-0.0778629358172495,,-0.04075044109882246,0.0007274646736960202,
HLA-A,-0.04541643167456678,0.006127944437392176,0.03406071231017806,0.02041494973510269,-0.10152872907926845,-0.1055632611652051,-0.14672361010597393,0.016179661446304807,-0.009057635478638268,-0.3053260490923151,-0.2214795612375275,-0.15477003081359716,0.013333435826817971,0.1944630069335038,0.08198863884535555,0.0712637864508287,0.047559897619380315,0.05709068149070045,0.11762502399026449,0.013292588625290407
CD5L,-0.011707307575816063,0.005834943677204228,,,,,,,,-0.02047731509243657,,,-0.032357810872685064,,,,,,,
FGF18,0.05672756593443102,,-0.023311475143089073,-0.009654626638350958,0.026643171650244168,-0.0527626133281755,,-0.015262905667392107,,,,,,0.11346379196083446,0.10361524439928266,-0.008828325980300247,,-0.014974381647855434,-0.017340023533103592,
ADM,-0.08685139810370332,-0.03344271653956676,-0.12084020010064085,-0.04463509055786392,-0.0625213582354048,0.01810342568594339,-0.06213284512872348,-0.052140518065460245,-0.02611404548920717,-0.0017801198423463575,-0.22148009242231437,-0.0612893266313751,0.026052494567176333,0.03544304106783333,0.017434813792479555,0.0036607418652704234,-0.059609798709384564,-0.004018398199710207,-0.21406070680245876,-0.020678711565509118
CCL15,-0.015047132368024537,,,,,,,,0.000928612855753705,,,,,,,,,-0.012987280040675144,,
GNAI2,0.03995842374507615,0.06431791495956754,-0.027442055884526882,-0.044492070952437165,-0.05979513071548458,-0.04734584974680465,-0.14824525308755926,0.023566135329053002,-0.06469414204503805,-0.22204490727833437,-0.14465502950987694,-0.03425603121556649,0.055718020207504826,-0.019782920236549935,-0.004012452386522473,0.054315739260554226,-0.04560104904159146,0.026249060716387697,-0.01519496626050443,-0.007132762161453532
HDC,,,,,,,-0.04675036806184296,,-0.027682692924902958,,,0.01047655838103718,,,,,,-0.04395811235638339,-0.050513032432195876,
COL11A1,0.018859692983180854,0.00010110945122720727,0.016460443240485376,-0.0052178263514725265,0.005203644851137974,-0.002603011378868563,-0.03169980452837094,0.03403017232957769,0.021690385037806438,0.0871159453519104,-0.018709880718183112,,0.08060379055547619,0.03328246777768845,0.013535575128851058,-0.007299782100919438,,-0.021806490800006663,-0.031762795808203376,-0.03664010636941783
NUCB2,-0.02179956283050131,-0.011700771381797313,0.015172813013423355,-0.01653665529241211,-0.026302971870486278,0.03625067433888178,0.010552652290433036,0.010602434860300795,0.03737810509852455,0.015597993661215746,-0.06426210258148375,0.04688980307066904,-0.046159409884887384,0.03589335233613559,0.046671028404139676,-0.0035797207516892974,0.04157292649040412,-0.05406820791530583,-0.041206644580948255,0.1289701824814104
FGF16,,,,,,,,,,,,,,,,,,,0.004192914864953969,
CXCL1,0.07281719646163494,-0.018373261215435834,0.0001488601564088836,-0.02310086450411357,-0.020562202023204218,,0.06666536415312696,-0.02366286168518925,0.03631714715973231,-0.06890832121770668,0.01903371867358716,-0.029811585109704795,,0.11764710933786594,0.106550789881179,-0.03748288238086119,-0.06180139304397084,0.07572058168052694,-0.023589865480004073,-0.03806267236441992
VCAN,-0.0033283036108407126,0.03356356024731871,0.09846465250263563,0.002811672507622424,-0.07947529118697902,0.01293458874626409,-0.1449131101251713,-0.03437695753954673,0.0009135757465487411,-0.0591731465927053,-0.18263297329195433,-0.04593346814131503,-0.007756463270269899,-0.1589185102539268,-0.07739176993184148,0.1513983965133385,0.018127310822662484,-0.02392460774576483,-0.03485503664778656,-0.0547523485238661
MMP7,-0.019552792953375798,,,-0.019194054492225873,,-0.009992938762155543,0.0008377173239509281,-0.023874242098522628,-0.010723189380534128,-0.037509063622876766,-0.03331112332476147,,,0.18351343553527977,0.17021567794895612,0.004463331206566076,,0.022933603050709874,-0.026279075552449353,
PTPN6,-0.012979101384551878,-0.029511414482108752,0.05007471567391052,0.03178100470734124,-0.002433517200777332,0.006452827327898406,-0.06404629812174073,0.040312123458527735,0.019335853612162456,-0.1262265932142225,-0.004544061894974481,-0.011078146501180249,0.019892664836704207,0.06926126543233652,0.01559706443964591,-0.008311965069638261,-0.07205330106018902,0.08947840165548437,-0.013691148257607984,0.06844503749106479
PTGS2,-0.07272588061911078,-0.016397171843723756,-0.05543669688049638,0.015425045972226423,-0.029026163511557374,0.043495112556015465,0.15363202094203202,0.0017155561466494391,-0.01183922320253738,0.004739687652594963,0.05587036811347275,0.06687405664728768,-0.0499927915471127,0.06206185096355792,0.06645435442226601,-0.047140410782094196,-0.06313915869807316,-0.018683096101529503,-0.07176059522586983,-0.024929037792747924
XCL1,0.03401133130673594,,,-0.010504579305207935,0.015100081968117737,,,-0.0020979929385459115,,-0.037455509669566296,,,,,,,,,-0.04907030669853176,
CD58,-0.0026413220099037577,-0.05541602837259704,0.016724621134626243,0.01745760742507833,-0.045627001946081554,0.017236979832153006,-0.13354466226869885,0.015243205692926066,0.015674809631916448,-0.029521464194103116,-0.0718285954009227,0.02124693192751072,0.047328117603275884,0.06770244316544445,0.07479982283425142,0.03012272995904561,-0.008338546212818635,-0.009252702931807306,0.03791162635420829,0.1814265582070871
TNFSF14,-0.03599548543120416,0.047052528732921775,0.045662863481982674,0.010272628238519963,-0.0369418294351814,,-0.041027231978613805,-2.4304473813124623e-05,-0.0060409111191023655,-0.10683933988277748,,,0.03583669807510736,-0.006809029598967909,0.07215052998057443,0.05907458061331105,-0.04174426051587521,-0.01813395572724007,-0.003807256244741203,-0.04133200428967139
CNTN4,0.003786683809657163,0.027349631251734802,0.05063807587121436,-0.018878618892305948,0.1806022869893078,0.03525733636303797,0.08202697930755591,-0.04248861596586292,-0.0020667955399301806,0.22492670909511892,0.15016079797774048,,-0.020894235041027085,-0.009337755239600242,0.034187106985969495,-0.044135145441052535,0.19269689939354162,0.07432705318323549,0.07063812046195465,0.07561071094126542
NTF4,,,,-0.01328783280098606,,,,,,,,,,,,,,,,
INSL3,0.0006162265340617895,,,-0.009654624744652293,,,,0.056735771006700464,,,,,,0.022888882739950392,-0.011957123279234438,0.018811725842267698,,0.14293589725265468,,
BTLA,,,,-0.015324823553265171,-0.01368300392142511,,,,0.0179265758581734,,,,-0.01670866365430828,,,,,0.07716760388325943,,
MFNG,0.07223852443792698,0.0911513908948115,0.11378218336514019,0.05080713165857596,0.005958157916851933,-0.021997281179251753,-0.08040174645459529,0.03792421324172164,0.032409579701485315,-0.03319597456482639,-0.011496669310898093,-0.05727113480497774,-0.00739441684688175,0.049844066553154334,-0.0134958416405841,-0.03995413740899595,-0.02663054018363273,0.01619086596038227,-0.004708882196534844,0.0491915098823041
ICAM1,-0.03289063195172284,0.00467222043189349,-0.04285230464075323,-0.04833529580082892,-0.05628739110587403,0.05262560008956945,-0.09747650178366349,0.0030861552046493003,-0.0017959593256344133,-0.10844790625581527,-0.0076240007491846125,-0.07283872955379737,0.038884423392184876,0.06768686071817391,0.13778288868675395,-0.022133923590523047,-0.0747411244881397,-0.01526464647259135,-0.060328864667790257,-0.02173963293814769
PROS1,-0.018191506592065095,0.02335628967382529,0.007563185659181093,-0.05960938280435428,-0.035621663183566334,-0.015012745941115643,-0.128684582570075,-0.09132325056240645,0.032436711118631154,-0.08602368905989395,-0.0026605704724031853,0.06511432073449334,0.0843542864896814,0.07612174731606809,0.11567213783232166,0.007207032606806069,0.11846599451387406,0.014020396904373796,-0.06399137628122852,0.05886910763914749
CLCF1,-0.012405236137045163,-0.04703580406917033,0.027305089523178692,0.04308581397650751,-0.04905606399843193,-0.0013807203683906233,-0.05326760230165087,0.001376198162844226,-0.043898555385211126,-0.08627616931561112,-0.046732234928135344,0.06163511855624282,-0.01381583697037268,0.07308999457072043,0.11721770920612133,0.039368638665804416,-0.008757185217597847,0.06484536940385821,-0.06457209451995431,
PSAP,-0.0013783678113159432,0.03826350312042564,0.089982714657026,-0.02206932014728658,0.0033944421781070804,0.008427765363198269,0.05663016287176114,0.031934045675485766,0.024810431395803273,-0.1365018498611119,0.23077037404539497,-0.06740568582896206,0.07592321241189123,0.19313254142396422,0.11381317186258433,-0.023713406239105356,0.027119250142774803,0.07036652282415073,0.12603229138415217,0.023693277068347167
EFEMP1,0.004317287825599942,0.016006602806469403,0.05607396524258225,-0.015598219543745174,-0.10426847637483815,-0.0063913828633383124,-0.09611156566129324,0.04680245142127232,-0.06678484566446485,-0.2903915197334908,-0.1453645837942666,-0.08052334495990064,0.06704512056609441,0.1547559030075281,0.1012436695135804,0.009520948362475629,-0.008315991559936852,0.06526242600048604,-0.0306482838143063,-0.04413634104574838
C1QTNF1,0.001226466076796606,0.012820148233361637,-0.0008689109373591972,0.005789822266027223,-0.052536720197887916,0.05239384369812296,-0.07261650733889652,0.020763885041657958,-0.03799663415788328,-0.012606381731370941,-0.06440020664715344,0.061562518868077856,-0.01167298218176935,0.2088405138245378,0.1278234443698756,0.05362649163936525,0.03924893429227788,-0.013900496997304832,-0.10900544657366519,0.005117392551205998
ALB,-0.00040138317684500544,-0.011960299992474825,,-0.017140407864965526,-0.032320441512285934,-0.049924608051315496,0.04010300580935773,-0.02109675002493946,0.05341913714565027,-0.06325439753334525,-0.0466281507975436,-0.043522578780552795,0.046056016902879644,0.058515106842194416,0.05864250329294378,0.0054341819262661946,-0.0426836531910765,0.021682021112598784,0.009360678254179288,0.10336025928487978
CCL13,,,,,,,,,,,,,,-0.027634022464937052,,-0.052010181933004794,,,,
EFNA3,-0.03492877292293353,0.0394330391912648,0.006530828105780065,0.03700902892567358,0.011496084424757688,0.021145038187199514,0.13048645625995706,0.013397794109323662,0.0028623668565091356,0.18252814029409722,0.006307338508414586,-0.10568599634181713,0.020031164670156316,0.03809466896147461,0.06281626712830556,-0.01787946781989698,0.0357006356659739,0.0054025843299029715,0.07911527565543168,0.1385122308640183
DRAXIN,0.04876232566044982,0.0036497880372917844,-0.05907288412291451,0.08305049362431315,-0.006630781102431614,-0.0004264044954306407,-0.07398703254490599,-0.04489509254658479,0.04486723576338399,0.03331904767276085,-0.10252657442598308,0.01155938608059279,0.07765205458949678,0.1286186856368141,0.09232333012231682,0.08854222988704462,-0.03630112820877386,-0.00865287365513378,0.07684593807340667,0.0339751261095799
RAET1L,0.04737575559986105,,,,,,,,-0.02207754534140197,,,,,,-0.008436998332651654,-0.015089979211965995,,,,
NPTX2,0.03789650932333084,-0.004888775686504032,0.13994227781082372,0.11455614316148222,0.09528790417890243,0.04690023409562013,0.1261733942374858,0.01177218533984262,0.030694149885380106,-0.0945150044947159,-0.06185276054282263,,0.028735428276701787,0.09245505035515864,0.13014926184752104,0.025021983784048844,-0.07294899020628347,0.0518366847528821,0.04510093676838232,0.024152588672139368
FGF11,-0.018268958453824043,-0.004552977126885237,-0.05191786621300761,-0.004038909901176927,-0.017097968232593942,0.03640094493946834,-0.0609780057007336,0.021046547387428536,0.044064646178395776,0.017198712168481296,-0.12646657129139185,-0.05188979893747939,0.0726972215775215,0.04831531722246018,0.05167496115789704,0.045124157997572176,0.061991411457050144,-0.020091252928739898,-0.062426381496475204,0.12685816779792297
CD59,0.06011559846304468,0.05966009136331082,0.11560349000952488,0.007661958938322237,0.036768609177803134,0.001897042512948001,0.06767518557141824,0.05001563631249201,-0.010935173961251219,-0.01941292671041393,0.15377641708734163,0.06586529742142305,0.024412440941787183,0.15096536977589115,0.06627021596513627,0.02529818954589863,-0.10097787605957267,0.030619470913264602,0.17882885587516734,0.023577735168271052
COL9A2,0.11043156127130067,-0.002278049771836433,0.0772106481948989,0.024408021763510847,0.03987596337247854,0.004918459984478645,-0.0356023493295272,0.03216168866003409,0.02712589233506175,-0.06951107934061862,-0.08093116656911255,0.060041906116597626,0.03048914955056326,-0.0072822309767242395,-0.009602273657317457,-0.022692075209827297,-0.03177785614880984,-0.010503772898827821,0.04397135325969251,-0.004799529061149079
DLL3,0.057608824494400475,0.01204863690869437,0.014107779740879747,0.010897040687423273,0.0752314364515429,-0.007261090735870611,-0.05903469397026356,-0.004105771955562663,0.014663679144099504,0.13900074465065246,0.023326119916247483,0.048238324045202036,0.0539355991781331,-0.15081224517105338,-0.016252825086162225,-0.04602476994958357,0.04529785343866547,-0.027425927950820956,0.15057919994824495,-0.07018962709675267
FGF5,,,,,,,0.04893667358587357,,,-0.02093393381186754,,,,,,,,-0.02753899827417273,-0.02259968315808718,
LIN7C,-0.03488108741058554,0.07393450315986438,0.06155558790898804,-0.03386525235534384,0.02569528871695815,-0.011813567199008551,-0.032791930320410875,-0.027470743033240687,0.01225983409096324,0.08487087815873842,0.057464015216406567,0.05822308820313034,-0.007266494142370973,-0.04645833699830827,-0.014540925278959175,-0.0258581906090973,-0.007785811062613382,0.06093483458039589,0.04754971089604183,0.027665087110832706
GDF7,-0.046147294333328315,0.0634391371999436,,-0.017226669219722105,,-0.006705832030914994,0.047201811711362465,0.008663368585234544,-0.02021189585426249,0.11941850801816276,,,0.010293013009363921,,-0.04092910208517596,-0.04248776331859356,,-0.025365931634357027,0.06985932472967646,
PSPN,0.004428554924690177,0.0620407673582447,0.06157718046685056,-0.016760665250034227,-0.01700760391126078,0.07078044315364967,-0.02352844001798905,-0.03304376093845099,-0.032790133838532756,0.013520257942258614,0.006914637179409991,-0.006011343961146267,-0.0005810694466064956,0.006998610471714641,0.02423099484613774,-0.005911765300815863,-0.039944336769585684,0.0430403137662935,0.021292614988220864,-0.06731465661167807
ANGPT1,0.019412070823310694,-0.027881481880020386,-0.008841743722388684,0.03565957438876355,-0.04193639628932292,-0.011624987757306452,-0.0895784089145137,0.0052290088293174206,0.013247478994684111,-0.0934414659059573,-0.0027610894770275195,-0.038432355868549935,-0.026642544955383478,0.03053945952263624,0.05230661276921054,0.021888364868824353,0.029719631597222396,-0.020607015865621636,0.03314435195751932,-0.08281050528600692
PNOC,-0.02186271571515302,-0.013618502429255821,0.0884627094565588,0.0990317605810193,0.1027313577496279,0.08656564091610588,0.13247503053292242,-0.00032156873872741116,0.08400515480915945,0.19000649931717206,0.30949241824885154,,,,0.02874046739579831,-0.020833577574255167,-0.03727513314630006,-0.018353224077775215,0.1730516244637095,0.03591980480001612
L1CAM,0.06158042505157612,0.06488564865269818,-0.04913683024137013,0.044816351683616314,0.05002478917800538,0.06741024652526605,0.10027156976264438,-0.0027639031296563584,0.10810952194896128,0.18333049343404637,0.2959105432000986,-0.028181957889573638,0.0662062959314363,0.11894387433357713,0.035216288303507454,0.07623473623201621,0.032699754837025835,-0.02233675000427878,0.16467637249184963,0.17710090381485455
APOA1,0.0035863019108597328,-0.022291642794810697,0.0247622140702829,-0.01503548287796836,-0.028965423036269797,0.06912184313806316,-0.0295085946073641,-0.035848213767263055,0.003793181591168559,0.1932858018064728,-0.020882024495856397,0.06392244549762086,0.08251014446248799,0.08648988312915182,0.007647449797746284,0.01647784089583896,,-0.04041850147282835,0.014490743535416994,-0.034527216556298125
PSEN1,0.024940650718303668,-0.06236362439378102,0.0451661161861001,-0.006247384340527397,0.026785564792570223,-0.024940890042069445,-0.0562566986404021,-0.0291621744495802,0.013169458426634289,-0.15857745131235196,-0.0613311443597702,0.019268347796511938,0.008227345447367081,0.05274179232095222,0.03750205658787688,-0.004052300415933021,0.015697210912729152,-0.025777387800515524,-0.08144630429221386,-0.0073583128592097325
CALM2,0.060351400511181624,0.018108412136954685,0.11177882234431143,-0.003642834980585127,0.1331838504782276,0.07898300568056069,0.14170781796683657,0.03318143859155527,0.05083235513498141,0.3037466735674545,0.23130015913420493,0.06113065530469181,-0.0350604327150011,0.047531087436692314,0.0613147870721377,-0.03540631776376601,-0.041583866669707086,-0.008239683982434003,0.16458648800404518,0.06824306314478466
CLEC2B,-0.029561697132054948,0.08958789303517058,-0.07611770549543315,0.0753614883286829,-0.00717706766519182,0.010281961480340343,-0.06315237257441463,-0.04508717093723781,0.01170300163660375,-0.08434126711493241,0.052345225784636164,0.0031679736928641967,0.014460068487843229,0.02246346814979214,0.053905532098427286,-0.013515568750100007,-0.020417843696499925,0.08907526226803655,0.03622622892520605,-0.06466800247507033
NTNG1,0.036016647153400236,0.01868079933425665,,0.031960763766156114,0.055263609286468944,0.03694753160157222,0.013170951848498636,0.025695159576588914,0.00468273667752358,0.08811282052014277,0.20236668803643695,-0.03009239616219381,0.06313033762904753,0.026823376362780357,0.01741999275158812,0.0441646709291114,-0.02821367504935869,0.004067102466846808,-0.02270453047635936,0.010079853229687389
LRIG1,0.0514004900408342,0.01410165195092749,0.11008930164823587,0.0001721464792750771,-0.05948921638950423,-0.07106014239201426,-0.13169372867060963,-0.05193345517680012,-0.06976540016500557,-0.10017542251025469,-0.10380950795174124,0.055883900184422304,0.09053290978748353,-0.006370596748660047,0.0019479842228896655,-0.007197826044534582,0.01782977500424769,-0.04225628732937451,-0.061278778884994646,-0.06433041951354991
CPAMD8,0.0231489967840138,,,-0.011419698340843812,0.0047651846176832,-0.02516667575473495,-0.006813573376182244,0.06216397563347166,0.04937851619622417,-0.025227486280571962,0.05869130341453067,0.010453438544698403,0.0585200262905592,,-0.00799687629334848,,-0.041267834097863526,0.06790936397119059,-0.021021340660872554,0.029911214583552025
GHRL,0.005151093151690696,-0.02041681037019629,,-0.00035561867561249996,-0.0282217581323578,-0.038772665123989455,0.07498130581622556,-0.013070830111351588,-0.01843289936783568,-0.040233308051129416,0.02439633505508497,-0.06185862122904195,0.09454110378362897,,,0.00842729633371835,,-0.009382021204500646,-0.04826433704917437,
NPY,0.004082913532836229,0.03829391940366934,-0.02155507607496439,0.006396803695293754,0.040047100612870735,-0.005443377303495818,0.0667616873061145,0.054409210945865816,-0.03664130474253059,0.0352199361515376,0.1253863290044867,,0.002981406690513942,0.20202711878226276,0.1486053233180034,0.04413750202572219,0.04723183554910279,-0.022454988995903605,0.13172040489489625,0.035899631830653034
MMP2,0.12422639087694769,0.01595147875384588,0.09301941972182658,-0.02200282392735592,0.051620524167214736,0.0644653508209839,-0.10456281521913974,0.04778310418939048,-0.026221778941906786,-0.12677019672234635,-0.16809892995390996,0.010090279101306426,0.10696586471400209,0.10026405004167886,0.05858555633495143,0.09464153855323669,0.026018139792379585,0.004575696678148072,0.10827870072806563,0.00013001465240333653
LHB,,,,-0.009945694836261251,,,,,,,,,,,,,,,,
PPY,0.026020399371378348,,,0.01686547157746903,,,,-0.022317275769540967,,,,,,0.162173617974001,0.08424189147411344,0.13821832736093373,,0.13597280725506353,0.016358850373491236,
ALKAL2,0.04037027414051548,-0.012920166144069985,,-0.00980119940291127,,0.05564451994092746,-0.02697579268372522,-0.04369068915517812,0.007125846886568343,-0.10422773621133379,-0.04895804673816195,,-0.05078241962343237,0.036920267428604284,0.002994631244435876,-0.025323999530239498,,-0.006041015984519896,-0.030677107540805947,0.017208284391925205
CSF1,0.04466242582955724,0.020221576581492293,0.0014412889555631737,-0.02723468668986778,-0.10168999155041775,0.022535298187734077,-0.055258213511012795,0.029355333837723634,-0.00013579179757759285,-0.12003608533458501,-0.13089310797786566,0.016112510281280492,0.013669981239990617,0.16895216461618043,0.07176299140895247,0.09047504402909108,-0.04431300774980561,-0.00025942777264654956,-0.09386656919872974,-0.040102459978551795
SEMA4C,0.0381652385844156,0.015704971410987603,-0.002411749714465716,-0.02311546286331888,0.024284277334945436,0.026454771280602637,0.034080043995687655,0.003239261925301295,-0.003664119745315037,-0.019143210983997586,-0.08099973326289125,0.00031518245328113594,-0.023217813925213517,0.0207758480532358,-0.045095408575856887,-0.020930229519953394,0.021224819561470376,0.06787274175184392,0.0015730110890851486,0.07198654195822939
BMP8A,,,,,,,,,,,,,,,,,,0.0856584677831194,,
ICAM2,0.0009319450223291114,0.031183911531450614,0.06994607748303257,-0.008067880094726159,-0.010793579688484262,-0.0013376940891354544,0.013093187091405613,0.05095028069396992,0.005487218765173971,0.036386652947224984,-0.013533358538242085,-0.07813877256734535,0.0314460233034811,-0.03924187887985502,0.04046702109189728,0.020688848484800553,0.004921908287700744,0.03540178158288787,0.11368703126288984,-0.009739929713147173
SYTL3,-0.011623448343554405,-0.035678773869726586,-0.06921067085689879,0.043866661060069714,-0.04528448380855873,0.012925725890652698,-0.07242637021789414,0.030271050562983313,0.03703431603773208,0.003556976341800643,-0.06729110371099069,0.06748190097498909,0.00010616060042218514,0.054344021109928,0.021662425904122068,0.0006075909289398161,-0.013014570003380632,-0.02863557210651884,-0.04858329185893245,
IL1A,0.0769845158549988,0.07396189019859845,-0.054477946890591065,-0.040105989879332254,-0.06220735050243617,0.05154742784667458,-0.03448598116683458,0.009997373668009263,-0.020756523095128855,-0.08898357864058538,-0.04142327981847161,0.04219078130236283,0.0037491810333600936,0.043205674425623695,0.05821687888827274,-0.0033542716738326848,-0.021081945874344216,-0.015929768485162903,0.00034366337694877267,0.007100472381568329
HLA-G,-0.03836111236608947,,,-0.010504578356556197,,-0.02757447516215825,,,,,,-0.03399150333474413,,0.02539816092875428,-0.06199397022948992,-0.003690601716260303,,,,
PGF,0.0402884450796348,0.0009529260910442534,-0.04386102307307206,-0.0017101513388203518,0.014550613217178689,0.07019946895478305,-0.05578028522339311,0.03594999280733967,0.0017451570082683272,-0.00020308064932510032,-0.09989101761866255,-0.04480561291083449,0.08272877309073011,-0.01327377817870957,0.019242968098950413,-0.010446492628575041,-0.04925921845626955,0.051069836855809,0.044003423457137966,0.2531208267981126
LGALS8,0.011360102088405719,-0.032775169808867244,-0.015939798721153697,0.00899267693278542,0.013170069592938658,0.06444773635208177,0.040075364301496455,0.06422037768657737,-0.05119850080804863,0.0674665154830194,0.00426281306886777,-0.020602843303889905,-0.0014797210382247134,0.06546167808363218,-0.019213044585102663,0.006172124166909897,0.040182123005674274,-0.0025842235491740973,0.07952943394570357,0.06755097327970284
DKK3,0.08816705514402647,0.03316994337056104,0.03480120903487987,-0.005478238134459529,0.09826865069243043,0.020156872483128526,0.13695156762262142,-0.01889765003218824,0.020968988656204557,0.2803574696765525,0.26102452334203113,0.10100128753097654,0.014939129194572335,0.05075598753764921,0.023131160147424404,-0.04580760339966954,0.017317394989559202,0.014007496628755738,0.23335480357278504,-0.01100760701964296
COL16A1,0.09354173619938548,0.028015833696943424,0.10853973676808232,-0.008931476955766602,-0.05553878513690118,0.033149381225767924,-0.06510581091660268,0.04809181198184466,-0.048925796215372755,0.012072698427033445,-0.19128416880232543,0.0686767611740309,0.02683614446936028,0.09938814583588727,0.009462942090559628,0.10684207223168721,0.08100513139572266,0.024257682909121742,0.024996596620692115,0.07480891654070027
TPH1,-0.0033499517756867144,,-0.0002737037386222062,-0.019115619823493364,0.0733393610662123,0.010385599252730667,-0.028282288996919903,-0.013948890244230122,,,0.06927616294021431,0.02457928501984175,,0.11507704793209217,0.015025295499234204,0.0277791768842224,,0.0625139998898371,-0.022585973685468587,-0.033019382885109
TNC,-0.011970368873039565,-0.018962822100229752,-0.06290079367914671,0.02428931258697394,-0.10539132136278863,-0.018847415413440833,-0.12712238971619172,-0.046112665418259,-0.020882170629453013,-0.23377401473029097,-0.2310375127724358,-0.03556334800303913,0.06108768114468007,0.18663482866859804,0.10948867694523808,0.07063524789417808,-0.10454780798684164,0.036333675064147884,-0.10973687815239581,-0.03927460461522558
TNFSF9,0.05802157919065669,-0.021605463267137272,-0.03564704524347641,-0.017226670378488455,0.07663493854013144,0.05566670691933448,0.11378474899986485,-0.016405505167250003,0.00722009715230847,0.022961961463251763,0.089044400166155,-0.005027118734163342,0.015059133208751994,-0.010721918223046337,-0.010947824756521308,-0.036817708055120524,-0.05941958454089033,0.04007636693440581,-0.0021875032750348997,-0.07116349394757165
C4A,,-0.012732244608188427,,-0.011791198354332864,,,,-0.004463662116028114,,0.02156174535944533,-0.022799723585441342,,,0.09235890548332787,,-0.014622138391072995,0.0309584508963029,0.01914649643914098,,
CNTN2,0.03278618008107754,0.04730939093450697,0.04955790666342818,-0.039741680949981095,0.045164527045994454,-0.035154579898804536,-0.050257082746737756,0.03337449024589121,-0.04812574077933537,-0.20816439988989302,0.018120601480587663,-0.050235049973636155,-0.12514813556358254,-0.03547582393046316,0.032726419117653456,-0.05205086079031625,-0.06610046653382337,0.046772623213685305,0.13704712861764395,0.027304913057174016
F7,-0.027478835177920848,,,,,-0.023231553981794075,0.20755671148969138,,,,,,,-0.00523062829825115,,-0.0053025931899331035,,,-0.026444955984958454,
LUM,0.0845330258768898,-0.018771759815896516,0.06486691883211586,-0.008320881221691029,-0.04558702870171894,0.04760056611319278,-0.10834871832620492,-0.0406889861418778,-0.01998013042849722,-0.06857316623727688,-0.058111405145519754,0.024328373956065054,0.009969283218739728,0.05869783125494788,0.0206051539912252,0.0147356119455168,0.072537202832582,0.08752670392224533,0.09506310493241196,
