,UKF313,UKF334,ZH1007inf,ZH1007nec
AGTRAP,-0.0085213688403789,-0.0009366183940306301,-0.06914203866819399,0.09282529147431973
LAMC1,0.008712130753372743,0.028059503023821847,-0.05446779722992849,-0.03378243650693151
COL6A3,-0.024205060031007246,0.015455719417729628,-0.03952827665448324,-0.01507453663822262
FN1,-0.023174890509036986,-0.020339643855257595,-0.07352085311764525,-0.008635505561034531
MIF,-0.09914275197710627,-0.06418990648368605,-0.048345850646605265,0.08786187957812412
JAG1,-0.027448589528014523,0.024301213686702364,-0.048259581335393806,-0.07228543339093348
NID2,0.0013574268219315594,-0.023438560717088316,-0.11580795421120657,-0.03837674069639655
EFNB1,-0.016191005692365777,-0.010070551254083694,-0.09406767347096642,0.08395559866644811
COL4A2,0.0037995479456476634,-0.009613863633766814,-0.024773769741519285,-0.007144548870431308
SPP1,-0.03717211518303641,0.0013988765029515932,-0.10186976489746724,0.12687879549199538
PODXL2,0.001719654912535122,0.0004345074129227104,-0.018989406736124766,0.008702935382467337
FGF9,,-0.0011661910623790095,,
ITIH2,,-0.02911149381968246,,
ADAM10,0.0638453632304817,-0.009505375210754256,-0.09034662890745546,-0.02297616903301157
CFH,0.00542841657842705,0.017922930358962693,0.007569259772086015,-0.009570509735913722
COL4A5,-0.0001637363889770358,0.08440722188305029,0.07698024148889651,0.02735780949705239
LTBP3,0.025347416653576593,0.0949793734476764,0.060252433761200395,0.08262876170023069
GNB3,-0.026030916057988858,0.012022164365874515,-0.06226868655104956,0.08536618298116636
COL6A2,-0.11048923431022709,-0.02869758567861661,0.01872256126651363,-0.03775001227893858
PLG,,0.0227276755319438,,
GDF9,-0.029077014468919263,-0.02223410614149864,-0.03206167005580092,-0.04218400103635844
NCAM1,0.02958805525197415,-0.01676487907982669,0.045130745690245576,-0.062471174287011974
APOC2,0.003471322656770223,-0.002304770702859723,-0.0017981081318183252,0.030768933803355353
BST2,0.030614465964535178,0.0472106663554214,0.061812801249546294,0.126037943274469
COL5A1,-0.04386361302523478,0.04630027337662542,0.021471062089305,-0.036656307253324076
CALM3,-0.04639475344962656,-0.003200785830159217,-0.021384458705486168,-0.05297633740237968
THBS2,-0.04925205877764679,0.06105697965796415,0.05575035793589632,0.075345174302254
SERPINE2,0.04034187406773145,0.02778794041335798,-0.07919138764110308,-0.15516424944584395
EFNB2,-0.044530230742790444,0.0273203657118801,-0.06891784048394704,-0.06378285134368211
MMP9,0.013643580210806692,-0.06799811383799077,-0.06268024965085321,0.023147832800631703
DMP1,,,0.02340454997283936,
NPPA,,0.00912803310466084,-0.04021511334696424,-0.025145020624742293
C4B,-0.021927543334518823,-0.019471819659723225,-0.026740630156763853,0.2340111205660153
NTNG2,0.018190153101613916,-0.022010631017797207,-0.09546494921262963,-0.07212117821031817
LAMA1,-0.02246647826525414,0.003778576679108694,-0.04168742250405228,
UCN,0.04268537277134653,0.04320274835561312,-0.04016975434279369,-0.04899600869687487
ARTN,-0.0335784348047733,-0.0041819728606023315,,
PDGFD,0.015343747865921112,0.022870945323951262,-0.020995699295285424,-0.02037363755900105
EDN1,0.04945444606740879,-0.017401627897983694,-0.02572327315714198,-0.039873455338430196
ARPC5,0.020893259981118687,0.01086291887723948,-0.032049550082612954,0.051217622773454374
GSTO1,-0.01310171039755705,-0.036783450827463614,-0.02965844822044017,-0.052556072229462625
SYK,-0.023188215872562062,0.022925931408014046,-0.015230504921106185,0.05961467385010245
ST6GAL1,0.06404247206756832,-0.01958235743738007,0.026202558245229785,-0.04146966307908682
WNT3,0.05131787025994278,-0.04163904894713777,-0.02815342522866185,0.04833179350383112
HSP90B1,0.0456291614213761,0.06892137269252242,0.0012267619193125432,0.031103626778083517
ZP3,-0.03546877115335892,0.06115374755736423,-0.042430616525596904,0.012321263574781001
NRG2,,0.0233427878519308,0.02800803815314559,0.03779175021179047
MELTF,0.007204755298871325,0.026387106491322573,-0.06823663632860685,-0.07439281360251822
NLGN1,-0.029280992250135134,0.014215145613720507,0.044068639330923975,0.0027380457427604835
SLIT3,-0.007677563596724058,-0.050488941453381855,0.014435902468272858,0.009700399408186901
CCL8,-0.025153789243114,0.08582694797859199,0.09305271911829666,0.10388995453970715
S100A4,-0.08405820189312836,0.0096918129076399,-0.12526703721444524,0.053584360049378554
TNFSF13B,0.044286776602217984,-0.020481961596588775,-0.11397235451105292,0.13636677464785574
HSPG2,-0.1016158254230464,-0.020756303908265675,-0.05834146402928109,-0.03597765984133168
FAM3C,0.028581532300050096,-0.04370071824453421,-0.014572273806073536,0.043342404659832155
FLT3LG,0.039690534506973255,0.036737452897139575,-0.02296858539767427,-0.025269792301461806
A2M,0.03732510107459847,-0.03431502535997064,-0.04703189091077122,0.012819663054342638
VCL,-0.0025054208556927085,-0.015241301105715626,-0.0076555261458617916,0.024322866410652393
FGF2,0.032763845894018595,0.004436558186496732,-0.09283638724722552,0.08542489886711205
AGRP,-0.020561750550091348,,-0.034743634009711685,0.08989162317285979
CNTN3,,-0.04441454562722861,,
RNASE2,-0.035942538620677776,0.02897151390865379,-0.013034232020771499,0.005874406222973767
ADM2,-0.0292809954616491,,,
GAL,0.03856880431536517,-0.02742004941608001,-0.023832734633548815,0.039181434912624394
PDGFC,-0.017504665852297263,0.022678854021281933,0.0003578856227876067,-0.05124374159201217
COL8A2,0.05709758623545988,0.06380704420037647,0.0550891517288869,-0.030583509022133436
SPON2,0.03748036956293192,0.025888070657717845,-0.12319226346958662,0.012112551285688626
SEMA3D,0.03435298262093663,-0.02099339416045836,0.09565122959564937,
TIMP2,0.019094710753574252,0.00033916689311682275,-0.05212861372730275,0.001192863695559232
EFNA1,0.0247834550809822,0.011749316502353523,-0.08933282114934156,0.05711087402044374
S100A12,-0.024919406803500944,,,
TFPI,0.0050577098554336255,0.04434263435767043,-0.0692920141923974,0.0007502683722769667
GPC3,0.023839646518010106,,0.08607431004059281,
NMU,0.00151371530687083,-0.024193583875413927,0.05996195755238796,-0.037981860611153224
SCGB3A2,,0.04387023887344922,-0.021588283364691183,
LAMB3,0.022046315219119206,-0.025458135580493823,-0.09565330776500493,0.05024882385190393
LGALS9,0.029898768435957967,0.01451392373472963,-0.035351242816396004,0.07469582245626097
VIM,-0.041182571934062745,0.041587447010560614,-0.03241595225546661,0.04851784054946568
PLAU,-0.03115564304532495,0.03490144007305238,-0.07724869687861605,0.058693002352491475
TGFB3,0.019334090248628,0.02541605857553522,-0.052458857889727394,-0.0017381691456568244
APLN,-0.034863382353551735,0.06973565337808475,-0.05188307292130189,-0.030537775365547082
SHANK2,,-0.05903627146592339,,-0.03712951108266686
LTF,,0.06401452385715826,-0.038214063618963436,0.20785841727366638
PYY,0.06043587252320121,-0.017363912211310707,,
PENK,,-0.031033077060793692,-0.05285760863351943,
CTF1,0.02289249548589445,0.03438939391139571,-0.03429031213388902,0.03908052166506485
COL3A1,-0.0002522656633529199,-0.05016700164840436,0.07000140931058035,-0.003270213073131989
S100A10,-0.0757094849340266,-0.006985259650060538,-0.03602329442507977,0.06622753744193445
FGF13,0.04038707828738971,-0.03929148584387355,-0.025635679269054135,
SEMA4A,-0.03186839840891819,-0.04458778010318746,-0.041687424287912174,0.09344187603562643
EFNA4,-0.006408921972632801,0.043234150112328215,0.004988028099863717,-0.03481138550605146
HSPA8,0.016866702083781614,-0.0824916845202036,-0.06352876213761147,-0.019195868814150155
NPB,,-0.03917454419417825,0.009445135036843114,-0.015894809606053845
ULBP1,0.032391124230210046,-0.0193800030569239,,-0.04989750748593381
SEMA3E,0.026073172974032506,-0.01951874865687417,0.02410641992403555,-0.12005433935880569
ADAM9,0.04753327120563292,-0.006234354155094189,-0.05846478472608753,-0.07731405533610676
ASIP,-0.02333572902047203,0.042955891560884064,-0.039764927805974126,-0.04863682883587518
IBSP,-0.019270868352752157,-0.02731169038989974,-0.06958643904553116,-0.003866829354409581
MMP12,0.048383816908921726,,,
FAT4,-0.038548778410390304,-0.01890849537030274,-0.0453113308092671,0.0001261456468920277
MDK,0.05104022784660691,0.0834544298598068,0.058201011626495616,-0.0832483221703081
BMP5,,,-0.028836750136048864,
HSPA1A,-0.001275798899773099,-0.04697078189714197,0.0018482706765596405,0.04389639750604302
SOST,,-0.02391441335606272,,
SEMA3F,-0.0499460961544123,-0.014849333664788937,-0.04379622644091906,-0.08339893525853126
ARF6,-0.015038487633608814,0.0202564371596179,-0.05666325433584072,-0.030451796952461394
IL6,0.00429740494436797,0.01648840951895309,-0.03236889670127514,-0.05184322334539612
CALM1,0.044108443960169774,-0.02846671438686379,0.011503239536308444,-0.08876606851944206
VIP,,-0.015873071727496236,-0.025635710691544904,
NMB,-0.0066549805780117864,0.0646157736765751,-0.10702196746626368,0.01736044658543431
CCL26,-0.039508366873825196,-0.02742005598079814,-0.044977066047616206,0.15449876196584383
FBLN1,0.04301295792587767,-0.008729892796829342,0.012222428066740508,-0.06554956274345194
SAA1,0.01789044408010252,,-0.04193624570978695,0.007973971232971692
MICB,0.11630416138850976,-0.0031941634129769277,-0.06111385834400909,0.051008527485501484
MMP13,-0.050341879761976537,-0.016547674213735555,-0.06560144035902848,
F13A1,0.03048327785481729,-0.025614501459249737,0.004575946619509074,0.0715519510072563
CXCL11,,0.0142432325202436,,0.03612341000298379
COL5A2,0.003616124554049887,0.053548950310285,-0.0032582294928074442,-0.02210888568967652
EFNA5,0.014769390832774867,-0.016096071943511155,0.012996136099939867,0.01495968051678331
AREG,-0.0218468095964972,,,
EDIL3,-0.06724771436705258,0.05684755803550071,-0.1126911010252351,-0.010261513632609975
CD86,0.011403560583365594,0.06699425119432817,-0.05149438535365449,-0.04714224228824848
AHSG,,,-0.026740640856511486,0.0706450742273525
HRAS,-0.047331916263603016,-0.04831788850475321,-0.11611148610264523,0.03685740406908453
C1QTNF5,,,,-0.05615502440739873
RLN1,,,,0.06754694403567593
COL4A1,0.002765067949283232,0.019717820184212555,-0.04677697029699979,-0.013560224245811521
CCL3,0.008614095317549616,0.027864699777708984,-0.03269285107673859,0.036605252444252855
BGN,-0.11185248879469027,-0.02948334193402133,-0.03800558809707653,-0.027810302048928003
RETN,0.05967205214097586,,0.04451340769245535,0.12178390640768186
S100A9,0.05205506949488941,0.035146152111345454,-0.015553573204981963,0.14194670080964158
HCRT,,-0.031497426633436874,0.08623130956593342,-0.059692132498491764
FADD,0.03439855997788785,0.013111142904745706,-0.005750664025527014,0.08552188157379599
ACTR2,0.011608025514501649,-0.018986231467832248,0.04923718243235648,-0.04347013658477578
BMP2,0.07032400031903212,0.03392266877213067,-0.03221536087769498,0.08277554013032429
PDYN,,-0.03694392105116031,,
CD55,0.07044729042789895,-0.02864505840386326,-0.027922438212393805,-0.006064984870983901
CD6,0.01668411424865145,-0.021865019104085767,-0.03913287138300917,-0.04348979414238574
IL16,-0.020287109901407006,0.010422653584124144,0.0007525911969845583,0.12075749406544008
LAMA5,0.046973467973856126,0.04938536312604628,-0.05961296677966859,0.06279183033665184
RGMB,0.04952950780330225,0.008552486936093666,-0.03280823662383846,0.020116156774728545
INSL5,,,-0.02815344108984488,
IL12A,,0.018389843671404293,-0.0380738372499549,-0.05280866931631693
S100A8,0.12091928468048033,0.032395333118024165,-0.011663335329951839,0.11234787481385815
TAC3,,-0.047255026776732725,,
MFAP5,-0.034503547540839945,,-0.02637693797267912,
CXCL16,0.03409843365719995,0.043737637674267686,-0.016167108655607828,-0.028920549211633406
AGRN,-0.008577717526264458,0.021659869221378813,-0.07913910265613464,-0.0496667269757871
COL4A6,,-0.017888233907077857,-0.03008466821056364,-0.08230500729870245
FST,0.14060976726950103,,-0.0522050792872071,-0.09136302437252233
MEGF10,0.1433335892866882,0.010621316008999453,-0.04807654791289725,-0.06871724307244571
C1QB,0.02810219132555393,0.03799906984784431,-0.1055777425158801,0.10054242500326087
HLA-B,-0.0429493848794241,0.04792619786529637,0.03915508988528606,0.047373997095192695
PDGFA,0.04412859435397421,0.07900455276389279,0.05990736305399229,-0.041846135698571846
LAMA3,0.010776039868738471,0.09629498028938467,,
DKK1,,,0.0033150949718382273,0.005506079762962328
INHBA,0.04460964186477031,-0.025185061230352423,-0.02838469339315989,-0.016642791639632816
IL7,0.018463825548002643,-0.021214451747451103,-0.027100003469738516,
FABP5,0.017198270770140148,0.09830058595982563,-0.07189946957871256,0.10208242084728046
CCL4,0.02335830149083624,0.08753001442628791,-0.03750388311059501,0.044947324329580346
FBN1,0.009709273802453835,-0.004122309535040357,0.016051685572413685,-0.045027485567095994
TCTN1,-0.01950591501987253,0.055189874966347405,-0.08864508263235457,0.03868791373092877
BMP7,-0.041237183884309726,0.12906591511069285,-0.012632156288247893,-0.012221629302750659
NLGN2,0.005347026929314959,0.053252977620939355,0.027562316189768125,0.000727277174094736
CCL25,,-0.010255637460815327,-0.00029724553776022667,0.005980972901488935
NPNT,0.10563104517672232,0.052199433770305295,-0.07592383218417126,0.04345046076617625
KITLG,0.046538877093784084,-0.008329249104655212,-0.05572469714121927,0.059061366757931714
MADCAM1,,-0.03040439197356116,-0.03143955067582149,0.012397583945775437
F12,-0.021772045593008583,-0.06147203889799681,-0.056357571618969045,0.05654279204273748
S100B,0.005291736478471011,-0.02063290712572465,0.017133674827126757,-0.04701408034676724
IL27,,,-0.025635697279492026,0.1573554776142001
CD99,-0.026100435561560595,0.033386211736681486,-0.03016167959335342,0.10072655350216636
PDGFB,-0.03469783584207231,-0.00444084232993643,-0.025495690971413944,-0.08262018223040385
CLEC2D,0.038443040210747514,0.002571974451194715,-0.08145209551898523,-0.013735336310899151
F8,0.041901505962262595,-0.03727249290914504,-0.07000854069055941,0.013622873194004166
C3,0.05264411668424693,-0.011795816745460787,-0.006355051924389124,0.05902386925272968
DLK2,-0.017365870928405063,-0.02844565968838386,-0.023691352021413287,0.0834141634767349
TSLP,-0.023467849976473516,-0.02469007554435031,-0.03416287857920777,-0.06169791146220092
OSM,0.06747796637712834,0.057979981312227466,0.0029810218086546054,0.05580160563499505
PRND,-0.04494786697440568,,,
SLPI,0.012178011654064472,-0.025732052068763823,-0.06791817644903501,-0.0010866239603726981
AFDN,-0.00045989494978386324,0.00455015863937472,0.027951590161658556,-0.06422637177857231
KISS1,,-0.02099340150145545,,-0.04600547312790228
ULBP2,0.009498322165363874,-0.02455348927333231,-0.006446833596571459,-0.043039874387125455
ANGPTL1,-0.012432114653829771,-0.02724576984173238,-0.026740642332339755,
LTBP1,-0.02431446272822268,-0.005905577062946846,-0.04043885041894015,0.13219934714193515
NTN4,0.03378039287268789,-0.004698635597989499,0.07612543714379494,-0.00641796677548659
APP,0.017514023403306267,-0.02803026613915027,-0.021015800972455513,-0.01576577577322081
RIMS2,-0.014068225442830215,-0.061634642709707727,-0.037535491954388274,-0.053492321196239076
WNT7A,,0.06958843885518805,-0.04218399241997052,0.07511508512844946
GPI,-0.008020116878855265,0.03424039041560884,0.08333947927919708,0.10243870753527518
IL1B,0.03898898549671644,-0.0064508076493544906,-0.09141991215569975,0.0423074508443155
SFTPA2,,-0.016823971618449333,,
HAS2,0.05532417795316112,-0.02282000673411409,0.03147766611120533,0.0969805964512393
IL11,-0.018799793068456676,0.0177363477450509,-0.010129091269930628,0.015289232270040368
SEMA4B,0.008425735595941675,-0.007483944509925889,-0.04234880325818244,-0.033533853361308576
FGF12,0.036740903889502,-0.021777144768405417,-0.07763270260307825,0.04668053698164976
CP,0.029844235471607007,0.03826729623076743,-0.07065452621436821,0.11390993511360153
NLGN3,-0.03420533144302451,0.04327140393243003,0.09255478520775896,0.011916914128235217
GZMB,-0.028247944402023394,,,
PROC,,0.05580936434974258,0.003460101123804043,0.04288264959658629
TNFSF11,-0.01897799979668502,,-0.02917311908648114,
AGT,0.014396408586226542,0.1169748579944505,-0.05109900330006266,0.11950669587188958
PTHLH,0.022603668964851244,-0.039945761964175625,-0.02619114963143296,-0.08201275689910019
COL1A1,-0.06734455888013048,-0.016113461691546774,0.024271196451227384,-0.0032623710210538657
LAMB2,-0.019303551943252246,0.06280021772010451,0.06878816802357252,-0.0011224727823567803
DSC2,0.0457609216469291,0.00209071056746775,-0.005210039002663318,-0.04457050073112172
WNT5B,-0.027682470652642736,-0.028421247268027246,-0.03588162022315697,-0.018087782234042386
LEFTY1,,0.02804775383835996,-0.027455122853230006,0.010402904550980446
FGL1,,-0.019380001514926606,,
CXCL5,0.010850367963704284,,-0.03267365466969622,0.04329407955984258
S100A1,0.04645469929367601,-0.023693236055261135,0.010136658611582475,0.07198265932972674
C4BPA,,,-0.024874556437496698,
NPTX1,-0.01849062857126583,-0.006363578966927803,0.02342778127352526,-0.012633245729381942
TGS1,-0.04569591451509785,0.004856013128201152,-0.036870634248339404,-0.029554888821175785
SST,,-0.04040644559590171,,
IL34,0.031024481684212103,0.009578444471817844,0.05381464255229756,0.018786868687309936
DHH,,,-0.02674065524584752,
XCL2,-0.024444418979811002,,,
RSPO1,,0.11084980124444486,,
TF,-0.013275278347303916,0.04343431467951316,0.030378271291406717,-0.11252848078853257
IL33,0.00450843089151978,0.03909115584289677,-0.054776980946738975,-0.07527824909852072
RBP4,-0.015549716751593756,-0.07018044583379661,0.0700103281697624,-0.005408605579624846
CCL19,-0.02887173782224587,,,
CCL20,-0.014428689335736464,-0.017627932210973484,,0.010007612330143648
NAMPT,-0.018633261472922626,-0.01823252274941128,-0.09653208930364415,0.0984102339707871
