,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
XCL1,-0.016853915284340548,,-0.026543804518585484,,-0.027814787695141775,0.09514255936298366,,,0.02402796245192591,,-0.0168593843442911,0.015467201076433044,,,,,
CD58,0.00284181826586742,-0.06158081082872023,0.005392129184136831,0.03815116622759344,-0.01358649469906026,0.02742484809163256,-0.05716914518904537,-0.04261941647177225,-0.027224694994727478,-0.0039075927885272674,-0.027787610259090524,0.014770089453279057,-0.0005976630282665428,0.037465308186925464,-0.01920143911619247,-0.046211714834807675,0.010017396584931127
TNFSF14,-0.011020339439391135,-0.028254460783763483,-0.013619070668909333,0.026921332313780626,0.03251402114320096,0.0670164487453926,,-0.02892759531472939,-0.0036948316839595045,-0.0159179886424491,-0.07975964384941202,,,,-0.026956661692851134,0.10054483734767886,0.0473430913186961
CNTN4,,0.053747677312139565,0.013115914901564692,-0.01991133547039174,-0.01907318092855727,-0.05772420629444554,0.014103878941028169,0.008149434270166548,-0.04669806021433007,0.07981167531036636,0.20207467138620092,,0.06120107958665944,,-0.03757447347578803,0.006317369805356065,0.034536330776888606
NTF4,,,,,0.05844120081486771,,,,,,,,,,,,
INSL3,,,0.03284988207448953,,-0.013486660090764982,,,,0.07172095698453647,,,,,,0.08956238572419346,-0.018477345312744618,0.1405874528270566
BTLA,,,,,-0.025583724006932124,0.06288589178980752,,,,-0.0057881706070023195,,,,,,,0.06644666724493638
MFNG,0.07643141857397771,0.004737233344508543,-0.04623974476127773,-0.04270682157485143,-0.0765036526923778,-0.014768909818558629,-0.058882981836212225,0.0028567884151170127,0.05978903442808528,0.00290675491922569,-0.07611720445201575,-0.04185752482596845,0.0384719464602615,-0.001150300289379474,0.04851524011783829,0.024202049426167927,0.051543950865574784
ICAM1,0.10462457576461852,-0.1067945614677104,0.02590730371057534,0.05713771686313733,0.05163774950052013,0.01711985900500486,-0.03274074841056063,0.020084866079928133,0.014809518159255132,-0.03283659137894709,-0.04285395451991688,0.010182527232252124,0.006584058213617216,-0.0505877678450758,0.09136614647577215,-0.021891172399177053,-0.039520194492021106
PROS1,-0.041788429750660494,-0.0668145222944165,0.07652415734641255,0.039715232237049355,0.0004734172693475159,0.06333056733713267,0.01891653142911152,-0.009263636176981801,-0.027702770605552766,-0.040990727160060955,-0.04305194766971951,-0.02728160798136379,-0.00036386724826324506,-0.02887075527790366,0.09077778940312475,-0.06976196889511259,0.05834410604681661
CLCF1,0.010396485681057666,-0.047090698640156116,0.000970381630256494,0.022100597907735522,-0.053685824841893715,0.030941315930178553,0.029344723100475593,-0.002486462542144396,-0.0424893530968634,-0.007635508652611507,-0.07474547471866251,0.01930623444173617,-0.03908657791726298,-0.018751123326801514,0.057988686094500884,-0.047980064608367005,0.041096054523061316
PSAP,0.023010566107977123,-0.03186862483831219,0.02392354865539346,0.029640988193361348,0.0006291270279579278,0.047853149547850894,0.04752561723856387,0.016268363474222617,0.0005283329645708055,-0.04764569250531513,-0.09230043929335092,0.033332614455948845,0.06114342237732708,0.0016391881441476207,0.06899131628163349,-0.08266001399957736,-0.013462947473983406
EFEMP1,0.00567135306742767,-0.1093677652761059,0.046191052616085145,0.08617663313247764,0.07813522284549734,0.08543175563127021,-0.06962983676565962,0.04299448033131899,-0.03757403515206557,-0.01251064164735866,-0.14993102194231225,0.019047593475566414,-0.009420070182773134,0.07006879965480672,0.06779616174227918,-0.0850488027113601,0.02291189038465523
C1QTNF1,0.007112148483869649,-0.04422128845171334,-0.015337442516283639,0.10459710431889067,0.0008494819652962098,0.024673794980480057,-0.044201553185358136,-0.02235746851314687,-0.006464751638651427,-0.03532555258243483,0.028425841487001335,-0.0601751416916902,-0.0893737417489551,0.0520504437497648,0.04393701181642325,-0.06806319613982817,-0.0470468845294422
ALB,0.0674788629280361,-0.04005786077071855,0.009459005209752059,,0.03385031401375281,-0.01417122082616649,0.000109833536018143,-0.02328724707457211,0.023095111558434932,-0.0020437713979266827,0.007277025985867096,0.02767800398120828,-0.015985069322271023,-0.029550003123013965,-0.010959441178119372,0.04218858323554643,0.0496517558954859
CCL13,,,,,,,,,,,,-0.032802954419884386,,,,-0.020726182288467714,
EFNA3,-0.02310992663079998,0.08181012532168114,0.06947730083216176,0.03180846890576094,-0.01099328802090765,0.02236576781553558,0.042709619489036045,0.0631637812858932,-0.0037350760078576997,0.059168361203305625,0.2178350081589584,0.009194589323204501,-0.02617645198604851,0.04722165069559206,0.02207351162482632,0.0383195812126701,-0.0006820858561989241
DRAXIN,0.042151382567080196,0.008493318725843768,0.007681355262867811,0.05392222934002935,-0.0023411358732304925,0.060292926334233866,-0.009569026826579036,0.012428260248422465,-0.035246293756826926,0.06373487087727185,0.08184788232398417,-0.005533019546102393,-0.023877223733333553,0.01775107283011353,0.020193503030466763,-0.006274199025393254,0.02505346562059597
RAET1L,,,6.170804495781826e-05,,,,,,,0.06391205573065029,,,,,-0.015839910665745922,0.010032043703177658,
NPTX2,0.053535831530321105,0.04729708012091304,0.019867779729089857,-0.049696371049073186,-0.0005781144858076859,-0.0678314406105413,0.027466486127844646,0.02784827781945686,0.0395063584659555,0.044046038470785726,-0.04242116581978908,-0.00028792206878467893,-0.0005470490304379787,,-0.007440674496331147,0.015582202078097929,-0.03903989540315158
FGF11,-0.06699676627503884,-0.060089258413155655,0.07151146729182134,0.004109109680733077,-0.011293989577673021,0.033780142973993094,-0.02953245568854831,-0.023059105778882875,0.035029177590519336,-0.00692205418261172,0.038752512979842495,0.0333936162650375,0.023268155807982856,0.018484618130733297,0.08201902734073158,-0.030127780981563677,0.03948221162823377
CD59,0.022718010699809645,-0.044506988528519593,0.07469739218854775,0.05215822701845109,0.006529545718961462,-0.08556234371843471,0.01350802538091088,0.009138030177460128,-0.002484783461081981,0.004370037289770795,-0.03358636542837305,0.030104980112876604,0.04263393386568256,-0.014561296218883768,0.03094387819944444,-0.05175184982266573,0.03278611536011724
COL9A2,-0.01234461466043593,-0.0749731059700802,-0.037674460478465496,0.08064146640997398,0.025548073693085895,0.014869227879004505,-0.018270557446914883,-0.029635565136522553,-0.026207199196267725,0.007404929461424472,-0.12490716256418927,-0.06844877468171726,-0.031058961772445118,0.02460566482737507,-0.03791021934203865,-0.007156562588153355,0.06976926500584882
DLL3,0.008344064607402434,0.045772300381055016,-0.008747901455295054,0.0023209592125878974,0.02497387170445904,0.056941679509251004,-0.0366628833826441,0.05179693219195006,0.01302107631187526,0.014659656396434491,0.16351590920150516,0.012951222509733403,0.05535616562967794,-0.019026136159078944,-0.06609739266753308,0.05610502982076407,-0.007246045550898629
FGF5,,,,,,,,-0.018543503750997368,,,0.05869024811704124,0.028686226196598795,,,,,-0.0009655442652382857
LIN7C,0.04306836967423642,-0.05588992605267204,0.0032394214812027917,-0.05945345544194497,0.020313724386243976,-0.023715609554015513,0.0764244738500142,-0.031756745765714245,0.040843654229015675,0.013594849116860678,0.07567006211585892,0.01028284864660791,-0.0065376397982575135,-0.08173023478158203,-0.04178434053372574,0.004529508005174372,-0.007140176749246681
GDF7,0.008768032618730178,-0.007702952753556729,0.06052242096284999,,0.030384307751816046,,-0.038632820051060064,-0.033171297898158106,-0.015412293423923685,-0.01591798802387603,0.14656257387843785,,,,-0.013578742857338531,-0.015021003226184241,0.0037657886241341974
PSPN,0.03417166135504748,-0.016877893989690362,0.07550563639918555,-0.00819711586407877,-0.020732492780410144,-0.04077536248186648,0.01186727453806452,-0.006636983718070954,-0.03164085539762992,-0.01481633343786228,0.1033168323975009,0.024284564253657395,0.016449322038648177,0.06713622904928612,0.0294756502085612,-0.03571829479431158,0.04366152403792277
ANGPT1,0.003437492840394147,0.004697484862679426,0.031044705535814225,-0.020349860465368564,-0.01803131370955232,0.022916326033046594,0.020555823462627004,-0.04502250044724272,-0.00648702328870952,0.017974197600776266,-0.05141979489812569,-0.06277132553328843,-0.020800523791466095,-0.08108923378530629,0.016460144930881063,0.02666116401315946,0.03953680958132433
PNOC,-0.024653426300911684,-0.021685355203067115,-0.020395883297704195,0.03993021294070687,0.04977818167010172,-0.040801849442151816,0.07479327380280937,0.10788863522790372,0.02079932015092955,0.046891759985047084,0.044324882229847366,0.005468471694973108,-0.012758625710898239,,-0.014439694883212196,0.06663213303016424,-0.023684342298633098
L1CAM,-0.00891819315203593,0.08955638026414968,0.04190317326292317,-0.010700045553767872,-0.03383907902866471,0.017029276850382174,0.0706884006201477,0.06106779048793817,0.10576327657636515,0.020012430379078947,0.13366572933721993,0.05931448696083244,0.1106748178327527,0.00241975232121006,0.0718414052725393,0.004180859201002641,-0.03341628218501658
APOA1,0.01664043707246967,0.0019769356012570294,0.01220072936853703,0.10154758501767898,-0.007956747460974974,-0.009158573163560594,0.029953571478621148,-0.02969954237450776,-0.028290077947326624,0.01960773298557361,0.0290194470996232,0.015658015323297025,-0.04060509129361895,-0.08194442462720228,0.0112821351737567,-0.02426163392379345,0.050533940709238195
PSEN1,-0.006477077183471519,0.0006008157460478302,0.054782960427377056,-0.019388450917598745,0.05187295859578853,0.00922344168566251,0.010761182956686969,-0.03229508642927918,0.030182297147581423,-0.01690139522841117,-0.06549143179594648,0.03148901203109446,-0.0032208535490556842,-0.012148753143444303,0.03522498590161859,0.049425967626042865,-0.020791775256710256
CALM2,0.06934082820978049,-0.016031442409805217,0.030890399648432786,-0.04118735200868402,0.06221829483886893,0.0010076481746503587,0.09509197037284452,0.04141333517588319,0.03703324305192635,0.026363108790851096,0.21929943733925117,-0.06714978872497263,0.07714434468919706,-0.057137498804422246,-0.034431574189240824,0.06570121524788403,0.03785759985312027
CLEC2B,0.022451125840679736,0.0040446508883278335,0.04364369451129225,0.08089546251787738,-0.0026834082873898432,-0.05258469567393064,-0.028761652018850527,-0.024517847696257332,0.0026435612502816045,-0.022689952984460224,-0.05244342016111191,0.050693192449990966,0.03250873277486462,-0.06424765684482119,0.05339473340998886,-0.03774104074677474,0.07009997483010123
NTNG1,-0.018857157571091066,0.04847092660290976,0.07341215282137163,,-0.0007759756906748884,0.04903546603072541,0.06681563794669294,-0.0669540225794535,0.0526141019149518,0.06193188006227934,-0.00823749509117673,-0.02820432064418022,0.1060832070568569,-0.04324478233444567,-0.02626515294417649,0.01932834858821012,0.056984827668300035
LRIG1,0.02028755745367006,-0.1290026884507942,0.08791340303476453,-0.021262015278652936,0.020429104404572584,0.0364446419312768,-0.059392641709672477,-0.02387236717390385,-0.03792205014426042,-0.0320008678082046,-0.10715397551741437,0.004985087347831892,-0.024184350681792605,-0.025838470468604532,-0.04705418187101311,0.07312942430691902,0.06100809473055393
CPAMD8,-0.015360981494963908,,-0.03721575852330513,,0.05063860380492061,-0.03904424483265539,0.05216158522511601,0.05282685536169296,0.04603362318935354,-0.029462879628026874,0.03450760789277135,,0.03280792881648332,-0.05574888956023577,-0.015254620973908525,,0.06966499441559468
GHRL,0.013153240566463605,,-0.049352863423752905,,-0.01784229997948727,0.011233699775110271,-0.0287516228375682,-0.03567460467189408,-0.028060609400555898,-0.014516929708038355,-0.034856180259729155,,0.14295032011347036,0.021298037325419225,,-0.0162481313362673,0.020571266645713914
NPY,-0.022535159363858023,0.014423395647157122,0.03587510859944315,-0.0160151228813652,0.0801584964380987,-0.011628688000464986,0.06789779356201218,-0.023912454673912238,-0.013939213583787772,-0.00077129188239738,0.07164460048503946,,0.01827046969047847,,0.07393057334889444,0.04618629361933698,0.026390631824422216
MMP2,-0.026505845271655944,0.016076805289937785,-0.041557600503285774,-0.06730469288002333,-0.027421421087074297,-0.05831614075207809,-0.055205983868007374,-0.022939246478875176,-0.021045176160752504,0.051629080198639786,-3.593385505938086e-05,0.0523087660292627,-0.03883756096065404,0.051220227746054836,-0.028302413590110397,-0.06594831325977207,0.029510767051712638
LHB,,,,,-0.004347569758477831,,,,,,,,,,,,
PPY,,,0.0930435185034973,,-0.0388361324823784,,,,0.04475412074308452,,,-0.015919667723226928,,,0.04803430851651271,-0.03294333250461535,0.026116728220114797
ALKAL2,-0.023003196190472138,-0.03699255680327851,-0.02494385071440942,,-0.001681227488203674,,-0.009552414032329563,-0.019020167250269532,0.006819941411692303,-0.008386687016857425,-0.0951106888699266,0.01124987111322336,-0.025640537120664917,,0.008350532748067725,0.06481386351342562,0.04149847487801509
CSF1,0.0501644071776339,-0.10036920958913602,0.039600763026851976,0.02862920126627713,-0.041788922309000956,0.06272778694947585,0.005235683681342175,-0.04590975551004943,-0.027243137574612157,-0.02074908516789659,-0.1357274093121337,-0.041871886436313364,-0.016097204194813655,-0.06399243691266092,0.021929980857315894,-0.03192838498459777,0.01843315322065053
SEMA4C,0.10331813905300323,-0.04466116647203905,0.03503605043342799,0.04147177524264109,0.028122946453305903,0.006550860477838543,-0.03445163642830192,-0.001948197462488083,-0.004110795582149699,-0.017719736561582673,0.03385696397599966,-0.06862588872207198,-0.01313440277845774,0.04426415598090012,-0.020198802369912495,-0.02344829116539174,0.08281680110944262
BMP8A,,,,,,,,,,,,,,,,,0.03846057756002765
ICAM2,0.02042502186013663,0.040359602130183456,0.0009697714236474829,-0.003862029945638514,0.049880557553379584,-0.053262811898361725,-0.046683322627424056,-0.06735655198733673,-0.011052202762992234,0.021703636025663327,0.011478516121676408,-0.014634972867421771,0.06413941902353201,0.12357628304455351,-0.025622774014992643,0.004574927292282184,0.06346657468192266
SYTL3,-0.04197690778133878,0.10267735664094983,0.013419798638785717,0.0029121727234537663,-0.01053536620906505,0.022863793766801144,0.004058906890304113,-0.0065816058487131,-0.029177534723212332,0.010408336099439298,-0.025400038941922404,-0.004926346050176777,-0.03163054482758554,0.05720644346627012,0.039429224250674196,-0.03838238797739185,0.017473368375665304
IL1A,-0.01784921361980728,0.05571022880256178,0.057673227881739224,0.09036073539067198,-0.0186554407743734,0.04549603186710369,-0.028657774339410372,0.009123420779010833,-0.019916505972859985,-0.026595123600662025,-0.07709104240969718,,0.0009735298548078342,-0.037851447825720204,-0.024088663697850145,-0.023959269704389816,-0.022854916708332965
HLA-G,,-0.0034812693514400363,0.033719024416727646,,0.024847615685099748,,0.05354906213768568,,,,,,,0.03349760070785961,0.1022885943426137,-0.0002701573371888885,
PGF,-0.05429558599303935,0.09480705745592134,-0.040943630058497556,0.11184073051444103,0.02848082715202349,-0.028664352881747276,-0.019873688085052948,-0.00780682927129956,-0.01338770714916941,0.005680772251303488,-0.023241508963152906,-0.04071790847203786,-0.03968279015725877,0.08045849884727622,-0.05181378121197366,-0.005663345737597202,0.05267946881053955
LGALS8,0.002419950652001581,0.07850783610780401,0.07580183168434042,0.04688919250632242,0.047318678403895933,0.05470036124024154,0.008799716576690821,0.019713616483095008,0.030999685620006035,-0.011751174141796272,-0.008562236672061442,-0.02956229145343458,0.036385656464181446,-0.007641754519220547,-0.0311997321745645,0.010313026452723568,0.04958991242845617
DKK3,0.040179423658233744,-0.03184423931586635,0.06688121783088162,0.03998541656682619,-0.014430066232634623,-0.04162115269439258,0.07638632403505805,0.02724342549866857,0.012279392180685772,0.04673800360468704,0.22661285273247186,-0.022870720240253634,0.04854623795314319,-0.07399281889833699,-0.027287020553770858,0.053514194112237304,0.04586492581740933
COL16A1,0.016366642065109554,-0.06781617047960987,0.048465253160226464,-0.02464348826479589,0.030175845642169043,0.054810139732338475,0.006983292975820508,-0.0446242682102344,-0.04384236880959092,-0.021377889327904038,-0.011977768800026422,-0.02570640017451209,-0.06656001917238769,0.0544796046096249,0.03739437775170532,0.027997806685047266,-0.011910996969135
TPH1,0.11766880658959103,-0.005132328585696497,-0.004963396262879205,-0.02378287911861621,0.03131911221922855,0.022062646834071907,-0.022110587504067542,-0.01994135531989076,0.0014353152229835391,,,,-0.0157952031295935,-0.04681617112159892,-0.020565349542228387,-0.042542144299813844,0.018148224821228867
TNC,0.00553304234245891,-0.05861134936702783,0.03899119705349558,0.029958962886602377,0.013201197305252979,0.021983507798709265,-0.0675117842606088,-0.02852770959800233,0.020338362333656625,-0.042421797992249544,-0.1491674043940659,0.006067303347725317,-0.0414028309666114,-0.062338390142990675,0.04788101101840301,-0.08572505501445646,0.0220832452944508
TNFSF9,-0.015360974204392162,0.09761277534808661,0.002538493014369221,-0.026485260731458713,-0.017065899773615417,0.0742977135555013,0.05799322074046966,0.018089069956399816,0.019827768703235382,-0.012325632033910593,-0.06769165250886132,0.0596336631976208,0.039376528503401,-0.04750186195266653,-0.022046252200132444,0.05605506860410647,0.0763555813685914
C4A,,,,,0.026945990700514882,,,,-0.020878100615148235,,0.018890622732721678,0.06121136201420937,-0.013884583577643776,,,-0.015179424432607919,-0.010145865971530606
CNTN2,0.05867260469134735,-0.0016742979635952305,-0.030626327782358388,-0.034822699861023154,-0.0022952442795297037,0.023618081956405218,0.006917161431857256,-0.08771525047972828,-0.009346226467095828,-0.03029898970573879,-0.1177083387708958,-0.019989537962489003,-0.01518655383409387,-0.1293947129341522,-0.003624842231184991,0.052044354135275375,-0.05336293380170132
F7,,,-0.020417517927141554,,,,0.020668571153843848,0.09951738574342762,,,,-0.01721128372780633,,,,-0.015021004678678548,
LUM,0.05050032033255338,-0.039814474721280045,0.0031984218750658136,-0.01370735904695053,-0.0014463932370538586,-0.051156199965033844,-0.0088612676784605,0.027879970520511107,-0.014030311481262377,-0.01233828348203067,0.009296709388390619,0.024556159081299937,-0.0265401988805437,-0.054770631181042154,0.0030558861696088546,-0.018249717332359198,-0.004472281182360185
IZUMO1,-0.01467789746801546,,,,,,,,,,,,,,,,
BTC,,,-0.018523557828002774,,0.039961772578195304,0.0205272295141013,,,,-0.016864551522221726,-0.0458373762076137,,,-0.05126819383536913,0.10326705606213019,-0.01453611614658756,-0.012384177971361475
APOC1,0.03596426733130243,0.05250583461751316,0.046083156670135635,-0.04519007517801772,0.05069526740379391,-0.04324175254280196,-0.08178235465565122,-0.036241674219754993,-0.021478740542282115,-0.025986310565924618,-0.18145108480211922,-0.08210021313408453,-0.02973794690208288,0.004167160905333853,-0.016728679638869395,0.00915996267676837,-0.026017198540940978
PKM,0.019396640452788223,-0.04381223329473133,0.03379931447098235,0.1050365272957571,-0.034350464039579975,0.042025461355646825,0.02832927114675068,0.008207380727627861,-0.03211490899230155,-0.005721948161333509,0.13625158376901697,0.016374926711044582,-0.01848818119905447,0.06512873278273036,0.12977473231204842,-0.08741061878414225,0.020540059924823172
TNF,,-0.056050028483526394,-0.03290039403284538,,0.010047551222454973,0.056137323882727415,-0.031569206147041375,0.038567670603306826,-0.003215668143179999,-0.021223430401266504,-0.07278632875988758,-0.02450050526855615,-0.03298215921824945,0.0028322468561483454,-0.01583991498608512,,0.09335557958756048
GNAS,-0.03729117283572851,-0.033296945605150945,-0.06971387890384795,0.05668960917579862,0.006809908508144458,-0.0583794075340914,0.09012479881802854,0.03591722325917168,-0.008361103088282322,-0.019223874306501982,0.2127316851278917,0.056796157289226344,-0.08482658861256707,-0.010402586308174235,-0.02771124077117868,-0.040565655719573074,-0.03060467967854771
BMP8B,0.06924269405956347,-0.023434755894032478,0.014037985761914592,-0.04034757892806461,-0.009820497876135497,0.06708835035894212,-0.0670754958444752,-0.00723793080436694,0.0011455351766835385,0.026485516310893478,-0.09459815314576075,0.00029170842260439636,-0.016471592845736006,-0.021874163690746906,0.002707245503544307,-0.03609345537967766,0.008968196019089705
LIPH,,-0.03872169174746428,-0.020928688443323223,0.012975384503375027,-4.9971922007108804e-05,,,,-0.016833456469061564,,,,,,-0.017660142481458602,0.025169907802369617,0.07645605378781807
CCL28,,0.0953318284266454,0.016948878566867123,,,,-0.041295710633982706,,-0.004265928014319859,0.05008563563198339,-0.0467185508434746,,-0.012526282227716625,,,,-0.02400491434260733
PTPN11,-0.018935871114343656,-0.029314824451005677,0.0362394210736183,0.031267114101806485,0.012431503542770736,-0.012687491413619821,-0.02923392103735241,-0.05287517452582761,-0.014057099332901633,-0.010471518164700828,0.0035569364437565473,-0.03221487350752639,-0.026747676901851477,0.057146469861780715,0.04062581509545308,0.04921981216888392,-0.000886171778440057
ADAM12,0.09546262564495157,-0.07802935649109737,0.025211086872855056,-0.00673647880208045,-0.04427315604216646,-0.006789577159497951,-0.0459757749361666,0.03214237614536713,-0.008819108829939156,-0.016108610499268965,-0.07269330453947406,0.0182908020576218,-0.030363914323630614,0.043037543019813954,0.03289212271175875,-0.016249356582168653,0.03508740531751726
EPO,,0.10758135742599263,0.021118523890690074,,0.031644485492115564,0.004296337252832603,,,0.07772706007897201,,,-0.015649163305642377,0.07104454319959883,0.05265490925512498,-0.01834140426310622,-0.014371076930025106,0.008175142620465576
EDN3,0.06474606709390388,-0.02383817706991715,-0.01732474104682167,0.031217164149369522,0.004745939287313864,-0.033261762043048274,-0.027542925068481234,0.07483671705733874,-0.027297677669894587,-0.007206086538942009,0.03637617306028798,,0.005154043301607827,,0.04864960920948392,-0.00241771207499709,-0.00010875735537954727
CCL22,,,,,,,,,0.03066845955784774,,,,,,-0.016772933363098465,-0.012609994394499852,0.014201171853996143
CCL2,0.09785708895784791,-0.08050642292665876,-0.007041287203830771,0.05735748428058117,0.002439525633473803,0.08293239177599453,-0.044602747354315575,0.03426296056103502,-0.04000546957366267,0.004039973274413112,-0.13920962226752653,-0.04535624803574514,0.0031830564197523957,0.015062564495150605,-0.0047449480565029895,-0.05873179146142222,0.032462414077535307
DSCAM,-0.006658375104623507,-0.04172639212014639,0.003262061713489724,0.008364461376474949,-0.03976195055367886,0.03005842204294924,0.02602458120359731,-0.005754087334830425,0.006003677215495271,-0.00771647529185704,0.09273998883059992,-0.023023436207704997,-0.00539706484332726,0.11628688301439011,-0.009803352001440564,-0.007293123038564912,0.024374750350882823
GPHA2,,,-0.023326086711743993,,,,,,,,,,,,,,
ANG,0.10391023037513845,0.04588963655946608,-0.001222448838535033,0.11943454865165956,-0.049206159788774434,0.05951391163665853,0.010111212922396352,-0.0181568872826867,-0.00664477607661331,-0.005866025379101832,0.00024998388833250685,-0.036828093677882465,-0.020506221440869377,0.05117644379181365,0.034624052527630615,-0.02505106655783721,0.061584529502075734
FBLN2,-0.020227037956744187,0.006608261518693527,0.03801226095579444,-0.023402259062762477,-0.0012002364924112788,-0.02737355528749778,-0.006083442250310394,0.06620044187751215,-0.019249225142001482,-0.05388500425755852,0.007921509969788782,-0.002949224557302021,-0.005155761235228804,,0.012144800805193165,0.0025093878277277467,0.0917138875690684
VTN,,0.026363003429463135,0.05750254639151778,0.08360900182719089,0.1277350567156294,-0.004993167613928515,-0.022110580273885492,0.08319429729472899,0.08698665643795124,-0.02222626879326589,,,-0.013124864754584213,-0.022774874988631316,0.11549001177828912,-0.01860860496034586,-0.0014735392790127155
VEGFA,0.011803318260856288,0.019234078427747013,0.03211588294335872,0.022595981697911514,-0.03440167990800404,0.04905467507227803,0.004594934081854755,0.05046375595375471,-0.029852023953256087,-0.03648559793236108,0.012059607382478032,0.12150526560123373,-0.07816025284457526,0.07557999638812142,0.07131639904519599,-0.11185892522996031,-0.07625581327187289
F10,,,,,,-0.03868714342135141,-0.02854076273843019,0.0016828938070744084,-0.004658937500923683,-0.011666664333457439,0.08292128014075785,-0.010233811424863994,,0.07024727293154061,-0.022027419973798684,0.004838055031527664,-0.026008482556798173
SERPINA1,-0.03507782429932871,0.08123618628831558,0.06992834357291405,-0.03670003940879275,-0.032014036416935926,0.08486400494830229,-0.02010031403468898,-0.017311574951591333,0.003147902915510795,0.0020015917514525296,-0.16097746586838915,0.03857635476185932,-0.024670063825729994,0.060296474227358184,0.008481706450482551,-0.06455084697307106,0.03566900634350317
VWF,-0.025455698272906817,0.027295600845842337,0.007103989120460863,0.015898081493089224,-0.0421592764801306,-0.03799130722579851,-0.044898500320763875,-0.0020732044001608657,-0.0052998216593746865,0.00031840061286045226,0.00608028365088278,-0.011077508096710117,0.08184310968242527,0.051544161842091964,-0.08296678508388863,0.012562699321758145,0.004645521223733149
GDNF,,,-0.03277584210769615,0.04282460151266616,-0.015354681795001148,,-0.034415975498795,,,,,-0.0019844551043387147,-0.015795204219092633,-0.06415268991917931,-0.04021138608746803,0.05374256853533547,
VASP,0.041827643809181116,0.015301817741156097,-0.024520551382605536,0.06188720630311644,0.02058697578614831,-0.012526117939533728,-0.03453198643268705,-0.04023259181337046,0.012419414229254817,-0.0017308469501058391,-0.014378048529873063,-0.025772746866571106,-0.05834277420991199,0.05817857490831416,0.027103483295256522,-0.02224468107924148,0.007120615442176288
ADAM15,0.04693986894501355,0.019908878312498685,-0.015916278522852947,0.05963301253201613,-0.004448238333688059,0.045652733891763164,-0.02860909807308121,-0.05370354278550441,0.011236512915717084,-0.02364918149661851,0.04101582216004977,0.005440405314820941,-0.015167976400331894,-0.044576634192242295,0.03403080183422201,-0.010134036087936487,0.04862093934709153
WNT2,,0.07103647872841022,0.0018941967413902642,-0.007690642954941384,,-0.03331894604479334,-0.0046266401776574005,0.014092399181041574,,-0.003614287969009799,-0.05291221009171423,,0.007891893987379541,,0.13812174093535687,-0.017255690671473416,0.09355507068569173
CALCB,,-0.03444387237863707,,0.005275478386281937,,-0.02732613181227712,-0.022411438451003438,0.0029898262703322693,,,0.011042594352027126,,,,-0.022309978110833593,-0.022448247297101945,
OLFM2,0.05642950343965584,-0.06009561200099343,0.03362325230850674,-0.006006148221034379,0.011470333317388108,-0.04736737025612345,-0.022755978590145092,0.04148810717468037,-0.06298513882786237,0.0068091704513141395,0.02816625398048784,-0.041191420494188696,0.015293960051784827,0.09260837998699809,0.008534238095596664,0.03473705227343209,0.027952197389628872
MFAP2,0.016978451862047397,0.09606015071111378,0.03576170739628463,,-0.054854422372407056,0.031277261578614206,-0.007262304201047437,0.015683684585738312,-0.012885790657076842,0.013713560730096962,-0.04118000284343942,-0.03805398221009152,-0.03697144533487809,0.003730697623831956,-0.0011316590832173795,0.007232092459441494,0.0797592258738579
HLA-C,-0.026676036104135582,-0.09479837001772413,-0.030873991832357516,0.09170196144185822,-0.011731439819188186,0.06502052634650704,-0.041583846181934565,0.003749724835319304,0.007882003195146715,-0.06918165128018094,-0.19126278686973244,0.013660867819012937,-0.06279439109708979,0.047418677351294014,0.07256207718699012,-0.09385584471366773,-0.018275809482036446
THBS1,0.08476461458455552,-0.06900541036287428,0.03576502598777773,0.019577655389088067,-0.01643637713454482,0.03639759625277053,-0.05582169232423385,0.06679777264222574,-0.009851010003778396,-0.030603157153687048,-0.07028408243674615,-0.007272001436964257,-0.026162181170308777,0.048123897673778934,-0.032901985283421684,-0.034457016787539735,-0.021905502505274534
HSPA4,-0.0708892286757034,-0.026854833509149672,-0.03040405187739897,0.03621949796721025,0.049698276245568926,-0.006152265059383579,0.016968618415324602,0.014516690208751886,0.007568196152539016,-0.04200338126439586,0.04587950801257763,-0.014778706689417312,0.006090938995711712,-0.06410010210999446,0.0033092720416959195,0.02418960544280168,-0.004431559383093275
LMAN1,-0.023720293520641863,0.05264489459273913,0.017509384722935662,0.03359053808017614,-0.0014936583878341154,-0.0041661878077364455,-0.04115548979402572,-0.053774723623918504,-0.0005081919677015501,0.02257917550644719,-0.033944803106281674,0.09569955236122768,-0.028423473305014584,0.004438208175313714,0.05782499398405131,0.0017303426509047183,0.03969038059435866
LYPD3,,,-0.0204142808502182,0.021803856272818542,-0.029564899462647693,0.03518399455049724,0.05349118705285904,-0.0024892012390192475,-0.0016041776184420027,-0.02208555809449889,0.010437430348838083,-0.01056160121121071,,0.005893771934881546,-0.03509848653415884,-0.022888570136295954,0.037294309699307276
