,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADM,0.1654726062233931,0.10178250579456444,0.016515493995428985,0.06583006107016645,0.0336986973274789,0.15446024452520332,-0.012080580853353035,0.14937729507304232,-0.06690135029593573,0.029298793694434732,0.04322249733694902,-0.032624813008836344,0.0689890284693908,-0.03995362296466933,0.06134690476496886,0.011292674376722885,0.03132219570714902,0.09697563619072842,0.06768139433360075,0.0525260450929109,0.07837020877981925,0.1415043897381483
CCL15,,0.04733719961808797,,,,,,,,0.051890804304927325,,,,0.09348967440898227,,,,,,,-0.03367066414360425,
GNAI2,-0.09112305786899275,-0.012150497379251887,-0.007171487398267603,-0.035145289749817454,-0.02991624974234936,0.013453289098710587,-0.046456922335029675,0.12910457281978746,-0.04540059183625987,0.03006089998474546,-0.04984339069485127,-0.030212911106669085,-0.017126532155642336,-0.017358833034234356,-0.01514072392908521,-0.019057247386078568,-0.009958578382545576,-0.02789493772353443,0.021981802670008287,0.011327655786715223,-0.029248518454456356,0.05503535054794055
HDC,,,,,,,,0.08036115985527185,,0.03241115518626492,,,,,0.12757274390909754,,,,,,-0.04919513564785917,-0.011027388631710097
COL11A1,,-0.012998545017139984,0.00406902648415837,0.062268788797130416,-0.06868444269088511,-0.023949198944664272,-0.03376266858978703,-0.031854287697135726,0.005715760175830081,-0.045583693967812436,0.047534280806513236,-0.015853020299961572,-0.0386641779735539,0.18697937801747586,,0.03802012158101031,0.0020490030696330382,0.06209622581991295,0.12935428965021398,-0.014412542905220744,-0.09518895092987854,0.07350759502918253
NUCB2,0.005370734644563372,-0.004876651244159398,0.021248181303582154,0.0708140623237526,-0.02563787485457528,0.024003454728205767,0.07143687274863227,0.11205858775345652,0.023931753455490597,-0.01866122077060493,-0.0007043808902787006,-0.005317703275800804,0.019891253987790455,0.06744975130696751,-0.0052496028182365964,-0.018188758676351648,0.036676930632376606,0.03952953399398384,0.01635228180381778,0.041320017706148904,0.029455425645929987,0.0999366645560521
FGF16,,,,,,,,,,,,,,,,,,,,,,0.060479755640829705
CXCL1,0.04848746513623696,0.01527298973212882,-0.008279531870232788,-0.0014769517866267186,-0.0004451682573549588,0.013423270193202292,,0.056818083300264374,-0.018904338573311114,-0.024159696968572883,-0.048758198683704596,0.04236535291636159,-0.01740835740888365,0.0009115543044874808,-0.022126321264305058,,0.09281879543648477,0.01381270367718629,-0.04010828433354859,0.0764708998618422,0.025917061678041475,0.051106262779723785
VCAN,-0.00835566884169509,-0.023916319306264925,0.013554561069800214,-0.10655332686735355,-0.04101959729472695,-0.10874476915481253,-0.11229750432261645,0.09546964659682074,0.0720048376697948,-0.03958710049456311,-0.016311196435435965,0.050064972200243356,-0.06855165018910564,-0.11914841138376012,0.022856702439692515,-0.033160047358006664,-0.06347443699897401,-0.09334327999282842,-0.051924148454428276,-0.00840285309705045,0.031025219332810033,0.0872761515800429
MMP7,0.035048960586542756,0.03863881349955088,,,0.01854631023457425,,-0.02781796624433888,-0.015537250389670961,-0.02088670014779445,0.012120244404656054,-0.025604600979445936,-0.02785380954080262,-0.019833394966475487,0.16344019419957748,,,0.0680091767892204,0.005288700964963807,,0.013122416699118138,0.07884541719876366,0.07976154106641344
PTPN6,0.06966231937112959,-0.005567611499045327,0.03657239559294037,-0.019998488358587148,-0.03493790932844485,-0.02804032066788191,-0.04478884638342207,0.13437322391572856,0.08620253560634521,-0.008362865363345238,0.02126392561910186,0.04965808642007559,-0.03255477373481341,0.07276802763080581,-0.044637142106243075,0.021659921354074737,0.04139098850542379,0.025741239623327625,-0.02545267632569969,0.02987965756646202,0.008911400725658608,-0.0786231556730549
PTGS2,0.10607242164248519,0.14622162449933424,-0.0038404970462580556,-0.019272604786952207,0.03183954341947291,0.09850547940469288,-0.04495156530143692,-0.07803759599299194,-0.06421711264712697,0.023872602157089858,-0.06537351103790698,-0.012703094713895085,0.01800490606957437,-0.03454293856639575,0.14220587804038484,0.05589713822375907,0.08422267927344773,0.04005864585132407,-0.032986851327873976,0.01800276155738027,0.2023017302042515,0.10870864655733198
XCL1,,-0.009236879127477742,,,-0.016683976208380392,-0.029735461951164936,,,0.046719938705809934,,-0.033585951169777126,-0.025233106477031773,,,,,,,,,,-0.05474207120696628
CD58,-0.04156080763141442,0.015483144036693736,-0.019948048003465123,-0.10204267306929284,-0.02905067820352641,0.049161411688978196,-0.013715864669018555,0.12810402061638534,-0.0076677191188229965,-0.01168754696451525,-0.08038856994918245,0.08899131091487723,-0.03175011891589599,0.06202598159045604,-0.019315542238034635,-0.019240422733467193,0.06490649204326518,0.007928884797786721,0.03746750401134457,-0.014202813541186092,-0.00010930403492289228,0.052728278848956416
TNFSF14,-0.027190603824387396,-0.02149098549391538,0.07375017025101675,-0.05182467746180756,0.06789659980675823,0.027388258404785766,,0.09291378192539583,-0.01733237341153917,-0.011040228352669493,-0.04222240605937597,,,0.014261439550442833,,-0.030044941651748036,0.11178122734686691,0.008568890638235798,-0.04666722014819674,-0.02098937439137008,-0.02540196642880062,0.0060670828558498195
CNTN4,-0.05349734045452392,-0.018029219427293876,-0.02527836154794419,0.045490619973247146,-0.029984106863771096,-0.021095410624282288,0.029338474167859136,0.008057299801144785,-0.026059376785376665,0.05465382576404191,0.1126146939689279,,0.05683213472489783,0.12090562768488973,,-0.039070484948518336,0.0034338897335391655,-0.010837920267969349,0.02888258971207037,-0.031863382647109806,-0.001970321476318016,-0.03870924652842902
NTF4,,,,,-0.021104499273252877,,,,,,,,,,,,,,,,,
INSL3,,0.08245036295233592,,,-0.015334029556115673,,,,0.020987676320391162,,,,,,,,-0.022004368813772535,-0.014537054761704304,,-0.02098937236345855,-0.03727521950187336,
BTLA,,,,,0.024720803464357493,-0.03100020897465295,,,,0.029086377627385963,,,,,,-0.028230415959627254,,,,,-0.015944612272490326,
MFNG,-0.026651738824154687,0.01441041851013793,0.031648027423912206,-0.022187274128242406,-0.0021634411082739383,-0.04033005606770812,-0.022032264025124863,0.1434826217068661,0.0254851743549261,0.030903704621991535,-0.011446735434050805,9.341385518243399e-05,-0.05335407460904397,0.04353441506743662,-0.03790848991971744,-0.01402461594621331,0.01505570044245202,-0.07990090544132322,0.04353907712596223,0.05484874339124898,-0.0016896003388605328,0.027954773779030596
ICAM1,0.09810909111028493,0.06066622595791022,-0.040472805235394586,0.07733137453564776,0.01933266085580999,0.13016055185493414,-0.052686795292189184,0.17151168977804698,-0.008214251964828497,-0.03690719040242653,0.05044001250475963,0.054959881281744415,0.009993368191403965,0.06985171681959622,-0.03797711854506692,0.08073651072191464,0.08888590017258308,0.034170405607091996,0.04611880373139723,0.02739408590581475,0.05033011346443576,0.08866293729705396
PROS1,0.0873507274352462,0.06439888068973303,-0.007181812471523259,0.08676370805083929,-0.024566242322951855,0.11210981301838427,-0.030905950201036158,0.15691392807120924,0.039509458952331794,-0.008219600987808173,0.010483199220121354,0.033469468230086855,-0.03159372621874472,0.07448947666997528,-0.08735036631249705,0.02599981110335172,0.0158448025708961,0.0450599736711876,0.06638578942982314,0.010677328123047041,0.043008442284434845,-0.008026999884994595
CLCF1,-0.006164076382013554,0.006691114016283289,0.015065732099449575,0.06664866043288936,0.047016550824053344,0.17691912417689643,-0.025859577537748955,0.03685111203199342,-0.015132623068250422,-0.025501052300350078,-0.05889421585064658,0.019920583601910784,0.03064446435398306,0.04977249995360165,-0.06532718711449348,-0.04033475421063451,0.05542065196186363,0.013151615852996458,0.1060959529999952,0.015189490325296796,0.13066965120581997,0.09297110431618769
PSAP,0.06738814090789519,0.07366219472254641,-0.0410017813811705,-0.04250072338701111,0.03304705002770638,0.08035460237334412,0.07391677171904498,-0.10495505481040186,0.0464310777929797,-0.052253012092247156,0.06905600719649287,0.018419255185820344,0.050842182121596975,0.09813391758224928,0.07284303969671269,0.14617367800821734,0.05473489804965626,0.07087162278337439,0.014549223489881922,0.06768310849702805,0.06234987417429073,0.05730909108397615
EFEMP1,0.09876166679227175,0.08746209911606176,-0.013791393429736953,-0.002101945584949198,0.02046632043392167,0.10599684030917045,-0.01442453391270767,0.13404986734372137,0.09338884492844353,0.020109788520805343,-0.06152162620319751,0.0015298974282613083,-0.020159769193533784,0.07579855619865143,0.09725484263719215,0.00893681988169286,0.00726682572896206,0.058469028068111564,0.07151545616664831,0.037812275593040894,0.06119720155055787,0.021433792171403725
C1QTNF1,-0.020014094274668725,0.07949386913078911,-0.01814577748933506,-0.017845513876289052,0.033445065807506606,0.004681667135430677,-0.003516568813645026,0.12331686923184636,-0.03446458210107289,-0.02296289968968958,0.007926690473488948,0.028353891023855562,0.04151274197202032,0.059706818047015185,0.036264843926628765,-0.0036179522773601286,0.08547744898682123,0.026486117068667596,0.04864118451579731,0.025992924439769,0.07216724958528695,0.046965007203521904
ALB,-0.00706361865254527,0.012229540669945135,0.04788829096696198,,0.06108931727311112,-0.0060695410945318645,0.028256540149470644,-0.051294181871616,-0.02629402474899105,0.03667626186747619,-0.057074214115205135,-0.012809469581560321,0.047817709215328894,-0.03371208084996628,0.01665989988538943,-0.040486721997255656,-0.03261792570042636,-0.021373622315645553,0.0036965044657774294,0.018646124794940228,0.006618194805750023,-0.01760392583764111
CCL13,,,,,,,,,,,,-0.024413548253282815,,,,,0.04512796375875674,,,0.008021389873884335,,
EFNA3,0.027755027678053646,0.009892777298312085,0.07268660095884004,0.0033052859871286946,0.006698159895593811,0.07334270308465365,0.06067491992982438,-0.0893299404090078,0.0049447641291674345,0.05681572954364903,0.043190970916884217,-0.022993078355903175,0.061009849493051604,-0.04044972570320008,0.08685690927257163,0.08216998991326145,0.050325279545601606,0.01756141698734935,-0.00227914711553259,0.009032934383221055,0.023701858764512425,-0.00463166657918326
DRAXIN,-0.04816105105797082,-0.030334004213077123,-7.803851687552538e-06,0.0888851281792614,-0.028006932841832977,0.013336433710159887,-0.03438509300027514,0.16257158794424958,0.0017934937444871947,-0.02152066289515084,-0.0016555727186400352,0.04946798670446064,0.03677743435120206,0.05541635970248719,-0.040428699131221414,0.03615596518619417,0.004616496496893127,0.0009539105727301575,0.03139548816808353,0.02562135272941545,0.02532675068093865,0.049050701545055635
RAET1L,,0.03958725207201128,,,,,,,,-0.02577583707063371,,,,,,,,0.12225410627841056,,0.09602244106680784,,
NPTX2,-0.08226229329751913,0.0490538654288501,-0.022433826514129108,-0.008151352871250702,-0.02066441336687388,-0.03066723515701608,0.1079052450736868,-0.12602559797859655,0.017916920428730172,-0.018224943487058286,-0.014642739400173816,0.010790226655202758,0.04359812940956326,-0.006776701461317396,,-0.010225913620933969,0.05748334977941782,0.07239498692719787,0.03294018870719004,0.032730759487397516,-0.002914754680822625,-0.03111268071401898
FGF11,0.0858926155834922,0.017400173618962442,0.02576418764539756,0.014864779758252242,0.04842507328402687,-0.011106778682427784,-0.0001564520566302508,0.12560698105913537,-3.8643238647883797e-07,-0.0424218470545371,-0.006508032002458959,0.02309770701814444,0.097513121966754,-0.010880132022576062,-0.011247823987553918,0.06423329801006322,0.029558425838246614,0.04026188145311141,-0.004300161286880622,0.019094374870777604,0.0503028753689057,0.019599657603170336
CD59,-0.09501002825442403,-0.030601082637667254,0.02123302324213906,-0.047661300035518904,-0.03369604335839617,0.04739641755722025,0.08405619105079791,-0.07449639067576708,0.06398809015232713,-0.002249221941523417,0.055151131461709885,0.025868523983078685,0.0002064285342432638,0.02047256144764126,-0.12319227938852037,0.007559805317983269,0.09124585515928532,0.03329209011203299,0.05721510886156697,0.045565994392788974,-0.08835657060299063,-0.055953473181765544
COL9A2,-0.010585963397036366,-0.04523019874809737,0.022998164256933098,-0.01664888338233469,0.038716137499230724,-0.057561398315801156,-0.03021353429928934,0.0032627848328024146,0.05398402846664309,0.05213968287503278,-0.059719874407282034,0.04347204898490009,-0.05662936278008757,0.03356146110061949,-0.049509287358236044,-0.0358468079787663,0.014996188997974464,-0.044643496009851895,0.04908145630761942,-0.019216195286837972,-0.0935027400308475,-0.05119325643998784
DLL3,-0.09064764191947061,-0.09662215320374286,-0.04907761286944278,-0.10648272870471562,0.011324282575700393,-0.022998818829122705,-0.022437801501740847,0.0836603307382991,0.02871324362923515,-0.01979215479888706,0.05398517370021456,-0.01641430584901268,-0.046123822388857844,-0.0675521945698463,-0.04924883917495316,-0.03216602424120249,-0.0700543044605055,-0.029616610091518922,0.007082322017620038,-0.06126687957814428,-0.0904089408800184,-0.054146782534183924
FGF5,,,,,,,,-0.040845268266134445,,,0.019191022483149668,-0.030903945477271204,,,,,,,,,0.04353770092512561,0.05115179712427484
LIN7C,-0.01695699581080472,-0.02251719598999336,0.024624725293471348,0.03429092308638072,-0.03997250503439055,-0.029325252500507448,-0.005605789618477904,0.06529882365090742,0.02663533796811882,0.03430681467679127,-0.013253047672662064,-0.009309713173340712,0.02382289531214062,0.051713225454574144,-0.041022861399155675,0.0120556584259079,-0.05142763311008124,-0.05655054533603375,0.05564239250291075,0.04161506721837124,0.05053107267482941,0.005193666009353257
GDF7,0.07904423668532665,0.0007110086456052798,-0.027125480719493472,,0.037316239867064886,,-0.038009938322543645,0.09122332657616901,0.06599982198135138,0.0005390581903683604,0.0024887573276230267,,,,,-0.03201215692597794,,-0.012615432801103476,0.0073063181085506555,0.004511697890707952,-0.04637290748525918,-0.07045832537914523
PSPN,-0.03466521163029325,0.004096254201179545,-0.035441082318556964,0.10351240499375963,-0.025281290525772455,0.017149952236768927,0.030745476452945075,0.08593656610106835,0.0535428494261606,-0.007780609701569708,0.06542355210457479,0.003397742926936746,-0.024946878945806487,0.07459802884680901,-0.021282643097765914,0.08499699307639849,0.03761111515401488,0.0013063337519820548,0.023916623010998773,-0.027142711111027725,0.006187731158870565,-0.03985298879545409
ANGPT1,-0.0685855971490697,0.0631727529378271,0.021644597827230185,-0.012615702794961556,-0.01327625109030671,-0.01774630295346041,-0.012415080170993641,0.06792642328652927,0.006829215865132391,0.02165710762531512,-0.033364557659058436,0.07219536899209243,-0.020336620127515987,0.007828367539502362,0.03228967498532319,-0.03365540295232416,0.01649972981179725,0.03857404839620256,-0.024649129916952322,0.049263408858553424,0.06587025039445905,0.0015200617244943524
PNOC,-0.0252589260680672,0.024666197556139607,0.0007334393939304345,-0.06602951897546955,0.002519784467365132,-0.009989276213474922,0.05895893867417141,-0.035691154162743405,0.0528046989283823,0.05664976010061012,0.003277999009615326,0.10754686588016113,0.030973755183640324,,,,,-0.013415306732106832,,-0.02022904297284634,0.04554072567837244,0.06038176515910051
L1CAM,-0.020071987547647895,0.00998106980060362,0.034233871211410714,0.03548391129311345,0.05333424699596057,0.05030327745734643,0.10809843794131359,-0.07086933884467078,0.009701044392753176,0.049383786487427805,0.06641900883925285,0.016622162932119135,0.04070540352349716,-0.03872752669235608,0.008745020436406672,0.005845325663452841,0.02470960684869262,0.05900073495089682,-0.042596252179095476,0.009824095990596516,0.006584919021669534,-0.005794196671765242
APOA1,0.01779424771217971,0.027094872830764224,-0.009722609996046946,-0.05340763433010941,-0.011252347040395511,0.0032883192911906532,-0.0009439367361770651,0.08271430108460087,-0.03136228947922054,-0.0381905563165252,-0.004808789743518466,0.05465324567625757,-0.03061873297110748,-0.01709329148168942,0.05329132263676924,-0.0410827125670227,0.020648269909388506,0.060411882864476886,0.08987306493942467,-0.015155158146038492,-0.02546934257181911,0.01871149860510302
PSEN1,0.009652967130494513,0.027771710627502846,0.03246304843588107,0.015723055953357278,-0.06441128598461099,-0.05085885448028837,-0.008058304186201334,0.016494148174323365,0.03526801279431386,-0.028664204902147685,-0.026640944602612012,0.05790454479138599,0.01888337354088052,-0.05306630712465144,-0.02522261927150841,-0.027624653405519804,0.028402643783095954,0.06189050975385712,-0.05109935353535724,0.020479777799985062,0.00747236550809989,0.05073703164804721
CALM2,-0.04427390088291116,0.0411205901518728,-0.03336768985522351,-0.09507113568868361,-0.04414143131652028,-0.08289655420537966,0.06482135200223058,-0.16078861646269663,0.022741736577506236,0.040964886044428765,0.1352504700635146,0.010453792604119602,-0.055863896122108174,0.013592427263265521,0.001344085423885717,-0.13489903872560347,-0.01831167959288304,-0.0316072456871428,-0.07593444183585836,-0.02854912041669223,-0.06113048728460325,-0.11056733065179955
CLEC2B,0.04172210170272696,0.0971972680269062,0.008848558102890262,0.06750714614200758,-0.028338603854328844,0.16456253080618197,-0.024856674880733398,0.16554741696458355,-0.03198352570247557,0.03394624159576801,0.059808737588573344,-0.015155058382321819,-0.0009287459927654748,0.058030124386281995,-0.034394676717970425,0.01154556193118093,-0.0010486306483625267,0.0449748945126875,0.042339141846352006,-0.018631327532080057,0.09432209464260667,0.1087388635010988
NTNG1,0.04206415359334869,-0.022741781300583956,0.025946496944093348,,-0.024210379734995284,-0.01598856381422555,-0.03503380539245563,0.04097382321899628,0.022926309489395936,0.010181518280701641,-0.05944467179023343,-0.0021843679858730017,0.04105925106654841,-0.006538664454166897,0.009331749664143772,0.03364464004762381,-0.009067969875461927,-0.04114041875392874,0.040567057826833806,-0.03256850105636766,-0.04677738615941431,0.05564229241945678
LRIG1,-0.058613512028321824,0.02467790037674433,0.01793984642964256,-0.07311525596968049,-0.030099322311967516,-0.11340867130498856,0.026240938129276997,0.12476797999119767,-0.0994830083512754,0.037769465787963474,-0.012184073845964117,0.014980072912066973,-0.07587230269384783,-0.07882772926256373,-0.06865745985837006,0.015532815108130635,-0.029283547955324944,-0.06596985544969228,0.1468338180895414,0.02501500535531245,-0.08857977820173826,-0.15818061317808588
CPAMD8,,0.05632200959179819,,,-0.018137420822846348,0.002928476907649344,-0.023127695584232447,-0.0010347725065216926,0.08045215787044309,-0.02985404477593254,-0.005605405393222177,,0.005879714725471973,0.08692087348062248,0.0070140492745363265,-0.04425723983085411,,-0.014172419923147885,0.05323434606113138,,-0.038938996847840496,-0.018787387573973077
GHRL,,-0.014854817746530993,-0.024748416315109736,,-0.03519960372767129,0.025704510949070083,-0.001847845029627736,-0.009941561608163473,0.026994642093073284,-0.007333388232835531,-0.027464236619972715,,-0.01637729720626904,0.15253899498531387,-0.02032109040836312,0.028333813087848443,,,0.05641545398242612,-0.01845709289158899,-0.03393116396332739,-0.03169606139032024
NPY,-0.03040003194360292,0.01698661848163401,0.049646519904060424,-0.03135902537624047,0.05028118062016649,-0.05254907629080707,0.04254221474596845,-0.07115566040395939,0.041592040968251955,0.012206323518521951,0.09079891396392555,,-0.03114532515899313,-0.031109721038649608,,-0.02849558470458682,0.10664026248472563,0.05809852261594176,0.01888594480196607,-0.008114234832530839,-0.0047364327008436735,-0.04882826266273049
MMP2,-0.06908802109637359,-0.045483164552811,0.04834654721861909,-0.08129766679658633,-0.03489406743134834,-0.04174211222262446,-0.010938745621781862,0.15125690544036421,0.03472938376342395,0.02673311284318407,0.06450821801632663,0.0024619873357207187,-0.11137140912724666,0.005979173299465001,0.0478211422084578,0.03573144253500206,0.07334021420457784,-0.022662028379207236,0.061869125136620885,-0.08293470881439167,-0.08293997617703043,-0.025671623492775658
LHB,,,,,0.0026820030875065884,,,,,,,,,,,,,,,,,
PPY,,-0.019839829162425476,,,-0.027496792677068962,,,,0.008293716716805838,,,-0.01184818815897984,,,,,0.13498055115931934,0.05379465670244769,,0.03289092977880831,-0.004567217117252702,0.010119889843809451
ALKAL2,0.07324610124426727,0.11495622475820437,0.0573397957299803,,-0.015566827847231608,,-0.000983463735274356,-0.030820638793757113,0.04328059156982455,0.001873588237214899,-0.049360624049572234,-0.030207209865445624,0.014367390854800093,-0.04258533974292948,,0.02068199742366159,0.028099256926375556,0.02148167458723961,0.22465916692563379,-0.051147600354882965,0.029192136173648978,0.07976552914260218
CSF1,0.027133006825675272,0.018600262357195318,0.016935212880377797,-0.0780945514696811,0.050836093666710484,0.04442821447594286,-0.058229505053730785,0.04137882151122702,0.041016441168483804,-0.0029828211027508205,0.024891180817572182,-0.02468259394644305,-0.0023090232041528764,0.032852358941542315,-0.05846511145703323,0.04479694411048506,0.09746699563957106,-0.02880770340804662,0.09003758471605817,-0.07949034206112066,-0.04497222940197021,0.05253441622020344
SEMA4C,0.01224689809548429,0.04515776632111443,0.012870320676849126,-0.06581812406215959,-0.03173779329397613,0.013607752170105788,-0.061563340395495596,0.05318050473301634,-0.009488510642639628,0.01758520105592805,-0.015762261145446967,0.014883239260399587,-0.07975701604922689,0.08535633810707331,0.047947355609207994,-0.06033168815354227,0.01883337100385521,0.017228004286210113,-0.06166241449862046,0.01695488106348812,0.03892035766412069,-0.0227840709697465
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.010592877085355744,
ICAM2,-0.05136851893046246,-0.017163745210594394,-0.060653842665900105,0.0060106755548528824,-0.05892544177878175,-0.0722589088062428,0.04426883751040236,0.09457157595682276,0.046162952729569946,0.02247770742384615,0.038141260904218335,-0.0020139538671078883,0.01409586511732889,-0.04434601139713176,0.007580785746102128,0.0917965928384021,0.007133516604144674,0.01992208040501929,0.044636344093359294,-0.017102552485370643,-0.05224126742435945,-0.0479948434256666
SYTL3,0.03515124448870275,0.10682841244999537,-0.026704595599305943,0.005463314131070902,0.041628509988644126,0.023065428051128267,-0.015932250090409158,0.055505684214831805,-0.012160966102402197,-0.009618294933412232,-0.07007031224467944,0.02430595658042617,-0.031880163212150404,0.07201345780422476,-0.026726397581941654,0.07281030710354745,0.03565166596522966,0.08067683711805777,-0.0014762849240399268,-0.02469613181069518,0.03987898033483201,0.034193123494939415
IL1A,-0.07246284909994626,-0.015663211171720936,-0.03562569025151444,0.0314802320998888,-0.017143688193579757,0.034095452677434544,0.05384252539201211,0.08368313293545158,0.047026189785543446,-0.060663773588444284,-0.02220713040694923,,-0.011328267268153258,-0.0062936536517159344,-0.04363023334251103,0.09489084307968793,0.015461933774635334,0.028305168689947653,0.10904497498056084,-0.027216573856803147,0.0012829141417424925,0.03841670503379548
HLA-G,-0.051145923671868695,0.00901032439602199,,,-0.016683974701677214,,0.10719585804127463,,,,,,,,-0.002434266138640927,,0.009051486319776333,0.012399912010514342,,-0.03094644951936809,,
PGF,0.0624709374696692,-0.01026853025605918,-0.017957453077119198,0.07717435652009513,-0.010262709656741538,0.018433370673889553,-0.05286787023777914,0.16106206912123755,0.000478147164423996,-0.009164739378514211,-0.016174611188430853,0.001280310653771334,0.06856319083171354,0.011360733703511502,0.0282666069998617,-0.020537277840550715,0.03138200588004215,-0.01708433455950546,0.07968516369445372,0.003655194726358571,-0.018377476650162504,-0.024759482843972863
LGALS8,0.05743556007537042,0.015876609191207196,-0.001971360817120451,-0.008897076956155792,0.0022521590634790732,0.004964152153302877,0.035471948043691304,0.06624744564381511,-0.010369267860692562,0.014823812107926507,0.039620891888510756,-0.020784026512403436,-0.03230362234372163,0.08436137443000827,0.021671625215281515,-0.024510162999715063,0.058904776850982464,0.036337563220334136,0.0822652858564481,0.03638285663057077,0.05846401769951626,0.04380624549299863
DKK3,-0.1052692372958621,-0.004822666585604133,-0.004685519045728948,-0.05754844710040894,-0.023162259650272812,-0.0857747944118917,0.12022892793707754,-0.10167356637882187,0.02374981910998105,0.043909020659307844,0.13822008982679143,-0.016077190371175457,-0.011354343511096139,0.009589551482901163,0.0015653662584600575,-0.0009352033267744483,0.035653436826804295,0.012405302944608051,0.06912905640126167,0.05701089342831418,-0.06753628933799699,-0.12182331324360893
COL16A1,-0.06065180400551535,0.00797631907462025,0.017585579087320585,-0.07439528440842888,-0.014048278201136893,-0.14355851583271623,-0.023434810996127656,0.03533616225129176,-0.003221496677852811,0.09210180392830196,-0.026586615866475403,0.05030600258856795,-0.08834100832934648,0.10314006959781033,0.01134503746491351,0.016671430086959562,0.07987033827063642,-0.00048237758074521785,0.10636008028966507,0.012589758542607297,-0.11588372524143478,-0.06725456416017957
TPH1,-0.028754039728949195,0.001850543870628194,,-0.046568978291671365,-0.020275240846435724,-0.0370604618607402,-0.02175409577126511,0.029618158653232803,-0.013644308649582318,,,,-0.01544293062539527,,0.033742600960695396,,0.06632701037032795,0.11600496380194932,0.11195738190149104,0.02734263945159931,0.06301275891916062,-0.012379913403694993
TNC,0.09321863971419046,0.034253292276561,-0.03250175011186971,0.0037281802592518537,0.0639676932411655,0.19207644412240787,-0.08816970764283238,0.16380119267715615,-0.06046722143261358,0.007941312645865036,-0.05091762646912754,0.0008810715345910192,-0.024697989278497305,0.03523156042247329,0.036460387445832285,0.025581353668394646,0.0723565665675503,0.07332798968143016,0.18124651462868938,0.024777269038306897,0.11143170970707403,0.0572226004347006
TNFSF9,-0.029849787003372787,0.019411398346059892,-0.01705908588078171,0.03388319965575241,-0.016679777541854478,0.004822622365610758,0.049699381948982324,-0.04286538434191415,-0.01779576028009673,0.08267038076615361,0.025154800532132704,0.054610959278070574,-0.012887434035501997,,0.04014118633793655,0.046855443021005236,-0.03609850468930641,-0.018107260995746763,0.009565853339570845,-0.026370157134099712,0.024557183075582786,-0.009864438078352461
C4A,,,-0.006135861146130112,,-0.018727458482268988,,,,0.07609991367535086,,0.0062893122075960385,0.09373280150014401,-0.013574922664357876,,,,0.14127719191979765,,0.04799846529000367,0.07179587824364438,0.07005819500299806,
CNTN2,-0.05471236537050494,-0.002748324221488053,-0.05068304437305655,-0.04957848654704714,0.025048878556688994,-0.03761838685113169,-0.03530196875343429,-0.008737716094285825,0.058774136534095106,-0.05343723738606594,-0.05581503664336604,-0.01487718280985783,-0.08535284114545778,-0.04047010650854015,0.02003559200798142,-0.03154457601688961,-0.0028839313854731904,-0.0327884033704611,-0.11155160131475989,-0.007791709901857751,0.06979927262659699,-0.010656810028473842
F7,,0.07073710585436467,,,,,0.0014869381717391647,-0.03695002048657092,,,,-0.012809471379048486,,,,,-0.020602600832276555,,,-0.01706313624266003,,-0.04406922713701125
LUM,-0.060861140298076835,0.0013317519296328446,-0.03163355729648422,0.016864313279428677,-0.03946984104994757,-4.059445515895138e-05,0.10119013459168473,0.15993702544782273,-0.04606986159268777,-0.02241360827590766,0.08358188822945561,0.03638353719686811,-0.04361285567745264,0.17408862689018775,-0.1608536670151726,0.038155425630233816,0.0773430100585548,-0.015333562447802403,0.055927990652036234,-0.007457822436654134,-0.03258103757200262,0.048728607010480436
BTC,,-0.022374360980128134,-0.012883155387691261,,0.014813638834111017,0.04217359755861168,,,,-0.02188093391464804,-0.03611665239346545,,,,0.036559355865568015,,-0.014905257391036587,0.11486944772036717,-0.031189023786581945,-0.016512326276046013,0.012888583238559811,-0.03988261466332356
APOC1,0.008422060903188448,-0.004630033655180666,-0.023922794862117732,-0.009206575800820588,-0.033401776219922186,-0.02272310730282027,-0.07405011093439368,0.1745136270693733,0.09006391788233875,-0.029792869778172672,-0.12285181536702369,-0.02790112089579624,-0.026740390695741873,0.11973499081464507,0.009843913761938933,-0.07177082468696146,-0.07424158074907113,-0.051617407034696486,0.033053419977526775,0.016359727850588538,-0.015674730978470004,-0.0523831757607482
PKM,0.061274481791173174,0.03924985888649914,0.03045547244201163,0.11105413238977097,0.044530472979263526,0.17588860902996822,0.035194829841457685,0.06816866837806403,-0.04958436354648102,0.024841980311626512,0.13150056049858763,-0.0539612968513282,0.07335042282121812,-0.008725746837848884,0.11370792001971128,0.0989475955830879,0.07168372636452824,0.07165147683976698,0.07598944634237112,0.10307621027402412,0.190674098096909,0.08450550295829413
TNF,-0.05385339731597275,-0.019499874038277805,0.009896029787181515,,0.030024753582247772,-0.047897877367625685,-0.02857445222091106,0.04353976655567586,0.00878783470358705,0.04212936657442236,-0.02644150738881726,0.02316569467221912,0.010865427767840887,0.1476560900997374,-0.09026308431454926,-0.03523660232568594,-0.014467023415243,0.040314362416239626,,,-0.03712640443935288,0.0276101331018829
